,Kooringa Magic,Dragon Smoke,Our Mate Ewan,Bit Of Mischief,Ripple Lane,Annika Mac,Rosdue Kodiak
401,"[datetime.datetime(2022, 11, 28, 12, 5, 54, 756090), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 5, 54, 756090), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 5, 54, 756090), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 5, 54, 756090), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 5, 54, 756090), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 5, 54, 756090), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 5, 54, 756090), 10.0, 24.0]"
402,"[datetime.datetime(2022, 11, 28, 12, 5, 55, 863558), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 5, 55, 863558), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 5, 55, 863558), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 5, 55, 863558), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 5, 55, 863558), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 5, 55, 863558), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 5, 55, 863558), 10.0, 24.0]"
403,"[datetime.datetime(2022, 11, 28, 12, 5, 56, 973102), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 5, 56, 973102), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 5, 56, 973102), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 5, 56, 973102), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 5, 56, 973102), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 5, 56, 973102), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 5, 56, 973102), 10.0, 24.0]"
404,"[datetime.datetime(2022, 11, 28, 12, 5, 58, 81100), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 5, 58, 81100), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 5, 58, 81100), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 5, 58, 81100), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 5, 58, 81100), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 5, 58, 81100), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 5, 58, 81100), 10.0, 24.0]"
405,"[datetime.datetime(2022, 11, 28, 12, 5, 59, 192000), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 5, 59, 192000), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 5, 59, 192000), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 5, 59, 192000), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 5, 59, 192000), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 5, 59, 192000), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 5, 59, 192000), 10.0, 24.0]"
406,"[datetime.datetime(2022, 11, 28, 12, 6, 0, 302072), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 0, 302072), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 0, 302072), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 0, 302072), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 6, 0, 302072), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 0, 302072), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 0, 302072), 10.0, 24.0]"
407,"[datetime.datetime(2022, 11, 28, 12, 6, 1, 417827), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 1, 417827), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 1, 417827), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 1, 417827), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 6, 1, 417827), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 1, 417827), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 1, 417827), 10.0, 24.0]"
408,"[datetime.datetime(2022, 11, 28, 12, 6, 2, 526627), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 2, 526627), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 2, 526627), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 2, 526627), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 6, 2, 526627), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 2, 526627), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 2, 526627), 10.0, 24.0]"
409,"[datetime.datetime(2022, 11, 28, 12, 6, 3, 642117), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 3, 642117), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 3, 642117), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 3, 642117), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 6, 3, 642117), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 3, 642117), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 3, 642117), 10.0, 24.0]"
410,"[datetime.datetime(2022, 11, 28, 12, 6, 4, 751136), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 4, 751136), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 4, 751136), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 4, 751136), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 6, 4, 751136), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 4, 751136), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 4, 751136), 10.0, 24.0]"
411,"[datetime.datetime(2022, 11, 28, 12, 6, 5, 862181), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 5, 862181), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 5, 862181), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 5, 862181), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 6, 5, 862181), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 5, 862181), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 5, 862181), 10.0, 24.0]"
412,"[datetime.datetime(2022, 11, 28, 12, 6, 6, 969064), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 6, 969064), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 6, 969064), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 6, 969064), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 6, 6, 969064), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 6, 969064), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 6, 6, 969064), 10.0, 24.0]"
413,"[datetime.datetime(2022, 11, 28, 12, 6, 8, 84834), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 8, 84834), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 8, 84834), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 8, 84834), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 6, 8, 84834), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 8, 84834), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 6, 8, 84834), 10.0, 24.0]"
414,"[datetime.datetime(2022, 11, 28, 12, 6, 9, 191852), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 9, 191852), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 9, 191852), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 9, 191852), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 6, 9, 191852), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 9, 191852), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 6, 9, 191852), 10.0, 24.0]"
415,"[datetime.datetime(2022, 11, 28, 12, 6, 10, 298224), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 10, 298224), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 10, 298224), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 10, 298224), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 6, 10, 298224), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 10, 298224), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 6, 10, 298224), 10.0, 23.0]"
416,"[datetime.datetime(2022, 11, 28, 12, 6, 11, 413259), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 11, 413259), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 11, 413259), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 11, 413259), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 6, 11, 413259), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 11, 413259), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 6, 11, 413259), 10.0, 23.0]"
417,"[datetime.datetime(2022, 11, 28, 12, 6, 12, 526274), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 12, 526274), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 12, 526274), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 12, 526274), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 6, 12, 526274), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 12, 526274), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 6, 12, 526274), 10.0, 23.0]"
418,"[datetime.datetime(2022, 11, 28, 12, 6, 13, 637568), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 13, 637568), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 13, 637568), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 13, 637568), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 13, 637568), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 13, 637568), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 6, 13, 637568), 10.0, 23.0]"
419,"[datetime.datetime(2022, 11, 28, 12, 6, 14, 746376), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 14, 746376), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 14, 746376), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 14, 746376), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 14, 746376), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 14, 746376), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 6, 14, 746376), 10.0, 23.0]"
420,"[datetime.datetime(2022, 11, 28, 12, 6, 15, 857624), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 15, 857624), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 15, 857624), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 15, 857624), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 15, 857624), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 15, 857624), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 6, 15, 857624), 10.0, 23.0]"
421,"[datetime.datetime(2022, 11, 28, 12, 6, 16, 963157), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 16, 963157), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 16, 963157), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 16, 963157), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 16, 963157), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 16, 963157), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 6, 16, 963157), 10.0, 23.0]"
422,"[datetime.datetime(2022, 11, 28, 12, 6, 18, 73611), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 18, 73611), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 18, 73611), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 18, 73611), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 18, 73611), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 18, 73611), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 6, 18, 73611), 10.0, 23.0]"
423,"[datetime.datetime(2022, 11, 28, 12, 6, 19, 187575), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 19, 187575), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 19, 187575), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 19, 187575), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 19, 187575), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 19, 187575), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 6, 19, 187575), 10.0, 23.0]"
424,"[datetime.datetime(2022, 11, 28, 12, 6, 20, 314198), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 20, 314198), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 20, 314198), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 20, 314198), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 20, 314198), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 20, 314198), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 6, 20, 314198), 10.0, 23.0]"
425,"[datetime.datetime(2022, 11, 28, 12, 6, 21, 426577), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 21, 426577), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 21, 426577), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 21, 426577), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 21, 426577), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 21, 426577), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 6, 21, 426577), 10.0, 23.0]"
426,"[datetime.datetime(2022, 11, 28, 12, 6, 22, 540729), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 22, 540729), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 22, 540729), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 22, 540729), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 22, 540729), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 22, 540729), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 22, 540729), 10.0, 23.0]"
427,"[datetime.datetime(2022, 11, 28, 12, 6, 23, 648978), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 23, 648978), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 23, 648978), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 23, 648978), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 23, 648978), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 23, 648978), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 23, 648978), 10.0, 23.0]"
428,"[datetime.datetime(2022, 11, 28, 12, 6, 24, 764556), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 24, 764556), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 24, 764556), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 24, 764556), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 24, 764556), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 24, 764556), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 24, 764556), 10.0, 23.0]"
429,"[datetime.datetime(2022, 11, 28, 12, 6, 25, 871146), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 25, 871146), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 25, 871146), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 25, 871146), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 25, 871146), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 25, 871146), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 25, 871146), 10.0, 23.0]"
430,"[datetime.datetime(2022, 11, 28, 12, 6, 26, 981735), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 26, 981735), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 26, 981735), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 26, 981735), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 26, 981735), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 26, 981735), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 26, 981735), 10.0, 23.0]"
431,"[datetime.datetime(2022, 11, 28, 12, 6, 28, 90928), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 28, 90928), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 28, 90928), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 28, 90928), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 28, 90928), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 28, 90928), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 6, 28, 90928), 10.0, 23.0]"
432,"[datetime.datetime(2022, 11, 28, 12, 6, 29, 203744), 1.65, 1.81]","[datetime.datetime(2022, 11, 28, 12, 6, 29, 203744), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 29, 203744), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 29, 203744), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 29, 203744), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 29, 203744), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 29, 203744), 10.0, 23.0]"
433,"[datetime.datetime(2022, 11, 28, 12, 6, 30, 310526), 1.65, 1.8]","[datetime.datetime(2022, 11, 28, 12, 6, 30, 310526), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 30, 310526), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 30, 310526), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 30, 310526), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 30, 310526), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 30, 310526), 10.0, 23.0]"
434,"[datetime.datetime(2022, 11, 28, 12, 6, 31, 425323), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 12, 6, 31, 425323), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 31, 425323), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 31, 425323), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 31, 425323), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 31, 425323), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 31, 425323), 10.0, 23.0]"
435,"[datetime.datetime(2022, 11, 28, 12, 6, 32, 536052), 1.65, 1.84]","[datetime.datetime(2022, 11, 28, 12, 6, 32, 536052), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 32, 536052), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 32, 536052), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 32, 536052), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 32, 536052), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 32, 536052), 10.0, 23.0]"
436,"[datetime.datetime(2022, 11, 28, 12, 6, 33, 648400), 1.65, 1.84]","[datetime.datetime(2022, 11, 28, 12, 6, 33, 648400), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 33, 648400), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 33, 648400), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 33, 648400), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 33, 648400), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 33, 648400), 10.0, 23.0]"
437,"[datetime.datetime(2022, 11, 28, 12, 6, 34, 763521), 1.65, 1.84]","[datetime.datetime(2022, 11, 28, 12, 6, 34, 763521), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 34, 763521), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 34, 763521), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 34, 763521), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 34, 763521), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 34, 763521), 10.0, 23.0]"
438,"[datetime.datetime(2022, 11, 28, 12, 6, 35, 876837), 1.65, 1.84]","[datetime.datetime(2022, 11, 28, 12, 6, 35, 876837), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 35, 876837), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 35, 876837), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 35, 876837), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 35, 876837), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 35, 876837), 10.0, 23.0]"
439,"[datetime.datetime(2022, 11, 28, 12, 6, 36, 991124), 1.65, 1.83]","[datetime.datetime(2022, 11, 28, 12, 6, 36, 991124), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 36, 991124), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 36, 991124), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 36, 991124), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 36, 991124), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 36, 991124), 10.0, 23.0]"
440,"[datetime.datetime(2022, 11, 28, 12, 6, 38, 109684), 1.65, 1.83]","[datetime.datetime(2022, 11, 28, 12, 6, 38, 109684), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 38, 109684), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 38, 109684), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 38, 109684), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 38, 109684), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 38, 109684), 10.0, 23.0]"
441,"[datetime.datetime(2022, 11, 28, 12, 6, 39, 240058), 1.65, 1.83]","[datetime.datetime(2022, 11, 28, 12, 6, 39, 240058), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 39, 240058), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 39, 240058), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 39, 240058), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 39, 240058), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 39, 240058), 10.0, 23.0]"
442,"[datetime.datetime(2022, 11, 28, 12, 6, 40, 375139), 1.65, 1.83]","[datetime.datetime(2022, 11, 28, 12, 6, 40, 375139), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 40, 375139), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 40, 375139), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 40, 375139), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 40, 375139), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 40, 375139), 10.0, 23.0]"
443,"[datetime.datetime(2022, 11, 28, 12, 6, 41, 503551), 1.65, 1.83]","[datetime.datetime(2022, 11, 28, 12, 6, 41, 503551), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 41, 503551), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 41, 503551), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 41, 503551), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 41, 503551), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 41, 503551), 10.0, 23.0]"
444,"[datetime.datetime(2022, 11, 28, 12, 6, 42, 647484), 1.65, 1.83]","[datetime.datetime(2022, 11, 28, 12, 6, 42, 647484), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 42, 647484), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 42, 647484), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 42, 647484), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 42, 647484), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 42, 647484), 10.0, 23.0]"
445,"[datetime.datetime(2022, 11, 28, 12, 6, 43, 789130), 1.65, 1.83]","[datetime.datetime(2022, 11, 28, 12, 6, 43, 789130), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 43, 789130), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 43, 789130), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 43, 789130), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 43, 789130), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 43, 789130), 10.0, 23.0]"
446,"[datetime.datetime(2022, 11, 28, 12, 6, 44, 909690), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 12, 6, 44, 909690), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 6, 44, 909690), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 6, 44, 909690), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 12, 6, 44, 909690), 7.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 6, 44, 909690), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 6, 44, 909690), 10.0, 23.0]"
