,Joint Forces,Mango Tango Wine,Mr Tangles,Sea Stitch,Falvelon Delight,Mrs Gloop,Paparazzi Rocket,Stars And Shadows,Talk Crazy,Cosmic Starlet,Miss Starlette
07-01-2023 13:42:16.295573,"(10.0, 12.5, 12.14039408866995)","(4.4, 4.8, 4.667515923566879)","(8.5, 11.0, 10.3984375)","(4.8, 5.3, 5.04)","(41.0, 75.0, 71.93877551020408)","(5.5, 6.8, 6.633962264150943)","(61.0, 95.0, 87.22222222222223)","(7.5, 9.6, 9.461538461538462)","(7.0, 8.6, 8.388235294117646)","(91.0, 290.0, 243.33333333333334)","(51.0, 90.0, 88.18181818181819)"
07-01-2023 13:42:17.725380,"(10.0, 12.5, 11.954545454545455)","(4.4, 4.8, 4.62)","(8.5, 11.0, 10.729885057471265)","(4.8, 5.1, 4.654545454545454)","(41.0, 75.0, 71.57142857142857)","(5.5, 6.8, 6.746031746031746)","(61.0, 90.0, 88.5)","(7.5, 9.6, 9.585714285714285)","(7.0, 8.6, 8.6)","(91.0, 290.0, 250.0)","(51.0, 90.0, 93.33333333333333)"
07-01-2023 13:42:19.125285,"(10.0, 12.5, 12.173758865248226)","(4.4, 4.8, 4.68)","(8.5, 11.0, 10.729885057471265)","(4.8, 5.0, 4.654545454545454)","(41.0, 75.0, 70.0)","(5.5, 6.8, 6.798198198198198)","(61.0, 90.0, 88.88888888888889)","(7.5, 9.6, 9.541176470588235)","(7.0, 8.8, 8.69367088607595)","(91.0, 290.0, 270.0)","(51.0, 95.0, 88.92857142857143)"
07-01-2023 13:42:20.503390,"(10.0, 12.5, 11.857142857142858)","(4.4, 4.8, 4.603999999999999)","(8.5, 11.0, 10.703703703703704)","(4.8, 4.8, 4.622222222222222)","(41.0, 75.0, 71.3157894736842)","(5.5, 7.0, 6.790909090909091)","(61.0, 90.0, 89.6)","(7.5, 10.0, 9.427692307692308)","(7.0, 8.8, 8.642857142857142)","(101.0, 290.0, 252.0)","(51.0, 90.0, 89.0)"
07-01-2023 13:42:21.887352,"(10.0, 12.5, 11.919354838709678)","(4.4, 4.8, 4.696330275229358)","(8.5, 11.0, 10.564102564102564)","(4.8, 4.7, 4.690322580645161)","(41.0, 75.0, 70.55555555555556)","(5.5, 7.0, 6.866666666666666)","(61.0, 90.0, 88.65384615384616)","(7.5, 10.0, 9.538461538461538)","(7.0, 8.8, 8.609230769230768)","(101.0, 300.0, 270.0)","(51.0, 90.0, 89.0)"
07-01-2023 13:42:23.235652,"(10.0, 12.5, 11.9375)","(4.4, 4.9, 4.757377049180328)","(8.5, 11.0, 10.55952380952381)","(4.8, 4.7, 4.758139534883721)","(41.0, 75.0, 71.36363636363636)","(5.5, 7.0, 6.819607843137255)","(61.0, 90.0, 88.70370370370371)","(7.5, 9.8, 9.470967741935484)","(7.0, 8.8, 8.66875)","(101.0, 300.0, 280.0)","(51.0, 90.0, 89.0)"
07-01-2023 13:42:24.703757,"(10.0, 12.5, 11.911764705882353)","(4.4, 4.8, 4.728925619834711)","(8.5, 11.0, 10.590909090909092)","(4.8, 4.8, 4.7909999999999995)","(41.0, 75.0, 71.07142857142857)","(5.5, 7.0, 6.9399999999999995)","(61.0, 90.0, 88.70370370370371)","(7.5, 9.8, 9.48)","(7.0, 8.8, 8.70126582278481)","(101.0, 300.0, 280.0)","(51.0, 90.0, 89.0)"
07-01-2023 13:42:26.177947,"(10.0, 12.5, 11.692307692307692)","(4.4, 4.8, 4.756842105263158)","(8.5, 11.0, 10.694915254237289)","(4.8, 4.8, 4.684285714285714)","(41.0, 75.0, 71.76470588235294)","(5.5, 7.0, 6.951515151515151)","(61.0, 90.0, 88.79310344827586)","(7.5, 9.8, 9.521739130434783)","(7.0, 8.8, 8.678481012658228)","(101.0, 300.0, 441.25)","(51.0, 90.0, 89.0625)"
07-01-2023 13:42:27.619673,"(10.0, 12.0, 11.632352941176471)","(4.4, 4.8, 4.766863905325444)","(8.5, 11.0, 10.782051282051283)","(4.8, 4.7, 4.688000000000001)","(41.0, 75.0, 72.0)","(5.5, 7.0, 6.989473684210527)","(61.0, 90.0, 88.88888888888889)","(7.5, 9.8, 9.70232558139535)","(7.0, 8.8, 8.698701298701298)","(101.0, 470.0, 426.6666666666667)","(51.0, 90.0, 89.375)"
07-01-2023 13:42:29.001749,"(10.0, 12.5, 11.632352941176471)","(4.4, 4.8, 4.75524861878453)","(8.5, 11.0, 10.831521739130435)","(4.8, 4.7, 4.64)","(41.0, 75.0, 66.0)","(5.5, 7.0, 7.005263157894737)","(61.0, 90.0, 88.92857142857143)","(7.5, 9.8, 9.652830188679246)","(7.0, 8.8, 8.895652173913044)","(101.0, 560.0, 426.6666666666667)","(51.0, 90.0, 89.375)"
07-01-2023 13:42:30.374427,"(10.0, 12.0, 11.803571428571429)","(4.4, 4.8, 4.75524861878453)","(8.5, 11.0, 10.742718446601941)","(4.8, 4.7, 4.641935483870968)","(41.0, 75.0, 66.33333333333333)","(5.5, 7.2, 7.001342281879195)","(61.0, 90.0, 88.92857142857143)","(7.5, 9.8, 9.413698630136986)","(7.0, 9.0, 8.895652173913044)","(101.0, 560.0, 426.6666666666667)","(51.0, 90.0, 89.375)"
07-01-2023 13:42:31.723914,"(10.0, 12.0, 11.868421052631579)","(4.4, 4.8, 4.760240963855422)","(8.5, 11.0, 10.55084745762712)","(4.8, 4.7, 4.641935483870968)","(41.0, 75.0, 66.33333333333333)","(5.5, 7.2, 6.983050847457627)","(61.0, 90.0, 88.92857142857143)","(7.5, 9.6, 9.393939393939393)","(7.0, 9.0, 8.933333333333334)","(101.0, 560.0, 437.27272727272725)","(51.0, 90.0, 89.375)"
07-01-2023 13:42:33.095197,"(10.0, 12.0, 11.823529411764707)","(4.4, 4.8, 4.768867924528302)","(8.5, 11.0, 10.55813953488372)","(4.8, 4.9, 4.785714285714286)","(41.0, 75.0, 68.75)","(5.5, 7.0, 6.983050847457627)","(61.0, 90.0, 88.8)","(7.5, 9.6, 9.425641025641026)","(7.0, 9.0, 8.812121212121212)","(101.0, 550.0, 502.5)","(51.0, 90.0, 89.375)"
07-01-2023 13:42:34.455959,"(10.0, 12.0, 11.605263157894736)","(4.4, 4.8, 4.771428571428571)","(8.5, 11.0, 10.55813953488372)","(4.8, 4.9, 4.785714285714286)","(41.0, 70.0, 68.75)","(5.5, 7.0, 6.983050847457627)","(61.0, 90.0, 88.8)","(7.5, 9.6, 9.425641025641026)","(7.0, 9.0, 8.812121212121212)","(101.0, 540.0, 502.5)","(51.0, 90.0, 89.375)"
07-01-2023 13:42:35.834867,"(10.0, 12.0, 12.00625)","(4.4, 4.8, 4.78675799086758)","(8.5, 11.0, 10.246913580246913)","(4.8, 4.9, 4.625581395348837)","(41.0, 70.0, 66.81818181818181)","(5.5, 7.0, 7.007272727272727)","(61.0, 90.0, 89.16666666666667)","(7.5, 9.6, 9.1864406779661)","(7.0, 8.8, 8.910679611650485)","(101.0, 540.0, 506.6666666666667)","(51.0, 90.0, 93.63636363636364)"
07-01-2023 13:42:37.177405,"(10.0, 12.5, 12.00625)","(4.4, 4.8, 4.795187165775401)","(8.5, 11.0, 10.43661971830986)","(4.8, 4.7, 4.783206106870229)","(41.0, 75.0, 66.42857142857143)","(5.5, 7.2, 7.007407407407407)","(61.0, 90.0, 89.16666666666667)","(7.5, 9.2, 9.366666666666667)","(7.0, 9.0, 8.902127659574468)","(101.0, 540.0, 395.0)","(51.0, 95.0, 93.63636363636364)"
07-01-2023 13:42:38.541765,"(10.0, 12.0, 11.636363636363637)","(4.4, 4.8, 4.795187165775401)","(8.5, 11.0, 10.43661971830986)","(4.8, 4.8, 4.776136363636364)","(41.0, 75.0, 66.42857142857143)","(5.5, 7.2, 7.007407407407407)","(61.0, 90.0, 89.16666666666667)","(7.5, 9.4, 9.366666666666667)","(7.0, 9.0, 8.89278350515464)","(101.0, 540.0, 395.0)","(51.0, 95.0, 93.63636363636364)"
07-01-2023 13:42:40.452297,"(10.0, 12.0, 11.846153846153847)","(4.4, 4.9, 4.822661870503597)","(8.5, 11.0, 10.519480519480519)","(4.8, 4.8, 4.724137931034483)","(41.0, 75.0, 67.95454545454545)","(5.5, 7.2, 7.007751937984496)","(61.0, 90.0, 89.34782608695652)","(7.5, 9.4, 9.151351351351352)","(7.0, 9.0, 8.933333333333334)","(101.0, 540.0, 395.0)","(51.0, 95.0, 93.63636363636364)"
07-01-2023 13:42:42.046927,"(10.0, 12.0, 11.9375)","(4.4, 4.9, 4.781868131868132)","(8.5, 11.0, 10.5)","(4.8, 4.8, 4.776595744680851)","(41.0, 70.0, 67.95454545454545)","(5.5, 7.2, 6.97741935483871)","(61.0, 90.0, 89.34782608695652)","(7.5, 9.2, 9.136842105263158)","(7.0, 9.0, 8.893333333333334)","(101.0, 540.0, 395.0)","(51.0, 95.0, 93.63636363636364)"
07-01-2023 13:42:43.727741,"(10.0, 12.0, 14.833333333333334)","(4.4, 4.9, 4.263414634146342)","(8.5, 11.0, 12.181818181818182)","(4.8, 4.8, 6.247058823529411)","(41.0, 70.0, 91.33333333333334)","(5.5, 7.0, 8.422222222222222)","(61.0, 90.0, 241.9047619047619)","(7.5, 9.2, 11.307692307692308)","(7.0, 9.0, 7.3)","(101.0, 99999, 5042.0)","(51.0, 200.0, 92.0)"
07-01-2023 13:42:45.126642,"(10.0, 19.5, 14.833333333333334)","(4.4, 5.3, 3.679310344827586)","(8.5, 16.0, 7.115384615384615)","(4.8, 9.6, 6.247058823529411)","(41.0, 190.0, 61.0)","(5.5, 11.0, 10.030303030303031)","(61.0, 260.0, 241.9047619047619)","(7.5, 15.0, 10.879999999999999)","(7.0, 12.5, 7.3)","(101.0, 99999, 5042.0)","(51.0, 200.0, 92.0)"
07-01-2023 13:42:46.659762,"(10.0, 19.5, 10.78)","(4.4, 4.8, 4.301369863013699)","(8.5, 10.0, 7.115384615384615)","(4.8, 9.6, 6.758333333333334)","(41.0, 80.0, 61.0)","(5.5, 11.0, 10.030303030303031)","(61.0, 260.0, 174.5)","(7.5, 12.0, 6.703448275862069)","(7.0, 12.5, 7.714285714285714)","(101.0, 99999, 793.0)","(51.0, 200.0, 66.4)"
