,Orson Time,White Like Snow,Glorious Purpose,Dusty Country,Wendy Witch,Be Like Oliver,Rybolt,Jayhawks
14-12-2022 19:41:46.083583,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.86, 1.7475)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 279.2857142857143)","(6.5, 12.5, 8.95625)","(4.0, 7.4, 6.326315789473685)","(17.0, 70.0, 54.705882352941174)"
14-12-2022 19:41:47.227960,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.86, 1.7475)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 279.2857142857143)","(6.5, 12.5, 8.95625)","(4.0, 7.4, 6.326315789473685)","(17.0, 70.0, 54.705882352941174)"
14-12-2022 19:41:48.275840,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.86, 1.7475)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 279.2857142857143)","(6.5, 12.5, 8.95625)","(4.0, 7.4, 6.326315789473685)","(17.0, 70.0, 54.705882352941174)"
14-12-2022 19:41:49.328859,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.86, 1.7475)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 279.2857142857143)","(6.5, 12.5, 8.95625)","(4.0, 7.4, 6.326315789473685)","(17.0, 70.0, 54.705882352941174)"
14-12-2022 19:41:50.444870,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.86, 1.7475)","(21.0, 80.0, 61.25)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 279.2857142857143)","(6.5, 12.5, 9.18125)","(4.0, 7.4, 5.275)","(17.0, 70.0, 53.90625)"
14-12-2022 19:41:51.485501,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.86, 1.7475)","(21.0, 80.0, 61.25)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 279.2857142857143)","(6.5, 12.5, 10.2875)","(4.0, 7.4, 5.9125)","(17.0, 70.0, 53.90625)"
14-12-2022 19:41:52.449811,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.86, 1.7475)","(21.0, 80.0, 61.25)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 279.2857142857143)","(6.5, 12.5, 10.2875)","(4.0, 7.4, 5.9125)","(17.0, 70.0, 53.90625)"
14-12-2022 19:41:53.600555,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.86, 1.7475)","(21.0, 80.0, 61.25)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 279.2857142857143)","(6.5, 12.5, 10.2875)","(4.0, 7.4, 5.9125)","(17.0, 70.0, 53.90625)"
14-12-2022 19:41:54.705149,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.86, 1.7475)","(21.0, 80.0, 61.25)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 279.2857142857143)","(6.5, 12.5, 9.935)","(4.0, 7.4, 5.305357142857143)","(17.0, 70.0, 53.90625)"
14-12-2022 19:41:55.673849,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.86, 1.7475)","(21.0, 80.0, 61.25)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 279.2857142857143)","(6.5, 12.5, 9.935)","(4.0, 7.4, 5.305357142857143)","(17.0, 70.0, 53.90625)"
14-12-2022 19:41:56.691164,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.639)","(21.0, 80.0, 61.25)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 279.2857142857143)","(6.5, 12.5, 8.692307692307692)","(4.0, 7.4, 4.991666666666667)","(17.0, 70.0, 53.90625)"
14-12-2022 19:41:57.789629,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.639)","(21.0, 80.0, 61.25)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 279.2857142857143)","(6.5, 12.5, 8.692307692307692)","(4.0, 7.4, 4.991666666666667)","(17.0, 70.0, 53.90625)"
14-12-2022 19:41:58.905377,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.86, 1.7475)","(21.0, 80.0, 61.25)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 279.2857142857143)","(6.5, 12.5, 8.692307692307692)","(4.0, 7.4, 4.991666666666667)","(17.0, 70.0, 53.90625)"
14-12-2022 19:42:00.020015,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.86, 1.7475)","(21.0, 80.0, 61.25)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 279.2857142857143)","(6.5, 12.5, 8.692307692307692)","(4.0, 7.4, 4.991666666666667)","(17.0, 70.0, 53.90625)"
14-12-2022 19:42:01.192746,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.86, 1.7475)","(21.0, 80.0, 61.25)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 279.2857142857143)","(6.5, 12.5, 8.692307692307692)","(4.0, 7.4, 4.991666666666667)","(17.0, 70.0, 41.94444444444444)"
14-12-2022 19:42:02.358394,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.86, 1.7475)","(21.0, 80.0, 61.25)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 373.40000000000003)","(6.5, 12.5, 11.0)","(4.0, 7.4, 6.800000000000001)","(17.0, 70.0, 55.9)"
14-12-2022 19:42:03.521942,"(17.0, 65.0, 61.38461538461539)","(1.55, 1.86, 1.7475)","(21.0, 75.0, 67.14285714285714)","(14.0, 44.0, 42.15625)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.0)","(4.0, 7.2, 6.800000000000001)","(17.0, 65.0, 55.9)"
14-12-2022 19:42:04.540891,"(17.0, 65.0, 61.38461538461539)","(1.55, 1.86, 1.7475)","(21.0, 75.0, 67.14285714285714)","(14.0, 44.0, 41.58333333333333)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.0)","(4.0, 7.2, 6.800000000000001)","(17.0, 65.0, 55.9)"
14-12-2022 19:42:05.602900,"(17.0, 65.0, 61.38461538461539)","(1.55, 1.86, 1.7475)","(21.0, 75.0, 67.14285714285714)","(14.0, 44.0, 41.58333333333333)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.0)","(4.0, 7.2, 6.800000000000001)","(17.0, 65.0, 55.9)"
14-12-2022 19:42:06.776159,"(17.0, 65.0, 61.38461538461539)","(1.55, 1.86, 1.7475)","(21.0, 75.0, 67.14285714285714)","(14.0, 44.0, 41.58333333333333)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.0)","(4.0, 7.2, 6.800000000000001)","(17.0, 65.0, 55.9)"
14-12-2022 19:42:07.735448,"(17.0, 65.0, 61.38461538461539)","(1.55, 1.86, 1.7475)","(21.0, 75.0, 67.14285714285714)","(14.0, 44.0, 41.58333333333333)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.0)","(4.0, 7.2, 6.800000000000001)","(17.0, 65.0, 55.9)"
14-12-2022 19:42:08.777257,"(17.0, 65.0, 61.38461538461539)","(1.55, 1.86, 1.7475)","(21.0, 75.0, 67.14285714285714)","(14.0, 44.0, 41.58333333333333)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.0)","(4.0, 7.2, 5.7)","(17.0, 65.0, 55.9)"
14-12-2022 19:42:09.816417,"(17.0, 65.0, 61.38461538461539)","(1.55, 1.87, 1.6335555555555556)","(21.0, 75.0, 67.14285714285714)","(14.0, 44.0, 39.166666666666664)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.0)","(4.0, 7.2, 5.7)","(17.0, 65.0, 55.9)"
14-12-2022 19:42:10.866950,"(17.0, 65.0, 61.38461538461539)","(1.55, 1.87, 1.639)","(21.0, 75.0, 67.14285714285714)","(14.0, 44.0, 39.166666666666664)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.0)","(4.0, 7.2, 5.7)","(17.0, 65.0, 55.9)"
14-12-2022 19:42:11.850910,"(17.0, 65.0, 61.38461538461539)","(1.55, 1.87, 1.639)","(21.0, 75.0, 67.14285714285714)","(14.0, 44.0, 39.166666666666664)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.0)","(4.0, 7.2, 5.7)","(17.0, 65.0, 55.9)"
14-12-2022 19:42:12.885723,"(17.0, 65.0, 61.38461538461539)","(1.55, 1.87, 1.639)","(21.0, 75.0, 67.14285714285714)","(14.0, 44.0, 39.166666666666664)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.0)","(4.0, 7.2, 5.7)","(17.0, 65.0, 55.9)"
14-12-2022 19:42:13.931663,"(17.0, 65.0, 60.35)","(1.55, 1.86, 1.741875)","(21.0, 75.0, 70.5)","(14.0, 44.0, 41.80769230769231)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.0)","(4.0, 7.2, 5.7)","(17.0, 65.0, 55.9)"
14-12-2022 19:42:15.022046,"(17.0, 65.0, 60.35)","(1.55, 1.86, 1.741875)","(21.0, 75.0, 70.5)","(14.0, 44.0, 39.333333333333336)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.0)","(4.0, 7.2, 5.7)","(17.0, 65.0, 55.9)"
14-12-2022 19:42:16.034088,"(17.0, 65.0, 60.35)","(1.55, 1.86, 1.741875)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.0)","(4.0, 7.2, 5.7)","(17.0, 65.0, 55.9)"
14-12-2022 19:42:17.035050,"(17.0, 65.0, 60.35)","(1.55, 1.86, 1.8330000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.0)","(4.0, 7.2, 5.7)","(17.0, 65.0, 55.9)"
14-12-2022 19:42:18.035750,"(17.0, 65.0, 60.35)","(1.55, 1.86, 1.8330000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.0)","(4.0, 7.2, 5.7)","(17.0, 65.0, 55.9)"
14-12-2022 19:42:18.990559,"(17.0, 65.0, 61.67857142857143)","(1.55, 1.86, 1.8330000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.375)","(4.0, 7.2, 5.7)","(17.0, 65.0, 59.94444444444444)"
14-12-2022 19:42:20.007572,"(17.0, 65.0, 61.67857142857143)","(1.55, 1.86, 1.7520000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.375)","(4.0, 7.0, 5.7272727272727275)","(17.0, 65.0, 59.94444444444444)"
14-12-2022 19:42:21.080772,"(17.0, 65.0, 61.67857142857143)","(1.55, 1.86, 1.7520000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.375)","(4.0, 6.8, 6.428571428571429)","(17.0, 65.0, 59.94444444444444)"
14-12-2022 19:42:22.128431,"(17.0, 65.0, 61.67857142857143)","(1.55, 1.86, 1.7520000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.375)","(4.0, 6.8, 6.428571428571429)","(17.0, 65.0, 59.94444444444444)"
14-12-2022 19:42:23.167291,"(17.0, 65.0, 61.67857142857143)","(1.55, 1.86, 1.7520000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.375)","(4.0, 6.8, 6.428571428571429)","(17.0, 65.0, 59.94444444444444)"
14-12-2022 19:42:24.203754,"(17.0, 65.0, 59.833333333333336)","(1.55, 1.86, 1.7520000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.375)","(4.0, 6.8, 6.428571428571429)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:25.193796,"(17.0, 65.0, 59.833333333333336)","(1.55, 1.86, 1.7520000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.375)","(4.0, 6.8, 6.428571428571429)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:26.245268,"(17.0, 65.0, 59.833333333333336)","(1.55, 1.86, 1.7520000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.375)","(4.0, 6.8, 6.428571428571429)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:27.195765,"(17.0, 65.0, 59.833333333333336)","(1.55, 1.86, 1.7520000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.375)","(4.0, 6.8, 6.428571428571429)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:28.160146,"(17.0, 65.0, 59.833333333333336)","(1.55, 1.86, 1.7520000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.375)","(4.0, 6.8, 6.428571428571429)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:29.178913,"(17.0, 65.0, 59.833333333333336)","(1.55, 1.86, 1.7520000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.375)","(4.0, 6.8, 6.428571428571429)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:30.219904,"(17.0, 65.0, 59.833333333333336)","(1.55, 1.86, 1.7520000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.375)","(4.0, 6.8, 5.5)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:31.239264,"(17.0, 65.0, 59.833333333333336)","(1.55, 1.86, 1.7520000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.375)","(4.0, 6.8, 5.5)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:32.277391,"(17.0, 65.0, 59.833333333333336)","(1.55, 1.86, 1.7520000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 400.0, 223.0)","(6.5, 12.0, 11.375)","(4.0, 6.8, 5.5)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:33.290639,"(17.0, 65.0, 59.833333333333336)","(1.55, 1.86, 1.8330000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 390.0, 103.33333333333334)","(6.5, 12.0, 11.375)","(4.0, 6.8, 5.5)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:34.387496,"(17.0, 65.0, 59.833333333333336)","(1.55, 1.86, 1.8330000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.375)","(4.0, 6.8, 5.5)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:35.393882,"(17.0, 65.0, 59.833333333333336)","(1.55, 1.86, 1.8330000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.375)","(4.0, 6.8, 5.5)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:36.401921,"(17.0, 65.0, 59.3125)","(1.55, 1.86, 1.8330000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.375)","(4.0, 6.8, 5.5)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:37.436072,"(17.0, 65.0, 59.3125)","(1.55, 1.86, 1.741875)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.375)","(4.0, 6.8, 5.5)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:38.480300,"(17.0, 65.0, 59.3125)","(1.55, 1.86, 1.741875)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.375)","(4.0, 6.8, 5.5)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:39.706917,"(17.0, 65.0, 59.3125)","(1.55, 1.86, 1.741875)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.375)","(4.0, 6.8, 5.5)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:40.757663,"(17.0, 65.0, 59.3125)","(1.55, 1.86, 1.741875)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.375)","(4.0, 6.8, 5.509090909090909)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:41.875286,"(17.0, 65.0, 59.3125)","(1.55, 1.86, 1.741875)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.375)","(4.0, 6.6, 6.085714285714286)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:43.013656,"(17.0, 65.0, 59.3125)","(1.55, 1.86, 1.741875)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.375)","(4.0, 6.4, 6.085714285714286)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:44.017898,"(17.0, 65.0, 59.3125)","(1.55, 1.86, 1.8330000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.375)","(4.0, 6.4, 6.085714285714286)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:45.124956,"(17.0, 65.0, 59.3125)","(1.55, 1.86, 1.8330000000000002)","(21.0, 75.0, 70.5)","(14.0, 44.0, 40.0)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.375)","(4.0, 6.4, 6.2250000000000005)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:46.273072,"(17.0, 65.0, 59.3125)","(1.55, 1.86, 1.8330000000000002)","(21.0, 75.0, 70.58333333333334)","(14.0, 44.0, 42.13333333333333)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.375)","(4.0, 6.4, 6.25)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:47.324640,"(17.0, 65.0, 59.3125)","(1.55, 1.86, 1.8330000000000002)","(21.0, 75.0, 70.58333333333334)","(14.0, 44.0, 42.13333333333333)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.375)","(4.0, 6.4, 6.25)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:48.309184,"(17.0, 65.0, 59.3125)","(1.55, 1.86, 1.8330000000000002)","(21.0, 75.0, 70.58333333333334)","(14.0, 44.0, 42.13333333333333)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.5)","(4.0, 6.4, 6.2)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:49.350043,"(17.0, 65.0, 59.3125)","(1.55, 1.86, 1.8330000000000002)","(21.0, 75.0, 70.92307692307692)","(14.0, 44.0, 42.13333333333333)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.5)","(4.0, 6.4, 6.2)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:50.613082,"(17.0, 65.0, 59.3125)","(1.55, 1.86, 1.741875)","(21.0, 75.0, 70.92307692307692)","(14.0, 44.0, 42.035714285714285)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.5)","(4.0, 6.4, 6.0)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:51.584537,"(17.0, 65.0, 59.3125)","(1.55, 1.86, 1.741875)","(21.0, 75.0, 70.92307692307692)","(14.0, 44.0, 42.035714285714285)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.5)","(4.0, 6.4, 6.0)","(17.0, 65.0, 59.5)"
14-12-2022 19:42:52.711408,"(17.0, 65.0, 59.3125)","(1.55, 1.86, 1.741875)","(21.0, 75.0, 70.92307692307692)","(14.0, 44.0, 42.035714285714285)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.5)","(4.0, 6.4, 5.640000000000001)","(17.0, 65.0, 61.857142857142854)"
14-12-2022 19:42:53.766513,"(17.0, 90.0, 54.75)","(1.55, 1.86, 1.741875)","(21.0, 75.0, 70.92307692307692)","(14.0, 44.0, 40.5625)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.5)","(4.0, 6.4, 5.640000000000001)","(17.0, 65.0, 61.857142857142854)"
14-12-2022 19:42:54.870569,"(17.0, 85.0, 76.8125)","(1.55, 1.86, 1.8330000000000002)","(21.0, 75.0, 70.92307692307692)","(14.0, 44.0, 40.5625)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.5)","(4.0, 6.4, 5.766666666666667)","(17.0, 65.0, 61.857142857142854)"
14-12-2022 19:42:55.947555,"(17.0, 85.0, 76.8125)","(1.55, 1.62, 1.5979411764705884)","(21.0, 75.0, 70.92307692307692)","(14.0, 44.0, 40.5625)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.5)","(4.0, 6.4, 5.26)","(17.0, 65.0, 61.857142857142854)"
14-12-2022 19:42:57.086697,"(17.0, 85.0, 76.8125)","(1.55, 1.85, 1.642962962962963)","(21.0, 75.0, 70.92307692307692)","(14.0, 44.0, 40.5625)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 11.04)","(4.0, 6.4, 5.32)","(17.0, 65.0, 54.25)"
14-12-2022 19:42:58.245159,"(17.0, 85.0, 68.75)","(1.55, 1.83, 1.6594736842105264)","(21.0, 75.0, 62.0)","(14.0, 44.0, 40.625)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 10.85)","(4.0, 6.4, 5.831578947368421)","(17.0, 65.0, 60.800000000000004)"
14-12-2022 19:42:59.317054,"(17.0, 85.0, 77.0)","(1.55, 1.83, 1.6271830985915494)","(21.0, 75.0, 67.57142857142857)","(14.0, 44.0, 40.625)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 10.85)","(4.0, 6.4, 5.831578947368421)","(17.0, 65.0, 60.800000000000004)"
14-12-2022 19:43:00.330902,"(17.0, 85.0, 77.0)","(1.55, 1.81, 1.6536842105263159)","(21.0, 75.0, 67.57142857142857)","(14.0, 44.0, 41.79166666666667)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 10.85)","(4.0, 6.4, 5.831578947368421)","(17.0, 65.0, 60.800000000000004)"
14-12-2022 19:43:01.350378,"(17.0, 85.0, 77.0)","(1.55, 1.81, 1.629672131147541)","(21.0, 75.0, 67.57142857142857)","(14.0, 44.0, 41.79166666666667)","(51.0, 380.0, 157.33333333333331)","(6.5, 12.0, 10.85)","(4.0, 6.4, 5.628571428571428)","(17.0, 65.0, 60.800000000000004)"
14-12-2022 19:43:02.465355,"(17.0, 85.0, 77.0)","(1.55, 1.81, 1.629672131147541)","(21.0, 75.0, 67.57142857142857)","(14.0, 44.0, 41.79166666666667)","(51.0, 380.0, 213.0)","(6.5, 12.0, 11.511111111111111)","(4.0, 6.4, 5.628571428571428)","(17.0, 65.0, 59.14285714285714)"
14-12-2022 19:43:03.483707,"(17.0, 85.0, 69.5)","(1.55, 1.81, 1.629672131147541)","(21.0, 75.0, 67.57142857142857)","(14.0, 44.0, 41.79166666666667)","(51.0, 380.0, 213.0)","(6.5, 12.0, 11.511111111111111)","(4.0, 6.4, 5.628571428571428)","(17.0, 65.0, 59.285714285714285)"
14-12-2022 19:43:04.495867,"(17.0, 85.0, 76.14285714285714)","(1.55, 1.81, 1.629672131147541)","(21.0, 75.0, 67.57142857142857)","(14.0, 48.0, 45.45833333333333)","(51.0, 380.0, 213.0)","(6.5, 12.0, 11.511111111111111)","(4.0, 6.4, 5.720000000000001)","(17.0, 65.0, 60.55555555555556)"
14-12-2022 19:43:05.550322,"(17.0, 85.0, 76.14285714285714)","(1.55, 1.81, 1.629672131147541)","(21.0, 75.0, 67.57142857142857)","(14.0, 48.0, 45.45833333333333)","(51.0, 380.0, 213.0)","(6.5, 12.0, 11.511111111111111)","(4.0, 6.4, 8.57)","(17.0, 65.0, 60.55555555555556)"
14-12-2022 19:43:06.636197,"(17.0, 85.0, 76.14285714285714)","(1.55, 1.79, 1.6266666666666667)","(21.0, 75.0, 67.57142857142857)","(14.0, 48.0, 44.25)","(51.0, 380.0, 213.0)","(6.5, 12.0, 11.511111111111111)","(4.0, 9.0, 8.14)","(17.0, 65.0, 60.55555555555556)"
14-12-2022 19:43:07.734584,"(17.0, 85.0, 76.14285714285714)","(1.55, 1.77, 1.623)","(21.0, 75.0, 67.57142857142857)","(14.0, 48.0, 44.25)","(51.0, 380.0, 213.0)","(6.5, 12.0, 11.511111111111111)","(4.0, 9.0, 8.14)","(17.0, 65.0, 60.55555555555556)"
14-12-2022 19:43:08.832539,"(17.0, 85.0, 76.14285714285714)","(1.55, 1.77, 1.6219354838709679)","(21.0, 75.0, 67.57142857142857)","(14.0, 48.0, 44.25)","(51.0, 380.0, 213.0)","(6.5, 12.0, 11.511111111111111)","(4.0, 9.0, 8.14)","(17.0, 65.0, 60.55555555555556)"
14-12-2022 19:43:09.908042,"(17.0, 85.0, 76.14285714285714)","(1.55, 1.77, 1.6219354838709679)","(21.0, 75.0, 67.57142857142857)","(14.0, 48.0, 44.25)","(51.0, 380.0, 213.0)","(6.5, 12.0, 11.511111111111111)","(4.0, 9.0, 8.14)","(17.0, 65.0, 60.55555555555556)"
14-12-2022 19:43:11.254723,"(17.0, 85.0, 76.14285714285714)","(1.55, 1.75, 1.7275)","(21.0, 75.0, 67.57142857142857)","(14.0, 48.0, 44.25)","(51.0, 380.0, 213.0)","(6.5, 12.0, 11.511111111111111)","(4.0, 9.0, 8.14)","(17.0, 65.0, 60.55555555555556)"
14-12-2022 19:43:12.473744,"(17.0, 85.0, 76.14285714285714)","(1.55, 1.74, 1.7275)","(21.0, 75.0, 67.57142857142857)","(14.0, 48.0, 44.25)","(51.0, 380.0, 213.0)","(6.5, 12.0, 11.511111111111111)","(4.0, 9.0, 5.775)","(17.0, 65.0, 60.55555555555556)"
14-12-2022 19:43:13.538882,"(17.0, 80.0, 71.85714285714286)","(1.55, 1.74, 1.6816666666666666)","(21.0, 75.0, 70.66666666666666)","(14.0, 48.0, 44.25)","(51.0, 380.0, 213.0)","(6.5, 12.0, 11.511111111111111)","(4.0, 9.0, 5.775)","(17.0, 65.0, 60.55555555555556)"
14-12-2022 19:43:14.599354,"(17.0, 80.0, 71.85714285714286)","(1.55, 1.74, 1.6816666666666666)","(21.0, 75.0, 70.66666666666666)","(14.0, 48.0, 44.25)","(51.0, 380.0, 213.0)","(6.5, 12.0, 11.511111111111111)","(4.0, 9.0, 5.775)","(17.0, 65.0, 60.55555555555556)"
14-12-2022 19:43:15.712311,"(17.0, 80.0, 58.0)","(1.55, 1.73, 1.632608695652174)","(21.0, 80.0, 71.23076923076923)","(14.0, 48.0, 44.66666666666667)","(51.0, 380.0, 213.0)","(6.5, 12.0, 11.511111111111111)","(4.0, 9.0, 6.48)","(17.0, 65.0, 59.57142857142857)"
14-12-2022 19:43:16.807393,"(17.0, 80.0, 58.0)","(1.55, 1.73, 1.632608695652174)","(21.0, 80.0, 71.23076923076923)","(14.0, 48.0, 45.272727272727266)","(51.0, 380.0, 213.0)","(6.5, 12.0, 11.511111111111111)","(4.0, 9.0, 6.48)","(17.0, 65.0, 59.57142857142857)"
