,Estonian Lady,Love Letter,Professor Sirius,Spring Flare,Silver Skylark,Summer Fiesta,Henry Delatt,Snake Eyes Senna
10-01-2023 15:10:35.226997,"(3.8, 4.5, 4.45)","(4.4, 5.1, 4.975)","(6.5, 10.0, 9.32)","(2.7, 3.4, 3.257142857142857)","(71.0, 150.0, 138.0)","(81.0, 150.0, 135.0)","(31.0, 100.0, 63.07692307692308)","(5.5, 7.8, 7.246153846153846)"
10-01-2023 15:10:36.685041,"(3.8, 4.5, 4.4008)","(4.4, 5.1, 5.0)","(6.5, 10.0, 9.422222222222222)","(2.7, 3.4, 3.2136363636363634)","(71.0, 150.0, 125.0)","(81.0, 150.0, 112.5)","(31.0, 100.0, 78.66666666666666)","(5.5, 7.8, 7.571428571428572)"
10-01-2023 15:10:38.037432,"(3.8, 4.6, 4.40625)","(4.4, 5.1, 5.072727272727272)","(6.5, 9.6, 9.422222222222222)","(2.7, 3.35, 3.2513513513513512)","(71.0, 150.0, 125.0)","(81.0, 150.0, 112.5)","(31.0, 100.0, 78.66666666666666)","(5.5, 8.0, 7.76)"
10-01-2023 15:10:39.379614,"(3.8, 4.5, 4.457142857142857)","(4.4, 5.1, 5.072727272727272)","(6.5, 9.6, 9.422222222222222)","(2.7, 3.3, 3.2344827586206897)","(71.0, 150.0, 125.0)","(81.0, 150.0, 112.5)","(31.0, 100.0, 78.66666666666666)","(5.5, 8.4, 7.76)"
10-01-2023 15:10:40.712379,"(3.8, 4.5, 4.457142857142857)","(4.4, 5.1, 5.072727272727272)","(6.5, 9.6, 9.422222222222222)","(2.7, 3.25, 3.235483870967742)","(71.0, 150.0, 125.0)","(81.0, 150.0, 112.5)","(31.0, 100.0, 78.66666666666666)","(5.5, 8.4, 7.76)"
10-01-2023 15:10:41.916534,"(3.8, 4.5, 4.457142857142857)","(4.4, 5.1, 5.072727272727272)","(6.5, 9.6, 9.333333333333334)","(2.7, 3.25, 3.235483870967742)","(71.0, 150.0, 125.0)","(81.0, 150.0, 112.5)","(31.0, 100.0, 78.66666666666666)","(5.5, 8.4, 7.907692307692308)"
10-01-2023 15:10:43.297318,"(3.8, 4.5, 4.457142857142857)","(4.4, 5.1, 5.072727272727272)","(6.5, 9.6, 9.333333333333334)","(2.7, 3.25, 3.235483870967742)","(71.0, 150.0, 125.0)","(81.0, 150.0, 112.5)","(31.0, 100.0, 78.66666666666666)","(5.5, 8.4, 7.907692307692308)"
10-01-2023 15:10:44.480664,"(3.8, 4.5, 4.457142857142857)","(4.4, 5.1, 5.072727272727272)","(6.5, 9.6, 9.333333333333334)","(2.7, 3.25, 3.26)","(71.0, 150.0, 125.0)","(91.0, 150.0, 112.5)","(31.0, 100.0, 78.66666666666666)","(5.5, 8.4, 7.907692307692308)"
10-01-2023 15:10:45.688067,"(3.8, 4.5, 4.457142857142857)","(4.4, 5.1, 5.05)","(6.5, 9.6, 9.333333333333334)","(2.7, 3.3, 3.2674418604651163)","(71.0, 150.0, 125.0)","(91.0, 150.0, 112.5)","(31.0, 100.0, 78.66666666666666)","(5.5, 8.4, 7.907692307692308)"
10-01-2023 15:10:46.925120,"(3.8, 4.5, 4.457142857142857)","(4.4, 5.1, 5.033333333333333)","(6.5, 9.6, 9.333333333333334)","(2.7, 3.3, 3.264102564102564)","(71.0, 150.0, 125.0)","(91.0, 150.0, 112.5)","(31.0, 100.0, 78.66666666666666)","(5.5, 8.4, 7.907692307692308)"
10-01-2023 15:10:48.114287,"(3.8, 4.5, 4.457142857142857)","(4.4, 5.1, 5.033333333333333)","(6.5, 9.6, 9.333333333333334)","(2.7, 3.3, 3.264102564102564)","(71.0, 150.0, 125.0)","(91.0, 150.0, 112.5)","(31.0, 100.0, 71.66666666666667)","(5.5, 8.4, 7.907692307692308)"
10-01-2023 15:10:49.339428,"(3.8, 4.2, 4.109473684210526)","(4.4, 5.1, 5.04)","(6.5, 9.6, 9.471428571428572)","(2.7, 3.3, 3.2624999999999997)","(71.0, 150.0, 125.0)","(91.0, 150.0, 112.5)","(31.0, 95.0, 66.36363636363636)","(5.5, 8.4, 8.08)"
10-01-2023 15:10:50.554089,"(3.8, 4.3, 4.223076923076923)","(4.4, 5.1, 5.074999999999999)","(6.5, 9.6, 9.466666666666667)","(2.7, 3.3, 3.28)","(71.0, 150.0, 125.0)","(91.0, 150.0, 112.5)","(31.0, 95.0, 66.66666666666667)","(5.5, 8.2, 8.1)"
10-01-2023 15:10:51.788915,"(3.8, 4.2, 4.13)","(4.4, 5.1, 5.081818181818181)","(6.5, 9.6, 9.5)","(2.7, 3.3, 3.2125)","(71.0, 150.0, 106.0)","(81.0, 150.0, 112.5)","(31.0, 90.0, 72.35294117647058)","(5.5, 8.6, 8.64)"
10-01-2023 15:10:53.087926,"(3.8, 4.1, 4.0636363636363635)","(4.4, 5.4, 5.036363636363636)","(6.5, 9.8, 9.5)","(2.7, 3.25, 3.2392857142857143)","(71.0, 160.0, 106.0)","(81.0, 150.0, 106.25)","(31.0, 90.0, 76.36363636363636)","(5.5, 8.8, 8.745454545454546)"
10-01-2023 15:10:54.250163,"(3.6, 4.1, 4.05)","(4.4, 5.2, 5.166666666666667)","(6.5, 9.8, 9.5)","(2.7, 3.25, 3.2392857142857143)","(71.0, 160.0, 106.0)","(81.0, 150.0, 106.25)","(31.0, 90.0, 71.11111111111111)","(5.5, 9.0, 8.745454545454546)"
10-01-2023 15:10:55.459805,"(3.6, 4.1, 4.071428571428571)","(4.4, 5.2, 5.175)","(6.5, 9.8, 9.285714285714285)","(2.7, 3.25, 3.2878787878787876)","(71.0, 160.0, 106.0)","(81.0, 150.0, 106.25)","(31.0, 85.0, 70.71428571428572)","(5.5, 9.0, 8.784615384615384)"
10-01-2023 15:10:56.682345,"(3.6, 4.1, 4.0625)","(4.4, 5.2, 5.175)","(6.5, 9.8, 9.545454545454547)","(2.7, 3.3, 3.27)","(71.0, 160.0, 106.0)","(81.0, 150.0, 106.25)","(31.0, 85.0, 70.71428571428572)","(5.5, 9.0, 8.8)"
10-01-2023 15:10:57.887589,"(3.6, 4.1, 4.0625)","(4.4, 5.2, 5.175)","(7.0, 9.8, 9.545454545454547)","(2.7, 3.3, 3.3000000000000003)","(71.0, 160.0, 106.0)","(81.0, 150.0, 106.25)","(31.0, 85.0, 70.71428571428572)","(6.0, 9.0, 8.815384615384616)"
10-01-2023 15:10:59.078932,"(3.6, 4.0, 3.94)","(4.4, 5.2, 5.175)","(7.0, 9.8, 9.545454545454547)","(2.7, 3.35, 3.3000000000000003)","(71.0, 160.0, 106.0)","(81.0, 150.0, 106.25)","(31.0, 85.0, 70.71428571428572)","(6.0, 9.0, 8.815384615384616)"
10-01-2023 15:11:00.233287,"(3.6, 3.95, 3.92)","(4.4, 5.2, 5.175)","(7.0, 9.8, 9.545454545454547)","(2.7, 3.35, 3.3153846153846156)","(71.0, 160.0, 106.0)","(81.0, 150.0, 106.25)","(31.0, 85.0, 70.71428571428572)","(6.0, 9.0, 8.657142857142857)"
10-01-2023 15:11:01.416810,"(3.6, 4.0, 3.953125)","(4.4, 5.2, 5.166666666666667)","(7.0, 9.8, 9.5)","(2.7, 3.35, 3.3000000000000003)","(71.0, 160.0, 87.27272727272727)","(81.0, 150.0, 106.25)","(31.0, 85.0, 68.15789473684211)","(6.0, 9.0, 8.7)"
10-01-2023 15:11:02.653002,"(3.6, 4.0, 3.95)","(4.4, 5.3, 5.184615384615385)","(7.0, 9.8, 9.575)","(2.7, 3.35, 3.289285714285714)","(71.0, 90.0, 86.25)","(81.0, 150.0, 106.25)","(31.0, 85.0, 73.14814814814815)","(6.0, 9.0, 8.7)"
10-01-2023 15:11:03.860081,"(3.6, 4.0, 3.9884615384615385)","(4.4, 5.2, 5.184615384615385)","(7.0, 9.8, 9.533333333333333)","(2.7, 3.3, 3.2595238095238095)","(71.0, 90.0, 86.25)","(81.0, 150.0, 106.25)","(31.0, 85.0, 73.14814814814815)","(6.0, 9.0, 8.810526315789474)"
10-01-2023 15:11:05.092094,"(3.6, 4.1, 4.002752293577982)","(4.4, 5.2, 5.15)","(7.0, 9.8, 9.533333333333333)","(2.7, 3.3, 3.2514285714285713)","(71.0, 90.0, 86.25)","(81.0, 150.0, 106.25)","(31.0, 85.0, 70.88235294117646)","(6.0, 9.0, 8.790000000000001)"
10-01-2023 15:11:06.378056,"(3.6, 4.1, 4.000934579439252)","(4.4, 5.2, 5.1466666666666665)","(7.0, 9.8, 9.685714285714287)","(2.7, 3.3, 3.2513513513513512)","(71.0, 90.0, 85.71428571428571)","(81.0, 150.0, 115.0)","(31.0, 85.0, 70.88235294117646)","(6.0, 9.0, 8.85)"
10-01-2023 15:11:07.662479,"(3.6, 4.1, 4.0026785714285715)","(4.4, 5.2, 5.185714285714286)","(7.0, 9.8, 9.685714285714287)","(2.7, 3.3, 3.272)","(71.0, 90.0, 117.5)","(81.0, 150.0, 97.5)","(31.0, 85.0, 70.88235294117646)","(6.0, 9.0, 8.756521739130434)"
10-01-2023 15:11:08.964620,"(3.6, 4.1, 3.9541666666666666)","(4.4, 5.2, 5.0777777777777775)","(7.0, 9.8, 9.7)","(2.7, 3.3, 3.2282608695652173)","(71.0, 150.0, 114.54545454545455)","(81.0, 150.0, 97.5)","(31.0, 85.0, 70.71428571428571)","(6.0, 9.0, 8.879999999999999)"
10-01-2023 15:11:10.221579,"(3.5, 4.1, 4.002777777777778)","(4.4, 5.1, 5.068421052631579)","(7.0, 9.8, 9.752380952380951)","(2.7, 3.25, 3.225)","(71.0, 150.0, 114.54545454545455)","(81.0, 150.0, 97.5)","(31.0, 85.0, 70.71428571428571)","(6.0, 9.0, 8.879999999999999)"
10-01-2023 15:11:11.494466,"(3.5, 4.1, 4.0)","(4.4, 5.1, 5.039130434782608)","(7.0, 10.0, 9.88)","(2.7, 3.25, 3.220833333333333)","(71.0, 150.0, 114.54545454545455)","(81.0, 150.0, 97.5)","(31.0, 85.0, 70.71428571428571)","(6.0, 9.0, 9.0)"
10-01-2023 15:11:12.727865,"(3.5, 4.0, 3.990625)","(4.4, 5.1, 5.039130434782608)","(7.0, 11.0, 10.214814814814815)","(2.7, 3.25, 3.225)","(71.0, 150.0, 95.0)","(71.0, 150.0, 97.5)","(31.0, 85.0, 73.46153846153847)","(6.0, 9.4, 9.16)"
10-01-2023 15:11:14.005724,"(3.5, 4.0, 3.98125)","(4.4, 5.1, 5.039130434782608)","(7.0, 10.5, 10.15)","(2.7, 3.25, 3.236206896551724)","(71.0, 150.0, 95.0)","(71.0, 150.0, 97.5)","(31.0, 85.0, 74.0909090909091)","(6.0, 9.4, 9.16)"
10-01-2023 15:11:15.294834,"(3.5, 4.0, 3.98125)","(4.4, 5.1, 5.039130434782608)","(7.0, 10.5, 10.118181818181819)","(2.7, 3.25, 3.236206896551724)","(71.0, 150.0, 95.0)","(71.0, 150.0, 97.5)","(31.0, 85.0, 74.56521739130434)","(6.0, 9.4, 9.314285714285715)"
10-01-2023 15:11:16.511064,"(3.5, 4.0, 3.9884615384615385)","(4.4, 5.1, 5.039130434782608)","(7.0, 10.5, 10.15)","(2.7, 3.25, 3.1065789473684213)","(71.0, 150.0, 95.0)","(71.0, 150.0, 97.5)","(31.0, 85.0, 73.88888888888889)","(6.0, 9.4, 9.411764705882353)"
10-01-2023 15:11:17.722314,"(3.5, 4.0, 3.993478260869565)","(4.4, 5.1, 5.068421052631579)","(7.0, 10.5, 10.15)","(2.7, 3.15, 3.1065789473684213)","(71.0, 150.0, 95.0)","(71.0, 150.0, 97.5)","(31.0, 85.0, 74.56521739130434)","(6.0, 9.6, 9.32)"
10-01-2023 15:11:18.973004,"(3.5, 4.0, 3.994642857142857)","(4.4, 5.1, 5.068421052631579)","(7.0, 10.5, 10.15)","(2.7, 3.15, 3.082075471698113)","(71.0, 150.0, 95.0)","(71.0, 150.0, 97.5)","(31.0, 85.0, 74.0909090909091)","(6.0, 9.8, 9.45)"
10-01-2023 15:11:20.223856,"(3.5, 4.0, 3.993181818181818)","(4.4, 5.1, 5.039130434782608)","(7.0, 11.0, 10.4)","(2.7, 3.15, 3.080275229357798)","(71.0, 150.0, 95.0)","(71.0, 150.0, 97.5)","(31.0, 85.0, 74.0909090909091)","(6.0, 9.8, 9.45)"
10-01-2023 15:11:21.518374,"(3.5, 4.0, 3.993181818181818)","(4.4, 5.1, 5.039130434782608)","(7.0, 11.0, 10.580645161290322)","(2.7, 3.15, 3.089285714285714)","(71.0, 150.0, 110.27777777777777)","(71.0, 150.0, 97.5)","(31.0, 85.0, 73.88888888888889)","(6.0, 9.8, 9.45)"
10-01-2023 15:11:22.750215,"(3.5, 4.0, 3.994642857142857)","(4.4, 5.1, 5.039130434782608)","(7.0, 11.0, 10.681818181818182)","(2.7, 3.15, 3.09125)","(71.0, 150.0, 119.66666666666666)","(71.0, 150.0, 97.5)","(31.0, 85.0, 73.88888888888889)","(6.0, 9.8, 9.45)"
10-01-2023 15:11:23.920898,"(3.5, 4.0, 3.994642857142857)","(4.4, 5.1, 5.036363636363636)","(7.0, 11.5, 10.681818181818182)","(2.7, 3.15, 3.09125)","(71.0, 150.0, 119.66666666666666)","(71.0, 150.0, 97.5)","(31.0, 85.0, 73.88888888888889)","(6.0, 9.8, 9.5375)"
10-01-2023 15:11:25.048905,"(3.5, 4.0, 3.994642857142857)","(4.4, 5.1, 5.036363636363636)","(7.0, 11.0, 10.894736842105264)","(2.7, 3.15, 3.05)","(71.0, 150.0, 119.66666666666666)","(71.0, 150.0, 97.5)","(31.0, 85.0, 75.76923076923077)","(6.0, 9.8, 9.52)"
10-01-2023 15:11:26.197165,"(3.5, 4.0, 3.9727272727272727)","(4.4, 5.1, 5.036363636363636)","(7.0, 11.5, 11.23076923076923)","(2.7, 3.1, 3.0513513513513515)","(71.0, 150.0, 117.5)","(71.0, 150.0, 97.5)","(31.0, 85.0, 72.5)","(6.0, 9.8, 9.52)"
10-01-2023 15:11:27.330617,"(3.5, 4.0, 3.9916666666666667)","(4.4, 5.1, 5.036363636363636)","(7.0, 11.5, 11.155172413793103)","(2.7, 3.1, 3.058139534883721)","(71.0, 150.0, 117.5)","(71.0, 150.0, 97.5)","(31.0, 80.0, 69.5)","(6.0, 9.8, 9.52)"
10-01-2023 15:11:28.532030,"(3.5, 4.0, 3.9916666666666667)","(4.4, 5.1, 5.036363636363636)","(7.0, 11.5, 11.155172413793103)","(2.7, 3.1, 3.058139534883721)","(71.0, 150.0, 97.5)","(71.0, 150.0, 97.5)","(31.0, 80.0, 72.77777777777777)","(6.0, 9.8, 9.700000000000001)"
10-01-2023 15:11:29.682986,"(3.5, 4.0, 3.993478260869565)","(4.4, 5.1, 4.924)","(7.0, 11.5, 11.590909090909092)","(2.7, 3.1, 3.026315789473684)","(71.0, 150.0, 97.5)","(71.0, 150.0, 97.5)","(31.0, 75.0, 72.77777777777777)","(6.0, 9.8, 9.978947368421053)"
10-01-2023 15:11:30.952276,"(3.5, 4.0, 3.986666666666667)","(4.4, 5.1, 4.970588235294118)","(7.0, 12.5, 11.548387096774194)","(2.7, 3.1, 3.040425531914894)","(71.0, 150.0, 97.5)","(71.0, 150.0, 97.5)","(31.0, 75.0, 72.77777777777777)","(6.0, 10.0, 9.996341463414634)"
10-01-2023 15:11:32.263666,"(3.5, 3.95, 3.93)","(4.4, 5.1, 4.977777777777778)","(7.0, 12.0, 11.842105263157894)","(2.7, 3.1, 3.0231707317073173)","(71.0, 150.0, 97.5)","(71.0, 150.0, 97.5)","(31.0, 75.0, 71.0)","(6.0, 10.5, 9.989411764705883)"
10-01-2023 15:11:33.587569,"(3.5, 3.95, 3.93)","(4.4, 5.1, 4.974285714285714)","(7.0, 12.0, 11.708955223880597)","(2.7, 3.1, 3.0164835164835164)","(71.0, 150.0, 97.5)","(71.0, 150.0, 97.5)","(31.0, 75.0, 68.75)","(6.0, 10.5, 9.96)"
10-01-2023 15:11:34.999805,"(3.4, 3.95, 3.9048387096774193)","(4.4, 5.1, 4.992682926829269)","(7.0, 12.5, 11.798507462686567)","(2.6, 3.1, 3.0164835164835164)","(71.0, 150.0, 97.5)","(71.0, 150.0, 97.5)","(31.0, 75.0, 70.0)","(6.5, 10.0, 9.88888888888889)"
10-01-2023 15:11:36.435542,"(3.4, 3.95, 3.925)","(4.4, 5.1, 4.995238095238095)","(7.0, 12.5, 11.7)","(2.6, 3.1, 3.0208333333333335)","(71.0, 150.0, 97.5)","(71.0, 150.0, 97.5)","(31.0, 75.0, 75.0)","(6.5, 10.0, 9.91304347826087)"
10-01-2023 15:11:37.954085,"(3.4, 3.95, 3.9406250000000003)","(4.4, 5.1, 4.992682926829269)","(7.0, 12.5, 11.7)","(2.6, 3.1, 3.030232558139535)","(71.0, 150.0, 120.38461538461539)","(71.0, 150.0, 97.5)","(31.0, 85.0, 74.23076923076923)","(6.5, 10.0, 9.91304347826087)"
10-01-2023 15:11:39.452872,"(3.4, 3.95, 3.930952380952381)","(4.4, 5.1, 4.992682926829269)","(7.0, 12.5, 11.7)","(2.6, 3.1, 3.0410714285714286)","(71.0, 150.0, 120.38461538461539)","(71.0, 150.0, 97.5)","(31.0, 80.0, 73.75)","(6.5, 10.0, 9.91304347826087)"
10-01-2023 15:11:41.337839,"(3.4, 3.95, 3.948936170212766)","(4.4, 5.1, 4.974285714285714)","(7.0, 12.5, 11.7)","(2.6, 3.1, 3.0214285714285714)","(71.0, 150.0, 120.38461538461539)","(71.0, 150.0, 97.5)","(31.0, 80.0, 81.25)","(6.5, 10.0, 9.91304347826087)"
10-01-2023 15:11:42.866069,"(3.4, 4.0, 3.948936170212766)","(4.4, 5.1, 4.974285714285714)","(7.0, 12.5, 11.7)","(2.6, 3.1, 3.0214285714285714)","(71.0, 150.0, 122.5)","(71.0, 150.0, 97.5)","(31.0, 85.0, 82.5)","(6.5, 10.0, 9.88888888888889)"
10-01-2023 15:11:44.164620,"(3.4, 4.0, 3.935135135135135)","(4.4, 5.1, 4.974285714285714)","(7.5, 12.5, 11.612903225806452)","(2.6, 3.1, 3.013541666666667)","(71.0, 150.0, 122.5)","(71.0, 150.0, 97.5)","(31.0, 85.0, 83.75)","(6.5, 10.0, 9.84)"
10-01-2023 15:11:45.415597,"(3.4, 4.0, 3.935135135135135)","(4.4, 5.1, 4.977777777777778)","(7.5, 12.5, 11.88888888888889)","(2.6, 3.1, 3.014130434782609)","(71.0, 150.0, 120.38461538461539)","(71.0, 150.0, 97.5)","(31.0, 85.0, 83.75)","(6.5, 10.0, 9.84)"
10-01-2023 15:11:46.669051,"(3.4, 4.0, 3.975862068965517)","(4.4, 5.1, 4.977777777777778)","(7.5, 12.0, 11.88888888888889)","(2.6, 3.1, 3.0)","(71.0, 150.0, 110.75)","(71.0, 150.0, 97.5)","(31.0, 85.0, 75.71428571428571)","(6.5, 10.0, 9.864473684210527)"
10-01-2023 15:11:47.748445,"(3.4, 4.0, 3.9909090909090907)","(4.4, 5.1, 5.0212121212121215)","(7.5, 12.0, 11.91304347826087)","(2.6, 3.0, 2.982962962962963)","(71.0, 140.0, 110.75)","(71.0, 150.0, 94.52380952380952)","(31.0, 80.0, 77.5)","(6.5, 10.5, 9.884)"
10-01-2023 15:11:48.885182,"(3.4, 4.1, 3.972455089820359)","(4.4, 5.1, 4.99)","(7.5, 12.5, 11.7)","(2.6, 3.0, 2.9490697674418604)","(71.0, 140.0, 110.75)","(71.0, 110.0, 98.33333333333333)","(31.0, 80.0, 77.5)","(6.5, 10.5, 9.93658536585366)"
10-01-2023 15:11:50.048496,"(3.4, 4.1, 3.9743506493506495)","(4.4, 5.1, 4.99)","(7.5, 12.5, 11.76923076923077)","(2.6, 3.0, 2.9704761904761905)","(71.0, 140.0, 110.75)","(71.0, 110.0, 98.33333333333333)","(31.0, 80.0, 77.5)","(6.5, 10.5, 9.93658536585366)"
10-01-2023 15:11:51.230994,"(3.4, 4.1, 3.975167785234899)","(4.4, 5.1, 4.987179487179487)","(7.5, 12.5, 11.87704918032787)","(2.6, 2.98, 2.954823529411765)","(71.0, 140.0, 110.75)","(71.0, 110.0, 97.5)","(31.0, 80.0, 78.92857142857143)","(6.5, 10.5, 9.93658536585366)"
10-01-2023 15:11:52.500747,"(3.4, 4.1, 3.9744897959183674)","(4.4, 5.1, 5.027272727272727)","(8.0, 12.5, 11.887096774193548)","(2.6, 3.0, 2.941904761904762)","(71.0, 140.0, 109.21052631578948)","(71.0, 110.0, 97.5)","(31.0, 80.0, 78.92857142857143)","(6.5, 10.5, 9.977777777777778)"
10-01-2023 15:11:53.785924,"(3.4, 4.1, 3.9578947368421056)","(4.2, 5.1, 4.970833333333333)","(8.0, 12.5, 11.944444444444445)","(2.6, 2.98, 2.942758620689655)","(71.0, 140.0, 109.21052631578948)","(71.0, 110.0, 97.5)","(31.0, 80.0, 78.92857142857143)","(6.5, 10.0, 10.051282051282051)"
10-01-2023 15:11:55.059338,"(3.4, 4.0, 3.9574585635359116)","(4.2, 5.0, 4.970833333333333)","(8.0, 12.5, 11.875)","(2.6, 2.98, 2.949433962264151)","(71.0, 140.0, 79.64285714285714)","(71.0, 110.0, 98.33333333333333)","(31.0, 80.0, 78.96551724137932)","(6.5, 10.5, 10.086206896551724)"
10-01-2023 15:11:56.351572,"(3.4, 4.0, 3.950641025641026)","(4.2, 5.0, 4.880952380952381)","(8.0, 12.5, 11.844262295081966)","(2.6, 2.98, 2.9538709677419352)","(71.0, 140.0, 99.76190476190476)","(71.0, 110.0, 99.0625)","(31.0, 80.0, 78.96551724137932)","(6.5, 10.5, 10.014925373134329)"
10-01-2023 15:11:57.597343,"(3.4, 4.0, 3.950473933649289)","(4.2, 4.9, 4.969230769230769)","(8.0, 12.5, 11.88888888888889)","(2.6, 2.98, 2.963125)","(71.0, 140.0, 107.5)","(71.0, 110.0, 99.0625)","(31.0, 80.0, 79.0)","(6.5, 10.5, 10.10344827586207)"
10-01-2023 15:11:58.890798,"(3.4, 4.0, 3.955263157894737)","(4.2, 5.0, 4.946666666666667)","(8.0, 12.5, 12.11111111111111)","(2.6, 2.98, 2.9665)","(71.0, 140.0, 102.85714285714286)","(71.0, 110.0, 98.33333333333333)","(31.0, 80.0, 78.96551724137932)","(6.5, 10.5, 9.862857142857143)"
10-01-2023 15:12:00.098533,"(3.4, 4.0, 3.9126168224299063)","(4.2, 5.0, 4.9259259259259265)","(8.0, 12.5, 12.081632653061224)","(2.6, 2.98, 2.9865454545454546)","(71.0, 140.0, 102.85714285714286)","(71.0, 110.0, 97.5)","(31.0, 80.0, 79.28571428571429)","(6.5, 10.0, 9.618181818181819)"
10-01-2023 15:12:01.332204,"(3.4, 4.0, 3.9)","(4.2, 5.0, 4.967272727272727)","(8.0, 12.5, 12.041666666666666)","(2.6, 3.0, 3.0184210526315787)","(71.0, 140.0, 118.33333333333334)","(71.0, 110.0, 97.5)","(31.0, 80.0, 85.88235294117646)","(6.5, 9.8, 9.707692307692309)"
10-01-2023 15:12:02.511156,"(3.4, 3.9, 3.882)","(4.2, 5.0, 4.933333333333334)","(8.0, 12.5, 12.08974358974359)","(2.6, 3.05, 3.054228855721393)","(71.0, 140.0, 117.05882352941177)","(71.0, 110.0, 97.5)","(31.0, 90.0, 85.88235294117646)","(6.5, 9.8, 9.682352941176472)"
10-01-2023 15:12:03.695631,"(3.4, 3.95, 3.882)","(4.2, 5.0, 4.933333333333334)","(8.0, 12.5, 12.08974358974359)","(2.6, 3.1, 3.0582914572864324)","(71.0, 140.0, 112.0)","(71.0, 110.0, 97.5)","(31.0, 90.0, 84.46428571428571)","(6.5, 9.8, 9.56842105263158)"
10-01-2023 15:12:04.884247,"(3.4, 3.95, 3.942)","(4.2, 5.0, 4.9350000000000005)","(8.0, 12.5, 12.0875)","(2.6, 3.1, 3.058904109589041)","(71.0, 140.0, 98.0)","(71.0, 110.0, 102.0)","(31.0, 85.0, 84.44444444444444)","(6.5, 9.8, 9.375)"
10-01-2023 15:12:06.060148,"(3.4, 3.95, 3.918421052631579)","(4.2, 5.0, 4.908695652173913)","(8.5, 12.5, 12.14102564102564)","(2.6, 3.1, 3.0586046511627907)","(71.0, 140.0, 98.0)","(71.0, 110.0, 102.0)","(31.0, 85.0, 84.44444444444444)","(6.5, 9.4, 9.485714285714286)"
10-01-2023 15:12:07.261186,"(3.4, 3.95, 3.918421052631579)","(4.2, 5.0, 4.916)","(8.5, 12.5, 12.091666666666667)","(2.6, 3.1, 3.0582159624413148)","(71.0, 140.0, 93.33333333333333)","(71.0, 110.0, 102.0)","(31.0, 85.0, 84.44444444444444)","(6.5, 9.6, 9.399999999999999)"
10-01-2023 15:12:08.423420,"(3.4, 3.95, 3.918421052631579)","(4.2, 5.0, 4.916)","(8.5, 12.5, 12.091666666666667)","(2.6, 3.1, 3.06)","(71.0, 140.0, 110.52631578947368)","(71.0, 110.0, 102.0)","(31.0, 85.0, 84.44444444444444)","(6.5, 9.6, 9.466666666666667)"
10-01-2023 15:12:09.537050,"(3.4, 3.95, 3.907142857142857)","(4.2, 5.0, 4.813068181818181)","(8.5, 12.5, 11.954545454545455)","(2.6, 3.1, 3.0615)","(71.0, 140.0, 110.52631578947368)","(71.0, 110.0, 102.0)","(31.0, 85.0, 80.83333333333333)","(6.5, 9.6, 10.039772727272727)"
10-01-2023 15:12:10.609676,"(3.4, 4.0, 3.9114285714285715)","(4.2, 4.9, 4.872)","(8.5, 12.5, 11.954545454545455)","(2.6, 3.1, 3.0615)","(71.0, 140.0, 110.52631578947368)","(71.0, 110.0, 102.0)","(31.0, 90.0, 80.63829787234043)","(6.5, 10.5, 9.68)"
10-01-2023 15:12:11.653135,"(3.4, 4.0, 3.914691943127962)","(4.2, 4.9, 4.847619047619047)","(8.5, 12.5, 11.98611111111111)","(2.6, 3.1, 3.0574766355140186)","(71.0, 140.0, 110.52631578947368)","(71.0, 110.0, 102.0)","(31.0, 90.0, 84.42307692307692)","(6.5, 10.0, 9.875)"
10-01-2023 15:12:12.655812,"(3.4, 4.0, 3.914691943127962)","(4.2, 4.9, 4.847619047619047)","(8.5, 12.5, 11.98611111111111)","(2.6, 3.1, 3.0574766355140186)","(71.0, 140.0, 110.52631578947368)","(71.0, 110.0, 105.0)","(31.0, 85.0, 84.42307692307692)","(6.5, 10.0, 9.855681818181818)"
10-01-2023 15:12:13.638340,"(3.4, 4.0, 3.914691943127962)","(4.2, 4.9, 4.83125)","(8.5, 12.5, 11.98611111111111)","(2.6, 3.1, 3.0574766355140186)","(71.0, 140.0, 110.52631578947368)","(71.0, 110.0, 106.92307692307692)","(31.0, 85.0, 84.44444444444444)","(6.5, 10.5, 9.862921348314607)"
10-01-2023 15:12:14.699448,"(3.4, 4.0, 3.914691943127962)","(4.2, 4.9, 4.8125)","(8.5, 12.5, 11.966666666666667)","(2.6, 3.1, 3.0574766355140186)","(71.0, 140.0, 110.52631578947368)","(71.0, 110.0, 106.92307692307692)","(31.0, 85.0, 89.25925925925927)","(6.5, 10.5, 9.9)"
10-01-2023 15:12:15.737680,"(3.4, 3.95, 3.945588235294118)","(4.2, 4.9, 4.821428571428571)","(8.5, 12.5, 11.9375)","(2.6, 3.1, 3.04472049689441)","(71.0, 140.0, 110.52631578947368)","(71.0, 110.0, 106.92307692307692)","(31.0, 90.0, 89.25925925925927)","(6.5, 10.0, 9.824137931034484)"
10-01-2023 15:12:16.830573,"(3.4, 4.1, 4.002739726027397)","(4.2, 4.9, 4.815789473684211)","(8.5, 12.5, 11.948717948717949)","(2.6, 3.1, 3.04472049689441)","(71.0, 140.0, 108.0)","(71.0, 110.0, 107.5)","(31.0, 90.0, 89.23076923076923)","(6.5, 10.5, 9.824137931034484)"
