,Me And You,Sunburst,Just Like Mick,Symi Fortuna,Sorority
08-01-2023 19:23:16.702083,"(31.0, 70.0, 65.18518518518519)","(1.6, 1.92, 1.9198989898989898)","(3.3, 3.55, 3.5079710144927536)","(101.0, 390.0, 350.0)","(5.0, 5.8, 5.726315789473684)"
08-01-2023 19:23:17.597681,"(31.0, 70.0, 65.66666666666667)","(1.6, 1.93, 1.928235294117647)","(3.2, 3.55, 3.503968253968254)","(101.0, 390.0, 350.0)","(5.0, 5.7, 5.641666666666667)"
08-01-2023 19:23:18.490045,"(31.0, 70.0, 65.66666666666667)","(1.6, 1.94, 1.933012048192771)","(3.2, 3.55, 3.5154761904761904)","(101.0, 390.0, 350.0)","(5.0, 5.6, 5.5285714285714285)"
08-01-2023 19:23:19.370936,"(31.0, 70.0, 65.18518518518519)","(1.6, 1.94, 1.9306451612903226)","(3.2, 3.55, 3.5158823529411762)","(101.0, 390.0, 350.0)","(5.0, 5.6, 5.554929577464788)"
08-01-2023 19:23:20.235370,"(31.0, 70.0, 59.6)","(1.6, 1.94, 1.9352631578947368)","(3.2, 3.55, 3.520769230769231)","(101.0, 390.0, 350.0)","(5.0, 5.6, 5.858333333333333)"
08-01-2023 19:23:21.106760,"(31.0, 70.0, 59.565217391304344)","(1.6, 1.94, 1.86)","(3.2, 3.75, 3.6964285714285716)","(101.0, 480.0, 395.0)","(5.0, 5.9, 5.9381818181818184)"
08-01-2023 19:23:21.925309,"(31.0, 70.0, 60.0)","(1.6, 1.84, 1.833225806451613)","(3.2, 3.75, 3.7333333333333334)","(101.0, 480.0, 395.0)","(5.0, 6.2, 5.9381818181818184)"
08-01-2023 19:23:22.842740,"(31.0, 70.0, 62.0)","(1.6, 1.84, 1.8352000000000002)","(3.2, 3.8, 3.7249999999999996)","(101.0, 480.0, 395.0)","(5.0, 6.2, 5.954545454545455)"
08-01-2023 19:23:23.781901,"(31.0, 70.0, 63.68421052631579)","(1.6, 1.84, 1.832258064516129)","(3.2, 3.8, 3.730597014925373)","(101.0, 480.0, 290.0)","(5.0, 6.2, 5.969512195121951)"
08-01-2023 19:23:24.637835,"(31.0, 70.0, 63.333333333333336)","(1.6, 1.84, 1.824318181818182)","(3.2, 3.8, 3.722857142857143)","(101.0, 250.0, 230.0)","(5.0, 6.2, 5.969512195121951)"
08-01-2023 19:23:25.504743,"(31.0, 70.0, 63.333333333333336)","(1.6, 1.83, 1.8275757575757576)","(3.2, 3.8, 3.7446153846153845)","(101.0, 250.0, 237.14285714285714)","(5.0, 6.2, 5.969512195121951)"
08-01-2023 19:23:26.334516,"(31.0, 70.0, 64.16666666666667)","(1.6, 1.83, 1.8248387096774195)","(3.2, 3.8, 3.762295081967213)","(101.0, 250.0, 242.5)","(5.0, 6.2, 5.969512195121951)"
08-01-2023 19:23:27.181847,"(31.0, 70.0, 64.16666666666667)","(1.6, 1.83, 1.8253333333333335)","(3.2, 3.8, 3.762295081967213)","(101.0, 250.0, 242.85714285714286)","(5.0, 6.2, 5.969512195121951)"
08-01-2023 19:23:28.103251,"(31.0, 70.0, 64.16666666666667)","(1.6, 1.82, 1.8102403846153847)","(3.2, 3.8, 3.762295081967213)","(101.0, 250.0, 241.66666666666666)","(5.0, 6.2, 6.061333333333334)"
08-01-2023 19:23:29.015157,"(31.0, 70.0, 63.5)","(1.6, 1.81, 1.8062500000000001)","(3.2, 3.8, 3.7767857142857144)","(101.0, 250.0, 241.66666666666666)","(5.0, 6.2, 6.026415094339622)"
08-01-2023 19:23:29.907481,"(31.0, 70.0, 63.68421052631579)","(1.6, 1.8, 1.7957575757575759)","(3.2, 3.85, 3.8)","(101.0, 250.0, 243.33333333333334)","(5.0, 6.2, 6.053968253968254)"
08-01-2023 19:23:30.765992,"(31.0, 70.0, 64.54545454545455)","(1.6, 1.8, 1.7888)","(3.2, 3.9, 3.8889655172413793)","(101.0, 250.0, 243.33333333333334)","(5.0, 6.2, 6.062962962962963)"
08-01-2023 19:23:31.575666,"(31.0, 70.0, 64.54545454545455)","(1.6, 1.78, 1.777766990291262)","(3.2, 3.95, 3.9069230769230767)","(101.0, 250.0, 243.33333333333334)","(5.0, 6.2, 6.0549019607843135)"
08-01-2023 19:23:32.456177,"(31.0, 70.0, 64.54545454545455)","(1.6, 1.78, 1.7764102564102564)","(3.2, 3.95, 3.9157894736842107)","(101.0, 250.0, 243.33333333333334)","(5.0, 6.2, 6.088524590163934)"
08-01-2023 19:23:33.389950,"(31.0, 70.0, 64.375)","(1.6, 1.8, 1.7902898550724637)","(3.2, 3.8, 3.7502985074626864)","(101.0, 250.0, 244.66666666666666)","(5.0, 6.4, 6.112781954887218)"
08-01-2023 19:23:34.178984,"(31.0, 85.0, 69.72222222222223)","(1.6, 1.82, 1.8154446460980036)","(3.2, 3.75, 3.731333333333333)","(101.0, 250.0, 246.92307692307693)","(5.0, 6.6, 6.275187969924812)"
08-01-2023 19:23:35.060214,"(31.0, 80.0, 78.33333333333334)","(1.6, 1.82, 1.80125)","(3.2, 3.7, 3.666666666666667)","(101.0, 250.0, 247.14285714285714)","(5.0, 6.4, 6.330666666666667)"
08-01-2023 19:23:35.985368,"(31.0, 80.0, 78.33333333333334)","(1.6, 1.81, 1.806875)","(3.3, 3.65, 3.644565217391304)","(101.0, 250.0, 247.14285714285714)","(5.0, 6.4, 6.320512820512821)"
08-01-2023 19:23:36.807703,"(31.0, 80.0, 78.33333333333334)","(1.6, 1.8, 1.7973684210526317)","(3.3, 3.75, 3.696969696969697)","(101.0, 250.0, 247.14285714285714)","(5.0, 6.4, 6.320512820512821)"
08-01-2023 19:23:37.730569,"(31.0, 85.0, 70.0)","(1.6, 1.8, 1.7916)","(3.3, 3.75, 3.7339285714285713)","(101.0, 250.0, 248.33333333333334)","(5.0, 6.4, 6.327777777777778)"
08-01-2023 19:23:38.651322,"(31.0, 85.0, 70.0)","(1.6, 1.8, 1.7868493150684932)","(3.3, 3.8, 3.7512820512820513)","(101.0, 250.0, 248.33333333333334)","(5.0, 6.4, 6.327777777777778)"
08-01-2023 19:23:39.458568,"(31.0, 80.0, 70.0)","(1.6, 1.79, 1.7852095808383235)","(3.3, 3.8, 3.716915422885572)","(101.0, 250.0, 248.46153846153845)","(5.0, 6.4, 6.327777777777778)"
08-01-2023 19:23:40.341145,"(31.0, 80.0, 66.0)","(1.6, 1.81, 1.7721587301587303)","(3.3, 3.85, 3.8220338983050848)","(101.0, 250.0, 248.46153846153845)","(5.0, 6.4, 6.325641025641026)"
08-01-2023 19:23:41.200185,"(31.0, 80.0, 66.0)","(1.6, 1.78, 1.7794736842105263)","(3.3, 3.85, 3.808695652173913)","(101.0, 250.0, 245.0)","(5.0, 6.4, 6.352777777777778)"
08-01-2023 19:23:42.077614,"(31.0, 80.0, 66.0)","(1.6, 1.79, 1.7784745762711864)","(3.2, 3.85, 3.8160714285714286)","(101.0, 250.0, 245.0)","(5.0, 6.4, 6.180434782608696)"
08-01-2023 19:23:43.005956,"(31.0, 80.0, 66.66666666666667)","(1.6, 1.81, 1.7960377358490567)","(3.2, 3.85, 3.8214285714285716)","(101.0, 430.0, 287.5)","(5.0, 6.2, 6.164497041420119)"
08-01-2023 19:23:43.923717,"(31.0, 80.0, 68.33333333333333)","(1.6, 1.81, 1.793404255319149)","(3.2, 3.85, 3.8125)","(101.0, 430.0, 340.0)","(5.0, 6.2, 6.135652173913043)"
08-01-2023 19:23:44.791834,"(31.0, 80.0, 71.25)","(1.6, 1.81, 1.795)","(3.2, 3.85, 3.787)","(101.0, 440.0, 340.0)","(5.0, 6.2, 6.135652173913043)"
08-01-2023 19:23:45.605986,"(31.0, 80.0, 66.66666666666667)","(1.6, 1.82, 1.808849557522124)","(3.2, 3.8, 3.773170731707317)","(101.0, 230.0, 187.14285714285714)","(5.0, 6.2, 6.12952380952381)"
08-01-2023 19:23:46.441704,"(31.0, 80.0, 67.3076923076923)","(1.6, 1.82, 1.8103225806451613)","(3.2, 3.85, 3.793939393939394)","(101.0, 230.0, 193.88888888888889)","(5.0, 6.2, 6.12952380952381)"
08-01-2023 19:23:47.355748,"(31.0, 70.0, 63.333333333333336)","(1.6, 1.83, 1.8167326732673268)","(3.2, 3.85, 3.794776119402985)","(101.0, 230.0, 174.28571428571428)","(5.0, 6.2, 6.139837398373984)"
08-01-2023 19:23:48.270709,"(31.0, 65.0, 61.36363636363636)","(1.6, 1.83, 1.817764705882353)","(3.2, 3.85, 3.7885416666666667)","(101.0, 230.0, 174.16666666666666)","(5.0, 6.2, 6.140322580645162)"
08-01-2023 19:23:49.137178,"(31.0, 60.0, 58.84615384615385)","(1.6, 1.83, 1.8251020408163265)","(3.2, 3.8, 3.786341463414634)","(101.0, 220.0, 174.16666666666666)","(5.0, 6.2, 6.1)"
08-01-2023 19:23:50.024645,"(31.0, 60.0, 58.84615384615385)","(1.6, 1.84, 1.8257142857142858)","(3.2, 3.75, 3.745614035087719)","(101.0, 220.0, 174.16666666666666)","(5.0, 6.2, 6.093023255813954)"
08-01-2023 19:23:50.837775,"(31.0, 60.0, 58.5)","(1.6, 1.84, 1.836388888888889)","(3.2, 3.75, 3.744473684210526)","(101.0, 220.0, 174.16666666666666)","(5.0, 6.2, 6.093023255813954)"
08-01-2023 19:23:51.668335,"(31.0, 65.0, 61.666666666666664)","(1.6, 1.82, 1.8149275362318842)","(3.2, 3.75, 3.725)","(101.0, 220.0, 174.54545454545453)","(5.0, 6.4, 6.239175257731959)"
08-01-2023 19:23:52.557006,"(31.0, 65.0, 61.666666666666664)","(1.6, 1.82, 1.8163106796116506)","(3.2, 3.75, 3.7231601731601733)","(101.0, 210.0, 196.66666666666666)","(5.0, 6.4, 6.309333333333334)"
08-01-2023 19:23:53.382908,"(31.0, 65.0, 62.85714285714286)","(1.6, 1.82, 1.812)","(3.2, 3.75, 3.724590163934426)","(101.0, 220.0, 179.0909090909091)","(5.0, 6.4, 6.3128205128205135)"
08-01-2023 19:23:54.286290,"(31.0, 65.0, 62.333333333333336)","(1.6, 1.8, 1.7976190476190477)","(3.2, 3.8, 3.76875)","(101.0, 220.0, 193.33333333333334)","(5.0, 6.4, 6.292307692307692)"
08-01-2023 19:23:55.218661,"(31.0, 65.0, 63.18181818181818)","(1.6, 1.81, 1.8078125)","(3.2, 3.75, 3.7161290322580647)","(101.0, 220.0, 193.33333333333334)","(5.0, 6.4, 6.310256410256411)"
08-01-2023 19:23:56.067737,"(31.0, 65.0, 60.833333333333336)","(1.6, 1.83, 1.8234883720930233)","(3.2, 3.75, 3.717479674796748)","(101.0, 220.0, 193.33333333333334)","(5.0, 6.4, 6.252083333333333)"
08-01-2023 19:23:56.958293,"(31.0, 65.0, 60.0)","(1.6, 1.8, 1.7957716049382717)","(3.2, 3.75, 3.7311320754716983)","(101.0, 220.0, 193.33333333333334)","(5.0, 6.4, 6.2505263157894735)"
08-01-2023 19:23:57.885023,"(31.0, 65.0, 62.142857142857146)","(1.6, 1.8, 1.796132075471698)","(3.2, 3.75, 3.747413793103448)","(101.0, 220.0, 193.33333333333334)","(5.0, 6.4, 6.266666666666667)"
08-01-2023 19:23:58.685681,"(31.0, 65.0, 60.55555555555556)","(1.6, 1.8, 1.79990099009901)","(3.2, 3.75, 3.718518518518519)","(101.0, 220.0, 193.33333333333334)","(5.0, 6.4, 6.266666666666667)"
08-01-2023 19:23:59.584989,"(31.0, 65.0, 61.25)","(1.6, 1.82, 1.8160606060606062)","(3.2, 3.65, 3.6455156950672647)","(101.0, 220.0, 200.55555555555554)","(5.0, 6.4, 6.287179487179487)"
08-01-2023 19:24:00.469364,"(31.0, 70.0, 67.33333333333333)","(1.6, 1.82, 1.8162745098039217)","(3.2, 3.7, 3.6556818181818183)","(101.0, 220.0, 201.25)","(5.0, 6.4, 6.323255813953488)"
08-01-2023 19:24:01.335985,"(31.0, 70.0, 66.66666666666667)","(1.6, 1.81, 1.804746835443038)","(3.2, 3.7, 3.6774074074074075)","(101.0, 220.0, 201.25)","(5.0, 6.4, 6.378151260504201)"
08-01-2023 19:24:02.305135,"(31.0, 70.0, 66.0)","(1.6, 1.82, 1.8197029702970298)","(3.2, 3.65, 3.6166666666666667)","(101.0, 220.0, 204.375)","(5.0, 6.6, 6.61917808219178)"
08-01-2023 19:24:03.185468,"(31.0, 55.0, 53.064516129032256)","(1.6, 1.82, 1.8148076923076923)","(3.2, 3.65, 3.6235042735042735)","(101.0, 220.0, 204.375)","(5.0, 6.8, 6.632258064516129)"
08-01-2023 19:24:03.991695,"(31.0, 55.0, 52.8)","(1.6, 1.81, 1.8098571428571428)","(3.2, 3.65, 3.6155555555555554)","(101.0, 220.0, 204.375)","(5.0, 6.8, 6.632258064516129)"
08-01-2023 19:24:04.900071,"(31.0, 70.0, 57.5)","(1.6, 1.81, 1.8098571428571428)","(3.2, 3.65, 3.610810810810811)","(101.0, 220.0, 204.375)","(5.0, 6.8, 6.632258064516129)"
08-01-2023 19:24:05.761204,"(31.0, 65.0, 59.0)","(1.6, 1.81, 1.8061206896551725)","(3.2, 3.7, 3.602816901408451)","(101.0, 220.0, 204.375)","(5.0, 6.8, 6.684444444444444)"
08-01-2023 19:24:06.639463,"(31.0, 70.0, 60.769230769230774)","(1.6, 1.81, 1.8012000000000001)","(3.2, 3.65, 3.6149999999999998)","(101.0, 220.0, 204.375)","(5.0, 6.8, 6.662222222222222)"
08-01-2023 19:24:07.480286,"(31.0, 70.0, 60.476190476190474)","(1.6, 1.82, 1.815)","(3.2, 3.6, 3.564516129032258)","(101.0, 220.0, 204.375)","(5.0, 6.8, 6.6680851063829785)"
08-01-2023 19:24:08.337058,"(31.0, 70.0, 58.888888888888886)","(1.6, 1.82, 1.818673469387755)","(3.2, 3.6, 3.556)","(101.0, 220.0, 204.375)","(5.0, 6.6, 6.5675675675675675)"
08-01-2023 19:24:09.320875,"(31.0, 70.0, 56.666666666666664)","(1.6, 1.83, 1.8262962962962963)","(3.2, 3.6, 3.5711538461538463)","(101.0, 220.0, 204.375)","(5.0, 6.6, 6.628571428571429)"
08-01-2023 19:24:10.229048,"(31.0, 70.0, 55.18518518518518)","(1.6, 1.83, 1.825876288659794)","(3.2, 3.6, 3.5711538461538463)","(101.0, 220.0, 204.375)","(5.0, 6.8, 6.587826086956522)"
08-01-2023 19:24:11.084274,"(31.0, 70.0, 62.0)","(1.6, 1.83, 1.829074074074074)","(3.2, 3.55, 3.5483333333333333)","(101.0, 220.0, 204.375)","(5.0, 6.8, 6.60377358490566)"
08-01-2023 19:24:11.995103,"(31.0, 70.0, 61.03448275862069)","(1.6, 1.84, 1.8304166666666668)","(3.2, 3.55, 3.531875)","(101.0, 220.0, 209.28571428571428)","(5.0, 6.8, 6.594059405940595)"
08-01-2023 19:24:12.825509,"(31.0, 70.0, 59.16666666666667)","(1.6, 1.84, 1.83675)","(3.2, 3.55, 3.5342391304347824)","(101.0, 220.0, 209.28571428571428)","(5.0, 6.8, 6.502617801047121)"
08-01-2023 19:24:13.685403,"(31.0, 70.0, 57.0)","(1.6, 1.86, 1.8589638932496075)","(3.2, 3.55, 3.5397435897435896)","(101.0, 220.0, 209.28571428571428)","(5.0, 6.4, 6.161061946902655)"
08-01-2023 19:24:14.608126,"(31.0, 70.0, 55.0)","(1.6, 1.88, 1.8705109489051095)","(3.2, 3.55, 3.535204081632653)","(101.0, 220.0, 209.28571428571428)","(5.0, 6.2, 6.0793103448275865)"
08-01-2023 19:24:15.502904,"(31.0, 70.0, 56.95652173913044)","(1.6, 1.9, 1.8947619047619046)","(3.2, 3.55, 3.532432432432432)","(101.0, 220.0, 204.375)","(5.0, 6.2, 6.032)"
08-01-2023 19:24:16.362452,"(31.0, 70.0, 56.95652173913044)","(1.6, 1.9, 1.8943589743589742)","(3.2, 3.5, 3.481512605042017)","(91.0, 220.0, 204.375)","(5.5, 6.2, 5.922666666666667)"
08-01-2023 19:24:17.224597,"(31.0, 70.0, 55.45454545454545)","(1.6, 1.91, 1.9034090909090908)","(3.2, 3.5, 3.4808673469387754)","(91.0, 220.0, 204.375)","(5.5, 6.0, 5.953125)"
08-01-2023 19:24:18.033468,"(31.0, 70.0, 54.0)","(1.6, 1.92, 1.9139473684210526)","(3.2, 3.5, 3.4802631578947367)","(91.0, 220.0, 204.375)","(5.5, 5.9, 5.876190476190477)"
08-01-2023 19:24:18.933399,"(31.0, 70.0, 53.44827586206897)","(1.6, 1.92, 1.9159430604982206)","(3.2, 3.5, 3.4814356435643563)","(91.0, 220.0, 203.33333333333334)","(5.5, 6.0, 5.882352941176471)"
08-01-2023 19:24:19.788579,"(31.0, 70.0, 50.8)","(1.6, 1.91, 1.9027586206896552)","(3.2, 3.55, 3.514601769911504)","(91.0, 220.0, 203.33333333333334)","(5.5, 5.9, 5.882352941176471)"
08-01-2023 19:24:20.573454,"(31.0, 70.0, 53.44827586206897)","(1.6, 1.92, 1.91)","(3.2, 3.5, 3.480246913580247)","(91.0, 220.0, 203.33333333333334)","(5.5, 5.9, 5.882352941176471)"
08-01-2023 19:24:21.488744,"(31.0, 70.0, 53.44827586206897)","(1.6, 1.92, 1.9126923076923077)","(3.2, 3.5, 3.480246913580247)","(91.0, 220.0, 203.33333333333334)","(5.5, 6.0, 5.85)"
08-01-2023 19:24:22.402969,"(31.0, 70.0, 53.44827586206897)","(1.6, 1.92, 1.9092957746478871)","(3.2, 3.5, 3.485)","(91.0, 220.0, 203.33333333333334)","(5.5, 6.0, 5.8545454545454545)"
08-01-2023 19:24:23.278750,"(31.0, 70.0, 50.76923076923077)","(1.6, 1.92, 1.9138235294117647)","(3.2, 3.5, 3.485)","(91.0, 220.0, 203.33333333333334)","(5.5, 6.0, 5.837837837837838)"
08-01-2023 19:24:24.203880,"(31.0, 70.0, 50.76923076923077)","(1.6, 1.92, 1.915)","(3.2, 3.5, 3.4611111111111112)","(91.0, 220.0, 206.66666666666669)","(5.5, 6.0, 6.053658536585366)"
08-01-2023 19:24:25.085012,"(31.0, 70.0, 55.51724137931035)","(1.6, 1.87, 1.8697916666666667)","(3.2, 3.55, 3.517857142857143)","(91.0, 220.0, 206.66666666666669)","(5.5, 6.2, 6.1367088607594935)"
08-01-2023 19:24:25.870792,"(31.0, 65.0, 58.82352941176471)","(1.6, 1.86, 1.856388888888889)","(3.2, 3.6, 3.57)","(91.0, 220.0, 209.28571428571428)","(5.5, 6.2, 6.1367088607594935)"
08-01-2023 19:24:26.768782,"(31.0, 60.0, 57.5)","(1.6, 1.86, 1.8532000000000002)","(3.2, 3.6, 3.5615384615384613)","(91.0, 220.0, 209.28571428571428)","(5.5, 6.2, 6.320833333333334)"
08-01-2023 19:24:27.686298,"(31.0, 65.0, 58.57142857142857)","(1.6, 1.86, 1.859122807017544)","(3.2, 3.5, 3.4893229166666666)","(91.0, 220.0, 161.25)","(5.5, 6.4, 6.334246575342466)"
08-01-2023 19:24:28.550461,"(31.0, 65.0, 56.42857142857143)","(1.6, 1.87, 1.8609007352941178)","(3.2, 3.5, 3.49)","(91.0, 170.0, 161.25)","(5.5, 6.4, 6.072)"
08-01-2023 19:24:29.458594,"(31.0, 65.0, 60.588235294117645)","(1.6, 1.89, 1.8718053596614952)","(3.2, 3.55, 3.5403474903474903)","(91.0, 170.0, 161.42857142857142)","(5.5, 6.2, 5.968888888888889)"
08-01-2023 19:24:30.324119,"(31.0, 65.0, 60.833333333333336)","(1.6, 1.89, 1.8803709198813054)","(3.2, 3.55, 3.540441176470588)","(91.0, 170.0, 161.42857142857142)","(5.5, 6.0, 5.946666666666667)"
08-01-2023 19:24:31.152927,"(31.0, 65.0, 61.25)","(1.6, 1.89, 1.8803062787136293)","(3.2, 3.55, 3.5426470588235293)","(91.0, 170.0, 161.42857142857142)","(5.5, 6.0, 5.91044776119403)"
08-01-2023 19:24:32.019957,"(31.0, 65.0, 60.0)","(1.6, 1.89, 1.8714835948644795)","(3.2, 3.55, 3.5404761904761903)","(91.0, 170.0, 162.0)","(5.5, 6.2, 5.955102040816326)"
08-01-2023 19:24:32.926967,"(31.0, 65.0, 62.0)","(1.6, 1.89, 1.8711062590975256)","(3.2, 3.6, 3.534)","(91.0, 170.0, 162.0)","(5.5, 6.2, 6.005194805194805)"
08-01-2023 19:24:33.805301,"(31.0, 65.0, 62.0)","(1.6, 1.89, 1.8711062590975256)","(3.2, 3.6, 3.5647058823529414)","(91.0, 170.0, 162.0)","(5.5, 6.2, 6.005194805194805)"
08-01-2023 19:24:34.667956,"(31.0, 65.0, 62.0)","(1.6, 1.88, 1.8734146341463416)","(3.2, 3.6, 3.57)","(91.0, 170.0, 162.0)","(5.5, 6.2, 6.029545454545455)"
08-01-2023 19:24:35.511864,"(31.0, 65.0, 62.0)","(1.6, 1.88, 1.8671219512195123)","(3.2, 3.6, 3.5785714285714287)","(91.0, 170.0, 162.0)","(5.5, 6.2, 6.035714285714286)"
08-01-2023 19:24:36.381757,"(31.0, 65.0, 63.333333333333336)","(1.6, 1.89, 1.8725302826379544)","(3.2, 3.55, 3.528260869565217)","(91.0, 170.0, 162.0)","(5.5, 6.2, 6.053968253968254)"
08-01-2023 19:24:37.259589,"(31.0, 65.0, 63.333333333333336)","(1.6, 1.89, 1.8725302826379544)","(3.2, 3.55, 3.531132075471698)","(91.0, 170.0, 162.0)","(5.5, 6.2, 6.0)"
08-01-2023 19:24:38.167664,"(31.0, 65.0, 62.5)","(1.6, 1.89, 1.880678466076696)","(3.2, 3.55, 3.5394444444444444)","(91.0, 170.0, 165.55555555555554)","(5.5, 6.0, 5.963461538461539)"
08-01-2023 19:24:39.137068,"(31.0, 65.0, 62.5)","(1.6, 1.89, 1.881312849162011)","(3.2, 3.55, 3.5394444444444444)","(91.0, 170.0, 165.55555555555554)","(5.5, 6.0, 5.96875)"
08-01-2023 19:24:40.106020,"(31.0, 65.0, 62.5)","(1.6, 1.89, 1.8819805194805195)","(3.2, 3.55, 3.561797752808989)","(91.0, 170.0, 180.0)","(5.5, 6.0, 5.9875)"
08-01-2023 19:24:40.929977,"(31.0, 70.0, 55.51724137931035)","(1.6, 1.89, 1.8742346938775512)","(3.2, 3.6, 3.5507246376811596)","(91.0, 220.0, 180.0)","(5.5, 6.0, 5.9875)"
08-01-2023 19:24:41.840627,"(31.0, 70.0, 55.51724137931035)","(1.6, 1.88, 1.862909090909091)","(3.2, 3.6, 3.585294117647059)","(91.0, 220.0, 166.0)","(5.5, 6.2, 5.845714285714285)"
08-01-2023 19:24:42.772118,"(31.0, 70.0, 58.0)","(1.6, 1.92, 1.8675789473684212)","(3.2, 3.6, 3.597058823529412)","(91.0, 220.0, 9998.5)","(5.5, 6.2, 9998.5)"
08-01-2023 19:24:43.607501,"(31.0, 99998, 9998.5)","(1.6, 99998, 9998.5)","(3.2, 99998, 9998.5)","(91.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
08-01-2023 19:24:44.487712,"(31.0, 99998, 9998.5)","(1.6, 99998, 9998.5)","(3.2, 99998, 9998.5)","(91.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
08-01-2023 19:24:45.285283,"(31.0, 99998, 9998.5)","(1.6, 99998, 9998.5)","(3.2, 99998, 9998.5)","(91.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
08-01-2023 19:24:46.262375,"(31.0, 99998, 9998.5)","(1.6, 99998, 9998.5)","(3.2, 99998, 9998.5)","(91.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
08-01-2023 19:24:47.196823,"(31.0, 99998, 9998.5)","(1.6, 99998, 9998.5)","(3.2, 99998, 9998.5)","(91.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
08-01-2023 19:24:48.028082,"(31.0, 99998, 9998.5)","(1.6, 99998, 9998.5)","(3.2, 99998, 9998.5)","(91.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
08-01-2023 19:24:48.888283,"(31.0, 99998, 9998.5)","(1.6, 99998, 9998.5)","(3.2, 99998, 9998.5)","(91.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
08-01-2023 19:24:49.729498,"(31.0, 99998, 9998.5)","(1.6, 99998, 9998.5)","(3.2, 99998, 9998.5)","(91.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
08-01-2023 19:24:50.662613,"(31.0, 99998, 9998.5)","(1.6, 99998, 9998.5)","(3.2, 99998, 9998.5)","(91.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
08-01-2023 19:24:51.703749,"(31.0, 99998, 9998.5)","(1.6, 99998, 9998.5)","(3.2, 99998, 9998.5)","(91.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
08-01-2023 19:24:52.623175,"(31.0, 99998, 9998.5)","(1.6, 99998, 9998.5)","(3.2, 99998, 9998.5)","(91.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
08-01-2023 19:24:53.417955,"(31.0, 99998, 9998.5)","(1.6, 99998, 9998.5)","(3.2, 99998, 9998.5)","(91.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
08-01-2023 19:24:54.252752,"(31.0, 99998, 9998.5)","(1.6, 99998, 9998.5)","(3.2, 99998, 9998.5)","(91.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
08-01-2023 19:24:55.150796,"(31.0, 99998, 9998.5)","(1.6, 99998, 9998.5)","(3.2, 99998, 9998.5)","(91.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
08-01-2023 19:24:56.075121,"(31.0, 99998, 9998.5)","(1.6, 99998, 9998.5)","(3.2, 99998, 9998.5)","(91.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
08-01-2023 19:24:57.020559,"(31.0, 99998, 9998.5)","(1.6, 99998, 9998.5)","(3.2, 99998, 9998.5)","(91.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
08-01-2023 19:24:57.945004,"(31.0, 99998, 9998.5)","(1.6, 99998, 9998.5)","(3.2, 99998, 9998.5)","(91.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
08-01-2023 19:24:58.922134,"(31.0, 99998, 9998.5)","(1.6, 99998, 9998.5)","(3.2, 99998, 9998.5)","(91.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
08-01-2023 19:24:59.925869,"(31.0, 99998, 9998.5)","(1.6, 99998, 9998.5)","(3.2, 99998, 9998.5)","(91.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
