,Mighty Kristy,Winlock Tilly,Locked Up,Angry Ann,Slingshot Yo Yo,Up The Score,Swiper Taz
04-01-2023 14:46:27.009795,"(8.0, 12.0, 11.6875)","(3.5, 4.2, 4.154545454545454)","(19.0, 36.0, 33.0)","(6.5, 6.8, 6.414285714285715)","(16.0, 19.5, 18.15)","(3.9, 4.8, 4.703225806451613)","(3.6, 4.5, 4.404901960784314)"
04-01-2023 14:46:28.034992,"(8.0, 12.0, 11.625)","(3.5, 4.2, 4.154545454545454)","(19.0, 36.0, 31.692307692307693)","(6.5, 6.8, 6.4)","(16.0, 19.5, 18.15)","(3.9, 4.8, 4.993714285714286)","(3.6, 4.5, 4.3552238805970145)"
04-01-2023 14:46:29.031673,"(8.0, 12.0, 11.625)","(3.5, 4.2, 4.154545454545454)","(19.0, 36.0, 32.705882352941174)","(6.5, 6.6, 6.4)","(16.0, 19.5, 18.9375)","(3.9, 5.0, 5.093510324483775)","(3.6, 4.5, 4.391666666666667)"
04-01-2023 14:46:30.018727,"(8.0, 12.0, 11.653846153846153)","(3.5, 4.2, 4.161538461538462)","(19.0, 34.0, 33.5)","(6.5, 6.6, 6.3517241379310345)","(16.0, 19.5, 18.970588235294116)","(3.9, 5.1, 5.093510324483775)","(3.6, 4.4, 4.391666666666667)"
04-01-2023 14:46:30.935074,"(8.0, 12.0, 11.78048780487805)","(3.5, 4.2, 4.142857142857143)","(19.0, 34.0, 33.0)","(6.5, 6.6, 6.3517241379310345)","(16.0, 19.5, 18.970588235294116)","(3.9, 5.1, 5.093510324483775)","(3.6, 4.4, 4.346031746031746)"
04-01-2023 14:46:31.961859,"(8.0, 12.0, 11.790697674418604)","(3.5, 4.2, 4.142857142857143)","(19.0, 34.0, 33.0)","(6.5, 6.6, 6.182857142857143)","(16.0, 19.5, 19.026315789473685)","(3.9, 5.1, 5.1)","(3.6, 4.5, 4.343283582089552)"
04-01-2023 14:46:33.011623,"(8.0, 12.0, 11.790697674418604)","(3.5, 4.1, 4.026530612244898)","(19.0, 34.0, 33.666666666666664)","(6.5, 6.4, 6.305376344086022)","(16.0, 19.5, 19.026315789473685)","(3.9, 5.2, 5.128571428571428)","(3.6, 4.5, 4.3478260869565215)"
04-01-2023 14:46:34.130524,"(8.0, 11.5, 11.15625)","(3.5, 4.1, 4.043333333333333)","(19.0, 34.0, 33.666666666666664)","(6.5, 6.4, 6.197297297297298)","(16.0, 19.5, 19.026315789473685)","(3.9, 5.2, 5.277777777777778)","(3.6, 4.5, 4.3478260869565215)"
04-01-2023 14:46:35.217000,"(8.0, 11.5, 11.128378378378379)","(3.5, 4.1, 4.043333333333333)","(19.0, 34.0, 33.666666666666664)","(6.5, 6.2, 6.189610389610389)","(16.0, 19.5, 19.05)","(3.9, 5.5, 5.277777777777778)","(3.6, 4.5, 4.3478260869565215)"
04-01-2023 14:46:36.258190,"(8.0, 11.5, 11.112676056338028)","(3.5, 4.1, 4.043333333333333)","(19.0, 34.0, 33.666666666666664)","(6.5, 6.2, 6.189610389610389)","(16.0, 19.5, 19.05)","(3.9, 5.5, 5.214285714285714)","(3.6, 4.5, 4.3478260869565215)"
04-01-2023 14:46:37.329347,"(8.0, 11.5, 11.112676056338028)","(3.5, 4.1, 4.046428571428571)","(19.0, 34.0, 33.666666666666664)","(6.5, 6.2, 6.189610389610389)","(16.0, 19.5, 19.05)","(3.9, 5.5, 5.1975)","(3.6, 4.5, 4.3478260869565215)"
04-01-2023 14:46:38.346802,"(8.0, 11.0, 10.657894736842104)","(3.5, 4.1, 4.053125)","(19.0, 34.0, 33.666666666666664)","(6.5, 6.2, 6.189610389610389)","(16.0, 19.5, 19.05)","(3.9, 5.4, 5.175)","(3.6, 4.5, 4.533333333333333)"
04-01-2023 14:46:39.279504,"(8.0, 10.5, 10.3125)","(3.5, 4.1, 4.046428571428571)","(19.0, 36.0, 33.1764705882353)","(6.5, 6.2, 5.946153846153846)","(16.0, 22.0, 19.23076923076923)","(3.9, 5.4, 5.175)","(3.6, 4.6, 4.561904761904762)"
04-01-2023 14:46:40.234153,"(8.0, 10.5, 10.277777777777779)","(3.5, 4.1, 4.051694915254237)","(19.0, 36.0, 33.42857142857143)","(6.5, 6.2, 5.946153846153846)","(16.0, 22.0, 19.63157894736842)","(3.9, 5.4, 5.175)","(3.6, 4.6, 4.58125)"
04-01-2023 14:46:41.184037,"(8.0, 10.5, 10.277777777777779)","(3.5, 4.1, 4.047826086956522)","(19.0, 36.0, 33.333333333333336)","(6.5, 6.2, 5.971052631578948)","(16.0, 22.0, 21.57142857142857)","(3.9, 5.4, 5.151063829787234)","(3.6, 4.6, 4.58125)"
04-01-2023 14:46:42.198389,"(8.0, 10.5, 10.277777777777779)","(3.5, 4.0, 3.983783783783784)","(19.0, 40.0, 33.125)","(6.5, 6.2, 5.971052631578948)","(16.0, 22.0, 20.57894736842105)","(3.9, 5.4, 5.196969696969696)","(3.6, 4.6, 4.671428571428572)"
04-01-2023 14:46:43.176259,"(8.0, 10.5, 10.277777777777779)","(3.5, 4.1, 4.016666666666667)","(19.0, 40.0, 36.45161290322581)","(6.5, 6.2, 5.971052631578948)","(16.0, 21.0, 20.333333333333332)","(3.9, 5.5, 5.300000000000001)","(3.6, 4.7, 4.648387096774194)"
04-01-2023 14:46:44.254397,"(8.0, 10.5, 10.277777777777779)","(3.5, 4.1, 4.017647058823529)","(19.0, 40.0, 35.6)","(6.5, 5.8, 5.783098591549296)","(16.0, 21.0, 20.333333333333332)","(3.9, 5.4, 5.333333333333334)","(3.6, 4.7, 4.655555555555556)"
04-01-2023 14:46:45.304455,"(8.0, 10.5, 10.277777777777779)","(3.5, 4.1, 4.064)","(19.0, 40.0, 35.851851851851855)","(6.5, 5.8, 5.730769230769231)","(16.0, 21.0, 20.61904761904762)","(3.9, 5.4, 5.3812500000000005)","(3.6, 4.7, 4.642857142857142)"
04-01-2023 14:46:46.366760,"(8.0, 10.5, 10.3125)","(3.5, 4.1, 4.008771929824562)","(19.0, 38.0, 35.714285714285715)","(6.5, 5.8, 5.75)","(16.0, 21.0, 20.25)","(3.9, 5.4, 5.379310344827586)","(3.6, 4.7, 4.756)"
04-01-2023 14:46:47.366963,"(8.0, 10.5, 10.11111111111111)","(3.5, 4.1, 4.002803738317757)","(19.0, 38.0, 35.6)","(6.5, 5.8, 5.75)","(16.0, 21.0, 20.333333333333332)","(3.9, 5.4, 5.376923076923077)","(3.6, 4.8, 4.75)"
04-01-2023 14:46:48.438850,"(8.0, 11.0, 10.846715328467154)","(3.5, 4.1, 4.001785714285714)","(19.0, 38.0, 34.666666666666664)","(6.5, 5.8, 5.688888888888889)","(16.0, 21.0, 19.928571428571427)","(3.9, 5.4, 5.364705882352942)","(3.6, 4.8, 4.75)"
04-01-2023 14:46:49.588239,"(8.0, 11.0, 10.907258064516128)","(3.5, 4.1, 4.012698412698413)","(19.0, 40.0, 39.2)","(6.5, 5.7, 5.655555555555556)","(16.0, 20.0, 19.166666666666668)","(3.9, 5.4, 5.358620689655173)","(3.6, 4.8, 4.75)"
04-01-2023 14:46:50.696130,"(8.0, 11.5, 11.083333333333334)","(3.5, 4.1, 4.0209876543209875)","(19.0, 38.0, 37.2)","(6.5, 5.7, 5.585714285714285)","(16.0, 19.5, 18.916666666666668)","(3.9, 5.4, 5.357142857142858)","(3.6, 4.8, 4.704166666666667)"
04-01-2023 14:46:51.728014,"(8.0, 11.5, 11.360655737704919)","(3.5, 4.2, 4.125)","(19.0, 38.0, 37.2)","(6.5, 5.6, 5.585714285714285)","(16.0, 19.0, 18.458333333333332)","(3.9, 5.4, 5.361290322580645)","(3.6, 4.8, 4.6961538461538455)"
04-01-2023 14:46:52.806045,"(8.0, 11.5, 11.348484848484848)","(3.5, 4.2, 4.15)","(19.0, 36.0, 34.5)","(6.5, 5.7, 5.6706666666666665)","(16.0, 18.5, 18.475)","(3.9, 5.4, 5.372413793103449)","(3.6, 4.8, 4.703703703703703)"
04-01-2023 14:46:53.823384,"(8.0, 11.5, 11.08)","(3.5, 4.3, 4.172972972972973)","(19.0, 34.0, 32.72727272727273)","(6.5, 5.7, 5.5928571428571425)","(16.0, 18.5, 18.45)","(3.9, 5.4, 5.372413793103449)","(3.6, 4.8, 4.692682926829268)"
04-01-2023 14:46:54.773953,"(8.0, 11.5, 11.285714285714286)","(3.5, 4.3, 4.257142857142857)","(19.0, 34.0, 33.38461538461539)","(6.5, 5.7, 5.53921568627451)","(16.0, 18.0, 17.214285714285715)","(3.9, 5.4, 5.321951219512195)","(3.6, 4.8, 4.702702702702703)"
04-01-2023 14:46:55.761136,"(8.0, 12.0, 11.538461538461538)","(3.5, 4.3, 4.229411764705882)","(19.0, 34.0, 33.38461538461539)","(6.5, 5.7, 5.53265306122449)","(16.0, 17.5, 16.714285714285715)","(3.9, 5.4, 5.321951219512195)","(3.6, 4.8, 4.692682926829268)"
04-01-2023 14:46:56.844443,"(8.0, 11.5, 11.447368421052632)","(3.5, 4.3, 4.216666666666667)","(19.0, 34.0, 31.866666666666667)","(6.5, 5.7, 5.533333333333333)","(16.0, 17.0, 16.583333333333332)","(3.9, 5.4, 5.32972972972973)","(3.6, 4.8, 4.722727272727273)"
04-01-2023 14:46:57.961812,"(8.0, 12.0, 11.509803921568627)","(3.5, 4.2, 4.185714285714286)","(20.0, 34.0, 31.53846153846154)","(6.5, 5.7, 5.5323232323232325)","(16.0, 17.0, 16.428571428571427)","(4.0, 5.4, 5.585454545454545)","(3.6, 4.8, 4.703030303030303)"
04-01-2023 14:46:59.104334,"(8.0, 11.5, 11.310344827586206)","(3.5, 4.2, 4.185714285714286)","(20.0, 34.0, 31.53846153846154)","(6.5, 5.7, 5.533333333333333)","(16.0, 16.5, 16.4)","(4.0, 5.6, 5.727272727272727)","(3.6, 4.8, 4.705882352941177)"
04-01-2023 14:47:00.196543,"(8.0, 11.5, 11.216666666666667)","(3.5, 4.2, 4.130232558139535)","(20.0, 34.0, 31.53846153846154)","(6.5, 5.6, 5.305)","(16.0, 16.5, 16.47142857142857)","(4.0, 5.8, 5.7125)","(3.6, 4.8, 4.723076923076923)"
04-01-2023 14:47:01.273154,"(8.0, 11.5, 11.282051282051283)","(3.5, 4.2, 4.12051282051282)","(20.0, 32.0, 31.53846153846154)","(5.5, 5.5, 5.27741935483871)","(15.0, 16.5, 16.44871794871795)","(4.2, 5.8, 5.82)","(3.7, 4.8, 4.703225806451613)"
04-01-2023 14:47:02.285040,"(8.0, 11.5, 11.282051282051283)","(3.5, 4.2, 4.119512195121951)","(20.0, 32.0, 31.53846153846154)","(5.5, 5.4, 5.27741935483871)","(15.0, 16.5, 16.10655737704918)","(4.2, 5.9, 5.709090909090909)","(3.7, 4.8, 4.775)"
04-01-2023 14:47:03.223748,"(8.0, 11.5, 11.22)","(3.5, 4.2, 4.123529411764705)","(20.0, 32.0, 30.90909090909091)","(5.5, 5.4, 5.2457142857142856)","(15.0, 16.5, 16.08730158730159)","(4.2, 5.9, 5.709090909090909)","(3.7, 4.8, 4.75)"
04-01-2023 14:47:04.161196,"(8.0, 11.5, 11.15)","(3.5, 4.2, 4.144827586206897)","(20.0, 32.0, 30.90909090909091)","(5.5, 5.4, 5.212)","(15.0, 16.5, 16.059322033898304)","(4.2, 5.9, 5.882142857142857)","(3.7, 4.8, 4.75)"
04-01-2023 14:47:05.204958,"(8.0, 11.5, 11.15)","(3.5, 4.2, 4.152941176470589)","(20.0, 32.0, 30.8)","(5.5, 5.2, 5.1881355932203395)","(15.0, 16.5, 16.032258064516128)","(4.2, 6.0, 5.871428571428572)","(3.7, 4.8, 4.7846153846153845)"
04-01-2023 14:47:06.256510,"(8.0, 11.5, 11.15)","(3.5, 4.2, 4.1567567567567565)","(20.0, 32.0, 30.8)","(5.5, 5.2, 5.182758620689655)","(15.0, 16.5, 16.032258064516128)","(4.2, 6.0, 5.86764705882353)","(3.7, 4.8, 4.815789473684211)"
04-01-2023 14:47:07.322893,"(8.0, 11.5, 11.15)","(3.5, 4.2, 4.166666666666667)","(20.0, 32.0, 30.8)","(5.0, 5.2, 5.171641791044776)","(15.0, 16.5, 15.96875)","(4.2, 6.0, 5.859999999999999)","(3.7, 4.9, 4.811111111111112)"
04-01-2023 14:47:08.391593,"(8.0, 11.5, 11.15)","(3.5, 4.2, 4.13)","(20.0, 32.0, 30.8)","(5.0, 5.3, 5.11578947368421)","(15.0, 16.0, 16.008474576271187)","(4.2, 6.2, 5.886274509803921)","(3.7, 4.9, 4.7956521739130435)"
04-01-2023 14:47:09.446475,"(8.0, 11.5, 11.15)","(3.5, 4.2, 4.13)","(20.0, 32.0, 30.8)","(5.0, 5.3, 5.201298701298701)","(15.0, 16.5, 15.947368421052632)","(4.2, 6.2, 5.843478260869565)","(3.7, 4.9, 4.829411764705882)"
04-01-2023 14:47:10.498272,"(8.0, 11.5, 11.15)","(3.5, 4.2, 4.1375)","(20.0, 32.0, 30.8)","(5.0, 5.3, 5.14)","(15.0, 16.0, 15.90909090909091)","(4.2, 6.2, 5.943396226415095)","(3.7, 4.9, 4.8076923076923075)"
04-01-2023 14:47:11.563318,"(8.0, 11.5, 11.1)","(3.5, 4.2, 4.16875)","(20.0, 32.0, 30.8)","(5.0, 5.2, 5.14)","(15.0, 16.0, 15.3)","(4.2, 6.2, 5.947368421052632)","(3.7, 4.9, 4.787179487179487)"
04-01-2023 14:47:12.581544,"(8.0, 11.5, 11.1)","(3.5, 4.2, 4.16875)","(20.0, 32.0, 30.8)","(5.0, 5.2, 5.124)","(15.0, 15.5, 15.0625)","(4.2, 6.2, 5.981818181818182)","(3.7, 4.9, 4.757627118644068)"
04-01-2023 14:47:13.603334,"(8.0, 11.5, 11.1)","(3.5, 4.2, 4.176470588235294)","(20.0, 32.0, 30.8)","(5.0, 5.2, 5.123076923076923)","(15.0, 15.5, 14.735294117647058)","(4.2, 6.2, 6.0600000000000005)","(3.7, 4.9, 4.794444444444444)"
04-01-2023 14:47:14.585203,"(8.0, 11.5, 11.1)","(3.5, 4.2, 4.173333333333334)","(20.0, 32.0, 30.8)","(5.0, 5.2, 5.125)","(15.0, 15.5, 14.416666666666666)","(4.2, 6.4, 6.182456140350878)","(3.7, 4.8, 4.732)"
04-01-2023 14:47:15.612451,"(8.0, 11.5, 11.1)","(3.5, 4.2, 4.173333333333334)","(20.0, 32.0, 30.8)","(5.0, 5.2, 5.103571428571429)","(15.0, 15.0, 14.318181818181818)","(4.2, 6.2, 6.291428571428572)","(3.7, 4.9, 4.714634146341464)"
04-01-2023 14:47:16.628141,"(8.5, 11.5, 11.1)","(3.6, 4.2, 4.173333333333334)","(21.0, 32.0, 30.8)","(4.6, 5.2, 5.103571428571429)","(15.0, 15.0, 14.318181818181818)","(4.6, 6.4, 6.364285714285715)","(3.9, 4.9, 4.736363636363636)"
04-01-2023 14:47:17.755769,"(8.5, 11.5, 11.1)","(3.6, 4.2, 4.142857142857142)","(21.0, 32.0, 30.375)","(4.6, 5.3, 5.2775700934579435)","(15.0, 14.5, 13.793478260869565)","(4.6, 6.4, 6.365384615384616)","(3.9, 4.9, 4.728571428571429)"
04-01-2023 14:47:18.762361,"(8.5, 11.5, 11.1)","(3.6, 4.2, 4.158823529411765)","(21.0, 32.0, 30.375)","(4.6, 5.3, 5.2775700934579435)","(15.0, 14.0, 13.793478260869565)","(4.6, 6.4, 6.365384615384616)","(3.9, 4.9, 4.7)"
04-01-2023 14:47:19.875061,"(8.5, 11.5, 11.119047619047619)","(3.6, 4.2, 4.184782608695652)","(21.0, 32.0, 30.05)","(4.6, 5.3, 5.2786324786324785)","(15.0, 14.0, 13.797619047619047)","(4.6, 6.4, 6.3923664122137405)","(3.9, 4.7, 4.602816901408451)"
04-01-2023 14:47:20.867198,"(8.5, 11.0, 10.774193548387096)","(3.6, 4.3, 4.279012345679012)","(21.0, 32.0, 30.142857142857142)","(4.6, 5.3, 5.2786324786324785)","(15.0, 14.0, 13.735849056603774)","(4.6, 6.4, 6.5212121212121215)","(3.9, 4.7, 4.61590909090909)"
04-01-2023 14:47:21.842241,"(8.5, 11.0, 10.757575757575758)","(3.6, 4.3, 4.268235294117647)","(21.0, 32.0, 30.142857142857142)","(4.6, 5.3, 5.277678571428571)","(15.0, 14.0, 13.735849056603774)","(4.6, 6.6, 6.49375)","(3.9, 4.7, 4.617073170731707)"
04-01-2023 14:47:22.891418,"(8.5, 11.0, 10.733333333333333)","(3.6, 4.3, 4.268235294117647)","(21.0, 32.0, 30.142857142857142)","(4.6, 5.3, 5.2752475247524755)","(14.0, 14.0, 13.735849056603774)","(4.6, 6.6, 6.49375)","(3.9, 4.7, 4.617073170731707)"
04-01-2023 14:47:23.971301,"(8.5, 11.0, 10.733333333333333)","(3.6, 4.3, 4.268235294117647)","(21.0, 32.0, 30.0)","(4.6, 5.3, 5.267948717948718)","(14.0, 14.0, 13.731481481481481)","(4.6, 6.6, 6.551724137931035)","(3.9, 4.7, 4.6090909090909085)"
04-01-2023 14:47:25.058993,"(8.5, 11.0, 10.652173913043478)","(3.6, 4.4, 4.280487804878049)","(21.0, 32.0, 30.0)","(4.6, 5.3, 5.267948717948718)","(14.0, 14.0, 13.731481481481481)","(4.6, 6.6, 6.538461538461538)","(3.9, 4.7, 4.574157303370786)"
04-01-2023 14:47:26.270655,"(8.5, 10.5, 10.443181818181818)","(3.6, 4.3, 4.267567567567568)","(21.0, 32.0, 30.0)","(4.6, 5.3, 5.267948717948718)","(14.0, 14.0, 13.731481481481481)","(4.6, 6.6, 6.5025641025641026)","(3.9, 4.6, 4.710344827586207)"
04-01-2023 14:47:27.382237,"(8.5, 10.5, 10.369565217391305)","(3.6, 4.3, 4.267567567567568)","(21.0, 32.0, 30.0)","(4.6, 5.3, 5.2632352941176475)","(14.0, 14.0, 13.731481481481481)","(4.6, 6.6, 6.488235294117647)","(3.9, 4.8, 4.684210526315789)"
04-01-2023 14:47:28.474229,"(8.5, 10.5, 10.333333333333334)","(3.6, 4.3, 4.283333333333333)","(21.0, 32.0, 30.0)","(4.6, 5.3, 5.3076923076923075)","(14.0, 14.0, 12.523529411764706)","(4.6, 6.6, 6.536842105263158)","(3.9, 4.7, 4.675)"
04-01-2023 14:47:29.531602,"(8.5, 10.5, 10.214285714285714)","(3.6, 4.3, 4.267857142857142)","(21.0, 32.0, 30.0)","(4.6, 5.4, 5.3076923076923075)","(14.0, 13.5, 12.523529411764706)","(4.6, 6.6, 6.536842105263158)","(3.9, 4.7, 4.684210526315789)"
04-01-2023 14:47:30.560262,"(8.5, 10.5, 10.27027027027027)","(3.6, 4.3, 4.283333333333333)","(21.0, 32.0, 30.043478260869566)","(4.6, 5.4, 5.358620689655173)","(14.0, 13.0, 12.717391304347826)","(4.6, 6.6, 6.54)","(3.9, 4.7, 4.699999999999999)"
04-01-2023 14:47:31.505686,"(8.5, 10.5, 10.23076923076923)","(3.6, 4.4, 4.2682926829268295)","(21.0, 32.0, 30.043478260869566)","(4.6, 5.4, 5.358620689655173)","(14.0, 13.0, 12.717391304347826)","(4.6, 6.6, 6.54)","(3.9, 4.8, 4.699999999999999)"
04-01-2023 14:47:32.528415,"(8.5, 10.5, 10.380952380952381)","(3.6, 4.4, 4.298305084745763)","(21.0, 32.0, 30.2)","(4.6, 5.4, 5.386666666666667)","(14.0, 13.0, 12.848484848484848)","(4.6, 6.4, 6.332019704433498)","(3.9, 4.7, 4.606382978723404)"
04-01-2023 14:47:33.560695,"(8.5, 10.5, 10.380952380952381)","(3.6, 4.4, 4.298305084745763)","(21.0, 32.0, 30.2)","(4.6, 5.4, 5.386666666666667)","(14.0, 13.0, 12.848484848484848)","(4.6, 6.4, 6.332019704433498)","(3.9, 4.7, 4.606382978723404)"
04-01-2023 14:47:34.686254,"(8.5, 11.0, 10.590909090909092)","(3.6, 4.4, 4.33265306122449)","(21.0, 32.0, 30.285714285714285)","(4.6, 5.4, 5.281818181818181)","(14.0, 13.0, 12.756410256410255)","(4.6, 6.4, 6.332682926829269)","(3.9, 4.7, 4.613223140495868)"
04-01-2023 14:47:35.710311,"(8.5, 11.0, 10.590909090909092)","(3.6, 4.4, 4.339024390243902)","(21.0, 32.0, 30.285714285714285)","(4.6, 5.3, 5.183333333333333)","(14.0, 13.0, 12.766666666666667)","(4.6, 6.4, 6.332682926829269)","(3.9, 4.7, 4.613223140495868)"
04-01-2023 14:47:36.741182,"(8.5, 11.0, 10.590909090909092)","(3.6, 4.4, 4.336363636363636)","(21.0, 32.0, 30.285714285714285)","(4.6, 5.3, 5.195)","(14.0, 13.0, 12.863636363636363)","(4.6, 6.4, 6.332682926829269)","(3.9, 4.7, 4.613223140495868)"
04-01-2023 14:47:37.727983,"(8.5, 11.0, 10.629032258064516)","(3.6, 4.4, 4.3933333333333335)","(21.0, 32.0, 30.285714285714285)","(4.6, 5.3, 5.195)","(14.0, 13.0, 12.863636363636363)","(4.6, 6.4, 6.340932642487047)","(3.9, 4.7, 4.613223140495868)"
04-01-2023 14:47:38.764113,"(8.5, 11.0, 10.596491228070175)","(3.6, 4.4, 4.338775510204082)","(21.0, 32.0, 30.03846153846154)","(4.6, 5.3, 5.147619047619047)","(14.0, 13.0, 12.688888888888888)","(4.6, 6.4, 6.343169398907104)","(3.9, 4.7, 4.613223140495868)"
04-01-2023 14:47:39.886654,"(8.5, 11.0, 10.62295081967213)","(3.6, 4.4, 4.382352941176471)","(21.0, 32.0, 30.285714285714285)","(4.6, 5.3, 5.212)","(14.0, 13.0, 12.5625)","(4.6, 6.4, 6.343169398907104)","(3.9, 4.7, 4.613223140495868)"
04-01-2023 14:47:41.013948,"(8.5, 11.0, 10.62295081967213)","(3.6, 4.5, 4.357142857142857)","(21.0, 32.0, 30.58823529411765)","(4.6, 5.3, 5.209677419354838)","(14.0, 13.0, 12.25)","(4.6, 6.4, 6.3936)","(3.9, 4.7, 4.613223140495868)"
04-01-2023 14:47:42.151755,"(8.5, 11.0, 10.62295081967213)","(3.6, 4.5, 4.357142857142857)","(21.0, 32.0, 30.58823529411765)","(4.6, 5.3, 5.199999999999999)","(14.0, 13.0, 12.1875)","(4.6, 6.4, 6.433333333333334)","(3.9, 4.7, 4.614545454545454)"
04-01-2023 14:47:43.283828,"(8.5, 11.0, 10.602941176470589)","(3.6, 4.5, 4.357142857142857)","(21.0, 32.0, 30.58823529411765)","(4.6, 5.3, 5.199999999999999)","(14.0, 13.0, 12.2)","(4.6, 6.6, 6.503225806451613)","(3.9, 4.7, 4.614545454545454)"
04-01-2023 14:47:44.430087,"(8.5, 11.0, 10.602941176470589)","(3.6, 4.5, 4.357142857142857)","(21.0, 32.0, 30.58823529411765)","(4.6, 5.3, 5.22258064516129)","(12.0, 13.0, 12.076923076923077)","(4.6, 6.6, 6.475)","(3.9, 4.7, 4.614545454545454)"
04-01-2023 14:47:45.473548,"(8.5, 11.0, 10.602941176470589)","(3.6, 4.5, 4.326388888888888)","(21.0, 32.0, 30.58823529411765)","(4.6, 5.3, 5.22258064516129)","(12.0, 13.0, 12.056)","(4.6, 6.6, 6.463636363636364)","(3.9, 4.7, 4.614545454545454)"
04-01-2023 14:47:46.449989,"(8.5, 11.0, 10.666666666666666)","(3.6, 4.5, 4.326388888888888)","(21.0, 30.0, 29.2)","(4.6, 5.3, 5.22258064516129)","(12.0, 13.0, 12.466666666666667)","(4.6, 6.6, 6.47)","(3.9, 4.7, 4.614545454545454)"
04-01-2023 14:47:47.535360,"(8.5, 11.0, 10.7125)","(3.6, 4.5, 4.326573426573426)","(21.0, 30.0, 29.066666666666666)","(4.6, 5.3, 5.195652173913043)","(12.0, 12.5, 12.071428571428571)","(4.8, 6.6, 6.486274509803922)","(3.9, 4.7, 4.5609375)"
04-01-2023 14:47:48.565636,"(8.5, 11.0, 10.80281690140845)","(3.6, 4.5, 4.326573426573426)","(21.0, 30.0, 29.125)","(4.6, 5.3, 5.195652173913043)","(12.0, 12.5, 12.071428571428571)","(4.8, 6.6, 6.455)","(3.9, 4.6, 4.5609375)"
04-01-2023 14:47:49.737347,"(8.5, 11.0, 10.625)","(3.6, 4.5, 4.326573426573426)","(21.0, 30.0, 29.125)","(4.6, 5.3, 5.195652173913043)","(12.0, 12.5, 12.071428571428571)","(4.8, 6.6, 6.427906976744186)","(3.9, 4.6, 4.526)"
04-01-2023 14:47:50.880032,"(8.5, 11.0, 10.642857142857142)","(3.6, 4.5, 4.326573426573426)","(21.0, 30.0, 29.125)","(4.6, 5.3, 5.195652173913043)","(12.0, 12.5, 12.071428571428571)","(4.8, 6.6, 6.427906976744186)","(3.9, 4.6, 4.5268292682926825)"
04-01-2023 14:47:52.026731,"(8.5, 11.0, 10.642857142857142)","(3.6, 4.5, 4.328571428571428)","(21.0, 30.0, 29.125)","(4.6, 5.3, 5.195652173913043)","(12.0, 12.5, 12.071428571428571)","(4.8, 6.6, 6.427906976744186)","(3.9, 4.6, 4.524719101123595)"
04-01-2023 14:47:53.142750,"(8.5, 11.0, 10.642857142857142)","(3.6, 4.5, 4.328571428571428)","(21.0, 30.0, 29.125)","(4.6, 5.3, 5.1819672131147545)","(12.0, 12.5, 12.256410256410255)","(4.8, 6.6, 6.481761006289308)","(3.9, 4.6, 4.5184049079754605)"
04-01-2023 14:47:54.315419,"(8.5, 11.0, 10.729166666666666)","(3.6, 4.8, 4.635999999999999)","(21.0, 30.0, 29.0)","(4.6, 5.2, 5.142857142857143)","(12.0, 12.5, 12.232394366197184)","(4.8, 6.6, 6.396330275229358)","(3.9, 4.6, 4.51875)"
04-01-2023 14:47:55.370453,"(8.5, 11.0, 10.659090909090908)","(3.6, 4.9, 4.738157894736842)","(21.0, 30.0, 29.0)","(4.6, 5.2, 5.130612244897959)","(12.0, 12.5, 12.232394366197184)","(4.8, 6.4, 6.375409836065574)","(3.9, 4.6, 4.518589743589743)"
04-01-2023 14:47:56.455103,"(8.5, 11.0, 10.659090909090908)","(3.7, 4.8, 4.745945945945945)","(21.0, 30.0, 29.0)","(4.6, 5.2, 5.1190476190476195)","(12.0, 12.5, 12.232394366197184)","(4.8, 6.4, 6.485333333333333)","(3.9, 4.6, 4.518589743589743)"
04-01-2023 14:47:57.644492,"(8.5, 11.0, 10.583333333333334)","(3.7, 4.8, 4.75)","(21.0, 30.0, 28.727272727272727)","(4.6, 5.2, 5.113513513513514)","(12.0, 12.5, 12.232394366197184)","(4.8, 6.6, 6.457831325301204)","(3.9, 4.6, 4.464444444444444)"
04-01-2023 14:47:58.811529,"(8.5, 11.0, 10.733333333333333)","(3.7, 4.9, 4.785714285714286)","(21.0, 30.0, 28.727272727272727)","(4.6, 5.2, 5.121951219512195)","(12.0, 12.5, 12.232394366197184)","(4.8, 6.6, 6.459872611464968)","(3.9, 4.5, 4.4035714285714285)"
04-01-2023 14:47:59.967067,"(8.5, 11.0, 10.733333333333333)","(3.7, 4.9, 4.785714285714286)","(21.0, 30.0, 28.25)","(4.6, 5.2, 5.113513513513514)","(12.0, 12.5, 12.222222222222221)","(4.8, 6.6, 6.463354037267081)","(3.9, 4.5, 4.415068493150685)"
04-01-2023 14:48:01.158604,"(8.5, 11.5, 10.656626506024097)","(3.7, 4.8, 4.725806451612903)","(21.0, 30.0, 29.066666666666666)","(4.6, 5.2, 5.105882352941177)","(12.0, 12.5, 12.222222222222221)","(4.8, 6.6, 6.416666666666667)","(3.9, 4.5, 4.397087378640777)"
04-01-2023 14:48:02.321855,"(8.5, 11.5, 10.656626506024097)","(3.7, 4.8, 4.737837837837838)","(21.0, 30.0, 29.066666666666666)","(4.6, 5.2, 5.1)","(12.0, 12.5, 12.222222222222221)","(4.8, 6.6, 6.430303030303031)","(3.9, 4.4, 4.397169811320755)"
