,Money And Power,Confer,Flash Banner,Zipping Eve,Madalia Zoom,Classic Touch,Afternoon,Center
07-12-2022 20:21:25.879160,"(3.3, 5.1, 4.7)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.65)","(8.0, 12.0, 10.482758620689655)","(7.0, 16.5, 16.28125)"
07-12-2022 20:21:27.100766,"(3.3, 5.1, 4.877777777777777)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.65)","(8.0, 12.0, 10.482758620689655)","(7.0, 16.5, 16.28125)"
07-12-2022 20:21:28.388654,"(3.3, 5.1, 4.877777777777777)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.8)","(8.0, 12.0, 10.482758620689655)","(7.0, 16.5, 16.28125)"
07-12-2022 20:21:29.666422,"(3.3, 5.1, 4.7)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.8)","(8.0, 12.0, 10.482758620689655)","(7.0, 16.5, 16.28125)"
07-12-2022 20:21:30.821079,"(3.3, 5.1, 4.7)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.8)","(8.0, 12.0, 10.482758620689655)","(7.0, 16.5, 16.28125)"
07-12-2022 20:21:31.917230,"(3.3, 5.1, 4.7)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.65)","(8.0, 12.0, 10.482758620689655)","(7.0, 16.5, 16.28125)"
07-12-2022 20:21:33.045994,"(3.3, 5.1, 4.877777777777777)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.8)","(8.0, 12.0, 10.482758620689655)","(7.0, 16.5, 16.088235294117645)"
07-12-2022 20:21:34.219426,"(3.3, 5.1, 4.877777777777777)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.8)","(8.0, 12.0, 10.482758620689655)","(7.0, 16.5, 16.088235294117645)"
07-12-2022 20:21:35.422301,"(3.3, 5.1, 4.877777777777777)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.8)","(8.0, 12.0, 10.482758620689655)","(7.0, 16.5, 16.088235294117645)"
07-12-2022 20:21:36.629908,"(3.3, 5.1, 4.7)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.65)","(8.0, 12.0, 10.482758620689655)","(7.0, 16.5, 16.088235294117645)"
07-12-2022 20:21:37.892274,"(3.3, 5.0, 4.822222222222222)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.65)","(8.0, 12.0, 10.482758620689655)","(7.0, 16.5, 16.088235294117645)"
07-12-2022 20:21:39.152549,"(3.3, 5.0, 4.733333333333333)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.8)","(8.0, 12.0, 10.482758620689655)","(7.0, 16.5, 16.088235294117645)"
07-12-2022 20:21:40.468363,"(3.3, 5.0, 4.733333333333333)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.8)","(8.0, 12.0, 10.482758620689655)","(7.0, 16.5, 16.088235294117645)"
07-12-2022 20:21:41.700922,"(3.3, 5.0, 4.583333333333333)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.65)","(8.0, 12.0, 10.482758620689655)","(7.0, 16.5, 16.088235294117645)"
07-12-2022 20:21:42.947083,"(3.3, 5.0, 4.666666666666667)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.8)","(8.0, 12.0, 10.482758620689655)","(7.0, 16.5, 15.25)"
07-12-2022 20:21:44.185873,"(3.3, 5.0, 4.822222222222222)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.8)","(8.0, 12.0, 10.482758620689655)","(7.0, 16.0, 15.205882352941178)"
07-12-2022 20:21:45.357387,"(3.3, 5.0, 4.822222222222222)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.8)","(8.0, 12.0, 10.482758620689655)","(7.0, 15.5, 15.205882352941178)"
07-12-2022 20:21:46.588012,"(3.3, 5.0, 4.6)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.8)","(8.0, 12.0, 10.482758620689655)","(7.0, 15.5, 15.205882352941178)"
07-12-2022 20:21:47.803948,"(3.3, 5.0, 4.6)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.65)","(8.0, 12.0, 10.482758620689655)","(7.0, 15.5, 15.205882352941178)"
07-12-2022 20:21:49.148044,"(3.3, 5.0, 4.753846153846154)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7664285714285715)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.8)","(8.0, 12.0, 10.482758620689655)","(7.0, 15.5, 15.205882352941178)"
07-12-2022 20:21:50.474167,"(3.3, 5.0, 4.753846153846154)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7644444444444445)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.8)","(8.0, 12.0, 10.482758620689655)","(7.0, 15.5, 15.205882352941178)"
07-12-2022 20:21:51.700485,"(3.3, 5.0, 4.753846153846154)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7644444444444445)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.8)","(8.0, 12.0, 10.482758620689655)","(7.0, 15.5, 15.205882352941178)"
07-12-2022 20:21:52.955460,"(3.3, 5.0, 4.6)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7644444444444445)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.65)","(8.0, 12.0, 10.482758620689655)","(7.0, 15.5, 15.205882352941178)"
07-12-2022 20:21:54.288848,"(3.3, 5.0, 4.753846153846154)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7644444444444445)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.8)","(8.0, 12.0, 10.482758620689655)","(7.0, 15.5, 15.205882352941178)"
07-12-2022 20:21:55.525435,"(3.3, 5.0, 4.753846153846154)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7644444444444445)","(9.0, 11.0, 9.030303030303031)","(6.5, 10.0, 9.8)","(8.0, 12.0, 10.482758620689655)","(7.0, 15.5, 15.205882352941178)"
07-12-2022 20:21:56.789738,"(3.3, 5.0, 4.6)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7644444444444445)","(9.0, 11.0, 9.822222222222223)","(6.5, 10.0, 9.8)","(8.0, 12.0, 10.482758620689655)","(7.0, 15.5, 15.1875)"
07-12-2022 20:21:58.045208,"(3.3, 5.0, 4.6)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.7644444444444445)","(9.0, 10.0, 9.435483870967742)","(6.5, 10.0, 9.65)","(8.0, 12.0, 10.482758620689655)","(7.0, 15.5, 15.1875)"
07-12-2022 20:21:59.253952,"(3.3, 5.0, 4.753846153846154)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.6799999999999997)","(9.0, 10.5, 9.5)","(6.5, 10.0, 9.833333333333334)","(8.0, 12.0, 10.482758620689655)","(7.0, 15.5, 14.3125)"
07-12-2022 20:22:00.424076,"(3.3, 5.0, 4.753846153846154)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.6799999999999997)","(9.0, 10.0, 9.5)","(6.5, 10.0, 9.318181818181818)","(8.0, 12.0, 10.482758620689655)","(7.0, 14.5, 14.3125)"
07-12-2022 20:22:01.646368,"(3.3, 5.0, 4.753846153846154)","(31.0, 70.0, 52.85714285714286)","(31.0, 60.0, 40.92307692307692)","(2.5, 2.82, 2.6799999999999997)","(9.0, 10.0, 9.5)","(6.5, 10.5, 9.318181818181818)","(8.0, 12.0, 10.705882352941176)","(7.0, 14.5, 14.0)"
07-12-2022 20:22:03.152291,"(3.3, 5.0, 4.733333333333333)","(31.0, 65.0, 52.23529411764706)","(31.0, 55.0, 50.666666666666664)","(2.5, 2.82, 2.6799999999999997)","(9.0, 9.8, 9.4)","(6.5, 10.5, 9.394736842105264)","(8.0, 12.0, 10.8)","(7.0, 14.5, 14.3125)"
07-12-2022 20:22:04.750507,"(3.3, 5.0, 4.753846153846154)","(31.0, 65.0, 62.18181818181819)","(31.0, 55.0, 43.44444444444444)","(2.5, 2.82, 2.6466666666666665)","(9.0, 9.8, 9.083333333333334)","(6.5, 10.5, 9.563636363636363)","(8.0, 12.0, 10.8)","(7.0, 14.5, 14.75)"
07-12-2022 20:22:06.724739,"(3.3, 5.0, 4.786666666666666)","(31.0, 65.0, 54.66666666666667)","(31.0, 55.0, 40.55555555555556)","(2.5, 2.82, 2.6466666666666665)","(9.0, 10.0, 9.083333333333334)","(6.5, 10.0, 9.6)","(8.0, 12.0, 10.8)","(7.0, 15.0, 14.75)"
07-12-2022 20:22:08.334607,"(3.3, 5.0, 4.753846153846154)","(31.0, 65.0, 50.315789473684205)","(31.0, 55.0, 40.55555555555556)","(2.5, 2.82, 2.6466666666666665)","(9.0, 10.0, 9.700000000000001)","(6.5, 10.0, 9.428571428571429)","(8.0, 12.0, 10.8)","(7.0, 15.0, 14.75)"
07-12-2022 20:22:09.787009,"(3.3, 5.0, 4.753846153846154)","(31.0, 65.0, 50.315789473684205)","(31.0, 55.0, 40.55555555555556)","(2.5, 2.82, 2.6072727272727274)","(9.0, 9.8, 9.661538461538461)","(6.5, 10.0, 9.666666666666668)","(8.0, 12.0, 10.8)","(7.0, 15.0, 15.058823529411764)"
07-12-2022 20:22:11.222446,"(3.3, 5.0, 4.753846153846154)","(31.0, 65.0, 50.315789473684205)","(31.0, 55.0, 40.55555555555556)","(2.5, 2.82, 2.604)","(9.0, 10.0, 9.661538461538461)","(6.5, 9.8, 9.3)","(8.0, 12.0, 10.8)","(7.0, 15.5, 15.058823529411764)"
07-12-2022 20:22:12.609714,"(3.3, 5.0, 4.753846153846154)","(31.0, 65.0, 50.315789473684205)","(31.0, 55.0, 40.55555555555556)","(2.5, 2.82, 2.6142857142857143)","(9.0, 10.0, 9.234782608695653)","(6.5, 9.8, 9.3)","(8.0, 12.0, 10.8)","(7.0, 15.5, 15.058823529411764)"
07-12-2022 20:22:13.974957,"(3.3, 5.0, 4.733333333333333)","(31.0, 65.0, 50.315789473684205)","(31.0, 55.0, 40.55555555555556)","(2.5, 2.82, 2.606666666666667)","(9.0, 10.0, 9.729411764705883)","(6.5, 9.8, 9.706666666666667)","(8.0, 12.0, 10.8)","(7.0, 15.5, 14.59090909090909)"
07-12-2022 20:22:15.146776,"(3.3, 5.0, 4.822222222222222)","(31.0, 65.0, 46.35714285714286)","(31.0, 55.0, 39.375)","(2.5, 2.8, 2.610526315789474)","(9.0, 9.8, 9.083333333333334)","(6.5, 9.8, 9.3)","(8.0, 12.0, 10.8)","(7.0, 15.5, 14.59090909090909)"
07-12-2022 20:22:16.427760,"(3.3, 5.0, 4.822222222222222)","(31.0, 65.0, 46.35714285714286)","(31.0, 55.0, 39.375)","(2.5, 2.8, 2.7199999999999998)","(9.0, 10.0, 9.083333333333334)","(6.5, 9.8, 9.3)","(8.0, 12.0, 10.8)","(7.0, 15.5, 15.058823529411764)"
07-12-2022 20:22:17.499403,"(3.3, 5.0, 4.733333333333333)","(31.0, 65.0, 46.35714285714286)","(31.0, 55.0, 39.375)","(2.5, 2.78, 2.588)","(9.0, 10.0, 9.083333333333334)","(6.5, 9.8, 9.3)","(8.0, 12.0, 10.8)","(7.0, 15.5, 15.058823529411764)"
07-12-2022 20:22:18.695633,"(3.3, 5.0, 4.6)","(31.0, 65.0, 48.6875)","(31.0, 55.0, 39.375)","(2.5, 2.78, 2.5648275862068965)","(9.0, 10.0, 9.58095238095238)","(6.5, 9.8, 9.3)","(8.0, 12.0, 10.8)","(7.0, 15.5, 14.59090909090909)"
07-12-2022 20:22:19.898157,"(3.4, 5.0, 4.822222222222222)","(31.0, 65.0, 48.6875)","(31.0, 55.0, 39.375)","(2.45, 2.78, 2.5648275862068965)","(9.0, 10.0, 9.45)","(7.0, 9.8, 9.666666666666668)","(8.0, 12.0, 10.8)","(7.5, 15.5, 15.058823529411764)"
07-12-2022 20:22:20.977057,"(3.4, 5.0, 4.753846153846154)","(31.0, 65.0, 48.6875)","(31.0, 55.0, 39.375)","(2.45, 2.78, 2.5648275862068965)","(9.0, 10.0, 9.58095238095238)","(7.0, 9.8, 9.5)","(8.0, 12.0, 10.8)","(7.5, 15.5, 14.59090909090909)"
07-12-2022 20:22:22.355780,"(3.4, 5.0, 4.822222222222222)","(31.0, 65.0, 48.6875)","(31.0, 55.0, 39.375)","(2.45, 2.78, 2.5714285714285716)","(9.0, 10.0, 9.266666666666667)","(7.0, 10.0, 9.333333333333334)","(8.0, 12.0, 10.8)","(7.5, 15.5, 15.058823529411764)"
07-12-2022 20:22:23.805050,"(3.4, 5.0, 4.952941176470588)","(31.0, 65.0, 48.6875)","(31.0, 55.0, 39.375)","(2.45, 2.76, 2.6733333333333333)","(9.0, 10.0, 9.808695652173913)","(7.0, 10.0, 9.666666666666666)","(8.0, 12.0, 10.8)","(7.5, 15.5, 15.058823529411764)"
07-12-2022 20:22:25.771974,"(3.4, 5.0, 4.866666666666667)","(31.0, 65.0, 48.6875)","(31.0, 55.0, 39.375)","(2.45, 2.74, 2.5428571428571427)","(9.0, 10.0, 9.808695652173913)","(7.0, 10.0, 9.466666666666667)","(8.0, 12.0, 11.40983606557377)","(7.5, 15.5, 15.340425531914894)"
07-12-2022 20:22:26.968711,"(3.4, 5.0, 4.866666666666667)","(31.0, 65.0, 48.6875)","(31.0, 55.0, 39.375)","(2.45, 2.74, 2.6833333333333336)","(9.0, 10.0, 9.808695652173913)","(7.0, 10.0, 9.466666666666667)","(8.0, 12.0, 11.40983606557377)","(7.5, 15.5, 15.115384615384615)"
07-12-2022 20:22:28.190438,"(3.4, 5.0, 4.958974358974359)","(31.0, 65.0, 48.6875)","(31.0, 55.0, 39.375)","(2.45, 2.72, 2.6833333333333336)","(9.0, 10.0, 9.652631578947368)","(7.0, 10.0, 9.466666666666667)","(8.0, 12.0, 11.40983606557377)","(7.5, 15.5, 15.115384615384615)"
07-12-2022 20:22:29.617108,"(3.4, 5.0, 4.866666666666667)","(31.0, 65.0, 48.6875)","(31.0, 55.0, 39.375)","(2.45, 2.72, 2.6833333333333336)","(9.0, 10.0, 9.652631578947368)","(7.0, 10.0, 9.875)","(8.0, 12.0, 11.40983606557377)","(7.5, 15.5, 15.340425531914894)"
07-12-2022 20:22:30.890511,"(3.4, 5.0, 4.866666666666667)","(31.0, 65.0, 48.6875)","(31.0, 55.0, 39.78260869565217)","(2.45, 2.72, 2.526829268292683)","(9.0, 10.0, 9.652631578947368)","(7.0, 10.0, 9.733333333333333)","(8.0, 12.0, 11.40983606557377)","(7.5, 15.5, 15.115384615384615)"
07-12-2022 20:22:32.244942,"(3.4, 5.0, 4.954285714285715)","(31.0, 65.0, 48.6875)","(31.0, 55.0, 39.78260869565217)","(2.45, 2.72, 2.5161764705882352)","(9.0, 10.0, 9.85)","(7.0, 10.0, 9.6)","(8.0, 12.0, 11.40983606557377)","(7.5, 15.5, 15.115384615384615)"
07-12-2022 20:22:33.583847,"(3.4, 5.0, 4.954285714285715)","(31.0, 65.0, 48.6875)","(31.0, 55.0, 39.78260869565217)","(2.45, 2.72, 2.5416666666666665)","(9.0, 10.0, 9.76842105263158)","(7.0, 10.0, 9.84)","(8.0, 12.0, 11.40983606557377)","(7.5, 15.5, 15.340425531914894)"
07-12-2022 20:22:34.818027,"(3.4, 5.0, 4.954285714285715)","(31.0, 65.0, 48.6875)","(31.0, 55.0, 39.375)","(2.45, 2.7, 2.5344827586206895)","(9.0, 10.0, 9.76842105263158)","(7.0, 10.0, 9.8)","(8.0, 12.0, 11.40983606557377)","(7.5, 15.5, 14.954545454545455)"
07-12-2022 20:22:35.995310,"(3.4, 5.0, 4.954285714285715)","(31.0, 65.0, 48.6875)","(31.0, 55.0, 39.375)","(2.45, 2.7, 2.5344827586206895)","(9.0, 10.0, 9.76842105263158)","(7.0, 10.0, 9.823529411764707)","(8.0, 12.0, 11.40983606557377)","(7.5, 15.5, 14.5)"
07-12-2022 20:22:37.211320,"(3.4, 5.0, 4.954285714285715)","(31.0, 65.0, 48.6875)","(31.0, 55.0, 39.375)","(2.45, 2.7, 2.5344827586206895)","(9.0, 10.0, 9.85)","(7.0, 10.0, 9.823529411764707)","(8.0, 12.0, 11.40983606557377)","(7.5, 15.5, 14.954545454545455)"
07-12-2022 20:22:38.624296,"(3.4, 5.0, 4.954285714285715)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 35.76923076923077)","(2.45, 2.7, 2.555555555555556)","(9.0, 10.0, 9.725)","(7.0, 10.0, 9.914285714285715)","(8.0, 12.0, 11.40983606557377)","(7.5, 15.5, 15.318181818181818)"
07-12-2022 20:22:39.895093,"(3.4, 5.0, 4.954285714285715)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.411764705882355)","(2.45, 2.7, 2.5357142857142856)","(9.0, 10.0, 9.848275862068965)","(7.0, 10.0, 9.9)","(8.0, 12.0, 11.40983606557377)","(7.5, 16.0, 15.565217391304348)"
07-12-2022 20:22:41.200125,"(3.4, 5.0, 4.954285714285715)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.411764705882355)","(2.45, 2.7, 2.55)","(9.0, 10.0, 9.848275862068965)","(7.0, 10.0, 9.866666666666667)","(8.0, 12.0, 11.40983606557377)","(7.5, 16.0, 15.607843137254902)"
07-12-2022 20:22:42.469109,"(3.4, 5.0, 4.954285714285715)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 35.76923076923077)","(2.45, 2.62, 2.5533333333333332)","(9.0, 10.0, 9.816666666666666)","(7.0, 10.0, 9.916666666666666)","(8.0, 12.0, 11.40983606557377)","(7.5, 16.0, 15.83695652173913)"
07-12-2022 20:22:43.690528,"(3.4, 5.0, 4.954285714285715)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.62, 2.5874074074074076)","(9.0, 10.0, 10.341176470588236)","(7.0, 10.0, 9.916666666666666)","(8.0, 12.0, 11.40983606557377)","(7.5, 16.0, 15.83695652173913)"
07-12-2022 20:22:44.883020,"(3.4, 5.0, 4.954285714285715)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.6, 2.590097087378641)","(9.0, 10.5, 10.341176470588236)","(7.0, 10.0, 9.8125)","(8.0, 12.0, 11.40983606557377)","(7.5, 16.0, 15.607843137254902)"
07-12-2022 20:22:46.113845,"(3.4, 5.0, 4.954285714285715)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.6, 2.59622641509434)","(9.0, 10.5, 10.341176470588236)","(7.0, 10.0, 9.923076923076923)","(8.0, 12.0, 11.40983606557377)","(7.5, 16.0, 15.607843137254902)"
07-12-2022 20:22:47.466536,"(3.4, 5.0, 4.954285714285715)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.6, 2.6604347826086956)","(9.0, 10.5, 10.341176470588236)","(7.0, 10.0, 9.923076923076923)","(8.0, 12.0, 11.4)","(7.5, 16.0, 15.83695652173913)"
07-12-2022 20:22:48.709192,"(3.4, 5.0, 4.914285714285715)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.68, 2.6663636363636365)","(9.0, 10.5, 10.23)","(7.0, 10.0, 9.923076923076923)","(8.0, 12.0, 11.4)","(7.5, 16.0, 15.83695652173913)"
07-12-2022 20:22:50.009027,"(3.4, 5.0, 4.95)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.68, 2.6602816901408453)","(9.0, 10.5, 10.23)","(7.0, 10.0, 9.923076923076923)","(8.0, 12.0, 11.4)","(7.5, 16.0, 15.607843137254902)"
07-12-2022 20:22:51.266899,"(3.4, 5.0, 4.95)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.68, 2.6550000000000002)","(9.0, 10.5, 10.23)","(7.0, 10.0, 9.942857142857143)","(8.0, 12.0, 11.4)","(7.5, 16.0, 15.607843137254902)"
07-12-2022 20:22:52.591543,"(3.4, 5.0, 4.95)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.68, 2.6460714285714286)","(9.0, 10.5, 10.23)","(7.0, 10.0, 9.942857142857143)","(8.0, 12.0, 11.4)","(7.5, 16.0, 15.83695652173913)"
07-12-2022 20:22:53.931535,"(3.4, 5.0, 4.76)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.68, 2.6637142857142857)","(9.0, 10.5, 10.23)","(7.0, 10.0, 9.942857142857143)","(8.0, 12.0, 11.4)","(7.5, 16.0, 15.83695652173913)"
07-12-2022 20:22:55.179818,"(3.4, 5.0, 4.76)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.68, 2.6637142857142857)","(9.0, 10.5, 10.23)","(7.0, 10.0, 9.942857142857143)","(8.0, 12.0, 11.4)","(7.5, 16.0, 15.83695652173913)"
07-12-2022 20:22:56.413170,"(3.4, 5.0, 4.76)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.68, 2.6637142857142857)","(9.0, 10.5, 10.23)","(7.0, 10.0, 9.942857142857143)","(8.0, 12.0, 11.4)","(7.5, 16.0, 15.607843137254902)"
07-12-2022 20:22:57.601772,"(3.4, 5.0, 4.76)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.68, 2.6637142857142857)","(9.0, 10.5, 10.23)","(7.0, 10.0, 9.942857142857143)","(8.0, 12.0, 11.4)","(7.5, 16.0, 15.83695652173913)"
07-12-2022 20:22:58.825657,"(3.4, 5.0, 4.76)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.68, 2.6637142857142857)","(9.0, 10.5, 10.23)","(7.0, 10.0, 10.325)","(8.0, 12.0, 11.4)","(7.5, 16.0, 15.83695652173913)"
07-12-2022 20:23:00.130467,"(3.4, 5.0, 4.76)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.68, 2.6637142857142857)","(9.0, 10.5, 10.23)","(7.0, 10.5, 10.2375)","(8.0, 12.0, 11.4)","(7.5, 16.0, 16.1)"
07-12-2022 20:23:01.339971,"(3.4, 5.0, 4.92)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 33.125)","(2.45, 2.68, 2.654666666666667)","(9.0, 10.5, 10.23)","(7.0, 10.5, 10.2375)","(8.0, 12.0, 11.4)","(7.5, 17.0, 17.65)"
07-12-2022 20:23:02.655920,"(3.4, 5.0, 4.92)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 33.125)","(2.45, 2.68, 2.664)","(9.0, 10.5, 10.23)","(7.0, 10.5, 10.383333333333333)","(8.0, 12.0, 11.4)","(7.5, 18.0, 17.9125)"
07-12-2022 20:23:04.081251,"(3.4, 5.0, 4.92)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.7, 2.6653333333333333)","(9.0, 10.5, 10.23)","(7.0, 10.5, 10.383333333333333)","(8.0, 12.0, 11.4)","(7.5, 18.0, 17.9125)"
07-12-2022 20:23:05.392916,"(3.4, 5.0, 4.92)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.7, 2.6898039215686276)","(9.0, 10.5, 10.23)","(7.0, 10.5, 10.383333333333333)","(8.0, 12.0, 11.4)","(7.5, 18.0, 17.916666666666668)"
07-12-2022 20:23:06.860995,"(3.4, 5.0, 4.92)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.7, 2.6898039215686276)","(9.0, 10.5, 10.23)","(7.0, 10.5, 10.383333333333333)","(8.0, 12.0, 11.4)","(7.5, 18.0, 17.916666666666668)"
07-12-2022 20:23:08.361307,"(3.4, 5.0, 4.92)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.7, 2.6898039215686276)","(9.0, 10.5, 10.23)","(7.0, 10.5, 10.383333333333333)","(8.0, 12.0, 11.4)","(7.5, 18.0, 17.916666666666668)"
07-12-2022 20:23:09.775038,"(3.4, 5.0, 4.92)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.7, 2.695357142857143)","(9.0, 10.5, 10.23)","(7.0, 10.5, 10.383333333333333)","(8.0, 12.0, 11.4)","(7.5, 18.0, 15.841121495327103)"
07-12-2022 20:23:11.149064,"(3.4, 5.0, 4.92)","(31.0, 65.0, 44.92307692307692)","(31.0, 55.0, 34.166666666666664)","(2.45, 2.7, 2.695925925925926)","(9.0, 10.5, 10.23)","(7.0, 10.5, 10.383333333333333)","(8.0, 12.0, 11.4)","(7.5, 18.0, 15.841121495327103)"
