,Shesa Pocketrocket,Tinge Of Fear,Goalkicker,A Whole Lotta Rosie Nz,Shez Notorious,Goldies A Delight,Keayang Tara,Whata Journey,Couldntmisafalcon,Delightful Rainbow
07-01-2023 20:40:40.088876,"(9.0, 13.5, 12.833333333333334)","(2.8, 3.4, 3.6511627906976747)","(10.0, 15.5, 13.909090909090908)","(10.0, 99999, 99990)","(4.4, 5.7, 5.370588235294117)","(7.0, 9.2, 8.05)","(71.0, 150.0, 125.55555555555556)","(21.0, 28.0, 25.5)","(8.5, 11.5, 10.9375)","(21.0, 36.0, 33.6)"
07-01-2023 20:40:41.376426,"(9.0, 14.0, 12.75)","(2.8, 3.7, 3.6511627906976747)","(10.0, 15.5, 13.909090909090908)","(10.0, 99999, 99990)","(4.4, 5.7, 5.370588235294117)","(7.0, 9.2, 8.266666666666667)","(71.0, 150.0, 127.14285714285714)","(21.0, 28.0, 26.5)","(8.5, 11.5, 10.75)","(21.0, 34.0, 33.55555555555556)"
07-01-2023 20:40:42.674629,"(9.0, 13.5, 13.071428571428571)","(2.8, 3.7, 3.540909090909091)","(10.0, 15.0, 13.5)","(10.0, 99999, 99990)","(4.4, 5.7, 5.370588235294117)","(7.0, 8.8, 8.133333333333333)","(71.0, 140.0, 127.14285714285714)","(21.0, 28.0, 26.875)","(8.5, 11.5, 10.75)","(21.0, 34.0, 33.55555555555556)"
07-01-2023 20:40:43.963119,"(9.0, 13.5, 13.071428571428571)","(2.8, 3.7, 3.540909090909091)","(10.0, 14.5, 12.55)","(10.0, 99999, 99990)","(4.4, 5.7, 5.370588235294117)","(7.0, 8.8, 8.133333333333333)","(71.0, 140.0, 127.14285714285714)","(21.0, 28.0, 25.75)","(8.5, 11.5, 10.75)","(21.0, 34.0, 33.55555555555556)"
07-01-2023 20:40:45.301337,"(9.0, 13.5, 13.071428571428571)","(2.8, 3.7, 3.540909090909091)","(10.0, 13.0, 12.25)","(10.0, 99999, 99990)","(4.4, 5.7, 5.370588235294117)","(7.0, 8.8, 8.133333333333333)","(71.0, 140.0, 127.14285714285714)","(21.0, 28.0, 25.0)","(8.5, 11.5, 10.75)","(21.0, 34.0, 30.285714285714285)"
07-01-2023 20:40:46.610348,"(9.0, 13.5, 13.071428571428571)","(2.8, 3.7, 3.540909090909091)","(10.0, 13.0, 12.25)","(10.0, 99999, 99990)","(4.4, 5.7, 5.370588235294117)","(7.0, 8.8, 8.133333333333333)","(71.0, 140.0, 127.14285714285714)","(21.0, 28.0, 25.0)","(8.5, 11.5, 10.75)","(21.0, 32.0, 30.90909090909091)"
07-01-2023 20:40:47.912959,"(9.0, 13.5, 13.071428571428571)","(2.9, 3.7, 3.540909090909091)","(10.0, 13.0, 12.25)","(10.0, 99999, 99990)","(4.2, 5.7, 5.370588235294117)","(7.0, 8.8, 8.133333333333333)","(71.0, 140.0, 127.14285714285714)","(21.0, 28.0, 25.0)","(8.5, 11.5, 10.75)","(21.0, 32.0, 30.90909090909091)"
07-01-2023 20:40:49.351276,"(9.0, 13.5, 13.071428571428571)","(2.9, 3.7, 3.6750000000000003)","(10.0, 13.0, 12.25)","(10.0, 99999, 99990)","(4.2, 5.7, 5.370588235294117)","(7.0, 8.8, 8.133333333333333)","(71.0, 140.0, 127.14285714285714)","(21.0, 27.0, 24.333333333333332)","(8.5, 11.5, 10.75)","(21.0, 32.0, 30.90909090909091)"
07-01-2023 20:40:50.735679,"(9.0, 13.5, 13.071428571428571)","(2.9, 3.7, 3.6750000000000003)","(10.0, 13.0, 12.25)","(10.0, 99999, 99990)","(4.2, 5.7, 5.392307692307692)","(7.0, 8.8, 8.2)","(71.0, 140.0, 110.0)","(21.0, 27.0, 24.333333333333332)","(8.5, 11.5, 10.75)","(21.0, 32.0, 30.90909090909091)"
07-01-2023 20:40:52.069248,"(9.0, 14.0, 12.666666666666666)","(2.9, 3.7, 3.8111111111111113)","(10.0, 13.0, 12.25)","(10.0, 99999, 99990)","(4.2, 5.7, 5.370588235294117)","(7.0, 8.8, 8.114285714285714)","(71.0, 140.0, 110.0)","(21.0, 27.0, 24.333333333333332)","(8.5, 11.5, 10.375)","(21.0, 32.0, 30.90909090909091)"
07-01-2023 20:40:53.437895,"(9.0, 14.0, 12.666666666666666)","(2.9, 3.85, 3.67)","(10.0, 13.0, 12.653846153846153)","(10.0, 99999, 99990)","(4.2, 5.7, 5.370588235294117)","(7.0, 8.8, 8.088888888888889)","(71.0, 140.0, 110.0)","(21.0, 27.0, 24.333333333333332)","(8.5, 11.5, 11.18125)","(21.0, 32.0, 30.90909090909091)"
07-01-2023 20:40:54.877850,"(9.0, 14.0, 12.666666666666666)","(2.9, 3.85, 3.75)","(10.0, 13.0, 12.678571428571429)","(10.0, 99999, 99990)","(4.2, 5.7, 5.370588235294117)","(7.0, 8.8, 8.0)","(71.0, 140.0, 110.0)","(21.0, 27.0, 24.333333333333332)","(8.5, 11.5, 10.25)","(21.0, 32.0, 30.90909090909091)"
07-01-2023 20:40:56.206582,"(9.0, 13.5, 13.0)","(2.9, 3.85, 3.775)","(10.0, 13.0, 12.678571428571429)","(10.0, 99999, 99990)","(4.2, 5.7, 5.370588235294117)","(7.0, 8.6, 8.0)","(71.0, 140.0, 110.0)","(21.0, 27.0, 24.2)","(8.5, 11.0, 10.25)","(21.0, 32.0, 30.90909090909091)"
07-01-2023 20:40:57.539118,"(9.0, 13.5, 13.0)","(2.9, 3.85, 3.775)","(10.0, 13.0, 12.678571428571429)","(10.0, 99999, 99990)","(4.2, 5.7, 5.370588235294117)","(7.0, 8.6, 8.0)","(71.0, 140.0, 110.0)","(21.0, 26.0, 25.5)","(8.5, 11.0, 10.25)","(21.0, 32.0, 28.5)"
07-01-2023 20:40:58.836870,"(9.0, 13.5, 13.214285714285714)","(2.9, 3.9, 3.7115384615384612)","(10.0, 13.0, 12.55)","(10.0, 99999, 99990)","(4.2, 5.7, 5.45)","(7.0, 8.4, 7.733333333333333)","(71.0, 140.0, 110.0)","(21.0, 28.0, 25.5)","(8.5, 11.0, 10.25)","(21.0, 32.0, 29.0)"
07-01-2023 20:41:00.146248,"(9.0, 13.5, 13.214285714285714)","(2.9, 3.9, 3.896153846153846)","(10.0, 13.0, 12.678571428571429)","(10.0, 99999, 99990)","(4.2, 5.7, 4.811111111111111)","(7.0, 8.4, 7.636363636363637)","(71.0, 140.0, 110.0)","(21.0, 28.0, 24.428571428571427)","(8.5, 11.0, 10.25)","(21.0, 30.0, 28.5)"
07-01-2023 20:41:01.656239,"(9.0, 13.5, 13.214285714285714)","(2.9, 3.9, 3.896153846153846)","(10.0, 13.0, 12.678571428571429)","(10.0, 99999, 99990)","(4.6, 5.7, 4.811111111111111)","(7.0, 8.4, 7.636363636363637)","(71.0, 140.0, 110.0)","(20.0, 28.0, 24.428571428571427)","(8.5, 11.0, 10.4)","(21.0, 30.0, 28.5)"
07-01-2023 20:41:02.899009,"(9.0, 13.5, 13.214285714285714)","(2.9, 4.3, 4.163888888888889)","(10.0, 13.0, 12.307692307692308)","(10.0, 99999, 99990)","(4.6, 5.6, 5.236363636363636)","(7.0, 8.4, 7.92)","(71.0, 140.0, 110.0)","(20.0, 28.0, 24.428571428571427)","(8.5, 11.0, 10.4)","(21.0, 30.0, 28.5)"
07-01-2023 20:41:04.203889,"(9.0, 13.5, 13.214285714285714)","(2.9, 4.4, 4.271428571428571)","(10.0, 13.0, 12.25)","(10.0, 99999, 99990)","(4.6, 5.6, 5.236363636363636)","(7.0, 8.4, 7.92)","(71.0, 140.0, 106.66666666666667)","(20.0, 28.0, 24.428571428571427)","(8.5, 11.0, 10.4)","(21.0, 30.0, 28.5)"
07-01-2023 20:41:05.602739,"(9.0, 13.5, 13.318181818181818)","(2.9, 4.4, 4.114285714285715)","(10.0, 13.0, 12.4)","(10.0, 99999, 99990)","(4.6, 5.6, 5.2)","(7.0, 8.4, 7.7250000000000005)","(71.0, 140.0, 106.66666666666667)","(20.0, 28.0, 24.428571428571427)","(8.5, 11.0, 10.3)","(21.0, 30.0, 28.25)"
07-01-2023 20:41:07.121828,"(9.0, 13.5, 13.318181818181818)","(3.0, 4.4, 3.76875)","(10.0, 13.0, 12.4)","(10.0, 99999, 99990)","(4.2, 5.5, 5.176923076923077)","(7.0, 8.4, 7.6125)","(71.0, 140.0, 106.66666666666667)","(20.0, 28.0, 24.428571428571427)","(8.5, 10.5, 10.338461538461539)","(21.0, 29.0, 26.6)"
07-01-2023 20:41:08.729280,"(9.0, 13.5, 13.318181818181818)","(3.0, 3.85, 3.925)","(10.0, 13.0, 14.357142857142858)","(10.0, 99999, 99990)","(4.2, 5.5, 5.266666666666667)","(7.0, 8.4, 7.800000000000001)","(71.0, 140.0, 115.0)","(20.0, 28.0, 25.0)","(8.5, 10.5, 10.36875)","(21.0, 29.0, 26.75)"
07-01-2023 20:41:10.357757,"(9.0, 13.5, 13.3)","(3.0, 4.1, 3.828899082568807)","(10.0, 15.0, 14.357142857142858)","(10.0, 99999, 99990)","(4.2, 5.5, 5.315789473684211)","(7.0, 8.4, 7.800000000000001)","(71.0, 140.0, 110.0)","(20.0, 28.0, 25.0)","(8.5, 10.5, 10.36875)","(21.0, 29.0, 27.875)"
07-01-2023 20:41:11.887672,"(9.0, 13.5, 13.3)","(3.0, 3.95, 3.8065217391304347)","(10.0, 15.0, 14.357142857142858)","(10.0, 99999, 99990)","(4.2, 5.5, 5.315789473684211)","(7.0, 8.4, 7.800000000000001)","(71.0, 140.0, 115.0)","(20.0, 27.0, 24.666666666666668)","(8.5, 10.5, 10.36875)","(21.0, 29.0, 27.875)"
07-01-2023 20:41:13.304886,"(9.0, 13.5, 13.3)","(3.0, 3.95, 3.88)","(10.0, 15.0, 14.357142857142858)","(10.0, 99999, 99990)","(4.2, 5.5, 5.315789473684211)","(7.0, 8.4, 7.984615384615385)","(71.0, 140.0, 115.0)","(20.0, 28.0, 24.666666666666668)","(8.5, 10.5, 10.36875)","(21.0, 29.0, 27.875)"
07-01-2023 20:41:14.689506,"(9.0, 13.5, 12.151515151515152)","(3.0, 3.9, 3.8136363636363635)","(10.0, 15.0, 13.5)","(10.0, 99999, 99990)","(4.2, 5.5, 5.315789473684211)","(7.0, 8.4, 8.040000000000001)","(71.0, 140.0, 115.0)","(20.0, 28.0, 24.666666666666668)","(8.5, 10.5, 10.36875)","(21.0, 29.0, 27.875)"
07-01-2023 20:41:16.061422,"(9.0, 13.0, 12.555555555555555)","(3.0, 3.95, 3.8136363636363635)","(10.0, 14.5, 13.071428571428571)","(10.0, 99999, 99990)","(4.4, 5.5, 5.315789473684211)","(7.0, 8.4, 8.040000000000001)","(71.0, 140.0, 115.0)","(20.0, 28.0, 24.666666666666668)","(8.5, 10.5, 10.36875)","(21.0, 29.0, 27.875)"
07-01-2023 20:41:17.483062,"(9.0, 12.5, 12.214285714285714)","(3.0, 3.95, 3.8136363636363635)","(10.0, 14.5, 13.428571428571429)","(10.0, 99999, 99990)","(4.4, 5.5, 5.315789473684211)","(7.0, 8.4, 7.757142857142857)","(71.0, 140.0, 115.0)","(20.0, 28.0, 25.333333333333332)","(8.5, 10.5, 10.36875)","(21.0, 29.0, 27.875)"
07-01-2023 20:41:18.772555,"(9.0, 12.5, 12.214285714285714)","(3.2, 3.95, 3.8772727272727274)","(10.0, 14.5, 13.428571428571429)","(9.0, 99999, 99990)","(4.4, 5.5, 5.315789473684211)","(6.5, 8.4, 7.581818181818182)","(71.0, 140.0, 115.0)","(18.0, 28.0, 25.333333333333332)","(8.5, 10.5, 10.36875)","(21.0, 29.0, 27.875)"
07-01-2023 20:41:19.977393,"(9.0, 12.5, 12.214285714285714)","(3.2, 3.95, 3.8576923076923078)","(10.0, 14.5, 13.428571428571429)","(9.0, 99999, 99990)","(4.4, 5.5, 5.315789473684211)","(6.5, 8.4, 7.581818181818182)","(71.0, 140.0, 115.0)","(18.0, 28.0, 25.333333333333332)","(8.5, 10.5, 10.36875)","(21.0, 29.0, 27.875)"
07-01-2023 20:41:21.194863,"(9.0, 12.0, 11.846153846153847)","(3.2, 3.95, 3.8576923076923078)","(10.0, 14.5, 13.428571428571429)","(9.0, 99999, 99990)","(4.4, 5.5, 5.315789473684211)","(6.5, 8.4, 7.581818181818182)","(71.0, 140.0, 115.0)","(18.0, 28.0, 25.333333333333332)","(8.5, 10.5, 10.333333333333334)","(21.0, 29.0, 27.875)"
07-01-2023 20:41:22.379102,"(9.0, 12.5, 12.318181818181818)","(3.2, 3.95, 3.8576923076923078)","(10.0, 14.5, 13.428571428571429)","(9.0, 99999, 99990)","(4.4, 5.5, 5.176923076923077)","(6.5, 8.4, 7.581818181818182)","(71.0, 140.0, 115.0)","(18.0, 28.0, 25.333333333333332)","(8.5, 10.5, 10.333333333333334)","(21.0, 29.0, 27.875)"
07-01-2023 20:41:23.654280,"(9.0, 12.5, 12.318181818181818)","(3.2, 3.95, 3.8576923076923078)","(10.0, 14.5, 13.428571428571429)","(9.0, 99999, 99990)","(4.4, 5.5, 5.08)","(6.5, 8.4, 7.581818181818182)","(71.0, 140.0, 110.0)","(18.0, 28.0, 25.333333333333332)","(8.5, 10.5, 10.392857142857142)","(21.0, 29.0, 27.875)"
07-01-2023 20:41:24.950725,"(9.0, 12.5, 12.382352941176471)","(3.2, 3.95, 3.8576923076923078)","(10.0, 14.5, 13.6)","(9.0, 99999, 99990)","(4.4, 5.5, 5.346153846153846)","(6.5, 8.4, 7.581818181818182)","(71.0, 140.0, 110.0)","(18.0, 28.0, 25.333333333333332)","(8.5, 10.5, 10.941176470588236)","(21.0, 29.0, 23.28301886792453)"
07-01-2023 20:41:26.191334,"(9.0, 12.5, 12.4375)","(3.2, 3.75, 3.685714285714286)","(10.0, 14.5, 13.6)","(9.0, 99999, 99990)","(4.4, 5.5, 5.346153846153846)","(6.5, 8.4, 7.581818181818182)","(71.0, 140.0, 110.0)","(18.0, 28.0, 25.333333333333332)","(8.5, 11.0, 10.941176470588236)","(21.0, 26.0, 23.28301886792453)"
07-01-2023 20:41:27.391992,"(9.0, 12.5, 12.447368421052632)","(3.2, 3.75, 3.640909090909091)","(10.0, 14.5, 13.9375)","(9.0, 99999, 99990)","(4.4, 5.4, 5.307692307692308)","(6.5, 8.6, 8.457142857142857)","(71.0, 140.0, 110.0)","(18.0, 28.0, 25.125)","(8.5, 11.0, 10.846153846153847)","(21.0, 26.0, 22.8)"
07-01-2023 20:41:28.849966,"(9.0, 12.5, 12.447368421052632)","(3.2, 3.75, 3.71875)","(10.0, 14.5, 14.571428571428571)","(9.0, 99999, 99990)","(4.4, 5.4, 5.389473684210526)","(6.5, 8.6, 8.51578947368421)","(71.0, 140.0, 110.0)","(18.0, 28.0, 26.17391304347826)","(8.5, 11.0, 10.857142857142858)","(21.0, 26.0, 23.381818181818183)"
07-01-2023 20:41:30.225982,"(9.0, 13.0, 12.151515151515152)","(3.2, 3.75, 3.571138211382114)","(10.0, 15.0, 14.727272727272727)","(9.0, 99999, 99990)","(4.4, 5.5, 5.111111111111111)","(6.5, 8.6, 8.669565217391305)","(71.0, 140.0, 110.0)","(18.0, 28.0, 25.666666666666668)","(8.5, 11.0, 10.727272727272727)","(21.0, 26.0, 23.381818181818183)"
07-01-2023 20:41:31.603993,"(10.0, 13.0, 12.151515151515152)","(3.1, 3.65, 3.513917525773196)","(10.0, 15.0, 14.727272727272727)","(9.0, 99999, 99990)","(4.4, 5.5, 5.233333333333333)","(6.5, 8.8, 8.682352941176472)","(71.0, 140.0, 117.5)","(18.0, 27.0, 24.541666666666664)","(8.5, 11.0, 10.8125)","(21.0, 26.0, 20.387096774193548)"
07-01-2023 20:41:32.936039,"(10.0, 13.0, 12.243243243243244)","(3.1, 3.65, 3.3324742268041234)","(10.0, 15.0, 14.727272727272727)","(9.0, 99999, 99990)","(4.4, 5.6, 5.288888888888889)","(6.5, 8.8, 8.533333333333333)","(71.0, 140.0, 115.0)","(18.0, 25.0, 23.307692307692307)","(8.5, 11.0, 10.85)","(21.0, 21.0, 26.75)"
07-01-2023 20:41:34.326083,"(10.0, 13.0, 12.263157894736842)","(3.1, 3.65, 3.3676470588235294)","(10.0, 15.0, 14.55)","(9.0, 99999, 99990)","(4.4, 5.6, 5.4399999999999995)","(6.5, 8.8, 8.666666666666668)","(71.0, 140.0, 111.81818181818181)","(18.0, 24.0, 22.18181818181818)","(8.5, 11.0, 10.85)","(21.0, 29.0, 26.75)"
07-01-2023 20:41:35.825332,"(10.0, 13.0, 12.2)","(3.1, 3.65, 3.4318181818181817)","(10.0, 15.0, 14.59090909090909)","(9.0, 99999, 99990)","(4.4, 5.6, 5.4399999999999995)","(6.5, 8.8, 8.666666666666668)","(71.0, 130.0, 98.18181818181819)","(18.0, 24.0, 22.57142857142857)","(8.5, 11.0, 10.85)","(21.0, 29.0, 26.75)"
07-01-2023 20:41:37.091219,"(10.0, 13.0, 12.2)","(3.1, 3.65, 3.4104166666666664)","(10.0, 15.0, 14.59090909090909)","(9.0, 99999, 99990)","(4.4, 5.6, 5.4399999999999995)","(6.5, 8.8, 8.666666666666668)","(71.0, 130.0, 98.18181818181819)","(18.0, 24.0, 22.57142857142857)","(8.5, 11.0, 10.85)","(21.0, 29.0, 26.2)"
07-01-2023 20:41:38.311860,"(10.0, 13.0, 13.555555555555555)","(3.1, 3.65, 3.522727272727273)","(10.0, 15.0, 14.59090909090909)","(9.0, 99999, 99990)","(4.4, 5.6, 5.4399999999999995)","(6.5, 8.8, 8.700000000000001)","(71.0, 130.0, 95.0)","(19.0, 24.0, 21.857142857142858)","(8.5, 11.0, 10.85)","(21.0, 29.0, 25.5)"
07-01-2023 20:41:39.478188,"(10.0, 14.0, 13.555555555555555)","(3.1, 3.6, 3.522727272727273)","(10.0, 15.0, 14.59090909090909)","(9.0, 99999, 99990)","(4.4, 5.6, 5.492307692307692)","(6.5, 8.8, 8.51)","(71.0, 130.0, 95.0)","(19.0, 24.0, 21.857142857142858)","(8.5, 11.0, 10.85)","(21.0, 29.0, 26.666666666666668)"
07-01-2023 20:41:40.654749,"(10.0, 14.0, 12.875)","(3.1, 3.55, 3.3578947368421055)","(10.0, 15.0, 14.7)","(9.0, 99999, 99990)","(4.4, 5.6, 5.315789473684211)","(6.5, 9.2, 8.348148148148148)","(71.0, 130.0, 102.5)","(19.0, 24.0, 23.454545454545453)","(8.5, 11.0, 10.88888888888889)","(21.0, 29.0, 26.846153846153847)"
07-01-2023 20:41:41.837924,"(10.0, 14.0, 13.25)","(3.1, 3.5, 3.31038961038961)","(10.0, 15.0, 14.7)","(9.0, 99999, 99990)","(4.4, 5.6, 5.199999999999999)","(6.5, 9.2, 8.84)","(71.0, 120.0, 93.75)","(19.0, 24.0, 23.625)","(8.5, 11.5, 11.045454545454545)","(21.0, 29.0, 27.2)"
07-01-2023 20:41:42.982353,"(10.0, 14.0, 13.25)","(3.1, 3.5, 3.31038961038961)","(10.0, 15.0, 14.7)","(9.0, 99999, 99990)","(4.4, 5.5, 5.199999999999999)","(6.5, 9.0, 8.84)","(71.0, 120.0, 93.75)","(19.0, 24.0, 22.714285714285715)","(8.5, 11.5, 11.045454545454545)","(21.0, 29.0, 27.2)"
07-01-2023 20:41:44.254325,"(10.0, 14.0, 13.5)","(3.1, 3.5, 3.31038961038961)","(10.0, 15.0, 14.7)","(9.0, 99999, 99990)","(4.4, 5.5, 5.315384615384615)","(6.5, 9.0, 8.893333333333333)","(71.0, 120.0, 93.75)","(19.0, 24.0, 22.714285714285715)","(8.5, 11.5, 11.083333333333334)","(21.0, 29.0, 27.2)"
07-01-2023 20:41:45.473988,"(10.0, 14.0, 13.5)","(3.1, 3.5, 3.31038961038961)","(10.0, 15.0, 14.7)","(9.0, 99999, 99990)","(4.4, 5.5, 5.315384615384615)","(6.5, 9.0, 8.893333333333333)","(71.0, 120.0, 101.66666666666667)","(19.0, 24.0, 22.714285714285715)","(8.5, 11.5, 11.071428571428571)","(21.0, 29.0, 27.2)"
07-01-2023 20:41:46.697630,"(10.0, 14.0, 13.5)","(3.1, 3.5, 3.3187499999999996)","(10.0, 15.0, 14.7)","(9.0, 99999, 99990)","(4.4, 5.5, 5.315384615384615)","(6.5, 9.0, 8.893333333333333)","(71.0, 110.0, 95.0)","(19.0, 24.0, 22.714285714285715)","(8.5, 11.5, 11.108695652173914)","(21.0, 29.0, 27.2)"
07-01-2023 20:41:47.868421,"(10.0, 14.0, 13.5)","(3.1, 3.45, 3.3187499999999996)","(10.0, 15.0, 14.7)","(9.0, 99999, 99990)","(4.4, 5.5, 5.35)","(6.5, 9.0, 8.893333333333333)","(71.0, 110.0, 95.0)","(19.0, 24.0, 22.714285714285715)","(8.5, 11.5, 11.108695652173914)","(21.0, 29.0, 27.2)"
07-01-2023 20:41:49.301118,"(10.0, 14.0, 13.5)","(3.1, 3.45, 3.3187499999999996)","(10.0, 15.0, 14.7)","(9.0, 99999, 99990)","(4.4, 5.5, 5.35)","(6.5, 9.0, 8.893333333333333)","(71.0, 110.0, 95.0)","(19.0, 24.0, 22.714285714285715)","(8.5, 11.5, 11.108695652173914)","(21.0, 29.0, 27.2)"
07-01-2023 20:41:50.559868,"(10.0, 14.0, 13.5)","(3.1, 3.45, 3.3187499999999996)","(10.0, 15.0, 14.7)","(9.0, 99999, 99990)","(4.4, 5.5, 5.433333333333334)","(6.5, 9.0, 8.658823529411764)","(71.0, 110.0, 95.0)","(19.0, 24.0, 22.8)","(8.5, 11.5, 11.14)","(21.0, 29.0, 28.333333333333332)"
07-01-2023 20:41:51.813453,"(10.0, 14.0, 13.857142857142858)","(3.1, 3.45, 3.370754716981132)","(10.0, 15.0, 14.666666666666666)","(9.0, 99999, 99990)","(4.4, 5.5, 5.433333333333334)","(6.5, 9.2, 8.715789473684211)","(71.0, 110.0, 95.0)","(19.0, 24.0, 22.8)","(8.5, 11.5, 11.14)","(21.0, 29.0, 29.25)"
07-01-2023 20:41:53.185346,"(10.0, 14.0, 13.857142857142858)","(3.1, 3.45, 3.4013513513513516)","(10.0, 15.0, 14.666666666666666)","(9.0, 99999, 99990)","(4.4, 5.5, 5.433333333333334)","(6.5, 9.2, 8.715789473684211)","(71.0, 110.0, 90.0)","(19.0, 24.0, 22.8)","(8.5, 11.5, 11.14)","(21.0, 30.0, 28.5)"
07-01-2023 20:41:54.385899,"(10.0, 14.0, 13.857142857142858)","(3.1, 3.45, 3.4013513513513516)","(10.0, 15.0, 14.666666666666666)","(9.0, 99999, 99990)","(4.4, 5.5, 5.433333333333334)","(6.5, 9.2, 8.658823529411764)","(71.0, 110.0, 86.0)","(19.0, 24.0, 22.8)","(8.5, 11.5, 11.14)","(21.0, 30.0, 28.5)"
07-01-2023 20:41:55.656021,"(10.0, 14.0, 13.88888888888889)","(3.1, 3.45, 3.428571428571429)","(10.0, 15.0, 14.75)","(9.0, 99999, 99990)","(4.4, 5.6, 5.4)","(6.5, 9.2, 8.658823529411764)","(71.0, 120.0, 113.57142857142857)","(19.0, 24.0, 22.8)","(8.5, 11.5, 11.14)","(21.0, 30.0, 28.5)"
07-01-2023 20:41:56.877606,"(10.0, 14.0, 13.88888888888889)","(3.1, 3.45, 3.428571428571429)","(10.0, 15.0, 14.75)","(9.0, 99999, 99990)","(4.4, 5.6, 5.4)","(6.5, 9.2, 8.658823529411764)","(71.0, 120.0, 113.57142857142857)","(19.0, 24.0, 22.8)","(8.5, 11.5, 11.14)","(21.0, 30.0, 28.5)"
07-01-2023 20:41:58.203066,"(10.0, 14.0, 13.88888888888889)","(3.0, 3.45, 3.428571428571429)","(11.0, 15.0, 14.75)","(10.0, 99999, 99990)","(4.4, 5.6, 5.371428571428571)","(7.0, 9.2, 8.707692307692307)","(71.0, 120.0, 113.57142857142857)","(19.0, 24.0, 22.714285714285715)","(8.5, 11.5, 11.14)","(21.0, 30.0, 28.5)"
07-01-2023 20:41:59.460766,"(10.0, 14.0, 13.941176470588236)","(3.0, 3.45, 3.43)","(10.0, 15.0, 14.75)","(9.0, 99999, 99990)","(4.4, 5.6, 5.371428571428571)","(6.5, 9.2, 8.651428571428571)","(71.0, 110.0, 105.0)","(19.0, 24.0, 22.714285714285715)","(8.5, 11.5, 11.14)","(21.0, 30.0, 28.5)"
07-01-2023 20:42:00.680590,"(10.0, 14.0, 13.941176470588236)","(3.0, 3.45, 3.43)","(10.0, 15.0, 14.75)","(9.0, 99999, 99990)","(4.4, 5.6, 5.371428571428571)","(6.5, 9.2, 8.651428571428571)","(71.0, 110.0, 113.57142857142857)","(19.0, 24.0, 22.714285714285715)","(8.5, 11.5, 11.14)","(21.0, 30.0, 28.5)"
07-01-2023 20:42:01.904447,"(10.0, 14.0, 13.941176470588236)","(3.0, 3.45, 3.4189655172413795)","(10.0, 15.0, 14.833333333333334)","(9.0, 99999, 99990)","(4.4, 5.6, 5.371428571428572)","(6.5, 9.2, 8.742857142857142)","(71.0, 120.0, 113.57142857142857)","(19.0, 24.0, 21.923076923076923)","(8.5, 11.5, 11.209677419354838)","(21.0, 30.0, 28.5)"
07-01-2023 20:42:03.197318,"(10.0, 14.0, 13.956521739130435)","(3.0, 3.45, 3.4189655172413795)","(10.0, 15.0, 14.833333333333334)","(9.0, 99999, 99990)","(4.4, 5.5, 5.32)","(6.5, 9.2, 8.742857142857142)","(71.0, 120.0, 107.3076923076923)","(19.0, 24.0, 21.923076923076923)","(8.5, 11.5, 11.209677419354838)","(21.0, 30.0, 28.5)"
07-01-2023 20:42:04.450114,"(10.0, 14.0, 13.956521739130435)","(3.0, 3.45, 3.4189655172413795)","(10.0, 15.0, 14.833333333333334)","(9.0, 99999, 99990)","(4.4, 5.4, 5.335483870967742)","(6.5, 9.2, 8.6)","(71.0, 110.0, 107.3076923076923)","(19.0, 24.0, 21.923076923076923)","(8.5, 11.5, 11.209677419354838)","(21.0, 30.0, 28.5)"
07-01-2023 20:42:05.718864,"(10.0, 14.0, 13.956521739130435)","(3.0, 3.45, 3.4189655172413795)","(10.0, 15.0, 14.833333333333334)","(9.0, 99999, 99990)","(4.4, 5.4, 5.335483870967742)","(6.5, 9.0, 8.6)","(71.0, 110.0, 106.5)","(19.0, 24.0, 21.923076923076923)","(8.5, 11.5, 11.209677419354838)","(21.0, 30.0, 28.5)"
07-01-2023 20:42:06.938706,"(10.0, 14.0, 13.956521739130435)","(3.0, 3.45, 3.414935064935065)","(10.0, 15.0, 14.833333333333334)","(9.0, 99999, 99990)","(4.4, 5.4, 5.335483870967742)","(6.5, 9.0, 8.6)","(71.0, 110.0, 107.3076923076923)","(19.0, 24.0, 21.923076923076923)","(8.5, 11.5, 11.209677419354838)","(21.0, 30.0, 29.57142857142857)"
07-01-2023 20:42:08.209088,"(10.0, 14.0, 13.956521739130435)","(3.0, 3.45, 3.428571428571429)","(10.0, 15.0, 14.833333333333334)","(9.0, 99999, 99990)","(4.4, 5.4, 5.335483870967742)","(6.5, 9.0, 8.68)","(71.0, 110.0, 103.0)","(19.0, 24.0, 21.923076923076923)","(8.5, 11.5, 11.209677419354838)","(21.0, 30.0, 30.0)"
07-01-2023 20:42:09.445467,"(10.0, 14.0, 13.666666666666666)","(3.0, 3.45, 3.428571428571429)","(10.0, 15.0, 14.833333333333334)","(9.0, 99999, 99990)","(4.4, 5.4, 5.3909090909090915)","(6.5, 9.0, 8.68)","(71.0, 110.0, 97.5)","(19.0, 24.0, 23.666666666666668)","(8.5, 11.5, 11.209677419354838)","(21.0, 32.0, 31.5)"
