,Hardtimes,Thomas Aquinas,Legit,Whatsup,Almeraki,Irrigate,Razors Edge,Trustworthy,Ginger Snapz,Pinsk,Oceanides,Lord Spencer,Swing Low
12-01-2023 14:19:53.137147,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 36.0, 31.5)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:19:55.255220,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 36.0, 31.5)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:19:57.375963,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 36.0, 31.5)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:19:59.479080,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 36.0, 31.5)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:01.438728,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 36.0, 31.5)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:03.343658,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 36.0, 31.5)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:05.250585,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 36.0, 31.5)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:07.281063,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 18.0, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 36.0, 31.5)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:09.258399,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 36.0, 31.5)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:11.524213,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 36.0, 27.6)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:13.439689,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 34.0, 27.6)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:15.430446,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 34.0, 27.6)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:17.513013,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 34.0, 27.6)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:19.592651,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 34.0, 27.6)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:21.736194,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 34.0, 27.6)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:23.580119,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 34.0, 27.6)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:25.578444,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 34.0, 27.6)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:27.676366,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 34.0, 27.6)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:29.616642,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 34.0, 27.6)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:31.583832,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 34.0, 27.6)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:33.993946,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 34.0, 27.6)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:36.013106,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 34.0, 25.5)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:38.025086,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 38.0, 25.5)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:40.148668,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 38.0, 25.5)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:42.140560,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 38.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 100.0, 63.5)"
12-01-2023 14:20:44.160249,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 100.0, 63.5)"
12-01-2023 14:20:46.151577,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 100.0, 63.5)"
12-01-2023 14:20:48.154836,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 9.844444444444443)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 100.0, 63.5)"
12-01-2023 14:20:50.223726,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 15.0, 10.26)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:52.181613,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.5, 10.26)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:54.166058,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.5, 10.26)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:56.160736,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.5, 10.26)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:20:58.323721,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.5, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:00.404611,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:02.830247,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:05.108641,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:07.129557,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:09.457428,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:11.661113,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:13.573763,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:15.539926,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:17.475081,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:19.447145,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:21.372073,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:23.345139,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:25.238206,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:27.114283,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:29.075085,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:31.138509,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:33.266788,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:35.251159,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:37.258882,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:39.315895,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:41.346003,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:43.186320,"(9.0, 16.5, 12.9)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 27.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:21:45.174517,"(9.0, 16.5, 13.25)","(6.0, 13.0, 10.933333333333334)","(15.0, 27.0, 26.0)","(11.0, 17.5, 13.5)","(7.0, 16.0, 12.1)","(10.0, 25.0, 16.9)","(9.0, 14.0, 11.6)","(11.0, 17.5, 14.5)","(18.0, 36.0, 28.8)","(16.0, 34.0, 29.625)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.666666666666666)","(26.0, 110.0, 82.33333333333334)"
