,Spill The Tears,Dragon Pins,Thunder Moon,Madagascar Miss,Brazetti,Rodian Bull,Sidewalk,Coffee Coming,Dynamic Jewel,Scare Campaign,Sunny Ekcels
12-01-2023 16:18:30.467366,"(7.0, 8.4, 8.35)","(8.5, 11.5, 11.120192307692308)","(1.8, 2.06, 2.046753246753247)","(8.5, 10.5, 10.465116279069768)","(31.0, 50.0, 49.529411764705884)","(21.0, 32.0, 30.472727272727273)","(31.0, 75.0, 73.57142857142857)","(9.0, 12.0, 11.555555555555555)","(81.0, 150.0, 148.5)","(14.0, 23.0, 22.69)","(101.0, 230.0, 221.42857142857142)"
12-01-2023 16:18:32.032218,"(7.0, 8.4, 8.331707317073171)","(8.5, 11.5, 11.090909090909092)","(1.8, 2.06, 2.051292517006803)","(8.5, 10.5, 10.275229357798166)","(31.0, 50.0, 49.5)","(21.0, 32.0, 30.472727272727273)","(31.0, 75.0, 74.13043478260869)","(9.0, 12.0, 11.746835443037975)","(81.0, 150.0, 148.23529411764707)","(14.0, 23.0, 22.69)","(101.0, 230.0, 221.42857142857142)"
12-01-2023 16:18:33.827495,"(7.0, 8.4, 8.159420289855072)","(8.5, 11.5, 11.090909090909092)","(1.8, 2.06, 2.0708333333333333)","(8.5, 10.5, 10.429133858267717)","(31.0, 50.0, 49.61904761904762)","(21.0, 32.0, 30.472727272727273)","(31.0, 75.0, 74.0)","(9.0, 12.0, 11.551470588235293)","(81.0, 150.0, 149.375)","(14.0, 23.0, 22.723214285714285)","(101.0, 230.0, 224.0)"
12-01-2023 16:18:35.552144,"(7.0, 8.2, 8.129999999999999)","(8.5, 11.5, 10.865546218487395)","(1.8, 2.08, 2.0737704918032787)","(8.5, 10.5, 10.587378640776699)","(31.0, 50.0, 49.61904761904762)","(21.0, 32.0, 30.472727272727273)","(31.0, 75.0, 74.0)","(9.0, 12.0, 11.768518518518519)","(81.0, 150.0, 149.0909090909091)","(14.0, 23.0, 22.723214285714285)","(101.0, 230.0, 224.0)"
12-01-2023 16:18:37.389629,"(7.0, 8.2, 8.129999999999999)","(8.5, 11.0, 10.865546218487395)","(1.8, 2.08, 2.0853947368421055)","(8.5, 11.0, 10.587378640776699)","(31.0, 50.0, 49.61904761904762)","(21.0, 32.0, 30.472727272727273)","(31.0, 75.0, 74.0)","(9.0, 12.0, 11.768518518518519)","(81.0, 150.0, 145.0)","(14.0, 23.0, 22.723214285714285)","(101.0, 230.0, 223.33333333333334)"
12-01-2023 16:18:39.343467,"(7.0, 8.0, 7.982222222222222)","(8.5, 11.0, 10.80327868852459)","(1.8, 2.1, 2.0862595419847327)","(8.5, 11.0, 10.566326530612244)","(31.0, 50.0, 52.10714285714286)","(21.0, 32.0, 30.742857142857144)","(31.0, 75.0, 72.5)","(9.0, 12.0, 11.768518518518519)","(81.0, 150.0, 134.7058823529412)","(14.0, 23.0, 22.340425531914892)","(101.0, 230.0, 223.33333333333334)"
12-01-2023 16:18:41.069594,"(7.0, 8.0, 7.982222222222222)","(8.5, 11.0, 10.80327868852459)","(1.8, 2.1, 2.085610859728507)","(8.5, 11.0, 10.557788944723619)","(31.0, 55.0, 53.392857142857146)","(21.0, 32.0, 30.742857142857144)","(31.0, 75.0, 73.33333333333333)","(9.0, 12.0, 11.768518518518519)","(81.0, 140.0, 134.7058823529412)","(14.0, 23.0, 22.340425531914892)","(101.0, 230.0, 223.33333333333334)"
12-01-2023 16:18:42.884724,"(7.0, 8.0, 7.932258064516129)","(8.5, 11.0, 10.80327868852459)","(1.8, 2.1, 2.086169154228856)","(8.5, 11.0, 10.557788944723619)","(31.0, 55.0, 54.25)","(21.0, 32.0, 32.46153846153846)","(31.0, 75.0, 73.18181818181819)","(9.0, 12.0, 11.768518518518519)","(81.0, 140.0, 134.7058823529412)","(14.0, 23.0, 22.31111111111111)","(101.0, 230.0, 223.33333333333334)"
12-01-2023 16:18:44.411122,"(7.0, 8.0, 7.8)","(8.5, 11.0, 10.80327868852459)","(1.8, 2.1, 2.0881481481481483)","(8.5, 11.0, 10.566326530612244)","(31.0, 55.0, 54.14285714285714)","(21.0, 34.0, 33.94285714285714)","(31.0, 75.0, 70.0)","(9.0, 12.0, 11.818181818181818)","(81.0, 140.0, 134.7058823529412)","(14.0, 23.0, 21.733333333333334)","(101.0, 230.0, 222.5)"
12-01-2023 16:18:45.907230,"(7.0, 7.8, 7.714285714285714)","(8.5, 11.0, 10.80327868852459)","(1.8, 2.1, 2.088835341365462)","(8.5, 11.0, 10.585365853658537)","(31.0, 55.0, 53.125)","(21.0, 34.0, 31.636363636363637)","(31.0, 75.0, 70.0)","(9.0, 12.0, 11.451807228915662)","(81.0, 140.0, 134.7058823529412)","(14.0, 22.0, 21.641025641025642)","(101.0, 230.0, 223.33333333333334)"
12-01-2023 16:18:47.418123,"(7.0, 7.8, 7.707692307692308)","(8.5, 11.0, 10.798319327731093)","(1.8, 2.1, 2.103529411764706)","(8.5, 11.0, 10.608108108108109)","(31.0, 55.0, 53.125)","(21.0, 32.0, 31.62962962962963)","(31.0, 75.0, 70.0)","(9.0, 11.5, 11.486301369863014)","(81.0, 140.0, 134.7058823529412)","(14.0, 22.0, 21.5625)","(101.0, 230.0, 227.5)"
12-01-2023 16:18:49.029314,"(7.0, 7.8, 7.85)","(8.5, 11.0, 10.796610169491526)","(1.8, 2.12, 2.1034285714285716)","(8.5, 11.0, 10.600917431192661)","(31.0, 55.0, 53.125)","(21.0, 34.0, 30.153846153846153)","(31.0, 75.0, 70.0)","(9.0, 11.5, 11.408045977011493)","(81.0, 140.0, 134.7058823529412)","(14.0, 22.0, 21.61111111111111)","(101.0, 230.0, 227.5)"
12-01-2023 16:18:50.450013,"(7.0, 8.0, 7.861538461538461)","(8.5, 11.0, 10.796610169491526)","(1.8, 2.12, 2.0911258278145697)","(8.5, 11.0, 10.597222222222221)","(31.0, 55.0, 53.125)","(21.0, 32.0, 29.61904761904762)","(31.0, 75.0, 70.0)","(9.0, 11.5, 11.2)","(81.0, 140.0, 134.7058823529412)","(14.0, 22.0, 21.61111111111111)","(101.0, 230.0, 227.5)"
12-01-2023 16:18:51.938870,"(7.0, 8.0, 7.9125)","(8.5, 11.0, 10.853211009174313)","(1.8, 2.1, 2.1069158878504672)","(8.5, 11.0, 10.697916666666666)","(31.0, 55.0, 51.5)","(21.0, 30.0, 28.736842105263158)","(31.0, 75.0, 70.83333333333333)","(9.0, 11.5, 11.25)","(81.0, 140.0, 135.0)","(14.0, 22.0, 21.61904761904762)","(101.0, 230.0, 325.0)"
12-01-2023 16:18:53.445333,"(7.0, 7.8, 7.694999999999999)","(8.5, 11.0, 10.853211009174313)","(1.8, 2.12, 2.1068202764976958)","(8.5, 11.0, 10.697916666666666)","(31.0, 55.0, 52.30769230769231)","(21.0, 29.0, 28.736842105263158)","(31.0, 75.0, 70.83333333333333)","(9.0, 11.5, 11.25)","(81.0, 140.0, 135.0)","(14.0, 22.0, 21.61904761904762)","(101.0, 360.0, 315.0)"
12-01-2023 16:18:54.788897,"(7.0, 7.8, 7.694999999999999)","(8.5, 11.0, 10.854545454545455)","(1.8, 2.12, 2.140909090909091)","(8.5, 11.0, 10.7)","(31.0, 55.0, 52.30769230769231)","(21.0, 29.0, 26.875)","(31.0, 75.0, 70.83333333333333)","(9.0, 11.5, 11.201086956521738)","(81.0, 140.0, 135.0)","(14.0, 22.0, 21.61904761904762)","(101.0, 410.0, 340.0)"
12-01-2023 16:18:56.243204,"(7.0, 7.6, 7.581443298969072)","(8.5, 11.0, 10.89795918367347)","(1.8, 2.16, 2.143123644251627)","(8.5, 11.0, 10.7)","(31.0, 55.0, 52.30769230769231)","(21.0, 27.0, 27.714285714285715)","(31.0, 75.0, 70.83333333333333)","(9.0, 11.5, 11.201086956521738)","(91.0, 140.0, 135.0)","(15.0, 22.0, 21.266666666666666)","(101.0, 400.0, 300.0)"
12-01-2023 16:18:57.717046,"(7.0, 7.6, 7.578048780487805)","(8.5, 11.0, 10.89795918367347)","(1.8, 2.16, 2.143123644251627)","(8.5, 11.0, 10.7)","(31.0, 55.0, 52.30769230769231)","(21.0, 28.0, 26.794871794871796)","(31.0, 75.0, 70.83333333333333)","(9.0, 11.5, 11.201086956521738)","(91.0, 140.0, 135.0)","(15.0, 22.0, 21.266666666666666)","(101.0, 400.0, 287.5)"
12-01-2023 16:18:59.089704,"(7.0, 7.6, 7.578048780487805)","(8.5, 11.0, 10.784671532846716)","(1.8, 2.16, 2.1304693140794226)","(8.5, 11.0, 11.153225806451612)","(31.0, 55.0, 52.5)","(21.0, 28.0, 26.446601941747574)","(31.0, 75.0, 70.83333333333333)","(9.0, 11.5, 11.181372549019608)","(91.0, 140.0, 136.92307692307693)","(15.0, 22.0, 21.685714285714287)","(101.0, 400.0, 283.75)"
12-01-2023 16:19:00.479562,"(6.5, 7.6, 7.578048780487805)","(8.5, 11.0, 10.784671532846716)","(1.8, 2.16, 2.1304693140794226)","(8.5, 11.5, 11.166666666666666)","(31.0, 55.0, 52.5)","(21.0, 28.0, 26.350515463917525)","(41.0, 75.0, 70.83333333333333)","(9.0, 11.5, 10.90625)","(91.0, 140.0, 135.0)","(15.0, 22.0, 21.75)","(101.0, 390.0, 300.0)"
12-01-2023 16:19:01.929421,"(6.5, 7.6, 7.566233766233766)","(8.5, 11.0, 10.707692307692307)","(1.8, 2.14, 2.128365019011407)","(8.5, 11.5, 11.173333333333334)","(31.0, 55.0, 52.5)","(21.0, 28.0, 26.32075471698113)","(41.0, 75.0, 70.83333333333333)","(9.0, 11.0, 10.821782178217822)","(91.0, 140.0, 134.28571428571428)","(15.0, 22.0, 21.428571428571427)","(101.0, 380.0, 304.0)"
12-01-2023 16:19:03.419048,"(6.5, 8.0, 7.798290598290598)","(8.5, 11.0, 10.707692307692307)","(1.8, 2.14, 2.120239520958084)","(8.5, 11.5, 11.173333333333334)","(31.0, 55.0, 52.5)","(21.0, 28.0, 26.32075471698113)","(41.0, 75.0, 70.83333333333333)","(9.0, 11.0, 10.821782178217822)","(91.0, 140.0, 134.28571428571428)","(15.0, 22.0, 21.428571428571427)","(101.0, 360.0, 272.5)"
12-01-2023 16:19:05.506797,"(6.5, 8.0, 7.795555555555556)","(8.5, 11.0, 10.720588235294118)","(1.8, 2.14, 2.127222222222222)","(8.5, 11.5, 11.19047619047619)","(31.0, 55.0, 51.666666666666664)","(21.0, 28.0, 26.36697247706422)","(41.0, 75.0, 71.875)","(9.0, 11.0, 10.708333333333334)","(91.0, 140.0, 135.0)","(15.0, 22.0, 21.63157894736842)","(101.0, 360.0, 272.5)"
12-01-2023 16:19:07.628900,"(6.5, 8.0, 7.795555555555556)","(8.5, 11.0, 10.720588235294118)","(1.8, 2.14, 2.1284172661870504)","(8.5, 11.5, 11.14864864864865)","(31.0, 55.0, 52.5)","(21.0, 28.0, 26.64516129032258)","(41.0, 75.0, 71.875)","(9.0, 11.0, 10.708333333333334)","(91.0, 140.0, 134.44444444444446)","(15.0, 22.0, 21.63157894736842)","(101.0, 360.0, 272.5)"
12-01-2023 16:19:09.398952,"(6.5, 8.0, 7.76)","(8.5, 11.0, 10.723880597014926)","(1.8, 2.14, 2.1298101265822784)","(8.5, 11.5, 11.123188405797102)","(31.0, 55.0, 53.75)","(21.0, 27.0, 26.64516129032258)","(41.0, 75.0, 70.0)","(9.0, 11.0, 10.708333333333334)","(91.0, 140.0, 134.44444444444446)","(15.0, 23.0, 22.73913043478261)","(101.0, 360.0, 272.5)"
12-01-2023 16:19:11.111625,"(6.5, 7.8, 7.76)","(8.5, 11.0, 10.723880597014926)","(1.8, 2.14, 2.1209467455621303)","(8.5, 11.5, 11.123188405797102)","(31.0, 55.0, 53.75)","(21.0, 27.0, 26.555555555555557)","(41.0, 75.0, 71.875)","(9.0, 11.0, 10.738095238095237)","(91.0, 140.0, 134.44444444444446)","(15.0, 23.0, 22.53846153846154)","(101.0, 360.0, 272.5)"
12-01-2023 16:19:12.864709,"(6.5, 7.8, 7.76)","(8.5, 11.0, 10.723880597014926)","(1.8, 2.14, 2.1177659574468084)","(8.5, 11.5, 11.14864864864865)","(31.0, 55.0, 53.75)","(20.0, 27.0, 26.317460317460316)","(41.0, 75.0, 71.875)","(9.0, 11.0, 10.727272727272727)","(91.0, 140.0, 134.44444444444446)","(15.0, 23.0, 22.6)","(101.0, 360.0, 298.0)"
12-01-2023 16:19:14.669620,"(6.5, 7.8, 7.7628571428571425)","(8.5, 11.0, 10.72992700729927)","(1.8, 2.12, 2.1135964912280705)","(8.5, 11.5, 11.16891891891892)","(31.0, 55.0, 53.75)","(20.0, 27.0, 26.328125)","(41.0, 75.0, 71.875)","(9.0, 11.0, 10.720779220779221)","(91.0, 140.0, 134.44444444444446)","(15.0, 23.0, 22.78787878787879)","(101.0, 350.0, 280.0)"
12-01-2023 16:19:16.172689,"(6.5, 8.0, 7.7628571428571425)","(8.5, 11.0, 10.72992700729927)","(1.8, 2.12, 2.1114619883040935)","(8.5, 11.5, 11.16891891891892)","(31.0, 55.0, 53.75)","(20.0, 27.0, 26.328125)","(41.0, 75.0, 71.875)","(9.0, 11.0, 10.713333333333333)","(91.0, 140.0, 134.44444444444446)","(15.0, 23.0, 22.607142857142858)","(101.0, 340.0, 256.0)"
12-01-2023 16:19:17.632792,"(6.5, 8.0, 7.7628571428571425)","(8.5, 11.0, 10.72992700729927)","(1.8, 2.12, 2.1128846153846155)","(8.5, 11.5, 11.185897435897436)","(31.0, 55.0, 53.92857142857143)","(20.0, 27.0, 26.328125)","(41.0, 75.0, 71.875)","(9.0, 11.0, 10.705128205128204)","(91.0, 140.0, 134.44444444444446)","(15.0, 23.0, 22.607142857142858)","(101.0, 340.0, 256.0)"
12-01-2023 16:19:19.111396,"(6.5, 8.0, 7.7628571428571425)","(8.5, 11.0, 10.72992700729927)","(1.8, 2.12, 2.1120430107526884)","(8.5, 11.5, 11.185897435897436)","(31.0, 55.0, 53.92857142857143)","(20.0, 27.0, 26.328125)","(41.0, 75.0, 71.875)","(9.0, 11.0, 10.698529411764707)","(91.0, 140.0, 134.44444444444446)","(15.0, 23.0, 22.607142857142858)","(101.0, 340.0, 256.0)"
12-01-2023 16:19:20.549885,"(6.5, 8.0, 7.7628571428571425)","(8.5, 11.0, 10.72992700729927)","(1.8, 2.12, 2.111731843575419)","(8.5, 11.5, 11.185897435897436)","(31.0, 55.0, 53.92857142857143)","(20.0, 27.0, 27.28)","(41.0, 75.0, 71.875)","(9.0, 11.0, 10.698529411764707)","(91.0, 140.0, 134.44444444444446)","(15.0, 23.0, 22.59259259259259)","(101.0, 340.0, 256.0)"
12-01-2023 16:19:22.156221,"(6.5, 8.0, 7.746666666666666)","(8.5, 11.0, 10.72992700729927)","(1.8, 2.12, 2.1094170403587444)","(8.5, 11.5, 11.223076923076922)","(31.0, 55.0, 53.92857142857143)","(20.0, 28.0, 27.28)","(41.0, 75.0, 71.875)","(9.0, 11.0, 10.698529411764707)","(91.0, 140.0, 134.44444444444446)","(15.0, 23.0, 21.64516129032258)","(101.0, 340.0, 256.0)"
12-01-2023 16:19:23.641662,"(6.5, 7.8, 7.746666666666666)","(8.5, 11.0, 10.723880597014926)","(1.8, 2.14, 2.1103139013452914)","(8.5, 11.5, 11.223076923076922)","(31.0, 55.0, 53.92857142857143)","(20.0, 28.0, 27.28)","(41.0, 75.0, 69.04761904761905)","(9.0, 11.0, 10.732758620689655)","(91.0, 140.0, 134.44444444444446)","(15.0, 22.0, 21.607142857142858)","(101.0, 340.0, 256.0)"
12-01-2023 16:19:25.124226,"(6.5, 7.8, 7.746666666666666)","(8.5, 11.0, 10.723880597014926)","(1.8, 2.14, 2.1)","(8.5, 11.5, 11.53125)","(31.0, 55.0, 53.92857142857143)","(20.0, 28.0, 27.608695652173914)","(41.0, 70.0, 69.0909090909091)","(9.0, 11.0, 10.913333333333334)","(91.0, 140.0, 134.44444444444446)","(15.0, 22.0, 21.857142857142858)","(101.0, 340.0, 256.0)"
12-01-2023 16:19:26.850423,"(6.5, 8.0, 7.8062015503875966)","(8.5, 11.0, 10.77295918367347)","(1.8, 2.1, 2.073018181818182)","(8.5, 12.0, 11.546296296296296)","(31.0, 55.0, 54.11764705882353)","(20.0, 28.0, 28.11111111111111)","(41.0, 70.0, 69.0909090909091)","(9.0, 11.0, 10.813829787234042)","(91.0, 140.0, 134.44444444444446)","(15.0, 22.0, 21.65625)","(101.0, 340.0, 256.0)"
12-01-2023 16:19:28.539287,"(6.5, 8.0, 7.805714285714285)","(8.5, 11.0, 10.77295918367347)","(1.8, 2.08, 2.075289256198347)","(8.5, 12.0, 11.636363636363637)","(41.0, 55.0, 54.34782608695652)","(20.0, 29.0, 27.705882352941178)","(41.0, 70.0, 69.0909090909091)","(9.0, 11.0, 10.935897435897436)","(91.0, 140.0, 135.71428571428572)","(15.0, 22.0, 21.696969696969695)","(101.0, 340.0, 256.0)"
12-01-2023 16:19:30.281355,"(6.5, 8.0, 7.932258064516129)","(8.5, 11.0, 10.742774566473988)","(1.8, 2.08, 2.046029055690073)","(8.5, 12.0, 11.76086956521739)","(41.0, 55.0, 54.25)","(20.0, 29.0, 28.52173913043478)","(41.0, 70.0, 68.88888888888889)","(9.0, 11.0, 10.969072164948454)","(91.0, 140.0, 136.25)","(15.0, 22.0, 21.86111111111111)","(101.0, 340.0, 263.6363636363636)"
12-01-2023 16:19:31.787325,"(6.5, 8.0, 7.970833333333333)","(8.5, 11.0, 10.72)","(1.8, 2.06, 2.0398119122257055)","(8.5, 12.0, 11.789473684210526)","(41.0, 55.0, 58.125)","(20.0, 29.0, 27.346153846153847)","(41.0, 70.0, 70.0)","(9.0, 11.0, 11.014705882352942)","(91.0, 140.0, 137.14285714285714)","(15.0, 22.0, 22.96923076923077)","(101.0, 340.0, 331.1111111111111)"
12-01-2023 16:19:33.209320,"(6.5, 8.0, 7.974545454545455)","(8.5, 11.0, 10.721590909090908)","(1.8, 2.04, 2.0355978260869567)","(8.5, 12.0, 11.8)","(41.0, 65.0, 58.4375)","(20.0, 28.0, 27.46875)","(41.0, 75.0, 71.11111111111111)","(9.0, 11.5, 11.014705882352942)","(91.0, 140.0, 135.0)","(15.0, 23.0, 22.954545454545453)","(101.0, 340.0, 331.1111111111111)"
12-01-2023 16:19:34.729112,"(6.5, 8.0, 7.977777777777778)","(8.5, 11.0, 10.742021276595745)","(1.8, 2.04, 2.0379396092362345)","(8.5, 12.0, 11.833333333333334)","(41.0, 65.0, 59.20454545454545)","(20.0, 28.0, 27.517241379310345)","(41.0, 75.0, 71.47058823529412)","(9.0, 11.5, 11.097560975609756)","(91.0, 140.0, 135.0)","(15.0, 23.0, 22.96923076923077)","(101.0, 340.0, 333.33333333333337)"
12-01-2023 16:19:36.269127,"(6.5, 8.0, 7.941935483870967)","(8.5, 11.0, 10.762376237623762)","(1.8, 2.06, 2.0395965417867434)","(8.5, 12.0, 11.874015748031496)","(41.0, 65.0, 59.57446808510638)","(20.0, 28.0, 28.615384615384617)","(41.0, 75.0, 71.84210526315789)","(9.0, 11.5, 11.11923076923077)","(91.0, 140.0, 138.0)","(15.0, 23.0, 22.974025974025974)","(101.0, 340.0, 333.84615384615387)"
12-01-2023 16:19:37.645840,"(6.5, 8.0, 7.9245283018867925)","(8.5, 11.0, 10.759900990099009)","(1.8, 2.04, 2.038034188034188)","(8.5, 12.0, 11.990099009900991)","(41.0, 65.0, 58.625)","(20.0, 29.0, 28.666666666666668)","(41.0, 75.0, 72.3913043478261)","(9.0, 11.5, 11.118320610687023)","(91.0, 140.0, 138.0)","(15.0, 23.0, 22.974025974025974)","(101.0, 340.0, 333.84615384615387)"
12-01-2023 16:19:39.212086,"(6.5, 8.0, 7.92)","(8.5, 11.0, 10.758620689655173)","(1.8, 2.04, 2.0388423153692616)","(8.5, 12.0, 11.919811320754716)","(41.0, 65.0, 60.5)","(20.0, 29.0, 28.615384615384617)","(41.0, 75.0, 72.3913043478261)","(9.0, 11.5, 11.2046783625731)","(91.0, 140.0, 138.0)","(15.0, 23.0, 22.974025974025974)","(101.0, 340.0, 333.84615384615387)"
12-01-2023 16:19:40.736515,"(6.5, 8.0, 7.896842105263158)","(8.5, 11.0, 10.758064516129032)","(1.8, 2.04, 2.0486460807600952)","(8.5, 12.0, 11.919811320754716)","(41.0, 65.0, 60.65217391304348)","(20.0, 29.0, 28.615384615384617)","(41.0, 75.0, 71.29629629629629)","(9.0, 11.5, 11.198863636363637)","(91.0, 140.0, 138.0)","(15.0, 23.0, 22.974358974358974)","(101.0, 340.0, 333.84615384615387)"
12-01-2023 16:19:42.556379,"(6.5, 8.0, 7.907547169811321)","(8.5, 11.0, 10.75328947368421)","(1.8, 2.06, 2.051265060240964)","(8.5, 12.0, 11.883928571428571)","(41.0, 65.0, 60.90909090909091)","(20.0, 29.0, 28.6875)","(41.0, 75.0, 70.625)","(9.0, 11.0, 10.889097744360901)","(91.0, 140.0, 138.88888888888889)","(15.0, 24.0, 23.03076923076923)","(101.0, 340.0, 333.84615384615387)"
12-01-2023 16:19:44.122085,"(6.5, 8.0, 7.907692307692308)","(8.5, 11.0, 10.709302325581396)","(1.8, 2.06, 2.0523678160919543)","(8.5, 12.0, 11.87378640776699)","(41.0, 65.0, 60.90909090909091)","(20.0, 29.0, 28.8125)","(41.0, 75.0, 70.625)","(9.0, 11.0, 10.807142857142857)","(91.0, 140.0, 138.88888888888889)","(15.0, 24.0, 23.03076923076923)","(101.0, 340.0, 305.0)"
12-01-2023 16:19:45.692786,"(6.5, 8.0, 7.907692307692308)","(8.5, 11.0, 10.71259842519685)","(1.8, 2.06, 2.045056603773585)","(8.5, 12.0, 11.877450980392156)","(41.0, 65.0, 60.90909090909091)","(21.0, 30.0, 29.444444444444443)","(41.0, 75.0, 70.45454545454545)","(9.0, 11.0, 10.774058577405858)","(91.0, 140.0, 138.88888888888889)","(15.0, 24.0, 23.03076923076923)","(101.0, 340.0, 305.0)"
12-01-2023 16:19:47.499185,"(6.5, 8.0, 7.861111111111111)","(8.5, 11.0, 10.742957746478874)","(1.8, 2.06, 2.045056603773585)","(8.5, 12.0, 11.877450980392156)","(41.0, 65.0, 60.90909090909091)","(21.0, 30.0, 29.444444444444443)","(41.0, 75.0, 70.41666666666667)","(9.0, 11.0, 10.774058577405858)","(91.0, 140.0, 138.88888888888889)","(15.0, 24.0, 23.0381679389313)","(101.0, 340.0, 305.0)"
12-01-2023 16:19:49.401353,"(6.5, 8.0, 7.756666666666667)","(8.5, 11.0, 10.794943820224718)","(1.8, 2.06, 2.0460294117647058)","(8.5, 12.0, 11.877450980392156)","(41.0, 65.0, 60.90909090909091)","(21.0, 30.0, 29.444444444444443)","(41.0, 75.0, 70.55555555555556)","(9.0, 11.0, 10.771186440677965)","(91.0, 140.0, 135.71428571428572)","(15.0, 24.0, 23.022556390977442)","(101.0, 340.0, 305.0)"
12-01-2023 16:19:51.022681,"(6.5, 7.8, 7.688235294117646)","(8.5, 11.0, 10.791428571428572)","(1.8, 2.06, 2.0441176470588234)","(8.5, 12.0, 12.088235294117647)","(41.0, 65.0, 61.08695652173913)","(21.0, 30.0, 29.192307692307693)","(41.0, 75.0, 70.55555555555556)","(9.0, 11.0, 10.789883268482491)","(91.0, 140.0, 136.66666666666666)","(15.0, 24.0, 22.645833333333332)","(101.0, 340.0, 322.5)"
12-01-2023 16:19:52.711641,"(6.5, 7.8, 7.544117647058823)","(8.5, 11.0, 11.052631578947368)","(1.8, 2.06, 2.0441176470588234)","(8.5, 12.5, 12.08411214953271)","(41.0, 65.0, 61.08695652173913)","(21.0, 29.0, 28.5)","(41.0, 75.0, 70.45454545454545)","(9.0, 11.0, 10.789883268482491)","(91.0, 140.0, 136.66666666666666)","(15.0, 23.0, 22.78723404255319)","(101.0, 340.0, 322.5)"
12-01-2023 16:19:54.347718,"(6.5, 7.6, 7.544117647058823)","(8.5, 11.5, 11.05)","(1.8, 2.06, 2.043835616438356)","(8.5, 12.5, 12.08411214953271)","(41.0, 65.0, 61.08695652173913)","(21.0, 29.0, 28.705882352941178)","(41.0, 75.0, 70.45454545454545)","(9.0, 11.0, 10.781132075471698)","(91.0, 140.0, 136.66666666666666)","(15.0, 23.0, 22.74418604651163)","(101.0, 340.0, 322.5)"
12-01-2023 16:19:56.111243,"(6.5, 7.6, 7.504761904761905)","(8.5, 11.5, 11.1)","(1.8, 2.06, 2.0488151658767775)","(8.5, 12.5, 12.067708333333334)","(41.0, 65.0, 61.785714285714285)","(21.0, 29.0, 28.782608695652172)","(41.0, 75.0, 69.21052631578948)","(9.0, 11.0, 10.781132075471698)","(91.0, 140.0, 136.66666666666666)","(15.0, 23.0, 22.74418604651163)","(101.0, 340.0, 322.5)"
12-01-2023 16:19:58.012127,"(6.5, 7.6, 7.507317073170731)","(8.5, 11.5, 11.094059405940595)","(1.8, 2.06, 2.051005917159763)","(8.5, 12.5, 12.022988505747126)","(41.0, 65.0, 61.785714285714285)","(21.0, 29.0, 29.244444444444444)","(41.0, 75.0, 70.71428571428571)","(9.0, 11.0, 10.782196969696969)","(91.0, 140.0, 136.66666666666666)","(15.0, 23.0, 22.738095238095237)","(101.0, 340.0, 322.5)"
12-01-2023 16:19:59.904376,"(6.5, 7.6, 7.558904109589041)","(8.5, 11.5, 11.140350877192983)","(1.8, 2.06, 2.0512244897959184)","(8.5, 12.5, 11.995192307692308)","(41.0, 65.0, 61.89655172413793)","(21.0, 30.0, 29.476923076923075)","(41.0, 75.0, 70.625)","(9.0, 11.0, 10.78544776119403)","(91.0, 140.0, 136.92307692307693)","(15.0, 23.0, 22.7027027027027)","(101.0, 340.0, 322.5)"
12-01-2023 16:20:01.347651,"(6.5, 7.6, 7.558904109589041)","(8.5, 11.5, 11.06842105263158)","(1.8, 2.06, 2.0523333333333333)","(10.0, 12.0, 11.83695652173913)","(41.0, 65.0, 62.096774193548384)","(21.0, 30.0, 29.546875)","(41.0, 75.0, 71.11111111111111)","(9.0, 11.0, 10.742738589211617)","(91.0, 140.0, 136.36363636363637)","(15.0, 23.0, 22.694444444444443)","(101.0, 340.0, 322.5)"
12-01-2023 16:20:03.085012,"(6.5, 7.6, 7.589247311827957)","(8.5, 11.5, 10.880281690140846)","(1.8, 2.06, 2.0683885209713027)","(10.0, 12.0, 11.53896103896104)","(41.0, 65.0, 59.76190476190476)","(21.0, 30.0, 29.27777777777778)","(41.0, 75.0, 71.66666666666667)","(9.0, 11.0, 10.729411764705882)","(91.0, 140.0, 133.33333333333334)","(15.0, 23.0, 22.083333333333332)","(101.0, 340.0, 318.0)"
12-01-2023 16:20:04.647595,"(6.5, 7.6, 7.446428571428571)","(8.5, 11.0, 10.872413793103448)","(1.8, 2.08, 2.0700813008130083)","(9.0, 12.0, 11.592233009708737)","(41.0, 65.0, 59.714285714285715)","(21.0, 30.0, 29.3)","(41.0, 75.0, 73.75)","(9.0, 11.0, 10.713656387665198)","(91.0, 140.0, 134.0)","(15.0, 23.0, 22.416666666666668)","(101.0, 350.0, 318.0)"
12-01-2023 16:20:06.225757,"(6.5, 7.8, 7.637209302325581)","(8.5, 11.0, 10.872413793103448)","(1.8, 2.08, 2.069246753246753)","(9.0, 12.0, 11.103603603603604)","(41.0, 60.0, 60.851063829787236)","(21.0, 30.0, 29.47761194029851)","(41.0, 75.0, 73.88888888888889)","(9.0, 11.0, 10.753138075313807)","(91.0, 140.0, 134.0)","(15.0, 23.0, 22.22222222222222)","(101.0, 350.0, 318.0)"
