,Denis The Menace,Kinimakatka,Artificial Blue,Lektra Flying,Nash Bale,Rose Danae,Speedy Mouse,Jayville Menace
04-01-2023 16:11:24.394155,"(6.0, 10.5, 10.410714285714286)","(5.0, 7.6, 7.264516129032258)","(18.0, 32.0, 26.133333333333333)","(4.8, 5.3, 5.1)","(6.0, 8.2, 8.104761904761904)","(31.0, 36.0, 30.509803921568626)","(9.0, 12.5, 12.037037037037036)","(2.9, 3.5, 3.532608695652174)"
04-01-2023 16:11:25.623760,"(6.0, 10.5, 10.410714285714286)","(5.0, 7.6, 7.264516129032258)","(18.0, 32.0, 26.133333333333333)","(4.8, 5.3, 5.1)","(6.0, 8.2, 8.104761904761904)","(31.0, 36.0, 30.509803921568626)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.55, 3.4711538461538463)"
04-01-2023 16:11:26.901937,"(6.0, 10.5, 10.410714285714286)","(5.0, 7.6, 7.264516129032258)","(18.0, 32.0, 26.133333333333333)","(4.8, 5.3, 5.158823529411765)","(6.0, 8.2, 8.104761904761904)","(31.0, 36.0, 30.509803921568626)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.5, 3.4711538461538463)"
04-01-2023 16:11:28.108506,"(6.0, 10.5, 10.410714285714286)","(5.0, 7.6, 7.042857142857143)","(18.0, 32.0, 26.823529411764707)","(4.8, 5.3, 5.158823529411765)","(6.0, 8.2, 8.104761904761904)","(31.0, 36.0, 29.563218390804597)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.5, 3.4711538461538463)"
04-01-2023 16:11:29.277900,"(6.0, 10.5, 10.410714285714286)","(5.0, 7.2, 7.104)","(18.0, 30.0, 25.77777777777778)","(4.8, 5.3, 5.1)","(6.0, 8.2, 8.104761904761904)","(31.0, 36.0, 29.91304347826087)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.5, 3.4711538461538463)"
04-01-2023 16:11:30.570911,"(6.0, 10.5, 10.410714285714286)","(5.0, 7.2, 7.0928571428571425)","(18.0, 30.0, 25.77777777777778)","(4.8, 5.3, 5.1)","(6.0, 8.2, 8.104761904761904)","(31.0, 36.0, 29.91304347826087)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.5, 3.4711538461538463)"
04-01-2023 16:11:31.877954,"(6.0, 10.5, 10.410714285714286)","(5.0, 7.2, 7.084615384615384)","(18.0, 30.0, 25.77777777777778)","(4.8, 5.3, 5.192857142857143)","(6.0, 8.2, 8.104761904761904)","(31.0, 36.0, 33.333333333333336)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.5, 3.4711538461538463)"
04-01-2023 16:11:33.217025,"(6.0, 10.5, 10.410714285714286)","(5.0, 7.2, 7.006451612903226)","(18.0, 30.0, 25.548387096774192)","(4.8, 5.3, 5.133333333333333)","(6.0, 8.2, 8.333333333333334)","(31.0, 34.0, 31.0)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.5, 3.4711538461538463)"
04-01-2023 16:11:34.689308,"(6.0, 10.5, 11.277777777777779)","(5.0, 7.2, 7.006451612903226)","(18.0, 30.0, 25.548387096774192)","(4.8, 5.3, 5.133333333333333)","(6.0, 8.4, 8.104761904761904)","(31.0, 34.0, 29.24137931034483)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.5, 3.4711538461538463)"
04-01-2023 16:11:36.011103,"(6.0, 11.5, 11.277777777777779)","(5.0, 7.2, 7.006451612903226)","(18.0, 30.0, 25.548387096774192)","(4.8, 5.3, 5.133333333333333)","(6.0, 8.2, 8.104761904761904)","(31.0, 34.0, 29.24137931034483)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.5, 3.4711538461538463)"
04-01-2023 16:11:37.510050,"(6.0, 10.5, 10.410714285714286)","(5.0, 7.2, 7.006451612903226)","(18.0, 30.0, 25.548387096774192)","(4.8, 5.3, 5.133333333333333)","(6.0, 8.2, 8.104761904761904)","(31.0, 34.0, 29.24137931034483)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.5, 3.4711538461538463)"
04-01-2023 16:11:38.979970,"(6.0, 10.5, 10.410714285714286)","(5.0, 7.2, 7.006451612903226)","(18.0, 30.0, 25.548387096774192)","(4.6, 5.3, 5.158823529411765)","(6.0, 8.2, 8.104761904761904)","(31.0, 34.0, 28.34285714285714)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.5, 3.5115384615384615)"
04-01-2023 16:11:40.359109,"(6.0, 10.5, 10.410714285714286)","(5.0, 7.2, 7.006451612903226)","(18.0, 30.0, 25.548387096774192)","(4.6, 5.3, 5.192857142857143)","(6.0, 8.2, 8.104761904761904)","(31.0, 34.0, 28.923076923076923)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.55, 3.5115384615384615)"
04-01-2023 16:11:41.743680,"(6.0, 10.5, 11.277777777777779)","(5.0, 7.2, 7.006451612903226)","(18.0, 30.0, 25.548387096774192)","(4.6, 5.3, 5.133333333333333)","(6.0, 8.2, 8.104761904761904)","(31.0, 34.0, 28.923076923076923)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.55, 3.5115384615384615)"
04-01-2023 16:11:43.034234,"(6.0, 11.5, 11.232142857142858)","(5.0, 7.2, 7.006451612903226)","(18.0, 30.0, 25.548387096774192)","(4.6, 5.3, 5.133333333333333)","(6.0, 8.2, 8.104761904761904)","(31.0, 34.0, 28.923076923076923)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.55, 3.5115384615384615)"
04-01-2023 16:11:44.390575,"(6.0, 10.5, 10.410714285714286)","(5.0, 7.2, 7.006451612903226)","(18.0, 30.0, 25.548387096774192)","(4.6, 5.3, 5.133333333333333)","(6.0, 8.2, 8.104761904761904)","(31.0, 34.0, 28.666666666666668)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.55, 3.5115384615384615)"
04-01-2023 16:11:45.709050,"(6.0, 10.5, 10.410714285714286)","(5.0, 7.2, 7.006451612903226)","(18.0, 30.0, 25.548387096774192)","(4.6, 5.3, 5.192857142857143)","(6.0, 8.2, 8.104761904761904)","(31.0, 32.0, 28.714285714285715)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.55, 3.588636363636364)"
04-01-2023 16:11:46.991539,"(6.0, 10.5, 10.410714285714286)","(5.0, 7.2, 7.006451612903226)","(18.0, 30.0, 25.548387096774192)","(4.6, 5.3, 5.192857142857143)","(6.0, 8.2, 8.113043478260868)","(31.0, 32.0, 27.441176470588236)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.6, 3.5115384615384615)"
04-01-2023 16:11:48.168605,"(6.0, 10.5, 10.410714285714286)","(5.0, 7.2, 7.006451612903226)","(18.0, 30.0, 25.548387096774192)","(4.6, 5.3, 5.133333333333333)","(6.0, 8.2, 8.113043478260868)","(31.0, 32.0, 29.75)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.55, 3.5115384615384615)"
04-01-2023 16:11:49.453318,"(6.0, 11.0, 10.92)","(5.0, 7.2, 7.006451612903226)","(18.0, 30.0, 25.548387096774192)","(4.6, 5.3, 5.192857142857143)","(6.0, 8.2, 8.0)","(31.0, 30.0, 27.956521739130434)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.55, 3.5115384615384615)"
04-01-2023 16:11:50.729716,"(6.5, 10.5, 10.410714285714286)","(5.0, 7.2, 7.006451612903226)","(18.0, 30.0, 25.548387096774192)","(4.6, 5.3, 5.192857142857143)","(6.0, 8.2, 8.09090909090909)","(26.0, 32.0, 27.875)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.55, 3.5115384615384615)"
04-01-2023 16:11:51.969171,"(6.5, 10.5, 10.410714285714286)","(5.0, 7.2, 7.006451612903226)","(18.0, 30.0, 25.37142857142857)","(4.6, 5.3, 5.133333333333333)","(6.0, 8.2, 8.09090909090909)","(26.0, 30.0, 27.607142857142858)","(9.0, 12.5, 11.976744186046512)","(2.9, 3.55, 3.5115384615384615)"
04-01-2023 16:11:53.270140,"(6.5, 10.5, 10.92)","(5.0, 7.2, 7.006451612903226)","(18.0, 30.0, 25.2)","(4.6, 5.3, 5.133333333333333)","(6.0, 8.2, 8.049999999999999)","(26.0, 29.0, 27.548387096774192)","(9.0, 12.5, 11.970588235294118)","(2.9, 3.55, 3.503125)"
04-01-2023 16:11:54.527232,"(6.5, 11.0, 10.894736842105264)","(5.0, 7.2, 7.006451612903226)","(18.0, 30.0, 25.941176470588236)","(4.6, 5.3, 5.074999999999999)","(6.0, 8.2, 7.949999999999999)","(26.0, 29.0, 27.25)","(9.0, 12.5, 11.970588235294118)","(2.9, 3.55, 3.503125)"
04-01-2023 16:11:55.772997,"(6.5, 11.0, 10.8)","(5.0, 7.2, 7.006451612903226)","(18.0, 30.0, 27.125)","(4.6, 5.1, 5.2375)","(6.0, 8.2, 7.885714285714285)","(26.0, 30.0, 27.6)","(9.0, 12.5, 11.970588235294118)","(2.9, 3.55, 3.526190476190476)"
04-01-2023 16:11:57.031827,"(6.5, 11.5, 11.0)","(5.0, 7.0, 6.99)","(18.0, 30.0, 27.6)","(4.6, 5.3, 5.207692307692308)","(6.0, 8.0, 7.852631578947368)","(26.0, 36.0, 29.625)","(9.0, 12.5, 11.970588235294118)","(2.9, 3.55, 3.526190476190476)"
04-01-2023 16:11:58.653239,"(6.5, 11.5, 11.333333333333334)","(5.0, 7.0, 6.913725490196079)","(18.0, 29.0, 27.45)","(4.6, 5.3, 5.15)","(6.0, 8.0, 7.859999999999999)","(26.0, 30.0, 30.5)","(9.0, 12.5, 11.970588235294118)","(2.9, 3.55, 3.526190476190476)"
04-01-2023 16:12:00.481934,"(6.5, 11.5, 11.333333333333334)","(5.0, 7.0, 6.887719298245614)","(18.0, 30.0, 27.333333333333332)","(4.6, 5.3, 5.113333333333333)","(6.0, 8.0, 7.859999999999999)","(26.0, 32.0, 29.5)","(9.0, 12.5, 11.970588235294118)","(2.9, 3.55, 3.5338709677419353)"
04-01-2023 16:12:01.807630,"(6.5, 11.5, 11.333333333333334)","(5.0, 7.0, 6.887719298245614)","(18.0, 29.0, 28.0)","(4.6, 5.3, 5.16)","(6.0, 8.0, 7.952941176470588)","(26.0, 32.0, 29.5)","(9.0, 12.5, 11.970588235294118)","(2.9, 3.55, 3.532142857142857)"
04-01-2023 16:12:03.170367,"(6.5, 11.0, 10.880952380952381)","(5.0, 7.0, 6.887719298245614)","(18.0, 29.0, 27.545454545454547)","(4.6, 5.3, 5.052941176470588)","(6.0, 8.0, 8.166666666666666)","(26.0, 32.0, 29.5)","(9.0, 12.5, 11.970588235294118)","(2.9, 3.55, 3.532142857142857)"
04-01-2023 16:12:04.743683,"(6.5, 11.0, 10.895833333333334)","(5.0, 7.0, 6.887719298245614)","(18.0, 29.0, 28.0)","(4.6, 5.1, 5.06)","(6.0, 8.2, 7.92)","(26.0, 32.0, 29.272727272727273)","(9.0, 12.5, 11.970588235294118)","(2.9, 3.55, 3.532142857142857)"
04-01-2023 16:12:06.126048,"(6.5, 11.0, 10.913793103448276)","(5.0, 7.0, 6.887719298245614)","(18.0, 29.0, 28.0)","(4.6, 5.1, 5.06)","(6.0, 8.0, 7.76)","(26.0, 32.0, 29.272727272727273)","(9.0, 12.5, 11.970588235294118)","(2.9, 3.55, 3.532142857142857)"
04-01-2023 16:12:07.604044,"(6.5, 11.0, 10.913793103448276)","(5.0, 7.0, 6.887719298245614)","(18.0, 29.0, 28.0)","(4.6, 5.1, 5.02)","(6.0, 7.8, 7.688888888888888)","(26.0, 32.0, 31.0)","(9.0, 12.5, 11.970588235294118)","(2.9, 3.55, 3.53)"
04-01-2023 16:12:08.895710,"(7.0, 11.0, 10.913793103448276)","(5.0, 7.0, 6.887719298245614)","(18.0, 29.0, 28.0)","(4.4, 5.1, 5.144444444444445)","(6.0, 7.8, 7.59047619047619)","(26.0, 32.0, 31.0)","(9.0, 12.5, 11.926966292134832)","(2.9, 3.65, 3.623076923076923)"
04-01-2023 16:12:10.154759,"(7.0, 12.0, 11.76923076923077)","(5.0, 7.0, 6.887719298245614)","(18.0, 29.0, 27.545454545454547)","(4.4, 5.3, 5.214285714285714)","(6.0, 7.6, 7.633333333333333)","(26.0, 32.0, 31.0)","(9.0, 12.5, 11.926966292134832)","(2.9, 3.7, 3.5583333333333336)"
04-01-2023 16:12:11.461589,"(7.0, 12.0, 11.82)","(5.0, 7.0, 6.887719298245614)","(18.0, 29.0, 27.545454545454547)","(4.4, 5.3, 5.15)","(6.0, 7.8, 7.58695652173913)","(26.0, 32.0, 31.0)","(9.0, 12.5, 11.959302325581396)","(2.9, 3.6, 3.51)"
04-01-2023 16:12:12.770871,"(7.0, 12.0, 11.82)","(5.0, 7.0, 6.887719298245614)","(18.0, 29.0, 28.0)","(4.4, 5.3, 5.171428571428572)","(6.0, 7.6, 7.625)","(26.0, 32.0, 31.0)","(9.0, 12.5, 11.959302325581396)","(2.9, 3.55, 3.3875)"
04-01-2023 16:12:14.028939,"(7.0, 12.0, 11.2)","(5.0, 7.0, 6.887719298245614)","(18.0, 29.0, 28.0)","(4.4, 5.3, 5.218181818181818)","(6.0, 7.8, 7.625)","(26.0, 32.0, 29.666666666666668)","(9.0, 12.5, 11.959302325581396)","(2.9, 3.45, 3.3875)"
04-01-2023 16:12:15.397176,"(7.0, 12.0, 11.733333333333333)","(5.0, 7.0, 6.887719298245614)","(18.0, 29.0, 28.0)","(4.4, 5.3, 5.2437499999999995)","(6.0, 7.8, 7.625)","(26.0, 32.0, 29.5)","(9.0, 12.5, 12.1)","(2.9, 3.45, 3.3875)"
04-01-2023 16:12:16.736463,"(7.0, 12.0, 11.916666666666666)","(5.0, 7.0, 6.887719298245614)","(18.0, 29.0, 27.545454545454547)","(4.4, 5.3, 5.2250000000000005)","(6.0, 7.8, 7.5777777777777775)","(26.0, 32.0, 29.083333333333332)","(9.0, 12.5, 12.1)","(2.9, 3.45, 3.375)"
04-01-2023 16:12:18.090144,"(7.0, 12.0, 11.941176470588236)","(5.0, 7.0, 6.887719298245614)","(18.0, 29.0, 27.545454545454547)","(4.4, 5.4, 5.266666666666667)","(6.0, 7.6, 7.625)","(26.0, 32.0, 29.083333333333332)","(9.0, 12.5, 12.1)","(2.9, 3.45, 3.3642857142857143)"
04-01-2023 16:12:19.436898,"(7.0, 12.0, 11.9375)","(5.0, 7.0, 6.6)","(18.0, 29.0, 28.0)","(4.4, 5.4, 5.333333333333333)","(6.0, 7.8, 7.654545454545454)","(26.0, 32.0, 28.571428571428573)","(9.0, 12.5, 13.996124031007753)","(2.9, 3.45, 3.45)"
04-01-2023 16:12:20.930842,"(7.0, 11.5, 10.894736842105264)","(5.0, 6.8, 6.622222222222222)","(18.0, 29.0, 27.25)","(4.4, 5.4, 5.199999999999999)","(6.0, 7.8, 7.692307692307692)","(26.0, 32.0, 28.571428571428573)","(9.0, 14.0, 12.214285714285714)","(2.9, 3.5, 3.507142857142857)"
04-01-2023 16:12:22.208170,"(7.0, 10.0, 9.811111111111112)","(5.0, 7.0, 6.6117647058823525)","(18.0, 29.0, 26.09090909090909)","(4.4, 5.6, 5.333333333333333)","(6.0, 7.8, 7.733333333333333)","(26.0, 32.0, 28.571428571428573)","(9.0, 14.0, 12.125)","(2.9, 3.55, 3.507142857142857)"
04-01-2023 16:12:23.697790,"(7.0, 10.0, 9.716666666666667)","(5.0, 6.8, 6.421052631578948)","(18.0, 27.0, 24.63157894736842)","(4.4, 5.6, 5.321428571428571)","(6.0, 7.8, 7.277333333333334)","(26.0, 32.0, 28.571428571428573)","(9.0, 14.0, 12.125)","(2.9, 3.55, 3.5)"
04-01-2023 16:12:25.676160,"(7.0, 10.0, 9.716666666666667)","(5.0, 6.8, 6.421052631578948)","(18.0, 27.0, 24.954545454545453)","(4.4, 5.6, 5.327272727272727)","(6.0, 7.4, 7.182978723404256)","(26.0, 32.0, 28.571428571428573)","(9.0, 14.0, 12.125)","(2.9, 3.65, 3.509375)"
04-01-2023 16:12:27.615066,"(7.5, 10.0, 9.6)","(5.0, 6.8, 6.421052631578948)","(18.0, 27.0, 24.954545454545453)","(4.4, 5.6, 5.4625)","(6.0, 7.2, 7.031683168316832)","(26.0, 32.0, 28.571428571428573)","(9.0, 14.0, 12.846153846153847)","(2.9, 3.6, 3.5846153846153848)"
04-01-2023 16:12:29.021656,"(7.5, 9.8, 9.542857142857143)","(5.0, 6.8, 6.457142857142857)","(18.0, 27.0, 24.954545454545453)","(4.4, 5.5, 5.472727272727273)","(6.0, 7.4, 7.202150537634409)","(26.0, 32.0, 28.571428571428573)","(9.0, 14.0, 12.875)","(2.9, 3.6, 3.4705882352941178)"
04-01-2023 16:12:30.342284,"(7.5, 9.8, 9.542857142857143)","(5.0, 6.8, 6.616216216216216)","(18.0, 27.0, 25.125)","(4.4, 5.5, 5.4625)","(6.0, 7.4, 7.202298850574713)","(26.0, 32.0, 28.571428571428573)","(9.0, 14.0, 12.81578947368421)","(2.9, 3.5, 3.539285714285714)"
04-01-2023 16:12:31.685066,"(7.5, 10.0, 9.633333333333333)","(5.0, 6.8, 6.6553191489361705)","(18.0, 27.0, 25.105263157894736)","(4.4, 5.5, 5.44)","(6.0, 7.4, 7.166666666666667)","(26.0, 32.0, 28.571428571428573)","(9.0, 14.0, 12.875)","(2.9, 3.55, 3.4952380952380953)"
04-01-2023 16:12:33.054413,"(7.5, 9.8, 9.600000000000001)","(5.0, 6.8, 6.6553191489361705)","(18.0, 27.0, 25.105263157894736)","(4.4, 5.5, 5.44)","(6.0, 7.2, 7.176470588235294)","(26.0, 32.0, 28.571428571428573)","(9.0, 14.0, 12.81578947368421)","(2.9, 3.5, 3.5428571428571427)"
04-01-2023 16:12:34.567771,"(7.5, 9.8, 9.600000000000001)","(5.0, 6.8, 6.733333333333333)","(18.0, 27.0, 25.105263157894736)","(4.4, 5.5, 5.300000000000001)","(6.0, 7.2, 7.074766355140187)","(26.0, 32.0, 29.25)","(9.0, 14.0, 12.676470588235293)","(2.9, 3.55, 3.6875)"
04-01-2023 16:12:36.300003,"(7.5, 9.8, 9.528571428571428)","(5.0, 7.0, 6.694117647058823)","(18.0, 27.0, 24.652173913043477)","(4.4, 5.4, 4.904878048780488)","(6.0, 7.4, 7.074766355140187)","(26.0, 30.0, 29.625)","(9.0, 14.0, 12.714285714285714)","(2.9, 3.75, 3.7055555555555557)"
04-01-2023 16:12:37.739267,"(7.5, 9.6, 9.399999999999999)","(5.0, 7.0, 6.733333333333333)","(18.0, 27.0, 24.652173913043477)","(4.4, 5.0, 5.22)","(6.0, 7.4, 7.18)","(26.0, 30.0, 30.333333333333332)","(9.0, 14.0, 12.65)","(2.9, 3.75, 3.6693548387096775)"
04-01-2023 16:12:39.183661,"(7.5, 9.8, 9.4)","(5.0, 7.0, 6.68)","(19.0, 27.0, 24.652173913043477)","(4.4, 5.3, 5.188235294117647)","(6.0, 7.2, 7.180952380952381)","(26.0, 32.0, 29.666666666666668)","(9.0, 14.0, 12.65)","(2.9, 3.8, 3.7083333333333335)"
04-01-2023 16:12:40.610497,"(7.5, 10.5, 9.633333333333333)","(5.0, 7.0, 6.653333333333333)","(19.0, 27.0, 24.652173913043477)","(4.4, 5.2, 5.188235294117647)","(6.0, 7.2, 7.180952380952381)","(26.0, 30.0, 29.666666666666668)","(9.0, 14.0, 12.65)","(2.9, 3.75, 3.6011363636363636)"
04-01-2023 16:12:42.630041,"(7.5, 10.5, 10.21111111111111)","(5.0, 7.0, 6.733333333333333)","(19.0, 27.0, 24.652173913043477)","(4.4, 5.2, 5.242857142857143)","(6.0, 7.2, 7.176)","(26.0, 30.0, 29.666666666666668)","(9.0, 14.0, 12.657894736842104)","(2.9, 3.65, 3.6020833333333333)"
04-01-2023 16:12:43.967752,"(7.5, 10.5, 10.21111111111111)","(5.0, 7.0, 6.733333333333333)","(19.0, 27.0, 24.652173913043477)","(4.4, 5.3, 5.242857142857143)","(6.0, 7.2, 7.176)","(26.0, 30.0, 29.666666666666668)","(9.0, 14.0, 12.642857142857142)","(2.9, 3.65, 3.6016666666666666)"
04-01-2023 16:12:45.322746,"(7.5, 10.0, 9.76470588235294)","(5.0, 6.6, 6.5636363636363635)","(19.0, 27.0, 26.18181818181818)","(4.4, 5.3, 5.1499999999999995)","(6.0, 7.4, 7.0594059405940595)","(26.0, 32.0, 28.571428571428573)","(9.0, 14.0, 12.840909090909092)","(2.9, 3.65, 3.6016666666666666)"
04-01-2023 16:12:46.695856,"(7.5, 10.0, 9.76470588235294)","(5.0, 6.8, 6.515789473684211)","(19.0, 27.0, 25.5)","(4.4, 5.3, 5.281818181818181)","(6.0, 7.4, 7.0594059405940595)","(26.0, 32.0, 29.857142857142858)","(9.0, 14.0, 12.840909090909092)","(2.9, 3.65, 3.567142857142857)"
04-01-2023 16:12:48.220257,"(7.5, 10.0, 9.833333333333334)","(5.0, 6.8, 6.457142857142857)","(19.0, 27.0, 25.285714285714285)","(4.4, 5.3, 5.28)","(6.0, 7.4, 7.202500000000001)","(26.0, 32.0, 30.333333333333332)","(9.0, 14.0, 12.894736842105264)","(2.9, 3.65, 3.511904761904762)"
04-01-2023 16:12:49.714130,"(7.5, 11.0, 10.2125)","(5.0, 6.8, 6.514285714285714)","(19.0, 27.0, 25.8)","(4.4, 5.6, 5.3374999999999995)","(6.0, 7.4, 7.202777777777778)","(26.0, 32.0, 29.0)","(9.0, 14.0, 13.277777777777779)","(2.9, 3.65, 3.433333333333333)"
04-01-2023 16:12:51.224716,"(7.5, 10.5, 10.09375)","(5.0, 6.8, 6.5)","(19.0, 29.0, 25.444444444444443)","(4.4, 5.6, 5.489473684210526)","(6.0, 7.4, 7.205405405405406)","(26.0, 30.0, 29.0)","(9.0, 14.0, 13.35)","(2.9, 3.6, 3.466666666666667)"
04-01-2023 16:12:52.572981,"(7.5, 10.5, 9.927272727272728)","(5.0, 6.6, 6.538461538461538)","(19.0, 29.0, 27.11764705882353)","(4.4, 5.6, 5.463636363636363)","(6.0, 7.4, 7.053658536585366)","(26.0, 30.0, 29.0)","(9.0, 14.0, 13.35)","(2.9, 3.55, 3.5083333333333333)"
04-01-2023 16:12:53.863141,"(7.5, 10.0, 9.8)","(5.0, 6.6, 6.391304347826087)","(19.0, 29.0, 26.928571428571427)","(4.4, 5.6, 5.459375)","(6.0, 7.4, 7.212987012987013)","(26.0, 30.0, 31.0)","(9.0, 14.0, 13.25)","(2.9, 3.55, 3.5045454545454544)"
04-01-2023 16:12:55.193300,"(7.5, 10.5, 9.845454545454546)","(5.0, 6.6, 6.314285714285714)","(19.0, 28.0, 26.714285714285715)","(4.4, 5.6, 5.459375)","(6.0, 7.4, 7.2225)","(26.0, 32.0, 31.2)","(9.0, 14.0, 13.208333333333334)","(2.9, 3.55, 3.503125)"
04-01-2023 16:12:56.537439,"(7.5, 10.5, 10.05)","(5.0, 6.6, 6.314285714285714)","(19.0, 29.0, 26.81818181818182)","(4.4, 5.6, 5.459375)","(6.0, 7.4, 7.210666666666667)","(26.0, 32.0, 30.0)","(9.0, 14.0, 13.208333333333334)","(2.9, 3.55, 3.466666666666667)"
04-01-2023 16:12:57.870928,"(7.5, 10.5, 10.242857142857142)","(5.0, 6.6, 6.36)","(19.0, 29.0, 27.63157894736842)","(4.4, 5.6, 5.495652173913044)","(6.0, 7.4, 7.166666666666667)","(26.0, 32.0, 30.933333333333334)","(9.0, 14.0, 13.208333333333334)","(2.9, 3.55, 3.49)"
04-01-2023 16:12:59.200753,"(7.5, 10.5, 10.15)","(5.0, 6.6, 6.339130434782609)","(19.0, 30.0, 27.63157894736842)","(4.4, 5.6, 5.495652173913044)","(6.0, 7.2, 7.111111111111112)","(26.0, 32.0, 30.933333333333334)","(9.0, 14.0, 13.208333333333334)","(2.9, 3.55, 3.517857142857143)"
04-01-2023 16:13:00.561045,"(7.5, 10.5, 10.033333333333333)","(5.0, 6.6, 6.314285714285714)","(19.0, 30.0, 27.63157894736842)","(4.4, 5.6, 5.495652173913044)","(6.0, 7.2, 7.102439024390244)","(26.0, 32.0, 30.8)","(9.0, 14.0, 13.095238095238095)","(2.9, 3.55, 3.471428571428571)"
04-01-2023 16:13:02.026867,"(7.5, 10.5, 10.325)","(5.0, 6.6, 6.327272727272727)","(19.0, 30.0, 27.75)","(4.4, 5.6, 5.409090909090909)","(6.0, 7.2, 7.102439024390244)","(26.0, 32.0, 31.25)","(9.0, 14.0, 13.095238095238095)","(2.9, 3.55, 3.517857142857143)"
04-01-2023 16:13:03.574899,"(7.5, 10.0, 9.733333333333333)","(5.0, 6.6, 6.327272727272727)","(19.0, 30.0, 27.75)","(4.4, 5.6, 5.42)","(6.0, 7.2, 7.152380952380953)","(26.0, 32.0, 31.25)","(9.0, 14.0, 13.095238095238095)","(2.9, 3.55, 3.5076923076923077)"
04-01-2023 16:13:04.980659,"(7.5, 10.0, 9.914285714285715)","(5.0, 6.6, 6.327272727272727)","(19.0, 30.0, 26.4)","(4.4, 5.6, 5.409090909090909)","(6.0, 7.2, 7.133333333333334)","(26.0, 32.0, 31.0625)","(9.0, 14.0, 12.903846153846153)","(2.9, 3.55, 3.5076923076923077)"
04-01-2023 16:13:06.329171,"(7.5, 10.5, 10.083333333333334)","(5.0, 6.6, 6.327272727272727)","(19.0, 30.0, 29.0)","(4.4, 5.6, 5.409090909090909)","(6.0, 7.2, 7.044444444444444)","(26.0, 32.0, 29.5)","(9.0, 14.0, 13.05)","(2.9, 3.55, 3.5076923076923077)"
04-01-2023 16:13:07.809550,"(7.5, 10.0, 9.92)","(5.0, 6.6, 6.327272727272727)","(19.0, 32.0, 27.714285714285715)","(4.4, 5.6, 5.409090909090909)","(6.0, 7.2, 7.133333333333334)","(26.0, 32.0, 29.6)","(9.0, 14.0, 13.05)","(2.9, 3.55, 3.5095238095238095)"
04-01-2023 16:13:09.240099,"(7.5, 10.0, 9.822222222222223)","(5.0, 6.6, 6.327272727272727)","(19.0, 32.0, 28.5)","(4.4, 5.6, 5.5)","(6.0, 7.2, 7.069767441860465)","(26.0, 32.0, 29.5)","(9.0, 14.0, 13.05)","(2.9, 3.6, 3.5166666666666666)"
04-01-2023 16:13:10.629816,"(7.5, 10.0, 9.68)","(5.0, 6.6, 6.327272727272727)","(19.0, 29.0, 28.57142857142857)","(4.4, 5.6, 5.323076923076923)","(6.0, 7.4, 7.228915662650603)","(26.0, 32.0, 29.5)","(9.0, 14.0, 13.05)","(2.9, 3.55, 3.5125)"
04-01-2023 16:13:11.856614,"(7.5, 10.0, 9.68)","(5.0, 6.6, 6.327272727272727)","(19.0, 29.0, 28.57142857142857)","(4.4, 5.6, 5.3999999999999995)","(6.0, 7.4, 7.228915662650603)","(26.0, 32.0, 29.5)","(9.0, 14.0, 12.8)","(2.9, 3.6, 3.4916666666666667)"
04-01-2023 16:13:13.135924,"(7.5, 10.0, 9.77142857142857)","(5.0, 6.6, 6.327272727272727)","(19.0, 29.0, 28.57142857142857)","(4.4, 5.6, 5.44)","(6.0, 7.4, 7.228915662650603)","(26.0, 32.0, 29.5)","(9.0, 14.0, 12.8)","(2.9, 3.5, 3.4585714285714286)"
04-01-2023 16:13:14.429533,"(7.5, 9.8, 9.72)","(5.0, 6.6, 6.327272727272727)","(19.0, 29.0, 28.57142857142857)","(4.4, 5.6, 5.428571428571429)","(6.0, 7.4, 7.228915662650603)","(26.0, 32.0, 29.5)","(9.0, 14.0, 12.8)","(2.9, 3.55, 3.4581081081081084)"
04-01-2023 16:13:15.720231,"(7.5, 9.8, 9.56)","(5.0, 6.6, 6.333333333333333)","(19.0, 29.0, 27.894736842105264)","(4.4, 5.6, 5.428571428571429)","(6.0, 7.4, 7.228915662650603)","(26.0, 32.0, 29.5)","(9.0, 14.0, 12.8)","(2.9, 3.55, 3.4581081081081084)"
