,Dear Demi,Nikkis Moment,Kickstart Jake,Radium,Brownies Girl,What A Knockout,Chunky Ballerina,Prince Capri
07-12-2022 21:03:03.321918,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 256.1290322580645)","(4.0, 8.8, 8.735135135135137)","(4.0, 5.9, 5.6)","(21.0, 24.0, 20.727272727272727)","(91.0, 610.0, 405.0)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.247826086956522)"
07-12-2022 21:03:04.356172,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 256.1290322580645)","(4.0, 8.8, 8.735135135135137)","(4.0, 5.9, 5.6)","(21.0, 24.0, 20.727272727272727)","(91.0, 610.0, 405.0)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.247826086956522)"
07-12-2022 21:03:05.389706,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 256.1290322580645)","(4.0, 8.8, 8.735135135135137)","(4.0, 5.9, 5.6)","(21.0, 24.0, 20.264150943396228)","(91.0, 610.0, 340.0)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.247826086956522)"
07-12-2022 21:03:06.481221,"(2.7, 3.2, 3.068888888888889)","(81.0, 250.0, 186.0)","(4.0, 8.8, 8.735135135135137)","(4.0, 5.9, 5.6)","(21.0, 24.0, 20.264150943396228)","(91.0, 600.0, 318.57142857142856)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.46)"
07-12-2022 21:03:07.678081,"(2.7, 3.2, 3.068888888888889)","(81.0, 240.0, 198.46153846153845)","(4.0, 8.8, 8.735135135135137)","(4.0, 5.9, 5.6)","(21.0, 24.0, 20.264150943396228)","(91.0, 590.0, 294.44444444444446)","(6.0, 8.6, 8.432)","(5.0, 5.6, 5.421739130434783)"
07-12-2022 21:03:09.072543,"(2.7, 3.2, 3.081578947368421)","(81.0, 240.0, 198.46153846153845)","(4.0, 8.8, 8.735135135135137)","(4.0, 5.9, 5.6)","(21.0, 24.0, 20.264150943396228)","(91.0, 590.0, 294.44444444444446)","(6.0, 8.6, 8.432)","(5.0, 5.5, 5.3125)"
07-12-2022 21:03:10.434096,"(2.7, 3.15, 3.081578947368421)","(81.0, 240.0, 198.46153846153845)","(4.0, 8.8, 8.589473684210526)","(4.0, 5.9, 5.6)","(21.0, 24.0, 20.64406779661017)","(91.0, 590.0, 294.44444444444446)","(6.0, 8.6, 8.432)","(5.0, 5.5, 5.4)"
07-12-2022 21:03:11.766209,"(2.6, 3.15, 3.081578947368421)","(91.0, 240.0, 198.46153846153845)","(4.6, 8.8, 8.466666666666667)","(4.0, 5.9, 5.6)","(19.0, 24.0, 20.64406779661017)","(101.0, 590.0, 348.1818181818182)","(6.0, 8.6, 8.666666666666668)","(4.6, 5.5, 5.4)"
07-12-2022 21:03:13.287375,"(2.6, 3.15, 3.06038961038961)","(91.0, 240.0, 210.0)","(4.6, 8.8, 8.675)","(4.0, 5.9, 5.6)","(19.0, 24.0, 20.64406779661017)","(101.0, 590.0, 348.1818181818182)","(6.0, 8.8, 8.74418604651163)","(4.6, 5.5, 5.4)"
07-12-2022 21:03:14.868487,"(2.6, 3.15, 3.06038961038961)","(91.0, 240.0, 216.0)","(4.6, 8.8, 8.675)","(4.0, 5.9, 5.6)","(19.0, 24.0, 20.64406779661017)","(101.0, 590.0, 348.1818181818182)","(6.0, 8.8, 8.756363636363638)","(4.6, 5.5, 5.4)"
07-12-2022 21:03:16.117294,"(2.6, 3.15, 3.0541666666666667)","(91.0, 240.0, 216.0)","(4.6, 8.8, 8.675)","(4.0, 5.9, 5.6)","(19.0, 24.0, 20.64406779661017)","(101.0, 590.0, 348.1818181818182)","(6.0, 8.8, 8.96)","(4.6, 5.5, 5.4)"
07-12-2022 21:03:17.401230,"(2.6, 3.15, 3.0541666666666667)","(91.0, 240.0, 170.0)","(4.6, 8.8, 8.744444444444445)","(4.0, 5.9, 5.6)","(19.0, 24.0, 20.64406779661017)","(101.0, 590.0, 348.1818181818182)","(6.0, 9.0, 8.96)","(4.6, 5.5, 5.4)"
07-12-2022 21:03:18.476702,"(2.6, 3.15, 3.0541666666666667)","(91.0, 240.0, 161.25)","(4.6, 8.8, 8.744444444444445)","(4.0, 5.9, 5.6)","(19.0, 24.0, 20.192307692307693)","(101.0, 590.0, 348.1818181818182)","(6.0, 9.0, 8.96)","(4.6, 5.5, 5.4)"
07-12-2022 21:03:19.613096,"(2.6, 3.15, 3.0541666666666667)","(91.0, 240.0, 188.42105263157896)","(4.6, 8.8, 8.744444444444445)","(4.0, 5.9, 5.6)","(19.0, 24.0, 20.192307692307693)","(101.0, 590.0, 348.1818181818182)","(6.0, 9.0, 8.957142857142857)","(4.6, 5.5, 5.4)"
07-12-2022 21:03:20.840501,"(2.6, 3.15, 3.0470149253731345)","(91.0, 240.0, 188.42105263157896)","(4.6, 8.8, 8.744444444444445)","(4.0, 5.9, 5.6)","(19.0, 24.0, 20.192307692307693)","(101.0, 590.0, 348.1818181818182)","(6.0, 9.0, 8.957142857142857)","(4.6, 5.5, 5.4)"
07-12-2022 21:03:22.102327,"(2.6, 3.15, 3.0470149253731345)","(91.0, 240.0, 161.25)","(4.6, 8.8, 8.744444444444445)","(4.0, 5.9, 5.6)","(19.0, 24.0, 19.695652173913043)","(101.0, 590.0, 348.1818181818182)","(6.0, 9.0, 8.957142857142857)","(4.6, 5.5, 5.4)"
07-12-2022 21:03:23.424019,"(2.6, 3.15, 3.0470149253731345)","(91.0, 240.0, 161.25)","(4.6, 8.8, 8.744444444444445)","(4.0, 5.9, 5.6)","(19.0, 24.0, 19.695652173913043)","(101.0, 590.0, 348.1818181818182)","(6.0, 9.0, 8.957142857142857)","(4.6, 5.5, 5.4)"
07-12-2022 21:03:24.829277,"(2.6, 3.15, 3.0470149253731345)","(91.0, 240.0, 181.05263157894737)","(4.6, 8.8, 8.744444444444445)","(4.0, 5.9, 5.6)","(19.0, 24.0, 19.695652173913043)","(101.0, 590.0, 348.1818181818182)","(6.0, 9.0, 9.18095238095238)","(4.6, 5.5, 5.4)"
07-12-2022 21:03:26.131889,"(2.6, 3.15, 3.0387096774193547)","(91.0, 240.0, 181.05263157894737)","(4.6, 8.8, 8.133333333333333)","(4.0, 5.9, 5.6)","(19.0, 24.0, 19.695652173913043)","(101.0, 590.0, 188.0)","(6.0, 9.2, 8.68)","(4.6, 5.5, 5.4)"
07-12-2022 21:03:27.385607,"(2.6, 3.0, 2.908235294117647)","(91.0, 240.0, 181.05263157894737)","(4.6, 8.8, 8.266666666666667)","(4.0, 5.9, 5.6)","(19.0, 24.0, 19.695652173913043)","(101.0, 200.0, 390.7692307692308)","(6.0, 9.4, 9.0)","(4.6, 5.5, 5.423529411764705)"
07-12-2022 21:03:28.619191,"(2.6, 3.0, 2.8929729729729727)","(91.0, 240.0, 181.05263157894737)","(4.6, 8.8, 8.266666666666667)","(4.0, 5.9, 5.6)","(19.0, 24.0, 19.695652173913043)","(101.0, 580.0, 481.1111111111111)","(6.0, 9.6, 9.352941176470587)","(4.6, 5.6, 5.3)"
07-12-2022 21:03:29.887389,"(2.6, 2.98, 2.824)","(91.0, 240.0, 170.0)","(4.6, 8.8, 9.127272727272727)","(4.0, 5.9, 5.6)","(19.0, 24.0, 19.695652173913043)","(101.0, 570.0, 481.1111111111111)","(6.0, 9.6, 9.409090909090908)","(4.6, 5.7, 5.3)"
07-12-2022 21:03:31.171000,"(2.6, 2.84, 2.824)","(91.0, 240.0, 170.0)","(4.6, 9.2, 9.127272727272727)","(4.0, 5.9, 5.6)","(19.0, 24.0, 19.695652173913043)","(101.0, 570.0, 481.1111111111111)","(6.0, 9.6, 9.5)","(4.6, 5.7, 5.3)"
07-12-2022 21:03:32.262292,"(2.6, 2.94, 2.88)","(91.0, 240.0, 180.0)","(4.6, 9.2, 9.127272727272727)","(4.0, 5.9, 5.6)","(19.0, 24.0, 19.695652173913043)","(101.0, 570.0, 465.55555555555554)","(6.0, 9.6, 9.5)","(4.6, 5.7, 5.2875)"
07-12-2022 21:03:33.476344,"(2.6, 2.94, 2.88)","(91.0, 240.0, 191.53846153846155)","(5.0, 9.2, 9.062857142857142)","(4.0, 5.9, 5.6)","(19.0, 24.0, 19.695652173913043)","(101.0, 550.0, 493.75)","(6.0, 9.6, 8.88)","(4.6, 5.6, 5.125)"
07-12-2022 21:03:34.670527,"(2.6, 2.94, 2.88)","(91.0, 240.0, 191.53846153846155)","(5.0, 9.2, 9.062857142857142)","(4.0, 5.9, 5.6)","(19.0, 24.0, 19.695652173913043)","(101.0, 540.0, 493.75)","(6.0, 9.6, 8.88)","(4.6, 5.5, 5.142857142857143)"
07-12-2022 21:03:36.054446,"(2.6, 2.94, 2.825454545454545)","(91.0, 240.0, 191.53846153846155)","(5.0, 9.2, 9.062857142857142)","(4.0, 5.9, 5.6)","(19.0, 24.0, 19.695652173913043)","(101.0, 540.0, 493.75)","(6.0, 9.6, 9.4)","(4.6, 5.5, 5.458333333333333)"
07-12-2022 21:03:37.215468,"(2.6, 2.92, 2.7980952380952377)","(91.0, 240.0, 191.53846153846155)","(5.0, 9.2, 9.062857142857142)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.044444444444444)","(101.0, 540.0, 493.75)","(6.0, 9.6, 9.24)","(4.6, 5.5, 5.515384615384615)"
07-12-2022 21:03:38.499213,"(2.6, 2.92, 2.7980952380952377)","(91.0, 240.0, 191.53846153846155)","(5.0, 9.2, 8.584615384615384)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.044444444444444)","(101.0, 540.0, 355.0)","(6.0, 9.6, 9.24)","(4.6, 5.7, 5.375)"
07-12-2022 21:03:39.793012,"(2.6, 2.92, 2.7980952380952377)","(91.0, 240.0, 191.53846153846155)","(5.0, 9.2, 8.584615384615384)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.044444444444444)","(101.0, 540.0, 476.25)","(6.0, 9.6, 9.24)","(4.6, 5.9, 5.16)"
07-12-2022 21:03:41.078019,"(2.6, 2.92, 2.7980952380952377)","(91.0, 240.0, 191.53846153846155)","(5.0, 9.2, 8.584615384615384)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.044444444444444)","(101.0, 520.0, 467.5)","(6.0, 9.6, 9.375)","(4.6, 5.8, 5.533333333333333)"
07-12-2022 21:03:42.254435,"(2.6, 2.88, 2.86)","(91.0, 240.0, 191.53846153846155)","(5.0, 9.2, 8.584615384615384)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.044444444444444)","(101.0, 510.0, 467.5)","(6.0, 9.6, 9.375)","(4.6, 5.8, 5.533333333333333)"
07-12-2022 21:03:43.483713,"(2.6, 2.88, 2.8)","(91.0, 240.0, 191.53846153846155)","(5.0, 9.2, 9.013953488372092)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.044444444444444)","(101.0, 510.0, 467.5)","(6.0, 9.6, 9.375)","(4.6, 5.8, 5.4363636363636365)"
07-12-2022 21:03:44.775632,"(2.6, 2.86, 2.8016666666666663)","(91.0, 240.0, 191.53846153846155)","(5.0, 9.2, 8.399999999999999)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.044444444444444)","(101.0, 510.0, 458.75)","(6.0, 9.6, 9.521739130434781)","(4.6, 5.6, 5.5600000000000005)"
07-12-2022 21:03:45.951478,"(2.6, 2.86, 2.8016666666666663)","(91.0, 240.0, 191.53846153846155)","(5.0, 9.2, 8.56)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.044444444444444)","(101.0, 500.0, 444.2857142857143)","(6.0, 9.6, 9.225)","(4.6, 5.7, 5.4)"
07-12-2022 21:03:47.110323,"(2.6, 2.86, 2.7600000000000002)","(91.0, 240.0, 191.53846153846155)","(5.0, 9.2, 8.56)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.044444444444444)","(101.0, 490.0, 444.2857142857143)","(6.0, 9.6, 9.044444444444444)","(4.6, 5.8, 5.466666666666667)"
07-12-2022 21:03:48.368059,"(2.6, 2.86, 2.7600000000000002)","(91.0, 240.0, 191.53846153846155)","(5.0, 9.2, 8.56)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.044444444444444)","(101.0, 490.0, 444.2857142857143)","(6.0, 9.4, 9.044444444444444)","(4.6, 5.7, 5.466666666666667)"
07-12-2022 21:03:49.492223,"(2.6, 2.86, 2.7600000000000002)","(91.0, 240.0, 191.53846153846155)","(5.0, 9.2, 8.879999999999999)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.044444444444444)","(101.0, 490.0, 444.2857142857143)","(6.0, 9.4, 9.704)","(4.6, 5.7, 5.466666666666667)"
07-12-2022 21:03:50.727953,"(2.6, 2.86, 2.752857142857143)","(91.0, 240.0, 180.0)","(5.0, 9.2, 9.04)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.044444444444444)","(101.0, 490.0, 435.7142857142857)","(6.0, 9.8, 9.658823529411766)","(4.6, 5.7, 5.466666666666667)"
07-12-2022 21:03:52.036486,"(2.6, 2.84, 2.756666666666667)","(91.0, 240.0, 186.66666666666666)","(5.0, 9.2, 9.093333333333332)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.044444444444444)","(101.0, 480.0, 356.0)","(6.0, 9.8, 9.735135135135137)","(4.6, 5.7, 5.52)"
07-12-2022 21:03:53.270869,"(2.6, 2.82, 2.754545454545455)","(91.0, 240.0, 186.66666666666666)","(5.0, 9.2, 9.108571428571429)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.044444444444444)","(101.0, 480.0, 427.1428571428571)","(6.0, 9.8, 9.742857142857144)","(4.6, 5.8, 5.442857142857143)"
07-12-2022 21:03:54.540346,"(2.6, 2.82, 2.754545454545455)","(91.0, 240.0, 170.0)","(5.0, 9.2, 9.108571428571429)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.044444444444444)","(101.0, 470.0, 427.1428571428571)","(6.0, 9.8, 9.742857142857144)","(4.6, 5.9, 5.515384615384615)"
07-12-2022 21:03:55.791592,"(2.6, 2.82, 2.754545454545455)","(91.0, 240.0, 170.0)","(5.0, 9.2, 9.108571428571429)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.048780487804876)","(101.0, 470.0, 333.6363636363636)","(6.0, 9.8, 9.735135135135137)","(4.6, 5.7, 5.171428571428572)"
07-12-2022 21:03:57.105625,"(2.6, 2.82, 2.7266666666666666)","(91.0, 240.0, 197.3913043478261)","(5.0, 9.2, 9.15151515151515)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.048780487804876)","(101.0, 470.0, 149.54545454545453)","(6.0, 9.8, 9.735135135135137)","(4.6, 5.6, 5.333333333333333)"
07-12-2022 21:03:58.434170,"(2.6, 2.8, 2.715294117647059)","(91.0, 240.0, 188.42105263157896)","(5.0, 9.2, 8.959999999999999)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.048780487804876)","(101.0, 170.0, 153.33333333333334)","(6.0, 9.8, 9.735135135135137)","(4.6, 5.5, 5.32)"
07-12-2022 21:03:59.718527,"(2.6, 2.8, 2.690434782608696)","(91.0, 240.0, 188.42105263157896)","(5.0, 9.2, 8.959999999999999)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.048780487804876)","(101.0, 170.0, 162.10526315789474)","(6.0, 9.8, 9.735135135135137)","(4.6, 5.5, 5.32)"
07-12-2022 21:04:01.059650,"(2.6, 2.8, 2.690434782608696)","(91.0, 240.0, 188.42105263157896)","(5.0, 9.2, 9.209523809523809)","(4.0, 5.9, 5.6)","(19.0, 24.0, 22.048780487804876)","(101.0, 170.0, 164.83870967741936)","(6.0, 9.8, 9.636363636363637)","(4.6, 5.5, 5.355555555555556)"
07-12-2022 21:04:02.226282,"(2.5, 2.78, 2.7566666666666664)","(91.0, 240.0, 207.5)","(5.5, 9.4, 8.971428571428572)","(4.0, 5.9, 5.66)","(19.0, 24.0, 19.53174603174603)","(101.0, 170.0, 167.66666666666666)","(6.5, 9.8, 9.66)","(4.6, 5.9, 5.3090909090909095)"
07-12-2022 21:04:03.380069,"(2.5, 2.76, 2.7399999999999998)","(91.0, 230.0, 207.5)","(5.5, 9.4, 8.971428571428572)","(4.0, 5.9, 5.7)","(19.0, 20.0, 19.520325203252032)","(101.0, 170.0, 168.0)","(6.5, 9.8, 9.644444444444446)","(4.6, 5.8, 5.3090909090909095)"
07-12-2022 21:04:04.524505,"(2.5, 2.9, 2.7070967741935483)","(91.0, 230.0, 207.5)","(5.5, 9.4, 8.971428571428572)","(4.0, 5.9, 5.633333333333334)","(19.0, 20.0, 19.106060606060606)","(101.0, 170.0, 168.0)","(6.5, 9.8, 9.566666666666666)","(4.6, 5.8, 5.3090909090909095)"
07-12-2022 21:04:05.779186,"(2.5, 2.76, 2.6775)","(91.0, 230.0, 203.75)","(5.5, 9.4, 7.213483146067416)","(4.0, 5.9, 5.633333333333334)","(19.0, 20.0, 19.162790697674417)","(101.0, 170.0, 168.0)","(6.5, 9.8, 10.175)","(4.6, 5.8, 5.5777777777777775)"
07-12-2022 21:04:06.954559,"(2.5, 2.76, 2.6683333333333334)","(91.0, 230.0, 203.75)","(5.5, 8.0, 7.213483146067416)","(4.0, 5.9, 5.728571428571429)","(19.0, 20.0, 18.491803278688526)","(101.0, 170.0, 222.72727272727272)","(6.5, 10.5, 10.314285714285715)","(4.6, 5.8, 5.5)"
07-12-2022 21:04:08.091914,"(2.5, 2.76, 2.712173913043478)","(91.0, 220.0, 202.85714285714286)","(5.5, 8.0, 7.217877094972067)","(4.0, 5.9, 5.66)","(19.0, 20.0, 18.491803278688526)","(101.0, 460.0, 261.0)","(6.5, 10.5, 10.283333333333333)","(4.6, 5.7, 5.414285714285715)"
07-12-2022 21:04:09.263752,"(2.5, 2.88, 2.741052631578947)","(91.0, 220.0, 173.33333333333334)","(5.5, 8.6, 7.0)","(4.0, 5.9, 6.05)","(19.0, 20.0, 18.454545454545453)","(101.0, 450.0, 367.5)","(6.5, 10.5, 10.283333333333333)","(4.6, 5.7, 5.45)"
07-12-2022 21:04:10.486211,"(2.5, 2.86, 2.7520000000000002)","(91.0, 220.0, 188.88888888888889)","(5.5, 7.0, 6.160377358490566)","(4.2, 6.2, 5.75)","(19.0, 20.0, 18.422535211267604)","(101.0, 430.0, 300.0)","(6.5, 10.5, 10.283333333333333)","(4.6, 5.7, 5.330232558139534)"
07-12-2022 21:04:11.786985,"(2.5, 2.86, 2.802142857142857)","(91.0, 220.0, 205.0)","(5.5, 7.0, 6.208888888888889)","(4.2, 6.2, 5.975)","(19.0, 20.0, 18.16393442622951)","(101.0, 420.0, 256.6666666666667)","(6.5, 10.5, 10.283333333333333)","(4.6, 6.0, 5.496153846153846)"
07-12-2022 21:04:13.055561,"(2.5, 2.86, 2.714545454545455)","(91.0, 220.0, 205.0)","(5.5, 7.0, 6.208888888888889)","(4.2, 6.2, 5.825)","(19.0, 20.0, 18.10169491525424)","(101.0, 410.0, 233.0769230769231)","(6.5, 10.5, 10.283333333333333)","(4.6, 5.9, 5.498214285714286)"
07-12-2022 21:04:14.337958,"(2.5, 2.86, 2.750909090909091)","(101.0, 220.0, 160.0)","(4.8, 6.8, 6.275)","(4.2, 6.2, 6.0125)","(19.0, 20.0, 18.10169491525424)","(101.0, 410.0, 362.5)","(6.5, 10.5, 10.283333333333333)","(4.6, 5.9, 5.498214285714286)"
07-12-2022 21:04:15.555488,"(2.5, 2.86, 2.750909090909091)","(101.0, 160.0, 157.64705882352942)","(4.8, 6.8, 6.584615384615384)","(4.2, 6.2, 6.085714285714285)","(19.0, 20.0, 18.17391304347826)","(101.0, 390.0, 353.75)","(6.5, 10.5, 10.283333333333333)","(4.6, 5.9, 5.530769230769231)"
07-12-2022 21:04:16.795005,"(2.5, 2.86, 2.8083870967741937)","(101.0, 160.0, 157.64705882352942)","(4.8, 6.8, 6.584615384615384)","(4.2, 6.2, 6.085714285714285)","(19.0, 20.0, 18.189655172413794)","(101.0, 380.0, 348.8888888888889)","(6.5, 10.5, 10.15)","(4.6, 5.9, 5.6466666666666665)"
07-12-2022 21:04:17.988064,"(2.5, 2.86, 2.8188235294117647)","(101.0, 160.0, 159.04761904761904)","(4.8, 7.0, 6.62051282051282)","(4.2, 6.2, 6.0)","(19.0, 20.0, 18.141592920353983)","(101.0, 370.0, 231.53846153846155)","(6.5, 10.5, 10.203846153846154)","(4.6, 5.9, 5.6466666666666665)"
07-12-2022 21:04:19.332182,"(2.5, 2.86, 2.828888888888889)","(101.0, 160.0, 159.04761904761904)","(4.8, 7.0, 6.62051282051282)","(4.2, 6.2, 6.04)","(19.0, 20.0, 18.141592920353983)","(101.0, 370.0, 231.53846153846155)","(6.5, 10.5, 10.203846153846154)","(4.6, 5.9, 5.6466666666666665)"
07-12-2022 21:04:20.560461,"(2.45, 2.86, 2.833953488372093)","(91.0, 160.0, 159.04761904761904)","(5.0, 7.0, 6.62051282051282)","(4.4, 6.2, 6.04)","(17.0, 20.0, 18.141592920353983)","(101.0, 370.0, 231.53846153846155)","(7.0, 10.5, 10.203846153846154)","(4.8, 5.9, 5.633333333333334)"
07-12-2022 21:04:21.804439,"(2.45, 2.86, 2.8415384615384616)","(91.0, 160.0, 159.04761904761904)","(5.0, 7.0, 6.62051282051282)","(4.4, 6.2, 6.1)","(17.0, 20.0, 18.141592920353983)","(101.0, 370.0, 253.75)","(7.0, 10.5, 10.286111111111111)","(4.8, 5.9, 5.596551724137931)"
07-12-2022 21:04:23.011936,"(2.45, 2.86, 2.8415384615384616)","(91.0, 160.0, 159.04761904761904)","(5.0, 7.0, 6.62051282051282)","(4.4, 6.2, 6.1)","(17.0, 20.0, 18.141592920353983)","(101.0, 360.0, 302.5)","(7.0, 10.5, 10.286111111111111)","(4.8, 5.9, 5.596551724137931)"
07-12-2022 21:04:24.251198,"(2.45, 2.86, 2.8415384615384616)","(91.0, 160.0, 155.71428571428572)","(5.0, 7.0, 6.430769230769231)","(4.4, 6.2, 5.96)","(17.0, 20.0, 18.037383177570092)","(101.0, 340.0, 260.0)","(7.0, 10.5, 9.95)","(4.8, 5.9, 5.661538461538462)"
07-12-2022 21:04:25.559773,"(2.45, 2.94, 2.9326315789473685)","(91.0, 160.0, 155.71428571428572)","(5.0, 7.0, 6.666666666666667)","(4.4, 6.2, 5.9)","(17.0, 20.0, 18.642241379310345)","(101.0, 330.0, 236.0)","(7.0, 11.0, 10.066666666666666)","(4.8, 5.8, 5.661538461538462)"
07-12-2022 21:04:26.933827,"(2.45, 2.96, 2.8946666666666667)","(91.0, 160.0, 155.71428571428572)","(5.0, 6.8, 6.55)","(4.4, 6.2, 5.8)","(17.0, 20.0, 18.642241379310345)","(101.0, 320.0, 236.0)","(7.0, 11.0, 10.32258064516129)","(4.8, 5.8, 5.607692307692308)"
07-12-2022 21:04:28.252537,"(2.45, 2.96, 2.937894736842105)","(91.0, 160.0, 155.71428571428572)","(5.0, 6.8, 6.55)","(4.4, 6.2, 5.8)","(17.0, 20.0, 18.642241379310345)","(101.0, 320.0, 236.42857142857144)","(7.0, 11.0, 10.487804878048781)","(4.8, 5.9, 5.596551724137931)"
07-12-2022 21:04:29.571167,"(2.45, 2.96, 2.944444444444444)","(91.0, 160.0, 155.71428571428572)","(5.0, 6.8, 6.55)","(4.4, 6.2, 6.1692307692307695)","(17.0, 20.0, 18.642241379310345)","(101.0, 320.0, 252.5)","(7.0, 11.0, 10.333333333333334)","(4.8, 5.9, 5.65)"
07-12-2022 21:04:30.909478,"(2.5, 2.98, 2.935)","(91.0, 160.0, 155.71428571428572)","(5.0, 6.8, 6.388571428571429)","(4.4, 6.2, 6.266666666666667)","(17.0, 20.0, 18.6875)","(101.0, 320.0, 245.0)","(7.0, 11.0, 10.1)","(4.8, 5.8, 5.632)"
07-12-2022 21:04:32.310512,"(2.5, 2.96, 2.906153846153846)","(91.0, 160.0, 155.71428571428572)","(5.0, 6.8, 6.508108108108108)","(4.4, 6.4, 6.4941176470588236)","(17.0, 20.0, 18.698347107438018)","(101.0, 320.0, 245.0)","(7.0, 10.5, 10.22)","(4.8, 5.8, 5.683333333333334)"
07-12-2022 21:04:33.527730,"(2.5, 3.0, 2.9047058823529412)","(91.0, 160.0, 155.71428571428572)","(5.0, 6.8, 6.199999999999999)","(4.4, 6.6, 6.514285714285714)","(17.0, 20.0, 18.698347107438018)","(101.0, 320.0, 233.0)","(7.0, 10.5, 10.22)","(4.8, 5.8, 5.442857142857143)"
07-12-2022 21:04:34.697750,"(2.5, 2.98, 2.9547368421052633)","(91.0, 160.0, 155.71428571428572)","(5.0, 6.6, 6.199999999999999)","(4.4, 6.6, 6.3999999999999995)","(17.0, 20.0, 18.698347107438018)","(101.0, 310.0, 285.0)","(7.0, 10.5, 10.36)","(4.8, 5.8, 5.5285714285714285)"
07-12-2022 21:04:35.908296,"(2.5, 2.98, 2.9425)","(91.0, 160.0, 155.71428571428572)","(5.0, 6.6, 7.105263157894737)","(4.4, 6.6, 6.3999999999999995)","(17.0, 20.0, 17.566666666666666)","(101.0, 300.0, 242.14285714285714)","(7.0, 10.5, 10.36)","(4.8, 5.7, 5.442857142857143)"
07-12-2022 21:04:37.031040,"(2.5, 3.0, 2.930322580645161)","(91.0, 160.0, 155.71428571428572)","(5.0, 7.4, 7.105263157894737)","(4.4, 6.6, 6.3999999999999995)","(17.0, 18.0, 17.566666666666666)","(101.0, 300.0, 268.3333333333333)","(7.0, 10.5, 10.36)","(4.8, 5.8, 5.442857142857143)"
07-12-2022 21:04:38.277276,"(2.5, 3.0, 2.930322580645161)","(91.0, 160.0, 155.71428571428572)","(5.0, 7.2, 6.8578947368421055)","(4.4, 6.6, 6.3999999999999995)","(17.0, 18.0, 17.554054054054053)","(101.0, 280.0, 258.3333333333333)","(7.0, 10.5, 10.36)","(4.8, 5.8, 5.442857142857143)"
07-12-2022 21:04:39.723532,"(2.5, 2.96, 2.937777777777778)","(91.0, 160.0, 155.71428571428572)","(5.0, 7.2, 7.0488372093023255)","(4.4, 6.6, 6.3999999999999995)","(17.0, 18.0, 17.554054054054053)","(101.0, 270.0, 232.5)","(7.0, 10.5, 10.36)","(4.8, 5.8, 5.4111111111111105)"
07-12-2022 21:04:41.069330,"(2.5, 2.96, 2.9478787878787878)","(91.0, 160.0, 155.71428571428572)","(5.0, 7.2, 7.0488372093023255)","(4.4, 6.6, 6.3999999999999995)","(17.0, 18.0, 16.4375)","(101.0, 270.0, 222.0)","(7.0, 10.5, 10.378260869565217)","(4.8, 5.8, 5.4111111111111105)"
07-12-2022 21:04:42.466211,"(2.5, 2.96, 2.9478787878787878)","(91.0, 160.0, 155.71428571428572)","(5.0, 7.2, 6.246153846153846)","(4.4, 6.6, 6.3999999999999995)","(17.0, 18.0, 15.678571428571429)","(101.0, 250.0, 222.0)","(7.0, 10.5, 10.33529411764706)","(4.8, 5.8, 5.4111111111111105)"
07-12-2022 21:04:43.908094,"(2.5, 2.96, 3.012222222222222)","(91.0, 160.0, 156.66666666666666)","(5.0, 7.6, 6.52)","(4.4, 6.6, 6.28)","(17.0, 18.0, 16.0)","(101.0, 250.0, 230.0)","(7.0, 10.5, 10.266666666666667)","(4.8, 5.8, 5.566666666666666)"
07-12-2022 21:04:45.309446,"(2.5, 3.05, 2.9749999999999996)","(91.0, 160.0, 156.66666666666666)","(5.0, 7.2, 6.525)","(4.4, 6.6, 6.28)","(17.0, 17.5, 15.666666666666666)","(101.0, 250.0, 232.0)","(7.0, 11.0, 10.366666666666667)","(4.8, 5.7, 5.560869565217391)"
