,Atout,Blue Sparkler,La Bella Figura,Aru And Me,Dazy Sundaze,Ellies Image,Irene Rose,Great Fantasy Nz,Liberty Song
09-01-2023 15:22:41.141871,"(5.0, 6.0, 5.75)","(16.0, 32.0, 27.333333333333332)","(4.4, 5.8, 5.457142857142857)","(6.5, 7.6, 7.475)","(41.0, 110.0, 104.28571428571429)","(81.0, 150.0, 120.0)","(2.25, 2.78, 2.777142857142857)","(20.0, 99999, 99990)","(10.0, 16.5, 15.166666666666666)"
09-01-2023 15:22:42.380003,"(5.0, 5.9, 5.61875)","(16.0, 32.0, 30.0)","(4.4, 5.8, 5.457142857142857)","(6.5, 7.6, 7.475)","(41.0, 110.0, 104.28571428571429)","(81.0, 130.0, 120.0)","(2.25, 2.8, 2.776)","(20.0, 99999, 99990)","(10.0, 16.5, 15.166666666666666)"
09-01-2023 15:22:43.596661,"(5.0, 5.9, 5.61875)","(16.0, 44.0, 35.55555555555556)","(4.4, 5.8, 5.457142857142857)","(6.5, 7.6, 7.475)","(41.0, 110.0, 104.28571428571429)","(81.0, 140.0, 120.0)","(2.25, 2.8, 2.776)","(20.0, 99999, 99990)","(10.0, 16.5, 15.166666666666666)"
09-01-2023 15:22:44.762107,"(5.0, 5.9, 5.691666666666667)","(16.0, 40.0, 37.5)","(4.4, 5.8, 5.457142857142857)","(6.5, 7.6, 7.475)","(41.0, 110.0, 104.28571428571429)","(81.0, 130.0, 120.0)","(2.25, 2.8, 2.776)","(20.0, 99999, 99990)","(10.0, 16.5, 15.166666666666666)"
09-01-2023 15:22:45.876746,"(5.0, 5.9, 5.761111111111111)","(16.0, 42.0, 39.16666666666667)","(4.4, 5.8, 5.457142857142857)","(6.5, 7.6, 7.475)","(41.0, 110.0, 104.28571428571429)","(81.0, 130.0, 120.0)","(2.25, 2.8, 2.776)","(20.0, 99999, 99990)","(10.0, 16.5, 15.166666666666666)"
09-01-2023 15:22:46.951732,"(5.0, 5.9, 5.761111111111111)","(16.0, 42.0, 39.16666666666667)","(4.4, 5.8, 5.457142857142857)","(6.5, 7.6, 7.475)","(41.0, 110.0, 104.28571428571429)","(81.0, 130.0, 120.0)","(2.25, 2.8, 2.776)","(21.0, 99999, 99990)","(10.0, 16.5, 15.166666666666666)"
09-01-2023 15:22:48.062723,"(5.0, 5.9, 5.761111111111111)","(16.0, 36.0, 34.166666666666664)","(4.4, 5.8, 5.386956521739131)","(6.5, 7.6, 7.475)","(41.0, 110.0, 104.28571428571429)","(81.0, 130.0, 120.0)","(2.25, 2.8, 2.776)","(21.0, 99999, 99990)","(10.0, 16.5, 13.5)"
09-01-2023 15:22:49.226478,"(5.0, 5.9, 5.761111111111111)","(16.0, 36.0, 33.27272727272727)","(4.4, 5.8, 5.36060606060606)","(6.5, 7.6, 7.475)","(41.0, 110.0, 104.28571428571429)","(81.0, 130.0, 121.25)","(2.25, 2.8, 2.7876923076923075)","(21.0, 99999, 99990)","(10.0, 16.5, 14.147058823529411)"
09-01-2023 15:22:50.414503,"(5.0, 5.9, 5.761111111111111)","(16.0, 34.0, 33.27272727272727)","(4.4, 5.8, 5.36060606060606)","(6.5, 7.6, 7.475)","(41.0, 110.0, 104.28571428571429)","(81.0, 130.0, 121.25)","(2.25, 2.82, 2.781052631578947)","(21.0, 99999, 99990)","(10.0, 16.0, 14.147058823529411)"
09-01-2023 15:22:51.554227,"(5.0, 5.9, 5.761111111111111)","(16.0, 38.0, 36.0)","(4.4, 5.8, 5.36060606060606)","(6.5, 7.6, 7.5375)","(41.0, 110.0, 104.28571428571429)","(81.0, 130.0, 121.25)","(2.25, 2.8, 2.781052631578947)","(21.0, 99999, 99990)","(10.0, 16.0, 14.147058823529411)"
09-01-2023 15:22:52.787445,"(5.0, 5.9, 5.761111111111111)","(16.0, 38.0, 34.333333333333336)","(4.4, 5.8, 5.36060606060606)","(6.5, 7.6, 7.5375)","(41.0, 110.0, 104.28571428571429)","(81.0, 130.0, 121.25)","(2.25, 2.8, 2.781052631578947)","(21.0, 99999, 99990)","(10.0, 16.0, 14.147058823529411)"
09-01-2023 15:22:54.038535,"(5.0, 5.9, 5.761111111111111)","(16.0, 36.0, 34.2)","(4.4, 5.8, 5.36060606060606)","(6.5, 7.6, 7.5375)","(41.0, 110.0, 104.28571428571429)","(81.0, 130.0, 121.25)","(2.25, 2.8, 2.781052631578947)","(21.0, 99999, 99990)","(10.0, 16.0, 14.147058823529411)"
09-01-2023 15:22:55.329516,"(5.0, 5.9, 5.761111111111111)","(16.0, 36.0, 34.2)","(4.4, 5.8, 5.45925925925926)","(6.5, 7.6, 7.5375)","(41.0, 110.0, 104.28571428571429)","(81.0, 130.0, 121.25)","(2.25, 2.8, 2.791111111111111)","(21.0, 99999, 99990)","(10.0, 16.0, 14.147058823529411)"
09-01-2023 15:22:56.615635,"(5.0, 5.9, 5.718181818181819)","(18.0, 36.0, 32.0)","(4.2, 5.8, 5.45925925925926)","(6.0, 7.6, 7.5375)","(51.0, 110.0, 104.28571428571429)","(81.0, 130.0, 142.14285714285714)","(2.25, 2.8, 2.789565217391304)","(21.0, 99999, 99990)","(10.0, 16.0, 14.5)"
09-01-2023 15:22:57.883077,"(5.0, 5.9, 5.718181818181819)","(18.0, 34.0, 32.0)","(4.2, 5.8, 5.45925925925926)","(6.0, 7.6, 7.5375)","(51.0, 110.0, 104.28571428571429)","(81.0, 150.0, 142.14285714285714)","(2.25, 2.8, 2.788)","(21.0, 99999, 99990)","(10.0, 15.5, 13.763157894736842)"
09-01-2023 15:22:59.191357,"(5.0, 5.9, 5.718181818181819)","(18.0, 34.0, 32.44444444444444)","(4.2, 5.8, 5.45925925925926)","(6.0, 7.6, 7.580327868852459)","(51.0, 110.0, 104.28571428571429)","(81.0, 150.0, 142.14285714285714)","(2.25, 2.8, 2.7849999999999997)","(21.0, 99999, 99990)","(10.0, 15.5, 13.3)"
09-01-2023 15:23:00.312013,"(5.0, 5.9, 5.766666666666667)","(18.0, 34.0, 32.44444444444444)","(4.2, 5.8, 5.45925925925926)","(6.0, 7.6, 7.580327868852459)","(51.0, 110.0, 104.28571428571429)","(81.0, 150.0, 142.14285714285714)","(2.25, 2.8, 2.7849999999999997)","(21.0, 99999, 99990)","(10.0, 15.5, 13.75)"
09-01-2023 15:23:01.436200,"(5.0, 5.9, 5.766666666666667)","(18.0, 34.0, 32.44444444444444)","(4.2, 5.8, 5.469565217391304)","(6.0, 7.6, 7.580327868852459)","(51.0, 110.0, 104.28571428571429)","(81.0, 150.0, 142.14285714285714)","(2.25, 2.8, 2.7849999999999997)","(21.0, 99999, 99990)","(10.0, 15.0, 13.666666666666666)"
09-01-2023 15:23:02.509301,"(5.0, 6.0, 5.978378378378379)","(18.0, 34.0, 32.285714285714285)","(4.2, 5.8, 5.469565217391304)","(6.0, 7.6, 7.580327868852459)","(51.0, 110.0, 104.28571428571429)","(81.0, 150.0, 142.14285714285714)","(2.25, 2.8, 2.7775)","(21.0, 99999, 99990)","(10.0, 15.0, 13.75)"
09-01-2023 15:23:03.602162,"(5.0, 6.2, 6.075)","(18.0, 32.0, 31.555555555555557)","(4.2, 5.8, 5.45925925925926)","(6.0, 7.6, 7.580327868852459)","(51.0, 110.0, 104.28571428571429)","(81.0, 150.0, 142.14285714285714)","(2.25, 2.8, 2.7217857142857143)","(21.0, 99999, 99990)","(10.0, 15.0, 13.75)"
09-01-2023 15:23:04.850070,"(5.0, 6.2, 6.114285714285715)","(18.0, 30.0, 29.6)","(4.2, 5.8, 5.45925925925926)","(6.0, 7.6, 7.580327868852459)","(51.0, 110.0, 104.28571428571429)","(81.0, 150.0, 142.14285714285714)","(2.25, 2.86, 2.756)","(21.0, 99999, 99990)","(10.0, 15.0, 14.0)"
09-01-2023 15:23:05.986730,"(5.0, 6.2, 6.131034482758621)","(18.0, 34.0, 31.6)","(4.2, 5.7, 5.6000000000000005)","(6.0, 7.6, 7.580327868852459)","(51.0, 110.0, 104.28571428571429)","(81.0, 150.0, 142.14285714285714)","(2.25, 2.82, 2.76)","(20.0, 99999, 99990)","(10.0, 15.0, 14.0)"
09-01-2023 15:23:07.122742,"(5.0, 6.2, 6.131034482758621)","(18.0, 34.0, 31.0)","(4.2, 5.7, 5.50909090909091)","(6.0, 7.6, 7.580327868852459)","(51.0, 110.0, 104.28571428571429)","(81.0, 150.0, 142.14285714285714)","(2.25, 2.8, 2.767272727272727)","(20.0, 99999, 99990)","(10.0, 15.0, 14.0)"
09-01-2023 15:23:08.292944,"(5.0, 6.2, 6.131034482758621)","(18.0, 32.0, 30.4)","(4.2, 5.7, 5.571428571428572)","(6.0, 7.6, 7.580327868852459)","(51.0, 110.0, 104.28571428571429)","(81.0, 150.0, 125.0)","(2.25, 2.8, 2.767272727272727)","(20.0, 99999, 99990)","(10.0, 15.0, 14.0)"
09-01-2023 15:23:09.589490,"(5.0, 6.2, 6.131034482758621)","(18.0, 32.0, 28.8)","(4.2, 5.7, 5.640000000000001)","(6.0, 7.6, 7.580327868852459)","(51.0, 110.0, 104.28571428571429)","(81.0, 150.0, 125.0)","(2.25, 2.8, 2.767272727272727)","(20.0, 99999, 99990)","(10.0, 15.0, 14.0)"
09-01-2023 15:23:10.849094,"(5.0, 6.2, 6.131034482758621)","(18.0, 30.0, 28.8)","(4.2, 5.7, 5.640000000000001)","(6.0, 7.6, 7.580327868852459)","(51.0, 110.0, 104.28571428571429)","(81.0, 150.0, 125.0)","(2.25, 2.8, 2.743076923076923)","(21.0, 99999, 99990)","(10.0, 15.0, 14.0)"
09-01-2023 15:23:12.097460,"(5.0, 6.2, 6.090909090909091)","(18.0, 30.0, 28.8)","(4.2, 5.7, 5.640000000000001)","(6.0, 7.6, 7.988235294117646)","(51.0, 110.0, 104.28571428571429)","(81.0, 150.0, 125.0)","(2.25, 2.84, 2.5804050632911393)","(21.0, 99999, 99990)","(10.0, 15.0, 14.2)"
09-01-2023 15:23:13.374084,"(5.0, 6.2, 6.10625)","(18.0, 29.0, 27.714285714285715)","(4.2, 5.7, 5.6625000000000005)","(6.0, 8.2, 8.2)","(51.0, 110.0, 104.28571428571429)","(81.0, 150.0, 125.0)","(2.25, 2.6, 2.803888888888889)","(21.0, 99999, 99990)","(10.0, 14.5, 14.23913043478261)"
09-01-2023 15:23:14.708079,"(5.0, 6.2, 6.104761904761905)","(18.0, 28.0, 27.714285714285715)","(4.2, 5.7, 5.676923076923077)","(6.0, 8.4, 8.3)","(51.0, 110.0, 104.28571428571429)","(81.0, 150.0, 140.0)","(2.25, 2.84, 2.6588235294117646)","(21.0, 99999, 99990)","(10.0, 14.5, 14.23913043478261)"
09-01-2023 15:23:15.910121,"(5.0, 6.2, 6.090909090909091)","(18.0, 28.0, 37.07692307692308)","(4.2, 5.7, 5.676923076923077)","(6.0, 8.8, 8.654545454545454)","(51.0, 110.0, 104.28571428571429)","(81.0, 150.0, 144.28571428571428)","(2.25, 2.8, 2.675)","(21.0, 99999, 99990)","(10.0, 14.5, 14.23913043478261)"
09-01-2023 15:23:17.044033,"(5.0, 6.2, 6.061538461538461)","(18.0, 38.0, 34.0)","(4.2, 5.7, 5.676923076923077)","(6.0, 8.8, 8.654545454545454)","(51.0, 110.0, 104.28571428571429)","(81.0, 150.0, 145.0)","(2.25, 2.78, 2.6350000000000002)","(21.0, 99999, 99990)","(10.0, 14.5, 14.23913043478261)"
09-01-2023 15:23:18.137966,"(5.0, 6.2, 6.096153846153847)","(18.0, 36.0, 33.0)","(4.2, 5.7, 5.640000000000001)","(6.0, 8.8, 8.514285714285714)","(51.0, 110.0, 104.28571428571429)","(81.0, 150.0, 145.0)","(2.25, 2.74, 2.6350000000000002)","(21.0, 99999, 99990)","(10.0, 14.5, 14.23913043478261)"
09-01-2023 15:23:19.244649,"(5.0, 6.2, 6.096153846153847)","(18.0, 32.0, 29.0)","(4.2, 5.5, 5.444444444444445)","(6.0, 8.8, 8.564705882352941)","(51.0, 110.0, 104.28571428571429)","(81.0, 150.0, 145.0)","(2.25, 2.74, 2.6175257731958763)","(21.0, 99999, 99990)","(10.0, 14.5, 14.055555555555555)"
09-01-2023 15:23:20.323471,"(5.0, 6.2, 6.123943661971831)","(18.0, 32.0, 30.09090909090909)","(4.2, 5.5, 5.48)","(6.0, 8.8, 8.685714285714287)","(51.0, 110.0, 105.0)","(71.0, 150.0, 145.0)","(2.25, 2.7, 2.68)","(21.0, 99999, 99990)","(10.0, 14.5, 14.055555555555555)"
09-01-2023 15:23:21.455451,"(5.0, 6.2, 6.123943661971831)","(18.0, 32.0, 30.09090909090909)","(4.2, 5.5, 5.514285714285714)","(6.0, 8.8, 8.323076923076922)","(51.0, 110.0, 105.0)","(71.0, 150.0, 145.0)","(2.25, 2.7, 2.67)","(21.0, 99999, 99990)","(10.0, 14.5, 14.055555555555555)"
09-01-2023 15:23:22.514537,"(5.0, 6.2, 6.123943661971831)","(18.0, 32.0, 30.6)","(4.2, 5.7, 5.690243902439025)","(6.0, 9.0, 8.48235294117647)","(51.0, 110.0, 105.0)","(71.0, 150.0, 145.0)","(2.25, 2.68, 2.6775)","(21.0, 99999, 99990)","(10.0, 14.5, 14.055555555555555)"
09-01-2023 15:23:23.580868,"(5.0, 6.2, 6.123943661971831)","(18.0, 30.0, 29.615384615384617)","(4.2, 5.7, 5.690243902439025)","(6.0, 9.0, 8.48235294117647)","(51.0, 110.0, 105.0)","(71.0, 150.0, 145.0)","(2.25, 2.68, 2.6732075471698113)","(21.0, 99999, 99990)","(10.0, 16.0, 15.653846153846153)"
09-01-2023 15:23:24.682676,"(5.0, 6.2, 6.123943661971831)","(18.0, 29.0, 28.428571428571427)","(4.2, 5.7, 5.691489361702128)","(6.0, 9.0, 8.674074074074074)","(51.0, 110.0, 106.36363636363636)","(71.0, 150.0, 145.0)","(2.25, 2.68, 2.6112820512820516)","(21.0, 99999, 99990)","(10.0, 16.0, 15.5625)"
09-01-2023 15:23:26.137564,"(5.0, 6.2, 6.123943661971831)","(18.0, 29.0, 28.2)","(4.2, 5.7, 5.691111111111112)","(6.0, 9.0, 8.559999999999999)","(51.0, 120.0, 106.36363636363636)","(71.0, 150.0, 145.0)","(2.25, 2.64, 2.6152136752136754)","(21.0, 99999, 99990)","(10.0, 16.0, 15.775)"
09-01-2023 15:23:27.370520,"(5.0, 6.2, 6.123943661971831)","(18.0, 29.0, 28.2)","(4.2, 5.7, 5.691111111111112)","(6.0, 9.0, 8.559999999999999)","(51.0, 120.0, 106.36363636363636)","(71.0, 150.0, 145.0)","(2.25, 2.64, 2.603119266055046)","(21.0, 99999, 99990)","(10.0, 16.0, 15.775)"
09-01-2023 15:23:28.602387,"(5.0, 6.2, 6.123943661971831)","(18.0, 29.0, 28.142857142857142)","(4.2, 5.7, 5.691111111111112)","(6.0, 9.0, 8.748571428571429)","(51.0, 120.0, 106.36363636363636)","(71.0, 150.0, 145.0)","(2.25, 2.62, 2.556969696969697)","(21.0, 99999, 99990)","(10.0, 16.0, 16.36111111111111)"
09-01-2023 15:23:29.784583,"(5.0, 6.2, 6.137931034482759)","(18.0, 28.0, 27.428571428571427)","(4.2, 5.7, 5.691111111111112)","(6.0, 9.0, 8.748571428571429)","(51.0, 120.0, 106.36363636363636)","(71.0, 150.0, 145.0)","(2.25, 2.62, 2.556969696969697)","(21.0, 99999, 99990)","(10.0, 16.5, 16.36111111111111)"
09-01-2023 15:23:31.074843,"(5.0, 6.2, 6.137931034482759)","(18.0, 28.0, 29.692307692307693)","(4.2, 5.7, 5.691111111111112)","(6.0, 9.0, 8.748571428571429)","(51.0, 120.0, 106.36363636363636)","(71.0, 150.0, 145.0)","(2.25, 2.62, 2.556969696969697)","(21.0, 99999, 99990)","(10.0, 16.5, 16.36111111111111)"
09-01-2023 15:23:32.311568,"(5.0, 6.2, 6.137931034482759)","(18.0, 32.0, 29.692307692307693)","(4.2, 5.7, 5.691111111111112)","(6.0, 9.0, 8.5)","(51.0, 120.0, 106.36363636363636)","(71.0, 150.0, 145.0)","(2.25, 2.62, 2.5940000000000003)","(21.0, 99999, 99990)","(10.0, 16.5, 16.36111111111111)"
09-01-2023 15:23:33.618883,"(5.0, 6.2, 6.137931034482759)","(18.0, 30.0, 28.46153846153846)","(4.2, 5.7, 5.674468085106383)","(6.0, 8.8, 8.5)","(51.0, 120.0, 106.36363636363636)","(71.0, 150.0, 145.0)","(2.25, 2.62, 2.5513513513513515)","(21.0, 99999, 99990)","(10.0, 16.5, 16.36111111111111)"
09-01-2023 15:23:34.797602,"(5.0, 6.2, 6.11)","(18.0, 30.0, 29.2)","(4.2, 5.7, 5.351162790697675)","(6.0, 8.8, 8.094736842105263)","(51.0, 120.0, 106.36363636363636)","(71.0, 150.0, 145.0)","(2.25, 2.6, 2.5660377358490565)","(21.0, 99999, 99990)","(10.0, 16.5, 16.366666666666667)"
09-01-2023 15:23:35.900484,"(5.0, 6.2, 6.11)","(18.0, 29.0, 28.4)","(4.2, 5.4, 5.4750000000000005)","(6.0, 8.2, 8.1)","(51.0, 120.0, 106.36363636363636)","(71.0, 150.0, 145.0)","(2.25, 2.6, 2.5513513513513515)","(21.0, 99999, 99990)","(10.0, 16.5, 15.25)"
09-01-2023 15:23:37.007094,"(5.0, 6.2, 6.09811320754717)","(18.0, 29.0, 28.4)","(4.2, 5.7, 5.4750000000000005)","(6.0, 8.2, 8.05)","(51.0, 120.0, 106.36363636363636)","(71.0, 150.0, 145.0)","(2.25, 2.6, 2.5513513513513515)","(21.0, 99999, 99990)","(10.0, 16.5, 15.5)"
09-01-2023 15:23:38.055987,"(5.0, 6.2, 6.11)","(18.0, 28.0, 27.6)","(4.2, 5.7, 5.683333333333334)","(6.0, 8.2, 8.05)","(51.0, 120.0, 106.36363636363636)","(71.0, 150.0, 145.0)","(2.25, 2.6, 2.5513513513513515)","(21.0, 99999, 99990)","(10.0, 16.5, 15.5)"
09-01-2023 15:23:39.152019,"(5.0, 6.2, 6.11)","(18.0, 28.0, 27.6)","(4.2, 5.8, 5.55)","(6.0, 8.2, 8.05)","(51.0, 120.0, 106.36363636363636)","(71.0, 150.0, 145.0)","(2.25, 2.58, 2.542307692307692)","(21.0, 99999, 99990)","(10.0, 16.5, 15.964285714285714)"
09-01-2023 15:23:40.249065,"(5.0, 6.2, 6.09811320754717)","(18.0, 32.0, 31.0)","(4.2, 5.8, 5.375)","(6.0, 8.6, 8.49090909090909)","(51.0, 120.0, 106.36363636363636)","(71.0, 150.0, 145.0)","(2.25, 2.56, 2.542307692307692)","(21.0, 99999, 99990)","(10.0, 16.5, 15.964285714285714)"
09-01-2023 15:23:41.391632,"(5.0, 6.2, 6.09811320754717)","(18.0, 32.0, 29.857142857142858)","(4.2, 5.7, 5.6045454545454545)","(6.0, 8.6, 8.542857142857143)","(51.0, 120.0, 99.16666666666667)","(71.0, 150.0, 145.0)","(2.25, 2.58, 2.5258823529411765)","(21.0, 99999, 99990)","(10.0, 16.5, 15.964285714285714)"
09-01-2023 15:23:42.492853,"(5.0, 6.2, 6.09811320754717)","(18.0, 32.0, 29.857142857142858)","(4.2, 5.7, 5.5875)","(6.0, 8.6, 8.542857142857143)","(51.0, 120.0, 99.16666666666667)","(71.0, 150.0, 145.0)","(2.25, 2.54, 2.5245714285714285)","(21.0, 99999, 99990)","(10.0, 16.5, 16.35)"
09-01-2023 15:23:43.669358,"(5.0, 6.2, 6.059375)","(18.0, 32.0, 29.857142857142858)","(4.2, 5.7, 5.644)","(6.0, 8.8, 8.584615384615384)","(51.0, 120.0, 99.16666666666667)","(71.0, 190.0, 155.0)","(2.25, 2.54, 2.5245714285714285)","(21.0, 99999, 99990)","(10.0, 16.5, 16.35)"
09-01-2023 15:23:44.792871,"(5.0, 6.2, 6.059375)","(18.0, 32.0, 29.0)","(4.2, 5.7, 5.644)","(6.0, 8.8, 8.584615384615384)","(51.0, 120.0, 99.16666666666667)","(71.0, 190.0, 166.66666666666666)","(2.25, 2.54, 2.538032786885246)","(21.0, 99999, 99990)","(10.0, 16.5, 16.35)"
09-01-2023 15:23:45.994460,"(5.0, 6.2, 6.045714285714286)","(18.0, 30.0, 28.666666666666668)","(4.2, 5.7, 5.397435897435897)","(6.0, 8.8, 8.418181818181818)","(51.0, 120.0, 99.16666666666667)","(71.0, 190.0, 178.33333333333331)","(2.25, 2.54, 2.5513513513513515)","(21.0, 99999, 99990)","(10.0, 16.5, 16.35)"
09-01-2023 15:23:47.285631,"(5.0, 6.2, 6.059375)","(19.0, 30.0, 28.666666666666668)","(4.4, 5.5, 5.49)","(6.5, 8.8, 8.418181818181818)","(61.0, 120.0, 99.16666666666667)","(71.0, 190.0, 175.0)","(2.2, 2.56, 2.5472)","(21.0, 99999, 99990)","(10.0, 16.5, 15.964285714285714)"
09-01-2023 15:23:48.574339,"(5.0, 6.2, 6.059375)","(19.0, 30.0, 28.666666666666668)","(4.4, 5.5, 5.566666666666666)","(6.5, 8.8, 8.418181818181818)","(61.0, 120.0, 99.16666666666667)","(71.0, 190.0, 182.5)","(2.2, 2.56, 2.5696470588235294)","(21.0, 99999, 99990)","(10.0, 16.5, 15.964285714285714)"
09-01-2023 15:23:49.993858,"(5.0, 6.2, 6.059375)","(19.0, 30.0, 28.333333333333332)","(4.4, 5.8, 5.554545454545455)","(6.5, 8.8, 8.418181818181818)","(61.0, 120.0, 103.33333333333333)","(71.0, 190.0, 182.5)","(2.2, 2.58, 2.5648275862068965)","(21.0, 99999, 99990)","(10.0, 16.5, 15.964285714285714)"
09-01-2023 15:23:51.251667,"(5.0, 6.2, 6.045714285714286)","(19.0, 30.0, 28.333333333333332)","(4.4, 5.8, 5.554545454545455)","(6.5, 8.8, 8.254545454545454)","(61.0, 120.0, 103.33333333333333)","(71.0, 190.0, 182.5)","(2.2, 2.58, 2.5648275862068965)","(21.0, 99999, 99990)","(10.0, 16.5, 15.964285714285714)"
09-01-2023 15:23:52.397812,"(5.0, 6.2, 6.045714285714286)","(19.0, 30.0, 28.5)","(4.4, 5.8, 5.554545454545455)","(6.5, 8.8, 8.254545454545454)","(61.0, 120.0, 103.33333333333333)","(71.0, 190.0, 182.5)","(2.2, 2.58, 2.5412903225806454)","(21.0, 99999, 99990)","(10.0, 16.5, 15.964285714285714)"
09-01-2023 15:23:53.610443,"(5.0, 6.2, 6.045714285714286)","(19.0, 30.0, 28.5)","(4.4, 5.8, 5.554545454545455)","(6.5, 8.8, 8.254545454545454)","(61.0, 120.0, 155.0)","(71.0, 190.0, 182.5)","(2.2, 2.58, 2.5278260869565217)","(21.0, 99999, 99990)","(10.0, 16.5, 15.964285714285714)"
09-01-2023 15:23:54.747986,"(5.0, 6.2, 6.045714285714286)","(19.0, 30.0, 28.5)","(4.4, 5.8, 5.554545454545455)","(6.5, 8.8, 8.254545454545454)","(61.0, 190.0, 155.0)","(71.0, 190.0, 182.5)","(2.2, 2.58, 2.5278260869565217)","(21.0, 99999, 99990)","(10.0, 16.5, 15.666666666666666)"
09-01-2023 15:23:55.872212,"(5.0, 6.2, 6.045714285714286)","(19.0, 30.0, 28.5)","(4.4, 5.8, 5.554545454545455)","(6.5, 8.8, 8.254545454545454)","(61.0, 170.0, 161.66666666666669)","(71.0, 190.0, 165.0)","(2.2, 2.58, 2.5223529411764707)","(21.0, 99999, 99990)","(10.0, 16.5, 15.75)"
09-01-2023 15:23:56.981203,"(5.0, 6.2, 6.045714285714286)","(19.0, 38.0, 33.0)","(4.4, 5.8, 5.607142857142857)","(6.5, 8.8, 8.254545454545454)","(61.0, 170.0, 161.66666666666669)","(71.0, 190.0, 165.0)","(2.2, 2.54, 2.5206451612903225)","(21.0, 99999, 99990)","(10.0, 16.5, 15.75)"
09-01-2023 15:23:58.095177,"(5.0, 6.2, 6.045714285714286)","(19.0, 38.0, 37.0)","(4.4, 5.8, 5.607142857142857)","(6.5, 8.8, 8.254545454545454)","(61.0, 170.0, 161.66666666666669)","(71.0, 190.0, 165.0)","(2.2, 2.54, 2.5206451612903225)","(21.0, 99999, 99990)","(10.0, 16.5, 15.75)"
09-01-2023 15:23:59.347731,"(5.0, 6.2, 6.045714285714286)","(19.0, 38.0, 37.333333333333336)","(4.4, 5.8, 5.676470588235294)","(6.5, 8.8, 8.254545454545454)","(61.0, 170.0, 161.66666666666669)","(71.0, 190.0, 165.0)","(2.2, 2.54, 2.5282758620689654)","(21.0, 99999, 99990)","(10.0, 16.5, 16.142857142857142)"
09-01-2023 15:24:00.616633,"(5.0, 6.2, 6.045714285714286)","(19.0, 38.0, 36.875)","(4.4, 5.8, 5.448387096774194)","(6.5, 8.8, 8.254545454545454)","(61.0, 170.0, 161.66666666666669)","(71.0, 190.0, 170.0)","(2.2, 2.54, 2.5282758620689654)","(21.0, 99999, 99990)","(10.0, 16.5, 16.41176470588235)"
09-01-2023 15:24:01.830999,"(5.0, 6.2, 6.045714285714286)","(19.0, 40.0, 36.875)","(4.4, 5.7, 5.448387096774194)","(6.5, 8.8, 8.254545454545454)","(61.0, 170.0, 161.66666666666669)","(71.0, 190.0, 174.0)","(2.2, 2.54, 2.5282758620689654)","(21.0, 99999, 99990)","(10.0, 16.5, 16.5)"
09-01-2023 15:24:03.016919,"(5.0, 6.2, 6.059375)","(19.0, 36.0, 34.0)","(4.4, 5.5, 5.4875)","(6.5, 8.8, 8.384615384615385)","(61.0, 170.0, 161.66666666666669)","(71.0, 190.0, 175.0)","(2.2, 2.54, 2.5108571428571427)","(21.0, 99999, 99990)","(10.0, 18.0, 16.363636363636363)"
09-01-2023 15:24:04.231240,"(5.0, 6.2, 6.0744186046511635)","(19.0, 36.0, 33.142857142857146)","(4.4, 5.5, 5.4941176470588236)","(6.5, 8.8, 8.384615384615385)","(61.0, 170.0, 161.66666666666669)","(71.0, 190.0, 175.0)","(2.2, 2.52, 2.5084848484848483)","(21.0, 99999, 99990)","(10.0, 18.0, 16.363636363636363)"
09-01-2023 15:24:05.575436,"(5.0, 6.2, 6.0744186046511635)","(19.0, 34.0, 33.42857142857143)","(4.4, 5.5, 5.523076923076923)","(6.5, 8.8, 8.5)","(61.0, 170.0, 161.66666666666669)","(71.0, 190.0, 175.0)","(2.2, 2.52, 2.5084848484848483)","(21.0, 99999, 99990)","(10.0, 18.0, 16.2)"
09-01-2023 15:24:06.837982,"(5.0, 6.2, 6.0875)","(20.0, 34.0, 33.0)","(4.4, 5.6, 5.5777777777777775)","(6.5, 8.8, 8.305882352941175)","(61.0, 170.0, 161.66666666666669)","(71.0, 190.0, 175.0)","(2.2, 2.52, 2.5058823529411764)","(21.0, 99999, 99990)","(10.0, 18.0, 16.375)"
09-01-2023 15:24:08.019619,"(5.0, 6.2, 6.08)","(20.0, 34.0, 33.0)","(4.4, 5.6, 5.564150943396227)","(6.5, 8.8, 8.305882352941175)","(61.0, 170.0, 161.66666666666669)","(71.0, 190.0, 175.0)","(2.2, 2.54, 2.523888888888889)","(21.0, 99999, 99990)","(10.0, 17.5, 16.576923076923077)"
09-01-2023 15:24:09.204502,"(5.0, 6.2, 6.08)","(20.0, 34.0, 31.714285714285715)","(4.4, 5.7, 5.564150943396227)","(6.5, 8.8, 8.305882352941175)","(61.0, 170.0, 161.66666666666669)","(91.0, 190.0, 175.0)","(2.2, 2.54, 2.5478260869565217)","(21.0, 99999, 99990)","(11.0, 17.5, 16.236842105263158)"
09-01-2023 15:24:10.410793,"(5.0, 6.2, 6.104166666666667)","(20.0, 34.0, 32.54545454545455)","(4.4, 5.7, 5.561111111111112)","(6.5, 8.8, 8.24)","(61.0, 170.0, 161.66666666666669)","(91.0, 190.0, 176.0)","(2.2, 2.56, 2.5496296296296297)","(21.0, 99999, 99990)","(11.0, 17.5, 16.236842105263158)"
