,Paw Baby,Miss Priddle,Flash Fever,Balts Orson,Redemption Day,Kiah Beach,Miss Verity
07-12-2022 20:53:12.628044,"(7.0, 9.2, 9.163636363636362)","(8.5, 11.0, 10.828947368421053)","(11.0, 14.5, 14.285714285714286)","(8.5, 10.5, 10.456521739130435)","(1.65, 1.94, 1.9375)","(15.0, 24.0, 23.88888888888889)","(13.0, 14.0, 13.519021739130435)"
07-12-2022 20:53:13.557722,"(7.0, 9.4, 9.261538461538462)","(8.5, 11.0, 10.867647058823529)","(11.0, 14.5, 14.375)","(8.5, 10.5, 10.42)","(1.65, 1.95, 1.9457142857142857)","(15.0, 24.0, 23.6)","(13.0, 14.0, 13.519021739130435)"
07-12-2022 20:53:14.481050,"(7.0, 9.2, 9.187096774193547)","(8.5, 11.0, 10.867647058823529)","(11.0, 14.5, 14.166666666666666)","(8.5, 10.5, 10.322222222222223)","(1.65, 1.95, 1.9457142857142857)","(15.0, 24.0, 23.6)","(13.0, 14.0, 13.519125683060109)"
07-12-2022 20:53:15.467029,"(7.0, 9.2, 9.187096774193547)","(8.5, 11.0, 10.867647058823529)","(11.0, 14.5, 14.264705882352942)","(8.5, 10.5, 10.345238095238095)","(1.65, 1.95, 1.9461702127659575)","(15.0, 24.0, 23.6)","(13.0, 14.0, 13.519125683060109)"
07-12-2022 20:53:16.516376,"(7.0, 9.2, 9.187096774193547)","(8.5, 11.0, 10.867647058823529)","(11.0, 14.5, 14.264705882352942)","(8.5, 10.5, 10.3)","(1.65, 1.95, 1.9489999999999998)","(15.0, 24.0, 23.88888888888889)","(13.0, 14.0, 13.518918918918919)"
07-12-2022 20:53:17.577250,"(7.0, 9.2, 9.187096774193547)","(8.5, 11.0, 10.867647058823529)","(11.0, 14.5, 14.318181818181818)","(8.5, 10.5, 10.3)","(1.65, 1.95, 1.946888888888889)","(15.0, 24.0, 23.923076923076923)","(13.0, 14.0, 13.518918918918919)"
07-12-2022 20:53:18.560223,"(7.0, 9.2, 9.187096774193547)","(8.5, 11.0, 10.867647058823529)","(11.0, 14.5, 14.318181818181818)","(8.5, 10.5, 10.272727272727273)","(1.65, 1.95, 1.946888888888889)","(15.0, 24.0, 23.6)","(13.0, 14.0, 12.568627450980392)"
07-12-2022 20:53:19.541165,"(7.0, 9.6, 9.409090909090908)","(8.5, 11.5, 10.794117647058824)","(11.0, 14.5, 14.347826086956522)","(8.5, 10.5, 10.25)","(1.65, 1.95, 1.9494871794871795)","(15.0, 24.0, 24.22222222222222)","(13.0, 13.0, 12.541666666666666)"
07-12-2022 20:53:20.554058,"(7.0, 9.6, 9.5625)","(8.5, 11.5, 10.7991452991453)","(11.0, 14.5, 14.347826086956522)","(8.5, 10.5, 10.3)","(1.65, 1.95, 1.9472727272727273)","(15.0, 25.0, 24.666666666666668)","(13.0, 13.0, 12.541379310344828)"
07-12-2022 20:53:21.578231,"(7.0, 9.6, 9.559999999999999)","(8.5, 11.5, 10.7991452991453)","(11.0, 14.5, 14.347826086956522)","(8.5, 10.5, 10.3)","(1.65, 1.95, 1.9553333333333334)","(15.0, 25.0, 25.22222222222222)","(13.0, 13.0, 12.559602649006623)"
07-12-2022 20:53:22.544096,"(7.0, 9.6, 9.36)","(8.5, 11.5, 11.070588235294117)","(11.0, 15.0, 14.772727272727273)","(8.5, 10.0, 9.399999999999999)","(1.65, 1.96, 1.958695652173913)","(15.0, 26.0, 27.307692307692307)","(13.0, 13.0, 12.559602649006623)"
07-12-2022 20:53:23.750776,"(7.0, 9.6, 9.463636363636363)","(8.5, 11.5, 11.075581395348838)","(11.0, 15.5, 14.857142857142858)","(8.5, 10.0, 9.664)","(1.65, 1.96, 1.9535483870967743)","(15.0, 28.0, 26.363636363636363)","(13.0, 13.0, 12.517543859649123)"
07-12-2022 20:53:24.789231,"(7.0, 9.6, 9.377777777777778)","(8.5, 11.5, 11.075581395348838)","(11.0, 15.5, 14.857142857142858)","(8.5, 10.0, 9.6)","(1.65, 1.96, 1.965813953488372)","(15.0, 28.0, 26.307692307692307)","(13.0, 13.0, 12.548)"
07-12-2022 20:53:25.835485,"(7.0, 9.4, 9.357894736842105)","(8.5, 11.5, 11.075581395348838)","(11.0, 14.5, 14.475)","(8.5, 10.0, 9.438095238095238)","(1.65, 1.97, 1.9572093023255814)","(15.0, 28.0, 26.77777777777778)","(13.0, 13.0, 12.547244094488189)"
07-12-2022 20:53:26.889712,"(7.0, 9.4, 9.357894736842105)","(8.5, 11.5, 11.075581395348838)","(11.0, 15.5, 14.807692307692308)","(8.5, 9.8, 9.438095238095238)","(1.65, 1.96, 1.9686206896551723)","(15.0, 28.0, 26.307692307692307)","(13.0, 13.0, 12.547244094488189)"
07-12-2022 20:53:27.870399,"(7.0, 9.6, 9.36470588235294)","(8.5, 11.5, 11.075581395348838)","(11.0, 15.5, 14.807692307692308)","(8.5, 9.4, 9.185714285714287)","(1.65, 1.97, 1.9656521739130435)","(15.0, 28.0, 26.77777777777778)","(13.0, 13.0, 13.192307692307692)"
07-12-2022 20:53:28.782449,"(7.0, 9.0, 8.860952380952382)","(8.5, 11.5, 11.080246913580247)","(11.0, 15.5, 14.732558139534884)","(8.5, 9.4, 8.85217391304348)","(1.65, 1.97, 1.9656521739130435)","(15.0, 28.0, 26.77777777777778)","(13.0, 13.5, 13.261904761904763)"
07-12-2022 20:53:29.740350,"(7.0, 9.0, 8.816666666666666)","(8.5, 11.5, 11.080246913580247)","(11.0, 15.5, 14.732558139534884)","(8.5, 9.2, 8.967741935483872)","(1.65, 1.98, 1.9742105263157894)","(16.0, 28.0, 26.166666666666668)","(12.0, 13.5, 13.261904761904763)"
07-12-2022 20:53:30.645079,"(7.0, 9.0, 8.816091954022989)","(8.5, 11.5, 11.120253164556962)","(11.0, 15.5, 14.807692307692308)","(8.5, 9.2, 8.967741935483872)","(1.65, 1.98, 1.9742105263157894)","(16.0, 28.0, 26.166666666666668)","(12.0, 13.5, 13.261904761904763)"
07-12-2022 20:53:31.579880,"(7.0, 9.0, 8.840816326530613)","(8.5, 11.5, 11.120253164556962)","(11.0, 15.5, 14.807692307692308)","(8.5, 9.2, 8.967741935483872)","(1.65, 1.98, 1.968076923076923)","(16.0, 28.0, 26.77777777777778)","(12.0, 13.5, 13.12962962962963)"
07-12-2022 20:53:32.763572,"(7.0, 9.0, 8.744262295081967)","(8.5, 11.5, 11.120253164556962)","(11.0, 15.5, 14.944444444444445)","(8.0, 9.2, 9.016666666666666)","(1.65, 1.97, 1.9792857142857143)","(16.0, 28.0, 26.625)","(12.0, 13.5, 13.12962962962963)"
07-12-2022 20:53:33.861772,"(7.0, 9.0, 8.847058823529412)","(8.5, 11.5, 11.120253164556962)","(11.0, 15.0, 14.944444444444445)","(8.0, 9.2, 9.016666666666666)","(1.65, 1.99, 1.9711764705882353)","(16.0, 28.0, 26.625)","(12.0, 13.5, 12.947368421052632)"
07-12-2022 20:53:34.960759,"(7.0, 9.0, 8.851851851851851)","(8.5, 11.5, 11.120253164556962)","(11.0, 15.0, 14.944444444444445)","(8.0, 9.2, 9.037037037037036)","(1.65, 1.98, 1.9725)","(16.0, 28.0, 26.857142857142858)","(12.0, 13.0, 13.172413793103448)"
07-12-2022 20:53:36.121864,"(7.0, 9.0, 8.957142857142857)","(8.5, 11.5, 11.120253164556962)","(11.0, 15.0, 14.944444444444445)","(8.0, 9.2, 8.980645161290322)","(1.65, 1.98, 1.9807692307692308)","(16.0, 28.0, 26.857142857142858)","(12.0, 13.5, 13.172413793103448)"
07-12-2022 20:53:37.165756,"(7.0, 9.0, 8.96)","(8.5, 11.5, 11.120253164556962)","(11.0, 15.0, 14.941176470588236)","(8.0, 9.2, 8.925714285714285)","(1.65, 1.99, 1.9791803278688525)","(16.0, 28.0, 26.75)","(12.0, 13.5, 13.172413793103448)"
07-12-2022 20:53:38.213448,"(7.0, 9.0, 8.917948717948718)","(8.5, 11.5, 11.120253164556962)","(11.0, 15.5, 15.452380952380953)","(8.0, 9.2, 8.925714285714285)","(1.65, 1.99, 1.978813559322034)","(16.0, 27.0, 26.75)","(12.0, 13.5, 13.172413793103448)"
07-12-2022 20:53:39.334008,"(7.0, 9.0, 8.917948717948718)","(8.5, 11.5, 11.120253164556962)","(11.0, 15.5, 15.452380952380953)","(8.0, 9.2, 8.9375)","(1.65, 1.99, 1.9701)","(16.0, 27.0, 26.8)","(12.0, 13.5, 13.25)"
07-12-2022 20:53:40.346127,"(7.0, 9.2, 8.81904761904762)","(8.5, 11.5, 11.120253164556962)","(11.0, 16.0, 15.304347826086957)","(8.0, 9.2, 8.9375)","(1.65, 1.98, 1.969468085106383)","(16.0, 27.0, 25.875)","(12.0, 13.5, 13.25)"
07-12-2022 20:53:41.390999,"(7.0, 9.2, 8.844444444444445)","(8.5, 11.5, 11.120253164556962)","(11.0, 16.0, 15.653846153846153)","(8.0, 9.2, 8.9375)","(1.65, 1.98, 1.9646987951807229)","(16.0, 26.0, 25.875)","(12.0, 13.5, 13.017857142857142)"
07-12-2022 20:53:42.392197,"(7.0, 9.2, 8.719999999999999)","(8.5, 11.5, 11.071428571428571)","(11.0, 16.0, 15.631578947368421)","(8.0, 9.6, 9.542307692307691)","(1.65, 1.97, 1.9625842696629212)","(16.0, 26.0, 25.875)","(12.0, 13.5, 13.017857142857142)"
07-12-2022 20:53:43.406246,"(7.0, 9.0, 8.690909090909091)","(8.5, 11.5, 11.155172413793103)","(11.0, 16.0, 15.61111111111111)","(8.0, 9.6, 9.576744186046511)","(1.65, 1.97, 1.951290322580645)","(16.0, 26.0, 25.875)","(12.0, 13.5, 13.017857142857142)"
07-12-2022 20:53:44.340779,"(7.0, 9.0, 8.714285714285714)","(8.5, 11.5, 11.455357142857142)","(11.0, 16.0, 15.61111111111111)","(8.0, 9.6, 9.457142857142857)","(1.65, 1.97, 1.9564383561643834)","(16.0, 27.0, 26.75)","(12.0, 13.5, 13.017857142857142)"
07-12-2022 20:53:45.577576,"(7.0, 9.0, 8.68)","(8.5, 12.0, 11.642857142857142)","(11.0, 16.0, 15.61111111111111)","(8.0, 9.6, 9.576744186046511)","(1.65, 1.96, 1.9573913043478262)","(16.0, 26.0, 25.9)","(12.0, 13.0, 13.308823529411764)"
07-12-2022 20:53:46.609910,"(7.0, 9.0, 8.68)","(8.5, 12.0, 11.558823529411764)","(11.0, 16.0, 15.61111111111111)","(8.0, 9.6, 9.576744186046511)","(1.65, 1.96, 1.967142857142857)","(16.0, 26.0, 25.857142857142858)","(12.0, 13.5, 13.04054054054054)"
07-12-2022 20:53:47.734167,"(7.0, 8.8, 8.752380952380953)","(8.5, 12.0, 11.58695652173913)","(11.0, 16.0, 15.416666666666666)","(8.0, 9.6, 9.581176470588234)","(1.65, 1.97, 1.9391935483870968)","(16.0, 26.0, 25.923076923076923)","(12.0, 13.5, 13.259036144578314)"
07-12-2022 20:53:48.955011,"(7.0, 9.0, 8.842105263157894)","(8.5, 12.0, 11.666666666666666)","(11.0, 16.0, 15.5)","(8.0, 9.6, 9.556164383561644)","(1.65, 1.94, 1.9367391304347825)","(16.0, 26.0, 25.923076923076923)","(12.0, 13.5, 13.26923076923077)"
07-12-2022 20:53:50.093682,"(7.0, 9.0, 8.85)","(8.5, 12.0, 11.666666666666666)","(11.0, 16.0, 15.5)","(8.0, 9.6, 9.533333333333333)","(1.65, 1.95, 1.9104601226993865)","(16.0, 26.0, 27.684210526315788)","(12.0, 13.5, 13.238095238095237)"
07-12-2022 20:53:51.104147,"(7.0, 9.0, 8.927272727272728)","(8.5, 12.5, 12.042857142857143)","(11.0, 16.0, 15.5)","(8.0, 9.6, 9.533333333333333)","(1.65, 1.92, 1.8969999999999998)","(16.0, 28.0, 26.833333333333332)","(12.0, 13.5, 13.238095238095237)"
07-12-2022 20:53:52.179728,"(7.0, 9.2, 9.007407407407408)","(8.5, 12.5, 12.090909090909092)","(11.0, 16.0, 15.5)","(8.0, 9.6, 9.563636363636364)","(1.65, 1.9, 1.8886666666666665)","(16.0, 27.0, 26.857142857142858)","(12.0, 13.5, 13.393939393939394)"
07-12-2022 20:53:53.202425,"(7.0, 9.4, 9.19047619047619)","(8.5, 12.5, 11.735294117647058)","(11.0, 16.0, 15.344827586206897)","(8.0, 9.8, 9.729411764705883)","(1.65, 1.89, 1.8914285714285715)","(16.0, 27.0, 25.3)","(12.0, 14.0, 13.541666666666666)"
07-12-2022 20:53:54.158998,"(7.0, 9.4, 9.13913043478261)","(8.5, 12.5, 11.952054794520548)","(11.0, 16.0, 15.204081632653061)","(8.0, 9.8, 9.779310344827588)","(1.65, 1.9, 1.877191011235955)","(16.0, 26.0, 25.1)","(12.0, 14.0, 13.256410256410255)"
07-12-2022 20:53:55.126327,"(7.0, 9.4, 9.222222222222223)","(8.5, 12.5, 12.061224489795919)","(11.0, 15.0, 14.90625)","(8.0, 9.8, 9.600000000000001)","(1.65, 1.89, 1.8775409836065573)","(16.0, 26.0, 25.1)","(12.0, 14.0, 13.344827586206897)"
07-12-2022 20:53:56.110381,"(7.0, 9.6, 9.299999999999999)","(8.5, 12.5, 12.057692307692308)","(11.0, 15.0, 14.9375)","(8.0, 10.0, 9.666666666666666)","(1.65, 1.89, 1.8702416918429003)","(16.0, 26.0, 25.75)","(12.0, 14.0, 13.392156862745098)"
07-12-2022 20:53:57.175236,"(7.0, 9.6, 9.466666666666667)","(8.5, 12.5, 12.057692307692308)","(11.0, 15.0, 14.923076923076923)","(8.0, 10.0, 9.75)","(1.65, 1.88, 1.8633333333333335)","(16.0, 26.0, 25.75)","(12.0, 14.0, 13.425925925925926)"
07-12-2022 20:53:58.172688,"(7.0, 9.6, 9.529411764705882)","(8.5, 12.5, 12.116071428571429)","(11.0, 15.0, 14.923076923076923)","(8.0, 10.0, 9.75)","(1.65, 1.87, 1.8633333333333335)","(16.0, 26.0, 25.75)","(12.0, 14.0, 13.425925925925926)"
07-12-2022 20:53:59.203476,"(7.0, 9.6, 9.461538461538462)","(9.0, 12.5, 12.141666666666667)","(11.0, 15.0, 14.88888888888889)","(8.0, 10.0, 9.714285714285714)","(1.65, 1.87, 1.859294117647059)","(16.0, 26.0, 25.74074074074074)","(11.0, 14.0, 13.390625)"
07-12-2022 20:54:00.207905,"(7.0, 9.6, 9.485714285714286)","(9.0, 12.5, 12.141666666666667)","(11.0, 15.0, 14.85)","(8.0, 10.0, 9.669565217391304)","(1.65, 1.87, 1.8582432432432434)","(16.0, 26.0, 25.723684210526315)","(11.0, 14.0, 13.290909090909091)"
07-12-2022 20:54:01.245101,"(7.0, 9.6, 9.49189189189189)","(9.0, 12.5, 12.11111111111111)","(11.0, 15.0, 14.590909090909092)","(8.0, 10.0, 9.84)","(1.65, 1.87, 1.8582142857142858)","(16.0, 26.0, 24.242424242424242)","(11.0, 14.0, 13.5625)"
07-12-2022 20:54:02.326310,"(7.0, 9.6, 9.577777777777778)","(9.0, 12.5, 12.166666666666666)","(11.0, 15.0, 14.61111111111111)","(8.0, 10.0, 9.853846153846154)","(1.65, 1.86, 1.853913043478261)","(16.0, 25.0, 24.305555555555557)","(11.0, 14.0, 13.527777777777779)"
07-12-2022 20:54:03.360973,"(7.0, 9.6, 9.573333333333332)","(9.0, 12.5, 12.144736842105264)","(11.0, 15.0, 14.61111111111111)","(8.0, 10.5, 9.853846153846154)","(1.65, 1.86, 1.8576271186440678)","(16.0, 25.0, 24.2972972972973)","(11.0, 14.0, 13.630434782608695)"
07-12-2022 20:54:04.441560,"(7.0, 9.6, 9.566666666666666)","(9.0, 12.5, 12.178571428571429)","(11.0, 15.0, 14.61111111111111)","(8.0, 10.5, 10.05)","(1.65, 1.86, 1.855757575757576)","(16.0, 25.0, 24.2972972972973)","(11.0, 14.0, 13.630434782608695)"
07-12-2022 20:54:05.789609,"(7.0, 9.6, 9.55)","(9.0, 12.5, 12.144736842105264)","(11.0, 15.0, 14.61111111111111)","(8.0, 10.5, 10.05)","(1.65, 1.86, 1.857777777777778)","(16.0, 25.0, 24.071428571428573)","(11.0, 14.0, 13.630434782608695)"
07-12-2022 20:54:06.912423,"(7.0, 9.6, 9.55)","(9.0, 12.5, 12.144736842105264)","(11.0, 15.0, 14.61111111111111)","(8.0, 10.5, 10.267241379310345)","(1.65, 1.86, 1.8593814432989693)","(16.0, 25.0, 24.133333333333333)","(11.0, 14.0, 13.673076923076923)"
07-12-2022 20:54:07.944093,"(7.0, 9.6, 9.5)","(9.0, 12.5, 12.203703703703704)","(11.0, 15.0, 14.597560975609756)","(8.0, 10.5, 10.267241379310345)","(1.65, 1.86, 1.8623376623376624)","(16.0, 25.0, 24.1)","(11.0, 14.0, 13.673076923076923)"
07-12-2022 20:54:09.112260,"(7.0, 9.6, 9.481818181818182)","(9.0, 12.5, 12.227272727272727)","(11.0, 15.0, 14.614285714285714)","(8.0, 10.5, 10.363636363636363)","(1.65, 1.88, 1.8526315789473684)","(16.0, 25.0, 24.1)","(11.0, 14.0, 13.8)"
07-12-2022 20:54:10.254318,"(7.0, 9.8, 9.25925925925926)","(9.0, 12.5, 12.227272727272727)","(11.0, 15.0, 14.614285714285714)","(8.0, 10.5, 10.4)","(1.65, 1.87, 1.860344827586207)","(16.0, 25.0, 24.1)","(11.0, 14.5, 13.842105263157894)"
07-12-2022 20:54:11.349662,"(7.0, 9.6, 9.48235294117647)","(9.0, 12.5, 12.277777777777779)","(11.0, 15.0, 14.614285714285714)","(8.0, 10.5, 10.407407407407407)","(1.65, 1.87, 1.860344827586207)","(16.0, 25.0, 24.09090909090909)","(11.0, 14.5, 13.842105263157894)"
07-12-2022 20:54:12.441975,"(7.0, 9.6, 9.48235294117647)","(9.0, 12.5, 12.416666666666666)","(11.0, 15.0, 14.614285714285714)","(8.0, 10.5, 10.40677966101695)","(1.65, 1.87, 1.867032967032967)","(16.0, 25.0, 24.09090909090909)","(11.0, 14.5, 13.842105263157894)"
07-12-2022 20:54:13.486397,"(7.0, 9.6, 9.381818181818181)","(9.0, 13.0, 12.652173913043478)","(11.0, 15.0, 14.833333333333334)","(8.0, 10.5, 10.363636363636363)","(1.65, 1.87, 1.86)","(16.0, 25.0, 23.46153846153846)","(11.0, 14.5, 15.3)"
07-12-2022 20:54:14.545726,"(7.0, 9.6, 9.479245283018868)","(9.0, 13.0, 12.75)","(11.0, 15.0, 14.833333333333334)","(8.0, 10.5, 10.338461538461539)","(1.65, 1.86, 1.8516981132075472)","(16.0, 25.0, 23.5)","(11.0, 15.5, 14.957446808510639)"
07-12-2022 20:54:16.097968,"(7.0, 9.6, 9.56078431372549)","(9.0, 13.0, 12.75)","(11.0, 15.0, 14.928571428571429)","(8.0, 10.5, 10.338461538461539)","(1.65, 1.86, 1.8486206896551725)","(16.0, 24.0, 23.026315789473685)","(11.0, 15.0, 14.957446808510639)"
07-12-2022 20:54:17.050225,"(7.0, 9.6, 9.56078431372549)","(9.0, 13.0, 12.75)","(11.0, 15.0, 14.928571428571429)","(8.0, 10.5, 10.338461538461539)","(1.65, 1.85, 1.8486206896551725)","(16.0, 24.0, 23.026315789473685)","(11.0, 15.0, 14.957446808510639)"
07-12-2022 20:54:18.109619,"(7.0, 9.6, 9.591836734693878)","(9.0, 13.0, 12.766666666666667)","(11.0, 15.0, 14.928571428571429)","(8.0, 10.5, 10.323529411764707)","(1.65, 1.85, 1.8392307692307692)","(16.0, 24.0, 22.63157894736842)","(11.0, 15.5, 15.848837209302326)"
07-12-2022 20:54:19.362446,"(7.0, 9.6, 9.55)","(9.0, 13.0, 12.766666666666667)","(11.0, 15.0, 14.928571428571429)","(8.0, 10.5, 10.315384615384616)","(1.65, 1.85, 1.8374626865671642)","(16.0, 24.0, 22.63157894736842)","(11.0, 16.0, 15.852272727272727)"
07-12-2022 20:54:20.621996,"(7.0, 9.6, 9.55)","(9.0, 13.0, 12.766666666666667)","(11.0, 15.0, 14.93421052631579)","(8.0, 10.5, 10.323529411764707)","(1.65, 1.85, 1.836875)","(16.0, 24.0, 22.63157894736842)","(11.0, 16.0, 15.869565217391305)"
07-12-2022 20:54:21.749486,"(7.0, 9.6, 9.589189189189188)","(9.0, 13.0, 12.766666666666667)","(11.0, 15.0, 14.93421052631579)","(8.0, 10.5, 10.323529411764707)","(1.65, 1.84, 1.8384615384615386)","(16.0, 24.0, 22.666666666666668)","(11.0, 16.0, 15.86046511627907)"
07-12-2022 20:54:22.782263,"(7.0, 9.6, 9.55)","(9.0, 13.0, 12.766666666666667)","(11.0, 15.0, 14.93421052631579)","(8.0, 10.5, 10.323529411764707)","(1.65, 1.84, 1.8357894736842106)","(16.0, 24.0, 22.63157894736842)","(11.0, 16.0, 15.86046511627907)"
07-12-2022 20:54:23.917238,"(7.5, 9.6, 9.553488372093023)","(10.0, 13.0, 12.766666666666667)","(11.0, 15.0, 14.93421052631579)","(8.0, 10.5, 10.323529411764707)","(1.65, 1.84, 1.831913043478261)","(16.0, 24.0, 22.944444444444443)","(11.0, 16.0, 15.95)"
07-12-2022 20:54:24.873618,"(7.5, 9.6, 9.523404255319148)","(10.0, 13.0, 12.766666666666667)","(11.0, 15.0, 14.93421052631579)","(8.0, 10.5, 10.323529411764707)","(1.65, 1.84, 1.8352272727272727)","(16.0, 23.0, 22.448275862068964)","(11.0, 16.0, 15.8125)"
07-12-2022 20:54:25.968961,"(7.5, 9.2, 9.053658536585365)","(10.0, 13.0, 12.875)","(11.0, 15.0, 14.93421052631579)","(8.0, 10.5, 10.415094339622641)","(1.65, 1.84, 1.8252307692307692)","(16.0, 24.0, 22.448275862068964)","(11.0, 16.0, 15.823529411764707)"
07-12-2022 20:54:27.045525,"(7.5, 9.2, 9.072)","(10.0, 13.5, 12.842857142857143)","(11.0, 15.0, 14.93421052631579)","(8.0, 10.5, 10.44)","(1.65, 1.84, 1.83609375)","(16.0, 24.0, 22.548387096774192)","(11.0, 16.0, 15.538461538461538)"
07-12-2022 20:54:28.132479,"(7.5, 9.2, 9.04)","(10.0, 13.5, 12.8)","(11.0, 15.0, 14.93421052631579)","(8.0, 10.5, 10.44)","(1.65, 1.84, 1.8369642857142858)","(16.0, 24.0, 22.548387096774192)","(11.0, 16.0, 15.538461538461538)"
07-12-2022 20:54:29.242413,"(7.5, 9.2, 9.0)","(10.0, 13.5, 12.8)","(11.0, 15.0, 14.93421052631579)","(8.0, 10.5, 10.44)","(1.65, 1.84, 1.833913043478261)","(16.0, 24.0, 22.5)","(11.0, 16.0, 15.538461538461538)"
07-12-2022 20:54:30.269506,"(7.5, 9.2, 9.0)","(10.0, 13.5, 12.925531914893616)","(11.0, 15.0, 14.93421052631579)","(8.0, 10.5, 10.46808510638298)","(1.65, 1.84, 1.837843137254902)","(16.0, 24.0, 22.5)","(11.0, 16.0, 15.538461538461538)"
07-12-2022 20:54:31.227916,"(7.5, 9.2, 8.991304347826087)","(10.0, 13.5, 12.925531914893616)","(11.0, 15.5, 15.325)","(8.0, 10.5, 10.46808510638298)","(1.65, 1.85, 1.837843137254902)","(16.0, 24.0, 22.5)","(11.0, 16.0, 15.538461538461538)"
07-12-2022 20:54:32.227076,"(7.5, 9.2, 8.991304347826087)","(10.0, 13.5, 12.925531914893616)","(11.0, 15.5, 15.3125)","(8.0, 10.5, 10.46808510638298)","(1.65, 1.85, 1.8372727272727274)","(16.0, 24.0, 22.5)","(11.0, 16.0, 15.538461538461538)"
07-12-2022 20:54:33.275705,"(7.5, 9.2, 8.96)","(10.0, 13.5, 12.925531914893616)","(11.0, 16.0, 15.375)","(8.0, 10.5, 10.46808510638298)","(1.65, 1.85, 1.8372727272727274)","(16.0, 24.0, 22.5)","(11.0, 16.0, 15.538461538461538)"
07-12-2022 20:54:34.321897,"(7.5, 9.2, 8.939130434782609)","(10.0, 13.5, 12.925531914893616)","(11.0, 16.0, 15.473684210526315)","(8.0, 10.5, 10.46808510638298)","(1.65, 1.85, 1.8411111111111111)","(16.0, 24.0, 22.5)","(11.0, 16.0, 15.586206896551724)"
07-12-2022 20:54:35.596074,"(7.5, 9.2, 9.09090909090909)","(10.0, 13.5, 13.055555555555555)","(11.0, 15.0, 14.659722222222221)","(8.0, 10.5, 10.676923076923076)","(1.65, 1.85, 1.8344444444444445)","(16.0, 24.0, 22.53061224489796)","(11.0, 16.0, 15.586206896551724)"
07-12-2022 20:54:36.810414,"(7.5, 9.2, 9.1)","(10.0, 13.5, 13.055555555555555)","(11.0, 15.0, 14.659722222222221)","(8.0, 11.0, 10.676923076923076)","(1.65, 1.85, 1.8323333333333334)","(16.0, 24.0, 22.5)","(11.0, 16.0, 15.586206896551724)"
07-12-2022 20:54:37.870332,"(7.5, 9.2, 9.1)","(10.0, 13.5, 13.055555555555555)","(11.0, 15.0, 14.659722222222221)","(8.0, 11.0, 10.705882352941176)","(1.65, 1.85, 1.8327272727272728)","(16.0, 24.0, 22.5)","(11.0, 16.0, 15.586206896551724)"
07-12-2022 20:54:38.949886,"(7.5, 9.4, 9.007692307692308)","(10.0, 13.5, 13.055555555555555)","(11.0, 15.5, 15.346153846153847)","(8.0, 11.0, 10.6875)","(1.65, 1.84, 1.835)","(16.0, 24.0, 22.4)","(11.0, 16.0, 15.586206896551724)"
07-12-2022 20:54:40.000379,"(7.5, 9.2, 9.076923076923077)","(10.0, 13.5, 13.055555555555555)","(11.0, 15.5, 15.346153846153847)","(8.0, 11.0, 10.733333333333334)","(1.65, 1.84, 1.8369811320754719)","(16.0, 24.0, 22.42622950819672)","(11.0, 16.0, 15.586206896551724)"
07-12-2022 20:54:41.420340,"(7.5, 9.2, 9.3376)","(10.0, 13.5, 13.055555555555555)","(11.0, 15.5, 15.346153846153847)","(8.0, 11.0, 10.733333333333334)","(1.65, 1.84, 1.8369811320754719)","(16.0, 24.0, 22.42622950819672)","(11.0, 16.0, 15.538461538461538)"
07-12-2022 20:54:42.605515,"(7.5, 9.4, 9.094117647058823)","(10.0, 13.5, 13.055555555555555)","(11.0, 15.5, 15.346153846153847)","(8.0, 11.0, 10.733333333333334)","(1.65, 1.84, 1.8362162162162163)","(16.0, 24.0, 22.42622950819672)","(11.0, 16.0, 15.466666666666667)"
07-12-2022 20:54:43.719997,"(7.5, 9.4, 9.163636363636364)","(10.0, 13.5, 13.055555555555555)","(11.0, 15.5, 15.346153846153847)","(8.0, 11.0, 10.733333333333334)","(1.65, 1.84, 1.8372549019607844)","(16.0, 24.0, 22.42622950819672)","(11.0, 16.0, 15.719298245614034)"
07-12-2022 20:54:44.904061,"(7.5, 9.4, 9.138461538461538)","(10.0, 13.5, 13.055555555555555)","(11.0, 15.5, 15.357142857142858)","(8.0, 11.0, 10.733333333333334)","(1.65, 1.84, 1.8372549019607844)","(16.0, 24.0, 22.42622950819672)","(11.0, 16.0, 15.931818181818182)"
07-12-2022 20:54:45.940188,"(7.5, 9.4, 9.152941176470588)","(10.0, 13.5, 13.055555555555555)","(11.0, 15.5, 15.357142857142858)","(8.0, 11.0, 10.733333333333334)","(1.65, 1.84, 1.8469387755102042)","(16.0, 24.0, 22.42622950819672)","(11.0, 16.0, 15.931818181818182)"
07-12-2022 20:54:47.071955,"(7.5, 9.4, 9.181818181818182)","(10.0, 13.5, 13.106060606060606)","(11.0, 15.5, 15.357142857142858)","(8.0, 11.0, 10.733333333333334)","(1.65, 1.85, 1.8424175824175826)","(16.0, 24.0, 22.42622950819672)","(11.0, 16.0, 15.7)"
07-12-2022 20:54:48.168725,"(7.5, 9.4, 9.08)","(10.0, 13.0, 12.921052631578947)","(11.0, 15.5, 15.357142857142858)","(8.0, 11.0, 10.55)","(1.65, 1.85, 1.8450000000000002)","(16.0, 24.0, 22.464285714285715)","(11.0, 16.0, 15.863636363636363)"
