,Allanon,Just Call Me Molly Nz,Querencia,Oonskade,Set Me Free Nz,Majestic Time,Hammer Son,Everysecondcounts,Kapai Nz
10-01-2023 13:05:35.342851,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 13.428571428571429)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:36.605692,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 13.428571428571429)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:37.867080,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 13.428571428571429)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:39.129824,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 13.428571428571429)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:40.286706,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 13.428571428571429)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:41.453616,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 13.428571428571429)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:42.597232,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 13.428571428571429)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:43.757136,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 13.428571428571429)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:44.940787,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.058823529411764)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:46.113719,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.058823529411764)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:47.293832,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 13.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:48.460311,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 13.923076923076923)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:49.660932,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:50.833195,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:52.011906,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:53.164995,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:54.316499,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:55.482386,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:56.692980,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:57.929373,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:05:59.275643,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:00.480731,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:01.730835,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:02.915779,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:04.109694,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:05.354274,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:06.504045,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:07.732711,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:08.916343,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:10.233507,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:11.518707,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:12.739563,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:14.024351,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:15.140221,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:16.314619,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:17.603082,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.55)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:18.816786,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.514285714285714)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:19.977466,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.514285714285714)","(4.4, 99999, 99990)","(11.0, 17.0, 14.333333333333334)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:21.198688,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.514285714285714)","(4.4, 99999, 99990)","(11.0, 17.0, 14.666666666666666)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:22.565024,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.514285714285714)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:23.821077,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:25.118655,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:26.388168,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:27.596964,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:28.854267,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.385714285714285)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:30.086322,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.385714285714285)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:31.305244,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:32.588786,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:33.838588,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:35.084488,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:36.337924,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:37.636221,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:38.898468,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.385714285714285)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:40.259664,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.385714285714285)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:41.600784,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.385714285714285)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:42.898182,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.385714285714285)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:44.195068,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:45.480389,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:46.764894,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:48.057187,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:49.347903,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:50.642757,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:52.071362,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:53.524068,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:54.837549,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:56.170510,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:57.647436,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:06:58.994729,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:07:00.330575,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:07:01.725706,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 6.2, 5.666666666666667)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:07:03.022376,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 17.0, 15.0)","(4.8, 6.2, 5.5600000000000005)","(11.0, 19.0, 18.166666666666668)","(18.0, 99999, 99990)"
10-01-2023 13:07:04.624119,"(51.0, 100.0, 91.33333333333333)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.476470588235294)","(4.4, 99999, 99990)","(11.0, 16.5, 15.0)","(4.8, 6.2, 5.5600000000000005)","(11.0, 19.0, 17.375)","(18.0, 99999, 99990)"
10-01-2023 13:07:06.036893,"(51.0, 90.0, 70.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.385714285714285)","(4.4, 99999, 99990)","(11.0, 16.5, 15.0)","(4.8, 6.2, 5.5600000000000005)","(11.0, 18.5, 17.375)","(18.0, 99999, 99990)"
10-01-2023 13:07:07.442975,"(51.0, 90.0, 70.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.5)","(4.4, 99999, 99990)","(11.0, 16.5, 15.0)","(4.8, 6.2, 5.5600000000000005)","(11.0, 18.5, 17.375)","(18.0, 99999, 99990)"
10-01-2023 13:07:08.805260,"(51.0, 90.0, 70.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.8, 4.5)","(4.4, 99999, 99990)","(11.0, 16.5, 15.0)","(4.8, 6.2, 5.8)","(11.0, 18.5, 17.375)","(18.0, 99999, 99990)"
10-01-2023 13:07:10.249918,"(51.0, 90.0, 58.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.8, 4.5)","(4.4, 99999, 99990)","(11.0, 16.5, 15.75)","(4.8, 6.0, 5.8)","(11.0, 18.5, 17.375)","(18.0, 99999, 99990)"
10-01-2023 13:07:11.645860,"(51.0, 90.0, 58.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.8, 4.5)","(4.4, 99999, 99990)","(11.0, 18.0, 15.9)","(4.8, 6.0, 5.8)","(11.0, 18.5, 17.375)","(18.0, 99999, 99990)"
10-01-2023 13:07:13.011517,"(51.0, 90.0, 58.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.8, 4.5)","(4.4, 99999, 99990)","(11.0, 17.5, 16.875)","(4.8, 6.0, 5.8)","(11.0, 18.5, 17.375)","(18.0, 99999, 99990)"
10-01-2023 13:07:14.375741,"(51.0, 90.0, 58.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.8, 4.5)","(4.4, 99999, 99990)","(11.0, 18.0, 16.875)","(4.8, 6.0, 5.8)","(11.0, 18.5, 17.375)","(18.0, 99999, 99990)"
10-01-2023 13:07:15.689984,"(51.0, 90.0, 58.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.8, 4.9)","(4.4, 99999, 99990)","(11.0, 18.0, 16.875)","(4.8, 6.0, 5.8)","(11.0, 18.5, 17.375)","(18.0, 99999, 99990)"
10-01-2023 13:07:16.954885,"(51.0, 80.0, 56.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.9)","(4.4, 99999, 99990)","(11.0, 18.0, 15.0)","(4.8, 6.0, 5.8)","(11.0, 18.5, 17.375)","(18.0, 99999, 99990)"
10-01-2023 13:07:18.229464,"(51.0, 70.0, 54.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 4.9, 4.8)","(4.4, 99999, 99990)","(11.0, 18.0, 15.0)","(4.8, 6.0, 5.8)","(11.0, 18.5, 17.375)","(18.0, 99999, 99990)"
10-01-2023 13:07:19.552013,"(51.0, 70.0, 54.0)","(4.6, 99999, 99990)","(6.5, 8.8, 8.68)","(4.0, 5.0, 4.708333333333333)","(4.4, 99999, 99990)","(11.0, 18.0, 14.625)","(4.8, 6.0, 5.8)","(11.0, 18.5, 17.375)","(18.0, 99999, 99990)"
