,Locked And Ready,Gotham Diva,We Dance,Defined Benefit,Nibiru,Jay Jay Lopez,System Issues
05-01-2023 17:11:04.615291,"(3.3, 4.2, 4.141333333333334)","(3.6, 4.1, 4.058571428571429)","(2.6, 3.35, 3.3394736842105264)","(14.0, 16.5, 16.333333333333332)","(15.0, 18.5, 17.916666666666668)","(13.0, 17.0, 16.666666666666668)","(21.0, 32.0, 30.8)"
05-01-2023 17:11:05.714841,"(3.3, 4.2, 4.125)","(3.6, 4.1, 4.0442857142857145)","(2.6, 3.35, 3.3394736842105264)","(14.0, 16.5, 16.423076923076923)","(15.0, 18.5, 17.8)","(13.0, 17.0, 16.766666666666666)","(21.0, 32.0, 31.4)"
05-01-2023 17:11:06.783047,"(3.3, 4.3, 4.114814814814815)","(3.6, 4.1, 4.061904761904762)","(2.6, 3.35, 3.315079365079365)","(14.0, 16.5, 16.423076923076923)","(15.0, 18.5, 17.8)","(13.0, 17.0, 16.727272727272727)","(21.0, 32.0, 31.333333333333332)"
05-01-2023 17:11:07.769197,"(3.3, 4.2, 4.134482758620689)","(3.6, 4.1, 4.0606060606060606)","(2.6, 3.35, 3.3163793103448276)","(14.0, 16.5, 16.38888888888889)","(15.0, 18.5, 18.166666666666668)","(13.0, 17.0, 16.71875)","(21.0, 32.0, 31.77777777777778)"
05-01-2023 17:11:08.878733,"(3.3, 4.2, 4.129166666666666)","(3.6, 4.1, 4.019047619047619)","(2.6, 3.35, 3.341818181818182)","(14.0, 16.5, 16.26923076923077)","(15.0, 18.5, 18.0)","(13.0, 17.0, 16.742857142857144)","(21.0, 34.0, 32.11764705882353)"
05-01-2023 17:11:10.041075,"(3.3, 4.1, 4.015555555555555)","(3.6, 4.1, 4.013513513513513)","(2.6, 3.35, 3.3466666666666667)","(14.0, 17.0, 16.26923076923077)","(15.0, 18.5, 17.785714285714285)","(13.0, 17.0, 16.430555555555557)","(21.0, 34.0, 32.11764705882353)"
05-01-2023 17:11:11.383201,"(3.3, 4.1, 4.071052631578947)","(3.6, 4.1, 4.001408450704226)","(2.6, 3.35, 3.3466666666666667)","(14.0, 17.0, 16.26923076923077)","(15.0, 18.5, 17.666666666666668)","(13.0, 16.5, 16.914285714285715)","(21.0, 34.0, 31.77777777777778)"
05-01-2023 17:11:12.546548,"(3.3, 4.2, 4.092307692307692)","(3.6, 4.1, 4.001408450704226)","(2.6, 3.35, 3.349122807017544)","(14.0, 17.0, 16.25925925925926)","(15.0, 18.5, 17.91176470588235)","(13.0, 17.0, 17.23076923076923)","(21.0, 34.0, 32.36363636363637)"
05-01-2023 17:11:13.730459,"(3.3, 4.2, 4.095454545454546)","(3.6, 4.0, 3.951041666666667)","(2.6, 3.35, 3.349122807017544)","(14.0, 17.0, 16.25925925925926)","(15.0, 18.5, 18.25)","(13.0, 17.5, 16.59090909090909)","(21.0, 34.0, 32.26086956521739)"
05-01-2023 17:11:14.832472,"(3.3, 4.2, 4.091764705882353)","(3.6, 4.0, 3.966666666666667)","(2.6, 3.35, 3.349122807017544)","(14.0, 17.0, 16.25925925925926)","(15.0, 18.5, 17.818181818181817)","(13.0, 17.5, 16.9)","(21.0, 34.0, 32.26086956521739)"
05-01-2023 17:11:15.940282,"(3.3, 4.2, 4.081927710843374)","(3.6, 4.0, 3.980701754385965)","(2.6, 3.4, 3.3988888888888886)","(14.0, 16.5, 16.181818181818183)","(15.0, 18.0, 16.75)","(13.0, 17.0, 16.925)","(21.0, 34.0, 32.714285714285715)"
05-01-2023 17:11:17.089732,"(3.3, 4.1, 4.073214285714285)","(3.6, 4.0, 3.966891891891892)","(2.6, 3.4, 3.363541666666667)","(14.0, 16.5, 15.973684210526315)","(15.0, 17.0, 16.045454545454547)","(13.0, 17.0, 16.902439024390244)","(21.0, 34.0, 32.666666666666664)"
05-01-2023 17:11:18.381976,"(3.3, 4.3, 4.206862745098039)","(3.6, 4.0, 3.944186046511628)","(2.6, 3.4, 3.3618644067796613)","(14.0, 16.0, 16.38095238095238)","(15.0, 16.5, 16.036585365853657)","(13.0, 17.0, 16.88095238095238)","(21.0, 34.0, 33.142857142857146)"
05-01-2023 17:11:19.594892,"(3.3, 4.3, 4.206862745098039)","(3.6, 4.0, 3.944186046511628)","(2.6, 3.4, 3.353)","(14.0, 17.0, 16.391304347826086)","(15.0, 16.5, 16.047619047619047)","(13.0, 17.0, 16.86842105263158)","(21.0, 34.0, 33.142857142857146)"
05-01-2023 17:11:20.894428,"(3.3, 4.4, 4.222222222222222)","(3.6, 4.0, 3.943877551020408)","(2.6, 3.4, 3.352238805970149)","(14.0, 17.0, 16.45)","(15.0, 16.5, 16.047619047619047)","(13.0, 17.0, 15.931034482758621)","(21.0, 34.0, 33.21739130434783)"
05-01-2023 17:11:22.175475,"(3.3, 4.3, 4.290909090909091)","(3.6, 3.95, 3.9210526315789473)","(2.6, 3.4, 3.352238805970149)","(14.0, 16.5, 16.714285714285715)","(15.0, 16.5, 15.924242424242424)","(13.0, 16.0, 15.046875)","(21.0, 34.0, 33.86666666666667)"
05-01-2023 17:11:23.194445,"(3.3, 4.3, 4.2983050847457624)","(3.6, 3.95, 3.9210526315789473)","(2.6, 3.4, 3.3470588235294114)","(14.0, 17.0, 16.714285714285715)","(15.0, 16.5, 15.924242424242424)","(13.0, 16.0, 15.291666666666666)","(21.0, 34.0, 33.86666666666667)"
05-01-2023 17:11:24.338429,"(3.3, 4.4, 4.284297520661157)","(3.6, 3.95, 3.9210526315789473)","(2.6, 3.4, 3.3556701030927836)","(14.0, 18.0, 17.210526315789473)","(15.0, 17.0, 16.2)","(13.0, 15.5, 14.625)","(21.0, 34.0, 33.86666666666667)"
05-01-2023 17:11:25.496514,"(3.3, 4.4, 4.295327102803738)","(3.6, 3.95, 3.902)","(2.6, 3.4, 3.3556701030927836)","(14.0, 18.0, 17.210526315789473)","(15.0, 17.0, 16.25925925925926)","(13.0, 15.0, 14.714285714285714)","(21.0, 34.0, 33.86666666666667)"
05-01-2023 17:11:26.623889,"(3.3, 4.4, 4.311290322580645)","(3.6, 3.95, 3.904666666666667)","(2.6, 3.35, 3.3294642857142858)","(14.0, 18.0, 17.210526315789473)","(15.0, 17.0, 16.25925925925926)","(13.0, 15.0, 14.71875)","(21.0, 34.0, 33.391304347826086)"
05-01-2023 17:11:27.783394,"(3.3, 4.4, 4.298245614035088)","(3.6, 3.95, 3.9069620253164556)","(2.6, 3.35, 3.335714285714286)","(14.0, 18.0, 17.44)","(15.0, 17.0, 16.44)","(12.0, 15.0, 14.466666666666667)","(21.0, 36.0, 33.6)"
05-01-2023 17:11:28.918693,"(3.3, 4.4, 4.28952380952381)","(3.6, 3.95, 3.9152173913043478)","(2.6, 3.35, 3.335714285714286)","(14.0, 18.0, 17.44)","(15.0, 17.0, 16.44)","(12.0, 15.0, 14.463414634146341)","(21.0, 36.0, 34.0)"
05-01-2023 17:11:29.995275,"(3.3, 4.5, 4.370689655172414)","(3.6, 3.95, 3.9105633802816904)","(2.6, 3.35, 3.3049999999999997)","(14.0, 17.5, 17.416666666666668)","(15.0, 17.0, 16.264705882352942)","(12.0, 15.0, 14.444444444444445)","(21.0, 36.0, 34.0)"
05-01-2023 17:11:31.101172,"(3.3, 4.6, 4.453191489361702)","(3.6, 3.95, 3.901724137931035)","(2.6, 3.35, 3.3049999999999997)","(14.0, 17.5, 17.416666666666668)","(15.0, 17.0, 16.264705882352942)","(12.0, 15.0, 14.444444444444445)","(21.0, 36.0, 33.629629629629626)"
05-01-2023 17:11:32.175471,"(3.3, 4.5, 4.478260869565218)","(3.6, 3.85, 3.8268518518518517)","(2.6, 3.35, 3.3049999999999997)","(14.0, 17.5, 17.155172413793103)","(15.0, 17.0, 16.305555555555557)","(12.0, 15.0, 14.444444444444445)","(21.0, 36.0, 33.629629629629626)"
05-01-2023 17:11:33.287336,"(3.3, 4.5, 4.481632653061225)","(3.6, 3.85, 3.8049999999999997)","(2.6, 3.35, 3.3275641025641027)","(14.0, 17.5, 17.065217391304348)","(15.0, 17.0, 16.379310344827587)","(12.0, 15.0, 14.528301886792454)","(21.0, 36.0, 33.629629629629626)"
05-01-2023 17:11:34.352736,"(3.3, 4.5, 4.49)","(3.6, 3.85, 3.8035714285714284)","(2.6, 3.35, 3.304014598540146)","(14.0, 17.5, 17.155172413793103)","(15.0, 17.0, 16.625)","(12.0, 15.0, 14.271844660194175)","(21.0, 36.0, 33.629629629629626)"
05-01-2023 17:11:35.398620,"(3.3, 4.6, 4.496688741721854)","(3.6, 3.8, 3.781395348837209)","(2.6, 3.35, 3.310919540229885)","(14.0, 17.5, 17.133333333333333)","(15.0, 17.0, 16.75)","(12.0, 15.0, 14.271844660194175)","(21.0, 36.0, 33.86666666666667)"
05-01-2023 17:11:36.352702,"(3.3, 4.6, 4.524786324786325)","(3.6, 3.8, 3.7666666666666666)","(2.6, 3.35, 3.3069620253164556)","(14.0, 17.5, 17.181818181818183)","(15.0, 17.0, 16.653846153846153)","(12.0, 15.0, 14.300970873786408)","(21.0, 36.0, 33.86666666666667)"
05-01-2023 17:11:37.380290,"(3.3, 4.6, 4.581343283582089)","(3.6, 3.8, 3.7754716981132073)","(2.6, 3.35, 3.3075342465753423)","(14.0, 17.5, 16.76086956521739)","(15.0, 17.0, 16.47222222222222)","(12.0, 15.0, 14.311926605504587)","(21.0, 36.0, 34.11764705882353)"
05-01-2023 17:11:38.441243,"(3.3, 4.6, 4.588372093023255)","(3.6, 3.8, 3.762857142857143)","(2.6, 3.35, 3.3073333333333332)","(14.0, 18.0, 17.261904761904763)","(15.0, 17.0, 16.772727272727273)","(12.0, 15.0, 14.311926605504587)","(21.0, 36.0, 34.11764705882353)"
05-01-2023 17:11:39.484931,"(3.3, 4.6, 4.590780141843971)","(3.6, 3.8, 3.7583333333333333)","(2.6, 3.35, 3.3073333333333332)","(14.0, 17.5, 17.261904761904763)","(15.0, 17.5, 17.045454545454547)","(12.0, 15.0, 14.305555555555555)","(21.0, 36.0, 33.89473684210526)"
05-01-2023 17:11:40.541801,"(3.4, 4.6, 4.591428571428571)","(3.5, 3.8, 3.763888888888889)","(2.6, 3.35, 3.3)","(14.0, 17.5, 17.261904761904763)","(15.0, 17.5, 17.233333333333334)","(12.0, 15.0, 14.305555555555555)","(21.0, 36.0, 33.666666666666664)"
05-01-2023 17:11:41.595322,"(3.4, 4.6, 4.593650793650793)","(3.5, 3.8, 3.7529411764705882)","(2.6, 3.3, 3.2909638554216865)","(14.0, 17.5, 17.261904761904763)","(13.0, 17.5, 17.2)","(12.0, 15.0, 14.257425742574258)","(21.0, 34.0, 32.90909090909091)"
05-01-2023 17:11:42.679224,"(3.4, 4.6, 4.599115044247787)","(3.5, 3.8, 3.7818181818181817)","(2.6, 3.3, 3.291216216216216)","(14.0, 17.5, 17.261904761904763)","(13.0, 18.0, 17.35)","(12.0, 15.0, 14.271844660194175)","(21.0, 34.0, 32.95238095238095)"
05-01-2023 17:11:43.708954,"(3.4, 4.7, 4.640909090909091)","(3.5, 3.8, 3.7916666666666665)","(2.6, 3.3, 3.2884615384615383)","(14.0, 17.5, 17.236842105263158)","(13.0, 18.0, 17.35)","(12.0, 15.0, 14.271844660194175)","(21.0, 36.0, 32.833333333333336)"
05-01-2023 17:11:44.723992,"(3.4, 4.7, 4.668292682926829)","(3.5, 3.85, 3.7803030303030303)","(2.6, 3.3, 3.2872340425531914)","(14.0, 17.5, 17.27777777777778)","(13.0, 18.0, 17.27777777777778)","(12.0, 15.0, 14.264705882352942)","(21.0, 36.0, 32.833333333333336)"
05-01-2023 17:11:45.709009,"(3.4, 4.7, 4.67)","(3.5, 3.85, 3.7803030303030303)","(2.6, 3.3, 3.2877659574468083)","(14.0, 17.5, 17.27777777777778)","(13.0, 18.0, 17.357142857142858)","(12.0, 15.0, 14.29245283018868)","(21.0, 36.0, 33.0)"
05-01-2023 17:11:46.716224,"(3.4, 4.7, 4.6761904761904765)","(3.5, 3.85, 3.7803030303030303)","(2.6, 3.3, 3.289887640449438)","(14.0, 17.5, 17.27777777777778)","(13.0, 18.0, 17.602941176470587)","(12.0, 15.0, 14.35)","(21.0, 34.0, 33.0)"
05-01-2023 17:11:47.708140,"(3.4, 4.7, 4.680851063829787)","(3.5, 3.85, 3.7803030303030303)","(2.6, 3.3, 3.2803030303030303)","(14.0, 17.5, 17.27777777777778)","(13.0, 18.0, 17.602941176470587)","(12.0, 15.0, 14.35)","(21.0, 34.0, 33.0)"
05-01-2023 17:11:48.892281,"(3.4, 4.7, 4.677586206896552)","(3.5, 3.85, 3.8009803921568626)","(2.6, 3.3, 3.279166666666667)","(14.0, 17.5, 16.91176470588235)","(13.0, 18.0, 17.42)","(12.0, 15.0, 14.696428571428571)","(21.0, 34.0, 32.4)"
05-01-2023 17:11:49.996370,"(3.5, 4.7, 4.682456140350877)","(3.5, 3.85, 3.806896551724138)","(2.6, 3.3, 3.28)","(14.0, 17.5, 16.8125)","(13.0, 17.5, 17.29310344827586)","(12.0, 15.0, 14.655172413793103)","(21.0, 34.0, 32.0)"
05-01-2023 17:11:51.084279,"(3.5, 4.7, 4.687234042553191)","(3.5, 3.85, 3.806896551724138)","(2.6, 3.3, 3.276271186440678)","(14.0, 17.5, 16.8125)","(13.0, 17.5, 17.29310344827586)","(12.0, 15.0, 14.655172413793103)","(21.0, 36.0, 32.30769230769231)"
05-01-2023 17:11:52.132289,"(3.5, 4.8, 4.732432432432432)","(3.5, 3.85, 3.8076923076923075)","(2.6, 3.3, 3.281645569620253)","(14.0, 17.5, 16.967741935483872)","(13.0, 17.5, 16.75)","(12.0, 15.0, 14.653061224489797)","(21.0, 34.0, 32.53333333333333)"
05-01-2023 17:11:53.080822,"(3.5, 4.8, 4.733333333333333)","(3.5, 3.8, 3.7761194029850746)","(2.6, 3.3, 3.281645569620253)","(14.0, 17.5, 16.967741935483872)","(13.0, 17.0, 16.794117647058822)","(12.0, 15.0, 14.653061224489797)","(21.0, 34.0, 32.53333333333333)"
05-01-2023 17:11:54.133242,"(3.5, 4.8, 4.733333333333333)","(3.5, 3.8, 3.7590909090909093)","(2.6, 3.3, 3.2746575342465754)","(14.0, 17.0, 16.869565217391305)","(13.0, 16.5, 16.352941176470587)","(12.0, 15.0, 14.578947368421053)","(21.0, 34.0, 32.18181818181818)"
05-01-2023 17:11:55.109185,"(3.5, 4.8, 4.710344827586207)","(3.5, 3.8, 3.775)","(2.6, 3.3, 3.2746575342465754)","(14.0, 17.0, 16.869565217391305)","(13.0, 16.5, 16.352941176470587)","(12.0, 15.0, 14.565217391304348)","(21.0, 34.0, 32.25)"
05-01-2023 17:11:56.275745,"(3.5, 4.8, 4.721951219512195)","(3.5, 3.8, 3.751851851851852)","(2.6, 3.3, 3.241304347826087)","(14.0, 17.0, 16.875)","(13.0, 16.5, 16.458333333333332)","(12.0, 15.0, 14.789473684210526)","(21.0, 34.0, 32.05714285714286)"
05-01-2023 17:11:57.425009,"(3.5, 4.8, 4.766101694915254)","(3.5, 3.8, 3.758064516129032)","(2.6, 3.25, 3.2179738562091504)","(14.0, 17.0, 16.90625)","(13.0, 16.5, 16.653846153846153)","(12.0, 15.0, 15.23913043478261)","(21.0, 34.0, 32.05714285714286)"
05-01-2023 17:11:58.539963,"(3.5, 4.8, 4.739393939393939)","(3.5, 3.8, 3.761842105263158)","(2.6, 3.25, 3.2179738562091504)","(14.0, 17.0, 16.90625)","(13.0, 17.0, 16.653846153846153)","(12.0, 15.5, 15.23913043478261)","(21.0, 34.0, 32.05714285714286)"
05-01-2023 17:11:59.663300,"(3.5, 4.9, 4.801639344262296)","(3.5, 3.8, 3.7605042016806722)","(2.6, 3.25, 3.217785234899329)","(14.0, 17.0, 16.964285714285715)","(13.0, 17.0, 16.175)","(12.0, 15.5, 15.12)","(21.0, 34.0, 31.894736842105264)"
05-01-2023 17:12:00.770058,"(3.5, 4.9, 4.792857142857143)","(3.5, 3.8, 3.757758620689655)","(2.6, 3.25, 3.2095238095238097)","(14.0, 17.0, 17.764705882352942)","(13.0, 17.0, 15.75925925925926)","(12.0, 15.5, 15.131578947368421)","(21.0, 34.0, 31.789473684210527)"
05-01-2023 17:12:01.826637,"(3.5, 4.9, 4.795238095238095)","(3.5, 3.8, 3.7596491228070175)","(2.6, 3.25, 3.205263157894737)","(14.0, 18.0, 17.764705882352942)","(13.0, 16.5, 15.75925925925926)","(12.0, 15.5, 15.346153846153847)","(21.0, 34.0, 31.789473684210527)"
05-01-2023 17:12:02.827919,"(3.5, 4.9, 4.8500000000000005)","(3.5, 3.8, 3.7962962962962963)","(2.6, 3.25, 3.2039473684210527)","(14.0, 18.0, 17.433333333333334)","(13.0, 16.5, 15.261904761904763)","(12.0, 15.5, 15.606060606060606)","(21.0, 34.0, 31.83783783783784)"
05-01-2023 17:12:03.748862,"(3.5, 4.9, 4.884615384615385)","(3.5, 3.85, 3.7685185185185186)","(2.6, 3.25, 3.206846473029046)","(14.0, 18.0, 17.392857142857142)","(13.0, 16.0, 15.261904761904763)","(12.0, 16.0, 16.363636363636363)","(21.0, 34.0, 32.54545454545455)"
05-01-2023 17:12:04.774695,"(3.5, 4.9, 4.875862068965517)","(3.5, 3.8, 3.7979166666666666)","(2.6, 3.2, 3.18)","(14.0, 18.0, 17.441176470588236)","(13.0, 16.0, 15.263157894736842)","(12.0, 16.5, 16.423076923076923)","(21.0, 34.0, 31.696969696969695)"
05-01-2023 17:12:05.834903,"(3.5, 4.9, 4.785185185185186)","(3.5, 3.8, 3.763157894736842)","(2.6, 3.2, 3.1522058823529413)","(14.0, 18.0, 17.425)","(13.0, 16.0, 15.333333333333334)","(12.0, 16.5, 17.26923076923077)","(21.0, 32.0, 31.696969696969695)"
05-01-2023 17:12:06.988669,"(3.5, 4.9, 4.757142857142857)","(3.5, 3.75, 3.7228155339805826)","(2.6, 3.2, 3.153409090909091)","(14.0, 18.0, 17.291666666666668)","(13.0, 16.0, 15.357142857142858)","(12.0, 17.5, 17.333333333333332)","(21.0, 32.0, 31.833333333333332)"
05-01-2023 17:12:08.094214,"(3.5, 4.9, 4.7875000000000005)","(3.5, 3.7, 3.695918367346939)","(2.6, 3.2, 3.1545454545454543)","(14.0, 17.5, 17.236842105263158)","(14.0, 16.0, 15.592592592592593)","(12.0, 17.5, 17.833333333333332)","(21.0, 32.0, 31.833333333333332)"
05-01-2023 17:12:09.285420,"(3.5, 4.9, 4.814285714285714)","(3.5, 3.7, 3.6744444444444446)","(2.6, 3.2, 3.165909090909091)","(14.0, 17.5, 17.384615384615383)","(14.0, 16.0, 15.733333333333333)","(12.0, 18.0, 17.86842105263158)","(21.0, 32.0, 34.42857142857143)"
05-01-2023 17:12:10.360649,"(3.5, 4.8, 4.72)","(3.5, 3.7, 3.6679611650485437)","(2.6, 3.25, 3.161764705882353)","(14.0, 17.5, 16.75)","(14.0, 16.0, 15.805555555555555)","(12.0, 18.5, 18.333333333333332)","(21.0, 36.0, 34.333333333333336)"
05-01-2023 17:12:11.413952,"(3.6, 4.8, 4.72608695652174)","(3.3, 3.7, 3.656741573033708)","(2.6, 3.2, 3.161764705882353)","(14.0, 17.5, 16.75)","(14.0, 16.0, 15.805555555555555)","(12.0, 18.5, 18.8)","(21.0, 36.0, 34.42857142857143)"
05-01-2023 17:12:12.425386,"(3.6, 4.8, 4.747368421052632)","(3.3, 3.7, 3.668421052631579)","(2.6, 3.2, 3.177777777777778)","(14.0, 17.0, 16.428571428571427)","(14.0, 16.0, 15.805555555555555)","(12.0, 19.0, 18.8)","(21.0, 36.0, 34.42857142857143)"
05-01-2023 17:12:13.408072,"(3.6, 4.8, 4.774074074074074)","(3.3, 3.7, 3.6685714285714286)","(2.6, 3.2, 3.1806122448979592)","(14.0, 17.0, 16.454545454545453)","(14.0, 16.0, 15.911764705882353)","(12.0, 19.0, 19.416666666666668)","(21.0, 36.0, 34.285714285714285)"
05-01-2023 17:12:14.399606,"(3.6, 4.7, 4.605164319248826)","(3.3, 3.8, 3.792452830188679)","(2.6, 3.15, 3.1106299212598425)","(14.0, 17.5, 16.27777777777778)","(14.0, 16.5, 16.09090909090909)","(12.0, 19.5, 19.166666666666668)","(21.0, 36.0, 34.46808510638298)"
05-01-2023 17:12:15.427590,"(3.6, 4.7, 4.582776349614396)","(3.3, 3.85, 3.81125)","(2.6, 3.15, 3.107083333333333)","(14.0, 17.5, 16.583333333333332)","(14.0, 16.5, 16.09090909090909)","(12.0, 19.5, 19.166666666666668)","(21.0, 36.0, 34.36734693877551)"
05-01-2023 17:12:16.455506,"(3.6, 4.7, 4.596464646464646)","(3.3, 3.85, 3.7715189873417723)","(2.6, 3.1, 3.078921568627451)","(14.0, 17.5, 16.74)","(14.0, 16.5, 16.333333333333332)","(12.0, 20.0, 19.325)","(21.0, 36.0, 33.72727272727273)"
05-01-2023 17:12:17.527364,"(3.6, 4.7, 4.606906906906907)","(3.3, 3.85, 3.774390243902439)","(2.6, 3.1, 3.078921568627451)","(14.0, 17.5, 16.76923076923077)","(14.0, 16.5, 16.333333333333332)","(12.0, 20.0, 19.541666666666668)","(21.0, 36.0, 33.72727272727273)"
05-01-2023 17:12:18.619123,"(3.6, 4.7, 4.605487804878049)","(3.3, 3.85, 3.769230769230769)","(2.6, 3.1, 3.06031746031746)","(14.0, 17.5, 16.866666666666667)","(14.0, 16.5, 16.333333333333332)","(12.0, 20.0, 19.59259259259259)","(21.0, 36.0, 33.583333333333336)"
05-01-2023 17:12:19.639577,"(3.6, 4.7, 4.604615384615385)","(3.3, 3.85, 3.769230769230769)","(2.6, 3.1, 3.06031746031746)","(14.0, 17.5, 16.866666666666667)","(14.0, 16.5, 16.333333333333332)","(12.0, 20.0, 19.59259259259259)","(21.0, 34.0, 33.583333333333336)"
05-01-2023 17:12:20.643702,"(3.6, 4.7, 4.604615384615385)","(3.3, 3.85, 3.769230769230769)","(2.6, 3.1, 3.06031746031746)","(14.0, 17.5, 16.866666666666667)","(14.0, 16.5, 16.333333333333332)","(12.0, 20.0, 19.59259259259259)","(21.0, 34.0, 33.583333333333336)"
05-01-2023 17:12:21.646420,"(3.6, 4.7, 4.604615384615385)","(3.3, 3.85, 3.769230769230769)","(2.6, 3.1, 3.06031746031746)","(14.0, 17.5, 16.866666666666667)","(14.0, 16.5, 16.333333333333332)","(12.0, 20.0, 19.59259259259259)","(21.0, 34.0, 33.583333333333336)"
05-01-2023 17:12:22.606304,"(3.6, 4.7, 4.604)","(3.3, 3.85, 3.8064285714285715)","(2.6, 3.1, 3.0649038461538463)","(14.0, 17.0, 16.375)","(14.0, 16.5, 16.357142857142858)","(13.0, 20.0, 19.772727272727273)","(21.0, 34.0, 33.583333333333336)"
05-01-2023 17:12:23.627260,"(3.6, 4.7, 4.600632911392404)","(3.3, 3.85, 3.7748)","(2.6, 3.15, 3.0556790123456787)","(14.0, 17.0, 16.285714285714285)","(14.0, 16.5, 16.346153846153847)","(13.0, 21.0, 20.25)","(21.0, 34.0, 33.642857142857146)"
05-01-2023 17:12:24.755022,"(3.6, 4.7, 4.6764705882352935)","(3.3, 3.85, 3.7782442748091603)","(2.6, 3.1, 3.097826086956522)","(14.0, 17.0, 16.285714285714285)","(14.0, 16.5, 16.346153846153847)","(13.0, 21.0, 20.555555555555557)","(21.0, 34.0, 33.642857142857146)"
05-01-2023 17:12:25.831178,"(3.6, 4.8, 4.68169014084507)","(3.3, 3.85, 3.7782442748091603)","(2.6, 3.1, 3.07972972972973)","(14.0, 17.0, 16.235294117647058)","(14.0, 16.5, 15.2)","(13.0, 21.0, 21.1)","(21.0, 34.0, 33.7037037037037)"
05-01-2023 17:12:26.939515,"(3.6, 4.8, 4.720588235294118)","(3.3, 3.85, 3.7803703703703704)","(2.6, 3.1, 3.066891891891892)","(14.0, 17.0, 16.235294117647058)","(14.0, 16.0, 15.2)","(13.0, 22.0, 21.1)","(21.0, 34.0, 33.7037037037037)"
05-01-2023 17:12:28.018055,"(3.6, 4.8, 4.715625)","(3.3, 3.8, 3.7785714285714285)","(2.6, 3.1, 3.058)","(14.0, 17.0, 16.235294117647058)","(14.0, 17.0, 17.88888888888889)","(13.0, 22.0, 20.97674418604651)","(21.0, 34.0, 33.7037037037037)"
05-01-2023 17:12:29.062277,"(3.6, 4.8, 4.715068493150684)","(3.3, 3.8, 3.7659090909090907)","(2.6, 3.1, 3.079310344827586)","(14.0, 17.0, 16.38095238095238)","(14.0, 18.5, 17.833333333333332)","(13.0, 22.0, 20.97674418604651)","(21.0, 34.0, 33.7037037037037)"
05-01-2023 17:12:30.055991,"(3.6, 4.8, 4.721212121212122)","(3.3, 3.8, 3.7925)","(2.6, 3.0, 2.993333333333333)","(14.0, 17.0, 16.38095238095238)","(14.0, 18.5, 17.833333333333332)","(13.0, 22.0, 20.97674418604651)","(21.0, 34.0, 33.733333333333334)"
05-01-2023 17:12:31.059155,"(3.6, 4.8, 4.710344827586207)","(3.3, 3.85, 3.7698581560283686)","(2.6, 3.05, 3.001190476190476)","(14.0, 17.0, 16.266666666666666)","(14.0, 18.5, 17.966666666666665)","(13.0, 22.0, 20.97674418604651)","(21.0, 34.0, 33.7037037037037)"
05-01-2023 17:12:32.039048,"(3.6, 4.8, 4.70188679245283)","(3.3, 3.85, 3.763076923076923)","(2.6, 3.05, 3.02027027027027)","(14.0, 17.0, 16.266666666666666)","(14.0, 18.5, 18.25)","(13.0, 22.0, 20.470588235294116)","(21.0, 34.0, 32.8)"
05-01-2023 17:12:33.033891,"(3.6, 4.8, 4.71875)","(3.3, 3.8, 3.7615384615384615)","(2.6, 3.05, 3.0093406593406593)","(14.0, 17.0, 16.52173913043478)","(14.0, 18.5, 18.166666666666668)","(13.0, 21.0, 20.733333333333334)","(21.0, 34.0, 33.0)"
05-01-2023 17:12:34.054382,"(3.6, 4.8, 4.716129032258064)","(3.3, 3.8, 3.721739130434783)","(2.6, 3.05, 3.017948717948718)","(14.0, 17.0, 16.9375)","(14.0, 18.5, 18.181818181818183)","(13.0, 22.0, 20.9)","(21.0, 36.0, 33.368421052631575)"
05-01-2023 17:12:35.075907,"(3.6, 4.8, 4.7046511627906975)","(3.3, 3.8, 3.7458333333333336)","(2.6, 3.05, 3.0437499999999997)","(14.0, 17.0, 16.25)","(14.0, 18.5, 18.11764705882353)","(13.0, 22.0, 20.9)","(21.0, 36.0, 33.48571428571429)"
05-01-2023 17:12:36.107229,"(3.6, 4.7, 4.616666666666667)","(3.3, 3.85, 3.846638655462185)","(2.6, 3.05, 2.983125)","(14.0, 17.0, 16.25)","(14.0, 19.0, 18.11764705882353)","(13.0, 22.0, 20.9)","(21.0, 36.0, 30.72)"
05-01-2023 17:12:37.180905,"(3.6, 4.7, 4.5904)","(3.3, 3.85, 3.844223107569721)","(2.6, 3.05, 3.0441666666666665)","(14.0, 17.0, 9998.5)","(14.0, 19.0, 9998.5)","(13.0, 22.0, 9998.5)","(21.0, 36.0, 9998.5)"
05-01-2023 17:12:38.351325,"(3.6, 99998, 9998.5)","(3.3, 99998, 9998.5)","(2.6, 99998, 9998.5)","(14.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
05-01-2023 17:12:39.407490,"(3.6, 99998, 9998.5)","(3.3, 99998, 9998.5)","(2.6, 99998, 9998.5)","(14.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
05-01-2023 17:12:40.342380,"(3.6, 99998, 9998.5)","(3.3, 99998, 9998.5)","(2.6, 99998, 9998.5)","(14.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
