,Debt Collector,Far More Women,White Claw,Shinigami,True Blue,Always Broke,This Time Buddy,Mad Max Blue
10-01-2023 15:16:42.819466,"(3.9, 7.4, 7.055555555555555)","(3.6, 5.1, 4.7375)","(4.0, 6.6, 6.109090909090909)","(15.0, 40.0, 17.541666666666668)","(8.0, 17.0, 9.285714285714286)","(4.8, 10.0, 9.0)","(8.0, 14.0, 10.5)","(71.0, 570.0, 332.5)"
10-01-2023 15:16:44.129327,"(3.9, 7.4, 7.055555555555555)","(3.6, 5.1, 4.7375)","(4.0, 6.6, 6.109090909090909)","(15.0, 40.0, 17.541666666666668)","(8.0, 17.0, 11.133333333333333)","(4.8, 10.0, 9.0)","(8.0, 14.0, 11.733333333333334)","(71.0, 570.0, 332.5)"
10-01-2023 15:16:45.445387,"(3.9, 7.4, 7.055555555555555)","(3.6, 5.1, 4.7375)","(4.0, 6.6, 6.109090909090909)","(15.0, 40.0, 17.541666666666668)","(8.0, 17.0, 10.55)","(4.8, 10.0, 9.0)","(8.0, 14.0, 10.7)","(71.0, 570.0, 332.5)"
10-01-2023 15:16:46.695755,"(3.9, 7.4, 7.055555555555555)","(3.6, 5.1, 4.7375)","(4.0, 6.6, 6.109090909090909)","(15.0, 40.0, 17.541666666666668)","(8.0, 17.0, 11.399999999999999)","(4.8, 10.0, 9.0)","(8.0, 14.0, 9.35)","(71.0, 570.0, 332.5)"
10-01-2023 15:16:47.940181,"(3.9, 7.4, 7.055555555555555)","(3.6, 5.1, 4.7375)","(4.0, 6.6, 6.109090909090909)","(15.0, 40.0, 17.541666666666668)","(8.0, 17.0, 10.850000000000001)","(4.8, 10.0, 9.0)","(8.0, 14.0, 9.35)","(71.0, 570.0, 282.5)"
10-01-2023 15:16:49.188550,"(3.9, 7.4, 7.055555555555555)","(3.6, 5.1, 4.7375)","(4.0, 6.6, 6.109090909090909)","(15.0, 40.0, 17.541666666666668)","(8.0, 17.0, 11.666666666666666)","(4.8, 10.0, 9.0)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:16:50.431734,"(3.9, 7.4, 7.055555555555555)","(3.6, 5.1, 4.7375)","(4.0, 6.6, 6.109090909090909)","(15.0, 40.0, 17.541666666666668)","(8.0, 17.0, 10.314285714285713)","(4.8, 10.0, 9.0)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:16:51.615646,"(3.9, 7.4, 7.055555555555555)","(3.6, 5.1, 4.7375)","(4.0, 6.6, 6.109090909090909)","(15.0, 40.0, 17.541666666666668)","(8.0, 17.0, 10.314285714285713)","(4.8, 10.0, 9.0)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:16:52.763183,"(3.9, 7.4, 7.055555555555555)","(3.6, 5.1, 4.7375)","(4.0, 6.6, 6.109090909090909)","(15.0, 40.0, 17.541666666666668)","(8.0, 17.0, 10.314285714285713)","(4.8, 10.0, 9.0)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:16:54.119081,"(3.9, 7.4, 7.055555555555555)","(3.6, 5.1, 4.866666666666666)","(4.0, 6.6, 6.109090909090909)","(15.0, 40.0, 17.541666666666668)","(8.0, 17.0, 10.314285714285713)","(4.8, 10.0, 9.0)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:16:55.372380,"(3.9, 7.4, 7.055555555555555)","(3.6, 5.1, 4.866666666666666)","(4.0, 6.6, 6.109090909090909)","(15.0, 40.0, 17.541666666666668)","(8.0, 17.0, 10.314285714285713)","(4.8, 10.0, 9.0)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:16:56.589271,"(3.9, 7.4, 7.055555555555555)","(3.6, 5.1, 4.2)","(4.0, 6.6, 6.109090909090909)","(15.0, 40.0, 17.541666666666668)","(8.0, 17.0, 10.314285714285713)","(4.8, 10.0, 9.0)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:16:57.902041,"(3.9, 7.4, 7.055555555555555)","(3.6, 5.1, 4.2)","(4.0, 6.6, 6.109090909090909)","(15.0, 40.0, 17.541666666666668)","(8.0, 17.0, 10.314285714285713)","(4.8, 10.0, 6.375)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:16:59.200624,"(3.9, 7.4, 7.055555555555555)","(3.6, 5.1, 4.2)","(4.0, 6.6, 6.109090909090909)","(15.0, 40.0, 17.541666666666668)","(8.0, 17.0, 10.314285714285713)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:17:00.418285,"(3.9, 7.4, 7.055555555555555)","(3.6, 5.1, 4.2)","(4.0, 6.6, 6.109090909090909)","(15.0, 40.0, 17.541666666666668)","(8.0, 17.0, 10.314285714285713)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:17:01.644109,"(3.9, 7.4, 7.055555555555555)","(3.6, 5.1, 4.7727272727272725)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 20.57142857142857)","(8.0, 17.0, 10.314285714285713)","(4.8, 10.5, 6.375)","(8.0, 14.0, 11.866666666666667)","(71.0, 470.0, 282.5)"
10-01-2023 15:17:02.861398,"(3.9, 7.4, 6.554545454545455)","(3.6, 5.1, 4.7727272727272725)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 17.88235294117647)","(8.0, 17.0, 10.314285714285713)","(4.8, 10.5, 6.375)","(8.0, 14.0, 11.866666666666667)","(71.0, 470.0, 332.5)"
10-01-2023 15:17:04.173837,"(3.9, 7.4, 6.554545454545455)","(3.6, 5.1, 4.7727272727272725)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.314285714285713)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 570.0, 332.5)"
10-01-2023 15:17:05.378293,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.7727272727272725)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.314285714285713)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 570.0, 332.5)"
10-01-2023 15:17:06.637426,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.7727272727272725)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.314285714285713)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 570.0, 332.5)"
10-01-2023 15:17:07.975614,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.7727272727272725)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.314285714285713)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 570.0, 332.5)"
10-01-2023 15:17:09.275722,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.7727272727272725)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.314285714285713)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 570.0, 332.5)"
10-01-2023 15:17:10.516118,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.7727272727272725)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.314285714285713)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 570.0, 332.5)"
10-01-2023 15:17:11.724905,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.7727272727272725)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 570.0, 332.5)"
10-01-2023 15:17:13.022494,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.7727272727272725)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 570.0, 282.5)"
10-01-2023 15:17:14.275276,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.7727272727272725)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:17:15.504837,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.7727272727272725)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:17:16.790423,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.7727272727272725)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:17:18.181535,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.7727272727272725)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:17:19.562791,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.7727272727272725)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:17:20.938032,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.7727272727272725)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:17:22.369960,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.7727272727272725)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:17:23.779024,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.7727272727272725)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:17:25.210832,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.1909090909090905)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:17:26.565989,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.385714285714286)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:17:27.895085,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.410344827586207)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 470.0, 282.5)"
10-01-2023 15:17:29.283959,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.410344827586207)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 470.0, 332.5)"
10-01-2023 15:17:30.726666,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.410344827586207)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 570.0, 332.5)"
10-01-2023 15:17:32.110742,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.559459459459459)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 570.0, 332.5)"
10-01-2023 15:17:33.469810,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.54078947368421)","(4.0, 6.6, 5.5874999999999995)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 6.375)","(8.0, 14.0, 9.35)","(71.0, 570.0, 332.5)"
10-01-2023 15:17:34.885083,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.54078947368421)","(4.0, 6.6, 5.52)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 9.35)","(71.0, 570.0, 332.5)"
10-01-2023 15:17:36.271026,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.54078947368421)","(4.0, 6.6, 4.328571428571428)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 5.871428571428571)","(8.0, 14.0, 9.35)","(71.0, 570.0, 332.5)"
10-01-2023 15:17:37.667861,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.54078947368421)","(4.0, 6.6, 4.328571428571428)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 5.871428571428571)","(8.0, 14.0, 9.35)","(71.0, 570.0, 332.5)"
10-01-2023 15:17:38.954632,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.54078947368421)","(4.0, 6.6, 4.328571428571428)","(15.0, 40.0, 21.2)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 5.871428571428571)","(8.0, 14.0, 9.35)","(71.0, 570.0, 332.5)"
10-01-2023 15:17:40.284025,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.755172413793103)","(4.0, 6.6, 4.328571428571428)","(15.0, 40.0, 20.586956521739133)","(8.0, 17.0, 10.174999999999999)","(4.8, 10.5, 6.55)","(8.0, 14.0, 9.35)","(71.0, 570.0, 174.16666666666669)"
10-01-2023 15:17:41.650576,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.755172413793103)","(4.0, 6.6, 4.328571428571428)","(15.0, 40.0, 33.7)","(8.0, 17.0, 10.174999999999999)","(4.8, 8.0, 5.928571428571428)","(8.0, 14.0, 9.35)","(71.0, 570.0, 327.5)"
10-01-2023 15:17:42.971708,"(3.9, 7.4, 6.207692307692308)","(3.6, 5.1, 4.755172413793103)","(4.0, 6.6, 5.664705882352941)","(15.0, 38.0, 33.7)","(8.0, 17.0, 13.788235294117648)","(4.8, 8.0, 5.928571428571428)","(8.0, 14.0, 12.67142857142857)","(71.0, 560.0, 327.5)"
10-01-2023 15:17:44.329612,"(3.9, 7.4, 6.081818181818182)","(3.6, 5.1, 4.766666666666667)","(4.0, 6.6, 5.485714285714286)","(15.0, 38.0, 33.7)","(8.0, 17.0, 11.68)","(4.8, 8.0, 5.928571428571428)","(8.0, 14.0, 12.0)","(71.0, 560.0, 174.16666666666669)"
10-01-2023 15:17:45.615586,"(3.9, 7.4, 6.081818181818182)","(3.6, 5.1, 4.766666666666667)","(4.0, 6.6, 5.485714285714286)","(15.0, 38.0, 33.7)","(8.0, 17.0, 14.6)","(4.8, 8.0, 5.8)","(8.0, 14.0, 12.2)","(71.0, 570.0, 282.5)"
10-01-2023 15:17:46.978792,"(3.9, 7.4, 6.081818181818182)","(3.6, 5.1, 4.033333333333333)","(4.0, 6.6, 4.457142857142856)","(15.0, 38.0, 33.7)","(8.0, 17.0, 10.657142857142857)","(4.8, 8.2, 5.8)","(8.0, 14.0, 12.2)","(71.0, 470.0, 395.0)"
10-01-2023 15:17:48.358580,"(3.9, 7.4, 6.081818181818182)","(3.6, 5.1, 4.033333333333333)","(4.0, 6.6, 4.457142857142856)","(15.0, 38.0, 33.7)","(8.0, 17.0, 14.388235294117646)","(4.8, 8.2, 5.8)","(8.0, 14.0, 12.661538461538463)","(71.0, 470.0, 395.0)"
10-01-2023 15:17:49.637898,"(3.9, 7.4, 5.7125)","(3.6, 5.1, 4.588888888888889)","(4.0, 6.6, 5.717647058823529)","(15.0, 38.0, 33.7)","(8.0, 17.0, 14.388235294117646)","(4.8, 8.2, 5.8)","(8.0, 14.0, 12.661538461538463)","(71.0, 470.0, 395.0)"
10-01-2023 15:17:50.924837,"(3.9, 7.2, 6.366666666666667)","(3.6, 5.1, 4.588888888888889)","(4.0, 6.4, 5.300000000000001)","(15.0, 38.0, 33.7)","(8.0, 17.0, 13.914285714285715)","(4.8, 8.2, 5.8)","(8.0, 14.0, 12.32)","(71.0, 470.0, 395.0)"
10-01-2023 15:17:52.294589,"(3.9, 7.2, 6.366666666666667)","(3.6, 5.1, 4.588888888888889)","(4.0, 6.4, 5.300000000000001)","(15.0, 38.0, 33.7)","(8.0, 17.0, 11.0)","(5.0, 8.2, 5.8)","(8.0, 14.0, 12.32)","(71.0, 470.0, 395.0)"
10-01-2023 15:17:53.622530,"(3.9, 7.2, 5.95)","(3.6, 5.1, 4.588888888888889)","(4.0, 6.4, 4.533333333333333)","(15.0, 38.0, 33.7)","(8.0, 17.0, 11.0)","(5.0, 8.2, 7.671999999999999)","(8.0, 14.0, 9.95)","(71.0, 470.0, 345.0)"
10-01-2023 15:17:55.004799,"(3.9, 7.2, 5.95)","(3.6, 5.1, 4.588888888888889)","(4.0, 6.4, 4.533333333333333)","(15.0, 38.0, 33.7)","(8.0, 17.0, 11.0)","(5.0, 8.2, 5.64)","(8.0, 14.0, 9.95)","(71.0, 470.0, 290.0)"
10-01-2023 15:17:57.543831,"(3.9, 7.0, 5.62)","(3.6, 5.1, 4.588888888888889)","(4.0, 6.2, 4.435714285714286)","(15.0, 38.0, 33.7)","(8.0, 17.0, 11.0)","(5.0, 8.0, 5.5)","(8.0, 14.0, 9.95)","(71.0, 470.0, 290.0)"
10-01-2023 15:17:58.919005,"(3.9, 7.0, 5.576190476190476)","(3.6, 5.1, 4.588888888888889)","(4.0, 6.2, 4.426666666666667)","(15.0, 38.0, 33.7)","(8.0, 17.0, 11.0)","(5.0, 8.0, 5.5)","(8.0, 14.0, 9.95)","(71.0, 470.0, 290.0)"
10-01-2023 15:18:00.259035,"(3.9, 7.0, 5.576190476190476)","(3.6, 5.1, 4.588888888888889)","(4.0, 6.2, 4.426666666666667)","(15.0, 38.0, 33.7)","(8.0, 17.0, 11.0)","(5.0, 8.0, 5.5)","(8.0, 14.0, 9.95)","(71.0, 470.0, 290.0)"
10-01-2023 15:18:01.641150,"(3.9, 7.0, 6.1)","(3.6, 5.1, 4.588888888888889)","(4.0, 6.2, 4.64)","(15.0, 38.0, 33.7)","(8.0, 17.0, 11.0)","(5.0, 8.0, 5.857142857142857)","(8.0, 14.0, 9.95)","(71.0, 470.0, 290.0)"
10-01-2023 15:18:03.045540,"(3.9, 6.8, 6.1)","(3.6, 5.1, 4.844444444444444)","(4.0, 6.0, 4.64)","(15.0, 38.0, 36.976190476190474)","(8.0, 17.0, 14.529411764705882)","(5.0, 8.0, 5.8)","(8.0, 14.0, 9.299999999999999)","(71.0, 470.0, 418.57142857142856)"
10-01-2023 15:18:04.467737,"(3.9, 6.8, 5.75)","(3.6, 5.1, 4.513333333333334)","(4.0, 6.0, 4.47)","(15.0, 38.0, 36.976190476190474)","(8.0, 17.0, 15.041666666666666)","(5.0, 7.8, 5.207407407407407)","(8.0, 13.5, 9.299999999999999)","(71.0, 470.0, 345.0)"
10-01-2023 15:18:05.968851,"(3.9, 6.8, 5.811764705882353)","(3.6, 5.1, 4.433333333333333)","(4.0, 6.0, 4.47)","(15.0, 38.0, 36.976190476190474)","(8.0, 21.0, 17.11764705882353)","(5.0, 7.8, 5.4)","(8.0, 13.5, 9.299999999999999)","(71.0, 560.0, 345.0)"
10-01-2023 15:18:07.421875,"(3.9, 6.8, 5.811764705882353)","(3.6, 5.1, 4.433333333333333)","(4.0, 6.0, 4.3425)","(15.0, 38.0, 36.976190476190474)","(8.0, 21.0, 19.390243902439025)","(5.0, 7.6, 5.4)","(8.0, 13.5, 10.329411764705881)","(71.0, 470.0, 356.66666666666663)"
10-01-2023 15:18:08.806046,"(3.9, 6.8, 5.811764705882353)","(3.6, 5.1, 4.433333333333333)","(4.0, 6.0, 4.3999999999999995)","(15.0, 38.0, 36.976190476190474)","(8.0, 21.0, 19.390243902439025)","(5.0, 7.6, 5.4)","(8.0, 13.5, 9.364)","(71.0, 470.0, 356.66666666666663)"
10-01-2023 15:18:10.147976,"(3.9, 6.8, 5.811764705882353)","(3.6, 5.1, 4.433333333333333)","(4.0, 5.9, 4.3999999999999995)","(15.0, 38.0, 36.976190476190474)","(8.0, 21.0, 19.390243902439025)","(5.0, 7.6, 5.4)","(8.0, 13.5, 10.2)","(71.0, 470.0, 356.66666666666663)"
10-01-2023 15:18:11.424227,"(3.9, 6.8, 5.811764705882353)","(3.6, 5.1, 4.433333333333333)","(4.0, 5.9, 4.3307692307692305)","(15.0, 38.0, 36.976190476190474)","(8.0, 21.0, 18.555555555555557)","(5.0, 7.6, 5.088135593220339)","(8.0, 13.5, 10.2)","(71.0, 470.0, 310.0)"
10-01-2023 15:18:12.723611,"(3.9, 6.6, 5.4772727272727275)","(3.6, 5.1, 4.433333333333333)","(4.0, 5.9, 4.3307692307692305)","(15.0, 38.0, 36.976190476190474)","(8.0, 21.0, 18.555555555555557)","(5.0, 7.6, 5.3)","(8.0, 13.5, 10.2)","(71.0, 470.0, 310.0)"
10-01-2023 15:18:14.122443,"(3.9, 6.6, 6.41)","(3.6, 5.1, 4.433333333333333)","(4.0, 5.9, 4.3307692307692305)","(15.0, 38.0, 36.976190476190474)","(8.0, 21.0, 18.555555555555557)","(5.0, 7.4, 5.723287671232876)","(8.0, 13.5, 10.894736842105264)","(71.0, 470.0, 363.33333333333337)"
10-01-2023 15:18:15.396101,"(3.9, 6.4, 6.23)","(3.6, 5.1, 4.433333333333333)","(4.0, 5.9, 4.3307692307692305)","(15.0, 38.0, 36.976190476190474)","(8.0, 21.0, 18.555555555555557)","(5.0, 7.4, 5.144230769230769)","(8.0, 13.5, 11.025)","(71.0, 470.0, 416.6666666666667)"
10-01-2023 15:18:16.736059,"(3.9, 6.4, 6.23)","(3.6, 5.1, 4.433333333333333)","(4.0, 5.9, 4.3307692307692305)","(15.0, 38.0, 36.976190476190474)","(8.0, 21.0, 18.555555555555557)","(5.0, 7.4, 5.3625)","(8.0, 13.5, 11.025)","(71.0, 470.0, 416.6666666666667)"
10-01-2023 15:18:18.075799,"(3.9, 6.4, 6.23)","(3.6, 5.1, 4.433333333333333)","(4.0, 5.9, 4.3307692307692305)","(15.0, 38.0, 36.976190476190474)","(8.0, 21.0, 18.555555555555557)","(5.0, 7.2, 5.216666666666667)","(8.0, 13.5, 11.025)","(71.0, 470.0, 366.66666666666663)"
10-01-2023 15:18:19.457418,"(3.9, 6.4, 6.23)","(3.6, 5.1, 4.433333333333333)","(4.0, 5.9, 4.3307692307692305)","(15.0, 38.0, 36.976190476190474)","(8.0, 21.0, 18.555555555555557)","(5.0, 7.2, 5.216666666666667)","(8.0, 13.5, 11.025)","(71.0, 470.0, 320.0)"
10-01-2023 15:18:20.884794,"(3.9, 6.4, 6.23)","(3.6, 5.1, 4.433333333333333)","(4.0, 5.9, 4.3307692307692305)","(15.0, 38.0, 36.976190476190474)","(8.0, 21.0, 17.42857142857143)","(5.0, 7.2, 5.139622641509433)","(8.0, 13.5, 11.025)","(71.0, 470.0, 410.0)"
10-01-2023 15:18:22.197603,"(3.9, 6.4, 6.23)","(3.6, 5.1, 4.433333333333333)","(4.0, 5.9, 4.3307692307692305)","(15.0, 38.0, 36.976190476190474)","(8.0, 21.0, 17.42857142857143)","(5.0, 7.2, 5.139622641509433)","(8.0, 13.5, 11.025)","(71.0, 470.0, 420.0)"
10-01-2023 15:18:23.503089,"(3.9, 6.4, 6.23)","(3.6, 5.1, 4.433333333333333)","(4.0, 5.9, 4.3307692307692305)","(15.0, 38.0, 36.976190476190474)","(8.0, 21.0, 19.03921568627451)","(5.0, 7.2, 5.246153846153846)","(8.0, 13.5, 11.025)","(71.0, 470.0, 370.0)"
10-01-2023 15:18:24.850600,"(3.9, 6.4, 6.23)","(3.6, 5.1, 4.433333333333333)","(4.0, 5.9, 4.3307692307692305)","(15.0, 38.0, 36.976190476190474)","(8.0, 21.0, 18.920454545454547)","(5.0, 7.0, 5.4)","(8.0, 13.5, 10.840909090909092)","(71.0, 560.0, 370.0)"
10-01-2023 15:18:26.176092,"(3.9, 6.4, 6.23)","(3.6, 5.1, 4.433333333333333)","(4.0, 5.9, 4.3307692307692305)","(15.0, 38.0, 36.976190476190474)","(8.0, 19.5, 18.920454545454547)","(5.0, 7.0, 5.130434782608695)","(8.0, 13.5, 10.96875)","(71.0, 560.0, 370.0)"
10-01-2023 15:18:27.470643,"(3.9, 6.4, 6.23)","(3.6, 5.1, 4.433333333333333)","(4.0, 5.9, 4.3307692307692305)","(15.0, 38.0, 36.976190476190474)","(8.0, 19.5, 18.920454545454547)","(5.0, 7.0, 5.130434782608695)","(8.0, 12.5, 10.96875)","(71.0, 560.0, 370.0)"
10-01-2023 15:18:28.712051,"(3.9, 6.4, 6.23)","(3.6, 5.1, 4.433333333333333)","(4.0, 5.9, 4.3307692307692305)","(15.0, 38.0, 27.5)","(8.0, 19.5, 17.1)","(5.0, 6.8, 6.35)","(8.0, 12.5, 10.90909090909091)","(71.0, 560.0, 370.0)"
10-01-2023 15:18:29.939363,"(3.9, 6.4, 6.23)","(3.6, 5.1, 4.433333333333333)","(4.0, 5.9, 4.3307692307692305)","(15.0, 38.0, 27.5)","(8.0, 19.5, 13.875)","(5.0, 6.8, 6.35)","(8.0, 12.5, 10.90909090909091)","(71.0, 560.0, 370.0)"
10-01-2023 15:18:31.253458,"(3.9, 6.4, 6.23)","(3.6, 5.1, 4.433333333333333)","(4.0, 5.9, 4.3307692307692305)","(15.0, 38.0, 27.5)","(8.0, 19.5, 13.875)","(5.0, 6.8, 5.284210526315789)","(8.0, 12.5, 10.90909090909091)","(71.0, 560.0, 370.0)"
10-01-2023 15:18:32.511260,"(3.9, 6.4, 6.23)","(3.6, 5.1, 4.433333333333333)","(4.0, 5.9, 4.3307692307692305)","(15.0, 38.0, 27.5)","(8.0, 19.5, 13.142857142857142)","(5.0, 6.8, 5.1125)","(8.0, 12.5, 10.90909090909091)","(71.0, 560.0, 325.0)"
10-01-2023 15:18:33.751867,"(3.9, 6.4, 6.23)","(3.6, 5.1, 4.433333333333333)","(4.0, 5.9, 4.3307692307692305)","(15.0, 38.0, 34.58333333333333)","(8.0, 20.0, 13.142857142857142)","(5.0, 6.8, 6.199999999999999)","(8.0, 12.5, 10.90909090909091)","(71.0, 470.0, 325.0)"
