,Boxing On,Make Me Dizzy,Rosebud Smile,Monza,Cant Control Me,Shian Quirky,Remembering,Sugar Pie
06-01-2023 16:45:31.453643,"(6.0, 7.2, 7.031578947368421)","(13.0, 16.0, 15.25)","(14.0, 27.0, 26.666666666666668)","(41.0, 95.0, 86.0)","(8.5, 13.0, 12.17741935483871)","(1.35, 1.65, 1.6855263157894735)","(17.0, 23.0, 21.238095238095237)","(51.0, 75.0, 73.33333333333333)"
06-01-2023 16:45:32.602161,"(6.0, 7.2, 7.07)","(13.0, 15.0, 14.875)","(14.0, 26.0, 23.46153846153846)","(41.0, 95.0, 85.52631578947368)","(8.5, 12.5, 12.066666666666666)","(1.35, 1.7, 1.6890625)","(17.0, 22.0, 21.333333333333332)","(51.0, 75.0, 73.33333333333333)"
06-01-2023 16:45:33.734477,"(6.0, 7.2, 7.0625)","(13.0, 15.0, 14.794117647058824)","(14.0, 25.0, 23.0)","(41.0, 95.0, 85.52631578947368)","(8.5, 12.5, 12.035714285714286)","(1.35, 1.69, 1.7017391304347826)","(17.0, 22.0, 21.333333333333332)","(51.0, 75.0, 73.33333333333333)"
06-01-2023 16:45:34.850939,"(6.0, 7.0, 6.938461538461539)","(13.0, 15.0, 14.766666666666667)","(14.0, 24.0, 23.0)","(41.0, 95.0, 85.52631578947368)","(8.5, 12.5, 12.0)","(1.35, 1.72, 1.711578947368421)","(17.0, 22.0, 21.333333333333332)","(51.0, 75.0, 73.27586206896552)"
06-01-2023 16:45:35.877651,"(6.0, 7.0, 6.85)","(13.0, 15.0, 14.857142857142858)","(14.0, 24.0, 23.0)","(41.0, 95.0, 85.52631578947368)","(8.5, 12.5, 11.724137931034482)","(1.35, 1.72, 1.714074074074074)","(17.0, 22.0, 21.333333333333332)","(51.0, 75.0, 73.16666666666667)"
06-01-2023 16:45:36.882487,"(6.0, 7.0, 6.859999999999999)","(13.0, 15.0, 14.73076923076923)","(14.0, 24.0, 23.0)","(41.0, 95.0, 85.52631578947368)","(8.5, 12.5, 11.875)","(1.35, 1.72, 1.7183333333333333)","(17.0, 22.0, 21.333333333333332)","(51.0, 75.0, 73.16666666666667)"
06-01-2023 16:45:37.971094,"(6.0, 7.0, 6.859999999999999)","(13.0, 15.0, 14.76923076923077)","(14.0, 22.0, 22.333333333333332)","(41.0, 95.0, 80.17241379310344)","(8.5, 12.0, 11.710526315789474)","(1.35, 1.72, 1.7177272727272728)","(17.0, 22.0, 20.166666666666668)","(51.0, 75.0, 73.2258064516129)"
06-01-2023 16:45:39.095258,"(6.0, 7.0, 6.820689655172414)","(13.0, 15.0, 14.727272727272727)","(14.0, 23.0, 21.6)","(41.0, 90.0, 79.28571428571429)","(8.5, 12.5, 11.928571428571429)","(1.35, 1.72, 1.7175)","(17.0, 22.0, 20.133333333333333)","(51.0, 75.0, 73.2258064516129)"
06-01-2023 16:45:40.219763,"(6.0, 7.0, 6.812903225806451)","(13.0, 15.0, 14.76923076923077)","(14.0, 23.0, 21.6)","(41.0, 90.0, 79.5)","(8.5, 12.5, 11.928571428571429)","(1.35, 1.72, 1.7256521739130435)","(17.0, 22.0, 21.181818181818183)","(51.0, 75.0, 73.2258064516129)"
06-01-2023 16:45:41.335485,"(6.0, 7.0, 6.81875)","(13.0, 15.0, 14.6875)","(14.0, 23.0, 21.75)","(41.0, 90.0, 79.13793103448276)","(8.5, 12.5, 11.96875)","(1.35, 1.73, 1.7157692307692307)","(17.0, 22.0, 20.285714285714285)","(51.0, 75.0, 73.2258064516129)"
06-01-2023 16:45:42.433618,"(6.0, 7.0, 6.777049180327869)","(13.0, 15.0, 14.736842105263158)","(14.0, 23.0, 21.75)","(41.0, 90.0, 79.13793103448276)","(8.5, 12.5, 11.935897435897436)","(1.35, 1.72, 1.7169565217391305)","(17.0, 22.0, 20.285714285714285)","(51.0, 75.0, 73.2258064516129)"
06-01-2023 16:45:43.552448,"(6.0, 7.0, 6.777049180327869)","(13.0, 15.0, 14.757142857142856)","(14.0, 23.0, 21.529411764705884)","(41.0, 90.0, 69.0)","(8.5, 12.5, 11.935897435897436)","(1.4, 1.72, 1.7217241379310344)","(17.0, 22.0, 20.285714285714285)","(51.0, 75.0, 73.16666666666667)"
06-01-2023 16:45:44.642007,"(6.0, 7.0, 6.777049180327869)","(13.0, 15.5, 14.757142857142856)","(14.0, 23.0, 21.529411764705884)","(41.0, 75.0, 69.0)","(8.5, 12.5, 11.935897435897436)","(1.4, 1.73, 1.7266666666666666)","(17.0, 22.0, 20.352941176470587)","(51.0, 75.0, 73.38235294117646)"
06-01-2023 16:45:45.655858,"(6.0, 7.0, 6.777049180327869)","(13.0, 15.0, 14.613636363636363)","(14.0, 23.0, 21.484848484848484)","(41.0, 75.0, 65.9090909090909)","(8.5, 12.5, 11.935897435897436)","(1.4, 1.73, 1.7258823529411764)","(17.0, 22.0, 20.352941176470587)","(51.0, 75.0, 73.33333333333333)"
06-01-2023 16:45:46.683106,"(6.0, 7.0, 6.777049180327869)","(13.0, 15.0, 14.88888888888889)","(14.0, 22.0, 21.105263157894736)","(51.0, 75.0, 65.9090909090909)","(9.0, 12.5, 11.935897435897436)","(1.45, 1.74, 1.7355555555555555)","(16.0, 22.0, 20.291666666666668)","(61.0, 75.0, 73.33333333333333)"
06-01-2023 16:45:47.810568,"(6.0, 7.0, 6.7875)","(13.0, 15.0, 14.706896551724139)","(14.0, 21.0, 20.666666666666668)","(51.0, 75.0, 65.9090909090909)","(9.0, 12.5, 11.935897435897436)","(1.45, 1.74, 1.7466666666666666)","(16.0, 22.0, 20.291666666666668)","(61.0, 75.0, 73.33333333333333)"
06-01-2023 16:45:48.954279,"(6.0, 7.0, 6.79672131147541)","(13.0, 15.0, 14.660377358490566)","(14.0, 21.0, 20.666666666666668)","(51.0, 75.0, 65.9090909090909)","(9.0, 12.5, 11.935897435897436)","(1.45, 1.75, 1.7474603174603174)","(16.0, 22.0, 19.692307692307693)","(61.0, 75.0, 73.28125)"
06-01-2023 16:45:50.035899,"(6.0, 7.0, 6.7875)","(13.0, 14.5, 13.976190476190476)","(14.0, 21.0, 20.666666666666668)","(51.0, 75.0, 67.85714285714286)","(9.0, 12.5, 11.935897435897436)","(1.45, 1.77, 1.75863309352518)","(16.0, 20.0, 19.36)","(61.0, 75.0, 73.54838709677419)"
06-01-2023 16:45:51.062805,"(6.0, 6.8, 6.75)","(12.0, 13.5, 13.294117647058824)","(14.0, 21.0, 20.583333333333332)","(51.0, 75.0, 65.83333333333333)","(9.0, 12.5, 11.988372093023255)","(1.45, 1.77, 1.7557971014492755)","(16.0, 20.0, 19.473684210526315)","(61.0, 75.0, 73.54838709677419)"
06-01-2023 16:45:52.139776,"(6.0, 6.8, 6.75)","(12.0, 13.5, 13.027777777777779)","(14.0, 21.0, 20.571428571428573)","(51.0, 75.0, 67.66666666666667)","(9.0, 12.5, 11.988372093023255)","(1.45, 1.77, 1.754923076923077)","(16.0, 20.0, 19.473684210526315)","(61.0, 75.0, 73.54838709677419)"
06-01-2023 16:45:53.313920,"(6.0, 6.8, 6.75)","(12.0, 13.5, 13.027777777777779)","(14.0, 21.0, 20.6)","(51.0, 75.0, 65.83333333333333)","(9.0, 12.5, 12.662162162162161)","(1.45, 1.77, 1.7585380116959064)","(16.0, 20.0, 19.45)","(61.0, 75.0, 73.54838709677419)"
06-01-2023 16:45:54.450696,"(6.0, 7.0, 6.756862745098039)","(12.0, 13.5, 13.022727272727273)","(14.0, 21.0, 19.5)","(51.0, 75.0, 65.83333333333333)","(9.0, 13.0, 12.306122448979592)","(1.45, 1.77, 1.7535294117647058)","(16.0, 20.0, 19.473684210526315)","(61.0, 75.0, 73.54838709677419)"
06-01-2023 16:45:55.639863,"(6.0, 7.0, 6.746938775510204)","(12.0, 13.5, 13.022727272727273)","(14.0, 20.0, 19.5)","(51.0, 75.0, 65.83333333333333)","(9.0, 13.0, 12.306122448979592)","(1.45, 1.77, 1.7535294117647058)","(16.0, 20.0, 19.473684210526315)","(61.0, 75.0, 73.54838709677419)"
06-01-2023 16:45:56.755259,"(6.0, 7.0, 6.7615384615384615)","(12.0, 13.5, 13.022727272727273)","(14.0, 21.0, 20.071428571428573)","(51.0, 75.0, 65.83333333333333)","(9.0, 13.0, 12.277777777777779)","(1.45, 1.77, 1.7535294117647058)","(16.0, 20.0, 19.473684210526315)","(61.0, 75.0, 73.54838709677419)"
06-01-2023 16:45:57.834072,"(6.0, 7.0, 6.7615384615384615)","(12.0, 13.5, 12.952380952380953)","(14.0, 21.0, 20.133333333333333)","(51.0, 75.0, 65.83333333333333)","(9.0, 12.5, 12.220588235294118)","(1.45, 1.77, 1.7535294117647058)","(16.0, 20.0, 19.391304347826086)","(61.0, 75.0, 73.59375)"
06-01-2023 16:45:58.904863,"(6.0, 7.0, 6.7615384615384615)","(12.0, 13.0, 12.982758620689655)","(14.0, 21.0, 20.142857142857142)","(51.0, 75.0, 68.125)","(9.0, 12.5, 11.988888888888889)","(1.45, 1.77, 1.7525)","(16.0, 20.0, 19.391304347826086)","(61.0, 75.0, 73.59375)"
06-01-2023 16:46:00.017319,"(6.0, 7.0, 6.772631578947369)","(12.0, 13.0, 12.972222222222221)","(14.0, 21.0, 20.142857142857142)","(51.0, 75.0, 68.125)","(9.0, 12.5, 12.036585365853659)","(1.45, 1.77, 1.7541379310344827)","(16.0, 20.0, 19.391304347826086)","(61.0, 75.0, 73.59375)"
06-01-2023 16:46:01.098210,"(6.0, 7.0, 6.6869565217391305)","(12.0, 13.0, 12.964285714285714)","(14.0, 21.0, 20.142857142857142)","(51.0, 75.0, 67.66666666666667)","(9.0, 12.5, 12.036585365853659)","(1.45, 1.76, 1.7535294117647058)","(16.0, 20.0, 19.391304347826086)","(61.0, 75.0, 73.59375)"
06-01-2023 16:46:02.252524,"(6.0, 7.0, 6.728301886792453)","(12.0, 13.0, 12.703125)","(14.0, 22.0, 21.636363636363637)","(51.0, 75.0, 66.53846153846153)","(9.0, 12.5, 11.636363636363637)","(1.45, 1.77, 1.7581528662420383)","(16.0, 20.0, 19.5)","(61.0, 75.0, 73.59375)"
06-01-2023 16:46:03.477332,"(6.0, 7.0, 6.751724137931034)","(12.0, 13.0, 12.66)","(14.0, 22.0, 21.714285714285715)","(51.0, 75.0, 68.0)","(9.0, 12.0, 11.454545454545455)","(1.45, 1.77, 1.7735593220338983)","(16.0, 20.0, 19.517241379310345)","(61.0, 75.0, 73.59375)"
06-01-2023 16:46:04.562472,"(6.0, 7.0, 6.740845070422535)","(12.0, 13.0, 12.734375)","(14.0, 22.0, 21.714285714285715)","(51.0, 70.0, 68.0)","(9.0, 12.0, 11.436507936507937)","(1.45, 1.78, 1.7817171717171718)","(16.0, 20.0, 19.105263157894736)","(61.0, 75.0, 73.59375)"
06-01-2023 16:46:05.628781,"(6.0, 6.8, 6.761290322580645)","(12.0, 13.0, 12.697368421052632)","(14.0, 23.0, 21.833333333333332)","(51.0, 70.0, 66.81818181818181)","(9.0, 12.0, 11.379310344827585)","(1.45, 1.79, 1.7882758620689656)","(16.0, 20.0, 19.11111111111111)","(61.0, 75.0, 73.38235294117646)"
06-01-2023 16:46:06.710950,"(6.0, 6.8, 6.712195121951219)","(12.0, 13.0, 12.697368421052632)","(14.0, 23.0, 21.714285714285715)","(51.0, 70.0, 67.5)","(9.0, 12.0, 11.326086956521738)","(1.45, 1.79, 1.7898591549295775)","(16.0, 20.0, 19.058823529411764)","(61.0, 75.0, 73.10344827586206)"
06-01-2023 16:46:07.854823,"(6.0, 6.8, 6.708)","(12.0, 13.0, 12.659574468085106)","(14.0, 23.0, 21.1)","(51.0, 70.0, 67.5)","(9.0, 11.5, 11.154761904761905)","(1.45, 1.8, 1.7956716417910448)","(16.0, 20.0, 19.058823529411764)","(61.0, 75.0, 73.10344827586206)"
06-01-2023 16:46:09.114563,"(6.0, 6.8, 6.703125)","(12.0, 13.0, 12.670454545454545)","(14.0, 23.0, 21.161290322580644)","(51.0, 70.0, 67.91666666666667)","(9.0, 11.5, 11.130434782608695)","(1.45, 1.8, 1.7964102564102564)","(16.0, 20.0, 19.058823529411764)","(61.0, 75.0, 73.10344827586206)"
06-01-2023 16:46:10.340888,"(6.0, 6.8, 6.67)","(12.0, 13.0, 12.670454545454545)","(14.0, 23.0, 21.161290322580644)","(51.0, 70.0, 67.91666666666667)","(9.0, 11.5, 11.119565217391305)","(1.45, 1.8, 1.7936619718309859)","(16.0, 20.0, 19.058823529411764)","(61.0, 75.0, 73.28125)"
06-01-2023 16:46:11.558800,"(6.0, 6.8, 6.618604651162791)","(12.0, 13.0, 12.683673469387756)","(14.0, 23.0, 21.24137931034483)","(51.0, 70.0, 67.91666666666667)","(9.0, 11.5, 11.119565217391305)","(1.45, 1.8, 1.7962626262626262)","(16.0, 20.0, 19.058823529411764)","(61.0, 75.0, 73.5)"
06-01-2023 16:46:12.831190,"(6.0, 6.8, 6.618604651162791)","(12.0, 13.0, 12.683673469387756)","(14.0, 23.0, 21.2)","(51.0, 70.0, 68.07692307692308)","(9.0, 11.5, 11.122222222222222)","(1.45, 1.8, 1.7941538461538462)","(16.0, 20.0, 19.11111111111111)","(61.0, 75.0, 73.5)"
06-01-2023 16:46:13.980022,"(6.0, 6.8, 6.618604651162791)","(12.0, 13.0, 12.683673469387756)","(14.0, 22.0, 21.2)","(51.0, 70.0, 68.07692307692308)","(9.0, 11.5, 11.113636363636363)","(1.45, 1.8, 1.8077272727272728)","(16.0, 20.0, 19.11111111111111)","(61.0, 75.0, 72.6086956521739)"
06-01-2023 16:46:15.133223,"(6.0, 6.8, 6.650909090909091)","(12.0, 13.0, 12.59375)","(14.0, 22.0, 20.733333333333334)","(51.0, 70.0, 67.91666666666667)","(9.0, 11.5, 11.104651162790697)","(1.45, 1.81, 1.8233333333333335)","(16.0, 20.0, 19.058823529411764)","(61.0, 75.0, 72.6086956521739)"
06-01-2023 16:46:16.268078,"(6.0, 6.8, 6.634862385321101)","(12.0, 13.0, 12.50943396226415)","(14.0, 21.0, 20.384615384615383)","(51.0, 70.0, 67.91666666666667)","(9.0, 11.5, 11.102272727272727)","(1.45, 1.83, 1.8191666666666668)","(16.0, 20.0, 19.058823529411764)","(61.0, 75.0, 72.6086956521739)"
06-01-2023 16:46:17.507526,"(6.0, 6.8, 6.580487804878049)","(12.0, 13.0, 12.50943396226415)","(14.0, 21.0, 20.384615384615383)","(51.0, 70.0, 67.91666666666667)","(9.0, 11.5, 11.102272727272727)","(1.45, 1.82, 1.8192307692307692)","(16.0, 20.0, 19.058823529411764)","(61.0, 75.0, 68.52941176470588)"
06-01-2023 16:46:18.805912,"(6.0, 6.6, 6.515909090909091)","(12.0, 13.0, 12.50909090909091)","(14.0, 21.0, 20.384615384615383)","(51.0, 70.0, 67.91666666666667)","(9.0, 11.5, 11.102272727272727)","(1.45, 1.82, 1.818888888888889)","(16.0, 20.0, 19.058823529411764)","(61.0, 75.0, 65.83333333333333)"
06-01-2023 16:46:20.044995,"(6.0, 6.6, 6.508641975308642)","(12.0, 13.0, 12.510204081632653)","(14.0, 21.0, 20.82758620689655)","(51.0, 70.0, 69.375)","(9.0, 11.5, 11.290909090909091)","(1.45, 1.82, 1.7886486486486486)","(16.0, 20.0, 19.62962962962963)","(61.0, 75.0, 72.38095238095238)"
06-01-2023 16:46:21.242303,"(6.0, 6.8, 6.6158730158730155)","(12.0, 13.0, 12.60655737704918)","(14.0, 22.0, 20.75)","(51.0, 70.0, 68.18181818181819)","(9.0, 11.5, 11.290909090909091)","(1.45, 1.79, 1.781153846153846)","(16.0, 20.0, 20.074074074074073)","(61.0, 75.0, 72.57352941176471)"
06-01-2023 16:46:22.335555,"(6.0, 6.8, 6.626865671641791)","(12.0, 13.0, 12.67910447761194)","(14.0, 22.0, 21.625)","(51.0, 70.0, 68.18181818181819)","(9.0, 11.5, 11.290909090909091)","(1.45, 1.79, 1.778225806451613)","(16.0, 21.0, 20.134146341463413)","(61.0, 75.0, 69.82758620689656)"
06-01-2023 16:46:23.506606,"(6.0, 6.8, 6.68)","(12.0, 13.0, 12.69047619047619)","(14.0, 21.0, 20.8)","(51.0, 70.0, 68.18181818181819)","(9.0, 11.5, 11.290909090909091)","(1.45, 1.79, 1.773939393939394)","(16.0, 21.0, 20.15714285714286)","(61.0, 70.0, 68.125)"
06-01-2023 16:46:24.717097,"(6.0, 6.8, 6.688888888888888)","(12.0, 13.0, 12.684615384615384)","(14.0, 21.0, 20.8)","(51.0, 70.0, 68.18181818181819)","(9.0, 11.5, 11.296296296296296)","(1.45, 1.78, 1.7784)","(16.0, 21.0, 20.078125)","(61.0, 75.0, 68.125)"
06-01-2023 16:46:25.919012,"(6.0, 6.8, 6.684210526315789)","(12.0, 13.0, 12.642857142857142)","(14.0, 22.0, 21.428571428571427)","(51.0, 75.0, 69.44444444444444)","(9.0, 11.5, 11.18)","(1.45, 1.78, 1.7567549668874172)","(16.0, 21.0, 20.166666666666668)","(61.0, 75.0, 71.33333333333333)"
06-01-2023 16:46:27.133936,"(6.0, 6.8, 6.755263157894737)","(12.0, 13.0, 12.75)","(14.0, 22.0, 21.666666666666668)","(51.0, 75.0, 68.5)","(9.0, 11.5, 11.207317073170731)","(1.45, 1.77, 1.7514285714285713)","(16.0, 21.0, 20.15714285714286)","(61.0, 75.0, 71.78571428571429)"
06-01-2023 16:46:28.345641,"(6.0, 7.0, 6.881904761904762)","(12.0, 13.5, 13.358333333333333)","(14.0, 22.0, 21.533333333333335)","(51.0, 75.0, 68.5)","(9.0, 11.5, 11.207317073170731)","(1.45, 1.77, 1.7521052631578948)","(16.0, 21.0, 20.144927536231883)","(61.0, 75.0, 72.5)"
06-01-2023 16:46:29.555850,"(6.0, 7.0, 6.881904761904762)","(12.0, 13.5, 13.346774193548388)","(14.0, 22.0, 21.5)","(51.0, 75.0, 68.5)","(9.0, 11.5, 11.207317073170731)","(1.45, 1.77, 1.7608878504672898)","(16.0, 21.0, 20.078125)","(61.0, 75.0, 72.5)"
06-01-2023 16:46:30.755658,"(6.0, 7.0, 6.791596638655462)","(12.0, 13.5, 13.076923076923077)","(14.0, 22.0, 21.636363636363637)","(51.0, 75.0, 68.5)","(9.0, 11.5, 11.25)","(1.45, 1.77, 1.7565573770491802)","(16.0, 21.0, 20.13235294117647)","(61.0, 75.0, 72.5)"
06-01-2023 16:46:31.799195,"(6.0, 7.0, 6.836363636363636)","(12.0, 13.5, 13.076923076923077)","(14.0, 22.0, 21.636363636363637)","(51.0, 75.0, 68.5)","(9.0, 11.5, 11.844594594594595)","(1.45, 1.76, 1.7653703703703705)","(16.0, 21.0, 20.078125)","(61.0, 75.0, 71.53846153846153)"
06-01-2023 16:46:32.936623,"(6.0, 7.0, 6.825806451612903)","(12.0, 13.0, 12.911764705882353)","(14.0, 22.0, 21.636363636363637)","(51.0, 75.0, 68.5)","(9.0, 12.0, 12.094202898550725)","(1.45, 1.77, 1.7620224719101123)","(16.0, 21.0, 20.049180327868854)","(61.0, 75.0, 71.53846153846153)"
06-01-2023 16:46:34.167184,"(6.0, 6.8, 6.710112359550561)","(12.0, 13.0, 12.675)","(14.0, 22.0, 21.625)","(51.0, 75.0, 68.15789473684211)","(9.0, 12.5, 12.035211267605634)","(1.45, 1.77, 1.7624358974358973)","(16.0, 21.0, 20.016949152542374)","(61.0, 75.0, 71.33333333333333)"
06-01-2023 16:46:35.335716,"(6.0, 6.8, 6.5790476190476195)","(12.0, 13.0, 12.675)","(14.0, 22.0, 21.625)","(51.0, 75.0, 68.5)","(9.0, 12.5, 12.035211267605634)","(1.45, 1.77, 1.7578888888888888)","(16.0, 21.0, 20.016949152542374)","(61.0, 75.0, 71.53846153846153)"
06-01-2023 16:46:36.433417,"(6.0, 6.8, 6.614705882352942)","(12.0, 13.0, 12.809090909090909)","(14.0, 22.0, 21.705882352941178)","(51.0, 75.0, 68.6842105263158)","(9.0, 12.5, 12.036764705882353)","(1.45, 1.76, 1.7578888888888888)","(16.0, 21.0, 20.016949152542374)","(61.0, 75.0, 71.53846153846153)"
06-01-2023 16:46:37.572193,"(6.0, 6.8, 6.604580152671756)","(12.0, 13.0, 12.833333333333334)","(14.0, 23.0, 21.705882352941178)","(51.0, 75.0, 68.33333333333333)","(9.0, 12.5, 12.036764705882353)","(1.45, 1.76, 1.7533595800524935)","(16.0, 21.0, 20.016949152542374)","(61.0, 75.0, 68.125)"
06-01-2023 16:46:38.770562,"(6.0, 6.8, 6.572972972972973)","(12.0, 13.0, 12.95945945945946)","(14.0, 23.0, 21.705882352941178)","(51.0, 75.0, 68.33333333333333)","(9.0, 12.5, 12.036764705882353)","(1.45, 1.77, 1.7534736842105263)","(16.0, 21.0, 20.016949152542374)","(61.0, 75.0, 68.125)"
06-01-2023 16:46:39.976171,"(6.0, 6.8, 6.572972972972973)","(12.0, 13.0, 12.779411764705882)","(14.0, 23.0, 21.705882352941178)","(51.0, 75.0, 68.33333333333333)","(9.0, 12.5, 12.036764705882353)","(1.45, 1.77, 1.7536768802228413)","(16.0, 21.0, 20.016949152542374)","(61.0, 75.0, 68.125)"
06-01-2023 16:46:41.136099,"(6.0, 6.8, 6.5793103448275865)","(12.0, 13.0, 12.75)","(14.0, 23.0, 21.705882352941178)","(51.0, 75.0, 68.33333333333333)","(9.0, 12.5, 12.036764705882353)","(1.45, 1.77, 1.7465189873417721)","(16.0, 21.0, 19.87012987012987)","(61.0, 75.0, 68.125)"
06-01-2023 16:46:42.326346,"(6.0, 6.8, 6.6061538461538465)","(12.0, 13.0, 12.76388888888889)","(14.0, 23.0, 21.857142857142858)","(51.0, 75.0, 67.0)","(9.0, 12.5, 12.08955223880597)","(1.45, 1.75, 1.7473846153846153)","(16.0, 21.0, 19.901408450704224)","(61.0, 75.0, 67.85714285714286)"
06-01-2023 16:46:43.468355,"(6.0, 6.8, 6.663414634146341)","(12.0, 13.0, 12.797619047619047)","(14.0, 23.0, 22.09090909090909)","(51.0, 75.0, 67.0)","(9.0, 12.5, 12.08955223880597)","(1.45, 1.75, 1.750828025477707)","(16.0, 21.0, 19.885714285714286)","(61.0, 75.0, 67.85714285714286)"
06-01-2023 16:46:44.608905,"(6.0, 6.8, 6.5793103448275865)","(12.0, 13.0, 12.964285714285714)","(14.0, 23.0, 22.130434782608695)","(51.0, 75.0, 67.0)","(9.0, 12.5, 12.08955223880597)","(1.45, 1.76, 1.7518620689655173)","(16.0, 21.0, 19.901408450704224)","(61.0, 75.0, 67.85714285714286)"
06-01-2023 16:46:45.738530,"(6.0, 6.8, 6.567521367521367)","(12.0, 13.0, 12.954545454545455)","(14.0, 23.0, 22.0)","(51.0, 75.0, 67.5)","(9.0, 12.5, 12.1)","(1.45, 1.76, 1.7524581005586592)","(16.0, 21.0, 19.901408450704224)","(61.0, 75.0, 70.0)"
06-01-2023 16:46:46.914629,"(6.0, 6.8, 6.592727272727273)","(12.0, 13.0, 12.978260869565217)","(14.0, 23.0, 22.238095238095237)","(51.0, 75.0, 67.5)","(9.0, 12.5, 12.14179104477612)","(1.45, 1.77, 1.7502222222222221)","(16.0, 21.0, 19.885714285714286)","(61.0, 75.0, 70.0)"
06-01-2023 16:46:48.183138,"(6.0, 6.8, 6.588888888888889)","(12.0, 13.0, 12.978260869565217)","(14.0, 23.0, 22.238095238095237)","(51.0, 70.0, 68.33333333333333)","(9.0, 12.5, 12.121621621621621)","(1.45, 1.76, 1.7521621621621621)","(16.0, 21.0, 19.885714285714286)","(61.0, 75.0, 70.0)"
06-01-2023 16:46:49.484023,"(6.0, 6.8, 6.554545454545455)","(12.0, 13.0, 12.866666666666667)","(14.0, 23.0, 22.083333333333332)","(51.0, 70.0, 69.16666666666667)","(9.0, 12.5, 12.112244897959183)","(1.45, 1.76, 1.7547887323943663)","(16.0, 21.0, 19.901408450704224)","(61.0, 75.0, 70.0)"
06-01-2023 16:46:50.735096,"(6.0, 6.8, 6.579591836734694)","(12.0, 13.0, 12.866666666666667)","(14.0, 23.0, 22.083333333333332)","(51.0, 70.0, 68.125)","(9.0, 12.5, 12.150943396226415)","(1.45, 1.76, 1.7501754385964912)","(16.0, 21.0, 19.901408450704224)","(61.0, 75.0, 68.91304347826087)"
06-01-2023 16:46:51.824988,"(6.0, 6.8, 6.561764705882353)","(12.0, 13.0, 12.866666666666667)","(14.0, 23.0, 22.083333333333332)","(51.0, 75.0, 68.125)","(9.0, 12.5, 12.150943396226415)","(1.45, 1.76, 1.7501754385964912)","(16.0, 21.0, 19.901408450704224)","(61.0, 75.0, 68.91304347826087)"
06-01-2023 16:46:52.933360,"(6.0, 6.8, 6.613186813186813)","(12.0, 13.0, 12.866666666666667)","(14.0, 23.0, 22.083333333333332)","(51.0, 75.0, 67.5)","(9.0, 13.0, 12.753968253968253)","(1.45, 1.75, 1.743030303030303)","(16.0, 21.0, 19.901408450704224)","(61.0, 75.0, 68.91304347826087)"
06-01-2023 16:46:54.196244,"(6.0, 6.8, 6.622916666666666)","(12.0, 13.0, 12.866666666666667)","(14.0, 23.0, 22.083333333333332)","(51.0, 75.0, 67.5)","(9.0, 13.0, 12.753968253968253)","(1.45, 1.75, 1.743030303030303)","(16.0, 21.0, 19.901408450704224)","(61.0, 75.0, 68.91304347826087)"
06-01-2023 16:46:55.508983,"(6.0, 6.8, 6.611627906976744)","(12.0, 13.0, 12.789473684210526)","(14.0, 23.0, 22.083333333333332)","(51.0, 75.0, 67.5)","(9.0, 13.0, 12.650537634408602)","(1.5, 1.76, 1.7499236641221374)","(16.0, 21.0, 19.901408450704224)","(51.0, 75.0, 67.22222222222223)"
06-01-2023 16:46:56.748671,"(6.0, 6.6, 6.4661417322834644)","(11.0, 13.0, 12.548387096774194)","(14.0, 22.0, 21.733333333333334)","(51.0, 70.0, 66.15384615384616)","(9.0, 12.5, 12.353846153846154)","(1.5, 1.79, 1.785409836065574)","(16.0, 21.0, 19.885714285714286)","(51.0, 75.0, 67.22222222222223)"
06-01-2023 16:46:57.953709,"(6.0, 6.6, 6.495454545454545)","(11.0, 13.0, 12.596153846153847)","(14.0, 22.0, 21.733333333333334)","(51.0, 70.0, 64.5)","(9.0, 12.5, 12.353846153846154)","(1.5, 1.79, 1.784468085106383)","(16.0, 21.0, 19.885714285714286)","(51.0, 75.0, 67.3529411764706)"
06-01-2023 16:46:59.199914,"(6.0, 6.6, 6.476923076923077)","(11.0, 13.0, 12.581632653061224)","(14.0, 22.0, 21.94736842105263)","(51.0, 65.0, 66.66666666666667)","(9.0, 12.5, 12.435185185185185)","(1.5, 1.79, 1.772)","(16.0, 21.0, 19.98)","(51.0, 75.0, 71.17647058823529)"
06-01-2023 16:47:00.419631,"(6.0, 6.6, 6.414893617021276)","(11.0, 13.0, 12.94047619047619)","(14.0, 23.0, 22.136363636363637)","(51.0, 70.0, 65.38461538461539)","(9.0, 12.5, 12.40983606557377)","(1.5, 1.78, 1.7684269662921348)","(16.0, 21.0, 19.967532467532468)","(51.0, 75.0, 73.33333333333333)"
06-01-2023 16:47:01.621880,"(6.0, 6.6, 6.41123595505618)","(11.0, 13.0, 12.94047619047619)","(14.0, 23.0, 22.162790697674417)","(51.0, 70.0, 65.83333333333333)","(9.0, 12.5, 12.392156862745098)","(1.5, 1.77, 1.7732743362831858)","(16.0, 21.0, 19.885714285714286)","(51.0, 75.0, 73.33333333333333)"
06-01-2023 16:47:02.753043,"(6.0, 6.6, 6.4195652173913045)","(11.0, 13.0, 12.926470588235293)","(14.0, 23.0, 22.162790697674417)","(51.0, 70.0, 65.83333333333333)","(9.0, 12.5, 12.279661016949152)","(1.5, 1.78, 1.7868235294117647)","(16.0, 21.0, 19.813186813186814)","(51.0, 75.0, 73.26923076923077)"
