,Madison Point,Tullaghan,Taliano,Bubbler,Blazing Zone,Fleur De Rose,Jeddalet,Honour The Legend
10-01-2023 12:49:11.277821,"(4.8, 5.3, 5.03765690376569)","(3.3, 3.65, 3.616625)","(12.0, 15.5, 15.151162790697674)","(3.4, 4.1, 4.068992248062015)","(14.0, 19.5, 18.87704918032787)","(12.0, 15.0, 14.59433962264151)","(15.0, 18.5, 17.94871794871795)","(16.0, 29.0, 27.37037037037037)"
10-01-2023 12:49:12.472041,"(4.8, 5.2, 5.171428571428572)","(3.3, 3.65, 3.6163563829787235)","(12.0, 15.5, 14.94047619047619)","(3.4, 4.1, 4.0889807162534435)","(14.0, 19.5, 19.068181818181817)","(12.0, 15.0, 14.67175572519084)","(15.0, 18.5, 18.04255319148936)","(16.0, 29.0, 28.2)"
10-01-2023 12:49:13.695173,"(4.8, 5.1, 5.068181818181818)","(3.3, 3.5, 3.4825)","(12.0, 15.0, 14.94047619047619)","(3.4, 4.1, 4.0889807162534435)","(14.0, 19.5, 19.068181818181817)","(12.0, 15.0, 14.67175572519084)","(15.0, 18.5, 18.07)","(16.0, 29.0, 30.923076923076923)"
10-01-2023 12:49:14.829938,"(4.8, 5.2, 5.173913043478261)","(3.3, 3.55, 3.5374999999999996)","(12.0, 16.0, 15.285714285714286)","(3.4, 4.2, 4.162732919254658)","(14.0, 19.5, 19.333333333333332)","(12.0, 15.0, 14.686440677966102)","(15.0, 18.5, 18.07)","(17.0, 32.0, 30.8)"
10-01-2023 12:49:15.900025,"(4.8, 5.2, 5.173913043478261)","(3.3, 3.55, 3.5262135922330096)","(12.0, 16.0, 15.095238095238095)","(3.4, 4.2, 4.163636363636364)","(14.0, 19.5, 19.333333333333332)","(12.0, 15.0, 14.672566371681416)","(15.0, 18.5, 18.0546875)","(17.0, 32.0, 30.8)"
10-01-2023 12:49:17.088460,"(4.6, 5.2, 5.173913043478261)","(3.3, 3.55, 3.5421052631578944)","(12.0, 16.0, 15.037037037037036)","(3.4, 4.2, 4.1601769911504425)","(14.0, 19.5, 19.125)","(12.0, 15.0, 14.64516129032258)","(15.0, 18.5, 18.047619047619047)","(17.0, 32.0, 30.363636363636363)"
10-01-2023 12:49:18.308285,"(4.6, 5.2, 5.1850000000000005)","(3.3, 3.55, 3.5354838709677416)","(12.0, 16.0, 15.038461538461538)","(3.4, 4.2, 4.187684729064039)","(14.0, 19.5, 19.125)","(12.0, 15.0, 14.611764705882353)","(15.0, 18.5, 18.047619047619047)","(17.0, 32.0, 30.363636363636363)"
10-01-2023 12:49:19.528786,"(4.6, 5.3, 5.20625)","(3.3, 3.5, 3.4816129032258063)","(12.0, 16.0, 15.038461538461538)","(3.4, 4.2, 4.16)","(14.0, 19.5, 18.580645161290324)","(12.0, 15.0, 14.611764705882353)","(15.0, 18.5, 18.080882352941178)","(17.0, 32.0, 30.363636363636363)"
10-01-2023 12:49:20.749447,"(4.6, 5.3, 5.217073170731707)","(3.3, 3.5, 3.477922077922078)","(12.0, 16.0, 15.038461538461538)","(3.4, 4.2, 4.276470588235294)","(14.0, 19.0, 18.48)","(12.0, 15.0, 14.5875)","(15.0, 18.5, 18.074324324324323)","(18.0, 32.0, 29.625)"
10-01-2023 12:49:21.775952,"(4.6, 5.3, 5.229032258064516)","(3.3, 3.5, 3.477922077922078)","(12.0, 16.0, 15.038461538461538)","(3.4, 4.3, 4.276470588235294)","(14.0, 19.0, 18.48)","(12.0, 15.0, 14.5875)","(15.0, 18.5, 18.074324324324323)","(18.0, 32.0, 29.625)"
10-01-2023 12:49:22.888130,"(4.6, 5.2, 5.195238095238095)","(3.3, 3.5, 3.495263157894737)","(12.0, 16.0, 15.04)","(3.4, 4.3, 4.280722891566265)","(14.0, 19.0, 18.63888888888889)","(12.0, 15.0, 14.574468085106384)","(15.0, 18.5, 18.074324324324323)","(18.0, 30.0, 28.8)"
10-01-2023 12:49:24.006873,"(4.6, 5.3, 5.247692307692308)","(3.2, 3.45, 3.406716417910448)","(12.0, 16.0, 15.017543859649123)","(3.4, 4.4, 4.255357142857143)","(14.0, 18.5, 18.43243243243243)","(12.0, 15.0, 14.523809523809524)","(15.0, 18.5, 18.074324324324323)","(18.0, 30.0, 28.5)"
10-01-2023 12:49:25.216083,"(4.6, 5.3, 5.247692307692308)","(3.2, 3.45, 3.406716417910448)","(12.0, 16.0, 15.017543859649123)","(3.4, 4.4, 4.255357142857143)","(14.0, 18.5, 18.43243243243243)","(12.0, 15.0, 14.523809523809524)","(15.0, 18.5, 18.074324324324323)","(18.0, 30.0, 28.8)"
10-01-2023 12:49:26.460783,"(4.6, 5.3, 5.189655172413794)","(3.2, 3.45, 3.409333333333333)","(12.0, 16.0, 15.014285714285714)","(3.4, 4.4, 4.390322580645162)","(14.0, 18.5, 18.43243243243243)","(12.0, 15.0, 14.518072289156626)","(15.0, 18.5, 18.093220338983052)","(18.0, 30.0, 28.8)"
10-01-2023 12:49:27.651650,"(4.6, 5.2, 5.189655172413794)","(3.2, 3.45, 3.405263157894737)","(12.0, 16.0, 15.015384615384615)","(3.4, 4.4, 4.3)","(14.0, 18.5, 18.61111111111111)","(12.0, 15.0, 14.534883720930232)","(15.0, 18.5, 18.112903225806452)","(18.0, 30.0, 29.943396226415093)"
10-01-2023 12:49:28.725646,"(4.6, 4.9, 4.888461538461539)","(3.2, 3.4, 3.3666666666666667)","(12.0, 16.0, 15.522388059701493)","(3.4, 4.3, 4.268316831683168)","(14.0, 19.5, 19.42105263157895)","(12.0, 15.0, 14.626168224299066)","(15.0, 18.5, 18.210843373493976)","(18.0, 30.0, 30.74074074074074)"
10-01-2023 12:49:29.881289,"(4.6, 5.1, 5.082456140350877)","(3.2, 3.4, 3.3968531468531467)","(12.0, 16.0, 15.648351648351648)","(3.5, 4.5, 4.33489932885906)","(14.0, 19.5, 19.42105263157895)","(12.0, 15.0, 14.626168224299066)","(15.0, 18.5, 18.224137931034484)","(17.0, 32.0, 30.74074074074074)"
10-01-2023 12:49:31.012056,"(4.6, 5.1, 5.066197183098591)","(3.2, 3.4, 3.396896551724138)","(12.0, 16.0, 15.675324675324676)","(3.5, 4.5, 4.325125628140704)","(14.0, 19.5, 19.42105263157895)","(12.0, 15.0, 14.626168224299066)","(15.0, 18.5, 18.210843373493976)","(17.0, 32.0, 30.869565217391305)"
10-01-2023 12:49:32.191259,"(4.6, 5.1, 5.066197183098591)","(3.2, 3.4, 3.4959276018099548)","(12.0, 16.0, 13.55952380952381)","(3.5, 4.5, 4.363636363636364)","(14.0, 19.5, 16.906976744186046)","(12.0, 15.0, 15.826315789473684)","(15.0, 18.5, 18.01851851851852)","(17.0, 32.0, 32.55555555555556)"
10-01-2023 12:49:33.353030,"(4.6, 4.9, 4.888073394495414)","(3.2, 3.6, 3.4733944954128444)","(12.0, 14.0, 13.55952380952381)","(3.5, 4.4, 4.3909090909090915)","(14.0, 17.5, 16.547619047619047)","(12.0, 16.0, 15.837209302325581)","(15.0, 18.5, 18.12)","(17.0, 34.0, 32.72)"
10-01-2023 12:49:34.510860,"(4.6, 4.9, 4.890845070422536)","(3.2, 3.55, 3.545384615384615)","(12.0, 14.0, 13.574712643678161)","(3.5, 4.4, 4.392)","(14.0, 17.5, 16.973684210526315)","(12.0, 16.0, 16.666666666666668)","(15.0, 18.5, 18.12)","(17.0, 34.0, 32.5)"
10-01-2023 12:49:35.699925,"(4.6, 4.9, 4.891447368421053)","(3.2, 3.55, 3.5477272727272724)","(12.0, 14.0, 13.555555555555555)","(3.5, 4.4, 4.392)","(14.0, 17.5, 16.973684210526315)","(12.0, 17.5, 16.66)","(15.0, 18.5, 18.12)","(17.0, 34.0, 32.5)"
10-01-2023 12:49:36.882071,"(4.6, 5.0, 4.966451612903226)","(3.2, 3.55, 3.5475)","(12.0, 14.0, 13.555555555555555)","(3.5, 4.4, 4.392)","(14.0, 17.5, 16.973684210526315)","(12.0, 17.5, 16.66)","(15.0, 18.5, 18.12)","(18.0, 34.0, 32.5)"
10-01-2023 12:49:38.244829,"(4.6, 5.0, 4.96319018404908)","(3.2, 3.55, 3.547402597402597)","(12.0, 14.0, 13.512195121951219)","(3.5, 4.4, 4.383333333333334)","(14.0, 17.5, 16.973684210526315)","(12.0, 17.5, 16.822580645161292)","(15.0, 18.5, 18.12)","(18.0, 34.0, 32.23529411764706)"
10-01-2023 12:49:39.518234,"(4.6, 5.0, 4.96319018404908)","(3.2, 3.55, 3.5144444444444445)","(12.0, 14.0, 13.918367346938776)","(3.5, 4.4, 4.3432432432432435)","(14.0, 17.5, 16.973684210526315)","(12.0, 17.5, 16.595238095238095)","(15.0, 18.0, 17.907894736842106)","(18.0, 34.0, 33.55223880597015)"
10-01-2023 12:49:40.765618,"(4.6, 5.0, 4.962732919254658)","(3.2, 3.4, 3.399175824175824)","(12.0, 14.0, 13.923076923076923)","(3.5, 4.4, 4.386986301369864)","(14.0, 17.5, 17.182539682539684)","(12.0, 17.5, 16.796296296296298)","(15.0, 18.0, 17.91860465116279)","(18.0, 34.0, 33.65217391304348)"
10-01-2023 12:49:42.190077,"(4.6, 5.0, 4.987261146496815)","(3.2, 3.6, 3.545238095238095)","(12.0, 14.0, 13.951219512195122)","(3.5, 4.4, 4.386330935251799)","(14.0, 17.5, 17.182539682539684)","(12.0, 17.5, 16.785714285714285)","(15.0, 18.0, 17.916666666666668)","(18.0, 34.0, 33.583333333333336)"
10-01-2023 12:49:43.482276,"(4.6, 5.0, 4.987261146496815)","(3.2, 3.55, 3.545238095238095)","(12.0, 14.0, 14.152777777777779)","(3.5, 4.4, 4.377227722772277)","(14.0, 17.5, 16.99425287356322)","(12.0, 17.5, 16.91025641025641)","(15.0, 18.0, 17.916666666666668)","(18.0, 34.0, 33.57142857142857)"
10-01-2023 12:49:44.813538,"(4.6, 5.0, 4.994771241830065)","(3.2, 3.55, 3.4482758620689657)","(12.0, 14.5, 14.121052631578948)","(3.5, 4.4, 4.3793814432989695)","(14.0, 17.5, 17.886904761904763)","(12.0, 17.5, 16.166666666666668)","(15.0, 18.0, 17.91176470588235)","(18.0, 34.0, 33.38775510204081)"
10-01-2023 12:49:46.055560,"(4.6, 5.0, 4.994771241830065)","(3.2, 3.45, 3.4482758620689657)","(12.0, 14.5, 14.147058823529411)","(3.6, 4.4, 4.498265895953757)","(14.0, 18.0, 17.945652173913043)","(12.0, 17.0, 16.58695652173913)","(15.0, 18.0, 17.91176470588235)","(18.0, 34.0, 31.333333333333332)"
10-01-2023 12:49:47.322182,"(4.6, 5.1, 5.062987012987013)","(3.2, 3.45, 3.4056451612903227)","(12.0, 14.5, 13.142857142857142)","(3.6, 4.5, 4.491)","(14.0, 18.0, 17.886363636363637)","(12.0, 17.0, 16.34246575342466)","(15.0, 18.0, 17.90625)","(18.0, 34.0, 31.8)"
10-01-2023 12:49:48.604391,"(4.6, 5.0, 4.988811188811189)","(3.1, 3.5, 3.488059701492537)","(12.0, 14.5, 13.3)","(3.5, 4.5, 4.558024691358025)","(14.0, 18.0, 17.529411764705884)","(12.0, 17.0, 15.86)","(15.0, 18.0, 17.901234567901234)","(19.0, 34.0, 31.2)"
10-01-2023 12:49:49.788189,"(4.6, 5.0, 4.991780821917808)","(3.1, 3.5, 3.488059701492537)","(12.0, 14.5, 13.3)","(3.5, 4.6, 4.519230769230769)","(14.0, 18.0, 17.41176470588235)","(12.0, 16.5, 15.76923076923077)","(15.0, 18.0, 17.901234567901234)","(19.0, 34.0, 30.285714285714285)"
10-01-2023 12:49:50.937501,"(4.6, 5.0, 4.9944444444444445)","(3.1, 3.4, 3.370819935691318)","(12.0, 14.5, 13.346153846153847)","(3.5, 4.7, 4.743157894736842)","(14.0, 17.5, 17.333333333333332)","(12.0, 16.5, 16.14179104477612)","(15.0, 18.0, 17.901234567901234)","(19.0, 34.0, 30.285714285714285)"
10-01-2023 12:49:52.085874,"(4.6, 5.0, 4.995031055900621)","(3.1, 3.4, 3.370049504950495)","(12.0, 14.5, 13.346153846153847)","(3.5, 4.8, 4.7131313131313135)","(14.0, 17.5, 17.333333333333332)","(12.0, 16.5, 16.086206896551722)","(15.0, 18.0, 17.901234567901234)","(19.0, 34.0, 30.14814814814815)"
10-01-2023 12:49:53.300162,"(4.6, 4.8, 4.7926829268292686)","(3.1, 3.4, 3.369917355371901)","(12.0, 14.5, 13.403846153846153)","(3.5, 4.8, 4.554255319148936)","(14.0, 17.5, 17.733333333333334)","(12.0, 16.5, 16.063432835820894)","(15.0, 18.0, 17.91764705882353)","(19.0, 34.0, 30.57894736842105)"
10-01-2023 12:49:54.606397,"(4.4, 4.8, 5.006145251396648)","(3.1, 3.4, 3.3826278659611995)","(12.0, 14.5, 13.821428571428571)","(3.7, 4.6, 4.57945205479452)","(14.0, 18.0, 17.9)","(12.0, 16.5, 15.704081632653061)","(15.0, 18.0, 17.986842105263158)","(19.0, 34.0, 29.64516129032258)"
10-01-2023 12:49:55.895798,"(4.4, 5.1, 4.975247524752475)","(3.1, 3.4, 3.3825044404973355)","(12.0, 14.5, 13.78)","(3.7, 4.6, 4.591176470588235)","(14.0, 18.0, 17.96)","(12.0, 16.5, 15.613636363636363)","(15.0, 18.0, 17.986842105263158)","(19.0, 34.0, 30.516129032258064)"
10-01-2023 12:49:57.198528,"(4.4, 5.0, 4.912962962962963)","(3.1, 3.4, 3.434920634920635)","(12.0, 14.5, 13.71875)","(3.7, 4.6, 4.568041237113402)","(14.0, 18.0, 17.844827586206897)","(12.0, 16.5, 15.790909090909091)","(15.0, 18.0, 17.991803278688526)","(19.0, 34.0, 28.857142857142858)"
10-01-2023 12:49:58.426475,"(4.4, 5.0, 4.912962962962963)","(3.1, 3.45, 3.4066666666666667)","(12.0, 14.5, 13.71875)","(3.7, 4.8, 4.5375)","(14.0, 18.5, 16.926829268292682)","(12.0, 16.5, 15.72)","(15.0, 18.0, 18.218562874251496)","(19.0, 34.0, 30.0)"
10-01-2023 12:49:59.703069,"(4.4, 5.0, 4.9)","(3.1, 3.5, 3.4066666666666667)","(12.0, 14.5, 13.879310344827585)","(3.7, 4.7, 4.556470588235294)","(14.0, 17.0, 16.944444444444443)","(12.0, 16.5, 15.593023255813954)","(15.0, 18.5, 18.020408163265305)","(19.0, 32.0, 31.666666666666664)"
10-01-2023 12:50:00.936445,"(4.4, 5.0, 4.886746987951807)","(3.1, 3.4, 3.4960526315789475)","(12.0, 14.5, 13.720588235294118)","(3.7, 4.7, 4.635789473684211)","(14.0, 17.0, 16.95)","(12.0, 16.5, 15.716216216216216)","(15.0, 18.5, 18.247311827956988)","(19.0, 32.0, 29.1)"
10-01-2023 12:50:02.155089,"(4.4, 5.0, 4.912149532710281)","(3.1, 3.5, 3.4960526315789475)","(12.0, 14.0, 13.720588235294118)","(3.7, 4.7, 4.635789473684211)","(14.0, 17.0, 16.95)","(12.0, 16.5, 15.716216216216216)","(15.0, 18.5, 18.247311827956988)","(19.0, 30.0, 29.1)"
10-01-2023 12:50:03.393688,"(4.4, 5.0, 4.912149532710281)","(3.1, 3.5, 3.485135135135135)","(12.0, 14.0, 13.782608695652174)","(3.7, 4.7, 4.628654970760234)","(14.0, 17.0, 16.943396226415093)","(12.0, 16.5, 15.796875)","(15.0, 18.5, 18.23913043478261)","(19.0, 30.0, 28.5)"
10-01-2023 12:50:04.610409,"(4.4, 5.0, 4.9096153846153845)","(3.1, 3.5, 3.481578947368421)","(12.0, 14.0, 13.882352941176471)","(3.6, 4.7, 4.630681818181818)","(14.0, 17.0, 16.943396226415093)","(12.0, 16.5, 15.923076923076923)","(15.0, 18.5, 18.093220338983052)","(19.0, 30.0, 28.5)"
10-01-2023 12:50:05.822913,"(4.4, 5.0, 4.892682926829268)","(3.1, 3.5, 3.4852631578947366)","(12.0, 14.0, 13.90625)","(3.6, 4.7, 4.683870967741935)","(14.0, 17.0, 16.943396226415093)","(12.0, 16.5, 15.6)","(15.0, 18.5, 18.093220338983052)","(19.0, 30.0, 29.045454545454547)"
10-01-2023 12:50:07.059111,"(4.4, 5.0, 4.892682926829268)","(3.1, 3.5, 3.4859649122807017)","(12.0, 14.5, 14.14406779661017)","(3.8, 4.7, 4.702890173410404)","(14.0, 18.0, 17.75)","(12.0, 16.0, 15.377777777777778)","(15.0, 18.5, 18.114583333333332)","(19.0, 30.0, 29.045454545454547)"
10-01-2023 12:50:08.201123,"(4.4, 5.0, 4.865306122448979)","(3.1, 3.5, 3.4859649122807017)","(12.0, 14.5, 14.14406779661017)","(3.8, 4.8, 4.686486486486486)","(14.0, 18.0, 17.76595744680851)","(12.0, 16.0, 15.2)","(15.0, 18.5, 18.119565217391305)","(19.0, 30.0, 28.304347826086957)"
10-01-2023 12:50:09.341439,"(4.4, 4.9, 4.872727272727273)","(3.1, 3.5, 3.448148148148148)","(12.0, 14.5, 14.274193548387096)","(3.8, 4.8, 4.618181818181818)","(14.0, 18.0, 17.79245283018868)","(12.0, 16.0, 15.45)","(15.0, 18.5, 18.15686274509804)","(19.0, 29.0, 28.40740740740741)"
10-01-2023 12:50:10.581480,"(4.4, 5.0, 4.908571428571428)","(3.1, 3.45, 3.4250000000000003)","(12.0, 14.5, 14.3)","(3.8, 4.8, 4.695522388059701)","(14.0, 18.0, 17.954545454545453)","(12.0, 16.0, 15.297872340425531)","(15.0, 18.5, 18.259615384615383)","(18.0, 29.0, 28.40740740740741)"
10-01-2023 12:50:11.856090,"(4.4, 5.0, 4.85)","(3.1, 3.45, 3.424519230769231)","(12.0, 14.5, 14.3)","(3.8, 4.8, 4.6952380952380945)","(14.0, 18.0, 17.954545454545453)","(12.0, 16.0, 15.3125)","(15.0, 18.5, 18.259615384615383)","(18.0, 29.0, 30.666666666666668)"
10-01-2023 12:50:13.116863,"(4.4, 4.9, 4.838888888888889)","(3.1, 3.45, 3.449264705882353)","(12.0, 14.5, 13.94)","(3.8, 4.8, 4.71358024691358)","(14.0, 18.0, 17.978494623655912)","(12.0, 16.0, 15.352941176470589)","(15.0, 18.5, 18.204545454545453)","(18.0, 32.0, 30.57142857142857)"
10-01-2023 12:50:14.292282,"(4.4, 4.9, 4.895588235294118)","(3.1, 3.45, 3.449264705882353)","(12.0, 14.0, 13.907407407407407)","(3.8, 4.8, 4.727044025157232)","(14.0, 18.0, 17.96842105263158)","(12.0, 16.0, 15.5)","(15.0, 18.5, 18.238095238095237)","(19.0, 32.0, 30.75)"
10-01-2023 12:50:15.421161,"(4.4, 4.8, 4.784939759036145)","(3.1, 3.45, 3.4484848484848487)","(12.0, 14.0, 13.956140350877194)","(3.8, 4.8, 4.723684210526316)","(14.0, 18.0, 18.42929292929293)","(12.0, 16.0, 15.5)","(15.0, 18.5, 18.234375)","(19.0, 32.0, 30.75)"
10-01-2023 12:50:16.528075,"(4.4, 4.8, 4.785207100591716)","(3.1, 3.45, 3.4464285714285716)","(12.0, 14.0, 13.956140350877194)","(3.8, 4.8, 4.723684210526316)","(14.0, 18.5, 18.42929292929293)","(12.0, 16.0, 15.423076923076923)","(15.0, 18.5, 18.234375)","(19.0, 32.0, 31.935483870967744)"
10-01-2023 12:50:17.649439,"(4.4, 4.8, 4.785207100591716)","(3.1, 3.45, 3.425)","(12.0, 14.0, 13.953703703703704)","(3.8, 4.8, 4.682828282828282)","(14.0, 18.5, 18.42929292929293)","(12.0, 15.5, 15.392857142857142)","(15.0, 18.5, 18.234375)","(19.0, 32.0, 31.9375)"
10-01-2023 12:50:18.798035,"(4.4, 4.9, 4.891044776119403)","(3.1, 3.45, 3.442142857142857)","(12.0, 14.0, 13.953703703703704)","(3.8, 4.8, 4.682828282828282)","(14.0, 18.5, 18.42929292929293)","(12.0, 15.5, 15.35483870967742)","(15.0, 18.5, 18.234375)","(19.0, 32.0, 31.9375)"
10-01-2023 12:50:19.947782,"(4.4, 4.9, 4.876551724137931)","(3.1, 3.45, 3.442142857142857)","(12.0, 14.0, 13.953703703703704)","(3.8, 4.8, 4.661904761904762)","(14.0, 18.5, 18.42929292929293)","(12.0, 15.5, 15.35483870967742)","(15.0, 18.5, 18.234375)","(19.0, 32.0, 31.929078014184398)"
10-01-2023 12:50:21.075405,"(4.4, 4.9, 4.887142857142858)","(3.1, 3.45, 3.4484375000000003)","(12.0, 14.0, 13.953703703703704)","(3.8, 4.7, 4.661904761904762)","(14.0, 18.5, 18.42929292929293)","(12.0, 15.5, 15.35483870967742)","(15.0, 18.5, 18.234375)","(19.0, 32.0, 32.2)"
10-01-2023 12:50:22.208299,"(4.4, 4.9, 4.887142857142858)","(3.1, 3.45, 3.4484375000000003)","(12.0, 14.0, 13.953703703703704)","(3.8, 4.7, 4.65)","(14.0, 18.5, 18.31578947368421)","(12.0, 15.5, 15.35483870967742)","(15.0, 18.5, 18.416666666666668)","(19.0, 34.0, 32.21621621621622)"
10-01-2023 12:50:23.385518,"(4.4, 4.9, 4.875342465753425)","(3.1, 3.45, 3.444827586206897)","(12.0, 14.0, 13.953703703703704)","(3.8, 4.7, 4.648571428571429)","(14.0, 18.5, 18.489247311827956)","(12.0, 15.5, 15.35483870967742)","(15.0, 18.5, 18.416666666666668)","(19.0, 34.0, 32.21621621621622)"
10-01-2023 12:50:24.503404,"(4.4, 4.9, 4.876551724137931)","(3.1, 3.45, 3.44625)","(12.0, 14.0, 13.953703703703704)","(3.8, 4.7, 4.5777777777777775)","(14.0, 18.5, 18.48901098901099)","(12.0, 15.5, 15.268292682926829)","(15.0, 18.5, 18.416666666666668)","(19.0, 34.0, 32.21621621621622)"
10-01-2023 12:50:25.666446,"(4.4, 4.9, 4.872357723577236)","(3.1, 3.45, 3.44625)","(12.0, 14.0, 13.953703703703704)","(3.8, 4.6, 4.571428571428571)","(14.0, 18.5, 18.48901098901099)","(12.0, 15.5, 15.134615384615385)","(15.0, 18.5, 18.454545454545453)","(19.0, 34.0, 33.214285714285715)"
10-01-2023 12:50:26.806026,"(4.4, 5.0, 4.951470588235294)","(3.1, 3.45, 3.44625)","(12.0, 14.0, 13.953703703703704)","(3.8, 4.6, 4.561797752808989)","(14.0, 18.5, 18.46629213483146)","(12.0, 15.5, 14.993865030674847)","(15.0, 18.5, 18.75)","(19.0, 34.0, 33.04516129032258)"
10-01-2023 12:50:27.957669,"(4.4, 5.0, 4.949295774647887)","(3.1, 3.45, 3.445774647887324)","(12.0, 14.0, 13.987179487179487)","(3.8, 4.6, 4.557471264367816)","(14.0, 18.5, 18.4247311827957)","(12.0, 15.0, 14.993589743589743)","(15.0, 19.0, 18.75)","(19.0, 34.0, 33.02564102564102)"
10-01-2023 12:50:29.026453,"(4.4, 5.0, 4.940909090909091)","(3.1, 3.5, 3.4513888888888893)","(12.0, 14.0, 13.928571428571429)","(3.9, 4.6, 4.557471264367816)","(14.0, 18.5, 18.421348314606742)","(12.0, 15.0, 14.993333333333334)","(15.0, 19.0, 18.708333333333332)","(19.0, 34.0, 33.04516129032258)"
10-01-2023 12:50:30.139338,"(4.4, 5.0, 4.942857142857143)","(3.1, 3.5, 3.426470588235294)","(12.0, 14.0, 13.928571428571429)","(3.9, 4.6, 4.592307692307692)","(14.0, 18.5, 17.35333333333333)","(12.0, 15.0, 14.980519480519481)","(15.0, 19.0, 18.666666666666668)","(19.0, 34.0, 33.04516129032258)"
10-01-2023 12:50:31.354330,"(4.4, 5.0, 4.937931034482759)","(3.1, 3.5, 3.426470588235294)","(12.0, 14.0, 13.928571428571429)","(3.9, 4.6, 4.59047619047619)","(14.0, 17.5, 17.34722222222222)","(12.0, 15.0, 14.94047619047619)","(15.0, 19.0, 18.708333333333332)","(19.0, 34.0, 33.04516129032258)"
10-01-2023 12:50:32.512489,"(4.4, 5.0, 4.937931034482759)","(3.1, 3.5, 3.426470588235294)","(12.0, 14.0, 13.928571428571429)","(3.8, 4.6, 4.545454545454545)","(14.0, 17.5, 17.333333333333332)","(12.0, 15.0, 16.21153846153846)","(15.0, 19.0, 18.766666666666666)","(19.0, 34.0, 33.04516129032258)"
10-01-2023 12:50:33.737232,"(4.4, 4.9, 4.871428571428572)","(3.1, 3.5, 3.452290076335878)","(12.0, 14.0, 13.928571428571429)","(3.8, 4.6, 4.588)","(14.0, 17.5, 17.333333333333332)","(12.0, 16.5, 15.53125)","(15.0, 19.0, 18.766666666666666)","(19.0, 34.0, 33.04516129032258)"
10-01-2023 12:50:34.848125,"(4.4, 4.9, 4.871428571428572)","(3.1, 3.5, 3.452290076335878)","(12.0, 13.5, 13.425)","(3.8, 4.7, 4.5814814814814815)","(14.0, 17.5, 17.333333333333332)","(12.0, 16.0, 15.4375)","(15.0, 19.0, 19.49712643678161)","(19.0, 34.0, 33.04516129032258)"
10-01-2023 12:50:35.954768,"(4.4, 4.9, 4.857575757575757)","(3.1, 3.5, 3.3523622047244097)","(12.0, 13.5, 13.3375)","(3.9, 4.7, 4.625581395348838)","(14.0, 17.5, 17.333333333333332)","(12.0, 16.0, 15.4375)","(15.0, 19.5, 19.49712643678161)","(19.0, 34.0, 33.08496732026144)"
10-01-2023 12:50:37.107758,"(4.4, 4.9, 4.861290322580645)","(3.1, 3.5, 3.367910447761194)","(12.0, 14.0, 13.86111111111111)","(3.9, 4.7, 4.594736842105263)","(14.0, 17.5, 17.333333333333332)","(12.0, 16.0, 15.485714285714286)","(15.0, 19.5, 19.49712643678161)","(19.0, 34.0, 33.16339869281046)"
10-01-2023 12:50:38.291442,"(4.4, 4.9, 4.861290322580645)","(3.1, 3.4, 3.352439024390244)","(12.0, 14.0, 13.722222222222221)","(3.8, 4.7, 4.697278911564626)","(14.0, 17.5, 17.34285714285714)","(12.0, 16.0, 15.485714285714286)","(15.0, 19.5, 19.692307692307693)","(19.0, 34.0, 33.16339869281046)"
10-01-2023 12:50:39.503451,"(4.4, 4.9, 4.878461538461539)","(3.1, 3.4, 3.25)","(12.0, 14.0, 13.53125)","(3.8, 4.7, 4.776973684210526)","(14.0, 17.5, 17.352941176470587)","(12.0, 16.0, 15.526315789473685)","(15.0, 22.0, 21.734335839598998)","(19.0, 34.0, 33.16883116883117)"
10-01-2023 12:50:40.693869,"(4.4, 5.0, 4.902941176470589)","(3.1, 3.25, 3.237837837837838)","(12.0, 14.0, 13.53125)","(3.8, 4.8, 4.776104746317512)","(14.0, 17.5, 17.352941176470587)","(12.0, 16.0, 15.526315789473685)","(15.0, 22.0, 21.72680412371134)","(19.0, 34.0, 33.16883116883117)"
10-01-2023 12:50:41.893855,"(4.4, 5.0, 4.898591549295775)","(3.1, 3.2, 3.1951219512195124)","(12.0, 14.0, 13.523809523809524)","(3.8, 4.8, 4.722340425531915)","(14.0, 17.5, 17.352941176470587)","(12.0, 16.0, 15.526315789473685)","(15.0, 22.0, 21.728900255754475)","(19.0, 34.0, 33.16883116883117)"
10-01-2023 12:50:43.117594,"(4.4, 5.0, 4.902702702702703)","(3.1, 3.2, 3.1968750000000004)","(12.0, 14.0, 13.523809523809524)","(3.8, 4.8, 4.722340425531915)","(14.0, 17.5, 17.352941176470587)","(12.0, 16.0, 15.735294117647058)","(15.0, 22.0, 21.707182320441987)","(19.0, 34.0, 32.97560975609756)"
10-01-2023 12:50:44.322952,"(4.4, 5.0, 4.89620253164557)","(3.0, 3.2, 3.181684981684982)","(12.0, 14.0, 13.574468085106384)","(3.9, 4.8, 4.730681818181818)","(14.0, 17.5, 17.352941176470587)","(13.0, 16.0, 15.53125)","(15.0, 22.0, 21.707182320441987)","(19.0, 34.0, 32.95)"
10-01-2023 12:50:45.466659,"(4.4, 5.0, 4.892452830188679)","(3.0, 3.25, 3.1904761904761902)","(12.0, 14.0, 13.929577464788732)","(3.9, 4.8, 4.7491666666666665)","(14.0, 17.5, 17.363013698630137)","(13.0, 16.0, 15.64)","(15.0, 22.0, 21.70056497175141)","(19.0, 34.0, 32.969325153374236)"
