,Toms Mate,Symi Fortuna,Peter Pan,Candy Kaos,Glenreagh Burner,Eyes On Gold,But It Pours,Cash Key
11-01-2023 12:28:19.915738,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.6, 1.9785714285714286)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.384615384615385)","(18.0, 60.0, 27.6)","(8.5, 21.0, 12.563636363636363)"
11-01-2023 12:28:21.331513,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.6, 1.9785714285714286)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.384615384615385)","(18.0, 60.0, 27.6)","(8.5, 21.0, 12.563636363636363)"
11-01-2023 12:28:22.706562,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.6, 1.9785714285714286)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.384615384615385)","(18.0, 60.0, 27.6)","(8.5, 21.0, 12.563636363636363)"
11-01-2023 12:28:24.033504,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.6, 2.01)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.384615384615385)","(18.0, 60.0, 27.6)","(8.5, 21.0, 12.563636363636363)"
11-01-2023 12:28:25.243570,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.384615384615385)","(18.0, 60.0, 27.6)","(8.5, 21.0, 13.73846153846154)"
11-01-2023 12:28:26.405470,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.384615384615385)","(18.0, 60.0, 27.6)","(8.5, 21.0, 13.73846153846154)"
11-01-2023 12:28:27.566491,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.384615384615385)","(18.0, 60.0, 27.6)","(8.5, 21.0, 13.73846153846154)"
11-01-2023 12:28:28.809996,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.384615384615385)","(18.0, 60.0, 27.6)","(8.5, 21.0, 13.73846153846154)"
11-01-2023 12:28:30.038459,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.384615384615385)","(18.0, 60.0, 27.6)","(8.5, 21.0, 13.0)"
11-01-2023 12:28:31.199589,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.384615384615385)","(18.0, 60.0, 27.6)","(8.5, 21.0, 12.563636363636363)"
11-01-2023 12:28:32.432262,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.384615384615385)","(18.0, 60.0, 27.6)","(8.5, 21.0, 12.563636363636363)"
11-01-2023 12:28:33.666935,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.384615384615385)","(18.0, 60.0, 27.6)","(8.5, 21.0, 12.563636363636363)"
11-01-2023 12:28:34.878263,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.384615384615385)","(18.0, 60.0, 27.6)","(8.5, 21.0, 12.563636363636363)"
11-01-2023 12:28:36.090255,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.384615384615385)","(18.0, 60.0, 27.6)","(8.5, 21.0, 13.73846153846154)"
11-01-2023 12:28:37.239813,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.64, 2.35)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.384615384615385)","(18.0, 60.0, 27.6)","(8.5, 21.0, 13.414285714285715)"
11-01-2023 12:28:38.324325,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.66, 1.9625)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.384615384615385)","(18.0, 60.0, 27.6)","(8.5, 21.0, 13.414285714285715)"
11-01-2023 12:28:39.414474,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.66, 1.9625)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.384615384615385)","(18.0, 60.0, 27.6)","(8.5, 21.0, 13.414285714285715)"
11-01-2023 12:28:40.550192,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.66, 1.9625)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.384615384615385)","(18.0, 60.0, 27.6)","(8.5, 21.0, 13.414285714285715)"
11-01-2023 12:28:41.745134,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.66, 1.924)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.366666666666667)","(18.0, 60.0, 27.6)","(8.5, 21.0, 14.475000000000001)"
11-01-2023 12:28:42.917953,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.66, 1.7923076923076924)","(20.0, 70.0, 30.8)","(5.0, 8.4, 6.685714285714286)","(18.0, 60.0, 27.6)","(8.5, 21.0, 14.475000000000001)"
11-01-2023 12:28:44.114140,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.66, 1.7923076923076924)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.575)","(18.0, 60.0, 27.6)","(8.5, 21.0, 14.475000000000001)"
11-01-2023 12:28:45.373003,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.66, 1.7923076923076924)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.575)","(18.0, 60.0, 27.6)","(8.5, 21.0, 14.475000000000001)"
11-01-2023 12:28:46.599544,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.66, 1.7923076923076924)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.575)","(18.0, 60.0, 27.6)","(8.5, 21.0, 14.475000000000001)"
11-01-2023 12:28:47.778418,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.66, 1.7923076923076924)","(20.0, 70.0, 30.8)","(5.0, 8.4, 7.575)","(18.0, 60.0, 27.6)","(8.5, 21.0, 14.475000000000001)"
11-01-2023 12:28:49.027480,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 24.8)","(18.0, 50.0, 24.0)","(1.75, 2.66, 1.7923076923076924)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 31.07142857142857)","(8.5, 21.0, 13.75)"
11-01-2023 12:28:50.248976,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 27.285714285714285)","(18.0, 50.0, 26.785714285714285)","(1.75, 2.66, 1.7923076923076924)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 31.07142857142857)","(8.5, 21.0, 14.333333333333332)"
11-01-2023 12:28:51.561003,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 27.285714285714285)","(18.0, 50.0, 26.785714285714285)","(1.75, 2.66, 1.812)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 31.07142857142857)","(8.5, 21.0, 15.1)"
11-01-2023 12:28:52.631905,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 27.285714285714285)","(18.0, 50.0, 26.785714285714285)","(1.75, 2.64, 1.812)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 21.0, 15.1)"
11-01-2023 12:28:53.765752,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 27.285714285714285)","(18.0, 50.0, 29.6875)","(1.75, 2.64, 1.812)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 21.0, 15.1)"
11-01-2023 12:28:54.934495,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.64, 1.812)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 21.0, 15.1)"
11-01-2023 12:28:56.130155,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.64, 1.7506666666666666)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 21.0, 15.6)"
11-01-2023 12:28:57.253441,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.64, 1.7506666666666666)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 15.6)"
11-01-2023 12:28:58.391804,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.64, 1.7506666666666666)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 15.6)"
11-01-2023 12:28:59.572009,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 15.6)"
11-01-2023 12:29:00.702853,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 15.6)"
11-01-2023 12:29:01.936660,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 15.6)"
11-01-2023 12:29:03.119048,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 15.6)"
11-01-2023 12:29:04.322458,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 15.6)"
11-01-2023 12:29:05.534856,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 15.6)"
11-01-2023 12:29:06.808891,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:07.968504,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:09.403736,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:10.957705,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:12.662114,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:14.029806,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:15.358296,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:16.739234,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:17.995920,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:19.214299,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:20.426619,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:21.660333,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:22.999140,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:24.313906,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.8018181818181818)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:25.720033,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.62, 1.768888888888889)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:27.006147,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.768888888888889)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:28.203189,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.768888888888889)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:29.380094,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.768888888888889)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:30.613547,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.768888888888889)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:31.732211,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:32.822686,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:33.998913,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:35.159754,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:36.342024,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:37.550871,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.575)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:38.745558,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.4, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:39.803191,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:40.856213,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:41.920842,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:42.969291,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:44.050732,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:45.199465,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:46.312044,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:47.393960,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:48.580648,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:49.763276,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:51.009589,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:52.214824,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:53.366742,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:54.531786,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:55.655516,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:56.982482,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:58.226165,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:29:59.284685,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:30:00.348601,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:30:01.397194,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:30:02.438843,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:30:03.517542,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
11-01-2023 12:30:04.680326,"(4.6, 7.8, 6.728571428571428)","(18.0, 48.0, 29.875)","(18.0, 50.0, 29.6875)","(1.75, 2.6, 1.7503448275862068)","(20.0, 70.0, 35.0)","(5.0, 8.8, 7.875)","(18.0, 60.0, 34.6875)","(8.5, 22.0, 11.5)"
