,Bobby Rissole,Asteroid Evee,Gothika,His Keen,Karinya Trombone
05-01-2023 17:02:54.038007,"(3.5, 4.2, 4.066666666666666)","(91.0, 190.0, 186.66666666666666)","(26.0, 36.0, 34.44444444444444)","(1.35, 1.56, 1.5487058823529412)","(10.0, 13.5, 12.666666666666666)"
05-01-2023 17:02:54.998115,"(3.5, 4.2, 4.066666666666666)","(91.0, 190.0, 184.0)","(26.0, 36.0, 34.44444444444444)","(1.35, 1.56, 1.5564444444444445)","(10.0, 13.5, 13.045454545454545)"
05-01-2023 17:02:55.956324,"(3.5, 4.2, 4.052631578947368)","(91.0, 190.0, 184.0)","(26.0, 36.0, 34.44444444444444)","(1.35, 1.56, 1.5511904761904762)","(10.0, 13.5, 12.666666666666666)"
05-01-2023 17:02:56.950353,"(3.5, 4.2, 4.052631578947368)","(91.0, 190.0, 184.0)","(26.0, 36.0, 34.44444444444444)","(1.35, 1.56, 1.5526923076923078)","(10.0, 13.5, 13.115384615384615)"
05-01-2023 17:02:57.855485,"(3.5, 4.1, 4.036666666666666)","(91.0, 190.0, 186.66666666666666)","(26.0, 36.0, 34.44444444444444)","(1.35, 1.56, 1.5582978723404255)","(10.0, 13.5, 12.875)"
05-01-2023 17:02:58.736257,"(3.5, 4.1, 4.036666666666666)","(91.0, 190.0, 184.0)","(26.0, 36.0, 34.35294117647059)","(1.35, 1.56, 1.558490566037736)","(10.0, 13.5, 13.045454545454545)"
05-01-2023 17:02:59.735077,"(3.5, 4.1, 4.007352941176471)","(91.0, 190.0, 186.66666666666666)","(26.0, 36.0, 34.666666666666664)","(1.35, 1.56, 1.5577586206896552)","(10.0, 13.5, 12.875)"
05-01-2023 17:03:00.713622,"(3.5, 4.1, 3.9909090909090907)","(91.0, 190.0, 184.0)","(26.0, 36.0, 34.35294117647059)","(1.35, 1.56, 1.5578947368421052)","(10.0, 13.5, 13.045454545454545)"
05-01-2023 17:03:01.742297,"(3.5, 4.1, 3.978125)","(91.0, 190.0, 184.0)","(26.0, 36.0, 35.69230769230769)","(1.35, 1.56, 1.5547368421052632)","(10.0, 13.5, 13.458333333333334)"
05-01-2023 17:03:02.773079,"(3.5, 4.1, 3.9885135135135137)","(91.0, 190.0, 184.0)","(26.0, 36.0, 35.666666666666664)","(1.35, 1.56, 1.5547368421052632)","(10.0, 13.5, 13.466666666666667)"
05-01-2023 17:03:03.782084,"(3.5, 4.1, 3.987012987012987)","(91.0, 200.0, 173.75)","(26.0, 38.0, 37.333333333333336)","(1.35, 1.56, 1.5581111111111112)","(10.0, 13.5, 13.466666666666667)"
05-01-2023 17:03:04.844824,"(3.5, 4.1, 4.0046875)","(91.0, 230.0, 200.0)","(26.0, 36.0, 35.25)","(1.35, 1.56, 1.5581111111111112)","(10.0, 13.5, 13.4375)"
05-01-2023 17:03:06.025863,"(3.5, 4.1, 4.0046875)","(91.0, 230.0, 201.25)","(26.0, 36.0, 34.8)","(1.35, 1.56, 1.5590178571428572)","(10.0, 13.5, 13.166666666666666)"
05-01-2023 17:03:07.095121,"(3.5, 4.0, 3.9851063829787234)","(91.0, 220.0, 178.33333333333334)","(26.0, 36.0, 34.8)","(1.35, 1.56, 1.5591538461538461)","(10.0, 13.5, 13.055555555555555)"
05-01-2023 17:03:08.415183,"(3.5, 4.0, 3.984782608695652)","(91.0, 220.0, 180.0)","(26.0, 36.0, 35.4)","(1.35, 1.56, 1.5593181818181818)","(10.0, 13.5, 13.294871794871796)"
05-01-2023 17:03:09.435243,"(3.5, 4.1, 3.9930555555555554)","(91.0, 210.0, 180.0)","(26.0, 36.0, 35.4)","(1.35, 1.56, 1.5593181818181818)","(10.0, 13.5, 13.294871794871796)"
05-01-2023 17:03:10.792665,"(3.5, 4.1, 3.99)","(91.0, 220.0, 195.0)","(26.0, 36.0, 35.05882352941177)","(1.35, 1.57, 1.5621621621621622)","(10.0, 13.5, 13.271428571428572)"
05-01-2023 17:03:11.672549,"(3.5, 4.1, 3.988942307692308)","(91.0, 220.0, 178.33333333333334)","(26.0, 36.0, 33.714285714285715)","(1.35, 1.57, 1.5621621621621622)","(10.0, 13.5, 13.271428571428572)"
05-01-2023 17:03:12.625516,"(3.5, 4.1, 3.99)","(91.0, 220.0, 176.25)","(26.0, 36.0, 35.23809523809524)","(1.35, 1.57, 1.5617105263157895)","(10.0, 13.5, 13.267441860465116)"
05-01-2023 17:03:13.762686,"(3.5, 4.1, 3.99)","(91.0, 220.0, 180.0)","(26.0, 36.0, 35.05882352941177)","(1.35, 1.57, 1.5617105263157895)","(10.0, 13.5, 13.267441860465116)"
05-01-2023 17:03:14.891297,"(3.5, 4.1, 3.99)","(91.0, 210.0, 178.0)","(26.0, 36.0, 35.05882352941177)","(1.35, 1.57, 1.562108843537415)","(10.0, 13.5, 13.158536585365853)"
05-01-2023 17:03:16.008955,"(3.5, 4.1, 3.99)","(91.0, 210.0, 178.0)","(26.0, 36.0, 34.93333333333333)","(1.35, 1.57, 1.562108843537415)","(10.0, 13.5, 13.074468085106384)"
05-01-2023 17:03:16.990853,"(3.5, 4.1, 3.99)","(91.0, 230.0, 190.0)","(26.0, 36.0, 34.93333333333333)","(1.35, 1.57, 1.5617105263157895)","(10.0, 13.5, 13.122641509433961)"
05-01-2023 17:03:17.943637,"(3.5, 4.1, 3.99)","(91.0, 220.0, 178.33333333333334)","(26.0, 36.0, 35.05882352941177)","(1.35, 1.57, 1.5617105263157895)","(10.0, 13.5, 13.267441860465116)"
05-01-2023 17:03:18.954809,"(3.5, 4.1, 3.99)","(91.0, 220.0, 180.0)","(26.0, 36.0, 37.2)","(1.35, 1.57, 1.569462365591398)","(10.0, 13.0, 12.661764705882353)"
05-01-2023 17:03:20.028208,"(3.5, 4.1, 3.99)","(91.0, 220.0, 190.0)","(26.0, 38.0, 35.333333333333336)","(1.35, 1.57, 1.5614893617021277)","(10.0, 13.0, 12.7012987012987)"
05-01-2023 17:03:21.060453,"(3.5, 4.1, 3.99)","(91.0, 230.0, 190.0)","(26.0, 36.0, 35.333333333333336)","(1.35, 1.57, 1.5658823529411765)","(10.0, 13.0, 13.235294117647058)"
05-01-2023 17:03:21.934665,"(3.5, 4.1, 4.0287037037037035)","(91.0, 230.0, 180.0)","(26.0, 36.0, 35.61904761904762)","(1.35, 1.56, 1.557835051546392)","(10.0, 13.5, 13.235294117647058)"
05-01-2023 17:03:22.829945,"(3.5, 4.1, 4.0287037037037035)","(91.0, 230.0, 190.0)","(26.0, 36.0, 35.55555555555556)","(1.35, 1.55, 1.5478571428571428)","(10.0, 14.0, 13.54054054054054)"
05-01-2023 17:03:23.803962,"(3.5, 4.1, 4.036363636363636)","(91.0, 230.0, 190.0)","(26.0, 36.0, 34.90909090909091)","(1.35, 1.55, 1.5471296296296297)","(10.0, 14.0, 13.54054054054054)"
05-01-2023 17:03:25.059671,"(3.5, 4.1, 4.036363636363636)","(91.0, 230.0, 190.0)","(26.0, 36.0, 34.5)","(1.35, 1.55, 1.5473275862068967)","(10.0, 14.0, 13.54054054054054)"
05-01-2023 17:03:26.036614,"(3.5, 4.1, 4.041121495327102)","(91.0, 230.0, 190.0)","(26.0, 36.0, 34.5)","(1.35, 1.55, 1.5470247933884298)","(10.0, 14.0, 13.564102564102564)"
05-01-2023 17:03:27.073511,"(3.5, 4.1, 4.054166666666666)","(91.0, 230.0, 186.66666666666666)","(26.0, 36.0, 34.90909090909091)","(1.35, 1.55, 1.5470247933884298)","(10.0, 14.0, 13.511627906976745)"
05-01-2023 17:03:28.103103,"(3.5, 4.1, 4.061904761904762)","(91.0, 220.0, 186.66666666666666)","(26.0, 36.0, 33.81818181818182)","(1.35, 1.55, 1.5473275862068967)","(10.0, 14.0, 13.487804878048781)"
05-01-2023 17:03:29.341278,"(3.5, 4.1, 4.061904761904762)","(91.0, 220.0, 183.33333333333334)","(26.0, 36.0, 34.5)","(1.35, 1.55, 1.5473275862068967)","(10.0, 14.0, 13.487804878048781)"
05-01-2023 17:03:30.699657,"(3.5, 4.1, 4.084415584415584)","(91.0, 210.0, 183.33333333333334)","(26.0, 36.0, 34.588235294117645)","(1.35, 1.55, 1.5318691588785047)","(10.0, 14.0, 13.921052631578947)"
05-01-2023 17:03:31.783494,"(3.5, 4.2, 4.106315789473684)","(91.0, 210.0, 183.33333333333334)","(26.0, 36.0, 34.44444444444444)","(1.35, 1.54, 1.526304347826087)","(10.0, 14.0, 14.478260869565217)"
05-01-2023 17:03:32.881431,"(3.5, 4.2, 4.119753086419753)","(91.0, 220.0, 175.0)","(26.0, 36.0, 34.61538461538461)","(1.35, 1.53, 1.5225510204081634)","(10.0, 15.0, 14.515625)"
05-01-2023 17:03:33.959125,"(3.5, 4.2, 4.13048128342246)","(91.0, 220.0, 175.0)","(26.0, 36.0, 34.61538461538461)","(1.35, 1.53, 1.5225510204081634)","(10.0, 15.0, 14.508474576271187)"
05-01-2023 17:03:35.050260,"(3.5, 4.2, 4.127083333333333)","(91.0, 220.0, 200.0)","(26.0, 36.0, 35.75)","(1.35, 1.53, 1.5267187500000001)","(10.0, 15.0, 14.517857142857142)"
05-01-2023 17:03:36.084162,"(3.5, 4.2, 4.119480519480519)","(91.0, 220.0, 168.57142857142858)","(26.0, 36.0, 35.75)","(1.35, 1.53, 1.5225833333333334)","(10.0, 15.0, 14.470588235294118)"
05-01-2023 17:03:37.038305,"(3.5, 4.2, 4.115625)","(91.0, 220.0, 184.0)","(26.0, 38.0, 37.38461538461539)","(1.35, 1.53, 1.5258196721311477)","(10.0, 15.0, 13.964285714285714)"
05-01-2023 17:03:37.914738,"(3.5, 4.2, 4.112903225806451)","(91.0, 210.0, 193.33333333333334)","(26.0, 38.0, 34.888888888888886)","(1.35, 1.53, 1.5258196721311477)","(10.0, 14.0, 13.964285714285714)"
05-01-2023 17:03:38.885291,"(3.5, 4.2, 4.143356643356643)","(91.0, 220.0, 194.28571428571428)","(26.0, 36.0, 34.857142857142854)","(1.35, 1.53, 1.525542857142857)","(10.0, 14.0, 13.96875)"
05-01-2023 17:03:39.911381,"(3.5, 4.2, 4.143795620437956)","(91.0, 220.0, 194.28571428571428)","(26.0, 36.0, 35.30434782608695)","(1.35, 1.53, 1.525542857142857)","(10.0, 14.0, 13.96875)"
05-01-2023 17:03:40.758138,"(3.5, 4.2, 4.168421052631579)","(91.0, 220.0, 211.42857142857144)","(26.0, 36.0, 35.407407407407405)","(1.35, 1.52, 1.517873831775701)","(10.0, 14.5, 14.12)"
05-01-2023 17:03:41.632230,"(3.5, 4.2, 4.168421052631579)","(91.0, 220.0, 211.42857142857144)","(26.0, 36.0, 35.407407407407405)","(1.35, 1.52, 1.517873831775701)","(10.0, 14.5, 14.125)"
05-01-2023 17:03:42.584612,"(3.5, 4.2, 4.185046728971963)","(91.0, 220.0, 200.0)","(26.0, 36.0, 34.833333333333336)","(1.35, 1.52, 1.5181727574750832)","(10.0, 14.5, 14.090909090909092)"
05-01-2023 17:03:43.536952,"(3.5, 4.2, 4.185046728971963)","(91.0, 220.0, 200.0)","(26.0, 36.0, 34.833333333333336)","(1.35, 1.52, 1.5181727574750832)","(10.0, 14.5, 14.090909090909092)"
05-01-2023 17:03:44.458150,"(3.5, 4.3, 4.270769230769231)","(91.0, 220.0, 200.0)","(26.0, 36.0, 32.57142857142857)","(1.35, 1.52, 1.5091542288557214)","(10.0, 14.5, 14.25)"
05-01-2023 17:03:45.774767,"(3.5, 4.4, 4.294594594594595)","(91.0, 220.0, 200.0)","(26.0, 36.0, 34.2)","(1.35, 1.51, 1.5035882352941177)","(10.0, 15.0, 14.3125)"
05-01-2023 17:03:46.934566,"(3.5, 4.4, 4.300000000000001)","(91.0, 220.0, 200.0)","(26.0, 36.0, 33.42857142857143)","(1.35, 1.51, 1.5018705035971223)","(10.0, 15.0, 14.229166666666666)"
05-01-2023 17:03:48.178697,"(3.5, 4.4, 4.363513513513514)","(91.0, 210.0, 155.53191489361703)","(26.0, 36.0, 33.42857142857143)","(1.35, 1.51, 1.4957894736842106)","(10.0, 15.0, 14.48936170212766)"
05-01-2023 17:03:49.459602,"(3.5, 4.4, 4.363513513513514)","(91.0, 160.0, 155.30612244897958)","(26.0, 34.0, 33.5)","(1.35, 1.5, 1.4880526315789473)","(10.0, 15.0, 14.605263157894736)"
05-01-2023 17:03:50.592378,"(3.5, 4.5, 4.444897959183674)","(91.0, 160.0, 155.30612244897958)","(26.0, 34.0, 33.6)","(1.35, 1.49, 1.4859166666666666)","(10.0, 15.0, 14.586206896551724)"
05-01-2023 17:03:51.697121,"(3.5, 4.5, 4.425714285714286)","(91.0, 160.0, 154.25)","(26.0, 36.0, 33.111111111111114)","(1.35, 1.49, 1.4883040935672514)","(10.0, 15.0, 14.369565217391305)"
05-01-2023 17:03:52.979328,"(3.5, 4.5, 4.4904761904761905)","(91.0, 160.0, 155.74074074074073)","(26.0, 34.0, 33.354838709677416)","(1.35, 1.49, 1.4871698113207548)","(10.0, 14.5, 14.40625)"
05-01-2023 17:03:54.262828,"(3.5, 4.5, 4.492307692307692)","(101.0, 160.0, 156.40625)","(21.0, 34.0, 33.354838709677416)","(1.35, 1.49, 1.4879577464788731)","(10.0, 14.5, 14.416666666666666)"
05-01-2023 17:03:55.384912,"(3.5, 4.5, 4.492307692307692)","(101.0, 160.0, 156.40625)","(21.0, 34.0, 33.354838709677416)","(1.35, 1.49, 1.4882894736842105)","(10.0, 14.5, 14.290322580645162)"
05-01-2023 17:03:56.420370,"(3.5, 4.6, 4.556962025316455)","(101.0, 160.0, 156.27118644067798)","(21.0, 36.0, 32.285714285714285)","(1.35, 1.49, 1.476401384083045)","(10.0, 15.0, 14.403508771929825)"
05-01-2023 17:03:57.432713,"(3.5, 4.7, 4.596969696969697)","(101.0, 160.0, 156.27118644067798)","(21.0, 34.0, 32.4)","(1.35, 1.48, 1.4740077821011672)","(10.0, 15.0, 14.473684210526315)"
05-01-2023 17:03:58.485938,"(3.5, 4.7, 4.593846153846154)","(101.0, 160.0, 156.5079365079365)","(21.0, 34.0, 32.4)","(1.35, 1.48, 1.4809999999999999)","(10.0, 15.0, 14.620689655172415)"
05-01-2023 17:03:59.540844,"(3.5, 4.5, 4.497368421052632)","(101.0, 160.0, 156.61290322580646)","(21.0, 34.0, 33.567567567567565)","(1.35, 1.49, 1.4846060606060605)","(10.0, 15.0, 14.710526315789474)"
05-01-2023 17:04:00.794636,"(3.5, 4.5, 4.475247524752476)","(101.0, 160.0, 156.3793103448276)","(21.0, 34.0, 33.27272727272727)","(1.35, 1.49, 1.485891089108911)","(10.0, 15.0, 14.65)"
05-01-2023 17:04:02.020628,"(3.5, 4.5, 4.463366336633664)","(101.0, 160.0, 156.4406779661017)","(21.0, 34.0, 33.130434782608695)","(1.35, 1.49, 1.482429906542056)","(10.0, 15.0, 15.130434782608695)"
05-01-2023 17:04:03.210690,"(3.5, 4.5, 4.443023255813953)","(101.0, 160.0, 156.66666666666666)","(21.0, 34.0, 33.375)","(1.35, 1.49, 1.480357142857143)","(10.0, 15.5, 15.416666666666666)"
05-01-2023 17:04:04.459156,"(3.5, 4.5, 4.443023255813953)","(101.0, 160.0, 156.61290322580646)","(21.0, 34.0, 33.375)","(1.35, 1.49, 1.4803846153846154)","(10.0, 15.5, 15.416666666666666)"
05-01-2023 17:04:05.728958,"(3.5, 4.5, 4.443023255813953)","(101.0, 160.0, 156.3793103448276)","(21.0, 34.0, 33.166666666666664)","(1.35, 1.49, 1.4792452830188678)","(10.0, 15.5, 15.722222222222221)"
05-01-2023 17:04:07.000602,"(3.5, 4.5, 4.460294117647059)","(101.0, 160.0, 156.3793103448276)","(21.0, 34.0, 33.2)","(1.35, 1.48, 1.475672268907563)","(10.0, 16.0, 15.661538461538461)"
05-01-2023 17:04:08.118738,"(3.5, 4.5, 4.471578947368421)","(101.0, 160.0, 156.61290322580646)","(21.0, 34.0, 33.76470588235294)","(1.35, 1.48, 1.480635838150289)","(10.0, 16.0, 15.642857142857142)"
05-01-2023 17:04:09.275822,"(3.5, 4.5, 4.431818181818182)","(101.0, 160.0, 156.88524590163934)","(21.0, 34.0, 33.86666666666667)","(1.35, 1.49, 1.4825170068027211)","(10.0, 16.0, 15.6875)"
05-01-2023 17:04:10.277857,"(3.5, 4.5, 4.4490566037735855)","(101.0, 160.0, 156.78571428571428)","(21.0, 36.0, 35.351351351351354)","(1.35, 1.49, 1.4805982905982906)","(10.0, 16.0, 15.6875)"
05-01-2023 17:04:11.358152,"(3.5, 4.5, 4.447058823529412)","(101.0, 160.0, 156.78571428571428)","(21.0, 36.0, 35.42857142857143)","(1.35, 1.49, 1.4835416666666668)","(10.0, 16.0, 15.21875)"
05-01-2023 17:04:12.527342,"(3.5, 4.4, 4.371232876712329)","(101.0, 160.0, 157.0)","(21.0, 36.0, 35.44186046511628)","(1.35, 1.5, 1.495586592178771)","(10.0, 15.5, 15.21875)"
05-01-2023 17:04:13.584283,"(3.5, 4.4, 4.371232876712329)","(101.0, 160.0, 157.0)","(21.0, 36.0, 35.44186046511628)","(1.35, 1.5, 1.4943076923076923)","(10.0, 15.5, 14.694214876033058)"
05-01-2023 17:04:14.573220,"(3.5, 4.5, 4.410526315789474)","(101.0, 160.0, 156.78571428571428)","(21.0, 36.0, 35.67123287671233)","(1.35, 1.5, 1.4918978102189782)","(10.0, 15.0, 14.694214876033058)"
05-01-2023 17:04:15.772299,"(3.5, 4.5, 4.426618705035971)","(101.0, 160.0, 157.0)","(21.0, 36.0, 34.22222222222222)","(1.35, 1.5, 1.494017094017094)","(10.0, 14.5, 14.3)"
05-01-2023 17:04:16.951030,"(3.5, 4.5, 4.424444444444444)","(101.0, 160.0, 157.0)","(21.0, 36.0, 34.22222222222222)","(1.35, 1.5, 1.4925531914893617)","(10.0, 14.5, 14.45)"
05-01-2023 17:04:18.038099,"(3.5, 4.5, 4.404672897196262)","(101.0, 160.0, 157.0)","(21.0, 36.0, 35.36)","(1.35, 1.5, 1.49)","(10.0, 14.5, 14.470588235294118)"
05-01-2023 17:04:19.118593,"(3.5, 4.5, 4.457142857142857)","(101.0, 160.0, 157.0)","(21.0, 36.0, 35.36)","(1.35, 1.49, 1.4864900662251654)","(10.0, 14.5, 14.186046511627907)"
05-01-2023 17:04:20.133673,"(3.6, 4.6, 4.482926829268293)","(101.0, 160.0, 157.0)","(21.0, 36.0, 35.36)","(1.35, 1.48, 1.4733749999999999)","(10.0, 15.0, 14.186046511627907)"
05-01-2023 17:04:21.174431,"(3.6, 4.6, 4.481944444444444)","(101.0, 200.0, 181.25)","(21.0, 38.0, 34.8)","(1.35, 1.48, 1.4717777777777779)","(10.0, 15.0, 14.222222222222221)"
05-01-2023 17:04:22.310938,"(3.6, 4.6, 4.481944444444444)","(101.0, 200.0, 181.25)","(21.0, 38.0, 34.8)","(1.35, 1.48, 1.4717777777777779)","(10.0, 15.0, 14.222222222222221)"
05-01-2023 17:04:23.370160,"(3.6, 4.6, 4.481944444444444)","(101.0, 200.0, 181.25)","(21.0, 38.0, 34.8)","(1.35, 1.48, 1.4717777777777779)","(10.0, 15.0, 14.222222222222221)"
05-01-2023 17:04:24.377260,"(3.6, 4.6, 4.524022346368715)","(101.0, 200.0, 181.25)","(21.0, 38.0, 35.904761904761905)","(1.35, 1.48, 1.4719139784946236)","(10.0, 14.5, 14.391304347826086)"
05-01-2023 17:04:25.609760,"(3.6, 4.6, 4.558333333333334)","(101.0, 200.0, 183.33333333333334)","(21.0, 38.0, 36.608695652173914)","(1.35, 1.47, 1.4656106870229006)","(10.0, 15.0, 14.541666666666666)"
05-01-2023 17:04:26.646374,"(3.6, 4.6, 4.556)","(101.0, 200.0, 183.33333333333334)","(21.0, 38.0, 36.72727272727273)","(1.35, 1.47, 1.4666666666666666)","(10.0, 15.0, 14.561643835616438)"
05-01-2023 17:04:27.824662,"(3.6, 4.6, 4.530864197530864)","(91.0, 200.0, 181.25)","(21.0, 38.0, 36.0)","(1.3, 1.47, 1.4668325791855203)","(10.0, 15.5, 15.625)"
05-01-2023 17:04:28.915350,"(3.6, 4.6, 4.521333333333334)","(91.0, 200.0, 181.25)","(21.0, 38.0, 37.29824561403509)","(1.3, 1.47, 1.464934497816594)","(10.0, 16.0, 15.71875)"
05-01-2023 17:04:30.009502,"(3.7, 4.6, 4.52027027027027)","(91.0, 200.0, 187.5)","(21.0, 38.0, 37.285714285714285)","(1.3, 1.47, 1.462361111111111)","(10.0, 16.0, 15.9)"
05-01-2023 17:04:31.126360,"(3.7, 4.5, 4.491935483870968)","(91.0, 200.0, 187.5)","(21.0, 38.0, 37.416666666666664)","(1.3, 1.47, 1.468061224489796)","(10.0, 16.0, 14.673913043478262)"
05-01-2023 17:04:32.170029,"(3.7, 4.6, 4.517391304347826)","(91.0, 200.0, 185.0)","(21.0, 38.0, 38.8235294117647)","(1.3, 1.47, 1.4626923076923077)","(10.0, 15.0, 14.732142857142858)"
05-01-2023 17:04:33.020494,"(3.7, 4.5, 4.49344262295082)","(91.0, 200.0, 189.0909090909091)","(21.0, 40.0, 38.8235294117647)","(1.3, 1.47, 1.4626923076923077)","(10.0, 15.0, 14.732142857142858)"
05-01-2023 17:04:33.984789,"(3.7, 4.5, 4.492307692307692)","(91.0, 190.0, 185.55555555555554)","(21.0, 40.0, 38.92)","(1.3, 1.47, 1.4687878787878788)","(10.0, 15.0, 14.779411764705882)"
05-01-2023 17:04:35.004481,"(3.7, 4.6, 4.49245283018868)","(91.0, 230.0, 220.0)","(21.0, 40.0, 38.666666666666664)","(1.3, 1.47, 1.4648387096774194)","(10.0, 15.0, 14.765625)"
05-01-2023 17:04:35.914009,"(3.7, 4.6, 4.49245283018868)","(91.0, 230.0, 220.0)","(21.0, 40.0, 38.666666666666664)","(1.3, 1.47, 1.4648387096774194)","(10.0, 15.0, 14.765625)"
05-01-2023 17:04:36.894102,"(3.7, 4.6, 4.507462686567164)","(91.0, 230.0, 208.57142857142858)","(21.0, 40.0, 36.25)","(1.3, 1.47, 1.465180055401662)","(10.0, 15.0, 14.588235294117647)"
05-01-2023 17:04:37.916349,"(3.7, 4.6, 4.5072)","(91.0, 230.0, 208.57142857142858)","(21.0, 40.0, 36.25)","(1.3, 1.47, 1.4650143266475644)","(10.0, 15.0, 14.615384615384615)"
05-01-2023 17:04:38.836650,"(3.7, 4.6, 4.4982456140350875)","(91.0, 230.0, 210.76923076923077)","(21.0, 38.0, 37.0)","(1.3, 1.47, 1.4662686567164178)","(10.0, 15.0, 14.615384615384615)"
05-01-2023 17:04:39.712718,"(3.7, 4.6, 4.524675324675324)","(91.0, 230.0, 213.33333333333334)","(21.0, 40.0, 36.648648648648646)","(1.3, 1.47, 1.464271844660194)","(10.0, 15.0, 14.366666666666667)"
05-01-2023 17:04:40.619033,"(3.7, 4.7, 4.673520249221184)","(91.0, 230.0, 213.33333333333334)","(21.0, 40.0, 36.648648648648646)","(1.3, 1.47, 1.45825)","(10.0, 15.0, 14.535714285714286)"
05-01-2023 17:04:41.607311,"(3.7, 4.7, 4.67915309446254)","(91.0, 230.0, 213.33333333333334)","(21.0, 40.0, 37.28)","(1.3, 1.47, 1.4569918699186992)","(10.0, 15.0, 14.307692307692308)"
05-01-2023 17:04:42.615731,"(3.7, 4.7, 4.67915309446254)","(91.0, 230.0, 214.375)","(26.0, 40.0, 37.166666666666664)","(1.3, 1.47, 1.4569918699186992)","(10.0, 15.0, 14.292682926829269)"
05-01-2023 17:04:43.929177,"(3.7, 4.7, 4.67915309446254)","(91.0, 230.0, 214.375)","(26.0, 40.0, 37.166666666666664)","(1.3, 1.47, 1.4569918699186992)","(10.0, 15.0, 14.355555555555556)"
05-01-2023 17:04:44.816897,"(3.7, 4.7, 4.67915309446254)","(91.0, 230.0, 214.375)","(26.0, 40.0, 37.166666666666664)","(1.3, 1.47, 1.4569918699186992)","(10.0, 15.0, 14.355555555555556)"
05-01-2023 17:04:45.898460,"(3.7, 4.7, 4.683227848101266)","(91.0, 230.0, 214.375)","(26.0, 40.0, 37.166666666666664)","(1.3, 1.46, 1.45)","(10.0, 15.0, 14.28048780487805)"
05-01-2023 17:04:47.135874,"(3.7, 4.8, 4.764583333333333)","(91.0, 230.0, 219.28571428571428)","(26.0, 40.0, 37.28)","(1.3, 1.45, 1.4495774647887323)","(10.0, 14.5, 14.0)"
05-01-2023 17:04:48.126895,"(3.7, 4.9, 4.828571428571428)","(91.0, 230.0, 219.28571428571428)","(26.0, 40.0, 37.28)","(1.3, 1.45, 1.4417142857142857)","(10.0, 14.5, 13.963414634146341)"
05-01-2023 17:04:49.043869,"(3.7, 4.9, 4.842465753424658)","(91.0, 230.0, 219.28571428571428)","(26.0, 40.0, 37.28)","(1.3, 1.45, 1.4417142857142857)","(10.0, 14.5, 13.880952380952381)"
05-01-2023 17:04:49.999801,"(3.7, 4.9, 4.873333333333334)","(91.0, 230.0, 219.28571428571428)","(26.0, 40.0, 37.28)","(1.3, 1.45, 1.4405529953917051)","(10.0, 14.5, 13.826530612244898)"
05-01-2023 17:04:51.164005,"(3.7, 5.0, 4.902127659574468)","(91.0, 230.0, 219.28571428571428)","(26.0, 40.0, 37.806451612903224)","(1.3, 1.45, 1.44371875)","(10.0, 14.5, 13.733333333333334)"
05-01-2023 17:04:52.335245,"(3.7, 5.0, 4.900662251655629)","(91.0, 230.0, 219.28571428571428)","(26.0, 40.0, 37.806451612903224)","(1.3, 1.45, 1.4534074074074073)","(10.0, 14.0, 13.596491228070175)"
05-01-2023 17:04:53.317791,"(3.7, 4.9, 4.856521739130435)","(91.0, 230.0, 219.28571428571428)","(26.0, 40.0, 36.666666666666664)","(1.3, 1.46, 1.4554054054054053)","(10.0, 14.0, 13.488888888888889)"
05-01-2023 17:04:54.335021,"(3.8, 4.9, 4.8484375)","(91.0, 230.0, 219.28571428571428)","(26.0, 38.0, 36.666666666666664)","(1.3, 1.46, 1.4563265306122448)","(10.0, 14.0, 13.557692307692308)"
05-01-2023 17:04:55.325572,"(3.8, 4.8, 4.775)","(91.0, 230.0, 215.0)","(26.0, 38.0, 36.4)","(1.3, 1.46, 1.4573157894736841)","(10.0, 14.0, 13.465116279069768)"
05-01-2023 17:04:56.301595,"(3.8, 4.8, 4.792857142857143)","(91.0, 230.0, 220.625)","(26.0, 38.0, 37.2)","(1.3, 1.46, 1.4580384615384614)","(10.0, 14.0, 13.378378378378379)"
05-01-2023 17:04:57.231327,"(3.8, 4.8, 4.766666666666667)","(91.0, 230.0, 220.625)","(26.0, 38.0, 37.2)","(1.3, 1.46, 1.4580384615384614)","(10.0, 14.0, 13.378378378378379)"
05-01-2023 17:04:58.074909,"(3.8, 4.8, 4.766666666666667)","(91.0, 230.0, 220.625)","(26.0, 38.0, 37.2)","(1.3, 1.46, 1.4573298429319372)","(10.0, 14.0, 13.378378378378379)"
05-01-2023 17:04:59.085670,"(3.8, 4.8, 4.77027027027027)","(91.0, 230.0, 220.625)","(26.0, 38.0, 37.2)","(1.3, 1.47, 1.4547540983606557)","(10.0, 14.0, 13.371428571428572)"
05-01-2023 17:05:00.072689,"(3.8, 4.8, 4.791228070175438)","(91.0, 230.0, 219.28571428571428)","(26.0, 38.0, 9998.5)","(1.3, 1.46, 9998.5)","(10.0, 14.0, 9998.5)"
05-01-2023 17:05:01.010356,"(3.8, 99998, 9998.5)","(91.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(1.3, 99998, 9998.5)","(10.0, 99998, 9998.5)"
05-01-2023 17:05:01.878467,"(3.8, 99998, 9998.5)","(91.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(1.3, 99998, 9998.5)","(10.0, 99998, 9998.5)"
