,Court Jester,Sayua,Lost Cause,Levente,Cold Pursuit,Quokka Two
04-01-2023 13:55:41.377525,"(9.0, 13.0, 12.777777777777779)","(3.4, 4.1, 4.041860465116279)","(8.0, 9.6, 9.275675675675675)","(14.0, 22.0, 20.764705882352942)","(2.5, 2.8, 2.7874999999999996)","(5.5, 6.6, 6.96)"
04-01-2023 13:55:42.407267,"(9.0, 13.0, 12.818181818181818)","(3.4, 4.1, 4.026)","(8.0, 9.6, 9.275675675675675)","(14.0, 22.0, 20.666666666666668)","(2.5, 2.8, 2.789787234042553)","(5.5, 7.0, 6.539130434782609)"
04-01-2023 13:55:43.472037,"(9.0, 13.0, 12.818181818181818)","(3.4, 4.1, 4.026)","(8.0, 9.6, 9.275675675675675)","(14.0, 22.0, 20.666666666666668)","(2.5, 2.8, 2.7742857142857145)","(5.5, 7.2, 6.6160000000000005)"
04-01-2023 13:55:44.621894,"(9.0, 13.0, 12.818181818181818)","(3.4, 4.1, 4.026)","(8.0, 9.6, 9.155555555555555)","(14.0, 22.0, 20.666666666666668)","(2.4, 2.8, 2.7742857142857145)","(5.5, 7.0, 6.753846153846154)"
04-01-2023 13:55:45.632476,"(9.0, 13.0, 12.818181818181818)","(3.4, 4.1, 4.026)","(8.0, 9.6, 9.155555555555555)","(14.0, 22.0, 20.26086956521739)","(2.4, 2.8, 2.75)","(5.5, 7.0, 6.810526315789474)"
04-01-2023 13:55:46.581008,"(9.0, 13.0, 12.818181818181818)","(3.4, 4.1, 4.026)","(8.0, 9.6, 9.225)","(14.0, 22.0, 20.26086956521739)","(2.4, 2.8, 2.772727272727273)","(5.5, 7.0, 6.64)"
04-01-2023 13:55:47.508785,"(9.0, 13.0, 12.846153846153847)","(3.4, 4.1, 4.026)","(8.0, 9.6, 9.225)","(14.0, 22.0, 20.26086956521739)","(2.4, 2.8, 2.77)","(5.5, 7.0, 6.533333333333333)"
04-01-2023 13:55:48.671571,"(9.0, 13.0, 12.846153846153847)","(3.4, 4.1, 4.026)","(8.0, 9.6, 9.225)","(14.0, 22.0, 20.26086956521739)","(2.4, 2.8, 2.772727272727273)","(5.5, 7.0, 6.533333333333333)"
04-01-2023 13:55:49.782348,"(9.0, 13.0, 12.846153846153847)","(3.4, 4.1, 4.026)","(8.0, 9.6, 9.3)","(14.0, 22.0, 20.14814814814815)","(2.4, 2.8, 2.772727272727273)","(5.5, 7.0, 6.443478260869566)"
04-01-2023 13:55:50.808691,"(9.0, 13.0, 12.846153846153847)","(3.4, 4.1, 4.026)","(8.0, 9.6, 9.3)","(14.0, 22.0, 20.14814814814815)","(2.4, 2.8, 2.77)","(5.5, 7.0, 6.264)"
04-01-2023 13:55:51.831555,"(9.0, 13.0, 12.846153846153847)","(3.4, 4.1, 4.026)","(8.0, 9.6, 9.3)","(14.0, 22.0, 20.14814814814815)","(2.4, 2.8, 2.79)","(5.5, 7.0, 6.292307692307692)"
04-01-2023 13:55:52.887270,"(9.0, 13.0, 12.846153846153847)","(3.4, 4.1, 4.026)","(8.0, 9.6, 9.3)","(14.0, 22.0, 20.14814814814815)","(2.4, 2.8, 2.79)","(5.5, 7.0, 6.406451612903226)"
04-01-2023 13:55:53.907108,"(9.0, 13.0, 12.857142857142858)","(3.4, 4.1, 4.026)","(8.0, 9.6, 9.3)","(14.0, 22.0, 20.14814814814815)","(2.4, 2.8, 2.7637837837837838)","(5.5, 7.0, 6.5)"
04-01-2023 13:55:54.909811,"(9.0, 13.0, 12.866666666666667)","(3.4, 4.1, 4.028260869565218)","(8.0, 9.6, 9.3)","(14.0, 22.0, 20.173076923076923)","(2.4, 2.78, 2.773333333333333)","(5.5, 6.6, 6.533333333333333)"
04-01-2023 13:55:55.873756,"(9.0, 13.0, 12.866666666666667)","(3.4, 4.1, 4.026)","(8.0, 9.6, 9.3)","(14.0, 22.0, 20.173076923076923)","(2.4, 2.8, 2.7849999999999997)","(5.5, 6.6, 6.57391304347826)"
04-01-2023 13:55:56.958031,"(9.0, 13.0, 12.857142857142858)","(3.4, 4.1, 4.026)","(8.0, 9.6, 9.827586206896552)","(14.0, 22.0, 20.173076923076923)","(2.4, 2.8, 2.7752941176470585)","(5.5, 6.6, 6.377142857142857)"
04-01-2023 13:55:57.970155,"(9.0, 13.0, 12.857142857142858)","(3.4, 4.1, 4.032727272727272)","(8.0, 10.0, 9.827586206896552)","(14.0, 22.0, 20.173076923076923)","(2.4, 2.78, 2.74)","(5.5, 6.6, 6.377142857142857)"
04-01-2023 13:55:58.948405,"(9.0, 13.0, 12.857142857142858)","(3.4, 4.1, 4.041860465116279)","(8.0, 10.0, 9.663157894736841)","(14.0, 22.0, 20.935483870967744)","(2.4, 2.8, 2.7685714285714282)","(5.5, 6.6, 6.3999999999999995)"
04-01-2023 13:55:59.991542,"(9.0, 13.0, 12.857142857142858)","(3.4, 4.1, 4.041860465116279)","(8.0, 10.0, 9.75)","(14.0, 22.0, 21.225806451612904)","(2.4, 2.78, 2.77)","(5.5, 6.6, 6.3999999999999995)"
04-01-2023 13:56:01.069385,"(9.0, 13.0, 12.857142857142858)","(3.4, 4.1, 4.041860465116279)","(8.0, 10.0, 9.75)","(14.0, 22.0, 20.153846153846153)","(2.4, 2.78, 2.7475)","(5.5, 6.6, 6.300000000000001)"
04-01-2023 13:56:02.002522,"(9.0, 13.0, 12.90909090909091)","(3.4, 4.1, 4.078260869565217)","(8.0, 9.6, 9.523809523809524)","(14.0, 22.0, 20.76923076923077)","(2.4, 2.78, 2.7475)","(5.5, 6.4, 6.300000000000001)"
04-01-2023 13:56:03.051129,"(9.0, 13.0, 12.90909090909091)","(3.4, 4.1, 4.078260869565217)","(8.0, 9.6, 9.399999999999999)","(14.0, 22.0, 20.9)","(2.4, 2.78, 2.829333333333333)","(5.5, 6.4, 6.25531914893617)"
04-01-2023 13:56:04.142322,"(9.0, 13.0, 12.956521739130435)","(3.4, 4.1, 4.036170212765957)","(8.0, 9.6, 9.328)","(14.0, 22.0, 21.125)","(2.4, 2.84, 2.8088888888888888)","(5.5, 6.4, 6.25531914893617)"
04-01-2023 13:56:05.063225,"(9.0, 13.0, 12.758620689655173)","(3.4, 4.1, 4.036170212765957)","(8.0, 9.6, 9.494736842105263)","(14.0, 22.0, 21.428571428571427)","(2.4, 2.82, 2.8128571428571427)","(5.5, 6.4, 6.211111111111111)"
04-01-2023 13:56:06.155129,"(9.0, 13.0, 12.758620689655173)","(3.4, 4.1, 4.036170212765957)","(8.0, 9.6, 9.494736842105263)","(14.0, 22.0, 21.454545454545453)","(2.4, 2.82, 2.8707692307692305)","(5.5, 6.4, 6.231111111111112)"
04-01-2023 13:56:07.259483,"(9.0, 13.0, 12.758620689655173)","(3.4, 4.1, 4.0285714285714285)","(8.0, 9.6, 9.364285714285714)","(14.0, 22.0, 21.454545454545453)","(2.4, 2.88, 2.869189189189189)","(5.5, 6.4, 6.293333333333334)"
04-01-2023 13:56:08.299680,"(9.0, 13.0, 12.758620689655173)","(3.4, 4.1, 4.0285714285714285)","(8.0, 9.6, 9.28125)","(14.0, 22.0, 21.142857142857142)","(2.4, 2.88, 2.87775)","(5.5, 6.4, 6.248888888888889)"
04-01-2023 13:56:09.328433,"(9.0, 13.0, 12.758620689655173)","(3.4, 4.1, 4.027906976744186)","(8.0, 9.4, 9.390476190476189)","(14.0, 22.0, 21.666666666666668)","(2.4, 2.88, 2.8674999999999997)","(5.5, 6.4, 6.248888888888889)"
04-01-2023 13:56:10.500207,"(9.0, 13.0, 12.758620689655173)","(3.4, 4.1, 4.027906976744186)","(8.0, 9.6, 9.399999999999999)","(14.0, 22.0, 21.666666666666668)","(2.4, 2.88, 2.874285714285714)","(5.5, 6.4, 6.248888888888889)"
04-01-2023 13:56:11.719802,"(9.0, 13.0, 12.758620689655173)","(3.4, 4.1, 4.027906976744186)","(8.0, 9.6, 9.470588235294118)","(14.0, 22.0, 21.77777777777778)","(2.4, 2.88, 2.849473684210526)","(5.5, 6.4, 6.248888888888889)"
04-01-2023 13:56:12.847087,"(9.0, 13.0, 12.689655172413794)","(3.4, 4.1, 4.027906976744186)","(8.0, 9.6, 9.466666666666667)","(14.0, 22.0, 21.77777777777778)","(2.4, 2.86, 2.849473684210526)","(5.5, 6.4, 6.23)"
04-01-2023 13:56:13.970711,"(9.0, 13.0, 12.625)","(3.4, 4.1, 4.027906976744186)","(8.0, 9.6, 9.466666666666667)","(14.0, 22.0, 21.77777777777778)","(2.4, 2.86, 2.834285714285714)","(5.5, 6.4, 6.23)"
04-01-2023 13:56:15.130485,"(9.0, 13.0, 12.64516129032258)","(3.4, 4.1, 4.027906976744186)","(8.0, 9.6, 9.416666666666668)","(14.0, 22.0, 21.77777777777778)","(2.4, 2.84, 2.8375)","(5.5, 6.4, 6.23)"
04-01-2023 13:56:16.275107,"(9.0, 13.0, 12.74074074074074)","(3.4, 4.1, 4.0406249999999995)","(8.0, 9.6, 9.49)","(14.0, 22.0, 21.8)","(2.4, 2.84, 2.836470588235294)","(5.5, 6.4, 5.91875)"
04-01-2023 13:56:17.327945,"(9.0, 13.0, 12.91304347826087)","(3.4, 4.1, 4.0406249999999995)","(8.0, 9.6, 9.49)","(14.0, 22.0, 21.125)","(2.4, 2.84, 2.836470588235294)","(5.5, 6.2, 5.913636363636364)"
04-01-2023 13:56:18.416792,"(9.0, 13.0, 12.91304347826087)","(3.4, 4.1, 4.038709677419354)","(8.0, 9.6, 9.433333333333334)","(14.0, 23.0, 20.857142857142858)","(2.4, 2.84, 2.8586206896551722)","(5.5, 6.2, 5.800000000000001)"
04-01-2023 13:56:19.440587,"(9.0, 13.0, 12.91304347826087)","(3.4, 4.1, 4.027083333333334)","(8.0, 9.6, 9.416666666666668)","(14.0, 23.0, 21.8)","(2.4, 2.86, 2.8583333333333334)","(5.5, 5.9, 5.825)"
04-01-2023 13:56:20.507751,"(9.0, 13.0, 12.91304347826087)","(3.4, 4.1, 4.025531914893617)","(8.0, 9.6, 9.416666666666668)","(14.0, 22.0, 21.8)","(2.4, 2.86, 2.858260869565217)","(5.5, 5.9, 5.84)"
04-01-2023 13:56:21.608619,"(9.0, 13.0, 12.904761904761905)","(3.4, 4.1, 4.025531914893617)","(8.0, 9.6, 9.416666666666668)","(14.0, 22.0, 21.8)","(2.4, 2.86, 2.858260869565217)","(5.5, 5.9, 5.84)"
04-01-2023 13:56:22.610727,"(9.0, 13.0, 12.904761904761905)","(3.4, 4.1, 4.026666666666666)","(8.0, 9.6, 9.416666666666668)","(14.0, 22.0, 16.86764705882353)","(2.4, 2.86, 2.87)","(5.5, 5.9, 5.786666666666666)"
04-01-2023 13:56:23.630624,"(9.0, 13.5, 12.7125)","(3.4, 4.1, 4.0488888888888885)","(8.0, 10.0, 9.714285714285714)","(14.0, 19.0, 16.84246575342466)","(2.4, 2.88, 2.896190476190476)","(5.5, 5.8, 5.800000000000001)"
04-01-2023 13:56:24.663923,"(9.0, 13.5, 12.717391304347826)","(3.4, 4.1, 4.04074074074074)","(8.0, 10.0, 9.777777777777777)","(14.0, 19.0, 18.357142857142858)","(2.4, 2.9, 2.8975)","(5.5, 5.9, 5.800000000000001)"
04-01-2023 13:56:25.729721,"(9.0, 13.5, 12.589285714285714)","(3.4, 4.1, 4.039285714285715)","(8.0, 10.0, 9.777777777777777)","(14.0, 18.5, 18.366666666666667)","(2.4, 2.9, 2.8985185185185185)","(5.5, 5.9, 5.848387096774194)"
04-01-2023 13:56:26.826699,"(9.0, 13.5, 12.589285714285714)","(3.4, 4.1, 4.04)","(8.0, 10.0, 9.846153846153847)","(14.0, 18.5, 18.357142857142858)","(2.4, 2.9, 2.8985185185185185)","(5.5, 5.9, 5.848387096774194)"
04-01-2023 13:56:27.880860,"(9.0, 13.5, 12.589285714285714)","(3.4, 4.1, 4.04)","(8.0, 10.0, 9.846153846153847)","(14.0, 18.5, 18.4)","(2.4, 2.9, 2.8985185185185185)","(5.5, 5.9, 5.848387096774194)"
04-01-2023 13:56:28.875455,"(9.0, 13.5, 12.622641509433961)","(3.4, 4.1, 4.03859649122807)","(8.0, 10.0, 9.933333333333334)","(14.0, 18.5, 18.4)","(2.4, 2.9, 2.896190476190476)","(5.5, 5.9, 5.848387096774194)"
04-01-2023 13:56:29.928733,"(9.0, 13.5, 12.589285714285714)","(3.4, 4.1, 4.03859649122807)","(8.0, 10.0, 9.885714285714286)","(14.0, 18.5, 18.404761904761905)","(2.4, 2.9, 2.8955555555555557)","(5.5, 5.9, 5.885714285714286)"
04-01-2023 13:56:30.950071,"(9.0, 13.0, 12.90909090909091)","(3.4, 4.1, 4.03859649122807)","(8.0, 10.0, 9.885714285714286)","(14.0, 18.5, 18.4)","(2.4, 2.9, 2.878181818181818)","(5.5, 5.9, 6.05)"
04-01-2023 13:56:32.049169,"(9.0, 13.0, 12.8)","(3.4, 4.1, 4.03859649122807)","(8.0, 10.5, 9.833333333333334)","(14.0, 18.5, 18.394736842105264)","(2.4, 2.9, 2.8718518518518517)","(5.5, 6.2, 6.066666666666666)"
04-01-2023 13:56:33.340082,"(9.0, 13.0, 12.625)","(3.4, 4.1, 3.9416666666666664)","(8.0, 10.0, 9.842857142857143)","(14.0, 18.5, 18.214285714285715)","(2.4, 2.9, 2.864)","(5.5, 6.2, 6.48)"
04-01-2023 13:56:34.508358,"(9.0, 13.0, 12.454545454545455)","(3.4, 4.0, 3.9535714285714287)","(8.0, 10.0, 9.78888888888889)","(14.0, 18.5, 17.884615384615383)","(2.4, 2.88, 2.863030303030303)","(5.5, 6.8, 6.253333333333333)"
04-01-2023 13:56:35.678971,"(9.0, 13.0, 12.3125)","(3.4, 4.0, 3.9375)","(8.0, 9.8, 9.78888888888889)","(14.0, 18.0, 17.470588235294116)","(2.4, 2.88, 2.8866666666666667)","(5.5, 6.6, 6.214814814814815)"
04-01-2023 13:56:36.702776,"(9.0, 13.0, 12.454545454545455)","(3.4, 4.0, 3.9193548387096775)","(8.0, 9.8, 9.78888888888889)","(14.0, 18.0, 17.134615384615383)","(2.4, 2.9, 2.889176470588235)","(5.5, 6.6, 6.214814814814815)"
04-01-2023 13:56:37.641943,"(9.0, 13.0, 12.307692307692308)","(3.4, 4.0, 3.913793103448276)","(8.0, 9.8, 9.787500000000001)","(14.0, 18.0, 17.134615384615383)","(2.4, 2.9, 2.889176470588235)","(5.5, 6.6, 6.220000000000001)"
04-01-2023 13:56:38.619944,"(9.0, 13.0, 12.515151515151516)","(3.4, 4.0, 3.9125)","(8.0, 9.8, 9.74074074074074)","(14.0, 18.0, 17.375)","(2.4, 2.9, 2.8901075268817205)","(5.5, 6.4, 6.220000000000001)"
04-01-2023 13:56:39.797406,"(9.0, 13.0, 12.515151515151516)","(3.4, 4.0, 3.9532258064516133)","(8.0, 9.8, 9.74074074074074)","(14.0, 18.0, 17.375)","(2.4, 2.9, 2.8889156626506023)","(5.5, 6.4, 6.305263157894737)"
04-01-2023 13:56:40.940769,"(9.0, 13.0, 12.515151515151516)","(3.4, 4.0, 3.9532258064516133)","(8.0, 9.8, 9.74074074074074)","(14.0, 18.0, 17.714285714285715)","(2.4, 2.9, 2.8893548387096772)","(5.5, 6.4, 6.142857142857143)"
04-01-2023 13:56:41.961944,"(9.0, 13.0, 12.9)","(3.4, 4.0, 3.926923076923077)","(8.0, 9.8, 9.777777777777779)","(14.0, 18.0, 17.818181818181817)","(2.4, 2.9, 2.9028571428571426)","(5.5, 6.2, 6.172413793103448)"
04-01-2023 13:56:42.887314,"(9.0, 13.0, 12.904761904761905)","(3.4, 4.0, 3.892857142857143)","(8.0, 9.8, 9.76)","(14.0, 18.0, 17.636363636363637)","(2.4, 2.92, 2.9257142857142857)","(5.5, 6.2, 6.172413793103448)"
04-01-2023 13:56:43.906348,"(9.0, 13.5, 12.633333333333333)","(3.4, 3.95, 3.9071428571428575)","(8.0, 10.0, 9.669565217391304)","(14.0, 18.0, 17.666666666666668)","(2.4, 2.98, 2.9527272727272726)","(5.5, 6.2, 6.172413793103448)"
04-01-2023 13:56:45.000525,"(9.0, 13.5, 12.548076923076923)","(3.4, 3.95, 3.8732142857142855)","(8.0, 10.0, 9.66)","(14.0, 18.0, 17.76923076923077)","(2.4, 2.98, 2.946315789473684)","(5.5, 6.2, 6.172413793103448)"
04-01-2023 13:56:46.261786,"(9.0, 13.5, 12.53448275862069)","(3.4, 3.9, 3.8233333333333333)","(8.0, 10.0, 9.65)","(14.0, 18.0, 17.916666666666668)","(2.4, 2.98, 3.0191999999999997)","(5.5, 6.2, 6.368181818181818)"
04-01-2023 13:56:47.372351,"(9.0, 13.5, 13.195652173913043)","(3.4, 3.9, 3.67)","(8.0, 10.0, 9.65)","(14.0, 18.0, 17.916666666666668)","(2.4, 3.05, 2.9975)","(5.5, 6.4, 6.233333333333333)"
04-01-2023 13:56:48.310729,"(9.0, 13.5, 13.195652173913043)","(3.4, 3.75, 3.7227272727272727)","(8.0, 9.8, 9.771428571428572)","(14.0, 18.0, 17.916666666666668)","(2.4, 3.05, 2.9975)","(5.5, 6.4, 6.371428571428572)"
04-01-2023 13:56:49.230895,"(9.0, 13.5, 13.195652173913043)","(3.4, 3.7, 3.6444444444444444)","(8.0, 10.0, 9.628571428571428)","(14.0, 18.0, 17.916666666666668)","(2.4, 2.98, 3.022222222222222)","(5.5, 6.4, 6.411764705882353)"
04-01-2023 13:56:50.246903,"(10.0, 13.5, 13.14)","(3.3, 3.6, 3.5833333333333335)","(8.0, 10.0, 9.95)","(14.0, 18.5, 17.6)","(2.45, 3.05, 3.029166666666667)","(5.5, 6.6, 6.411764705882353)"
04-01-2023 13:56:51.434864,"(10.0, 13.5, 13.14)","(3.3, 3.6, 3.5979797979797983)","(8.0, 10.5, 9.833333333333334)","(14.0, 18.5, 17.61764705882353)","(2.45, 3.05, 2.986774193548387)","(5.5, 6.6, 6.4399999999999995)"
04-01-2023 13:56:52.576200,"(10.0, 13.5, 13.166666666666666)","(3.3, 3.6, 3.596)","(8.0, 10.5, 9.88888888888889)","(14.0, 18.5, 17.886363636363637)","(2.45, 3.05, 2.997027027027027)","(5.5, 6.6, 6.375)"
04-01-2023 13:56:53.538761,"(10.0, 13.5, 13.0)","(3.3, 3.6, 3.596)","(8.0, 10.0, 9.88888888888889)","(14.0, 18.5, 18.3)","(2.45, 3.05, 3.02)","(5.5, 6.4, 6.375)"
04-01-2023 13:56:54.432572,"(10.0, 13.5, 13.0)","(3.3, 3.6, 3.581818181818182)","(8.0, 10.0, 9.77142857142857)","(14.0, 18.5, 17.833333333333332)","(2.45, 3.05, 3.02)","(5.5, 6.4, 6.375)"
04-01-2023 13:56:55.463941,"(10.0, 13.5, 13.080645161290322)","(3.3, 3.6, 3.581818181818182)","(8.0, 10.0, 9.774358974358973)","(14.0, 19.0, 18.678571428571427)","(2.45, 3.05, 3.011904761904762)","(5.5, 6.4, 6.336363636363637)"
04-01-2023 13:56:56.664090,"(10.0, 13.5, 13.24)","(3.3, 3.6, 3.581818181818182)","(8.0, 10.0, 9.774358974358973)","(14.0, 19.0, 18.325)","(2.45, 3.05, 2.9841176470588233)","(5.5, 6.4, 6.707692307692308)"
04-01-2023 13:56:57.747569,"(10.0, 13.5, 13.155172413793103)","(3.3, 3.6, 3.562790697674419)","(8.0, 10.0, 9.76923076923077)","(14.0, 19.0, 18.666666666666668)","(2.45, 3.05, 3.003392857142857)","(5.5, 6.8, 6.637037037037037)"
04-01-2023 13:56:58.889015,"(10.0, 13.5, 13.173076923076923)","(3.3, 3.55, 3.515)","(8.0, 9.8, 9.742857142857144)","(14.0, 19.0, 18.25)","(2.45, 3.05, 3.0040625)","(5.5, 6.8, 6.642857142857142)"
04-01-2023 13:56:59.912819,"(10.0, 13.5, 13.214285714285714)","(3.3, 3.55, 3.511111111111111)","(8.0, 9.8, 9.65263157894737)","(14.0, 19.0, 18.055555555555557)","(2.45, 3.05, 3.0245454545454544)","(5.5, 6.8, 6.464)"
04-01-2023 13:57:00.976633,"(10.0, 13.5, 13.08974358974359)","(3.3, 3.55, 3.4714285714285715)","(8.0, 9.8, 9.666666666666668)","(14.0, 18.5, 17.766666666666666)","(2.45, 3.05, 3.0401086956521737)","(5.5, 6.8, 6.476923076923077)"
04-01-2023 13:57:02.071634,"(10.0, 13.5, 13.08974358974359)","(3.3, 3.5, 3.496153846153846)","(8.0, 9.8, 9.623529411764707)","(14.0, 18.5, 17.9)","(2.45, 3.05, 3.042134831460674)","(5.5, 6.8, 6.533333333333333)"
04-01-2023 13:57:03.127894,"(10.0, 13.5, 13.092105263157896)","(3.3, 3.5, 3.496153846153846)","(8.0, 9.8, 9.623529411764707)","(14.0, 18.5, 17.944444444444443)","(2.45, 3.05, 3.013888888888889)","(5.5, 6.8, 6.446017699115044)"
04-01-2023 13:57:04.340930,"(10.0, 13.5, 13.0875)","(3.3, 3.55, 3.4987804878048783)","(8.0, 9.8, 9.666666666666668)","(14.0, 18.5, 18.3)","(2.45, 3.05, 3.066666666666667)","(5.5, 6.8, 6.497872340425531)"
04-01-2023 13:57:05.356711,"(10.0, 13.5, 13.107142857142858)","(3.3, 3.55, 3.511111111111111)","(8.0, 9.8, 9.62857142857143)","(14.0, 18.5, 18.25)","(2.45, 3.1, 3.066666666666667)","(5.5, 6.6, 6.511111111111111)"
04-01-2023 13:57:06.397580,"(10.0, 13.5, 13.107142857142858)","(3.3, 3.55, 3.511111111111111)","(8.0, 9.8, 9.62857142857143)","(14.0, 18.5, 18.25)","(2.45, 3.1, 3.052)","(5.5, 6.6, 6.512727272727273)"
04-01-2023 13:57:07.623728,"(10.0, 13.5, 13.107142857142858)","(3.3, 3.55, 3.511111111111111)","(8.0, 9.8, 9.666666666666668)","(14.0, 18.5, 17.692307692307693)","(2.45, 3.1, 3.052)","(5.5, 6.6, 6.504)"
04-01-2023 13:57:08.836911,"(10.0, 13.5, 13.107142857142858)","(3.3, 3.55, 3.511111111111111)","(8.0, 9.8, 9.633333333333333)","(14.0, 18.5, 17.75)","(2.45, 3.1, 3.052)","(5.5, 6.6, 6.530434782608696)"
04-01-2023 13:57:10.026443,"(10.0, 13.5, 13.081395348837209)","(3.3, 3.55, 3.511111111111111)","(8.0, 9.8, 9.623529411764705)","(14.0, 18.0, 17.75)","(2.45, 3.1, 3.044318181818182)","(5.5, 6.6, 6.530434782608696)"
04-01-2023 13:57:11.078253,"(10.0, 13.5, 13.081395348837209)","(3.1, 3.55, 3.5096153846153846)","(8.0, 9.8, 9.623529411764705)","(14.0, 18.0, 17.6)","(2.5, 3.1, 3.081578947368421)","(5.5, 6.6, 6.52)"
04-01-2023 13:57:12.063863,"(10.0, 13.5, 13.060975609756097)","(3.1, 3.55, 3.5096153846153846)","(8.0, 9.8, 9.62857142857143)","(14.0, 18.0, 17.16)","(2.5, 3.1, 3.0846153846153848)","(5.5, 6.6, 6.435294117647059)"
04-01-2023 13:57:13.443547,"(10.0, 13.5, 12.68867924528302)","(3.1, 3.55, 3.511111111111111)","(8.0, 9.8, 9.657142857142857)","(14.0, 18.0, 17.16)","(2.5, 3.1, 3.083673469387755)","(5.5, 6.6, 6.4)"
04-01-2023 13:57:14.494621,"(10.0, 13.5, 12.68867924528302)","(3.1, 3.55, 3.511111111111111)","(8.0, 9.8, 9.657142857142857)","(14.0, 18.0, 17.192307692307693)","(2.5, 3.1, 3.0875)","(5.5, 6.6, 6.4)"
04-01-2023 13:57:15.767968,"(10.0, 13.5, 12.7)","(3.1, 3.55, 3.511111111111111)","(8.0, 9.8, 9.642105263157895)","(14.0, 18.0, 17.16)","(2.5, 3.1, 3.0875)","(5.5, 6.6, 6.4)"
04-01-2023 13:57:16.883392,"(10.0, 13.5, 12.7)","(3.1, 3.55, 3.4975)","(8.0, 9.8, 9.647058823529411)","(14.0, 18.0, 17.333333333333332)","(2.5, 3.1, 3.13)","(5.5, 6.6, 6.4032786885245905)"
04-01-2023 13:57:17.907621,"(10.0, 13.5, 12.7)","(3.1, 3.55, 3.496153846153846)","(8.0, 9.8, 9.626666666666667)","(14.0, 17.5, 17.333333333333332)","(2.5, 3.15, 3.135)","(5.5, 6.6, 6.446153846153846)"
04-01-2023 13:57:18.770657,"(10.0, 13.5, 12.681818181818182)","(3.1, 3.55, 3.5029411764705882)","(8.0, 9.8, 9.626666666666667)","(14.0, 17.5, 17.3)","(2.5, 3.15, 3.135)","(5.5, 6.6, 6.446153846153846)"
04-01-2023 13:57:19.834976,"(10.0, 13.5, 12.681818181818182)","(3.1, 3.55, 3.4882978723404254)","(8.0, 9.8, 9.619047619047619)","(14.0, 17.5, 17.333333333333332)","(2.5, 3.15, 3.136842105263158)","(5.5, 6.6, 6.446153846153846)"
04-01-2023 13:57:20.969160,"(10.0, 13.5, 12.681818181818182)","(3.1, 3.55, 3.4882978723404254)","(8.0, 9.8, 9.619047619047619)","(14.0, 17.5, 17.333333333333332)","(2.5, 3.15, 3.144565217391304)","(5.5, 6.6, 6.446153846153846)"
04-01-2023 13:57:22.082325,"(10.0, 13.5, 12.681818181818182)","(3.1, 3.55, 3.492857142857143)","(8.0, 9.8, 9.617391304347827)","(14.0, 17.5, 17.333333333333332)","(2.5, 3.15, 2.992857142857143)","(5.5, 6.6, 6.466666666666667)"
04-01-2023 13:57:23.102659,"(10.0, 13.5, 13.116279069767442)","(3.1, 3.6, 3.581818181818182)","(8.0, 10.0, 9.76842105263158)","(14.0, 18.0, 17.714285714285715)","(2.5, 3.0, 3.072)","(5.5, 6.6, 6.461176470588236)"
04-01-2023 13:57:24.068772,"(10.0, 13.5, 13.220338983050848)","(3.1, 3.6, 3.5160377358490567)","(8.0, 10.0, 9.91219512195122)","(14.0, 18.0, 17.428571428571427)","(2.5, 3.1, 3.072)","(5.5, 6.8, 6.461176470588236)"
04-01-2023 13:57:25.080486,"(10.0, 13.5, 13.220338983050848)","(3.1, 3.6, 3.4623711340206187)","(8.0, 10.0, 9.857142857142858)","(14.0, 18.0, 17.6)","(2.5, 3.05, 3.036756756756757)","(5.5, 6.8, 6.4490566037735855)"
04-01-2023 13:57:26.085830,"(10.0, 13.5, 13.220338983050848)","(3.1, 3.6, 3.4665000000000004)","(8.0, 10.5, 10.076923076923077)","(14.0, 18.0, 16.615384615384617)","(2.5, 3.05, 3.046590909090909)","(5.5, 6.8, 6.4490566037735855)"
04-01-2023 13:57:27.079712,"(10.0, 13.5, 13.220338983050848)","(3.1, 3.55, 3.515625)","(8.0, 10.0, 9.866666666666667)","(14.0, 18.0, 16.886363636363637)","(2.5, 3.05, 3.0729166666666665)","(5.5, 6.8, 6.4490566037735855)"
04-01-2023 13:57:28.132135,"(10.0, 13.5, 13.205357142857142)","(3.1, 3.55, 3.51)","(8.0, 10.0, 9.936)","(14.0, 17.5, 16.886363636363637)","(2.5, 3.1, 3.074509803921569)","(5.5, 6.8, 6.4490566037735855)"
04-01-2023 13:57:29.280239,"(10.0, 13.5, 13.205357142857142)","(3.1, 3.55, 3.5083333333333333)","(8.0, 10.0, 9.923809523809524)","(14.0, 17.5, 16.75)","(2.5, 3.1, 3.0892857142857144)","(5.5, 6.8, 6.431683168316832)"
04-01-2023 13:57:30.296820,"(10.0, 13.5, 13.205357142857142)","(3.1, 3.55, 3.5083333333333333)","(8.0, 10.0, 9.973333333333333)","(14.0, 17.5, 16.75)","(2.5, 3.1, 3.0892857142857144)","(5.5, 6.8, 6.431683168316832)"
04-01-2023 13:57:31.251668,"(10.0, 13.5, 13.205357142857142)","(3.1, 3.55, 3.5045454545454544)","(8.0, 10.0, 9.973333333333333)","(14.0, 17.5, 16.75)","(2.5, 3.1, 3.0892857142857144)","(5.5, 6.8, 6.431683168316832)"
