,Rahela Bale,Big Beaver,Destini Saxon,Silver Brute,Westerns Bear,Aston Salma,Zella Bale
07-12-2022 20:35:59.378057,"(91.0, 460.0, 418.3333333333333)","(31.0, 90.0, 85.83333333333333)","(13.0, 21.0, 19.076923076923077)","(1.45, 1.73, 1.714)","(6.0, 9.0, 8.8875)","(6.0, 8.6, 8.448275862068964)","(7.0, 8.8, 8.475)"
07-12-2022 20:36:00.376444,"(91.0, 460.0, 432.22222222222223)","(31.0, 90.0, 85.83333333333333)","(13.0, 21.0, 19.076923076923077)","(1.45, 1.74, 1.7225)","(6.0, 9.0, 8.977777777777778)","(6.0, 8.6, 8.488)","(7.0, 8.8, 8.475)"
07-12-2022 20:36:01.294957,"(91.0, 460.0, 321.1111111111111)","(31.0, 90.0, 87.22222222222223)","(13.0, 21.0, 19.076923076923077)","(1.45, 1.73, 1.7225)","(6.0, 9.2, 8.977777777777778)","(6.0, 8.6, 8.488)","(7.0, 8.8, 8.475)"
07-12-2022 20:36:02.242945,"(91.0, 460.0, 410.0)","(31.0, 90.0, 86.5909090909091)","(13.0, 21.0, 19.076923076923077)","(1.45, 1.73, 1.725)","(6.0, 9.2, 8.872727272727273)","(6.0, 8.6, 8.488)","(7.0, 8.8, 8.475)"
07-12-2022 20:36:03.274859,"(91.0, 440.0, 414.44444444444446)","(31.0, 90.0, 86.5909090909091)","(13.0, 21.0, 19.181818181818183)","(1.45, 1.74, 1.732)","(6.0, 9.0, 8.964705882352941)","(6.0, 8.6, 8.488)","(7.0, 8.8, 8.475)"
07-12-2022 20:36:04.371387,"(91.0, 440.0, 312.22222222222223)","(31.0, 90.0, 81.66666666666667)","(13.0, 21.0, 18.77777777777778)","(1.45, 1.74, 1.7311764705882353)","(6.0, 9.2, 8.92)","(6.0, 8.6, 8.448275862068964)","(7.0, 8.8, 8.35)"
07-12-2022 20:36:05.458657,"(91.0, 440.0, 414.44444444444446)","(31.0, 90.0, 81.66666666666667)","(13.0, 21.0, 18.77777777777778)","(1.45, 1.74, 1.736923076923077)","(6.0, 9.0, 8.942857142857143)","(6.0, 8.6, 8.448275862068964)","(7.0, 8.8, 8.35)"
07-12-2022 20:36:06.531733,"(91.0, 440.0, 394.0)","(31.0, 90.0, 81.66666666666667)","(13.0, 21.0, 18.77777777777778)","(1.45, 1.74, 1.7376)","(6.0, 9.0, 8.942857142857143)","(6.0, 8.6, 8.448275862068964)","(7.0, 8.8, 8.35)"
07-12-2022 20:36:07.557367,"(91.0, 440.0, 414.44444444444446)","(31.0, 90.0, 81.66666666666667)","(13.0, 21.0, 18.77777777777778)","(1.45, 1.74, 1.7376)","(6.0, 9.0, 8.942857142857143)","(6.0, 8.6, 8.448275862068964)","(7.0, 8.8, 8.35)"
07-12-2022 20:36:08.590331,"(91.0, 440.0, 351.53846153846155)","(31.0, 90.0, 81.66666666666667)","(13.0, 21.0, 18.77777777777778)","(1.45, 1.73, 1.7265432098765432)","(6.0, 9.0, 8.92)","(6.0, 8.6, 8.448275862068964)","(7.0, 8.8, 8.35)"
07-12-2022 20:36:09.738075,"(91.0, 440.0, 312.22222222222223)","(31.0, 90.0, 81.66666666666667)","(13.0, 21.0, 18.77777777777778)","(1.45, 1.73, 1.7291549295774649)","(6.0, 9.0, 8.866666666666667)","(6.0, 8.6, 8.448275862068964)","(7.0, 8.8, 8.4)"
07-12-2022 20:36:10.802166,"(91.0, 440.0, 351.53846153846155)","(31.0, 90.0, 86.5909090909091)","(13.0, 21.0, 18.77777777777778)","(1.45, 1.73, 1.729387755102041)","(6.0, 9.0, 8.914285714285715)","(6.0, 8.6, 8.448275862068964)","(7.0, 8.8, 8.436363636363637)"
07-12-2022 20:36:11.863974,"(91.0, 440.0, 351.53846153846155)","(31.0, 90.0, 86.5909090909091)","(13.0, 21.0, 18.77777777777778)","(1.45, 1.73, 1.7238461538461538)","(6.0, 9.0, 8.866666666666667)","(6.0, 8.6, 8.448275862068964)","(7.0, 8.8, 8.436363636363637)"
07-12-2022 20:36:12.853713,"(91.0, 440.0, 312.22222222222223)","(31.0, 90.0, 81.66666666666667)","(13.0, 21.0, 18.77777777777778)","(1.45, 1.73, 1.7238461538461538)","(6.0, 9.0, 8.866666666666667)","(6.0, 8.6, 8.448275862068964)","(7.0, 8.8, 8.436363636363637)"
07-12-2022 20:36:13.900661,"(91.0, 440.0, 376.1111111111111)","(31.0, 90.0, 81.66666666666667)","(13.0, 21.0, 18.77777777777778)","(1.45, 1.74, 1.7362962962962962)","(6.0, 9.0, 8.6)","(6.0, 8.6, 8.389473684210527)","(7.0, 8.8, 8.436363636363637)"
07-12-2022 20:36:14.955101,"(91.0, 440.0, 363.33333333333337)","(31.0, 90.0, 81.66666666666667)","(13.0, 21.0, 18.77777777777778)","(1.45, 1.74, 1.7344444444444445)","(6.0, 9.0, 8.6)","(6.0, 8.4, 8.466666666666667)","(7.0, 8.8, 8.436363636363637)"
07-12-2022 20:36:15.965067,"(91.0, 440.0, 363.33333333333337)","(31.0, 90.0, 87.72727272727273)","(13.0, 21.0, 18.77777777777778)","(1.45, 1.74, 1.730625)","(6.0, 9.0, 8.6)","(6.0, 8.6, 8.466666666666667)","(7.0, 8.8, 8.436363636363637)"
07-12-2022 20:36:16.960353,"(91.0, 440.0, 363.33333333333337)","(31.0, 90.0, 81.66666666666667)","(13.0, 21.0, 18.93103448275862)","(1.45, 1.74, 1.734915254237288)","(6.0, 8.8, 8.685714285714287)","(6.0, 8.6, 8.573333333333332)","(7.0, 8.8, 8.436363636363637)"
07-12-2022 20:36:18.426321,"(91.0, 440.0, 363.33333333333337)","(31.0, 90.0, 86.42857142857143)","(13.0, 21.0, 19.125)","(1.45, 1.74, 1.7344444444444445)","(6.0, 8.8, 8.685714285714287)","(6.0, 8.6, 8.573333333333332)","(7.0, 8.8, 8.436363636363637)"
07-12-2022 20:36:19.610717,"(91.0, 440.0, 363.33333333333337)","(31.0, 90.0, 86.42857142857143)","(13.0, 21.0, 19.125)","(1.45, 1.74, 1.7440909090909091)","(6.0, 8.8, 8.4)","(6.0, 8.6, 8.573333333333332)","(7.0, 8.8, 8.493333333333332)"
07-12-2022 20:36:20.945840,"(91.0, 440.0, 400.9090909090909)","(31.0, 90.0, 81.66666666666667)","(13.0, 21.0, 19.09090909090909)","(1.45, 1.75, 1.7417857142857143)","(6.0, 8.8, 8.333333333333332)","(6.0, 8.6, 8.569230769230769)","(7.0, 8.6, 8.24)"
07-12-2022 20:36:22.082299,"(91.0, 420.0, 400.9090909090909)","(31.0, 90.0, 81.66666666666667)","(13.0, 20.0, 19.285714285714285)","(1.45, 1.75, 1.744)","(6.0, 8.8, 8.299999999999999)","(6.0, 8.6, 8.569230769230769)","(7.0, 8.4, 8.192)"
07-12-2022 20:36:23.208407,"(91.0, 420.0, 350.0)","(31.0, 90.0, 81.66666666666667)","(13.0, 21.0, 19.181818181818183)","(1.45, 1.75, 1.7486486486486486)","(6.0, 8.8, 8.381818181818183)","(6.0, 8.6, 8.569230769230769)","(7.0, 8.4, 8.192)"
07-12-2022 20:36:24.329955,"(91.0, 420.0, 350.0)","(31.0, 90.0, 81.66666666666667)","(13.0, 21.0, 18.72)","(1.45, 1.76, 1.7483333333333333)","(6.0, 8.4, 8.333333333333334)","(6.0, 8.6, 8.569230769230769)","(7.0, 8.4, 8.192)"
07-12-2022 20:36:25.491710,"(91.0, 420.0, 329.0909090909091)","(31.0, 90.0, 81.66666666666667)","(13.0, 20.0, 18.72)","(1.45, 1.76, 1.7554347826086956)","(6.0, 8.4, 8.333333333333334)","(6.0, 8.6, 8.566666666666666)","(7.0, 8.4, 8.192)"
07-12-2022 20:36:26.609102,"(91.0, 420.0, 348.57142857142856)","(31.0, 90.0, 86.42857142857143)","(13.0, 20.0, 18.620689655172413)","(1.45, 1.76, 1.7556818181818181)","(6.0, 8.4, 8.381818181818183)","(6.0, 8.6, 8.566666666666666)","(7.0, 8.4, 8.192)"
07-12-2022 20:36:27.704870,"(91.0, 420.0, 348.57142857142856)","(31.0, 90.0, 86.42857142857143)","(13.0, 20.0, 18.620689655172413)","(1.45, 1.76, 1.7562)","(6.0, 8.4, 8.381818181818183)","(6.0, 8.6, 8.566666666666666)","(7.0, 8.4, 8.192)"
07-12-2022 20:36:28.778823,"(91.0, 420.0, 253.33333333333334)","(31.0, 90.0, 86.42857142857143)","(13.0, 20.0, 18.620689655172413)","(1.45, 1.76, 1.7562)","(6.0, 8.4, 8.333333333333334)","(6.0, 8.6, 8.566666666666666)","(7.0, 8.4, 8.192)"
07-12-2022 20:36:29.817118,"(91.0, 420.0, 350.0)","(31.0, 90.0, 81.66666666666667)","(13.0, 20.0, 18.75)","(1.45, 1.76, 1.7575)","(6.0, 8.4, 8.381818181818183)","(6.0, 8.6, 8.566666666666666)","(7.0, 8.4, 8.192)"
07-12-2022 20:36:30.890341,"(91.0, 420.0, 324.5454545454545)","(31.0, 85.0, 81.66666666666667)","(13.0, 20.0, 18.8)","(1.45, 1.76, 1.7446153846153847)","(6.0, 8.4, 8.333333333333334)","(6.0, 8.6, 8.566666666666666)","(7.0, 8.4, 8.2)"
07-12-2022 20:36:31.850397,"(91.0, 420.0, 320.0)","(31.0, 85.0, 81.66666666666667)","(13.0, 20.0, 18.695652173913043)","(1.45, 1.75, 1.7446153846153847)","(6.0, 8.4, 8.333333333333334)","(6.0, 8.6, 8.566666666666666)","(7.0, 8.4, 8.2)"
07-12-2022 20:36:32.920853,"(91.0, 420.0, 329.0909090909091)","(31.0, 85.0, 81.66666666666667)","(13.0, 20.0, 18.695652173913043)","(1.45, 1.75, 1.7397435897435898)","(6.0, 8.4, 8.333333333333332)","(6.0, 8.6, 8.581818181818182)","(7.0, 8.4, 8.2)"
07-12-2022 20:36:33.937435,"(91.0, 420.0, 348.57142857142856)","(31.0, 95.0, 87.5)","(13.0, 20.0, 18.8)","(1.45, 1.75, 1.736)","(6.0, 8.8, 8.45)","(6.0, 8.6, 8.553846153846154)","(7.0, 8.4, 8.2)"
07-12-2022 20:36:35.029696,"(91.0, 400.0, 310.0)","(31.0, 95.0, 81.66666666666667)","(13.0, 20.0, 18.8)","(1.45, 1.74, 1.7376190476190476)","(6.0, 8.8, 8.5)","(6.0, 8.6, 8.553846153846154)","(7.0, 8.4, 8.2)"
07-12-2022 20:36:36.153896,"(91.0, 400.0, 313.6363636363636)","(31.0, 95.0, 89.48275862068965)","(13.0, 20.0, 18.695652173913043)","(1.45, 1.75, 1.7372)","(6.0, 8.8, 8.566666666666666)","(6.0, 8.6, 8.553846153846154)","(7.0, 8.4, 8.2)"
07-12-2022 20:36:37.216665,"(101.0, 390.0, 330.0)","(31.0, 85.0, 84.41176470588235)","(13.0, 20.0, 18.695652173913043)","(1.5, 1.75, 1.7427777777777778)","(6.0, 8.8, 8.566666666666666)","(6.5, 8.6, 8.553846153846154)","(7.0, 8.4, 8.2)"
07-12-2022 20:36:38.416730,"(101.0, 380.0, 300.0)","(31.0, 85.0, 82.5)","(13.0, 20.0, 18.695652173913043)","(1.5, 1.75, 1.7423809523809524)","(6.0, 8.8, 8.566666666666666)","(6.5, 8.6, 8.553846153846154)","(7.0, 8.4, 8.2)"
07-12-2022 20:36:39.571179,"(101.0, 380.0, 322.8571428571429)","(31.0, 85.0, 84.0)","(13.0, 20.0, 18.695652173913043)","(1.5, 1.75, 1.747142857142857)","(6.0, 8.8, 8.566666666666666)","(6.5, 8.6, 8.553846153846154)","(7.0, 8.4, 8.16)"
07-12-2022 20:36:40.646905,"(101.0, 360.0, 327.5)","(41.0, 90.0, 89.0909090909091)","(14.0, 20.0, 18.695652173913043)","(1.5, 1.75, 1.745)","(6.5, 8.8, 8.566666666666666)","(6.5, 8.6, 8.553846153846154)","(7.0, 8.4, 8.128)"
07-12-2022 20:36:41.803841,"(101.0, 360.0, 334.0)","(41.0, 90.0, 89.0909090909091)","(14.0, 20.0, 18.636363636363637)","(1.5, 1.75, 1.7477777777777779)","(6.5, 8.8, 8.566666666666666)","(6.5, 8.6, 8.553846153846154)","(7.0, 8.4, 8.128)"
07-12-2022 20:36:43.028393,"(101.0, 460.0, 404.44444444444446)","(41.0, 90.0, 89.0909090909091)","(14.0, 20.0, 18.636363636363637)","(1.5, 1.75, 1.7439130434782608)","(6.5, 8.8, 8.566666666666666)","(6.5, 8.6, 8.553846153846154)","(7.0, 8.4, 8.23529411764706)"
07-12-2022 20:36:44.221142,"(101.0, 460.0, 349.2307692307692)","(41.0, 90.0, 89.0)","(14.0, 20.0, 18.636363636363637)","(1.5, 1.75, 1.7403225806451612)","(6.5, 8.8, 8.566666666666666)","(6.5, 8.6, 8.556521739130435)","(7.0, 8.4, 8.254545454545454)"
07-12-2022 20:36:45.394580,"(101.0, 460.0, 349.2307692307692)","(41.0, 90.0, 89.0)","(14.0, 20.0, 18.636363636363637)","(1.5, 1.75, 1.7418518518518518)","(6.5, 8.8, 8.625)","(6.5, 8.6, 8.136842105263158)","(7.0, 8.6, 8.254545454545454)"
07-12-2022 20:36:46.473784,"(101.0, 460.0, 316.0)","(41.0, 90.0, 86.66666666666667)","(14.0, 20.0, 18.636363636363637)","(1.5, 1.75, 1.7418518518518518)","(6.5, 8.8, 8.625)","(6.5, 8.2, 8.136842105263158)","(7.0, 8.6, 8.254545454545454)"
07-12-2022 20:36:47.525674,"(101.0, 450.0, 340.0)","(41.0, 100.0, 90.58823529411765)","(14.0, 20.0, 18.636363636363637)","(1.5, 1.74, 1.7378571428571428)","(6.5, 8.8, 8.663636363636364)","(6.5, 8.2, 8.136842105263158)","(7.0, 8.6, 8.3125)"
07-12-2022 20:36:48.627170,"(101.0, 450.0, 395.0)","(41.0, 100.0, 84.0)","(14.0, 20.0, 18.695652173913043)","(1.5, 1.74, 1.7303703703703703)","(6.5, 8.8, 8.663636363636364)","(6.5, 8.2, 8.129999999999999)","(7.0, 8.8, 8.600000000000001)"
07-12-2022 20:36:49.760021,"(101.0, 440.0, 290.0)","(41.0, 100.0, 86.66666666666667)","(14.0, 20.0, 18.88888888888889)","(1.5, 1.74, 1.7266666666666666)","(6.5, 8.8, 8.663636363636364)","(6.5, 8.2, 8.133333333333333)","(7.0, 8.8, 8.58)"
07-12-2022 20:36:50.900204,"(101.0, 430.0, 330.0)","(41.0, 100.0, 89.33333333333333)","(14.0, 20.0, 18.88888888888889)","(1.5, 1.73, 1.7196808510638297)","(6.5, 8.8, 8.663636363636364)","(6.5, 8.2, 8.28888888888889)","(7.0, 9.0, 8.676190476190476)"
07-12-2022 20:36:52.033258,"(101.0, 430.0, 339.0909090909091)","(41.0, 100.0, 84.0)","(14.0, 20.0, 18.88888888888889)","(1.5, 1.72, 1.7282)","(6.5, 8.8, 8.663636363636364)","(6.5, 8.4, 8.294736842105264)","(7.0, 9.0, 8.726315789473684)"
07-12-2022 20:36:53.120584,"(101.0, 430.0, 287.14285714285717)","(41.0, 100.0, 90.58823529411765)","(14.0, 20.0, 18.88888888888889)","(1.5, 1.73, 1.7282)","(6.5, 8.8, 8.663636363636364)","(6.5, 8.4, 8.28888888888889)","(7.0, 9.0, 8.726315789473684)"
07-12-2022 20:36:54.188752,"(101.0, 430.0, 287.14285714285717)","(41.0, 100.0, 89.33333333333333)","(14.0, 20.0, 18.88888888888889)","(1.5, 1.74, 1.7396739130434782)","(6.5, 8.8, 8.625)","(6.5, 8.4, 8.185714285714285)","(7.0, 9.0, 8.71111111111111)"
07-12-2022 20:36:55.207081,"(101.0, 430.0, 311.25)","(41.0, 100.0, 84.0)","(14.0, 20.0, 18.125)","(1.5, 1.74, 1.7308333333333332)","(6.5, 8.8, 8.625)","(6.5, 8.2, 8.185714285714285)","(7.0, 9.0, 8.8)"
07-12-2022 20:36:56.310089,"(101.0, 430.0, 324.44444444444446)","(41.0, 100.0, 90.58823529411765)","(14.0, 17.5, 17.25)","(1.5, 1.74, 1.7247619047619047)","(6.5, 8.8, 8.700000000000001)","(6.5, 8.2, 8.329411764705883)","(7.0, 9.0, 8.8)"
07-12-2022 20:36:57.364719,"(101.0, 430.0, 363.33333333333337)","(41.0, 100.0, 84.0)","(14.0, 17.5, 17.0)","(1.5, 1.73, 1.7247619047619047)","(6.0, 8.8, 8.657142857142857)","(6.0, 8.4, 8.364285714285714)","(7.0, 9.0, 9.145454545454546)"
07-12-2022 20:36:58.480427,"(101.0, 460.0, 421.6666666666667)","(41.0, 100.0, 90.58823529411765)","(14.0, 21.0, 19.941176470588236)","(1.5, 1.7, 1.6801551891367603)","(6.0, 9.0, 9.025)","(6.0, 8.6, 8.377777777777778)","(7.0, 9.4, 9.16)"
07-12-2022 20:36:59.617312,"(101.0, 460.0, 383.33333333333337)","(41.0, 100.0, 94.66666666666667)","(14.0, 20.0, 19.375)","(1.5, 1.69, 1.6795652173913043)","(6.0, 9.4, 9.025)","(6.0, 8.4, 8.382608695652173)","(7.0, 9.2, 9.044776119402986)"
07-12-2022 20:37:00.710129,"(101.0, 460.0, 383.33333333333337)","(41.0, 100.0, 95.29411764705883)","(14.0, 20.0, 18.703703703703702)","(1.5, 1.68, 1.6733333333333333)","(6.0, 9.4, 8.9)","(6.0, 8.4, 8.447619047619048)","(7.0, 9.6, 8.933333333333334)"
07-12-2022 20:37:01.827713,"(101.0, 460.0, 383.33333333333337)","(41.0, 100.0, 98.57142857142857)","(14.0, 20.0, 18.5)","(1.5, 1.68, 1.6722535211267604)","(6.0, 9.4, 9.2)","(6.0, 8.6, 8.366666666666667)","(7.0, 9.0, 8.858823529411765)"
07-12-2022 20:37:02.896517,"(101.0, 460.0, 383.33333333333337)","(41.0, 100.0, 98.57142857142857)","(14.0, 20.0, 18.894736842105264)","(1.5, 1.68, 1.6701408450704225)","(6.0, 9.4, 9.216666666666667)","(6.0, 8.4, 8.371428571428572)","(7.0, 9.0, 9.0)"
07-12-2022 20:37:04.003760,"(101.0, 460.0, 383.33333333333337)","(41.0, 100.0, 98.75)","(14.0, 20.0, 18.695652173913043)","(1.5, 1.67, 1.673984962406015)","(6.0, 9.4, 9.19047619047619)","(6.0, 8.4, 8.3)","(7.0, 9.2, 9.088888888888889)"
07-12-2022 20:37:05.131613,"(101.0, 460.0, 383.33333333333337)","(41.0, 100.0, 98.75)","(14.0, 20.0, 19.032258064516128)","(1.5, 1.68, 1.673984962406015)","(6.0, 9.4, 9.224)","(6.0, 8.4, 8.364102564102563)","(7.0, 9.2, 9.24)"
07-12-2022 20:37:06.233088,"(101.0, 460.0, 383.33333333333337)","(41.0, 100.0, 98.75)","(14.0, 20.0, 18.8125)","(1.5, 1.66, 1.6588607594936708)","(6.0, 9.4, 9.224)","(6.0, 8.6, 8.364102564102563)","(7.0, 9.4, 9.24)"
07-12-2022 20:37:07.368400,"(101.0, 460.0, 377.85714285714283)","(41.0, 110.0, 101.25)","(14.0, 20.0, 19.0)","(1.5, 1.66, 1.6528125)","(6.0, 9.4, 9.218181818181819)","(6.0, 8.8, 8.672)","(7.0, 9.4, 9.285714285714285)"
07-12-2022 20:37:08.507530,"(101.0, 460.0, 357.1428571428571)","(41.0, 110.0, 88.125)","(14.0, 19.5, 19.4)","(1.5, 1.65, 1.6478448275862068)","(6.0, 9.6, 9.276923076923076)","(6.0, 8.8, 8.64)","(7.0, 9.4, 9.338461538461539)"
07-12-2022 20:37:09.603776,"(101.0, 450.0, 378.125)","(41.0, 110.0, 88.125)","(14.0, 19.5, 19.4)","(1.5, 1.65, 1.651012658227848)","(6.0, 9.6, 9.147368421052631)","(6.0, 8.8, 8.648275862068965)","(7.0, 9.4, 9.328)"
07-12-2022 20:37:10.706249,"(101.0, 450.0, 290.7692307692308)","(41.0, 110.0, 88.125)","(14.0, 19.5, 19.444444444444443)","(1.5, 1.66, 1.6433749999999998)","(6.0, 9.4, 9.072727272727272)","(6.0, 8.8, 8.709090909090909)","(7.0, 9.4, 9.357894736842105)"
07-12-2022 20:37:11.797039,"(101.0, 440.0, 330.0)","(41.0, 110.0, 100.86956521739131)","(14.0, 20.0, 20.0)","(1.5, 1.65, 1.6239999999999999)","(6.0, 9.4, 9.527272727272727)","(6.0, 8.8, 8.983333333333334)","(7.0, 9.4, 9.533333333333333)"
07-12-2022 20:37:12.868503,"(101.0, 430.0, 313.3333333333333)","(41.0, 130.0, 103.75)","(14.0, 21.0, 20.029411764705884)","(1.5, 1.63, 1.6341818181818182)","(6.0, 9.6, 9.379999999999999)","(6.0, 9.0, 8.98)","(7.0, 9.6, 9.375)"
07-12-2022 20:37:13.945451,"(101.0, 430.0, 263.3333333333333)","(41.0, 110.0, 108.91304347826087)","(14.0, 21.0, 20.25)","(1.5, 1.64, 1.628031496062992)","(6.0, 9.6, 9.448275862068964)","(6.0, 9.0, 8.98)","(7.0, 9.4, 9.363636363636363)"
07-12-2022 20:37:15.047669,"(101.0, 430.0, 263.3333333333333)","(41.0, 110.0, 109.10714285714286)","(14.0, 21.0, 19.636363636363637)","(1.5, 1.63, 1.65648)","(6.0, 9.6, 9.456)","(6.0, 9.0, 8.966666666666667)","(7.0, 9.4, 9.112499999999999)"
07-12-2022 20:37:16.192072,"(101.0, 430.0, 263.3333333333333)","(41.0, 110.0, 109.0)","(14.0, 21.0, 19.88888888888889)","(1.5, 1.66, 1.6527142857142856)","(6.0, 9.6, 9.342857142857143)","(6.0, 9.0, 8.68)","(7.0, 9.2, 9.08)"
07-12-2022 20:37:17.322589,"(101.0, 430.0, 263.3333333333333)","(41.0, 110.0, 109.07407407407408)","(14.0, 21.0, 19.88888888888889)","(1.5, 1.66, 1.6535443037974682)","(6.0, 9.6, 9.324324324324325)","(6.0, 8.8, 8.68)","(7.0, 9.2, 9.16)"
07-12-2022 20:37:18.469971,"(101.0, 430.0, 263.3333333333333)","(41.0, 110.0, 109.07407407407408)","(14.0, 21.0, 20.0)","(1.5, 1.66, 1.6535443037974682)","(6.0, 9.6, 9.316666666666666)","(6.0, 8.8, 8.6875)","(7.0, 9.4, 9.248648648648649)"
07-12-2022 20:37:19.734903,"(101.0, 430.0, 263.3333333333333)","(41.0, 110.0, 108.91304347826087)","(14.0, 20.0, 19.25)","(1.5, 1.65, 1.6463291139240506)","(6.0, 9.6, 9.407407407407407)","(6.0, 8.8, 8.75294117647059)","(7.0, 9.4, 9.244444444444445)"
07-12-2022 20:37:21.004473,"(101.0, 430.0, 350.83333333333337)","(41.0, 110.0, 104.79166666666667)","(15.0, 19.5, 18.852941176470587)","(1.45, 1.65, 1.638944099378882)","(6.5, 9.6, 9.535483870967742)","(6.5, 8.8, 8.977777777777778)","(7.0, 9.4, 9.362068965517242)"
07-12-2022 20:37:22.389548,"(101.0, 430.0, 280.0)","(41.0, 110.0, 97.6)","(15.0, 19.0, 19.166666666666668)","(1.45, 1.64, 1.6359523809523808)","(6.5, 9.6, 9.535483870967742)","(6.5, 9.0, 8.968421052631578)","(7.0, 9.6, 9.312)"
07-12-2022 20:37:23.645440,"(101.0, 430.0, 280.0)","(41.0, 100.0, 97.6)","(15.0, 19.5, 18.47826086956522)","(1.45, 1.64, 1.6568333333333332)","(6.5, 9.6, 9.442424242424241)","(6.5, 9.0, 8.941463414634146)","(7.0, 9.6, 9.158620689655171)"
07-12-2022 20:37:24.872215,"(101.0, 430.0, 280.0)","(41.0, 100.0, 97.5)","(15.0, 18.5, 17.541666666666668)","(1.45, 1.66, 1.6562)","(6.5, 9.6, 9.386666666666667)","(6.5, 9.0, 8.96)","(7.0, 9.2, 9.25531914893617)"
07-12-2022 20:37:26.051642,"(101.0, 430.0, 280.0)","(41.0, 110.0, 91.0)","(15.0, 17.5, 16.863636363636363)","(1.45, 1.66, 1.6564583333333331)","(6.5, 9.6, 9.45142857142857)","(6.5, 9.0, 8.927272727272728)","(7.0, 9.4, 9.264)"
07-12-2022 20:37:27.296123,"(101.0, 430.0, 280.0)","(41.0, 100.0, 95.0)","(15.0, 17.0, 17.18)","(1.45, 1.66, 1.6546153846153846)","(6.5, 9.6, 9.4375)","(6.5, 9.0, 8.92)","(7.0, 9.4, 9.355555555555556)"
07-12-2022 20:37:28.527371,"(101.0, 430.0, 280.0)","(41.0, 100.0, 95.0)","(15.0, 17.5, 17.166666666666668)","(1.45, 1.66, 1.6550847457627118)","(6.5, 9.6, 9.4375)","(6.5, 9.0, 8.92)","(7.0, 9.4, 9.355555555555556)"
07-12-2022 20:37:29.885057,"(101.0, 430.0, 280.0)","(41.0, 100.0, 92.5)","(15.0, 17.5, 16.583333333333332)","(1.45, 1.66, 1.657250996015936)","(6.5, 9.6, 9.309090909090909)","(6.5, 9.0, 8.91578947368421)","(7.0, 9.4, 9.355555555555556)"
07-12-2022 20:37:31.155368,"(101.0, 430.0, 280.0)","(41.0, 100.0, 92.5)","(14.0, 17.0, 17.105263157894736)","(1.45, 1.67, 1.6598135198135198)","(6.5, 9.4, 9.209523809523809)","(6.5, 9.0, 8.866666666666667)","(7.0, 9.4, 9.355555555555556)"
07-12-2022 20:37:32.378448,"(101.0, 420.0, 335.0)","(41.0, 100.0, 94.375)","(14.0, 17.5, 17.17391304347826)","(1.45, 1.66, 1.6945544554455445)","(6.5, 9.4, 9.159183673469387)","(6.5, 9.0, 8.705555555555556)","(7.0, 9.4, 9.18)"
07-12-2022 20:37:33.622794,"(101.0, 420.0, 335.0)","(41.0, 100.0, 91.0)","(14.0, 19.0, 18.125)","(1.45, 1.7, 1.6975647668393783)","(6.5, 9.2, 9.124137931034483)","(6.5, 8.8, 8.505263157894737)","(7.0, 9.2, 9.088)"
07-12-2022 20:37:34.829664,"(101.0, 400.0, 300.0)","(41.0, 100.0, 97.0)","(14.0, 18.5, 17.833333333333332)","(1.45, 1.7, 1.6994444444444443)","(6.5, 9.2, 8.985074626865671)","(6.5, 8.6, 8.392592592592592)","(7.0, 9.2, 9.057142857142857)"
07-12-2022 20:37:36.014440,"(101.0, 400.0, 275.0)","(41.0, 100.0, 97.0)","(14.0, 18.5, 17.916666666666668)","(1.45, 1.7, 1.7093103448275861)","(6.5, 9.0, 8.941379310344828)","(6.5, 8.4, 8.335483870967742)","(7.0, 9.2, 9.023529411764706)"
07-12-2022 20:37:37.131213,"(101.0, 400.0, 275.0)","(41.0, 100.0, 91.0)","(14.0, 18.0, 17.90909090909091)","(1.45, 1.71, 1.7124137931034482)","(6.5, 9.0, 8.913793103448276)","(6.5, 8.4, 8.294736842105262)","(7.0, 9.2, 9.023529411764706)"
07-12-2022 20:37:38.214610,"(101.0, 380.0, 282.5)","(41.0, 100.0, 97.0)","(14.0, 18.0, 17.91304347826087)","(1.45, 1.72, 1.710952380952381)","(6.5, 9.0, 8.714285714285715)","(6.5, 8.4, 8.258064516129032)","(7.0, 9.2, 9.089855072463768)"
07-12-2022 20:37:39.393024,"(101.0, 380.0, 268.57142857142856)","(41.0, 100.0, 91.0)","(14.0, 18.0, 17.714285714285715)","(1.45, 1.72, 1.715952380952381)","(6.5, 8.8, 8.705454545454547)","(6.5, 8.4, 8.290322580645162)","(7.0, 9.2, 9.089855072463768)"
07-12-2022 20:37:40.590804,"(101.0, 370.0, 280.0)","(41.0, 95.0, 88.33333333333333)","(14.0, 18.0, 17.2)","(1.45, 1.72, 1.7178205128205128)","(6.5, 8.8, 8.666666666666668)","(6.5, 8.4, 8.451612903225806)","(7.0, 9.2, 9.104761904761904)"
07-12-2022 20:37:41.739172,"(101.0, 360.0, 268.3333333333333)","(41.0, 95.0, 91.0)","(14.0, 18.0, 17.2)","(1.45, 1.72, 1.7178205128205128)","(6.5, 8.8, 8.666666666666668)","(6.5, 8.6, 8.364705882352942)","(7.0, 9.2, 9.11044776119403)"
