,Trittrittbangbang,Miss Vung Tau,Our Star Watch Nz,Pontevivo,Lil Happy Fella,Leosabi,Justlike Turbo,Naval Aviator,Whoswhointhezoo,Blue Blazer Nz,Valentines Brook,Wall Street Girl
10-01-2023 20:27:19.799239,"(51.0, 130.0, 64.4)","(71.0, 190.0, 110.0)","(21.0, 99999, 99990)","(4.8, 8.4, 7.583333333333334)","(26.0, 40.0, 33.333333333333336)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 130.0, 96.66666666666667)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.4, 2.34)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:21.282163,"(51.0, 110.0, 60.4)","(71.0, 190.0, 106.66666666666666)","(21.0, 99999, 99990)","(4.8, 8.4, 7.663157894736842)","(26.0, 40.0, 33.333333333333336)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 130.0, 96.66666666666667)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.4, 2.290909090909091)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:22.779452,"(51.0, 100.0, 74.0)","(71.0, 180.0, 106.66666666666666)","(21.0, 99999, 99990)","(4.8, 8.4, 7.663157894736842)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 130.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.4, 2.32)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:24.327092,"(51.0, 100.0, 61.0)","(71.0, 170.0, 103.33333333333334)","(21.0, 99999, 99990)","(4.8, 8.4, 7.663157894736842)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.4, 2.238297872340426)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:25.907644,"(51.0, 100.0, 74.0)","(71.0, 170.0, 103.33333333333334)","(21.0, 99999, 99990)","(4.8, 8.4, 7.663157894736842)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.4, 2.224)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:27.452785,"(51.0, 95.0, 63.666666666666664)","(71.0, 170.0, 103.33333333333334)","(21.0, 99999, 99990)","(4.8, 8.4, 7.7875000000000005)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.38, 2.32)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:29.043483,"(51.0, 95.0, 63.666666666666664)","(71.0, 170.0, 103.33333333333334)","(21.0, 99999, 99990)","(4.8, 8.4, 7.7875000000000005)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.36, 2.32)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:30.712560,"(51.0, 95.0, 62.4)","(71.0, 170.0, 100.0)","(21.0, 99999, 99990)","(4.8, 8.4, 7.7875000000000005)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.36, 2.32)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:32.233003,"(51.0, 120.0, 63.666666666666664)","(71.0, 160.0, 96.66666666666667)","(21.0, 99999, 99990)","(4.8, 8.4, 7.7875000000000005)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.36, 2.32)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:33.700327,"(51.0, 95.0, 65.33333333333333)","(71.0, 150.0, 127.0)","(21.0, 99999, 99990)","(4.8, 8.4, 7.7875000000000005)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.36, 2.32)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:35.200177,"(51.0, 100.0, 65.33333333333333)","(71.0, 140.0, 127.0)","(21.0, 99999, 99990)","(4.8, 8.4, 7.7875000000000005)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.36, 2.32)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:36.671610,"(51.0, 100.0, 65.33333333333333)","(71.0, 140.0, 127.0)","(21.0, 99999, 99990)","(4.8, 8.4, 7.7875000000000005)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.36, 2.32)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:38.146423,"(51.0, 100.0, 65.33333333333333)","(71.0, 140.0, 127.0)","(21.0, 99999, 99990)","(4.8, 8.4, 7.7875000000000005)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.36, 2.32)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:39.638843,"(51.0, 100.0, 65.33333333333333)","(71.0, 140.0, 119.0)","(21.0, 99999, 99990)","(4.8, 8.4, 7.7875000000000005)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.36, 2.32)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:41.185344,"(51.0, 95.0, 58.4)","(71.0, 130.0, 129.54545454545456)","(21.0, 99999, 99990)","(4.8, 8.4, 7.7875000000000005)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.36, 2.32)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:42.653604,"(51.0, 100.0, 58.4)","(71.0, 150.0, 129.54545454545456)","(21.0, 99999, 99990)","(4.8, 8.4, 7.7875000000000005)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.36, 2.32)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:44.059621,"(51.0, 100.0, 58.4)","(71.0, 150.0, 129.54545454545456)","(21.0, 99999, 99990)","(4.8, 8.4, 7.663157894736842)","(26.0, 40.0, 34.0)","(3.7, 5.0, 5.144444444444444)","(31.0, 50.0, 40.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.36, 2.3066666666666666)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:45.593019,"(51.0, 100.0, 79.2)","(71.0, 150.0, 129.54545454545456)","(21.0, 99999, 99990)","(4.8, 8.4, 7.663157894736842)","(26.0, 40.0, 34.0)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 40.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.36, 2.302857142857143)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:47.027774,"(51.0, 100.0, 79.2)","(71.0, 150.0, 129.54545454545456)","(21.0, 99999, 99990)","(4.8, 8.4, 7.7875000000000005)","(26.0, 40.0, 34.0)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 40.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.32, 2.308)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:48.465204,"(51.0, 100.0, 75.0)","(71.0, 150.0, 129.54545454545456)","(21.0, 99999, 99990)","(4.8, 8.4, 7.7875000000000005)","(26.0, 40.0, 34.0)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 40.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.32, 2.308)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:49.984939,"(51.0, 95.0, 80.0)","(71.0, 150.0, 129.54545454545456)","(21.0, 99999, 99990)","(4.8, 8.4, 7.7875000000000005)","(26.0, 40.0, 34.0)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 40.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.32, 2.308)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:51.482727,"(51.0, 90.0, 76.66666666666667)","(71.0, 150.0, 129.54545454545456)","(21.0, 99999, 99990)","(4.8, 8.4, 7.7875000000000005)","(26.0, 40.0, 34.0)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.66666666666667)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.32, 2.308)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:52.958553,"(51.0, 90.0, 78.27272727272728)","(71.0, 150.0, 129.54545454545456)","(21.0, 99999, 99990)","(4.8, 8.4, 7.7875000000000005)","(26.0, 40.0, 28.8)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.66666666666667)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.32, 2.308)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:54.469530,"(51.0, 85.0, 78.27272727272728)","(71.0, 150.0, 129.54545454545456)","(21.0, 99999, 99990)","(4.8, 8.4, 7.7875000000000005)","(26.0, 40.0, 28.8)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.66666666666667)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.32, 2.310769230769231)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:55.911038,"(51.0, 85.0, 78.27272727272728)","(71.0, 150.0, 129.54545454545456)","(21.0, 99999, 99990)","(4.8, 8.4, 7.7714285714285705)","(26.0, 40.0, 28.8)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.66666666666667)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.36, 2.310769230769231)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:57.291415,"(51.0, 85.0, 78.27272727272728)","(71.0, 140.0, 118.0)","(21.0, 99999, 99990)","(4.8, 8.2, 7.7714285714285705)","(26.0, 40.0, 28.8)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.66666666666667)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.36, 2.229387755102041)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:58.687143,"(51.0, 85.0, 78.27272727272728)","(71.0, 140.0, 118.0)","(21.0, 99999, 99990)","(4.8, 8.2, 7.7714285714285705)","(26.0, 40.0, 28.8)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.66666666666667)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.36, 2.22)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:00.091771,"(51.0, 95.0, 90.30000000000001)","(71.0, 140.0, 118.0)","(21.0, 99999, 99990)","(4.8, 8.2, 7.7714285714285705)","(26.0, 40.0, 28.8)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.66666666666667)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.36, 2.22)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:01.558442,"(51.0, 95.0, 90.30000000000001)","(71.0, 140.0, 128.0)","(21.0, 99999, 99990)","(4.8, 8.2, 7.714285714285714)","(26.0, 40.0, 28.8)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.66666666666667)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.36, 2.2733333333333334)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:03.047147,"(51.0, 95.0, 90.30000000000001)","(71.0, 140.0, 128.0)","(21.0, 99999, 99990)","(4.8, 8.0, 7.714285714285714)","(26.0, 40.0, 28.8)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.66666666666667)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.32, 2.28)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:04.518161,"(51.0, 95.0, 90.30000000000001)","(71.0, 140.0, 129.0909090909091)","(21.0, 99999, 99990)","(4.8, 8.0, 7.714285714285714)","(26.0, 40.0, 28.8)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.66666666666667)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.32, 2.28)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:05.995064,"(51.0, 95.0, 83.25)","(71.0, 140.0, 129.0909090909091)","(21.0, 99999, 99990)","(4.8, 8.0, 7.714285714285714)","(26.0, 40.0, 28.8)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.66666666666667)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.32, 2.28)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:07.587036,"(51.0, 90.0, 82.36363636363637)","(71.0, 140.0, 129.0909090909091)","(21.0, 99999, 99990)","(4.8, 8.0, 7.714285714285714)","(26.0, 40.0, 28.8)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.66666666666667)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.32, 2.28)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:09.083175,"(51.0, 90.0, 82.36363636363637)","(71.0, 140.0, 129.0909090909091)","(21.0, 99999, 99990)","(4.8, 8.0, 7.714285714285714)","(26.0, 40.0, 30.666666666666668)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.66666666666667)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.32, 2.28)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:10.896402,"(51.0, 85.0, 78.27272727272728)","(71.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 8.0, 7.714285714285714)","(26.0, 40.0, 30.666666666666668)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.66666666666667)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.32, 2.28)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:12.360571,"(51.0, 85.0, 78.27272727272728)","(71.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 8.0, 7.714285714285714)","(26.0, 40.0, 30.666666666666668)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.66666666666667)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.32, 2.28)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:13.853520,"(51.0, 85.0, 78.27272727272728)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 8.0, 7.714285714285714)","(26.0, 40.0, 30.666666666666668)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.66666666666667)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.32, 2.294285714285714)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:15.637497,"(51.0, 85.0, 78.27272727272728)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 8.0, 7.714285714285714)","(26.0, 40.0, 30.666666666666668)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.34, 2.310909090909091)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:17.182595,"(51.0, 85.0, 78.27272727272728)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 8.0, 7.714285714285714)","(26.0, 40.0, 30.666666666666668)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.34, 2.310909090909091)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:18.652441,"(51.0, 85.0, 74.18181818181819)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 8.0, 7.454545454545455)","(26.0, 40.0, 30.666666666666668)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.34, 2.310909090909091)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:20.139055,"(51.0, 80.0, 58.666666666666664)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 8.0, 7.454545454545455)","(26.0, 40.0, 30.666666666666668)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.34, 2.310909090909091)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:21.560355,"(51.0, 80.0, 58.666666666666664)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 8.0, 7.571428571428571)","(26.0, 40.0, 30.666666666666668)","(3.7, 5.3, 4.926666666666667)","(31.0, 50.0, 46.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.34, 2.310909090909091)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:23.213365,"(51.0, 80.0, 58.666666666666664)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 7.8, 7.4)","(26.0, 40.0, 35.333333333333336)","(3.7, 5.3, 5.02)","(31.0, 50.0, 46.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.34, 2.276)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:24.656784,"(51.0, 80.0, 58.666666666666664)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 7.8, 7.4)","(26.0, 40.0, 43.6)","(3.7, 5.2, 5.02)","(31.0, 50.0, 46.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 158.75)","(11.0, 99999, 99990)","(2.0, 2.34, 2.276)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:26.127083,"(51.0, 80.0, 58.666666666666664)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 7.8, 7.4)","(26.0, 48.0, 43.6)","(3.7, 5.2, 5.133333333333334)","(31.0, 50.0, 46.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 158.75)","(11.0, 99999, 99990)","(2.0, 2.34, 2.22)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:27.556595,"(51.0, 80.0, 58.666666666666664)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 7.8, 7.4)","(26.0, 48.0, 38.57142857142857)","(3.7, 5.2, 4.825)","(31.0, 50.0, 46.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 158.75)","(11.0, 99999, 99990)","(2.0, 2.34, 2.22)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:29.017798,"(51.0, 80.0, 70.0)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 7.8, 7.4)","(26.0, 48.0, 38.57142857142857)","(3.7, 5.2, 4.9)","(31.0, 50.0, 46.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 158.75)","(11.0, 99999, 99990)","(2.0, 2.34, 2.217818181818182)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:30.345895,"(51.0, 80.0, 70.0)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 7.8, 7.4)","(26.0, 48.0, 38.57142857142857)","(3.7, 5.2, 4.825)","(31.0, 50.0, 46.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 158.75)","(11.0, 99999, 99990)","(2.0, 2.34, 2.217142857142857)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:31.742823,"(51.0, 80.0, 70.0)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 7.8, 7.4)","(26.0, 48.0, 38.57142857142857)","(3.7, 5.2, 4.825)","(31.0, 50.0, 46.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 158.75)","(11.0, 99999, 99990)","(2.0, 2.34, 2.217142857142857)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:33.175612,"(51.0, 80.0, 70.0)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 7.8, 7.4)","(26.0, 48.0, 38.57142857142857)","(3.7, 5.2, 4.825)","(31.0, 50.0, 46.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 158.75)","(11.0, 99999, 99990)","(2.0, 2.34, 2.2704347826086955)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:34.642971,"(51.0, 80.0, 70.0)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 7.8, 7.4)","(26.0, 48.0, 38.57142857142857)","(3.7, 5.2, 4.825)","(31.0, 50.0, 46.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 158.75)","(11.0, 99999, 99990)","(2.0, 2.34, 2.2704347826086955)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:36.401233,"(51.0, 80.0, 70.0)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 7.8, 7.4)","(26.0, 48.0, 38.57142857142857)","(3.7, 5.2, 4.825)","(31.0, 50.0, 47.66666666666667)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 158.75)","(11.0, 99999, 99990)","(2.0, 2.34, 2.2704347826086955)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:37.912063,"(51.0, 80.0, 70.0)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 7.8, 7.4)","(26.0, 48.0, 38.57142857142857)","(3.7, 5.2, 4.825)","(31.0, 50.0, 47.66666666666667)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 158.75)","(11.0, 99999, 99990)","(2.0, 2.34, 2.2704347826086955)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:39.642663,"(51.0, 80.0, 70.0)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 7.8, 7.4)","(26.0, 48.0, 38.57142857142857)","(3.7, 5.2, 4.825)","(31.0, 50.0, 47.66666666666667)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 158.75)","(11.0, 99999, 99990)","(2.0, 2.34, 2.2704347826086955)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:41.285155,"(51.0, 80.0, 70.0)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 7.8, 7.4)","(26.0, 48.0, 38.57142857142857)","(3.7, 5.2, 4.825)","(31.0, 50.0, 48.44444444444444)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 158.75)","(11.0, 99999, 99990)","(2.0, 2.34, 2.2704347826086955)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:42.844321,"(51.0, 80.0, 70.0)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 7.8, 7.428571428571428)","(26.0, 48.0, 38.57142857142857)","(3.7, 5.2, 5.05)","(31.0, 50.0, 46.5)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 158.75)","(11.0, 99999, 99990)","(2.0, 2.34, 2.2704347826086955)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:44.275209,"(51.0, 80.0, 70.0)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 7.6, 7.428571428571428)","(26.0, 48.0, 38.57142857142857)","(3.7, 5.2, 5.084615384615385)","(31.0, 50.0, 46.5)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 158.75)","(11.0, 99999, 99990)","(2.0, 2.34, 2.2704347826086955)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:45.718673,"(51.0, 80.0, 70.0)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 7.6, 7.428571428571428)","(26.0, 48.0, 38.57142857142857)","(3.7, 5.2, 5.084615384615385)","(31.0, 50.0, 42.0)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 158.75)","(11.0, 99999, 99990)","(2.0, 2.34, 2.328888888888889)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:47.220107,"(51.0, 80.0, 70.0)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 7.6, 7.2)","(26.0, 48.0, 38.57142857142857)","(3.7, 5.2, 5.084615384615385)","(31.0, 50.0, 47.33333333333333)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 158.75)","(11.0, 99999, 99990)","(2.0, 2.34, 2.24)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:48.728254,"(51.0, 80.0, 70.0)","(81.0, 140.0, 103.33333333333333)","(21.0, 99999, 99990)","(4.8, 7.6, 7.3)","(26.0, 48.0, 38.57142857142857)","(3.7, 5.2, 5.084615384615385)","(31.0, 50.0, 47.33333333333333)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 158.75)","(11.0, 99999, 99990)","(2.0, 2.32, 2.252727272727273)","(14.0, 18.0, 16.5)"
10-01-2023 20:28:50.280548,"(51.0, 80.0, 70.0)","(81.0, 140.0, 112.5)","(21.0, 99999, 99990)","(4.8, 7.6, 7.3)","(26.0, 48.0, 38.57142857142857)","(3.7, 5.2, 5.084615384615385)","(31.0, 50.0, 47.33333333333333)","(61.0, 120.0, 93.33333333333333)","(61.0, 160.0, 158.75)","(11.0, 99999, 99990)","(2.0, 2.34, 2.252727272727273)","(14.0, 18.0, 16.5)"
