,Donut Spolly,Piper Spolly,Millaras Money,Senorita Cruz,Marionvale Gal,Pheasant Wood
09-01-2023 14:09:02.627576,"(8.5, 13.5, 12.366666666666667)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.3, 2.2265306122448982)","(101.0, 480.0, 443.0769230769231)","(6.0, 8.6, 8.206060606060605)","(2.45, 3.25, 3.164285714285714)"
09-01-2023 14:09:03.491495,"(8.5, 13.5, 12.366666666666667)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.3, 2.2121951219512197)","(101.0, 480.0, 443.0769230769231)","(6.0, 8.6, 8.228571428571428)","(2.45, 3.25, 3.164285714285714)"
09-01-2023 14:09:04.381334,"(8.5, 13.5, 12.366666666666667)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.24, 2.2153846153846155)","(101.0, 480.0, 443.0769230769231)","(6.0, 8.6, 8.228571428571428)","(2.45, 3.25, 3.1717391304347826)"
09-01-2023 14:09:05.267447,"(8.5, 13.5, 12.366666666666667)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.24, 2.2153846153846155)","(101.0, 480.0, 443.0769230769231)","(6.0, 8.6, 8.228571428571428)","(2.45, 3.25, 3.1717391304347826)"
09-01-2023 14:09:06.203575,"(8.5, 13.5, 12.366666666666667)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.24, 2.2153846153846155)","(101.0, 480.0, 443.0769230769231)","(6.0, 8.6, 8.228571428571428)","(2.45, 3.25, 3.1717391304347826)"
09-01-2023 14:09:07.120455,"(8.5, 13.5, 12.4375)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.2363636363636363)","(101.0, 480.0, 443.0769230769231)","(6.0, 8.6, 8.266666666666666)","(2.45, 3.25, 3.1717391304347826)"
09-01-2023 14:09:08.039861,"(8.5, 13.5, 12.272727272727273)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.225)","(101.0, 480.0, 443.0769230769231)","(6.0, 8.6, 8.166666666666666)","(2.45, 3.25, 3.151818181818182)"
09-01-2023 14:09:08.934621,"(8.5, 13.5, 12.789473684210526)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.225)","(101.0, 480.0, 443.0769230769231)","(6.0, 8.6, 8.11111111111111)","(2.45, 3.25, 3.151818181818182)"
09-01-2023 14:09:09.876462,"(8.5, 13.5, 12.789473684210526)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.21125)","(101.0, 480.0, 443.0769230769231)","(6.0, 8.6, 8.220689655172414)","(2.45, 3.25, 3.1481132075471696)"
09-01-2023 14:09:10.842363,"(8.5, 13.5, 12.882352941176471)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.21125)","(101.0, 480.0, 443.0769230769231)","(6.0, 8.6, 8.233333333333333)","(2.45, 3.25, 3.1481132075471696)"
09-01-2023 14:09:11.779973,"(8.5, 13.5, 12.882352941176471)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.21125)","(101.0, 480.0, 443.0769230769231)","(6.0, 8.6, 8.233333333333333)","(2.45, 3.25, 3.146153846153846)"
09-01-2023 14:09:12.656357,"(8.5, 13.5, 12.882352941176471)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.21125)","(101.0, 480.0, 443.0769230769231)","(6.0, 8.6, 8.233333333333333)","(2.45, 3.25, 3.188775510204082)"
09-01-2023 14:09:13.563477,"(8.5, 13.5, 12.882352941176471)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.2476470588235293)","(101.0, 500.0, 425.7142857142857)","(6.0, 8.6, 7.866666666666666)","(2.45, 3.25, 3.188775510204082)"
09-01-2023 14:09:14.456390,"(8.5, 13.5, 12.882352941176471)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.2476470588235293)","(101.0, 500.0, 370.0)","(6.0, 8.6, 7.866666666666666)","(2.45, 3.25, 3.188775510204082)"
09-01-2023 14:09:15.504969,"(8.5, 13.5, 12.882352941176471)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.2476470588235293)","(101.0, 500.0, 370.0)","(6.0, 8.6, 8.24102564102564)","(2.45, 3.25, 3.1807692307692306)"
09-01-2023 14:09:16.461582,"(8.5, 13.5, 12.882352941176471)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.2476470588235293)","(101.0, 500.0, 370.0)","(6.0, 8.6, 8.188235294117646)","(2.45, 3.25, 3.1807692307692306)"
09-01-2023 14:09:17.358705,"(8.5, 13.5, 12.882352941176471)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.2476470588235293)","(101.0, 500.0, 370.0)","(6.0, 8.6, 8.08)","(2.45, 3.25, 3.142857142857143)"
09-01-2023 14:09:18.219062,"(8.5, 13.5, 13.088235294117647)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.2417391304347825)","(101.0, 500.0, 425.7142857142857)","(6.0, 8.2, 7.927272727272727)","(2.45, 3.2, 3.158695652173913)"
09-01-2023 14:09:19.126267,"(8.5, 13.5, 13.088235294117647)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.2474074074074073)","(101.0, 500.0, 396.0)","(6.0, 8.2, 7.81)","(2.45, 3.25, 3.1794117647058826)"
09-01-2023 14:09:20.133323,"(8.5, 13.5, 13.088235294117647)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.2417391304347825)","(101.0, 500.0, 425.7142857142857)","(6.0, 8.2, 7.766666666666667)","(2.45, 3.25, 3.1818181818181817)"
09-01-2023 14:09:21.175786,"(8.5, 13.5, 13.088235294117647)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.2644444444444445)","(101.0, 500.0, 396.0)","(6.0, 8.2, 7.766666666666667)","(2.45, 3.25, 3.1951219512195124)"
09-01-2023 14:09:22.152215,"(9.0, 13.5, 13.088235294117647)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.274838709677419)","(101.0, 500.0, 425.7142857142857)","(6.0, 8.2, 7.766666666666667)","(2.45, 3.25, 3.1866666666666665)"
09-01-2023 14:09:23.130002,"(9.0, 13.5, 13.088235294117647)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.2658823529411762)","(101.0, 500.0, 425.7142857142857)","(6.0, 8.2, 7.766666666666667)","(2.45, 3.25, 3.2)"
09-01-2023 14:09:24.118061,"(9.0, 13.5, 13.088235294117647)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.2673684210526313)","(101.0, 500.0, 396.0)","(6.0, 8.2, 7.766666666666667)","(2.45, 3.25, 3.2)"
09-01-2023 14:09:25.029009,"(9.0, 13.5, 13.088235294117647)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.2673684210526313)","(101.0, 500.0, 396.0)","(6.0, 8.2, 7.766666666666667)","(2.45, 3.25, 3.2)"
09-01-2023 14:09:25.942183,"(9.0, 13.5, 13.088235294117647)","(21.0, 34.0, 32.90909090909091)","(2.0, 2.28, 2.2736842105263158)","(101.0, 500.0, 375.7142857142857)","(6.0, 8.2, 7.766666666666667)","(2.45, 3.25, 3.2)"
09-01-2023 14:09:26.842572,"(9.0, 13.5, 13.088235294117647)","(21.0, 34.0, 32.971428571428575)","(2.0, 2.28, 2.2736842105263158)","(101.0, 500.0, 406.66666666666663)","(6.0, 8.2, 7.766666666666667)","(2.45, 3.25, 3.159433962264151)"
09-01-2023 14:09:27.740870,"(9.0, 13.5, 13.088235294117647)","(21.0, 34.0, 32.971428571428575)","(2.0, 2.28, 2.2736842105263158)","(101.0, 500.0, 416.0)","(6.0, 8.2, 7.766666666666667)","(2.45, 3.25, 3.159433962264151)"
09-01-2023 14:09:28.655127,"(9.0, 13.5, 13.088235294117647)","(21.0, 34.0, 32.971428571428575)","(2.0, 2.28, 2.2735135135135134)","(101.0, 500.0, 416.0)","(6.0, 8.2, 7.766666666666667)","(2.45, 3.25, 3.1576923076923076)"
09-01-2023 14:09:29.555568,"(9.0, 13.5, 13.088235294117647)","(21.0, 34.0, 32.971428571428575)","(2.0, 2.28, 2.27578947368421)","(101.0, 500.0, 416.0)","(6.0, 8.2, 7.766666666666667)","(2.45, 3.25, 3.1576923076923076)"
09-01-2023 14:09:30.581123,"(9.0, 13.5, 13.088235294117647)","(21.0, 34.0, 32.73684210526316)","(2.0, 2.28, 2.2745454545454544)","(101.0, 500.0, 416.0)","(6.0, 8.2, 7.76)","(2.45, 3.25, 3.1558823529411764)"
09-01-2023 14:09:31.568491,"(9.0, 13.5, 12.976190476190476)","(21.0, 34.0, 32.8)","(2.0, 2.28, 2.2745454545454544)","(101.0, 500.0, 416.0)","(6.0, 8.0, 7.828571428571428)","(2.45, 3.25, 3.1647058823529415)"
09-01-2023 14:09:32.565886,"(9.0, 13.5, 13.033333333333333)","(21.0, 34.0, 32.8)","(2.0, 2.3, 2.299610389610389)","(101.0, 500.0, 416.0)","(6.0, 8.0, 7.925)","(2.45, 3.2, 3.1458333333333335)"
09-01-2023 14:09:33.537651,"(9.0, 13.5, 12.8)","(21.0, 34.0, 32.8)","(2.0, 2.3, 2.2994495412844036)","(101.0, 500.0, 416.0)","(6.0, 8.0, 7.925)","(2.45, 3.2, 3.1025)"
09-01-2023 14:09:34.497367,"(9.0, 13.5, 12.8)","(21.0, 34.0, 32.8)","(2.0, 2.3, 2.2994495412844036)","(101.0, 470.0, 365.8333333333333)","(6.0, 8.0, 7.94375)","(2.5, 3.2, 3.12)"
09-01-2023 14:09:35.375660,"(9.0, 13.5, 13.033333333333333)","(21.0, 34.0, 32.8)","(2.0, 2.3, 2.2994495412844036)","(101.0, 470.0, 329.375)","(6.0, 8.0, 7.94375)","(2.5, 3.2, 3.12)"
09-01-2023 14:09:36.313486,"(9.0, 13.5, 12.8)","(21.0, 34.0, 32.8)","(2.0, 2.34, 2.335304347826087)","(101.0, 470.0, 379.0909090909091)","(6.0, 8.0, 7.947058823529412)","(2.5, 3.15, 3.0775862068965516)"
09-01-2023 14:09:37.301957,"(9.0, 13.5, 12.921052631578947)","(21.0, 34.0, 32.8)","(2.0, 2.34, 2.335573770491803)","(101.0, 470.0, 379.0909090909091)","(6.0, 8.0, 7.902702702702703)","(2.5, 3.15, 3.0852941176470585)"
09-01-2023 14:09:38.320937,"(9.0, 13.5, 12.75)","(21.0, 34.0, 32.8)","(2.0, 2.34, 2.3343749999999996)","(101.0, 470.0, 379.0909090909091)","(6.0, 8.0, 7.856)","(2.5, 3.15, 3.088095238095238)"
09-01-2023 14:09:39.331346,"(9.0, 13.5, 13.071428571428571)","(21.0, 34.0, 32.8)","(2.0, 2.34, 2.3343749999999996)","(101.0, 470.0, 379.0909090909091)","(6.0, 8.0, 7.856)","(2.5, 3.15, 3.085)"
09-01-2023 14:09:40.288681,"(9.0, 13.5, 12.833333333333334)","(21.0, 34.0, 32.8)","(2.0, 2.34, 2.3343749999999996)","(101.0, 470.0, 270.0)","(6.0, 8.0, 7.856)","(2.5, 3.15, 3.03125)"
09-01-2023 14:09:41.181037,"(9.0, 13.5, 13.071428571428571)","(21.0, 34.0, 32.8)","(2.0, 2.34, 2.3228571428571425)","(101.0, 470.0, 294.0)","(6.0, 8.0, 7.856)","(2.5, 3.05, 3.019354838709677)"
09-01-2023 14:09:42.092668,"(9.0, 13.5, 12.73076923076923)","(21.0, 34.0, 32.8)","(2.0, 2.34, 2.329090909090909)","(101.0, 470.0, 294.0)","(6.0, 8.0, 7.736)","(2.5, 3.05, 3.0766666666666667)"
09-01-2023 14:09:43.064806,"(9.0, 13.5, 12.617647058823529)","(21.0, 34.0, 32.76923076923077)","(2.0, 2.36, 2.340952380952381)","(101.0, 470.0, 274.44444444444446)","(6.0, 7.8, 7.611764705882353)","(2.6, 3.15, 3.07)"
09-01-2023 14:09:44.042305,"(9.0, 13.0, 12.75)","(21.0, 34.0, 32.76923076923077)","(2.0, 2.36, 2.3586666666666667)","(101.0, 470.0, 274.44444444444446)","(6.0, 7.8, 7.558333333333333)","(2.6, 3.15, 3.0630434782608695)"
09-01-2023 14:09:45.009577,"(9.0, 13.0, 12.428571428571429)","(21.0, 34.0, 32.76923076923077)","(2.0, 2.38, 2.3654545454545453)","(101.0, 470.0, 274.44444444444446)","(6.0, 7.6, 7.558333333333333)","(2.6, 3.15, 3.0630434782608695)"
09-01-2023 14:09:45.931790,"(9.0, 13.0, 12.38888888888889)","(21.0, 34.0, 32.76923076923077)","(2.0, 2.38, 2.369473684210526)","(101.0, 470.0, 274.44444444444446)","(6.0, 7.8, 7.553846153846154)","(2.6, 3.15, 3.05625)"
09-01-2023 14:09:46.882945,"(9.0, 13.0, 12.38888888888889)","(21.0, 34.0, 32.76923076923077)","(2.0, 2.4, 2.375)","(101.0, 470.0, 274.44444444444446)","(6.0, 7.8, 7.622222222222223)","(2.6, 3.1, 3.0487179487179485)"
09-01-2023 14:09:47.780178,"(9.0, 13.0, 12.38888888888889)","(21.0, 34.0, 32.76923076923077)","(2.0, 2.4, 2.375)","(101.0, 470.0, 274.44444444444446)","(6.0, 7.8, 7.5600000000000005)","(2.6, 3.1, 3.0487179487179485)"
09-01-2023 14:09:48.705620,"(9.0, 13.0, 12.38888888888889)","(21.0, 34.0, 32.76923076923077)","(2.0, 2.4, 2.37)","(101.0, 470.0, 274.44444444444446)","(6.0, 7.8, 7.5600000000000005)","(2.6, 3.1, 3.0612903225806454)"
09-01-2023 14:09:49.624896,"(9.0, 13.0, 12.333333333333334)","(21.0, 34.0, 32.76923076923077)","(2.0, 2.4, 2.3579999999999997)","(101.0, 470.0, 283.3333333333333)","(6.0, 7.8, 7.542857142857143)","(2.6, 3.1, 3.0500000000000003)"
09-01-2023 14:09:50.527454,"(9.0, 13.0, 12.333333333333334)","(21.0, 34.0, 33.857142857142854)","(2.0, 2.4, 2.3634782608695653)","(101.0, 470.0, 283.3333333333333)","(6.0, 7.8, 7.542857142857143)","(2.6, 3.1, 3.0500000000000003)"
09-01-2023 14:09:51.428039,"(9.0, 13.0, 12.333333333333334)","(21.0, 36.0, 35.294117647058826)","(2.0, 2.4, 2.3766666666666665)","(101.0, 470.0, 286.25)","(6.0, 7.8, 7.542857142857143)","(2.6, 3.1, 3.0500000000000003)"
09-01-2023 14:09:52.348803,"(9.0, 13.0, 12.333333333333334)","(21.0, 36.0, 34.86486486486486)","(2.0, 2.4, 2.3766666666666665)","(101.0, 470.0, 286.25)","(6.0, 7.8, 7.542857142857143)","(2.6, 3.1, 3.0655172413793106)"
09-01-2023 14:09:53.285540,"(9.0, 13.0, 12.333333333333334)","(21.0, 36.0, 34.86486486486486)","(2.0, 2.4, 2.37)","(101.0, 470.0, 283.3333333333333)","(6.0, 7.8, 7.542857142857143)","(2.6, 3.1, 3.0513513513513515)"
09-01-2023 14:09:54.266014,"(9.0, 12.5, 12.055555555555555)","(21.0, 36.0, 34.86486486486486)","(2.0, 2.4, 2.37)","(101.0, 470.0, 283.3333333333333)","(6.0, 7.8, 7.542857142857143)","(2.6, 3.1, 3.0513513513513515)"
09-01-2023 14:09:55.275830,"(9.0, 12.5, 11.964285714285714)","(21.0, 36.0, 34.86486486486486)","(2.0, 2.4, 2.37)","(101.0, 470.0, 283.3333333333333)","(6.0, 7.8, 7.542857142857143)","(2.6, 3.1, 3.0558823529411767)"
09-01-2023 14:09:56.232908,"(9.0, 12.5, 11.964285714285714)","(21.0, 36.0, 34.86486486486486)","(2.0, 2.4, 2.37)","(101.0, 470.0, 283.3333333333333)","(6.0, 7.8, 7.542857142857143)","(2.6, 3.1, 3.0558823529411767)"
09-01-2023 14:09:57.175206,"(9.0, 12.5, 11.964285714285714)","(21.0, 36.0, 34.86486486486486)","(2.0, 2.4, 2.37)","(101.0, 470.0, 283.3333333333333)","(6.0, 7.8, 7.542857142857143)","(2.6, 3.1, 3.0558823529411767)"
09-01-2023 14:09:58.041903,"(9.0, 12.5, 11.964285714285714)","(21.0, 36.0, 34.86486486486486)","(2.0, 2.4, 2.375)","(101.0, 470.0, 283.3333333333333)","(6.0, 7.8, 7.542857142857143)","(2.6, 3.1, 3.058974358974359)"
09-01-2023 14:09:58.964744,"(9.0, 12.5, 12.153846153846153)","(21.0, 36.0, 34.86486486486486)","(2.0, 2.38, 2.3729411764705883)","(101.0, 470.0, 283.3333333333333)","(6.0, 7.8, 7.542857142857143)","(2.6, 3.1, 3.0487179487179485)"
09-01-2023 14:09:59.857303,"(9.0, 12.5, 12.015151515151516)","(21.0, 36.0, 34.86486486486486)","(2.0, 2.4, 2.3689655172413793)","(101.0, 470.0, 310.0)","(6.0, 7.8, 7.542857142857143)","(2.6, 3.1, 3.0285714285714285)"
09-01-2023 14:10:00.791510,"(9.0, 12.5, 12.285714285714286)","(21.0, 36.0, 34.86486486486486)","(2.0, 2.4, 2.3727272727272726)","(101.0, 470.0, 346.9230769230769)","(6.0, 7.8, 7.581818181818182)","(2.6, 3.05, 3.0125)"
09-01-2023 14:10:01.672649,"(9.0, 13.0, 12.84375)","(21.0, 36.0, 34.86486486486486)","(2.0, 2.4, 2.3723076923076922)","(101.0, 470.0, 318.0)","(6.0, 7.8, 7.581818181818182)","(2.6, 3.05, 3.00625)"
09-01-2023 14:10:02.536818,"(9.0, 13.0, 12.852941176470589)","(21.0, 36.0, 34.86486486486486)","(2.0, 2.4, 2.3689655172413793)","(101.0, 470.0, 283.3333333333333)","(6.0, 7.8, 7.581818181818182)","(2.6, 3.05, 3.00625)"
09-01-2023 14:10:03.392079,"(9.0, 13.0, 12.852941176470589)","(21.0, 36.0, 34.86486486486486)","(2.0, 2.4, 2.3695238095238094)","(101.0, 470.0, 338.57142857142856)","(6.0, 7.6, 7.475)","(2.6, 3.05, 3.0041666666666664)"
09-01-2023 14:10:04.323619,"(9.0, 13.0, 12.852941176470589)","(21.0, 36.0, 34.86486486486486)","(2.0, 2.4, 2.3713432835820893)","(101.0, 470.0, 292.22222222222223)","(6.0, 7.6, 7.530434782608696)","(2.6, 3.05, 3.004)"
09-01-2023 14:10:05.251187,"(9.0, 13.0, 12.852941176470589)","(21.0, 36.0, 34.86486486486486)","(2.0, 2.4, 2.3718181818181816)","(101.0, 470.0, 310.0)","(6.0, 7.6, 7.530434782608696)","(2.6, 3.05, 3.004)"
09-01-2023 14:10:06.152552,"(9.0, 13.0, 12.852941176470589)","(21.0, 36.0, 34.86486486486486)","(2.0, 2.4, 2.373333333333333)","(101.0, 470.0, 346.3636363636364)","(6.0, 7.6, 7.466666666666667)","(2.6, 3.05, 3.004)"
09-01-2023 14:10:07.060062,"(9.0, 13.0, 12.6875)","(21.0, 36.0, 34.86486486486486)","(2.0, 2.4, 2.3752941176470586)","(101.0, 470.0, 327.77777777777777)","(6.0, 7.6, 7.466666666666667)","(2.6, 3.05, 3.004)"
09-01-2023 14:10:07.983855,"(9.0, 13.0, 12.642857142857142)","(21.0, 36.0, 34.86486486486486)","(2.0, 2.4, 2.3739534883720927)","(101.0, 470.0, 336.6666666666667)","(6.0, 7.6, 7.466666666666667)","(2.6, 3.05, 3.019565217391304)"
09-01-2023 14:10:08.917733,"(9.0, 13.0, 12.56)","(21.0, 36.0, 35.45454545454545)","(2.0, 2.4, 2.3739534883720927)","(101.0, 470.0, 310.0)","(6.0, 7.6, 7.466666666666667)","(2.6, 3.05, 3.019565217391304)"
09-01-2023 14:10:09.905127,"(9.0, 13.0, 12.558823529411764)","(21.0, 36.0, 35.45454545454545)","(2.0, 2.4, 2.3739534883720927)","(101.0, 470.0, 366.0)","(6.0, 7.6, 7.48051948051948)","(2.6, 3.05, 3.0225)"
09-01-2023 14:10:10.846946,"(9.0, 13.0, 12.558823529411764)","(21.0, 36.0, 35.294117647058826)","(2.0, 2.4, 2.3739534883720927)","(101.0, 470.0, 274.44444444444446)","(6.0, 7.6, 7.466666666666667)","(2.6, 3.05, 3.1931972789115646)"
09-01-2023 14:10:11.770357,"(9.0, 12.5, 12.333333333333334)","(21.0, 36.0, 35.45454545454545)","(2.0, 2.34, 2.329333333333333)","(101.0, 470.0, 374.0)","(6.0, 7.6, 7.372)","(2.6, 3.2, 3.195945945945946)"
09-01-2023 14:10:12.716759,"(9.0, 12.5, 12.045454545454545)","(21.0, 36.0, 35.142857142857146)","(2.0, 2.34, 2.3227450980392157)","(101.0, 470.0, 407.1428571428571)","(6.0, 7.4, 7.181818181818182)","(2.6, 3.2, 3.1961538461538463)"
09-01-2023 14:10:13.592973,"(9.0, 12.5, 12.125)","(21.0, 36.0, 34.44444444444444)","(2.0, 2.34, 2.32188679245283)","(101.0, 470.0, 407.1428571428571)","(6.0, 7.4, 7.181818181818182)","(2.6, 3.2, 3.2021739130434783)"
09-01-2023 14:10:14.576636,"(9.0, 12.5, 12.125)","(21.0, 36.0, 34.44444444444444)","(2.0, 2.34, 2.3140540540540537)","(91.0, 470.0, 378.57142857142856)","(6.0, 7.4, 7.107692307692307)","(2.6, 3.25, 3.2176470588235295)"
09-01-2023 14:10:15.461428,"(9.0, 12.5, 12.022727272727273)","(21.0, 36.0, 34.44444444444444)","(2.0, 2.34, 2.3140540540540537)","(91.0, 470.0, 378.57142857142856)","(6.0, 7.2, 7.107692307692307)","(2.6, 3.25, 3.21875)"
09-01-2023 14:10:16.335482,"(9.0, 12.5, 12.022727272727273)","(21.0, 36.0, 34.44444444444444)","(2.0, 2.34, 2.3140540540540537)","(91.0, 470.0, 378.57142857142856)","(6.0, 7.2, 7.151351351351352)","(2.6, 3.25, 3.203125)"
09-01-2023 14:10:17.220918,"(9.0, 12.5, 12.022727272727273)","(21.0, 36.0, 34.44444444444444)","(2.0, 2.34, 2.312682926829268)","(101.0, 470.0, 390.0)","(6.0, 7.4, 7.228571428571429)","(2.6, 3.25, 3.203125)"
09-01-2023 14:10:18.117744,"(9.0, 12.5, 12.176470588235293)","(21.0, 36.0, 34.44444444444444)","(2.0, 2.34, 2.3140540540540537)","(101.0, 470.0, 390.0)","(6.0, 7.4, 7.220000000000001)","(2.6, 3.2, 3.198465171192444)"
09-01-2023 14:10:19.102978,"(9.0, 12.5, 12.225)","(21.0, 36.0, 34.666666666666664)","(2.0, 2.32, 2.3074999999999997)","(101.0, 470.0, 452.22222222222223)","(6.0, 7.6, 7.4159999999999995)","(2.6, 3.2, 3.18135593220339)"
09-01-2023 14:10:20.089343,"(9.0, 12.5, 12.340909090909092)","(21.0, 36.0, 35.63636363636363)","(2.0, 2.3, 2.297647058823529)","(101.0, 490.0, 464.2857142857143)","(6.0, 7.6, 7.4159999999999995)","(2.6, 3.2, 3.1830645161290323)"
09-01-2023 14:10:20.953394,"(9.0, 12.5, 12.340909090909092)","(21.0, 36.0, 35.333333333333336)","(2.0, 2.3, 2.2984)","(101.0, 490.0, 464.2857142857143)","(6.0, 7.6, 7.4159999999999995)","(2.6, 3.2, 3.1830645161290323)"
09-01-2023 14:10:21.879238,"(9.0, 12.5, 12.241935483870968)","(21.0, 36.0, 35.42857142857143)","(2.0, 2.34, 2.323544303797468)","(101.0, 490.0, 464.2857142857143)","(6.0, 7.4, 7.322580645161291)","(2.6, 3.2, 3.175)"
09-01-2023 14:10:22.863772,"(9.0, 12.5, 12.035714285714286)","(21.0, 36.0, 35.529411764705884)","(2.0, 2.34, 2.3354578754578754)","(101.0, 490.0, 464.2857142857143)","(6.0, 7.4, 7.2468085106382985)","(2.6, 3.2, 3.1837837837837837)"
09-01-2023 14:10:23.759815,"(9.0, 12.5, 12.029411764705882)","(21.0, 36.0, 35.529411764705884)","(2.0, 2.34, 2.335985130111524)","(101.0, 490.0, 464.2857142857143)","(6.0, 7.4, 7.2468085106382985)","(2.6, 3.2, 3.193103448275862)"
09-01-2023 14:10:24.654858,"(9.0, 12.5, 12.029411764705882)","(21.0, 36.0, 35.55555555555556)","(2.0, 2.34, 2.3360583941605837)","(101.0, 490.0, 464.2857142857143)","(6.0, 7.4, 7.2468085106382985)","(2.6, 3.2, 3.186764705882353)"
09-01-2023 14:10:25.535388,"(9.0, 12.5, 12.029411764705882)","(21.0, 36.0, 35.55555555555556)","(2.0, 2.34, 2.3360583941605837)","(101.0, 490.0, 464.2857142857143)","(6.0, 7.4, 7.252173913043478)","(2.6, 3.2, 3.1939393939393943)"
09-01-2023 14:10:26.449734,"(9.0, 12.5, 12.029411764705882)","(21.0, 36.0, 35.55555555555556)","(2.0, 2.34, 2.3360583941605837)","(101.0, 490.0, 464.2857142857143)","(6.0, 7.4, 7.252173913043478)","(2.6, 3.2, 3.1891891891891895)"
09-01-2023 14:10:27.371151,"(9.0, 12.5, 12.029411764705882)","(21.0, 36.0, 35.61904761904762)","(2.0, 2.34, 2.3360583941605837)","(101.0, 490.0, 464.2857142857143)","(6.0, 7.4, 7.193939393939394)","(2.6, 3.2, 3.1953125)"
09-01-2023 14:10:28.379253,"(9.0, 12.5, 12.25)","(21.0, 36.0, 35.55555555555556)","(2.0, 2.34, 2.321111111111111)","(101.0, 490.0, 464.2857142857143)","(6.0, 7.4, 7.109090909090909)","(2.6, 3.2, 3.253846153846154)"
09-01-2023 14:10:29.254237,"(9.0, 12.0, 11.973684210526315)","(21.0, 36.0, 35.368421052631575)","(2.0, 2.34, 2.3355263157894735)","(101.0, 490.0, 464.2857142857143)","(6.0, 7.2, 7.109090909090909)","(2.6, 3.3, 3.255421686746988)"
09-01-2023 14:10:30.125881,"(9.0, 12.5, 12.080645161290322)","(21.0, 36.0, 35.55555555555556)","(2.0, 2.34, 2.329655172413793)","(101.0, 490.0, 464.2857142857143)","(6.0, 7.2, 7.094736842105263)","(2.6, 3.3, 3.2959790209790207)"
09-01-2023 14:10:31.064018,"(9.0, 12.5, 12.076923076923077)","(21.0, 36.0, 35.55555555555556)","(2.0, 2.32, 2.3189105058365755)","(101.0, 490.0, 464.2857142857143)","(6.0, 7.2, 7.11219512195122)","(2.6, 3.3, 3.2970290771175725)"
09-01-2023 14:10:31.997661,"(9.0, 12.5, 12.076923076923077)","(21.0, 36.0, 35.55555555555556)","(2.0, 2.32, 2.319042553191489)","(101.0, 490.0, 464.2857142857143)","(6.0, 7.2, 7.235616438356165)","(2.6, 3.3, 3.2954317897371714)"
09-01-2023 14:10:32.960174,"(9.0, 12.0, 11.9125)","(21.0, 36.0, 34.94736842105263)","(2.0, 2.32, 2.315)","(101.0, 490.0, 430.0)","(6.0, 7.4, 7.121052631578947)","(2.6, 3.3, 3.2967447916666663)"
09-01-2023 14:10:33.898284,"(9.0, 12.0, 11.837209302325581)","(21.0, 36.0, 34.8)","(2.0, 2.32, 2.3168345323741004)","(101.0, 490.0, 450.0)","(6.0, 7.4, 7.162025316455696)","(2.6, 3.3, 3.2993288590604024)"
09-01-2023 14:10:34.784933,"(9.0, 12.0, 11.75)","(21.0, 36.0, 34.8)","(2.0, 2.32, 2.3123809523809524)","(101.0, 490.0, 450.0)","(6.0, 7.4, 7.149333333333334)","(2.6, 3.3, 3.299013157894737)"
09-01-2023 14:10:35.710256,"(9.0, 12.0, 11.71875)","(21.0, 36.0, 34.8)","(2.0, 2.32, 2.3123809523809524)","(101.0, 490.0, 443.3333333333333)","(6.0, 7.4, 7.149333333333334)","(2.6, 3.3, 3.299013157894737)"
09-01-2023 14:10:36.617490,"(9.0, 12.0, 11.9)","(21.0, 36.0, 35.294117647058826)","(2.0, 2.36, 2.3484615384615384)","(101.0, 500.0, 425.0)","(6.0, 7.4, 7.241379310344827)","(2.6, 3.15, 3.1158227848101268)"
09-01-2023 14:10:37.497219,"(9.0, 12.0, 11.95)","(21.0, 36.0, 35.294117647058826)","(2.0, 2.38, 2.3637288135593217)","(101.0, 500.0, 425.0)","(6.0, 7.4, 7.241379310344827)","(2.6, 3.15, 3.1146666666666665)"
