,True Treat,Stir The Pot,Tudor Fisk,Major Ando,Black Book,Slingshot Cooper,Copperhead,Mrs Chop
11-01-2023 14:46:43.933730,"(8.5, 14.0, 13.6)","(7.5, 99999, 99990)","(10.0, 14.5, 14.14)","(2.25, 2.76, 2.735)","(8.0, 10.0, 9.695238095238095)","(13.0, 23.0, 21.607142857142858)","(31.0, 75.0, 72.85714285714286)","(4.2, 4.9, 4.841666666666667)"
11-01-2023 14:46:45.036132,"(8.5, 14.0, 13.48)","(7.5, 99999, 99990)","(10.0, 14.5, 14.14)","(2.25, 2.76, 2.7442105263157894)","(8.5, 10.0, 9.660869565217391)","(15.0, 23.0, 21.607142857142858)","(41.0, 75.0, 72.85714285714286)","(4.0, 4.9, 4.834482758620689)"
11-01-2023 14:46:46.148014,"(9.0, 14.0, 13.75)","(7.5, 99999, 99990)","(10.0, 14.5, 14.14)","(2.35, 2.76, 2.7439999999999998)","(8.5, 9.8, 9.292307692307691)","(15.0, 23.0, 21.607142857142858)","(41.0, 75.0, 72.85714285714286)","(4.0, 4.9, 4.84)"
11-01-2023 14:46:47.287306,"(9.0, 14.0, 13.75)","(7.5, 99999, 99990)","(10.0, 14.5, 14.14)","(2.35, 2.76, 2.7439999999999998)","(8.5, 9.4, 9.496296296296295)","(15.0, 23.0, 21.555555555555557)","(41.0, 75.0, 72.85714285714286)","(4.0, 4.9, 4.878947368421053)"
11-01-2023 14:46:48.365121,"(9.0, 14.0, 13.866666666666667)","(7.5, 99999, 99990)","(10.0, 14.5, 14.14)","(2.35, 2.76, 2.747692307692308)","(8.5, 9.6, 9.452631578947368)","(15.0, 23.0, 21.555555555555557)","(41.0, 75.0, 72.85714285714286)","(4.0, 4.9, 4.928571428571429)"
11-01-2023 14:46:49.480534,"(9.0, 14.0, 13.866666666666667)","(7.5, 99999, 99990)","(10.0, 14.5, 14.14)","(2.35, 2.78, 2.7418181818181817)","(8.5, 9.6, 9.435294117647059)","(15.0, 23.0, 21.555555555555557)","(41.0, 75.0, 72.85714285714286)","(4.0, 5.0, 4.878260869565217)"
11-01-2023 14:46:50.681502,"(9.0, 14.0, 13.857142857142858)","(7.5, 99999, 99990)","(10.0, 14.5, 14.14)","(2.35, 2.76, 2.7439999999999998)","(8.5, 9.6, 9.352380952380953)","(15.0, 23.0, 21.555555555555557)","(41.0, 75.0, 72.85714285714286)","(4.0, 4.9, 4.848484848484849)"
11-01-2023 14:46:51.887215,"(9.0, 14.0, 13.857142857142858)","(7.5, 99999, 99990)","(10.0, 14.5, 14.14)","(2.35, 2.76, 2.7649999999999997)","(8.5, 9.4, 9.352380952380953)","(15.0, 23.0, 21.866666666666667)","(41.0, 75.0, 72.85714285714286)","(4.0, 4.9, 4.848484848484849)"
11-01-2023 14:46:53.289587,"(9.0, 14.0, 13.555555555555555)","(7.5, 99999, 99990)","(10.0, 14.5, 14.14)","(2.35, 2.78, 2.7742857142857145)","(8.5, 9.4, 9.382857142857143)","(15.0, 22.0, 21.866666666666667)","(41.0, 75.0, 72.85714285714286)","(4.0, 4.9, 4.866666666666667)"
11-01-2023 14:46:54.792370,"(9.0, 14.0, 13.466666666666667)","(7.5, 99999, 99990)","(10.0, 14.5, 14.14)","(2.35, 2.8, 2.76)","(8.5, 9.6, 9.368421052631579)","(15.0, 22.0, 21.866666666666667)","(41.0, 75.0, 72.75)","(4.0, 4.9, 4.879166666666667)"
11-01-2023 14:46:56.807390,"(9.0, 14.0, 13.466666666666667)","(7.5, 99999, 99990)","(10.0, 14.5, 14.14)","(2.35, 2.78, 2.7533333333333334)","(8.5, 9.6, 9.323076923076922)","(15.0, 22.0, 21.555555555555557)","(41.0, 75.0, 72.75)","(4.0, 4.9, 4.872222222222223)"
11-01-2023 14:46:58.324852,"(9.0, 14.0, 13.466666666666667)","(7.5, 99999, 99990)","(10.0, 14.5, 14.14)","(2.35, 2.78, 2.7646153846153845)","(8.5, 9.6, 9.354545454545455)","(15.0, 23.0, 21.866666666666667)","(41.0, 75.0, 72.5)","(4.0, 4.9, 4.872222222222223)"
11-01-2023 14:46:59.553899,"(9.0, 14.0, 13.466666666666667)","(7.5, 99999, 99990)","(10.0, 14.5, 14.14)","(2.35, 2.78, 2.7720000000000002)","(8.5, 9.4, 9.354545454545455)","(15.0, 22.0, 21.555555555555557)","(41.0, 75.0, 72.5)","(4.0, 4.9, 4.870588235294118)"
11-01-2023 14:47:00.708953,"(9.0, 14.0, 13.555555555555555)","(7.5, 99999, 99990)","(10.0, 14.5, 14.14)","(2.35, 2.82, 2.784)","(8.5, 9.4, 9.354545454545455)","(15.0, 23.0, 21.555555555555557)","(41.0, 75.0, 72.5)","(4.0, 4.9, 4.879166666666667)"
11-01-2023 14:47:01.887445,"(9.0, 14.0, 13.11111111111111)","(7.5, 99999, 99990)","(10.0, 14.5, 14.016129032258064)","(2.35, 2.8, 2.78)","(8.5, 9.4, 9.327659574468086)","(15.0, 23.0, 21.166666666666668)","(41.0, 75.0, 72.8048780487805)","(4.0, 4.9, 4.925000000000001)"
11-01-2023 14:47:03.126637,"(9.0, 14.0, 13.277777777777779)","(7.5, 99999, 99990)","(10.0, 14.5, 14.016129032258064)","(2.35, 2.82, 2.7822222222222224)","(8.5, 9.4, 8.772727272727273)","(15.0, 22.0, 21.166666666666668)","(41.0, 75.0, 72.8048780487805)","(4.0, 5.0, 4.986666666666666)"
11-01-2023 14:47:04.379888,"(9.0, 13.5, 13.46875)","(7.5, 99999, 99990)","(10.0, 14.5, 14.0)","(2.35, 2.8, 2.767)","(8.5, 9.0, 8.778571428571428)","(15.0, 22.0, 21.166666666666668)","(41.0, 75.0, 72.8048780487805)","(4.0, 5.0, 4.9818181818181815)"
11-01-2023 14:47:05.626231,"(9.0, 13.5, 13.476190476190476)","(7.5, 99999, 99990)","(10.0, 14.5, 13.983870967741936)","(2.35, 2.8, 2.7629411764705885)","(8.5, 9.0, 8.756862745098038)","(15.0, 22.0, 21.166666666666668)","(41.0, 75.0, 72.8048780487805)","(4.0, 5.0, 4.946666666666667)"
11-01-2023 14:47:06.882850,"(9.0, 13.5, 13.473684210526315)","(7.5, 99999, 99990)","(10.0, 14.5, 13.983870967741936)","(2.35, 2.8, 2.774285714285714)","(8.5, 9.0, 8.766037735849057)","(15.0, 22.0, 21.166666666666668)","(41.0, 75.0, 72.8048780487805)","(4.0, 5.0, 5.08)"
11-01-2023 14:47:08.202238,"(9.0, 13.5, 13.477272727272727)","(7.5, 99999, 99990)","(10.0, 14.5, 13.983870967741936)","(2.35, 2.78, 2.7478048780487807)","(8.5, 9.0, 8.624)","(15.0, 22.0, 21.166666666666668)","(41.0, 75.0, 72.5)","(4.0, 5.1, 5.080851063829787)"
11-01-2023 14:47:09.656901,"(9.0, 13.5, 13.54054054054054)","(7.5, 99999, 99990)","(10.0, 14.5, 13.954545454545455)","(2.35, 2.78, 2.7523809523809524)","(8.5, 8.8, 8.607692307692307)","(15.0, 22.0, 21.166666666666668)","(41.0, 75.0, 72.5)","(4.0, 5.1, 5.140425531914894)"
11-01-2023 14:47:11.016006,"(9.0, 14.0, 13.487804878048781)","(7.5, 99999, 99990)","(10.0, 14.5, 13.954545454545455)","(2.35, 2.76, 2.7566666666666664)","(8.0, 8.8, 8.59591836734694)","(15.0, 22.0, 21.166666666666668)","(41.0, 75.0, 72.5)","(4.0, 5.2, 5.090624999999999)"
11-01-2023 14:47:12.335052,"(9.0, 14.0, 13.487804878048781)","(7.5, 99999, 99990)","(10.0, 14.5, 13.983870967741936)","(2.35, 2.76, 2.737872340425532)","(8.0, 8.8, 8.566666666666666)","(15.0, 22.0, 21.310344827586206)","(41.0, 75.0, 72.8048780487805)","(4.0, 5.1, 5.1617021276595745)"
11-01-2023 14:47:13.680911,"(9.0, 14.0, 13.675)","(7.5, 99999, 99990)","(10.0, 14.5, 13.9)","(2.35, 2.76, 2.737872340425532)","(8.0, 8.6, 8.52)","(15.0, 22.0, 21.2)","(41.0, 75.0, 72.8048780487805)","(4.0, 5.2, 5.086842105263157)"
11-01-2023 14:47:15.007157,"(9.0, 14.0, 13.685714285714285)","(7.5, 99999, 99990)","(10.0, 14.5, 13.88888888888889)","(2.35, 2.76, 2.739259259259259)","(8.0, 8.6, 8.471428571428572)","(15.0, 22.0, 21.166666666666668)","(41.0, 75.0, 72.5)","(4.0, 5.1, 5.140425531914894)"
11-01-2023 14:47:16.312603,"(9.0, 14.0, 13.485714285714286)","(7.5, 99999, 99990)","(10.0, 14.0, 13.9375)","(2.35, 2.76, 2.714545454545455)","(8.0, 8.6, 8.538461538461538)","(15.0, 22.0, 21.166666666666668)","(41.0, 75.0, 72.5)","(4.0, 5.2, 5.138181818181819)"
11-01-2023 14:47:17.618093,"(9.0, 14.0, 13.571428571428571)","(7.5, 99999, 99990)","(10.0, 14.5, 14.013513513513514)","(2.35, 2.72, 2.7008)","(8.0, 8.6, 8.5875)","(15.0, 22.0, 21.310344827586206)","(41.0, 75.0, 72.8048780487805)","(4.0, 5.2, 5.172727272727273)"
11-01-2023 14:47:18.884081,"(9.0, 14.0, 13.676470588235293)","(7.5, 99999, 99990)","(10.0, 14.5, 13.88888888888889)","(2.35, 2.72, 2.7093333333333334)","(8.0, 8.6, 8.545454545454547)","(15.0, 22.0, 21.310344827586206)","(41.0, 75.0, 72.5)","(4.0, 5.2, 5.153488372093023)"
11-01-2023 14:47:20.178387,"(9.0, 14.0, 13.607142857142858)","(7.5, 99999, 99990)","(10.0, 14.0, 13.85)","(2.35, 2.72, 2.7122222222222225)","(8.0, 8.8, 8.592592592592593)","(15.0, 22.0, 21.285714285714285)","(41.0, 75.0, 72.5)","(4.0, 5.2, 5.173684210526316)"
11-01-2023 14:47:21.459275,"(9.0, 14.0, 13.61111111111111)","(7.5, 99999, 99990)","(10.0, 14.0, 13.625)","(2.35, 2.74, 2.7058536585365855)","(8.0, 8.8, 8.593548387096774)","(15.0, 22.0, 21.285714285714285)","(41.0, 75.0, 72.5)","(4.0, 5.2, 5.177272727272728)"
11-01-2023 14:47:22.718509,"(9.0, 14.0, 13.702127659574469)","(7.5, 99999, 99990)","(10.0, 14.0, 13.625)","(2.35, 2.74, 2.7058536585365855)","(8.0, 8.8, 8.600000000000001)","(15.0, 22.0, 21.2)","(41.0, 75.0, 72.5)","(4.0, 5.2, 5.173684210526316)"
11-01-2023 14:47:24.043973,"(9.0, 14.0, 13.631578947368421)","(7.5, 99999, 99990)","(10.0, 13.5, 13.339285714285714)","(2.35, 2.74, 2.707741935483871)","(8.0, 8.8, 8.521739130434783)","(15.0, 22.0, 21.285714285714285)","(41.0, 75.0, 72.5)","(4.0, 5.2, 5.153488372093023)"
11-01-2023 14:47:25.303233,"(9.0, 14.0, 13.61111111111111)","(7.5, 99999, 99990)","(10.0, 13.5, 13.359375)","(2.35, 2.74, 2.7225)","(8.0, 8.8, 8.6125)","(15.0, 22.0, 21.285714285714285)","(41.0, 75.0, 72.5)","(4.0, 5.2, 5.177272727272728)"
11-01-2023 14:47:26.531243,"(9.0, 14.0, 13.666666666666666)","(7.5, 99999, 99990)","(10.0, 13.5, 13.359375)","(2.35, 2.74, 2.722777777777778)","(8.0, 8.8, 8.6125)","(15.0, 22.0, 21.393939393939394)","(41.0, 75.0, 72.8048780487805)","(4.0, 5.2, 5.177272727272728)"
11-01-2023 14:47:27.800091,"(9.0, 14.0, 13.702127659574469)","(7.5, 99999, 99990)","(10.0, 13.5, 13.359375)","(2.35, 2.74, 2.7233333333333336)","(8.0, 8.8, 8.585714285714285)","(15.0, 22.0, 21.285714285714285)","(41.0, 75.0, 72.5)","(4.0, 5.2, 5.153488372093023)"
11-01-2023 14:47:29.103421,"(9.0, 14.0, 13.61111111111111)","(7.5, 99999, 99990)","(10.0, 13.5, 13.359375)","(2.35, 2.74, 2.7377777777777776)","(8.0, 8.8, 8.437837837837836)","(15.0, 22.0, 21.285714285714285)","(41.0, 75.0, 72.5)","(4.0, 5.2, 5.153488372093023)"
11-01-2023 14:47:30.354776,"(9.0, 14.0, 13.61111111111111)","(7.5, 99999, 99990)","(10.0, 13.5, 13.0)","(2.35, 2.76, 2.733061224489796)","(8.0, 8.6, 8.457142857142857)","(15.0, 22.0, 21.285714285714285)","(41.0, 75.0, 72.5)","(4.0, 5.2, 5.2214285714285715)"
11-01-2023 14:47:31.610323,"(9.0, 14.0, 13.666666666666666)","(7.5, 99999, 99990)","(10.0, 13.0, 13.173913043478262)","(2.35, 2.76, 2.728888888888889)","(8.0, 8.6, 8.356363636363637)","(15.0, 22.0, 21.41176470588235)","(41.0, 75.0, 72.8048780487805)","(4.0, 5.3, 5.205263157894737)"
11-01-2023 14:47:32.902251,"(9.0, 14.0, 13.647058823529411)","(7.5, 99999, 99990)","(10.0, 13.5, 12.982142857142858)","(2.35, 2.74, 2.734883720930233)","(8.0, 8.4, 8.537931034482758)","(15.0, 22.0, 21.41176470588235)","(41.0, 75.0, 72.75)","(4.0, 5.3, 5.186206896551724)"
11-01-2023 14:47:34.224698,"(9.0, 14.0, 13.608695652173914)","(7.5, 99999, 99990)","(10.0, 13.0, 12.977272727272727)","(2.35, 2.76, 2.733061224489796)","(8.0, 8.8, 8.65)","(15.0, 22.0, 20.941176470588236)","(41.0, 75.0, 72.42857142857143)","(4.0, 5.2, 5.174285714285714)"
11-01-2023 14:47:35.503266,"(9.0, 14.0, 13.6)","(7.5, 99999, 99990)","(10.0, 13.0, 12.977272727272727)","(2.35, 2.76, 2.733061224489796)","(8.0, 8.8, 8.73953488372093)","(15.0, 21.0, 20.95)","(41.0, 75.0, 72.42857142857143)","(4.0, 5.2, 5.174285714285714)"
11-01-2023 14:47:36.827682,"(9.0, 14.0, 13.6)","(7.5, 99999, 99990)","(10.0, 13.0, 12.977272727272727)","(2.35, 2.76, 2.7294117647058824)","(8.0, 9.0, 8.73953488372093)","(15.0, 21.0, 20.941176470588236)","(41.0, 75.0, 72.42857142857143)","(4.0, 5.2, 4.937931034482759)"
11-01-2023 14:47:38.206795,"(9.0, 14.0, 13.55)","(7.5, 99999, 99990)","(10.0, 13.0, 12.977272727272727)","(2.35, 2.74, 2.752972972972973)","(8.0, 9.0, 8.819354838709677)","(15.0, 21.0, 20.941176470588236)","(41.0, 75.0, 72.42857142857143)","(4.0, 5.0, 4.957142857142857)"
11-01-2023 14:47:39.606178,"(9.0, 14.0, 13.55)","(7.5, 99999, 99990)","(10.0, 13.0, 12.838709677419354)","(2.35, 2.78, 2.676)","(8.0, 9.0, 9.033333333333333)","(15.0, 21.0, 20.666666666666668)","(41.0, 75.0, 72.79411764705883)","(4.0, 5.0, 4.944444444444445)"
11-01-2023 14:47:40.998268,"(9.0, 14.0, 13.678571428571429)","(7.5, 99999, 99990)","(10.0, 13.5, 13.428571428571429)","(2.35, 2.7, 2.6448275862068966)","(8.0, 9.2, 9.056410256410256)","(15.0, 22.0, 21.35483870967742)","(41.0, 75.0, 74.55882352941177)","(4.0, 5.1, 5.008571428571429)"
11-01-2023 14:47:42.335961,"(9.0, 14.0, 13.91304347826087)","(7.5, 99999, 99990)","(10.0, 14.0, 13.35483870967742)","(2.35, 2.66, 2.6444444444444444)","(8.0, 9.2, 9.133333333333333)","(15.0, 22.0, 21.5)","(41.0, 75.0, 74.42307692307692)","(4.0, 5.1, 4.973684210526316)"
11-01-2023 14:47:43.698645,"(9.0, 14.5, 14.4)","(7.5, 99999, 99990)","(10.0, 14.0, 13.642857142857142)","(2.35, 2.66, 2.655072463768116)","(8.0, 9.4, 9.127272727272727)","(15.0, 22.0, 21.555555555555557)","(41.0, 75.0, 78.82352941176471)","(4.0, 5.0, 4.973684210526316)"
11-01-2023 14:47:44.992548,"(9.0, 14.5, 14.403846153846153)","(7.5, 99999, 99990)","(10.0, 14.0, 13.642857142857142)","(2.35, 2.66, 2.646086956521739)","(8.0, 9.2, 9.283333333333333)","(15.0, 22.0, 21.833333333333332)","(41.0, 80.0, 78.82352941176471)","(4.0, 5.0, 4.8825)"
11-01-2023 14:47:46.247310,"(9.0, 14.5, 14.477272727272727)","(7.5, 99999, 99990)","(10.0, 14.0, 13.825)","(2.35, 2.68, 2.6717142857142857)","(8.0, 9.4, 9.275555555555556)","(15.0, 22.0, 21.833333333333332)","(41.0, 80.0, 78.28571428571428)","(4.0, 4.9, 4.8805555555555555)"
11-01-2023 14:47:47.568198,"(9.0, 14.5, 14.461538461538462)","(7.5, 99999, 99990)","(10.0, 14.0, 13.884615384615385)","(2.35, 2.68, 2.5855172413793106)","(8.0, 9.4, 9.505882352941176)","(15.0, 22.0, 21.625)","(41.0, 80.0, 78.28571428571428)","(4.0, 4.9, 4.9035714285714285)"
11-01-2023 14:47:48.890051,"(9.0, 14.5, 14.46875)","(7.5, 99999, 99990)","(10.0, 14.0, 13.884615384615385)","(2.35, 2.6, 2.579090909090909)","(8.0, 9.6, 9.31304347826087)","(15.0, 23.0, 21.857142857142858)","(41.0, 80.0, 78.28571428571428)","(4.0, 5.0, 4.964935064935065)"
11-01-2023 14:47:50.268228,"(9.0, 14.5, 14.477272727272727)","(7.5, 99999, 99990)","(10.0, 14.0, 13.88)","(2.35, 2.58, 2.5733333333333333)","(8.0, 9.4, 9.681318681318682)","(15.0, 22.0, 21.857142857142858)","(41.0, 80.0, 78.28571428571428)","(4.0, 5.1, 4.952857142857143)"
11-01-2023 14:47:51.612985,"(9.0, 14.5, 14.46875)","(7.5, 99999, 99990)","(10.0, 14.0, 13.481481481481481)","(2.35, 2.58, 2.574901960784314)","(8.0, 9.8, 9.74074074074074)","(15.0, 22.0, 21.5)","(41.0, 80.0, 75.0)","(4.0, 5.1, 4.957553956834532)"
11-01-2023 14:47:53.027394,"(9.0, 15.0, 14.272727272727273)","(7.5, 99999, 99990)","(10.0, 13.5, 14.038461538461538)","(2.35, 2.58, 2.5656)","(8.0, 9.8, 9.721428571428572)","(15.0, 22.0, 21.894736842105264)","(41.0, 80.0, 71.66666666666667)","(4.0, 5.1, 4.998924731182796)"
11-01-2023 14:47:54.435817,"(9.0, 15.0, 14.431034482758621)","(7.5, 99999, 99990)","(10.0, 14.5, 13.906976744186046)","(2.35, 2.58, 2.6093333333333333)","(8.0, 9.8, 9.28)","(15.0, 22.0, 20.88235294117647)","(41.0, 80.0, 75.65217391304348)","(4.0, 5.1, 5.0964285714285715)"
11-01-2023 14:47:55.798330,"(9.0, 14.0, 13.785714285714286)","(7.5, 99999, 99990)","(10.0, 14.0, 13.906976744186046)","(2.35, 2.62, 2.618108108108108)","(8.0, 9.4, 9.357894736842105)","(15.0, 21.0, 20.916666666666668)","(41.0, 80.0, 75.71428571428572)","(4.0, 5.2, 5.122727272727273)"
11-01-2023 14:47:57.228117,"(9.0, 14.0, 13.431818181818182)","(7.5, 99999, 99990)","(10.0, 14.0, 13.9125)","(2.3, 2.62, 2.622905982905983)","(8.0, 9.4, 9.32)","(15.0, 21.0, 20.8125)","(41.0, 80.0, 77.3913043478261)","(4.0, 5.2, 5.1066666666666665)"
11-01-2023 14:47:58.586298,"(9.0, 14.0, 13.375)","(7.5, 99999, 99990)","(10.0, 14.0, 14.353658536585366)","(2.3, 2.64, 2.6205128205128205)","(8.0, 9.4, 9.25)","(15.0, 22.0, 20.857142857142858)","(41.0, 80.0, 77.3913043478261)","(4.0, 5.2, 5.126315789473684)"
11-01-2023 14:47:59.959378,"(9.0, 14.0, 13.327586206896552)","(7.5, 99999, 99990)","(10.0, 14.5, 14.313953488372093)","(2.3, 2.64, 2.5999056603773587)","(8.0, 9.4, 9.35)","(15.0, 21.0, 20.857142857142858)","(41.0, 80.0, 77.3913043478261)","(4.0, 5.2, 5.115384615384615)"
11-01-2023 14:48:01.305092,"(9.0, 14.0, 13.327586206896552)","(7.5, 99999, 99990)","(10.0, 14.5, 14.047619047619047)","(2.3, 2.6, 2.669642857142857)","(8.0, 9.4, 9.399999999999999)","(15.0, 21.0, 20.444444444444443)","(41.0, 80.0, 77.14285714285714)","(4.0, 5.2, 5.119402985074627)"
11-01-2023 14:48:02.638994,"(9.0, 13.5, 13.166666666666666)","(7.5, 99999, 99990)","(10.0, 14.5, 13.818181818181818)","(2.3, 2.68, 2.7177011494252876)","(8.0, 9.6, 9.369230769230768)","(15.0, 21.0, 20.444444444444443)","(41.0, 80.0, 77.3913043478261)","(4.0, 5.2, 5.103571428571429)"
11-01-2023 14:48:03.950276,"(9.0, 13.0, 12.921052631578947)","(7.5, 99999, 99990)","(10.0, 14.0, 13.744186046511627)","(2.3, 2.72, 2.69375)","(8.0, 9.6, 9.016216216216216)","(15.0, 21.0, 20.70967741935484)","(41.0, 80.0, 77.3913043478261)","(4.0, 5.2, 5.094117647058823)"
11-01-2023 14:48:05.294169,"(9.0, 13.5, 13.012195121951219)","(7.5, 99999, 99990)","(10.0, 14.0, 13.7625)","(2.3, 2.7, 2.721739130434783)","(8.0, 9.2, 8.925925925925926)","(15.0, 21.0, 20.282608695652172)","(41.0, 80.0, 84.70588235294117)","(4.2, 5.2, 5.058064516129032)"
11-01-2023 14:48:06.552300,"(9.0, 13.5, 12.95945945945946)","(7.5, 99999, 99990)","(10.0, 14.0, 13.7625)","(2.3, 2.74, 2.72)","(8.0, 9.2, 8.95)","(15.0, 21.0, 20.282608695652172)","(41.0, 85.0, 75.95238095238095)","(4.2, 5.1, 5.074242424242424)"
11-01-2023 14:48:07.849989,"(9.0, 13.5, 13.023809523809524)","(7.5, 99999, 99990)","(10.0, 14.0, 13.7625)","(2.3, 2.74, 2.7256)","(8.0, 9.0, 8.83529411764706)","(15.0, 21.0, 20.25)","(41.0, 95.0, 81.20689655172414)","(4.2, 5.1, 5.158024691358025)"
11-01-2023 14:48:09.220201,"(9.0, 13.0, 12.88)","(7.5, 99999, 99990)","(10.0, 14.0, 13.744186046511627)","(2.3, 2.74, 2.734545454545455)","(7.5, 9.0, 8.766666666666667)","(15.0, 21.0, 20.25)","(41.0, 95.0, 82.09677419354838)","(4.2, 5.2, 5.139285714285714)"
11-01-2023 14:48:10.549861,"(9.0, 13.5, 13.052631578947368)","(7.5, 99999, 99990)","(10.0, 14.0, 13.18)","(2.3, 2.74, 2.7778571428571426)","(7.5, 8.8, 9.1)","(15.0, 21.0, 19.022727272727273)","(41.0, 95.0, 87.33333333333333)","(4.2, 5.2, 4.936792452830189)"
11-01-2023 14:48:11.850274,"(9.0, 13.0, 12.857142857142858)","(7.5, 99999, 99990)","(10.0, 13.5, 13.18)","(2.3, 2.8, 2.77037037037037)","(7.5, 9.2, 9.093333333333334)","(15.0, 19.5, 19.07777777777778)","(41.0, 90.0, 83.79310344827586)","(4.2, 5.0, 4.888549618320611)"
11-01-2023 14:48:13.205851,"(9.0, 13.5, 12.885964912280702)","(7.5, 99999, 99990)","(10.0, 13.0, 12.862068965517242)","(2.3, 2.8, 2.815)","(7.5, 9.2, 9.1)","(15.0, 19.5, 18.90625)","(41.0, 90.0, 83.79310344827586)","(4.2, 5.0, 4.8775)"
11-01-2023 14:48:14.545365,"(9.0, 13.5, 12.863636363636363)","(7.5, 99999, 99990)","(10.0, 13.0, 12.777777777777779)","(2.3, 2.82, 2.8576923076923078)","(7.5, 9.2, 9.077777777777778)","(15.0, 19.5, 18.90625)","(41.0, 90.0, 83.79310344827586)","(4.2, 4.9, 4.879310344827586)"
11-01-2023 14:48:15.913642,"(9.0, 13.0, 12.794117647058824)","(7.5, 99999, 99990)","(10.0, 13.0, 12.448275862068966)","(2.35, 2.86, 2.8747368421052633)","(7.5, 9.2, 9.0625)","(15.0, 19.5, 19.57894736842105)","(41.0, 90.0, 83.79310344827586)","(4.2, 4.9, 4.821739130434783)"
11-01-2023 14:48:17.253189,"(9.0, 13.0, 12.78125)","(7.5, 99999, 99990)","(10.0, 12.5, 12.442307692307692)","(2.35, 2.88, 2.8783561643835616)","(7.5, 9.2, 9.053333333333333)","(15.0, 21.0, 19.59259259259259)","(41.0, 90.0, 83.79310344827586)","(4.2, 4.9, 4.817857142857143)"
11-01-2023 14:48:18.591354,"(9.0, 13.0, 12.666666666666666)","(7.5, 99999, 99990)","(10.0, 12.5, 12.479166666666666)","(2.35, 2.88, 2.8745454545454545)","(7.5, 9.2, 8.885714285714286)","(15.0, 21.0, 19.719101123595507)","(41.0, 90.0, 83.79310344827586)","(4.2, 4.9, 4.845238095238096)"
11-01-2023 14:48:19.921466,"(9.0, 13.0, 12.5625)","(7.5, 99999, 99990)","(10.0, 12.5, 12.395833333333334)","(2.35, 2.88, 2.8531666666666666)","(7.5, 9.0, 8.842857142857143)","(15.0, 21.0, 19.76086956521739)","(41.0, 90.0, 81.42857142857143)","(4.2, 4.9, 4.847727272727273)"
11-01-2023 14:48:21.222197,"(9.0, 13.0, 12.65)","(7.5, 99999, 99990)","(10.0, 12.5, 12.296875)","(2.35, 2.86, 2.8885714285714283)","(7.5, 9.0, 8.866666666666667)","(15.0, 21.0, 19.76086956521739)","(41.0, 90.0, 81.42857142857143)","(4.2, 4.9, 4.851111111111112)"
11-01-2023 14:48:22.639593,"(9.0, 13.0, 12.76923076923077)","(7.5, 99999, 99990)","(10.0, 12.5, 12.296875)","(2.35, 2.9, 2.9166666666666665)","(7.5, 9.0, 8.755555555555556)","(15.0, 21.0, 19.33783783783784)","(41.0, 90.0, 81.42857142857143)","(4.2, 4.9, 4.8500000000000005)"
11-01-2023 14:48:24.074383,"(9.0, 13.0, 12.71875)","(7.5, 99999, 99990)","(10.0, 12.5, 12.214285714285714)","(2.35, 2.92, 2.9114285714285715)","(7.5, 8.8, 8.573333333333332)","(15.0, 19.5, 19.585714285714285)","(41.0, 90.0, 81.42857142857143)","(4.2, 4.9, 4.855555555555556)"
11-01-2023 14:48:25.503419,"(9.0, 13.0, 12.8)","(7.5, 99999, 99990)","(10.0, 12.5, 12.1875)","(2.35, 2.92, 2.913333333333333)","(7.5, 8.6, 8.566666666666666)","(15.0, 21.0, 19.585714285714285)","(41.0, 90.0, 81.42857142857143)","(4.2, 4.9, 4.8625)"
11-01-2023 14:48:27.291580,"(9.0, 13.0, 12.8)","(7.5, 99999, 99990)","(10.0, 12.5, 12.12962962962963)","(2.35, 2.92, 2.9745454545454546)","(7.5, 8.6, 8.506666666666666)","(15.0, 21.0, 19.584269662921347)","(41.0, 90.0, 81.42857142857143)","(4.2, 4.9, 4.844444444444445)"
11-01-2023 14:48:29.173791,"(9.0, 13.0, 12.763157894736842)","(7.5, 99999, 99990)","(10.0, 12.5, 12.12962962962963)","(2.35, 2.98, 2.9631818181818184)","(7.5, 8.6, 8.466666666666667)","(15.0, 21.0, 19.580645161290324)","(41.0, 90.0, 81.42857142857143)","(4.2, 4.9, 4.848717948717949)"
11-01-2023 14:48:30.605029,"(9.0, 13.0, 12.592592592592593)","(7.5, 99999, 99990)","(10.0, 12.5, 12.234375)","(2.35, 3.0, 2.9623529411764706)","(7.5, 8.6, 8.5)","(15.0, 21.0, 19.580645161290324)","(41.0, 90.0, 81.17647058823529)","(4.2, 4.9, 4.7823529411764705)"
11-01-2023 14:48:32.060154,"(9.0, 13.0, 12.56)","(7.5, 99999, 99990)","(10.0, 12.5, 12.234375)","(2.35, 3.0, 2.9691428571428573)","(7.5, 8.6, 8.453333333333333)","(15.0, 21.0, 19.580645161290324)","(41.0, 90.0, 81.17647058823529)","(4.2, 4.8, 4.7612499999999995)"
11-01-2023 14:48:33.431409,"(9.0, 13.0, 12.5)","(7.5, 99999, 99990)","(10.0, 12.5, 12.27027027027027)","(2.35, 3.0, 2.9691428571428573)","(7.5, 8.6, 8.453333333333333)","(15.0, 21.0, 19.846153846153847)","(41.0, 90.0, 81.17647058823529)","(4.2, 4.8, 4.7612499999999995)"
