,Opawa Hugo,Zipping Chassis,Opawa Duchess,Diamond Leaha,Silky Adobe,Goldstar Walker,Nighthawk Jet,Lets Party
10-01-2023 11:03:36.347719,"(1.3, 1.6, 1.5562500000000001)","(9.0, 19.5, 16.25)","(19.0, 210.0, 95.1)","(71.0, 580.0, 451.25)","(13.0, 42.0, 35.333333333333336)","(14.0, 160.0, 52.0)","(31.0, 420.0, 150.0)","(5.5, 6.0, 5.9)"
10-01-2023 11:03:37.274045,"(1.3, 1.6, 1.5562500000000001)","(9.0, 19.5, 17.875)","(19.0, 200.0, 163.7)","(71.0, 580.0, 410.0)","(13.0, 42.0, 27.25)","(14.0, 160.0, 52.0)","(31.0, 420.0, 150.0)","(5.5, 6.0, 5.9)"
10-01-2023 11:03:38.233272,"(1.3, 1.6, 1.5562500000000001)","(9.0, 19.5, 17.875)","(19.0, 200.0, 163.7)","(71.0, 580.0, 452.5)","(13.0, 42.0, 27.25)","(14.0, 160.0, 52.0)","(31.0, 420.0, 204.0)","(5.5, 5.9, 5.652941176470588)"
10-01-2023 11:03:39.166908,"(1.3, 1.63, 1.6099999999999999)","(9.0, 19.5, 17.875)","(19.0, 200.0, 163.7)","(71.0, 580.0, 452.5)","(13.0, 42.0, 27.25)","(14.0, 160.0, 52.0)","(31.0, 420.0, 204.0)","(5.5, 5.9, 5.732)"
10-01-2023 11:03:40.127485,"(1.3, 1.63, 1.6099999999999999)","(9.0, 19.5, 17.875)","(19.0, 22.0, 20.166666666666668)","(71.0, 580.0, 452.5)","(13.0, 42.0, 20.92857142857143)","(14.0, 160.0, 88.5)","(31.0, 420.0, 204.0)","(5.5, 5.9, 5.732)"
10-01-2023 11:03:41.067929,"(1.3, 1.63, 1.6099999999999999)","(9.0, 19.5, 17.875)","(19.0, 190.0, 77.73529411764706)","(71.0, 580.0, 452.5)","(13.0, 42.0, 20.92857142857143)","(14.0, 160.0, 88.5)","(31.0, 420.0, 204.0)","(5.5, 5.9, 5.732)"
10-01-2023 11:03:42.039624,"(1.3, 1.63, 1.6099999999999999)","(9.0, 19.5, 17.875)","(19.0, 170.0, 131.625)","(71.0, 580.0, 452.5)","(12.0, 42.0, 20.92857142857143)","(14.0, 160.0, 88.5)","(31.0, 420.0, 204.0)","(5.5, 5.9, 5.732)"
10-01-2023 11:03:42.977992,"(1.3, 1.63, 1.556857142857143)","(9.0, 19.5, 17.875)","(19.0, 160.0, 67.14705882352942)","(71.0, 580.0, 452.5)","(12.0, 42.0, 20.92857142857143)","(14.0, 160.0, 88.5)","(31.0, 420.0, 204.0)","(5.5, 5.9, 5.732)"
10-01-2023 11:03:43.917113,"(1.3, 1.63, 1.5563157894736843)","(9.0, 19.5, 17.875)","(19.0, 160.0, 57.5)","(71.0, 580.0, 452.5)","(12.0, 42.0, 20.92857142857143)","(14.0, 160.0, 56.900000000000006)","(31.0, 420.0, 204.0)","(5.5, 5.9, 5.752380952380952)"
10-01-2023 11:03:44.861340,"(1.3, 1.63, 1.5563157894736843)","(9.0, 19.5, 17.875)","(19.0, 150.0, 130.92857142857144)","(71.0, 580.0, 452.5)","(12.0, 42.0, 20.92857142857143)","(14.0, 150.0, 56.900000000000006)","(31.0, 420.0, 204.0)","(5.5, 6.0, 5.752380952380952)"
10-01-2023 11:03:45.827000,"(1.3, 1.63, 1.5563157894736843)","(9.0, 19.5, 17.875)","(19.0, 150.0, 130.92857142857144)","(71.0, 580.0, 452.5)","(12.0, 42.0, 20.92857142857143)","(14.0, 150.0, 119.5)","(31.0, 420.0, 265.7142857142857)","(5.5, 6.0, 5.865517241379311)"
10-01-2023 11:03:46.782740,"(1.3, 1.63, 1.5563157894736843)","(9.0, 19.5, 18.2)","(19.0, 150.0, 61.0)","(71.0, 580.0, 478.0)","(12.0, 42.0, 22.333333333333332)","(14.0, 140.0, 119.5)","(31.0, 420.0, 340.0)","(5.5, 6.0, 5.72)"
10-01-2023 11:03:47.749202,"(1.3, 1.63, 1.5563157894736843)","(9.0, 19.5, 18.2)","(19.0, 140.0, 57.666666666666664)","(71.0, 580.0, 478.0)","(12.0, 42.0, 27.25)","(14.0, 140.0, 119.5)","(31.0, 410.0, 340.0)","(5.5, 6.0, 5.6499999999999995)"
10-01-2023 11:03:48.703781,"(1.3, 1.62, 1.5283333333333333)","(9.0, 19.5, 18.2)","(19.0, 130.0, 54.333333333333336)","(71.0, 580.0, 478.0)","(12.0, 42.0, 21.0)","(14.0, 140.0, 119.5)","(31.0, 410.0, 340.0)","(5.5, 5.9, 5.746153846153846)"
10-01-2023 11:03:49.660075,"(1.3, 1.6, 1.5930769230769233)","(9.0, 19.5, 18.2)","(19.0, 130.0, 29.11111111111111)","(71.0, 580.0, 478.0)","(12.0, 42.0, 21.0)","(14.0, 140.0, 119.5)","(31.0, 410.0, 340.0)","(5.5, 5.9, 5.757142857142857)"
10-01-2023 11:03:50.640568,"(1.3, 1.6, 1.5930769230769233)","(9.0, 19.5, 18.2)","(19.0, 120.0, 51.0)","(71.0, 580.0, 478.0)","(12.0, 42.0, 21.0)","(14.0, 140.0, 119.5)","(31.0, 410.0, 340.0)","(5.5, 5.9, 5.738235294117647)"
10-01-2023 11:03:51.604240,"(1.3, 1.6, 1.5930769230769233)","(9.0, 19.5, 18.2)","(19.0, 110.0, 63.25)","(71.0, 580.0, 478.0)","(12.0, 42.0, 28.0)","(14.0, 140.0, 119.5)","(31.0, 410.0, 293.33333333333337)","(5.5, 5.8, 5.738235294117647)"
10-01-2023 11:03:52.584913,"(1.3, 1.6, 1.5930769230769233)","(9.0, 19.5, 17.875)","(19.0, 110.0, 63.25)","(71.0, 580.0, 410.0)","(12.0, 42.0, 28.0)","(14.0, 140.0, 119.5)","(31.0, 410.0, 293.33333333333337)","(5.5, 5.8, 5.738235294117647)"
10-01-2023 11:03:53.539540,"(1.3, 1.6, 1.5930769230769233)","(9.0, 19.5, 17.875)","(19.0, 110.0, 94.5)","(71.0, 580.0, 410.0)","(12.0, 42.0, 28.0)","(14.0, 140.0, 119.5)","(31.0, 410.0, 293.33333333333337)","(5.5, 5.8, 5.738235294117647)"
10-01-2023 11:03:54.499542,"(1.3, 1.6, 1.5930769230769233)","(9.0, 19.5, 17.875)","(19.0, 110.0, 94.5)","(71.0, 580.0, 452.5)","(12.0, 42.0, 28.0)","(14.0, 140.0, 119.5)","(31.0, 410.0, 293.33333333333337)","(5.5, 5.8, 5.66)"
10-01-2023 11:03:55.449282,"(1.3, 1.6, 1.5930769230769233)","(9.0, 19.5, 17.875)","(19.0, 110.0, 94.5)","(71.0, 580.0, 452.5)","(12.0, 42.0, 28.0)","(14.0, 140.0, 119.5)","(31.0, 410.0, 293.33333333333337)","(5.5, 5.8, 5.699999999999999)"
10-01-2023 11:03:56.417077,"(1.3, 1.6, 1.5997019867549669)","(9.0, 19.5, 17.875)","(19.0, 110.0, 96.71428571428572)","(71.0, 580.0, 452.5)","(12.0, 42.0, 21.0)","(14.0, 140.0, 119.5)","(31.0, 410.0, 293.33333333333337)","(5.5, 5.8, 5.699999999999999)"
10-01-2023 11:03:57.353569,"(1.3, 1.6, 1.5980952380952382)","(9.0, 19.5, 17.875)","(19.0, 110.0, 96.71428571428572)","(71.0, 580.0, 452.5)","(12.0, 42.0, 21.0)","(14.0, 140.0, 119.5)","(31.0, 410.0, 293.33333333333337)","(5.5, 5.8, 5.733333333333333)"
10-01-2023 11:03:58.321498,"(1.3, 1.6, 1.5980952380952382)","(9.0, 19.5, 17.875)","(19.0, 110.0, 108.85185185185185)","(71.0, 580.0, 452.5)","(12.0, 42.0, 21.0)","(14.0, 140.0, 119.5)","(31.0, 410.0, 293.33333333333337)","(5.5, 5.9, 5.685714285714286)"
10-01-2023 11:03:59.266903,"(1.3, 1.6, 1.5980952380952382)","(9.0, 19.5, 17.875)","(19.0, 110.0, 79.16666666666666)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 21.0)","(14.0, 140.0, 119.5)","(31.0, 410.0, 293.33333333333337)","(5.5, 5.9, 5.635294117647058)"
10-01-2023 11:04:00.210174,"(1.3, 1.6, 1.5975000000000001)","(9.0, 19.5, 17.875)","(19.0, 110.0, 79.16666666666666)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 21.0)","(14.0, 140.0, 119.5)","(31.0, 410.0, 293.33333333333337)","(5.5, 5.9, 5.68)"
10-01-2023 11:04:01.157040,"(1.3, 1.6, 1.5975000000000001)","(9.0, 19.5, 17.875)","(19.0, 110.0, 79.16666666666666)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 140.0, 53.27272727272727)","(31.0, 410.0, 263.57142857142856)","(5.5, 5.8, 5.878571428571429)"
10-01-2023 11:04:02.101273,"(1.3, 1.6, 1.5980952380952382)","(9.0, 19.5, 16.25)","(19.0, 110.0, 79.16666666666666)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 150.0, 53.27272727272727)","(31.0, 420.0, 263.57142857142856)","(5.5, 5.9, 5.97741935483871)"
10-01-2023 11:04:03.066975,"(1.3, 1.6, 1.5980952380952382)","(9.0, 19.5, 16.25)","(19.0, 110.0, 79.16666666666666)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 150.0, 53.27272727272727)","(31.0, 420.0, 263.57142857142856)","(5.5, 6.0, 5.97741935483871)"
10-01-2023 11:04:04.020470,"(1.3, 1.6, 1.599757575757576)","(9.0, 19.5, 16.25)","(19.0, 110.0, 79.16666666666666)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 150.0, 53.27272727272727)","(31.0, 420.0, 263.57142857142856)","(5.5, 6.0, 5.97741935483871)"
10-01-2023 11:04:04.983571,"(1.3, 1.55, 1.5419495412844038)","(9.0, 19.5, 16.25)","(19.0, 110.0, 79.16666666666666)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 150.0, 53.27272727272727)","(31.0, 420.0, 263.57142857142856)","(5.5, 6.0, 5.97741935483871)"
10-01-2023 11:04:05.944891,"(1.3, 1.55, 1.5414598540145985)","(9.0, 19.5, 16.25)","(19.0, 110.0, 79.16666666666666)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 150.0, 53.27272727272727)","(31.0, 420.0, 263.57142857142856)","(5.5, 6.0, 5.962162162162162)"
10-01-2023 11:04:06.903614,"(1.3, 1.54, 1.5396)","(9.0, 19.5, 16.25)","(19.0, 110.0, 100.75)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 150.0, 53.27272727272727)","(31.0, 420.0, 263.57142857142856)","(5.5, 6.0, 5.962162162162162)"
10-01-2023 11:04:07.859617,"(1.3, 1.54, 1.5395260663507109)","(9.0, 19.5, 16.25)","(19.0, 110.0, 100.75)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 150.0, 53.27272727272727)","(31.0, 420.0, 263.57142857142856)","(5.5, 6.0, 5.962162162162162)"
10-01-2023 11:04:08.824316,"(1.3, 1.54, 1.5394186046511629)","(9.0, 19.5, 18.57142857142857)","(19.0, 110.0, 100.75)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 150.0, 53.27272727272727)","(31.0, 420.0, 263.57142857142856)","(5.5, 6.0, 5.962162162162162)"
10-01-2023 11:04:09.781299,"(1.3, 1.54, 1.5394186046511629)","(9.0, 19.5, 18.0)","(19.0, 110.0, 100.75)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 150.0, 53.27272727272727)","(31.0, 420.0, 263.57142857142856)","(5.5, 6.0, 5.962162162162162)"
10-01-2023 11:04:10.736467,"(1.3, 1.54, 1.5394186046511629)","(9.0, 19.5, 18.3)","(19.0, 110.0, 100.75)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 150.0, 63.125)","(31.0, 420.0, 263.57142857142856)","(5.5, 6.6, 6.351219512195121)"
10-01-2023 11:04:11.690698,"(1.3, 1.54, 1.539154929577465)","(9.0, 19.5, 18.0)","(19.0, 110.0, 93.18181818181817)","(71.0, 870.0, 312.8571428571429)","(12.0, 42.0, 23.333333333333336)","(14.0, 140.0, 63.125)","(31.0, 420.0, 263.57142857142856)","(5.5, 6.6, 6.351219512195121)"
10-01-2023 11:04:12.659611,"(1.3, 1.54, 1.539154929577465)","(9.0, 19.5, 18.0)","(19.0, 100.0, 42.25)","(71.0, 870.0, 312.8571428571429)","(12.0, 42.0, 23.333333333333336)","(14.0, 140.0, 63.125)","(31.0, 420.0, 263.57142857142856)","(5.5, 6.6, 6.351219512195121)"
10-01-2023 11:04:13.609804,"(1.3, 1.54, 1.539154929577465)","(9.0, 19.5, 18.0)","(19.0, 95.0, 87.25)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 140.0, 63.125)","(31.0, 420.0, 263.57142857142856)","(5.5, 6.6, 6.351219512195121)"
10-01-2023 11:04:14.557480,"(1.3, 1.54, 1.539154929577465)","(9.0, 19.5, 18.0)","(19.0, 95.0, 93.90845070422536)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 140.0, 63.125)","(31.0, 420.0, 263.57142857142856)","(5.5, 6.6, 6.26)"
10-01-2023 11:04:15.509596,"(1.3, 1.53, 1.5251046025104602)","(9.0, 19.5, 18.0)","(19.0, 95.0, 69.33333333333334)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 140.0, 63.125)","(31.0, 420.0, 263.57142857142856)","(5.5, 6.6, 6.26)"
10-01-2023 11:04:16.467126,"(1.3, 1.53, 1.525)","(9.0, 19.5, 18.0)","(19.0, 95.0, 69.33333333333334)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 140.0, 72.9090909090909)","(31.0, 420.0, 293.33333333333337)","(5.5, 6.6, 6.26)"
10-01-2023 11:04:17.416004,"(1.3, 1.53, 1.525)","(9.0, 19.5, 18.5)","(19.0, 95.0, 43.666666666666664)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 140.0, 72.9090909090909)","(31.0, 410.0, 160.0)","(5.5, 6.6, 6.357142857142857)"
10-01-2023 11:04:18.362650,"(1.3, 1.53, 1.5243109540636042)","(9.0, 19.5, 18.5)","(19.0, 90.0, 72.0)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 140.0, 72.9090909090909)","(31.0, 410.0, 160.0)","(5.5, 6.6, 6.257142857142857)"
10-01-2023 11:04:19.315465,"(1.3, 1.53, 1.5243109540636042)","(9.0, 19.5, 18.5)","(19.0, 90.0, 42.0)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 140.0, 72.9090909090909)","(31.0, 410.0, 160.0)","(5.5, 6.6, 6.257142857142857)"
10-01-2023 11:04:20.269229,"(1.3, 1.53, 1.521438679245283)","(9.0, 19.5, 18.5)","(19.0, 90.0, 37.63636363636364)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 140.0, 72.9090909090909)","(31.0, 410.0, 160.0)","(5.5, 6.6, 5.835555555555556)"
10-01-2023 11:04:21.226107,"(1.3, 1.53, 1.5237109375)","(9.0, 19.5, 18.5)","(19.0, 90.0, 37.63636363636364)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 140.0, 72.9090909090909)","(31.0, 410.0, 160.0)","(5.5, 6.0, 5.8238095238095235)"
10-01-2023 11:04:22.184439,"(1.3, 1.53, 1.5237109375)","(9.0, 19.5, 17.5)","(19.0, 85.0, 51.5)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 140.0, 72.9090909090909)","(31.0, 410.0, 160.0)","(5.5, 6.0, 5.822222222222222)"
10-01-2023 11:04:23.179035,"(1.3, 1.53, 1.5237109375)","(9.0, 19.5, 17.5)","(19.0, 85.0, 51.5)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 140.0, 72.9090909090909)","(31.0, 410.0, 160.0)","(5.5, 6.0, 5.7)"
10-01-2023 11:04:24.146762,"(1.3, 1.53, 1.5236614173228347)","(9.0, 19.5, 17.5)","(19.0, 85.0, 64.20689655172413)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 140.0, 72.9090909090909)","(31.0, 410.0, 160.0)","(5.5, 5.9, 5.813953488372093)"
10-01-2023 11:04:25.107822,"(1.3, 1.55, 1.52)","(9.0, 19.5, 17.5)","(19.0, 85.0, 62.66666666666667)","(71.0, 580.0, 416.6666666666667)","(12.0, 42.0, 23.333333333333336)","(14.0, 140.0, 86.53846153846153)","(31.0, 410.0, 160.0)","(5.5, 6.0, 5.8374999999999995)"
10-01-2023 11:04:26.072903,"(1.3, 1.55, 1.5185714285714287)","(9.0, 19.5, 17.5)","(19.0, 85.0, 62.66666666666667)","(71.0, 470.0, 198.57142857142856)","(12.0, 42.0, 23.333333333333336)","(14.0, 130.0, 81.57142857142857)","(31.0, 410.0, 191.25)","(5.5, 6.0, 5.8374999999999995)"
10-01-2023 11:04:27.058613,"(1.3, 1.55, 1.5185714285714287)","(9.0, 19.5, 17.5)","(19.0, 85.0, 62.66666666666667)","(71.0, 470.0, 232.5)","(12.0, 42.0, 23.333333333333336)","(14.0, 130.0, 81.57142857142857)","(31.0, 410.0, 191.25)","(5.5, 6.0, 5.8374999999999995)"
10-01-2023 11:04:28.011560,"(1.3, 1.52, 1.4912658227848101)","(9.0, 19.5, 17.5)","(15.0, 85.0, 62.66666666666667)","(71.0, 470.0, 232.5)","(12.0, 42.0, 23.333333333333336)","(14.0, 130.0, 81.57142857142857)","(31.0, 410.0, 191.25)","(5.5, 6.0, 5.8374999999999995)"
10-01-2023 11:04:28.983883,"(1.3, 1.52, 1.4721097046413503)","(9.0, 19.5, 18.0)","(15.0, 85.0, 62.66666666666667)","(71.0, 470.0, 232.5)","(12.0, 42.0, 23.333333333333336)","(14.0, 130.0, 81.57142857142857)","(31.0, 410.0, 210.0)","(5.5, 6.0, 5.8374999999999995)"
10-01-2023 11:04:29.959324,"(1.3, 1.52, 1.4721097046413503)","(9.0, 19.5, 18.0)","(19.0, 85.0, 40.66666666666667)","(71.0, 470.0, 232.5)","(12.0, 42.0, 23.333333333333336)","(14.0, 130.0, 81.57142857142857)","(31.0, 410.0, 210.0)","(5.5, 6.0, 5.8374999999999995)"
10-01-2023 11:04:30.902975,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 18.0)","(15.0, 85.0, 40.66666666666667)","(71.0, 800.0, 356.25)","(12.0, 42.0, 23.333333333333336)","(14.0, 130.0, 78.63636363636364)","(41.0, 410.0, 130.0)","(5.5, 6.0, 5.8374999999999995)"
10-01-2023 11:04:31.843288,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 16.5)","(15.0, 75.0, 53.8125)","(71.0, 580.0, 457.5)","(12.0, 42.0, 23.333333333333336)","(14.0, 130.0, 84.0909090909091)","(41.0, 410.0, 130.0)","(5.5, 6.0, 5.87)"
10-01-2023 11:04:32.784846,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 16.5)","(15.0, 75.0, 42.041666666666664)","(71.0, 580.0, 457.5)","(12.0, 44.0, 24.0)","(14.0, 140.0, 78.5)","(41.0, 410.0, 130.0)","(5.5, 6.0, 5.87)"
10-01-2023 11:04:33.714902,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 16.5)","(15.0, 75.0, 37.33333333333333)","(71.0, 580.0, 457.5)","(12.0, 44.0, 24.0)","(14.0, 140.0, 78.5)","(31.0, 410.0, 130.0)","(5.5, 6.0, 5.896)"
10-01-2023 11:04:34.655716,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 16.5)","(15.0, 75.0, 37.33333333333333)","(71.0, 580.0, 457.5)","(12.0, 44.0, 24.0)","(14.0, 140.0, 78.5)","(31.0, 410.0, 130.0)","(5.5, 6.0, 5.876190476190476)"
10-01-2023 11:04:35.604119,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 16.5)","(15.0, 75.0, 27.916666666666664)","(71.0, 580.0, 457.5)","(12.0, 44.0, 24.0)","(14.0, 140.0, 78.5)","(31.0, 410.0, 130.0)","(5.5, 6.0, 5.8374999999999995)"
10-01-2023 11:04:36.562543,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 16.5)","(15.0, 75.0, 27.916666666666664)","(71.0, 580.0, 457.5)","(12.0, 44.0, 23.666666666666664)","(14.0, 140.0, 78.5)","(31.0, 410.0, 130.0)","(5.5, 6.0, 5.8374999999999995)"
10-01-2023 11:04:37.520321,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 16.5)","(15.0, 75.0, 27.916666666666664)","(71.0, 580.0, 457.5)","(12.0, 44.0, 23.666666666666664)","(14.0, 140.0, 78.5)","(31.0, 410.0, 130.0)","(5.5, 6.0, 5.8374999999999995)"
10-01-2023 11:04:38.456364,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 16.5)","(15.0, 75.0, 27.916666666666664)","(71.0, 580.0, 457.5)","(12.0, 44.0, 23.666666666666664)","(14.0, 140.0, 78.5)","(31.0, 410.0, 130.0)","(5.5, 6.0, 5.8374999999999995)"
10-01-2023 11:04:39.418437,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 16.5)","(15.0, 70.0, 35.66666666666667)","(71.0, 580.0, 457.5)","(12.0, 44.0, 23.666666666666664)","(14.0, 140.0, 78.5)","(31.0, 410.0, 190.0)","(5.5, 6.0, 5.8374999999999995)"
10-01-2023 11:04:40.385356,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 16.5)","(15.0, 65.0, 28.833333333333336)","(71.0, 580.0, 457.5)","(12.0, 44.0, 23.666666666666664)","(14.0, 140.0, 78.5)","(31.0, 410.0, 190.0)","(5.5, 6.0, 5.804026845637583)"
10-01-2023 11:04:41.351187,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 16.5)","(15.0, 65.0, 26.954545454545453)","(71.0, 580.0, 457.5)","(12.0, 44.0, 23.666666666666664)","(14.0, 140.0, 78.5)","(31.0, 410.0, 190.0)","(5.5, 6.0, 5.804026845637583)"
10-01-2023 11:04:42.311209,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 16.5)","(15.0, 65.0, 26.25)","(71.0, 580.0, 457.5)","(12.0, 44.0, 23.666666666666664)","(14.0, 140.0, 78.5)","(31.0, 410.0, 190.0)","(5.5, 6.0, 5.722784810126583)"
10-01-2023 11:04:43.291075,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 16.5)","(15.0, 65.0, 26.25)","(71.0, 580.0, 457.5)","(12.0, 44.0, 23.666666666666664)","(14.0, 140.0, 78.5)","(31.0, 410.0, 190.0)","(5.5, 6.0, 5.844)"
10-01-2023 11:04:44.248719,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 16.5)","(15.0, 65.0, 26.25)","(71.0, 470.0, 232.5)","(12.0, 44.0, 23.666666666666664)","(14.0, 140.0, 78.5)","(31.0, 410.0, 190.0)","(5.5, 6.0, 5.860714285714286)"
10-01-2023 11:04:45.208162,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 16.5)","(15.0, 60.0, 27.72222222222222)","(71.0, 470.0, 232.5)","(12.0, 44.0, 23.666666666666664)","(14.0, 140.0, 78.5)","(31.0, 410.0, 190.0)","(5.5, 6.0, 5.916129032258064)"
10-01-2023 11:04:46.152298,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 16.5)","(14.0, 55.0, 42.83333333333333)","(71.0, 470.0, 232.5)","(12.0, 44.0, 23.666666666666664)","(14.0, 140.0, 78.5)","(41.0, 410.0, 293.33333333333337)","(5.5, 6.0, 5.886956521739131)"
10-01-2023 11:04:47.102783,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 18.0)","(14.0, 55.0, 25.136363636363637)","(71.0, 470.0, 258.8888888888889)","(12.0, 44.0, 28.75)","(14.0, 140.0, 44.72222222222222)","(41.0, 400.0, 293.33333333333337)","(5.5, 6.0, 5.886956521739131)"
10-01-2023 11:04:48.040096,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 18.0)","(14.0, 50.0, 29.0)","(71.0, 470.0, 258.8888888888889)","(12.0, 44.0, 28.75)","(14.0, 140.0, 44.72222222222222)","(41.0, 400.0, 293.33333333333337)","(5.5, 6.0, 5.886956521739131)"
10-01-2023 11:04:48.978460,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 18.0)","(14.0, 48.0, 30.3)","(71.0, 470.0, 258.8888888888889)","(12.0, 44.0, 28.75)","(14.0, 140.0, 44.72222222222222)","(41.0, 400.0, 293.33333333333337)","(5.5, 6.0, 5.886956521739131)"
10-01-2023 11:04:49.941457,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 18.0)","(14.0, 48.0, 30.3)","(71.0, 470.0, 258.8888888888889)","(12.0, 44.0, 28.75)","(14.0, 140.0, 44.72222222222222)","(41.0, 400.0, 171.42857142857144)","(5.5, 6.0, 5.886956521739131)"
10-01-2023 11:04:50.874423,"(1.3, 1.52, 1.4892307692307691)","(9.0, 19.5, 18.0)","(14.0, 48.0, 30.3)","(71.0, 470.0, 258.8888888888889)","(12.0, 44.0, 28.75)","(14.0, 140.0, 44.72222222222222)","(41.0, 400.0, 171.42857142857144)","(5.5, 6.0, 5.886956521739131)"
10-01-2023 11:04:51.823680,"(1.3, 1.51, 1.4910526315789474)","(9.0, 19.5, 18.0)","(14.0, 48.0, 30.3)","(71.0, 470.0, 258.8888888888889)","(12.0, 44.0, 28.75)","(14.0, 140.0, 44.72222222222222)","(41.0, 400.0, 171.42857142857144)","(5.5, 6.0, 5.855555555555555)"
10-01-2023 11:04:52.760716,"(1.3, 1.51, 1.4910526315789474)","(9.0, 19.5, 18.0)","(14.0, 48.0, 30.3)","(71.0, 470.0, 258.8888888888889)","(12.0, 44.0, 28.75)","(14.0, 140.0, 44.72222222222222)","(41.0, 400.0, 171.42857142857144)","(5.5, 6.0, 5.886956521739131)"
10-01-2023 11:04:53.712063,"(1.3, 1.51, 1.4910526315789474)","(9.0, 19.5, 18.0)","(14.0, 48.0, 30.3)","(71.0, 470.0, 258.8888888888889)","(12.0, 44.0, 28.75)","(14.0, 140.0, 44.72222222222222)","(41.0, 400.0, 171.42857142857144)","(5.5, 6.0, 5.886956521739131)"
10-01-2023 11:04:54.654396,"(1.3, 1.51, 1.4910526315789474)","(9.0, 19.5, 18.0)","(14.0, 48.0, 30.3)","(71.0, 470.0, 258.8888888888889)","(12.0, 44.0, 28.75)","(14.0, 140.0, 44.72222222222222)","(41.0, 400.0, 171.42857142857144)","(5.5, 6.0, 5.886956521739131)"
10-01-2023 11:04:55.607678,"(1.3, 1.51, 1.4910526315789474)","(9.0, 19.5, 18.0)","(14.0, 48.0, 30.3)","(71.0, 470.0, 258.8888888888889)","(12.0, 44.0, 26.75)","(14.0, 140.0, 44.72222222222222)","(41.0, 400.0, 171.42857142857144)","(5.5, 6.0, 5.886956521739131)"
