,Hooked On Henry,Rosdue Tyson,Fine And Fabio,Rebel Prince,Specified,Tuta Yankee,Alvey,Kelso Queen
09-01-2023 12:54:48.257215,"(2.25, 2.62, 2.59)","(4.2, 5.9, 5.833333333333333)","(21.0, 36.0, 32.94117647058823)","(13.0, 16.5, 15.818181818181818)","(4.6, 6.2, 5.778832116788322)","(41.0, 80.0, 72.74193548387098)","(11.0, 13.5, 13.3)","(8.5, 11.0, 10.551724137931034)"
09-01-2023 12:54:49.446624,"(2.25, 2.64, 2.6094117647058823)","(4.2, 5.9, 5.877777777777778)","(21.0, 36.0, 33.38461538461539)","(13.0, 16.5, 15.785714285714286)","(4.6, 5.9, 5.805154639175258)","(41.0, 80.0, 72.74193548387098)","(11.0, 13.5, 13.4)","(8.5, 11.0, 10.717391304347826)"
09-01-2023 12:54:50.570970,"(2.25, 2.64, 2.611578947368421)","(4.2, 6.0, 5.901666666666667)","(21.0, 36.0, 33.63636363636363)","(13.0, 16.5, 15.785714285714286)","(4.6, 5.9, 5.722869955156951)","(41.0, 80.0, 73.07692307692308)","(11.0, 13.5, 13.4)","(8.5, 11.0, 10.777777777777779)"
09-01-2023 12:54:51.676162,"(2.25, 2.6, 2.581538461538462)","(4.2, 6.0, 5.9038095238095245)","(21.0, 36.0, 33.63636363636363)","(13.0, 16.5, 15.785714285714286)","(4.6, 5.9, 5.722869955156951)","(41.0, 80.0, 73.07692307692308)","(11.0, 13.5, 13.3)","(8.5, 11.0, 10.777777777777779)"
09-01-2023 12:54:52.818856,"(2.25, 2.58, 2.5585714285714287)","(4.2, 6.0, 5.833057851239669)","(21.0, 36.0, 33.63636363636363)","(13.0, 16.5, 15.8)","(4.6, 6.2, 5.9013333333333335)","(41.0, 80.0, 73.07692307692308)","(11.0, 13.5, 13.4)","(8.5, 11.0, 10.777777777777779)"
09-01-2023 12:54:54.010757,"(2.25, 2.56, 2.5389473684210526)","(4.2, 6.0, 5.833057851239669)","(21.0, 36.0, 33.63636363636363)","(13.0, 16.5, 15.8)","(4.6, 6.0, 5.737391304347826)","(41.0, 80.0, 73.07692307692308)","(11.0, 13.5, 13.4)","(8.5, 11.0, 10.982758620689655)"
09-01-2023 12:54:55.259985,"(2.25, 2.58, 2.5764705882352943)","(4.2, 6.0, 5.7846153846153845)","(21.0, 36.0, 32.94117647058823)","(13.0, 16.5, 16.0)","(4.6, 5.8, 5.8605633802816905)","(41.0, 80.0, 73.07692307692308)","(11.0, 13.5, 13.615384615384615)","(8.5, 11.5, 11.03125)"
09-01-2023 12:54:56.672553,"(2.25, 2.58, 2.5757142857142856)","(4.2, 5.8, 5.839130434782609)","(21.0, 36.0, 32.94117647058823)","(13.0, 16.5, 15.8)","(4.6, 5.9, 5.8605633802816905)","(41.0, 80.0, 73.07692307692308)","(11.0, 14.0, 13.166666666666666)","(8.5, 11.5, 11.03125)"
09-01-2023 12:54:57.942042,"(2.25, 2.58, 2.5757142857142856)","(4.2, 5.9, 5.839130434782609)","(21.0, 36.0, 32.94117647058823)","(13.0, 16.5, 15.8)","(4.6, 5.9, 5.803636363636364)","(41.0, 80.0, 73.07692307692308)","(11.0, 14.0, 13.464285714285714)","(8.5, 11.5, 11.03125)"
09-01-2023 12:54:59.071496,"(2.25, 2.58, 2.5757142857142856)","(4.2, 5.9, 5.839130434782609)","(21.0, 36.0, 33.38461538461539)","(13.0, 16.5, 16.0)","(4.6, 5.9, 5.803636363636364)","(41.0, 80.0, 73.07692307692308)","(11.0, 14.0, 13.464285714285714)","(8.5, 11.5, 10.923076923076923)"
09-01-2023 12:55:00.131491,"(2.25, 2.58, 2.5757142857142856)","(4.2, 5.9, 5.839130434782609)","(21.0, 36.0, 33.63636363636363)","(13.0, 16.5, 16.1)","(4.6, 5.9, 5.803636363636364)","(41.0, 80.0, 73.07692307692308)","(11.0, 14.0, 13.615384615384615)","(8.5, 11.5, 10.866666666666667)"
09-01-2023 12:55:01.291889,"(2.25, 2.58, 2.5700000000000003)","(4.2, 5.9, 5.770588235294118)","(21.0, 36.0, 33.63636363636363)","(13.0, 16.5, 15.973684210526315)","(4.6, 5.9, 5.806194690265487)","(41.0, 80.0, 73.07692307692308)","(11.0, 14.0, 13.088235294117647)","(8.5, 11.5, 10.866666666666667)"
09-01-2023 12:55:02.388334,"(2.25, 2.58, 2.5700000000000003)","(4.2, 5.8, 5.770588235294118)","(21.0, 36.0, 33.63636363636363)","(13.0, 17.0, 15.891304347826086)","(4.6, 5.9, 5.806194690265487)","(41.0, 80.0, 73.07692307692308)","(11.0, 14.5, 13.156716417910447)","(8.5, 11.5, 10.972222222222221)"
09-01-2023 12:55:03.566280,"(2.25, 2.58, 2.576)","(4.2, 5.8, 5.75)","(21.0, 36.0, 32.94117647058823)","(13.0, 17.0, 15.891304347826086)","(4.6, 5.9, 5.806194690265487)","(41.0, 80.0, 73.07692307692308)","(11.0, 14.5, 13.75)","(8.5, 11.5, 10.972222222222221)"
09-01-2023 12:55:04.726831,"(2.25, 2.62, 2.591666666666667)","(4.2, 5.8, 5.75)","(21.0, 36.0, 32.94117647058823)","(13.0, 17.0, 16.203125)","(4.6, 5.9, 5.806194690265487)","(41.0, 80.0, 73.07692307692308)","(11.0, 14.0, 13.3)","(8.5, 11.5, 10.986486486486486)"
09-01-2023 12:55:05.896557,"(2.25, 2.64, 2.616)","(4.2, 5.8, 5.7368421052631575)","(21.0, 36.0, 32.94117647058823)","(13.0, 17.0, 16.203125)","(4.6, 5.9, 5.806194690265487)","(41.0, 80.0, 73.07692307692308)","(11.0, 13.5, 13.3)","(8.5, 11.5, 10.986486486486486)"
09-01-2023 12:55:07.070582,"(2.25, 2.64, 2.610909090909091)","(4.2, 5.8, 5.7368421052631575)","(21.0, 36.0, 33.63636363636363)","(13.0, 17.0, 16.203125)","(4.6, 5.9, 5.806194690265487)","(41.0, 80.0, 73.07692307692308)","(11.0, 13.5, 13.3)","(8.5, 11.5, 10.986486486486486)"
09-01-2023 12:55:08.213307,"(2.25, 2.64, 2.62)","(4.2, 5.8, 5.7368421052631575)","(21.0, 36.0, 32.94117647058823)","(13.0, 17.0, 16.055555555555557)","(4.6, 5.9, 5.806194690265487)","(41.0, 80.0, 73.07692307692308)","(11.0, 13.5, 12.73076923076923)","(8.5, 11.5, 10.866666666666667)"
09-01-2023 12:55:09.441842,"(2.25, 2.66, 2.606666666666667)","(4.2, 5.8, 5.7368421052631575)","(21.0, 36.0, 33.44)","(12.0, 17.0, 16.055555555555557)","(4.6, 5.9, 5.806194690265487)","(41.0, 80.0, 73.07692307692308)","(11.0, 13.5, 12.880952380952381)","(8.5, 11.5, 10.90625)"
09-01-2023 12:55:10.555261,"(2.25, 2.66, 2.606666666666667)","(4.2, 5.8, 5.7368421052631575)","(21.0, 36.0, 32.94117647058823)","(12.0, 17.0, 16.035714285714285)","(4.6, 5.9, 5.852941176470589)","(41.0, 80.0, 73.07692307692308)","(11.0, 13.5, 12.847826086956522)","(8.5, 11.5, 10.986486486486486)"
09-01-2023 12:55:11.781626,"(2.25, 2.64, 2.612)","(4.2, 5.8, 5.72)","(21.0, 36.0, 33.63636363636363)","(12.0, 17.0, 16.035714285714285)","(4.6, 5.9, 5.852941176470589)","(41.0, 80.0, 73.07692307692308)","(11.0, 13.5, 12.666666666666666)","(8.5, 11.5, 10.986486486486486)"
09-01-2023 12:55:13.038778,"(2.25, 2.64, 2.608)","(4.2, 5.8, 5.72)","(21.0, 36.0, 33.63636363636363)","(12.0, 17.0, 16.4375)","(4.6, 5.9, 5.822388059701493)","(41.0, 80.0, 73.07692307692308)","(11.0, 13.5, 12.847826086956522)","(8.5, 11.5, 10.857142857142858)"
09-01-2023 12:55:14.176822,"(2.25, 2.66, 2.64)","(4.2, 5.8, 5.68)","(21.0, 36.0, 33.63636363636363)","(12.0, 17.0, 16.4375)","(4.6, 5.9, 5.822388059701493)","(41.0, 80.0, 73.07692307692308)","(11.0, 13.5, 12.818181818181818)","(8.5, 11.0, 10.894736842105264)"
09-01-2023 12:55:15.313830,"(2.25, 2.64, 2.6252631578947367)","(4.2, 5.8, 5.72)","(21.0, 36.0, 32.94117647058823)","(12.0, 17.0, 16.4375)","(4.6, 5.9, 5.822388059701493)","(41.0, 80.0, 73.07692307692308)","(11.0, 13.5, 12.818181818181818)","(8.5, 11.0, 10.957142857142857)"
09-01-2023 12:55:16.411179,"(2.25, 2.66, 2.6288)","(4.2, 5.8, 5.72)","(21.0, 36.0, 32.94117647058823)","(12.0, 17.0, 16.4375)","(4.6, 5.9, 5.822388059701493)","(41.0, 80.0, 73.07692307692308)","(11.0, 13.5, 12.818181818181818)","(8.5, 11.5, 10.957142857142857)"
09-01-2023 12:55:17.544397,"(2.25, 2.66, 2.6288)","(4.2, 5.8, 5.72)","(21.0, 36.0, 32.94117647058823)","(12.0, 17.0, 16.4375)","(4.6, 5.9, 5.819736842105263)","(41.0, 80.0, 73.07692307692308)","(11.0, 13.5, 12.818181818181818)","(8.5, 11.5, 10.957142857142857)"
09-01-2023 12:55:18.617621,"(2.25, 2.66, 2.642352941176471)","(4.2, 5.8, 5.68)","(21.0, 36.0, 33.63636363636363)","(12.0, 17.0, 16.4375)","(4.6, 5.9, 5.819736842105263)","(41.0, 80.0, 73.07692307692308)","(11.0, 13.5, 12.818181818181818)","(8.5, 11.5, 11.026315789473685)"
09-01-2023 12:55:19.726220,"(2.25, 2.66, 2.6553846153846155)","(4.2, 5.8, 5.72)","(21.0, 36.0, 33.63636363636363)","(12.0, 17.0, 15.821428571428571)","(4.6, 5.9, 5.819736842105263)","(41.0, 80.0, 73.07692307692308)","(11.0, 13.5, 12.818181818181818)","(8.5, 11.5, 11.016129032258064)"
09-01-2023 12:55:20.860690,"(2.25, 2.66, 2.6533333333333333)","(4.2, 5.8, 5.68)","(21.0, 36.0, 32.94117647058823)","(12.0, 17.0, 15.571428571428571)","(4.6, 5.9, 5.819736842105263)","(41.0, 80.0, 72.8)","(11.0, 13.5, 12.818181818181818)","(8.5, 11.5, 10.957142857142857)"
09-01-2023 12:55:22.015543,"(2.25, 2.66, 2.6533333333333333)","(4.2, 5.8, 5.68)","(21.0, 36.0, 33.44)","(12.0, 17.0, 16.0)","(4.6, 5.9, 5.819736842105263)","(41.0, 80.0, 72.8)","(11.0, 13.5, 12.818181818181818)","(8.5, 11.5, 10.957142857142857)"
09-01-2023 12:55:23.103200,"(2.25, 2.66, 2.6533333333333333)","(4.2, 5.8, 5.72)","(21.0, 36.0, 33.44)","(12.0, 17.0, 16.0)","(4.6, 5.9, 5.819736842105263)","(41.0, 80.0, 72.8)","(11.0, 13.5, 12.818181818181818)","(8.5, 11.5, 10.957142857142857)"
09-01-2023 12:55:24.219127,"(2.25, 2.66, 2.6533333333333333)","(4.2, 5.8, 5.72)","(21.0, 36.0, 32.8)","(12.0, 17.0, 16.0)","(4.6, 5.9, 5.7859375)","(41.0, 80.0, 72.8)","(11.0, 13.5, 12.818181818181818)","(8.5, 11.5, 10.673913043478262)"
09-01-2023 12:55:25.285072,"(2.25, 2.66, 2.6533333333333333)","(4.2, 5.8, 5.68)","(21.0, 36.0, 32.8)","(12.0, 17.0, 16.23913043478261)","(4.6, 5.8, 5.774025974025974)","(41.0, 80.0, 72.8)","(11.0, 13.5, 12.818181818181818)","(8.5, 11.5, 10.821428571428571)"
09-01-2023 12:55:26.332579,"(2.25, 2.66, 2.6500000000000004)","(4.2, 5.8, 5.72)","(21.0, 36.0, 32.8)","(12.0, 16.5, 16.017857142857142)","(4.6, 5.8, 5.786363636363636)","(41.0, 80.0, 72.8)","(11.0, 13.5, 12.818181818181818)","(8.5, 11.5, 10.673913043478262)"
09-01-2023 12:55:27.389084,"(2.25, 2.66, 2.6571428571428575)","(4.2, 5.8, 5.68)","(21.0, 36.0, 32.8)","(12.0, 16.5, 16.017857142857142)","(4.6, 5.8, 5.786363636363636)","(41.0, 80.0, 72.8)","(11.0, 13.5, 12.818181818181818)","(8.5, 11.5, 10.924242424242424)"
09-01-2023 12:55:28.473149,"(2.25, 2.66, 2.656923076923077)","(4.2, 5.8, 5.72)","(21.0, 36.0, 33.44)","(12.0, 16.5, 15.95)","(4.6, 5.8, 5.7918918918918925)","(41.0, 80.0, 72.8)","(11.0, 13.5, 12.75)","(8.5, 11.5, 10.924242424242424)"
09-01-2023 12:55:29.595389,"(2.25, 2.66, 2.656923076923077)","(4.2, 5.8, 5.68)","(21.0, 36.0, 32.8)","(12.0, 16.5, 15.88888888888889)","(4.6, 5.9, 5.807368421052632)","(41.0, 80.0, 72.8)","(11.0, 13.5, 12.818181818181818)","(8.5, 11.5, 10.76923076923077)"
09-01-2023 12:55:30.719161,"(2.25, 2.72, 2.644)","(4.2, 5.9, 5.642857142857142)","(21.0, 36.0, 33.44)","(12.0, 16.5, 15.88888888888889)","(4.6, 5.9, 5.827868852459017)","(41.0, 80.0, 72.8)","(11.0, 13.5, 12.72)","(8.5, 11.5, 11.148148148148149)"
09-01-2023 12:55:31.783913,"(2.25, 2.68, 2.64)","(4.2, 5.8, 5.764705882352941)","(21.0, 36.0, 33.44)","(12.0, 16.5, 15.777777777777779)","(4.6, 5.9, 5.827868852459017)","(41.0, 80.0, 72.8)","(11.0, 13.0, 12.72)","(8.5, 11.5, 11.148148148148149)"
09-01-2023 12:55:32.774689,"(2.25, 2.68, 2.633846153846154)","(4.2, 5.9, 5.76)","(21.0, 36.0, 32.8)","(12.0, 16.5, 15.777777777777779)","(4.6, 5.9, 5.827868852459017)","(41.0, 80.0, 72.8)","(11.0, 13.0, 12.72)","(8.5, 11.5, 11.148148148148149)"
09-01-2023 12:55:33.763028,"(2.25, 2.68, 2.633846153846154)","(4.2, 5.9, 5.7384615384615385)","(21.0, 36.0, 32.8)","(12.0, 16.5, 15.738095238095237)","(4.6, 5.9, 5.826666666666666)","(41.0, 80.0, 72.8)","(11.0, 13.0, 12.72)","(8.5, 11.5, 11.0)"
09-01-2023 12:55:34.773217,"(2.25, 2.68, 2.632)","(4.2, 5.9, 5.766666666666667)","(21.0, 36.0, 33.44)","(12.0, 16.5, 15.409090909090908)","(4.6, 5.9, 5.826666666666666)","(41.0, 80.0, 72.8)","(11.0, 13.0, 12.72)","(8.5, 11.5, 11.0)"
09-01-2023 12:55:35.800344,"(2.25, 2.68, 2.632)","(4.2, 5.7, 5.6255319148936165)","(21.0, 36.0, 32.8)","(12.0, 16.5, 15.409090909090908)","(4.6, 6.2, 5.997826086956522)","(41.0, 80.0, 75.23809523809524)","(11.0, 13.0, 12.72)","(8.5, 11.5, 11.104166666666666)"
09-01-2023 12:55:36.894199,"(2.25, 2.68, 2.632)","(4.2, 5.6, 5.561538461538461)","(21.0, 34.0, 32.857142857142854)","(12.0, 16.5, 15.409090909090908)","(4.6, 6.2, 6.094915254237288)","(41.0, 80.0, 75.23809523809524)","(11.0, 13.0, 12.72)","(8.5, 11.5, 11.232142857142858)"
09-01-2023 12:55:37.979839,"(2.25, 2.68, 2.632)","(4.2, 5.6, 5.561538461538461)","(21.0, 34.0, 32.5)","(12.0, 16.5, 15.409090909090908)","(4.6, 6.2, 5.901923076923077)","(41.0, 80.0, 75.23809523809524)","(11.0, 13.0, 12.72)","(8.5, 11.5, 11.232142857142858)"
09-01-2023 12:55:39.059956,"(2.25, 2.68, 2.648888888888889)","(4.2, 5.6, 5.573684210526316)","(21.0, 34.0, 32.5)","(12.0, 16.5, 15.357142857142858)","(4.6, 6.0, 5.90377358490566)","(41.0, 80.0, 75.23809523809524)","(11.0, 13.0, 12.882352941176471)","(8.5, 11.5, 11.15625)"
09-01-2023 12:55:40.072140,"(2.25, 2.68, 2.657058823529412)","(4.2, 5.6, 5.574999999999999)","(21.0, 34.0, 32.90909090909091)","(12.0, 16.5, 15.357142857142858)","(4.6, 6.0, 5.90377358490566)","(41.0, 80.0, 75.23809523809524)","(11.0, 13.0, 12.882352941176471)","(8.5, 11.5, 11.194444444444445)"
09-01-2023 12:55:41.103552,"(2.25, 2.68, 2.653157894736842)","(4.2, 5.6, 5.5285714285714285)","(21.0, 34.0, 32.588235294117645)","(12.0, 16.5, 15.357142857142858)","(4.6, 6.0, 5.901851851851852)","(41.0, 80.0, 78.82352941176471)","(11.0, 13.0, 12.882352941176471)","(8.5, 11.5, 11.25)"
09-01-2023 12:55:42.170849,"(2.25, 2.68, 2.6525000000000003)","(4.2, 5.5, 5.473913043478261)","(21.0, 34.0, 32.90909090909091)","(12.0, 16.5, 15.357142857142858)","(4.6, 6.0, 5.902752293577982)","(41.0, 80.0, 74.54545454545455)","(11.0, 13.0, 12.882352941176471)","(8.5, 11.5, 11.35)"
09-01-2023 12:55:43.221054,"(2.3, 2.7, 2.6672727272727275)","(4.4, 5.5, 5.409090909090909)","(26.0, 34.0, 32.588235294117645)","(12.0, 16.5, 15.357142857142858)","(4.6, 6.0, 5.902752293577982)","(51.0, 80.0, 74.54545454545455)","(11.0, 13.0, 12.882352941176471)","(8.5, 11.5, 11.74074074074074)"
09-01-2023 12:55:44.305421,"(2.3, 2.7, 2.65304347826087)","(4.4, 5.5, 5.423076923076923)","(26.0, 34.0, 32.588235294117645)","(12.0, 16.5, 15.794117647058824)","(4.6, 6.0, 5.907826086956522)","(51.0, 80.0, 74.54545454545455)","(11.0, 13.0, 12.8)","(8.5, 12.0, 11.7)"
09-01-2023 12:55:45.416813,"(2.3, 2.7, 2.65304347826087)","(4.4, 5.5, 5.406666666666666)","(26.0, 34.0, 32.90909090909091)","(12.0, 16.5, 15.794117647058824)","(4.6, 6.0, 5.767647058823529)","(51.0, 80.0, 74.54545454545455)","(11.0, 13.0, 13.0)","(8.5, 12.0, 11.9)"
09-01-2023 12:55:46.513417,"(2.3, 2.7, 2.65304347826087)","(4.4, 5.5, 5.406666666666666)","(26.0, 34.0, 32.5)","(12.0, 16.5, 15.794117647058824)","(4.6, 5.8, 5.764285714285714)","(51.0, 80.0, 74.54545454545455)","(11.0, 13.5, 13.0)","(8.5, 12.5, 11.863636363636363)"
09-01-2023 12:55:47.554627,"(2.3, 2.7, 2.6681250000000003)","(4.4, 5.5, 5.406666666666666)","(26.0, 40.0, 39.07692307692308)","(12.0, 16.5, 15.794117647058824)","(4.6, 5.8, 5.7)","(51.0, 80.0, 74.54545454545455)","(11.0, 13.5, 13.0)","(8.5, 12.5, 11.9)"
09-01-2023 12:55:48.591362,"(2.3, 2.7, 2.670666666666667)","(4.4, 5.4, 5.3578947368421055)","(26.0, 38.0, 36.90909090909091)","(12.0, 16.5, 15.880952380952381)","(4.6, 5.7, 5.6)","(51.0, 80.0, 74.54545454545455)","(11.0, 13.5, 13.0)","(8.5, 12.5, 11.944444444444445)"
09-01-2023 12:55:49.648454,"(2.3, 2.7, 2.6746153846153846)","(4.4, 5.5, 5.406666666666666)","(26.0, 38.0, 36.8)","(12.0, 16.5, 15.9)","(4.6, 5.7, 5.644186046511628)","(51.0, 80.0, 74.54545454545455)","(11.0, 13.5, 13.0)","(8.5, 12.5, 11.884615384615385)"
09-01-2023 12:55:50.681082,"(2.3, 2.7, 2.6725000000000003)","(4.4, 5.5, 5.406666666666666)","(26.0, 38.0, 37.2)","(12.0, 16.5, 15.928571428571429)","(4.6, 5.7, 5.645263157894737)","(51.0, 80.0, 74.0)","(11.0, 13.5, 13.0)","(8.5, 12.0, 11.884615384615385)"
09-01-2023 12:55:51.736566,"(2.3, 2.7, 2.6500000000000004)","(4.4, 5.5, 5.406666666666666)","(26.0, 38.0, 36.8)","(12.0, 16.5, 15.928571428571429)","(4.6, 5.7, 5.6410256410256405)","(51.0, 80.0, 74.73684210526315)","(11.0, 13.5, 13.0)","(8.5, 12.0, 11.857142857142858)"
09-01-2023 12:55:52.773453,"(2.3, 2.66, 2.646666666666667)","(4.4, 5.5, 5.423076923076923)","(26.0, 38.0, 37.2)","(12.0, 16.5, 15.928571428571429)","(4.6, 5.7, 5.6410256410256405)","(51.0, 80.0, 74.73684210526315)","(11.0, 13.5, 13.0)","(8.5, 12.5, 11.857142857142858)"
09-01-2023 12:55:53.805247,"(2.3, 2.66, 2.658647887323944)","(4.4, 5.5, 5.423076923076923)","(26.0, 38.0, 37.2)","(12.0, 16.5, 15.928571428571429)","(4.6, 5.7, 5.655670103092784)","(51.0, 80.0, 74.73684210526315)","(11.0, 13.5, 13.0)","(8.5, 12.5, 11.857142857142858)"
09-01-2023 12:55:54.791526,"(2.3, 2.68, 2.6791379310344827)","(4.4, 5.5, 5.423076923076923)","(26.0, 40.0, 38.857142857142854)","(12.0, 16.5, 15.928571428571429)","(4.6, 5.7, 5.64811320754717)","(51.0, 80.0, 74.73684210526315)","(11.0, 13.5, 13.0)","(8.5, 12.5, 11.857142857142858)"
09-01-2023 12:55:55.760306,"(2.3, 2.68, 2.66)","(4.4, 5.5, 5.423076923076923)","(26.0, 40.0, 38.666666666666664)","(12.0, 16.5, 15.928571428571429)","(4.6, 5.7, 5.64811320754717)","(51.0, 80.0, 73.33333333333333)","(11.0, 13.5, 13.0)","(8.5, 12.5, 11.857142857142858)"
09-01-2023 12:55:56.854673,"(2.3, 2.68, 2.66)","(4.4, 5.5, 5.406666666666666)","(26.0, 40.0, 37.77777777777778)","(12.0, 16.5, 16.0)","(4.6, 5.7, 5.64811320754717)","(51.0, 80.0, 73.33333333333333)","(11.0, 13.5, 13.0)","(8.5, 12.5, 11.857142857142858)"
09-01-2023 12:55:57.977852,"(2.3, 2.68, 2.661818181818182)","(4.4, 5.5, 5.406666666666666)","(26.0, 40.0, 37.45454545454545)","(12.0, 16.5, 16.0)","(4.6, 5.7, 5.643965517241379)","(51.0, 80.0, 73.6842105263158)","(11.0, 13.5, 13.021739130434783)","(8.5, 12.5, 11.857142857142858)"
09-01-2023 12:55:59.109179,"(2.3, 2.68, 2.664)","(4.4, 5.5, 5.406666666666666)","(26.0, 40.0, 38.25)","(12.0, 16.5, 16.0)","(4.6, 5.7, 5.65)","(51.0, 80.0, 73.6842105263158)","(11.0, 13.5, 13.021739130434783)","(8.5, 12.5, 10.928571428571429)"
09-01-2023 12:56:00.217129,"(2.3, 2.7, 2.6714285714285717)","(4.4, 5.5, 5.495918367346939)","(26.0, 40.0, 39.53846153846154)","(12.0, 16.5, 15.136363636363637)","(4.6, 5.7, 5.662068965517241)","(51.0, 80.0, 62.22222222222222)","(11.0, 13.5, 12.761904761904763)","(8.5, 11.0, 10.61111111111111)"
09-01-2023 12:56:01.396860,"(2.3, 2.7, 2.6858823529411766)","(4.4, 5.9, 5.805714285714285)","(26.0, 40.0, 39.53846153846154)","(12.0, 15.5, 14.863636363636363)","(4.6, 5.8, 5.661714285714285)","(51.0, 80.0, 61.904761904761905)","(11.0, 13.0, 12.857142857142858)","(8.5, 11.0, 10.605263157894736)"
09-01-2023 12:56:02.428698,"(2.3, 2.7, 2.679047619047619)","(4.4, 5.9, 5.3342857142857145)","(26.0, 40.0, 39.53846153846154)","(12.0, 15.5, 14.863636363636363)","(4.6, 5.8, 5.714598540145985)","(51.0, 80.0, 61.904761904761905)","(11.0, 13.5, 12.928571428571429)","(8.5, 11.0, 10.6875)"
09-01-2023 12:56:03.495858,"(2.3, 2.7, 2.696)","(4.4, 5.7, 5.557142857142857)","(26.0, 40.0, 39.53846153846154)","(12.0, 15.5, 15.0625)","(4.6, 5.8, 5.67945205479452)","(51.0, 80.0, 59.64285714285714)","(11.0, 13.5, 12.880952380952381)","(8.5, 11.0, 11.326086956521738)"
09-01-2023 12:56:04.592382,"(2.3, 2.72, 2.686857142857143)","(4.4, 5.7, 5.526086956521739)","(26.0, 40.0, 39.53846153846154)","(12.0, 15.5, 15.181818181818182)","(4.6, 5.7, 5.6765625)","(51.0, 80.0, 72.22222222222223)","(11.0, 13.0, 12.6)","(8.5, 11.5, 11.2625)"
09-01-2023 12:56:05.678518,"(2.3, 2.72, 2.686)","(4.4, 5.7, 5.662264150943396)","(26.0, 40.0, 39.53846153846154)","(12.0, 15.5, 15.076923076923077)","(4.6, 5.7, 5.6765625)","(51.0, 75.0, 61.111111111111114)","(11.0, 13.0, 12.904761904761905)","(8.5, 11.5, 11.39516129032258)"
09-01-2023 12:56:06.757185,"(2.3, 2.72, 2.686)","(4.4, 5.7, 5.62)","(26.0, 40.0, 39.2)","(12.0, 15.5, 15.071428571428571)","(4.6, 5.7, 5.634848484848485)","(51.0, 75.0, 61.111111111111114)","(11.0, 13.0, 12.9)","(8.5, 11.5, 11.43859649122807)"
09-01-2023 12:56:07.841390,"(2.3, 2.72, 2.692857142857143)","(4.4, 5.7, 5.605882352941177)","(26.0, 40.0, 39.2)","(12.0, 15.5, 15.071428571428571)","(4.6, 5.7, 5.634848484848485)","(51.0, 75.0, 61.111111111111114)","(11.0, 13.0, 12.9)","(8.5, 11.5, 11.43859649122807)"
09-01-2023 12:56:08.965676,"(2.3, 2.72, 2.6972972972972973)","(4.4, 5.7, 5.589655172413793)","(26.0, 40.0, 39.2)","(12.0, 15.5, 15.136363636363637)","(4.6, 5.7, 5.638129496402878)","(51.0, 75.0, 61.111111111111114)","(11.0, 13.0, 12.833333333333334)","(8.5, 11.5, 11.46774193548387)"
09-01-2023 12:56:10.054429,"(2.3, 2.72, 2.6972972972972973)","(4.4, 5.7, 5.594736842105263)","(26.0, 40.0, 39.666666666666664)","(12.0, 15.5, 15.136363636363637)","(4.6, 5.7, 5.632283464566929)","(51.0, 75.0, 69.375)","(11.0, 13.0, 12.833333333333334)","(8.5, 11.5, 11.402777777777779)"
09-01-2023 12:56:11.222204,"(2.3, 2.72, 2.6870588235294117)","(4.4, 5.7, 5.594736842105263)","(26.0, 40.0, 39.666666666666664)","(12.0, 15.5, 15.136363636363637)","(4.6, 5.7, 5.633333333333334)","(51.0, 75.0, 69.375)","(11.0, 13.0, 12.833333333333334)","(8.5, 11.5, 11.439655172413794)"
09-01-2023 12:56:12.337233,"(2.3, 2.72, 2.68421052631579)","(4.4, 5.7, 5.597435897435897)","(26.0, 40.0, 39.666666666666664)","(12.0, 15.5, 15.136363636363637)","(4.6, 5.7, 5.635338345864662)","(51.0, 75.0, 69.375)","(11.0, 13.0, 12.833333333333334)","(8.5, 11.5, 11.439655172413794)"
09-01-2023 12:56:13.438263,"(2.3, 2.72, 2.6880645161290326)","(4.4, 5.7, 5.588888888888889)","(26.0, 40.0, 39.666666666666664)","(12.0, 15.5, 15.067567567567568)","(4.6, 5.7, 5.589795918367347)","(51.0, 75.0, 69.375)","(11.0, 13.0, 12.782608695652174)","(8.5, 11.5, 11.3984375)"
09-01-2023 12:56:14.507616,"(2.3, 2.72, 2.685714285714286)","(4.4, 5.7, 5.602439024390244)","(26.0, 40.0, 39.666666666666664)","(12.0, 15.5, 15.067567567567568)","(4.6, 5.7, 5.588659793814433)","(51.0, 75.0, 69.375)","(11.0, 13.0, 12.782608695652174)","(8.5, 11.5, 11.439655172413794)"
09-01-2023 12:56:15.612571,"(2.3, 2.72, 2.6995348837209305)","(4.4, 5.7, 5.575)","(26.0, 40.0, 39.666666666666664)","(12.0, 15.5, 15.136363636363637)","(4.6, 5.7, 5.588659793814433)","(51.0, 75.0, 69.375)","(11.0, 13.0, 12.75)","(8.5, 11.5, 11.481132075471699)"
09-01-2023 12:56:16.647138,"(2.3, 2.72, 2.6995348837209305)","(4.4, 5.7, 5.552941176470588)","(26.0, 40.0, 39.666666666666664)","(12.0, 15.5, 15.136363636363637)","(4.6, 5.7, 5.588659793814433)","(51.0, 75.0, 69.375)","(11.0, 13.0, 12.75)","(8.5, 11.5, 11.489795918367347)"
