,Kamendable Feeling,Safe Jewels,Little Wednesday,Isabella Princess,Double Happiness,I Want It All Nz,Calypso Mistress
14-12-2022 13:10:59.050766,"(7.0, 9.8, 9.514285714285714)","(31.0, 85.0, 65.0)","(101.0, 300.0, 287.05882352941177)","(4.0, 5.4, 5.2875000000000005)","(1.75, 2.0, 1.9777777777777779)","(41.0, 99999, 99990)","(4.6, 6.4, 6.333333333333334)"
14-12-2022 13:11:00.265176,"(7.0, 9.8, 9.514285714285714)","(31.0, 85.0, 65.0)","(101.0, 300.0, 287.05882352941177)","(4.0, 5.4, 5.2875000000000005)","(1.75, 2.0, 1.9777777777777779)","(41.0, 99999, 99990)","(4.6, 6.4, 6.333333333333334)"
14-12-2022 13:11:01.374630,"(7.0, 9.8, 9.514285714285714)","(31.0, 85.0, 65.0)","(101.0, 300.0, 287.05882352941177)","(4.0, 5.4, 5.2875000000000005)","(1.75, 2.0, 1.9923076923076923)","(41.0, 99999, 99990)","(4.6, 6.4, 6.276923076923077)"
14-12-2022 13:11:02.496773,"(7.0, 9.8, 9.514285714285714)","(31.0, 85.0, 65.0)","(101.0, 300.0, 278.2352941176471)","(4.0, 5.4, 5.258333333333334)","(1.75, 2.0, 1.9755813953488373)","(41.0, 99999, 99990)","(4.6, 6.4, 6.171428571428572)"
14-12-2022 13:11:03.531914,"(7.0, 9.8, 9.522222222222222)","(31.0, 85.0, 64.54545454545455)","(101.0, 290.0, 278.2352941176471)","(4.0, 5.4, 5.258333333333334)","(1.75, 2.0, 1.9755813953488373)","(41.0, 99999, 99990)","(4.6, 6.4, 6.171428571428572)"
14-12-2022 13:11:04.823571,"(7.0, 9.8, 9.522222222222222)","(31.0, 85.0, 64.54545454545455)","(101.0, 290.0, 278.2352941176471)","(4.0, 5.4, 5.258333333333334)","(1.75, 2.0, 1.9755813953488373)","(41.0, 99999, 99990)","(4.6, 6.4, 6.171428571428572)"
14-12-2022 13:11:06.014699,"(7.0, 9.8, 9.53913043478261)","(31.0, 85.0, 64.54545454545455)","(101.0, 290.0, 269.4117647058823)","(4.0, 5.4, 5.2299999999999995)","(1.75, 2.0, 1.9374468085106382)","(41.0, 99999, 99990)","(4.6, 6.4, 6.276923076923077)"
14-12-2022 13:11:07.318366,"(7.0, 9.8, 9.56)","(31.0, 85.0, 60.769230769230774)","(101.0, 280.0, 269.4117647058823)","(4.0, 5.4, 5.2299999999999995)","(1.75, 2.0, 1.9383333333333332)","(41.0, 99999, 99990)","(4.6, 6.4, 6.276923076923077)"
14-12-2022 13:11:08.641424,"(7.0, 9.8, 9.430769230769231)","(31.0, 85.0, 60.769230769230774)","(101.0, 280.0, 254.28571428571428)","(4.0, 5.4, 5.2299999999999995)","(1.75, 1.99, 1.9375)","(41.0, 99999, 99990)","(4.6, 6.4, 6.276923076923077)"
14-12-2022 13:11:09.933048,"(7.0, 9.8, 9.430769230769231)","(31.0, 85.0, 70.0)","(101.0, 280.0, 254.28571428571428)","(4.0, 5.4, 5.170588235294117)","(1.75, 1.99, 1.9620833333333334)","(41.0, 99999, 99990)","(4.6, 6.4, 6.023529411764706)"
14-12-2022 13:11:11.297937,"(7.0, 9.8, 9.4)","(31.0, 85.0, 65.71428571428571)","(101.0, 270.0, 256.0)","(4.0, 5.4, 5.2555555555555555)","(1.75, 2.0, 1.936923076923077)","(41.0, 99999, 99990)","(4.6, 6.4, 6.775418994413408)"
14-12-2022 13:11:12.428027,"(7.0, 9.8, 9.4)","(31.0, 85.0, 65.71428571428571)","(101.0, 270.0, 256.0)","(4.0, 5.4, 5.2555555555555555)","(1.75, 1.96, 1.936923076923077)","(41.0, 99999, 99990)","(4.6, 6.8, 6.775418994413408)"
14-12-2022 13:11:13.578575,"(7.0, 9.8, 9.254545454545456)","(31.0, 85.0, 65.71428571428571)","(101.0, 270.0, 256.0)","(4.0, 5.4, 5.153846153846154)","(1.75, 1.96, 1.943157894736842)","(41.0, 99999, 99990)","(4.6, 7.2, 7.1717277486911)"
14-12-2022 13:11:14.794888,"(7.0, 9.8, 9.32)","(31.0, 85.0, 70.0)","(101.0, 270.0, 260.0)","(4.0, 5.4, 5.2)","(1.75, 1.89, 1.8898449612403099)","(41.0, 99999, 99990)","(4.6, 7.2, 7.188888888888889)"
14-12-2022 13:11:16.058900,"(7.0, 9.8, 9.32)","(31.0, 85.0, 70.0)","(101.0, 270.0, 260.0)","(4.0, 5.4, 5.2)","(1.75, 1.89, 1.8805825242718446)","(41.0, 99999, 99990)","(4.6, 7.2, 7.190909090909091)"
14-12-2022 13:11:17.299699,"(7.0, 9.8, 9.386206896551725)","(31.0, 85.0, 70.0)","(101.0, 270.0, 260.0)","(4.0, 5.4, 5.16)","(1.75, 1.9, 1.8805806451612903)","(41.0, 99999, 99990)","(4.6, 7.2, 7.190909090909091)"
14-12-2022 13:11:18.482288,"(7.0, 9.8, 9.636363636363637)","(31.0, 85.0, 70.0)","(101.0, 270.0, 260.0)","(4.0, 5.4, 5.04)","(1.75, 1.9, 1.85)","(41.0, 99999, 99990)","(4.6, 7.2, 7.190909090909091)"
14-12-2022 13:11:19.487169,"(7.0, 9.8, 9.088888888888889)","(31.0, 85.0, 70.0)","(101.0, 270.0, 261.42857142857144)","(4.0, 5.4, 5.13)","(1.75, 1.86, 1.8558333333333334)","(41.0, 99999, 99990)","(4.6, 7.2, 7.336842105263158)"
14-12-2022 13:11:20.509611,"(7.0, 9.8, 9.676923076923078)","(31.0, 85.0, 70.0)","(101.0, 270.0, 261.42857142857144)","(4.0, 5.4, 5.194285714285715)","(1.75, 1.86, 1.8558333333333334)","(41.0, 99999, 99990)","(4.6, 7.4, 7.336842105263158)"
14-12-2022 13:11:21.690637,"(7.0, 9.8, 9.676923076923078)","(31.0, 85.0, 70.0)","(101.0, 270.0, 261.42857142857144)","(4.0, 5.4, 5.194285714285715)","(1.75, 1.86, 1.8558333333333334)","(41.0, 99999, 99990)","(4.6, 7.4, 7.352)"
14-12-2022 13:11:22.849885,"(7.0, 10.0, 9.423076923076923)","(31.0, 85.0, 70.0)","(101.0, 270.0, 261.42857142857144)","(4.0, 5.4, 5.194285714285715)","(1.75, 1.86, 1.8558333333333334)","(41.0, 99999, 99990)","(4.8, 7.4, 7.352)"
14-12-2022 13:11:24.004364,"(7.0, 10.0, 9.5)","(31.0, 80.0, 75.45454545454545)","(101.0, 270.0, 261.42857142857144)","(4.0, 5.4, 5.205405405405406)","(1.75, 1.86, 1.8558333333333334)","(41.0, 99999, 99990)","(4.8, 7.4, 7.352)"
14-12-2022 13:11:25.084353,"(7.0, 10.0, 9.607142857142858)","(31.0, 80.0, 75.45454545454545)","(101.0, 290.0, 278.57142857142856)","(4.0, 5.4, 5.194285714285715)","(1.75, 1.86, 1.8558333333333334)","(41.0, 99999, 99990)","(4.8, 7.4, 7.564705882352941)"
14-12-2022 13:11:26.250055,"(7.0, 10.0, 9.607142857142858)","(31.0, 80.0, 70.0)","(101.0, 290.0, 270.0)","(4.0, 5.4, 5.155555555555556)","(1.75, 1.86, 1.853888888888889)","(41.0, 99999, 99990)","(4.8, 7.6, 7.62)"
14-12-2022 13:11:27.449664,"(7.0, 9.8, 9.636363636363637)","(31.0, 80.0, 70.0)","(101.0, 290.0, 270.0)","(4.0, 5.4, 5.155555555555556)","(1.75, 1.86, 1.7986538461538462)","(41.0, 99999, 99990)","(4.8, 7.8, 7.622222222222222)"
14-12-2022 13:11:28.606437,"(7.0, 9.8, 9.62)","(31.0, 80.0, 75.45454545454545)","(101.0, 310.0, 270.0)","(4.0, 5.4, 5.25)","(1.7, 1.8, 1.833157894736842)","(41.0, 99999, 99990)","(4.8, 7.8, 7.694736842105263)"
14-12-2022 13:11:29.740231,"(7.0, 9.8, 9.5)","(31.0, 80.0, 75.45454545454545)","(101.0, 310.0, 270.0)","(4.0, 5.4, 5.3100000000000005)","(1.7, 1.87, 1.83)","(41.0, 99999, 99990)","(4.8, 7.8, 7.723076923076923)"
14-12-2022 13:11:30.893403,"(7.0, 10.0, 9.733333333333333)","(31.0, 80.0, 72.85714285714286)","(101.0, 310.0, 302.5)","(4.0, 5.4, 5.3100000000000005)","(1.7, 1.87, 1.8234782608695652)","(41.0, 99999, 99990)","(4.8, 7.8, 7.884615384615385)"
14-12-2022 13:11:32.030504,"(7.0, 10.0, 9.85)","(31.0, 80.0, 72.85714285714286)","(101.0, 340.0, 302.5)","(4.0, 5.4, 5.3100000000000005)","(1.7, 1.86, 1.8337078651685395)","(41.0, 99999, 99990)","(4.8, 8.0, 7.870270270270271)"
14-12-2022 13:11:33.222531,"(7.0, 9.8, 9.690909090909091)","(31.0, 80.0, 71.66666666666667)","(101.0, 330.0, 307.5)","(4.0, 5.4, 5.26)","(1.7, 1.85, 1.85375)","(41.0, 99999, 99990)","(4.8, 8.0, 7.94375)"
14-12-2022 13:11:34.473008,"(7.0, 9.8, 9.4625)","(31.0, 80.0, 74.44444444444444)","(101.0, 330.0, 307.5)","(4.0, 5.4, 5.26)","(1.7, 1.86, 1.815206611570248)","(41.0, 99999, 99990)","(4.8, 8.0, 7.88)"
14-12-2022 13:11:35.728915,"(7.0, 9.8, 9.542857142857143)","(31.0, 80.0, 76.875)","(101.0, 330.0, 300.0)","(4.0, 5.4, 5.26875)","(1.7, 1.84, 1.815206611570248)","(41.0, 99999, 99990)","(5.0, 8.0, 7.7749999999999995)"
14-12-2022 13:11:36.954206,"(7.0, 9.6, 9.379999999999999)","(31.0, 75.0, 68.33333333333333)","(101.0, 320.0, 292.0)","(4.0, 5.4, 5.26)","(1.7, 1.84, 1.820188679245283)","(41.0, 99999, 99990)","(5.0, 7.8, 7.779999999999999)"
14-12-2022 13:11:38.114347,"(7.0, 9.6, 9.379999999999999)","(31.0, 75.0, 70.0)","(101.0, 320.0, 292.0)","(4.0, 5.4, 5.119999999999999)","(1.7, 1.84, 1.7627322404371584)","(41.0, 99999, 99990)","(5.0, 7.8, 8.096)"
14-12-2022 13:11:39.208341,"(7.0, 9.8, 9.681481481481482)","(31.0, 75.0, 70.0)","(101.0, 320.0, 292.0)","(4.0, 5.5, 5.211538461538462)","(1.7, 1.81, 1.7637333333333334)","(41.0, 99999, 99990)","(5.0, 8.4, 8.096)"
14-12-2022 13:11:40.195943,"(7.0, 9.8, 9.681481481481482)","(31.0, 75.0, 70.71428571428571)","(101.0, 320.0, 290.0)","(4.0, 5.5, 5.291666666666667)","(1.7, 1.81, 1.7961290322580645)","(41.0, 99999, 99990)","(5.0, 8.4, 8.046511627906977)"
14-12-2022 13:11:41.280874,"(7.0, 9.6, 9.552)","(31.0, 75.0, 73.0)","(101.0, 310.0, 302.8571428571429)","(4.0, 5.5, 5.296428571428572)","(1.7, 1.8, 1.7819607843137255)","(41.0, 99999, 99990)","(5.0, 8.4, 8.842105263157896)"
14-12-2022 13:11:42.463999,"(7.0, 9.6, 9.552)","(31.0, 70.0, 68.33333333333333)","(101.0, 310.0, 301.6666666666667)","(4.0, 5.5, 5.377419354838709)","(1.7, 1.8, 1.796923076923077)","(41.0, 99999, 99990)","(5.0, 9.0, 8.94375)"
14-12-2022 13:11:43.547053,"(7.0, 9.6, 9.542857142857143)","(31.0, 65.0, 62.5)","(101.0, 310.0, 301.6666666666667)","(4.0, 5.5, 5.38)","(1.7, 1.82, 1.8067307692307693)","(41.0, 99999, 99990)","(5.0, 9.0, 8.846153846153847)"
14-12-2022 13:11:44.625079,"(7.0, 9.6, 9.542857142857143)","(31.0, 60.0, 55.63636363636364)","(101.0, 340.0, 326.6666666666667)","(4.2, 5.5, 5.414285714285715)","(1.7, 1.82, 1.8067307692307693)","(41.0, 99999, 99990)","(5.0, 9.0, 8.846153846153847)"
14-12-2022 13:11:45.653582,"(7.0, 9.6, 9.542857142857143)","(31.0, 60.0, 51.529411764705884)","(101.0, 330.0, 318.3333333333333)","(4.2, 5.6, 5.5874999999999995)","(1.7, 1.8, 1.779611650485437)","(41.0, 99999, 99990)","(5.0, 9.0, 8.846153846153847)"
14-12-2022 13:11:46.709211,"(7.0, 9.6, 9.542857142857143)","(31.0, 60.0, 48.92307692307692)","(101.0, 330.0, 318.3333333333333)","(4.2, 5.6, 5.491666666666666)","(1.7, 1.8, 1.7816)","(41.0, 99999, 99990)","(5.0, 9.0, 8.85)"
14-12-2022 13:11:47.818784,"(7.0, 9.6, 9.354545454545454)","(31.0, 55.0, 48.0)","(101.0, 320.0, 301.6666666666667)","(4.2, 5.5, 5.492307692307692)","(1.65, 1.8, 1.7768181818181819)","(51.0, 99999, 99990)","(5.5, 9.0, 8.7625)"
14-12-2022 13:11:48.966946,"(7.0, 9.6, 9.425806451612903)","(31.0, 55.0, 50.285714285714285)","(101.0, 310.0, 301.6666666666667)","(4.2, 5.5, 5.398039215686274)","(1.65, 1.8, 1.7904166666666668)","(51.0, 99999, 99990)","(5.5, 9.0, 8.76734693877551)"
14-12-2022 13:11:50.165490,"(7.0, 10.0, 9.688888888888888)","(31.0, 55.0, 50.285714285714285)","(101.0, 310.0, 300.0)","(4.2, 5.5, 5.398039215686274)","(1.65, 1.8, 1.7850000000000001)","(51.0, 99999, 99990)","(5.5, 9.0, 8.808)"
14-12-2022 13:11:51.376666,"(7.0, 10.0, 9.688888888888888)","(31.0, 55.0, 50.285714285714285)","(101.0, 310.0, 290.0)","(4.2, 5.5, 5.55)","(1.65, 1.8, 1.760909090909091)","(51.0, 99999, 99990)","(5.5, 9.0, 8.784615384615384)"
14-12-2022 13:11:52.503378,"(7.0, 10.0, 9.8)","(31.0, 55.0, 50.285714285714285)","(101.0, 320.0, 297.5)","(4.2, 5.6, 5.427272727272728)","(1.65, 1.79, 1.7504597701149425)","(51.0, 99999, 99990)","(5.5, 9.0, 8.726315789473684)"
14-12-2022 13:11:53.687715,"(7.0, 10.0, 9.822222222222223)","(31.0, 55.0, 48.0)","(101.0, 310.0, 290.0)","(4.2, 5.5, 5.4714285714285715)","(1.65, 1.77, 1.7545985401459854)","(51.0, 99999, 99990)","(5.5, 8.8, 8.766666666666666)"
14-12-2022 13:11:54.791542,"(7.0, 10.0, 9.9)","(31.0, 50.0, 47.333333333333336)","(101.0, 300.0, 290.0)","(4.2, 5.5, 5.515384615384615)","(1.65, 1.76, 1.7404545454545455)","(51.0, 99999, 99990)","(5.5, 9.0, 8.784615384615384)"
14-12-2022 13:11:55.976616,"(7.0, 10.5, 9.824137931034484)","(31.0, 50.0, 47.0)","(101.0, 300.0, 300.0)","(4.2, 5.7, 5.630434782608695)","(1.65, 1.75, 1.7635714285714286)","(51.0, 99999, 99990)","(5.5, 9.0, 8.982857142857142)"
14-12-2022 13:11:57.086363,"(7.0, 9.8, 9.42488038277512)","(31.0, 55.0, 45.25)","(101.0, 310.0, 300.0)","(4.2, 5.7, 5.433333333333334)","(1.65, 1.77, 1.7645535714285714)","(51.0, 99999, 99990)","(5.5, 9.0, 8.911111111111111)"
14-12-2022 13:11:58.197329,"(7.0, 9.8, 9.424761904761905)","(31.0, 55.0, 43.625)","(101.0, 310.0, 302.0)","(4.2, 5.6, 5.4125000000000005)","(1.65, 1.79, 1.755)","(51.0, 99999, 99990)","(5.5, 9.0, 8.952941176470588)"
14-12-2022 13:11:59.292528,"(7.0, 9.4, 9.38888888888889)","(31.0, 55.0, 43.625)","(101.0, 310.0, 302.0)","(4.2, 5.6, 5.45)","(1.65, 1.76, 1.7568181818181818)","(51.0, 99999, 99990)","(5.5, 9.0, 8.765217391304347)"
14-12-2022 13:12:00.378127,"(7.0, 9.6, 9.399999999999999)","(31.0, 55.0, 43.625)","(101.0, 320.0, 302.0)","(4.2, 5.6, 5.491666666666666)","(1.6, 1.76, 1.768490566037736)","(51.0, 99999, 99990)","(5.5, 9.0, 8.68235294117647)"
14-12-2022 13:12:01.374718,"(7.0, 9.6, 9.312)","(31.0, 55.0, 45.375)","(101.0, 310.0, 302.0)","(4.2, 5.6, 5.344444444444444)","(1.6, 1.79, 1.803)","(51.0, 99999, 99990)","(5.5, 9.0, 8.64)"
14-12-2022 13:12:02.549478,"(7.0, 9.6, 9.245901639344263)","(31.0, 55.0, 51.0)","(101.0, 310.0, 256.6666666666667)","(4.2, 5.5, 5.359999999999999)","(1.6, 1.83, 1.8082608695652174)","(51.0, 99999, 99990)","(5.5, 9.0, 8.777777777777779)"
14-12-2022 13:12:03.584457,"(7.0, 9.6, 9.168)","(31.0, 60.0, 51.0)","(101.0, 310.0, 262.5)","(4.2, 5.5, 5.359999999999999)","(1.6, 1.81, 1.7946153846153847)","(51.0, 99999, 99990)","(5.5, 8.8, 8.755555555555556)"
14-12-2022 13:12:04.704202,"(7.0, 9.6, 9.15)","(31.0, 60.0, 45.0)","(101.0, 360.0, 290.0)","(4.2, 5.5, 5.359999999999999)","(1.6, 1.81, 1.7966666666666666)","(51.0, 99999, 99990)","(5.5, 8.8, 8.476923076923077)"
14-12-2022 13:12:05.761305,"(7.0, 9.6, 9.15)","(31.0, 60.0, 45.0)","(101.0, 350.0, 290.0)","(4.2, 5.5, 5.2084210526315795)","(1.6, 1.81, 1.7833333333333334)","(51.0, 99999, 99990)","(5.5, 8.6, 8.246153846153845)"
14-12-2022 13:12:06.797555,"(7.0, 9.6, 9.10909090909091)","(31.0, 60.0, 46.666666666666664)","(101.0, 350.0, 290.0)","(4.2, 5.4, 5.2084210526315795)","(1.6, 1.83, 1.7833333333333334)","(51.0, 99999, 99990)","(5.5, 8.8, 8.246153846153845)"
14-12-2022 13:12:07.794092,"(7.0, 9.6, 9.10909090909091)","(31.0, 60.0, 45.0)","(101.0, 350.0, 290.0)","(4.2, 5.4, 5.2084210526315795)","(1.6, 1.83, 1.7833333333333334)","(51.0, 99999, 99990)","(5.5, 8.8, 8.246153846153845)"
14-12-2022 13:12:08.856052,"(7.0, 9.6, 9.10909090909091)","(31.0, 60.0, 46.666666666666664)","(101.0, 360.0, 273.3333333333333)","(4.2, 5.4, 5.2125)","(1.6, 1.8, 1.7807142857142857)","(51.0, 99999, 99990)","(5.5, 8.8, 8.452631578947368)"
14-12-2022 13:12:10.425687,"(7.0, 9.6, 9.266666666666666)","(31.0, 60.0, 47.2)","(101.0, 360.0, 300.0)","(4.2, 5.4, 5.208695652173914)","(1.6, 1.8, 1.780399274047187)","(51.0, 99999, 99990)","(5.5, 8.6, 8.516666666666666)"
14-12-2022 13:12:11.834493,"(7.0, 9.6, 9.36923076923077)","(31.0, 60.0, 47.2)","(101.0, 360.0, 300.0)","(4.2, 5.4, 5.36)","(1.6, 1.8, 1.780399274047187)","(51.0, 99999, 99990)","(5.5, 8.6, 8.516666666666666)"
14-12-2022 13:12:13.159947,"(7.0, 9.6, 9.36923076923077)","(31.0, 60.0, 52.0)","(101.0, 360.0, 300.0)","(4.2, 5.4, 5.305882352941176)","(1.6, 1.8, 1.7808849557522124)","(51.0, 99999, 99990)","(5.5, 8.6, 8.367272727272727)"
14-12-2022 13:12:14.499223,"(7.0, 9.6, 9.258536585365853)","(31.0, 60.0, 52.0)","(101.0, 360.0, 295.0)","(4.2, 5.5, 5.362857142857143)","(1.6, 1.8, 1.7873793103448277)","(51.0, 99999, 99990)","(5.5, 8.6, 8.321739130434782)"
14-12-2022 13:12:15.757406,"(7.0, 9.6, 9.418181818181818)","(31.0, 60.0, 48.266666666666666)","(101.0, 350.0, 306.6666666666667)","(4.2, 5.5, 5.4)","(1.6, 1.79, 1.7756842105263158)","(51.0, 99999, 99990)","(5.5, 8.6, 8.321739130434782)"
14-12-2022 13:12:16.874107,"(7.0, 9.6, 9.48235294117647)","(31.0, 60.0, 48.266666666666666)","(101.0, 340.0, 306.6666666666667)","(4.2, 5.5, 5.442857142857143)","(1.6, 1.8, 1.7756842105263158)","(51.0, 99999, 99990)","(5.5, 8.6, 8.321739130434782)"
14-12-2022 13:12:18.096481,"(7.0, 9.6, 9.302127659574467)","(31.0, 60.0, 48.266666666666666)","(101.0, 340.0, 306.6666666666667)","(4.2, 5.5, 5.594117647058823)","(1.6, 1.8, 1.778962962962963)","(51.0, 99999, 99990)","(5.5, 8.6, 8.321739130434782)"
14-12-2022 13:12:19.341510,"(7.0, 9.6, 9.281818181818181)","(31.0, 60.0, 48.266666666666666)","(101.0, 340.0, 306.6666666666667)","(4.2, 5.6, 5.688235294117647)","(1.6, 1.79, 1.778962962962963)","(51.0, 99999, 99990)","(5.5, 8.6, 8.321739130434782)"
14-12-2022 13:12:20.402326,"(7.0, 9.6, 9.281818181818181)","(31.0, 60.0, 48.266666666666666)","(101.0, 340.0, 306.6666666666667)","(4.2, 5.7, 5.688235294117647)","(1.6, 1.79, 1.778852867830424)","(51.0, 99999, 99990)","(5.5, 8.6, 8.344)"
14-12-2022 13:12:21.665886,"(7.0, 9.6, 9.281818181818181)","(31.0, 60.0, 49.0)","(101.0, 340.0, 306.6666666666667)","(4.2, 5.7, 5.688235294117647)","(1.6, 1.79, 1.778852867830424)","(51.0, 99999, 99990)","(5.5, 8.6, 8.344)"
14-12-2022 13:12:22.789118,"(7.0, 9.6, 9.281818181818181)","(31.0, 60.0, 49.0)","(101.0, 340.0, 306.6666666666667)","(4.2, 5.7, 5.688235294117647)","(1.6, 1.79, 1.778852867830424)","(51.0, 99999, 99990)","(5.5, 8.6, 8.344)"
14-12-2022 13:12:23.907029,"(7.0, 9.6, 9.25)","(31.0, 60.0, 49.0)","(101.0, 340.0, 306.6666666666667)","(4.2, 5.8, 5.775925925925926)","(1.6, 1.79, 1.782531328320802)","(51.0, 99999, 99990)","(5.5, 8.6, 8.234285714285713)"
14-12-2022 13:12:25.009632,"(7.5, 9.6, 9.25)","(31.0, 60.0, 49.0)","(101.0, 340.0, 306.6666666666667)","(4.4, 5.8, 5.785416666666666)","(1.55, 1.78, 1.7780645161290323)","(41.0, 99999, 99990)","(6.0, 8.6, 8.234285714285713)"
14-12-2022 13:12:26.056577,"(7.5, 9.6, 9.25)","(31.0, 60.0, 49.0)","(101.0, 340.0, 306.6666666666667)","(4.4, 5.9, 5.864000000000001)","(1.55, 1.78, 1.7776923076923077)","(41.0, 99999, 99990)","(6.0, 8.6, 8.208163265306123)"
14-12-2022 13:12:27.394930,"(7.5, 9.6, 9.218181818181819)","(31.0, 55.0, 50.875)","(101.0, 340.0, 306.6666666666667)","(4.4, 5.9, 5.992)","(1.55, 1.76, 1.7504255319148936)","(41.0, 99999, 99990)","(6.0, 8.6, 8.36923076923077)"
14-12-2022 13:12:28.584560,"(7.5, 9.6, 9.25)","(31.0, 55.0, 50.285714285714285)","(101.0, 340.0, 306.6666666666667)","(4.4, 6.0, 5.992)","(1.55, 1.76, 1.7504255319148936)","(41.0, 99999, 99990)","(6.0, 8.6, 8.36923076923077)"
14-12-2022 13:12:29.790037,"(7.5, 9.6, 9.25)","(31.0, 55.0, 50.285714285714285)","(101.0, 340.0, 306.6666666666667)","(4.4, 6.0, 5.992)","(1.55, 1.76, 1.7489473684210526)","(41.0, 99999, 99990)","(6.0, 8.6, 8.36923076923077)"
14-12-2022 13:12:30.942452,"(7.5, 9.6, 9.25)","(31.0, 55.0, 50.285714285714285)","(101.0, 340.0, 306.6666666666667)","(4.4, 6.0, 6.018750000000001)","(1.55, 1.76, 1.7489473684210526)","(41.0, 99999, 99990)","(6.0, 8.6, 8.266666666666666)"
14-12-2022 13:12:32.089886,"(7.5, 9.6, 9.218181818181819)","(31.0, 55.0, 46.75)","(101.0, 340.0, 306.6666666666667)","(4.4, 6.2, 5.863636363636363)","(1.55, 1.76, 1.7489473684210526)","(41.0, 99999, 99990)","(6.0, 8.6, 8.36923076923077)"
14-12-2022 13:12:33.050692,"(7.5, 9.6, 9.194202898550724)","(31.0, 55.0, 47.2)","(101.0, 340.0, 306.6666666666667)","(4.4, 6.2, 5.863636363636363)","(1.55, 1.76, 1.7489473684210526)","(41.0, 99999, 99990)","(6.0, 8.6, 8.377777777777776)"
14-12-2022 13:12:34.065811,"(7.5, 9.6, 9.081818181818182)","(31.0, 55.0, 52.46153846153846)","(101.0, 340.0, 306.6666666666667)","(4.4, 6.2, 5.745454545454546)","(1.55, 1.76, 1.7498620689655173)","(41.0, 99999, 99990)","(6.0, 8.6, 8.377777777777776)"
14-12-2022 13:12:35.247540,"(7.5, 9.6, 9.081818181818182)","(31.0, 55.0, 52.46153846153846)","(101.0, 340.0, 306.6666666666667)","(4.4, 6.2, 5.785714285714286)","(1.55, 1.76, 1.743076923076923)","(41.0, 99999, 99990)","(6.0, 8.6, 8.244444444444444)"
14-12-2022 13:12:36.424908,"(7.5, 9.6, 9.144)","(31.0, 55.0, 52.46153846153846)","(101.0, 340.0, 306.6666666666667)","(4.4, 6.0, 5.785714285714286)","(1.55, 1.78, 1.74225)","(41.0, 99999, 99990)","(6.0, 8.6, 8.263157894736842)"
14-12-2022 13:12:37.463658,"(7.5, 9.6, 9.155555555555555)","(31.0, 55.0, 50.666666666666664)","(101.0, 340.0, 306.6666666666667)","(4.4, 6.0, 5.833333333333333)","(1.55, 1.79, 1.74225)","(41.0, 99999, 99990)","(6.0, 8.6, 8.263157894736842)"
14-12-2022 13:12:38.630792,"(7.5, 9.6, 9.155555555555555)","(31.0, 55.0, 50.666666666666664)","(101.0, 340.0, 306.6666666666667)","(4.4, 6.0, 5.776)","(1.55, 1.79, 1.7302857142857142)","(41.0, 99999, 99990)","(6.0, 8.6, 8.444444444444445)"
14-12-2022 13:12:39.696022,"(7.5, 9.6, 9.155555555555555)","(31.0, 55.0, 50.666666666666664)","(101.0, 340.0, 306.6666666666667)","(4.4, 6.0, 5.699999999999999)","(1.55, 1.78, 1.7844718309859156)","(41.0, 99999, 99990)","(6.0, 8.8, 6.897222222222222)"
14-12-2022 13:12:40.760044,"(7.5, 9.6, 9.441379310344828)","(31.0, 60.0, 53.07692307692308)","(101.0, 340.0, 315.0)","(4.4, 6.2, 5.773684210526316)","(1.55, 1.79, 1.7785714285714287)","(41.0, 99999, 99990)","(6.0, 7.0, 7.640000000000001)"
14-12-2022 13:12:41.896543,"(7.5, 9.6, 9.309090909090909)","(31.0, 60.0, 49.2)","(101.0, 340.0, 315.0)","(4.4, 5.8, 5.773684210526316)","(1.55, 1.8, 1.7785714285714287)","(41.0, 99999, 99990)","(6.0, 8.6, 8.181818181818182)"
14-12-2022 13:12:43.163429,"(7.5, 9.6, 9.309090909090909)","(31.0, 60.0, 45.6)","(101.0, 340.0, 315.0)","(4.4, 6.0, 5.890909090909091)","(1.55, 1.79, 1.7646835443037976)","(41.0, 99999, 99990)","(6.0, 8.4, 8.181818181818182)"
14-12-2022 13:12:44.370447,"(7.5, 9.6, 9.309090909090909)","(31.0, 60.0, 45.6)","(101.0, 340.0, 315.0)","(4.4, 6.0, 5.885714285714286)","(1.55, 1.79, 1.7831428571428571)","(41.0, 99999, 99990)","(6.0, 8.4, 7.8)"
14-12-2022 13:12:45.566042,"(7.5, 9.6, 9.138461538461538)","(31.0, 60.0, 49.714285714285715)","(101.0, 340.0, 315.0)","(4.4, 6.0, 5.88)","(1.55, 1.82, 1.8194000000000001)","(41.0, 99999, 99990)","(6.0, 8.2, 7.5600000000000005)"
14-12-2022 13:12:46.730955,"(7.5, 9.6, 9.254054054054054)","(31.0, 60.0, 47.4)","(101.0, 340.0, 315.0)","(4.4, 5.6, 5.449999999999999)","(1.55, 1.86, 1.8622941176470587)","(41.0, 99999, 99990)","(6.0, 8.4, 7.5600000000000005)"
14-12-2022 13:12:48.236408,"(7.5, 9.6, 9.254054054054054)","(31.0, 60.0, 47.55555555555556)","(101.0, 340.0, 315.0)","(4.4, 5.6, 5.442857142857142)","(1.55, 1.88, 1.8434375)","(41.0, 99999, 99990)","(6.0, 8.4, 7.8)"
