,Big Option,Deminaur,Dennis Choux,Goats On Oats,Greenhill Prince,Gungho,King Of Hampton,One Star Dream,Belthil,Lord Porchester,Mirroring,Scarlet Desire,Dollar Bucks
16-12-2022 13:20:02.063831,"(14.0, 19.5, 19.84567901234568)","(10.0, 12.5, 12.415094339622641)","(21.0, 32.0, 32.36065573770492)","(26.0, 38.0, 37.00763358778626)","(61.0, 80.0, 77.8048780487805)","(101.0, 790.0, 745.0)","(101.0, 410.0, 420.0)","(101.0, 990.0, 888.3333333333334)","(1.5, 1.6, 1.5860511882998172)","(21.0, 26.0, 25.470588235294116)","(7.5, 10.5, 10.338821490467938)","(21.0, 34.0, 33.359550561797754)","(101.0, 990.0, 935.0)"
16-12-2022 13:20:03.707803,"(14.0, 20.0, 19.883561643835616)","(10.0, 12.5, 12.335570469798657)","(21.0, 34.0, 32.53237410071942)","(26.0, 38.0, 36.97014925373134)","(61.0, 80.0, 77.23404255319149)","(101.0, 790.0, 745.0)","(101.0, 430.0, 421.6666666666667)","(101.0, 990.0, 890.0)","(1.5, 1.59, 1.5856782713085236)","(21.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.35603448275862)","(21.0, 34.0, 33.359550561797754)","(101.0, 990.0, 935.0)"
16-12-2022 13:20:05.303262,"(14.0, 20.0, 19.891025641025642)","(10.0, 12.5, 12.3646408839779)","(21.0, 34.0, 32.241379310344826)","(26.0, 38.0, 37.0)","(61.0, 80.0, 78.125)","(101.0, 790.0, 745.0)","(101.0, 430.0, 420.0)","(101.0, 990.0, 935.4545454545455)","(1.5, 1.59, 1.5857054455445545)","(21.0, 26.0, 25.647058823529413)","(7.5, 10.5, 10.361525704809287)","(21.0, 34.0, 33.502702702702706)","(101.0, 990.0, 940.0)"
16-12-2022 13:20:06.956473,"(14.0, 20.0, 19.94943820224719)","(10.0, 12.5, 12.387096774193548)","(21.0, 34.0, 31.025641025641026)","(26.0, 38.0, 37.01754385964912)","(61.0, 80.0, 77.5925925925926)","(101.0, 790.0, 745.0)","(101.0, 460.0, 410.7692307692308)","(101.0, 990.0, 825.7142857142857)","(1.5, 1.59, 1.58750812567714)","(21.0, 26.0, 25.659574468085108)","(7.5, 10.5, 10.36953125)","(21.0, 34.0, 33.5)","(101.0, 990.0, 956.6666666666666)"
16-12-2022 13:20:08.547591,"(14.0, 20.0, 19.95360824742268)","(10.0, 12.5, 12.387096774193548)","(21.0, 32.0, 31.11111111111111)","(26.0, 38.0, 37.01754385964912)","(61.0, 80.0, 76.66666666666667)","(101.0, 790.0, 745.0)","(101.0, 460.0, 438.9473684210526)","(101.0, 1000.0, 952.5)","(1.5, 1.59, 1.5856221719457015)","(21.0, 26.0, 25.659574468085108)","(7.5, 10.5, 10.363562091503267)","(21.0, 34.0, 33.5)","(101.0, 990.0, 945.0)"
16-12-2022 13:20:10.200097,"(14.0, 20.0, 19.95360824742268)","(10.0, 13.0, 12.581589958158995)","(21.0, 32.0, 31.304347826086957)","(26.0, 38.0, 37.01754385964912)","(61.0, 80.0, 76.66666666666667)","(101.0, 790.0, 745.0)","(101.0, 460.0, 438.9473684210526)","(101.0, 990.0, 952.5)","(1.5, 1.59, 1.5807228915662652)","(21.0, 26.0, 25.659574468085108)","(7.5, 10.5, 10.367161716171617)","(21.0, 34.0, 33.40659340659341)","(101.0, 990.0, 945.0)"
16-12-2022 13:20:11.810943,"(14.0, 20.0, 19.872222222222224)","(10.0, 13.0, 12.586776859504132)","(21.0, 32.0, 31.714285714285715)","(26.0, 38.0, 37.04109589041096)","(61.0, 80.0, 76.89189189189189)","(101.0, 790.0, 750.0)","(101.0, 460.0, 442.22222222222223)","(101.0, 990.0, 952.5)","(1.45, 1.59, 1.5839361702127661)","(21.0, 26.0, 25.739583333333332)","(7.5, 10.5, 10.37242472266244)","(21.0, 34.0, 33.4054054054054)","(101.0, 990.0, 955.0)"
16-12-2022 13:20:13.455493,"(15.0, 20.0, 19.91358024691358)","(10.0, 13.0, 12.583333333333334)","(21.0, 32.0, 31.655172413793103)","(26.0, 38.0, 37.05723905723906)","(61.0, 80.0, 75.34653465346534)","(101.0, 790.0, 750.0)","(101.0, 460.0, 442.22222222222223)","(101.0, 990.0, 796.6666666666666)","(1.45, 1.59, 1.5855623565416985)","(21.0, 26.0, 25.69298245614035)","(7.5, 10.5, 10.833333333333334)","(21.0, 34.0, 31.746268656716417)","(101.0, 990.0, 955.0)"
16-12-2022 13:20:15.076279,"(15.0, 20.0, 19.922619047619047)","(10.0, 13.0, 12.62962962962963)","(21.0, 32.0, 31.11627906976744)","(26.0, 38.0, 37.05723905723906)","(61.0, 80.0, 75.56701030927834)","(101.0, 790.0, 750.0)","(101.0, 460.0, 442.22222222222223)","(101.0, 1000.0, 943.8461538461538)","(1.45, 1.59, 1.587948717948718)","(21.0, 26.0, 25.759615384615383)","(8.0, 11.0, 10.774760383386582)","(21.0, 32.0, 29.173076923076923)","(101.0, 990.0, 955.0)"
16-12-2022 13:20:16.755641,"(15.0, 20.0, 19.850574712643677)","(10.0, 13.0, 12.61003861003861)","(21.0, 32.0, 31.213793103448275)","(26.0, 38.0, 37.135802469135804)","(61.0, 80.0, 75.53191489361703)","(101.0, 790.0, 725.0)","(101.0, 460.0, 436.0)","(101.0, 990.0, 855.0)","(1.45, 1.59, 1.5877981651376147)","(21.0, 26.0, 26.705882352941178)","(8.0, 11.0, 10.809973045822103)","(21.0, 30.0, 29.296875)","(101.0, 990.0, 955.0)"
16-12-2022 13:20:18.341437,"(15.0, 20.0, 19.873737373737374)","(10.0, 13.0, 12.637010676156583)","(21.0, 32.0, 31.254901960784313)","(26.0, 38.0, 37.15407854984894)","(61.0, 80.0, 75.20833333333333)","(101.0, 800.0, 733.3333333333334)","(101.0, 460.0, 436.0)","(101.0, 990.0, 880.0)","(1.45, 1.59, 1.5882352941176472)","(21.0, 27.0, 26.708333333333332)","(8.0, 11.0, 10.832142857142857)","(21.0, 30.0, 28.303030303030305)","(101.0, 990.0, 955.0)"
16-12-2022 13:20:19.981739,"(15.0, 20.0, 19.915730337078653)","(10.0, 13.0, 12.637010676156583)","(21.0, 32.0, 31.254901960784313)","(26.0, 38.0, 37.15407854984894)","(61.0, 80.0, 75.20833333333333)","(101.0, 800.0, 733.3333333333334)","(101.0, 460.0, 436.0)","(101.0, 990.0, 880.0)","(1.45, 1.59, 1.588326359832636)","(21.0, 27.0, 26.833333333333332)","(8.0, 11.0, 10.832142857142857)","(21.0, 29.0, 28.634615384615383)","(101.0, 990.0, 955.0)"
16-12-2022 13:20:21.616003,"(14.0, 20.0, 19.987951807228917)","(10.0, 13.0, 12.527906976744186)","(21.0, 32.0, 31.26923076923077)","(26.0, 38.0, 37.190184049079754)","(61.0, 80.0, 75.3061224489796)","(101.0, 800.0, 742.8571428571429)","(101.0, 460.0, 436.0)","(101.0, 990.0, 802.8571428571429)","(1.45, 1.59, 1.588917861799218)","(21.0, 27.0, 26.848484848484848)","(8.0, 11.0, 10.837931034482759)","(21.0, 29.0, 28.93617021276596)","(101.0, 990.0, 966.6666666666666)"
16-12-2022 13:20:23.245274,"(14.0, 20.0, 20.14)","(10.0, 13.0, 11.947478991596638)","(21.0, 32.0, 31.323741007194243)","(26.0, 38.0, 37.19384615384615)","(61.0, 80.0, 75.36082474226804)","(101.0, 800.0, 742.8571428571429)","(101.0, 460.0, 436.0)","(101.0, 1000.0, 802.8571428571429)","(1.45, 1.59, 1.5899418604651163)","(21.0, 27.0, 27.098039215686274)","(8.0, 11.0, 11.104294478527608)","(21.0, 29.0, 28.977777777777778)","(101.0, 990.0, 960.0)"
16-12-2022 13:20:24.886443,"(15.0, 21.0, 20.306451612903224)","(10.0, 12.0, 11.956896551724139)","(21.0, 32.0, 31.36986301369863)","(26.0, 38.0, 37.2)","(61.0, 80.0, 75.58823529411765)","(101.0, 800.0, 658.3333333333334)","(101.0, 460.0, 436.0)","(101.0, 1000.0, 802.8571428571429)","(1.45, 1.59, 1.5899561883899234)","(21.0, 28.0, 27.17948717948718)","(8.0, 11.5, 11.154054054054054)","(21.0, 29.0, 28.548387096774192)","(101.0, 990.0, 960.0)"
16-12-2022 13:20:26.438259,"(15.0, 21.0, 20.37410071942446)","(10.0, 12.0, 11.991666666666667)","(21.0, 32.0, 31.863247863247864)","(26.0, 38.0, 37.216138328530256)","(61.0, 80.0, 75.75471698113208)","(101.0, 670.0, 658.3333333333334)","(101.0, 460.0, 436.0)","(101.0, 1000.0, 802.8571428571429)","(1.45, 1.59, 1.5883534883720931)","(21.0, 28.0, 27.25)","(8.0, 11.5, 11.141666666666667)","(21.0, 29.0, 28.591304347826085)","(101.0, 990.0, 965.0)"
16-12-2022 13:20:28.098862,"(15.0, 21.0, 20.3768115942029)","(10.0, 12.0, 11.992)","(21.0, 32.0, 31.701492537313435)","(26.0, 38.0, 37.216138328530256)","(61.0, 80.0, 75.75471698113208)","(101.0, 670.0, 658.3333333333334)","(101.0, 460.0, 436.0)","(101.0, 1000.0, 802.8571428571429)","(1.45, 1.59, 1.5883534883720931)","(21.0, 28.0, 27.25)","(8.0, 11.5, 11.232365145228215)","(21.0, 29.0, 27.95145631067961)","(101.0, 990.0, 965.0)"
16-12-2022 13:20:29.694300,"(15.0, 21.0, 20.3768115942029)","(10.0, 12.0, 11.760042283298096)","(21.0, 32.0, 31.705882352941178)","(26.0, 38.0, 37.216138328530256)","(61.0, 80.0, 75.75471698113208)","(101.0, 670.0, 658.3333333333334)","(101.0, 460.0, 436.0)","(101.0, 1000.0, 802.8571428571429)","(1.45, 1.59, 1.5899561403508773)","(21.0, 28.0, 27.25581395348837)","(8.0, 11.5, 11.316239316239317)","(21.0, 29.0, 27.88659793814433)","(101.0, 990.0, 970.0)"
16-12-2022 13:20:31.281196,"(15.0, 21.0, 20.36764705882353)","(10.0, 12.0, 11.828877005347593)","(21.0, 32.0, 32.75555555555555)","(26.0, 38.0, 37.22727272727273)","(61.0, 80.0, 75.75471698113208)","(101.0, 670.0, 658.3333333333334)","(101.0, 460.0, 436.0)","(101.0, 1000.0, 802.8571428571429)","(1.45, 1.59, 1.5914397367338544)","(21.0, 28.0, 26.85333333333333)","(8.0, 11.5, 11.313031161473088)","(21.0, 29.0, 27.80373831775701)","(101.0, 990.0, 970.0)"
16-12-2022 13:20:32.970561,"(15.0, 21.0, 20.41509433962264)","(10.0, 12.0, 11.87257617728532)","(21.0, 34.0, 32.89655172413793)","(26.0, 38.0, 37.24653739612188)","(61.0, 80.0, 75.94594594594595)","(101.0, 670.0, 758.3333333333334)","(101.0, 460.0, 436.0)","(101.0, 1000.0, 802.8571428571429)","(1.45, 1.6, 1.5923846153846155)","(21.0, 27.0, 26.86046511627907)","(8.0, 11.5, 11.264705882352942)","(21.0, 29.0, 27.692307692307693)","(101.0, 990.0, 976.6666666666666)"
16-12-2022 13:20:35.269752,"(15.0, 21.0, 20.41509433962264)","(10.0, 12.0, 11.87257617728532)","(21.0, 34.0, 33.2967032967033)","(26.0, 38.0, 37.24653739612188)","(61.0, 80.0, 75.23809523809524)","(101.0, 790.0, 758.3333333333334)","(101.0, 460.0, 436.0)","(101.0, 1000.0, 802.8571428571429)","(1.45, 1.6, 1.5925278969957082)","(21.0, 27.0, 26.86046511627907)","(8.0, 11.5, 11.264705882352942)","(21.0, 28.0, 27.692307692307693)","(101.0, 990.0, 976.6666666666666)"
16-12-2022 13:20:36.859648,"(15.0, 21.0, 20.28857142857143)","(10.0, 12.0, 11.880208333333334)","(21.0, 34.0, 33.180952380952384)","(26.0, 38.0, 37.26486486486486)","(61.0, 80.0, 75.5223880597015)","(101.0, 790.0, 700.0)","(101.0, 460.0, 440.0)","(101.0, 1000.0, 820.0)","(1.45, 1.6, 1.5931267272009475)","(21.0, 27.0, 27.28358208955224)","(8.0, 11.5, 11.307365439093484)","(21.0, 28.0, 27.730337078651687)","(101.0, 990.0, 976.6666666666666)"
16-12-2022 13:20:38.819291,"(15.0, 21.0, 20.20731707317073)","(10.0, 12.0, 11.880208333333334)","(21.0, 34.0, 34.91891891891892)","(26.0, 38.0, 37.26486486486486)","(61.0, 80.0, 75.6923076923077)","(101.0, 800.0, 750.0)","(101.0, 460.0, 440.0)","(101.0, 1000.0, 820.0)","(1.45, 1.6, 1.5881888412017169)","(21.0, 28.0, 26.988505747126435)","(8.0, 11.5, 11.304034582132564)","(21.0, 29.0, 27.984126984126984)","(101.0, 990.0, 976.6666666666666)"
16-12-2022 13:20:40.632080,"(15.0, 21.0, 20.21518987341772)","(10.0, 12.0, 12.047619047619047)","(21.0, 36.0, 34.90066225165563)","(26.0, 38.0, 37.26486486486486)","(61.0, 80.0, 75.55555555555556)","(101.0, 800.0, 715.0)","(101.0, 460.0, 440.0)","(101.0, 1000.0, 820.0)","(1.45, 1.59, 1.5895454545454546)","(21.0, 27.0, 26.988505747126435)","(8.0, 11.5, 11.310055865921788)","(21.0, 29.0, 27.984126984126984)","(101.0, 990.0, 984.2857142857143)"
16-12-2022 13:20:42.288468,"(15.0, 21.0, 20.10144927536232)","(10.0, 12.5, 12.084699453551913)","(21.0, 36.0, 34.972477064220186)","(26.0, 38.0, 37.21243523316062)","(61.0, 80.0, 75.55555555555556)","(101.0, 800.0, 715.0)","(101.0, 460.0, 440.0)","(101.0, 1000.0, 820.0)","(1.45, 1.59, 1.5860084626234134)","(21.0, 27.0, 26.988505747126435)","(8.0, 11.5, 11.310055865921788)","(21.0, 29.0, 27.984126984126984)","(101.0, 990.0, 983.3333333333334)"
16-12-2022 13:20:43.981705,"(15.0, 21.0, 20.10144927536232)","(10.0, 12.5, 12.061507936507937)","(21.0, 36.0, 35.01754385964912)","(26.0, 38.0, 37.21243523316062)","(61.0, 80.0, 75.55555555555556)","(101.0, 800.0, 715.0)","(101.0, 460.0, 440.0)","(101.0, 1000.0, 825.0)","(1.45, 1.59, 1.5796697880729424)","(21.0, 27.0, 27.186206896551724)","(8.0, 11.5, 11.306267806267806)","(21.0, 29.0, 27.984126984126984)","(101.0, 990.0, 976.6666666666666)"
16-12-2022 13:20:45.765440,"(15.0, 21.0, 20.10144927536232)","(10.0, 12.5, 12.070038910505836)","(21.0, 36.0, 35.01754385964912)","(26.0, 38.0, 37.21243523316062)","(61.0, 80.0, 75.6923076923077)","(101.0, 800.0, 676.8)","(101.0, 460.0, 442.0)","(101.0, 1000.0, 825.0)","(1.45, 1.59, 1.576310408921933)","(21.0, 28.0, 27.186206896551724)","(8.0, 11.5, 11.304034582132564)","(21.0, 29.0, 27.984126984126984)","(101.0, 990.0, 983.3333333333334)"
16-12-2022 13:20:47.614440,"(15.0, 21.0, 20.261904761904763)","(10.0, 12.5, 11.945388349514563)","(21.0, 36.0, 35.104)","(26.0, 38.0, 37.22842639593909)","(61.0, 80.0, 74.4578313253012)","(101.0, 840.0, 807.0)","(101.0, 460.0, 445.0)","(101.0, 1000.0, 825.0)","(1.45, 1.58, 1.5843501326259948)","(21.0, 28.0, 27.2125)","(8.0, 11.5, 11.31989247311828)","(21.0, 29.0, 28.065693430656935)","(101.0, 990.0, 976.6666666666666)"
16-12-2022 13:20:49.716443,"(15.0, 21.0, 20.261904761904763)","(10.0, 12.0, 11.943488943488944)","(21.0, 36.0, 35.05343511450382)","(26.0, 38.0, 37.22842639593909)","(61.0, 75.0, 74.15730337078652)","(101.0, 830.0, 807.0)","(101.0, 460.0, 445.0)","(101.0, 1000.0, 825.0)","(1.45, 1.59, 1.5842931937172775)","(21.0, 28.0, 27.2375)","(8.0, 11.5, 11.31994459833795)","(21.0, 28.0, 27.986486486486488)","(101.0, 990.0, 975.0)"
16-12-2022 13:20:51.847299,"(15.0, 21.0, 20.261904761904763)","(10.0, 12.0, 11.943488943488944)","(21.0, 36.0, 35.08661417322835)","(26.0, 38.0, 37.22842639593909)","(61.0, 75.0, 74.15730337078652)","(101.0, 830.0, 807.0)","(101.0, 460.0, 445.0)","(101.0, 1000.0, 825.0)","(1.45, 1.59, 1.5863743676222597)","(21.0, 28.0, 27.21472392638037)","(8.0, 11.5, 11.31994459833795)","(21.0, 28.0, 27.986486486486488)","(101.0, 990.0, 984.2857142857143)"
16-12-2022 13:20:53.774393,"(15.0, 21.0, 20.261904761904763)","(10.0, 12.0, 11.865384615384615)","(26.0, 36.0, 35.08661417322835)","(26.0, 38.0, 37.22842639593909)","(61.0, 75.0, 74.15730337078652)","(101.0, 830.0, 807.0)","(101.0, 460.0, 445.0)","(101.0, 1000.0, 825.0)","(1.45, 1.59, 1.5859312839059676)","(21.0, 28.0, 27.2375)","(8.0, 11.5, 11.314814814814815)","(21.0, 28.0, 27.986842105263158)","(101.0, 990.0, 976.6666666666666)"
16-12-2022 13:20:55.649732,"(15.0, 21.0, 20.261904761904763)","(10.0, 12.0, 11.865384615384615)","(26.0, 36.0, 34.89032258064516)","(26.0, 38.0, 37.21243523316062)","(61.0, 75.0, 74.16666666666667)","(101.0, 830.0, 807.0)","(101.0, 460.0, 445.0)","(101.0, 1000.0, 868.75)","(1.45, 1.59, 1.5858676207513418)","(21.0, 28.0, 27.18562874251497)","(8.0, 11.5, 11.313218390804598)","(21.0, 28.0, 27.986842105263158)","(101.0, 990.0, 975.0)"
16-12-2022 13:20:57.317709,"(15.0, 21.0, 20.261904761904763)","(10.0, 12.0, 11.862603305785123)","(26.0, 36.0, 34.70676691729323)","(26.0, 38.0, 37.21243523316062)","(61.0, 75.0, 74.16666666666667)","(101.0, 830.0, 807.0)","(101.0, 460.0, 445.0)","(101.0, 1000.0, 868.75)","(1.45, 1.59, 1.585266393442623)","(21.0, 28.0, 27.18562874251497)","(8.0, 11.5, 11.313218390804598)","(21.0, 28.0, 28.11111111111111)","(101.0, 990.0, 984.2857142857143)"
16-12-2022 13:20:59.089483,"(15.0, 21.0, 20.261904761904763)","(10.0, 12.0, 11.862603305785123)","(26.0, 36.0, 34.7972027972028)","(26.0, 38.0, 37.21243523316062)","(61.0, 75.0, 74.16666666666667)","(101.0, 830.0, 807.0)","(101.0, 460.0, 445.0)","(101.0, 1000.0, 825.0)","(1.45, 1.59, 1.5856483516483517)","(21.0, 28.0, 27.18562874251497)","(8.0, 11.5, 11.313218390804598)","(21.0, 29.0, 28.097744360902254)","(101.0, 990.0, 975.0)"
16-12-2022 13:21:00.700465,"(15.0, 21.0, 20.12676056338028)","(10.0, 12.0, 11.862603305785123)","(26.0, 36.0, 34.71641791044776)","(26.0, 38.0, 37.21243523316062)","(61.0, 75.0, 74.16666666666667)","(101.0, 830.0, 807.0)","(101.0, 460.0, 445.0)","(101.0, 1000.0, 825.0)","(1.45, 1.59, 1.585638766519824)","(21.0, 28.0, 27.18562874251497)","(8.0, 11.5, 11.312680115273775)","(21.0, 29.0, 28.097744360902254)","(101.0, 990.0, 984.2857142857143)"
16-12-2022 13:21:02.385987,"(15.0, 21.0, 20.38235294117647)","(10.0, 12.0, 11.862603305785123)","(26.0, 36.0, 34.578512396694215)","(26.0, 38.0, 37.2093023255814)","(61.0, 75.0, 74.16666666666667)","(101.0, 830.0, 807.0)","(101.0, 460.0, 445.0)","(101.0, 1000.0, 825.0)","(1.45, 1.59, 1.585981308411215)","(21.0, 28.0, 27.170731707317074)","(8.0, 11.5, 11.308479532163743)","(21.0, 29.0, 28.097744360902254)","(101.0, 990.0, 976.6666666666666)"
16-12-2022 13:21:04.047796,"(15.0, 21.0, 19.821052631578947)","(10.0, 12.0, 11.900684931506849)","(26.0, 36.0, 33.70454545454545)","(26.0, 38.0, 37.2093023255814)","(61.0, 75.0, 74.3103448275862)","(101.0, 830.0, 807.0)","(101.0, 460.0, 445.0)","(101.0, 1000.0, 766.6666666666666)","(1.45, 1.59, 1.5837317784256562)","(21.0, 28.0, 27.170731707317074)","(8.0, 11.5, 11.308479532163743)","(21.0, 29.0, 28.23076923076923)","(101.0, 990.0, 984.2857142857143)"
16-12-2022 13:21:05.695951,"(15.0, 20.0, 19.166666666666668)","(10.0, 12.0, 11.900684931506849)","(26.0, 34.0, 33.642857142857146)","(26.0, 38.0, 37.2093023255814)","(61.0, 75.0, 74.3103448275862)","(101.0, 830.0, 807.0)","(101.0, 460.0, 445.0)","(101.0, 1000.0, 760.0)","(1.45, 1.59, 1.5837317784256562)","(21.0, 28.0, 27.163636363636364)","(8.0, 11.5, 11.309037900874635)","(21.0, 29.0, 28.23076923076923)","(101.0, 990.0, 976.6666666666666)"
16-12-2022 13:21:07.327133,"(15.0, 19.5, 18.608695652173914)","(10.0, 12.0, 11.905228758169935)","(26.0, 34.0, 33.6551724137931)","(26.0, 38.0, 37.215384615384615)","(61.0, 75.0, 74.32584269662921)","(101.0, 830.0, 807.0)","(101.0, 460.0, 442.85714285714283)","(101.0, 1000.0, 760.0)","(1.45, 1.59, 1.5882186732186734)","(21.0, 28.0, 27.041666666666668)","(8.0, 11.5, 11.357357357357357)","(21.0, 29.0, 28.34567901234568)","(101.0, 990.0, 975.0)"
16-12-2022 13:21:08.959283,"(15.0, 19.0, 18.608695652173914)","(10.0, 12.0, 11.861867704280156)","(26.0, 34.0, 33.666666666666664)","(26.0, 38.0, 37.21739130434783)","(61.0, 75.0, 74.33333333333333)","(101.0, 830.0, 807.0)","(101.0, 460.0, 442.85714285714283)","(101.0, 1000.0, 766.6666666666666)","(1.45, 1.59, 1.5885882352941176)","(21.0, 28.0, 27.041666666666668)","(8.0, 11.5, 11.348242811501597)","(21.0, 29.0, 28.36904761904762)","(101.0, 990.0, 980.0)"
16-12-2022 13:21:10.593790,"(15.0, 19.0, 18.75)","(10.0, 12.0, 11.863198458574182)","(26.0, 34.0, 33.666666666666664)","(26.0, 38.0, 37.21938775510204)","(61.0, 75.0, 74.33333333333333)","(101.0, 830.0, 807.0)","(101.0, 460.0, 442.85714285714283)","(101.0, 1000.0, 766.6666666666666)","(1.45, 1.59, 1.5886813186813187)","(21.0, 28.0, 27.041666666666668)","(8.0, 11.5, 11.351097178683386)","(21.0, 29.0, 28.38372093023256)","(101.0, 990.0, 975.0)"
16-12-2022 13:21:12.129500,"(15.0, 19.0, 18.75)","(10.0, 12.0, 11.836027713625866)","(26.0, 34.0, 33.666666666666664)","(26.0, 38.0, 37.21938775510204)","(61.0, 75.0, 74.33333333333333)","(101.0, 830.0, 807.0)","(101.0, 460.0, 442.85714285714283)","(101.0, 1000.0, 760.0)","(1.45, 1.59, 1.5893248175182482)","(21.0, 28.0, 27.041666666666668)","(8.0, 11.5, 11.342715231788079)","(21.0, 29.0, 29.957142857142856)","(101.0, 990.0, 984.2857142857143)"
16-12-2022 13:21:13.741927,"(15.0, 19.0, 18.566666666666666)","(10.0, 12.0, 11.94182389937107)","(26.0, 34.0, 33.666666666666664)","(26.0, 38.0, 37.288372093023256)","(61.0, 75.0, 74.33333333333333)","(101.0, 830.0, 807.0)","(101.0, 460.0, 442.85714285714283)","(101.0, 1000.0, 760.0)","(1.45, 1.59, 1.5893248175182482)","(21.0, 28.0, 27.041666666666668)","(8.0, 11.5, 11.339527027027026)","(21.0, 30.0, 29.985294117647058)","(101.0, 990.0, 975.0)"
16-12-2022 13:21:15.263175,"(15.0, 19.0, 18.4468085106383)","(10.0, 12.0, 11.93498452012384)","(21.0, 34.0, 33.666666666666664)","(26.0, 38.0, 37.288372093023256)","(61.0, 75.0, 74.33333333333333)","(101.0, 830.0, 807.0)","(101.0, 460.0, 442.85714285714283)","(101.0, 1000.0, 766.6666666666666)","(1.45, 1.59, 1.58966)","(21.0, 28.0, 27.178571428571427)","(8.0, 11.5, 11.339527027027026)","(21.0, 30.0, 29.985294117647058)","(101.0, 990.0, 984.2857142857143)"
16-12-2022 13:21:16.784346,"(15.0, 19.0, 18.477272727272727)","(10.0, 12.0, 11.871693121693122)","(21.0, 34.0, 33.666666666666664)","(26.0, 38.0, 37.288372093023256)","(61.0, 75.0, 74.33333333333333)","(101.0, 830.0, 807.0)","(101.0, 460.0, 442.85714285714283)","(101.0, 1000.0, 760.0)","(1.45, 1.59, 1.5853968253968256)","(21.0, 28.0, 27.178571428571427)","(8.5, 11.5, 11.339527027027026)","(21.0, 30.0, 29.985294117647058)","(101.0, 990.0, 975.0)"
16-12-2022 13:21:18.284481,"(15.0, 19.0, 18.4375)","(10.0, 12.0, 11.871693121693122)","(21.0, 34.0, 33.666666666666664)","(26.0, 38.0, 37.288372093023256)","(61.0, 75.0, 74.33333333333333)","(101.0, 830.0, 807.0)","(101.0, 460.0, 442.85714285714283)","(101.0, 1000.0, 760.0)","(1.45, 1.59, 1.5855840455840458)","(21.0, 28.0, 27.126582278481013)","(8.5, 11.5, 11.339527027027026)","(21.0, 30.0, 29.985294117647058)","(101.0, 990.0, 984.2857142857143)"
16-12-2022 13:21:19.705638,"(15.0, 19.0, 18.205882352941178)","(10.0, 12.0, 11.871693121693122)","(21.0, 34.0, 33.666666666666664)","(26.0, 38.0, 37.288372093023256)","(61.0, 75.0, 74.33333333333333)","(101.0, 830.0, 807.0)","(101.0, 460.0, 442.85714285714283)","(101.0, 1000.0, 760.0)","(1.45, 1.59, 1.5828262436914204)","(21.0, 28.0, 27.126582278481013)","(8.5, 11.5, 11.339527027027026)","(21.0, 30.0, 29.985294117647058)","(101.0, 990.0, 975.0)"
16-12-2022 13:21:21.153863,"(15.0, 19.0, 18.533333333333335)","(10.0, 12.0, 11.871693121693122)","(21.0, 34.0, 33.666666666666664)","(26.0, 38.0, 37.288372093023256)","(61.0, 75.0, 74.33333333333333)","(101.0, 830.0, 807.0)","(101.0, 460.0, 442.85714285714283)","(101.0, 1000.0, 760.0)","(1.45, 1.6, 1.581095238095238)","(21.0, 28.0, 26.790123456790123)","(8.5, 11.5, 11.346551724137932)","(21.0, 30.0, 29.985294117647058)","(101.0, 990.0, 980.0)"
16-12-2022 13:21:22.617686,"(15.0, 19.0, 18.533333333333335)","(10.0, 12.0, 11.874025974025974)","(21.0, 34.0, 33.67741935483871)","(26.0, 38.0, 37.291666666666664)","(61.0, 75.0, 74.34065934065934)","(101.0, 830.0, 807.0)","(101.0, 460.0, 442.85714285714283)","(101.0, 1000.0, 855.0)","(1.45, 1.6, 1.5818721461187215)","(21.0, 27.0, 26.697916666666668)","(8.5, 11.5, 11.35016835016835)","(21.0, 30.0, 29.985915492957748)","(101.0, 990.0, 975.0)"
16-12-2022 13:21:24.066652,"(15.0, 19.0, 18.75)","(10.0, 12.0, 11.687096774193549)","(21.0, 34.0, 33.509433962264154)","(26.0, 38.0, 37.294930875576036)","(61.0, 75.0, 74.34782608695652)","(101.0, 830.0, 807.0)","(101.0, 460.0, 442.85714285714283)","(101.0, 990.0, 855.0)","(1.45, 1.6, 1.5825077399380805)","(21.0, 27.0, 26.701030927835053)","(8.5, 11.5, 11.353135313531354)","(21.0, 30.0, 29.986301369863014)","(101.0, 990.0, 980.0)"
16-12-2022 13:21:25.497973,"(15.0, 19.0, 18.75)","(10.0, 12.0, 11.5)","(21.0, 34.0, 33.509433962264154)","(26.0, 38.0, 37.294930875576036)","(61.0, 75.0, 74.34782608695652)","(101.0, 830.0, 807.0)","(101.0, 460.0, 442.85714285714283)","(101.0, 990.0, 855.0)","(1.45, 1.6, 1.5882608695652174)","(21.0, 27.0, 26.708333333333332)","(8.5, 11.5, 11.353135313531354)","(21.0, 30.0, 30.285714285714285)","(101.0, 990.0, 984.0)"
