,Magic Avenue,Slingshot Yo Yo,Optimus Bruce,Fleeting Fury,Urana Blazer,Club Man,Sister One,Shining Silver
08-01-2023 16:55:01.689777,"(3.2, 4.1, 3.968421052631579)","(31.0, 36.0, 33.21739130434783)","(12.0, 21.0, 18.8125)","(10.0, 13.5, 13.166666666666666)","(9.0, 12.0, 11.333333333333334)","(9.0, 12.5, 12.38888888888889)","(9.0, 12.0, 11.533333333333333)","(2.4, 3.15, 3.1245098039215686)"
08-01-2023 16:55:02.927731,"(3.2, 4.1, 3.968421052631579)","(31.0, 36.0, 33.21739130434783)","(12.0, 21.0, 18.8125)","(10.0, 13.5, 13.166666666666666)","(9.0, 12.0, 11.176470588235293)","(9.0, 12.5, 12.38888888888889)","(9.0, 12.0, 11.533333333333333)","(2.4, 3.15, 3.1487654320987652)"
08-01-2023 16:55:04.155368,"(3.2, 4.1, 3.952941176470588)","(31.0, 36.0, 33.21739130434783)","(12.0, 21.0, 18.735294117647058)","(10.0, 13.5, 13.166666666666666)","(9.0, 12.0, 11.142857142857142)","(9.0, 12.5, 12.38888888888889)","(9.0, 12.0, 11.533333333333333)","(2.4, 3.15, 3.1487654320987652)"
08-01-2023 16:55:05.396971,"(3.2, 4.1, 3.952941176470588)","(31.0, 36.0, 33.21739130434783)","(12.0, 21.0, 18.8125)","(10.0, 13.5, 12.73076923076923)","(9.0, 12.0, 11.142857142857142)","(9.0, 12.5, 12.38888888888889)","(9.0, 12.0, 11.533333333333333)","(2.4, 3.15, 3.142857142857143)"
08-01-2023 16:55:06.626842,"(3.2, 4.1, 3.952941176470588)","(31.0, 36.0, 33.21739130434783)","(12.0, 21.0, 18.433333333333334)","(10.0, 14.0, 13.333333333333334)","(9.0, 12.0, 11.142857142857142)","(9.0, 12.5, 12.488095238095237)","(9.0, 12.0, 11.533333333333333)","(2.4, 3.2, 3.1900000000000004)"
08-01-2023 16:55:07.793653,"(3.2, 4.1, 3.926086956521739)","(31.0, 36.0, 33.21739130434783)","(12.0, 21.0, 18.433333333333334)","(10.0, 13.5, 13.3)","(9.0, 12.0, 11.142857142857142)","(9.0, 12.5, 12.83673469387755)","(9.0, 12.0, 11.533333333333333)","(2.4, 3.2, 3.1900000000000004)"
08-01-2023 16:55:08.964010,"(3.2, 4.1, 3.926086956521739)","(31.0, 36.0, 33.21739130434783)","(12.0, 21.0, 18.433333333333334)","(10.0, 13.5, 13.333333333333334)","(9.0, 12.0, 11.166666666666666)","(9.0, 13.0, 12.83673469387755)","(9.0, 12.0, 11.533333333333333)","(2.4, 3.2, 3.192857142857143)"
08-01-2023 16:55:10.120587,"(3.2, 4.1, 3.926086956521739)","(31.0, 36.0, 33.21739130434783)","(12.0, 21.0, 18.433333333333334)","(10.0, 13.5, 13.333333333333334)","(9.0, 11.5, 10.5)","(9.0, 13.0, 12.83673469387755)","(9.0, 12.0, 11.571428571428571)","(2.4, 3.2, 3.1923076923076925)"
08-01-2023 16:55:11.274311,"(3.2, 4.1, 3.952941176470588)","(31.0, 36.0, 33.21739130434783)","(12.0, 21.0, 18.433333333333334)","(10.0, 13.5, 13.333333333333334)","(9.0, 11.5, 10.625)","(9.0, 13.0, 12.877551020408163)","(9.0, 12.0, 11.533333333333333)","(2.4, 3.25, 3.1785714285714284)"
08-01-2023 16:55:12.460440,"(3.2, 4.1, 3.952941176470588)","(31.0, 36.0, 33.21739130434783)","(12.0, 21.0, 18.433333333333334)","(10.0, 13.5, 12.8)","(9.0, 11.0, 10.1)","(9.0, 13.0, 12.6)","(9.0, 12.0, 11.6)","(2.4, 3.25, 3.0046511627906978)"
08-01-2023 16:55:13.571653,"(3.2, 4.1, 3.9428571428571426)","(31.0, 36.0, 33.21739130434783)","(12.0, 21.0, 18.8125)","(10.0, 14.0, 12.846153846153847)","(9.0, 11.0, 10.1)","(9.0, 13.0, 13.75)","(9.0, 12.0, 11.6)","(2.4, 3.05, 3.002147239263804)"
08-01-2023 16:55:14.648808,"(3.2, 4.1, 3.9428571428571426)","(31.0, 36.0, 34.11764705882353)","(12.0, 21.0, 18.433333333333334)","(10.0, 14.0, 12.846153846153847)","(9.0, 11.0, 10.1)","(9.0, 14.5, 13.4)","(9.0, 12.0, 11.6)","(2.4, 3.05, 2.981284403669725)"
08-01-2023 16:55:15.826239,"(3.2, 4.1, 3.9749999999999996)","(31.0, 36.0, 33.53846153846154)","(12.0, 21.0, 18.5)","(10.0, 14.0, 12.846153846153847)","(9.0, 11.0, 10.1)","(9.0, 13.5, 13.416666666666666)","(9.0, 12.0, 11.6)","(2.4, 3.05, 2.9446153846153846)"
08-01-2023 16:55:16.990860,"(3.2, 4.1, 4.044444444444444)","(31.0, 36.0, 33.53846153846154)","(12.0, 21.0, 18.5)","(10.0, 14.0, 12.846153846153847)","(9.0, 11.0, 10.1)","(9.0, 13.5, 13.416666666666666)","(9.0, 12.0, 11.6)","(2.4, 2.96, 2.9604347826086954)"
08-01-2023 16:55:18.144205,"(3.2, 4.1, 4.052941176470588)","(31.0, 36.0, 33.53846153846154)","(12.0, 21.0, 18.272727272727273)","(10.0, 14.0, 13.393939393939394)","(9.0, 11.0, 10.11111111111111)","(9.0, 13.5, 13.416666666666666)","(9.0, 12.0, 11.6)","(2.4, 2.98, 2.9602197802197803)"
08-01-2023 16:55:19.327576,"(3.2, 4.1, 4.0)","(31.0, 34.0, 33.53846153846154)","(12.0, 21.0, 18.272727272727273)","(10.0, 14.0, 13.444444444444445)","(9.0, 11.0, 10.11111111111111)","(9.0, 13.5, 13.416666666666666)","(9.0, 12.0, 11.529411764705882)","(2.4, 2.98, 2.9602197802197803)"
08-01-2023 16:55:20.460673,"(3.2, 4.1, 4.0)","(31.0, 34.0, 33.53846153846154)","(12.0, 21.0, 18.272727272727273)","(10.0, 14.0, 13.444444444444445)","(9.0, 11.0, 10.11111111111111)","(9.0, 13.5, 13.416666666666666)","(9.0, 12.0, 11.529411764705882)","(2.4, 2.98, 2.9602197802197803)"
08-01-2023 16:55:21.557333,"(3.2, 4.1, 4.0)","(31.0, 34.0, 33.53846153846154)","(12.0, 21.0, 18.307692307692307)","(10.0, 14.0, 13.444444444444445)","(9.0, 11.0, 10.11111111111111)","(10.0, 13.5, 13.416666666666666)","(9.0, 12.0, 11.529411764705882)","(2.4, 2.98, 2.949090909090909)"
08-01-2023 16:55:22.588163,"(3.2, 4.1, 4.0)","(31.0, 34.0, 33.53846153846154)","(12.0, 21.0, 18.307692307692307)","(10.0, 14.0, 13.45945945945946)","(9.0, 11.0, 10.11111111111111)","(10.0, 13.5, 13.454545454545455)","(9.0, 12.0, 11.529411764705882)","(2.4, 2.96, 2.949090909090909)"
08-01-2023 16:55:23.605187,"(3.2, 4.1, 4.0)","(31.0, 34.0, 33.09090909090909)","(12.0, 21.0, 18.307692307692307)","(10.0, 14.0, 13.45945945945946)","(9.0, 11.0, 10.78125)","(10.0, 13.5, 13.4)","(9.0, 12.0, 11.529411764705882)","(2.4, 2.96, 2.949090909090909)"
08-01-2023 16:55:24.683840,"(3.2, 4.1, 4.0)","(31.0, 34.0, 31.333333333333332)","(12.0, 21.0, 18.307692307692307)","(10.0, 15.0, 14.5)","(9.0, 11.0, 10.766666666666666)","(10.0, 13.5, 13.4)","(9.0, 12.0, 11.529411764705882)","(2.4, 2.96, 2.949090909090909)"
08-01-2023 16:55:25.823946,"(3.2, 4.1, 4.0)","(31.0, 34.0, 31.333333333333332)","(12.0, 21.0, 18.307692307692307)","(10.0, 15.0, 14.714285714285714)","(9.0, 11.0, 10.766666666666666)","(10.0, 13.5, 13.4)","(9.0, 12.0, 11.529411764705882)","(2.4, 2.96, 2.949090909090909)"
08-01-2023 16:55:26.882827,"(3.2, 4.1, 4.055555555555555)","(31.0, 34.0, 31.333333333333332)","(12.0, 21.0, 18.307692307692307)","(10.0, 15.0, 14.714285714285714)","(9.0, 11.0, 10.766666666666666)","(10.0, 13.5, 13.4)","(9.0, 12.0, 11.529411764705882)","(2.4, 2.96, 2.9327272727272726)"
08-01-2023 16:55:27.952826,"(3.2, 4.1, 4.055555555555555)","(31.0, 34.0, 31.333333333333332)","(12.0, 21.0, 18.307692307692307)","(10.0, 15.0, 14.714285714285714)","(9.0, 11.0, 10.766666666666666)","(10.0, 13.5, 13.4)","(9.0, 12.0, 11.529411764705882)","(2.4, 2.94, 2.9327272727272726)"
08-01-2023 16:55:28.933100,"(3.2, 4.1, 4.055555555555555)","(31.0, 34.0, 31.333333333333332)","(12.0, 21.0, 18.307692307692307)","(10.0, 15.0, 14.846153846153847)","(9.0, 11.0, 10.766666666666666)","(10.0, 13.5, 13.4)","(9.0, 12.0, 11.529411764705882)","(2.4, 2.94, 2.9327272727272726)"
08-01-2023 16:55:29.944477,"(3.2, 4.1, 4.055555555555555)","(31.0, 34.0, 31.333333333333332)","(12.0, 21.0, 18.307692307692307)","(10.0, 15.0, 14.846153846153847)","(9.0, 11.0, 10.766666666666666)","(10.0, 13.5, 13.4)","(9.0, 12.0, 11.529411764705882)","(2.4, 2.94, 2.9327272727272726)"
08-01-2023 16:55:31.007440,"(3.2, 4.1, 4.055555555555555)","(31.0, 34.0, 31.333333333333332)","(12.0, 21.0, 18.307692307692307)","(10.0, 15.0, 14.846153846153847)","(9.0, 11.0, 10.766666666666666)","(10.0, 13.5, 13.4)","(9.0, 12.0, 11.529411764705882)","(2.4, 2.94, 2.9285714285714284)"
08-01-2023 16:55:32.089496,"(3.2, 4.1, 4.055555555555555)","(31.0, 34.0, 31.333333333333332)","(12.0, 21.0, 18.307692307692307)","(10.0, 15.0, 15.178571428571429)","(9.0, 11.0, 10.125)","(10.0, 13.5, 13.4)","(9.0, 12.0, 11.529411764705882)","(2.4, 2.94, 2.9363636363636365)"
08-01-2023 16:55:33.155553,"(3.2, 4.1, 4.076470588235294)","(31.0, 34.0, 31.333333333333332)","(12.0, 21.0, 18.307692307692307)","(10.0, 15.5, 15.214285714285714)","(9.0, 11.0, 10.125)","(10.0, 13.5, 13.428571428571429)","(9.0, 12.0, 11.6)","(2.4, 2.94, 2.9368627450980394)"
08-01-2023 16:55:34.216377,"(3.2, 4.1, 4.076470588235294)","(31.0, 34.0, 30.833333333333332)","(12.0, 21.0, 18.25)","(10.0, 15.5, 15.214285714285714)","(9.0, 11.0, 10.125)","(10.0, 13.5, 13.428571428571429)","(9.0, 12.0, 11.6)","(2.4, 2.94, 2.9368627450980394)"
08-01-2023 16:55:35.245481,"(3.2, 4.1, 4.076470588235294)","(31.0, 34.0, 31.2)","(12.0, 21.0, 18.25)","(10.0, 15.5, 15.214285714285714)","(9.0, 11.0, 10.851851851851851)","(10.0, 13.5, 13.428571428571429)","(9.0, 12.0, 11.6)","(2.4, 2.92, 2.9191836734693877)"
08-01-2023 16:55:36.261227,"(3.2, 4.1, 4.0636363636363635)","(31.0, 34.0, 31.2)","(12.0, 21.0, 18.25)","(10.0, 15.5, 15.214285714285714)","(9.0, 11.0, 10.741935483870968)","(10.0, 13.5, 13.428571428571429)","(9.0, 12.0, 11.6)","(2.4, 2.94, 2.936153846153846)"
08-01-2023 16:55:37.284846,"(3.2, 4.1, 4.0636363636363635)","(31.0, 34.0, 31.2)","(12.0, 21.0, 18.25)","(10.0, 15.5, 15.125)","(9.0, 11.0, 10.741935483870968)","(10.0, 13.5, 13.428571428571429)","(9.0, 12.0, 11.6)","(2.4, 2.94, 2.936153846153846)"
08-01-2023 16:55:38.297158,"(3.2, 4.1, 4.0636363636363635)","(31.0, 34.0, 31.2)","(12.0, 21.0, 18.25)","(10.0, 15.5, 15.125)","(9.0, 11.0, 10.741935483870968)","(10.0, 13.5, 13.428571428571429)","(9.0, 12.0, 11.6)","(2.4, 2.94, 2.88)"
08-01-2023 16:55:39.347243,"(3.2, 4.2, 4.127272727272727)","(31.0, 34.0, 31.2)","(12.0, 21.0, 18.307692307692307)","(10.0, 16.0, 15.8125)","(9.0, 11.0, 10.757575757575758)","(10.0, 14.0, 13.875)","(9.0, 12.0, 11.6)","(2.4, 2.9, 2.849411764705882)"
08-01-2023 16:55:40.469569,"(3.2, 4.2, 4.127272727272727)","(31.0, 34.0, 31.2)","(12.0, 21.0, 18.307692307692307)","(10.0, 16.0, 15.8125)","(9.0, 11.0, 10.75)","(10.0, 14.0, 13.9)","(9.0, 12.0, 11.6)","(2.4, 2.9, 2.8154545454545454)"
08-01-2023 16:55:41.509778,"(3.2, 4.2, 4.127272727272727)","(31.0, 34.0, 31.2)","(12.0, 21.0, 18.307692307692307)","(10.0, 16.0, 15.8125)","(9.0, 11.0, 10.75)","(10.0, 14.0, 13.9)","(9.0, 12.0, 11.6)","(2.4, 2.84, 2.762)"
08-01-2023 16:55:42.572822,"(3.2, 4.2, 4.133333333333333)","(31.0, 34.0, 31.2)","(12.0, 21.0, 18.307692307692307)","(10.0, 16.0, 15.8125)","(9.0, 11.0, 10.583333333333334)","(10.0, 14.0, 13.944444444444445)","(9.0, 12.0, 11.533333333333333)","(2.4, 2.78, 2.8899999999999997)"
08-01-2023 16:55:43.595595,"(3.2, 4.2, 4.140000000000001)","(31.0, 34.0, 31.2)","(12.0, 21.0, 18.735294117647058)","(10.0, 16.0, 15.8125)","(9.0, 11.0, 10.583333333333334)","(10.0, 14.0, 13.95)","(9.0, 12.0, 11.5625)","(2.4, 2.92, 2.8685714285714283)"
08-01-2023 16:55:44.631455,"(3.2, 4.2, 4.140000000000001)","(31.0, 34.0, 31.2)","(12.0, 21.0, 18.735294117647058)","(10.0, 16.0, 15.666666666666666)","(9.0, 11.0, 10.583333333333334)","(10.0, 14.0, 13.95)","(9.0, 12.0, 11.5625)","(2.4, 2.92, 2.8685714285714283)"
08-01-2023 16:55:45.681651,"(3.2, 4.2, 4.140000000000001)","(31.0, 34.0, 31.2)","(12.0, 21.0, 18.735294117647058)","(10.0, 16.0, 15.666666666666666)","(9.0, 11.0, 10.882352941176471)","(10.0, 14.0, 13.954545454545455)","(9.0, 12.0, 11.928571428571429)","(2.4, 2.92, 2.884)"
08-01-2023 16:55:46.787150,"(3.3, 4.2, 4.140000000000001)","(31.0, 34.0, 29.263157894736842)","(12.0, 21.0, 18.735294117647058)","(11.0, 16.0, 15.8125)","(9.0, 11.0, 10.80952380952381)","(10.0, 14.0, 13.954545454545455)","(9.0, 12.5, 11.954545454545455)","(2.4, 2.92, 2.91)"
08-01-2023 16:55:47.879132,"(3.3, 4.2, 4.140000000000001)","(31.0, 34.0, 28.31578947368421)","(12.0, 21.0, 18.735294117647058)","(11.0, 16.0, 15.8125)","(9.0, 11.0, 10.80952380952381)","(10.0, 14.0, 13.954545454545455)","(9.0, 12.5, 11.916666666666666)","(2.4, 2.94, 2.908)"
08-01-2023 16:55:48.969367,"(3.3, 4.2, 4.140000000000001)","(31.0, 34.0, 28.31578947368421)","(12.0, 21.0, 20.4)","(11.0, 16.0, 15.8125)","(9.0, 11.0, 10.80952380952381)","(10.0, 14.0, 13.954545454545455)","(9.0, 12.0, 11.916666666666666)","(2.4, 2.94, 2.88)"
08-01-2023 16:55:50.047069,"(3.3, 4.2, 4.140000000000001)","(31.0, 34.0, 29.263157894736842)","(12.0, 21.0, 20.57142857142857)","(11.0, 16.0, 15.8125)","(9.0, 11.0, 10.80952380952381)","(10.0, 14.0, 13.954545454545455)","(9.0, 12.0, 12.125)","(2.4, 2.92, 2.7818181818181817)"
08-01-2023 16:55:51.099945,"(3.3, 4.2, 4.140000000000001)","(31.0, 34.0, 29.263157894736842)","(12.0, 21.0, 20.666666666666668)","(11.0, 16.0, 15.8125)","(9.0, 11.0, 10.81132075471698)","(10.0, 14.0, 13.964285714285714)","(9.0, 12.5, 12.125)","(2.4, 2.82, 2.773333333333333)"
08-01-2023 16:55:52.124407,"(3.3, 4.2, 4.140000000000001)","(31.0, 34.0, 29.263157894736842)","(12.0, 22.0, 19.6)","(11.0, 16.0, 15.8125)","(9.0, 11.0, 10.86)","(10.0, 14.0, 14.375)","(9.0, 12.5, 12.26923076923077)","(2.4, 2.8, 2.785454545454545)"
08-01-2023 16:55:53.237113,"(3.3, 4.2, 4.140000000000001)","(31.0, 34.0, 29.263157894736842)","(12.0, 22.0, 19.6)","(11.0, 16.0, 15.884615384615385)","(9.0, 11.0, 11.428571428571429)","(10.0, 14.5, 14.375)","(9.0, 12.5, 12.26923076923077)","(2.4, 2.8, 2.7685714285714287)"
08-01-2023 16:55:54.216427,"(3.3, 4.2, 4.140000000000001)","(31.0, 34.0, 28.31578947368421)","(12.0, 22.0, 19.6)","(11.0, 16.0, 15.884615384615385)","(9.0, 11.5, 11.428571428571429)","(10.0, 14.5, 14.375)","(9.0, 12.5, 12.26923076923077)","(2.4, 2.78, 2.7515384615384617)"
08-01-2023 16:55:55.319476,"(3.4, 4.2, 4.140000000000001)","(26.0, 34.0, 28.31578947368421)","(13.0, 21.0, 20.0)","(11.0, 16.0, 15.884615384615385)","(9.0, 11.5, 11.45)","(11.0, 14.5, 14.375)","(9.0, 12.5, 12.26923076923077)","(2.35, 2.84, 2.79)"
08-01-2023 16:55:56.376311,"(3.4, 4.2, 4.140000000000001)","(26.0, 34.0, 28.31578947368421)","(13.0, 21.0, 20.0)","(11.0, 16.0, 15.884615384615385)","(9.0, 11.5, 11.375)","(11.0, 14.5, 14.375)","(9.0, 12.5, 12.26923076923077)","(2.35, 2.82, 2.79)"
08-01-2023 16:55:57.420301,"(3.4, 4.2, 4.140000000000001)","(26.0, 34.0, 28.31578947368421)","(13.0, 21.0, 20.0)","(11.0, 16.0, 15.884615384615385)","(9.0, 11.5, 11.375)","(11.0, 14.5, 14.375)","(9.0, 12.5, 12.26923076923077)","(2.35, 2.82, 2.7505)"
08-01-2023 16:55:58.427905,"(3.4, 4.2, 4.140000000000001)","(26.0, 32.0, 30.0)","(13.0, 21.0, 20.0)","(11.0, 16.0, 15.884615384615385)","(9.0, 11.5, 11.375)","(11.0, 14.5, 14.40909090909091)","(9.0, 12.5, 12.26923076923077)","(2.35, 2.8, 2.7393548387096778)"
08-01-2023 16:55:59.494963,"(3.4, 4.2, 4.140000000000001)","(26.0, 32.0, 30.0)","(13.0, 21.0, 20.0)","(11.0, 16.0, 15.75)","(9.0, 11.5, 11.375)","(11.0, 14.5, 14.40909090909091)","(9.0, 12.5, 12.26923076923077)","(2.35, 2.74, 2.777142857142857)"
08-01-2023 16:56:00.563143,"(3.4, 4.3, 4.192307692307692)","(26.0, 32.0, 30.0)","(13.0, 21.0, 20.0)","(11.0, 16.0, 15.7)","(9.0, 11.5, 11.375)","(11.0, 14.5, 14.40909090909091)","(9.0, 12.5, 12.26923076923077)","(2.35, 2.78, 2.7720930232558136)"
08-01-2023 16:56:01.590993,"(3.4, 4.2, 4.185714285714286)","(26.0, 32.0, 30.0)","(13.0, 21.0, 20.0)","(11.0, 16.0, 15.7)","(9.0, 11.5, 11.25)","(11.0, 14.5, 14.088235294117647)","(9.0, 12.5, 12.0)","(2.35, 2.8, 2.791627906976744)"
08-01-2023 16:56:02.696601,"(3.4, 4.2, 4.144444444444444)","(26.0, 32.0, 30.0)","(13.0, 21.0, 19.285714285714285)","(11.0, 16.0, 14.961538461538462)","(9.0, 11.5, 11.1875)","(11.0, 14.5, 14.088235294117647)","(9.0, 12.5, 12.0)","(2.35, 2.84, 2.8)"
08-01-2023 16:56:03.752542,"(3.4, 4.2, 4.147540983606557)","(26.0, 32.0, 28.210526315789473)","(13.0, 19.5, 19.25)","(11.0, 16.0, 15.307692307692308)","(9.0, 11.5, 11.1875)","(11.0, 14.5, 14.214285714285714)","(9.0, 12.5, 12.0)","(2.35, 2.82, 2.789230769230769)"
08-01-2023 16:56:04.787030,"(3.4, 4.2, 4.147540983606557)","(26.0, 32.0, 28.210526315789473)","(13.0, 18.5, 17.954545454545453)","(11.0, 16.0, 15.538461538461538)","(9.0, 11.5, 11.1875)","(11.0, 14.5, 14.214285714285714)","(9.0, 12.5, 12.0)","(2.35, 2.84, 2.7869230769230766)"
08-01-2023 16:56:05.795896,"(3.4, 4.2, 4.147540983606557)","(26.0, 32.0, 28.210526315789473)","(13.0, 18.5, 18.108695652173914)","(11.0, 16.0, 15.538461538461538)","(9.0, 11.5, 11.204545454545455)","(11.0, 14.5, 14.214285714285714)","(9.0, 12.5, 12.0)","(2.35, 2.84, 2.792)"
08-01-2023 16:56:06.777479,"(3.4, 4.2, 4.1466666666666665)","(26.0, 32.0, 28.210526315789473)","(13.0, 18.5, 17.954545454545453)","(11.0, 16.0, 15.538461538461538)","(9.0, 11.5, 11.195652173913043)","(11.0, 14.5, 14.192307692307692)","(9.0, 12.5, 12.182926829268293)","(2.35, 2.82, 2.7948936170212764)"
08-01-2023 16:56:07.835025,"(3.4, 4.2, 4.1466666666666665)","(26.0, 32.0, 28.210526315789473)","(13.0, 18.5, 17.954545454545453)","(11.0, 16.0, 15.571428571428571)","(9.0, 11.5, 11.320512820512821)","(11.0, 14.5, 14.357142857142858)","(9.0, 12.5, 12.19767441860465)","(2.35, 2.8, 2.80875)"
08-01-2023 16:56:08.872973,"(3.4, 4.1, 3.962162162162162)","(26.0, 32.0, 28.210526315789473)","(13.0, 18.5, 18.125)","(11.0, 16.5, 16.333333333333332)","(9.0, 11.5, 11.25)","(11.0, 14.5, 14.357142857142858)","(9.0, 12.5, 12.19767441860465)","(2.35, 2.82, 2.80875)"
08-01-2023 16:56:09.957990,"(3.4, 4.0, 3.9551724137931035)","(26.0, 32.0, 28.210526315789473)","(13.0, 18.5, 18.033333333333335)","(11.0, 16.5, 16.318181818181817)","(9.0, 11.5, 11.36111111111111)","(11.0, 14.5, 14.681818181818182)","(9.0, 12.5, 12.075757575757576)","(2.35, 2.82, 2.7653846153846153)"
08-01-2023 16:56:10.969025,"(3.4, 4.0, 3.9526315789473685)","(26.0, 32.0, 29.157894736842106)","(13.0, 18.5, 18.033333333333335)","(11.0, 16.5, 16.318181818181817)","(9.0, 11.5, 11.36111111111111)","(11.0, 15.0, 14.970588235294118)","(9.0, 12.5, 12.131578947368421)","(2.35, 2.78, 2.7653846153846153)"
08-01-2023 16:56:11.998636,"(3.4, 4.0, 3.944776119402985)","(26.0, 32.0, 28.210526315789473)","(13.0, 18.5, 18.071428571428573)","(11.0, 16.5, 16.318181818181817)","(9.0, 11.5, 11.142857142857142)","(11.0, 15.0, 15.4375)","(9.0, 12.5, 12.158536585365853)","(2.35, 2.78, 2.7533333333333334)"
08-01-2023 16:56:12.955430,"(3.4, 4.2, 4.103030303030303)","(26.0, 32.0, 29.23076923076923)","(13.0, 18.5, 18.071428571428573)","(11.0, 16.5, 16.318181818181817)","(9.0, 11.5, 11.142857142857142)","(11.0, 16.0, 14.954545454545455)","(9.0, 12.5, 12.136363636363637)","(2.35, 2.76, 2.726451612903226)"
08-01-2023 16:56:14.008541,"(3.4, 4.2, 4.1179487179487175)","(26.0, 32.0, 29.136363636363637)","(13.0, 18.5, 18.071428571428573)","(11.0, 16.5, 14.346153846153847)","(9.0, 11.5, 11.543478260869565)","(11.0, 15.0, 15.454545454545455)","(9.0, 12.5, 12.11111111111111)","(2.35, 2.76, 2.728846153846154)"
08-01-2023 16:56:15.086151,"(3.4, 4.2, 4.1625)","(26.0, 32.0, 29.15)","(13.0, 18.5, 18.166666666666668)","(11.0, 13.0, 12.676470588235293)","(9.0, 12.0, 11.46774193548387)","(11.0, 15.5, 15.444444444444445)","(9.0, 12.5, 12.472222222222221)","(2.35, 2.76, 2.7551724137931033)"
08-01-2023 16:56:16.177393,"(3.4, 4.3, 4.229824561403509)","(26.0, 32.0, 29.15)","(13.0, 18.5, 18.166666666666668)","(11.0, 13.0, 12.708333333333334)","(9.0, 11.5, 11.46774193548387)","(11.0, 15.5, 15.444444444444445)","(9.0, 12.5, 12.472222222222221)","(2.35, 2.76, 2.7267549668874174)"
08-01-2023 16:56:17.312386,"(3.4, 4.3, 4.229824561403509)","(21.0, 32.0, 29.15)","(13.0, 18.5, 18.166666666666668)","(11.0, 13.0, 12.970588235294118)","(9.0, 11.5, 11.446153846153846)","(11.0, 15.5, 15.444444444444445)","(9.0, 12.5, 12.477272727272727)","(2.35, 2.74, 2.710340136054422)"
08-01-2023 16:56:18.382877,"(3.4, 4.3, 4.239393939393939)","(21.0, 32.0, 29.15)","(13.0, 18.5, 18.166666666666668)","(11.0, 13.0, 13.05)","(9.0, 12.0, 11.446153846153846)","(11.0, 15.5, 15.727272727272727)","(9.0, 12.5, 12.477272727272727)","(2.35, 2.74, 2.6810810810810812)"
08-01-2023 16:56:19.456537,"(3.4, 4.3, 4.239393939393939)","(21.0, 32.0, 29.15)","(13.0, 18.5, 18.333333333333332)","(11.0, 13.5, 13.038461538461538)","(9.0, 12.0, 11.446153846153846)","(11.0, 16.0, 15.8)","(9.0, 12.5, 12.477272727272727)","(2.35, 2.7, 2.6821739130434783)"
08-01-2023 16:56:20.455824,"(3.4, 4.3, 4.242622950819672)","(21.0, 32.0, 29.15)","(13.0, 18.5, 18.333333333333332)","(11.0, 13.5, 13.038461538461538)","(9.0, 12.0, 11.446153846153846)","(11.0, 16.0, 15.8)","(9.0, 12.5, 12.487804878048781)","(2.35, 2.7, 2.663108108108108)"
08-01-2023 16:56:21.499063,"(3.4, 4.3, 4.228070175438597)","(21.0, 32.0, 29.15)","(13.0, 18.5, 18.318181818181817)","(11.0, 13.5, 13.038461538461538)","(9.0, 12.0, 11.477611940298507)","(11.0, 16.0, 16.235294117647058)","(9.0, 12.5, 12.487804878048781)","(2.35, 2.68, 2.637872340425532)"
08-01-2023 16:56:22.538173,"(3.4, 4.3, 4.241666666666667)","(21.0, 32.0, 28.2)","(13.0, 19.5, 19.41176470588235)","(11.0, 13.5, 13.038461538461538)","(9.0, 12.0, 11.477611940298507)","(11.0, 17.0, 16.235294117647058)","(9.0, 12.5, 12.48913043478261)","(2.35, 2.64, 2.6289655172413795)"
08-01-2023 16:56:23.570318,"(3.4, 4.3, 4.239655172413793)","(21.0, 32.0, 28.2)","(13.0, 19.5, 19.433333333333334)","(11.0, 13.5, 13.038461538461538)","(9.0, 12.0, 11.477611940298507)","(11.0, 17.0, 16.235294117647058)","(9.0, 12.5, 12.48913043478261)","(2.35, 2.64, 2.6292857142857144)"
08-01-2023 16:56:24.684586,"(3.4, 4.3, 4.239655172413793)","(21.0, 32.0, 28.2)","(13.0, 19.5, 19.474358974358974)","(11.0, 13.5, 13.038461538461538)","(9.0, 12.0, 11.520547945205479)","(11.0, 17.0, 16.333333333333332)","(9.0, 12.5, 12.49056603773585)","(2.35, 2.64, 2.6292857142857144)"
08-01-2023 16:56:25.790062,"(3.4, 4.3, 4.2359375)","(21.0, 32.0, 28.2)","(13.0, 20.0, 19.823529411764707)","(11.0, 13.5, 13.038461538461538)","(9.0, 12.0, 11.520547945205479)","(11.0, 17.0, 16.333333333333332)","(9.0, 12.5, 12.487804878048781)","(2.35, 2.64, 2.637931034482759)"
08-01-2023 16:56:26.862348,"(3.4, 4.3, 4.218)","(21.0, 32.0, 28.235294117647058)","(13.0, 20.0, 19.625)","(11.0, 13.5, 13.038461538461538)","(9.0, 12.0, 11.520547945205479)","(11.0, 17.0, 16.333333333333332)","(9.0, 12.5, 12.487804878048781)","(2.35, 2.66, 2.6369565217391306)"
08-01-2023 16:56:27.959292,"(3.4, 4.3, 4.216326530612245)","(21.0, 32.0, 29.236842105263158)","(13.0, 20.0, 19.625)","(11.0, 13.5, 13.038461538461538)","(9.0, 12.0, 11.567164179104477)","(11.0, 17.0, 16.333333333333332)","(9.0, 12.5, 12.487804878048781)","(2.35, 2.64, 2.6344444444444446)"
