,Sudoku Cobra,Pot Luck Chuck,Sunnyside Jo,Lektra Teddy,Lektra Rhino,Wedding Or Baby,Aston Tango
14-12-2022 12:40:44.463985,"(4.8, 6.4, 6.28)","(41.0, 80.0, 73.47826086956522)","(8.0, 12.0, 11.51388888888889)","(7.0, 8.4, 8.294736842105262)","(8.5, 11.0, 10.594594594594595)","(31.0, 42.0, 41.07692307692308)","(1.75, 1.98, 1.9878048780487805)"
14-12-2022 12:40:45.503785,"(4.8, 6.4, 6.275862068965518)","(41.0, 80.0, 72.70833333333334)","(8.0, 12.0, 11.51388888888889)","(7.0, 8.4, 8.294736842105262)","(8.5, 11.0, 10.513513513513514)","(31.0, 42.0, 41.07692307692308)","(1.75, 2.0, 2.0005128205128204)"
14-12-2022 12:40:46.622652,"(4.8, 6.4, 6.2)","(41.0, 80.0, 72.70833333333334)","(8.0, 12.0, 11.516129032258064)","(7.0, 8.4, 8.4375)","(8.5, 11.0, 10.55)","(31.0, 42.0, 41.07692307692308)","(1.75, 2.02, 1.9873684210526317)"
14-12-2022 12:40:47.806996,"(4.8, 6.4, 6.216216216216217)","(41.0, 80.0, 72.70833333333334)","(8.0, 12.0, 11.516129032258064)","(7.0, 8.6, 8.433333333333334)","(8.5, 11.0, 10.571428571428571)","(31.0, 42.0, 41.07692307692308)","(1.75, 1.99, 1.9736363636363636)"
14-12-2022 12:40:49.040561,"(4.8, 6.4, 6.242424242424242)","(41.0, 80.0, 72.70833333333334)","(8.0, 12.0, 11.516129032258064)","(7.0, 8.6, 8.463636363636363)","(8.5, 11.0, 10.571428571428571)","(31.0, 42.0, 41.07692307692308)","(1.75, 1.99, 1.9736363636363636)"
14-12-2022 12:40:50.249843,"(4.8, 6.4, 6.342857142857143)","(41.0, 80.0, 72.70833333333334)","(8.0, 12.0, 11.513157894736842)","(7.0, 8.6, 8.435)","(8.5, 11.0, 10.805555555555555)","(31.0, 42.0, 41.04)","(1.75, 1.97, 1.9584444444444444)"
14-12-2022 12:40:51.467962,"(4.8, 6.4, 6.366666666666667)","(41.0, 80.0, 73.9655172413793)","(8.0, 12.0, 11.516129032258064)","(7.0, 8.4, 8.371428571428572)","(8.5, 11.0, 10.923076923076923)","(31.0, 42.0, 41.07692307692308)","(1.75, 1.97, 1.954705882352941)"
14-12-2022 12:40:52.716464,"(4.8, 6.6, 6.542857142857143)","(41.0, 75.0, 68.33333333333333)","(8.0, 12.0, 11.685714285714285)","(7.0, 8.4, 8.438297872340426)","(8.5, 11.0, 10.96875)","(31.0, 42.0, 41.07692307692308)","(1.75, 1.97, 1.9232386363636362)"
14-12-2022 12:40:53.866386,"(4.8, 6.6, 6.5636363636363635)","(41.0, 75.0, 68.33333333333333)","(8.0, 12.0, 11.703125)","(7.0, 8.6, 8.33076923076923)","(8.5, 11.0, 10.827586206896552)","(31.0, 42.0, 41.87096774193549)","(1.75, 1.93, 1.9364999999999999)"
14-12-2022 12:40:55.001789,"(4.8, 6.6, 6.569999999999999)","(41.0, 80.0, 70.45454545454545)","(8.0, 12.0, 11.794117647058824)","(7.0, 8.6, 8.321428571428571)","(8.5, 11.0, 10.88)","(31.0, 44.0, 42.0)","(1.75, 1.95, 1.9338461538461538)"
14-12-2022 12:40:56.084133,"(4.8, 6.8, 6.554545454545455)","(41.0, 80.0, 69.0)","(8.0, 12.0, 11.794117647058824)","(7.0, 8.6, 8.321428571428571)","(8.5, 11.0, 11.055555555555555)","(31.0, 44.0, 42.285714285714285)","(1.8, 1.94, 1.9477777777777778)"
14-12-2022 12:40:57.240274,"(4.8, 6.4, 6.144)","(41.0, 80.0, 69.28571428571429)","(8.0, 12.5, 11.970588235294118)","(7.0, 8.8, 8.688888888888888)","(8.5, 11.5, 11.055555555555555)","(31.0, 44.0, 41.80952380952381)","(1.75, 1.96, 1.9502439024390243)"
14-12-2022 12:40:58.422296,"(4.8, 6.2, 6.0875)","(41.0, 80.0, 69.28571428571429)","(8.0, 12.5, 12.01063829787234)","(7.0, 8.8, 8.893333333333334)","(8.5, 11.5, 11.035714285714286)","(31.0, 42.0, 42.6)","(1.75, 1.96, 1.9201657458563535)"
14-12-2022 12:40:59.647333,"(4.8, 6.2, 6.178947368421053)","(41.0, 80.0, 69.28571428571429)","(8.0, 12.5, 11.988888888888889)","(7.0, 9.0, 8.855696202531647)","(8.5, 11.5, 11.035714285714286)","(31.0, 44.0, 41.666666666666664)","(1.75, 1.93, 1.9116129032258065)"
14-12-2022 12:41:00.796657,"(4.8, 6.4, 6.073913043478261)","(41.0, 80.0, 69.28571428571429)","(8.0, 12.5, 11.973684210526315)","(7.0, 9.2, 9.00625)","(8.5, 11.5, 11.3)","(31.0, 44.0, 42.333333333333336)","(1.75, 1.92, 1.9109139784946236)"
14-12-2022 12:41:02.096985,"(4.8, 6.4, 6.191666666666666)","(41.0, 55.0, 51.940298507462686)","(8.0, 12.5, 12.066666666666666)","(7.0, 9.2, 9.216666666666667)","(8.5, 11.5, 11.478260869565217)","(31.0, 44.0, 42.5)","(1.75, 1.93, 1.91625)"
14-12-2022 12:41:03.350693,"(5.0, 6.4, 6.227586206896552)","(41.0, 55.0, 51.940298507462686)","(8.0, 12.5, 12.066666666666666)","(7.0, 9.4, 9.225)","(8.5, 11.5, 11.478260869565217)","(31.0, 44.0, 42.8)","(1.75, 1.92, 1.9161290322580644)"
14-12-2022 12:41:04.521831,"(5.0, 6.4, 6.250666666666667)","(41.0, 55.0, 51.940298507462686)","(8.0, 12.5, 11.9)","(7.0, 9.4, 9.278260869565218)","(8.5, 11.5, 10.681818181818182)","(31.0, 44.0, 42.5)","(1.75, 1.92, 1.912015503875969)"
14-12-2022 12:41:05.681786,"(5.0, 6.6, 6.391111111111111)","(41.0, 55.0, 51.791044776119406)","(8.0, 12.5, 12.297297297297296)","(7.0, 9.4, 9.285714285714285)","(8.5, 11.0, 10.548387096774194)","(31.0, 44.0, 42.5)","(1.75, 1.93, 1.9128927680798005)"
14-12-2022 12:41:06.821048,"(5.0, 6.6, 6.382978723404255)","(41.0, 55.0, 51.791044776119406)","(8.0, 12.5, 12.297297297297296)","(7.0, 9.4, 9.3625)","(8.5, 11.0, 10.42)","(31.0, 44.0, 42.5)","(1.75, 1.93, 1.9124623115577888)"
14-12-2022 12:41:08.015460,"(5.0, 6.6, 6.393939393939394)","(41.0, 55.0, 51.791044776119406)","(8.0, 13.0, 11.043010752688172)","(7.0, 9.4, 9.3625)","(8.5, 11.0, 10.42)","(31.0, 44.0, 42.5)","(1.75, 1.93, 1.9124999999999999)"
14-12-2022 12:41:09.233412,"(5.0, 6.6, 6.414736842105263)","(41.0, 55.0, 51.791044776119406)","(8.0, 12.0, 11.533333333333333)","(7.0, 9.6, 9.5)","(8.5, 11.0, 10.621621621621621)","(31.0, 44.0, 42.5)","(1.75, 1.93, 1.9212626262626262)"
14-12-2022 12:41:10.424967,"(5.0, 6.6, 6.4592)","(41.0, 55.0, 51.791044776119406)","(8.0, 11.5, 11.175925925925926)","(7.0, 9.8, 9.48)","(8.5, 11.0, 10.621621621621621)","(31.0, 44.0, 42.5)","(1.75, 1.93, 1.9227272727272726)"
14-12-2022 12:41:11.701660,"(5.0, 6.6, 6.48135593220339)","(41.0, 55.0, 51.791044776119406)","(8.0, 11.5, 11.114035087719298)","(7.0, 9.6, 9.472727272727273)","(8.5, 11.0, 10.56875)","(31.0, 44.0, 42.5)","(1.75, 1.93, 1.9224782608695652)"
14-12-2022 12:41:12.945447,"(5.0, 6.6, 6.538775510204082)","(41.0, 55.0, 51.791044776119406)","(8.0, 11.5, 11.1015625)","(7.0, 9.6, 9.584615384615384)","(8.5, 11.0, 10.602739726027398)","(31.0, 44.0, 42.5)","(1.75, 1.93, 1.9123952095808383)"
14-12-2022 12:41:14.174918,"(5.0, 6.8, 6.6482758620689655)","(41.0, 55.0, 51.791044776119406)","(8.0, 11.5, 11.462962962962964)","(7.0, 9.8, 9.580645161290324)","(8.5, 11.0, 10.625)","(31.0, 44.0, 42.5)","(1.75, 1.92, 1.8930405405405404)"
14-12-2022 12:41:15.372482,"(5.0, 6.8, 6.699999999999999)","(41.0, 55.0, 51.791044776119406)","(8.0, 11.5, 11.186567164179104)","(7.0, 9.8, 9.593103448275862)","(8.5, 11.0, 10.40952380952381)","(31.0, 44.0, 42.5)","(1.75, 1.9, 1.8892134831460674)"
14-12-2022 12:41:16.443260,"(5.0, 6.8, 6.72)","(41.0, 55.0, 51.971830985915496)","(8.0, 12.0, 11.58)","(7.0, 9.8, 9.600000000000001)","(8.5, 11.0, 10.506756756756756)","(31.0, 44.0, 43.4)","(1.75, 1.9, 1.9089839572192513)"
14-12-2022 12:41:17.594029,"(5.0, 6.8, 6.758620689655173)","(41.0, 55.0, 51.971830985915496)","(8.0, 12.0, 11.54)","(7.0, 9.8, 9.615384615384617)","(8.5, 11.0, 10.506756756756756)","(31.0, 44.0, 42.5)","(1.75, 1.92, 1.9146153846153846)"
14-12-2022 12:41:18.601236,"(5.0, 6.4, 6.3133333333333335)","(41.0, 55.0, 51.971830985915496)","(8.0, 12.0, 11.54)","(7.0, 9.8, 9.694736842105264)","(8.5, 11.0, 10.507936507936508)","(31.0, 44.0, 43.53846153846154)","(1.75, 1.92, 1.9007251908396945)"
14-12-2022 12:41:19.697932,"(5.0, 6.6, 6.444961240310078)","(41.0, 55.0, 51.971830985915496)","(8.0, 12.0, 11.586206896551724)","(7.0, 9.8, 9.857142857142858)","(8.5, 11.0, 10.508771929824562)","(31.0, 44.0, 45.333333333333336)","(1.75, 1.91, 1.8953511705685617)"
14-12-2022 12:41:20.834806,"(5.0, 6.6, 6.4185185185185185)","(41.0, 55.0, 51.971830985915496)","(8.0, 12.0, 11.544642857142858)","(7.0, 10.0, 10.033333333333333)","(8.5, 11.0, 10.507936507936508)","(31.0, 46.0, 45.55555555555556)","(1.75, 1.91, 1.8976190476190475)"
14-12-2022 12:41:22.043860,"(5.0, 6.6, 6.4206896551724135)","(41.0, 55.0, 45.47761194029851)","(8.0, 12.0, 11.581967213114755)","(7.0, 10.5, 10.074509803921568)","(8.5, 11.0, 10.401785714285714)","(31.0, 46.0, 45.27272727272727)","(1.75, 1.91, 1.8984974093264249)"
14-12-2022 12:41:23.286000,"(5.0, 6.6, 6.4159292035398225)","(41.0, 55.0, 47.45454545454545)","(8.0, 12.0, 11.592592592592593)","(7.0, 10.5, 10.05)","(8.5, 11.0, 10.287234042553191)","(31.0, 46.0, 45.27272727272727)","(1.75, 1.91, 1.899674418604651)"
14-12-2022 12:41:24.481552,"(5.0, 6.6, 6.414285714285715)","(41.0, 50.0, 47.06666666666667)","(8.0, 12.0, 11.636363636363637)","(7.0, 10.5, 10.26923076923077)","(8.5, 11.0, 10.277272727272727)","(31.0, 46.0, 45.55555555555556)","(1.75, 1.91, 1.8857142857142857)"
14-12-2022 12:41:25.561240,"(5.0, 6.6, 6.472727272727273)","(41.0, 50.0, 47.06666666666667)","(8.0, 12.0, 11.636363636363637)","(7.0, 10.5, 10.318181818181818)","(8.5, 10.5, 10.25)","(31.0, 46.0, 45.27272727272727)","(1.75, 1.89, 1.8942857142857141)"
14-12-2022 12:41:26.634629,"(5.0, 6.6, 6.556363636363637)","(41.0, 50.0, 47.42857142857143)","(8.0, 12.0, 11.641666666666667)","(7.0, 10.5, 10.272727272727273)","(8.5, 10.5, 10.173913043478262)","(31.0, 46.0, 45.0)","(1.75, 1.9, 1.898785046728972)"
14-12-2022 12:41:27.625647,"(5.0, 6.6, 6.568627450980392)","(41.0, 50.0, 47.05263157894737)","(8.0, 12.0, 11.641666666666667)","(7.0, 10.5, 10.272727272727273)","(8.5, 10.5, 10.173913043478262)","(31.0, 46.0, 40.108108108108105)","(1.75, 1.9, 1.9035836177474401)"
14-12-2022 12:41:28.745728,"(5.0, 6.8, 6.645333333333333)","(41.0, 50.0, 46.69565217391305)","(8.0, 12.0, 11.675)","(7.0, 10.5, 10.181818181818182)","(8.5, 10.5, 10.063218390804598)","(31.0, 44.0, 40.44444444444444)","(1.75, 1.91, 1.9034615384615383)"
14-12-2022 12:41:29.946774,"(5.0, 6.8, 6.657894736842105)","(41.0, 50.0, 46.69565217391305)","(8.0, 12.0, 11.701923076923077)","(7.0, 10.5, 10.218181818181819)","(8.5, 10.5, 10.059782608695652)","(31.0, 42.0, 40.875)","(1.75, 1.91, 1.8811673151750972)"
14-12-2022 12:41:31.210120,"(5.0, 6.8, 6.713207547169811)","(41.0, 50.0, 47.6)","(8.0, 12.0, 11.68421052631579)","(7.0, 10.5, 10.20754716981132)","(8.5, 10.5, 10.06547619047619)","(31.0, 42.0, 40.875)","(1.75, 1.89, 1.8818796992481202)"
14-12-2022 12:41:32.393531,"(5.0, 6.8, 6.726984126984127)","(41.0, 48.0, 45.84615384615385)","(8.0, 12.0, 11.68421052631579)","(7.0, 10.5, 10.233333333333333)","(8.5, 10.5, 10.040983606557377)","(31.0, 42.0, 40.875)","(1.75, 1.89, 1.881549815498155)"
14-12-2022 12:41:33.642850,"(5.0, 6.8, 6.757692307692308)","(41.0, 48.0, 44.48275862068966)","(8.0, 12.0, 11.68421052631579)","(7.0, 10.5, 10.26530612244898)","(8.5, 10.5, 10.076923076923077)","(31.0, 42.0, 40.971428571428575)","(1.75, 1.89, 1.883975155279503)"
14-12-2022 12:41:34.852653,"(5.0, 7.0, 6.7379310344827585)","(41.0, 48.0, 44.48275862068966)","(8.0, 12.0, 11.68421052631579)","(7.0, 10.5, 10.27)","(8.5, 10.5, 10.058823529411764)","(31.0, 42.0, 41.027027027027025)","(1.75, 1.89, 1.8776086956521738)"
14-12-2022 12:41:36.084174,"(5.0, 7.0, 6.816279069767441)","(41.0, 48.0, 44.4)","(8.0, 12.0, 11.68421052631579)","(7.0, 10.5, 10.25)","(8.5, 10.5, 10.03125)","(31.0, 42.0, 40.2)","(1.75, 1.88, 1.871939393939394)"
14-12-2022 12:41:37.216945,"(5.0, 7.0, 6.83)","(41.0, 48.0, 44.275862068965516)","(8.0, 12.0, 11.701923076923077)","(7.0, 10.5, 10.25)","(8.5, 10.5, 10.03125)","(31.0, 42.0, 40.2)","(1.7, 1.88, 1.871939393939394)"
14-12-2022 12:41:38.293198,"(5.0, 7.2, 7.018055555555556)","(41.0, 48.0, 44.22222222222222)","(8.0, 12.0, 11.72)","(7.0, 9.8, 9.661538461538461)","(8.5, 10.5, 10.089285714285714)","(31.0, 42.0, 40.12903225806452)","(1.7, 1.88, 1.8612384473197783)"
14-12-2022 12:41:39.339984,"(5.0, 7.0, 6.981333333333334)","(41.0, 48.0, 46.166666666666664)","(8.0, 12.5, 11.932432432432432)","(7.0, 10.0, 9.671604938271605)","(8.5, 10.5, 10.18125)","(31.0, 44.0, 40.8780487804878)","(1.7, 1.87, 1.8618243243243244)"
14-12-2022 12:41:40.541678,"(5.0, 7.0, 6.998347107438017)","(41.0, 48.0, 48.66216216216216)","(8.0, 12.5, 12.186440677966102)","(7.0, 10.0, 9.671604938271605)","(8.5, 10.5, 10.185185185185185)","(31.0, 44.0, 40.8780487804878)","(1.7, 1.87, 1.8586516853932584)"
14-12-2022 12:41:41.669154,"(5.0, 7.0, 6.996923076923077)","(41.0, 55.0, 48.38356164383562)","(8.0, 12.5, 12.203389830508474)","(7.0, 10.0, 9.695726495726495)","(8.5, 10.5, 10.2265625)","(31.0, 44.0, 40.8)","(1.7, 1.86, 1.8619071310116087)"
14-12-2022 12:41:42.888717,"(5.0, 7.0, 6.996610169491525)","(41.0, 55.0, 49.333333333333336)","(8.0, 12.5, 12.090909090909092)","(7.0, 10.0, 9.695726495726495)","(8.5, 10.5, 10.222222222222221)","(31.0, 44.0, 40.8)","(1.7, 1.87, 1.8667368421052632)"
14-12-2022 12:41:44.227499,"(5.0, 7.2, 6.95364238410596)","(41.0, 50.0, 46.72)","(8.0, 12.5, 12.284313725490197)","(7.0, 10.0, 10.057692307692308)","(8.5, 10.5, 10.721153846153847)","(31.0, 44.0, 41.0)","(1.7, 1.87, 1.869655172413793)"
14-12-2022 12:41:45.469219,"(5.0, 6.8, 6.65625)","(41.0, 55.0, 47.31460674157303)","(8.0, 12.5, 12.284313725490197)","(7.0, 10.5, 10.14179104477612)","(8.5, 11.0, 10.87109375)","(31.0, 44.0, 40.903225806451616)","(1.7, 1.88, 1.867022900763359)"
14-12-2022 12:41:46.652094,"(5.0, 6.8, 6.609090909090909)","(41.0, 55.0, 47.04651162790698)","(8.0, 12.5, 12.24561403508772)","(7.0, 10.5, 10.126760563380282)","(8.5, 11.0, 10.87109375)","(31.0, 44.0, 42.083333333333336)","(1.7, 1.87, 1.8683838383838385)"
14-12-2022 12:41:47.856434,"(5.0, 6.8, 6.603921568627451)","(41.0, 55.0, 47.04651162790698)","(8.0, 12.5, 12.226415094339623)","(7.0, 10.5, 10.110294117647058)","(8.5, 11.0, 10.861313868613138)","(31.0, 44.0, 42.083333333333336)","(1.7, 1.87, 1.8591379310344829)"
14-12-2022 12:41:48.989390,"(5.0, 6.8, 6.587826086956522)","(41.0, 55.0, 47.04651162790698)","(8.0, 12.5, 12.285714285714286)","(7.0, 10.5, 10.21551724137931)","(8.5, 11.0, 10.876506024096386)","(31.0, 44.0, 42.08695652173913)","(1.7, 1.86, 1.8675903614457832)"
14-12-2022 12:41:50.292318,"(5.0, 6.6, 6.51578947368421)","(41.0, 55.0, 48.7875)","(8.0, 12.5, 12.304347826086957)","(7.0, 10.5, 10.270833333333334)","(8.5, 11.0, 10.88109756097561)","(31.0, 44.0, 42.125)","(1.7, 1.87, 1.869402985074627)"
14-12-2022 12:41:51.574221,"(5.0, 6.6, 6.511864406779661)","(41.0, 55.0, 50.285714285714285)","(8.0, 12.5, 12.304347826086957)","(7.0, 10.5, 10.270833333333334)","(8.5, 11.0, 10.88679245283019)","(31.0, 44.0, 42.285714285714285)","(1.7, 1.87, 1.8701941747572817)"
14-12-2022 12:41:52.857084,"(5.0, 6.6, 6.474111675126903)","(41.0, 55.0, 50.285714285714285)","(8.0, 12.5, 12.304347826086957)","(7.0, 10.5, 10.26530612244898)","(8.5, 11.0, 10.901273885350319)","(31.0, 44.0, 42.5)","(1.7, 1.88, 1.8709022556390977)"
14-12-2022 12:41:54.199474,"(5.0, 6.6, 6.458385093167702)","(41.0, 55.0, 50.4)","(8.0, 12.5, 12.24468085106383)","(7.0, 10.5, 10.198412698412698)","(8.5, 11.0, 10.901898734177216)","(31.0, 44.0, 42.63636363636363)","(1.7, 1.89, 1.871985815602837)"
14-12-2022 12:41:55.512398,"(5.0, 6.6, 6.463291139240506)","(41.0, 55.0, 50.0)","(8.0, 12.5, 12.267441860465116)","(7.0, 10.5, 9.764102564102565)","(8.5, 11.0, 11.073529411764707)","(31.0, 44.0, 42.57142857142857)","(1.7, 1.89, 1.8867164179104476)"
14-12-2022 12:41:56.763504,"(5.0, 6.6, 6.536363636363636)","(41.0, 50.0, 48.0)","(8.0, 12.5, 12.346153846153847)","(7.0, 9.8, 9.80327868852459)","(8.5, 11.5, 11.072463768115941)","(31.0, 44.0, 42.6)","(1.7, 1.89, 1.88671875)"
14-12-2022 12:41:58.077077,"(5.0, 6.6, 6.591836734693877)","(41.0, 50.0, 48.095238095238095)","(8.0, 12.5, 12.275510204081632)","(7.0, 10.0, 9.75)","(8.5, 11.5, 11.072463768115941)","(31.0, 44.0, 42.6)","(1.7, 1.89, 1.88671875)"
14-12-2022 12:41:59.341697,"(5.0, 6.6, 6.588)","(41.0, 50.0, 48.095238095238095)","(8.0, 12.5, 11.927083333333334)","(7.0, 10.0, 9.735)","(8.5, 11.5, 11.074626865671641)","(31.0, 44.0, 42.63157894736842)","(1.7, 1.89, 1.8777142857142857)"
14-12-2022 12:42:00.621843,"(5.0, 6.8, 6.545)","(41.0, 50.0, 48.095238095238095)","(8.0, 12.0, 12.056962025316455)","(7.0, 10.0, 9.716129032258065)","(8.5, 11.5, 11.0625)","(31.0, 44.0, 42.63157894736842)","(1.7, 1.88, 1.8782758620689655)"
14-12-2022 12:42:01.896788,"(5.0, 6.8, 6.54)","(41.0, 50.0, 48.61538461538461)","(8.0, 12.5, 11.826530612244898)","(7.0, 10.0, 9.673469387755102)","(8.5, 11.5, 11.13125)","(31.0, 44.0, 42.7)","(1.7, 1.88, 1.8870689655172412)"
14-12-2022 12:42:03.121933,"(5.0, 6.6, 6.515217391304348)","(41.0, 50.0, 44.857142857142854)","(8.0, 12.5, 12.04)","(7.0, 10.0, 9.72792792792793)","(8.5, 11.5, 11.123456790123457)","(31.0, 44.0, 42.7)","(1.7, 1.89, 1.897659574468085)"
14-12-2022 12:42:04.328037,"(5.0, 6.6, 6.472)","(41.0, 50.0, 45.76470588235294)","(8.0, 12.5, 11.965116279069768)","(7.0, 9.8, 9.702439024390245)","(8.5, 11.5, 11.067567567567568)","(31.0, 44.0, 42.7)","(1.7, 1.9, 1.8976190476190475)"
14-12-2022 12:42:05.490130,"(5.0, 6.6, 6.471287128712872)","(41.0, 48.0, 46.0)","(8.0, 12.5, 11.965116279069768)","(7.0, 9.8, 9.676923076923078)","(8.5, 11.5, 11.094936708860759)","(31.0, 44.0, 42.8235294117647)","(1.7, 1.9, 1.8990196078431372)"
14-12-2022 12:42:06.690075,"(5.0, 6.4, 6.394059405940594)","(41.0, 50.0, 46.4)","(8.0, 12.5, 11.94943820224719)","(7.0, 9.8, 9.5344)","(8.5, 11.5, 11.098684210526315)","(31.0, 44.0, 42.8235294117647)","(1.7, 1.9, 1.896771653543307)"
14-12-2022 12:42:08.066967,"(5.0, 6.6, 6.404347826086957)","(41.0, 48.0, 48.18181818181818)","(8.0, 12.5, 11.94943820224719)","(7.0, 9.8, 9.46086956521739)","(8.5, 11.5, 11.10135135135135)","(31.0, 44.0, 42.8235294117647)","(1.7, 1.91, 1.8940277777777776)"
14-12-2022 12:42:09.295966,"(5.0, 6.6, 6.395833333333333)","(41.0, 50.0, 48.18181818181818)","(8.0, 12.5, 11.94943820224719)","(7.0, 9.6, 9.46086956521739)","(8.5, 11.5, 11.10135135135135)","(31.0, 44.0, 42.8235294117647)","(1.7, 1.91, 1.8940277777777776)"
14-12-2022 12:42:10.589924,"(5.0, 6.6, 6.395833333333333)","(41.0, 50.0, 49.422222222222224)","(8.0, 12.5, 11.954545454545455)","(7.0, 9.6, 9.450980392156863)","(8.5, 11.5, 11.097402597402597)","(31.0, 44.0, 42.8235294117647)","(1.7, 1.91, 1.891951219512195)"
14-12-2022 12:42:11.847464,"(5.0, 6.6, 6.4)","(41.0, 55.0, 51.21176470588235)","(8.0, 12.5, 11.978260869565217)","(7.0, 9.4, 9.393939393939394)","(8.5, 11.5, 11.1)","(31.0, 44.0, 42.8235294117647)","(1.7, 1.9, 1.8968518518518518)"
14-12-2022 12:42:13.302480,"(5.0, 6.6, 6.464)","(41.0, 55.0, 50.24390243902439)","(8.0, 11.5, 11.283464566929133)","(7.0, 9.4, 9.393333333333334)","(8.5, 11.5, 11.076923076923077)","(31.0, 44.0, 42.46666666666667)","(1.7, 1.9, 1.8995454545454544)"
14-12-2022 12:42:14.748464,"(5.0, 6.8, 6.723348017621145)","(41.0, 55.0, 50.3125)","(8.0, 11.5, 11.162844036697248)","(7.0, 9.4, 9.103225806451613)","(8.5, 11.5, 11.087121212121213)","(31.0, 44.0, 44.63636363636363)","(1.7, 1.91, 1.909016129032258)"
14-12-2022 12:42:15.994870,"(5.0, 6.8, 6.792118226600985)","(41.0, 50.0, 48.0)","(8.0, 11.5, 11.148535564853557)","(7.0, 9.0, 8.882352941176471)","(8.5, 11.5, 11.070866141732283)","(31.0, 46.0, 44.73684210526316)","(1.7, 1.91, 1.916111111111111)"
14-12-2022 12:42:17.212155,"(5.0, 7.0, 6.923076923076923)","(41.0, 48.0, 45.875)","(8.0, 11.5, 11.148535564853557)","(7.0, 9.0, 8.856250000000001)","(8.5, 11.5, 11.069230769230769)","(31.0, 46.0, 44.73684210526316)","(1.7, 1.92, 1.9364176829268291)"
14-12-2022 12:42:18.452946,"(5.0, 7.0, 6.896551724137931)","(41.0, 50.0, 46.5)","(8.0, 11.5, 10.854166666666666)","(7.0, 9.0, 8.672727272727274)","(8.5, 11.5, 11.057522123893806)","(31.0, 46.0, 44.63636363636363)","(1.7, 1.94, 1.9540495867768595)"
14-12-2022 12:42:19.679916,"(5.0, 7.0, 6.856603773584905)","(41.0, 48.0, 46.5)","(8.0, 11.0, 10.773584905660377)","(7.0, 8.8, 8.607692307692309)","(8.5, 11.5, 11.068376068376068)","(31.0, 46.0, 44.63636363636363)","(1.7, 1.96, 1.9594674556213016)"
14-12-2022 12:42:20.912780,"(5.0, 7.0, 6.942857142857143)","(41.0, 48.0, 47.333333333333336)","(8.0, 11.0, 10.74561403508772)","(7.0, 8.8, 8.609836065573772)","(8.5, 11.5, 11.063492063492063)","(31.0, 46.0, 44.63636363636363)","(1.7, 1.96, 1.9247524752475247)"
14-12-2022 12:42:22.147004,"(5.0, 7.0, 6.9714285714285715)","(41.0, 48.0, 47.06666666666667)","(8.0, 11.0, 10.75)","(7.0, 8.8, 8.526732673267327)","(8.5, 11.5, 10.74618320610687)","(31.0, 46.0, 44.73684210526316)","(1.7, 1.93, 1.9326027397260273)"
14-12-2022 12:42:23.364355,"(5.0, 7.0, 6.967441860465116)","(41.0, 50.0, 47.42857142857143)","(8.0, 11.0, 10.643564356435643)","(7.0, 8.8, 8.552631578947368)","(8.5, 11.0, 10.7578125)","(31.0, 46.0, 44.15384615384615)","(1.7, 1.94, 1.9387692307692308)"
14-12-2022 12:42:24.595467,"(5.0, 7.0, 6.966666666666667)","(41.0, 50.0, 45.0)","(8.0, 11.0, 10.623931623931623)","(7.0, 8.8, 8.643835616438356)","(8.5, 11.0, 10.761904761904763)","(31.0, 46.0, 44.5)","(1.7, 1.94, 1.9405599999999998)"
14-12-2022 12:42:25.779562,"(5.0, 7.0, 6.927272727272727)","(41.0, 50.0, 48.166666666666664)","(8.0, 11.0, 10.672043010752688)","(7.0, 8.8, 8.814814814814815)","(8.5, 11.0, 10.92)","(31.0, 46.0, 44.666666666666664)","(1.7, 1.95, 1.9183018867924528)"
14-12-2022 12:42:27.007312,"(5.0, 7.2, 6.891503267973856)","(41.0, 50.0, 48.166666666666664)","(8.0, 11.0, 10.75)","(7.0, 9.0, 8.847863247863248)","(8.5, 11.0, 10.915492957746478)","(31.0, 46.0, 44.857142857142854)","(1.7, 1.93, 1.8992643051771116)"
14-12-2022 12:42:28.234193,"(5.0, 7.2, 7.050467289719626)","(41.0, 50.0, 48.18181818181818)","(8.0, 11.0, 10.729885057471265)","(7.0, 9.0, 8.83963963963964)","(8.5, 11.0, 10.904411764705882)","(31.0, 46.0, 44.666666666666664)","(1.7, 1.9, 1.907391304347826)"
14-12-2022 12:42:29.456572,"(5.0, 7.2, 7.040816326530612)","(41.0, 50.0, 49.714285714285715)","(8.0, 11.0, 9998.5)","(7.0, 9.0, 9998.5)","(8.5, 11.0, 9998.5)","(31.0, 46.0, 9998.5)","(1.7, 1.91, 9998.5)"
14-12-2022 12:42:30.647408,"(5.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(1.7, 99998, 9998.5)"
14-12-2022 12:42:31.783487,"(5.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(1.7, 99998, 9998.5)"
