,Me And Pop,Rolling Cole,Sweet Chana,Emma Dutton,Fabizio,Sudden Impulse,Integrity Son,Blueberry Danish
12-01-2023 10:18:39.716520,"(3.4, 4.3, 4.27)","(13.0, 27.0, 20.73913043478261)","(41.0, 250.0, 115.0)","(1.9, 2.3, 2.2987577639751553)","(3.8, 6.0, 5.4312499999999995)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 46.25)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:18:41.004297,"(3.4, 4.3, 4.27)","(13.0, 27.0, 20.73913043478261)","(41.0, 250.0, 115.0)","(1.9, 2.3, 2.2987577639751553)","(3.8, 6.0, 5.4312499999999995)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 46.25)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:18:42.298858,"(3.4, 4.3, 4.27)","(13.0, 27.0, 20.73913043478261)","(41.0, 250.0, 115.0)","(1.95, 2.3, 2.2987577639751553)","(4.0, 6.0, 5.4312499999999995)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 46.25)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:18:43.573078,"(3.4, 4.3, 4.27)","(13.0, 27.0, 20.73913043478261)","(41.0, 250.0, 115.0)","(1.95, 2.3, 2.2987577639751553)","(4.0, 6.0, 5.4312499999999995)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 46.25)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:18:44.798566,"(3.4, 4.3, 4.2625)","(13.0, 27.0, 20.73913043478261)","(41.0, 250.0, 115.0)","(1.95, 2.3, 2.2987577639751553)","(4.0, 6.0, 5.4312499999999995)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 46.25)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:18:46.016335,"(3.4, 4.3, 4.136363636363637)","(13.0, 27.0, 20.73913043478261)","(41.0, 250.0, 88.0)","(1.95, 2.3, 2.29)","(4.0, 5.9, 5.525)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 46.25)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:18:47.283439,"(3.4, 4.3, 4.136363636363637)","(13.0, 27.0, 20.73913043478261)","(41.0, 250.0, 88.0)","(1.95, 2.3, 2.293846153846154)","(4.0, 5.9, 5.525)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 46.25)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:18:48.533151,"(3.4, 4.3, 4.136363636363637)","(13.0, 27.0, 20.73913043478261)","(41.0, 250.0, 88.0)","(1.95, 2.3, 2.293846153846154)","(4.0, 5.9, 5.525)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 46.25)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:18:49.746722,"(3.4, 4.3, 4.136363636363637)","(13.0, 27.0, 20.73913043478261)","(41.0, 250.0, 130.0)","(1.95, 2.3, 2.293846153846154)","(4.0, 5.9, 5.525)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 37.14285714285714)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:18:50.918565,"(3.4, 4.3, 4.136363636363637)","(13.0, 27.0, 20.73913043478261)","(41.0, 250.0, 74.5)","(1.95, 2.3, 2.2956756756756755)","(4.0, 5.9, 5.425)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:18:51.982814,"(3.4, 4.3, 4.136363636363637)","(13.0, 27.0, 20.73913043478261)","(41.0, 250.0, 74.5)","(1.95, 2.3, 2.2956756756756755)","(4.0, 5.8, 5.415384615384615)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:18:53.161985,"(3.4, 4.3, 4.136363636363637)","(13.0, 27.0, 20.73913043478261)","(41.0, 250.0, 74.5)","(1.95, 2.3, 2.2956756756756755)","(4.0, 5.8, 5.415384615384615)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:18:54.341582,"(3.4, 4.3, 4.136363636363637)","(13.0, 27.0, 20.73913043478261)","(41.0, 250.0, 74.5)","(1.95, 2.3, 2.2956756756756755)","(4.0, 5.8, 5.45)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:18:55.538666,"(3.4, 4.3, 4.136363636363637)","(13.0, 27.0, 20.73913043478261)","(41.0, 250.0, 74.5)","(1.95, 2.3, 2.2956756756756755)","(4.0, 5.7, 5.45)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:18:56.705421,"(3.4, 4.3, 4.136363636363637)","(13.0, 27.0, 23.444444444444443)","(41.0, 250.0, 74.5)","(1.95, 2.3, 2.2956756756756755)","(4.0, 5.7, 5.514285714285714)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:18:57.988626,"(3.4, 4.2, 4.0636363636363635)","(13.0, 25.0, 23.444444444444443)","(41.0, 250.0, 74.5)","(1.95, 2.3, 2.2956756756756755)","(4.0, 5.8, 5.55)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:18:59.265005,"(3.4, 4.2, 4.128571428571429)","(13.0, 25.0, 23.444444444444443)","(41.0, 250.0, 74.5)","(1.95, 2.3, 2.2956756756756755)","(4.0, 5.8, 5.55)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:00.615193,"(3.4, 4.2, 4.128571428571429)","(13.0, 25.0, 20.130434782608695)","(41.0, 250.0, 74.5)","(1.95, 2.3, 2.2956756756756755)","(4.0, 5.8, 5.55)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:01.850340,"(3.4, 4.2, 4.128571428571429)","(13.0, 25.0, 20.130434782608695)","(41.0, 250.0, 74.5)","(1.95, 2.3, 2.2956756756756755)","(4.0, 5.8, 5.2749999999999995)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:03.049929,"(3.4, 4.2, 4.128571428571429)","(13.0, 25.0, 19.105263157894736)","(41.0, 250.0, 74.5)","(1.95, 2.3, 2.296)","(4.0, 5.8, 5.5)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:04.261708,"(3.4, 4.2, 4.1375)","(13.0, 25.0, 19.4)","(41.0, 250.0, 130.0)","(1.95, 2.3, 2.296)","(4.0, 5.8, 5.510714285714286)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:05.540439,"(3.4, 4.2, 4.128571428571429)","(13.0, 25.0, 19.4)","(41.0, 250.0, 74.5)","(1.95, 2.3, 2.296)","(4.0, 5.8, 5.510714285714286)","(26.0, 80.0, 52.57142857142857)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:06.818722,"(3.4, 4.2, 4.128571428571429)","(13.0, 25.0, 19.4)","(41.0, 250.0, 74.5)","(1.95, 2.3, 2.296)","(4.0, 5.8, 5.525)","(26.0, 80.0, 41.666666666666664)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:08.027258,"(3.4, 4.2, 4.125)","(13.0, 25.0, 19.4)","(41.0, 250.0, 74.5)","(1.95, 2.3, 2.296)","(4.0, 5.7, 5.525)","(26.0, 80.0, 41.666666666666664)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:09.251403,"(3.4, 4.2, 4.125)","(13.0, 25.0, 19.4)","(41.0, 250.0, 147.5)","(1.95, 2.3, 2.296)","(4.0, 5.7, 5.525)","(26.0, 80.0, 41.666666666666664)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:10.439271,"(3.4, 4.2, 4.125)","(13.0, 25.0, 19.4)","(41.0, 240.0, 79.375)","(1.95, 2.3, 2.296)","(4.0, 5.7, 5.525)","(26.0, 80.0, 41.666666666666664)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:11.784726,"(3.4, 4.2, 4.125)","(13.0, 25.0, 19.4)","(41.0, 250.0, 79.375)","(1.95, 2.3, 2.297073170731707)","(4.0, 5.7, 5.583333333333334)","(26.0, 80.0, 41.666666666666664)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:13.067697,"(3.4, 4.2, 4.125)","(13.0, 25.0, 19.4)","(41.0, 250.0, 79.375)","(1.95, 2.3, 2.297073170731707)","(4.0, 5.7, 5.3)","(26.0, 80.0, 41.666666666666664)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:14.350871,"(3.4, 4.2, 4.125)","(13.0, 25.0, 18.84)","(41.0, 250.0, 79.375)","(1.95, 2.3, 2.297073170731707)","(4.0, 5.7, 5.3)","(26.0, 80.0, 41.666666666666664)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:15.556140,"(3.4, 4.2, 4.15)","(13.0, 25.0, 18.84)","(41.0, 250.0, 142.30769230769232)","(1.95, 2.3, 2.372)","(4.0, 5.7, 5.3)","(26.0, 80.0, 41.666666666666664)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:16.794747,"(3.4, 4.2, 4.15)","(13.0, 25.0, 18.807692307692307)","(41.0, 250.0, 130.0)","(1.95, 2.38, 2.3741176470588234)","(4.0, 5.7, 5.3)","(26.0, 80.0, 41.666666666666664)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:18.089507,"(3.4, 4.2, 4.15)","(13.0, 25.0, 18.807692307692307)","(41.0, 250.0, 130.0)","(1.95, 2.38, 2.3747368421052633)","(4.0, 5.7, 5.3)","(26.0, 80.0, 41.666666666666664)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:19.404520,"(3.4, 4.2, 4.15)","(13.0, 25.0, 18.807692307692307)","(41.0, 250.0, 130.0)","(1.95, 2.38, 2.376551724137931)","(4.0, 5.7, 5.3)","(26.0, 80.0, 41.666666666666664)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:20.686830,"(3.4, 4.2, 4.140000000000001)","(13.0, 25.0, 18.807692307692307)","(41.0, 250.0, 130.0)","(1.95, 2.38, 2.3774358974358973)","(4.0, 5.7, 5.3)","(26.0, 80.0, 41.666666666666664)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:21.950848,"(3.4, 4.2, 4.140000000000001)","(13.0, 25.0, 18.807692307692307)","(41.0, 250.0, 130.0)","(1.95, 2.38, 2.3774358974358973)","(4.0, 5.7, 5.3)","(26.0, 80.0, 41.666666666666664)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:23.199937,"(3.4, 4.2, 4.140000000000001)","(13.0, 25.0, 18.807692307692307)","(41.0, 250.0, 130.0)","(1.95, 2.38, 2.3774358974358973)","(4.0, 5.7, 5.166666666666666)","(26.0, 80.0, 41.666666666666664)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:24.506431,"(3.4, 4.2, 4.140000000000001)","(13.0, 25.0, 18.807692307692307)","(41.0, 250.0, 130.0)","(1.95, 2.38, 2.3774358974358973)","(4.0, 5.7, 5.166666666666666)","(26.0, 80.0, 41.666666666666664)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:25.784886,"(3.4, 4.2, 4.140000000000001)","(13.0, 25.0, 18.807692307692307)","(41.0, 250.0, 130.0)","(1.95, 2.38, 2.3774358974358973)","(4.0, 5.7, 5.166666666666666)","(26.0, 80.0, 41.666666666666664)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:27.070216,"(3.4, 4.2, 4.086363636363637)","(13.0, 25.0, 18.807692307692307)","(41.0, 250.0, 100.0)","(1.95, 2.38, 2.3774358974358973)","(4.0, 5.7, 5.166666666666666)","(26.0, 80.0, 41.666666666666664)","(21.0, 60.0, 37.14285714285714)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:28.363813,"(3.4, 4.2, 4.086363636363637)","(13.0, 25.0, 18.807692307692307)","(41.0, 250.0, 100.0)","(1.95, 2.38, 2.4015384615384616)","(4.0, 5.7, 5.166666666666666)","(26.0, 80.0, 41.666666666666664)","(21.0, 60.0, 37.14285714285714)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:29.808271,"(3.4, 4.2, 4.086363636363637)","(13.0, 25.0, 21.0)","(41.0, 250.0, 100.0)","(1.95, 2.42, 2.393333333333333)","(4.0, 5.7, 5.166666666666666)","(26.0, 80.0, 69.54545454545455)","(21.0, 60.0, 37.14285714285714)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:31.304294,"(3.4, 4.2, 4.05)","(13.0, 24.0, 20.57142857142857)","(41.0, 250.0, 100.0)","(1.95, 2.42, 2.4123076923076923)","(4.0, 5.7, 5.166666666666666)","(26.0, 80.0, 43.333333333333336)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:32.670355,"(3.4, 4.2, 4.05)","(13.0, 24.0, 18.666666666666668)","(41.0, 250.0, 100.0)","(1.95, 2.42, 2.4266666666666667)","(4.0, 5.7, 5.166666666666666)","(26.0, 80.0, 43.333333333333336)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:34.313298,"(3.4, 4.2, 4.106896551724138)","(13.0, 24.0, 18.666666666666668)","(41.0, 250.0, 100.0)","(1.95, 2.44, 2.4266666666666667)","(4.0, 5.7, 5.166666666666666)","(26.0, 80.0, 43.333333333333336)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:35.966348,"(3.4, 4.2, 4.106896551724138)","(13.0, 24.0, 18.666666666666668)","(41.0, 250.0, 100.0)","(1.95, 2.44, 2.4266666666666667)","(3.9, 5.7, 5.166666666666666)","(26.0, 80.0, 43.333333333333336)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:37.404434,"(3.4, 4.2, 4.106896551724138)","(13.0, 24.0, 18.666666666666668)","(41.0, 250.0, 100.0)","(1.95, 2.44, 2.4266666666666667)","(3.9, 5.7, 5.166666666666666)","(26.0, 80.0, 43.333333333333336)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:38.878192,"(3.4, 4.2, 4.106896551724138)","(13.0, 24.0, 18.666666666666668)","(41.0, 250.0, 100.0)","(1.95, 2.44, 2.4266666666666667)","(3.9, 5.7, 5.166666666666666)","(26.0, 80.0, 43.333333333333336)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:40.138602,"(3.4, 4.2, 4.106896551724138)","(13.0, 24.0, 18.666666666666668)","(41.0, 250.0, 100.0)","(1.95, 2.44, 2.4266666666666667)","(3.9, 5.7, 5.16)","(26.0, 80.0, 43.333333333333336)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:41.369784,"(3.4, 4.2, 4.067647058823529)","(13.0, 24.0, 18.666666666666668)","(41.0, 250.0, 100.0)","(1.95, 2.44, 2.4266666666666667)","(3.9, 5.7, 5.16)","(26.0, 80.0, 43.333333333333336)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:42.656996,"(3.4, 4.2, 4.067647058823529)","(13.0, 24.0, 18.666666666666668)","(41.0, 250.0, 110.0)","(1.95, 2.44, 2.4266666666666667)","(3.9, 5.7, 5.16)","(26.0, 80.0, 43.333333333333336)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:43.936756,"(3.4, 4.2, 4.067647058823529)","(13.0, 24.0, 18.666666666666668)","(41.0, 250.0, 110.0)","(1.95, 2.44, 2.4266666666666667)","(3.9, 5.7, 5.16)","(26.0, 80.0, 43.333333333333336)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:45.108153,"(3.4, 4.2, 4.067647058823529)","(13.0, 24.0, 18.666666666666668)","(41.0, 250.0, 110.0)","(1.95, 2.44, 2.4266666666666667)","(3.9, 5.7, 5.22)","(26.0, 80.0, 43.333333333333336)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:46.308188,"(3.4, 4.2, 4.067647058823529)","(13.0, 24.0, 18.666666666666668)","(41.0, 250.0, 110.0)","(1.95, 2.44, 2.435833333333333)","(3.9, 5.7, 5.531034482758621)","(26.0, 80.0, 43.333333333333336)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:47.513587,"(3.4, 4.2, 4.067647058823529)","(13.0, 24.0, 18.620689655172413)","(41.0, 250.0, 100.0)","(1.95, 2.44, 2.435833333333333)","(3.9, 5.7, 5.531034482758621)","(26.0, 80.0, 43.333333333333336)","(21.0, 60.0, 44.0)","(19.0, 55.0, 43.72727272727273)"
12-01-2023 10:19:48.821905,"(3.4, 4.2, 4.067647058823529)","(13.0, 24.0, 18.692307692307693)","(41.0, 250.0, 164.0)","(1.95, 2.44, 2.46)","(3.9, 5.7, 5.541935483870968)","(26.0, 80.0, 43.333333333333336)","(21.0, 60.0, 48.25)","(19.0, 55.0, 37.5)"
12-01-2023 10:19:50.035132,"(3.4, 4.2, 3.9545454545454546)","(14.0, 24.0, 18.692307692307693)","(41.0, 240.0, 118.57142857142857)","(1.95, 2.48, 2.4747368421052633)","(3.9, 5.7, 5.541935483870968)","(31.0, 80.0, 43.333333333333336)","(21.0, 55.0, 34.2)","(19.0, 50.0, 33.33333333333333)"
12-01-2023 10:19:51.223139,"(3.4, 4.1, 3.9499999999999997)","(14.0, 24.0, 19.4)","(41.0, 210.0, 110.0)","(1.95, 2.48, 2.4747368421052633)","(3.9, 5.7, 5.541935483870968)","(31.0, 80.0, 43.333333333333336)","(21.0, 55.0, 38.578947368421055)","(19.0, 50.0, 33.33333333333333)"
12-01-2023 10:19:52.389241,"(3.4, 4.1, 3.9499999999999997)","(14.0, 24.0, 19.4)","(41.0, 190.0, 86.0)","(1.95, 2.48, 2.4757894736842103)","(3.9, 5.7, 5.51)","(31.0, 80.0, 43.333333333333336)","(21.0, 55.0, 38.578947368421055)","(19.0, 50.0, 33.33333333333333)"
12-01-2023 10:19:53.623602,"(3.4, 4.1, 3.9499999999999997)","(14.0, 24.0, 19.4)","(41.0, 170.0, 72.5)","(1.95, 2.48, 2.47954802259887)","(3.9, 5.6, 5.51)","(31.0, 80.0, 43.333333333333336)","(21.0, 55.0, 39.666666666666664)","(19.0, 50.0, 33.33333333333333)"
12-01-2023 10:19:54.876360,"(3.4, 4.1, 3.9499999999999997)","(14.0, 24.0, 19.4)","(41.0, 170.0, 87.5)","(1.95, 2.48, 2.4795180722891565)","(3.9, 5.6, 5.51)","(31.0, 80.0, 43.333333333333336)","(21.0, 55.0, 39.666666666666664)","(19.0, 50.0, 33.33333333333333)"
12-01-2023 10:19:55.949185,"(3.4, 4.1, 3.9499999999999997)","(14.0, 24.0, 19.4)","(41.0, 150.0, 87.5)","(1.95, 2.48, 2.4795180722891565)","(3.9, 5.6, 5.51)","(31.0, 80.0, 43.333333333333336)","(21.0, 55.0, 39.666666666666664)","(19.0, 50.0, 30.357142857142858)"
12-01-2023 10:19:57.041563,"(3.4, 4.1, 3.9499999999999997)","(14.0, 24.0, 19.4)","(41.0, 150.0, 75.0)","(1.95, 2.48, 2.476)","(3.9, 5.6, 5.5027027027027025)","(31.0, 80.0, 43.333333333333336)","(21.0, 55.0, 39.666666666666664)","(19.0, 50.0, 38.8)"
12-01-2023 10:19:58.189822,"(3.4, 4.1, 3.9499999999999997)","(14.0, 24.0, 19.4)","(41.0, 150.0, 67.89473684210526)","(1.95, 2.48, 2.476)","(3.9, 5.6, 5.5027027027027025)","(31.0, 80.0, 43.333333333333336)","(21.0, 55.0, 39.666666666666664)","(19.0, 48.0, 30.727272727272727)"
12-01-2023 10:19:59.370131,"(3.4, 4.1, 3.9499999999999997)","(14.0, 24.0, 19.4)","(41.0, 150.0, 102.0)","(1.95, 2.48, 2.476)","(3.9, 5.6, 5.5636363636363635)","(31.0, 80.0, 62.5)","(21.0, 55.0, 39.666666666666664)","(19.0, 46.0, 29.384615384615383)"
12-01-2023 10:20:00.563930,"(3.4, 4.1, 3.9499999999999997)","(14.0, 24.0, 19.4)","(41.0, 130.0, 102.0)","(1.95, 2.48, 2.4775)","(3.9, 5.6, 5.5636363636363635)","(31.0, 80.0, 60.0)","(21.0, 55.0, 39.666666666666664)","(19.0, 44.0, 28.5625)"
12-01-2023 10:20:01.738277,"(3.4, 4.1, 3.9499999999999997)","(14.0, 24.0, 19.4)","(41.0, 110.0, 88.66666666666666)","(1.95, 2.48, 2.4775)","(3.9, 5.6, 5.5636363636363635)","(31.0, 80.0, 61.81818181818181)","(21.0, 55.0, 39.666666666666664)","(19.0, 44.0, 31.0)"
12-01-2023 10:20:02.859831,"(3.4, 4.1, 3.9499999999999997)","(14.0, 24.0, 21.0)","(41.0, 100.0, 62.33333333333333)","(1.95, 2.48, 2.4763636363636365)","(3.9, 5.6, 5.5636363636363635)","(31.0, 80.0, 61.81818181818181)","(21.0, 55.0, 39.666666666666664)","(19.0, 44.0, 28.392857142857142)"
12-01-2023 10:20:04.235526,"(3.4, 4.1, 3.9266666666666667)","(14.0, 23.0, 19.20689655172414)","(41.0, 95.0, 65.6)","(1.95, 2.48, 2.505)","(3.9, 5.6, 5.5636363636363635)","(31.0, 80.0, 61.81818181818181)","(21.0, 55.0, 39.666666666666664)","(19.0, 44.0, 33.333333333333336)"
12-01-2023 10:20:05.707811,"(3.4, 4.1, 3.922222222222222)","(14.0, 23.0, 19.20689655172414)","(41.0, 95.0, 65.6)","(1.95, 2.52, 2.535)","(3.9, 5.6, 5.5636363636363635)","(31.0, 80.0, 61.81818181818181)","(21.0, 55.0, 39.666666666666664)","(19.0, 40.0, 30.357142857142858)"
12-01-2023 10:20:06.971060,"(3.4, 4.1, 3.933333333333333)","(14.0, 23.0, 19.20689655172414)","(41.0, 95.0, 65.6)","(1.95, 2.56, 2.5300000000000002)","(3.9, 5.6, 5.5636363636363635)","(31.0, 80.0, 61.81818181818181)","(21.0, 55.0, 39.666666666666664)","(19.0, 40.0, 28.666666666666668)"
12-01-2023 10:20:08.253679,"(3.4, 4.0, 3.7272727272727275)","(14.0, 23.0, 19.20689655172414)","(41.0, 95.0, 65.6)","(1.95, 2.6, 2.5300000000000002)","(3.9, 5.6, 5.5636363636363635)","(31.0, 80.0, 61.81818181818181)","(21.0, 55.0, 39.666666666666664)","(19.0, 36.0, 27.2)"
12-01-2023 10:20:09.554240,"(3.4, 4.0, 3.7272727272727275)","(14.0, 23.0, 18.897435897435898)","(41.0, 95.0, 65.6)","(1.95, 2.6, 2.5778947368421052)","(3.9, 5.6, 5.5636363636363635)","(31.0, 80.0, 61.81818181818181)","(21.0, 55.0, 39.666666666666664)","(19.0, 36.0, 27.2)"
12-01-2023 10:20:10.835983,"(3.4, 4.0, 3.7272727272727275)","(14.0, 23.0, 18.897435897435898)","(41.0, 95.0, 65.6)","(1.95, 2.6, 2.5745454545454547)","(3.9, 5.6, 5.5636363636363635)","(31.0, 80.0, 61.81818181818181)","(21.0, 55.0, 38.75)","(19.0, 36.0, 27.2)"
12-01-2023 10:20:11.987363,"(3.4, 4.0, 3.7272727272727275)","(14.0, 23.0, 18.897435897435898)","(41.0, 95.0, 65.6)","(1.95, 2.6, 2.56)","(3.9, 5.6, 5.5636363636363635)","(31.0, 80.0, 61.81818181818181)","(21.0, 50.0, 44.0)","(19.0, 36.0, 26.1)"
12-01-2023 10:20:13.124561,"(3.4, 4.0, 3.7272727272727275)","(14.0, 23.0, 18.897435897435898)","(41.0, 95.0, 72.38461538461539)","(1.95, 2.6, 2.564)","(3.9, 5.6, 5.5636363636363635)","(31.0, 80.0, 61.81818181818181)","(21.0, 48.0, 38.0)","(19.0, 36.0, 31.0)"
12-01-2023 10:20:14.250529,"(3.4, 4.0, 3.7150000000000003)","(14.0, 23.0, 18.897435897435898)","(41.0, 95.0, 72.38461538461539)","(1.95, 2.6, 2.5863636363636364)","(3.9, 5.6, 5.5636363636363635)","(31.0, 80.0, 61.81818181818181)","(21.0, 48.0, 36.2)","(19.0, 34.0, 28.5)"
12-01-2023 10:20:15.351762,"(3.4, 3.95, 3.725)","(14.0, 23.0, 18.897435897435898)","(41.0, 95.0, 70.5)","(1.95, 2.6, 2.5863636363636364)","(3.9, 5.6, 5.5636363636363635)","(31.0, 80.0, 61.81818181818181)","(21.0, 46.0, 36.0)","(19.0, 32.0, 26.272727272727273)"
12-01-2023 10:20:16.525739,"(3.4, 3.95, 3.7)","(14.0, 23.0, 18.897435897435898)","(41.0, 95.0, 72.38461538461539)","(1.95, 2.6, 2.5863636363636364)","(3.9, 5.6, 5.5636363636363635)","(31.0, 80.0, 61.81818181818181)","(21.0, 46.0, 36.0)","(19.0, 32.0, 26.272727272727273)"
12-01-2023 10:20:17.783627,"(3.3, 3.9, 3.757142857142857)","(14.0, 23.0, 18.897435897435898)","(41.0, 95.0, 72.38461538461539)","(2.0, 2.6, 2.590625)","(4.0, 5.6, 5.5636363636363635)","(31.0, 80.0, 63.333333333333336)","(21.0, 46.0, 36.0)","(20.0, 32.0, 26.272727272727273)"
12-01-2023 10:20:18.953828,"(3.3, 3.9, 3.757142857142857)","(14.0, 23.0, 18.897435897435898)","(41.0, 95.0, 72.38461538461539)","(2.0, 2.6, 2.63)","(4.0, 5.6, 5.516666666666667)","(31.0, 80.0, 55.0)","(21.0, 46.0, 36.0)","(20.0, 32.0, 26.11111111111111)"
12-01-2023 10:20:20.112115,"(3.3, 3.9, 3.757142857142857)","(14.0, 23.0, 18.897435897435898)","(41.0, 95.0, 72.38461538461539)","(2.0, 2.68, 2.6350000000000002)","(4.0, 5.6, 5.516666666666667)","(31.0, 80.0, 55.0)","(21.0, 46.0, 39.5)","(20.0, 30.0, 25.526315789473685)"
12-01-2023 10:20:21.224246,"(3.3, 3.9, 3.7133333333333334)","(14.0, 23.0, 18.897435897435898)","(41.0, 95.0, 72.38461538461539)","(2.0, 2.68, 2.67558282208589)","(4.0, 5.6, 5.516666666666667)","(31.0, 80.0, 55.0)","(21.0, 42.0, 38.0)","(20.0, 30.0, 25.526315789473685)"
12-01-2023 10:20:22.312301,"(3.3, 3.9, 3.76)","(14.0, 23.0, 19.0)","(41.0, 95.0, 72.38461538461539)","(2.0, 2.68, 2.6753246753246755)","(4.0, 5.6, 5.516666666666667)","(31.0, 80.0, 55.0)","(21.0, 42.0, 38.0)","(20.0, 30.0, 25.344827586206897)"
