,Spirit Of Bart,Wallys Boy,Magic Madness,Big Wednesday,Mia Grace,Princess Bride,Wildash Venus,Emerald Ability
08-01-2023 17:04:34.791507,"(3.5, 5.3, 5.273333333333333)","(3.8, 4.2, 4.061111111111111)","(81.0, 130.0, 113.33333333333333)","(3.0, 3.45, 3.4272727272727272)","(81.0, 220.0, 138.33333333333331)","(6.5, 22.0, 20.962962962962962)","(8.5, 8.8, 8.76923076923077)","(9.0, 11.5, 10.722222222222221)"
08-01-2023 17:04:35.966611,"(3.5, 5.3, 5.266666666666667)","(3.8, 4.2, 4.061111111111111)","(81.0, 130.0, 113.33333333333333)","(3.0, 3.5, 3.4566666666666666)","(81.0, 220.0, 138.33333333333331)","(6.5, 22.0, 18.666666666666668)","(8.5, 8.8, 8.75)","(9.0, 11.5, 10.722222222222221)"
08-01-2023 17:04:37.094912,"(3.6, 5.3, 5.266666666666667)","(3.7, 4.2, 4.061111111111111)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.5, 3.461764705882353)","(71.0, 220.0, 126.42857142857143)","(7.0, 22.0, 19.666666666666668)","(8.0, 8.8, 8.507692307692308)","(10.0, 11.5, 11.346153846153847)"
08-01-2023 17:04:38.218240,"(3.6, 5.3, 5.26)","(3.7, 4.2, 4.061111111111111)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.5, 3.461764705882353)","(71.0, 210.0, 126.42857142857143)","(7.0, 22.0, 20.6875)","(8.0, 8.6, 8.507692307692308)","(10.0, 11.5, 11.5)"
08-01-2023 17:04:39.378394,"(3.6, 5.3, 5.273333333333333)","(3.7, 4.2, 4.061111111111111)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.5, 3.439285714285714)","(71.0, 210.0, 126.42857142857143)","(7.0, 22.0, 19.9)","(8.0, 8.6, 8.507692307692308)","(10.0, 12.0, 11.714285714285714)"
08-01-2023 17:04:40.566444,"(3.6, 5.4, 5.325)","(3.7, 4.2, 4.038709677419355)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.5, 3.439285714285714)","(71.0, 210.0, 155.0)","(7.0, 22.0, 19.2)","(8.0, 8.6, 8.507692307692308)","(10.0, 12.0, 11.526315789473685)"
08-01-2023 17:04:41.671253,"(3.6, 5.4, 5.376470588235295)","(3.7, 4.1, 4.054545454545455)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.5, 3.446875)","(71.0, 200.0, 155.0)","(7.0, 22.0, 19.2)","(8.0, 8.6, 8.75)","(10.0, 12.0, 11.307692307692308)"
08-01-2023 17:04:42.790243,"(3.6, 5.4, 5.376470588235295)","(3.7, 4.2, 4.034285714285715)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.5, 3.446875)","(71.0, 200.0, 155.0)","(7.0, 22.0, 19.9)","(8.0, 8.8, 8.75)","(10.0, 12.0, 11.41304347826087)"
08-01-2023 17:04:43.839747,"(3.6, 5.4, 5.333333333333334)","(3.7, 4.2, 4.034285714285715)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.5, 3.446875)","(71.0, 200.0, 155.0)","(7.0, 22.0, 19.0)","(8.0, 8.8, 8.763636363636364)","(10.0, 12.0, 11.41304347826087)"
08-01-2023 17:04:44.975547,"(3.6, 5.4, 5.363636363636364)","(3.7, 4.2, 4.034285714285715)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.5, 3.4454545454545453)","(71.0, 200.0, 155.0)","(7.0, 22.0, 19.529411764705884)","(8.0, 8.8, 8.533333333333333)","(10.0, 12.0, 11.4375)"
08-01-2023 17:04:46.156343,"(3.6, 5.4, 5.333333333333334)","(3.7, 4.2, 4.034285714285715)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.5, 3.4454545454545453)","(71.0, 200.0, 168.0)","(7.0, 22.0, 20.285714285714285)","(8.0, 8.6, 8.52)","(10.0, 12.0, 11.4375)"
08-01-2023 17:04:47.333627,"(3.6, 5.4, 5.375)","(3.7, 4.2, 4.034285714285715)","(71.0, 120.0, 113.33333333333333)","(3.0, 3.5, 3.4454545454545453)","(71.0, 190.0, 147.69230769230768)","(7.0, 21.0, 20.285714285714285)","(8.0, 8.6, 9.476470588235294)","(10.0, 12.0, 11.4375)"
08-01-2023 17:04:48.483419,"(3.6, 5.4, 5.384615384615385)","(3.7, 4.1, 4.00625)","(71.0, 120.0, 113.33333333333333)","(3.0, 3.4, 3.3833333333333333)","(71.0, 190.0, 115.0)","(7.0, 21.0, 19.541666666666668)","(8.0, 9.6, 9.462857142857143)","(10.0, 12.0, 11.4375)"
08-01-2023 17:04:49.607976,"(3.6, 5.4, 5.384615384615385)","(3.7, 4.1, 4.00625)","(71.0, 120.0, 113.33333333333333)","(3.0, 3.4, 3.3833333333333333)","(71.0, 190.0, 116.66666666666667)","(7.0, 21.0, 19.541666666666668)","(8.0, 9.6, 9.408)","(10.0, 12.0, 11.4375)"
08-01-2023 17:04:50.695090,"(3.6, 5.4, 5.384615384615385)","(3.7, 4.1, 4.00625)","(71.0, 120.0, 113.33333333333333)","(3.0, 3.4, 3.3833333333333333)","(71.0, 180.0, 116.66666666666667)","(7.0, 21.0, 20.285714285714285)","(8.0, 9.6, 9.408)","(10.0, 12.0, 11.25)"
08-01-2023 17:04:51.797431,"(3.6, 5.4, 5.384615384615385)","(3.7, 4.1, 4.004545454545455)","(71.0, 120.0, 113.33333333333333)","(3.0, 3.4, 3.3833333333333333)","(71.0, 180.0, 116.66666666666667)","(7.0, 21.0, 19.541666666666668)","(8.0, 9.6, 9.408)","(10.0, 12.0, 11.25)"
08-01-2023 17:04:52.956618,"(3.6, 5.4, 5.363636363636364)","(3.7, 4.1, 4.003125)","(71.0, 120.0, 113.33333333333333)","(3.0, 3.4, 3.418421052631579)","(71.0, 180.0, 100.45454545454545)","(7.0, 21.0, 19.541666666666668)","(8.0, 9.6, 9.408)","(10.0, 12.0, 11.25)"
08-01-2023 17:04:54.092510,"(3.6, 5.4, 5.294736842105263)","(3.7, 4.1, 4.003125)","(71.0, 120.0, 113.33333333333333)","(3.0, 3.45, 3.418421052631579)","(71.0, 170.0, 100.45454545454545)","(7.0, 21.0, 19.529411764705884)","(8.0, 9.6, 9.188888888888888)","(10.0, 12.0, 11.4)"
08-01-2023 17:04:55.215352,"(3.6, 5.4, 5.276923076923077)","(3.7, 4.1, 4.003125)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.45, 3.418421052631579)","(71.0, 170.0, 100.45454545454545)","(7.0, 22.0, 19.529411764705884)","(8.0, 9.2, 9.149999999999999)","(10.0, 12.0, 11.526315789473685)"
08-01-2023 17:04:56.320211,"(3.6, 5.4, 5.258823529411765)","(3.7, 4.1, 4.003125)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.45, 3.414)","(71.0, 160.0, 136.9230769230769)","(7.0, 22.0, 19.789473684210527)","(8.0, 9.2, 9.149999999999999)","(10.0, 12.0, 11.526315789473685)"
08-01-2023 17:04:57.468034,"(3.6, 5.4, 5.290909090909091)","(3.7, 4.1, 4.003125)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.45, 3.3982758620689655)","(71.0, 160.0, 136.9230769230769)","(7.0, 22.0, 19.789473684210527)","(8.0, 9.2, 9.149999999999999)","(10.0, 12.0, 11.526315789473685)"
08-01-2023 17:04:58.604563,"(3.6, 5.4, 5.258823529411765)","(3.7, 4.1, 4.003125)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.4, 3.395)","(71.0, 150.0, 130.0)","(7.0, 22.0, 19.789473684210527)","(8.0, 9.2, 9.163636363636362)","(10.0, 12.0, 11.25)"
08-01-2023 17:04:59.710486,"(3.6, 5.4, 5.2956521739130435)","(3.7, 4.1, 4.003125)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.4, 3.3982758620689655)","(71.0, 150.0, 130.0)","(7.0, 22.0, 19.789473684210527)","(8.0, 9.2, 9.163636363636362)","(10.0, 12.0, 11.181818181818182)"
08-01-2023 17:05:00.799682,"(3.6, 5.4, 5.311111111111112)","(3.7, 4.1, 4.003125)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.45, 3.3982758620689655)","(71.0, 150.0, 130.0)","(7.0, 22.0, 19.86111111111111)","(8.0, 9.2, 9.163636363636362)","(10.0, 12.0, 11.181818181818182)"
08-01-2023 17:05:01.867335,"(3.6, 5.4, 5.380000000000001)","(3.7, 4.0, 3.9714285714285715)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.45, 3.3982758620689655)","(71.0, 150.0, 130.0)","(7.0, 22.0, 19.86111111111111)","(8.0, 9.2, 9.333333333333334)","(10.0, 12.0, 11.678571428571429)"
08-01-2023 17:05:02.933258,"(3.6, 5.4, 5.36)","(3.7, 3.95, 3.896153846153846)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.45, 3.3833333333333333)","(71.0, 150.0, 126.36363636363637)","(7.0, 22.0, 19.86111111111111)","(8.0, 9.4, 9.266666666666666)","(10.0, 12.0, 11.84375)"
08-01-2023 17:05:04.093544,"(3.6, 5.5, 5.429411764705883)","(3.7, 3.95, 3.9312500000000004)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.45, 3.3833333333333333)","(71.0, 150.0, 126.36363636363637)","(7.0, 22.0, 19.86111111111111)","(8.0, 9.6, 9.26153846153846)","(10.0, 12.0, 11.84375)"
08-01-2023 17:05:05.250266,"(3.6, 5.5, 5.325)","(3.7, 3.95, 3.875)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.45, 3.3954545454545455)","(71.0, 150.0, 126.36363636363637)","(7.0, 22.0, 19.86111111111111)","(8.0, 9.6, 9.26153846153846)","(10.0, 12.0, 11.84375)"
08-01-2023 17:05:06.347894,"(3.6, 5.5, 5.325)","(3.7, 3.95, 3.87)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.45, 3.4147058823529415)","(71.0, 150.0, 126.36363636363637)","(7.0, 22.0, 19.86111111111111)","(8.0, 9.6, 9.26153846153846)","(10.0, 12.0, 11.866666666666667)"
08-01-2023 17:05:07.413030,"(3.6, 5.5, 5.325)","(3.7, 3.95, 3.87)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.45, 3.4147058823529415)","(71.0, 150.0, 126.36363636363637)","(7.0, 22.0, 19.86111111111111)","(8.0, 9.6, 9.26153846153846)","(10.0, 12.0, 11.866666666666667)"
08-01-2023 17:05:08.435450,"(3.6, 5.5, 5.325)","(3.7, 3.95, 3.87)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.45, 3.4147058823529415)","(71.0, 150.0, 126.36363636363637)","(7.0, 22.0, 19.86111111111111)","(8.0, 9.6, 9.26153846153846)","(10.0, 12.0, 11.866666666666667)"
08-01-2023 17:05:09.527876,"(3.6, 5.5, 5.325)","(3.7, 3.95, 3.865)","(71.0, 130.0, 113.33333333333333)","(3.0, 3.45, 3.4147058823529415)","(71.0, 150.0, 126.36363636363637)","(7.0, 22.0, 19.86111111111111)","(8.0, 9.6, 9.26153846153846)","(10.0, 12.0, 11.666666666666666)"
08-01-2023 17:05:10.618005,"(3.8, 5.5, 5.388888888888889)","(3.4, 3.9, 3.857142857142857)","(71.0, 130.0, 113.33333333333333)","(2.9, 3.45, 3.4147058823529415)","(71.0, 150.0, 126.36363636363637)","(9.0, 22.0, 21.22222222222222)","(8.0, 9.6, 9.257142857142856)","(10.0, 12.0, 11.852941176470589)"
08-01-2023 17:05:11.715826,"(3.8, 5.5, 5.394736842105263)","(3.4, 3.9, 3.893333333333333)","(71.0, 130.0, 113.33333333333333)","(2.9, 3.45, 3.41875)","(71.0, 150.0, 135.33333333333331)","(9.0, 22.0, 19.789473684210527)","(8.0, 9.6, 9.327272727272728)","(10.0, 12.0, 11.904761904761905)"
08-01-2023 17:05:12.869805,"(3.8, 5.5, 5.464285714285714)","(3.4, 3.9, 3.8789473684210525)","(71.0, 130.0, 113.33333333333333)","(2.9, 3.45, 3.4261904761904765)","(71.0, 150.0, 135.33333333333331)","(9.0, 22.0, 19.789473684210527)","(8.0, 9.4, 9.25)","(10.0, 12.0, 11.904761904761905)"
08-01-2023 17:05:13.914568,"(3.8, 5.5, 5.464285714285714)","(3.4, 3.9, 3.852)","(71.0, 130.0, 113.33333333333333)","(2.9, 3.45, 3.4261904761904765)","(71.0, 150.0, 135.33333333333331)","(9.0, 22.0, 19.789473684210527)","(8.0, 9.6, 9.12)","(10.0, 12.0, 11.923076923076923)"
08-01-2023 17:05:14.943703,"(3.8, 5.6, 5.5285714285714285)","(3.4, 3.9, 3.882608695652174)","(71.0, 130.0, 113.33333333333333)","(2.9, 3.45, 3.4261904761904765)","(71.0, 140.0, 128.0)","(9.0, 22.0, 19.789473684210527)","(8.0, 9.2, 8.871428571428572)","(10.0, 12.0, 11.923076923076923)"
08-01-2023 17:05:15.970291,"(3.8, 5.6, 5.5285714285714285)","(3.4, 3.9, 3.82)","(71.0, 130.0, 113.33333333333333)","(2.9, 3.45, 3.4261904761904765)","(71.0, 140.0, 104.0)","(9.0, 22.0, 19.789473684210527)","(8.0, 9.0, 8.766666666666667)","(10.0, 12.0, 11.894736842105264)"
08-01-2023 17:05:17.090031,"(3.8, 5.6, 5.5285714285714285)","(3.4, 3.9, 3.84)","(71.0, 130.0, 113.33333333333333)","(2.9, 3.45, 3.4297297297297296)","(71.0, 140.0, 108.0)","(9.0, 22.0, 19.789473684210527)","(8.0, 8.8, 8.775)","(10.0, 12.0, 11.894736842105264)"
08-01-2023 17:05:18.190820,"(3.8, 5.6, 5.5285714285714285)","(3.4, 3.9, 3.82)","(71.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.431578947368421)","(71.0, 140.0, 108.0)","(9.0, 22.0, 19.789473684210527)","(8.0, 8.8, 8.775)","(10.0, 12.0, 11.894736842105264)"
08-01-2023 17:05:19.284324,"(3.8, 5.6, 5.5285714285714285)","(3.4, 3.9, 3.82)","(71.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.431578947368421)","(71.0, 140.0, 108.0)","(9.0, 22.0, 19.789473684210527)","(8.0, 8.8, 8.66)","(10.0, 12.0, 11.933333333333334)"
08-01-2023 17:05:20.331040,"(3.8, 5.6, 5.444067796610169)","(3.4, 3.9, 3.832)","(71.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.444444444444444)","(71.0, 140.0, 108.0)","(9.0, 22.0, 19.789473684210527)","(8.0, 8.8, 8.571428571428571)","(10.0, 12.0, 11.933333333333334)"
08-01-2023 17:05:21.395727,"(3.8, 5.5, 5.45)","(3.4, 3.85, 3.823913043478261)","(71.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.4605263157894735)","(71.0, 140.0, 108.0)","(9.0, 22.0, 19.725)","(8.0, 8.6, 8.56)","(10.0, 12.0, 11.916666666666666)"
08-01-2023 17:05:22.469390,"(3.8, 5.5, 5.42)","(3.4, 3.85, 3.8444444444444446)","(71.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.46875)","(71.0, 140.0, 108.0)","(9.0, 22.0, 19.725)","(8.0, 8.6, 8.257142857142856)","(10.0, 12.0, 11.916666666666666)"
08-01-2023 17:05:23.592424,"(3.8, 5.5, 5.360869565217391)","(3.4, 3.85, 3.835)","(71.0, 130.0, 113.33333333333333)","(2.9, 3.6, 3.5475)","(71.0, 140.0, 108.0)","(9.0, 22.0, 19.725)","(8.0, 8.6, 8.363636363636363)","(10.0, 12.0, 11.933333333333334)"
08-01-2023 17:05:24.758776,"(3.8, 5.5, 5.360869565217391)","(3.4, 3.85, 3.83)","(71.0, 130.0, 113.33333333333333)","(2.9, 3.6, 3.567857142857143)","(71.0, 140.0, 108.0)","(9.0, 22.0, 19.725)","(8.0, 8.4, 8.142857142857142)","(10.0, 12.0, 11.909090909090908)"
08-01-2023 17:05:25.934857,"(3.8, 5.5, 5.423809523809524)","(3.4, 3.85, 3.7928571428571427)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.6, 3.570967741935484)","(81.0, 140.0, 108.0)","(9.0, 22.0, 21.46666666666667)","(7.5, 8.2, 8.142857142857142)","(10.0, 12.0, 11.846153846153847)"
08-01-2023 17:05:27.126119,"(3.8, 5.6, 5.5125)","(3.4, 3.85, 3.79)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.6, 3.570967741935484)","(81.0, 140.0, 128.0)","(9.0, 22.0, 21.529411764705884)","(7.5, 8.2, 7.9714285714285715)","(10.0, 12.0, 11.785714285714286)"
08-01-2023 17:05:28.272687,"(3.8, 5.6, 5.536363636363636)","(3.4, 3.8, 3.7636363636363637)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.6, 3.570967741935484)","(81.0, 140.0, 108.0)","(9.0, 22.0, 22.294117647058822)","(7.5, 8.0, 7.975)","(10.0, 12.0, 11.862068965517242)"
08-01-2023 17:05:29.407277,"(3.8, 5.6, 5.574999999999999)","(3.4, 3.8, 3.776923076923077)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.6, 3.570967741935484)","(81.0, 140.0, 108.0)","(9.0, 23.0, 22.294117647058822)","(7.5, 8.0, 8.149999999999999)","(10.0, 12.0, 11.862068965517242)"
08-01-2023 17:05:30.577859,"(3.8, 5.5, 5.4714285714285715)","(3.4, 3.8, 3.776923076923077)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.6, 3.557894736842105)","(81.0, 140.0, 113.33333333333333)","(9.0, 23.0, 22.294117647058822)","(7.5, 8.2, 8.015384615384615)","(10.0, 12.0, 12.833333333333334)"
08-01-2023 17:05:31.697090,"(3.8, 5.5, 5.483333333333333)","(3.4, 3.8, 3.7555555555555555)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.6, 3.503846153846154)","(81.0, 140.0, 110.0)","(9.0, 23.0, 22.294117647058822)","(7.5, 8.2, 8.015384615384615)","(10.0, 13.0, 11.964285714285714)"
08-01-2023 17:05:32.913139,"(3.8, 5.6, 5.4523809523809526)","(3.4, 3.8, 3.7909090909090906)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.55, 3.507142857142857)","(81.0, 130.0, 110.0)","(9.0, 23.0, 22.294117647058822)","(7.5, 8.2, 7.975)","(10.0, 12.0, 11.979166666666666)"
08-01-2023 17:05:34.135191,"(3.8, 5.6, 5.4523809523809526)","(3.4, 3.8, 3.793333333333333)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.55, 3.4833333333333334)","(81.0, 130.0, 110.0)","(9.0, 23.0, 21.58823529411765)","(7.5, 8.0, 8.085714285714285)","(10.0, 12.0, 11.975)"
08-01-2023 17:05:35.333238,"(3.8, 5.6, 5.430769230769231)","(3.3, 3.8, 3.7666666666666666)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.55, 3.4833333333333334)","(81.0, 130.0, 110.0)","(9.0, 23.0, 21.93103448275862)","(7.5, 8.2, 8.177777777777777)","(10.0, 12.0, 12.53191489361702)"
08-01-2023 17:05:36.478762,"(3.8, 5.6, 5.519230769230769)","(3.3, 3.8, 3.77)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.55, 3.4749999999999996)","(81.0, 130.0, 124.61538461538461)","(9.0, 24.0, 22.0)","(7.5, 8.2, 7.92)","(10.0, 13.0, 13.375)"
08-01-2023 17:05:37.575050,"(3.8, 5.6, 5.527586206896552)","(3.3, 3.8, 3.7823529411764705)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.55, 3.463157894736842)","(81.0, 130.0, 124.61538461538461)","(9.0, 24.0, 21.9)","(7.5, 8.0, 7.92)","(10.0, 13.5, 13.473684210526315)"
08-01-2023 17:05:38.691073,"(3.8, 5.6, 5.557575757575758)","(3.3, 3.8, 3.753846153846154)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.45)","(81.0, 130.0, 124.61538461538461)","(9.0, 24.0, 21.9)","(7.5, 8.0, 7.88)","(10.0, 13.5, 13.473684210526315)"
08-01-2023 17:05:39.904331,"(3.8, 5.6, 5.557575757575758)","(3.3, 3.8, 3.753846153846154)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.4428571428571426)","(81.0, 130.0, 124.61538461538461)","(9.0, 24.0, 22.09090909090909)","(7.5, 8.0, 7.84)","(10.0, 13.5, 13.48)"
08-01-2023 17:05:41.122754,"(3.8, 5.6, 5.559375)","(3.3, 3.8, 3.707692307692308)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.45625)","(81.0, 130.0, 124.61538461538461)","(10.0, 24.0, 22.09090909090909)","(7.5, 8.0, 7.613333333333333)","(10.0, 13.5, 13.735294117647058)"
08-01-2023 17:05:42.309731,"(3.8, 5.8, 5.729411764705882)","(3.3, 3.8, 3.732142857142857)","(91.0, 130.0, 120.9090909090909)","(2.9, 3.5, 3.4363636363636365)","(81.0, 130.0, 122.0)","(10.0, 24.0, 22.09090909090909)","(7.5, 7.8, 7.566666666666666)","(10.0, 14.0, 13.727272727272727)"
08-01-2023 17:05:43.511112,"(3.8, 5.9, 5.8100000000000005)","(3.3, 3.8, 3.732142857142857)","(91.0, 130.0, 120.9090909090909)","(2.9, 3.5, 3.4363636363636365)","(81.0, 130.0, 126.0)","(10.0, 24.0, 22.09090909090909)","(7.5, 7.6, 7.566666666666666)","(10.0, 14.0, 13.735294117647058)"
08-01-2023 17:05:44.625223,"(3.8, 5.9, 5.8100000000000005)","(3.3, 3.8, 3.717391304347826)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.4363636363636365)","(81.0, 130.0, 126.0)","(10.0, 24.0, 22.09090909090909)","(7.0, 7.6, 7.4625)","(10.0, 14.0, 13.61111111111111)"
08-01-2023 17:05:45.798694,"(3.8, 5.9, 5.625)","(3.3, 3.8, 3.736)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.45625)","(81.0, 130.0, 122.0)","(10.0, 24.0, 22.09090909090909)","(7.0, 7.6, 7.4625)","(10.0, 14.0, 13.272727272727273)"
08-01-2023 17:05:46.958120,"(3.8, 5.8, 5.763636363636364)","(3.3, 3.8, 3.7642857142857142)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.422222222222222)","(81.0, 130.0, 122.0)","(10.0, 24.0, 22.09090909090909)","(7.0, 7.6, 7.466666666666667)","(10.0, 13.5, 13.274193548387096)"
08-01-2023 17:05:48.241761,"(4.0, 5.8, 5.745454545454545)","(3.3, 3.85, 3.7705882352941176)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.422222222222222)","(81.0, 130.0, 122.72727272727272)","(10.0, 24.0, 22.17391304347826)","(7.0, 7.6, 7.490909090909091)","(10.0, 13.5, 13.274193548387096)"
08-01-2023 17:05:49.405626,"(4.0, 5.8, 5.745454545454545)","(3.3, 3.85, 3.7705882352941176)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.45625)","(81.0, 130.0, 116.66666666666667)","(10.0, 24.0, 22.17391304347826)","(7.0, 7.6, 7.4625)","(10.0, 13.5, 13.274193548387096)"
08-01-2023 17:05:50.595365,"(4.0, 5.8, 5.656140350877193)","(3.3, 3.8, 3.7071428571428573)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.45625)","(81.0, 130.0, 116.66666666666667)","(10.0, 24.0, 22.17391304347826)","(7.0, 7.6, 7.566666666666666)","(10.0, 13.5, 13.75)"
08-01-2023 17:05:51.833058,"(4.0, 5.8, 5.642307692307692)","(3.3, 3.75, 3.7071428571428573)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.4363636363636365)","(81.0, 130.0, 122.72727272727272)","(10.0, 24.0, 22.17391304347826)","(7.0, 7.6, 7.566666666666666)","(10.0, 14.0, 13.75)"
08-01-2023 17:05:53.050146,"(4.0, 5.8, 5.642307692307692)","(3.3, 3.75, 3.715)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.45625)","(81.0, 130.0, 116.66666666666667)","(10.0, 24.0, 22.17391304347826)","(7.0, 7.6, 7.511111111111111)","(10.0, 14.0, 13.916666666666666)"
08-01-2023 17:05:54.311846,"(4.0, 5.8, 5.642307692307692)","(3.3, 3.75, 3.6722222222222225)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.45625)","(81.0, 130.0, 116.66666666666667)","(10.0, 24.0, 22.8)","(7.0, 7.6, 7.511111111111111)","(10.0, 14.0, 14.181818181818182)"
08-01-2023 17:05:55.494548,"(4.0, 5.7, 5.685714285714286)","(3.3, 3.7, 3.6722222222222225)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.45625)","(81.0, 130.0, 112.5)","(10.0, 23.0, 22.8)","(7.0, 7.6, 7.4714285714285715)","(10.0, 14.5, 14.152173913043478)"
08-01-2023 17:05:56.716753,"(4.0, 5.7, 5.616)","(3.3, 3.7, 3.6933333333333334)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.4363636363636365)","(81.0, 120.0, 112.5)","(10.0, 23.0, 21.9)","(7.0, 7.6, 7.4714285714285715)","(10.0, 14.5, 13.966666666666667)"
08-01-2023 17:05:57.977086,"(4.0, 5.8, 5.770588235294118)","(3.3, 3.7, 3.685714285714286)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.45)","(81.0, 120.0, 107.14285714285714)","(10.0, 22.0, 22.17391304347826)","(7.0, 7.6, 7.511111111111111)","(10.0, 14.0, 13.966666666666667)"
08-01-2023 17:05:59.189745,"(4.0, 5.9, 5.8578947368421055)","(3.3, 3.7, 3.63)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.4416666666666664)","(81.0, 120.0, 107.14285714285714)","(10.0, 24.0, 22.8)","(7.0, 7.6, 7.525)","(10.0, 14.0, 13.972222222222221)"
08-01-2023 17:06:00.479811,"(4.0, 6.2, 6.090909090909091)","(3.3, 3.7, 3.625)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.4562500000000003)","(81.0, 120.0, 112.5)","(10.0, 24.0, 23.166666666666668)","(7.0, 7.8, 7.58)","(10.0, 14.0, 14.326086956521738)"
08-01-2023 17:06:01.719693,"(4.0, 5.6, 5.529032258064516)","(3.3, 3.65, 3.61)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.482608695652174)","(81.0, 120.0, 112.5)","(10.0, 24.0, 23.8)","(7.0, 7.8, 7.476923076923077)","(10.0, 14.5, 14.1)"
08-01-2023 17:06:02.971544,"(4.0, 5.8, 5.716666666666667)","(3.3, 3.6, 3.5666666666666664)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.482608695652174)","(81.0, 120.0, 107.14285714285714)","(10.0, 25.0, 23.90909090909091)","(7.0, 7.6, 7.533333333333333)","(10.0, 14.5, 14.055555555555555)"
08-01-2023 17:06:04.219876,"(4.0, 5.8, 5.670833333333333)","(3.3, 3.65, 3.5625)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.4789473684210526)","(81.0, 120.0, 112.22222222222223)","(10.0, 25.0, 23.625)","(7.0, 7.6, 7.584615384615384)","(10.0, 14.5, 14.055555555555555)"
08-01-2023 17:06:05.361024,"(4.0, 5.8, 5.703125)","(3.3, 3.65, 3.576315789473684)","(91.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.4789473684210526)","(81.0, 120.0, 110.0)","(10.0, 25.0, 23.842105263157894)","(7.0, 7.8, 7.7)","(10.0, 14.5, 14.1)"
08-01-2023 17:06:06.532908,"(3.9, 5.8, 5.705263157894737)","(3.2, 3.65, 3.5775862068965516)","(81.0, 130.0, 113.33333333333333)","(2.9, 3.5, 3.475)","(81.0, 120.0, 111.66666666666667)","(10.0, 25.0, 23.428571428571427)","(7.0, 7.8, 7.7)","(10.0, 14.5, 14.1)"
