,Ammoudi Bay,Cinnamon Missile,Fratellino,Leadership Spill,Wit,Such A Whit,Sogni
06-01-2023 16:03:14.369871,"(5.0, 6.4, 6.300704225352113)","(31.0, 65.0, 63.46153846153846)","(8.5, 9.8, 9.6)","(1.6, 1.74, 1.7338823529411764)","(6.0, 7.8, 7.790825688073395)","(41.0, 95.0, 85.38461538461539)","(91.0, 280.0, 220.0)"
06-01-2023 16:03:15.411633,"(5.0, 6.4, 6.300704225352113)","(31.0, 65.0, 63.57142857142857)","(8.5, 9.6, 9.592307692307692)","(1.6, 1.74, 1.7384615384615385)","(6.0, 7.8, 7.937984496124031)","(41.0, 95.0, 85.38461538461539)","(91.0, 280.0, 220.0)"
06-01-2023 16:03:16.413006,"(5.0, 6.2, 6.091891891891892)","(31.0, 65.0, 63.57142857142857)","(8.5, 9.8, 9.63529411764706)","(1.6, 1.74, 1.7394444444444443)","(6.0, 8.0, 7.937984496124031)","(41.0, 95.0, 85.38461538461539)","(91.0, 280.0, 220.0)"
06-01-2023 16:03:17.504015,"(5.0, 6.2, 6.091891891891892)","(31.0, 65.0, 62.77777777777778)","(8.5, 9.8, 9.63529411764706)","(1.6, 1.74, 1.7394444444444443)","(6.0, 8.0, 7.969491525423729)","(41.0, 95.0, 85.38461538461539)","(91.0, 280.0, 220.0)"
06-01-2023 16:03:18.590961,"(5.0, 6.2, 6.091891891891892)","(31.0, 65.0, 62.77777777777778)","(8.5, 9.8, 9.488)","(1.6, 1.74, 1.7394444444444443)","(6.0, 8.0, 7.969491525423729)","(41.0, 95.0, 82.5)","(91.0, 280.0, 220.0)"
06-01-2023 16:03:19.711458,"(5.0, 6.2, 6.094736842105263)","(31.0, 65.0, 62.77777777777778)","(8.0, 9.8, 9.63404255319149)","(1.6, 1.74, 1.7443853820598008)","(6.0, 8.0, 7.932824427480916)","(41.0, 95.0, 90.0)","(91.0, 280.0, 220.0)"
06-01-2023 16:03:20.952185,"(5.0, 6.2, 6.050704225352113)","(31.0, 65.0, 62.77777777777778)","(8.0, 9.8, 9.63404255319149)","(1.6, 1.75, 1.7443853820598008)","(6.0, 8.0, 7.932824427480916)","(41.0, 95.0, 90.0)","(91.0, 280.0, 220.0)"
06-01-2023 16:03:21.876495,"(5.0, 6.2, 6.016666666666667)","(31.0, 65.0, 62.77777777777778)","(8.0, 9.6, 9.585714285714285)","(1.6, 1.77, 1.7638064516129033)","(6.0, 8.0, 7.932824427480916)","(41.0, 95.0, 82.5)","(91.0, 280.0, 220.0)"
06-01-2023 16:03:22.793980,"(5.0, 6.2, 6.015126050420168)","(31.0, 50.0, 49.1764705882353)","(8.0, 9.6, 9.333333333333332)","(1.6, 1.77, 1.7668306010928962)","(6.0, 8.0, 7.976744186046512)","(41.0, 95.0, 85.38461538461539)","(91.0, 280.0, 220.0)"
06-01-2023 16:03:23.771227,"(5.0, 6.2, 6.015126050420168)","(31.0, 50.0, 49.1764705882353)","(8.0, 9.6, 9.333333333333332)","(1.6, 1.77, 1.7668306010928962)","(6.0, 8.0, 7.976744186046512)","(41.0, 95.0, 85.38461538461539)","(91.0, 280.0, 220.0)"
06-01-2023 16:03:24.698966,"(5.0, 6.2, 6.062222222222222)","(31.0, 50.0, 49.1764705882353)","(8.0, 9.6, 9.408219178082192)","(1.6, 1.77, 1.7673563218390804)","(6.0, 8.0, 7.920833333333333)","(41.0, 95.0, 85.38461538461539)","(91.0, 280.0, 235.0)"
06-01-2023 16:03:25.700077,"(5.0, 6.2, 6.062222222222222)","(31.0, 50.0, 49.1764705882353)","(8.5, 9.6, 9.408219178082192)","(1.6, 1.77, 1.7673563218390804)","(6.0, 8.0, 7.920833333333333)","(41.0, 95.0, 85.38461538461539)","(81.0, 280.0, 235.0)"
06-01-2023 16:03:26.666162,"(5.0, 6.2, 6.171717171717172)","(31.0, 50.0, 49.294117647058826)","(8.5, 9.4, 9.405882352941177)","(1.6, 1.75, 1.7420825743776562)","(6.0, 8.2, 8.08421052631579)","(41.0, 95.0, 92.22222222222223)","(91.0, 280.0, 235.0)"
06-01-2023 16:03:27.582022,"(5.0, 6.2, 6.171717171717172)","(31.0, 50.0, 49.294117647058826)","(8.5, 9.6, 9.405405405405405)","(1.6, 1.75, 1.7419156850588964)","(6.0, 8.2, 8.08421052631579)","(41.0, 95.0, 92.22222222222223)","(91.0, 280.0, 235.0)"
06-01-2023 16:03:28.508726,"(5.0, 6.2, 6.172815533980582)","(31.0, 55.0, 52.94117647058823)","(8.5, 9.6, 9.50909090909091)","(1.6, 1.74, 1.7338976377952755)","(6.0, 8.2, 8.118918918918919)","(41.0, 95.0, 92.5)","(91.0, 280.0, 235.0)"
06-01-2023 16:03:29.484268,"(5.0, 6.2, 6.1690607734806635)","(31.0, 65.0, 62.57142857142857)","(8.5, 9.4, 9.35223880597015)","(1.6, 1.74, 1.7349074074074073)","(6.0, 8.4, 8.217647058823529)","(41.0, 95.0, 92.5)","(91.0, 280.0, 235.0)"
06-01-2023 16:03:30.479549,"(5.0, 6.2, 6.1690607734806635)","(31.0, 65.0, 61.6)","(8.5, 9.4, 9.34)","(1.6, 1.74, 1.7348809523809523)","(6.0, 8.4, 8.221428571428572)","(41.0, 95.0, 92.5)","(91.0, 280.0, 235.0)"
06-01-2023 16:03:31.726685,"(5.0, 6.2, 6.169398907103825)","(31.0, 65.0, 58.73684210526316)","(8.5, 9.4, 9.307692307692308)","(1.6, 1.76, 1.7233679833679834)","(6.0, 8.2, 8.244444444444444)","(41.0, 95.0, 92.5)","(91.0, 280.0, 235.0)"
06-01-2023 16:03:32.746097,"(5.0, 6.2, 6.169398907103825)","(31.0, 65.0, 58.73684210526316)","(8.5, 9.4, 9.307692307692308)","(1.6, 1.74, 1.7233679833679834)","(6.0, 8.4, 8.283333333333333)","(41.0, 95.0, 92.5)","(91.0, 280.0, 240.0)"
06-01-2023 16:03:33.636563,"(5.0, 6.2, 6.169398907103825)","(31.0, 65.0, 58.73684210526316)","(8.5, 9.4, 9.326666666666666)","(1.6, 1.74, 1.730625)","(6.0, 8.4, 8.283333333333333)","(41.0, 95.0, 92.5)","(91.0, 280.0, 240.0)"
06-01-2023 16:03:34.661935,"(5.0, 6.2, 6.170984455958549)","(31.0, 65.0, 58.73684210526316)","(8.5, 9.6, 9.488888888888889)","(1.6, 1.74, 1.7310471204188482)","(6.5, 8.4, 8.330864197530865)","(41.0, 95.0, 92.5)","(91.0, 280.0, 260.0)"
06-01-2023 16:03:35.780099,"(5.0, 6.2, 6.169312169312169)","(31.0, 65.0, 58.388888888888886)","(8.5, 9.6, 9.51063829787234)","(1.6, 1.74, 1.7138931297709923)","(6.5, 8.4, 8.280000000000001)","(41.0, 95.0, 90.83333333333334)","(91.0, 280.0, 233.33333333333334)"
06-01-2023 16:03:36.773878,"(5.0, 6.4, 6.145088161209068)","(31.0, 65.0, 51.875)","(8.5, 9.6, 9.48)","(1.6, 1.71, 1.7004514363885088)","(6.5, 8.4, 8.549999999999999)","(41.0, 95.0, 90.0)","(91.0, 280.0, 233.33333333333334)"
06-01-2023 16:03:37.762740,"(5.0, 6.4, 6.139172749391728)","(31.0, 65.0, 56.92307692307692)","(8.5, 9.6, 9.48)","(1.6, 1.7, 1.6930208333333332)","(6.5, 8.6, 8.725000000000001)","(41.0, 95.0, 86.66666666666667)","(91.0, 280.0, 233.33333333333334)"
06-01-2023 16:03:38.852664,"(5.0, 6.4, 6.078362573099415)","(31.0, 65.0, 58.82352941176471)","(8.5, 9.6, 9.531578947368422)","(1.6, 1.7, 1.6923577235772358)","(6.5, 8.8, 8.516666666666666)","(41.0, 95.0, 86.66666666666667)","(91.0, 280.0, 245.0)"
06-01-2023 16:03:40.161452,"(5.0, 6.4, 6.071641791044776)","(31.0, 65.0, 56.92307692307692)","(8.5, 9.8, 9.47)","(1.6, 1.7, 1.6921785714285713)","(6.5, 8.6, 8.50909090909091)","(41.0, 95.0, 86.66666666666667)","(91.0, 280.0, 245.0)"
06-01-2023 16:03:41.493842,"(5.0, 6.4, 6.214814814814815)","(31.0, 65.0, 59.05)","(8.5, 9.6, 9.47)","(1.6, 1.7, 1.6807575757575757)","(6.5, 8.6, 8.929411764705883)","(41.0, 95.0, 90.0)","(91.0, 280.0, 260.0)"
06-01-2023 16:03:42.494671,"(5.0, 6.4, 6.214814814814815)","(31.0, 65.0, 59.05)","(8.5, 9.6, 9.47)","(1.6, 1.69, 1.6807575757575757)","(6.5, 9.0, 8.929411764705883)","(41.0, 95.0, 82.5)","(91.0, 280.0, 262.22222222222223)"
06-01-2023 16:03:43.512740,"(5.0, 6.2, 6.120481927710843)","(31.0, 65.0, 51.875)","(8.5, 9.8, 9.668085106382978)","(1.6, 1.69, 1.681967213114754)","(6.5, 9.4, 9.085714285714285)","(41.0, 95.0, 78.33333333333333)","(91.0, 280.0, 248.0)"
06-01-2023 16:03:44.519060,"(5.0, 6.2, 6.0227272727272725)","(31.0, 65.0, 58.4375)","(8.5, 9.8, 9.435294117647059)","(1.55, 1.69, 1.6819594594594593)","(6.5, 9.4, 9.125)","(41.0, 95.0, 83.0)","(91.0, 280.0, 248.0)"
06-01-2023 16:03:45.490601,"(5.0, 6.2, 6.022142857142858)","(31.0, 65.0, 61.5)","(8.5, 9.8, 9.435294117647059)","(1.55, 1.69, 1.6816763005780346)","(6.5, 9.4, 8.926829268292684)","(41.0, 95.0, 87.5)","(91.0, 280.0, 253.33333333333334)"
06-01-2023 16:03:46.467372,"(5.0, 6.2, 6.030493273542601)","(31.0, 65.0, 62.0)","(8.5, 9.8, 9.520388349514564)","(1.55, 1.71, 1.6993548387096773)","(6.5, 9.0, 8.928571428571429)","(41.0, 95.0, 90.0)","(91.0, 280.0, 235.55555555555554)"
06-01-2023 16:03:47.602167,"(5.0, 6.2, 6.023788546255506)","(31.0, 65.0, 62.0)","(8.5, 9.8, 9.577777777777778)","(1.55, 1.7, 1.6984615384615385)","(6.5, 9.0, 8.928571428571429)","(41.0, 95.0, 86.42857142857143)","(91.0, 280.0, 235.55555555555554)"
06-01-2023 16:03:48.570659,"(5.0, 6.2, 6.024561403508772)","(31.0, 65.0, 62.0)","(8.5, 9.8, 9.577777777777778)","(1.55, 1.71, 1.6984615384615385)","(6.5, 9.0, 8.957446808510639)","(41.0, 95.0, 94.375)","(91.0, 280.0, 235.55555555555554)"
06-01-2023 16:03:49.522425,"(5.0, 6.2, 6.033035714285714)","(31.0, 50.0, 49.0)","(8.5, 9.8, 9.64070796460177)","(1.55, 1.72, 1.714627659574468)","(6.5, 9.0, 8.957446808510639)","(41.0, 95.0, 91.81818181818181)","(91.0, 280.0, 235.55555555555554)"
06-01-2023 16:03:50.599391,"(5.0, 6.2, 6.026666666666666)","(31.0, 50.0, 48.666666666666664)","(8.5, 9.8, 9.622222222222224)","(1.55, 1.73, 1.725090909090909)","(6.5, 9.0, 9.128888888888888)","(41.0, 95.0, 80.0)","(91.0, 280.0, 235.55555555555554)"
06-01-2023 16:03:51.611115,"(5.0, 6.2, 6.026666666666666)","(31.0, 50.0, 48.666666666666664)","(8.5, 9.8, 9.544)","(1.55, 1.71, 1.70875)","(6.5, 9.2, 8.994736842105263)","(41.0, 95.0, 81.66666666666667)","(91.0, 280.0, 235.55555555555554)"
06-01-2023 16:03:52.607570,"(5.0, 6.2, 6.002173913043478)","(31.0, 50.0, 48.666666666666664)","(8.5, 9.8, 9.538461538461538)","(1.55, 1.73, 1.7067164179104477)","(6.5, 9.0, 8.994736842105263)","(41.0, 95.0, 81.66666666666667)","(91.0, 280.0, 235.55555555555554)"
06-01-2023 16:03:53.643933,"(5.0, 6.2, 6.019230769230769)","(31.0, 50.0, 48.75)","(8.5, 9.8, 9.54488188976378)","(1.55, 1.73, 1.7112389380530972)","(6.5, 9.0, 8.786666666666667)","(41.0, 95.0, 83.88888888888889)","(91.0, 280.0, 243.63636363636363)"
06-01-2023 16:03:54.568023,"(5.0, 6.2, 6.019230769230769)","(31.0, 50.0, 48.75)","(8.5, 9.8, 9.54488188976378)","(1.55, 1.73, 1.7112389380530972)","(6.5, 9.0, 8.786666666666667)","(41.0, 95.0, 83.88888888888889)","(91.0, 280.0, 243.63636363636363)"
06-01-2023 16:03:55.541658,"(5.0, 6.2, 6.0265486725663715)","(31.0, 50.0, 49.5)","(8.5, 9.8, 9.54516129032258)","(1.55, 1.73, 1.719222797927461)","(6.5, 8.8, 8.768)","(41.0, 95.0, 83.0)","(91.0, 280.0, 221.66666666666666)"
06-01-2023 16:03:56.586463,"(5.0, 6.2, 6.0265486725663715)","(31.0, 50.0, 49.5)","(8.5, 9.8, 9.54516129032258)","(1.55, 1.73, 1.7176666666666667)","(6.5, 8.8, 8.712)","(41.0, 95.0, 77.85714285714286)","(91.0, 280.0, 221.66666666666666)"
06-01-2023 16:03:57.636714,"(5.0, 6.2, 6.173584905660378)","(31.0, 50.0, 49.5)","(8.5, 9.8, 9.679136690647482)","(1.55, 1.71, 1.7003711790393012)","(6.5, 8.8, 8.795121951219512)","(41.0, 95.0, 80.0)","(101.0, 280.0, 227.5)"
06-01-2023 16:03:58.616030,"(5.0, 6.2, 6.1722222222222225)","(31.0, 48.0, 47.8)","(8.5, 9.8, 9.633333333333333)","(1.55, 1.71, 1.7002217294900221)","(6.5, 9.0, 8.86)","(41.0, 95.0, 85.0)","(101.0, 280.0, 238.0)"
06-01-2023 16:03:59.614048,"(5.0, 6.2, 6.177272727272728)","(31.0, 48.0, 47.9)","(8.5, 9.8, 9.646875)","(1.55, 1.71, 1.701235294117647)","(6.5, 9.0, 8.86)","(41.0, 95.0, 93.7719298245614)","(101.0, 280.0, 238.0)"
06-01-2023 16:04:00.667810,"(5.0, 6.2, 6.180769230769231)","(31.0, 48.0, 47.888888888888886)","(8.5, 9.8, 9.66060606060606)","(1.55, 1.71, 1.7009846153846153)","(6.5, 9.0, 8.70952380952381)","(41.0, 95.0, 89.81481481481481)","(101.0, 280.0, 238.0)"
06-01-2023 16:04:01.815134,"(5.0, 6.4, 6.08622754491018)","(31.0, 48.0, 47.78947368421053)","(8.5, 9.8, 9.643956043956043)","(1.55, 1.71, 1.684920634920635)","(6.5, 8.8, 8.81951219512195)","(41.0, 95.0, 93.15789473684211)","(101.0, 280.0, 245.0)"
06-01-2023 16:04:02.910842,"(5.0, 6.4, 6.0685714285714285)","(31.0, 50.0, 48.48275862068966)","(8.5, 9.8, 9.697872340425533)","(1.55, 1.7, 1.6801333333333333)","(6.5, 9.2, 8.727272727272727)","(41.0, 95.0, 85.0)","(101.0, 280.0, 245.0)"
06-01-2023 16:04:04.280655,"(5.0, 6.4, 6.207446808510639)","(31.0, 50.0, 49.6)","(8.5, 9.8, 9.73)","(1.55, 1.69, 1.6788333333333332)","(6.5, 9.2, 8.98421052631579)","(41.0, 100.0, 82.5)","(101.0, 280.0, 250.0)"
06-01-2023 16:04:05.657373,"(5.0, 6.4, 6.237918215613383)","(31.0, 50.0, 48.8)","(8.5, 9.8, 9.758208955223882)","(1.55, 1.68, 1.6795187969924812)","(6.5, 9.0, 8.978571428571428)","(41.0, 95.0, 69.28571428571429)","(101.0, 270.0, 258.0)"
06-01-2023 16:04:06.946473,"(5.0, 6.4, 6.237918215613383)","(31.0, 50.0, 48.8)","(8.5, 9.8, 9.764864864864865)","(1.55, 1.68, 1.685)","(6.5, 9.0, 8.951724137931034)","(41.0, 95.0, 76.05263157894737)","(101.0, 270.0, 260.0)"
06-01-2023 16:04:08.144074,"(5.0, 6.4, 6.251020408163265)","(31.0, 50.0, 49.4)","(8.5, 9.8, 9.765789473684212)","(1.55, 1.69, 1.6895631067961165)","(6.5, 9.2, 8.621428571428572)","(41.0, 95.0, 86.875)","(101.0, 270.0, 260.0)"
06-01-2023 16:04:09.460093,"(5.0, 6.4, 6.261392405063291)","(31.0, 50.0, 48.0)","(8.5, 9.8, 9.776811594202899)","(1.55, 1.69, 1.6904791154791154)","(6.5, 8.8, 8.4928)","(41.0, 90.0, 88.88888888888889)","(101.0, 270.0, 264.54545454545456)"
06-01-2023 16:04:10.728536,"(5.0, 6.4, 6.256050955414013)","(31.0, 48.0, 47.72727272727273)","(8.5, 9.8, 9.66421052631579)","(1.55, 1.7, 1.6854213836477987)","(6.5, 8.8, 8.450909090909091)","(41.0, 90.0, 83.28125)","(101.0, 270.0, 263.84615384615387)"
06-01-2023 16:04:11.925517,"(5.0, 6.4, 6.255970149253732)","(31.0, 55.0, 51.5)","(8.5, 10.0, 9.95855855855856)","(1.55, 1.69, 1.660695652173913)","(6.5, 8.8, 8.892682926829268)","(41.0, 95.0, 73.57142857142857)","(101.0, 280.0, 258.1818181818182)"
06-01-2023 16:04:13.098277,"(5.0, 6.4, 6.314705882352942)","(31.0, 65.0, 60.46666666666667)","(8.5, 10.0, 9.95855855855856)","(1.55, 1.67, 1.6600682011935208)","(6.5, 9.2, 8.745454545454546)","(41.0, 95.0, 73.57142857142857)","(101.0, 290.0, 258.1818181818182)"
06-01-2023 16:04:14.213360,"(5.0, 6.4, 6.321212121212121)","(31.0, 65.0, 55.45454545454545)","(8.5, 10.5, 10.18918918918919)","(1.55, 1.66, 1.6523799725651576)","(6.5, 9.0, 8.854545454545455)","(41.0, 95.0, 73.57142857142857)","(101.0, 290.0, 262.0)"
06-01-2023 16:04:15.159979,"(5.0, 6.4, 6.341538461538462)","(31.0, 65.0, 62.0)","(8.5, 10.5, 10.23972602739726)","(1.55, 1.66, 1.6523799725651576)","(6.5, 9.0, 8.854545454545455)","(41.0, 95.0, 73.57142857142857)","(101.0, 290.0, 263.3333333333333)"
06-01-2023 16:04:16.269097,"(5.5, 6.6, 6.272888888888889)","(31.0, 65.0, 63.75)","(8.5, 10.5, 10.26923076923077)","(1.55, 1.66, 1.6527946365561044)","(6.5, 9.0, 8.74074074074074)","(41.0, 85.0, 72.5)","(101.0, 290.0, 263.3333333333333)"
06-01-2023 16:04:17.465360,"(5.5, 6.6, 6.285021398002853)","(31.0, 65.0, 61.785714285714285)","(8.5, 10.5, 10.294392523364486)","(1.55, 1.66, 1.652747330960854)","(6.5, 9.0, 8.742222222222223)","(41.0, 85.0, 80.0)","(101.0, 290.0, 263.3333333333333)"
06-01-2023 16:04:18.593729,"(5.5, 6.6, 6.286363636363636)","(31.0, 65.0, 61.785714285714285)","(8.5, 10.5, 10.37912087912088)","(1.55, 1.66, 1.652747330960854)","(6.5, 9.0, 8.742222222222223)","(41.0, 85.0, 80.0)","(101.0, 290.0, 263.3333333333333)"
06-01-2023 16:04:19.672535,"(5.5, 6.6, 6.294182825484764)","(31.0, 60.0, 54.24)","(8.5, 10.5, 10.37912087912088)","(1.55, 1.66, 1.652967542503864)","(6.5, 9.0, 8.742222222222223)","(41.0, 85.0, 72.0)","(101.0, 290.0, 263.3333333333333)"
06-01-2023 16:04:20.810945,"(5.5, 6.6, 6.410309278350516)","(31.0, 60.0, 54.78260869565217)","(8.5, 10.5, 10.404371584699454)","(1.55, 1.65, 1.6474279379157426)","(6.5, 9.0, 8.82)","(41.0, 85.0, 71.25)","(101.0, 290.0, 263.3333333333333)"
06-01-2023 16:04:22.133293,"(5.5, 6.6, 6.404946996466432)","(31.0, 60.0, 54.78260869565217)","(8.5, 10.5, 10.398843930635838)","(1.55, 1.66, 1.6406143344709896)","(6.5, 9.0, 9.044444444444444)","(41.0, 85.0, 67.0)","(101.0, 290.0, 267.5)"
06-01-2023 16:04:23.275639,"(5.5, 6.6, 6.285470085470085)","(31.0, 60.0, 56.0)","(8.5, 11.0, 10.537037037037036)","(1.55, 1.65, 1.641710213776722)","(6.5, 9.2, 9.044444444444444)","(41.0, 85.0, 67.0)","(101.0, 290.0, 267.5)"
06-01-2023 16:04:24.336153,"(5.5, 6.6, 6.285470085470085)","(31.0, 60.0, 56.0)","(8.5, 11.0, 10.537037037037036)","(1.55, 1.65, 1.641710213776722)","(6.5, 9.2, 9.044444444444444)","(41.0, 85.0, 67.0)","(101.0, 290.0, 267.5)"
06-01-2023 16:04:25.488513,"(5.5, 6.6, 6.291334250343879)","(31.0, 60.0, 53.333333333333336)","(8.5, 11.0, 10.56159420289855)","(1.55, 1.65, 1.6487962962962963)","(6.5, 9.2, 9.172727272727272)","(41.0, 65.0, 64.5)","(101.0, 290.0, 252.5)"
06-01-2023 16:04:26.564744,"(5.5, 6.6, 6.401063829787234)","(31.0, 60.0, 56.57142857142857)","(8.5, 11.0, 10.568345323741006)","(1.55, 1.64, 1.6395765472312702)","(6.5, 9.2, 9.174712643678161)","(41.0, 65.0, 64.5)","(101.0, 290.0, 252.5)"
06-01-2023 16:04:27.605321,"(5.5, 6.6, 6.401063829787234)","(31.0, 60.0, 56.57142857142857)","(8.5, 11.0, 10.568345323741006)","(1.55, 1.64, 1.6395765472312702)","(6.5, 9.2, 9.174712643678161)","(41.0, 65.0, 64.5)","(101.0, 290.0, 252.5)"
06-01-2023 16:04:28.727669,"(5.5, 6.6, 6.401063829787234)","(41.0, 60.0, 56.57142857142857)","(8.5, 11.0, 10.568345323741006)","(1.55, 1.64, 1.6395765472312702)","(7.0, 9.2, 9.174712643678161)","(41.0, 65.0, 64.5)","(101.0, 290.0, 252.5)"
06-01-2023 16:04:29.771628,"(5.5, 6.4, 6.3456359102244395)","(41.0, 60.0, 51.666666666666664)","(8.5, 11.0, 10.817307692307692)","(1.55, 1.66, 1.6534064212999215)","(7.0, 8.6, 8.453488372093023)","(41.0, 85.0, 82.0)","(101.0, 290.0, 290.0)"
06-01-2023 16:04:30.841471,"(5.5, 6.6, 6.416216216216217)","(41.0, 60.0, 55.13513513513514)","(8.5, 11.5, 11.09013605442177)","(1.55, 1.63, 1.6290264255910987)","(7.0, 8.6, 8.423008849557522)","(41.0, 95.0, 80.9375)","(101.0, 340.0, 295.55555555555554)"
06-01-2023 16:04:31.966860,"(5.5, 6.4, 6.397727272727273)","(41.0, 60.0, 52.04545454545455)","(8.5, 11.5, 11.070175438596491)","(1.55, 1.64, 1.637391304347826)","(7.0, 8.6, 8.402150537634409)","(41.0, 95.0, 62.69230769230769)","(101.0, 340.0, 295.55555555555554)"
06-01-2023 16:04:33.204697,"(5.5, 6.6, 6.430882352941177)","(41.0, 60.0, 52.04545454545455)","(8.5, 11.5, 11.026970954356846)","(1.55, 1.66, 1.6413513513513514)","(7.0, 8.4, 8.242253521126761)","(41.0, 95.0, 62.69230769230769)","(101.0, 340.0, 276.0)"
06-01-2023 16:04:34.347988,"(5.5, 6.6, 6.4503856041131105)","(41.0, 60.0, 52.04545454545455)","(8.5, 11.5, 11.021008403361344)","(1.55, 1.65, 1.6462790697674419)","(7.0, 8.4, 8.227692307692308)","(41.0, 95.0, 63.57142857142857)","(101.0, 340.0, 276.0)"
06-01-2023 16:04:35.420858,"(5.5, 6.6, 6.450645994832041)","(41.0, 60.0, 52.04545454545455)","(8.5, 11.5, 11.113559322033899)","(1.55, 1.66, 1.6522619047619047)","(7.0, 8.4, 8.227692307692308)","(41.0, 95.0, 63.421052631578945)","(101.0, 340.0, 276.0)"
06-01-2023 16:04:36.553099,"(5.5, 6.6, 6.440687679083095)","(41.0, 60.0, 51.333333333333336)","(8.5, 11.5, 11.076208178438662)","(1.55, 1.66, 1.6521470588235294)","(7.0, 8.6, 8.172277227722772)","(41.0, 95.0, 63.421052631578945)","(101.0, 340.0, 276.0)"
06-01-2023 16:04:37.659710,"(5.5, 6.6, 6.436470588235294)","(41.0, 60.0, 51.333333333333336)","(9.0, 11.5, 11.077777777777778)","(1.55, 1.66, 1.6534097421203438)","(7.0, 8.2, 8.225)","(41.0, 95.0, 82.66666666666666)","(101.0, 340.0, 276.0)"
06-01-2023 16:04:38.788929,"(5.5, 6.6, 6.442492917847026)","(41.0, 60.0, 51.52173913043478)","(9.0, 11.5, 11.077777777777778)","(1.55, 1.66, 1.6534097421203438)","(7.0, 8.4, 8.242696629213484)","(41.0, 90.0, 79.0)","(101.0, 340.0, 276.0)"
06-01-2023 16:04:40.003315,"(5.5, 6.6, 6.44335260115607)","(41.0, 60.0, 51.52173913043478)","(9.0, 11.5, 11.101449275362318)","(1.55, 1.66, 1.6541176470588235)","(7.0, 8.4, 8.074418604651163)","(41.0, 85.0, 78.75)","(101.0, 340.0, 276.0)"
06-01-2023 16:04:41.091296,"(5.5, 6.6, 6.44335260115607)","(41.0, 60.0, 51.52173913043478)","(9.0, 11.5, 11.102888086642599)","(1.55, 1.66, 1.6533333333333333)","(7.0, 8.4, 8.133333333333333)","(41.0, 85.0, 77.5)","(101.0, 340.0, 276.0)"
06-01-2023 16:04:42.244872,"(5.5, 6.6, 6.444252873563219)","(41.0, 60.0, 51.52173913043478)","(9.0, 11.5, 11.114840989399294)","(1.55, 1.66, 1.6548924731182795)","(7.0, 8.2, 8.189873417721518)","(41.0, 85.0, 65.0)","(101.0, 340.0, 276.0)"
06-01-2023 16:04:43.354472,"(5.5, 6.6, 6.443731778425656)","(41.0, 60.0, 51.73913043478261)","(9.0, 11.5, 11.115248226950355)","(1.55, 1.66, 1.6548924731182795)","(7.0, 8.2, 8.189873417721518)","(41.0, 85.0, 65.0)","(101.0, 340.0, 276.0)"
06-01-2023 16:04:44.467183,"(5.5, 6.6, 6.421333333333334)","(41.0, 60.0, 51.73913043478261)","(9.0, 11.5, 11.115248226950355)","(1.55, 1.67, 1.6643396226415093)","(7.0, 8.2, 8.178947368421053)","(41.0, 85.0, 80.22727272727272)","(101.0, 340.0, 276.0)"
06-01-2023 16:04:45.525697,"(5.5, 6.6, 6.415331010452962)","(41.0, 60.0, 51.91489361702128)","(9.0, 11.5, 11.15531914893617)","(1.55, 1.67, 1.661891891891892)","(7.0, 8.2, 8.178947368421053)","(41.0, 85.0, 80.43478260869566)","(101.0, 340.0, 276.0)"
06-01-2023 16:04:46.528466,"(5.5, 6.6, 6.4221476510067115)","(41.0, 60.0, 51.36363636363637)","(9.0, 11.5, 11.177290836653386)","(1.55, 1.66, 1.6598969072164949)","(7.0, 8.4, 8.061538461538461)","(41.0, 85.0, 80.43478260869566)","(101.0, 340.0, 276.0)"
06-01-2023 16:04:47.584254,"(5.5, 6.6, 6.4221476510067115)","(41.0, 60.0, 51.951219512195124)","(9.0, 11.0, 10.905511811023622)","(1.55, 1.67, 1.6668947368421052)","(7.0, 8.4, 8.11111111111111)","(41.0, 85.0, 75.45454545454545)","(101.0, 340.0, 276.0)"
06-01-2023 16:04:48.680918,"(5.5, 6.6, 6.4221476510067115)","(41.0, 60.0, 50.833333333333336)","(9.0, 11.0, 10.826923076923077)","(1.55, 1.67, 1.6729457364341085)","(7.0, 8.2, 7.964444444444444)","(41.0, 85.0, 67.5)","(101.0, 340.0, 276.0)"
06-01-2023 16:04:49.913503,"(5.5, 6.6, 6.3416267942583735)","(41.0, 60.0, 50.833333333333336)","(9.0, 11.5, 10.826923076923077)","(1.55, 1.69, 1.6729457364341085)","(7.0, 8.0, 7.938181818181818)","(41.0, 85.0, 79.16666666666667)","(101.0, 340.0, 276.0)"
06-01-2023 16:04:51.027485,"(5.5, 6.6, 6.304147465437788)","(41.0, 60.0, 50.833333333333336)","(9.0, 11.5, 10.826923076923077)","(1.55, 1.69, 1.6729457364341085)","(7.0, 8.2, 7.938181818181818)","(41.0, 85.0, 79.16666666666667)","(101.0, 340.0, 276.0)"
06-01-2023 16:04:52.156032,"(5.5, 6.6, 6.306103286384976)","(41.0, 60.0, 50.294117647058826)","(9.0, 11.5, 10.818352059925093)","(1.55, 1.68, 1.65)","(7.0, 8.2, 8.273529411764706)","(41.0, 80.0, 66.25)","(101.0, 340.0, 280.0)"
