,Katdeel,Mataman,Lady Valentine,Satellite Spirit,Deal An Ace,Star Prince,Perfect Impact,Anatini,Modele,Queen Luwell,Zuri Zuri,Chance At Midnight,Sea Kissed,Destination Sydney
08-01-2023 14:52:17.631128,"(3.1, 3.95, 3.9233333333333333)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.25)","(51.0, 190.0, 166.33333333333334)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:19.124447,"(3.1, 3.95, 3.9233333333333333)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.25)","(51.0, 190.0, 166.33333333333334)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:20.567822,"(3.1, 3.95, 3.9233333333333333)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.25)","(51.0, 190.0, 166.33333333333334)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:22.082642,"(3.1, 3.95, 3.940909090909091)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.25)","(51.0, 190.0, 174.22222222222223)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:23.651417,"(3.1, 3.95, 3.940909090909091)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.25)","(51.0, 190.0, 174.22222222222223)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:25.247116,"(3.1, 3.95, 3.90625)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.25)","(51.0, 190.0, 174.22222222222223)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:26.782160,"(3.1, 3.95, 3.90625)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.25)","(51.0, 190.0, 174.22222222222223)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:28.260730,"(3.1, 3.95, 3.90625)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.25)","(51.0, 190.0, 174.22222222222223)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:29.783106,"(3.1, 3.95, 3.90625)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.25)","(51.0, 190.0, 174.22222222222223)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:31.335150,"(3.1, 3.95, 3.90625)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.25)","(51.0, 190.0, 174.22222222222223)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:32.906819,"(3.1, 3.95, 3.90625)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.25)","(51.0, 190.0, 174.22222222222223)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:34.458416,"(3.1, 3.95, 3.90625)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.25)","(51.0, 190.0, 174.22222222222223)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:36.042414,"(3.1, 3.95, 3.90625)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.7)","(51.0, 190.0, 174.22222222222223)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:37.600011,"(3.1, 3.95, 3.90625)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.7)","(51.0, 190.0, 174.22222222222223)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:39.143382,"(3.1, 3.95, 3.90625)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.7)","(51.0, 190.0, 161.6)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:40.658635,"(3.1, 3.95, 3.90625)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.7)","(51.0, 190.0, 161.6)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:42.205770,"(3.1, 3.95, 3.90625)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.7)","(51.0, 190.0, 161.6)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:43.716603,"(3.1, 3.95, 3.90625)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.7)","(51.0, 190.0, 161.6)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:45.219772,"(3.1, 3.95, 3.90625)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.7)","(51.0, 190.0, 161.6)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:46.663834,"(3.1, 3.95, 3.90625)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.7)","(51.0, 190.0, 161.6)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:48.137077,"(3.1, 3.95, 3.90625)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.7)","(51.0, 190.0, 161.6)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:49.691687,"(3.1, 3.95, 3.90625)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.7)","(51.0, 190.0, 161.6)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:51.256313,"(3.1, 3.95, 3.9340909090909095)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.7)","(51.0, 190.0, 161.6)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:53.037430,"(3.1, 3.95, 3.9340909090909095)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.7748571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.7)","(51.0, 190.0, 161.6)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:54.751568,"(3.1, 3.95, 3.9340909090909095)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.777669902912621)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.73076923076923)","(51.0, 190.0, 161.6)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:56.653208,"(3.1, 3.95, 3.9340909090909095)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.777669902912621)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.428571428571429)","(51.0, 190.0, 161.6)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:52:58.523587,"(3.1, 3.95, 3.9340909090909095)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.777669902912621)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.428571428571429)","(51.0, 190.0, 161.6)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:53:00.100364,"(3.1, 3.95, 3.9340909090909095)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.777669902912621)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.428571428571429)","(51.0, 190.0, 161.6)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:53:01.694465,"(3.1, 3.95, 3.9340909090909095)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.777669902912621)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.428571428571429)","(51.0, 190.0, 161.6)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:53:03.287585,"(3.1, 3.95, 3.9340909090909095)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.777669902912621)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.428571428571429)","(51.0, 190.0, 161.6)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:53:04.788892,"(3.1, 3.95, 3.9340909090909095)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.777669902912621)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.428571428571429)","(51.0, 190.0, 161.6)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:53:06.274021,"(3.1, 3.95, 3.9266666666666667)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.777669902912621)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.428571428571429)","(51.0, 190.0, 161.6)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:53:07.773990,"(3.1, 3.95, 3.9266666666666667)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.777669902912621)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 14.428571428571429)","(51.0, 190.0, 161.6)","(101.0, 210.0, 160.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:53:09.283324,"(3.1, 3.95, 3.9266666666666667)","(101.0, 230.0, 180.0)","(2.35, 2.78, 2.777669902912621)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 220.0, 160.0)","(8.0, 15.5, 14.357142857142858)","(51.0, 190.0, 153.6)","(101.0, 210.0, 140.0)","(20.0, 36.0, 28.5)","(101.0, 210.0, 140.0)","(101.0, 220.0, 143.33333333333334)","(101.0, 210.0, 130.0)"
08-01-2023 14:53:10.811402,"(3.1, 3.95, 3.9266666666666667)","(101.0, 220.0, 160.0)","(2.35, 2.78, 2.777669902912621)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.357142857142858)","(51.0, 180.0, 153.6)","(101.0, 200.0, 140.0)","(20.0, 36.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 143.33333333333334)","(101.0, 200.0, 130.0)"
08-01-2023 14:53:12.334976,"(3.1, 3.95, 3.9266666666666667)","(101.0, 220.0, 160.0)","(2.35, 2.78, 2.777669902912621)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.357142857142858)","(51.0, 180.0, 153.6)","(101.0, 200.0, 140.0)","(20.0, 36.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 143.33333333333334)","(101.0, 200.0, 130.0)"
08-01-2023 14:53:13.762457,"(3.1, 3.95, 3.9266666666666667)","(101.0, 220.0, 160.0)","(2.35, 2.78, 2.777669902912621)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 13.4)","(51.0, 180.0, 153.6)","(101.0, 200.0, 140.0)","(20.0, 36.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 143.33333333333334)","(101.0, 200.0, 130.0)"
08-01-2023 14:53:15.174192,"(3.1, 3.95, 3.9266666666666667)","(101.0, 220.0, 160.0)","(2.35, 2.78, 2.777669902912621)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 13.4)","(51.0, 180.0, 153.6)","(101.0, 200.0, 140.0)","(20.0, 36.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 143.33333333333334)","(101.0, 200.0, 130.0)"
08-01-2023 14:53:16.634173,"(3.1, 3.95, 3.9266666666666667)","(101.0, 220.0, 160.0)","(2.35, 2.78, 2.777669902912621)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 13.4)","(51.0, 180.0, 153.6)","(101.0, 200.0, 140.0)","(20.0, 36.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 143.33333333333334)","(101.0, 200.0, 130.0)"
08-01-2023 14:53:18.150416,"(3.1, 3.95, 3.9266666666666667)","(101.0, 220.0, 160.0)","(2.35, 2.78, 2.7784810126582276)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 13.4)","(51.0, 180.0, 153.6)","(101.0, 200.0, 140.0)","(20.0, 36.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 143.33333333333334)","(101.0, 200.0, 130.0)"
08-01-2023 14:53:19.657204,"(3.1, 3.9, 3.783333333333333)","(101.0, 220.0, 160.0)","(2.35, 2.78, 2.7784810126582276)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 13.4)","(51.0, 180.0, 153.6)","(101.0, 200.0, 140.0)","(20.0, 36.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 143.33333333333334)","(101.0, 200.0, 130.0)"
08-01-2023 14:53:21.166007,"(3.1, 3.9, 3.783333333333333)","(101.0, 220.0, 160.0)","(2.35, 2.78, 2.7784810126582276)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 13.4)","(51.0, 180.0, 153.6)","(101.0, 200.0, 140.0)","(20.0, 36.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 143.33333333333334)","(101.0, 200.0, 130.0)"
08-01-2023 14:53:22.600561,"(3.1, 3.9, 3.7249999999999996)","(101.0, 220.0, 160.0)","(2.3, 2.78, 2.7784810126582276)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 13.4)","(51.0, 180.0, 153.6)","(101.0, 200.0, 140.0)","(21.0, 36.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 130.0)"
08-01-2023 14:53:24.086092,"(3.1, 3.9, 3.7249999999999996)","(101.0, 220.0, 160.0)","(2.3, 2.78, 2.7784810126582276)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 13.4)","(51.0, 180.0, 153.6)","(101.0, 200.0, 140.0)","(21.0, 36.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 130.0)"
08-01-2023 14:53:25.534202,"(3.1, 3.9, 3.7249999999999996)","(101.0, 220.0, 160.0)","(2.3, 2.78, 2.7784810126582276)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 13.4)","(51.0, 180.0, 153.6)","(101.0, 200.0, 140.0)","(21.0, 36.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 130.0)"
08-01-2023 14:53:26.922828,"(3.1, 3.9, 3.7249999999999996)","(101.0, 220.0, 160.0)","(2.3, 2.78, 2.7784810126582276)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 13.4)","(51.0, 180.0, 153.6)","(101.0, 200.0, 140.0)","(21.0, 36.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 130.0)"
08-01-2023 14:53:28.397268,"(3.1, 3.9, 3.7249999999999996)","(101.0, 220.0, 160.0)","(2.3, 2.78, 2.7784810126582276)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 13.4)","(51.0, 180.0, 153.6)","(101.0, 200.0, 140.0)","(21.0, 36.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 130.0)"
08-01-2023 14:53:29.846363,"(3.1, 3.9, 3.7666666666666666)","(101.0, 220.0, 160.0)","(2.3, 2.8, 2.774285714285714)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 13.4)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 36.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 143.33333333333334)","(101.0, 200.0, 130.0)"
08-01-2023 14:53:31.362552,"(3.1, 3.9, 3.7666666666666666)","(101.0, 220.0, 160.0)","(2.3, 2.8, 2.774285714285714)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 13.4)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 36.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 143.33333333333334)","(101.0, 200.0, 130.0)"
08-01-2023 14:53:32.757954,"(3.1, 3.9, 3.7666666666666666)","(101.0, 220.0, 160.0)","(2.3, 2.8, 2.774285714285714)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.4)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 36.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 143.33333333333334)","(101.0, 200.0, 130.0)"
08-01-2023 14:53:34.127978,"(3.1, 3.9, 3.7666666666666666)","(101.0, 220.0, 160.0)","(2.3, 2.8, 2.774285714285714)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 13.25)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 36.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 143.33333333333334)","(101.0, 200.0, 130.0)"
08-01-2023 14:53:35.485002,"(3.1, 3.9, 3.7666666666666666)","(101.0, 220.0, 160.0)","(2.3, 2.8, 2.774285714285714)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 13.25)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 36.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 143.33333333333334)","(101.0, 200.0, 130.0)"
08-01-2023 14:53:36.940470,"(3.1, 3.9, 3.7666666666666666)","(101.0, 220.0, 160.0)","(2.3, 2.8, 2.774285714285714)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.60759493670886)","(31.0, 36.0, 35.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 13.6)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 36.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 143.33333333333334)","(101.0, 200.0, 130.0)"
