,Captain Kenny,Gojira,Governor,Governor Phillip,One Lucky Kid,Registry,Square Cut,No Rain No Flowers,Royal Lane,Fridays Songs
10-01-2023 12:51:57.957121,"(7.5, 10.5, 9.845454545454546)","(8.0, 11.0, 10.88888888888889)","(2.7, 3.3, 3.22089552238806)","(10.0, 12.5, 12.017241379310345)","(7.0, 8.2, 8.18153846153846)","(81.0, 190.0, 175.0)","(8.0, 12.5, 12.09375)","(20.0, 36.0, 35.53846153846154)","(5.0, 6.2, 6.024137931034483)","(101.0, 550.0, 475.0)"
10-01-2023 12:51:59.453190,"(7.5, 10.5, 9.845454545454546)","(8.0, 11.0, 10.88888888888889)","(2.7, 3.25, 3.2041666666666666)","(10.0, 12.5, 12.017241379310345)","(7.0, 8.2, 8.18153846153846)","(81.0, 190.0, 175.0)","(8.0, 12.5, 12.09375)","(20.0, 36.0, 35.53846153846154)","(5.0, 6.2, 6.024137931034483)","(101.0, 540.0, 475.0)"
10-01-2023 12:52:00.865225,"(7.5, 10.5, 9.845454545454546)","(8.0, 11.0, 10.88888888888889)","(2.7, 3.25, 3.247014925373134)","(10.0, 12.5, 12.017241379310345)","(7.0, 8.2, 8.18153846153846)","(81.0, 190.0, 175.0)","(8.0, 12.5, 12.09375)","(20.0, 36.0, 35.53846153846154)","(5.0, 6.2, 5.946875)","(101.0, 540.0, 475.0)"
10-01-2023 12:52:02.373096,"(7.5, 10.5, 9.845454545454546)","(8.0, 11.0, 10.88888888888889)","(2.7, 3.25, 3.2797468354430377)","(10.0, 12.5, 12.017241379310345)","(7.0, 8.2, 8.026923076923076)","(81.0, 190.0, 175.0)","(8.0, 12.5, 12.09375)","(20.0, 36.0, 36.666666666666664)","(5.0, 6.2, 5.946875)","(101.0, 540.0, 475.0)"
10-01-2023 12:52:03.803023,"(7.5, 10.5, 9.845454545454546)","(8.0, 11.0, 10.88888888888889)","(2.7, 3.3, 3.2797468354430377)","(10.0, 12.5, 12.222222222222221)","(7.0, 8.2, 8.026923076923076)","(81.0, 190.0, 175.0)","(8.0, 12.5, 12.09375)","(20.0, 38.0, 36.666666666666664)","(5.0, 6.2, 6.13757225433526)","(101.0, 540.0, 475.0)"
10-01-2023 12:52:05.228007,"(7.5, 10.5, 9.845454545454546)","(8.0, 11.0, 10.71875)","(2.7, 3.3, 3.242134831460674)","(10.0, 13.0, 12.352941176470589)","(7.0, 8.2, 8.02)","(81.0, 190.0, 175.0)","(8.0, 12.5, 12.09375)","(20.0, 38.0, 36.5)","(5.0, 6.2, 5.951219512195122)","(101.0, 540.0, 516.6666666666666)"
10-01-2023 12:52:06.420142,"(7.5, 10.0, 9.75)","(8.0, 11.0, 10.71875)","(2.7, 3.25, 3.242134831460674)","(10.0, 12.5, 12.352941176470589)","(7.0, 8.2, 8.02)","(81.0, 190.0, 180.0)","(8.0, 12.5, 12.107142857142858)","(20.0, 38.0, 36.5)","(5.0, 6.2, 5.951219512195122)","(101.0, 570.0, 495.0)"
10-01-2023 12:52:07.708180,"(7.5, 10.5, 9.9375)","(8.0, 11.0, 10.71875)","(2.7, 3.25, 3.2493421052631577)","(10.0, 12.5, 12.333333333333334)","(7.0, 8.2, 8.051612903225806)","(81.0, 200.0, 195.0)","(8.0, 12.5, 12.107142857142858)","(20.0, 38.0, 36.5)","(5.0, 6.2, 5.951219512195122)","(101.0, 570.0, 530.0)"
10-01-2023 12:52:09.080418,"(7.5, 10.5, 9.9375)","(8.0, 11.0, 10.71875)","(2.7, 3.25, 3.2493421052631577)","(10.0, 12.5, 12.333333333333334)","(7.0, 8.2, 8.051612903225806)","(81.0, 200.0, 195.0)","(8.0, 12.5, 12.210526315789474)","(20.0, 38.0, 36.5)","(5.0, 6.2, 5.951219512195122)","(101.0, 570.0, 530.0)"
10-01-2023 12:52:10.422605,"(7.5, 10.5, 9.9375)","(8.0, 11.0, 10.71875)","(2.7, 3.25, 3.2493421052631577)","(10.0, 12.5, 12.333333333333334)","(7.0, 8.2, 8.051612903225806)","(81.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.176470588235293)","(20.0, 38.0, 36.5)","(5.0, 6.2, 5.924324324324325)","(101.0, 570.0, 530.0)"
10-01-2023 12:52:11.791737,"(7.5, 10.5, 9.9375)","(8.0, 11.0, 10.71875)","(2.7, 3.3, 3.28)","(10.0, 12.5, 12.333333333333334)","(7.0, 8.2, 8.124590163934426)","(81.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.176470588235293)","(20.0, 38.0, 36.5)","(5.0, 6.2, 5.924324324324325)","(101.0, 570.0, 516.6666666666666)"
10-01-2023 12:52:13.110860,"(7.5, 10.5, 9.9375)","(8.0, 11.0, 10.71875)","(2.7, 3.3, 3.28)","(10.0, 12.5, 12.333333333333334)","(7.0, 8.2, 8.124590163934426)","(81.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.176470588235293)","(20.0, 38.0, 36.5)","(5.0, 6.2, 5.9225)","(101.0, 570.0, 516.6666666666666)"
10-01-2023 12:52:14.448955,"(7.5, 10.5, 9.9375)","(8.0, 11.0, 10.71875)","(2.7, 3.3, 3.28)","(10.0, 12.5, 12.333333333333334)","(7.0, 8.2, 8.124590163934426)","(81.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.176470588235293)","(20.0, 38.0, 36.5)","(5.0, 6.2, 5.9225)","(101.0, 570.0, 516.6666666666666)"
10-01-2023 12:52:15.774965,"(7.5, 10.5, 9.9375)","(8.0, 11.0, 10.71875)","(2.7, 3.3, 3.28695652173913)","(10.0, 12.5, 12.333333333333334)","(7.0, 8.2, 8.124590163934426)","(81.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.176470588235293)","(20.0, 38.0, 36.10526315789474)","(5.0, 6.2, 5.9225)","(101.0, 570.0, 500.0)"
10-01-2023 12:52:17.270998,"(7.5, 10.5, 9.87)","(8.0, 11.0, 10.71875)","(2.7, 3.3, 3.2752808988764044)","(10.0, 12.5, 12.555555555555555)","(7.0, 8.2, 8.124590163934426)","(71.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.176470588235293)","(20.0, 38.0, 36.10526315789474)","(5.0, 6.2, 5.9195652173913045)","(101.0, 570.0, 500.0)"
10-01-2023 12:52:18.784572,"(7.5, 10.5, 9.9375)","(8.0, 11.0, 10.71875)","(2.7, 3.3, 3.2848101265822782)","(10.0, 13.0, 12.323529411764707)","(7.0, 8.2, 8.124590163934426)","(71.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.176470588235293)","(20.0, 38.0, 36.10526315789474)","(5.0, 6.2, 5.9225)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:20.140830,"(7.5, 10.5, 9.9375)","(8.0, 11.0, 10.71875)","(2.7, 3.3, 3.2848101265822782)","(10.0, 12.5, 12.34375)","(7.0, 8.2, 8.134285714285713)","(71.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.176470588235293)","(20.0, 38.0, 36.10526315789474)","(5.0, 6.2, 5.9225)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:21.515753,"(7.5, 10.5, 9.9375)","(8.0, 11.0, 10.71875)","(2.7, 3.3, 3.293055555555555)","(10.0, 12.5, 12.34375)","(7.0, 8.2, 8.134285714285713)","(71.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.176470588235293)","(20.0, 38.0, 36.10526315789474)","(5.0, 6.2, 5.9225)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:22.785322,"(7.5, 10.5, 9.9375)","(8.0, 11.0, 10.71875)","(2.7, 3.3, 3.293055555555555)","(10.0, 12.5, 12.34375)","(7.0, 8.2, 8.134285714285713)","(71.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.176470588235293)","(20.0, 38.0, 36.10526315789474)","(5.0, 6.2, 5.9225)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:23.991042,"(7.5, 10.5, 9.9375)","(8.0, 11.0, 10.71875)","(2.7, 3.3, 3.293055555555555)","(10.0, 12.5, 12.34375)","(7.0, 8.2, 8.18076923076923)","(71.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.176470588235293)","(20.0, 38.0, 36.10526315789474)","(5.0, 6.2, 5.9225)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:25.276628,"(7.5, 10.5, 9.9375)","(8.0, 11.0, 10.71875)","(2.7, 3.3, 3.293055555555555)","(10.0, 12.5, 12.34375)","(7.0, 8.2, 8.18148148148148)","(71.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.176470588235293)","(20.0, 38.0, 36.10526315789474)","(5.0, 6.2, 5.9225)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:26.614745,"(7.5, 10.0, 9.75)","(8.0, 11.0, 10.71875)","(2.7, 3.3, 3.293055555555555)","(10.0, 12.5, 12.34375)","(7.0, 8.2, 8.18148148148148)","(71.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.176470588235293)","(21.0, 38.0, 36.10526315789474)","(5.0, 6.2, 5.9225)","(101.0, 630.0, 598.3333333333334)"
10-01-2023 12:52:27.975023,"(7.5, 10.0, 9.75)","(8.0, 11.0, 10.71875)","(2.7, 3.3, 3.293055555555555)","(10.0, 12.5, 12.34375)","(7.0, 8.2, 8.18148148148148)","(71.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.176470588235293)","(21.0, 38.0, 36.10526315789474)","(5.0, 6.2, 5.924324324324325)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:29.476491,"(7.5, 10.0, 9.75)","(8.0, 11.0, 10.71875)","(2.7, 3.3, 3.270967741935484)","(10.0, 12.5, 12.34375)","(7.0, 8.2, 8.18148148148148)","(71.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.176470588235293)","(21.0, 38.0, 36.10526315789474)","(5.0, 6.2, 5.9195652173913045)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:30.861653,"(7.5, 10.0, 9.75)","(8.0, 11.0, 10.705882352941176)","(2.7, 3.3, 3.270967741935484)","(10.0, 12.5, 12.34375)","(7.0, 8.2, 8.18148148148148)","(71.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.176470588235293)","(21.0, 38.0, 36.10526315789474)","(5.0, 6.2, 5.9195652173913045)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:32.207129,"(7.5, 10.0, 9.75)","(8.0, 11.0, 10.705882352941176)","(2.7, 3.3, 3.2888888888888888)","(10.0, 12.5, 12.34375)","(7.0, 8.2, 8.18148148148148)","(71.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.176470588235293)","(21.0, 38.0, 36.10526315789474)","(5.0, 6.2, 5.9195652173913045)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:33.409020,"(7.5, 10.0, 9.75)","(8.0, 11.0, 10.705882352941176)","(2.7, 3.3, 3.2888888888888888)","(10.0, 12.5, 12.34375)","(7.0, 8.2, 8.18148148148148)","(71.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.176470588235293)","(21.0, 38.0, 36.10526315789474)","(5.0, 6.2, 5.9195652173913045)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:34.620987,"(7.5, 10.0, 9.75)","(8.0, 11.0, 10.705882352941176)","(2.7, 3.3, 3.28)","(10.0, 12.5, 12.34375)","(7.0, 8.2, 8.057142857142857)","(71.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.25)","(21.0, 38.0, 36.10526315789474)","(5.0, 6.2, 5.9195652173913045)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:35.796333,"(7.5, 10.5, 9.92142857142857)","(8.0, 11.0, 10.705882352941176)","(2.7, 3.3, 3.28)","(10.0, 12.5, 12.34375)","(7.0, 8.2, 8.057142857142857)","(71.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.25)","(21.0, 38.0, 36.10526315789474)","(5.0, 6.2, 5.9195652173913045)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:37.062174,"(7.5, 10.5, 10.0875)","(8.0, 11.0, 10.705882352941176)","(2.7, 3.35, 3.260759493670886)","(10.0, 13.0, 12.2)","(7.0, 8.2, 8.18148148148148)","(71.0, 200.0, 196.66666666666666)","(8.0, 12.5, 12.813953488372093)","(21.0, 38.0, 36.714285714285715)","(5.0, 6.2, 5.919148936170213)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:38.340324,"(7.5, 10.0, 9.8)","(8.0, 11.0, 10.75)","(2.7, 3.35, 3.258536585365854)","(10.0, 12.5, 12.291666666666666)","(7.0, 8.2, 8.18148148148148)","(71.0, 200.0, 196.66666666666666)","(8.0, 13.0, 12.862068965517242)","(21.0, 38.0, 36.714285714285715)","(5.0, 6.2, 5.919148936170213)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:39.611218,"(7.5, 10.0, 9.733333333333334)","(8.0, 11.0, 10.75)","(2.7, 3.35, 3.340625)","(10.0, 12.5, 11.864406779661017)","(7.0, 8.2, 8.18)","(71.0, 200.0, 196.66666666666666)","(8.0, 13.0, 12.82258064516129)","(21.0, 38.0, 36.61538461538461)","(5.0, 6.2, 5.887878787878789)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:40.852236,"(7.5, 10.0, 9.666666666666666)","(8.0, 10.5, 10.430232558139535)","(2.7, 3.35, 3.340625)","(10.0, 12.0, 11.849056603773585)","(7.0, 8.2, 8.18)","(71.0, 200.0, 196.66666666666666)","(8.0, 13.0, 12.887096774193548)","(21.0, 38.0, 36.61538461538461)","(5.0, 5.9, 5.880487804878049)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:42.083926,"(7.5, 10.0, 9.7)","(8.0, 10.5, 10.14)","(2.7, 3.35, 3.340625)","(10.0, 12.0, 11.849056603773585)","(7.0, 8.2, 8.18)","(71.0, 200.0, 196.66666666666666)","(8.0, 13.0, 12.887096774193548)","(21.0, 38.0, 36.61538461538461)","(5.0, 5.9, 5.880487804878049)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:43.297899,"(7.5, 10.0, 9.781818181818181)","(8.0, 10.5, 10.171875)","(2.7, 3.35, 3.340625)","(10.0, 12.0, 11.851851851851851)","(7.0, 8.2, 8.18)","(71.0, 200.0, 196.66666666666666)","(8.0, 13.0, 12.887096774193548)","(21.0, 38.0, 36.61538461538461)","(5.0, 5.9, 5.880487804878049)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:44.509774,"(7.5, 10.0, 9.781818181818181)","(8.0, 10.5, 10.189655172413794)","(2.7, 3.35, 3.340625)","(10.0, 12.0, 11.851851851851851)","(7.0, 8.2, 8.18)","(71.0, 200.0, 196.66666666666666)","(8.0, 13.0, 12.887096774193548)","(21.0, 38.0, 36.61538461538461)","(5.0, 5.9, 5.882795698924731)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:45.796330,"(7.5, 10.0, 9.7)","(8.0, 10.5, 10.189655172413794)","(2.7, 3.35, 3.340625)","(10.0, 12.0, 11.851851851851851)","(7.0, 8.2, 8.18)","(71.0, 200.0, 196.66666666666666)","(8.0, 13.0, 12.887096774193548)","(21.0, 38.0, 36.61538461538461)","(5.0, 5.9, 5.855555555555556)","(101.0, 630.0, 540.0)"
10-01-2023 12:52:47.130130,"(7.5, 10.0, 9.7)","(8.0, 10.5, 10.189655172413794)","(2.7, 3.35, 3.340625)","(10.0, 12.0, 11.714285714285714)","(7.0, 8.2, 8.18)","(71.0, 200.0, 195.0)","(8.0, 13.0, 12.887096774193548)","(21.0, 38.0, 36.61538461538461)","(5.0, 5.9, 5.855555555555556)","(101.0, 630.0, 550.0)"
10-01-2023 12:52:48.429224,"(7.5, 10.0, 9.7)","(8.0, 10.5, 10.211538461538462)","(2.7, 3.35, 3.3425925925925926)","(10.0, 12.0, 11.714285714285714)","(7.0, 8.2, 8.18)","(71.0, 200.0, 195.0)","(8.0, 13.0, 12.833333333333334)","(21.0, 38.0, 36.61538461538461)","(5.0, 5.9, 5.865217391304348)","(101.0, 630.0, 520.0)"
10-01-2023 12:52:49.709908,"(7.5, 10.0, 9.618181818181819)","(8.0, 10.5, 10.3125)","(2.7, 3.4, 3.3425925925925926)","(10.0, 12.0, 11.714285714285714)","(7.0, 8.2, 8.18)","(71.0, 200.0, 195.0)","(8.0, 13.0, 12.887096774193548)","(21.0, 38.0, 36.61538461538461)","(5.0, 5.9, 5.865217391304348)","(101.0, 620.0, 577.1428571428571)"
10-01-2023 12:52:50.979792,"(7.5, 10.0, 9.676923076923076)","(8.0, 10.5, 10.342105263157894)","(2.7, 3.4, 3.3657142857142857)","(10.0, 12.0, 11.681818181818182)","(7.0, 8.2, 8.18)","(71.0, 200.0, 195.0)","(8.0, 13.0, 12.887096774193548)","(21.0, 38.0, 36.61538461538461)","(5.0, 5.9, 5.865217391304348)","(101.0, 620.0, 520.0)"
10-01-2023 12:52:52.174876,"(7.5, 10.0, 9.676923076923076)","(8.0, 10.5, 10.342105263157894)","(2.7, 3.4, 3.3884615384615384)","(10.0, 12.0, 11.681818181818182)","(7.0, 8.2, 8.18)","(71.0, 200.0, 195.0)","(8.0, 13.0, 12.887096774193548)","(21.0, 38.0, 36.61538461538461)","(5.0, 5.9, 5.865217391304348)","(101.0, 620.0, 577.1428571428571)"
10-01-2023 12:52:53.428513,"(7.5, 10.0, 9.705263157894736)","(8.0, 10.5, 10.342105263157894)","(2.7, 3.4, 3.3884615384615384)","(10.0, 12.0, 11.681818181818182)","(7.0, 8.2, 8.151219512195121)","(71.0, 200.0, 195.0)","(8.0, 13.0, 12.887096774193548)","(21.0, 38.0, 36.61538461538461)","(5.0, 5.9, 5.865217391304348)","(101.0, 620.0, 520.0)"
10-01-2023 12:52:54.703170,"(7.5, 10.0, 9.705263157894736)","(8.0, 10.5, 10.342105263157894)","(2.7, 3.4, 3.3884615384615384)","(10.0, 12.0, 11.681818181818182)","(7.0, 8.2, 8.151219512195121)","(71.0, 200.0, 195.0)","(8.0, 13.0, 12.887096774193548)","(21.0, 38.0, 36.61538461538461)","(5.0, 5.9, 5.865217391304348)","(101.0, 620.0, 577.1428571428571)"
10-01-2023 12:52:56.036126,"(7.5, 10.0, 9.705263157894736)","(8.0, 10.5, 10.313953488372093)","(2.7, 3.4, 3.3729729729729727)","(10.0, 12.0, 11.681818181818182)","(7.0, 8.2, 8.182142857142857)","(71.0, 200.0, 195.0)","(8.0, 13.0, 12.887096774193548)","(21.0, 38.0, 36.61538461538461)","(5.0, 5.9, 5.865217391304348)","(101.0, 620.0, 577.1428571428571)"
10-01-2023 12:52:57.340430,"(7.5, 10.0, 9.533333333333333)","(8.0, 10.5, 10.313953488372093)","(2.7, 3.4, 3.3674999999999997)","(10.0, 12.0, 11.681818181818182)","(7.0, 8.2, 8.182142857142857)","(71.0, 200.0, 195.0)","(8.0, 13.0, 12.887096774193548)","(21.0, 38.0, 36.61538461538461)","(5.0, 5.9, 5.865217391304348)","(101.0, 620.0, 520.0)"
10-01-2023 12:52:58.564659,"(7.5, 9.8, 9.45)","(8.0, 10.5, 10.313953488372093)","(2.7, 3.4, 3.3674999999999997)","(10.0, 12.0, 11.681818181818182)","(7.0, 8.2, 8.182142857142857)","(71.0, 200.0, 195.0)","(8.0, 13.0, 12.887096774193548)","(21.0, 38.0, 36.61538461538461)","(5.0, 5.9, 5.865217391304348)","(101.0, 620.0, 577.1428571428571)"
10-01-2023 12:52:59.783437,"(7.5, 9.8, 9.45)","(8.0, 10.5, 10.313953488372093)","(2.7, 3.4, 3.3674999999999997)","(10.0, 12.0, 11.681818181818182)","(7.0, 8.2, 8.182142857142857)","(71.0, 200.0, 195.0)","(8.0, 13.0, 12.887096774193548)","(21.0, 38.0, 36.61538461538461)","(5.0, 5.9, 5.91764705882353)","(101.0, 620.0, 600.0)"
10-01-2023 12:53:00.971051,"(7.5, 9.8, 9.45)","(8.0, 10.5, 10.313953488372093)","(2.7, 3.4, 3.332)","(10.0, 12.0, 11.681818181818182)","(7.0, 8.2, 8.182142857142857)","(71.0, 200.0, 195.0)","(8.0, 13.0, 12.887096774193548)","(21.0, 38.0, 36.61538461538461)","(5.0, 6.0, 5.91764705882353)","(101.0, 730.0, 686.6666666666667)"
10-01-2023 12:53:02.161988,"(7.5, 9.8, 9.45)","(8.0, 10.5, 10.30952380952381)","(2.7, 3.4, 3.3794117647058823)","(10.0, 12.0, 11.681818181818182)","(7.0, 8.2, 8.182142857142857)","(71.0, 200.0, 195.0)","(8.0, 13.0, 12.887096774193548)","(21.0, 38.0, 36.94117647058823)","(5.0, 6.0, 5.91764705882353)","(101.0, 730.0, 610.0)"
10-01-2023 12:53:03.426934,"(7.5, 9.8, 9.45)","(8.0, 10.5, 10.302083333333334)","(2.7, 3.4, 3.3092465753424656)","(10.0, 12.0, 11.897058823529411)","(7.0, 8.2, 7.885714285714285)","(71.0, 200.0, 198.33333333333334)","(8.0, 13.0, 13.25294117647059)","(21.0, 38.0, 37.53846153846154)","(5.0, 6.0, 5.91764705882353)","(101.0, 730.0, 610.0)"
10-01-2023 12:53:04.625597,"(7.5, 9.8, 9.769565217391305)","(8.0, 10.5, 10.302083333333334)","(2.7, 3.35, 3.3092465753424656)","(10.0, 12.0, 11.921875)","(7.0, 8.0, 7.841666666666667)","(71.0, 200.0, 198.33333333333334)","(8.0, 13.5, 13.24)","(21.0, 38.0, 37.76470588235294)","(5.0, 6.0, 5.925)","(101.0, 730.0, 610.0)"
10-01-2023 12:53:05.887228,"(7.5, 9.8, 9.753684210526316)","(8.0, 10.5, 10.23076923076923)","(2.7, 3.35, 3.3089999999999997)","(10.0, 12.0, 11.921875)","(7.0, 8.0, 7.928125)","(71.0, 200.0, 198.33333333333334)","(8.0, 13.5, 13.157894736842104)","(21.0, 38.0, 39.829787234042556)","(5.0, 6.0, 5.91764705882353)","(101.0, 730.0, 610.0)"
10-01-2023 12:53:07.111990,"(7.5, 9.8, 9.710204081632654)","(8.0, 10.5, 10.179487179487179)","(2.7, 3.35, 3.3072916666666665)","(10.0, 12.0, 11.877450980392156)","(7.0, 8.0, 8.2)","(71.0, 200.0, 198.33333333333334)","(8.0, 13.5, 13.15)","(21.0, 40.0, 39.829787234042556)","(5.0, 6.0, 5.8690476190476195)","(101.0, 730.0, 686.6666666666667)"
10-01-2023 12:53:08.292227,"(7.5, 9.8, 9.710204081632654)","(8.0, 10.5, 10.179487179487179)","(2.7, 3.35, 3.3072916666666665)","(10.0, 12.0, 11.892857142857142)","(7.0, 8.4, 8.218181818181819)","(71.0, 200.0, 198.33333333333334)","(8.0, 13.5, 13.15)","(21.0, 40.0, 41.869565217391305)","(5.0, 5.9, 5.8690476190476195)","(101.0, 730.0, 686.6666666666667)"
10-01-2023 12:53:09.492628,"(7.5, 9.8, 9.710204081632654)","(8.0, 10.5, 10.209302325581396)","(2.7, 3.35, 3.3072916666666665)","(10.0, 12.0, 11.927777777777777)","(7.0, 8.4, 8.36)","(71.0, 200.0, 198.33333333333334)","(8.0, 13.5, 13.202127659574469)","(21.0, 42.0, 41.869565217391305)","(5.0, 5.9, 5.623404255319149)","(101.0, 730.0, 600.0)"
10-01-2023 12:53:10.700350,"(7.5, 9.8, 9.710204081632654)","(8.0, 10.5, 10.209302325581396)","(2.7, 3.35, 3.3148936170212764)","(10.0, 12.0, 11.942528735632184)","(7.0, 8.4, 8.342857142857143)","(71.0, 200.0, 210.0)","(8.0, 13.5, 13.176470588235293)","(21.0, 42.0, 41.2)","(5.0, 5.7, 5.533333333333333)","(101.0, 730.0, 648.5714285714286)"
10-01-2023 12:53:11.958087,"(7.5, 9.8, 9.630769230769232)","(8.0, 10.5, 10.109375)","(2.7, 3.35, 3.3210526315789473)","(10.0, 12.0, 12.075471698113208)","(7.0, 8.4, 8.342857142857143)","(71.0, 230.0, 210.0)","(8.0, 13.5, 13.231707317073171)","(21.0, 42.0, 40.666666666666664)","(5.0, 5.6, 5.466666666666667)","(101.0, 720.0, 546.6666666666666)"
10-01-2023 12:53:13.237300,"(7.5, 9.8, 9.630769230769232)","(8.0, 10.5, 10.053571428571429)","(2.7, 3.35, 3.385)","(10.0, 12.5, 12.081632653061224)","(7.0, 8.4, 8.342857142857143)","(71.0, 230.0, 210.0)","(8.0, 13.5, 13.26388888888889)","(21.0, 44.0, 40.4)","(5.0, 5.6, 5.45)","(101.0, 720.0, 648.5714285714286)"
10-01-2023 12:53:14.547563,"(7.5, 9.8, 9.5875)","(8.0, 10.5, 10.053571428571429)","(2.7, 3.4, 3.3653846153846154)","(10.0, 12.5, 12.12037037037037)","(7.0, 8.4, 8.342857142857143)","(71.0, 230.0, 210.0)","(8.0, 13.5, 13.4)","(21.0, 44.0, 40.4)","(5.0, 5.5, 5.45)","(101.0, 720.0, 648.5714285714286)"
10-01-2023 12:53:15.887827,"(7.5, 9.8, 9.593548387096774)","(8.0, 10.5, 10.109375)","(2.7, 3.4, 3.388888888888889)","(10.0, 12.5, 12.12037037037037)","(7.0, 8.4, 8.342857142857143)","(71.0, 230.0, 210.0)","(8.0, 13.5, 13.68)","(21.0, 44.0, 40.4)","(5.0, 5.5, 5.485585585585586)","(101.0, 720.0, 648.5714285714286)"
10-01-2023 12:53:17.159621,"(7.5, 9.8, 9.593548387096774)","(8.0, 10.5, 10.109375)","(2.7, 3.4, 3.3694444444444445)","(10.0, 12.5, 12.12037037037037)","(7.0, 8.4, 8.32)","(71.0, 230.0, 211.8181818181818)","(8.0, 14.0, 13.772727272727273)","(21.0, 44.0, 40.4)","(5.0, 5.5, 5.388421052631579)","(101.0, 720.0, 636.6666666666666)"
10-01-2023 12:53:18.381895,"(7.5, 9.8, 9.630769230769232)","(8.0, 10.5, 10.109375)","(2.7, 3.45, 3.388888888888889)","(10.0, 12.5, 12.277173913043478)","(7.0, 8.4, 8.342857142857143)","(71.0, 230.0, 211.8181818181818)","(9.0, 14.0, 13.791666666666666)","(21.0, 44.0, 40.4)","(4.8, 5.4, 5.388421052631579)","(101.0, 720.0, 566.6666666666666)"
10-01-2023 12:53:19.674933,"(7.5, 9.6, 9.299999999999999)","(8.0, 10.5, 10.109375)","(2.7, 3.45, 3.388888888888889)","(10.0, 12.5, 12.277173913043478)","(7.0, 8.4, 8.325)","(71.0, 230.0, 211.8181818181818)","(9.0, 14.0, 13.8)","(21.0, 44.0, 40.4)","(4.8, 5.4, 5.388421052631579)","(101.0, 720.0, 566.6666666666666)"
10-01-2023 12:53:20.964530,"(7.5, 9.2, 9.033333333333333)","(8.0, 10.5, 10.109375)","(2.7, 3.45, 3.4136363636363636)","(10.0, 12.5, 12.284210526315789)","(7.0, 8.4, 8.325)","(71.0, 230.0, 211.8181818181818)","(9.0, 14.0, 13.714285714285714)","(21.0, 44.0, 40.4)","(4.8, 5.4, 5.425925925925926)","(101.0, 720.0, 566.6666666666666)"
10-01-2023 12:53:22.272921,"(7.5, 9.2, 8.88)","(8.0, 10.5, 10.109375)","(2.7, 3.45, 3.416666666666667)","(10.0, 12.5, 12.284210526315789)","(7.0, 8.4, 8.386666666666667)","(71.0, 230.0, 211.8181818181818)","(9.0, 14.0, 13.46875)","(21.0, 44.0, 43.4)","(4.8, 5.5, 5.390769230769231)","(101.0, 720.0, 610.0)"
10-01-2023 12:53:23.569989,"(7.5, 9.4, 9.351515151515152)","(8.0, 10.5, 10.109375)","(2.7, 3.4, 3.344)","(10.0, 13.0, 12.55921052631579)","(7.0, 8.4, 8.386666666666667)","(71.0, 230.0, 211.8181818181818)","(9.0, 13.5, 13.46875)","(21.0, 44.0, 43.4)","(4.8, 5.4, 5.3904000000000005)","(101.0, 730.0, 610.0)"
