,Wagner Bale,Thank You Jill,Highway Man,Adonis Sands,Floppy Roo,Orson Franky,Dr Esther,Dr Lysandra
07-01-2023 09:30:55.481890,"(15.0, 28.0, 27.1)","(3.5, 4.2, 3.723333333333333)","(31.0, 150.0, 139.44444444444446)","(10.0, 16.0, 12.666666666666666)","(71.0, 280.0, 252.85714285714286)","(31.0, 170.0, 104.0)","(5.5, 8.8, 8.3)","(1.75, 2.1, 2.0853333333333333)"
07-01-2023 09:30:56.593545,"(15.0, 28.0, 25.875)","(3.5, 4.2, 3.723333333333333)","(31.0, 150.0, 139.44444444444446)","(10.0, 16.0, 12.666666666666666)","(71.0, 280.0, 252.85714285714286)","(31.0, 170.0, 104.0)","(5.5, 8.8, 8.244444444444445)","(1.75, 2.1, 2.0853333333333333)"
07-01-2023 09:30:57.733964,"(15.0, 28.0, 27.055555555555557)","(3.5, 4.2, 4.122448979591836)","(31.0, 150.0, 139.44444444444446)","(10.0, 16.0, 14.444444444444445)","(71.0, 280.0, 252.85714285714286)","(31.0, 170.0, 104.0)","(5.5, 8.8, 8.4)","(1.75, 2.1, 2.0853333333333333)"
07-01-2023 09:30:58.864219,"(15.0, 28.0, 27.055555555555557)","(3.5, 4.2, 4.122448979591836)","(31.0, 150.0, 139.44444444444446)","(10.0, 16.0, 14.25)","(71.0, 280.0, 252.85714285714286)","(31.0, 170.0, 104.0)","(5.5, 8.8, 8.4)","(1.75, 2.1, 2.09)"
07-01-2023 09:30:59.949057,"(15.0, 28.0, 27.055555555555557)","(3.5, 4.2, 4.1240000000000006)","(31.0, 150.0, 139.44444444444446)","(10.0, 15.5, 13.555555555555555)","(71.0, 280.0, 266.42857142857144)","(31.0, 170.0, 144.0)","(5.5, 8.8, 9.5)","(1.75, 2.1, 1.9216666666666666)"
07-01-2023 09:31:01.086228,"(15.0, 27.0, 25.235294117647058)","(3.5, 4.2, 4.226315789473684)","(31.0, 150.0, 142.08333333333334)","(10.0, 15.5, 16.37878787878788)","(71.0, 280.0, 266.42857142857144)","(31.0, 170.0, 158.0)","(5.5, 10.0, 9.2)","(1.75, 2.08, 1.995)"
07-01-2023 09:31:02.211205,"(15.0, 28.0, 27.583333333333336)","(3.5, 4.4, 4.1695652173913045)","(31.0, 150.0, 140.55555555555554)","(10.0, 16.5, 14.323529411764707)","(71.0, 280.0, 266.42857142857144)","(31.0, 170.0, 159.0)","(5.5, 10.0, 9.4)","(1.75, 2.1, 1.995)"
07-01-2023 09:31:03.318143,"(15.0, 28.0, 27.705882352941178)","(3.5, 4.3, 4.1695652173913045)","(31.0, 150.0, 140.55555555555554)","(10.0, 15.5, 14.323529411764707)","(71.0, 280.0, 266.42857142857144)","(31.0, 170.0, 159.0)","(5.5, 10.0, 8.854545454545454)","(1.75, 2.1, 1.995)"
07-01-2023 09:31:04.518767,"(16.0, 28.0, 27.705882352941178)","(3.5, 4.3, 4.159259259259259)","(31.0, 150.0, 143.92857142857144)","(10.0, 15.5, 14.323529411764707)","(71.0, 280.0, 266.42857142857144)","(31.0, 170.0, 159.0)","(5.5, 10.0, 9.4)","(1.75, 2.1, 1.995)"
07-01-2023 09:31:05.638729,"(16.0, 28.0, 27.6875)","(3.5, 4.3, 4.159259259259259)","(31.0, 150.0, 143.92857142857144)","(10.0, 15.5, 14.323529411764707)","(71.0, 280.0, 266.42857142857144)","(31.0, 170.0, 160.57142857142856)","(5.5, 10.0, 9.44)","(1.75, 2.1, 1.8212000000000002)"
07-01-2023 09:31:06.669316,"(16.0, 28.0, 27.6875)","(3.5, 4.3, 4.183870967741935)","(31.0, 150.0, 139.375)","(10.0, 15.5, 14.323529411764707)","(71.0, 280.0, 266.42857142857144)","(31.0, 170.0, 160.57142857142856)","(5.5, 10.0, 9.44)","(1.7, 1.88, 1.8297435897435899)"
07-01-2023 09:31:07.703802,"(16.0, 28.0, 27.6875)","(3.6, 4.3, 4.183870967741935)","(41.0, 140.0, 123.33333333333334)","(10.0, 15.5, 13.5)","(71.0, 270.0, 247.5)","(31.0, 160.0, 80.0)","(6.0, 10.0, 8.213953488372093)","(1.7, 1.88, 1.8633333333333333)"
07-01-2023 09:31:08.725593,"(16.0, 29.0, 26.692307692307693)","(3.6, 4.5, 4.38)","(41.0, 140.0, 98.0)","(10.0, 15.5, 13.833333333333334)","(71.0, 270.0, 224.66666666666669)","(31.0, 160.0, 67.2)","(6.0, 8.4, 7.733333333333333)","(1.7, 1.88, 1.8516666666666668)"
07-01-2023 09:31:09.781783,"(16.0, 29.0, 27.09090909090909)","(3.6, 4.6, 4.581818181818181)","(41.0, 140.0, 112.14285714285714)","(10.0, 15.5, 13.714285714285714)","(71.0, 270.0, 224.66666666666669)","(31.0, 160.0, 97.0)","(6.0, 8.4, 7.850980392156862)","(1.7, 1.96, 1.9455555555555555)"
07-01-2023 09:31:11.000561,"(16.0, 29.0, 25.5)","(3.6, 4.6, 4.234615384615385)","(41.0, 140.0, 124.44444444444444)","(10.0, 15.5, 13.625)","(71.0, 270.0, 248.57142857142858)","(31.0, 150.0, 134.0)","(6.0, 8.4, 7.875)","(1.7, 1.95, 1.9476923076923076)"
07-01-2023 09:31:12.179465,"(16.0, 29.0, 25.5)","(3.6, 4.6, 4.234615384615385)","(41.0, 130.0, 117.5)","(10.0, 15.5, 13.625)","(71.0, 260.0, 248.57142857142858)","(31.0, 150.0, 134.0)","(6.0, 8.4, 7.881481481481481)","(1.7, 1.95, 1.9476923076923076)"
07-01-2023 09:31:13.250995,"(16.0, 29.0, 25.5)","(3.6, 4.6, 4.234615384615385)","(41.0, 130.0, 117.5)","(10.0, 15.5, 13.625)","(71.0, 260.0, 248.57142857142858)","(31.0, 150.0, 127.77777777777777)","(6.0, 8.4, 7.875)","(1.7, 1.95, 1.9480555555555554)"
07-01-2023 09:31:14.354807,"(16.0, 29.0, 25.363636363636363)","(3.6, 4.5, 4.227272727272727)","(41.0, 130.0, 124.44444444444444)","(10.0, 15.5, 13.625)","(71.0, 260.0, 240.0)","(31.0, 150.0, 100.0)","(6.0, 8.4, 7.98)","(1.7, 1.95, 1.9485714285714286)"
07-01-2023 09:31:15.532839,"(16.0, 29.0, 25.363636363636363)","(3.6, 4.5, 4.4523809523809526)","(41.0, 130.0, 117.5)","(10.0, 15.5, 13.625)","(71.0, 260.0, 240.0)","(31.0, 150.0, 112.5)","(6.0, 8.4, 8.0625)","(1.7, 1.95, 1.9485714285714286)"
07-01-2023 09:31:16.730370,"(17.0, 29.0, 25.363636363636363)","(3.6, 4.5, 4.439130434782609)","(41.0, 130.0, 121.0)","(10.0, 15.5, 13.625)","(71.0, 260.0, 203.33333333333331)","(31.0, 150.0, 97.5)","(6.0, 8.4, 8.0625)","(1.7, 1.95, 1.9466666666666665)"
07-01-2023 09:31:17.894213,"(17.0, 29.0, 25.363636363636363)","(3.6, 4.5, 4.439130434782609)","(41.0, 130.0, 125.0)","(10.0, 15.5, 13.625)","(71.0, 250.0, 239.16666666666669)","(31.0, 140.0, 106.0)","(6.0, 8.4, 8.0625)","(1.7, 1.95, 1.9475)"
07-01-2023 09:31:19.087912,"(17.0, 29.0, 25.363636363636363)","(3.6, 4.5, 4.35)","(41.0, 130.0, 125.0)","(10.0, 15.5, 14.477272727272727)","(71.0, 250.0, 248.33333333333331)","(31.0, 140.0, 123.0)","(6.0, 8.4, 8.0625)","(1.7, 1.95, 1.9859090909090908)"
07-01-2023 09:31:20.226856,"(17.0, 36.0, 25.916666666666668)","(3.6, 4.5, 4.221739130434782)","(41.0, 130.0, 97.5)","(10.0, 15.5, 14.11111111111111)","(71.0, 260.0, 185.0)","(31.0, 140.0, 121.11111111111111)","(6.0, 8.4, 8.05)","(1.7, 1.99, 1.9838461538461538)"
07-01-2023 09:31:21.385169,"(17.0, 36.0, 24.857142857142858)","(3.6, 4.5, 4.114999999999999)","(41.0, 100.0, 116.66666666666667)","(10.0, 15.5, 14.30952380952381)","(71.0, 240.0, 185.0)","(31.0, 140.0, 124.0)","(6.0, 8.4, 8.206896551724139)","(1.7, 1.99, 1.9838461538461538)"
07-01-2023 09:31:22.528654,"(17.0, 36.0, 28.57142857142857)","(3.6, 4.4, 4.025)","(41.0, 130.0, 166.25)","(10.0, 15.5, 13.714285714285714)","(71.0, 240.0, 185.0)","(31.0, 140.0, 113.33333333333334)","(6.0, 8.4, 8.206896551724139)","(1.7, 1.99, 1.97)"
07-01-2023 09:31:23.664109,"(17.0, 34.0, 27.75)","(3.6, 4.3, 4.116666666666666)","(41.0, 190.0, 166.25)","(10.0, 15.5, 13.576923076923077)","(71.0, 240.0, 185.0)","(31.0, 140.0, 117.14285714285714)","(6.0, 8.4, 8.213333333333333)","(1.7, 1.99, 1.9518181818181817)"
07-01-2023 09:31:24.728581,"(17.0, 34.0, 26.727272727272727)","(3.6, 4.6, 3.8840909090909093)","(41.0, 190.0, 178.125)","(10.0, 15.5, 13.714285714285714)","(71.0, 240.0, 215.0)","(31.0, 140.0, 106.66666666666667)","(6.0, 8.4, 8.3)","(1.7, 1.96, 2.0279166666666666)"
07-01-2023 09:31:25.828917,"(17.0, 34.0, 30.571428571428573)","(3.6, 3.65, 3.6008474576271188)","(41.0, 200.0, 174.16666666666669)","(10.0, 15.5, 13.714285714285714)","(71.0, 240.0, 225.0)","(31.0, 140.0, 90.0)","(6.0, 8.4, 8.95)","(1.7, 2.04, 1.9819354838709677)"
07-01-2023 09:31:27.015050,"(17.0, 34.0, 28.0)","(3.6, 4.6, 3.95)","(41.0, 190.0, 180.5)","(10.0, 15.5, 13.833333333333334)","(71.0, 240.0, 195.0)","(31.0, 140.0, 90.0)","(6.0, 9.2, 9.55)","(1.7, 2.04, 1.9646153846153847)"
07-01-2023 09:31:28.201846,"(17.0, 34.0, 27.583333333333332)","(3.6, 4.0, 3.59375)","(41.0, 190.0, 164.54545454545456)","(10.0, 15.5, 14.071428571428571)","(71.0, 240.0, 206.66666666666666)","(31.0, 140.0, 86.66666666666667)","(6.0, 10.0, 9.26153846153846)","(1.7, 2.02, 1.9055882352941176)"
07-01-2023 09:31:29.324780,"(17.0, 34.0, 27.636363636363637)","(3.6, 3.9, 3.76875)","(41.0, 180.0, 164.54545454545456)","(10.0, 15.5, 13.625)","(71.0, 230.0, 223.33333333333334)","(31.0, 130.0, 90.0)","(6.0, 10.0, 9.228571428571428)","(1.7, 1.91, 1.9790243902439024)"
07-01-2023 09:31:30.544209,"(17.0, 34.0, 27.636363636363637)","(3.6, 3.9, 3.7411764705882353)","(41.0, 180.0, 164.54545454545456)","(10.0, 15.5, 13.617647058823529)","(71.0, 230.0, 220.0)","(31.0, 130.0, 90.0)","(6.0, 10.0, 9.228571428571428)","(1.7, 2.02, 1.9692307692307691)"
07-01-2023 09:31:31.720512,"(17.0, 34.0, 27.636363636363637)","(3.5, 3.8, 3.6888888888888887)","(41.0, 180.0, 157.5)","(10.0, 15.5, 13.5)","(71.0, 230.0, 190.0)","(31.0, 130.0, 90.0)","(6.0, 10.0, 9.228571428571428)","(1.7, 2.08, 1.9935593220338983)"
07-01-2023 09:31:32.829319,"(17.0, 32.0, 27.625)","(3.5, 3.8, 3.6888888888888887)","(41.0, 170.0, 157.5)","(10.0, 15.5, 14.018518518518519)","(71.0, 200.0, 190.0)","(31.0, 130.0, 90.0)","(6.0, 10.0, 9.228571428571428)","(1.7, 2.08, 1.9884210526315789)"
07-01-2023 09:31:33.998003,"(17.0, 34.0, 27.77777777777778)","(3.5, 3.8, 3.692307692307692)","(41.0, 170.0, 157.5)","(10.0, 15.5, 13.859375)","(71.0, 200.0, 190.0)","(31.0, 130.0, 90.0)","(6.0, 10.0, 9.228571428571428)","(1.7, 2.08, 1.9884210526315789)"
07-01-2023 09:31:35.179671,"(17.0, 34.0, 31.523809523809526)","(3.5, 3.8, 3.692307692307692)","(41.0, 170.0, 157.5)","(10.0, 15.5, 13.58695652173913)","(81.0, 200.0, 177.5)","(31.0, 130.0, 90.0)","(6.0, 10.0, 9.399999999999999)","(1.7, 2.08, 1.8707407407407408)"
07-01-2023 09:31:36.352600,"(17.0, 34.0, 31.684210526315788)","(3.5, 4.0, 3.8607142857142858)","(41.0, 170.0, 157.5)","(10.0, 15.5, 14.203703703703704)","(81.0, 200.0, 165.0)","(31.0, 130.0, 90.0)","(6.0, 10.0, 9.96)","(1.7, 1.89, 1.8803260869565217)"
07-01-2023 09:31:37.506312,"(17.0, 34.0, 31.8)","(3.5, 3.9, 3.8875)","(41.0, 170.0, 132.5)","(10.0, 15.5, 14.964285714285715)","(101.0, 200.0, 196.0)","(41.0, 130.0, 107.5)","(6.0, 10.0, 10.7)","(1.75, 1.89, 1.8447619047619048)"
07-01-2023 09:31:38.761890,"(18.0, 34.0, 31.894736842105264)","(3.5, 4.0, 3.8285714285714287)","(51.0, 170.0, 132.5)","(10.0, 15.5, 13.666666666666666)","(101.0, 200.0, 190.0)","(41.0, 130.0, 107.5)","(6.0, 11.0, 10.842857142857143)","(1.75, 1.89, 1.8427624309392265)"
07-01-2023 09:31:39.988993,"(18.0, 34.0, 31.77777777777778)","(3.5, 4.0, 3.8545454545454545)","(51.0, 170.0, 135.0)","(10.0, 15.5, 13.681818181818182)","(101.0, 200.0, 191.42857142857142)","(41.0, 130.0, 102.5)","(6.0, 11.5, 9.971428571428572)","(1.75, 1.89, 1.8611111111111112)"
07-01-2023 09:31:41.158957,"(19.0, 40.0, 33.80952380952381)","(3.5, 3.95, 3.8545454545454545)","(51.0, 170.0, 135.0)","(10.0, 15.5, 13.61111111111111)","(71.0, 200.0, 185.0)","(41.0, 120.0, 102.5)","(6.0, 11.0, 10.5)","(1.75, 1.89, 1.88)"
07-01-2023 09:31:42.364376,"(19.0, 40.0, 35.294117647058826)","(3.5, 4.1, 4.01304347826087)","(51.0, 170.0, 135.0)","(10.0, 15.5, 13.61111111111111)","(71.0, 200.0, 185.0)","(41.0, 120.0, 102.5)","(6.0, 11.0, 10.55)","(1.75, 1.9, 1.851764705882353)"
07-01-2023 09:31:43.585063,"(19.0, 40.0, 35.294117647058826)","(3.5, 4.1, 3.9695652173913043)","(51.0, 170.0, 135.0)","(10.0, 15.5, 13.61111111111111)","(71.0, 200.0, 185.0)","(41.0, 120.0, 102.5)","(6.0, 11.0, 10.55)","(1.75, 1.88, 1.8714285714285714)"
07-01-2023 09:31:44.757284,"(19.0, 40.0, 35.294117647058826)","(3.5, 4.1, 3.9695652173913043)","(51.0, 170.0, 135.0)","(10.0, 15.5, 13.61111111111111)","(101.0, 190.0, 188.0)","(41.0, 120.0, 102.5)","(6.0, 11.0, 10.55)","(1.75, 1.91, 1.886774193548387)"
07-01-2023 09:31:45.919989,"(19.0, 40.0, 34.666666666666664)","(3.5, 4.1, 3.944444444444444)","(51.0, 170.0, 135.0)","(10.0, 15.5, 16.977941176470587)","(101.0, 190.0, 175.0)","(41.0, 120.0, 95.0)","(6.0, 11.0, 10.139130434782608)","(1.75, 1.91, 1.8699999999999999)"
07-01-2023 09:31:47.093097,"(19.0, 40.0, 33.714285714285715)","(3.5, 4.0, 3.892857142857143)","(51.0, 170.0, 140.0)","(10.0, 17.0, 16.85810810810811)","(101.0, 190.0, 188.0)","(41.0, 100.0, 88.0)","(6.0, 11.0, 9.783783783783782)","(1.75, 1.88, 1.8745454545454545)"
07-01-2023 09:31:48.262392,"(19.0, 40.0, 33.714285714285715)","(3.5, 4.0, 3.892857142857143)","(51.0, 160.0, 140.0)","(10.0, 17.0, 16.125)","(101.0, 190.0, 188.0)","(41.0, 100.0, 88.0)","(6.0, 11.0, 9.978378378378379)","(1.75, 1.88, 1.8450000000000002)"
07-01-2023 09:31:49.410648,"(19.0, 40.0, 33.26315789473684)","(3.5, 4.0, 3.892857142857143)","(51.0, 160.0, 140.0)","(10.0, 17.0, 16.26086956521739)","(101.0, 190.0, 188.0)","(41.0, 100.0, 88.0)","(6.0, 11.0, 9.016949152542372)","(1.75, 1.87, 1.8787096774193548)"
07-01-2023 09:31:50.581787,"(19.0, 40.0, 33.26315789473684)","(3.5, 4.0, 3.8916666666666666)","(51.0, 160.0, 150.0)","(10.0, 17.0, 16.26086956521739)","(101.0, 190.0, 188.0)","(41.0, 100.0, 88.0)","(6.0, 9.2, 8.807407407407409)","(1.75, 1.88, 1.895151515151515)"
07-01-2023 09:31:51.764374,"(19.0, 40.0, 33.904761904761905)","(3.5, 4.0, 3.8916666666666666)","(51.0, 160.0, 150.0)","(10.0, 17.0, 16.26086956521739)","(101.0, 190.0, 175.0)","(41.0, 100.0, 88.0)","(6.0, 9.2, 8.80677966101695)","(1.75, 1.9, 1.895151515151515)"
07-01-2023 09:31:52.929420,"(19.0, 40.0, 33.904761904761905)","(3.5, 4.0, 3.8916666666666666)","(51.0, 160.0, 150.0)","(10.0, 17.0, 16.26086956521739)","(101.0, 190.0, 180.0)","(41.0, 100.0, 88.0)","(6.0, 9.2, 8.695652173913043)","(1.75, 1.9, 1.893142857142857)"
07-01-2023 09:31:54.049509,"(19.0, 40.0, 33.904761904761905)","(3.4, 4.1, 3.944444444444444)","(51.0, 160.0, 150.0)","(10.0, 17.0, 16.272727272727273)","(101.0, 190.0, 180.0)","(41.0, 100.0, 85.71428571428571)","(6.0, 9.2, 8.447058823529412)","(1.7, 1.9, 1.914642857142857)"
07-01-2023 09:31:55.184219,"(19.0, 40.0, 33.26315789473684)","(3.4, 4.0, 3.9266666666666667)","(51.0, 160.0, 130.0)","(10.0, 17.0, 16.95)","(101.0, 190.0, 185.0)","(41.0, 90.0, 70.0)","(6.0, 8.6, 8.362162162162162)","(1.7, 1.92, 1.882608695652174)"
07-01-2023 09:31:56.346995,"(19.0, 40.0, 33.411764705882355)","(3.4, 4.1, 4.007692307692308)","(51.0, 160.0, 130.0)","(10.0, 18.0, 17.625)","(101.0, 200.0, 177.5)","(41.0, 90.0, 74.0)","(6.0, 8.6, 8.472727272727273)","(1.7, 1.9, 1.8802857142857143)"
07-01-2023 09:31:57.470607,"(19.0, 38.0, 35.6)","(3.4, 4.1, 4.002941176470588)","(51.0, 150.0, 125.0)","(10.0, 18.0, 17.625)","(101.0, 200.0, 177.5)","(41.0, 90.0, 74.0)","(6.0, 8.6, 8.472727272727273)","(1.7, 1.9, 1.8802857142857143)"
07-01-2023 09:31:58.690313,"(19.0, 38.0, 34.4)","(3.4, 4.1, 4.002941176470588)","(51.0, 150.0, 125.0)","(10.0, 18.0, 17.25)","(101.0, 200.0, 177.5)","(41.0, 90.0, 74.0)","(6.0, 8.6, 8.75)","(1.7, 1.9, 1.8826666666666665)"
07-01-2023 09:31:59.924155,"(21.0, 38.0, 34.0)","(3.4, 4.0, 3.941176470588235)","(51.0, 150.0, 125.0)","(11.0, 18.5, 16.416666666666668)","(101.0, 200.0, 180.0)","(41.0, 90.0, 74.0)","(6.0, 8.8, 9.355555555555556)","(1.7, 1.9, 1.8833333333333333)"
07-01-2023 09:32:01.123562,"(21.0, 38.0, 33.63636363636364)","(3.4, 4.2, 3.9521739130434783)","(51.0, 150.0, 140.0)","(11.0, 18.5, 16.90909090909091)","(101.0, 200.0, 183.33333333333334)","(41.0, 90.0, 77.5)","(6.0, 9.8, 9.299999999999999)","(1.7, 1.89, 1.9078260869565216)"
07-01-2023 09:32:02.318579,"(21.0, 38.0, 33.63636363636364)","(3.4, 4.2, 4.0323529411764705)","(51.0, 160.0, 140.0)","(11.0, 18.0, 16.58823529411765)","(101.0, 210.0, 183.33333333333334)","(41.0, 90.0, 77.5)","(6.0, 9.8, 9.5)","(1.7, 1.92, 1.892222222222222)"
07-01-2023 09:32:03.500583,"(21.0, 38.0, 33.2)","(3.4, 4.1, 3.95)","(51.0, 160.0, 140.0)","(11.0, 18.0, 16.642857142857142)","(101.0, 210.0, 183.33333333333334)","(41.0, 90.0, 77.5)","(6.0, 9.8, 9.5)","(1.7, 1.92, 1.9051764705882352)"
07-01-2023 09:32:04.704618,"(21.0, 38.0, 33.2)","(3.4, 3.95, 3.9166666666666665)","(51.0, 160.0, 125.0)","(11.0, 17.5, 16.75)","(101.0, 210.0, 183.33333333333334)","(41.0, 90.0, 76.66666666666667)","(6.0, 9.8, 9.292307692307691)","(1.7, 1.92, 1.905432098765432)"
07-01-2023 09:32:05.843991,"(21.0, 38.0, 33.47826086956522)","(3.4, 3.95, 3.8861702127659576)","(51.0, 150.0, 125.0)","(11.0, 17.5, 16.576923076923077)","(101.0, 210.0, 183.33333333333334)","(41.0, 85.0, 77.72727272727272)","(6.0, 9.8, 9.5)","(1.7, 1.92, 1.919047619047619)"
07-01-2023 09:32:07.044672,"(21.0, 38.0, 33.47826086956522)","(3.4, 3.9, 3.849090909090909)","(51.0, 150.0, 125.0)","(11.0, 17.5, 16.576923076923077)","(101.0, 210.0, 183.33333333333334)","(41.0, 85.0, 77.72727272727272)","(6.0, 9.8, 9.547368421052632)","(1.7, 1.92, 1.916206896551724)"
07-01-2023 09:32:08.457703,"(21.0, 38.0, 33.47826086956522)","(3.4, 3.9, 3.848148148148148)","(51.0, 150.0, 122.5)","(11.0, 17.5, 16.576923076923077)","(101.0, 210.0, 183.33333333333334)","(41.0, 85.0, 77.72727272727272)","(6.0, 9.8, 9.547368421052632)","(1.7, 1.93, 1.9054166666666665)"
07-01-2023 09:32:09.769754,"(21.0, 38.0, 33.27272727272727)","(3.4, 3.9, 3.795)","(51.0, 150.0, 122.5)","(11.0, 17.5, 16.725806451612904)","(101.0, 210.0, 183.33333333333334)","(41.0, 85.0, 77.72727272727272)","(6.0, 9.8, 9.709090909090909)","(1.7, 1.93, 1.9329411764705882)"
07-01-2023 09:32:11.042955,"(21.0, 38.0, 29.642857142857142)","(3.4, 3.85, 3.795)","(51.0, 150.0, 122.5)","(11.0, 17.5, 16.08823529411765)","(101.0, 210.0, 183.33333333333334)","(41.0, 85.0, 71.5)","(6.0, 10.0, 9.6)","(1.7, 1.94, 1.9166666666666665)"
07-01-2023 09:32:12.401140,"(21.0, 38.0, 31.88235294117647)","(3.4, 3.85, 3.792105263157895)","(51.0, 150.0, 113.33333333333333)","(11.0, 17.5, 16.818181818181817)","(101.0, 210.0, 183.33333333333334)","(41.0, 80.0, 71.5)","(6.0, 10.0, 9.657142857142857)","(1.7, 1.93, 1.9224999999999999)"
07-01-2023 09:32:13.769078,"(21.0, 38.0, 31.88235294117647)","(3.4, 3.85, 3.792105263157895)","(51.0, 150.0, 116.66666666666667)","(11.0, 17.5, 16.692307692307693)","(101.0, 210.0, 183.33333333333334)","(41.0, 80.0, 60.5)","(6.0, 10.0, 9.377777777777776)","(1.7, 1.93, 1.9283333333333332)"
07-01-2023 09:32:15.008136,"(21.0, 38.0, 31.88235294117647)","(3.4, 3.85, 3.792105263157895)","(51.0, 150.0, 116.66666666666667)","(11.0, 17.5, 16.66)","(101.0, 210.0, 196.0)","(41.0, 75.0, 57.69230769230769)","(6.0, 10.0, 9.721739130434782)","(1.7, 1.93, 1.9424)"
07-01-2023 09:32:16.123730,"(21.0, 38.0, 32.8)","(3.4, 3.75, 3.7078125)","(51.0, 150.0, 116.66666666666667)","(11.0, 17.5, 16.717391304347824)","(101.0, 200.0, 198.0)","(41.0, 65.0, 57.69230769230769)","(6.0, 10.0, 9.905263157894737)","(1.7, 1.95, 1.924)"
07-01-2023 09:32:17.282219,"(21.0, 38.0, 32.94736842105263)","(3.4, 3.8, 3.7916666666666665)","(51.0, 150.0, 135.71428571428572)","(11.0, 17.5, 16.375)","(101.0, 210.0, 198.0)","(41.0, 65.0, 53.125)","(6.0, 10.0, 9.914285714285715)","(1.7, 1.94, 1.9163636363636363)"
07-01-2023 09:32:18.483276,"(21.0, 38.0, 32.94736842105263)","(3.4, 3.85, 3.841304347826087)","(51.0, 150.0, 144.44444444444446)","(11.0, 17.5, 17.0)","(101.0, 210.0, 202.5)","(41.0, 65.0, 56.5)","(6.0, 10.0, 9.754285714285714)","(1.7, 1.94, 1.8963157894736842)"
07-01-2023 09:32:19.632976,"(21.0, 38.0, 33.2)","(3.4, 3.85, 3.841304347826087)","(51.0, 150.0, 144.44444444444446)","(11.0, 17.5, 17.0)","(101.0, 210.0, 202.5)","(41.0, 60.0, 68.28571428571428)","(6.0, 10.5, 9.848275862068965)","(1.7, 1.9, 1.9089999999999998)"
07-01-2023 09:32:20.822887,"(21.0, 38.0, 32.94736842105263)","(3.4, 3.85, 3.808333333333333)","(51.0, 150.0, 144.44444444444446)","(11.0, 17.5, 17.344827586206897)","(101.0, 210.0, 200.0)","(41.0, 70.0, 68.28571428571428)","(6.0, 10.5, 9.848275862068965)","(1.7, 1.91, 1.9030645161290323)"
07-01-2023 09:32:22.001150,"(21.0, 38.0, 32.94736842105263)","(3.4, 3.85, 3.798)","(51.0, 150.0, 144.44444444444446)","(11.0, 17.5, 17.026315789473685)","(101.0, 210.0, 202.5)","(41.0, 70.0, 66.8)","(6.0, 10.5, 9.852631578947369)","(1.7, 1.91, 1.8768421052631579)"
07-01-2023 09:32:23.047854,"(21.0, 38.0, 33.2)","(3.4, 3.85, 3.81)","(51.0, 150.0, 122.5)","(11.0, 17.5, 17.026315789473685)","(101.0, 210.0, 202.5)","(41.0, 70.0, 68.28571428571428)","(6.0, 10.5, 9.475)","(1.7, 1.91, 1.882)"
07-01-2023 09:32:24.203007,"(21.0, 38.0, 33.368421052631575)","(3.3, 3.9, 3.8121951219512193)","(61.0, 150.0, 120.0)","(11.0, 17.5, 17.125)","(91.0, 210.0, 202.5)","(41.0, 70.0, 68.28571428571428)","(6.5, 9.8, 9.464516129032258)","(1.65, 1.91, 1.9048275862068964)"
07-01-2023 09:32:25.250689,"(21.0, 38.0, 34.857142857142854)","(3.3, 3.95, 3.8214285714285716)","(61.0, 150.0, 120.0)","(11.0, 17.5, 16.916666666666668)","(91.0, 210.0, 198.0)","(41.0, 70.0, 68.15384615384616)","(6.5, 9.8, 9.428571428571429)","(1.65, 1.91, 1.8853846153846154)"
07-01-2023 09:32:26.394336,"(21.0, 38.0, 34.857142857142854)","(3.3, 3.9, 3.88)","(61.0, 140.0, 141.42857142857144)","(11.0, 18.0, 18.22222222222222)","(91.0, 210.0, 204.0)","(41.0, 70.0, 68.0)","(6.5, 10.0, 9.59)","(1.65, 1.89, 1.8927272727272726)"
07-01-2023 09:32:27.561755,"(21.0, 38.0, 34.857142857142854)","(3.3, 3.9, 3.8796296296296298)","(61.0, 150.0, 123.33333333333334)","(11.0, 18.5, 18.428571428571427)","(91.0, 210.0, 200.0)","(41.0, 70.0, 68.0)","(6.5, 9.8, 9.48235294117647)","(1.65, 1.9, 1.883)"
07-01-2023 09:32:28.780391,"(21.0, 38.0, 34.75)","(3.3, 3.9, 3.8875)","(61.0, 140.0, 134.375)","(11.0, 19.0, 18.25)","(91.0, 210.0, 200.0)","(41.0, 70.0, 63.416666666666664)","(6.5, 9.8, 9.44)","(1.65, 1.89, 1.8852631578947368)"
07-01-2023 09:32:29.840219,"(21.0, 38.0, 34.75)","(3.3, 3.9, 3.8875)","(61.0, 140.0, 134.375)","(11.0, 19.0, 18.78804347826087)","(91.0, 210.0, 198.0)","(41.0, 65.0, 63.416666666666664)","(6.5, 9.8, 9.399999999999999)","(1.65, 1.9, 1.886382978723404)"
07-01-2023 09:32:30.935918,"(21.0, 38.0, 34.75)","(3.3, 3.9, 3.87)","(61.0, 140.0, 128.75)","(11.0, 19.0, 18.4875)","(91.0, 210.0, 203.33333333333334)","(41.0, 65.0, 63.416666666666664)","(6.5, 9.6, 9.31304347826087)","(1.65, 1.9, 1.9118367346938774)"
