,Humbling,Opawa Anita,Goldstar Toby,Diamond Warrior,Grande Vue Ace,Zipping Ontario,Adobe Kid,Mrs Chinn
08-12-2022 16:01:20.553406,"(3.8, 6.4, 6.2)","(5.5, 7.2, 6.844444444444444)","(12.0, 23.0, 22.77358490566038)","(4.8, 5.3, 5.210112359550561)","(10.0, 18.0, 16.0)","(7.5, 12.0, 11.625)","(8.5, 11.5, 10.766666666666667)","(4.8, 5.5, 5.317391304347826)"
08-12-2022 16:01:22.017652,"(3.8, 6.4, 6.2)","(5.5, 7.2, 6.88)","(12.0, 23.0, 21.92156862745098)","(4.8, 5.3, 5.210112359550561)","(10.0, 18.0, 16.5)","(7.5, 12.0, 11.423076923076923)","(8.5, 11.5, 10.823076923076924)","(4.8, 5.5, 5.317391304347826)"
08-12-2022 16:01:23.515747,"(3.9, 6.4, 6.140000000000001)","(5.5, 7.2, 6.88)","(13.0, 22.0, 21.78181818181818)","(4.8, 5.3, 5.372972972972973)","(12.0, 17.5, 15.4)","(8.5, 11.5, 11.185714285714285)","(9.0, 11.5, 10.823076923076924)","(4.6, 5.5, 5.317391304347826)"
08-12-2022 16:01:24.898225,"(3.9, 6.4, 6.090476190476191)","(5.5, 7.2, 6.88)","(13.0, 22.0, 21.78181818181818)","(4.8, 5.4, 5.315730337078652)","(12.0, 17.0, 16.0)","(8.5, 11.5, 11.166666666666666)","(9.0, 11.5, 10.823076923076924)","(4.6, 5.5, 5.344444444444444)"
08-12-2022 16:01:26.311835,"(4.0, 6.4, 6.233333333333333)","(5.5, 7.2, 6.88)","(13.0, 22.0, 21.78181818181818)","(4.4, 5.4, 5.29010989010989)","(12.0, 17.0, 15.5)","(8.5, 11.5, 11.166666666666666)","(9.0, 11.5, 10.714285714285714)","(4.6, 5.5, 5.235294117647059)"
08-12-2022 16:01:27.686634,"(4.0, 6.4, 6.233333333333333)","(5.5, 7.2, 6.88)","(13.0, 22.0, 21.78181818181818)","(4.4, 5.3, 5.352)","(12.0, 17.0, 15.09090909090909)","(8.5, 11.5, 11.166666666666666)","(9.0, 11.5, 10.714285714285714)","(4.6, 5.4, 5.228571428571429)"
08-12-2022 16:01:29.095562,"(4.0, 6.4, 6.15)","(5.5, 7.2, 6.88)","(13.0, 22.0, 21.689655172413794)","(4.4, 5.4, 5.461818181818182)","(12.0, 17.0, 15.09090909090909)","(8.5, 11.5, 11.166666666666666)","(9.0, 11.5, 10.714285714285714)","(4.6, 5.4, 5.113043478260869)"
08-12-2022 16:01:30.517729,"(4.0, 6.4, 6.15)","(5.5, 7.2, 6.88)","(13.0, 22.0, 19.514705882352942)","(4.4, 5.5, 5.461818181818182)","(12.0, 17.0, 15.09090909090909)","(8.5, 11.5, 11.02)","(9.0, 11.5, 10.714285714285714)","(4.6, 5.4, 5.118181818181818)"
08-12-2022 16:01:31.986158,"(4.0, 6.4, 6.15)","(5.5, 7.2, 6.88)","(13.0, 20.0, 18.78125)","(4.4, 5.5, 5.448275862068965)","(12.0, 17.0, 15.6)","(8.5, 11.5, 11.02)","(9.0, 11.5, 10.714285714285714)","(4.6, 5.3, 5.118181818181818)"
08-12-2022 16:01:33.480863,"(4.0, 6.4, 6.226923076923077)","(5.5, 7.2, 6.952941176470588)","(13.0, 20.0, 19.333333333333332)","(4.4, 5.5, 5.361538461538461)","(12.0, 17.0, 15.846153846153847)","(8.5, 11.5, 11.042857142857143)","(9.0, 11.5, 10.289473684210526)","(4.6, 5.3, 5.300000000000001)"
08-12-2022 16:01:34.945394,"(4.0, 6.4, 6.211764705882353)","(5.5, 7.0, 6.829508196721311)","(13.0, 19.5, 19.266666666666666)","(4.4, 5.5, 5.409090909090909)","(12.0, 17.0, 15.714285714285714)","(8.5, 11.5, 11.042857142857143)","(9.0, 10.5, 9.966666666666667)","(4.6, 5.4, 5.277777777777778)"
08-12-2022 16:01:36.607596,"(4.0, 6.4, 6.2250000000000005)","(5.5, 7.0, 6.810909090909091)","(13.0, 20.0, 19.266666666666666)","(4.4, 5.5, 5.409090909090909)","(12.0, 17.0, 15.8)","(8.5, 11.5, 10.25)","(9.0, 10.0, 10.555555555555555)","(4.6, 5.4, 5.277777777777778)"
08-12-2022 16:01:38.160321,"(4.0, 6.4, 6.15)","(5.5, 7.0, 6.810909090909091)","(13.0, 20.0, 19.470588235294116)","(4.4, 5.5, 5.409090909090909)","(12.0, 17.0, 15.714285714285714)","(8.5, 10.5, 9.927272727272728)","(9.0, 11.0, 10.294117647058824)","(4.6, 5.4, 5.277777777777778)"
08-12-2022 16:01:39.673300,"(4.0, 6.4, 6.346666666666667)","(5.5, 7.0, 6.810909090909091)","(13.0, 21.0, 19.705882352941178)","(4.4, 5.5, 5.369565217391305)","(12.0, 17.0, 15.857142857142858)","(8.5, 10.5, 9.8)","(9.0, 11.0, 10.266666666666667)","(4.6, 5.4, 5.304347826086957)"
08-12-2022 16:01:41.053097,"(4.0, 6.4, 6.346666666666667)","(5.5, 7.0, 6.827450980392157)","(13.0, 21.0, 19.705882352941178)","(4.4, 5.4, 5.369565217391305)","(12.0, 17.0, 15.857142857142858)","(8.5, 10.5, 9.8)","(9.0, 11.0, 10.266666666666667)","(4.6, 5.4, 5.315384615384616)"
08-12-2022 16:01:42.470163,"(4.2, 6.4, 6.346666666666667)","(5.5, 7.0, 6.827450980392157)","(13.0, 21.0, 19.705882352941178)","(4.6, 5.4, 5.369565217391305)","(11.0, 17.0, 15.857142857142858)","(8.5, 10.5, 9.8)","(9.0, 11.0, 10.266666666666667)","(4.6, 5.4, 5.315384615384616)"
08-12-2022 16:01:44.392936,"(4.2, 6.4, 6.346666666666667)","(5.5, 7.0, 6.810909090909091)","(13.0, 21.0, 19.5)","(4.6, 5.4, 5.369565217391305)","(11.0, 17.0, 15.461538461538462)","(8.5, 10.5, 10.333333333333334)","(9.0, 11.0, 10.435897435897436)","(4.6, 5.4, 5.315384615384616)"
08-12-2022 16:01:46.024077,"(4.2, 6.4, 6.346666666666667)","(5.5, 7.0, 6.832)","(13.0, 21.0, 19.5)","(4.6, 5.4, 5.369565217391305)","(11.0, 17.0, 16.333333333333332)","(8.5, 11.5, 9.586206896551724)","(9.0, 11.0, 10.476190476190476)","(4.6, 5.4, 5.315384615384616)"
08-12-2022 16:01:47.601220,"(4.2, 6.4, 6.346666666666667)","(5.5, 7.0, 6.832)","(13.0, 21.0, 19.5)","(4.6, 5.4, 5.369565217391305)","(11.0, 17.0, 15.76923076923077)","(8.5, 10.0, 9.625)","(9.0, 11.0, 10.681159420289855)","(4.6, 5.4, 5.315384615384616)"
08-12-2022 16:01:49.093939,"(4.2, 6.4, 6.36923076923077)","(5.5, 7.0, 6.832)","(13.0, 21.0, 19.5)","(4.6, 5.4, 5.369565217391305)","(11.0, 17.0, 15.76923076923077)","(8.5, 10.0, 9.625)","(9.0, 11.0, 10.626666666666667)","(4.6, 5.4, 5.315384615384616)"
08-12-2022 16:01:50.741704,"(4.2, 6.4, 6.36923076923077)","(5.5, 7.0, 6.565714285714286)","(13.0, 21.0, 19.157894736842106)","(4.6, 5.4, 5.369565217391305)","(11.0, 17.0, 15.76923076923077)","(8.5, 10.0, 9.625)","(9.0, 11.0, 10.626666666666667)","(4.6, 5.4, 5.315384615384616)"
08-12-2022 16:01:52.183955,"(4.2, 6.4, 6.36923076923077)","(5.5, 6.6, 6.632558139534884)","(13.0, 20.0, 19.454545454545453)","(4.6, 5.4, 5.3591836734693885)","(11.0, 17.0, 15.76923076923077)","(8.5, 10.0, 9.473684210526315)","(9.0, 11.0, 12.636363636363637)","(4.6, 5.4, 5.24375)"
08-12-2022 16:01:53.639896,"(4.2, 6.4, 6.36923076923077)","(5.5, 6.8, 6.527272727272727)","(13.0, 20.0, 19.9)","(4.6, 5.4, 5.3591836734693885)","(11.0, 17.0, 15.76923076923077)","(8.5, 9.6, 9.3)","(9.0, 13.0, 12.764705882352942)","(4.6, 5.4, 5.24375)"
08-12-2022 16:01:55.112308,"(4.2, 6.4, 6.331034482758621)","(5.5, 6.6, 6.7846153846153845)","(13.0, 21.0, 20.13157894736842)","(4.6, 5.4, 5.356521739130435)","(11.0, 17.0, 15.823529411764707)","(8.5, 9.6, 9.49655172413793)","(9.0, 13.0, 14.785714285714285)","(4.6, 5.4, 5.2625)"
08-12-2022 16:01:56.542874,"(4.2, 6.4, 6.331034482758621)","(5.5, 7.2, 6.8133333333333335)","(13.0, 21.0, 20.13157894736842)","(4.6, 5.4, 5.356521739130435)","(11.0, 17.0, 15.571428571428571)","(8.5, 9.6, 9.452459016393442)","(9.0, 15.0, 14.772727272727273)","(4.6, 5.3, 5.16578947368421)"
08-12-2022 16:01:58.187546,"(4.2, 6.4, 6.331034482758621)","(5.5, 7.0, 6.777777777777778)","(13.0, 21.0, 20.13157894736842)","(4.6, 5.4, 5.356521739130435)","(11.0, 17.0, 15.5)","(8.5, 9.6, 9.424615384615384)","(9.0, 15.0, 14.833333333333332)","(4.6, 5.2, 5.1465116279069765)"
08-12-2022 16:01:59.626592,"(4.2, 6.4, 6.331034482758621)","(5.5, 7.0, 6.699999999999999)","(13.0, 21.0, 20.13157894736842)","(4.6, 5.4, 5.356521739130435)","(11.0, 17.0, 15.5)","(8.5, 9.6, 9.424615384615384)","(9.0, 15.0, 14.833333333333332)","(4.6, 5.2, 5.1465116279069765)"
08-12-2022 16:02:01.075959,"(4.2, 6.4, 6.331034482758621)","(5.5, 7.0, 6.699999999999999)","(13.0, 21.0, 19.944444444444443)","(4.6, 5.4, 5.356521739130435)","(11.0, 17.0, 15.545454545454545)","(8.5, 9.6, 9.424615384615384)","(9.0, 15.0, 14.833333333333332)","(4.6, 5.2, 5.1465116279069765)"
08-12-2022 16:02:02.394755,"(4.2, 6.4, 6.172727272727273)","(5.5, 7.0, 6.682051282051281)","(13.0, 21.0, 19.875)","(4.6, 5.4, 5.330909090909091)","(11.0, 17.0, 15.375)","(8.5, 9.6, 9.383333333333333)","(9.0, 15.0, 13.535714285714286)","(4.6, 5.2, 5.13921568627451)"
08-12-2022 16:02:03.728789,"(4.2, 6.2, 6.116666666666667)","(5.5, 7.0, 6.682051282051281)","(13.0, 21.0, 19.875)","(4.6, 5.4, 5.330909090909091)","(11.0, 17.0, 15.444444444444445)","(8.5, 9.6, 9.411940298507462)","(9.0, 14.5, 13.857142857142858)","(4.6, 5.2, 5.13921568627451)"
08-12-2022 16:02:05.118756,"(4.2, 6.2, 6.092857142857143)","(5.5, 7.0, 6.666666666666666)","(13.0, 21.0, 19.875)","(4.6, 5.4, 5.330909090909091)","(11.0, 17.0, 15.352941176470589)","(8.5, 9.6, 9.39344262295082)","(9.0, 14.5, 13.857142857142858)","(4.6, 5.2, 5.13921568627451)"
08-12-2022 16:02:06.477164,"(4.2, 6.2, 6.092857142857143)","(5.5, 6.8, 6.564705882352941)","(13.0, 21.0, 19.875)","(4.6, 5.4, 5.330909090909091)","(11.0, 17.0, 15.352941176470589)","(8.5, 9.6, 9.39344262295082)","(9.0, 14.5, 13.857142857142858)","(4.6, 5.2, 5.13921568627451)"
08-12-2022 16:02:07.807048,"(4.2, 6.4, 6.217142857142857)","(5.5, 6.8, 6.285106382978723)","(13.0, 21.0, 19.875)","(4.6, 5.4, 5.33968253968254)","(11.0, 17.0, 15.352941176470589)","(8.5, 9.6, 9.411940298507462)","(9.0, 14.5, 14.05)","(4.6, 5.2, 5.151063829787234)"
08-12-2022 16:02:09.125092,"(4.2, 6.4, 6.217142857142857)","(5.5, 6.4, 6.285106382978723)","(13.0, 21.0, 20.0)","(4.6, 5.4, 5.350819672131148)","(11.0, 17.0, 15.352941176470589)","(8.5, 9.6, 9.422535211267606)","(9.0, 14.5, 13.75)","(4.6, 5.2, 5.151063829787234)"
08-12-2022 16:02:10.550196,"(4.2, 6.4, 6.235897435897436)","(5.5, 6.4, 6.153846153846154)","(13.0, 21.0, 20.11111111111111)","(4.6, 5.4, 5.532)","(11.0, 17.0, 15.352941176470589)","(8.5, 9.6, 9.411940298507462)","(9.0, 14.5, 13.954545454545455)","(4.6, 5.2, 5.13921568627451)"
08-12-2022 16:02:11.995844,"(4.2, 6.4, 6.189473684210527)","(5.5, 6.2, 5.954545454545455)","(13.0, 21.0, 20.13157894736842)","(4.6, 5.6, 5.542857142857143)","(11.0, 17.0, 15.225)","(8.5, 9.6, 9.411940298507462)","(9.0, 14.5, 13.954545454545455)","(4.6, 5.2, 5.13921568627451)"
08-12-2022 16:02:13.344243,"(4.2, 6.2, 6.178947368421053)","(5.5, 6.0, 5.954545454545455)","(13.0, 21.0, 20.13157894736842)","(4.6, 5.6, 5.542857142857143)","(11.0, 16.5, 15.25)","(8.5, 9.6, 9.411940298507462)","(9.0, 14.5, 14.1875)","(4.6, 5.2, 5.137864077669903)"
08-12-2022 16:02:14.746515,"(4.2, 6.2, 6.017391304347826)","(5.5, 6.2, 5.980769230769231)","(13.0, 21.0, 20.13157894736842)","(4.6, 5.7, 5.574193548387097)","(11.0, 16.5, 15.5625)","(8.5, 9.6, 9.315151515151516)","(9.0, 14.5, 14.1875)","(4.6, 5.2, 5.136)"
08-12-2022 16:02:16.059733,"(4.2, 6.2, 6.1125)","(5.5, 6.0, 5.916666666666667)","(13.0, 21.0, 20.13157894736842)","(4.6, 5.8, 5.632432432432432)","(11.0, 16.5, 15.5625)","(8.5, 9.4, 9.152173913043478)","(9.0, 14.5, 13.75)","(4.6, 5.2, 5.136)"
08-12-2022 16:02:17.467093,"(4.2, 6.2, 6.092307692307692)","(5.5, 6.0, 5.92)","(13.0, 21.0, 20.13157894736842)","(4.6, 5.8, 5.6454545454545455)","(11.0, 16.5, 15.910714285714286)","(8.5, 9.4, 9.175757575757576)","(9.0, 14.5, 14.147058823529411)","(4.6, 5.2, 5.076923076923077)"
08-12-2022 16:02:18.928831,"(4.2, 6.2, 6.125)","(5.5, 6.0, 6.013333333333334)","(13.0, 21.0, 20.13157894736842)","(4.6, 5.7, 5.652380952380953)","(11.0, 16.5, 15.910714285714286)","(8.5, 9.2, 9.175757575757576)","(9.0, 14.5, 14.147058823529411)","(4.6, 5.2, 5.076923076923077)"
08-12-2022 16:02:20.326078,"(4.2, 6.2, 6.125)","(5.5, 6.2, 6.013333333333334)","(13.0, 21.0, 20.13157894736842)","(4.6, 5.7, 5.584615384615384)","(11.0, 16.5, 15.857142857142858)","(8.5, 9.2, 9.175757575757576)","(9.0, 14.5, 14.147058823529411)","(4.6, 5.2, 5.076923076923077)"
08-12-2022 16:02:21.630659,"(4.2, 6.2, 6.129411764705883)","(5.5, 6.2, 6.013333333333334)","(13.0, 21.0, 20.13157894736842)","(4.6, 5.6, 5.58)","(11.0, 16.5, 15.5)","(8.5, 9.2, 9.061538461538461)","(9.0, 14.5, 14.0)","(4.6, 5.2, 5.093023255813954)"
08-12-2022 16:02:23.035649,"(4.2, 6.4, 6.224390243902439)","(5.5, 6.2, 6.055172413793104)","(13.0, 21.0, 20.282608695652172)","(4.6, 5.7, 5.633333333333334)","(11.0, 16.5, 15.857142857142858)","(8.5, 9.2, 8.932307692307692)","(9.0, 14.5, 14.0)","(4.6, 5.2, 5.093023255813954)"
08-12-2022 16:02:24.409236,"(4.2, 6.4, 6.28421052631579)","(5.5, 6.2, 6.377777777777778)","(13.0, 21.0, 20.282608695652172)","(4.6, 5.7, 5.576470588235294)","(11.0, 16.5, 15.825)","(8.5, 9.0, 8.875862068965517)","(9.0, 14.5, 14.0)","(4.6, 5.2, 4.989285714285714)"
08-12-2022 16:02:25.931504,"(4.2, 6.4, 6.28421052631579)","(5.5, 6.4, 6.3500000000000005)","(13.0, 21.0, 20.11111111111111)","(4.6, 5.6, 5.55)","(11.0, 16.5, 15.6)","(8.5, 9.0, 8.82)","(9.0, 14.5, 14.2)","(4.6, 5.1, 4.9625)"
08-12-2022 16:02:27.356827,"(4.2, 6.4, 6.257142857142857)","(5.5, 6.6, 6.472566371681416)","(13.0, 21.0, 20.142857142857142)","(4.6, 5.6, 5.566666666666666)","(11.0, 16.5, 15.473684210526315)","(8.5, 9.0, 8.64)","(9.0, 14.5, 14.23913043478261)","(4.6, 5.0, 4.90952380952381)"
08-12-2022 16:02:28.880587,"(4.2, 6.4, 6.257142857142857)","(5.5, 6.6, 6.472566371681416)","(13.0, 21.0, 20.142857142857142)","(4.6, 5.6, 5.496296296296296)","(11.0, 16.5, 15.571428571428571)","(8.5, 8.8, 8.64)","(9.0, 14.5, 14.232558139534884)","(4.6, 5.0, 4.9653846153846155)"
08-12-2022 16:02:30.409672,"(4.2, 6.4, 6.323076923076924)","(5.5, 6.6, 6.512727272727273)","(13.0, 21.0, 20.142857142857142)","(4.6, 5.6, 5.512820512820513)","(11.0, 16.5, 15.571428571428571)","(8.5, 8.8, 8.64)","(9.0, 15.0, 14.4)","(4.6, 5.0, 4.947058823529412)"
08-12-2022 16:02:31.797794,"(4.2, 6.4, 6.323076923076924)","(5.5, 6.6, 6.471794871794872)","(13.0, 21.0, 20.282608695652172)","(4.6, 5.6, 5.482758620689655)","(11.0, 16.5, 15.428571428571429)","(8.5, 8.8, 8.557142857142857)","(9.0, 15.0, 14.2)","(4.6, 5.0, 4.95)"
08-12-2022 16:02:33.233863,"(4.4, 6.4, 6.3533333333333335)","(5.0, 6.6, 6.4875)","(13.0, 21.0, 20.282608695652172)","(4.6, 5.6, 5.46)","(11.0, 16.0, 15.05)","(8.0, 8.6, 8.629787234042553)","(10.0, 14.5, 14.2)","(4.6, 5.0, 4.9376)"
08-12-2022 16:02:34.574583,"(4.4, 6.6, 6.503448275862069)","(5.0, 6.6, 6.72289156626506)","(13.0, 21.0, 20.282608695652172)","(4.6, 5.6, 5.5)","(11.0, 15.5, 14.409090909090908)","(8.0, 9.0, 8.661538461538463)","(10.0, 14.5, 14.2)","(4.6, 5.0, 4.9282051282051285)"
08-12-2022 16:02:35.953631,"(4.4, 6.6, 6.311111111111112)","(5.0, 6.8, 6.7522388059701495)","(13.0, 21.0, 19.346153846153847)","(4.6, 5.6, 5.475)","(11.0, 15.0, 14.551724137931034)","(8.0, 8.8, 8.681481481481482)","(10.0, 14.5, 14.2)","(4.6, 5.0, 4.948623853211009)"
08-12-2022 16:02:37.343182,"(4.4, 6.4, 6.34)","(5.0, 6.8, 6.873469387755102)","(13.0, 19.5, 18.08695652173913)","(4.6, 5.6, 5.55)","(11.0, 15.0, 14.5)","(8.0, 8.8, 8.718367346938777)","(10.0, 14.5, 14.2)","(4.6, 5.0, 4.936134453781513)"
08-12-2022 16:02:38.751892,"(4.4, 6.4, 6.34)","(5.0, 7.0, 6.873469387755102)","(13.0, 19.0, 17.79032258064516)","(4.6, 5.6, 5.6)","(11.0, 15.0, 14.8125)","(8.0, 8.8, 8.700000000000001)","(10.0, 14.5, 14.2)","(4.4, 5.0, 4.864545454545454)"
08-12-2022 16:02:40.182803,"(4.4, 6.4, 6.34)","(5.0, 7.0, 6.812121212121212)","(13.0, 18.5, 16.7)","(4.6, 5.7, 5.6085714285714285)","(11.0, 15.0, 14.837837837837839)","(8.0, 8.8, 8.700000000000001)","(10.0, 14.5, 14.2)","(4.4, 4.9, 4.864545454545454)"
08-12-2022 16:02:41.520344,"(4.4, 6.4, 6.34)","(5.0, 7.0, 6.94468085106383)","(13.0, 17.5, 16.375)","(4.6, 5.7, 5.65)","(11.0, 15.0, 14.392857142857142)","(8.0, 8.8, 8.700000000000001)","(10.0, 14.5, 14.222222222222221)","(4.4, 4.9, 4.941666666666666)"
08-12-2022 16:02:42.895481,"(4.4, 6.4, 6.362500000000001)","(5.0, 7.0, 6.842105263157895)","(13.0, 16.5, 16.11904761904762)","(4.6, 5.7, 5.615151515151515)","(11.0, 15.0, 14.32)","(8.0, 8.8, 8.790000000000001)","(10.0, 15.0, 14.166666666666666)","(4.4, 5.0, 4.94)"
08-12-2022 16:02:44.294594,"(4.4, 6.4, 6.2)","(5.0, 7.2, 6.933333333333334)","(13.0, 16.5, 15.555555555555555)","(4.6, 5.7, 5.594117647058823)","(11.0, 15.0, 14.16)","(8.0, 8.8, 8.811111111111112)","(10.0, 15.0, 14.72549019607843)","(4.4, 5.0, 4.978378378378379)"
08-12-2022 16:02:45.719428,"(4.4, 6.4, 6.2)","(5.0, 7.0, 6.933333333333334)","(13.0, 16.0, 15.352941176470589)","(4.6, 5.7, 5.603225806451613)","(11.0, 15.0, 14.16)","(8.0, 9.0, 8.836363636363638)","(10.0, 15.0, 14.625)","(4.4, 5.0, 4.970370370370371)"
08-12-2022 16:02:47.134029,"(4.4, 6.4, 6.213953488372093)","(5.0, 7.0, 7.027027027027027)","(13.0, 16.0, 15.541666666666666)","(4.6, 5.7, 5.591428571428572)","(11.0, 15.0, 13.38888888888889)","(8.0, 9.2, 8.924137931034483)","(10.0, 15.0, 14.625)","(4.4, 5.0, 4.969230769230769)"
08-12-2022 16:02:48.472339,"(4.4, 6.4, 6.213953488372093)","(5.0, 7.2, 7.027027027027027)","(13.0, 16.0, 15.541666666666666)","(4.6, 5.7, 5.597297297297297)","(11.0, 13.5, 13.318181818181818)","(8.0, 9.2, 9.046153846153846)","(10.0, 15.0, 14.678571428571429)","(4.4, 5.0, 4.969230769230769)"
08-12-2022 16:02:49.857769,"(4.4, 6.4, 6.253658536585366)","(5.0, 7.2, 7.051162790697674)","(13.0, 16.0, 15.541666666666666)","(4.6, 5.7, 5.597297297297297)","(11.0, 13.5, 13.15)","(8.0, 9.2, 9.046153846153846)","(10.0, 15.0, 14.678571428571429)","(4.4, 5.0, 4.968)"
08-12-2022 16:02:51.156102,"(4.4, 6.4, 6.246153846153846)","(5.0, 7.2, 7.12)","(13.0, 16.0, 15.38888888888889)","(4.6, 5.7, 5.597297297297297)","(11.0, 14.0, 13.35)","(8.0, 9.2, 9.04)","(10.0, 15.0, 14.678571428571429)","(4.4, 5.0, 4.968)"
08-12-2022 16:02:52.540210,"(4.4, 6.6, 6.2625)","(5.0, 7.2, 7.0256410256410255)","(13.0, 15.5, 15.357142857142858)","(4.6, 5.7, 5.588235294117647)","(11.0, 13.5, 13.764705882352942)","(8.0, 9.2, 8.836363636363638)","(10.0, 15.0, 14.678571428571429)","(4.4, 5.0, 4.95)"
08-12-2022 16:02:53.896046,"(4.4, 6.6, 6.3428571428571425)","(5.0, 7.2, 6.969230769230769)","(13.0, 15.5, 15.35)","(4.6, 5.7, 5.590909090909091)","(11.0, 15.0, 14.026315789473685)","(8.0, 9.2, 8.818181818181818)","(10.0, 15.0, 14.55)","(4.4, 5.0, 4.933333333333334)"
08-12-2022 16:02:55.268801,"(4.4, 6.6, 6.3428571428571425)","(5.0, 7.2, 6.969230769230769)","(13.0, 15.5, 15.122222222222222)","(4.6, 5.7, 5.616279069767442)","(11.0, 14.5, 14.026315789473685)","(8.0, 9.2, 8.818181818181818)","(10.0, 15.0, 14.55)","(4.4, 5.0, 4.953333333333333)"
08-12-2022 16:02:56.577807,"(4.4, 6.6, 6.3428571428571425)","(5.0, 7.2, 6.969230769230769)","(13.0, 15.5, 14.846153846153847)","(4.6, 5.7, 5.71304347826087)","(11.0, 14.5, 14.1875)","(8.0, 9.2, 8.927272727272728)","(10.0, 15.0, 14.290322580645162)","(4.4, 5.0, 4.956989247311828)"
08-12-2022 16:02:57.846137,"(4.4, 6.6, 6.393548387096774)","(5.0, 7.4, 7.352941176470589)","(13.0, 15.0, 14.55)","(4.6, 5.8, 5.7153846153846155)","(11.0, 15.0, 14.277777777777779)","(8.0, 9.0, 8.966666666666667)","(10.0, 15.0, 14.227272727272727)","(4.4, 5.0, 4.937735849056604)"
08-12-2022 16:02:59.152455,"(4.4, 6.6, 6.380281690140845)","(5.0, 7.4, 7.352941176470589)","(13.0, 15.0, 14.61111111111111)","(4.6, 5.8, 5.673015873015872)","(11.0, 15.0, 14.666666666666666)","(8.0, 9.0, 8.819354838709677)","(10.0, 14.5, 14.113636363636363)","(4.4, 5.0, 4.937735849056604)"
08-12-2022 16:03:00.510503,"(4.4, 6.6, 6.380281690140845)","(5.0, 7.4, 7.365517241379311)","(13.0, 15.0, 14.897058823529411)","(4.6, 5.8, 5.608888888888889)","(11.0, 15.0, 14.666666666666666)","(8.0, 9.0, 8.807407407407407)","(10.0, 14.5, 14.119047619047619)","(4.4, 5.0, 4.9225)"
08-12-2022 16:03:01.881265,"(4.4, 6.6, 6.385185185185185)","(5.0, 7.4, 7.363076923076924)","(13.0, 15.0, 14.875)","(4.6, 5.7, 5.598275862068965)","(11.0, 15.0, 14.7)","(8.0, 9.0, 8.97391304347826)","(10.0, 14.5, 14.0625)","(4.4, 5.0, 4.9375)"
08-12-2022 16:03:03.287341,"(4.4, 6.6, 6.384)","(5.0, 7.4, 7.363076923076924)","(13.0, 15.0, 14.758064516129032)","(4.6, 5.6, 5.623913043478261)","(11.0, 15.0, 15.0)","(8.0, 9.0, 9.00952380952381)","(10.0, 14.5, 13.444444444444445)","(4.4, 5.0, 4.892452830188679)"
08-12-2022 16:03:04.615973,"(4.4, 6.6, 6.4032786885245905)","(5.0, 7.4, 7.348936170212767)","(13.0, 15.0, 14.758064516129032)","(4.6, 5.7, 5.623913043478261)","(11.0, 15.5, 14.88888888888889)","(7.5, 9.2, 8.763636363636364)","(10.0, 14.5, 13.593023255813954)","(4.4, 4.9, 4.947169811320754)"
08-12-2022 16:03:05.984930,"(4.4, 6.6, 6.4032786885245905)","(5.0, 7.4, 7.325)","(13.0, 15.0, 14.758064516129032)","(4.6, 5.7, 5.623913043478261)","(11.0, 15.5, 15.305555555555555)","(7.5, 8.8, 8.73913043478261)","(10.0, 14.5, 13.583333333333334)","(4.4, 5.0, 4.947169811320754)"
08-12-2022 16:03:07.327171,"(4.4, 6.6, 6.458333333333333)","(5.0, 7.4, 7.2823529411764705)","(13.0, 15.0, 14.758064516129032)","(4.6, 5.7, 5.61358024691358)","(11.0, 15.5, 15.392857142857142)","(7.5, 9.0, 8.666666666666666)","(10.0, 14.5, 13.568965517241379)","(4.4, 5.0, 4.95625)"
08-12-2022 16:03:08.697923,"(4.4, 6.6, 6.458333333333333)","(5.0, 7.6, 7.2823529411764705)","(13.0, 15.0, 14.758064516129032)","(4.6, 5.7, 5.608235294117647)","(11.0, 15.5, 15.47)","(7.5, 9.0, 8.666666666666666)","(10.0, 14.5, 13.568965517241379)","(4.4, 5.0, 4.95625)"
08-12-2022 16:03:10.007319,"(4.4, 6.6, 6.458333333333333)","(5.0, 7.6, 7.2823529411764705)","(13.0, 15.0, 14.758064516129032)","(4.6, 5.7, 5.603703703703704)","(11.0, 15.5, 15.8125)","(7.5, 9.0, 8.666666666666666)","(10.0, 14.5, 14.057377049180328)","(4.4, 5.0, 4.947169811320754)"
08-12-2022 16:03:11.357413,"(4.4, 6.6, 6.474074074074074)","(5.0, 7.6, 7.3)","(13.0, 15.0, 14.055555555555555)","(4.6, 5.7, 5.7389610389610395)","(11.0, 16.0, 16.071428571428573)","(7.5, 9.0, 8.432520325203253)","(10.0, 14.5, 14.256756756756756)","(4.4, 5.0, 5.0864406779661016)"
08-12-2022 16:03:12.723175,"(4.4, 6.6, 6.498181818181818)","(5.5, 6.8, 6.633333333333333)","(13.0, 14.5, 14.038461538461538)","(4.8, 6.0, 5.823404255319149)","(12.0, 16.5, 16.117021276595743)","(7.5, 8.6, 8.427586206896551)","(10.0, 14.5, 14.28125)","(4.2, 5.1, 5.083471074380165)"
08-12-2022 16:03:14.000205,"(4.4, 6.6, 6.512499999999999)","(5.5, 6.8, 6.633333333333333)","(13.0, 14.5, 14.0)","(4.8, 5.9, 5.823529411764706)","(12.0, 16.5, 15.882352941176471)","(7.5, 8.6, 8.413084112149534)","(10.0, 14.5, 14.296296296296296)","(4.2, 5.1, 5.097413793103448)"
