,Homebush Sparkle,Goldstar Ange,Goldstar Harper,Mine Hunter,Romina Bale,Mehira,Caithness
08-12-2022 14:34:28.733530,"(10.0, 24.0, 23.235294117647058)","(4.8, 7.2, 6.666666666666667)","(10.0, 17.5, 16.5)","(13.0, 32.0, 30.909090909090907)","(1.85, 2.32, 1.9516666666666667)","(12.0, 29.0, 25.555555555555557)","(5.0, 8.6, 8.245454545454546)"
08-12-2022 14:34:29.715814,"(10.0, 24.0, 23.235294117647058)","(4.8, 7.2, 6.666666666666667)","(10.0, 17.5, 16.5)","(13.0, 32.0, 30.909090909090907)","(1.85, 2.3, 1.9516666666666667)","(12.0, 30.0, 27.894736842105264)","(5.0, 8.6, 8.245454545454546)"
08-12-2022 14:34:30.967618,"(10.0, 24.0, 23.235294117647058)","(4.8, 7.2, 6.9714285714285715)","(10.0, 17.5, 17.23076923076923)","(13.0, 32.0, 29.6)","(1.85, 2.28, 1.950909090909091)","(12.0, 30.0, 28.25)","(5.0, 8.6, 8.245454545454546)"
08-12-2022 14:34:31.979394,"(10.0, 24.0, 23.235294117647058)","(4.8, 7.2, 6.9714285714285715)","(10.0, 17.5, 17.23076923076923)","(13.0, 32.0, 29.6)","(1.85, 2.26, 1.949090909090909)","(12.0, 30.0, 28.833333333333336)","(5.0, 8.6, 8.025581395348837)"
08-12-2022 14:34:33.051574,"(10.0, 24.0, 22.8)","(4.8, 7.2, 6.9714285714285715)","(10.0, 17.5, 16.9)","(13.0, 32.0, 27.2)","(1.85, 2.24, 1.9866666666666666)","(12.0, 30.0, 27.0)","(5.0, 8.6, 8.025581395348837)"
08-12-2022 14:34:34.260720,"(10.0, 24.0, 21.8)","(4.8, 7.2, 6.9714285714285715)","(10.0, 17.5, 17.071428571428573)","(13.0, 32.0, 31.04)","(1.85, 2.22, 1.9357894736842105)","(12.0, 30.0, 27.0)","(5.0, 8.6, 8.025581395348837)"
08-12-2022 14:34:35.602056,"(10.0, 24.0, 22.166666666666668)","(4.8, 7.2, 6.9714285714285715)","(10.0, 17.5, 17.071428571428573)","(13.0, 32.0, 27.6)","(1.85, 2.22, 1.9357894736842105)","(12.0, 30.0, 27.0)","(5.0, 8.6, 8.025581395348837)"
08-12-2022 14:34:37.473582,"(10.0, 24.0, 22.166666666666668)","(4.8, 7.2, 6.9714285714285715)","(10.0, 17.5, 17.071428571428573)","(13.0, 32.0, 26.5)","(1.85, 2.22, 1.96)","(12.0, 30.0, 27.0)","(5.0, 8.6, 8.025581395348837)"
08-12-2022 14:34:38.889899,"(10.0, 24.0, 23.7)","(4.8, 7.2, 6.9714285714285715)","(10.0, 17.5, 17.071428571428573)","(12.0, 32.0, 31.04)","(1.85, 2.2, 1.934)","(12.0, 30.0, 27.0)","(5.0, 8.6, 6.527272727272727)"
08-12-2022 14:34:40.088107,"(10.0, 25.0, 23.7)","(4.8, 7.2, 7.054545454545455)","(10.0, 17.5, 17.071428571428573)","(12.0, 32.0, 31.04)","(1.85, 2.2, 1.934)","(12.0, 30.0, 27.0)","(5.0, 8.6, 6.9714285714285715)"
08-12-2022 14:34:41.511192,"(10.0, 26.0, 24.014705882352942)","(4.8, 7.2, 7.054545454545455)","(10.0, 17.5, 17.071428571428573)","(12.0, 32.0, 31.04)","(1.85, 2.2, 1.9777777777777779)","(12.0, 30.0, 27.0)","(5.0, 8.6, 6.768421052631579)"
08-12-2022 14:34:42.787737,"(10.0, 26.0, 22.684210526315788)","(4.8, 7.2, 7.054545454545455)","(10.0, 17.5, 17.227272727272727)","(12.0, 32.0, 31.04)","(1.85, 2.18, 1.9326829268292682)","(12.0, 30.0, 27.0)","(5.0, 8.6, 7.7481481481481485)"
08-12-2022 14:34:43.990405,"(10.0, 26.0, 23.0)","(4.8, 7.2, 7.054545454545455)","(10.0, 17.5, 17.227272727272727)","(12.0, 32.0, 31.46666666666667)","(1.85, 2.18, 1.9326829268292682)","(12.0, 30.0, 27.0)","(5.0, 8.4, 7.7481481481481485)"
08-12-2022 14:34:45.045588,"(10.0, 26.0, 22.285714285714285)","(4.8, 7.2, 7.076923076923077)","(10.0, 17.5, 17.227272727272727)","(12.0, 32.0, 31.46666666666667)","(1.85, 2.18, 1.9285245901639343)","(12.0, 30.0, 27.0)","(5.0, 8.4, 7.692857142857143)"
08-12-2022 14:34:46.223993,"(10.0, 27.0, 25.5)","(4.8, 7.2, 7.004878048780488)","(10.0, 17.5, 17.26923076923077)","(12.0, 32.0, 31.727272727272727)","(1.85, 2.18, 1.9285245901639343)","(12.0, 30.0, 29.73913043478261)","(5.0, 8.4, 7.692857142857143)"
08-12-2022 14:34:47.376817,"(10.0, 27.0, 25.5)","(4.8, 7.2, 6.4)","(10.0, 17.5, 17.26923076923077)","(12.0, 32.0, 29.25)","(1.85, 2.18, 1.9264197530864198)","(12.0, 30.0, 29.73913043478261)","(5.0, 8.4, 7.5062500000000005)"
08-12-2022 14:34:48.457136,"(10.0, 27.0, 25.5)","(4.8, 7.2, 6.4)","(10.0, 17.5, 17.26923076923077)","(12.0, 32.0, 29.8)","(1.85, 2.18, 1.9264197530864198)","(12.0, 30.0, 28.75)","(5.0, 8.4, 7.8500000000000005)"
08-12-2022 14:34:49.613414,"(10.0, 27.0, 25.5)","(4.8, 7.2, 6.4)","(10.0, 17.5, 17.26923076923077)","(12.0, 32.0, 29.8)","(1.85, 2.18, 1.956923076923077)","(12.0, 30.0, 29.0)","(5.0, 8.4, 8.134426229508197)"
08-12-2022 14:34:50.753752,"(10.0, 27.0, 25.5)","(4.8, 7.0, 6.6)","(10.0, 17.5, 17.26923076923077)","(12.0, 32.0, 29.8)","(1.85, 2.16, 1.9391304347826086)","(12.0, 30.0, 29.0)","(5.0, 8.2, 8.134426229508197)"
08-12-2022 14:34:51.959558,"(10.0, 27.0, 25.875)","(4.8, 7.0, 6.6)","(10.0, 17.5, 17.26923076923077)","(12.0, 32.0, 29.8)","(1.85, 2.14, 1.9383333333333332)","(12.0, 30.0, 29.666666666666664)","(5.0, 8.2, 8.134426229508197)"
08-12-2022 14:34:53.091334,"(10.0, 27.0, 25.5)","(4.8, 7.0, 6.2)","(10.0, 17.5, 17.26923076923077)","(12.0, 32.0, 29.25)","(1.85, 2.14, 1.97)","(12.0, 30.0, 29.583333333333336)","(5.0, 8.2, 8.260317460317461)"
08-12-2022 14:34:54.212131,"(11.0, 27.0, 25.125)","(4.8, 7.0, 6.2)","(10.0, 17.5, 17.26923076923077)","(12.0, 32.0, 30.4)","(1.85, 2.12, 1.9308108108108109)","(13.0, 30.0, 29.583333333333336)","(5.0, 8.4, 8.279452054794522)"
08-12-2022 14:34:55.270598,"(11.0, 27.0, 25.125)","(4.8, 6.6, 6.141666666666667)","(10.0, 17.5, 16.666666666666668)","(12.0, 36.0, 32.0)","(1.85, 2.12, 1.9308108108108109)","(13.0, 30.0, 29.583333333333336)","(5.0, 8.4, 8.279452054794522)"
08-12-2022 14:34:56.408304,"(11.0, 26.0, 25.434782608695652)","(4.8, 6.6, 6.141666666666667)","(10.0, 17.5, 16.666666666666668)","(12.0, 34.0, 33.25)","(1.85, 2.12, 1.9308108108108109)","(13.0, 30.0, 29.705882352941178)","(5.0, 8.4, 8.279452054794522)"
08-12-2022 14:34:57.531651,"(11.0, 26.0, 25.454545454545453)","(4.8, 6.6, 6.27)","(10.0, 17.5, 16.666666666666668)","(12.0, 34.0, 33.25)","(1.85, 2.12, 1.9308108108108109)","(13.0, 30.0, 29.705882352941178)","(5.0, 8.4, 8.279452054794522)"
08-12-2022 14:34:58.547958,"(11.0, 26.0, 25.454545454545453)","(4.8, 6.6, 4.85)","(10.0, 17.5, 17.22222222222222)","(12.0, 34.0, 32.5)","(1.85, 2.12, 1.9308108108108109)","(13.0, 30.0, 29.705882352941178)","(5.0, 8.4, 8.279452054794522)"
08-12-2022 14:34:59.588178,"(11.0, 26.0, 25.454545454545453)","(4.8, 6.6, 4.661538461538462)","(10.0, 17.5, 17.22222222222222)","(13.0, 34.0, 32.5)","(1.85, 2.1, 1.9733333333333334)","(14.0, 30.0, 29.72222222222222)","(5.0, 8.4, 8.279452054794522)"
08-12-2022 14:35:00.919694,"(11.0, 26.0, 25.454545454545453)","(4.8, 6.6, 4.661538461538462)","(10.0, 17.5, 17.22222222222222)","(13.0, 34.0, 33.72093023255814)","(1.85, 2.08, 1.9284210526315788)","(14.0, 30.0, 29.72222222222222)","(5.0, 8.4, 8.279452054794522)"
08-12-2022 14:35:02.033874,"(11.0, 26.0, 25.454545454545453)","(4.8, 6.6, 4.661538461538462)","(10.0, 17.5, 17.22222222222222)","(13.0, 34.0, 33.72093023255814)","(1.85, 2.08, 1.9282051282051282)","(14.0, 30.0, 29.913793103448278)","(5.0, 8.4, 8.279452054794522)"
08-12-2022 14:35:03.191887,"(11.0, 26.0, 25.454545454545453)","(4.8, 6.6, 4.661538461538462)","(10.0, 17.5, 17.22222222222222)","(13.0, 34.0, 33.72093023255814)","(1.85, 2.08, 1.9282051282051282)","(14.0, 30.0, 29.915254237288135)","(5.0, 8.4, 8.279452054794522)"
08-12-2022 14:35:04.526255,"(11.0, 26.0, 25.625)","(4.8, 6.6, 4.661538461538462)","(10.0, 17.5, 16.833333333333332)","(13.0, 34.0, 33.72093023255814)","(1.85, 2.08, 1.9282051282051282)","(14.0, 30.0, 29.915254237288135)","(5.0, 8.4, 8.279452054794522)"
08-12-2022 14:35:05.873788,"(11.0, 26.0, 27.804878048780488)","(4.8, 6.6, 4.661538461538462)","(10.0, 17.5, 17.346153846153847)","(13.0, 34.0, 33.72093023255814)","(1.85, 2.08, 1.9282051282051282)","(14.0, 30.0, 29.915254237288135)","(5.0, 8.4, 8.279452054794522)"
08-12-2022 14:35:07.146708,"(13.0, 28.0, 24.761904761904763)","(4.6, 6.6, 4.661538461538462)","(11.0, 17.5, 17.31818181818182)","(15.0, 34.0, 33.72093023255814)","(1.8, 2.08, 1.94)","(16.0, 30.0, 29.915254237288135)","(5.0, 8.4, 8.279452054794522)"
08-12-2022 14:35:08.244450,"(13.0, 25.0, 24.761904761904763)","(4.6, 6.6, 4.661538461538462)","(11.0, 17.5, 17.31818181818182)","(15.0, 34.0, 33.72093023255814)","(1.8, 2.06, 1.926222222222222)","(16.0, 30.0, 29.915254237288135)","(5.0, 8.4, 8.279452054794522)"
08-12-2022 14:35:09.274725,"(13.0, 25.0, 24.761904761904763)","(4.6, 6.6, 4.661538461538462)","(11.0, 17.5, 17.404761904761905)","(15.0, 34.0, 33.77358490566038)","(1.8, 2.06, 1.926222222222222)","(16.0, 30.0, 29.915254237288135)","(5.0, 8.4, 8.279452054794522)"
08-12-2022 14:35:10.617559,"(13.0, 25.0, 24.761904761904763)","(4.6, 6.6, 4.661538461538462)","(11.0, 17.5, 17.363636363636363)","(15.0, 50.0, 44.875)","(1.8, 2.06, 1.9668918918918918)","(16.0, 30.0, 29.915254237288135)","(5.0, 8.4, 8.028915662650602)"
08-12-2022 14:35:11.832303,"(13.0, 25.0, 24.761904761904763)","(4.6, 6.6, 5.4862068965517246)","(11.0, 17.5, 17.346153846153847)","(15.0, 48.0, 27.666666666666668)","(1.8, 2.06, 1.9352380952380952)","(16.0, 30.0, 29.91304347826087)","(5.0, 8.4, 7.944827586206896)"
08-12-2022 14:35:13.017359,"(13.0, 25.0, 24.761904761904763)","(4.6, 6.6, 5.4862068965517246)","(11.0, 17.5, 16.071428571428573)","(15.0, 46.0, 27.6)","(1.8, 2.04, 1.9255813953488372)","(16.0, 30.0, 29.928571428571427)","(5.0, 8.4, 7.944827586206896)"
08-12-2022 14:35:14.329689,"(13.0, 25.0, 24.761904761904763)","(4.6, 6.6, 5.507142857142857)","(11.0, 17.5, 17.0)","(15.0, 42.0, 36.14285714285714)","(1.8, 2.04, 1.926060606060606)","(16.0, 30.0, 29.928571428571427)","(5.0, 8.4, 7.944827586206896)"
08-12-2022 14:35:15.507126,"(13.0, 25.0, 24.761904761904763)","(4.6, 6.4, 5.653333333333333)","(11.0, 17.5, 17.0)","(15.0, 38.0, 36.14285714285714)","(1.8, 2.02, 1.926060606060606)","(16.0, 30.0, 29.92156862745098)","(5.0, 8.4, 7.764948453608248)"
08-12-2022 14:35:16.708847,"(13.0, 25.0, 24.761904761904763)","(4.6, 6.4, 5.333333333333333)","(11.0, 17.5, 17.2)","(15.0, 38.0, 33.2)","(1.8, 2.02, 1.9449999999999998)","(16.0, 30.0, 29.846153846153847)","(5.0, 8.4, 7.949295774647887)"
08-12-2022 14:35:17.805120,"(13.0, 25.0, 24.761904761904763)","(4.6, 6.2, 5.333333333333333)","(11.0, 17.5, 17.2)","(15.0, 38.0, 35.0)","(1.8, 2.02, 1.9449999999999998)","(16.0, 30.0, 29.846153846153847)","(5.0, 8.0, 7.947058823529412)"
08-12-2022 14:35:18.943794,"(13.0, 25.0, 24.761904761904763)","(4.6, 6.0, 5.672727272727273)","(11.0, 17.5, 17.285714285714285)","(15.0, 38.0, 33.2)","(1.8, 2.02, 1.9272727272727272)","(16.0, 30.0, 29.846153846153847)","(5.0, 8.0, 7.947058823529412)"
08-12-2022 14:35:20.074804,"(13.0, 25.0, 24.761904761904763)","(4.6, 6.0, 5.672727272727273)","(11.0, 17.5, 17.285714285714285)","(15.0, 38.0, 33.2)","(1.8, 2.0, 1.9272727272727272)","(16.0, 30.0, 29.846153846153847)","(5.0, 8.0, 8.141176470588235)"
08-12-2022 14:35:21.249309,"(13.0, 23.0, 22.6)","(4.6, 6.0, 5.4)","(11.0, 17.5, 17.363636363636363)","(15.0, 38.0, 34.857142857142854)","(1.8, 2.0, 1.9333333333333333)","(16.0, 30.0, 29.846153846153847)","(5.0, 8.2, 7.872727272727272)"
08-12-2022 14:35:22.612763,"(13.0, 24.0, 23.714285714285715)","(4.6, 6.0, 5.4)","(11.0, 17.5, 17.363636363636363)","(15.0, 38.0, 33.42857142857143)","(1.8, 2.0, 1.9333333333333333)","(16.0, 30.0, 29.846153846153847)","(5.0, 8.2, 7.75)"
08-12-2022 14:35:23.881409,"(13.0, 24.0, 23.714285714285715)","(4.6, 6.0, 5.4)","(11.0, 17.5, 17.384615384615383)","(15.0, 36.0, 30.0)","(1.8, 2.0, 1.9479487179487178)","(16.0, 30.0, 29.846153846153847)","(5.0, 8.2, 7.75)"
08-12-2022 14:35:25.111280,"(13.0, 27.0, 25.956521739130434)","(4.6, 6.0, 5.672727272727273)","(11.0, 17.5, 17.384615384615383)","(15.0, 40.0, 37.4)","(1.8, 2.0, 1.9479487179487178)","(16.0, 30.0, 29.846153846153847)","(5.0, 8.2, 7.75)"
08-12-2022 14:35:26.467967,"(13.0, 27.0, 25.5)","(4.6, 6.0, 5.672727272727273)","(11.0, 17.5, 17.384615384615383)","(15.0, 40.0, 39.75)","(1.8, 2.0, 1.9479487179487178)","(16.0, 30.0, 29.846153846153847)","(5.0, 8.2, 7.75)"
08-12-2022 14:35:28.096792,"(13.0, 27.0, 26.076923076923077)","(4.6, 6.0, 5.672727272727273)","(11.0, 17.5, 17.384615384615383)","(15.0, 40.0, 39.75)","(1.8, 2.0, 1.954)","(16.0, 30.0, 29.625)","(5.0, 8.2, 7.75)"
08-12-2022 14:35:29.471210,"(13.0, 27.0, 26.076923076923077)","(4.6, 6.0, 5.672727272727273)","(11.0, 17.5, 17.384615384615383)","(15.0, 40.0, 39.42857142857143)","(1.8, 1.99, 1.947142857142857)","(16.0, 30.0, 29.833333333333332)","(5.0, 8.2, 7.75)"
08-12-2022 14:35:30.741938,"(13.0, 27.0, 25.333333333333332)","(4.6, 6.0, 5.672727272727273)","(11.0, 17.5, 17.384615384615383)","(15.0, 40.0, 39.61290322580645)","(1.8, 1.99, 1.947142857142857)","(16.0, 30.0, 29.833333333333332)","(5.0, 8.2, 7.75)"
08-12-2022 14:35:32.245542,"(13.0, 27.0, 24.0)","(4.6, 6.0, 5.672727272727273)","(11.0, 17.5, 17.384615384615383)","(15.0, 40.0, 39.76470588235294)","(1.8, 1.99, 1.940909090909091)","(16.0, 30.0, 29.833333333333332)","(5.0, 8.2, 8.105263157894736)"
08-12-2022 14:35:33.597320,"(13.0, 28.0, 24.0)","(4.6, 6.0, 5.672727272727273)","(11.0, 17.5, 17.384615384615383)","(15.0, 40.0, 37.8)","(1.8, 1.99, 1.9370588235294117)","(16.0, 30.0, 29.833333333333332)","(5.0, 8.2, 8.147058823529411)"
08-12-2022 14:35:34.886584,"(13.0, 28.0, 24.333333333333332)","(4.6, 6.0, 5.672727272727273)","(11.0, 17.5, 17.333333333333332)","(16.0, 40.0, 37.25)","(1.8, 1.99, 1.9370588235294117)","(16.0, 30.0, 29.833333333333332)","(5.0, 8.2, 8.147058823529411)"
08-12-2022 14:35:36.272953,"(13.0, 27.0, 24.857142857142858)","(4.6, 6.0, 5.4)","(11.0, 17.5, 20.8)","(16.0, 40.0, 34.25)","(1.8, 1.99, 1.9370588235294117)","(16.0, 30.0, 29.833333333333332)","(5.0, 8.2, 8.147058823529411)"
08-12-2022 14:35:37.621777,"(13.0, 27.0, 24.857142857142858)","(4.6, 6.0, 5.1)","(11.0, 22.0, 18.352941176470587)","(16.0, 36.0, 35.84313725490196)","(1.8, 1.99, 1.9364285714285714)","(16.0, 30.0, 29.833333333333332)","(5.0, 8.2, 8.147058823529411)"
08-12-2022 14:35:38.900605,"(13.0, 27.0, 26.57142857142857)","(4.6, 5.9, 5.1)","(11.0, 21.0, 18.5)","(16.0, 36.0, 35.84313725490196)","(1.8, 1.99, 1.9372)","(16.0, 30.0, 29.833333333333332)","(5.0, 8.2, 8.147058823529411)"
08-12-2022 14:35:40.218464,"(13.0, 29.0, 25.5)","(4.6, 5.9, 5.1)","(11.0, 21.0, 19.2)","(16.0, 36.0, 35.868852459016395)","(1.8, 1.99, 1.9372)","(16.0, 30.0, 29.833333333333332)","(5.0, 8.2, 8.147058823529411)"
08-12-2022 14:35:41.380904,"(13.0, 28.0, 26.0)","(4.6, 5.9, 5.1)","(11.0, 20.0, 19.2)","(16.0, 36.0, 35.868852459016395)","(1.8, 1.99, 1.9372)","(16.0, 30.0, 29.833333333333332)","(5.0, 8.2, 8.147058823529411)"
08-12-2022 14:35:42.589738,"(13.0, 28.0, 26.0)","(4.6, 5.9, 5.1)","(11.0, 20.0, 19.2)","(16.0, 36.0, 35.868852459016395)","(1.8, 1.99, 1.9372)","(16.0, 30.0, 29.833333333333332)","(5.0, 8.2, 8.147058823529411)"
08-12-2022 14:35:43.808578,"(13.0, 28.0, 27.6875)","(4.6, 5.9, 5.1)","(11.0, 20.0, 19.2)","(16.0, 36.0, 35.868852459016395)","(1.8, 1.99, 1.942)","(16.0, 30.0, 29.833333333333332)","(5.0, 8.2, 8.147058823529411)"
08-12-2022 14:35:45.048173,"(13.0, 29.0, 25.36842105263158)","(4.6, 5.9, 5.271428571428571)","(11.0, 20.0, 19.2)","(16.0, 36.0, 35.868852459016395)","(1.8, 1.98, 1.96)","(16.0, 30.0, 29.55)","(5.0, 8.2, 8.147058823529411)"
08-12-2022 14:35:46.391719,"(13.0, 29.0, 27.838709677419356)","(4.4, 5.9, 5.35)","(11.0, 20.0, 19.2)","(16.0, 36.0, 35.868852459016395)","(1.8, 1.98, 2.1350000000000002)","(16.0, 30.0, 29.307692307692307)","(5.0, 8.2, 8.147058823529411)"
08-12-2022 14:35:47.703642,"(13.0, 32.0, 28.0)","(4.4, 5.8, 4.966666666666667)","(11.0, 20.0, 18.90909090909091)","(16.0, 36.0, 35.868852459016395)","(1.8, 2.18, 2.148846153846154)","(16.0, 30.0, 29.307692307692307)","(5.0, 8.2, 8.147058823529411)"
08-12-2022 14:35:49.067990,"(13.0, 32.0, 27.8)","(4.4, 5.8, 5.185714285714286)","(11.0, 20.0, 18.90909090909091)","(16.0, 36.0, 35.868852459016395)","(1.8, 2.18, 2.075)","(16.0, 30.0, 29.307692307692307)","(5.0, 8.2, 8.121739130434783)"
08-12-2022 14:35:50.396004,"(13.0, 29.0, 28.764705882352942)","(4.4, 5.7, 5.185714285714286)","(11.0, 20.0, 18.90909090909091)","(16.0, 36.0, 35.868852459016395)","(1.8, 2.18, 2.075)","(16.0, 30.0, 29.307692307692307)","(5.0, 8.2, 8.121739130434783)"
08-12-2022 14:35:51.757736,"(13.0, 32.0, 31.588235294117645)","(4.4, 5.7, 5.325)","(11.0, 20.0, 18.90909090909091)","(16.0, 36.0, 35.868852459016395)","(1.8, 2.18, 2.0727272727272728)","(16.0, 30.0, 29.307692307692307)","(5.0, 8.2, 7.8307692307692305)"
08-12-2022 14:35:53.070641,"(13.0, 32.0, 31.588235294117645)","(4.4, 5.5, 5.325)","(11.0, 20.0, 18.46153846153846)","(16.0, 36.0, 35.868852459016395)","(1.8, 2.16, 2.0727272727272728)","(16.0, 30.0, 28.764705882352942)","(5.0, 8.2, 7.939534883720929)"
08-12-2022 14:35:54.292133,"(13.0, 32.0, 30.894736842105264)","(4.4, 5.5, 5.325)","(11.0, 20.0, 18.46153846153846)","(16.0, 36.0, 35.868852459016395)","(1.8, 2.16, 2.0447058823529414)","(16.0, 30.0, 28.764705882352942)","(5.0, 8.2, 7.775510204081632)"
08-12-2022 14:35:55.502991,"(13.0, 32.0, 30.894736842105264)","(4.4, 5.6, 4.92)","(11.0, 19.5, 18.240000000000002)","(16.0, 36.0, 35.51724137931035)","(1.8, 2.16, 2.0447058823529414)","(16.0, 30.0, 27.967741935483872)","(5.0, 8.2, 7.775510204081632)"
08-12-2022 14:35:56.730954,"(13.0, 32.0, 30.894736842105264)","(4.4, 5.5, 4.95)","(11.0, 19.5, 18.240000000000002)","(16.0, 36.0, 34.72727272727273)","(1.8, 2.16, 1.951111111111111)","(16.0, 30.0, 27.967741935483872)","(5.0, 8.2, 7.971428571428571)"
08-12-2022 14:35:58.030808,"(13.0, 32.0, 31.054054054054056)","(4.4, 5.5, 4.95)","(11.0, 19.5, 18.074074074074073)","(16.0, 36.0, 35.02325581395349)","(1.8, 2.12, 1.943)","(16.0, 30.0, 27.967741935483872)","(5.0, 8.2, 8.04516129032258)"
08-12-2022 14:35:59.366663,"(14.0, 32.0, 31.054054054054056)","(4.2, 5.5, 4.938461538461539)","(12.0, 19.5, 18.545454545454547)","(17.0, 36.0, 35.02325581395349)","(1.8, 2.02, 1.943)","(17.0, 30.0, 27.967741935483872)","(5.0, 8.2, 8.144827586206896)"
08-12-2022 14:36:01.135143,"(14.0, 32.0, 31.054054054054056)","(4.2, 5.4, 4.905882352941177)","(12.0, 19.5, 18.666666666666668)","(17.0, 36.0, 35.333333333333336)","(1.8, 2.02, 1.943)","(17.0, 30.0, 27.967741935483872)","(5.0, 8.2, 8.152941176470588)"
08-12-2022 14:36:02.550048,"(14.0, 32.0, 31.0)","(4.2, 5.4, 4.888235294117647)","(12.0, 19.5, 18.770833333333332)","(17.0, 36.0, 35.36363636363637)","(1.8, 2.02, 1.9907692307692308)","(17.0, 30.0, 27.967741935483872)","(5.0, 8.2, 8.152941176470588)"
08-12-2022 14:36:04.099134,"(14.0, 32.0, 30.0)","(4.2, 5.3, 4.888235294117647)","(12.0, 19.5, 18.770833333333332)","(17.0, 36.0, 35.36363636363637)","(1.8, 2.02, 1.9525)","(17.0, 30.0, 27.967741935483872)","(5.0, 8.2, 8.152941176470588)"
08-12-2022 14:36:05.633313,"(14.0, 32.0, 30.0)","(4.2, 5.3, 4.888235294117647)","(12.0, 19.5, 18.59090909090909)","(17.0, 36.0, 35.36363636363637)","(1.8, 1.96, 1.958909090909091)","(17.0, 30.0, 27.967741935483872)","(5.0, 8.2, 8.152941176470588)"
08-12-2022 14:36:07.327409,"(14.0, 32.0, 31.032258064516128)","(4.2, 5.3, 4.8625)","(12.0, 19.0, 18.035714285714285)","(17.0, 36.0, 35.36363636363637)","(1.8, 1.96, 1.9171052631578949)","(17.0, 30.0, 27.967741935483872)","(5.0, 8.2, 8.152941176470588)"
08-12-2022 14:36:08.578357,"(14.0, 32.0, 31.032258064516128)","(4.2, 5.3, 4.8625)","(12.0, 19.0, 18.035714285714285)","(17.0, 36.0, 35.36363636363637)","(1.8, 2.02, 1.9796907216494846)","(17.0, 30.0, 29.307692307692307)","(5.0, 8.2, 7.981395348837209)"
08-12-2022 14:36:09.876124,"(14.0, 32.0, 31.690721649484537)","(4.2, 5.3, 4.8625)","(12.0, 19.0, 17.92)","(17.0, 36.0, 35.36363636363637)","(1.8, 2.02, 1.9023076923076925)","(17.0, 30.0, 29.307692307692307)","(5.0, 8.4, 7.12)"
08-12-2022 14:36:11.174667,"(14.0, 32.0, 31.67032967032967)","(4.2, 5.3, 4.8625)","(12.0, 19.0, 18.285714285714285)","(17.0, 36.0, 34.83870967741935)","(1.8, 2.02, 1.920952380952381)","(17.0, 30.0, 29.307692307692307)","(5.0, 8.4, 7.3677419354838705)"
08-12-2022 14:36:12.488828,"(14.0, 32.0, 31.67032967032967)","(4.2, 5.3, 4.9111111111111105)","(12.0, 19.0, 18.285714285714285)","(17.0, 36.0, 35.21739130434783)","(1.8, 2.02, 1.98)","(17.0, 30.0, 29.307692307692307)","(5.0, 8.4, 7.1692307692307695)"
08-12-2022 14:36:13.776742,"(14.0, 32.0, 31.67032967032967)","(4.2, 5.3, 4.9111111111111105)","(12.0, 19.0, 18.285714285714285)","(17.0, 36.0, 35.21739130434783)","(1.8, 2.02, 1.98)","(17.0, 30.0, 29.05263157894737)","(5.0, 8.4, 7.915151515151515)"
08-12-2022 14:36:14.920418,"(14.0, 32.0, 31.797752808988765)","(4.2, 5.3, 4.9111111111111105)","(12.0, 19.0, 18.285714285714285)","(17.0, 36.0, 35.357142857142854)","(1.8, 2.02, 1.9590625000000002)","(17.0, 36.0, 29.05263157894737)","(5.0, 8.4, 7.915151515151515)"
08-12-2022 14:36:16.162967,"(14.0, 32.0, 29.307692307692307)","(4.2, 5.3, 4.9111111111111105)","(12.0, 19.0, 18.285714285714285)","(17.0, 36.0, 35.45454545454545)","(1.8, 2.02, 1.9590625000000002)","(17.0, 36.0, 29.17241379310345)","(5.0, 8.4, 7.915151515151515)"
08-12-2022 14:36:17.422139,"(14.0, 32.0, 30.558823529411764)","(4.2, 5.3, 4.9111111111111105)","(12.0, 19.0, 18.285714285714285)","(17.0, 36.0, 35.45454545454545)","(1.8, 2.02, 1.995)","(17.0, 36.0, 28.25)","(5.0, 8.4, 7.915151515151515)"
08-12-2022 14:36:18.701344,"(14.0, 30.0, 29.24175824175824)","(4.2, 5.3, 4.9111111111111105)","(12.0, 19.0, 18.285714285714285)","(17.0, 36.0, 35.45454545454545)","(1.8, 2.0, 1.995)","(17.0, 32.0, 28.037735849056602)","(5.0, 8.4, 7.915151515151515)"
08-12-2022 14:36:19.999017,"(14.0, 30.0, 29.09550561797753)","(4.2, 5.3, 4.9111111111111105)","(12.0, 19.0, 18.285714285714285)","(17.0, 36.0, 35.45454545454545)","(1.8, 2.0, 1.995)","(17.0, 32.0, 28.037735849056602)","(5.0, 8.4, 7.915151515151515)"
08-12-2022 14:36:21.359950,"(14.0, 30.0, 29.09550561797753)","(4.2, 5.3, 4.9111111111111105)","(12.0, 19.0, 18.285714285714285)","(17.0, 36.0, 35.45454545454545)","(1.8, 2.0, 1.9976470588235293)","(17.0, 32.0, 28.037735849056602)","(5.0, 8.4, 7.915151515151515)"
08-12-2022 14:36:22.677766,"(14.0, 22.0, 21.0)","(4.2, 5.3, 4.9111111111111105)","(12.0, 19.0, 18.375)","(17.0, 36.0, 35.45454545454545)","(1.8, 2.0, 1.9954166666666666)","(17.0, 32.0, 28.037735849056602)","(5.0, 8.4, 7.915151515151515)"
