,Zaras Princess,Miss Faberge,Crackerjack King,Laroza Bale,Alicah,Bahrose
10-01-2023 15:37:39.143031,"(8.5, 11.0, 10.696428571428571)","(12.0, 16.5, 15.852941176470589)","(2.9, 3.6, 3.534259259259259)","(2.7, 3.0, 2.9505882352941177)","(5.5, 7.4, 7.3933333333333335)","(7.5, 12.0, 11.387755102040817)"
10-01-2023 15:37:40.254172,"(8.5, 11.0, 10.715909090909092)","(12.0, 16.5, 15.852941176470589)","(2.9, 3.55, 3.534259259259259)","(2.7, 3.0, 2.9505882352941177)","(5.5, 7.4, 7.3933333333333335)","(7.5, 12.0, 11.41304347826087)"
10-01-2023 15:37:41.526852,"(8.5, 11.0, 10.731707317073171)","(12.0, 16.5, 15.852941176470589)","(2.9, 3.55, 3.545652173913043)","(2.7, 3.0, 2.970322580645161)","(5.5, 7.4, 7.365714285714286)","(7.5, 12.0, 11.41304347826087)"
10-01-2023 15:37:42.735171,"(8.5, 11.0, 10.697916666666666)","(12.0, 16.5, 15.852941176470589)","(2.9, 3.6, 3.493478260869565)","(2.7, 3.0, 3.0043478260869563)","(5.5, 7.4, 7.34)","(7.5, 12.0, 11.41304347826087)"
10-01-2023 15:37:44.135771,"(8.5, 11.0, 10.76595744680851)","(12.0, 16.5, 15.852941176470589)","(2.9, 3.5, 3.53)","(2.7, 3.05, 2.9888)","(5.5, 7.4, 7.34)","(7.5, 12.0, 11.38)"
10-01-2023 15:37:45.357567,"(8.5, 11.0, 10.76595744680851)","(12.0, 16.5, 15.852941176470589)","(2.9, 3.55, 3.53)","(2.7, 3.05, 2.9905)","(5.5, 7.4, 7.34)","(7.5, 12.0, 11.38)"
10-01-2023 15:37:46.614003,"(8.5, 11.0, 10.731707317073171)","(12.0, 16.5, 15.852941176470589)","(2.9, 3.55, 3.53)","(2.7, 3.05, 2.9853846153846155)","(5.5, 7.4, 7.34)","(7.5, 12.0, 11.38)"
10-01-2023 15:37:47.839621,"(8.5, 11.0, 10.731707317073171)","(12.0, 16.5, 15.852941176470589)","(2.9, 3.55, 3.50607476635514)","(2.7, 3.05, 3.005128205128205)","(5.5, 7.4, 7.393103448275863)","(7.5, 12.0, 11.38)"
10-01-2023 15:37:49.165708,"(8.5, 11.0, 10.546875)","(12.0, 16.5, 16.045454545454547)","(2.9, 3.55, 3.488235294117647)","(2.7, 3.05, 3.0085365853658534)","(5.5, 7.4, 7.393103448275863)","(7.5, 11.5, 10.85)"
10-01-2023 15:37:50.498594,"(8.5, 11.0, 10.546875)","(12.0, 16.5, 15.5)","(2.9, 3.5, 3.520833333333333)","(2.7, 3.05, 2.9704545454545452)","(5.5, 7.4, 7.189473684210527)","(7.5, 11.0, 12.083333333333334)"
10-01-2023 15:37:51.829650,"(8.5, 11.0, 10.818181818181818)","(12.0, 15.5, 15.428571428571429)","(2.9, 3.55, 3.540909090909091)","(2.7, 3.0, 2.9704545454545452)","(5.5, 7.2, 7.222222222222222)","(7.5, 13.0, 12.225806451612904)"
10-01-2023 15:37:53.059278,"(8.5, 11.0, 11.051282051282051)","(12.0, 15.5, 15.428571428571429)","(2.9, 3.6, 3.464583333333333)","(2.7, 3.0, 2.984390243902439)","(5.5, 7.4, 7.185714285714286)","(7.5, 13.0, 12.08695652173913)"
10-01-2023 15:37:54.279693,"(8.5, 11.5, 11.05813953488372)","(12.0, 15.5, 15.884615384615385)","(2.9, 3.5, 3.4088235294117646)","(2.7, 3.0, 2.985625)","(5.5, 7.2, 7.285714285714286)","(7.5, 13.0, 11.87037037037037)"
10-01-2023 15:37:55.455525,"(8.5, 11.5, 10.957142857142857)","(12.0, 16.5, 15.884615384615385)","(2.9, 3.45, 3.4078947368421053)","(2.7, 3.0, 3.0184210526315787)","(5.5, 7.4, 7.285714285714286)","(7.5, 12.5, 11.916666666666666)"
10-01-2023 15:37:56.720015,"(8.5, 11.0, 10.76388888888889)","(12.0, 16.5, 15.875)","(2.9, 3.45, 3.3949275362318843)","(2.7, 3.05, 3.0089130434782607)","(5.5, 7.4, 7.3125)","(7.5, 12.5, 11.722222222222221)"
10-01-2023 15:37:57.967722,"(8.5, 11.0, 10.833333333333334)","(12.0, 16.5, 16.5)","(2.9, 3.45, 3.3949275362318843)","(2.7, 3.05, 3.008)","(6.0, 7.4, 7.3125)","(8.0, 12.5, 11.825)"
10-01-2023 15:37:58.984817,"(8.5, 11.0, 10.865853658536585)","(12.0, 17.0, 16.5)","(2.9, 3.45, 3.3949275362318843)","(2.7, 3.05, 3.008)","(6.0, 7.4, 7.371428571428571)","(8.0, 12.0, 12.0625)"
10-01-2023 15:38:00.092861,"(8.5, 10.5, 10.083333333333334)","(12.0, 18.0, 17.642857142857142)","(2.9, 3.45, 3.4423076923076925)","(2.7, 3.05, 3.0404761904761903)","(6.0, 7.6, 7.364705882352941)","(8.0, 12.5, 12.027777777777779)"
10-01-2023 15:38:01.284461,"(8.5, 10.5, 10.357142857142858)","(12.0, 17.5, 16.444444444444443)","(2.9, 3.4, 3.4083333333333337)","(2.7, 3.05, 3.029090909090909)","(6.0, 7.6, 7.3500000000000005)","(8.0, 12.5, 12.0)"
10-01-2023 15:38:02.454482,"(8.5, 10.5, 10.472602739726028)","(12.0, 17.5, 16.444444444444443)","(2.9, 3.45, 3.4630952380952382)","(2.7, 3.05, 3.0078947368421054)","(6.0, 7.4, 7.381818181818182)","(8.0, 12.5, 11.933962264150944)"
10-01-2023 15:38:03.492570,"(8.5, 10.5, 10.416666666666666)","(12.0, 17.5, 16.72972972972973)","(2.9, 3.5, 3.4671875)","(2.7, 3.05, 2.9458536585365853)","(6.0, 7.4, 7.377777777777778)","(8.0, 12.5, 12.047619047619047)"
10-01-2023 15:38:04.628663,"(8.5, 10.5, 10.347222222222221)","(12.0, 17.5, 16.710526315789473)","(2.9, 3.5, 3.4691176470588236)","(2.7, 3.0, 2.94625)","(6.0, 7.4, 7.352380952380953)","(8.0, 12.5, 11.942307692307692)"
10-01-2023 15:38:05.819340,"(8.5, 10.5, 10.413978494623656)","(12.0, 17.5, 16.69)","(2.9, 3.55, 3.479054054054054)","(2.7, 2.98, 2.9574358974358974)","(6.0, 7.4, 7.375)","(8.0, 12.5, 12.047619047619047)"
10-01-2023 15:38:06.892863,"(8.5, 10.5, 10.458333333333334)","(12.0, 17.0, 16.958333333333332)","(2.9, 3.5, 3.4794520547945207)","(2.7, 2.98, 2.9265714285714286)","(6.0, 7.4, 7.377777777777777)","(8.0, 12.5, 12.047619047619047)"
10-01-2023 15:38:08.052536,"(8.5, 10.5, 10.46236559139785)","(12.0, 17.0, 16.958333333333332)","(2.9, 3.5, 3.4794520547945207)","(2.7, 2.96, 2.9076190476190473)","(6.0, 7.6, 7.461538461538462)","(8.0, 12.5, 12.047619047619047)"
10-01-2023 15:38:09.277144,"(8.5, 11.0, 10.592592592592593)","(12.0, 17.0, 16.958333333333332)","(2.9, 3.5, 3.4741573033707867)","(2.7, 2.94, 2.8683076923076922)","(6.0, 7.6, 7.621052631578947)","(8.0, 12.5, 12.238095238095237)"
10-01-2023 15:38:10.425022,"(8.5, 11.0, 10.606741573033707)","(12.0, 17.0, 16.958333333333332)","(2.9, 3.5, 3.4705882352941178)","(2.7, 2.9, 2.8653543307086613)","(6.0, 7.8, 7.657142857142857)","(8.0, 12.5, 12.25)"
10-01-2023 15:38:11.534651,"(8.5, 11.0, 10.597938144329897)","(12.0, 17.0, 16.958333333333332)","(2.9, 3.5, 3.4705882352941178)","(2.7, 2.9, 2.8676470588235294)","(6.0, 7.8, 7.7749999999999995)","(8.0, 12.5, 12.095238095238095)"
10-01-2023 15:38:12.659337,"(8.5, 11.0, 10.597938144329897)","(12.0, 17.0, 16.958333333333332)","(2.9, 3.5, 3.432608695652174)","(2.7, 2.9, 2.871014492753623)","(6.0, 7.8, 7.781818181818181)","(8.0, 12.5, 12.234375)"
10-01-2023 15:38:13.802418,"(8.5, 11.0, 10.569767441860465)","(12.0, 17.0, 16.958333333333332)","(2.9, 3.45, 3.435714285714286)","(2.7, 2.9, 2.865170068027211)","(6.0, 7.8, 7.7176470588235295)","(8.0, 12.5, 12.276315789473685)"
10-01-2023 15:38:14.903876,"(8.5, 11.0, 10.56043956043956)","(12.0, 17.0, 16.958333333333332)","(2.9, 3.45, 3.4372340425531918)","(2.7, 2.9, 2.8616666666666664)","(6.0, 8.0, 7.76)","(8.0, 12.5, 12.283783783783784)"
10-01-2023 15:38:15.930111,"(8.5, 11.0, 10.56043956043956)","(12.0, 17.0, 16.958333333333332)","(2.9, 3.5, 3.4324074074074074)","(2.7, 2.88, 2.8657142857142857)","(6.0, 8.0, 7.7877551020408164)","(8.0, 12.5, 12.346153846153847)"
10-01-2023 15:38:17.053271,"(8.5, 11.0, 10.591836734693878)","(12.0, 17.0, 16.96153846153846)","(2.9, 3.45, 3.4095)","(2.6, 2.88, 2.8714285714285714)","(6.0, 8.0, 7.862857142857143)","(8.0, 12.5, 12.346153846153847)"
10-01-2023 15:38:18.180570,"(8.5, 11.0, 10.660550458715596)","(12.0, 17.0, 16.973684210526315)","(2.9, 3.45, 3.377329192546584)","(2.6, 2.88, 2.873684210526316)","(6.0, 8.0, 7.953846153846154)","(8.0, 12.5, 12.346153846153847)"
10-01-2023 15:38:19.306816,"(8.5, 11.0, 10.595238095238095)","(12.0, 17.0, 16.973684210526315)","(2.9, 3.45, 3.376623376623377)","(2.6, 2.88, 2.827272727272727)","(6.0, 8.0, 7.977777777777777)","(8.0, 12.5, 12.337837837837839)"
10-01-2023 15:38:20.369219,"(8.5, 11.0, 10.604166666666666)","(12.0, 17.0, 16.973684210526315)","(2.9, 3.45, 3.376451612903226)","(2.6, 2.86, 2.8274172185430464)","(6.0, 8.2, 8.215384615384616)","(8.0, 12.5, 12.36046511627907)"
10-01-2023 15:38:21.448791,"(8.5, 11.0, 10.604166666666666)","(12.0, 17.0, 16.975)","(2.9, 3.45, 3.375)","(2.6, 2.86, 2.8316666666666666)","(6.0, 8.4, 8.180645161290322)","(8.0, 12.5, 12.363636363636363)"
10-01-2023 15:38:22.508441,"(8.5, 11.0, 10.660714285714286)","(12.0, 17.0, 16.975)","(2.9, 3.4, 3.374)","(2.6, 2.86, 2.841875)","(6.0, 8.2, 8.180645161290322)","(8.0, 12.5, 12.369565217391305)"
10-01-2023 15:38:23.576175,"(8.5, 11.0, 10.676136363636363)","(12.0, 17.0, 16.975)","(2.9, 3.4, 3.374)","(2.6, 2.86, 2.8469230769230767)","(6.0, 8.2, 8.155555555555555)","(8.0, 12.5, 12.369565217391305)"
10-01-2023 15:38:24.646827,"(8.5, 11.0, 10.676136363636363)","(12.0, 17.0, 16.98)","(2.9, 3.4, 3.374)","(2.6, 2.86, 2.8469230769230767)","(6.0, 8.2, 8.180645161290322)","(8.0, 12.5, 12.366666666666667)"
10-01-2023 15:38:25.741044,"(8.5, 11.0, 10.676136363636363)","(12.0, 17.0, 16.975)","(2.9, 3.4, 3.374)","(2.6, 2.88, 2.858181818181818)","(6.0, 8.2, 8.176)","(8.0, 12.5, 12.453125)"
10-01-2023 15:38:26.885719,"(8.5, 11.0, 10.7)","(12.0, 17.0, 16.975)","(2.9, 3.4, 3.360294117647059)","(2.6, 2.88, 2.8693023255813954)","(6.0, 8.2, 8.157894736842104)","(8.0, 12.5, 12.402777777777779)"
10-01-2023 15:38:27.993634,"(8.5, 11.0, 10.728571428571428)","(12.0, 17.0, 16.975)","(2.9, 3.4, 3.3741935483870966)","(2.6, 2.88, 2.8497777777777777)","(6.0, 8.2, 8.229508196721312)","(8.0, 12.5, 12.371794871794872)"
10-01-2023 15:38:29.067749,"(8.5, 11.0, 10.703125)","(12.0, 17.0, 16.975)","(2.9, 3.4, 3.404201680672269)","(2.6, 2.88, 2.8327659574468083)","(6.0, 8.4, 8.205882352941178)","(8.0, 12.5, 12.375)"
10-01-2023 15:38:30.062550,"(8.5, 11.0, 10.719101123595506)","(12.0, 17.0, 16.975)","(2.9, 3.45, 3.401685393258427)","(2.6, 2.86, 2.835593220338983)","(6.0, 8.4, 8.205882352941178)","(8.0, 12.5, 12.375)"
10-01-2023 15:38:31.133840,"(8.5, 11.0, 10.719101123595506)","(12.0, 17.5, 16.90625)","(2.9, 3.45, 3.401685393258427)","(2.6, 2.86, 2.8192)","(6.0, 8.4, 8.153846153846153)","(8.0, 12.5, 12.381578947368421)"
10-01-2023 15:38:32.253882,"(8.5, 11.0, 10.731182795698924)","(12.0, 17.5, 16.916666666666668)","(2.9, 3.45, 3.462893081761006)","(2.6, 2.84, 2.8125714285714283)","(6.0, 8.2, 8.130434782608695)","(8.0, 12.5, 12.466666666666667)"
10-01-2023 15:38:33.285318,"(8.5, 11.0, 10.744897959183673)","(12.0, 17.5, 16.96153846153846)","(2.9, 3.5, 3.4521739130434783)","(2.6, 2.82, 2.8024)","(6.0, 8.2, 8.128888888888888)","(8.0, 12.5, 12.424242424242424)"
10-01-2023 15:38:34.329517,"(8.5, 11.0, 10.835616438356164)","(12.0, 17.5, 17.0)","(2.9, 3.5, 3.478614457831325)","(2.6, 2.82, 2.8025352112676054)","(6.0, 8.2, 8.136)","(8.0, 12.5, 12.337209302325581)"
10-01-2023 15:38:35.488513,"(8.5, 11.0, 10.835616438356164)","(12.0, 17.5, 17.047619047619047)","(2.9, 3.5, 3.475)","(2.6, 2.82, 2.773894736842105)","(6.0, 8.2, 8.353333333333333)","(8.0, 12.5, 12.319148936170214)"
10-01-2023 15:38:36.599386,"(8.5, 11.0, 10.96951219512195)","(12.0, 17.5, 17.01282051282051)","(2.9, 3.5, 3.532258064516129)","(2.6, 2.78, 2.6980645161290324)","(6.0, 8.4, 8.436363636363637)","(8.0, 12.5, 12.464285714285714)"
10-01-2023 15:38:37.572195,"(8.5, 11.5, 11.06115107913669)","(12.0, 17.5, 17.0)","(2.9, 3.55, 3.532258064516129)","(2.6, 2.7, 2.6980645161290324)","(6.0, 8.6, 8.447058823529412)","(8.0, 12.5, 12.416666666666666)"
10-01-2023 15:38:38.610419,"(8.5, 11.5, 11.057971014492754)","(12.0, 17.5, 17.03488372093023)","(2.9, 3.55, 3.528888888888889)","(2.6, 2.72, 2.7014285714285715)","(6.0, 8.6, 8.438095238095238)","(8.0, 12.5, 12.461538461538462)"
10-01-2023 15:38:39.600490,"(8.5, 11.0, 10.936170212765957)","(12.0, 17.0, 16.75)","(2.9, 3.55, 3.5216666666666665)","(2.6, 2.72, 2.713529411764706)","(6.0, 8.6, 8.496969696969696)","(8.0, 12.5, 12.413793103448276)"
10-01-2023 15:38:40.646495,"(8.5, 11.0, 10.94)","(12.0, 17.0, 16.548387096774192)","(2.9, 3.55, 3.5085365853658534)","(2.6, 2.72, 2.710232558139535)","(6.0, 8.6, 8.510526315789473)","(8.0, 12.5, 12.390625)"
10-01-2023 15:38:41.687692,"(8.5, 11.0, 10.942857142857143)","(12.0, 16.5, 16.25)","(2.9, 3.55, 3.503846153846154)","(2.6, 2.72, 2.702044728434505)","(6.0, 8.6, 8.581818181818182)","(8.0, 12.5, 12.491525423728813)"
10-01-2023 15:38:42.933584,"(8.5, 11.0, 10.97340425531915)","(12.0, 16.5, 16.0)","(2.9, 3.55, 3.525)","(2.6, 2.74, 2.684784053156146)","(6.0, 8.6, 8.73)","(8.0, 13.0, 12.444444444444445)"
10-01-2023 15:38:44.069577,"(8.5, 11.0, 10.978260869565217)","(13.0, 16.0, 15.929577464788732)","(2.9, 3.55, 3.5195121951219512)","(2.6, 2.7, 2.715607235142119)","(6.0, 8.8, 8.672727272727272)","(8.0, 12.5, 12.43939393939394)"
10-01-2023 15:38:45.183641,"(8.5, 11.0, 10.835616438356164)","(13.0, 16.0, 15.929577464788732)","(2.9, 3.55, 3.532857142857143)","(2.6, 2.74, 2.722231404958678)","(6.0, 8.8, 8.742857142857144)","(8.0, 12.5, 12.382352941176471)"
10-01-2023 15:38:46.378955,"(8.5, 11.0, 10.878378378378379)","(13.0, 16.0, 15.625)","(2.9, 3.55, 3.5466666666666664)","(2.6, 2.74, 2.7160857908847187)","(6.0, 8.8, 8.8)","(8.0, 13.0, 12.36111111111111)"
10-01-2023 15:38:47.589127,"(8.5, 11.0, 10.873239436619718)","(13.0, 16.0, 15.960526315789474)","(2.9, 3.55, 3.523913043478261)","(2.6, 2.74, 2.7188157894736844)","(6.0, 9.0, 8.736363636363636)","(8.0, 12.5, 12.378048780487806)"
10-01-2023 15:38:48.872318,"(8.5, 11.0, 10.873239436619718)","(13.0, 16.0, 16.03846153846154)","(2.9, 3.55, 3.536046511627907)","(2.6, 2.72, 2.6904761904761907)","(6.0, 8.8, 8.730769230769232)","(8.0, 12.5, 12.461538461538462)"
10-01-2023 15:38:49.924552,"(8.5, 11.0, 10.797872340425531)","(13.0, 16.5, 16.03846153846154)","(2.9, 3.55, 3.5309999999999997)","(2.6, 2.7, 2.6725714285714286)","(6.0, 8.8, 8.882758620689655)","(8.0, 12.5, 12.46808510638298)"
10-01-2023 15:38:51.003487,"(8.5, 11.0, 10.851063829787234)","(13.0, 16.5, 16.181818181818183)","(2.9, 3.55, 3.5338983050847457)","(2.6, 2.68, 2.6761616161616164)","(6.0, 9.0, 8.784615384615385)","(8.0, 12.5, 12.414893617021276)"
10-01-2023 15:38:52.146982,"(8.5, 11.0, 10.844444444444445)","(13.0, 16.5, 16.318181818181817)","(2.9, 3.55, 3.5414634146341464)","(2.6, 2.7, 2.676)","(6.0, 8.8, 8.783333333333333)","(8.0, 12.5, 12.431818181818182)"
10-01-2023 15:38:53.264038,"(8.5, 11.0, 10.844444444444445)","(13.0, 16.5, 16.318181818181817)","(2.9, 3.55, 3.5418918918918916)","(2.5, 2.7, 2.65972972972973)","(6.0, 8.8, 8.951456310679612)","(8.0, 12.5, 12.75)"
10-01-2023 15:38:54.277470,"(8.5, 11.0, 10.844827586206897)","(13.0, 16.5, 16.3)","(2.9, 3.55, 3.5418918918918916)","(2.5, 2.66, 2.65972972972973)","(6.0, 9.0, 8.951724137931034)","(8.0, 13.0, 12.766666666666667)"
10-01-2023 15:38:55.362824,"(8.5, 11.0, 10.976190476190476)","(13.0, 16.5, 16.1)","(2.9, 3.55, 3.5163636363636366)","(2.5, 2.66, 2.6373076923076924)","(6.0, 9.0, 8.754545454545456)","(8.0, 13.0, 12.833333333333334)"
10-01-2023 15:38:56.546719,"(8.5, 11.5, 10.984848484848484)","(13.0, 16.5, 16.058823529411764)","(2.9, 3.6, 3.5457831325301203)","(2.5, 2.64, 2.6492857142857145)","(6.0, 8.8, 8.75593220338983)","(8.0, 13.0, 12.677215189873417)"
10-01-2023 15:38:57.689608,"(8.5, 11.0, 10.88659793814433)","(13.0, 16.5, 16.058823529411764)","(2.9, 3.6, 3.553061224489796)","(2.5, 2.66, 2.644615384615385)","(6.0, 9.0, 8.885714285714286)","(8.0, 13.0, 12.64864864864865)"
10-01-2023 15:38:58.714212,"(8.5, 11.0, 10.901869158878505)","(13.0, 16.5, 16.15909090909091)","(2.9, 3.6, 3.529166666666667)","(2.5, 2.66, 2.6370149253731343)","(6.0, 9.0, 8.812765957446809)","(8.0, 13.0, 12.675324675324676)"
10-01-2023 15:38:59.788205,"(8.5, 11.0, 10.912698412698413)","(13.0, 17.0, 16.391304347826086)","(2.9, 3.6, 3.526470588235294)","(2.5, 2.64, 2.656615384615385)","(6.0, 9.0, 8.810526315789474)","(8.0, 13.0, 12.707792207792208)"
10-01-2023 15:39:00.893068,"(8.5, 11.0, 10.889473684210527)","(13.0, 17.0, 16.68888888888889)","(2.9, 3.55, 3.525961538461538)","(2.5, 2.68, 2.648888888888889)","(6.0, 9.0, 8.848387096774195)","(8.0, 13.0, 12.6875)"
10-01-2023 15:39:01.948736,"(8.5, 11.0, 10.872093023255815)","(13.0, 17.0, 16.75)","(2.9, 3.55, 3.522222222222222)","(2.5, 2.66, 2.6374025974025974)","(6.0, 9.0, 8.902325581395349)","(8.0, 13.0, 12.698630136986301)"
10-01-2023 15:39:03.071720,"(8.5, 11.0, 10.883720930232558)","(13.0, 17.0, 16.59493670886076)","(2.9, 3.55, 3.5136363636363637)","(2.5, 2.64, 2.635909090909091)","(6.0, 9.0, 9.032432432432433)","(8.0, 13.0, 12.690140845070422)"
10-01-2023 15:39:04.294584,"(8.5, 11.0, 10.883720930232558)","(13.0, 17.0, 17.214285714285715)","(2.9, 3.55, 3.5095744680851064)","(2.5, 2.64, 2.6291428571428574)","(6.0, 9.2, 9.066666666666666)","(8.0, 13.0, 12.685714285714285)"
10-01-2023 15:39:05.386717,"(8.5, 11.0, 10.880952380952381)","(13.0, 17.5, 17.214285714285715)","(2.9, 3.55, 3.4833333333333334)","(2.4, 2.66, 2.638481012658228)","(6.0, 9.2, 9.11578947368421)","(8.5, 13.0, 12.673913043478262)"
10-01-2023 15:39:06.561575,"(8.5, 11.0, 10.773504273504274)","(13.0, 17.5, 17.38095238095238)","(2.9, 3.55, 3.4833333333333334)","(2.4, 2.64, 2.634157303370787)","(6.0, 9.2, 9.165306122448978)","(8.5, 13.0, 12.651898734177216)"
10-01-2023 15:39:07.797875,"(8.5, 11.0, 10.773504273504274)","(13.0, 17.5, 17.38095238095238)","(2.9, 3.55, 3.4833333333333334)","(2.4, 2.64, 2.634157303370787)","(6.0, 9.2, 9.165306122448978)","(8.5, 13.0, 12.651898734177216)"
10-01-2023 15:39:08.900796,"(8.5, 11.0, 10.740601503759398)","(13.0, 17.5, 17.41891891891892)","(2.9, 3.55, 3.5078947368421054)","(2.4, 2.64, 2.646315789473684)","(6.5, 9.4, 9.253846153846153)","(8.5, 13.0, 12.724358974358974)"
10-01-2023 15:39:10.005033,"(8.5, 11.0, 10.738805970149254)","(13.0, 17.5, 17.430555555555557)","(2.9, 3.55, 3.482142857142857)","(2.4, 2.66, 2.6236065573770495)","(6.5, 9.4, 8.928)","(8.5, 13.0, 12.746478873239436)"
10-01-2023 15:39:11.219432,"(8.5, 11.0, 10.779069767441861)","(13.0, 17.5, 17.430555555555557)","(2.9, 3.55, 3.508)","(2.4, 2.64, 2.624427480916031)","(6.5, 9.0, 8.89090909090909)","(8.5, 13.0, 12.73913043478261)"
10-01-2023 15:39:12.333026,"(8.5, 11.0, 10.768292682926829)","(13.0, 17.5, 18.02)","(2.9, 3.55, 3.5148148148148146)","(2.4, 2.64, 2.599047619047619)","(6.5, 9.0, 9.3)","(8.5, 13.0, 12.75)"
10-01-2023 15:39:13.415133,"(8.5, 11.0, 10.76923076923077)","(13.0, 18.5, 17.983870967741936)","(2.9, 3.55, 3.530813953488372)","(2.4, 2.6, 2.631666666666667)","(6.5, 9.4, 8.693333333333333)","(8.5, 13.0, 13.06)"
10-01-2023 15:39:14.493813,"(8.5, 11.0, 10.828125)","(13.0, 19.0, 18.470588235294116)","(2.9, 3.55, 3.45)","(2.4, 2.64, 2.6740000000000004)","(6.5, 8.8, 8.74)","(8.5, 13.5, 12.316176470588236)"
10-01-2023 15:39:15.597420,"(8.5, 11.5, 11.327586206896552)","(13.0, 19.5, 18.75)","(2.9, 3.45, 3.40609243697479)","(2.4, 2.68, 2.672258064516129)","(6.5, 8.8, 8.280434782608696)","(8.5, 12.5, 12.595744680851064)"
10-01-2023 15:39:16.590303,"(8.5, 11.5, 11.366883116883116)","(13.0, 19.5, 19.11904761904762)","(2.9, 3.5, 3.40609243697479)","(2.4, 2.68, 2.682857142857143)","(6.5, 8.4, 8.276404494382023)","(8.5, 13.0, 12.739583333333334)"
10-01-2023 15:39:17.746305,"(8.5, 11.5, 11.455284552845528)","(13.0, 19.0, 19.11111111111111)","(2.9, 3.45, 3.4253333333333336)","(2.4, 2.7, 2.6640425531914893)","(6.5, 8.4, 8.30625)","(8.5, 13.0, 12.859375)"
10-01-2023 15:39:18.819830,"(8.5, 12.0, 11.58860759493671)","(13.0, 19.5, 19.11111111111111)","(2.9, 3.45, 3.401449275362319)","(2.4, 2.68, 2.648888888888889)","(6.5, 8.4, 8.434482758620689)","(8.5, 13.0, 12.942307692307692)"
10-01-2023 15:39:19.825360,"(8.5, 12.0, 11.579268292682928)","(13.0, 19.5, 19.11111111111111)","(2.9, 3.45, 3.401449275362319)","(2.4, 2.68, 2.645)","(6.5, 8.6, 8.475324675324675)","(8.5, 13.0, 12.75)"
10-01-2023 15:39:20.925552,"(8.5, 12.0, 11.57638888888889)","(13.0, 19.5, 19.233333333333334)","(2.9, 3.4, 3.440769230769231)","(2.4, 2.72, 2.6681481481481484)","(6.5, 8.6, 8.190163934426229)","(8.5, 13.5, 13.026315789473685)"
10-01-2023 15:39:22.029694,"(8.5, 12.0, 11.583333333333334)","(13.0, 19.5, 19.233333333333334)","(2.9, 3.45, 3.4354545454545455)","(2.4, 2.68, 2.661212121212121)","(6.5, 8.4, 8.184126984126983)","(8.5, 13.5, 12.73611111111111)"
10-01-2023 15:39:23.126058,"(8.5, 12.0, 11.673913043478262)","(13.0, 19.5, 19.233333333333334)","(2.9, 3.45, 3.422727272727273)","(2.4, 2.7, 2.6722222222222225)","(6.5, 8.4, 8.184126984126983)","(8.5, 13.0, 12.805555555555555)"
10-01-2023 15:39:24.266780,"(8.5, 12.0, 11.78048780487805)","(13.0, 19.5, 19.166666666666668)","(2.9, 3.45, 3.3954545454545455)","(2.4, 2.7, 2.6887179487179487)","(6.5, 8.4, 8.184126984126983)","(9.0, 13.0, 12.756410256410255)"
10-01-2023 15:39:25.315447,"(8.5, 12.0, 11.78048780487805)","(13.0, 20.0, 19.206349206349206)","(2.9, 3.45, 3.3954545454545455)","(2.4, 2.7, 2.6947558770343583)","(6.5, 8.4, 8.282926829268293)","(9.0, 13.0, 12.928571428571429)"
10-01-2023 15:39:26.361092,"(8.5, 12.0, 11.96)","(13.0, 20.0, 19.24074074074074)","(2.9, 3.5, 3.3990384615384617)","(2.4, 2.7, 2.653793103448276)","(6.5, 8.4, 8.232)","(9.0, 13.0, 12.720183486238533)"
10-01-2023 15:39:27.402321,"(8.5, 12.5, 12.338235294117647)","(13.0, 20.0, 19.30952380952381)","(2.9, 3.45, 3.36875)","(2.35, 2.68, 2.654193548387097)","(6.5, 8.4, 8.12258064516129)","(9.0, 13.5, 12.720183486238533)"
10-01-2023 15:39:28.473633,"(8.5, 12.5, 12.454545454545455)","(13.0, 20.0, 19.30952380952381)","(2.9, 3.45, 3.366981132075472)","(2.35, 2.66, 2.6557142857142857)","(6.5, 8.2, 8.111764705882353)","(9.0, 13.5, 12.720183486238533)"
10-01-2023 15:39:29.496093,"(8.5, 13.0, 12.590909090909092)","(13.0, 20.0, 19.30952380952381)","(2.9, 3.45, 3.3714285714285714)","(2.35, 2.66, 2.6557142857142857)","(6.5, 8.2, 8.08)","(9.0, 13.5, 12.674757281553399)"
10-01-2023 15:39:30.575759,"(8.5, 12.5, 12.445945945945946)","(13.0, 20.0, 19.30952380952381)","(2.9, 3.45, 3.3671974522292993)","(2.35, 2.68, 2.67375)","(6.5, 8.2, 8.117142857142857)","(9.0, 13.5, 12.666666666666666)"
10-01-2023 15:39:31.646864,"(8.5, 12.5, 12.402439024390244)","(13.0, 20.0, 19.30952380952381)","(2.9, 3.45, 3.373529411764706)","(2.35, 2.68, 2.6715789473684213)","(6.5, 8.2, 8.139999999999999)","(9.0, 13.5, 12.8)"
10-01-2023 15:39:32.769876,"(8.5, 13.0, 12.620689655172415)","(13.0, 20.0, 19.30952380952381)","(2.9, 3.45, 3.3745398773006134)","(2.35, 2.68, 2.671515151515152)","(6.5, 8.2, 8.163106796116505)","(9.0, 13.0, 12.60576923076923)"
10-01-2023 15:39:33.874437,"(8.5, 13.0, 12.642857142857142)","(13.0, 20.0, 19.532258064516128)","(2.9, 3.4, 3.380373831775701)","(2.35, 2.68, 2.705511811023622)","(6.5, 8.4, 8.104)","(9.0, 13.0, 12.60576923076923)"
