,Lieutenant Jack,Hoppers Dream,Mamma Kass,Monsieur Steel,Calculating Dancer,Our Major Jack Nz,Thiswaytothebeach,Trade Whispers
07-01-2023 21:02:12.796791,"(8.0, 12.5, 12.192307692307692)","(41.0, 65.0, 53.0)","(11.0, 15.0, 14.68421052631579)","(5.0, 7.6, 7.388235294117647)","(3.9, 4.3, 4.135294117647058)","(2.2, 99999, 99990)","(11.0, 13.5, 13.441176470588236)","(101.0, 170.0, 160.0)"
07-01-2023 21:02:13.995991,"(8.0, 12.5, 10.681818181818182)","(41.0, 65.0, 53.0)","(11.0, 15.0, 14.25)","(5.0, 7.6, 7.461538461538462)","(3.9, 4.3, 4.135294117647058)","(2.2, 99999, 99990)","(11.0, 13.5, 13.433333333333334)","(101.0, 170.0, 160.0)"
07-01-2023 21:02:15.206938,"(8.0, 12.5, 11.71875)","(41.0, 65.0, 53.0)","(11.0, 15.0, 14.25)","(5.0, 7.6, 7.388235294117647)","(3.9, 4.3, 4.152631578947368)","(2.2, 99999, 99990)","(11.0, 13.5, 13.428571428571429)","(101.0, 170.0, 160.0)"
07-01-2023 21:02:16.404935,"(8.0, 12.5, 11.693548387096774)","(41.0, 65.0, 53.0)","(11.0, 15.0, 13.821428571428571)","(5.0, 7.6, 7.388235294117647)","(3.9, 4.3, 4.155555555555555)","(2.2, 99999, 99990)","(11.0, 13.5, 13.428571428571429)","(101.0, 170.0, 160.0)"
07-01-2023 21:02:17.648311,"(8.0, 12.5, 10.833333333333334)","(41.0, 65.0, 59.0)","(11.0, 14.5, 13.2)","(5.0, 7.6, 7.388235294117647)","(3.8, 4.3, 4.194444444444445)","(2.25, 99999, 99990)","(11.0, 13.5, 13.428571428571429)","(101.0, 170.0, 160.0)"
07-01-2023 21:02:18.829173,"(8.0, 12.5, 11.38888888888889)","(41.0, 65.0, 59.0)","(11.0, 14.5, 13.2)","(5.0, 7.6, 7.388235294117647)","(3.8, 4.2, 4.213333333333333)","(2.25, 99999, 99990)","(11.0, 13.5, 13.428571428571429)","(101.0, 170.0, 160.0)"
07-01-2023 21:02:20.033152,"(8.0, 12.5, 11.38888888888889)","(41.0, 65.0, 59.0)","(11.0, 14.5, 13.2)","(5.0, 7.6, 7.443478260869565)","(3.8, 4.3, 4.213333333333333)","(2.25, 99999, 99990)","(11.0, 13.5, 13.428571428571429)","(101.0, 170.0, 166.66666666666666)"
07-01-2023 21:02:21.225508,"(8.0, 12.5, 11.25)","(41.0, 70.0, 63.333333333333336)","(11.0, 14.5, 13.2)","(5.0, 7.6, 7.443478260869565)","(3.8, 4.3, 4.213333333333333)","(2.25, 99999, 99990)","(11.0, 13.5, 13.428571428571429)","(101.0, 180.0, 166.66666666666666)"
07-01-2023 21:02:22.436668,"(8.0, 12.5, 11.071428571428571)","(41.0, 70.0, 63.333333333333336)","(11.0, 14.5, 13.416666666666666)","(5.0, 7.6, 7.443478260869565)","(3.8, 4.3, 4.263636363636364)","(2.25, 99999, 99990)","(11.0, 13.5, 14.211538461538462)","(101.0, 180.0, 166.66666666666666)"
07-01-2023 21:02:23.692313,"(8.0, 12.5, 11.071428571428571)","(41.0, 70.0, 63.333333333333336)","(11.0, 13.5, 13.136363636363637)","(5.0, 7.6, 7.443478260869565)","(3.8, 4.3, 4.269230769230769)","(2.25, 99999, 99990)","(11.0, 14.5, 14.142857142857142)","(101.0, 180.0, 166.66666666666666)"
07-01-2023 21:02:24.917894,"(8.0, 12.5, 11.071428571428571)","(41.0, 70.0, 63.333333333333336)","(11.0, 14.5, 13.136363636363637)","(5.0, 7.6, 7.443478260869565)","(3.8, 4.3, 4.263636363636364)","(2.25, 99999, 99990)","(11.0, 14.5, 13.88888888888889)","(101.0, 180.0, 166.66666666666666)"
07-01-2023 21:02:26.130329,"(8.0, 12.5, 11.61111111111111)","(41.0, 70.0, 63.333333333333336)","(11.0, 14.0, 12.928571428571429)","(5.0, 7.6, 7.466666666666667)","(3.8, 4.3, 4.263636363636364)","(2.25, 99999, 99990)","(11.0, 14.5, 13.88888888888889)","(101.0, 180.0, 165.0)"
07-01-2023 21:02:27.361143,"(8.0, 12.5, 11.772727272727273)","(41.0, 70.0, 63.333333333333336)","(11.0, 14.0, 12.75)","(5.0, 7.6, 7.646153846153846)","(3.8, 4.3, 4.231578947368421)","(2.25, 99999, 99990)","(11.0, 14.5, 15.444444444444445)","(101.0, 170.0, 165.0)"
07-01-2023 21:02:28.552519,"(8.0, 12.5, 11.772727272727273)","(41.0, 70.0, 63.333333333333336)","(11.0, 14.0, 12.75)","(5.0, 7.8, 7.642857142857142)","(3.8, 4.3, 4.294736842105263)","(2.25, 99999, 99990)","(11.0, 16.0, 15.391304347826086)","(101.0, 170.0, 165.0)"
07-01-2023 21:02:29.720224,"(8.0, 12.0, 11.666666666666666)","(41.0, 70.0, 61.0)","(11.0, 14.0, 12.75)","(5.0, 7.8, 7.36)","(3.8, 4.4, 4.3047619047619055)","(2.25, 99999, 99990)","(11.0, 15.5, 15.368421052631579)","(101.0, 170.0, 165.0)"
07-01-2023 21:02:30.995878,"(8.0, 12.0, 11.666666666666666)","(41.0, 70.0, 56.5)","(11.0, 14.0, 12.772727272727273)","(5.0, 7.8, 7.546153846153846)","(3.8, 4.4, 4.329411764705883)","(2.25, 99999, 99990)","(11.0, 15.5, 15.368421052631579)","(101.0, 170.0, 165.0)"
07-01-2023 21:02:32.250571,"(8.0, 12.0, 11.666666666666666)","(41.0, 65.0, 56.5)","(11.0, 14.0, 13.035714285714286)","(5.0, 7.8, 7.470967741935484)","(3.8, 4.4, 4.329411764705883)","(2.25, 99999, 99990)","(11.0, 15.5, 15.277777777777779)","(101.0, 170.0, 173.75)"
07-01-2023 21:02:33.517038,"(8.0, 12.0, 11.666666666666666)","(41.0, 65.0, 56.5)","(11.0, 14.0, 13.035714285714286)","(5.0, 7.6, 7.5027027027027025)","(3.8, 4.4, 4.228571428571429)","(2.25, 99999, 99990)","(11.0, 15.5, 15.277777777777779)","(101.0, 180.0, 173.75)"
07-01-2023 21:02:34.774115,"(8.0, 12.5, 11.5)","(41.0, 65.0, 56.5)","(11.0, 14.0, 13.4375)","(5.0, 7.6, 7.586206896551724)","(3.8, 4.4, 4.360526315789474)","(2.25, 99999, 99990)","(11.0, 15.5, 14.40909090909091)","(101.0, 180.0, 173.75)"
07-01-2023 21:02:35.959695,"(8.0, 12.5, 11.5)","(41.0, 65.0, 71.5)","(11.0, 14.0, 13.4375)","(5.0, 7.6, 7.586206896551724)","(3.8, 4.4, 4.301923076923077)","(2.25, 99999, 99990)","(11.0, 15.5, 14.73913043478261)","(101.0, 180.0, 173.75)"
07-01-2023 21:02:37.167908,"(8.0, 12.5, 11.5)","(41.0, 95.0, 71.5)","(11.0, 14.0, 13.4375)","(5.0, 7.6, 7.628571428571428)","(3.8, 4.4, 4.221052631578948)","(2.25, 99999, 99990)","(11.0, 15.5, 13.944444444444445)","(101.0, 180.0, 173.75)"
07-01-2023 21:02:38.451942,"(8.0, 12.0, 11.875)","(41.0, 95.0, 71.5)","(11.0, 13.5, 13.25)","(5.0, 7.8, 7.628571428571428)","(3.8, 4.4, 4.221052631578948)","(2.25, 99999, 99990)","(11.0, 15.5, 13.944444444444445)","(101.0, 180.0, 173.75)"
07-01-2023 21:02:39.654959,"(8.0, 12.0, 11.875)","(41.0, 90.0, 63.333333333333336)","(11.0, 13.5, 12.409090909090908)","(5.0, 7.8, 7.628571428571428)","(3.8, 4.4, 4.221052631578948)","(2.25, 99999, 99990)","(11.0, 15.5, 14.333333333333334)","(101.0, 180.0, 173.75)"
07-01-2023 21:02:40.878355,"(8.0, 12.0, 11.875)","(41.0, 90.0, 63.333333333333336)","(11.0, 13.5, 12.409090909090908)","(5.0, 7.8, 7.628571428571428)","(3.8, 4.4, 4.221052631578948)","(2.25, 99999, 99990)","(11.0, 15.5, 14.333333333333334)","(101.0, 180.0, 173.75)"
07-01-2023 21:02:42.166361,"(8.0, 12.0, 11.875)","(41.0, 85.0, 61.666666666666664)","(11.0, 13.5, 13.0)","(5.0, 7.8, 7.628571428571428)","(3.8, 4.4, 4.221052631578948)","(2.25, 99999, 99990)","(11.0, 15.5, 14.333333333333334)","(101.0, 180.0, 173.75)"
07-01-2023 21:02:43.417293,"(8.0, 12.0, 11.875)","(41.0, 90.0, 59.375)","(11.0, 14.0, 13.5)","(5.0, 7.8, 7.555555555555555)","(3.8, 4.4, 4.3558441558441565)","(2.25, 99999, 99990)","(11.0, 15.5, 14.333333333333334)","(101.0, 180.0, 182.5)"
07-01-2023 21:02:44.650430,"(8.0, 12.0, 11.90909090909091)","(41.0, 85.0, 59.375)","(11.0, 14.0, 13.5)","(5.0, 7.6, 7.555555555555555)","(3.8, 4.4, 4.3558441558441565)","(2.25, 99999, 99990)","(11.0, 15.5, 14.333333333333334)","(101.0, 190.0, 182.5)"
07-01-2023 21:02:45.831595,"(8.5, 12.0, 11.875)","(41.0, 80.0, 63.5)","(11.0, 14.0, 13.5)","(5.0, 7.6, 7.574999999999999)","(3.8, 4.4, 4.33265306122449)","(2.25, 99999, 99990)","(11.0, 15.5, 14.5)","(101.0, 190.0, 247.5)"
07-01-2023 21:02:47.035412,"(8.5, 12.0, 11.875)","(41.0, 70.0, 63.5)","(11.0, 14.0, 13.357142857142858)","(5.0, 7.6, 7.574999999999999)","(3.8, 4.5, 4.3921052631578945)","(2.25, 99999, 99990)","(11.0, 15.5, 13.476190476190476)","(101.0, 250.0, 293.3333333333333)"
07-01-2023 21:02:48.210938,"(8.5, 12.5, 12.105263157894736)","(41.0, 70.0, 63.5)","(11.0, 13.5, 13.35)","(5.0, 7.6, 7.574999999999999)","(3.8, 4.5, 4.426470588235294)","(2.25, 99999, 99990)","(11.0, 13.5, 13.472222222222221)","(101.0, 310.0, 293.3333333333333)"
07-01-2023 21:02:49.464052,"(8.5, 12.5, 12.083333333333334)","(41.0, 70.0, 64.4)","(11.0, 13.5, 12.7)","(5.0, 7.6, 7.574999999999999)","(3.8, 4.5, 4.436065573770492)","(2.25, 99999, 99990)","(11.0, 13.5, 13.479166666666666)","(101.0, 310.0, 293.3333333333333)"
07-01-2023 21:02:50.651029,"(8.5, 12.5, 11.847826086956522)","(41.0, 70.0, 60.66666666666667)","(11.0, 13.5, 12.7)","(5.0, 7.6, 7.5)","(3.8, 4.6, 4.450746268656717)","(2.25, 99999, 99990)","(11.0, 13.5, 13.476190476190476)","(101.0, 310.0, 276.6666666666667)"
07-01-2023 21:02:51.891811,"(8.5, 12.0, 11.866666666666667)","(41.0, 70.0, 53.2)","(11.0, 13.5, 12.642857142857142)","(5.0, 7.6, 7.55)","(3.8, 4.6, 4.63235294117647)","(2.25, 99999, 99990)","(11.0, 13.5, 13.476190476190476)","(101.0, 280.0, 295.7142857142857)"
07-01-2023 21:02:53.081217,"(8.5, 12.5, 11.75)","(41.0, 70.0, 58.0)","(11.0, 13.5, 12.642857142857142)","(5.0, 7.6, 7.640000000000001)","(3.8, 4.7, 4.662068965517242)","(2.25, 99999, 99990)","(11.0, 13.5, 13.476190476190476)","(101.0, 310.0, 298.8888888888889)"
07-01-2023 21:02:54.301892,"(8.5, 12.5, 11.923076923076923)","(41.0, 70.0, 60.66666666666667)","(11.0, 13.5, 12.642857142857142)","(5.0, 8.0, 7.640000000000001)","(3.8, 4.7, 4.776470588235294)","(2.25, 99999, 99990)","(11.0, 13.5, 13.46875)","(101.0, 310.0, 298.1818181818182)"
07-01-2023 21:02:55.704027,"(8.5, 12.5, 12.263157894736842)","(41.0, 70.0, 51.0)","(11.0, 13.5, 12.875)","(5.0, 7.4, 7.168)","(3.8, 4.8, 4.883333333333334)","(2.25, 99999, 99990)","(11.0, 13.5, 13.470588235294118)","(101.0, 320.0, 298.8888888888889)"
07-01-2023 21:02:57.303972,"(8.5, 11.5, 11.88888888888889)","(41.0, 65.0, 51.0)","(11.0, 13.5, 12.847826086956522)","(5.0, 7.2, 7.175)","(3.8, 4.9, 4.863636363636364)","(2.25, 99999, 99990)","(11.0, 13.5, 13.464285714285714)","(101.0, 300.0, 288.0)"
07-01-2023 21:02:58.494559,"(8.5, 12.0, 11.88888888888889)","(41.0, 65.0, 51.0)","(11.0, 13.5, 12.847826086956522)","(5.0, 7.2, 7.175)","(3.8, 4.9, 4.863636363636364)","(2.25, 99999, 99990)","(11.0, 13.5, 13.464285714285714)","(101.0, 300.0, 288.0)"
07-01-2023 21:02:59.579582,"(8.5, 12.0, 11.88888888888889)","(41.0, 65.0, 51.0)","(11.0, 13.5, 13.045454545454545)","(5.0, 7.4, 7.050314465408805)","(3.8, 4.9, 4.866666666666667)","(2.25, 99999, 99990)","(11.0, 13.5, 13.479166666666666)","(101.0, 300.0, 277.5)"
07-01-2023 21:03:00.781995,"(8.5, 12.0, 11.88888888888889)","(41.0, 65.0, 51.0)","(11.0, 13.5, 13.045454545454545)","(5.0, 7.4, 7.055944055944056)","(3.8, 4.9, 4.866666666666667)","(2.25, 99999, 99990)","(11.0, 13.5, 13.472222222222221)","(101.0, 300.0, 277.5)"
07-01-2023 21:03:01.905528,"(8.5, 12.0, 11.666666666666666)","(41.0, 65.0, 52.333333333333336)","(11.0, 13.5, 13.333333333333334)","(5.0, 7.4, 6.923076923076923)","(3.8, 4.8, 4.67)","(2.25, 99999, 99990)","(11.0, 13.5, 13.472222222222221)","(101.0, 270.0, 265.0)"
07-01-2023 21:03:03.130426,"(8.5, 12.0, 11.666666666666666)","(41.0, 65.0, 52.333333333333336)","(11.0, 13.5, 13.333333333333334)","(5.0, 7.4, 6.893877551020408)","(3.8, 4.8, 4.67)","(2.25, 99999, 99990)","(11.0, 13.5, 13.464285714285714)","(101.0, 270.0, 276.6666666666667)"
07-01-2023 21:03:04.257851,"(8.5, 12.0, 11.5)","(41.0, 65.0, 52.333333333333336)","(11.0, 13.5, 13.285714285714285)","(5.0, 7.2, 6.88)","(3.9, 4.6, 4.546666666666667)","(2.25, 99999, 99990)","(11.0, 13.5, 13.464285714285714)","(101.0, 310.0, 276.6666666666667)"
07-01-2023 21:03:05.435021,"(8.5, 12.0, 11.5)","(41.0, 65.0, 52.333333333333336)","(11.0, 13.5, 13.285714285714285)","(5.0, 7.2, 6.88)","(3.9, 4.6, 4.524528301886792)","(2.25, 99999, 99990)","(11.0, 13.5, 13.464285714285714)","(101.0, 310.0, 276.6666666666667)"
07-01-2023 21:03:06.705631,"(8.5, 12.0, 11.5)","(41.0, 65.0, 52.333333333333336)","(11.0, 13.5, 12.666666666666666)","(5.0, 7.2, 6.961194029850747)","(3.8, 4.6, 4.518367346938775)","(2.25, 99999, 99990)","(11.0, 13.5, 12.9)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:07.884561,"(8.5, 11.5, 11.442857142857143)","(41.0, 65.0, 52.333333333333336)","(11.0, 13.0, 12.666666666666666)","(5.0, 7.2, 7.029787234042553)","(3.8, 4.6, 4.44264705882353)","(2.25, 99999, 99990)","(11.0, 13.0, 13.357142857142858)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:09.158258,"(8.5, 11.5, 11.442857142857143)","(41.0, 65.0, 52.333333333333336)","(11.0, 13.0, 12.666666666666666)","(5.0, 7.2, 7.029787234042553)","(3.8, 4.5, 4.340506329113924)","(2.25, 99999, 99990)","(11.0, 14.0, 13.045454545454545)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:10.397273,"(8.5, 11.5, 11.442857142857143)","(41.0, 65.0, 52.333333333333336)","(11.0, 13.0, 12.666666666666666)","(5.0, 7.2, 7.093877551020408)","(3.8, 4.5, 4.341791044776119)","(2.25, 99999, 99990)","(11.0, 14.0, 12.49056603773585)","(101.0, 310.0, 290.0)"
07-01-2023 21:03:11.692296,"(8.5, 11.5, 11.441176470588236)","(41.0, 65.0, 52.333333333333336)","(11.0, 13.0, 12.666666666666666)","(5.0, 7.2, 7.093877551020408)","(3.8, 4.4, 4.341791044776119)","(2.25, 99999, 99990)","(11.0, 12.5, 12.49056603773585)","(101.0, 320.0, 285.0)"
07-01-2023 21:03:12.977742,"(8.5, 11.5, 11.447368421052632)","(41.0, 65.0, 58.0)","(11.0, 13.0, 12.666666666666666)","(5.0, 7.2, 6.975609756097561)","(3.8, 4.4, 4.2906249999999995)","(2.25, 99999, 99990)","(11.0, 12.5, 12.49056603773585)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:14.225529,"(8.5, 11.5, 11.447368421052632)","(41.0, 70.0, 58.0)","(11.0, 13.0, 12.391891891891891)","(5.0, 7.0, 6.956521739130435)","(3.8, 4.3, 4.339534883720931)","(2.25, 99999, 99990)","(11.0, 12.5, 12.49056603773585)","(101.0, 310.0, 290.0)"
07-01-2023 21:03:15.392053,"(8.5, 11.5, 11.423076923076923)","(41.0, 75.0, 50.142857142857146)","(11.0, 12.5, 12.402439024390244)","(5.0, 7.2, 6.96)","(3.8, 4.4, 4.339534883720931)","(2.25, 99999, 99990)","(11.0, 12.5, 12.49056603773585)","(101.0, 320.0, 285.0)"
07-01-2023 21:03:16.631721,"(8.5, 11.5, 11.425)","(41.0, 75.0, 58.8)","(11.0, 12.5, 12.370967741935484)","(5.0, 7.0, 6.852631578947368)","(3.8, 4.4, 4.339534883720931)","(2.25, 99999, 99990)","(11.0, 12.5, 12.49056603773585)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:17.756880,"(8.5, 11.5, 11.425)","(41.0, 75.0, 58.8)","(11.0, 12.5, 12.370967741935484)","(5.0, 7.0, 6.852631578947368)","(3.8, 4.4, 4.339534883720931)","(2.25, 99999, 99990)","(10.0, 12.5, 12.49056603773585)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:18.948472,"(8.5, 11.5, 11.425)","(41.0, 75.0, 57.0)","(11.0, 12.5, 12.370967741935484)","(5.0, 7.0, 6.926923076923077)","(3.8, 4.4, 4.363636363636364)","(2.25, 99999, 99990)","(10.0, 12.5, 12.49056603773585)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:20.187964,"(8.5, 11.5, 11.425)","(41.0, 75.0, 56.25)","(11.0, 12.5, 12.370967741935484)","(5.0, 7.0, 6.965)","(3.8, 4.5, 4.355263157894736)","(2.25, 99999, 99990)","(10.0, 14.0, 12.625)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:21.708077,"(8.5, 11.5, 11.425)","(41.0, 75.0, 56.25)","(11.0, 12.5, 12.370967741935484)","(5.0, 7.0, 6.965)","(3.8, 4.5, 4.355263157894736)","(2.3, 99999, 99990)","(10.0, 14.0, 12.625)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:23.177324,"(8.5, 11.5, 11.425)","(41.0, 75.0, 56.25)","(11.0, 13.0, 12.692307692307692)","(5.0, 7.0, 6.88)","(3.8, 4.5, 4.369696969696969)","(2.3, 99999, 99990)","(10.0, 14.0, 13.4)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:24.427756,"(8.5, 11.5, 11.017857142857142)","(41.0, 75.0, 67.5)","(11.0, 13.0, 12.692307692307692)","(5.0, 7.2, 6.88)","(3.8, 4.5, 4.383636363636364)","(2.3, 99999, 99990)","(10.0, 13.5, 11.863636363636363)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:25.698907,"(8.5, 11.5, 11.017857142857142)","(41.0, 75.0, 67.5)","(11.0, 12.5, 12.378048780487806)","(5.0, 7.2, 6.94468085106383)","(3.8, 4.5, 4.4365853658536585)","(2.3, 99999, 99990)","(10.0, 13.5, 11.863636363636363)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:26.951280,"(8.5, 11.5, 11.017857142857142)","(41.0, 75.0, 67.5)","(11.0, 12.5, 12.222222222222221)","(5.0, 7.2, 6.8809523809523805)","(3.8, 4.5, 4.462857142857143)","(2.3, 99999, 99990)","(10.0, 13.5, 12.117647058823529)","(101.0, 310.0, 290.0)"
07-01-2023 21:03:28.240439,"(8.5, 11.5, 11.035714285714286)","(41.0, 75.0, 65.0)","(11.0, 12.5, 12.387755102040817)","(5.0, 7.2, 6.8809523809523805)","(3.8, 4.6, 4.462857142857143)","(2.3, 99999, 99990)","(10.0, 13.5, 12.121212121212121)","(101.0, 320.0, 285.0)"
07-01-2023 21:03:29.480843,"(8.5, 11.5, 11.00943396226415)","(41.0, 75.0, 70.0)","(11.0, 13.0, 12.575)","(5.0, 7.2, 6.776744186046511)","(3.8, 4.6, 4.428571428571429)","(2.3, 99999, 99990)","(10.0, 13.0, 12.121212121212121)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:30.747076,"(8.5, 11.5, 10.895348837209303)","(41.0, 75.0, 72.5)","(11.0, 13.0, 12.575)","(5.0, 6.8, 6.764705882352941)","(3.8, 4.6, 4.428571428571429)","(2.3, 99999, 99990)","(10.0, 13.0, 11.666666666666666)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:31.924606,"(8.5, 11.0, 10.566666666666666)","(41.0, 75.0, 70.0)","(11.0, 13.0, 12.92)","(5.0, 7.0, 6.857142857142857)","(3.8, 4.6, 4.484210526315789)","(2.3, 99999, 99990)","(10.0, 12.5, 11.55813953488372)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:33.096725,"(8.5, 11.0, 10.566666666666666)","(41.0, 75.0, 70.0)","(11.0, 13.0, 12.92)","(5.0, 7.0, 6.84)","(3.8, 4.5, 4.5027027027027025)","(2.3, 99999, 99990)","(10.0, 12.5, 11.579545454545455)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:34.259978,"(8.5, 11.0, 10.566666666666666)","(41.0, 80.0, 72.5)","(11.0, 13.5, 13.267441860465116)","(5.0, 7.0, 6.809523809523809)","(3.8, 4.6, 4.408695652173913)","(2.3, 99999, 99990)","(10.0, 12.5, 11.566666666666666)","(101.0, 310.0, 290.0)"
07-01-2023 21:03:35.458367,"(8.5, 11.0, 10.5625)","(41.0, 80.0, 75.83333333333334)","(11.0, 13.5, 13.261904761904763)","(5.0, 7.0, 6.809523809523809)","(3.8, 4.5, 4.408695652173913)","(2.3, 99999, 99990)","(10.0, 12.0, 11.361702127659575)","(101.0, 320.0, 285.0)"
07-01-2023 21:03:36.640759,"(8.5, 11.0, 10.5625)","(41.0, 80.0, 69.28571428571429)","(11.0, 14.0, 13.797297297297298)","(5.0, 7.0, 6.809523809523809)","(3.8, 4.5, 4.408695652173913)","(2.3, 99999, 99990)","(10.0, 12.0, 11.30232558139535)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:37.855668,"(8.5, 11.0, 10.781818181818181)","(41.0, 80.0, 68.33333333333333)","(11.0, 14.0, 13.444444444444445)","(5.0, 6.8, 6.6611111111111105)","(3.8, 4.5, 4.408695652173913)","(2.3, 99999, 99990)","(10.0, 12.0, 11.30232558139535)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:39.106252,"(8.5, 11.0, 10.777777777777779)","(41.0, 80.0, 68.33333333333333)","(11.0, 14.0, 13.444444444444445)","(5.0, 6.8, 6.6611111111111105)","(3.8, 4.5, 4.425663716814159)","(2.3, 99999, 99990)","(10.0, 12.0, 11.88888888888889)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:40.585235,"(8.5, 11.0, 10.76923076923077)","(41.0, 80.0, 64.44444444444444)","(11.0, 14.0, 13.954545454545455)","(5.0, 6.4, 6.55)","(3.8, 4.5, 4.4192307692307695)","(2.3, 99999, 99990)","(10.0, 12.0, 11.452830188679245)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:41.979167,"(8.5, 11.0, 10.76923076923077)","(41.0, 80.0, 64.44444444444444)","(11.0, 14.0, 13.960526315789474)","(5.0, 6.6, 6.5227272727272725)","(3.8, 4.5, 4.4192307692307695)","(2.3, 99999, 99990)","(10.0, 12.5, 11.88888888888889)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:43.600000,"(8.5, 11.0, 10.722222222222221)","(41.0, 80.0, 64.44444444444444)","(11.0, 14.0, 13.934782608695652)","(5.0, 6.6, 6.452941176470588)","(3.8, 4.5, 4.3352941176470585)","(2.3, 99999, 99990)","(10.0, 12.0, 11.368421052631579)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:45.214894,"(8.5, 11.0, 10.722222222222221)","(41.0, 80.0, 64.44444444444444)","(11.0, 14.0, 13.934782608695652)","(5.0, 6.6, 6.452941176470588)","(3.8, 4.5, 4.327868852459017)","(2.3, 99999, 99990)","(10.0, 11.5, 10.736686390532544)","(101.0, 310.0, 285.0)"
07-01-2023 21:03:46.809287,"(8.5, 11.0, 10.73076923076923)","(41.0, 80.0, 64.44444444444444)","(11.0, 14.0, 14.7)","(5.0, 6.6, 6.4148148148148145)","(3.8, 4.4, 4.166666666666666)","(2.3, 99999, 99990)","(10.0, 11.0, 10.730978260869565)","(101.0, 310.0, 290.0)"
07-01-2023 21:03:48.101915,"(8.5, 11.0, 10.73076923076923)","(41.0, 80.0, 64.44444444444444)","(11.0, 15.0, 14.7)","(5.0, 6.6, 6.353846153846154)","(3.8, 4.3, 4.130188679245283)","(2.3, 99999, 99990)","(10.0, 11.0, 10.730978260869565)","(101.0, 320.0, 285.0)"
07-01-2023 21:03:49.305869,"(8.5, 11.0, 10.73076923076923)","(41.0, 80.0, 68.33333333333333)","(11.0, 15.0, 14.7)","(5.0, 6.4, 6.3875)","(3.8, 4.2, 4.1139534883720925)","(2.3, 99999, 99990)","(10.0, 11.0, 11.434065934065934)","(101.0, 310.0, 268.3333333333333)"
07-01-2023 21:03:50.658320,"(8.5, 11.0, 10.745454545454546)","(41.0, 80.0, 68.33333333333333)","(11.0, 15.0, 14.732142857142858)","(5.0, 6.6, 6.445454545454545)","(3.8, 4.2, 4.136206896551724)","(2.3, 99999, 99990)","(10.0, 11.5, 11.210526315789474)","(101.0, 310.0, 268.3333333333333)"
07-01-2023 21:03:51.946927,"(8.5, 11.0, 10.745454545454546)","(41.0, 80.0, 68.33333333333333)","(11.0, 15.0, 14.732142857142858)","(5.0, 6.6, 6.445454545454545)","(3.8, 4.2, 4.12396694214876)","(2.4, 99999, 99990)","(8.5, 11.5, 11.107142857142858)","(101.0, 310.0, 293.3333333333333)"
07-01-2023 21:03:53.260096,"(8.5, 11.0, 10.830508474576272)","(41.0, 80.0, 68.33333333333333)","(11.0, 15.0, 14.884615384615385)","(5.0, 6.6, 6.53939393939394)","(3.8, 4.2, 4.050588235294118)","(2.4, 99999, 99990)","(8.5, 11.5, 11.44186046511628)","(101.0, 300.0, 293.3333333333333)"
07-01-2023 21:03:54.591237,"(8.5, 11.0, 10.830508474576272)","(41.0, 80.0, 62.5)","(11.0, 15.5, 14.884615384615385)","(5.0, 6.8, 6.526984126984127)","(3.8, 4.1, 4.0625)","(2.4, 99999, 99990)","(8.5, 12.0, 11.44186046511628)","(101.0, 300.0, 293.3333333333333)"
07-01-2023 21:03:55.914545,"(8.5, 11.0, 10.830508474576272)","(41.0, 80.0, 62.5)","(11.0, 15.5, 14.884615384615385)","(5.0, 6.8, 6.526984126984127)","(3.8, 4.1, 4.043956043956044)","(2.4, 99999, 99990)","(8.5, 12.0, 11.452380952380953)","(101.0, 300.0, 293.3333333333333)"
07-01-2023 21:03:57.167467,"(8.5, 11.0, 10.830508474576272)","(41.0, 80.0, 62.5)","(11.0, 15.5, 14.884615384615385)","(5.0, 6.8, 6.526984126984127)","(3.8, 4.1, 4.046875)","(2.4, 99999, 99990)","(8.5, 11.5, 11.452380952380953)","(101.0, 300.0, 293.3333333333333)"
07-01-2023 21:03:58.448183,"(8.5, 11.0, 10.830508474576272)","(41.0, 80.0, 62.5)","(11.0, 15.5, 14.884615384615385)","(5.0, 6.8, 6.526984126984127)","(3.8, 4.1, 4.055555555555555)","(2.4, 99999, 99990)","(8.5, 11.5, 11.452380952380953)","(101.0, 300.0, 293.3333333333333)"
