,Breakaway Mae,Stonewashed,Flashback Jack,Bunt And Run,Crab,More Crackers,Ballina,Precious Honey
08-01-2023 18:48:27.935080,"(3.9, 5.1, 5.0125)","(91.0, 160.0, 156.1904761904762)","(6.5, 7.8, 7.711111111111111)","(81.0, 130.0, 117.5)","(91.0, 170.0, 158.0)","(26.0, 42.0, 41.0)","(8.5, 11.5, 11.401639344262295)","(1.6, 1.88, 1.8762962962962964)"
08-01-2023 18:48:29.191264,"(3.9, 5.1, 5.008943089430894)","(91.0, 160.0, 155.0)","(6.5, 7.8, 7.730434782608696)","(81.0, 130.0, 122.0)","(91.0, 170.0, 158.57142857142858)","(26.0, 42.0, 39.333333333333336)","(8.5, 11.5, 11.272058823529411)","(1.6, 1.88, 1.8791071428571429)"
08-01-2023 18:48:30.367598,"(3.9, 5.1, 5.011111111111111)","(91.0, 160.0, 155.0)","(6.5, 7.8, 7.730434782608696)","(81.0, 130.0, 117.5)","(91.0, 170.0, 166.66666666666669)","(26.0, 42.0, 40.666666666666664)","(8.5, 11.5, 10.87037037037037)","(1.6, 1.88, 1.8966666666666665)"
08-01-2023 18:48:31.506886,"(3.9, 5.0, 4.961956521739131)","(91.0, 160.0, 148.57142857142858)","(6.5, 7.8, 7.693333333333333)","(81.0, 130.0, 126.0)","(91.0, 180.0, 160.55555555555554)","(26.0, 42.0, 41.42857142857143)","(8.5, 11.0, 10.865671641791044)","(1.6, 1.9, 1.901946308724832)"
08-01-2023 18:48:32.810812,"(3.9, 5.0, 4.953398058252428)","(91.0, 160.0, 152.72727272727272)","(6.5, 7.8, 7.602666666666667)","(81.0, 130.0, 120.0)","(91.0, 180.0, 160.55555555555554)","(26.0, 42.0, 41.45454545454545)","(8.5, 11.0, 10.916666666666666)","(1.6, 1.91, 1.90010101010101)"
08-01-2023 18:48:34.085043,"(3.9, 4.9, 4.871794871794872)","(91.0, 160.0, 152.72727272727272)","(6.5, 7.8, 7.350537634408602)","(81.0, 130.0, 120.0)","(91.0, 180.0, 160.55555555555554)","(26.0, 42.0, 41.2)","(8.5, 11.0, 10.778571428571428)","(1.6, 1.91, 1.9641666666666666)"
08-01-2023 18:48:35.376735,"(3.9, 4.9, 4.8375)","(91.0, 160.0, 152.72727272727272)","(6.5, 7.4, 7.34)","(81.0, 130.0, 120.0)","(91.0, 180.0, 160.55555555555554)","(26.0, 42.0, 41.333333333333336)","(8.5, 11.0, 10.703125)","(1.6, 1.97, 1.9849999999999999)"
08-01-2023 18:48:36.664250,"(3.9, 4.8, 4.79)","(91.0, 160.0, 140.0)","(6.5, 7.4, 7.313402061855671)","(81.0, 130.0, 120.0)","(91.0, 180.0, 163.33333333333334)","(26.0, 42.0, 41.333333333333336)","(8.5, 11.0, 10.701612903225806)","(1.6, 1.99, 1.987027027027027)"
08-01-2023 18:48:37.894514,"(3.9, 4.8, 4.706896551724138)","(91.0, 160.0, 145.2)","(6.5, 7.4, 7.105263157894737)","(81.0, 130.0, 116.53846153846155)","(91.0, 180.0, 161.57894736842104)","(26.0, 42.0, 39.27272727272727)","(8.5, 11.0, 10.454545454545455)","(1.6, 2.0, 2.0076470588235296)"
08-01-2023 18:48:39.161255,"(3.9, 4.8, 4.713333333333333)","(91.0, 150.0, 147.0)","(6.5, 7.2, 7.0892307692307694)","(81.0, 130.0, 108.125)","(91.0, 180.0, 164.7826086956522)","(26.0, 42.0, 39.2)","(8.5, 10.5, 10.456521739130435)","(1.6, 2.04, 2.0056521739130435)"
08-01-2023 18:48:40.539345,"(3.9, 4.8, 4.705128205128205)","(91.0, 150.0, 147.85714285714286)","(6.5, 7.2, 7.052)","(81.0, 130.0, 108.125)","(91.0, 180.0, 162.5)","(26.0, 42.0, 40.8)","(8.5, 10.5, 10.424242424242424)","(1.6, 2.02, 2.0056521739130435)"
08-01-2023 18:48:41.873979,"(4.0, 4.8, 4.76078431372549)","(81.0, 150.0, 147.77777777777777)","(6.5, 7.2, 7.046666666666667)","(71.0, 130.0, 116.53846153846155)","(91.0, 180.0, 162.5)","(26.0, 42.0, 39.333333333333336)","(8.5, 10.5, 10.372340425531915)","(1.6, 2.02, 2.0084)"
08-01-2023 18:48:43.345013,"(4.0, 4.8, 4.78)","(81.0, 150.0, 138.0)","(6.5, 7.2, 7.133812949640288)","(71.0, 130.0, 115.71428571428572)","(91.0, 180.0, 162.5)","(26.0, 40.0, 39.42857142857143)","(8.5, 10.5, 10.372340425531915)","(1.6, 2.04, 2.012888888888889)"
08-01-2023 18:48:45.109647,"(4.0, 4.8, 4.735294117647059)","(81.0, 150.0, 135.0)","(6.0, 7.2, 7.133812949640288)","(71.0, 130.0, 106.0)","(91.0, 180.0, 160.95238095238096)","(26.0, 42.0, 40.0)","(8.5, 10.5, 10.39655172413793)","(1.6, 2.04, 2.0112359550561796)"
08-01-2023 18:48:46.851730,"(4.0, 4.8, 4.735294117647059)","(81.0, 150.0, 144.0)","(6.0, 7.2, 7.1461538461538465)","(71.0, 130.0, 105.83333333333333)","(91.0, 180.0, 144.54545454545453)","(26.0, 42.0, 36.666666666666664)","(8.5, 10.5, 10.4375)","(1.6, 2.04, 2.02752688172043)"
08-01-2023 18:48:48.261060,"(4.0, 4.8, 4.775)","(81.0, 150.0, 144.0)","(6.0, 7.2, 7.153333333333333)","(71.0, 110.0, 97.5)","(91.0, 150.0, 163.33333333333334)","(26.0, 40.0, 33.94444444444444)","(8.5, 10.5, 10.44375)","(1.6, 2.04, 2.025818181818182)"
08-01-2023 18:48:49.582685,"(4.0, 4.8, 4.721052631578948)","(81.0, 150.0, 144.0)","(6.0, 7.2, 7.153333333333333)","(71.0, 100.0, 97.5)","(91.0, 180.0, 155.0)","(26.0, 34.0, 34.857142857142854)","(8.5, 10.5, 10.44375)","(1.6, 2.04, 2.0252830188679245)"
08-01-2023 18:48:50.839926,"(4.0, 4.8, 4.721052631578948)","(81.0, 150.0, 144.0)","(6.0, 7.2, 7.151724137931034)","(71.0, 110.0, 97.5)","(91.0, 180.0, 163.33333333333334)","(26.0, 36.0, 34.857142857142854)","(8.5, 10.5, 10.44078947368421)","(1.65, 2.04, 2.0319018404907974)"
08-01-2023 18:48:52.137045,"(4.0, 4.8, 4.711111111111111)","(81.0, 160.0, 152.0)","(6.0, 7.2, 7.231578947368421)","(71.0, 100.0, 105.58823529411765)","(91.0, 180.0, 163.33333333333334)","(26.0, 36.0, 34.833333333333336)","(8.5, 10.5, 10.4375)","(1.65, 2.04, 2.0294915254237287)"
08-01-2023 18:48:53.441085,"(4.0, 4.8, 4.711764705882353)","(81.0, 160.0, 153.33333333333334)","(6.0, 7.4, 7.237837837837838)","(71.0, 110.0, 98.88888888888889)","(91.0, 180.0, 165.71428571428572)","(26.0, 36.0, 31.652173913043477)","(8.5, 10.5, 10.3203125)","(1.65, 2.04, 2.0393548387096776)"
08-01-2023 18:48:54.749332,"(4.0, 4.8, 4.711764705882353)","(81.0, 160.0, 153.33333333333334)","(6.0, 7.4, 7.23)","(71.0, 110.0, 100.9090909090909)","(91.0, 180.0, 165.71428571428572)","(26.0, 32.0, 31.647058823529413)","(8.5, 10.5, 10.3515625)","(1.65, 2.04, 2.0315254237288136)"
08-01-2023 18:48:55.941784,"(4.0, 4.9, 4.8090909090909095)","(81.0, 160.0, 153.33333333333334)","(6.0, 7.4, 7.175757575757576)","(71.0, 110.0, 100.625)","(91.0, 180.0, 165.71428571428572)","(26.0, 32.0, 31.625)","(8.5, 10.5, 10.341666666666667)","(1.65, 2.04, 2.0350877192982457)"
08-01-2023 18:48:57.206496,"(4.0, 4.9, 4.774358974358974)","(81.0, 160.0, 153.33333333333334)","(6.0, 7.2, 7.180645161290323)","(71.0, 110.0, 100.625)","(91.0, 180.0, 165.71428571428572)","(26.0, 32.0, 30.814814814814813)","(8.5, 10.5, 10.288461538461538)","(1.65, 2.04, 2.0325)"
08-01-2023 18:48:58.501424,"(4.0, 4.9, 4.769333333333334)","(81.0, 160.0, 153.33333333333334)","(6.0, 7.2, 7.094736842105263)","(71.0, 110.0, 103.75)","(91.0, 180.0, 165.71428571428572)","(26.0, 32.0, 30.11764705882353)","(8.5, 10.5, 10.206896551724139)","(1.65, 2.04, 2.0396875)"
08-01-2023 18:48:59.854850,"(4.0, 4.9, 4.794623655913979)","(81.0, 160.0, 153.33333333333334)","(6.0, 7.2, 7.1)","(71.0, 110.0, 104.28571428571429)","(81.0, 180.0, 165.71428571428572)","(26.0, 32.0, 30.08)","(8.5, 10.5, 10.169642857142858)","(1.65, 2.04, 2.034)"
08-01-2023 18:49:01.181789,"(4.0, 4.9, 4.792631578947368)","(81.0, 160.0, 147.27272727272728)","(6.0, 7.2, 7.186206896551724)","(71.0, 110.0, 104.28571428571429)","(81.0, 180.0, 165.71428571428572)","(26.0, 32.0, 30.96551724137931)","(8.5, 10.5, 10.1171875)","(1.65, 2.06, 2.0346762589928056)"
08-01-2023 18:49:02.474241,"(4.0, 4.9, 4.77710843373494)","(81.0, 150.0, 153.33333333333334)","(6.0, 7.2, 7.089473684210526)","(71.0, 110.0, 106.92307692307692)","(81.0, 180.0, 166.0)","(26.0, 32.0, 31.217391304347828)","(8.5, 10.5, 10.247252747252748)","(1.65, 2.06, 2.056716417910448)"
08-01-2023 18:49:03.810825,"(4.0, 4.8, 4.742307692307692)","(81.0, 160.0, 153.33333333333334)","(6.0, 7.2, 6.994339622641509)","(71.0, 130.0, 106.92307692307692)","(81.0, 170.0, 166.0)","(26.0, 32.0, 31.217391304347828)","(8.5, 10.5, 10.235632183908045)","(1.65, 2.06, 2.0597446808510638)"
08-01-2023 18:49:05.287437,"(4.0, 4.8, 4.741176470588235)","(81.0, 160.0, 150.0)","(6.0, 7.0, 7.0452830188679245)","(71.0, 130.0, 106.92307692307692)","(81.0, 170.0, 170.9090909090909)","(26.0, 32.0, 31.0625)","(8.5, 10.5, 9.741935483870968)","(1.65, 2.08, 2.05724907063197)"
08-01-2023 18:49:06.604169,"(3.9, 4.8, 4.726829268292683)","(81.0, 160.0, 150.0)","(6.0, 7.2, 7.029166666666667)","(81.0, 130.0, 106.92307692307692)","(81.0, 180.0, 170.9090909090909)","(26.0, 32.0, 31.03030303030303)","(8.5, 9.8, 9.888607594936708)","(1.65, 2.08, 2.0614473684210526)"
08-01-2023 18:49:07.868288,"(3.9, 4.8, 4.726829268292683)","(81.0, 160.0, 150.0)","(6.0, 7.2, 7.059259259259259)","(81.0, 130.0, 105.0)","(81.0, 180.0, 170.9090909090909)","(26.0, 32.0, 31.03030303030303)","(8.5, 10.0, 9.825742574257426)","(1.65, 2.08, 2.0659504132231405)"
08-01-2023 18:49:09.212463,"(3.9, 4.8, 4.732352941176471)","(81.0, 160.0, 150.0)","(6.0, 7.2, 7.059259259259259)","(81.0, 130.0, 105.0)","(81.0, 180.0, 166.0)","(26.0, 32.0, 31.03030303030303)","(8.5, 10.0, 9.805825242718447)","(1.65, 2.08, 2.0698281786941584)"
08-01-2023 18:49:10.434827,"(3.9, 4.8, 4.732352941176471)","(81.0, 160.0, 150.0)","(6.0, 7.2, 7.056603773584905)","(81.0, 130.0, 105.0)","(81.0, 170.0, 166.0)","(26.0, 32.0, 31.03030303030303)","(8.5, 10.0, 9.827450980392157)","(1.65, 2.08, 2.0268702290076335)"
08-01-2023 18:49:11.739571,"(3.9, 4.8, 4.734285714285714)","(81.0, 160.0, 150.0)","(6.0, 7.2, 6.993814432989691)","(81.0, 130.0, 105.0)","(81.0, 170.0, 166.0)","(26.0, 32.0, 33.8421052631579)","(8.5, 10.0, 9.832380952380952)","(1.65, 2.08, 2.045771812080537)"
08-01-2023 18:49:13.012068,"(3.9, 4.8, 4.763636363636364)","(81.0, 160.0, 150.0)","(6.0, 7.0, 7.052941176470588)","(81.0, 130.0, 105.0)","(81.0, 170.0, 166.0)","(26.0, 34.0, 33.857142857142854)","(8.5, 10.0, 9.825742574257426)","(1.65, 2.06, 2.03769696969697)"
08-01-2023 18:49:14.282127,"(3.9, 4.8, 4.7625)","(81.0, 160.0, 150.0)","(6.0, 7.2, 7.061111111111111)","(81.0, 130.0, 105.0)","(81.0, 170.0, 166.0)","(26.0, 34.0, 33.857142857142854)","(8.5, 10.0, 9.825742574257426)","(1.65, 2.06, 2.031908396946565)"
08-01-2023 18:49:15.583935,"(3.9, 4.8, 4.765714285714286)","(81.0, 160.0, 150.0)","(6.0, 7.2, 7.08)","(81.0, 130.0, 105.0)","(81.0, 170.0, 166.0)","(26.0, 34.0, 33.857142857142854)","(8.5, 10.0, 9.853061224489796)","(1.65, 2.06, 2.024)"
08-01-2023 18:49:16.755585,"(3.9, 4.8, 4.765714285714286)","(81.0, 160.0, 150.0)","(6.0, 7.2, 7.08)","(81.0, 130.0, 105.0)","(81.0, 170.0, 166.0)","(26.0, 34.0, 33.857142857142854)","(8.5, 10.0, 9.853061224489796)","(1.65, 2.04, 2.024)"
08-01-2023 18:49:18.045035,"(3.9, 4.8, 4.794117647058823)","(81.0, 160.0, 140.0)","(6.0, 7.2, 7.013333333333334)","(81.0, 130.0, 107.5)","(81.0, 170.0, 166.0)","(26.0, 34.0, 33.32142857142857)","(8.5, 10.0, 9.851428571428572)","(1.65, 2.04, 1.9953932584269662)"
08-01-2023 18:49:19.823190,"(3.9, 4.9, 4.777922077922078)","(81.0, 160.0, 140.0)","(6.0, 7.2, 7.052631578947368)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 166.0)","(26.0, 34.0, 33.26923076923077)","(8.5, 10.0, 10.03763440860215)","(1.65, 2.02, 1.9985034013605443)"
08-01-2023 18:49:21.252770,"(3.9, 4.9, 4.777922077922078)","(81.0, 160.0, 140.0)","(6.0, 7.2, 7.095774647887324)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 166.0)","(26.0, 34.0, 33.47826086956522)","(8.5, 10.5, 10.028735632183908)","(1.65, 2.06, 2.0197014925373136)"
08-01-2023 18:49:22.569270,"(3.9, 4.8, 4.79375)","(81.0, 160.0, 140.0)","(6.0, 7.2, 7.095774647887324)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 166.0)","(26.0, 34.0, 33.45454545454545)","(8.5, 10.5, 9.88936170212766)","(1.65, 2.02, 2.0197014925373136)"
08-01-2023 18:49:23.849998,"(3.9, 4.8, 4.79375)","(81.0, 160.0, 140.0)","(6.0, 7.2, 7.095774647887324)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 166.0)","(26.0, 34.0, 33.45454545454545)","(8.5, 10.5, 9.902083333333334)","(1.65, 2.02, 2.0185915492957744)"
08-01-2023 18:49:25.131828,"(3.9, 4.8, 4.79375)","(81.0, 160.0, 140.0)","(6.0, 7.2, 7.095774647887324)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 166.0)","(26.0, 34.0, 33.45454545454545)","(8.5, 10.5, 9.741935483870968)","(1.65, 2.02, 2.0118032786885247)"
08-01-2023 18:49:26.299369,"(3.9, 4.8, 4.79375)","(81.0, 160.0, 140.0)","(6.0, 7.2, 7.133333333333334)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 166.0)","(26.0, 34.0, 33.47826086956522)","(8.5, 10.0, 9.692307692307692)","(1.65, 2.04, 2.0118032786885247)"
08-01-2023 18:49:27.461917,"(3.9, 4.8, 4.793333333333333)","(81.0, 160.0, 140.0)","(6.0, 7.2, 7.133333333333334)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 166.0)","(26.0, 34.0, 33.47826086956522)","(8.5, 10.0, 9.692307692307692)","(1.65, 2.04, 2.011755102040816)"
08-01-2023 18:49:28.578331,"(3.9, 4.8, 4.793333333333333)","(81.0, 160.0, 140.0)","(6.0, 7.2, 7.133333333333334)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 166.0)","(26.0, 34.0, 33.47826086956522)","(8.5, 10.0, 9.692307692307692)","(1.65, 2.04, 2.011755102040816)"
08-01-2023 18:49:29.768585,"(3.9, 4.8, 4.793333333333333)","(81.0, 160.0, 150.0)","(6.0, 7.2, 7.133333333333334)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 166.0)","(26.0, 34.0, 33.47826086956522)","(8.5, 10.0, 9.783783783783784)","(1.65, 2.04, 2.01072)"
08-01-2023 18:49:31.005512,"(3.9, 4.8, 4.793548387096774)","(81.0, 160.0, 150.0)","(6.0, 7.2, 7.133333333333334)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 166.0)","(26.0, 34.0, 33.47826086956522)","(8.5, 10.0, 9.77142857142857)","(1.65, 2.04, 2.010836653386454)"
08-01-2023 18:49:32.193175,"(3.9, 4.8, 4.793548387096774)","(81.0, 160.0, 150.0)","(6.0, 7.2, 7.133333333333334)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 166.0)","(26.0, 34.0, 33.47826086956522)","(8.5, 10.0, 9.77142857142857)","(1.65, 2.04, 2.010836653386454)"
08-01-2023 18:49:33.348727,"(3.9, 4.9, 4.770731707317074)","(81.0, 160.0, 147.0)","(6.0, 7.2, 7.133333333333334)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 166.0)","(26.0, 34.0, 33.42857142857143)","(8.5, 10.0, 9.766666666666666)","(1.65, 2.04, 2.010836653386454)"
08-01-2023 18:49:34.509208,"(3.9, 4.9, 4.770731707317074)","(81.0, 160.0, 143.33333333333334)","(6.0, 7.2, 7.133333333333334)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 166.0)","(26.0, 34.0, 33.351351351351354)","(8.5, 10.0, 9.766666666666666)","(1.65, 2.04, 2.0062672811059907)"
08-01-2023 18:49:35.729430,"(3.9, 4.9, 4.765822784810127)","(81.0, 160.0, 124.54545454545455)","(6.0, 7.2, 7.133333333333334)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 166.0)","(26.0, 34.0, 33.351351351351354)","(8.5, 10.0, 9.766666666666666)","(1.65, 2.04, 2.012686567164179)"
08-01-2023 18:49:36.933560,"(3.9, 4.9, 4.765822784810127)","(81.0, 150.0, 124.54545454545455)","(6.0, 7.2, 7.133333333333334)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 175.83333333333334)","(26.0, 34.0, 33.31428571428572)","(8.5, 10.0, 9.766666666666666)","(1.65, 2.04, 2.012686567164179)"
08-01-2023 18:49:38.134438,"(3.9, 4.9, 4.765822784810127)","(81.0, 150.0, 124.54545454545455)","(6.0, 7.2, 7.133333333333334)","(81.0, 130.0, 106.3157894736842)","(81.0, 180.0, 166.66666666666669)","(26.0, 34.0, 33.31428571428572)","(8.5, 10.0, 9.766666666666666)","(1.65, 2.04, 2.012686567164179)"
08-01-2023 18:49:39.204214,"(3.9, 4.9, 4.765822784810127)","(81.0, 150.0, 124.54545454545455)","(6.0, 7.2, 7.133333333333334)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 166.66666666666669)","(26.0, 34.0, 33.31428571428572)","(8.5, 10.0, 9.766666666666666)","(1.65, 2.04, 2.012686567164179)"
08-01-2023 18:49:40.356547,"(3.9, 4.9, 4.765822784810127)","(81.0, 150.0, 124.54545454545455)","(6.0, 7.2, 7.133333333333334)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 166.66666666666669)","(26.0, 34.0, 33.31428571428572)","(8.5, 10.0, 9.766666666666666)","(1.65, 2.04, 2.012686567164179)"
08-01-2023 18:49:41.620697,"(3.9, 4.9, 4.765822784810127)","(81.0, 150.0, 124.54545454545455)","(6.0, 7.2, 7.133333333333334)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 166.66666666666669)","(26.0, 34.0, 33.31428571428572)","(8.5, 10.0, 9.804651162790698)","(1.65, 2.04, 2.0158878504672897)"
08-01-2023 18:49:42.946445,"(3.9, 4.9, 4.765822784810127)","(81.0, 150.0, 124.54545454545455)","(6.0, 7.2, 7.133333333333334)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 166.66666666666669)","(26.0, 34.0, 33.31428571428572)","(8.5, 10.0, 9.821276595744681)","(1.65, 2.02, 2.0016)"
08-01-2023 18:49:44.161294,"(3.9, 4.9, 4.765822784810127)","(81.0, 150.0, 124.54545454545455)","(6.0, 7.2, 7.133333333333334)","(81.0, 130.0, 106.3157894736842)","(81.0, 170.0, 168.0)","(26.0, 34.0, 33.31428571428572)","(8.5, 10.0, 9.86)","(1.65, 2.02, 1.99264)"
08-01-2023 18:49:45.263150,"(3.9, 4.9, 4.769333333333334)","(81.0, 150.0, 130.9090909090909)","(6.0, 7.2, 7.133333333333334)","(81.0, 130.0, 106.3157894736842)","(81.0, 180.0, 172.5)","(26.0, 34.0, 33.31428571428572)","(8.5, 10.0, 9.86)","(1.65, 2.02, 1.99264)"
08-01-2023 18:49:46.373722,"(3.9, 4.9, 4.769333333333334)","(81.0, 150.0, 130.9090909090909)","(6.0, 7.2, 7.133333333333334)","(81.0, 130.0, 100.0)","(81.0, 180.0, 172.5)","(26.0, 34.0, 33.31428571428572)","(8.5, 10.0, 9.86)","(1.65, 2.02, 1.99264)"
08-01-2023 18:49:47.543494,"(3.9, 4.9, 4.769333333333334)","(81.0, 150.0, 130.9090909090909)","(6.0, 7.2, 7.133333333333334)","(81.0, 130.0, 115.83333333333334)","(81.0, 180.0, 172.5)","(26.0, 34.0, 33.31428571428572)","(8.5, 10.0, 9.86)","(1.65, 2.02, 1.9962068965517241)"
08-01-2023 18:49:48.713967,"(3.9, 4.9, 4.7886075949367095)","(81.0, 150.0, 132.85714285714286)","(6.0, 7.2, 7.133333333333334)","(81.0, 120.0, 115.0)","(81.0, 180.0, 170.0)","(26.0, 34.0, 33.31428571428572)","(8.5, 10.0, 9.872727272727273)","(1.65, 2.0, 1.9926666666666666)"
08-01-2023 18:49:49.956448,"(3.9, 4.9, 4.7886075949367095)","(81.0, 150.0, 132.85714285714286)","(6.0, 7.2, 7.133333333333334)","(81.0, 120.0, 115.0)","(81.0, 180.0, 170.0)","(26.0, 34.0, 33.31428571428572)","(8.5, 10.0, 9.872727272727273)","(1.65, 2.0, 1.9922222222222221)"
08-01-2023 18:49:51.172562,"(3.9, 4.9, 4.802702702702703)","(81.0, 150.0, 132.0)","(6.0, 7.2, 7.098181818181819)","(81.0, 120.0, 102.36842105263158)","(81.0, 180.0, 170.0)","(26.0, 34.0, 33.31428571428572)","(8.5, 10.0, 9.964285714285714)","(1.65, 2.0, 1.9922222222222221)"
08-01-2023 18:49:52.429204,"(3.9, 4.9, 4.801369863013699)","(81.0, 150.0, 138.0)","(6.0, 7.2, 7.092307692307692)","(81.0, 130.0, 102.36842105263158)","(91.0, 180.0, 170.0)","(26.0, 34.0, 33.31428571428572)","(8.5, 10.0, 10.042105263157895)","(1.65, 2.0, 1.9696385542168675)"
08-01-2023 18:49:53.642108,"(3.9, 4.9, 4.8464285714285715)","(81.0, 150.0, 138.0)","(6.0, 7.2, 7.092307692307692)","(81.0, 130.0, 106.3157894736842)","(91.0, 180.0, 170.0)","(26.0, 34.0, 33.31428571428572)","(8.5, 10.5, 10.06842105263158)","(1.65, 1.98, 1.9706521739130434)"
08-01-2023 18:49:54.876701,"(3.9, 4.9, 4.8464285714285715)","(81.0, 150.0, 138.0)","(6.0, 7.2, 7.141666666666667)","(81.0, 130.0, 106.3157894736842)","(91.0, 180.0, 170.0)","(26.0, 34.0, 33.31428571428572)","(8.5, 10.5, 10.069148936170214)","(1.65, 1.98, 1.9726495726495725)"
08-01-2023 18:49:56.023378,"(3.9, 4.9, 4.818181818181818)","(81.0, 150.0, 138.0)","(6.0, 7.2, 7.13)","(81.0, 130.0, 106.3157894736842)","(91.0, 180.0, 170.0)","(26.0, 34.0, 33.31428571428572)","(8.5, 10.5, 10.069148936170214)","(1.65, 1.98, 1.9726495726495725)"
08-01-2023 18:49:57.299903,"(3.9, 4.9, 4.841304347826087)","(81.0, 150.0, 138.0)","(6.0, 7.2, 7.089361702127659)","(81.0, 130.0, 106.3157894736842)","(91.0, 180.0, 170.0)","(26.0, 34.0, 33.39393939393939)","(8.5, 10.5, 10.073684210526316)","(1.65, 1.98, 1.9705343511450382)"
08-01-2023 18:49:58.688592,"(3.9, 4.9, 4.8939393939393945)","(81.0, 150.0, 138.0)","(6.0, 7.2, 7.089361702127659)","(81.0, 130.0, 106.3157894736842)","(91.0, 180.0, 170.0)","(26.0, 34.0, 33.39393939393939)","(8.5, 10.5, 10.073684210526316)","(1.65, 1.98, 1.9705343511450382)"
08-01-2023 18:50:00.038154,"(3.9, 4.9, 4.8939393939393945)","(81.0, 150.0, 138.0)","(6.0, 7.2, 7.127272727272727)","(81.0, 130.0, 106.3157894736842)","(91.0, 180.0, 170.0)","(26.0, 34.0, 33.39393939393939)","(8.5, 10.5, 10.045454545454545)","(1.65, 1.98, 1.98116)"
08-01-2023 18:50:01.418076,"(3.9, 5.0, 4.859047619047619)","(81.0, 150.0, 145.0)","(6.0, 7.2, 7.091304347826087)","(81.0, 130.0, 110.43478260869566)","(91.0, 180.0, 170.0)","(26.0, 34.0, 33.39393939393939)","(8.5, 10.5, 10.065217391304348)","(1.65, 1.99, 1.9661111111111111)"
08-01-2023 18:50:02.711673,"(3.9, 5.0, 4.859047619047619)","(81.0, 150.0, 135.0)","(6.0, 7.2, 7.091304347826087)","(81.0, 130.0, 112.6923076923077)","(91.0, 180.0, 170.0)","(26.0, 34.0, 33.39393939393939)","(8.5, 10.5, 10.065217391304348)","(1.65, 1.98, 1.9661111111111111)"
08-01-2023 18:50:04.133385,"(3.9, 5.0, 4.859047619047619)","(81.0, 150.0, 130.0)","(6.0, 7.2, 7.302631578947369)","(81.0, 130.0, 111.78571428571428)","(91.0, 180.0, 172.14285714285714)","(26.0, 34.0, 35.666666666666664)","(8.5, 10.5, 10.277777777777779)","(1.65, 1.98, 1.962394366197183)"
08-01-2023 18:50:05.430442,"(3.9, 4.7, 4.670930232558139)","(81.0, 160.0, 130.0)","(6.0, 7.4, 7.415189873417722)","(81.0, 130.0, 111.78571428571428)","(91.0, 190.0, 172.14285714285714)","(26.0, 36.0, 35.666666666666664)","(8.5, 11.0, 10.257142857142858)","(1.65, 1.98, 1.96425)"
08-01-2023 18:50:06.730291,"(3.9, 4.7, 4.666666666666667)","(81.0, 160.0, 130.0)","(6.0, 7.6, 7.557575757575758)","(81.0, 130.0, 113.0)","(91.0, 190.0, 172.14285714285714)","(26.0, 36.0, 35.666666666666664)","(8.5, 11.0, 10.257142857142858)","(1.65, 1.97, 1.9590434782608694)"
08-01-2023 18:50:08.059366,"(3.9, 4.7, 4.6647058823529415)","(81.0, 160.0, 130.0)","(6.0, 7.6, 7.545098039215686)","(81.0, 130.0, 104.54545454545455)","(91.0, 190.0, 162.22222222222223)","(26.0, 36.0, 35.75)","(8.5, 11.0, 10.380132450331127)","(1.65, 1.97, 1.9950980392156863)"
08-01-2023 18:50:09.340784,"(3.9, 4.8, 4.6447552447552445)","(81.0, 160.0, 130.0)","(6.0, 7.6, 7.545098039215686)","(81.0, 130.0, 104.54545454545455)","(91.0, 190.0, 162.22222222222223)","(26.0, 36.0, 35.75)","(8.5, 11.0, 9864.01081081081)","(1.65, 2.0, 9998.5)"
08-01-2023 18:50:10.539487,"(3.9, 99998, 9998.5)","(81.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(1.65, 99998, 9998.5)"
08-01-2023 18:50:11.706821,"(3.9, 99998, 9998.5)","(81.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(1.65, 99998, 9998.5)"
