,Acapulco,Why Not Emily,Talent Show,Barts Girl,Cindys Pride,Chi Foose
08-12-2022 13:46:34.617416,"(5.0, 7.2, 7.066666666666666)","(31.0, 95.0, 64.13793103448276)","(2.7, 3.25, 3.1635135135135135)","(10.0, 17.0, 15.06060606060606)","(1.85, 2.18, 2.1704000000000003)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:35.688807,"(5.0, 7.2, 7.133333333333334)","(31.0, 90.0, 67.94117647058823)","(2.7, 3.25, 3.1635135135135135)","(10.0, 17.0, 14.762295081967213)","(1.85, 2.18, 2.1704000000000003)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:36.770355,"(5.0, 7.2, 7.133333333333334)","(31.0, 90.0, 70.51282051282051)","(2.7, 3.25, 3.1635135135135135)","(10.0, 16.5, 15.166666666666666)","(1.85, 2.18, 2.1704000000000003)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:37.808250,"(5.0, 7.2, 7.066666666666666)","(31.0, 90.0, 70.51282051282051)","(2.7, 3.25, 3.1635135135135135)","(10.0, 16.0, 15.166666666666666)","(1.85, 2.18, 2.1704000000000003)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:38.889631,"(5.0, 7.2, 7.133333333333334)","(31.0, 90.0, 71.05263157894737)","(2.7, 3.25, 3.1635135135135135)","(10.0, 16.0, 15.166666666666666)","(1.85, 2.18, 2.1704000000000003)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:39.958666,"(5.0, 7.2, 7.066666666666666)","(41.0, 90.0, 71.05263157894737)","(2.7, 3.25, 3.1635135135135135)","(11.0, 16.0, 14.625)","(1.85, 2.18, 2.1575)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:41.038488,"(5.0, 7.4, 7.033333333333333)","(41.0, 90.0, 66.52173913043478)","(2.7, 3.25, 3.1635135135135135)","(11.0, 16.0, 14.625)","(1.85, 2.18, 2.1704000000000003)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:41.998917,"(5.0, 7.4, 7.085714285714285)","(41.0, 90.0, 66.52173913043478)","(2.7, 3.25, 3.1635135135135135)","(11.0, 16.0, 14.625)","(1.85, 2.18, 2.1704000000000003)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:42.932550,"(5.0, 7.4, 7.085714285714285)","(41.0, 90.0, 66.52173913043478)","(2.7, 3.25, 3.1635135135135135)","(11.0, 16.0, 14.625)","(1.85, 2.18, 2.1704000000000003)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:44.010438,"(5.0, 7.4, 7.085714285714285)","(41.0, 90.0, 66.52173913043478)","(2.7, 3.25, 3.1635135135135135)","(11.0, 16.0, 14.625)","(1.85, 2.18, 2.1704000000000003)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:45.135171,"(5.0, 7.4, 7.228571428571429)","(41.0, 90.0, 65.95238095238095)","(2.7, 3.25, 3.1635135135135135)","(11.0, 16.0, 14.625)","(1.85, 2.18, 2.1704000000000003)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:46.259287,"(5.0, 7.6, 7.2444444444444445)","(41.0, 85.0, 68.33333333333333)","(2.7, 3.25, 3.1025)","(11.0, 16.0, 15.148148148148149)","(1.85, 2.18, 2.19741935483871)","(81.0, 360.0, 249.16666666666669)"
08-12-2022 13:46:47.456892,"(5.0, 7.4, 7.2)","(41.0, 85.0, 64.21052631578948)","(2.7, 3.15, 3.1022522522522524)","(11.0, 16.0, 14.909090909090908)","(1.85, 2.2, 2.1966666666666668)","(81.0, 360.0, 249.16666666666669)"
08-12-2022 13:46:48.688252,"(5.0, 7.4, 7.26)","(41.0, 80.0, 63.333333333333336)","(2.7, 3.15, 3.102212389380531)","(11.0, 16.0, 14.909090909090908)","(1.85, 2.2, 2.203673469387755)","(81.0, 360.0, 249.16666666666669)"
08-12-2022 13:46:49.911978,"(5.0, 7.6, 7.557142857142857)","(41.0, 80.0, 61.81818181818182)","(2.7, 3.15, 3.102212389380531)","(11.0, 16.0, 15.181818181818182)","(1.85, 2.22, 2.202745098039216)","(81.0, 360.0, 249.16666666666669)"
08-12-2022 13:46:51.112033,"(5.0, 7.6, 7.566666666666666)","(41.0, 80.0, 62.857142857142854)","(2.7, 3.15, 3.102212389380531)","(11.0, 16.0, 15.181818181818182)","(1.85, 2.22, 2.2062500000000003)","(81.0, 360.0, 249.16666666666669)"
08-12-2022 13:46:52.350336,"(5.0, 7.6, 7.566666666666666)","(41.0, 80.0, 58.57142857142857)","(2.7, 3.15, 3.102212389380531)","(11.0, 16.0, 15.181818181818182)","(1.85, 2.22, 2.2008695652173915)","(81.0, 360.0, 249.16666666666669)"
08-12-2022 13:46:53.460262,"(5.0, 7.6, 7.566666666666666)","(41.0, 80.0, 58.57142857142857)","(2.7, 3.15, 3.102212389380531)","(11.0, 16.0, 15.181818181818182)","(1.85, 2.22, 2.2008695652173915)","(81.0, 360.0, 249.16666666666669)"
08-12-2022 13:46:54.466495,"(5.0, 7.6, 7.566666666666666)","(41.0, 75.0, 63.888888888888886)","(2.7, 3.15, 3.102212389380531)","(11.0, 16.0, 15.181818181818182)","(1.85, 2.22, 2.2053333333333334)","(81.0, 360.0, 226.66666666666669)"
08-12-2022 13:46:55.433391,"(5.0, 7.6, 7.475)","(41.0, 75.0, 59.32432432432432)","(2.7, 3.15, 3.1018939393939395)","(11.0, 16.0, 14.96875)","(1.85, 2.22, 2.2081967213114755)","(81.0, 340.0, 223.125)"
08-12-2022 13:46:56.495206,"(5.0, 7.6, 7.475)","(41.0, 75.0, 58.90243902439025)","(2.7, 3.15, 3.1018939393939395)","(11.0, 15.5, 14.96875)","(1.85, 2.22, 2.216)","(81.0, 340.0, 223.125)"
08-12-2022 13:46:57.625062,"(5.0, 7.6, 7.391304347826087)","(41.0, 75.0, 58.90243902439025)","(2.7, 3.15, 3.1018939393939395)","(11.0, 15.5, 14.957446808510639)","(1.85, 2.24, 2.2291891891891895)","(81.0, 340.0, 223.125)"
08-12-2022 13:46:58.746977,"(5.0, 7.4, 7.383333333333334)","(41.0, 75.0, 59.666666666666664)","(2.7, 3.15, 3.1018939393939395)","(11.0, 15.5, 14.727272727272727)","(1.85, 2.24, 2.2144680851063834)","(81.0, 340.0, 223.125)"
08-12-2022 13:46:59.791117,"(5.0, 7.4, 7.383333333333334)","(41.0, 75.0, 59.666666666666664)","(2.7, 3.15, 3.1018939393939395)","(11.0, 15.5, 14.470588235294118)","(1.85, 2.24, 2.214857142857143)","(81.0, 340.0, 193.33333333333334)"
08-12-2022 13:47:00.770220,"(5.0, 7.6, 7.435294117647059)","(41.0, 75.0, 61.857142857142854)","(2.7, 3.15, 3.1094594594594596)","(11.0, 14.5, 14.470588235294118)","(1.85, 2.22, 2.214857142857143)","(81.0, 340.0, 193.33333333333334)"
08-12-2022 13:47:01.846236,"(5.0, 7.6, 7.435294117647059)","(41.0, 75.0, 61.857142857142854)","(2.7, 3.15, 3.1194444444444445)","(11.0, 14.5, 14.366666666666667)","(1.85, 2.22, 2.2159090909090913)","(81.0, 340.0, 193.33333333333334)"
08-12-2022 13:47:02.975598,"(5.0, 7.4, 7.366666666666667)","(41.0, 75.0, 61.857142857142854)","(2.7, 3.15, 3.1194444444444445)","(11.0, 14.5, 14.25)","(1.85, 2.22, 2.2159090909090913)","(81.0, 340.0, 193.33333333333334)"
08-12-2022 13:47:04.092701,"(5.0, 7.4, 7.342857142857143)","(41.0, 75.0, 61.857142857142854)","(2.7, 3.15, 3.1194444444444445)","(11.0, 14.5, 14.25)","(1.85, 2.22, 2.2159090909090913)","(81.0, 340.0, 205.0)"
08-12-2022 13:47:05.123383,"(5.0, 7.4, 7.366666666666667)","(41.0, 75.0, 61.857142857142854)","(2.7, 3.15, 3.1194444444444445)","(11.0, 14.5, 14.25)","(1.85, 2.22, 2.2160869565217394)","(81.0, 330.0, 192.72727272727272)"
08-12-2022 13:47:06.151793,"(5.0, 7.4, 7.300000000000001)","(41.0, 75.0, 61.857142857142854)","(2.7, 3.15, 3.1194444444444445)","(11.0, 14.5, 14.305555555555555)","(1.85, 2.22, 2.215135135135135)","(81.0, 320.0, 197.5)"
08-12-2022 13:47:07.165708,"(5.0, 7.4, 7.366666666666667)","(41.0, 75.0, 61.857142857142854)","(2.7, 3.2, 3.1333333333333333)","(11.0, 14.5, 14.458333333333334)","(1.85, 2.22, 2.2172093023255814)","(81.0, 320.0, 195.55555555555554)"
08-12-2022 13:47:08.136445,"(5.0, 7.4, 7.28)","(41.0, 75.0, 61.857142857142854)","(2.7, 3.2, 3.1333333333333333)","(11.0, 14.5, 14.458333333333334)","(1.85, 2.22, 2.2159090909090913)","(81.0, 320.0, 195.55555555555554)"
08-12-2022 13:47:09.216835,"(5.0, 7.6, 7.325)","(41.0, 75.0, 61.857142857142854)","(2.7, 3.2, 3.1333333333333333)","(11.0, 14.5, 14.366666666666667)","(1.85, 2.22, 2.2159090909090913)","(81.0, 320.0, 195.55555555555554)"
08-12-2022 13:47:10.273591,"(5.0, 7.4, 7.333333333333334)","(41.0, 75.0, 61.857142857142854)","(2.7, 3.2, 3.1333333333333333)","(11.0, 14.5, 14.366666666666667)","(1.85, 2.22, 2.2159090909090913)","(81.0, 320.0, 195.55555555555554)"
08-12-2022 13:47:11.337923,"(5.0, 7.4, 7.311111111111112)","(41.0, 75.0, 62.22222222222222)","(2.7, 3.2, 3.1333333333333333)","(11.0, 14.5, 14.261904761904763)","(1.85, 2.22, 2.2159090909090913)","(81.0, 320.0, 282.0)"
08-12-2022 13:47:12.456782,"(5.0, 7.4, 7.342857142857143)","(41.0, 75.0, 62.22222222222222)","(2.7, 3.2, 3.1333333333333333)","(11.0, 14.5, 14.423076923076923)","(1.85, 2.22, 2.2159090909090913)","(81.0, 310.0, 282.0)"
08-12-2022 13:47:13.573848,"(5.0, 7.4, 7.266666666666667)","(41.0, 75.0, 62.22222222222222)","(2.7, 3.2, 3.1333333333333333)","(11.0, 14.5, 14.275)","(1.85, 2.22, 2.2159090909090913)","(81.0, 310.0, 216.66666666666666)"
08-12-2022 13:47:14.636288,"(5.0, 7.4, 7.342857142857143)","(41.0, 75.0, 60.625)","(2.7, 3.2, 3.1333333333333333)","(11.0, 14.5, 14.275)","(1.85, 2.22, 2.2172093023255814)","(81.0, 310.0, 202.5)"
08-12-2022 13:47:15.715914,"(5.0, 7.4, 7.327272727272727)","(41.0, 75.0, 60.625)","(2.7, 3.2, 3.14)","(11.0, 14.5, 13.714285714285714)","(1.85, 2.22, 2.2175000000000002)","(81.0, 300.0, 206.9230769230769)"
08-12-2022 13:47:16.648438,"(5.0, 7.4, 7.311111111111112)","(41.0, 75.0, 60.625)","(2.7, 3.2, 3.14)","(11.0, 14.0, 13.714285714285714)","(1.85, 2.22, 2.2196610169491526)","(81.0, 290.0, 198.23529411764707)"
08-12-2022 13:47:17.722353,"(5.0, 7.6, 7.473684210526316)","(41.0, 75.0, 62.22222222222222)","(2.7, 3.1, 3.0886792452830187)","(11.0, 14.0, 13.666666666666666)","(1.85, 2.24, 2.2150000000000003)","(81.0, 290.0, 198.23529411764707)"
08-12-2022 13:47:18.828421,"(5.0, 7.6, 7.49090909090909)","(41.0, 75.0, 62.22222222222222)","(2.7, 3.1, 3.058333333333333)","(11.0, 14.5, 13.590909090909092)","(1.85, 2.24, 2.2195454545454547)","(81.0, 290.0, 198.23529411764707)"
08-12-2022 13:47:19.929267,"(5.0, 7.6, 7.466666666666667)","(41.0, 75.0, 62.22222222222222)","(2.7, 3.1, 3.0538461538461537)","(11.0, 14.5, 13.666666666666666)","(1.85, 2.24, 2.22)","(81.0, 290.0, 198.23529411764707)"
08-12-2022 13:47:21.020881,"(5.0, 7.6, 7.490909090909091)","(41.0, 75.0, 62.22222222222222)","(2.7, 3.15, 3.0576923076923075)","(11.0, 14.5, 13.833333333333334)","(1.85, 2.24, 2.265)","(81.0, 290.0, 196.66666666666666)"
08-12-2022 13:47:21.911421,"(5.0, 7.6, 7.52)","(41.0, 75.0, 61.857142857142854)","(2.7, 3.15, 3.0576923076923075)","(11.0, 14.0, 13.833333333333334)","(1.85, 2.3, 2.265)","(81.0, 290.0, 196.66666666666666)"
08-12-2022 13:47:22.979539,"(5.0, 7.6, 7.472727272727273)","(41.0, 70.0, 66.25)","(2.7, 3.1, 3.075)","(11.0, 14.0, 13.833333333333334)","(1.85, 2.26, 2.235)","(81.0, 280.0, 181.0)"
08-12-2022 13:47:24.129305,"(5.0, 7.6, 7.490909090909091)","(41.0, 70.0, 61.20689655172414)","(2.7, 3.1, 3.075)","(11.0, 14.0, 13.833333333333334)","(1.85, 2.26, 2.229230769230769)","(81.0, 280.0, 172.0)"
08-12-2022 13:47:25.232476,"(5.0, 7.6, 7.525)","(41.0, 70.0, 60.294117647058826)","(2.7, 3.1, 3.075)","(11.0, 14.0, 13.833333333333334)","(1.85, 2.26, 2.229230769230769)","(81.0, 280.0, 172.0)"
08-12-2022 13:47:26.353242,"(5.0, 7.6, 7.435294117647059)","(41.0, 70.0, 61.0)","(2.7, 3.1, 3.0576923076923075)","(11.0, 14.0, 13.46875)","(1.85, 2.26, 2.2150000000000003)","(81.0, 280.0, 172.0)"
08-12-2022 13:47:27.383906,"(5.0, 7.6, 7.366666666666666)","(41.0, 70.0, 61.0)","(2.7, 3.15, 3.0375)","(11.0, 14.5, 13.46875)","(1.85, 2.26, 2.2157894736842105)","(81.0, 280.0, 172.0)"
08-12-2022 13:47:28.316501,"(5.0, 7.4, 7.3500000000000005)","(41.0, 70.0, 61.0)","(2.7, 3.1, 3.0875)","(11.0, 14.5, 13.46875)","(1.85, 2.26, 2.2150000000000003)","(81.0, 280.0, 172.0)"
08-12-2022 13:47:29.430677,"(5.5, 7.4, 7.375)","(41.0, 70.0, 61.0)","(2.7, 3.1, 3.0875)","(11.0, 14.5, 14.153846153846153)","(1.95, 2.22, 2.215294117647059)","(91.0, 280.0, 172.0)"
08-12-2022 13:47:30.535077,"(5.5, 7.4, 7.3500000000000005)","(41.0, 70.0, 61.0)","(2.7, 3.1, 3.0875)","(11.0, 15.0, 14.176470588235293)","(1.95, 2.22, 2.2141818181818183)","(91.0, 280.0, 175.0)"
08-12-2022 13:47:31.593015,"(5.5, 7.6, 7.413333333333333)","(41.0, 70.0, 60.172413793103445)","(2.7, 3.1, 3.081818181818182)","(11.0, 14.5, 14.357142857142858)","(1.95, 2.26, 2.2193548387096773)","(91.0, 280.0, 175.0)"
08-12-2022 13:47:32.765917,"(5.5, 7.6, 7.25)","(41.0, 70.0, 60.5)","(2.7, 3.1, 3.055555555555556)","(11.0, 14.5, 13.9375)","(1.95, 2.26, 2.2193548387096773)","(91.0, 280.0, 175.0)"
08-12-2022 13:47:33.927359,"(5.5, 7.6, 7.32)","(41.0, 70.0, 60.5)","(2.7, 3.1, 3.055555555555556)","(11.0, 15.0, 14.025)","(1.95, 2.26, 2.2193548387096773)","(91.0, 280.0, 175.0)"
08-12-2022 13:47:35.055798,"(5.5, 7.6, 7.384615384615384)","(41.0, 70.0, 61.6)","(2.7, 3.1, 3.0625)","(11.0, 15.0, 13.833333333333334)","(1.95, 2.26, 2.229268292682927)","(91.0, 280.0, 175.0)"
08-12-2022 13:47:36.313704,"(5.5, 7.6, 7.366666666666666)","(41.0, 70.0, 61.6)","(2.7, 3.1, 3.064705882352941)","(11.0, 14.0, 12.916666666666666)","(1.95, 2.24, 2.2346153846153847)","(91.0, 280.0, 175.0)"
08-12-2022 13:47:37.378148,"(5.5, 7.8, 7.64)","(41.0, 70.0, 61.6)","(2.7, 3.1, 3.064705882352941)","(11.0, 13.5, 13.318181818181818)","(1.95, 2.24, 2.230526315789474)","(91.0, 280.0, 175.0)"
08-12-2022 13:47:38.682180,"(5.5, 7.8, 7.631578947368421)","(41.0, 70.0, 61.6)","(2.7, 3.1, 3.064705882352941)","(11.0, 13.5, 13.318181818181818)","(1.95, 2.24, 2.2302702702702706)","(91.0, 280.0, 175.0)"
08-12-2022 13:47:39.854550,"(5.5, 7.8, 7.693333333333333)","(41.0, 70.0, 61.6)","(2.7, 3.1, 3.064705882352941)","(11.0, 13.5, 12.95)","(1.95, 2.24, 2.2300000000000004)","(91.0, 280.0, 175.0)"
08-12-2022 13:47:40.844217,"(5.5, 7.8, 7.658823529411765)","(41.0, 70.0, 61.6)","(2.7, 3.1, 3.064705882352941)","(11.0, 13.5, 12.95)","(1.95, 2.24, 2.2310000000000003)","(91.0, 280.0, 175.0)"
08-12-2022 13:47:41.821313,"(5.5, 7.6, 7.566666666666666)","(41.0, 70.0, 61.6)","(2.7, 3.1, 3.064705882352941)","(11.0, 13.5, 12.961538461538462)","(1.95, 2.24, 2.104761904761905)","(91.0, 280.0, 177.14285714285714)"
08-12-2022 13:47:42.893137,"(5.5, 8.0, 7.622222222222222)","(41.0, 70.0, 61.111111111111114)","(2.7, 3.45, 3.205813953488372)","(11.0, 14.5, 13.8125)","(1.95, 2.12, 2.1296296296296298)","(91.0, 280.0, 177.14285714285714)"
08-12-2022 13:47:43.996564,"(5.5, 8.0, 7.733333333333333)","(41.0, 70.0, 61.111111111111114)","(2.7, 3.45, 3.205813953488372)","(11.0, 14.0, 13.8125)","(1.95, 2.14, 2.1296296296296298)","(91.0, 280.0, 177.14285714285714)"
08-12-2022 13:47:45.117509,"(5.5, 8.0, 7.699999999999999)","(41.0, 70.0, 61.111111111111114)","(2.7, 3.4, 3.3205882352941174)","(11.0, 13.5, 13.25)","(1.95, 2.16, 2.1571428571428575)","(91.0, 280.0, 235.0)"
08-12-2022 13:47:46.158969,"(5.5, 8.0, 7.771428571428571)","(41.0, 70.0, 61.111111111111114)","(2.7, 3.35, 3.2634615384615384)","(11.0, 13.5, 13.38888888888889)","(1.95, 2.16, 2.1501639344262298)","(91.0, 280.0, 235.0)"
08-12-2022 13:47:47.213260,"(5.5, 8.0, 7.825)","(41.0, 70.0, 61.111111111111114)","(2.7, 3.2, 3.155555555555556)","(11.0, 13.5, 13.233333333333333)","(1.95, 2.16, 2.1742857142857144)","(91.0, 280.0, 238.75)"
08-12-2022 13:47:48.312704,"(5.5, 8.0, 7.825)","(41.0, 70.0, 61.111111111111114)","(2.7, 3.15, 3.121875)","(11.0, 13.5, 13.233333333333333)","(1.95, 2.18, 2.1742857142857144)","(91.0, 280.0, 241.1764705882353)"
08-12-2022 13:47:49.374293,"(5.5, 8.0, 7.866666666666666)","(41.0, 70.0, 61.111111111111114)","(2.7, 3.15, 3.1026315789473684)","(11.0, 13.5, 13.289473684210526)","(1.95, 2.2, 2.192982456140351)","(91.0, 280.0, 243.33333333333331)"
08-12-2022 13:47:50.424294,"(5.5, 8.0, 7.883333333333333)","(41.0, 70.0, 61.111111111111114)","(2.7, 3.1, 3.064)","(11.0, 13.5, 13.38888888888889)","(1.95, 2.2, 2.2108333333333334)","(91.0, 280.0, 243.33333333333331)"
08-12-2022 13:47:51.390414,"(5.5, 8.0, 7.866666666666666)","(41.0, 70.0, 61.111111111111114)","(2.7, 3.1, 3.0549999999999997)","(11.0, 13.5, 13.38888888888889)","(1.95, 2.22, 2.348235294117647)","(91.0, 280.0, 188.33333333333334)"
08-12-2022 13:47:52.465192,"(5.5, 5.5, 5.406447963800906)","(41.0, 70.0, 62.17391304347826)","(2.7, 3.3, 3.27258064516129)","(11.0, 14.0, 14.76923076923077)","(1.95, 2.36, 2.2725925925925923)","(91.0, 280.0, 240.0)"
08-12-2022 13:47:53.617354,"(5.5, 6.6, 6.481081081081081)","(41.0, 70.0, 60.89285714285714)","(2.7, 3.25, 3.1875)","(11.0, 15.0, 14.055555555555555)","(1.95, 2.28, 2.2568421052631575)","(91.0, 280.0, 245.625)"
08-12-2022 13:47:54.683590,"(5.5, 6.8, 6.7368421052631575)","(41.0, 70.0, 60.89285714285714)","(2.7, 3.2, 3.184615384615385)","(11.0, 14.5, 14.055555555555555)","(1.95, 2.26, 2.2656)","(91.0, 280.0, 230.0)"
08-12-2022 13:47:55.674972,"(5.5, 7.0, 6.824390243902439)","(41.0, 70.0, 61.05263157894737)","(2.7, 3.2, 3.1366666666666667)","(11.0, 14.5, 14.035714285714286)","(1.95, 2.28, 2.26)","(91.0, 280.0, 208.57142857142858)"
08-12-2022 13:47:56.647161,"(5.5, 7.0, 6.84)","(41.0, 70.0, 61.05263157894737)","(2.7, 3.1, 3.085294117647059)","(11.0, 14.5, 14.0)","(1.95, 2.3, 2.2817142857142856)","(101.0, 280.0, 217.5)"
08-12-2022 13:47:57.697016,"(5.5, 7.0, 6.85)","(41.0, 70.0, 61.05263157894737)","(2.7, 3.1, 3.086923076923077)","(11.0, 14.5, 13.964285714285714)","(1.95, 2.3, 2.2845161290322578)","(101.0, 280.0, 208.57142857142858)"
08-12-2022 13:47:58.829847,"(5.5, 6.8, 6.793333333333333)","(41.0, 70.0, 61.05263157894737)","(2.7, 3.1, 3.08671875)","(11.0, 14.5, 13.9)","(1.95, 2.3, 2.2845161290322578)","(101.0, 280.0, 234.0)"
08-12-2022 13:47:59.917001,"(5.5, 6.8, 6.792307692307692)","(41.0, 70.0, 61.05263157894737)","(2.7, 3.1, 3.08671875)","(11.0, 14.5, 13.8)","(1.95, 2.3, 2.302222222222222)","(101.0, 270.0, 202.5)"
08-12-2022 13:48:00.891268,"(5.5, 6.6, 6.55)","(41.0, 70.0, 60.89285714285714)","(2.7, 3.1, 3.08671875)","(11.0, 14.5, 13.8)","(1.95, 2.32, 2.2966666666666664)","(101.0, 270.0, 210.0)"
08-12-2022 13:48:01.954161,"(5.5, 6.6, 6.595238095238095)","(41.0, 70.0, 60.89285714285714)","(2.7, 3.2, 3.1462962962962964)","(11.0, 14.5, 13.875)","(1.95, 2.3, 2.288965517241379)","(101.0, 270.0, 205.71428571428572)"
08-12-2022 13:48:02.968201,"(5.5, 6.6, 6.591489361702127)","(41.0, 70.0, 60.89285714285714)","(2.7, 3.15, 3.1462962962962964)","(11.0, 14.5, 14.055555555555555)","(1.95, 2.3, 2.2816216216216216)","(101.0, 270.0, 205.71428571428572)"
08-12-2022 13:48:04.029447,"(5.5, 6.8, 6.6971428571428575)","(41.0, 70.0, 60.89285714285714)","(2.7, 3.15, 3.122)","(11.0, 14.5, 13.982142857142858)","(1.95, 2.3, 2.2816216216216216)","(101.0, 270.0, 205.71428571428572)"
08-12-2022 13:48:05.070463,"(5.5, 6.8, 6.701369863013698)","(41.0, 70.0, 60.89285714285714)","(2.7, 3.15, 3.1203703703703702)","(11.0, 14.5, 13.982142857142858)","(1.95, 2.3, 2.272173913043478)","(101.0, 270.0, 205.0)"
08-12-2022 13:48:05.990308,"(5.5, 7.0, 6.752941176470588)","(41.0, 70.0, 60.89285714285714)","(2.7, 3.15, 3.125384615384615)","(11.0, 14.5, 13.982142857142858)","(1.95, 2.3, 2.274)","(101.0, 270.0, 205.0)"
08-12-2022 13:48:07.139793,"(5.5, 7.0, 6.767441860465116)","(41.0, 70.0, 60.89285714285714)","(2.7, 3.15, 3.1097560975609753)","(11.0, 14.5, 14.029411764705882)","(1.95, 2.3, 2.2834920634920635)","(101.0, 270.0, 205.0)"
08-12-2022 13:48:08.290558,"(5.5, 7.0, 6.762962962962963)","(41.0, 70.0, 60.89285714285714)","(2.7, 3.15, 3.112025316455696)","(11.0, 14.5, 14.029411764705882)","(1.95, 2.3, 2.284242424242424)","(101.0, 270.0, 205.0)"
08-12-2022 13:48:09.296382,"(5.5, 6.8, 6.779310344827586)","(41.0, 70.0, 60.89285714285714)","(2.7, 3.15, 3.112025316455696)","(11.0, 14.5, 13.982142857142858)","(1.95, 2.3, 2.2807792207792206)","(101.0, 270.0, 205.0)"
08-12-2022 13:48:10.405650,"(5.5, 6.8, 6.747619047619048)","(41.0, 70.0, 61.34615384615385)","(2.7, 3.15, 3.1418367346938774)","(11.0, 14.5, 13.982142857142858)","(1.95, 2.3, 2.2810256410256406)","(101.0, 270.0, 205.0)"
08-12-2022 13:48:11.464544,"(5.5, 6.8, 6.705882352941177)","(41.0, 70.0, 62.5)","(2.7, 3.15, 3.157627118644068)","(11.0, 14.5, 14.115384615384615)","(1.95, 2.3, 2.2368)","(101.0, 270.0, 212.14285714285714)"
08-12-2022 13:48:12.780411,"(5.5, 6.8, 6.764102564102564)","(41.0, 70.0, 63.0)","(2.7, 3.2, 3.165277777777778)","(11.0, 14.5, 14.142857142857142)","(1.95, 2.26, 2.2403389830508473)","(101.0, 270.0, 217.5)"
08-12-2022 13:48:13.923606,"(5.5, 6.8, 6.772)","(41.0, 70.0, 63.0)","(2.7, 3.2, 3.1454545454545455)","(11.0, 14.5, 14.142857142857142)","(1.95, 2.26, 2.240307692307692)","(101.0, 270.0, 217.5)"
08-12-2022 13:48:14.984325,"(5.5, 6.8, 6.79)","(41.0, 70.0, 63.0)","(2.7, 3.15, 3.1454545454545455)","(11.0, 14.5, 14.154545454545454)","(1.95, 2.26, 2.238909090909091)","(101.0, 270.0, 217.5)"
08-12-2022 13:48:15.866601,"(5.5, 6.8, 6.75)","(41.0, 70.0, 62.857142857142854)","(2.7, 3.2, 3.1607142857142856)","(11.0, 14.5, 14.154545454545454)","(1.95, 2.26, 2.238909090909091)","(101.0, 270.0, 217.5)"
08-12-2022 13:48:16.869205,"(5.5, 6.8, 6.736666666666666)","(41.0, 70.0, 62.857142857142854)","(2.7, 3.25, 3.216666666666667)","(11.0, 14.0, 13.755813953488373)","(1.95, 2.26, 2.256338028169014)","(101.0, 270.0, 217.5)"
08-12-2022 13:48:17.933331,"(5.5, 6.8, 6.736666666666666)","(41.0, 70.0, 62.857142857142854)","(2.7, 3.2, 3.0217391304347827)","(11.0, 14.0, 14.149122807017545)","(1.95, 2.28, 2.3329032258064513)","(101.0, 270.0, 252.0)"
08-12-2022 13:48:19.002358,"(5.5, 7.0, 6.888888888888888)","(41.0, 70.0, 63.75)","(2.7, 3.0, 2.9869565217391303)","(11.0, 14.5, 14.149122807017545)","(1.95, 2.34, 2.331111111111111)","(101.0, 270.0, 256.6666666666667)"
08-12-2022 13:48:19.993641,"(5.5, 7.0, 6.933333333333334)","(41.0, 70.0, 63.75)","(2.7, 3.0, 2.975)","(11.0, 14.5, 14.19811320754717)","(1.95, 2.34, 2.344)","(101.0, 270.0, 262.0)"
08-12-2022 13:48:20.921074,"(5.5, 7.0, 6.953191489361702)","(41.0, 70.0, 63.0)","(2.7, 2.98, 2.9616326530612245)","(11.0, 14.5, 14.19811320754717)","(1.95, 2.38, 2.3499999999999996)","(101.0, 270.0, 241.42857142857144)"
08-12-2022 13:48:21.877752,"(5.5, 7.0, 6.96)","(41.0, 70.0, 63.0)","(2.7, 2.98, 2.9617391304347827)","(11.0, 14.5, 14.137931034482758)","(1.95, 2.38, 2.366086956521739)","(101.0, 270.0, 212.85714285714286)"
08-12-2022 13:48:22.914085,"(5.5, 7.0, 6.9678571428571425)","(41.0, 70.0, 62.857142857142854)","(2.7, 2.96, 2.918181818181818)","(11.0, 14.5, 14.137931034482758)","(1.95, 2.38, 2.3708196721311476)","(101.0, 270.0, 212.85714285714286)"
08-12-2022 13:48:24.039603,"(5.5, 7.2, 7.010309278350515)","(41.0, 70.0, 62.857142857142854)","(2.7, 2.94, 2.9074999999999998)","(11.0, 14.5, 14.137931034482758)","(1.95, 2.38, 2.367246376811594)","(101.0, 270.0, 237.69230769230768)"
08-12-2022 13:48:25.069246,"(5.5, 7.2, 7.018556701030928)","(41.0, 70.0, 62.857142857142854)","(2.7, 2.92, 2.9123076923076923)","(11.0, 14.5, 14.137931034482758)","(1.95, 2.38, 2.367246376811594)","(101.0, 270.0, 249.0)"
