,Smart Houdini,Gold Fillings,Any Given Sunday,Baccarat Boy,Wheres The Pub,Brockie Magic,Samsons Delilah
451,"[datetime.datetime(2022, 11, 28, 20, 34, 50, 968309), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 50, 968309), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 50, 968309), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 50, 968309), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 50, 968309), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 50, 968309), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 50, 968309), 5.5, 16.5]"
452,"[datetime.datetime(2022, 11, 28, 20, 34, 52, 81510), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 52, 81510), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 52, 81510), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 52, 81510), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 52, 81510), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 52, 81510), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 52, 81510), 5.5, 16.5]"
453,"[datetime.datetime(2022, 11, 28, 20, 34, 53, 190526), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 53, 190526), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 53, 190526), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 53, 190526), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 53, 190526), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 53, 190526), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 53, 190526), 5.5, 16.5]"
454,"[datetime.datetime(2022, 11, 28, 20, 34, 54, 307136), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 54, 307136), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 54, 307136), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 54, 307136), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 54, 307136), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 54, 307136), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 54, 307136), 5.5, 16.5]"
455,"[datetime.datetime(2022, 11, 28, 20, 34, 55, 417657), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 55, 417657), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 55, 417657), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 55, 417657), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 55, 417657), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 55, 417657), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 55, 417657), 5.5, 16.5]"
456,"[datetime.datetime(2022, 11, 28, 20, 34, 56, 542321), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 56, 542321), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 56, 542321), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 56, 542321), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 56, 542321), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 56, 542321), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 56, 542321), 5.5, 16.5]"
457,"[datetime.datetime(2022, 11, 28, 20, 34, 57, 651990), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 57, 651990), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 57, 651990), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 57, 651990), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 57, 651990), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 57, 651990), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 57, 651990), 5.5, 16.5]"
458,"[datetime.datetime(2022, 11, 28, 20, 34, 58, 768322), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 58, 768322), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 58, 768322), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 58, 768322), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 58, 768322), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 58, 768322), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 58, 768322), 5.5, 16.5]"
459,"[datetime.datetime(2022, 11, 28, 20, 34, 59, 916311), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 59, 916311), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 59, 916311), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 59, 916311), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 59, 916311), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 59, 916311), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 59, 916311), 5.5, 16.5]"
460,"[datetime.datetime(2022, 11, 28, 20, 35, 1, 62516), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 1, 62516), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 1, 62516), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 1, 62516), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 1, 62516), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 1, 62516), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 1, 62516), 5.5, 16.5]"
461,"[datetime.datetime(2022, 11, 28, 20, 35, 2, 221625), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 2, 221625), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 2, 221625), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 2, 221625), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 2, 221625), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 2, 221625), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 2, 221625), 5.5, 16.5]"
462,"[datetime.datetime(2022, 11, 28, 20, 35, 3, 343107), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 3, 343107), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 3, 343107), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 3, 343107), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 3, 343107), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 3, 343107), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 3, 343107), 5.5, 16.5]"
463,"[datetime.datetime(2022, 11, 28, 20, 35, 4, 504370), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 4, 504370), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 4, 504370), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 4, 504370), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 4, 504370), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 4, 504370), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 4, 504370), 5.5, 16.5]"
464,"[datetime.datetime(2022, 11, 28, 20, 35, 5, 620461), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 5, 620461), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 5, 620461), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 5, 620461), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 5, 620461), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 5, 620461), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 5, 620461), 5.5, 16.5]"
465,"[datetime.datetime(2022, 11, 28, 20, 35, 6, 734463), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 6, 734463), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 6, 734463), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 6, 734463), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 6, 734463), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 6, 734463), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 6, 734463), 5.5, 16.5]"
466,"[datetime.datetime(2022, 11, 28, 20, 35, 7, 849813), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 7, 849813), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 7, 849813), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 7, 849813), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 7, 849813), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 7, 849813), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 7, 849813), 5.5, 16.5]"
467,"[datetime.datetime(2022, 11, 28, 20, 35, 8, 966251), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 8, 966251), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 8, 966251), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 8, 966251), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 8, 966251), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 8, 966251), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 8, 966251), 5.5, 16.5]"
468,"[datetime.datetime(2022, 11, 28, 20, 35, 10, 80593), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 10, 80593), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 10, 80593), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 10, 80593), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 10, 80593), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 10, 80593), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 10, 80593), 5.5, 16.5]"
469,"[datetime.datetime(2022, 11, 28, 20, 35, 11, 195651), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 11, 195651), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 11, 195651), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 11, 195651), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 11, 195651), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 11, 195651), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 11, 195651), 5.5, 16.5]"
470,"[datetime.datetime(2022, 11, 28, 20, 35, 12, 305279), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 12, 305279), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 12, 305279), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 12, 305279), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 12, 305279), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 12, 305279), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 12, 305279), 5.5, 16.5]"
471,"[datetime.datetime(2022, 11, 28, 20, 35, 13, 422380), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 13, 422380), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 13, 422380), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 13, 422380), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 13, 422380), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 13, 422380), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 13, 422380), 5.5, 16.5]"
472,"[datetime.datetime(2022, 11, 28, 20, 35, 14, 531523), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 14, 531523), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 14, 531523), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 14, 531523), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 14, 531523), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 14, 531523), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 14, 531523), 5.5, 16.5]"
473,"[datetime.datetime(2022, 11, 28, 20, 35, 15, 647044), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 15, 647044), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 15, 647044), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 15, 647044), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 15, 647044), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 15, 647044), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 15, 647044), 5.5, 16.5]"
474,"[datetime.datetime(2022, 11, 28, 20, 35, 16, 757516), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 16, 757516), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 16, 757516), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 16, 757516), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 16, 757516), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 16, 757516), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 16, 757516), 5.5, 16.5]"
475,"[datetime.datetime(2022, 11, 28, 20, 35, 17, 878678), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 17, 878678), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 17, 878678), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 17, 878678), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 17, 878678), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 17, 878678), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 17, 878678), 5.5, 16.5]"
476,"[datetime.datetime(2022, 11, 28, 20, 35, 18, 991494), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 18, 991494), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 18, 991494), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 18, 991494), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 18, 991494), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 18, 991494), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 18, 991494), 5.5, 16.5]"
477,"[datetime.datetime(2022, 11, 28, 20, 35, 20, 117325), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 20, 117325), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 20, 117325), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 20, 117325), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 20, 117325), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 20, 117325), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 20, 117325), 5.5, 16.5]"
478,"[datetime.datetime(2022, 11, 28, 20, 35, 21, 229966), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 21, 229966), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 21, 229966), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 21, 229966), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 21, 229966), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 21, 229966), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 21, 229966), 5.5, 16.5]"
479,"[datetime.datetime(2022, 11, 28, 20, 35, 22, 350702), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 22, 350702), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 22, 350702), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 22, 350702), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 22, 350702), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 22, 350702), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 22, 350702), 5.5, 16.5]"
480,"[datetime.datetime(2022, 11, 28, 20, 35, 23, 473806), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 23, 473806), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 23, 473806), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 23, 473806), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 23, 473806), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 23, 473806), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 23, 473806), 5.5, 16.5]"
481,"[datetime.datetime(2022, 11, 28, 20, 35, 24, 589065), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 24, 589065), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 24, 589065), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 24, 589065), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 24, 589065), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 24, 589065), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 24, 589065), 5.5, 16.5]"
482,"[datetime.datetime(2022, 11, 28, 20, 35, 25, 705709), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 25, 705709), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 25, 705709), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 35, 25, 705709), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 25, 705709), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 25, 705709), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 25, 705709), 5.5, 16.5]"
483,"[datetime.datetime(2022, 11, 28, 20, 35, 26, 824060), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 26, 824060), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 26, 824060), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 35, 26, 824060), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 26, 824060), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 26, 824060), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 26, 824060), 5.5, 16.5]"
484,"[datetime.datetime(2022, 11, 28, 20, 35, 27, 945587), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 27, 945587), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 27, 945587), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 35, 27, 945587), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 27, 945587), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 27, 945587), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 27, 945587), 5.5, 16.5]"
485,"[datetime.datetime(2022, 11, 28, 20, 35, 29, 63427), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 29, 63427), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 29, 63427), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 35, 29, 63427), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 29, 63427), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 29, 63427), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 29, 63427), 5.5, 16.5]"
486,"[datetime.datetime(2022, 11, 28, 20, 35, 30, 183498), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 30, 183498), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 30, 183498), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 35, 30, 183498), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 30, 183498), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 30, 183498), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 30, 183498), 5.5, 16.5]"
487,"[datetime.datetime(2022, 11, 28, 20, 35, 31, 309268), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 31, 309268), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 31, 309268), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 35, 31, 309268), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 31, 309268), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 31, 309268), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 31, 309268), 5.5, 16.5]"
488,"[datetime.datetime(2022, 11, 28, 20, 35, 32, 437810), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 32, 437810), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 32, 437810), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 35, 32, 437810), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 32, 437810), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 32, 437810), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 32, 437810), 5.5, 16.5]"
489,"[datetime.datetime(2022, 11, 28, 20, 35, 33, 558245), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 33, 558245), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 33, 558245), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 35, 33, 558245), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 33, 558245), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 33, 558245), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 33, 558245), 5.5, 16.5]"
490,"[datetime.datetime(2022, 11, 28, 20, 35, 34, 675723), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 34, 675723), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 34, 675723), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 35, 34, 675723), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 34, 675723), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 34, 675723), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 34, 675723), 5.5, 16.5]"
491,"[datetime.datetime(2022, 11, 28, 20, 35, 35, 792722), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 35, 792722), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 35, 792722), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 35, 35, 792722), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 35, 792722), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 35, 792722), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 35, 792722), 5.5, 16.5]"
492,"[datetime.datetime(2022, 11, 28, 20, 35, 36, 912316), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 36, 912316), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 36, 912316), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 35, 36, 912316), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 36, 912316), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 36, 912316), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 36, 912316), 5.5, 16.5]"
493,"[datetime.datetime(2022, 11, 28, 20, 35, 38, 26494), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 38, 26494), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 38, 26494), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 35, 38, 26494), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 38, 26494), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 38, 26494), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 38, 26494), 5.5, 16.5]"
494,"[datetime.datetime(2022, 11, 28, 20, 35, 39, 137541), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 39, 137541), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 39, 137541), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 35, 39, 137541), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 39, 137541), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 39, 137541), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 39, 137541), 5.5, 16.5]"
495,"[datetime.datetime(2022, 11, 28, 20, 35, 40, 248199), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 40, 248199), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 40, 248199), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 35, 40, 248199), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 40, 248199), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 40, 248199), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 40, 248199), 5.5, 16.5]"
496,"[datetime.datetime(2022, 11, 28, 20, 35, 41, 363577), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 35, 41, 363577), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 35, 41, 363577), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 35, 41, 363577), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 35, 41, 363577), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 35, 41, 363577), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 35, 41, 363577), 5.5, 16.0]"
