,Northern Regie,Tutu To Tutu,Meehan Boston,Beauty On Fire,Wild Storms,Laceby Girl,Hello Lynda,Diablo Bale
12-01-2023 08:29:48.424599,"(4.8, 6.4, 6.2)","(15.0, 36.0, 27.529411764705884)","(4.0, 4.4, 4.129411764705883)","(5.5, 9.0, 7.6947368421052635)","(31.0, 46.0, 38.714285714285715)","(21.0, 100.0, 65.33333333333333)","(16.0, 80.0, 57.0)","(1.95, 2.54, 2.4971428571428573)"
12-01-2023 08:29:49.476981,"(4.8, 6.4, 6.2)","(15.0, 36.0, 27.529411764705884)","(4.0, 4.4, 4.2368421052631575)","(5.5, 9.0, 8.216666666666667)","(31.0, 46.0, 43.16666666666667)","(21.0, 100.0, 79.33333333333334)","(16.0, 80.0, 68.5)","(1.95, 2.54, 2.7439999999999998)"
12-01-2023 08:29:50.548019,"(4.8, 6.4, 6.171428571428572)","(15.0, 36.0, 28.0)","(3.8, 4.3, 4.2368421052631575)","(5.5, 8.8, 8.216666666666667)","(31.0, 44.0, 43.16666666666667)","(21.0, 95.0, 79.33333333333334)","(17.0, 80.0, 68.5)","(1.95, 2.82, 2.7439999999999998)"
12-01-2023 08:29:51.679940,"(4.8, 6.4, 6.171428571428572)","(16.0, 34.0, 32.166666666666664)","(3.8, 4.4, 4.157894736842105)","(5.5, 8.8, 8.216666666666667)","(31.0, 44.0, 43.16666666666667)","(21.0, 95.0, 79.33333333333334)","(17.0, 80.0, 68.5)","(1.95, 2.82, 2.7439999999999998)"
12-01-2023 08:29:52.761497,"(4.8, 6.4, 6.171428571428572)","(16.0, 34.0, 32.166666666666664)","(3.8, 4.4, 4.157894736842105)","(5.5, 8.8, 7.657894736842105)","(31.0, 44.0, 43.16666666666667)","(21.0, 95.0, 79.33333333333334)","(17.0, 80.0, 68.5)","(1.95, 2.82, 2.7439999999999998)"
12-01-2023 08:29:53.909053,"(4.8, 6.4, 6.044444444444444)","(16.0, 34.0, 26.666666666666668)","(3.8, 4.3, 4.2368421052631575)","(5.5, 8.8, 7.657894736842105)","(31.0, 44.0, 43.16666666666667)","(21.0, 95.0, 79.33333333333334)","(17.0, 80.0, 68.5)","(1.95, 2.82, 2.7439999999999998)"
12-01-2023 08:29:55.065793,"(4.8, 6.2, 6.0285714285714285)","(16.0, 32.0, 29.42857142857143)","(3.8, 4.3, 4.2368421052631575)","(5.5, 8.8, 7.657894736842105)","(31.0, 44.0, 36.095238095238095)","(21.0, 95.0, 79.33333333333334)","(17.0, 80.0, 68.5)","(1.95, 2.82, 2.7439999999999998)"
12-01-2023 08:29:56.287436,"(4.8, 6.2, 6.0285714285714285)","(16.0, 32.0, 26.214285714285715)","(3.8, 4.3, 4.2368421052631575)","(5.5, 8.8, 7.657894736842105)","(31.0, 38.0, 36.095238095238095)","(21.0, 95.0, 79.33333333333334)","(17.0, 80.0, 68.5)","(1.95, 2.82, 2.6933333333333334)"
12-01-2023 08:29:57.502781,"(4.8, 6.2, 5.88)","(16.0, 32.0, 26.214285714285715)","(3.8, 4.3, 4.247826086956522)","(5.5, 8.8, 7.657894736842105)","(31.0, 38.0, 36.93333333333333)","(21.0, 95.0, 79.33333333333334)","(17.0, 80.0, 68.5)","(1.95, 2.82, 2.5077777777777777)"
12-01-2023 08:29:58.677830,"(4.8, 6.2, 6.085714285714285)","(16.0, 32.0, 26.214285714285715)","(3.8, 4.3, 4.180952380952381)","(5.5, 8.8, 7.872727272727273)","(31.0, 38.0, 36.93333333333333)","(21.0, 95.0, 70.9090909090909)","(17.0, 80.0, 68.5)","(1.95, 3.05, 2.8847058823529412)"
12-01-2023 08:29:59.779636,"(4.8, 6.2, 6.085714285714285)","(16.0, 32.0, 26.214285714285715)","(3.8, 4.4, 4.180952380952381)","(5.5, 8.6, 7.872727272727273)","(31.0, 38.0, 36.93333333333333)","(21.0, 90.0, 70.9090909090909)","(17.0, 80.0, 68.5)","(1.95, 3.0, 2.748)"
12-01-2023 08:30:00.948429,"(4.8, 6.2, 6.085714285714285)","(16.0, 30.0, 28.0)","(3.8, 4.4, 4.180952380952381)","(5.5, 8.4, 7.7)","(31.0, 38.0, 36.93333333333333)","(21.0, 90.0, 68.125)","(17.0, 80.0, 68.5)","(1.95, 3.0, 2.85)"
12-01-2023 08:30:02.063746,"(4.8, 6.2, 6.085714285714285)","(16.0, 30.0, 28.0)","(3.8, 4.4, 4.180952380952381)","(5.5, 8.4, 7.7)","(31.0, 38.0, 36.93333333333333)","(21.0, 90.0, 68.125)","(17.0, 80.0, 45.8)","(1.95, 2.98, 2.71)"
12-01-2023 08:30:03.216554,"(4.8, 6.2, 6.085714285714285)","(16.0, 30.0, 28.0)","(3.8, 4.3, 4.1425)","(5.5, 8.4, 7.7)","(31.0, 38.0, 36.93333333333333)","(21.0, 90.0, 68.125)","(17.0, 85.0, 45.8)","(1.95, 2.94, 2.825)"
12-01-2023 08:30:04.355478,"(4.8, 6.2, 6.0285714285714285)","(16.0, 30.0, 28.857142857142858)","(3.8, 4.3, 4.1425)","(5.5, 8.4, 7.7)","(31.0, 38.0, 36.93333333333333)","(21.0, 90.0, 79.0)","(17.0, 85.0, 45.8)","(1.95, 2.94, 2.7866666666666666)"
12-01-2023 08:30:05.491992,"(4.8, 6.2, 6.0285714285714285)","(16.0, 32.0, 28.142857142857142)","(3.8, 4.3, 4.138461538461538)","(5.5, 8.4, 7.7)","(31.0, 38.0, 36.93333333333333)","(21.0, 95.0, 79.0)","(17.0, 85.0, 45.8)","(1.95, 2.94, 2.876)"
12-01-2023 08:30:06.792379,"(4.8, 6.2, 6.0285714285714285)","(16.0, 32.0, 28.142857142857142)","(3.8, 4.4, 4.055)","(5.5, 8.4, 7.247058823529412)","(31.0, 38.0, 36.93333333333333)","(21.0, 95.0, 83.57142857142857)","(17.0, 85.0, 45.8)","(1.95, 2.94, 2.8835294117647057)"
12-01-2023 08:30:08.121735,"(4.8, 6.2, 6.0285714285714285)","(16.0, 32.0, 28.142857142857142)","(3.8, 4.3, 3.9846153846153847)","(5.5, 8.4, 7.247058823529412)","(31.0, 38.0, 35.833333333333336)","(21.0, 95.0, 83.57142857142857)","(17.0, 85.0, 51.0)","(1.95, 2.94, 2.8422222222222224)"
12-01-2023 08:30:09.329001,"(4.8, 6.2, 6.0285714285714285)","(16.0, 32.0, 27.875)","(3.8, 4.2, 4.013333333333334)","(5.5, 8.4, 7.247058823529412)","(31.0, 36.0, 35.857142857142854)","(21.0, 95.0, 83.57142857142857)","(17.0, 85.0, 51.0)","(1.95, 2.94, 2.9147368421052633)"
12-01-2023 08:30:10.569970,"(4.8, 6.2, 6.066666666666666)","(16.0, 32.0, 27.875)","(3.8, 4.2, 4.009090909090909)","(5.5, 8.4, 7.247058823529412)","(31.0, 36.0, 35.857142857142854)","(21.0, 95.0, 83.57142857142857)","(17.0, 85.0, 45.8)","(1.95, 2.94, 2.725714285714286)"
12-01-2023 08:30:11.827158,"(4.8, 6.0, 5.95)","(16.0, 32.0, 27.875)","(3.8, 4.1, 4.003125)","(5.5, 8.4, 7.247058823529412)","(31.0, 36.0, 35.857142857142854)","(21.0, 95.0, 83.57142857142857)","(17.0, 85.0, 45.8)","(1.95, 2.82, 2.844)"
12-01-2023 08:30:12.962332,"(4.8, 6.0, 5.957142857142857)","(16.0, 32.0, 27.875)","(3.8, 4.2, 4.003125)","(5.5, 8.4, 7.247058823529412)","(31.0, 36.0, 35.857142857142854)","(21.0, 95.0, 83.57142857142857)","(17.0, 85.0, 45.8)","(1.95, 2.94, 2.7720000000000002)"
12-01-2023 08:30:14.083818,"(4.8, 6.0, 5.957142857142857)","(16.0, 32.0, 27.666666666666668)","(3.8, 4.2, 4.014705882352941)","(5.5, 8.4, 7.247058823529412)","(31.0, 36.0, 35.857142857142854)","(21.0, 95.0, 83.57142857142857)","(17.0, 85.0, 45.8)","(1.95, 2.88, 2.7720000000000002)"
12-01-2023 08:30:15.207267,"(4.8, 6.0, 5.957142857142857)","(16.0, 30.0, 27.666666666666668)","(3.8, 4.2, 3.901282051282051)","(5.5, 8.4, 7.247058823529412)","(31.0, 36.0, 36.888888888888886)","(21.0, 95.0, 83.57142857142857)","(17.0, 85.0, 45.8)","(1.95, 2.88, 2.7720000000000002)"
12-01-2023 08:30:16.293007,"(4.8, 6.0, 5.957142857142857)","(16.0, 30.0, 27.666666666666668)","(3.8, 4.1, 3.901282051282051)","(5.5, 8.4, 7.247058823529412)","(31.0, 38.0, 36.888888888888886)","(21.0, 95.0, 83.57142857142857)","(17.0, 85.0, 45.8)","(1.95, 2.88, 2.7720000000000002)"
12-01-2023 08:30:17.436651,"(4.8, 6.0, 5.957142857142857)","(16.0, 30.0, 27.666666666666668)","(3.8, 4.1, 3.901282051282051)","(5.5, 8.4, 7.247058823529412)","(31.0, 38.0, 35.625)","(21.0, 95.0, 71.5)","(17.0, 85.0, 58.0)","(1.95, 2.88, 2.82)"
12-01-2023 08:30:18.582825,"(4.8, 6.2, 6.114285714285715)","(16.0, 30.0, 23.73913043478261)","(3.8, 4.0, 3.907142857142857)","(5.5, 8.4, 7.247058823529412)","(31.0, 36.0, 35.625)","(21.0, 95.0, 71.5)","(17.0, 80.0, 58.0)","(1.95, 2.88, 2.7733333333333334)"
12-01-2023 08:30:19.726326,"(4.8, 6.2, 6.114285714285715)","(16.0, 29.0, 25.18181818181818)","(3.8, 4.0, 3.898)","(5.5, 8.2, 7.2823529411764705)","(31.0, 44.0, 41.333333333333336)","(21.0, 95.0, 71.5)","(17.0, 80.0, 58.0)","(1.95, 2.88, 2.7600000000000002)"
12-01-2023 08:30:20.869092,"(4.8, 6.2, 6.114285714285715)","(16.0, 29.0, 23.842105263157894)","(3.8, 4.0, 3.898)","(5.5, 8.2, 7.2823529411764705)","(31.0, 44.0, 41.333333333333336)","(21.0, 95.0, 71.5)","(17.0, 80.0, 58.0)","(1.95, 2.88, 2.73)"
12-01-2023 08:30:22.036873,"(4.8, 6.2, 6.114285714285715)","(16.0, 28.0, 25.333333333333332)","(3.8, 4.0, 3.9124999999999996)","(5.5, 8.2, 7.864516129032258)","(31.0, 44.0, 41.333333333333336)","(21.0, 95.0, 80.0)","(17.0, 80.0, 58.0)","(1.95, 2.8, 2.73)"
12-01-2023 08:30:23.187749,"(4.8, 6.2, 6.114285714285715)","(16.0, 28.0, 25.333333333333332)","(3.8, 4.1, 3.869230769230769)","(5.5, 8.2, 7.864516129032258)","(31.0, 44.0, 41.333333333333336)","(21.0, 95.0, 67.77777777777777)","(17.0, 80.0, 58.0)","(1.95, 2.8, 2.73)"
12-01-2023 08:30:24.335324,"(4.8, 6.2, 6.114285714285715)","(16.0, 28.0, 23.666666666666668)","(3.8, 4.1, 3.869230769230769)","(5.5, 8.2, 7.864516129032258)","(31.0, 44.0, 41.333333333333336)","(21.0, 90.0, 67.77777777777777)","(17.0, 80.0, 58.0)","(1.95, 2.8, 2.73)"
12-01-2023 08:30:25.466820,"(4.8, 6.2, 6.166666666666667)","(16.0, 28.0, 25.833333333333332)","(3.8, 4.1, 3.8545454545454545)","(5.5, 8.2, 7.864516129032258)","(31.0, 44.0, 41.333333333333336)","(21.0, 90.0, 63.333333333333336)","(17.0, 80.0, 66.0)","(1.95, 2.8, 2.73)"
12-01-2023 08:30:26.593811,"(4.8, 6.4, 6.071428571428571)","(16.0, 27.0, 26.666666666666668)","(3.7, 4.0, 3.8545454545454545)","(5.5, 8.2, 7.864516129032258)","(31.0, 44.0, 41.333333333333336)","(21.0, 90.0, 72.22222222222223)","(18.0, 80.0, 66.0)","(2.0, 2.8, 2.73)"
12-01-2023 08:30:27.645094,"(4.8, 6.4, 6.071428571428571)","(16.0, 27.0, 26.666666666666668)","(3.7, 4.0, 3.8375)","(5.5, 8.2, 7.864516129032258)","(31.0, 44.0, 41.333333333333336)","(21.0, 90.0, 72.22222222222223)","(18.0, 80.0, 66.0)","(2.0, 2.8, 2.73)"
12-01-2023 08:30:28.805536,"(4.8, 6.4, 6.071428571428571)","(16.0, 27.0, 21.5)","(3.7, 4.0, 3.8375)","(5.5, 8.2, 7.529032258064516)","(31.0, 44.0, 48.0)","(21.0, 90.0, 80.76923076923077)","(18.0, 80.0, 66.0)","(2.0, 2.8, 2.73)"
12-01-2023 08:30:29.872730,"(4.8, 6.4, 6.071428571428571)","(16.0, 27.0, 21.75)","(3.7, 4.0, 3.8375)","(5.5, 8.2, 7.529032258064516)","(31.0, 60.0, 48.0)","(21.0, 90.0, 80.76923076923077)","(18.0, 80.0, 65.33333333333333)","(2.0, 2.8, 2.6425)"
12-01-2023 08:30:30.963281,"(4.8, 6.4, 6.071428571428571)","(16.0, 27.0, 23.785714285714285)","(3.7, 4.0, 3.8375)","(5.5, 8.0, 7.9)","(31.0, 60.0, 48.0)","(21.0, 90.0, 80.76923076923077)","(18.0, 80.0, 65.33333333333333)","(2.0, 2.8, 2.6775)"
12-01-2023 08:30:31.978251,"(4.8, 6.4, 5.888235294117647)","(16.0, 27.0, 23.785714285714285)","(3.7, 3.9, 3.827272727272727)","(5.5, 8.0, 7.9)","(31.0, 60.0, 48.0)","(21.0, 90.0, 80.76923076923077)","(18.0, 80.0, 65.33333333333333)","(2.0, 2.8, 2.6670000000000003)"
12-01-2023 08:30:33.067863,"(4.8, 6.4, 5.9071428571428575)","(16.0, 27.0, 23.785714285714285)","(3.7, 3.9, 3.827272727272727)","(5.5, 8.0, 7.9)","(31.0, 60.0, 56.0)","(21.0, 90.0, 80.76923076923077)","(18.0, 80.0, 55.66666666666667)","(2.0, 2.8, 2.6670000000000003)"
12-01-2023 08:30:34.054086,"(4.8, 6.4, 5.9071428571428575)","(16.0, 27.0, 23.785714285714285)","(3.7, 3.9, 3.827272727272727)","(5.5, 8.0, 7.9)","(31.0, 60.0, 56.0)","(21.0, 90.0, 80.76923076923077)","(18.0, 95.0, 55.66666666666667)","(2.0, 2.8, 2.8194117647058823)"
12-01-2023 08:30:35.156637,"(4.8, 6.4, 5.9071428571428575)","(16.0, 27.0, 23.785714285714285)","(3.7, 3.9, 3.827272727272727)","(5.5, 8.0, 7.466666666666667)","(31.0, 60.0, 56.0)","(21.0, 90.0, 80.76923076923077)","(18.0, 95.0, 55.66666666666667)","(2.0, 2.82, 2.819090909090909)"
12-01-2023 08:30:36.298390,"(4.8, 6.4, 5.9399999999999995)","(16.0, 27.0, 23.785714285714285)","(3.7, 3.9, 3.827272727272727)","(5.5, 8.0, 7.771428571428571)","(31.0, 60.0, 46.0)","(21.0, 90.0, 73.5)","(18.0, 95.0, 72.0)","(2.0, 2.82, 2.819090909090909)"
12-01-2023 08:30:37.418157,"(4.8, 6.4, 5.9399999999999995)","(16.0, 27.0, 24.428571428571427)","(3.7, 3.9, 3.827272727272727)","(5.5, 8.0, 7.857142857142857)","(31.0, 60.0, 56.0)","(21.0, 90.0, 73.5)","(18.0, 90.0, 72.0)","(2.0, 2.82, 2.819090909090909)"
12-01-2023 08:30:38.516297,"(4.8, 6.4, 5.9399999999999995)","(16.0, 27.0, 24.428571428571427)","(3.7, 3.9, 3.827272727272727)","(5.5, 8.0, 7.857142857142857)","(31.0, 60.0, 56.0)","(21.0, 90.0, 75.0)","(18.0, 90.0, 71.33333333333334)","(2.0, 2.82, 2.8649999999999998)"
12-01-2023 08:30:39.631504,"(4.8, 6.4, 5.9399999999999995)","(16.0, 27.0, 24.428571428571427)","(3.7, 3.9, 3.827272727272727)","(5.5, 8.0, 7.857142857142857)","(31.0, 60.0, 56.0)","(21.0, 90.0, 75.0)","(18.0, 90.0, 71.33333333333334)","(2.0, 2.88, 2.858181818181818)"
12-01-2023 08:30:40.717922,"(4.8, 6.4, 5.9399999999999995)","(16.0, 27.0, 24.428571428571427)","(3.7, 3.9, 3.827272727272727)","(5.5, 8.0, 7.857142857142857)","(31.0, 60.0, 56.0)","(21.0, 90.0, 75.0)","(18.0, 90.0, 71.33333333333334)","(2.0, 2.88, 2.858181818181818)"
12-01-2023 08:30:41.796118,"(4.8, 6.4, 5.9399999999999995)","(16.0, 27.0, 24.428571428571427)","(3.7, 3.9, 3.812)","(5.5, 8.0, 7.857142857142857)","(31.0, 60.0, 56.0)","(21.0, 90.0, 75.0)","(18.0, 90.0, 71.33333333333334)","(2.0, 2.88, 2.858181818181818)"
12-01-2023 08:30:42.922456,"(4.8, 6.4, 5.9399999999999995)","(17.0, 27.0, 24.428571428571427)","(3.7, 3.9, 3.812)","(5.5, 8.0, 7.866666666666667)","(31.0, 60.0, 56.0)","(21.0, 90.0, 75.0)","(18.0, 90.0, 80.66666666666667)","(2.0, 2.88, 2.8666666666666667)"
12-01-2023 08:30:43.967265,"(4.8, 6.4, 5.9399999999999995)","(17.0, 27.0, 20.7)","(3.7, 3.9, 3.812)","(5.5, 8.0, 7.885714285714286)","(31.0, 60.0, 56.0)","(21.0, 90.0, 75.0)","(18.0, 90.0, 80.66666666666667)","(2.0, 2.88, 2.7431578947368425)"
12-01-2023 08:30:45.067087,"(4.8, 6.4, 5.9399999999999995)","(17.0, 27.0, 25.714285714285715)","(3.7, 3.9, 3.7625)","(5.5, 8.0, 8.4)","(31.0, 60.0, 56.0)","(21.0, 90.0, 75.0)","(18.0, 90.0, 80.66666666666667)","(2.0, 2.82, 2.7455813953488373)"
12-01-2023 08:30:46.244717,"(4.8, 6.4, 5.9399999999999995)","(17.0, 27.0, 20.7)","(3.7, 3.95, 3.72)","(5.5, 8.6, 9.257142857142856)","(31.0, 60.0, 56.0)","(21.0, 90.0, 75.0)","(18.0, 90.0, 80.66666666666667)","(2.0, 2.82, 2.745714285714286)"
12-01-2023 08:30:47.396236,"(4.8, 6.4, 5.944827586206896)","(17.0, 27.0, 20.7)","(3.7, 3.9, 3.703125)","(5.5, 9.6, 8.933333333333334)","(31.0, 60.0, 56.285714285714285)","(21.0, 90.0, 72.0)","(18.0, 90.0, 55.6)","(2.0, 2.82, 2.745714285714286)"
12-01-2023 08:30:48.569104,"(4.8, 6.4, 5.944827586206896)","(17.0, 27.0, 20.7)","(3.7, 3.9, 3.703125)","(5.5, 9.6, 8.933333333333334)","(31.0, 60.0, 56.285714285714285)","(21.0, 90.0, 72.0)","(18.0, 85.0, 55.6)","(2.0, 2.82, 2.745714285714286)"
12-01-2023 08:30:49.735626,"(4.8, 6.4, 5.944827586206896)","(17.0, 27.0, 20.7)","(3.7, 3.9, 3.7133333333333334)","(5.5, 9.6, 9.2)","(31.0, 60.0, 56.285714285714285)","(21.0, 90.0, 72.0)","(18.0, 85.0, 55.6)","(2.0, 2.82, 2.745714285714286)"
12-01-2023 08:30:50.879663,"(4.8, 6.4, 5.944827586206896)","(17.0, 27.0, 20.7)","(3.7, 3.9, 3.66)","(5.5, 9.6, 9.2)","(31.0, 60.0, 56.285714285714285)","(21.0, 90.0, 72.0)","(18.0, 85.0, 55.6)","(2.0, 2.82, 2.745714285714286)"
12-01-2023 08:30:51.977783,"(4.8, 6.4, 5.944827586206896)","(17.0, 27.0, 20.7)","(3.7, 3.9, 3.66)","(5.5, 9.6, 9.2)","(31.0, 60.0, 56.285714285714285)","(21.0, 90.0, 72.0)","(18.0, 85.0, 55.6)","(2.0, 2.82, 2.745714285714286)"
12-01-2023 08:30:53.114002,"(4.8, 6.4, 5.863157894736842)","(17.0, 27.0, 20.7)","(3.7, 3.9, 3.7)","(5.5, 9.6, 9.2)","(31.0, 60.0, 56.285714285714285)","(21.0, 90.0, 72.0)","(18.0, 85.0, 55.6)","(2.0, 2.82, 2.745714285714286)"
12-01-2023 08:30:54.123670,"(4.8, 6.4, 5.863157894736842)","(17.0, 27.0, 20.7)","(3.7, 3.9, 3.692)","(5.5, 9.6, 9.24)","(31.0, 60.0, 56.285714285714285)","(21.0, 90.0, 72.0)","(18.0, 85.0, 72.0)","(2.0, 2.82, 2.745714285714286)"
12-01-2023 08:30:55.177126,"(4.8, 6.4, 5.863157894736842)","(17.0, 27.0, 20.7)","(3.7, 3.9, 3.7375)","(5.5, 9.6, 9.24)","(31.0, 60.0, 56.285714285714285)","(21.0, 90.0, 72.0)","(18.0, 90.0, 72.0)","(2.0, 2.82, 2.745714285714286)"
12-01-2023 08:30:56.227788,"(4.8, 6.4, 5.863157894736842)","(17.0, 27.0, 20.7)","(3.7, 3.85, 3.7891304347826087)","(5.5, 9.6, 9.4)","(31.0, 60.0, 56.285714285714285)","(21.0, 90.0, 72.0)","(18.0, 90.0, 51.42857142857143)","(2.0, 2.82, 2.745714285714286)"
12-01-2023 08:30:57.310710,"(4.8, 6.4, 5.863157894736842)","(17.0, 27.0, 20.7)","(3.7, 3.9, 3.8166666666666664)","(5.5, 9.6, 9.4)","(31.0, 60.0, 56.285714285714285)","(21.0, 90.0, 81.66666666666666)","(18.0, 90.0, 51.42857142857143)","(2.0, 2.82, 2.745714285714286)"
12-01-2023 08:30:58.449255,"(4.8, 6.4, 6.245454545454546)","(17.0, 27.0, 20.7)","(3.7, 3.8, 3.7375)","(5.5, 9.6, 9.4)","(31.0, 60.0, 48.0)","(21.0, 90.0, 81.66666666666666)","(18.0, 90.0, 46.666666666666664)","(2.0, 2.82, 2.7448979591836737)"
12-01-2023 08:30:59.649720,"(4.8, 6.4, 6.245454545454546)","(17.0, 27.0, 20.7)","(3.7, 3.8, 3.7375)","(5.5, 9.6, 9.4)","(31.0, 60.0, 48.0)","(21.0, 90.0, 81.66666666666666)","(18.0, 90.0, 46.666666666666664)","(2.0, 2.82, 2.7448979591836737)"
12-01-2023 08:31:00.856012,"(4.8, 6.4, 6.245454545454546)","(17.0, 27.0, 20.7)","(3.7, 3.8, 3.7375)","(5.5, 9.6, 9.4)","(31.0, 60.0, 48.0)","(21.0, 90.0, 81.66666666666666)","(18.0, 90.0, 66.36363636363637)","(2.0, 2.82, 2.7448979591836737)"
12-01-2023 08:31:02.001593,"(4.8, 6.4, 6.245454545454546)","(17.0, 27.0, 20.7)","(3.7, 3.8, 3.7375)","(5.5, 9.6, 9.4)","(31.0, 60.0, 48.0)","(21.0, 90.0, 81.66666666666666)","(18.0, 90.0, 66.36363636363637)","(2.0, 2.82, 2.7640000000000002)"
12-01-2023 08:31:03.139258,"(4.8, 6.4, 6.245454545454546)","(17.0, 27.0, 20.7)","(3.7, 3.8, 3.753125)","(5.5, 9.6, 9.4)","(31.0, 60.0, 48.0)","(21.0, 90.0, 81.66666666666666)","(18.0, 90.0, 66.36363636363637)","(2.0, 2.82, 2.7914285714285714)"
12-01-2023 08:31:04.226125,"(4.8, 6.4, 6.245454545454546)","(17.0, 27.0, 20.7)","(3.7, 3.8, 3.753125)","(5.5, 9.6, 9.4)","(31.0, 60.0, 48.0)","(21.0, 90.0, 81.66666666666666)","(18.0, 90.0, 66.36363636363637)","(2.0, 2.86, 2.7914285714285714)"
12-01-2023 08:31:05.327040,"(4.8, 6.4, 6.090909090909091)","(17.0, 27.0, 20.7)","(3.7, 3.7, 3.66875)","(5.5, 9.6, 9.4)","(31.0, 60.0, 48.0)","(21.0, 90.0, 81.66666666666666)","(18.0, 90.0, 66.36363636363637)","(2.0, 2.86, 2.7914285714285714)"
12-01-2023 08:31:06.387715,"(4.8, 6.4, 6.090909090909091)","(17.0, 27.0, 20.7)","(3.7, 3.7, 3.6655172413793107)","(5.5, 9.6, 9.15)","(31.0, 60.0, 48.0)","(21.0, 90.0, 79.28571428571429)","(18.0, 90.0, 66.36363636363637)","(2.0, 2.86, 2.7914285714285714)"
12-01-2023 08:31:07.402473,"(4.8, 6.4, 6.090909090909091)","(17.0, 27.0, 20.7)","(3.7, 3.7, 3.66875)","(5.5, 9.6, 9.15)","(31.0, 60.0, 57.55555555555556)","(26.0, 90.0, 81.0)","(18.0, 90.0, 66.36363636363637)","(2.0, 2.86, 2.7914285714285714)"
12-01-2023 08:31:08.547806,"(4.8, 6.4, 6.090909090909091)","(17.0, 27.0, 20.7)","(3.7, 3.7, 3.6459459459459462)","(5.5, 9.0, 7.9111111111111105)","(31.0, 60.0, 57.55555555555556)","(26.0, 90.0, 77.14285714285714)","(18.0, 90.0, 66.36363636363637)","(2.0, 2.86, 2.7914285714285714)"
12-01-2023 08:31:09.638204,"(4.8, 6.4, 6.090909090909091)","(17.0, 27.0, 20.7)","(3.7, 3.7, 3.6459459459459462)","(5.5, 9.0, 7.9111111111111105)","(31.0, 60.0, 57.55555555555556)","(26.0, 90.0, 77.14285714285714)","(18.0, 90.0, 66.36363636363637)","(2.0, 2.86, 2.7914285714285714)"
12-01-2023 08:31:10.780211,"(4.8, 6.4, 6.090909090909091)","(17.0, 27.0, 20.7)","(3.7, 3.7, 3.6459459459459462)","(5.5, 9.0, 7.713513513513513)","(31.0, 60.0, 57.55555555555556)","(26.0, 90.0, 77.14285714285714)","(18.0, 90.0, 54.285714285714285)","(2.0, 2.86, 2.7914285714285714)"
12-01-2023 08:31:11.913892,"(4.8, 6.4, 5.914285714285715)","(17.0, 27.0, 20.7)","(3.7, 3.7, 3.66875)","(5.5, 9.0, 7.251428571428572)","(31.0, 60.0, 57.55555555555556)","(26.0, 90.0, 77.14285714285714)","(18.0, 90.0, 54.285714285714285)","(2.0, 2.86, 2.7914285714285714)"
12-01-2023 08:31:13.102508,"(4.8, 6.4, 5.95)","(17.0, 27.0, 20.7)","(3.7, 3.75, 3.5970588235294114)","(5.5, 9.0, 7.251428571428572)","(31.0, 60.0, 57.55555555555556)","(26.0, 90.0, 77.14285714285714)","(18.0, 90.0, 54.285714285714285)","(2.0, 2.86, 2.7914285714285714)"
12-01-2023 08:31:14.290441,"(4.8, 6.4, 5.95)","(17.0, 27.0, 20.7)","(3.7, 3.75, 3.671212121212121)","(5.5, 9.0, 7.251428571428572)","(31.0, 60.0, 57.55555555555556)","(26.0, 90.0, 77.14285714285714)","(18.0, 90.0, 54.285714285714285)","(2.0, 2.86, 2.7914285714285714)"
12-01-2023 08:31:15.525537,"(4.8, 6.4, 5.95)","(17.0, 27.0, 20.7)","(3.7, 3.75, 3.767391304347826)","(5.5, 9.0, 7.251428571428572)","(31.0, 60.0, 57.55555555555556)","(26.0, 90.0, 77.14285714285714)","(18.0, 90.0, 54.285714285714285)","(2.0, 2.86, 2.7914285714285714)"
12-01-2023 08:31:16.758877,"(4.8, 6.4, 5.95)","(17.0, 27.0, 20.7)","(3.7, 3.8, 3.767391304347826)","(5.5, 9.0, 7.251428571428572)","(31.0, 60.0, 57.55555555555556)","(26.0, 90.0, 77.14285714285714)","(18.0, 90.0, 54.285714285714285)","(2.0, 2.86, 2.7914285714285714)"
12-01-2023 08:31:17.924599,"(4.8, 6.4, 6.258823529411765)","(17.0, 27.0, 20.7)","(3.7, 3.8, 3.767391304347826)","(5.5, 9.0, 8.0)","(31.0, 60.0, 53.333333333333336)","(26.0, 90.0, 75.0)","(18.0, 90.0, 70.0)","(2.0, 2.86, 2.7914285714285714)"
12-01-2023 08:31:19.075436,"(4.8, 6.4, 6.258823529411765)","(17.0, 27.0, 20.7)","(3.7, 3.8, 3.767391304347826)","(5.5, 8.8, 8.600000000000001)","(31.0, 60.0, 53.333333333333336)","(26.0, 90.0, 75.0)","(18.0, 85.0, 70.0)","(2.0, 2.86, 2.7914285714285714)"
12-01-2023 08:31:20.172716,"(4.8, 6.4, 6.258823529411765)","(17.0, 27.0, 20.7)","(3.7, 3.8, 3.767391304347826)","(5.5, 8.8, 8.600000000000001)","(31.0, 60.0, 53.333333333333336)","(26.0, 90.0, 75.0)","(18.0, 85.0, 70.0)","(2.0, 2.86, 2.7914285714285714)"
12-01-2023 08:31:21.395628,"(4.8, 6.4, 6.258823529411765)","(17.0, 27.0, 20.7)","(3.7, 3.8, 3.767391304347826)","(5.5, 8.8, 8.600000000000001)","(31.0, 60.0, 53.333333333333336)","(26.0, 90.0, 75.0)","(18.0, 85.0, 70.0)","(2.0, 2.86, 2.7914285714285714)"
