,Toxic Impurities,Missouri Belle,Springvale Coco,Roger Rose,Calaiss Wohling,Steel Harbour
11-01-2023 13:54:46.743117,"(1.75, 2.18, 2.160487804878049)","(17.0, 27.0, 25.58823529411765)","(2.5, 2.72, 2.7051851851851856)","(11.0, 17.5, 16.75)","(21.0, 36.0, 32.8421052631579)","(17.0, 25.0, 23.428571428571427)"
11-01-2023 13:54:47.794675,"(1.75, 2.16, 2.159090909090909)","(17.0, 27.0, 25.741935483870968)","(2.5, 2.78, 2.724615384615385)","(11.0, 17.5, 16.763157894736842)","(21.0, 36.0, 33.06666666666667)","(17.0, 25.0, 23.256410256410255)"
11-01-2023 13:54:48.865052,"(1.75, 2.16, 2.150434782608696)","(17.0, 27.0, 25.741935483870968)","(2.5, 2.74, 2.724615384615385)","(11.0, 17.5, 16.763157894736842)","(21.0, 36.0, 33.06666666666667)","(17.0, 25.0, 23.38095238095238)"
11-01-2023 13:54:49.844870,"(1.75, 2.16, 2.1542857142857144)","(17.0, 27.0, 25.741935483870968)","(2.5, 2.74, 2.7211428571428575)","(11.0, 17.5, 16.763157894736842)","(21.0, 36.0, 33.06666666666667)","(17.0, 25.0, 23.38095238095238)"
11-01-2023 13:54:50.768557,"(1.8, 2.18, 2.1611111111111114)","(17.0, 27.0, 25.741935483870968)","(2.5, 2.74, 2.716666666666667)","(11.0, 17.5, 16.763157894736842)","(21.0, 36.0, 32.8421052631579)","(17.0, 25.0, 23.428571428571427)"
11-01-2023 13:54:51.846779,"(1.8, 2.18, 2.1583333333333337)","(17.0, 27.0, 25.5)","(2.5, 2.72, 2.71)","(11.0, 17.5, 16.763157894736842)","(21.0, 36.0, 30.705882352941178)","(17.0, 25.0, 23.565217391304348)"
11-01-2023 13:54:52.866937,"(1.8, 2.16, 2.1576)","(17.0, 27.0, 25.44)","(2.5, 2.72, 2.7029411764705884)","(11.0, 17.5, 16.763157894736842)","(21.0, 36.0, 30.705882352941178)","(17.0, 25.0, 23.5)"
11-01-2023 13:54:53.747789,"(1.8, 2.18, 2.1631578947368424)","(17.0, 27.0, 25.44)","(2.5, 2.72, 2.6972549019607843)","(11.0, 17.5, 16.763157894736842)","(21.0, 36.0, 30.705882352941178)","(17.0, 25.0, 23.5)"
11-01-2023 13:54:54.608910,"(1.8, 2.18, 2.162702702702703)","(18.0, 27.0, 25.44)","(2.5, 2.72, 2.7047058823529415)","(12.0, 17.5, 16.763157894736842)","(21.0, 36.0, 30.705882352941178)","(17.0, 25.0, 23.5)"
11-01-2023 13:54:55.562592,"(1.8, 2.18, 2.162105263157895)","(18.0, 27.0, 25.44)","(2.5, 2.72, 2.7157894736842105)","(12.0, 17.5, 16.763157894736842)","(21.0, 36.0, 30.705882352941178)","(17.0, 25.0, 23.5)"
11-01-2023 13:54:56.559586,"(1.8, 2.18, 2.16)","(18.0, 27.0, 25.44)","(2.5, 2.74, 2.715737704918033)","(12.0, 17.5, 16.763157894736842)","(21.0, 36.0, 30.705882352941178)","(17.0, 25.0, 23.488888888888887)"
11-01-2023 13:54:57.509967,"(1.8, 2.18, 2.16)","(18.0, 27.0, 25.44)","(2.5, 2.74, 2.713571428571429)","(12.0, 17.5, 16.763157894736842)","(21.0, 36.0, 30.705882352941178)","(17.0, 25.0, 23.488888888888887)"
11-01-2023 13:54:58.454883,"(1.8, 2.18, 2.1621276595744683)","(18.0, 27.0, 25.44)","(2.5, 2.74, 2.715737704918033)","(12.0, 17.5, 16.78205128205128)","(21.0, 36.0, 30.705882352941178)","(17.0, 25.0, 23.46511627906977)"
11-01-2023 13:54:59.352877,"(1.8, 2.14, 2.120740740740741)","(18.0, 27.0, 25.5)","(2.5, 2.74, 2.7242424242424246)","(12.0, 17.5, 16.78205128205128)","(21.0, 36.0, 31.0)","(17.0, 25.0, 23.46511627906977)"
11-01-2023 13:55:00.342011,"(1.8, 2.12, 2.1175862068965516)","(18.0, 27.0, 25.454545454545453)","(2.5, 2.78, 2.7765217391304344)","(12.0, 17.5, 16.789473684210527)","(21.0, 36.0, 30.705882352941178)","(17.0, 25.0, 23.55)"
11-01-2023 13:55:01.314450,"(1.8, 2.1, 2.094666666666667)","(18.0, 27.0, 25.454545454545453)","(2.5, 2.82, 2.805333333333333)","(12.0, 17.5, 16.789473684210527)","(21.0, 36.0, 30.705882352941178)","(17.0, 25.0, 23.55)"
11-01-2023 13:55:02.283401,"(1.8, 2.1, 2.0941176470588236)","(18.0, 27.0, 25.454545454545453)","(2.5, 2.82, 2.815)","(12.0, 17.5, 16.872093023255815)","(21.0, 36.0, 30.705882352941178)","(17.0, 25.0, 23.488888888888887)"
11-01-2023 13:55:03.411428,"(1.8, 2.12, 2.106172839506173)","(18.0, 27.0, 25.785714285714285)","(2.5, 2.82, 2.788235294117647)","(12.0, 17.5, 16.872093023255815)","(21.0, 36.0, 33.27272727272727)","(17.0, 25.0, 23.571428571428573)"
11-01-2023 13:55:04.517667,"(1.8, 2.12, 2.107555555555556)","(18.0, 27.0, 25.785714285714285)","(2.5, 2.8, 2.788235294117647)","(12.0, 17.5, 16.872093023255815)","(21.0, 36.0, 33.27272727272727)","(17.0, 25.0, 23.571428571428573)"
11-01-2023 13:55:05.731518,"(1.8, 2.12, 2.103)","(18.0, 27.0, 25.785714285714285)","(2.5, 2.8, 2.7914285714285714)","(12.0, 17.5, 16.872093023255815)","(21.0, 36.0, 33.27272727272727)","(17.0, 25.0, 23.703703703703702)"
11-01-2023 13:55:06.867568,"(1.8, 2.12, 2.1027118644067797)","(18.0, 27.0, 25.64)","(2.5, 2.8, 2.7914285714285714)","(12.0, 17.5, 16.872093023255815)","(21.0, 36.0, 33.27272727272727)","(17.0, 25.0, 23.703703703703702)"
11-01-2023 13:55:08.070004,"(1.8, 2.12, 2.1027118644067797)","(18.0, 27.0, 25.64)","(2.5, 2.8, 2.793846153846154)","(12.0, 17.5, 16.872093023255815)","(21.0, 36.0, 33.27272727272727)","(17.0, 25.0, 23.79310344827586)"
11-01-2023 13:55:09.128596,"(1.8, 2.12, 2.1184848484848486)","(18.0, 27.0, 25.583333333333332)","(2.5, 2.78, 2.769090909090909)","(12.0, 17.5, 16.872093023255815)","(21.0, 36.0, 33.27272727272727)","(17.0, 25.0, 23.80701754385965)"
11-01-2023 13:55:10.103425,"(1.8, 2.14, 2.114153846153846)","(18.0, 27.0, 25.903225806451612)","(2.5, 2.76, 2.742962962962963)","(12.0, 17.5, 16.872093023255815)","(21.0, 36.0, 33.27272727272727)","(17.0, 25.0, 23.80701754385965)"
11-01-2023 13:55:11.246554,"(1.8, 2.14, 2.111764705882353)","(18.0, 27.0, 25.761904761904763)","(2.5, 2.76, 2.755)","(12.0, 17.5, 16.872093023255815)","(21.0, 36.0, 33.55555555555556)","(17.0, 25.0, 23.73076923076923)"
11-01-2023 13:55:12.187330,"(1.8, 2.14, 2.1095927601809956)","(18.0, 27.0, 25.64)","(2.5, 2.76, 2.755)","(12.0, 17.5, 16.872093023255815)","(21.0, 36.0, 33.55555555555556)","(17.0, 25.0, 23.73076923076923)"
11-01-2023 13:55:13.240360,"(1.8, 2.14, 2.1205649717514126)","(18.0, 27.0, 25.88)","(2.5, 2.76, 2.7386666666666666)","(12.0, 17.5, 16.872093023255815)","(21.0, 36.0, 33.55555555555556)","(17.0, 25.0, 23.73076923076923)"
11-01-2023 13:55:14.305314,"(1.8, 2.14, 2.1204545454545456)","(18.0, 27.0, 26.0)","(2.5, 2.76, 2.736)","(12.0, 17.5, 16.872093023255815)","(21.0, 36.0, 33.75)","(17.0, 25.0, 23.9375)"
11-01-2023 13:55:15.226375,"(1.8, 2.14, 2.1204545454545456)","(18.0, 27.0, 25.727272727272727)","(2.5, 2.76, 2.73953488372093)","(12.0, 17.5, 16.872093023255815)","(21.0, 36.0, 33.75)","(17.0, 24.0, 23.9375)"
11-01-2023 13:55:16.451191,"(1.8, 2.14, 2.1204545454545456)","(18.0, 27.0, 25.727272727272727)","(2.5, 2.76, 2.744285714285714)","(12.0, 17.5, 16.872093023255815)","(21.0, 36.0, 33.55555555555556)","(17.0, 24.0, 23.9375)"
11-01-2023 13:55:17.474227,"(1.8, 2.14, 2.1204545454545456)","(18.0, 27.0, 25.727272727272727)","(2.5, 2.76, 2.744285714285714)","(12.0, 17.5, 16.872093023255815)","(21.0, 36.0, 33.55555555555556)","(17.0, 24.0, 23.94736842105263)"
11-01-2023 13:55:18.445825,"(1.8, 2.14, 2.1211049723756905)","(18.0, 27.0, 26.0)","(2.5, 2.76, 2.743728813559322)","(12.0, 17.5, 16.857142857142858)","(21.0, 36.0, 33.55555555555556)","(17.0, 24.0, 23.954545454545453)"
11-01-2023 13:55:19.484276,"(1.8, 2.14, 2.127851851851852)","(18.0, 27.0, 25.903225806451612)","(2.5, 2.76, 2.74125)","(12.0, 17.5, 16.825)","(21.0, 36.0, 33.55555555555556)","(17.0, 24.0, 23.94736842105263)"
11-01-2023 13:55:20.544302,"(1.8, 2.16, 2.1531914893617023)","(18.0, 27.0, 25.38095238095238)","(2.5, 2.76, 2.74125)","(12.0, 17.5, 16.825)","(21.0, 36.0, 33.55555555555556)","(17.0, 24.0, 23.94736842105263)"
11-01-2023 13:55:21.532321,"(1.8, 2.16, 2.1578082191780825)","(18.0, 27.0, 25.444444444444443)","(2.5, 2.76, 2.742857142857143)","(12.0, 16.0, 15.545454545454545)","(21.0, 36.0, 33.333333333333336)","(17.0, 24.0, 23.94736842105263)"
11-01-2023 13:55:22.509079,"(1.8, 2.18, 2.1686896551724137)","(18.0, 27.0, 25.666666666666668)","(2.5, 2.76, 2.7435555555555555)","(12.0, 15.0, 14.933333333333334)","(21.0, 36.0, 33.64705882352941)","(17.0, 25.0, 23.821428571428573)"
11-01-2023 13:55:23.472818,"(1.8, 2.18, 2.1710204081632654)","(18.0, 27.0, 25.666666666666668)","(2.5, 2.78, 2.752972972972973)","(12.0, 15.0, 14.6)","(21.0, 36.0, 33.64705882352941)","(17.0, 25.0, 23.821428571428573)"
11-01-2023 13:55:24.444868,"(1.8, 2.16, 2.1570909090909094)","(18.0, 27.0, 25.444444444444443)","(2.5, 2.8, 2.7904761904761903)","(12.0, 15.0, 14.62)","(21.0, 36.0, 33.64705882352941)","(17.0, 25.0, 23.705882352941178)"
11-01-2023 13:55:25.369046,"(1.8, 2.16, 2.1550000000000002)","(18.0, 27.0, 25.444444444444443)","(2.5, 2.8, 2.7873684210526313)","(12.0, 15.0, 14.439024390243903)","(21.0, 36.0, 33.64705882352941)","(17.0, 25.0, 23.77777777777778)"
11-01-2023 13:55:26.393380,"(1.8, 2.16, 2.1535135135135137)","(18.0, 27.0, 25.666666666666668)","(2.5, 2.8, 2.7796923076923075)","(12.0, 15.0, 14.533333333333333)","(21.0, 36.0, 33.64705882352941)","(17.0, 25.0, 23.77777777777778)"
11-01-2023 13:55:27.402142,"(1.8, 2.16, 2.1515789473684213)","(18.0, 27.0, 25.666666666666668)","(2.5, 2.8, 2.7796923076923075)","(12.0, 15.0, 14.522727272727273)","(21.0, 36.0, 34.18181818181818)","(17.0, 25.0, 23.77777777777778)"
11-01-2023 13:55:28.562002,"(1.8, 2.16, 2.150819672131148)","(18.0, 27.0, 25.444444444444443)","(2.5, 2.8, 2.7830303030303027)","(12.0, 15.0, 14.522727272727273)","(21.0, 36.0, 34.18181818181818)","(17.0, 25.0, 23.705882352941178)"
11-01-2023 13:55:29.993501,"(1.8, 2.16, 2.149818181818182)","(18.0, 27.0, 25.666666666666668)","(2.5, 2.8, 2.8357281553398055)","(12.0, 15.0, 14.791666666666666)","(21.0, 36.0, 34.285714285714285)","(17.0, 25.0, 24.071428571428573)"
11-01-2023 13:55:31.094481,"(1.8, 2.1, 2.0885813148788928)","(18.0, 27.0, 26.2)","(2.5, 2.84, 2.8357281553398055)","(12.0, 15.0, 15.613636363636363)","(21.0, 36.0, 34.666666666666664)","(17.0, 25.0, 25.384615384615383)"
11-01-2023 13:55:32.368291,"(1.8, 2.08, 2.0706422018348625)","(18.0, 26.0, 25.9)","(2.45, 2.88, 2.899259259259259)","(12.0, 16.0, 15.514285714285714)","(21.0, 36.0, 33.0)","(17.0, 26.0, 25.6)"
11-01-2023 13:55:33.379162,"(1.8, 2.08, 2.0516666666666667)","(18.0, 26.0, 25.9)","(2.45, 2.92, 2.899259259259259)","(12.0, 16.0, 15.514285714285714)","(21.0, 36.0, 32.666666666666664)","(17.0, 27.0, 25.666666666666668)"
11-01-2023 13:55:34.682769,"(1.8, 2.08, 2.053134328358209)","(18.0, 26.0, 24.5)","(2.45, 2.96, 2.9285714285714284)","(12.0, 16.0, 15.34375)","(21.0, 36.0, 30.545454545454547)","(17.0, 26.0, 25.333333333333332)"
11-01-2023 13:55:35.896237,"(1.8, 2.12, 2.0771428571428574)","(18.0, 25.0, 24.8)","(2.45, 2.96, 2.9435294117647057)","(12.0, 15.5, 14.926829268292684)","(21.0, 36.0, 30.545454545454547)","(17.0, 26.0, 23.833333333333332)"
11-01-2023 13:55:37.184406,"(1.8, 2.1, 2.0933333333333333)","(18.0, 25.0, 24.8)","(2.45, 2.96, 2.9348148148148145)","(12.0, 15.0, 14.916666666666666)","(21.0, 36.0, 30.5)","(17.0, 24.0, 24.11111111111111)"
11-01-2023 13:55:38.344119,"(1.8, 2.1, 2.0933333333333333)","(19.0, 25.0, 24.8)","(2.45, 2.96, 2.9348148148148145)","(12.0, 15.0, 15.112244897959183)","(21.0, 36.0, 30.5)","(18.0, 25.0, 24.21212121212121)"
11-01-2023 13:55:39.340352,"(1.8, 2.1, 2.079375)","(19.0, 25.0, 24.8)","(2.45, 2.96, 2.93125)","(12.0, 15.5, 15.047619047619047)","(21.0, 36.0, 30.5)","(18.0, 25.0, 24.235294117647058)"
11-01-2023 13:55:40.522632,"(1.8, 2.1, 2.0827692307692307)","(19.0, 25.0, 24.833333333333332)","(2.45, 2.96, 2.933333333333333)","(12.0, 15.5, 15.066666666666666)","(21.0, 36.0, 30.5)","(18.0, 25.0, 24.235294117647058)"
11-01-2023 13:55:41.668728,"(1.8, 2.1, 2.0810169491525423)","(19.0, 25.0, 25.0)","(2.45, 2.96, 2.83)","(12.0, 15.5, 15.424242424242424)","(21.0, 36.0, 31.0)","(18.0, 25.0, 23.950819672131146)"
11-01-2023 13:55:42.685357,"(1.8, 2.12, 2.1052173913043477)","(19.0, 26.0, 25.0)","(2.45, 2.84, 2.83)","(12.0, 16.0, 15.424242424242424)","(21.0, 36.0, 31.0)","(18.0, 24.0, 25.692307692307693)"
11-01-2023 13:55:43.856638,"(1.8, 2.12, 2.10875)","(19.0, 26.0, 25.133333333333333)","(2.45, 2.86, 2.8301960784313724)","(12.0, 16.0, 15.346153846153847)","(21.0, 36.0, 31.2)","(18.0, 26.0, 25.41176470588235)"
11-01-2023 13:55:44.784855,"(1.8, 2.14, 2.1101492537313433)","(19.0, 26.0, 25.133333333333333)","(2.45, 2.86, 2.8301960784313724)","(12.0, 15.5, 15.346153846153847)","(21.0, 36.0, 31.2)","(18.0, 26.0, 25.41176470588235)"
11-01-2023 13:55:45.988780,"(1.8, 2.12, 2.1021176470588236)","(19.0, 26.0, 25.133333333333333)","(2.45, 2.88, 2.8576923076923078)","(12.0, 15.5, 15.289473684210526)","(21.0, 36.0, 31.2)","(18.0, 26.0, 25.41176470588235)"
11-01-2023 13:55:47.015999,"(1.8, 2.12, 2.102727272727273)","(19.0, 26.0, 25.103448275862068)","(2.45, 2.88, 2.8576923076923078)","(12.0, 15.5, 15.289473684210526)","(21.0, 36.0, 31.2)","(18.0, 26.0, 25.41176470588235)"
11-01-2023 13:55:47.945218,"(1.8, 2.12, 2.102727272727273)","(19.0, 25.0, 24.916666666666668)","(2.45, 2.86, 2.8496774193548386)","(12.0, 15.5, 15.3)","(21.0, 36.0, 31.0)","(18.0, 26.0, 25.444444444444443)"
11-01-2023 13:55:48.927816,"(1.8, 2.12, 2.1075)","(19.0, 25.0, 24.933333333333334)","(2.45, 2.86, 2.8434782608695652)","(12.0, 15.5, 15.357142857142858)","(21.0, 36.0, 33.0)","(18.0, 26.0, 25.444444444444443)"
11-01-2023 13:55:49.898736,"(1.8, 2.12, 2.101176470588235)","(19.0, 25.0, 24.933333333333334)","(2.45, 2.86, 2.8424242424242423)","(12.0, 15.5, 15.277777777777779)","(21.0, 34.0, 32.72727272727273)","(18.0, 26.0, 25.733333333333334)"
11-01-2023 13:55:50.936173,"(1.8, 2.12, 2.0994594594594593)","(19.0, 25.0, 24.636363636363637)","(2.45, 2.88, 2.853333333333333)","(12.0, 16.0, 15.586206896551724)","(21.0, 34.0, 32.72727272727273)","(18.0, 26.0, 25.130434782608695)"
11-01-2023 13:55:52.095615,"(1.8, 2.1, 2.0877777777777777)","(19.0, 25.0, 24.142857142857142)","(2.45, 2.88, 2.872142857142857)","(12.0, 16.0, 15.675)","(21.0, 34.0, 32.888888888888886)","(18.0, 28.0, 26.571428571428573)"
11-01-2023 13:55:53.184491,"(1.8, 2.1, 2.0873103448275865)","(19.0, 25.0, 23.77777777777778)","(2.45, 2.88, 2.872142857142857)","(12.0, 16.0, 15.675)","(21.0, 34.0, 32.888888888888886)","(18.0, 27.0, 26.65)"
11-01-2023 13:55:54.300614,"(1.8, 2.1, 2.0865693430656935)","(19.0, 24.0, 23.41176470588235)","(2.45, 2.9, 2.887272727272727)","(12.0, 16.0, 15.63888888888889)","(21.0, 34.0, 31.44)","(18.0, 28.0, 25.555555555555557)"
11-01-2023 13:55:55.358331,"(1.8, 2.1, 2.0921804511278195)","(19.0, 24.0, 23.545454545454547)","(2.45, 2.9, 2.892413793103448)","(12.0, 16.5, 15.86)","(21.0, 34.0, 31.44)","(18.0, 26.0, 25.555555555555557)"
11-01-2023 13:55:56.375450,"(1.8, 2.12, 2.1107692307692307)","(19.0, 24.0, 23.285714285714285)","(2.45, 2.9, 2.897333333333333)","(12.0, 16.0, 15.65625)","(21.0, 34.0, 30.606060606060606)","(18.0, 25.0, 24.8)"
11-01-2023 13:55:57.453669,"(1.8, 2.12, 2.107586206896552)","(19.0, 24.0, 23.041666666666668)","(2.45, 2.92, 2.9008)","(12.0, 15.5, 15.1)","(21.0, 34.0, 30.606060606060606)","(18.0, 26.0, 25.142857142857142)"
11-01-2023 13:55:58.506982,"(1.8, 2.12, 2.1073504273504273)","(19.0, 24.0, 23.115384615384617)","(2.45, 2.92, 2.9008)","(12.0, 15.5, 15.17741935483871)","(21.0, 34.0, 30.606060606060606)","(18.0, 26.0, 25.142857142857142)"
11-01-2023 13:55:59.497277,"(1.8, 2.12, 2.1073504273504273)","(19.0, 24.0, 23.054545454545455)","(2.45, 2.92, 2.9015384615384616)","(12.0, 15.5, 15.17741935483871)","(21.0, 34.0, 30.5)","(18.0, 26.0, 25.1)"
11-01-2023 13:56:00.541330,"(1.8, 2.12, 2.1046875000000003)","(19.0, 24.0, 22.76923076923077)","(2.45, 2.92, 2.9125)","(12.0, 15.5, 14.97872340425532)","(21.0, 34.0, 29.178571428571427)","(18.0, 26.0, 25.509090909090908)"
11-01-2023 13:56:01.488285,"(1.8, 2.2, 2.181818181818182)","(19.0, 22.0, 21.705882352941178)","(2.45, 2.94, 2.881818181818182)","(12.0, 15.0, 14.96774193548387)","(21.0, 34.0, 29.178571428571427)","(18.0, 26.0, 25.509090909090908)"
11-01-2023 13:56:02.421320,"(1.8, 2.18, 2.1783333333333337)","(19.0, 21.0, 20.384615384615383)","(2.45, 2.92, 2.902727272727273)","(12.0, 14.5, 14.227272727272727)","(21.0, 30.0, 28.75)","(18.0, 25.0, 24.666666666666668)"
11-01-2023 13:56:03.341198,"(1.8, 2.18, 2.179851851851852)","(19.0, 21.0, 20.46153846153846)","(2.45, 2.94, 2.917297297297297)","(12.0, 14.5, 14.077777777777778)","(21.0, 30.0, 29.2)","(18.0, 25.0, 24.73076923076923)"
11-01-2023 13:56:04.265183,"(1.8, 2.18, 2.16752688172043)","(19.0, 21.0, 20.636363636363637)","(2.45, 2.94, 2.92)","(12.0, 14.5, 14.02)","(21.0, 30.0, 28.545454545454547)","(18.0, 25.0, 24.353846153846153)"
11-01-2023 13:56:05.245449,"(1.8, 2.18, 2.162)","(19.0, 21.0, 20.363636363636363)","(2.45, 2.94, 2.919047619047619)","(12.0, 14.5, 13.912698412698413)","(21.0, 30.0, 28.545454545454547)","(18.0, 25.0, 24.353846153846153)"
11-01-2023 13:56:06.254949,"(1.8, 2.18, 2.162)","(19.0, 21.0, 20.08695652173913)","(2.45, 2.94, 2.919047619047619)","(12.0, 14.0, 13.981481481481481)","(21.0, 30.0, 28.545454545454547)","(18.0, 25.0, 24.257142857142856)"
11-01-2023 13:56:07.191282,"(1.8, 2.18, 2.1610526315789476)","(19.0, 21.0, 20.29032258064516)","(2.45, 2.94, 2.9186666666666667)","(12.0, 14.5, 13.88888888888889)","(21.0, 30.0, 28.545454545454547)","(18.0, 25.0, 24.257142857142856)"
11-01-2023 13:56:08.214821,"(1.8, 2.18, 2.1750000000000003)","(19.0, 21.0, 20.424242424242426)","(2.45, 2.94, 2.906060606060606)","(12.0, 14.5, 13.921052631578947)","(21.0, 30.0, 28.666666666666668)","(18.0, 25.0, 24.257142857142856)"
11-01-2023 13:56:09.304991,"(1.8, 2.2, 2.186666666666667)","(19.0, 21.0, 20.424242424242426)","(2.45, 2.92, 2.912857142857143)","(12.0, 14.5, 13.88888888888889)","(21.0, 30.0, 28.727272727272727)","(18.0, 25.0, 24.257142857142856)"
11-01-2023 13:56:10.285439,"(1.8, 2.2, 2.175081967213115)","(18.0, 21.0, 20.18421052631579)","(2.45, 2.94, 2.9366666666666665)","(12.0, 14.0, 13.75609756097561)","(21.0, 30.0, 28.22222222222222)","(18.0, 25.0, 24.267605633802816)"
11-01-2023 13:56:11.165771,"(1.8, 2.2, 2.177049180327869)","(18.0, 21.0, 20.18421052631579)","(2.45, 2.96, 2.951111111111111)","(12.0, 14.0, 13.67741935483871)","(21.0, 30.0, 28.22222222222222)","(18.0, 25.0, 24.267605633802816)"
11-01-2023 13:56:12.082896,"(1.8, 2.2, 2.1834782608695655)","(18.0, 21.0, 20.225)","(2.45, 2.98, 2.966666666666667)","(12.0, 14.0, 13.67741935483871)","(21.0, 28.0, 26.823529411764707)","(18.0, 25.0, 24.267605633802816)"
11-01-2023 13:56:13.178204,"(1.8, 2.2, 2.1834782608695655)","(18.0, 21.0, 20.18421052631579)","(2.45, 2.98, 2.9729411764705884)","(11.0, 14.0, 13.67741935483871)","(21.0, 28.0, 26.761904761904763)","(18.0, 25.0, 24.246376811594203)"
11-01-2023 13:56:14.178320,"(1.8, 2.2, 2.1834782608695655)","(18.0, 21.0, 20.18421052631579)","(2.45, 2.98, 2.9729411764705884)","(11.0, 14.0, 13.67741935483871)","(21.0, 28.0, 28.133333333333333)","(18.0, 25.0, 25.2)"
11-01-2023 13:56:15.351301,"(1.8, 2.1, 2.0946206896551725)","(18.0, 23.0, 22.5)","(2.45, 2.98, 2.9714285714285715)","(11.0, 15.5, 15.625)","(21.0, 30.0, 29.533333333333335)","(18.0, 26.0, 24.76923076923077)"
11-01-2023 13:56:16.607629,"(1.8, 2.1, 2.08)","(18.0, 23.0, 22.375)","(2.45, 3.0, 2.9726315789473685)","(11.0, 16.0, 15.678571428571429)","(21.0, 30.0, 29.533333333333335)","(18.0, 25.0, 24.76923076923077)"
11-01-2023 13:56:18.042460,"(1.8, 2.08, 2.078775510204082)","(18.0, 23.0, 22.545454545454547)","(2.45, 3.0, 2.9525)","(11.0, 16.0, 15.686046511627907)","(21.0, 30.0, 29.533333333333335)","(18.0, 26.0, 25.266666666666666)"
11-01-2023 13:56:19.129187,"(1.8, 2.1, 2.0898245614035087)","(18.0, 23.0, 22.545454545454547)","(2.45, 2.96, 2.9664516129032257)","(11.0, 16.0, 15.686046511627907)","(21.0, 30.0, 29.533333333333335)","(18.0, 26.0, 25.266666666666666)"
11-01-2023 13:56:20.508684,"(1.8, 2.1, 2.088139534883721)","(18.0, 22.0, 21.563636363636363)","(2.45, 3.0, 2.9466666666666668)","(11.0, 16.0, 15.686046511627907)","(21.0, 30.0, 29.533333333333335)","(18.0, 26.0, 25.266666666666666)"
11-01-2023 13:56:21.632623,"(1.8, 2.1, 2.088139534883721)","(18.0, 22.0, 21.563636363636363)","(2.45, 2.98, 2.9525)","(11.0, 16.0, 15.686046511627907)","(21.0, 30.0, 29.571428571428573)","(18.0, 26.0, 25.266666666666666)"
11-01-2023 13:56:22.913641,"(1.8, 2.1, 2.0907692307692307)","(18.0, 22.0, 21.357142857142858)","(2.45, 2.98, 2.96)","(11.0, 16.0, 15.686046511627907)","(21.0, 30.0, 29.571428571428573)","(18.0, 26.0, 25.266666666666666)"
11-01-2023 13:56:24.098011,"(1.8, 2.1, 2.08875)","(18.0, 22.0, 21.0)","(2.45, 2.98, 2.98)","(11.0, 16.0, 15.686046511627907)","(21.0, 30.0, 30.2)","(18.0, 26.0, 24.666666666666668)"
11-01-2023 13:56:25.139007,"(1.8, 2.1, 2.0850909090909093)","(18.0, 21.0, 20.64)","(2.45, 3.0, 2.98)","(11.0, 16.0, 15.686046511627907)","(21.0, 32.0, 30.2)","(18.0, 25.0, 24.666666666666668)"
11-01-2023 13:56:26.158285,"(1.8, 2.1, 2.0850909090909093)","(18.0, 21.0, 20.615384615384617)","(2.45, 2.98, 2.9709090909090907)","(11.0, 16.0, 15.686046511627907)","(21.0, 32.0, 31.25)","(18.0, 25.0, 24.666666666666668)"
11-01-2023 13:56:27.149443,"(1.8, 2.1, 2.0850909090909093)","(18.0, 22.0, 21.357142857142858)","(2.45, 2.98, 2.96)","(11.0, 16.0, 15.686046511627907)","(21.0, 32.0, 31.25)","(18.0, 25.0, 5011.5)"
11-01-2023 13:56:28.075017,"(1.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
11-01-2023 13:56:29.040798,"(1.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
11-01-2023 13:56:30.113005,"(1.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
11-01-2023 13:56:31.042576,"(1.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
11-01-2023 13:56:32.008206,"(1.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
11-01-2023 13:56:32.927764,"(1.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
11-01-2023 13:56:33.919863,"(1.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
11-01-2023 13:56:34.913240,"(1.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
11-01-2023 13:56:35.849557,"(1.8, 99998, 9998.5)","(18.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
