,Mystical Charm,Magic Nitro,Bahamas Miss,Feel Your Way,Montana One,Atomic Pete,Financially Stable,Just Call Me Harry,Batman Jujon
11-01-2023 21:22:43.332981,"(10.0, 13.5, 12.1)","(14.0, 22.0, 21.77777777777778)","(2.4, 2.56, 2.543076923076923)","(18.0, 32.0, 26.666666666666668)","(91.0, 200.0, 196.0)","(41.0, 75.0, 67.0)","(1.9, 2.5, 2.494418604651163)","(51.0, 130.0, 123.57142857142857)","(31.0, 48.0, 47.0)"
11-01-2023 21:22:44.961026,"(10.0, 13.5, 12.538461538461538)","(14.0, 22.0, 21.846153846153847)","(2.4, 2.56, 2.5395454545454546)","(18.0, 32.0, 28.57142857142857)","(91.0, 200.0, 193.33333333333334)","(41.0, 75.0, 68.0)","(1.9, 2.5, 2.485)","(51.0, 130.0, 123.57142857142857)","(31.0, 48.0, 47.0)"
11-01-2023 21:22:46.545176,"(10.0, 13.5, 12.538461538461538)","(14.0, 22.0, 21.88888888888889)","(2.4, 2.56, 2.5175757575757576)","(19.0, 32.0, 28.57142857142857)","(91.0, 200.0, 193.33333333333334)","(41.0, 100.0, 77.5)","(1.9, 2.5, 2.49)","(51.0, 130.0, 123.57142857142857)","(31.0, 48.0, 47.0)"
11-01-2023 21:22:48.312639,"(10.0, 13.5, 12.538461538461538)","(14.0, 22.0, 22.04)","(2.4, 2.56, 2.5143478260869565)","(19.0, 32.0, 29.6)","(91.0, 200.0, 175.0)","(41.0, 95.0, 77.5)","(1.9, 2.5, 2.4936)","(51.0, 130.0, 123.57142857142857)","(31.0, 48.0, 47.0)"
11-01-2023 21:22:49.930636,"(10.0, 13.5, 12.068181818181818)","(14.0, 23.0, 22.04)","(2.35, 2.56, 2.513894736842105)","(19.0, 32.0, 28.11764705882353)","(91.0, 200.0, 166.66666666666666)","(41.0, 95.0, 77.5)","(1.9, 2.5, 2.496)","(51.0, 130.0, 123.57142857142857)","(31.0, 48.0, 47.0)"
11-01-2023 21:22:51.371221,"(10.0, 13.0, 12.75)","(14.0, 23.0, 22.04)","(2.35, 2.56, 2.5157575757575756)","(19.0, 32.0, 28.11764705882353)","(91.0, 200.0, 166.66666666666666)","(41.0, 95.0, 77.5)","(1.9, 2.5, 2.4968627450980394)","(51.0, 130.0, 123.57142857142857)","(31.0, 48.0, 47.0)"
11-01-2023 21:22:52.773649,"(10.0, 12.5, 12.397058823529411)","(14.0, 23.0, 22.666666666666668)","(2.35, 2.56, 2.513894736842105)","(19.0, 32.0, 28.11764705882353)","(91.0, 200.0, 166.66666666666666)","(41.0, 95.0, 75.9090909090909)","(1.9, 2.5, 2.4968627450980394)","(51.0, 130.0, 123.57142857142857)","(31.0, 48.0, 46.0)"
11-01-2023 21:22:54.195228,"(10.0, 13.5, 12.397058823529411)","(14.0, 23.0, 22.454545454545453)","(2.35, 2.56, 2.513894736842105)","(19.0, 32.0, 28.11764705882353)","(91.0, 200.0, 166.66666666666666)","(41.0, 95.0, 75.9090909090909)","(1.9, 2.5, 2.4968627450980394)","(51.0, 130.0, 123.57142857142857)","(31.0, 48.0, 46.0)"
11-01-2023 21:22:55.585994,"(10.0, 13.5, 12.397058823529411)","(14.0, 23.0, 22.0)","(2.35, 2.56, 2.513894736842105)","(19.0, 32.0, 30.5)","(91.0, 200.0, 158.33333333333334)","(41.0, 95.0, 89.16666666666666)","(1.9, 2.5, 2.4968627450980394)","(51.0, 130.0, 123.57142857142857)","(31.0, 48.0, 46.0)"
11-01-2023 21:22:56.953152,"(10.0, 13.5, 12.397058823529411)","(14.0, 23.0, 22.0)","(2.35, 2.56, 2.5225641025641026)","(19.0, 32.0, 27.636363636363637)","(91.0, 200.0, 166.66666666666666)","(41.0, 95.0, 89.16666666666666)","(1.9, 2.5, 2.4968627450980394)","(51.0, 130.0, 123.57142857142857)","(31.0, 48.0, 47.666666666666664)"
11-01-2023 21:22:58.288678,"(10.0, 13.5, 12.397058823529411)","(14.0, 23.0, 22.0)","(2.35, 2.56, 2.5225641025641026)","(19.0, 32.0, 27.636363636363637)","(91.0, 200.0, 166.66666666666666)","(41.0, 95.0, 80.0)","(1.9, 2.5, 2.4968627450980394)","(51.0, 130.0, 123.57142857142857)","(31.0, 48.0, 47.666666666666664)"
11-01-2023 21:22:59.690071,"(10.0, 13.5, 12.482758620689655)","(14.0, 23.0, 22.0)","(2.35, 2.56, 2.5225641025641026)","(19.0, 32.0, 27.636363636363637)","(91.0, 200.0, 166.66666666666666)","(41.0, 95.0, 70.83333333333333)","(1.9, 2.5, 2.4968627450980394)","(51.0, 130.0, 123.57142857142857)","(31.0, 48.0, 47.666666666666664)"
11-01-2023 21:23:01.243004,"(10.0, 13.0, 12.482758620689655)","(14.0, 23.0, 21.666666666666668)","(2.35, 2.56, 2.5225641025641026)","(19.0, 32.0, 28.76923076923077)","(91.0, 200.0, 166.66666666666666)","(41.0, 100.0, 70.83333333333333)","(1.9, 2.5, 2.556)","(51.0, 130.0, 123.57142857142857)","(31.0, 48.0, 47.666666666666664)"
11-01-2023 21:23:02.604880,"(10.0, 13.0, 12.6)","(14.0, 23.0, 21.24137931034483)","(2.35, 2.56, 2.523111111111111)","(19.0, 32.0, 28.76923076923077)","(91.0, 200.0, 166.66666666666666)","(41.0, 100.0, 70.83333333333333)","(1.9, 2.58, 2.544)","(51.0, 130.0, 124.375)","(31.0, 48.0, 47.666666666666664)"
11-01-2023 21:23:03.952488,"(10.0, 13.0, 12.923076923076923)","(14.0, 23.0, 21.24137931034483)","(2.35, 2.54, 2.523111111111111)","(19.0, 32.0, 28.76923076923077)","(91.0, 200.0, 166.66666666666666)","(41.0, 100.0, 70.0)","(1.9, 2.58, 2.544)","(51.0, 130.0, 124.375)","(31.0, 48.0, 47.666666666666664)"
11-01-2023 21:23:05.368100,"(10.0, 13.0, 12.941176470588236)","(14.0, 23.0, 21.24137931034483)","(2.35, 2.54, 2.523111111111111)","(19.0, 32.0, 28.76923076923077)","(91.0, 200.0, 166.66666666666666)","(41.0, 100.0, 70.0)","(1.9, 2.58, 2.557846153846154)","(51.0, 130.0, 124.375)","(31.0, 48.0, 47.666666666666664)"
11-01-2023 21:23:06.657076,"(10.0, 13.0, 12.941176470588236)","(14.0, 23.0, 21.24137931034483)","(2.35, 2.54, 2.5216666666666665)","(19.0, 32.0, 27.428571428571427)","(91.0, 200.0, 166.66666666666666)","(41.0, 100.0, 70.0)","(1.9, 2.58, 2.551764705882353)","(51.0, 130.0, 124.375)","(31.0, 48.0, 47.81818181818182)"
11-01-2023 21:23:07.950112,"(10.0, 13.0, 12.941176470588236)","(14.0, 23.0, 20.875)","(2.2, 2.54, 2.4944827586206895)","(19.0, 32.0, 27.428571428571427)","(91.0, 200.0, 186.66666666666666)","(41.0, 100.0, 70.0)","(2.05, 2.58, 2.5608)","(51.0, 130.0, 124.375)","(31.0, 48.0, 47.833333333333336)"
11-01-2023 21:23:09.509789,"(10.0, 13.0, 12.954545454545455)","(14.0, 23.0, 20.875)","(2.2, 2.54, 2.482222222222222)","(19.0, 32.0, 28.857142857142858)","(91.0, 200.0, 173.33333333333334)","(41.0, 100.0, 70.0)","(2.05, 2.58, 2.5608)","(51.0, 130.0, 112.22222222222223)","(31.0, 48.0, 47.714285714285715)"
11-01-2023 21:23:10.816429,"(10.0, 13.0, 12.954545454545455)","(14.0, 23.0, 20.875)","(2.2, 2.54, 2.482222222222222)","(19.0, 30.0, 28.857142857142858)","(91.0, 200.0, 173.33333333333334)","(41.0, 100.0, 70.0)","(2.05, 2.58, 2.566666666666667)","(51.0, 120.0, 94.28571428571429)","(31.0, 48.0, 47.714285714285715)"
11-01-2023 21:23:12.298845,"(10.0, 13.0, 12.75)","(14.0, 23.0, 21.0)","(2.2, 2.54, 2.505333333333333)","(19.0, 30.0, 28.857142857142858)","(91.0, 200.0, 173.33333333333334)","(41.0, 100.0, 70.0)","(2.05, 2.58, 2.566666666666667)","(51.0, 120.0, 100.0)","(31.0, 48.0, 47.714285714285715)"
11-01-2023 21:23:13.746235,"(10.0, 13.0, 12.75)","(14.0, 23.0, 21.25)","(2.2, 2.54, 2.505333333333333)","(19.0, 30.0, 28.857142857142858)","(91.0, 200.0, 180.0)","(41.0, 100.0, 70.0)","(2.05, 2.58, 2.5792727272727274)","(51.0, 120.0, 100.0)","(31.0, 48.0, 47.714285714285715)"
11-01-2023 21:23:15.149753,"(10.0, 13.0, 12.75)","(14.0, 23.0, 21.25)","(2.2, 2.54, 2.4929032258064514)","(19.0, 30.0, 28.857142857142858)","(91.0, 200.0, 180.0)","(41.0, 100.0, 83.75)","(2.05, 2.58, 2.5792727272727274)","(51.0, 120.0, 100.0)","(31.0, 48.0, 47.714285714285715)"
11-01-2023 21:23:16.579980,"(10.0, 13.0, 12.84)","(14.0, 23.0, 21.2)","(2.2, 2.52, 2.497037037037037)","(19.0, 30.0, 28.857142857142858)","(91.0, 200.0, 180.0)","(41.0, 95.0, 74.54545454545455)","(2.05, 2.58, 2.5612500000000002)","(51.0, 120.0, 100.0)","(31.0, 48.0, 47.714285714285715)"
11-01-2023 21:23:18.209262,"(10.0, 13.0, 12.84)","(14.0, 23.0, 21.2)","(2.2, 2.5, 2.497037037037037)","(19.0, 30.0, 29.0)","(101.0, 200.0, 180.0)","(41.0, 95.0, 76.25)","(2.05, 2.6, 2.560979020979021)","(51.0, 120.0, 100.0)","(31.0, 48.0, 47.714285714285715)"
11-01-2023 21:23:19.582269,"(10.0, 13.0, 12.714285714285714)","(14.0, 23.0, 18.533333333333335)","(2.2, 2.5, 2.5069767441860464)","(19.0, 32.0, 30.0)","(101.0, 200.0, 180.0)","(41.0, 85.0, 68.84615384615384)","(2.05, 2.6, 2.5727407407407408)","(51.0, 120.0, 100.0)","(31.0, 48.0, 47.75)"
11-01-2023 21:23:20.935843,"(10.0, 13.5, 12.714285714285714)","(14.0, 19.0, 19.75)","(2.2, 2.52, 2.5223529411764707)","(19.0, 32.0, 27.846153846153847)","(101.0, 200.0, 180.0)","(41.0, 85.0, 68.84615384615384)","(2.05, 2.6, 2.5721212121212123)","(51.0, 120.0, 100.0)","(31.0, 48.0, 47.75)"
11-01-2023 21:23:22.275284,"(10.0, 13.5, 12.607142857142858)","(14.0, 21.0, 19.333333333333332)","(2.2, 2.56, 2.5207272727272727)","(19.0, 32.0, 27.714285714285715)","(101.0, 200.0, 180.0)","(41.0, 85.0, 68.84615384615384)","(2.05, 2.6, 2.5761038961038962)","(51.0, 120.0, 100.0)","(31.0, 48.0, 47.75)"
11-01-2023 21:23:23.623032,"(10.0, 13.5, 12.638297872340425)","(14.0, 21.0, 19.25)","(2.2, 2.56, 2.508421052631579)","(19.0, 32.0, 27.058823529411764)","(101.0, 200.0, 180.0)","(41.0, 85.0, 76.25)","(2.05, 2.6, 2.6174257425742575)","(51.0, 120.0, 100.0)","(31.0, 48.0, 47.75)"
11-01-2023 21:23:24.935023,"(10.0, 13.5, 12.825)","(14.0, 20.0, 19.25)","(2.2, 2.54, 2.5069565217391303)","(19.0, 32.0, 27.2)","(101.0, 200.0, 180.0)","(41.0, 80.0, 76.25)","(2.05, 2.62, 2.6174257425742575)","(51.0, 120.0, 100.0)","(31.0, 48.0, 47.75)"
11-01-2023 21:23:26.295094,"(10.0, 13.5, 12.825)","(14.0, 20.0, 18.916666666666668)","(2.2, 2.54, 2.5069565217391303)","(19.0, 32.0, 27.2)","(101.0, 200.0, 180.0)","(41.0, 80.0, 76.25)","(2.05, 2.62, 2.617903225806452)","(51.0, 120.0, 110.0)","(31.0, 48.0, 47.75)"
11-01-2023 21:23:27.666941,"(10.0, 13.5, 12.825)","(14.0, 20.0, 19.125)","(2.2, 2.54, 2.4809302325581397)","(19.0, 32.0, 27.2)","(101.0, 200.0, 180.0)","(41.0, 80.0, 75.83333333333334)","(2.05, 2.62, 2.63808)","(51.0, 130.0, 110.0)","(31.0, 48.0, 46.8)"
11-01-2023 21:23:29.058733,"(10.0, 13.5, 12.825)","(14.0, 19.5, 19.125)","(2.2, 2.52, 2.4809302325581397)","(19.0, 32.0, 27.2)","(101.0, 200.0, 180.0)","(41.0, 80.0, 73.75)","(2.05, 2.64, 2.6382733812949644)","(51.0, 130.0, 110.0)","(31.0, 48.0, 46.8)"
11-01-2023 21:23:30.446973,"(10.0, 13.5, 12.825)","(14.0, 19.5, 19.125)","(2.2, 2.52, 2.474285714285714)","(19.0, 32.0, 27.2)","(101.0, 200.0, 180.0)","(41.0, 80.0, 67.5)","(2.05, 2.64, 2.639607843137255)","(51.0, 130.0, 110.0)","(31.0, 48.0, 46.8)"
11-01-2023 21:23:31.991748,"(10.0, 13.5, 12.825)","(14.0, 19.5, 19.125)","(2.2, 2.5, 2.470344827586207)","(19.0, 32.0, 27.2)","(101.0, 200.0, 185.0)","(41.0, 80.0, 67.5)","(2.05, 2.64, 2.641276595744681)","(51.0, 130.0, 100.0)","(31.0, 48.0, 49.42857142857143)"
11-01-2023 21:23:33.353781,"(10.0, 13.5, 12.825)","(14.0, 19.5, 19.125)","(2.2, 2.5, 2.4640816326530612)","(19.0, 32.0, 27.2)","(101.0, 200.0, 185.0)","(41.0, 80.0, 67.5)","(2.05, 2.66, 2.676)","(51.0, 140.0, 100.0)","(31.0, 55.0, 49.42857142857143)"
11-01-2023 21:23:34.836954,"(10.0, 13.5, 12.485294117647058)","(14.0, 19.5, 18.884615384615383)","(2.2, 2.5, 2.4456603773584904)","(19.0, 32.0, 27.058823529411764)","(101.0, 200.0, 185.0)","(41.0, 80.0, 68.63636363636364)","(2.05, 2.68, 2.6690909090909094)","(51.0, 140.0, 115.0)","(31.0, 55.0, 49.42857142857143)"
11-01-2023 21:23:36.314378,"(10.0, 12.5, 12.485294117647058)","(14.0, 19.5, 18.884615384615383)","(2.2, 2.5, 2.4603225806451614)","(19.0, 32.0, 27.5)","(101.0, 200.0, 193.33333333333334)","(41.0, 80.0, 68.63636363636364)","(2.05, 2.68, 2.6715789473684213)","(51.0, 130.0, 112.5)","(31.0, 55.0, 48.25)"
11-01-2023 21:23:37.750476,"(10.0, 12.5, 12.627906976744185)","(14.0, 19.5, 18.916666666666668)","(2.2, 2.5, 2.473568281938326)","(19.0, 30.0, 26.25)","(101.0, 200.0, 202.85714285714286)","(41.0, 80.0, 70.0)","(2.05, 2.68, 2.676734693877551)","(51.0, 130.0, 112.5)","(31.0, 55.0, 48.25)"
11-01-2023 21:23:39.190351,"(10.0, 13.0, 12.482142857142858)","(14.0, 19.5, 19.166666666666668)","(2.2, 2.5, 2.3939534883720928)","(19.0, 30.0, 28.846153846153847)","(101.0, 220.0, 202.85714285714286)","(41.0, 80.0, 64.0)","(2.05, 2.68, 2.681739130434783)","(51.0, 130.0, 112.5)","(31.0, 55.0, 48.25)"
11-01-2023 21:23:40.565703,"(10.0, 12.5, 12.48611111111111)","(14.0, 19.5, 19.214285714285715)","(2.2, 2.42, 2.3979310344827587)","(19.0, 30.0, 28.846153846153847)","(101.0, 220.0, 202.85714285714286)","(41.0, 80.0, 64.0)","(2.05, 2.72, 2.681739130434783)","(51.0, 130.0, 112.5)","(31.0, 55.0, 48.25)"
11-01-2023 21:23:41.931814,"(10.0, 12.5, 12.416666666666666)","(14.0, 19.5, 19.125)","(2.2, 2.42, 2.4291891891891892)","(19.0, 30.0, 29.272727272727273)","(101.0, 220.0, 193.33333333333334)","(41.0, 80.0, 68.33333333333333)","(2.05, 2.72, 2.6980769230769233)","(51.0, 130.0, 112.5)","(31.0, 55.0, 48.25)"
11-01-2023 21:23:43.244539,"(10.0, 12.5, 12.407894736842104)","(14.0, 19.5, 19.214285714285715)","(2.2, 2.44, 2.420909090909091)","(19.0, 30.0, 29.2)","(101.0, 220.0, 193.33333333333334)","(41.0, 75.0, 68.33333333333333)","(2.05, 2.72, 2.6502564102564103)","(51.0, 130.0, 116.875)","(31.0, 55.0, 48.25)"
11-01-2023 21:23:44.652351,"(10.0, 12.5, 12.407894736842104)","(14.0, 19.5, 19.346153846153847)","(2.2, 2.44, 2.4291891891891892)","(19.0, 30.0, 29.46666666666667)","(101.0, 220.0, 193.33333333333334)","(41.0, 75.0, 68.33333333333333)","(2.05, 2.72, 2.65304347826087)","(51.0, 130.0, 124.16666666666666)","(31.0, 55.0, 48.25)"
11-01-2023 21:23:46.156534,"(10.0, 12.5, 12.407894736842104)","(14.0, 19.5, 20.82758620689655)","(2.2, 2.44, 2.428674698795181)","(19.0, 30.0, 29.46666666666667)","(101.0, 220.0, 193.33333333333334)","(41.0, 75.0, 68.33333333333333)","(2.05, 2.7, 2.6614285714285715)","(51.0, 130.0, 124.16666666666666)","(31.0, 55.0, 48.25)"
11-01-2023 21:23:47.594577,"(10.0, 12.5, 12.407894736842104)","(14.0, 23.0, 20.82758620689655)","(2.2, 2.44, 2.428674698795181)","(19.0, 30.0, 29.46666666666667)","(101.0, 220.0, 193.33333333333334)","(41.0, 75.0, 68.33333333333333)","(2.05, 2.7, 2.670769230769231)","(51.0, 130.0, 124.16666666666666)","(31.0, 55.0, 48.25)"
11-01-2023 21:23:49.014456,"(10.0, 12.5, 12.397058823529411)","(14.0, 22.0, 19.94736842105263)","(2.2, 2.44, 2.425079365079365)","(19.0, 30.0, 29.46666666666667)","(101.0, 220.0, 197.5)","(41.0, 75.0, 70.0)","(2.05, 2.72, 2.678709677419355)","(51.0, 130.0, 124.16666666666666)","(31.0, 55.0, 48.25)"
11-01-2023 21:23:50.724115,"(10.0, 12.5, 12.397058823529411)","(14.0, 22.0, 20.44)","(2.2, 2.44, 2.4213861386138613)","(19.0, 30.0, 29.46666666666667)","(101.0, 220.0, 193.33333333333334)","(41.0, 60.0, 70.0)","(2.05, 2.7, 2.667826086956522)","(51.0, 130.0, 115.0)","(31.0, 55.0, 48.25)"
11-01-2023 21:23:52.402303,"(10.0, 12.5, 12.421875)","(14.0, 22.0, 20.44)","(2.2, 2.44, 2.384)","(19.0, 30.0, 29.46666666666667)","(101.0, 220.0, 193.33333333333334)","(41.0, 75.0, 62.5)","(2.05, 2.72, 2.7282352941176473)","(51.0, 130.0, 115.0)","(31.0, 55.0, 48.25)"
11-01-2023 21:23:54.125776,"(10.0, 12.5, 12.75)","(14.0, 22.0, 20.522727272727273)","(2.2, 2.4, 2.3489156626506023)","(19.0, 30.0, 29.727272727272727)","(101.0, 220.0, 203.33333333333334)","(41.0, 75.0, 63.0)","(2.05, 2.74, 2.7025)","(51.0, 130.0, 126.25)","(31.0, 55.0, 48.25)"
11-01-2023 21:23:55.711517,"(10.0, 13.0, 12.666666666666666)","(14.0, 22.0, 21.25)","(2.2, 2.38, 2.2809482758620687)","(19.0, 30.0, 32.2)","(101.0, 220.0, 194.0)","(41.0, 75.0, 52.69230769230769)","(2.05, 2.74, 2.7551351351351347)","(51.0, 130.0, 120.0)","(31.0, 55.0, 45.25)"
11-01-2023 21:23:57.327886,"(10.0, 13.0, 12.588235294117647)","(14.0, 23.0, 21.886363636363637)","(2.2, 2.3, 2.2684615384615383)","(19.0, 34.0, 31.066666666666666)","(101.0, 210.0, 200.0)","(41.0, 60.0, 53.793103448275865)","(2.05, 2.76, 2.77)","(51.0, 130.0, 130.0)","(31.0, 55.0, 48.5)"
11-01-2023 21:23:58.874908,"(10.0, 13.5, 12.538461538461538)","(14.0, 23.0, 21.6)","(2.2, 2.3, 2.302911392405063)","(19.0, 34.0, 30.470588235294116)","(101.0, 210.0, 203.75)","(41.0, 60.0, 53.333333333333336)","(2.05, 2.78, 2.7621875)","(51.0, 150.0, 144.44444444444446)","(31.0, 55.0, 53.14285714285714)"
11-01-2023 21:24:00.514843,"(10.0, 13.0, 13.1)","(14.0, 23.0, 23.25)","(2.2, 2.38, 2.2133333333333334)","(19.0, 34.0, 31.90909090909091)","(101.0, 210.0, 205.0)","(41.0, 60.0, 55.294117647058826)","(2.05, 2.78, 2.9228571428571426)","(51.0, 150.0, 150.0)","(31.0, 55.0, 49.714285714285715)"
11-01-2023 21:24:02.124686,"(10.0, 14.0, 13.1)","(14.0, 25.0, 21.875)","(2.15, 2.28, 2.205)","(20.0, 36.0, 27.6)","(101.0, 220.0, 194.0)","(41.0, 60.0, 49.0)","(2.05, 2.98, 2.88)","(61.0, 190.0, 156.0)","(31.0, 60.0, 53.57142857142857)"
11-01-2023 21:24:03.779844,"(10.0, 13.0, 12.176470588235293)","(14.0, 23.0, 22.142857142857142)","(2.15, 2.32, 2.183076923076923)","(20.0, 34.0, 28.0)","(101.0, 230.0, 192.5)","(41.0, 55.0, 55.0)","(2.05, 3.0, 2.886)","(61.0, 180.0, 155.0)","(31.0, 60.0, 55.84615384615385)"
11-01-2023 21:24:05.383444,"(10.0, 13.5, 12.617647058823529)","(14.0, 23.0, 22.75)","(2.15, 2.28, 2.214857142857143)","(20.0, 32.0, 28.105263157894736)","(101.0, 230.0, 196.66666666666666)","(41.0, 60.0, 43.30232558139535)","(2.05, 2.94, 2.861428571428571)","(61.0, 180.0, 148.0)","(31.0, 60.0, 57.0)"
11-01-2023 21:24:06.862898,"(10.0, 13.5, 12.821428571428571)","(14.0, 25.0, 22.5)","(2.15, 2.32, 2.2855555555555553)","(20.0, 34.0, 28.75)","(101.0, 230.0, 196.66666666666666)","(41.0, 50.0, 44.31578947368421)","(2.05, 2.88, 2.74)","(61.0, 220.0, 190.0)","(31.0, 60.0, 57.42857142857143)"
11-01-2023 21:24:08.290940,"(10.0, 13.5, 12.821428571428571)","(14.0, 25.0, 22.75)","(2.15, 2.34, 2.3184615384615386)","(20.0, 34.0, 30.0)","(101.0, 230.0, 196.66666666666666)","(41.0, 50.0, 44.486486486486484)","(2.05, 2.86, 2.7359999999999998)","(61.0, 210.0, 172.0)","(31.0, 60.0, 54.5)"
11-01-2023 21:24:09.751333,"(10.0, 13.5, 12.821428571428571)","(14.0, 25.0, 22.75)","(2.15, 2.34, 2.289090909090909)","(20.0, 32.0, 29.0)","(101.0, 230.0, 196.66666666666666)","(41.0, 50.0, 47.14285714285714)","(2.05, 2.76, 2.7359999999999998)","(61.0, 220.0, 172.0)","(31.0, 65.0, 57.4)"
11-01-2023 21:24:11.183806,"(10.0, 13.5, 13.0625)","(14.0, 25.0, 22.75)","(2.1, 2.34, 2.289090909090909)","(20.0, 30.0, 29.0)","(101.0, 230.0, 196.66666666666666)","(41.0, 48.0, 47.14285714285714)","(2.15, 2.76, 2.7359999999999998)","(71.0, 220.0, 180.0)","(31.0, 65.0, 54.5)"
11-01-2023 21:24:12.642451,"(10.0, 13.5, 13.083333333333334)","(14.0, 25.0, 22.81818181818182)","(2.1, 2.36, 2.3553124999999997)","(20.0, 30.0, 28.4)","(101.0, 230.0, 196.66666666666666)","(41.0, 48.0, 47.14285714285714)","(2.15, 2.76, 2.75)","(71.0, 220.0, 180.0)","(31.0, 65.0, 56.0)"
11-01-2023 21:24:14.101370,"(10.0, 13.5, 13.0625)","(14.0, 25.0, 24.2)","(2.1, 2.36, 2.368)","(20.0, 29.0, 27.666666666666668)","(101.0, 230.0, 196.66666666666666)","(41.0, 48.0, 47.0)","(2.2, 2.76, 2.7399999999999998)","(71.0, 220.0, 180.0)","(31.0, 60.0, 57.2)"
11-01-2023 21:24:15.596517,"(10.0, 13.5, 13.0625)","(14.0, 25.0, 23.285714285714285)","(2.1, 2.4, 2.4228571428571426)","(20.0, 28.0, 28.4)","(101.0, 230.0, 196.66666666666666)","(41.0, 48.0, 43.6)","(2.2, 2.78, 2.6042857142857145)","(71.0, 220.0, 188.0)","(31.0, 60.0, 52.0)"
11-01-2023 21:24:17.047812,"(10.0, 13.5, 12.975)","(14.0, 25.0, 23.666666666666668)","(2.1, 2.44, 2.428)","(20.0, 29.0, 28.333333333333332)","(101.0, 230.0, 210.0)","(41.0, 46.0, 44.0)","(2.2, 2.64, 2.5866141732283467)","(71.0, 220.0, 180.0)","(31.0, 60.0, 53.0)"
11-01-2023 21:24:18.538597,"(10.0, 13.5, 12.833333333333334)","(14.0, 25.0, 23.153846153846153)","(2.1, 2.44, 2.4191836734693877)","(20.0, 29.0, 28.75)","(101.0, 230.0, 210.0)","(41.0, 46.0, 44.0)","(2.2, 2.64, 2.5855882352941175)","(71.0, 220.0, 180.0)","(31.0, 60.0, 53.0)"
11-01-2023 21:24:20.020829,"(10.0, 13.5, 12.785714285714286)","(14.0, 25.0, 21.5)","(2.1, 2.44, 2.4208695652173913)","(20.0, 34.0, 30.666666666666668)","(101.0, 230.0, 210.0)","(41.0, 46.0, 45.45454545454545)","(2.2, 2.6, 2.586666666666667)","(71.0, 220.0, 180.0)","(31.0, 60.0, 53.0)"
11-01-2023 21:24:21.461505,"(10.0, 13.5, 13.136363636363637)","(14.0, 22.0, 21.444444444444443)","(2.1, 2.44, 2.4168421052631577)","(20.0, 32.0, 29.428571428571427)","(101.0, 230.0, 210.0)","(41.0, 55.0, 47.5)","(2.2, 2.6, 2.5900552486187847)","(71.0, 220.0, 185.71428571428572)","(31.0, 60.0, 51.4)"
11-01-2023 21:24:22.980524,"(10.0, 13.5, 13.136363636363637)","(14.0, 22.0, 21.444444444444443)","(2.1, 2.44, 2.431578947368421)","(20.0, 30.0, 29.428571428571427)","(101.0, 230.0, 210.0)","(41.0, 50.0, 47.5)","(2.2, 2.64, 2.581551724137931)","(71.0, 220.0, 167.5)","(31.0, 55.0, 51.4)"
11-01-2023 21:24:24.584920,"(10.0, 13.5, 13.136363636363637)","(14.0, 22.0, 21.166666666666668)","(2.1, 2.44, 2.429090909090909)","(20.0, 30.0, 30.857142857142858)","(101.0, 230.0, 210.0)","(41.0, 50.0, 44.8)","(2.2, 2.64, 2.573529411764706)","(71.0, 220.0, 167.5)","(31.0, 55.0, 50.5)"
11-01-2023 21:24:25.964972,"(10.0, 13.5, 12.85)","(14.0, 22.0, 21.181818181818183)","(2.1, 2.44, 2.3383333333333334)","(20.0, 32.0, 30.0)","(101.0, 230.0, 215.0)","(41.0, 48.0, 45.625)","(2.2, 2.64, 2.692)","(71.0, 220.0, 190.0)","(31.0, 55.0, 49.38461538461539)"
11-01-2023 21:24:27.433860,"(10.0, 14.0, 13.307692307692308)","(14.0, 23.0, 21.181818181818183)","(2.1, 2.38, 2.327857142857143)","(20.0, 34.0, 30.0)","(101.0, 230.0, 215.0)","(41.0, 55.0, 45.625)","(2.2, 2.74, 2.6500000000000004)","(71.0, 230.0, 190.0)","(31.0, 50.0, 49.38461538461539)"
11-01-2023 21:24:28.904640,"(10.0, 14.0, 13.4375)","(14.0, 23.0, 21.125)","(2.1, 2.38, 2.33)","(20.0, 34.0, 30.307692307692307)","(101.0, 230.0, 215.0)","(41.0, 55.0, 51.6)","(2.2, 2.74, 2.6500000000000004)","(71.0, 230.0, 174.0)","(31.0, 50.0, 58.23529411764706)"
11-01-2023 21:24:30.353146,"(10.0, 14.0, 13.4375)","(14.0, 23.0, 21.666666666666668)","(2.1, 2.38, 2.36375)","(20.0, 34.0, 31.0)","(101.0, 230.0, 320.0)","(41.0, 60.0, 50.4)","(2.2, 2.72, 2.6412500000000003)","(71.0, 180.0, 174.54545454545453)","(31.0, 65.0, 57.33333333333333)"
11-01-2023 21:24:31.792285,"(10.0, 14.5, 13.285714285714286)","(14.0, 23.0, 21.666666666666668)","(2.1, 2.38, 2.36375)","(20.0, 34.0, 31.857142857142858)","(101.0, 440.0, 320.0)","(41.0, 60.0, 49.2)","(2.2, 2.72, 2.6422222222222222)","(71.0, 180.0, 174.54545454545453)","(31.0, 60.0, 59.0)"
