,Just Too Fancy,New To Me,Tails Up,Fancy Kelly,Daisy Moments,Balts Agenda
07-12-2022 21:13:23.920295,"(11.0, 16.5, 15.552631578947368)","(18.0, 25.0, 24.9)","(21.0, 42.0, 39.46153846153846)","(12.0, 16.5, 16.40909090909091)","(13.0, 19.5, 17.710526315789473)","(1.16, 1.32, 1.3136956521739132)"
07-12-2022 21:13:24.756407,"(11.0, 16.5, 15.555555555555555)","(18.0, 25.0, 24.857142857142858)","(21.0, 42.0, 39.46153846153846)","(12.0, 16.5, 16.333333333333332)","(13.0, 19.5, 17.733766233766232)","(1.16, 1.32, 1.3145744680851064)"
07-12-2022 21:13:25.605399,"(11.0, 16.5, 15.555555555555555)","(18.0, 25.0, 24.857142857142858)","(21.0, 42.0, 39.46153846153846)","(12.0, 16.5, 16.40909090909091)","(13.0, 19.5, 17.733766233766232)","(1.16, 1.32, 1.3178787878787879)"
07-12-2022 21:13:26.482822,"(11.0, 16.5, 15.558823529411764)","(18.0, 26.0, 23.72222222222222)","(21.0, 42.0, 39.333333333333336)","(12.0, 17.0, 16.166666666666668)","(13.0, 19.5, 17.707792207792206)","(1.16, 1.32, 1.3172093023255815)"
07-12-2022 21:13:27.474979,"(11.0, 16.5, 15.558823529411764)","(18.0, 26.0, 23.72222222222222)","(21.0, 42.0, 40.5)","(12.0, 17.0, 16.85)","(13.0, 19.5, 17.707792207792206)","(1.16, 1.32, 1.3193939393939396)"
07-12-2022 21:13:28.433919,"(11.0, 16.5, 15.357142857142858)","(18.0, 26.0, 23.72222222222222)","(21.0, 42.0, 39.333333333333336)","(12.0, 17.0, 16.85)","(13.0, 19.5, 17.70253164556962)","(1.16, 1.32, 1.3181578947368422)"
07-12-2022 21:13:29.401053,"(11.0, 16.5, 15.535714285714286)","(18.0, 26.0, 23.72222222222222)","(21.0, 42.0, 39.333333333333336)","(12.0, 17.0, 16.863636363636363)","(13.0, 19.5, 17.70253164556962)","(1.16, 1.32, 1.3241666666666667)"
07-12-2022 21:13:30.376514,"(11.0, 16.5, 15.272727272727273)","(18.0, 26.0, 23.72222222222222)","(21.0, 42.0, 38.36363636363637)","(12.0, 17.0, 16.863636363636363)","(13.0, 19.5, 17.70253164556962)","(1.16, 1.33, 1.3254545454545454)"
07-12-2022 21:13:31.327460,"(11.0, 16.5, 15.535714285714286)","(18.0, 26.0, 23.72222222222222)","(21.0, 42.0, 39.0)","(12.0, 17.0, 16.863636363636363)","(13.0, 19.5, 17.70253164556962)","(1.16, 1.33, 1.3244444444444445)"
07-12-2022 21:13:32.215236,"(11.0, 16.5, 15.326086956521738)","(18.0, 26.0, 23.72222222222222)","(21.0, 42.0, 39.0)","(12.0, 17.0, 16.863636363636363)","(13.0, 19.5, 17.70253164556962)","(1.16, 1.33, 1.3233333333333335)"
07-12-2022 21:13:33.194737,"(11.0, 16.5, 15.326086956521738)","(18.0, 26.0, 23.72222222222222)","(21.0, 42.0, 39.0)","(12.0, 17.0, 16.25)","(13.0, 19.5, 18.266666666666666)","(1.16, 1.33, 1.3267391304347826)"
07-12-2022 21:13:34.074524,"(11.0, 16.5, 15.65625)","(18.0, 25.0, 24.61904761904762)","(21.0, 42.0, 39.0)","(12.0, 17.0, 16.25)","(13.0, 19.0, 18.266666666666666)","(1.16, 1.33, 1.3188636363636363)"
07-12-2022 21:13:35.007916,"(11.0, 16.5, 15.65625)","(18.0, 25.0, 24.61904761904762)","(21.0, 42.0, 39.0)","(12.0, 17.0, 16.2)","(13.0, 21.0, 20.823529411764707)","(1.16, 1.32, 1.3188636363636363)"
07-12-2022 21:13:35.891788,"(11.0, 16.5, 15.65625)","(18.0, 25.0, 24.68)","(21.0, 42.0, 39.69230769230769)","(12.0, 17.0, 16.2)","(13.0, 20.0, 19.892857142857142)","(1.16, 1.32, 1.3231531531531533)"
07-12-2022 21:13:36.770617,"(11.0, 16.5, 15.725806451612904)","(18.0, 25.0, 24.68)","(21.0, 42.0, 39.69230769230769)","(12.0, 17.0, 16.2)","(13.0, 20.0, 19.714285714285715)","(1.16, 1.33, 1.3225862068965517)"
07-12-2022 21:13:37.683901,"(11.0, 16.5, 15.725806451612904)","(18.0, 25.0, 24.68)","(21.0, 42.0, 39.69230769230769)","(12.0, 17.0, 16.2)","(13.0, 20.0, 19.76923076923077)","(1.16, 1.33, 1.3225862068965517)"
07-12-2022 21:13:38.553388,"(11.0, 16.5, 15.7)","(18.0, 25.0, 24.68)","(21.0, 42.0, 39.69230769230769)","(12.0, 17.0, 16.34)","(13.0, 20.0, 19.76923076923077)","(1.16, 1.33, 1.3188372093023257)"
07-12-2022 21:13:39.442573,"(11.0, 16.5, 15.558823529411764)","(18.0, 25.0, 24.68)","(21.0, 42.0, 39.69230769230769)","(12.0, 17.0, 16.1)","(13.0, 20.0, 19.76923076923077)","(1.16, 1.32, 1.3191566265060242)"
07-12-2022 21:13:40.398562,"(11.0, 16.5, 15.558823529411764)","(18.0, 25.0, 24.68)","(21.0, 42.0, 39.69230769230769)","(12.0, 17.0, 16.166666666666668)","(13.0, 20.0, 18.923076923076923)","(1.16, 1.32, 1.3171428571428572)"
07-12-2022 21:13:41.294730,"(11.0, 16.5, 15.543478260869565)","(18.0, 25.0, 24.68)","(21.0, 42.0, 39.69230769230769)","(12.0, 17.0, 16.166666666666668)","(13.0, 19.0, 18.923076923076923)","(1.16, 1.32, 1.3125)"
07-12-2022 21:13:42.232426,"(11.0, 16.5, 15.543478260869565)","(18.0, 25.0, 24.68)","(21.0, 42.0, 39.69230769230769)","(12.0, 17.0, 16.166666666666668)","(13.0, 20.0, 19.5)","(1.16, 1.32, 1.3125)"
07-12-2022 21:13:43.194773,"(11.0, 16.5, 15.543478260869565)","(18.0, 25.0, 24.68)","(21.0, 42.0, 39.69230769230769)","(12.0, 17.0, 16.166666666666668)","(13.0, 20.0, 19.5)","(1.16, 1.32, 1.3125)"
07-12-2022 21:13:44.157482,"(11.0, 16.5, 15.547619047619047)","(18.0, 25.0, 24.09090909090909)","(21.0, 42.0, 39.69230769230769)","(12.0, 17.0, 16.166666666666668)","(13.0, 20.0, 19.5)","(1.16, 1.32, 1.3125)"
07-12-2022 21:13:45.063173,"(11.0, 16.5, 15.617647058823529)","(18.0, 25.0, 24.14)","(21.0, 42.0, 38.36363636363637)","(12.0, 17.0, 16.642857142857142)","(13.0, 20.0, 19.416666666666668)","(1.16, 1.32, 1.3180188679245284)"
07-12-2022 21:13:45.932867,"(11.0, 16.5, 15.617647058823529)","(18.0, 24.0, 23.823529411764707)","(21.0, 42.0, 38.38461538461539)","(12.0, 17.0, 16.642857142857142)","(13.0, 19.5, 19.416666666666668)","(1.16, 1.32, 1.3203381642512078)"
07-12-2022 21:13:46.786238,"(11.0, 16.5, 15.541666666666666)","(18.0, 23.0, 22.91304347826087)","(21.0, 42.0, 37.05263157894737)","(12.0, 17.0, 16.642857142857142)","(13.0, 19.5, 18.928571428571427)","(1.16, 1.33, 1.3203954802259887)"
07-12-2022 21:13:47.639155,"(11.0, 16.5, 15.58)","(18.0, 24.0, 23.724137931034484)","(26.0, 42.0, 37.05263157894737)","(12.0, 17.0, 16.166666666666668)","(13.0, 19.5, 19.1)","(1.18, 1.33, 1.3221658986175115)"
07-12-2022 21:13:48.470391,"(11.0, 16.5, 15.823529411764707)","(18.0, 24.0, 23.68)","(26.0, 36.0, 35.5)","(12.0, 16.5, 16.458333333333332)","(13.0, 19.5, 19.1)","(1.18, 1.33, 1.3220982142857143)"
07-12-2022 21:13:49.333624,"(11.0, 16.5, 15.91025641025641)","(18.0, 24.0, 23.555555555555557)","(26.0, 36.0, 34.285714285714285)","(12.0, 17.0, 16.705882352941178)","(13.0, 19.5, 18.928571428571427)","(1.18, 1.33, 1.3224107142857144)"
07-12-2022 21:13:50.179504,"(11.0, 16.5, 15.935897435897436)","(18.0, 24.0, 23.555555555555557)","(26.0, 36.0, 35.529411764705884)","(12.0, 17.0, 16.705882352941178)","(13.0, 19.5, 18.928571428571427)","(1.18, 1.33, 1.3224107142857144)"
07-12-2022 21:13:51.063339,"(11.0, 16.5, 15.935897435897436)","(18.0, 24.0, 23.142857142857142)","(26.0, 36.0, 34.857142857142854)","(12.0, 17.0, 16.705882352941178)","(13.0, 19.5, 18.651515151515152)","(1.18, 1.33, 1.3235606060606062)"
07-12-2022 21:13:52.046699,"(11.0, 16.5, 15.935897435897436)","(18.0, 24.0, 23.142857142857142)","(26.0, 36.0, 35.529411764705884)","(12.0, 17.0, 16.4375)","(13.0, 19.5, 18.596153846153847)","(1.18, 1.33, 1.3241176470588236)"
07-12-2022 21:13:52.930868,"(11.0, 16.5, 15.935897435897436)","(18.0, 24.0, 23.142857142857142)","(26.0, 36.0, 35.53846153846154)","(12.0, 17.0, 16.4375)","(13.0, 19.5, 18.596153846153847)","(1.18, 1.33, 1.3235606060606062)"
07-12-2022 21:13:53.863309,"(11.0, 16.5, 15.932432432432432)","(18.0, 24.0, 23.2)","(26.0, 40.0, 39.47826086956522)","(12.0, 17.0, 16.4375)","(13.0, 19.5, 18.56122448979592)","(1.18, 1.33, 1.3235606060606062)"
07-12-2022 21:13:54.959101,"(11.0, 16.5, 15.932432432432432)","(18.0, 24.0, 23.2)","(26.0, 40.0, 38.25806451612903)","(12.0, 17.0, 16.4375)","(13.0, 19.5, 18.761904761904763)","(1.18, 1.33, 1.3196031746031747)"
07-12-2022 21:13:55.883422,"(11.0, 16.5, 15.985714285714286)","(18.0, 24.0, 23.2)","(26.0, 40.0, 38.25806451612903)","(12.0, 17.0, 16.4375)","(13.0, 19.0, 18.761904761904763)","(1.18, 1.32, 1.3185211267605634)"
07-12-2022 21:13:56.888574,"(11.0, 21.0, 19.5)","(18.0, 24.0, 23.2)","(26.0, 40.0, 38.457142857142856)","(12.0, 17.0, 16.35)","(13.0, 19.0, 18.333333333333332)","(1.18, 1.31, 1.3094117647058825)"
07-12-2022 21:13:57.917828,"(11.0, 19.0, 18.714285714285715)","(18.0, 24.0, 23.2)","(26.0, 40.0, 36.43636363636364)","(12.0, 17.0, 16.444444444444443)","(13.0, 18.5, 16.636363636363637)","(1.18, 1.31, 1.3114000000000001)"
07-12-2022 21:13:58.778375,"(11.0, 19.0, 18.4)","(18.0, 25.0, 24.083333333333332)","(26.0, 40.0, 35.859154929577464)","(12.0, 17.0, 16.444444444444443)","(13.0, 17.0, 16.636363636363637)","(1.18, 1.32, 1.3113207547169812)"
07-12-2022 21:13:59.653432,"(11.0, 18.5, 18.4)","(18.0, 25.0, 24.024390243902438)","(26.0, 40.0, 35.94117647058823)","(12.0, 17.0, 16.5)","(13.0, 17.5, 17.214285714285715)","(1.18, 1.32, 1.313030303030303)"
07-12-2022 21:14:00.486220,"(11.0, 19.0, 18.4)","(18.0, 25.0, 24.147058823529413)","(26.0, 40.0, 35.88059701492537)","(12.0, 17.0, 16.5)","(13.0, 17.5, 17.25)","(1.18, 1.32, 1.313030303030303)"
07-12-2022 21:14:01.483582,"(11.0, 18.0, 17.944444444444443)","(18.0, 27.0, 26.0)","(26.0, 40.0, 35.4)","(12.0, 17.0, 16.423076923076923)","(13.0, 17.5, 17.083333333333332)","(1.18, 1.32, 1.3112121212121213)"
07-12-2022 21:14:02.469339,"(11.0, 18.5, 18.13157894736842)","(18.0, 27.0, 25.666666666666668)","(26.0, 40.0, 35.4)","(12.0, 17.0, 16.526315789473685)","(13.0, 17.5, 16.865853658536587)","(1.18, 1.32, 1.3009424083769634)"
07-12-2022 21:14:03.379522,"(11.0, 19.0, 18.442857142857143)","(18.0, 29.0, 28.04)","(26.0, 40.0, 35.44827586206897)","(12.0, 17.0, 16.526315789473685)","(13.0, 17.5, 16.865853658536587)","(1.18, 1.31, 1.3003439153439154)"
07-12-2022 21:14:04.312284,"(11.0, 19.0, 18.263157894736842)","(18.0, 29.0, 28.0)","(26.0, 40.0, 35.64835164835165)","(12.0, 17.5, 17.026315789473685)","(13.0, 17.5, 16.75)","(1.18, 1.31, 1.300490463215259)"
07-12-2022 21:14:05.225719,"(11.0, 19.0, 18.3)","(18.0, 29.0, 27.714285714285715)","(26.0, 40.0, 35.64835164835165)","(12.0, 17.5, 17.0)","(13.0, 17.5, 16.598039215686274)","(1.18, 1.31, 1.2992449922958398)"
07-12-2022 21:14:06.111455,"(11.0, 19.0, 17.657894736842106)","(18.0, 29.0, 28.0)","(26.0, 40.0, 35.64835164835165)","(12.0, 17.5, 17.0)","(13.0, 17.5, 16.598039215686274)","(1.18, 1.31, 1.2992449922958398)"
07-12-2022 21:14:07.008655,"(11.0, 18.5, 18.0)","(18.0, 27.0, 26.857142857142858)","(26.0, 40.0, 35.64835164835165)","(12.0, 17.5, 17.0)","(13.0, 17.5, 16.678571428571427)","(1.18, 1.31, 1.3001666666666667)"
07-12-2022 21:14:07.862301,"(11.0, 18.5, 17.96153846153846)","(18.0, 29.0, 28.23076923076923)","(26.0, 40.0, 35.64835164835165)","(12.0, 17.5, 17.071428571428573)","(13.0, 17.5, 16.73076923076923)","(1.18, 1.31, 1.3001666666666667)"
07-12-2022 21:14:08.736450,"(11.0, 18.5, 17.98148148148148)","(18.0, 29.0, 28.23076923076923)","(26.0, 40.0, 35.64835164835165)","(12.0, 17.5, 17.045454545454547)","(13.0, 17.5, 16.666666666666668)","(1.18, 1.31, 1.300510752688172)"
07-12-2022 21:14:09.625695,"(11.0, 18.5, 17.96153846153846)","(18.0, 29.0, 28.466666666666665)","(26.0, 40.0, 35.64835164835165)","(12.0, 17.5, 17.12962962962963)","(13.0, 17.0, 16.833333333333332)","(1.18, 1.31, 1.3005191256830602)"
07-12-2022 21:14:10.483220,"(11.0, 18.5, 17.75)","(18.0, 29.0, 28.523809523809526)","(26.0, 40.0, 35.64835164835165)","(12.0, 17.5, 17.1)","(13.0, 17.0, 16.75862068965517)","(1.18, 1.31, 1.3003208556149732)"
07-12-2022 21:14:11.367710,"(11.0, 18.5, 17.75)","(18.0, 30.0, 29.307692307692307)","(26.0, 40.0, 36.27777777777778)","(12.0, 17.5, 17.4)","(13.0, 17.0, 16.970588235294116)","(1.18, 1.31, 1.3003305785123966)"
07-12-2022 21:14:12.295786,"(11.0, 18.5, 17.935897435897434)","(18.0, 29.0, 28.666666666666668)","(26.0, 40.0, 35.43181818181818)","(12.0, 17.5, 17.307692307692307)","(13.0, 17.0, 16.386363636363637)","(1.18, 1.31, 1.300195530726257)"
07-12-2022 21:14:13.139735,"(11.0, 18.5, 17.925)","(19.0, 29.0, 28.333333333333332)","(26.0, 40.0, 35.630434782608695)","(12.0, 17.5, 17.20967741935484)","(13.0, 17.0, 16.448979591836736)","(1.18, 1.31, 1.3003305785123966)"
07-12-2022 21:14:14.076268,"(11.0, 17.5, 17.303571428571427)","(19.0, 29.0, 28.57894736842105)","(26.0, 40.0, 35.43181818181818)","(12.0, 17.5, 17.20967741935484)","(13.0, 16.5, 16.34375)","(1.18, 1.32, 1.3210416666666667)"
07-12-2022 21:14:15.160950,"(11.0, 16.5, 16.0625)","(19.0, 29.0, 28.5)","(26.0, 40.0, 35.43181818181818)","(12.0, 17.5, 17.0)","(13.0, 16.0, 15.880952380952381)","(1.18, 1.33, 1.3222666666666667)"
07-12-2022 21:14:16.242936,"(11.0, 16.0, 15.666666666666666)","(19.0, 29.0, 28.5)","(26.0, 40.0, 35.43181818181818)","(12.0, 17.5, 17.035714285714285)","(13.0, 16.0, 15.323529411764707)","(1.18, 1.33, 1.3343939393939395)"
07-12-2022 21:14:17.261051,"(11.0, 15.0, 14.714285714285714)","(19.0, 29.0, 28.466666666666665)","(26.0, 40.0, 35.630434782608695)","(12.0, 17.5, 16.983870967741936)","(13.0, 15.5, 15.2)","(1.18, 1.34, 1.3396703296703298)"
07-12-2022 21:14:18.371385,"(11.0, 14.5, 14.375)","(19.0, 29.0, 28.1)","(26.0, 40.0, 35.630434782608695)","(12.0, 17.5, 16.983870967741936)","(13.0, 15.5, 14.852941176470589)","(1.18, 1.34, 1.3499029126213593)"
07-12-2022 21:14:19.439408,"(11.0, 14.0, 13.933333333333334)","(19.0, 29.0, 28.384615384615383)","(26.0, 40.0, 35.630434782608695)","(12.0, 17.5, 16.948275862068964)","(13.0, 15.0, 14.673913043478262)","(1.18, 1.35, 1.3568336025848142)"
07-12-2022 21:14:20.381602,"(11.0, 14.5, 14.0)","(19.0, 29.0, 28.2)","(26.0, 40.0, 35.630434782608695)","(12.0, 17.5, 16.948275862068964)","(13.0, 15.0, 14.673913043478262)","(1.18, 1.36, 1.3566010733452596)"
07-12-2022 21:14:21.299862,"(11.0, 14.5, 13.981481481481481)","(19.0, 29.0, 27.8)","(26.0, 40.0, 35.630434782608695)","(12.0, 17.5, 16.951612903225808)","(13.0, 15.0, 14.555555555555555)","(1.18, 1.36, 1.3566131907308379)"
07-12-2022 21:14:22.289726,"(11.0, 14.5, 14.0625)","(19.0, 29.0, 27.90909090909091)","(26.0, 40.0, 35.630434782608695)","(12.0, 17.5, 16.966666666666665)","(13.0, 15.0, 14.425531914893616)","(1.18, 1.36, 1.347953795379538)"
07-12-2022 21:14:23.255586,"(11.0, 14.5, 14.026315789473685)","(19.0, 28.0, 27.555555555555557)","(26.0, 40.0, 35.64835164835165)","(12.0, 17.5, 16.966666666666665)","(13.0, 15.0, 14.666666666666666)","(1.18, 1.35, 1.3148179271708684)"
07-12-2022 21:14:24.212435,"(11.0, 15.5, 14.964285714285714)","(19.0, 32.0, 29.94736842105263)","(26.0, 40.0, 36.13793103448276)","(12.0, 18.5, 17.875)","(13.0, 15.5, 15.070422535211268)","(1.18, 1.32, 1.326179775280899)"
07-12-2022 21:14:25.147815,"(11.0, 15.5, 14.75)","(19.0, 30.0, 28.46153846153846)","(26.0, 40.0, 36.38095238095238)","(12.0, 19.0, 18.25)","(13.0, 15.5, 15.181818181818182)","(1.18, 1.33, 1.3215261044176707)"
07-12-2022 21:14:26.030239,"(11.0, 15.5, 14.875)","(19.0, 28.0, 27.88888888888889)","(26.0, 40.0, 36.38095238095238)","(12.0, 20.0, 18.704545454545453)","(13.0, 15.5, 15.181818181818182)","(1.18, 1.34, 1.3215261044176707)"
07-12-2022 21:14:27.039667,"(11.0, 15.5, 14.772727272727273)","(19.0, 28.0, 27.904761904761905)","(26.0, 40.0, 36.38095238095238)","(12.0, 18.5, 18.333333333333332)","(13.0, 16.0, 16.13888888888889)","(1.18, 1.33, 1.3228085106382979)"
07-12-2022 21:14:28.070930,"(11.0, 15.5, 14.757142857142856)","(19.0, 28.0, 27.9)","(26.0, 40.0, 36.39344262295082)","(12.0, 18.5, 18.333333333333332)","(13.0, 16.5, 16.21875)","(1.18, 1.33, 1.327344827586207)"
07-12-2022 21:14:29.099207,"(11.0, 15.0, 14.8)","(19.0, 28.0, 27.9)","(26.0, 40.0, 38.15)","(12.0, 17.5, 17.27777777777778)","(13.0, 16.5, 16.21875)","(1.18, 1.33, 1.33046511627907)"
07-12-2022 21:14:30.099751,"(11.0, 15.0, 14.636363636363637)","(19.0, 28.0, 27.916666666666668)","(26.0, 40.0, 36.476190476190474)","(12.0, 17.0, 16.846153846153847)","(13.0, 16.5, 16.194444444444443)","(1.18, 1.34, 1.33)"
07-12-2022 21:14:31.065047,"(11.0, 15.0, 14.55)","(19.0, 28.0, 27.916666666666668)","(26.0, 40.0, 36.55813953488372)","(12.0, 17.0, 16.916666666666668)","(13.0, 16.5, 16.210526315789473)","(1.18, 1.33, 1.3239024390243903)"
07-12-2022 21:14:31.953958,"(11.0, 15.5, 15.069230769230769)","(19.0, 30.0, 29.045454545454547)","(26.0, 40.0, 37.02325581395349)","(12.0, 18.0, 17.06896551724138)","(13.0, 16.5, 16.333333333333332)","(1.18, 1.33, 1.3239024390243903)"
07-12-2022 21:14:32.835929,"(11.0, 15.0, 14.738095238095237)","(19.0, 29.0, 28.923076923076923)","(26.0, 40.0, 38.06060606060606)","(12.0, 17.5, 17.4)","(13.0, 15.5, 15.403225806451612)","(1.18, 1.33, 1.326259541984733)"
07-12-2022 21:14:33.780995,"(11.0, 15.0, 14.717948717948717)","(19.0, 29.0, 28.875)","(26.0, 40.0, 37.02325581395349)","(12.0, 18.5, 17.9)","(13.0, 16.0, 15.833333333333334)","(1.18, 1.33, 1.325257142857143)"
07-12-2022 21:14:34.719538,"(11.0, 15.0, 14.736842105263158)","(19.0, 29.0, 28.875)","(26.0, 40.0, 37.04761904761905)","(12.0, 18.5, 18.416666666666668)","(13.0, 16.5, 15.868421052631579)","(1.18, 1.33, 1.3196511627906977)"
07-12-2022 21:14:35.686180,"(11.0, 15.0, 14.5625)","(19.0, 29.0, 28.791666666666668)","(26.0, 40.0, 38.064516129032256)","(12.0, 19.0, 18.5625)","(13.0, 16.0, 15.944444444444445)","(1.18, 1.32, 1.3196511627906977)"
07-12-2022 21:14:36.683965,"(11.0, 15.5, 15.029411764705882)","(19.0, 30.0, 29.5)","(26.0, 40.0, 36.68571428571428)","(12.0, 19.5, 19.4)","(13.0, 16.5, 16.065217391304348)","(1.18, 1.32, 1.3122403100775195)"
07-12-2022 21:14:37.623391,"(11.0, 15.5, 15.1)","(19.0, 29.0, 28.90909090909091)","(26.0, 40.0, 36.68571428571428)","(12.0, 19.0, 18.875)","(13.0, 16.5, 16.065217391304348)","(1.18, 1.32, 1.3122403100775195)"
07-12-2022 21:14:38.532685,"(11.0, 15.5, 15.333333333333334)","(20.0, 29.0, 28.90909090909091)","(26.0, 40.0, 36.588235294117645)","(12.0, 19.0, 18.558823529411764)","(13.0, 16.5, 16.115384615384617)","(1.18, 1.32, 1.3111738746690202)"
07-12-2022 21:14:39.402982,"(11.0, 16.0, 15.537037037037036)","(20.0, 29.0, 28.928571428571427)","(26.0, 40.0, 38.294117647058826)","(12.0, 19.0, 18.736842105263158)","(13.0, 16.5, 16.205882352941178)","(1.18, 1.31, 1.3026438455935907)"
07-12-2022 21:14:40.345412,"(11.0, 16.0, 15.681818181818182)","(20.0, 30.0, 29.8)","(26.0, 40.0, 38.27272727272727)","(12.0, 19.5, 19.452380952380953)","(13.0, 17.0, 16.68)","(1.18, 1.31, 1.3002191235059761)"
07-12-2022 21:14:41.272705,"(11.0, 16.0, 15.681818181818182)","(20.0, 30.0, 29.8)","(26.0, 40.0, 38.31578947368421)","(12.0, 19.5, 19.4)","(13.0, 17.5, 17.166666666666668)","(1.18, 1.31, 1.2987473903966598)"
07-12-2022 21:14:42.230948,"(11.0, 16.0, 15.676470588235293)","(20.0, 32.0, 29.20689655172414)","(26.0, 40.0, 38.22222222222222)","(12.0, 19.5, 18.884615384615383)","(13.0, 17.5, 17.055555555555557)","(1.18, 1.3, 1.298941798941799)"
07-12-2022 21:14:43.182569,"(11.0, 15.5, 14.8)","(20.0, 32.0, 29.714285714285715)","(26.0, 44.0, 37.523809523809526)","(12.0, 19.5, 19.214285714285715)","(13.0, 17.5, 17.404761904761905)","(1.18, 1.3, 1.2988775510204082)"
07-12-2022 21:14:44.055547,"(11.0, 15.0, 14.866666666666667)","(20.0, 32.0, 30.043478260869566)","(26.0, 44.0, 42.15384615384615)","(12.0, 19.5, 19.473684210526315)","(13.0, 17.0, 16.956521739130434)","(1.18, 1.3, 1.2988775510204082)"
07-12-2022 21:14:45.003751,"(11.0, 15.0, 14.833333333333334)","(20.0, 32.0, 30.127659574468087)","(26.0, 44.0, 40.57142857142857)","(13.0, 19.5, 19.479166666666668)","(13.0, 17.0, 16.875)","(1.16, 1.3, 1.3023032069970846)"
07-12-2022 21:14:45.919559,"(11.0, 15.0, 14.9125)","(20.0, 32.0, 29.50943396226415)","(26.0, 44.0, 40.31372549019608)","(13.0, 19.5, 19.466666666666665)","(13.0, 17.0, 16.818181818181817)","(1.16, 1.31, 1.3023032069970846)"
07-12-2022 21:14:46.941214,"(11.0, 15.0, 14.697368421052632)","(20.0, 32.0, 29.50943396226415)","(26.0, 44.0, 40.31372549019608)","(13.0, 20.0, 19.73913043478261)","(13.0, 17.0, 16.615384615384617)","(1.16, 1.31, 1.302435824301198)"
07-12-2022 21:14:47.857374,"(11.0, 15.0, 14.508474576271187)","(20.0, 32.0, 29.555555555555557)","(26.0, 44.0, 40.31372549019608)","(13.0, 20.0, 19.675675675675677)","(13.0, 17.0, 16.615384615384617)","(1.16, 1.31, 1.302435824301198)"
07-12-2022 21:14:48.779600,"(11.0, 15.0, 14.646341463414634)","(20.0, 32.0, 30.20408163265306)","(26.0, 44.0, 40.58181818181818)","(13.0, 20.0, 19.743243243243242)","(13.0, 17.0, 16.848484848484848)","(1.16, 1.3, 1.2959150043365135)"
07-12-2022 21:14:49.884100,"(11.0, 15.0, 14.56060606060606)","(20.0, 32.0, 29.76271186440678)","(26.0, 44.0, 40.32)","(13.0, 21.0, 20.555555555555557)","(13.0, 17.0, 16.61764705882353)","(1.16, 1.3, 1.2941376060320453)"
07-12-2022 21:14:50.819831,"(11.0, 15.0, 14.628205128205128)","(20.0, 32.0, 29.885245901639344)","(26.0, 44.0, 40.340425531914896)","(13.0, 21.0, 20.666666666666668)","(13.0, 17.0, 16.61764705882353)","(1.16, 1.3, 1.2941376060320453)"
07-12-2022 21:14:51.821241,"(11.0, 15.0, 14.64102564102564)","(20.0, 32.0, 29.85)","(26.0, 44.0, 40.17777777777778)","(13.0, 21.0, 20.615384615384617)","(13.0, 17.0, 16.606060606060606)","(1.16, 1.3, 1.2934429824561404)"
07-12-2022 21:14:52.797313,"(11.0, 15.0, 14.506172839506172)","(20.0, 32.0, 29.526315789473685)","(26.0, 44.0, 40.16326530612245)","(13.0, 21.0, 20.736842105263158)","(13.0, 17.5, 17.369565217391305)","(1.16, 1.3, 1.2934429824561404)"
07-12-2022 21:14:53.757071,"(11.0, 15.0, 14.411764705882353)","(20.0, 32.0, 29.15)","(26.0, 44.0, 40.12698412698413)","(13.0, 21.0, 20.63157894736842)","(13.0, 17.5, 17.11111111111111)","(1.16, 1.3, 1.2938110072689513)"
07-12-2022 21:14:54.635650,"(11.0, 15.0, 14.43859649122807)","(20.0, 32.0, 29.391304347826086)","(26.0, 42.0, 39.0)","(13.0, 21.0, 20.217391304347824)","(13.0, 16.5, 16.352941176470587)","(1.16, 1.31, 1.3045649263721553)"
07-12-2022 21:14:55.530088,"(11.0, 14.5, 14.195652173913043)","(20.0, 32.0, 29.662337662337663)","(26.0, 40.0, 38.666666666666664)","(13.0, 21.0, 20.083333333333332)","(13.0, 16.5, 16.3)","(1.16, 1.31, 1.3063022113022114)"
07-12-2022 21:14:56.517235,"(11.0, 14.5, 14.220588235294118)","(20.0, 32.0, 30.095238095238095)","(26.0, 38.0, 37.5)","(13.0, 21.0, 20.40625)","(13.0, 16.5, 16.48780487804878)","(1.16, 1.31, 1.3119402985074626)"
07-12-2022 21:14:57.573189,"(11.0, 14.5, 14.1875)","(20.0, 32.0, 29.455696202531644)","(26.0, 38.0, 37.5)","(13.0, 21.0, 20.352941176470587)","(13.0, 17.0, 16.51282051282051)","(1.16, 1.32, 1.3141568627450981)"
07-12-2022 21:14:58.599355,"(11.0, 14.0, 13.857142857142858)","(20.0, 32.0, 29.283783783783782)","(26.0, 38.0, 37.5)","(13.0, 21.0, 20.352941176470587)","(13.0, 17.0, 16.51282051282051)","(1.16, 1.32, 1.3170106761565836)"
