,Apollo One,Salience,Ria,Nullify,Still Waiting,Ms Lucky Leaves,Dewana Success,Dark Krystal
05-01-2023 13:55:50.197335,"(2.5, 3.05, 2.96)","(5.5, 6.6, 6.5285714285714285)","(21.0, 36.0, 33.0)","(4.2, 4.8, 4.786206896551724)","(8.5, 11.0, 10.5)","(13.0, 19.0, 16.555555555555557)","(20.0, 29.0, 28.1)","(8.0, 11.5, 10.911764705882353)"
05-01-2023 13:55:51.470592,"(2.5, 2.98, 2.96)","(5.5, 6.6, 6.5285714285714285)","(21.0, 36.0, 32.0)","(4.2, 4.8, 5.033333333333333)","(8.5, 11.0, 10.58974358974359)","(13.0, 19.0, 16.9375)","(20.0, 29.0, 27.714285714285715)","(8.0, 11.5, 10.88888888888889)"
05-01-2023 13:55:52.680894,"(2.5, 2.94, 2.9266666666666667)","(5.5, 6.6, 6.433333333333334)","(21.0, 36.0, 32.30769230769231)","(4.2, 5.1, 5.12)","(8.5, 11.0, 10.178861788617887)","(13.0, 19.0, 16.962962962962962)","(20.0, 29.0, 28.1)","(8.0, 11.5, 10.963414634146341)"
05-01-2023 13:55:53.851353,"(2.5, 2.94, 2.9299999999999997)","(5.5, 6.6, 6.433333333333334)","(21.0, 36.0, 33.1764705882353)","(4.2, 5.2, 5.09)","(8.5, 11.0, 10.178861788617887)","(13.0, 19.0, 17.043478260869566)","(20.0, 29.0, 28.1)","(8.0, 11.5, 10.963414634146341)"
05-01-2023 13:55:55.062283,"(2.5, 2.96, 2.936)","(5.5, 6.6, 6.492307692307692)","(21.0, 36.0, 32.857142857142854)","(4.2, 5.1, 5.09)","(8.5, 11.0, 10.178861788617887)","(13.0, 19.0, 16.962962962962962)","(20.0, 29.0, 28.1)","(8.0, 11.5, 10.963414634146341)"
05-01-2023 13:55:56.190551,"(2.5, 2.96, 2.9386666666666668)","(5.5, 6.6, 6.530434782608696)","(21.0, 34.0, 32.5)","(4.2, 5.1, 5.091304347826086)","(8.5, 11.0, 10.178861788617887)","(13.0, 19.0, 17.166666666666668)","(20.0, 29.0, 28.1)","(8.0, 11.5, 10.963414634146341)"
05-01-2023 13:55:57.335316,"(2.5, 2.96, 2.9386666666666668)","(5.5, 6.6, 6.485714285714286)","(21.0, 36.0, 33.5)","(4.2, 5.1, 5.072413793103448)","(8.5, 11.0, 10.51063829787234)","(13.0, 19.0, 17.166666666666668)","(20.0, 29.0, 28.1)","(8.0, 11.5, 10.963414634146341)"
05-01-2023 13:55:58.657502,"(2.5, 2.96, 2.933333333333333)","(5.5, 6.6, 6.419354838709677)","(21.0, 36.0, 33.77777777777778)","(4.2, 5.1, 5.072413793103448)","(8.5, 11.0, 10.51063829787234)","(13.0, 19.0, 17.59090909090909)","(20.0, 29.0, 28.05263157894737)","(8.0, 11.5, 10.963414634146341)"
05-01-2023 13:55:59.877520,"(2.5, 2.96, 2.933333333333333)","(5.5, 6.6, 6.419354838709677)","(21.0, 36.0, 33.142857142857146)","(4.2, 5.1, 5.02)","(8.5, 11.0, 10.51063829787234)","(13.0, 18.0, 17.025)","(20.0, 29.0, 28.05263157894737)","(8.0, 11.5, 10.963414634146341)"
05-01-2023 13:56:01.135547,"(2.5, 2.96, 2.9203448275862067)","(5.5, 6.6, 6.654545454545454)","(21.0, 36.0, 32.857142857142854)","(4.2, 5.1, 4.983333333333333)","(8.5, 11.0, 10.477272727272727)","(13.0, 18.0, 17.071428571428573)","(20.0, 29.0, 28.05263157894737)","(8.0, 11.5, 11.041666666666666)"
05-01-2023 13:56:02.264264,"(2.5, 2.96, 2.9227118644067795)","(5.5, 6.8, 6.654545454545454)","(21.0, 36.0, 32.857142857142854)","(4.2, 5.0, 4.983333333333333)","(8.5, 11.0, 10.508196721311476)","(13.0, 18.0, 17.366666666666667)","(20.0, 29.0, 28.05263157894737)","(8.0, 11.5, 11.092592592592592)"
05-01-2023 13:56:03.353392,"(2.5, 2.96, 2.9227118644067795)","(5.5, 6.8, 6.558490566037736)","(21.0, 36.0, 33.75)","(4.2, 5.0, 4.995833333333334)","(8.5, 11.0, 10.508196721311476)","(13.0, 17.5, 17.366666666666667)","(20.0, 29.0, 28.05263157894737)","(8.0, 11.5, 11.092592592592592)"
05-01-2023 13:56:04.439669,"(2.5, 2.96, 2.9227118644067795)","(5.5, 6.8, 6.556862745098039)","(21.0, 36.0, 33.75)","(4.2, 5.1, 5.089189189189189)","(8.5, 11.0, 10.475409836065573)","(13.0, 17.5, 16.804347826086957)","(20.0, 29.0, 28.05263157894737)","(8.0, 11.5, 11.048387096774194)"
05-01-2023 13:56:05.546552,"(2.5, 2.96, 2.9034710743801653)","(5.5, 6.8, 6.541666666666666)","(21.0, 36.0, 33.75)","(4.2, 5.1, 5.066666666666666)","(8.5, 11.0, 10.469696969696969)","(13.0, 17.5, 16.804347826086957)","(20.0, 29.0, 27.181818181818183)","(8.0, 11.5, 11.06060606060606)"
05-01-2023 13:56:06.587974,"(2.5, 2.96, 2.9034710743801653)","(5.5, 6.6, 6.541666666666666)","(21.0, 36.0, 33.75)","(4.2, 5.1, 5.082142857142857)","(8.5, 11.0, 10.508196721311476)","(13.0, 17.5, 16.804347826086957)","(20.0, 29.0, 27.2)","(8.0, 11.5, 11.06060606060606)"
05-01-2023 13:56:07.627172,"(2.5, 2.94, 2.9075675675675674)","(5.5, 6.6, 6.429411764705883)","(21.0, 36.0, 33.75)","(4.2, 5.1, 5.082142857142857)","(8.5, 11.0, 10.508196721311476)","(13.0, 17.5, 16.804347826086957)","(20.0, 29.0, 27.2)","(8.0, 11.5, 11.06060606060606)"
05-01-2023 13:56:08.781908,"(2.5, 2.94, 2.9068965517241376)","(5.5, 6.6, 6.4799999999999995)","(21.0, 36.0, 34.666666666666664)","(4.2, 5.1, 5.079166666666667)","(8.5, 11.0, 10.545454545454545)","(13.0, 18.0, 17.394736842105264)","(19.0, 29.0, 27.2)","(8.0, 12.0, 11.19718309859155)"
05-01-2023 13:56:09.937730,"(2.5, 2.94, 2.9068965517241376)","(5.5, 6.6, 6.4799999999999995)","(21.0, 36.0, 33.77777777777778)","(4.2, 5.1, 5.079166666666667)","(8.5, 11.0, 10.545454545454545)","(13.0, 18.5, 17.394736842105264)","(19.0, 29.0, 27.2)","(8.0, 12.0, 11.25)"
05-01-2023 13:56:11.077164,"(2.5, 2.92, 2.887272727272727)","(5.5, 6.6, 6.482926829268292)","(21.0, 36.0, 34.8)","(4.2, 5.1, 5.096666666666667)","(8.5, 11.0, 10.583333333333334)","(13.0, 18.5, 17.214285714285715)","(19.0, 29.0, 27.181818181818183)","(8.0, 11.5, 11.15625)"
05-01-2023 13:56:12.271131,"(2.5, 2.96, 2.941954887218045)","(5.5, 6.6, 6.508771929824562)","(21.0, 40.0, 36.4)","(4.2, 5.1, 5.096666666666667)","(8.5, 11.0, 10.539473684210526)","(13.0, 18.5, 17.363636363636363)","(19.0, 29.0, 26.789473684210527)","(8.0, 11.5, 11.135135135135135)"
05-01-2023 13:56:13.332848,"(2.5, 2.94, 2.9123809523809525)","(5.5, 6.6, 6.506896551724138)","(21.0, 38.0, 36.18181818181818)","(4.2, 5.2, 5.116666666666666)","(8.5, 11.0, 10.539473684210526)","(13.0, 18.5, 17.363636363636363)","(19.0, 29.0, 26.789473684210527)","(8.0, 11.5, 11.108108108108109)"
05-01-2023 13:56:14.440127,"(2.5, 2.94, 2.9105084745762713)","(5.5, 6.6, 6.506896551724138)","(21.0, 34.0, 33.142857142857146)","(4.2, 5.2, 5.116666666666666)","(8.5, 11.0, 10.635416666666666)","(13.0, 18.5, 17.444444444444443)","(19.0, 29.0, 26.692307692307693)","(8.0, 11.5, 10.924528301886792)"
05-01-2023 13:56:15.600942,"(2.5, 2.9, 2.8828571428571426)","(5.5, 6.6, 6.503333333333333)","(21.0, 34.0, 33.333333333333336)","(4.2, 5.2, 5.186111111111111)","(8.5, 11.0, 10.78)","(13.0, 18.5, 17.375)","(19.0, 29.0, 27.4)","(8.0, 11.0, 10.96875)"
05-01-2023 13:56:16.934320,"(2.5, 2.88, 2.87)","(5.5, 6.6, 6.503333333333333)","(21.0, 34.0, 33.142857142857146)","(4.2, 5.3, 5.325)","(8.5, 11.0, 10.659090909090908)","(13.0, 17.5, 17.0)","(19.0, 28.0, 27.0)","(8.0, 11.0, 10.971153846153847)"
05-01-2023 13:56:18.228911,"(2.5, 2.88, 2.8718181818181816)","(5.5, 6.6, 6.533333333333333)","(21.0, 34.0, 33.142857142857146)","(4.2, 5.4, 5.325)","(8.5, 11.0, 10.659090909090908)","(13.0, 17.5, 17.0)","(19.0, 28.0, 27.0)","(8.0, 11.0, 10.944444444444445)"
05-01-2023 13:56:19.456705,"(2.5, 2.9, 2.8736363636363635)","(5.5, 6.6, 6.463414634146341)","(21.0, 34.0, 33.142857142857146)","(4.2, 5.4, 5.3500000000000005)","(8.5, 11.0, 10.659090909090908)","(13.0, 17.5, 17.108695652173914)","(19.0, 28.0, 27.0)","(8.0, 11.0, 10.988888888888889)"
05-01-2023 13:56:20.684853,"(2.5, 2.9, 2.876)","(5.5, 6.6, 6.463414634146341)","(21.0, 34.0, 33.333333333333336)","(4.2, 5.3, 5.273333333333333)","(8.5, 11.0, 10.68421052631579)","(13.0, 17.5, 17.108695652173914)","(19.0, 28.0, 27.0)","(8.0, 11.0, 10.989795918367347)"
05-01-2023 13:56:21.838909,"(2.5, 2.9, 2.896)","(5.5, 6.6, 6.525)","(21.0, 34.0, 33.07692307692308)","(4.2, 5.2, 5.084210526315789)","(8.5, 11.0, 10.659090909090908)","(13.0, 17.5, 17.3)","(19.0, 28.0, 27.0)","(8.0, 11.0, 10.989795918367347)"
05-01-2023 13:56:23.033704,"(2.5, 2.9, 2.8833333333333333)","(5.5, 6.8, 6.611111111111111)","(21.0, 34.0, 33.142857142857146)","(4.2, 5.1, 5.114999999999999)","(8.5, 11.0, 10.673913043478262)","(13.0, 17.5, 16.846153846153847)","(19.0, 28.0, 27.0)","(8.0, 11.0, 11.059139784946236)"
05-01-2023 13:56:24.206021,"(2.5, 2.9, 2.878064516129032)","(5.5, 6.8, 6.68)","(21.0, 34.0, 33.142857142857146)","(4.2, 5.2, 5.1125)","(8.5, 11.0, 10.88)","(13.0, 17.0, 16.666666666666668)","(19.0, 28.0, 27.0)","(8.0, 11.5, 11.04945054945055)"
05-01-2023 13:56:25.467301,"(2.5, 2.9, 2.878064516129032)","(5.5, 6.8, 6.6875)","(21.0, 34.0, 33.142857142857146)","(4.2, 5.2, 5.17)","(8.5, 11.5, 10.862068965517242)","(13.0, 17.0, 16.59259259259259)","(19.0, 28.0, 27.0)","(8.0, 11.5, 11.02127659574468)"
05-01-2023 13:56:26.602078,"(2.5, 2.9, 2.878064516129032)","(5.5, 6.8, 6.6875)","(21.0, 34.0, 33.142857142857146)","(4.2, 5.2, 5.181818181818182)","(8.5, 11.5, 10.850877192982455)","(13.0, 17.0, 16.6)","(19.0, 28.0, 27.333333333333332)","(8.0, 11.5, 10.960674157303371)"
05-01-2023 13:56:27.872950,"(2.5, 2.88, 2.8610526315789473)","(5.5, 6.8, 6.647058823529411)","(21.0, 34.0, 32.44444444444444)","(4.2, 5.3, 5.20188679245283)","(8.5, 11.5, 10.850877192982455)","(13.0, 17.0, 16.5)","(19.0, 28.0, 27.263157894736842)","(8.0, 11.5, 10.976744186046512)"
05-01-2023 13:56:28.953172,"(2.5, 2.88, 2.8674074074074074)","(5.5, 6.8, 6.668749999999999)","(21.0, 34.0, 32.44444444444444)","(4.2, 5.3, 5.046296296296296)","(8.5, 11.5, 10.87037037037037)","(13.0, 17.0, 16.583333333333332)","(19.0, 29.0, 27.0)","(8.0, 11.5, 11.0)"
05-01-2023 13:56:30.104773,"(2.5, 2.92, 2.8803478260869566)","(5.5, 6.8, 6.701694915254237)","(21.0, 34.0, 32.2)","(4.2, 5.1, 5.124137931034483)","(8.5, 11.5, 10.807017543859649)","(13.0, 17.0, 16.31578947368421)","(19.0, 29.0, 27.714285714285715)","(8.0, 11.5, 11.0)"
05-01-2023 13:56:31.267956,"(2.5, 2.9, 2.878823529411765)","(5.5, 6.8, 6.701694915254237)","(21.0, 34.0, 32.2)","(4.2, 5.2, 5.1125)","(8.5, 11.5, 10.807017543859649)","(13.0, 17.0, 16.31578947368421)","(19.0, 28.0, 26.263157894736842)","(8.0, 11.5, 11.0)"
05-01-2023 13:56:32.452631,"(2.5, 2.9, 2.878823529411765)","(5.5, 6.8, 6.630434782608695)","(21.0, 34.0, 32.10526315789474)","(4.2, 5.2, 5.189655172413793)","(8.5, 11.5, 10.845132743362832)","(13.0, 17.0, 16.375)","(19.0, 28.0, 24.4)","(8.0, 11.5, 11.043478260869565)"
05-01-2023 13:56:33.665914,"(2.5, 2.88, 2.8666666666666667)","(5.5, 6.8, 6.630434782608695)","(21.0, 34.0, 32.10526315789474)","(4.2, 5.3, 5.189655172413793)","(8.5, 11.5, 10.839285714285714)","(13.0, 17.0, 16.928571428571427)","(19.0, 25.0, 24.093023255813954)","(8.0, 11.5, 11.10377358490566)"
05-01-2023 13:56:34.906311,"(2.5, 2.86, 2.8594444444444442)","(5.5, 6.8, 6.644)","(21.0, 34.0, 32.10526315789474)","(4.2, 5.3, 5.198412698412698)","(8.5, 11.5, 10.824786324786325)","(13.0, 17.5, 16.94)","(19.0, 25.0, 23.195121951219512)","(8.0, 11.5, 11.011627906976745)"
05-01-2023 13:56:36.126993,"(2.5, 2.88, 2.875348837209302)","(5.5, 6.8, 6.661224489795918)","(21.0, 34.0, 31.6)","(4.2, 5.3, 5.209859154929577)","(8.5, 11.5, 10.824786324786325)","(13.0, 17.5, 16.866666666666667)","(19.0, 25.0, 23.355555555555554)","(8.0, 11.5, 11.043478260869565)"
05-01-2023 13:56:37.379421,"(2.5, 2.9, 2.8616666666666664)","(5.5, 6.8, 6.661224489795918)","(21.0, 34.0, 31.263157894736842)","(4.2, 5.3, 5.201538461538461)","(8.5, 11.5, 10.839285714285714)","(13.0, 17.5, 16.866666666666667)","(19.0, 25.0, 23.52173913043478)","(8.0, 11.5, 11.08)"
05-01-2023 13:56:38.607394,"(2.5, 2.88, 2.8666666666666667)","(5.5, 6.8, 6.661224489795918)","(21.0, 34.0, 30.285714285714285)","(4.2, 5.3, 5.201538461538461)","(8.5, 11.5, 10.857142857142858)","(13.0, 17.5, 16.866666666666667)","(19.0, 25.0, 23.71698113207547)","(8.0, 11.5, 11.08)"
05-01-2023 13:56:39.824647,"(2.5, 2.88, 2.8731182795698924)","(5.5, 6.8, 6.6535714285714285)","(21.0, 34.0, 30.666666666666668)","(4.2, 5.3, 5.186111111111111)","(8.5, 11.5, 10.833333333333334)","(13.0, 17.5, 16.90740740740741)","(18.0, 25.0, 24.032258064516128)","(8.0, 11.5, 11.0625)"
05-01-2023 13:56:41.017391,"(2.5, 2.88, 2.8731182795698924)","(5.5, 6.8, 6.6535714285714285)","(21.0, 32.0, 30.666666666666668)","(4.2, 5.2, 5.1469696969696965)","(8.5, 11.5, 10.95)","(13.0, 17.5, 16.833333333333332)","(18.0, 25.0, 24.032258064516128)","(8.0, 11.5, 11.148148148148149)"
05-01-2023 13:56:42.188604,"(2.5, 2.9, 2.883859649122807)","(5.5, 6.8, 6.604761904761904)","(21.0, 34.0, 30.363636363636363)","(4.2, 5.3, 5.207246376811594)","(8.5, 11.0, 10.839449541284404)","(13.0, 17.5, 16.59090909090909)","(18.0, 25.0, 24.032258064516128)","(8.0, 11.5, 11.117021276595745)"
05-01-2023 13:56:43.294069,"(2.5, 2.9, 2.886950354609929)","(5.5, 6.6, 6.595348837209302)","(21.0, 34.0, 30.285714285714285)","(4.2, 5.3, 5.207246376811594)","(8.5, 11.5, 10.813559322033898)","(13.0, 17.5, 16.59090909090909)","(18.0, 25.0, 24.032258064516128)","(8.0, 11.5, 11.117021276595745)"
05-01-2023 13:56:44.407909,"(2.5, 2.9, 2.8786666666666667)","(5.5, 6.6, 6.595348837209302)","(21.0, 34.0, 30.333333333333332)","(4.2, 5.3, 5.273684210526316)","(8.5, 11.5, 10.813559322033898)","(13.0, 17.5, 16.595238095238095)","(18.0, 25.0, 24.032258064516128)","(8.0, 11.5, 11.122222222222222)"
05-01-2023 13:56:45.520640,"(2.5, 2.88, 2.8722222222222222)","(5.5, 6.6, 6.595348837209302)","(21.0, 34.0, 30.363636363636363)","(4.2, 5.3, 5.273684210526316)","(8.5, 11.5, 10.807692307692308)","(13.0, 17.5, 16.625)","(18.0, 25.0, 24.032258064516128)","(8.5, 11.5, 11.104651162790697)"
05-01-2023 13:56:46.542719,"(2.5, 2.88, 2.8704761904761904)","(5.5, 6.6, 6.595348837209302)","(21.0, 34.0, 30.333333333333332)","(4.2, 5.3, 5.273684210526316)","(8.5, 11.5, 10.833333333333334)","(13.0, 17.5, 16.69047619047619)","(18.0, 25.0, 24.032258064516128)","(8.5, 11.5, 11.104651162790697)"
05-01-2023 13:56:47.578644,"(2.5, 2.88, 2.8704761904761904)","(5.5, 6.8, 6.609090909090909)","(21.0, 34.0, 30.333333333333332)","(4.2, 5.3, 5.273684210526316)","(8.5, 11.5, 10.833333333333334)","(13.0, 17.5, 16.69047619047619)","(18.0, 25.0, 24.032258064516128)","(8.5, 11.5, 11.104651162790697)"
05-01-2023 13:56:48.663799,"(2.5, 2.88, 2.864)","(5.5, 6.6, 6.595744680851063)","(21.0, 34.0, 30.333333333333332)","(4.2, 5.3, 5.27258064516129)","(8.5, 11.5, 10.879310344827585)","(13.0, 17.5, 16.64814814814815)","(18.0, 25.0, 24.11764705882353)","(8.5, 11.5, 11.122222222222222)"
05-01-2023 13:56:49.843246,"(2.5, 2.88, 2.864313725490196)","(5.5, 6.6, 6.595744680851063)","(21.0, 34.0, 30.8)","(4.2, 5.3, 5.27258064516129)","(8.5, 11.5, 10.884615384615385)","(13.0, 17.5, 15.85483870967742)","(18.0, 25.0, 24.11764705882353)","(8.5, 11.5, 11.122222222222222)"
05-01-2023 13:56:51.035157,"(2.5, 2.88, 2.861818181818182)","(5.5, 6.6, 6.595744680851063)","(21.0, 34.0, 31.454545454545453)","(4.2, 5.3, 5.2727272727272725)","(8.5, 11.5, 10.885964912280702)","(13.0, 16.0, 16.11111111111111)","(18.0, 25.0, 24.228571428571428)","(8.5, 11.5, 11.218181818181819)"
05-01-2023 13:56:52.211948,"(2.5, 2.88, 2.864)","(5.5, 6.8, 6.609090909090909)","(21.0, 34.0, 33.84615384615385)","(4.2, 5.3, 5.296666666666667)","(8.5, 11.5, 10.880530973451327)","(13.0, 17.0, 16.214285714285715)","(18.0, 25.0, 25.727272727272727)","(8.5, 11.5, 11.297872340425531)"
05-01-2023 13:56:53.377045,"(2.5, 2.88, 2.856533333333333)","(5.5, 6.8, 6.609090909090909)","(21.0, 36.0, 33.84615384615385)","(4.2, 5.3, 5.352727272727273)","(8.5, 11.5, 10.861344537815127)","(13.0, 16.5, 16.107142857142858)","(18.0, 26.0, 26.666666666666668)","(8.5, 11.5, 11.023809523809524)"
05-01-2023 13:56:54.378975,"(2.5, 2.88, 2.858550724637681)","(5.5, 6.8, 6.578823529411765)","(21.0, 36.0, 33.411764705882355)","(4.2, 5.4, 5.352727272727273)","(8.5, 11.5, 10.861344537815127)","(13.0, 16.5, 16.033333333333335)","(18.0, 27.0, 26.529411764705884)","(8.5, 11.5, 11.023809523809524)"
05-01-2023 13:56:55.357197,"(2.5, 2.88, 2.8588235294117648)","(5.5, 6.8, 6.608888888888889)","(21.0, 36.0, 32.888888888888886)","(4.2, 5.4, 5.302941176470588)","(8.5, 11.0, 10.620689655172415)","(13.0, 16.5, 15.966666666666667)","(18.0, 28.0, 26.529411764705884)","(8.5, 11.5, 11.034883720930232)"
05-01-2023 13:56:56.460970,"(2.5, 2.88, 2.862439024390244)","(5.5, 6.8, 6.637499999999999)","(21.0, 36.0, 32.76923076923077)","(4.2, 5.4, 5.302439024390244)","(8.5, 11.0, 10.546296296296296)","(13.0, 16.5, 16.045454545454547)","(18.0, 28.0, 26.375)","(8.5, 11.5, 11.047619047619047)"
05-01-2023 13:56:57.622024,"(2.5, 2.88, 2.8652054794520545)","(5.5, 6.8, 6.634042553191489)","(21.0, 36.0, 32.76923076923077)","(4.2, 5.4, 5.31)","(8.5, 11.0, 10.451612903225806)","(13.0, 16.5, 16.0)","(19.0, 27.0, 25.88888888888889)","(8.5, 11.5, 10.994623655913978)"
05-01-2023 13:56:58.742039,"(2.5, 2.88, 2.855625)","(5.5, 6.8, 6.758333333333333)","(21.0, 36.0, 32.76923076923077)","(4.2, 5.3, 5.1375)","(8.5, 11.0, 10.585365853658537)","(13.0, 16.5, 16.2)","(19.0, 26.0, 25.612903225806452)","(8.5, 11.5, 11.023809523809524)"
05-01-2023 13:56:59.897313,"(2.5, 2.88, 2.857333333333333)","(5.5, 6.8, 6.775609756097561)","(21.0, 36.0, 32.76923076923077)","(4.2, 5.2, 5.1375)","(8.5, 11.0, 10.585365853658537)","(13.0, 16.5, 16.2)","(19.0, 26.0, 25.612903225806452)","(8.5, 11.5, 11.023809523809524)"
05-01-2023 13:57:00.958619,"(2.5, 2.86, 2.837333333333333)","(5.5, 6.8, 6.7749999999999995)","(21.0, 36.0, 32.888888888888886)","(4.2, 5.2, 5.151612903225806)","(8.5, 11.0, 10.608)","(13.0, 16.5, 16.3)","(19.0, 28.0, 27.0)","(8.5, 11.5, 11.106382978723405)"
05-01-2023 13:57:02.084952,"(2.5, 2.86, 2.839259259259259)","(5.5, 6.8, 6.859999999999999)","(21.0, 36.0, 32.645161290322584)","(4.2, 5.2, 5.046153846153846)","(8.5, 11.0, 10.527397260273972)","(13.0, 16.5, 16.1)","(19.0, 28.0, 26.5625)","(8.5, 11.5, 11.483333333333333)"
05-01-2023 13:57:03.159088,"(2.5, 2.84, 2.8227848101265822)","(5.5, 7.0, 6.8625)","(21.0, 36.0, 33.45454545454545)","(4.2, 5.2, 5.117857142857143)","(8.5, 11.0, 10.512987012987013)","(13.0, 16.5, 16.11764705882353)","(19.0, 27.0, 26.23076923076923)","(8.5, 11.5, 11.453125)"
05-01-2023 13:57:04.233768,"(2.5, 2.82, 2.8048979591836734)","(5.5, 7.0, 6.865454545454545)","(21.0, 36.0, 33.411764705882355)","(4.2, 5.2, 5.126829268292683)","(8.5, 11.0, 10.627737226277372)","(13.0, 16.5, 16.11764705882353)","(19.0, 28.0, 26.5625)","(8.5, 11.5, 11.08)"
05-01-2023 13:57:05.420889,"(2.5, 2.82, 2.8052238805970147)","(5.5, 7.0, 6.860377358490566)","(21.0, 36.0, 34.38461538461539)","(4.2, 5.2, 5.151376146788991)","(8.5, 11.0, 10.529411764705882)","(13.0, 16.5, 16.11111111111111)","(19.0, 28.0, 26.685714285714287)","(8.5, 11.5, 11.066666666666666)"
05-01-2023 13:57:06.685101,"(2.5, 2.82, 2.806341463414634)","(5.5, 7.0, 6.7906249999999995)","(21.0, 36.0, 33.666666666666664)","(4.2, 5.2, 5.124731182795698)","(8.5, 11.0, 10.454545454545455)","(13.0, 16.5, 16.035714285714285)","(19.0, 28.0, 26.875)","(8.5, 11.5, 11.105263157894736)"
05-01-2023 13:57:07.993633,"(2.5, 2.9, 2.898421052631579)","(5.5, 6.8, 6.819230769230769)","(21.0, 34.0, 33.666666666666664)","(4.2, 5.2, 4.973684210526316)","(8.5, 11.0, 10.532894736842104)","(13.0, 16.5, 15.214285714285714)","(19.0, 27.0, 26.413793103448278)","(8.5, 11.5, 11.144736842105264)"
05-01-2023 13:57:09.144479,"(2.5, 2.92, 2.88709219858156)","(5.5, 7.0, 6.821739130434782)","(21.0, 34.0, 32.8)","(4.2, 5.0, 4.9775)","(8.5, 11.0, 10.1)","(13.0, 15.5, 14.868421052631579)","(19.0, 28.0, 26.516129032258064)","(8.5, 11.5, 11.15625)"
05-01-2023 13:57:10.280160,"(2.5, 2.94, 2.928888888888889)","(5.5, 7.0, 6.871875)","(21.0, 36.0, 32.54054054054054)","(4.2, 5.1, 4.9787878787878785)","(8.5, 10.5, 9.872)","(13.0, 15.5, 14.880952380952381)","(19.0, 28.0, 26.431372549019606)","(8.5, 11.5, 11.027777777777779)"
05-01-2023 13:57:11.312665,"(2.5, 2.96, 2.9232)","(5.5, 7.0, 6.887272727272727)","(21.0, 36.0, 32.54054054054054)","(4.2, 5.0, 4.9787878787878785)","(8.5, 10.0, 9.751111111111111)","(13.0, 15.5, 15.119047619047619)","(19.0, 28.0, 26.36)","(8.5, 11.5, 11.080645161290322)"
05-01-2023 13:57:12.368815,"(2.5, 2.96, 2.920816326530612)","(5.5, 7.0, 6.861363636363636)","(21.0, 36.0, 34.333333333333336)","(4.2, 5.0, 4.939583333333333)","(8.5, 10.0, 9.857142857142858)","(13.0, 15.5, 15.61111111111111)","(19.0, 28.0, 26.9)","(8.5, 11.5, 11.205128205128204)"
05-01-2023 13:57:13.516636,"(2.5, 2.96, 2.922686567164179)","(5.5, 7.2, 7.017910447761194)","(21.0, 36.0, 34.333333333333336)","(4.2, 5.0, 4.934)","(8.5, 10.0, 9.916666666666668)","(13.0, 16.0, 16.09090909090909)","(19.0, 27.0, 26.448979591836736)","(8.5, 11.5, 11.102272727272727)"
05-01-2023 13:57:14.666758,"(2.5, 2.92, 2.8908108108108106)","(5.5, 7.2, 7.1230769230769235)","(21.0, 36.0, 40.666666666666664)","(4.2, 5.0, 4.821052631578947)","(8.5, 10.0, 10.249134948096886)","(13.0, 16.5, 16.86842105263158)","(19.0, 28.0, 26.566037735849058)","(8.5, 11.5, 11.115384615384615)"
05-01-2023 13:57:15.899314,"(2.5, 2.88, 2.8607142857142858)","(5.5, 7.2, 7.132432432432433)","(21.0, 42.0, 39.27272727272727)","(4.2, 4.9, 4.7555555555555555)","(8.5, 10.5, 10.185344827586206)","(13.0, 17.5, 17.4)","(19.0, 28.0, 26.618181818181817)","(8.5, 11.5, 11.115384615384615)"
05-01-2023 13:57:17.054939,"(2.5, 2.88, 2.8441379310344828)","(5.5, 7.2, 7.148484848484848)","(21.0, 40.0, 39.8)","(4.2, 4.8, 4.764444444444444)","(8.5, 10.5, 10.138613861386139)","(13.0, 17.5, 17.4)","(19.0, 28.0, 26.59259259259259)","(8.5, 11.5, 11.25)"
05-01-2023 13:57:18.139907,"(2.5, 2.9, 2.8952941176470586)","(5.5, 7.2, 7.148484848484848)","(21.0, 44.0, 40.25)","(4.2, 4.8, 4.774468085106383)","(8.5, 10.5, 10.124338624338625)","(13.0, 17.5, 17.4)","(19.0, 28.0, 26.59259259259259)","(8.5, 11.5, 11.25)"
05-01-2023 13:57:19.202995,"(2.5, 2.88, 2.840377358490566)","(5.5, 7.4, 7.25)","(21.0, 44.0, 40.25)","(4.2, 4.8, 4.742105263157895)","(8.5, 10.5, 10.124338624338625)","(13.0, 17.5, 17.4)","(19.0, 28.0, 26.59259259259259)","(8.5, 11.5, 11.25)"
05-01-2023 13:57:20.474201,"(2.5, 2.86, 2.822385321100917)","(5.5, 7.4, 7.558333333333334)","(21.0, 44.0, 40.25)","(4.2, 4.8, 4.754166666666666)","(8.5, 10.5, 10.130653266331658)","(13.0, 17.5, 17.375)","(19.0, 28.0, 26.733333333333334)","(8.5, 11.5, 11.25)"
05-01-2023 13:57:21.704649,"(2.5, 2.84, 2.8119708029197077)","(5.5, 7.6, 7.558333333333334)","(21.0, 44.0, 41.05263157894737)","(4.2, 4.8, 4.725)","(8.5, 10.5, 10.0939226519337)","(13.0, 17.5, 17.375)","(19.0, 28.0, 26.733333333333334)","(8.5, 11.5, 11.25)"
