,Giuliano,Chloe What,Rowdys Rebel,Homebush Olivia,Opawa Nicky,Mitcham Cam,Princely Asset,Homebush Zip
10-01-2023 09:52:02.925192,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:03.926320,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:04.943057,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:05.904567,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:06.899150,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:07.851121,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:08.851221,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:09.812950,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:10.757605,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:11.694375,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:12.671581,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:13.623547,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:14.610282,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:15.585880,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:16.577429,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:17.582513,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:18.580988,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:19.602207,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:20.579169,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:21.634227,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:22.646826,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:23.669953,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:24.718717,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:25.728744,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:26.748876,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:27.750681,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:28.716984,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:29.705713,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:30.711290,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:31.709654,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:32.717205,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:33.722213,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:34.673392,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:35.620957,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:36.602196,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:37.532145,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:38.499107,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:39.440912,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:40.426630,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:41.409037,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:42.415144,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:43.424954,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:44.437172,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:45.476951,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 10.153846153846153)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:46.507076,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.025)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:47.500958,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 9.327272727272728)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:48.530149,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 9.327272727272728)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:49.556090,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 9.327272727272728)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:50.569219,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 9.327272727272728)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:51.597289,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 9.327272727272728)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:52.577928,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 9.327272727272728)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:53.566130,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 9.327272727272728)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:54.533784,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 9.327272727272728)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:55.542588,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 9.327272727272728)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:56.527139,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 9.327272727272728)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:57.505339,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 9.327272727272728)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:58.463544,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 9.327272727272728)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:52:59.427010,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 9.327272727272728)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:53:00.385868,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 9.327272727272728)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:53:01.355744,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 9.327272727272728)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:53:02.343989,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 9.327272727272728)","(8.5, 19.0, 18.228571428571428)","(7.5, 18.0, 16.821052631578947)"
10-01-2023 09:53:03.343305,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 9.327272727272728)","(8.5, 19.0, 19.15714285714286)","(7.5, 18.0, 15.926315789473684)"
10-01-2023 09:53:04.330879,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 9.327272727272728)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
10-01-2023 09:53:05.307024,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 8.133333333333333)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
10-01-2023 09:53:06.294421,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 8.133333333333333)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
10-01-2023 09:53:07.252509,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 8.133333333333333)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
10-01-2023 09:53:08.245211,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 8.133333333333333)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
10-01-2023 09:53:09.226738,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 8.133333333333333)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
10-01-2023 09:53:10.238459,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.74736842105263)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
10-01-2023 09:53:11.223107,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.74736842105263)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
10-01-2023 09:53:12.252342,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.74736842105263)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
10-01-2023 09:53:13.255283,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.74736842105263)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
10-01-2023 09:53:14.283920,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.74736842105263)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
10-01-2023 09:53:15.339211,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.74736842105263)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
10-01-2023 09:53:16.396232,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.74736842105263)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
10-01-2023 09:53:17.480481,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.74736842105263)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
10-01-2023 09:53:18.569030,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.74736842105263)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
10-01-2023 09:53:19.640237,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.74736842105263)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
10-01-2023 09:53:20.690009,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.1375)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
10-01-2023 09:53:21.720886,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.1375)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
10-01-2023 09:53:22.712877,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.1375)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
10-01-2023 09:53:23.740004,"(4.0, 6.2, 5.948214285714286)","(7.5, 13.5, 12.571428571428571)","(3.6, 6.2, 5.775)","(19.0, 160.0, 92.02631578947368)","(7.0, 12.5, 11.615)","(4.2, 15.0, 11.1375)","(8.5, 20.0, 19.15714285714286)","(7.5, 17.0, 15.926315789473684)"
