,In Range,Wild Reputation,Elswyk Rocky,Deadly Express,Udellar Bale,Shanlyn Bear,Gunai Prince,Zipping Spencer
11-01-2023 21:27:53.063521,"(7.5, 11.5, 10.73728813559322)","(3.7, 4.5, 4.368571428571428)","(31.0, 65.0, 64.70588235294117)","(16.0, 23.0, 21.6)","(26.0, 40.0, 38.11764705882353)","(101.0, 200.0, 187.14285714285714)","(1.55, 1.8, 1.7807692307692309)","(21.0, 38.0, 34.76190476190476)"
11-01-2023 21:27:54.398226,"(7.5, 11.5, 10.872093023255815)","(3.7, 4.4, 4.368571428571428)","(31.0, 65.0, 64.70588235294117)","(16.0, 22.0, 21.304347826086957)","(26.0, 40.0, 38.11764705882353)","(101.0, 200.0, 187.14285714285714)","(1.55, 1.79, 1.779090909090909)","(21.0, 38.0, 34.76190476190476)"
11-01-2023 21:27:55.794326,"(7.5, 11.5, 10.921052631578947)","(3.7, 4.4, 4.375555555555556)","(31.0, 65.0, 64.70588235294117)","(16.0, 22.0, 20.842105263157894)","(26.0, 40.0, 38.11764705882353)","(101.0, 200.0, 187.14285714285714)","(1.55, 1.79, 1.8023076923076924)","(21.0, 38.0, 35.38461538461539)"
11-01-2023 21:27:57.196960,"(7.5, 11.5, 10.866666666666667)","(3.6, 4.4, 4.319148936170213)","(31.0, 65.0, 64.70588235294117)","(16.0, 22.0, 20.666666666666668)","(26.0, 40.0, 38.11764705882353)","(101.0, 200.0, 187.14285714285714)","(1.55, 1.81, 1.803)","(21.0, 38.0, 35.38461538461539)"
11-01-2023 21:27:58.661511,"(7.5, 11.0, 10.692307692307692)","(3.6, 4.4, 4.306122448979592)","(31.0, 65.0, 64.70588235294117)","(16.0, 22.0, 19.714285714285715)","(26.0, 40.0, 38.11764705882353)","(101.0, 200.0, 187.14285714285714)","(1.55, 1.81, 1.8168181818181819)","(21.0, 38.0, 35.38461538461539)"
11-01-2023 21:27:59.883520,"(7.5, 11.0, 10.692307692307692)","(3.6, 4.4, 4.306122448979592)","(31.0, 65.0, 64.71428571428571)","(16.0, 20.0, 19.75)","(26.0, 40.0, 38.11764705882353)","(101.0, 200.0, 187.14285714285714)","(1.55, 1.82, 1.8203846153846155)","(21.0, 38.0, 35.05263157894737)"
11-01-2023 21:28:01.096026,"(7.5, 11.0, 10.606060606060606)","(3.6, 4.3, 4.27391304347826)","(31.0, 65.0, 64.71428571428571)","(16.0, 20.0, 19.90909090909091)","(26.0, 40.0, 38.4)","(101.0, 200.0, 187.14285714285714)","(1.55, 1.83, 1.832857142857143)","(21.0, 38.0, 35.714285714285715)"
11-01-2023 21:28:02.248740,"(7.5, 11.5, 10.685185185185185)","(3.6, 4.2, 4.13)","(31.0, 70.0, 67.85714285714286)","(16.0, 21.0, 20.181818181818183)","(26.0, 40.0, 38.4)","(101.0, 200.0, 187.14285714285714)","(1.55, 1.85, 1.82375)","(21.0, 38.0, 36.0)"
11-01-2023 21:28:03.480872,"(7.5, 11.5, 10.944444444444445)","(3.6, 4.3, 4.2272727272727275)","(31.0, 70.0, 65.0909090909091)","(16.0, 22.0, 20.454545454545453)","(26.0, 40.0, 39.111111111111114)","(101.0, 200.0, 187.14285714285714)","(1.55, 1.83, 1.8202380952380952)","(21.0, 38.0, 36.588235294117645)"
11-01-2023 21:28:04.694954,"(7.5, 11.5, 11.1)","(3.6, 4.3, 4.235416666666667)","(31.0, 70.0, 65.0909090909091)","(16.0, 22.0, 20.256410256410255)","(26.0, 40.0, 39.172413793103445)","(101.0, 200.0, 187.14285714285714)","(1.55, 1.83, 1.83)","(21.0, 38.0, 36.63636363636363)"
11-01-2023 21:28:05.875450,"(7.5, 11.5, 11.045454545454545)","(3.6, 4.3, 4.190625)","(31.0, 70.0, 64.91228070175438)","(16.0, 22.0, 20.256410256410255)","(26.0, 40.0, 39.172413793103445)","(101.0, 200.0, 187.14285714285714)","(1.55, 1.84, 1.828857142857143)","(21.0, 38.0, 36.285714285714285)"
11-01-2023 21:28:07.041722,"(7.5, 11.5, 11.045454545454545)","(3.6, 4.3, 4.21358024691358)","(31.0, 70.0, 65.0909090909091)","(16.0, 22.0, 20.454545454545453)","(26.0, 40.0, 39.172413793103445)","(101.0, 200.0, 187.14285714285714)","(1.55, 1.83, 1.8266666666666667)","(21.0, 38.0, 36.857142857142854)"
11-01-2023 21:28:08.205425,"(7.5, 11.5, 11.022727272727273)","(3.6, 4.3, 4.206976744186046)","(31.0, 70.0, 65.0909090909091)","(16.0, 22.0, 19.928571428571427)","(26.0, 40.0, 39.04347826086956)","(101.0, 200.0, 187.14285714285714)","(1.55, 1.83, 1.8236363636363637)","(21.0, 38.0, 33.714285714285715)"
11-01-2023 21:28:09.511894,"(7.5, 11.5, 11.527027027027028)","(3.6, 4.3, 4.203614457831325)","(31.0, 70.0, 65.0909090909091)","(16.0, 21.0, 19.81578947368421)","(26.0, 40.0, 39.04347826086956)","(101.0, 200.0, 187.14285714285714)","(1.55, 1.83, 1.8256000000000001)","(21.0, 38.0, 34.11764705882353)"
11-01-2023 21:28:10.675249,"(7.5, 12.5, 11.681818181818182)","(3.6, 4.3, 4.203614457831325)","(31.0, 70.0, 65.0909090909091)","(16.0, 21.0, 19.81578947368421)","(26.0, 40.0, 39.04347826086956)","(101.0, 200.0, 187.14285714285714)","(1.55, 1.84, 1.8108510638297872)","(21.0, 36.0, 34.666666666666664)"
11-01-2023 21:28:11.862916,"(7.5, 12.0, 11.717391304347826)","(3.6, 4.3, 4.227450980392157)","(31.0, 70.0, 65.0909090909091)","(16.0, 21.0, 20.076923076923077)","(26.0, 40.0, 39.04347826086956)","(101.0, 200.0, 187.14285714285714)","(1.55, 1.83, 1.8123529411764707)","(21.0, 36.0, 34.666666666666664)"
11-01-2023 21:28:13.108368,"(7.5, 12.0, 11.7)","(3.6, 4.3, 4.228)","(31.0, 70.0, 65.0909090909091)","(16.0, 21.0, 19.733333333333334)","(26.0, 40.0, 44.0)","(101.0, 200.0, 167.5)","(1.55, 1.83, 1.8147457627118644)","(21.0, 36.0, 34.666666666666664)"
11-01-2023 21:28:14.317185,"(7.5, 12.0, 11.884615384615385)","(3.6, 4.3, 4.208823529411765)","(31.0, 70.0, 65.0909090909091)","(16.0, 20.0, 19.733333333333334)","(26.0, 46.0, 41.659574468085104)","(101.0, 190.0, 166.25)","(1.55, 1.83, 1.8193333333333335)","(21.0, 36.0, 34.666666666666664)"
11-01-2023 21:28:15.525777,"(7.5, 12.5, 12.0)","(3.6, 4.3, 4.219480519480519)","(31.0, 70.0, 65.0909090909091)","(16.0, 18.5, 18.25)","(26.0, 46.0, 41.659574468085104)","(101.0, 170.0, 165.71428571428572)","(1.55, 1.83, 1.8198630136986302)","(21.0, 36.0, 34.0)"
11-01-2023 21:28:16.759492,"(7.5, 12.0, 11.82)","(3.6, 4.3, 4.217333333333333)","(31.0, 70.0, 64.70588235294117)","(16.0, 19.0, 18.724137931034484)","(26.0, 46.0, 41.42857142857143)","(101.0, 170.0, 165.71428571428572)","(1.55, 1.83, 1.8243333333333334)","(21.0, 36.0, 32.0)"
11-01-2023 21:28:18.012165,"(7.5, 12.0, 11.9)","(3.6, 4.3, 4.220512820512821)","(31.0, 70.0, 65.0909090909091)","(16.0, 19.0, 18.55)","(26.0, 46.0, 40.97560975609756)","(101.0, 170.0, 165.71428571428572)","(1.55, 1.83, 1.8080519480519481)","(21.0, 34.0, 32.0)"
11-01-2023 21:28:19.228249,"(7.5, 12.0, 11.928571428571429)","(3.6, 4.3, 4.25)","(31.0, 70.0, 64.8076923076923)","(16.0, 19.0, 18.428571428571427)","(26.0, 44.0, 40.95238095238095)","(101.0, 170.0, 165.71428571428572)","(1.55, 1.82, 1.8075675675675675)","(21.0, 34.0, 32.54545454545455)"
11-01-2023 21:28:20.462393,"(7.5, 12.0, 11.863636363636363)","(3.6, 4.3, 4.25)","(31.0, 70.0, 64.8076923076923)","(16.0, 19.0, 18.652173913043477)","(26.0, 44.0, 40.8)","(101.0, 170.0, 167.27272727272728)","(1.55, 1.82, 1.8110869565217391)","(21.0, 34.0, 31.2)"
11-01-2023 21:28:21.694507,"(8.0, 12.0, 11.923076923076923)","(3.6, 4.4, 4.273972602739726)","(31.0, 70.0, 64.8076923076923)","(16.0, 19.0, 18.652173913043477)","(26.0, 44.0, 40.8)","(101.0, 170.0, 167.27272727272728)","(1.55, 1.82, 1.7960714285714285)","(21.0, 34.0, 31.333333333333332)"
11-01-2023 21:28:22.856299,"(8.0, 12.0, 11.923076923076923)","(3.6, 4.4, 4.322033898305085)","(31.0, 70.0, 64.8076923076923)","(16.0, 19.0, 18.24)","(26.0, 44.0, 40.8)","(101.0, 170.0, 168.0)","(1.55, 1.81, 1.795)","(21.0, 34.0, 31.866666666666667)"
11-01-2023 21:28:24.126553,"(8.0, 12.0, 11.867647058823529)","(3.6, 4.4, 4.456810631229236)","(31.0, 70.0, 64.8076923076923)","(16.0, 19.0, 18.257575757575758)","(26.0, 44.0, 40.8)","(101.0, 170.0, 168.88888888888889)","(1.55, 1.8, 1.798)","(21.0, 34.0, 31.714285714285715)"
11-01-2023 21:28:25.314885,"(8.0, 12.0, 11.867647058823529)","(3.6, 4.5, 4.456810631229236)","(31.0, 70.0, 64.8076923076923)","(16.0, 18.5, 18.125)","(26.0, 44.0, 39.07692307692308)","(101.0, 170.0, 169.23076923076923)","(1.55, 1.8, 1.7951515151515152)","(21.0, 34.0, 30.8)"
11-01-2023 21:28:26.654769,"(8.0, 12.5, 12.034883720930232)","(3.6, 4.5, 4.465942028985507)","(31.0, 70.0, 64.54545454545455)","(16.0, 18.5, 18.34375)","(26.0, 40.0, 39.21739130434783)","(101.0, 170.0, 222.85714285714286)","(1.55, 1.81, 1.7728)","(21.0, 34.0, 30.8)"
11-01-2023 21:28:27.959583,"(8.0, 12.5, 12.083333333333334)","(3.6, 4.5, 4.4624113475177305)","(31.0, 70.0, 64.91525423728814)","(16.0, 18.5, 18.25609756097561)","(26.0, 40.0, 39.0)","(101.0, 240.0, 200.5263157894737)","(1.55, 1.78, 1.7564864864864864)","(21.0, 34.0, 31.714285714285715)"
11-01-2023 21:28:29.053329,"(8.0, 12.5, 12.214285714285714)","(3.6, 4.7, 4.66280701754386)","(31.0, 70.0, 64.91525423728814)","(16.0, 18.5, 18.25609756097561)","(26.0, 40.0, 39.0)","(101.0, 230.0, 200.5263157894737)","(1.55, 1.76, 1.7551648351648352)","(21.0, 34.0, 31.09090909090909)"
11-01-2023 21:28:30.089697,"(8.0, 12.5, 12.085365853658537)","(3.6, 4.6, 4.597907949790795)","(31.0, 70.0, 64.91525423728814)","(16.0, 18.5, 18.11904761904762)","(26.0, 44.0, 39.8)","(101.0, 230.0, 200.5263157894737)","(1.55, 1.76, 1.7552688172043012)","(21.0, 34.0, 31.2)"
11-01-2023 21:28:31.107728,"(8.0, 12.5, 12.131578947368421)","(3.6, 4.6, 4.597907949790795)","(31.0, 70.0, 64.91525423728814)","(16.0, 18.5, 18.11904761904762)","(26.0, 44.0, 39.95652173913044)","(101.0, 230.0, 200.5263157894737)","(1.55, 1.76, 1.756140350877193)","(21.0, 34.0, 32.13333333333333)"
11-01-2023 21:28:32.249751,"(8.0, 12.0, 11.93939393939394)","(3.6, 4.7, 4.622619047619048)","(31.0, 70.0, 64.91525423728814)","(16.0, 18.5, 18.03488372093023)","(26.0, 44.0, 39.57142857142857)","(101.0, 230.0, 200.5263157894737)","(1.55, 1.76, 1.7438181818181817)","(21.0, 34.0, 32.0)"
11-01-2023 21:28:33.305690,"(8.0, 12.5, 12.090909090909092)","(3.6, 4.7, 4.654545454545454)","(31.0, 70.0, 64.91525423728814)","(16.0, 18.5, 17.133333333333333)","(26.0, 44.0, 39.57142857142857)","(101.0, 230.0, 200.5263157894737)","(1.55, 1.75, 1.7467692307692309)","(21.0, 34.0, 33.05882352941177)"
11-01-2023 21:28:34.401572,"(8.0, 12.5, 12.095238095238095)","(3.6, 4.7, 4.638709677419355)","(31.0, 70.0, 64.91525423728814)","(16.0, 17.5, 17.166666666666668)","(26.0, 44.0, 39.8)","(101.0, 230.0, 215.0)","(1.55, 1.75, 1.7583333333333333)","(21.0, 34.0, 33.05882352941177)"
11-01-2023 21:28:35.545567,"(8.0, 12.5, 12.174418604651162)","(3.6, 4.7, 4.628571428571428)","(31.0, 70.0, 64.91525423728814)","(16.0, 17.5, 17.166666666666668)","(26.0, 44.0, 41.75)","(101.0, 220.0, 195.0)","(1.55, 1.76, 1.75625)","(21.0, 34.0, 31.454545454545453)"
11-01-2023 21:28:36.756541,"(8.0, 13.0, 12.416666666666666)","(3.6, 4.7, 4.640909090909091)","(31.0, 70.0, 64.91525423728814)","(16.0, 17.5, 17.136363636363637)","(26.0, 42.0, 39.8)","(101.0, 220.0, 195.0)","(1.55, 1.77, 1.745)","(21.0, 34.0, 32.25)"
11-01-2023 21:28:37.951885,"(8.0, 13.0, 12.575)","(3.6, 4.7, 4.640909090909091)","(31.0, 70.0, 64.91525423728814)","(16.0, 17.5, 18.125)","(26.0, 44.0, 43.42857142857143)","(101.0, 220.0, 176.66666666666666)","(1.55, 1.75, 1.76)","(21.0, 34.0, 36.92307692307692)"
11-01-2023 21:28:39.111548,"(8.0, 10.5, 10.006666666666666)","(3.6, 4.9, 4.800000000000001)","(31.0, 70.0, 68.07692307692308)","(16.0, 18.5, 18.125)","(26.0, 44.0, 44.8)","(101.0, 230.0, 176.66666666666666)","(1.55, 1.77, 1.7688265306122448)","(21.0, 40.0, 35.888888888888886)"
11-01-2023 21:28:40.313718,"(8.0, 10.0, 9.8)","(3.6, 4.9, 4.804)","(31.0, 70.0, 68.52941176470588)","(15.0, 18.5, 18.125)","(26.0, 46.0, 44.8)","(101.0, 230.0, 176.66666666666666)","(1.55, 1.77, 1.7755648535564854)","(21.0, 36.0, 37.23809523809524)"
11-01-2023 21:28:41.622269,"(8.0, 9.8, 9.573913043478262)","(3.6, 4.9, 4.890476190476191)","(31.0, 70.0, 68.33333333333333)","(15.0, 18.5, 18.916666666666668)","(26.0, 46.0, 45.63636363636364)","(101.0, 230.0, 176.66666666666666)","(1.55, 1.78, 1.7423076923076923)","(21.0, 38.0, 37.0)"
11-01-2023 21:28:42.782800,"(8.0, 9.8, 9.615384615384615)","(3.6, 4.9, 4.943396226415095)","(31.0, 70.0, 69.0909090909091)","(15.0, 19.0, 19.32)","(26.0, 46.0, 45.0)","(101.0, 230.0, 180.0)","(1.55, 1.75, 1.732909090909091)","(21.0, 38.0, 37.0)"
11-01-2023 21:28:44.055369,"(8.0, 9.8, 9.463157894736842)","(3.6, 5.0, 4.941935483870967)","(31.0, 70.0, 69.0909090909091)","(15.0, 20.0, 19.379310344827587)","(26.0, 46.0, 44.4)","(101.0, 230.0, 190.0)","(1.55, 1.74, 1.734055944055944)","(21.0, 38.0, 37.69230769230769)"
11-01-2023 21:28:45.335809,"(8.0, 9.8, 9.463157894736842)","(3.6, 5.0, 4.941935483870967)","(31.0, 70.0, 69.0909090909091)","(15.0, 20.0, 19.214285714285715)","(26.0, 46.0, 44.13333333333333)","(101.0, 220.0, 198.1818181818182)","(1.55, 1.75, 1.7497014925373133)","(21.0, 38.0, 37.75)"
11-01-2023 21:28:46.576300,"(8.0, 9.8, 9.454545454545455)","(3.7, 5.0, 4.939325842696629)","(31.0, 70.0, 69.0909090909091)","(15.0, 19.5, 19.214285714285715)","(26.0, 46.0, 44.13333333333333)","(101.0, 220.0, 197.5)","(1.55, 1.75, 1.7401851851851853)","(21.0, 38.0, 37.666666666666664)"
11-01-2023 21:28:48.045997,"(8.0, 9.8, 9.454545454545455)","(3.7, 5.0, 4.952727272727273)","(31.0, 70.0, 69.0909090909091)","(15.0, 19.5, 19.33606557377049)","(26.0, 46.0, 44.285714285714285)","(101.0, 220.0, 195.0)","(1.55, 1.75, 1.7404504504504505)","(21.0, 38.0, 37.666666666666664)"
11-01-2023 21:28:49.393597,"(8.0, 9.8, 9.454545454545455)","(3.7, 5.0, 4.952727272727273)","(31.0, 70.0, 68.57142857142857)","(15.0, 19.5, 18.954545454545453)","(26.0, 46.0, 44.285714285714285)","(101.0, 210.0, 220.0)","(1.55, 1.75, 1.7423893805309734)","(21.0, 38.0, 35.6)"
11-01-2023 21:28:50.723760,"(8.0, 9.8, 9.448)","(3.7, 5.0, 4.95)","(31.0, 70.0, 68.66666666666667)","(15.0, 19.0, 19.142857142857142)","(26.0, 46.0, 44.285714285714285)","(101.0, 310.0, 240.0)","(1.55, 1.75, 1.7467857142857144)","(21.0, 40.0, 36.0)"
11-01-2023 21:28:51.891390,"(8.0, 9.8, 9.496551724137932)","(3.7, 5.0, 4.95)","(31.0, 70.0, 68.66666666666667)","(15.0, 19.5, 19.310344827586206)","(26.0, 46.0, 43.6)","(101.0, 290.0, 257.5)","(1.55, 1.75, 1.7346666666666666)","(21.0, 38.0, 33.333333333333336)"
11-01-2023 21:28:53.090106,"(7.5, 9.6, 9.458823529411765)","(3.7, 5.1, 5.04375)","(31.0, 70.0, 68.66666666666667)","(15.0, 20.0, 19.456521739130434)","(26.0, 46.0, 42.57142857142857)","(101.0, 280.0, 240.0)","(1.55, 1.74, 1.7349999999999999)","(21.0, 34.0, 33.2)"
11-01-2023 21:28:54.304904,"(7.5, 9.6, 9.52)","(3.7, 5.1, 4.937837837837838)","(31.0, 70.0, 68.33333333333333)","(15.0, 19.5, 19.90625)","(26.0, 46.0, 42.5)","(101.0, 280.0, 248.33333333333331)","(1.55, 1.74, 1.751645569620253)","(21.0, 34.0, 32.4)"
11-01-2023 21:28:55.548391,"(7.5, 9.6, 9.55151515151515)","(3.7, 5.0, 5.068292682926829)","(31.0, 70.0, 68.33333333333333)","(15.0, 20.0, 19.75)","(26.0, 46.0, 42.5)","(101.0, 260.0, 248.33333333333331)","(1.55, 1.76, 1.749236641221374)","(21.0, 34.0, 31.866666666666667)"
11-01-2023 21:28:56.678105,"(7.5, 9.4, 9.27142857142857)","(3.7, 5.1, 5.068292682926829)","(31.0, 70.0, 68.33333333333333)","(15.0, 20.0, 19.34)","(26.0, 46.0, 42.57142857142857)","(101.0, 260.0, 224.28571428571428)","(1.55, 1.75, 1.7499047619047619)","(21.0, 34.0, 32.0)"
11-01-2023 21:28:57.872332,"(7.5, 9.4, 9.137931034482758)","(3.7, 5.1, 5.037037037037037)","(31.0, 70.0, 68.33333333333333)","(15.0, 19.5, 19.291666666666668)","(26.0, 46.0, 43.0)","(101.0, 250.0, 216.66666666666666)","(1.55, 1.75, 1.74990099009901)","(21.0, 34.0, 32.0)"
11-01-2023 21:28:59.049165,"(7.5, 9.4, 9.133333333333333)","(3.9, 5.2, 5.157943925233645)","(31.0, 70.0, 68.33333333333333)","(15.0, 19.5, 19.316666666666666)","(26.0, 46.0, 42.5)","(101.0, 250.0, 218.57142857142858)","(1.5, 1.75, 1.7531360946745562)","(21.0, 34.0, 32.303030303030305)"
11-01-2023 21:29:00.233806,"(7.5, 9.2, 9.1)","(3.9, 5.2, 5.153636363636363)","(31.0, 70.0, 69.0909090909091)","(15.0, 19.5, 18.870967741935484)","(26.0, 46.0, 42.23529411764706)","(101.0, 240.0, 205.71428571428572)","(1.5, 1.76, 1.7536)","(21.0, 34.0, 31.806451612903224)"
11-01-2023 21:29:01.472832,"(7.5, 9.2, 9.133333333333333)","(3.9, 5.2, 5.1897142857142855)","(31.0, 70.0, 69.2)","(15.0, 19.0, 18.89622641509434)","(26.0, 46.0, 43.4054054054054)","(101.0, 240.0, 210.0)","(1.5, 1.76, 1.737608695652174)","(21.0, 34.0, 31.939393939393938)"
11-01-2023 21:29:02.673812,"(7.5, 9.4, 9.175609756097561)","(3.9, 5.2, 5.192156862745098)","(31.0, 70.0, 69.2)","(15.0, 19.0, 18.89622641509434)","(26.0, 46.0, 43.09090909090909)","(101.0, 240.0, 207.5)","(1.5, 1.74, 1.7256521739130435)","(21.0, 34.0, 31.6)"
11-01-2023 21:29:03.863557,"(7.5, 9.4, 9.177777777777777)","(3.9, 5.3, 5.292)","(31.0, 70.0, 69.2)","(15.0, 19.0, 18.89622641509434)","(26.0, 46.0, 43.09090909090909)","(101.0, 230.0, 204.28571428571428)","(1.5, 1.73, 1.7274324324324324)","(21.0, 34.0, 31.6)"
11-01-2023 21:29:05.009063,"(7.5, 9.4, 9.174358974358974)","(3.9, 5.3, 5.295833333333333)","(41.0, 70.0, 69.2)","(15.0, 19.0, 18.89622641509434)","(26.0, 46.0, 43.09090909090909)","(101.0, 230.0, 207.5)","(1.5, 1.73, 1.7173015873015873)","(21.0, 34.0, 31.6)"
11-01-2023 21:29:06.176374,"(7.5, 9.4, 9.217142857142857)","(3.9, 5.4, 5.340740740740741)","(41.0, 70.0, 68.38709677419355)","(15.0, 19.0, 18.89622641509434)","(26.0, 46.0, 42.048780487804876)","(101.0, 230.0, 205.0)","(1.5, 1.72, 1.7173529411764705)","(21.0, 34.0, 31.391304347826086)"
11-01-2023 21:29:07.292810,"(7.5, 9.4, 9.207142857142857)","(3.9, 5.4, 5.346551724137931)","(41.0, 70.0, 68.38709677419355)","(15.0, 19.0, 18.89622641509434)","(26.0, 46.0, 42.048780487804876)","(101.0, 220.0, 206.66666666666666)","(1.5, 1.72, 1.7177499999999999)","(21.0, 34.0, 31.304347826086957)"
11-01-2023 21:29:08.345426,"(7.5, 9.4, 9.260317460317461)","(3.9, 5.4, 5.3392156862745095)","(41.0, 70.0, 68.33333333333333)","(15.0, 19.0, 18.89622641509434)","(26.0, 46.0, 42.48275862068966)","(101.0, 250.0, 232.14285714285714)","(1.5, 1.72, 1.7263095238095238)","(21.0, 34.0, 31.304347826086957)"
11-01-2023 21:29:09.505829,"(7.5, 9.6, 9.455555555555556)","(3.9, 5.2, 5.181818181818182)","(41.0, 70.0, 68.33333333333333)","(15.0, 19.5, 19.38888888888889)","(26.0, 44.0, 42.61538461538461)","(101.0, 250.0, 239.0909090909091)","(1.5, 1.73, 1.7532432432432432)","(21.0, 32.0, 31.44)"
11-01-2023 21:29:10.603864,"(7.5, 8.6, 8.375)","(3.9, 5.6, 5.5874125874125875)","(41.0, 90.0, 87.72727272727273)","(15.0, 18.0, 17.333333333333332)","(26.0, 46.0, 43.333333333333336)","(101.0, 250.0, 242.94117647058823)","(1.5, 1.76, 1.7447826086956522)","(21.0, 34.0, 31.575757575757574)"
11-01-2023 21:29:11.712774,"(7.5, 8.8, 8.600000000000001)","(4.0, 5.6, 5.566666666666666)","(41.0, 90.0, 72.66666666666667)","(15.0, 17.0, 15.833333333333334)","(26.0, 46.0, 43.333333333333336)","(101.0, 270.0, 211.66666666666666)","(1.5, 1.75, 1.7531958762886597)","(21.0, 34.0, 31.405405405405407)"
11-01-2023 21:29:12.776272,"(7.5, 8.8, 8.623529411764707)","(4.0, 5.6, 5.544444444444444)","(41.0, 80.0, 71.33333333333333)","(15.0, 16.0, 15.833333333333334)","(26.0, 46.0, 43.333333333333336)","(101.0, 270.0, 223.33333333333334)","(1.5, 1.76, 1.7484)","(21.0, 34.0, 31.405405405405407)"
11-01-2023 21:29:13.804464,"(7.5, 8.8, 8.784615384615385)","(4.0, 5.7, 5.615151515151515)","(41.0, 80.0, 71.33333333333333)","(15.0, 16.5, 15.833333333333334)","(26.0, 46.0, 43.333333333333336)","(101.0, 270.0, 223.33333333333334)","(1.5, 1.75, 1.7484)","(21.0, 34.0, 31.405405405405407)"
11-01-2023 21:29:14.914977,"(7.5, 8.8, 9.17808219178082)","(4.0, 5.7, 5.449872122762149)","(41.0, 80.0, 75.5)","(15.0, 16.5, 16.108695652173914)","(26.0, 46.0, 43.333333333333336)","(101.0, 270.0, 223.33333333333334)","(1.5, 1.75, 1.742439024390244)","(21.0, 34.0, 31.846153846153847)"
11-01-2023 21:29:16.005265,"(7.5, 9.2, 9.18904109589041)","(4.0, 5.5, 5.454016620498615)","(41.0, 80.0, 75.0)","(15.0, 16.5, 15.919354838709678)","(26.0, 46.0, 43.4)","(101.0, 270.0, 223.33333333333334)","(1.5, 1.76, 1.7349999999999999)","(21.0, 32.0, 30.96)"
11-01-2023 21:29:17.063766,"(7.5, 9.4, 9.317948717948719)","(4.0, 5.5, 5.479442508710801)","(41.0, 80.0, 75.23809523809524)","(15.0, 16.5, 16.236842105263158)","(26.0, 46.0, 42.0)","(101.0, 270.0, 223.33333333333334)","(1.5, 1.73, 1.7253293413173652)","(21.0, 32.0, 31.142857142857142)"
11-01-2023 21:29:18.050845,"(7.5, 9.4, 9.305882352941177)","(4.0, 5.7, 5.6695652173913045)","(41.0, 80.0, 75.55555555555556)","(15.0, 16.5, 16.236842105263158)","(26.0, 42.0, 40.38095238095238)","(101.0, 270.0, 223.33333333333334)","(1.5, 1.73, 1.7224271844660195)","(21.0, 32.0, 31.142857142857142)"
11-01-2023 21:29:19.019500,"(7.5, 9.4, 9.305882352941177)","(4.0, 5.6, 5.576923076923077)","(41.0, 80.0, 74.5)","(15.0, 16.5, 16.204545454545453)","(26.0, 42.0, 41.1578947368421)","(101.0, 270.0, 223.33333333333334)","(1.5, 1.73, 1.7224271844660195)","(21.0, 32.0, 31.142857142857142)"
11-01-2023 21:29:20.035082,"(7.5, 9.4, 9.305882352941177)","(4.0, 5.7, 5.641666666666667)","(41.0, 80.0, 74.5)","(15.0, 16.5, 16.204545454545453)","(26.0, 42.0, 41.01449275362319)","(101.0, 270.0, 260.5882352941177)","(1.5, 1.73, 1.7446428571428572)","(21.0, 32.0, 30.555555555555557)"
11-01-2023 21:29:21.102949,"(7.5, 9.2, 9.066666666666666)","(4.0, 5.6, 5.434285714285714)","(41.0, 80.0, 75.76923076923077)","(15.0, 16.5, 16.272727272727273)","(26.0, 42.0, 40.888888888888886)","(101.0, 270.0, 164.28571428571428)","(1.5, 1.75, 1.7325925925925927)","(21.0, 32.0, 30.555555555555557)"
11-01-2023 21:29:22.114693,"(7.5, 9.2, 9.155555555555555)","(4.0, 5.6, 5.426666666666667)","(41.0, 80.0, 75.41666666666667)","(15.0, 17.0, 16.636363636363637)","(26.0, 42.0, 40.4)","(101.0, 190.0, 161.76470588235293)","(1.5, 1.75, 1.7403896103896104)","(21.0, 32.0, 30.857142857142858)"
11-01-2023 21:29:23.171436,"(7.5, 9.2, 9.093333333333334)","(4.0, 5.5, 5.362857142857143)","(41.0, 80.0, 76.36363636363636)","(15.0, 17.5, 17.046875)","(26.0, 42.0, 40.4)","(101.0, 190.0, 161.76470588235293)","(1.5, 1.75, 1.7374576271186442)","(21.0, 32.0, 30.857142857142858)"
11-01-2023 21:29:24.288091,"(7.5, 9.2, 9.072)","(4.0, 5.5, 5.352380952380952)","(41.0, 80.0, 76.36363636363636)","(15.0, 17.5, 16.738095238095237)","(26.0, 42.0, 40.44444444444444)","(101.0, 190.0, 161.76470588235293)","(1.5, 1.75, 1.7496551724137932)","(21.0, 32.0, 31.25)"
11-01-2023 21:29:25.420179,"(7.5, 9.2, 8.939130434782609)","(4.0, 5.4, 5.291428571428571)","(41.0, 80.0, 77.66666666666667)","(15.0, 17.5, 17.18421052631579)","(26.0, 42.0, 40.625)","(101.0, 190.0, 167.5)","(1.5, 1.76, 1.7537142857142858)","(21.0, 32.0, 30.571428571428573)"
11-01-2023 21:29:26.456055,"(7.5, 9.4, 9.359183673469389)","(4.0, 5.3, 5.285714285714286)","(41.0, 80.0, 77.66666666666667)","(15.0, 17.5, 17.18421052631579)","(26.0, 42.0, 40.421052631578945)","(101.0, 190.0, 167.5)","(1.5, 1.76, 1.746842105263158)","(21.0, 32.0, 30.4)"
