,Sunset Bling,Bernardo Eight,Time To Reign,Buddy Beauty,Ladies Day,Leading Diva,Press Agent,Beep Bop
07-12-2022 19:42:51.949767,"(17.0, 21.0, 20.333333333333332)","(12.0, 18.5, 18.025862068965516)","(2.4, 2.78, 2.755820895522388)","(26.0, 40.0, 36.27906976744186)","(6.5, 7.0, 6.821621621621621)","(9.0, 12.0, 11.675)","(18.0, 23.0, 22.551724137931036)","(3.4, 4.4, 4.32)"
07-12-2022 19:42:53.326117,"(17.0, 21.0, 20.333333333333332)","(12.0, 18.5, 17.813953488372093)","(2.4, 2.78, 2.7363636363636363)","(26.0, 40.0, 36.27906976744186)","(6.5, 7.0, 6.821621621621621)","(9.0, 12.0, 11.863636363636363)","(18.0, 23.0, 22.551724137931036)","(3.4, 4.4, 4.2918032786885245)"
07-12-2022 19:42:54.727567,"(17.0, 21.0, 9091.818181818182)","(13.0, 18.5, 9998.5)","(2.35, 2.76, 9998.5)","(21.0, 40.0, 9998.5)","(6.0, 7.0, 9998.5)","(9.0, 12.0, 9998.5)","(18.0, 23.0, 9998.5)","(3.4, 4.3, 9998.5)"
07-12-2022 19:42:56.057467,"(17.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.4, 99998, 9998.5)"
07-12-2022 19:42:57.347111,"(17.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.4, 99998, 9998.5)"
07-12-2022 19:42:58.542645,"(17.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.4, 99998, 9998.5)"
07-12-2022 19:42:59.738105,"(17.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.4, 99998, 9998.5)"
07-12-2022 19:43:00.946630,"(17.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.4, 99998, 9998.5)"
07-12-2022 19:43:02.245378,"(17.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.4, 99998, 9998.5)"
07-12-2022 19:43:03.534731,"(17.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.4, 99998, 9998.5)"
07-12-2022 19:43:04.932590,"(17.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(3.4, 99998, 9998.5)"
