,Pentegra,San Marino,Francine,Pill Box,Zouhope,The Superintendent,California Blaze,Tsushima,Adament,Last Zerprise,Simply Sparklez,Arachnattack
06-01-2023 16:24:34.766930,"(4.2, 5.3, 5.1)","(10.0, 17.0, 16.2)","(5.5, 6.6, 6.5928571428571425)","(71.0, 130.0, 110.0)","(11.0, 22.0, 20.6)","(13.0, 16.0, 15.25)","(31.0, 42.0, 40.0)","(101.0, 160.0, 150.76923076923077)","(2.6, 2.96, 2.899285714285714)","(31.0, 60.0, 55.333333333333336)","(10.0, 16.5, 15.166666666666666)","(101.0, 190.0, 160.0)"
06-01-2023 16:24:36.274740,"(4.2, 5.3, 5.1)","(10.0, 17.0, 16.2)","(5.5, 6.6, 6.5928571428571425)","(71.0, 130.0, 110.0)","(11.0, 22.0, 20.6)","(13.0, 16.0, 15.25)","(31.0, 42.0, 40.0)","(101.0, 160.0, 135.0)","(2.6, 2.96, 2.902307692307692)","(31.0, 60.0, 55.333333333333336)","(10.0, 16.5, 15.666666666666666)","(101.0, 190.0, 160.0)"
06-01-2023 16:24:37.838999,"(4.2, 5.3, 5.1)","(10.0, 17.0, 16.88888888888889)","(5.5, 6.6, 6.5928571428571425)","(71.0, 130.0, 110.0)","(11.0, 22.0, 20.833333333333332)","(13.0, 16.0, 15.25)","(31.0, 42.0, 40.0)","(101.0, 160.0, 140.0)","(2.6, 2.96, 2.902307692307692)","(31.0, 60.0, 56.5)","(10.0, 16.5, 15.666666666666666)","(101.0, 190.0, 160.0)"
06-01-2023 16:24:39.642617,"(4.2, 5.3, 5.1)","(10.0, 17.0, 16.88888888888889)","(5.5, 6.6, 6.5928571428571425)","(71.0, 130.0, 110.0)","(11.0, 22.0, 20.833333333333332)","(13.0, 16.0, 15.25)","(31.0, 42.0, 40.0)","(101.0, 160.0, 140.0)","(2.6, 2.96, 2.902307692307692)","(31.0, 60.0, 56.5)","(10.0, 16.5, 15.666666666666666)","(101.0, 190.0, 160.0)"
06-01-2023 16:24:41.118251,"(4.2, 5.3, 5.1)","(10.0, 17.0, 16.88888888888889)","(5.5, 6.6, 6.5928571428571425)","(71.0, 130.0, 110.0)","(11.0, 22.0, 20.833333333333332)","(13.0, 16.0, 15.25)","(31.0, 42.0, 40.0)","(101.0, 160.0, 140.0)","(2.6, 2.96, 2.902307692307692)","(31.0, 60.0, 56.5)","(10.0, 16.5, 15.666666666666666)","(101.0, 190.0, 160.0)"
06-01-2023 16:24:42.682088,"(4.2, 5.3, 5.1)","(10.0, 17.0, 16.88888888888889)","(5.5, 6.6, 6.5928571428571425)","(71.0, 130.0, 110.0)","(11.0, 22.0, 20.833333333333332)","(13.0, 16.0, 15.25)","(31.0, 42.0, 40.0)","(101.0, 160.0, 140.0)","(2.6, 2.96, 2.902307692307692)","(31.0, 60.0, 56.5)","(10.0, 16.5, 15.666666666666666)","(101.0, 190.0, 160.0)"
06-01-2023 16:24:44.166197,"(4.2, 5.3, 5.1)","(10.0, 17.0, 16.88888888888889)","(5.5, 6.6, 6.5928571428571425)","(71.0, 130.0, 110.0)","(11.0, 22.0, 20.833333333333332)","(13.0, 16.0, 15.25)","(31.0, 42.0, 40.0)","(101.0, 160.0, 140.0)","(2.6, 2.96, 2.902307692307692)","(31.0, 60.0, 56.5)","(10.0, 16.5, 15.666666666666666)","(101.0, 190.0, 160.0)"
06-01-2023 16:24:45.673975,"(4.2, 5.3, 5.1)","(10.0, 17.0, 16.88888888888889)","(5.5, 6.6, 6.5928571428571425)","(71.0, 130.0, 110.0)","(11.0, 22.0, 20.833333333333332)","(13.0, 16.0, 15.25)","(31.0, 42.0, 40.0)","(101.0, 160.0, 140.0)","(2.6, 2.96, 2.902307692307692)","(31.0, 60.0, 56.5)","(10.0, 16.5, 15.666666666666666)","(101.0, 190.0, 160.0)"
06-01-2023 16:24:47.199734,"(4.2, 5.3, 5.1)","(10.0, 17.0, 16.88888888888889)","(5.5, 6.6, 6.5928571428571425)","(71.0, 130.0, 110.0)","(11.0, 22.0, 20.833333333333332)","(13.0, 16.0, 15.25)","(31.0, 42.0, 40.0)","(101.0, 160.0, 140.0)","(2.6, 2.96, 2.9)","(31.0, 60.0, 56.5)","(10.0, 16.5, 15.666666666666666)","(101.0, 190.0, 160.0)"
06-01-2023 16:24:48.767004,"(4.2, 5.3, 5.1)","(10.0, 17.0, 16.88888888888889)","(5.5, 6.6, 6.5928571428571425)","(71.0, 130.0, 110.0)","(11.0, 22.0, 20.833333333333332)","(13.0, 16.0, 15.25)","(31.0, 42.0, 40.0)","(101.0, 160.0, 140.0)","(2.6, 2.96, 2.9)","(31.0, 60.0, 56.5)","(10.0, 16.5, 15.666666666666666)","(101.0, 190.0, 160.0)"
06-01-2023 16:24:50.278497,"(4.2, 5.3, 5.1)","(10.0, 17.0, 16.88888888888889)","(5.5, 6.6, 6.5928571428571425)","(71.0, 130.0, 110.0)","(11.0, 22.0, 20.833333333333332)","(13.0, 16.0, 15.25)","(31.0, 42.0, 40.0)","(101.0, 160.0, 140.0)","(2.6, 2.96, 2.9)","(31.0, 60.0, 56.5)","(10.0, 16.5, 15.666666666666666)","(101.0, 190.0, 160.0)"
06-01-2023 16:24:51.809474,"(4.2, 5.3, 5.1)","(10.0, 17.0, 16.88888888888889)","(5.5, 6.6, 6.5928571428571425)","(71.0, 130.0, 110.0)","(11.0, 22.0, 20.833333333333332)","(13.0, 16.0, 15.25)","(31.0, 42.0, 40.0)","(101.0, 160.0, 140.0)","(2.6, 2.96, 2.9)","(31.0, 60.0, 56.5)","(10.0, 16.5, 15.666666666666666)","(101.0, 190.0, 160.0)"
06-01-2023 16:24:53.371685,"(4.2, 5.3, 5.1)","(10.0, 17.0, 16.88888888888889)","(5.5, 6.6, 6.5928571428571425)","(71.0, 130.0, 110.0)","(11.0, 22.0, 20.833333333333332)","(13.0, 16.0, 15.25)","(31.0, 42.0, 40.0)","(101.0, 160.0, 140.0)","(2.6, 2.96, 2.9)","(31.0, 60.0, 56.5)","(10.0, 16.5, 15.666666666666666)","(101.0, 190.0, 160.0)"
06-01-2023 16:24:54.895808,"(4.2, 5.3, 5.1)","(10.0, 17.0, 16.916666666666668)","(5.5, 6.6, 6.5928571428571425)","(71.0, 130.0, 110.0)","(11.0, 22.0, 22.1)","(13.0, 16.0, 16.333333333333332)","(31.0, 42.0, 40.0)","(101.0, 160.0, 140.0)","(2.6, 2.96, 2.798)","(31.0, 60.0, 56.5)","(10.0, 16.5, 15.666666666666666)","(101.0, 190.0, 160.0)"
06-01-2023 16:24:56.376693,"(4.2, 5.3, 5.15)","(10.0, 17.0, 16.916666666666668)","(5.5, 6.6, 6.5928571428571425)","(71.0, 130.0, 110.0)","(11.0, 23.0, 22.1)","(13.0, 16.5, 15.833333333333334)","(31.0, 42.0, 40.0)","(101.0, 160.0, 140.0)","(2.6, 2.84, 2.7989473684210524)","(31.0, 60.0, 56.5)","(10.0, 16.5, 15.666666666666666)","(101.0, 190.0, 160.0)"
06-01-2023 16:24:57.854366,"(4.2, 5.3, 5.15)","(10.0, 17.0, 16.8)","(5.5, 6.6, 6.5928571428571425)","(71.0, 130.0, 110.0)","(11.0, 23.0, 22.529411764705884)","(13.0, 16.5, 16.0)","(31.0, 42.0, 40.0)","(101.0, 160.0, 140.0)","(2.6, 2.84, 2.7989473684210524)","(31.0, 60.0, 56.5)","(10.0, 16.5, 15.666666666666666)","(101.0, 190.0, 160.0)"
06-01-2023 16:24:59.278420,"(4.2, 5.3, 5.15)","(10.0, 17.0, 16.8)","(5.5, 6.6, 6.5928571428571425)","(71.0, 130.0, 110.0)","(11.0, 23.0, 22.529411764705884)","(13.0, 16.5, 16.0)","(31.0, 42.0, 40.0)","(101.0, 160.0, 140.0)","(2.6, 2.84, 2.7817821782178216)","(31.0, 60.0, 56.5)","(10.0, 16.5, 16.6)","(101.0, 190.0, 160.0)"
06-01-2023 16:25:00.764800,"(4.2, 5.3, 5.15)","(10.0, 17.0, 16.8)","(5.5, 6.6, 6.592592592592593)","(71.0, 130.0, 110.0)","(11.0, 23.0, 21.25)","(13.0, 16.5, 16.0)","(31.0, 42.0, 40.0)","(101.0, 160.0, 140.0)","(2.6, 2.84, 2.7817821782178216)","(31.0, 60.0, 56.5)","(10.0, 17.0, 16.6)","(101.0, 190.0, 160.0)"
06-01-2023 16:25:02.290807,"(4.2, 5.3, 5.15)","(10.0, 17.0, 16.8)","(5.5, 6.6, 6.592592592592593)","(71.0, 130.0, 110.0)","(11.0, 23.0, 21.25)","(13.0, 16.5, 16.333333333333332)","(31.0, 42.0, 40.0)","(101.0, 160.0, 140.0)","(2.6, 2.84, 2.7817821782178216)","(31.0, 60.0, 56.5)","(10.0, 17.0, 16.6)","(101.0, 190.0, 160.0)"
06-01-2023 16:25:03.824543,"(4.2, 5.3, 5.033333333333333)","(10.0, 17.0, 16.8)","(5.5, 6.6, 6.593333333333333)","(71.0, 130.0, 108.0)","(11.0, 23.0, 22.61111111111111)","(13.0, 16.5, 16.41176470588235)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 140.0)","(2.6, 2.84, 2.740712328767123)","(31.0, 60.0, 57.2)","(10.0, 17.0, 16.90909090909091)","(101.0, 190.0, 160.0)"
06-01-2023 16:25:05.269802,"(4.2, 5.2, 5.092857142857143)","(10.0, 17.0, 16.8)","(5.5, 6.6, 6.942857142857143)","(71.0, 120.0, 114.0)","(11.0, 23.0, 22.4)","(13.0, 16.5, 15.693548387096774)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 146.66666666666666)","(2.6, 2.76, 2.7985714285714285)","(31.0, 60.0, 57.2)","(10.0, 17.0, 16.90909090909091)","(101.0, 190.0, 175.0)"
06-01-2023 16:25:06.708627,"(4.2, 5.2, 5.092857142857143)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 130.0, 120.0)","(11.0, 23.0, 21.333333333333332)","(13.0, 17.0, 15.26923076923077)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 140.0)","(2.6, 2.94, 2.8951724137931034)","(31.0, 60.0, 57.66666666666667)","(10.0, 17.0, 16.666666666666668)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:08.175275,"(4.2, 5.2, 5.0636363636363635)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 130.0, 112.5)","(11.0, 22.0, 21.384615384615383)","(13.0, 17.0, 15.137931034482758)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 140.0)","(2.6, 2.9, 2.8752941176470586)","(31.0, 60.0, 57.66666666666667)","(10.0, 17.0, 16.666666666666668)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:09.743306,"(4.2, 5.2, 5.0636363636363635)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(11.0, 22.0, 21.384615384615383)","(13.0, 17.0, 15.60344827586207)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 140.0)","(2.6, 2.9, 2.877297297297297)","(31.0, 60.0, 57.66666666666667)","(10.0, 17.0, 16.666666666666668)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:11.337086,"(4.2, 5.2, 5.0636363636363635)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(11.0, 22.0, 21.384615384615383)","(13.0, 17.0, 16.0)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 140.0)","(2.6, 2.9, 2.879)","(31.0, 60.0, 57.66666666666667)","(10.0, 17.0, 16.666666666666668)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:12.990263,"(4.2, 5.2, 5.0636363636363635)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(11.0, 22.0, 21.384615384615383)","(13.0, 16.5, 15.722222222222221)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 140.0)","(2.6, 2.9, 2.879)","(31.0, 60.0, 57.66666666666667)","(10.0, 17.0, 16.666666666666668)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:14.560337,"(4.2, 5.2, 5.0636363636363635)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(11.0, 22.0, 21.384615384615383)","(13.0, 16.5, 15.722222222222221)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 140.0)","(2.6, 2.9, 2.8548837209302325)","(31.0, 60.0, 57.66666666666667)","(10.0, 17.0, 16.666666666666668)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:16.069903,"(4.2, 5.2, 5.0636363636363635)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(11.0, 22.0, 21.384615384615383)","(13.0, 16.5, 15.722222222222221)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 140.0)","(2.6, 2.88, 2.8548837209302325)","(31.0, 60.0, 57.66666666666667)","(10.0, 17.0, 16.666666666666668)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:17.684386,"(4.2, 5.2, 5.0636363636363635)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(11.0, 22.0, 21.384615384615383)","(13.0, 16.5, 15.676470588235293)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 140.0)","(2.6, 2.88, 2.8673684210526313)","(31.0, 60.0, 57.66666666666667)","(10.0, 17.0, 16.666666666666668)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:19.293391,"(4.4, 5.2, 5.0636363636363635)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(12.0, 22.0, 22.454545454545453)","(13.0, 16.5, 15.676470588235293)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 140.0)","(2.6, 2.88, 2.8673684210526313)","(31.0, 60.0, 57.66666666666667)","(10.0, 17.0, 16.666666666666668)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:20.842232,"(4.4, 5.2, 5.0636363636363635)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(12.0, 23.0, 22.454545454545453)","(13.0, 16.5, 15.8)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 140.0)","(2.6, 2.88, 2.7447368421052634)","(31.0, 60.0, 57.66666666666667)","(10.0, 17.0, 16.666666666666668)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:22.393052,"(4.4, 5.2, 5.092857142857143)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(12.0, 23.0, 22.454545454545453)","(13.0, 16.5, 16.125)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 140.0)","(2.6, 2.76, 2.7447368421052634)","(31.0, 60.0, 57.66666666666667)","(10.0, 17.0, 16.666666666666668)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:23.984506,"(4.4, 5.2, 5.042105263157895)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(12.0, 23.0, 22.454545454545453)","(13.0, 16.5, 16.125)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 140.0)","(2.6, 2.76, 2.749)","(31.0, 60.0, 57.66666666666667)","(10.0, 17.0, 16.666666666666668)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:25.938934,"(4.4, 5.2, 4.985714285714286)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(12.0, 23.0, 22.454545454545453)","(13.0, 16.5, 15.3)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 140.0)","(2.6, 2.76, 2.749)","(31.0, 60.0, 57.66666666666667)","(10.0, 17.0, 16.666666666666668)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:27.742470,"(4.4, 5.2, 4.934285714285715)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(12.0, 23.0, 22.454545454545453)","(13.0, 16.5, 14.944444444444445)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 140.0)","(2.6, 2.76, 2.746)","(31.0, 60.0, 57.66666666666667)","(10.0, 17.0, 16.666666666666668)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:29.571043,"(4.4, 5.2, 4.934285714285715)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(12.0, 23.0, 22.454545454545453)","(13.0, 16.5, 14.944444444444445)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 140.0)","(2.6, 2.76, 2.749)","(31.0, 60.0, 57.66666666666667)","(10.0, 17.0, 16.666666666666668)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:31.285102,"(4.4, 5.2, 4.934285714285715)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(12.0, 23.0, 22.454545454545453)","(13.0, 16.5, 14.875)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 140.0)","(2.6, 2.76, 2.7824999999999998)","(31.0, 60.0, 57.66666666666667)","(10.0, 16.5, 16.071428571428573)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:33.020468,"(4.4, 5.2, 4.934285714285715)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(12.0, 23.0, 22.454545454545453)","(13.0, 16.0, 14.73076923076923)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 140.0)","(2.6, 2.88, 2.7824999999999998)","(31.0, 60.0, 57.66666666666667)","(10.0, 16.5, 16.071428571428573)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:34.639037,"(4.4, 5.2, 4.934285714285715)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(12.0, 23.0, 22.454545454545453)","(13.0, 16.0, 14.73076923076923)","(31.0, 42.0, 36.666666666666664)","(101.0, 160.0, 140.0)","(2.6, 2.88, 2.84)","(31.0, 60.0, 57.66666666666667)","(10.0, 16.5, 16.071428571428573)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:36.348616,"(4.4, 5.2, 4.934285714285715)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(12.0, 23.0, 21.2)","(13.0, 16.0, 14.73076923076923)","(31.0, 42.0, 39.23076923076923)","(101.0, 160.0, 140.0)","(2.6, 2.86, 2.7733333333333334)","(31.0, 60.0, 58.888888888888886)","(10.0, 16.5, 16.441176470588236)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:37.989081,"(4.4, 5.2, 4.934285714285715)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(12.0, 22.0, 21.2)","(13.0, 16.0, 14.73076923076923)","(31.0, 42.0, 39.23076923076923)","(101.0, 160.0, 140.0)","(2.6, 2.8, 2.745263157894737)","(31.0, 60.0, 59.0)","(10.0, 16.5, 16.441176470588236)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:39.571509,"(4.4, 5.2, 4.934285714285715)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(12.0, 22.0, 21.2)","(13.0, 16.0, 14.73076923076923)","(31.0, 42.0, 39.23076923076923)","(101.0, 160.0, 140.0)","(2.6, 2.8, 2.745263157894737)","(31.0, 60.0, 59.0)","(10.0, 16.5, 16.366666666666667)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:41.068259,"(4.4, 5.2, 4.930769230769231)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(12.0, 22.0, 21.2)","(13.0, 16.0, 14.73076923076923)","(31.0, 42.0, 39.23076923076923)","(101.0, 160.0, 140.0)","(2.6, 2.8, 2.745263157894737)","(31.0, 60.0, 59.0)","(10.0, 16.5, 16.366666666666667)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:42.588288,"(4.4, 5.2, 4.930769230769231)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(12.0, 22.0, 21.2)","(13.0, 16.0, 14.73076923076923)","(31.0, 42.0, 39.23076923076923)","(101.0, 160.0, 140.0)","(2.6, 2.8, 2.7350000000000003)","(31.0, 60.0, 59.0)","(10.0, 16.5, 16.366666666666667)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:44.060825,"(4.4, 5.2, 4.930769230769231)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.76)","(71.0, 120.0, 112.5)","(12.0, 22.0, 21.2)","(13.0, 16.0, 14.73076923076923)","(31.0, 42.0, 39.23076923076923)","(101.0, 160.0, 140.0)","(2.6, 2.8, 2.7350000000000003)","(31.0, 60.0, 57.5)","(10.0, 16.5, 16.366666666666667)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:45.717854,"(4.4, 5.2, 4.930769230769231)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.828571428571428)","(71.0, 120.0, 112.5)","(12.0, 22.0, 21.2)","(13.0, 16.0, 14.75)","(31.0, 42.0, 39.23076923076923)","(101.0, 160.0, 140.0)","(2.6, 2.8, 2.736)","(31.0, 60.0, 57.5)","(10.0, 16.5, 16.366666666666667)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:47.356090,"(4.4, 5.2, 4.930769230769231)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.828571428571428)","(71.0, 120.0, 112.5)","(12.0, 22.0, 21.2)","(13.0, 15.5, 14.7)","(31.0, 42.0, 39.23076923076923)","(101.0, 160.0, 140.0)","(2.6, 2.8, 2.736)","(31.0, 60.0, 61.666666666666664)","(10.0, 16.5, 16.366666666666667)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:49.025511,"(4.4, 5.2, 4.930769230769231)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.828571428571428)","(71.0, 120.0, 112.5)","(12.0, 22.0, 21.36842105263158)","(13.0, 15.5, 14.642857142857142)","(31.0, 42.0, 40.2)","(101.0, 160.0, 140.0)","(2.6, 2.8, 2.736)","(31.0, 65.0, 61.666666666666664)","(10.0, 16.5, 16.366666666666667)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:50.553664,"(4.4, 5.2, 4.930769230769231)","(10.0, 17.0, 16.8)","(5.5, 7.0, 6.828571428571428)","(71.0, 120.0, 112.5)","(12.0, 22.0, 21.36842105263158)","(13.0, 15.5, 14.642857142857142)","(31.0, 42.0, 40.2)","(101.0, 160.0, 140.0)","(2.6, 2.8, 2.736)","(31.0, 65.0, 61.666666666666664)","(10.0, 16.5, 16.366666666666667)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:52.149863,"(4.4, 5.2, 4.930769230769231)","(10.0, 17.0, 16.8)","(5.5, 7.0, 7.309090909090909)","(71.0, 120.0, 112.5)","(12.0, 22.0, 21.36842105263158)","(13.0, 15.5, 14.642857142857142)","(31.0, 42.0, 40.2)","(101.0, 160.0, 140.0)","(2.6, 2.8, 2.736)","(31.0, 65.0, 61.666666666666664)","(10.0, 16.5, 16.38888888888889)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:53.681123,"(4.4, 5.2, 4.930769230769231)","(10.0, 17.0, 16.8)","(5.5, 7.6, 7.090909090909091)","(71.0, 120.0, 112.5)","(12.0, 22.0, 21.36842105263158)","(13.0, 15.5, 14.875)","(31.0, 42.0, 40.2)","(101.0, 160.0, 140.0)","(2.6, 2.8, 2.736)","(31.0, 65.0, 61.666666666666664)","(10.0, 16.5, 16.3)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:55.280227,"(4.4, 5.2, 4.930769230769231)","(10.0, 17.0, 16.8)","(5.5, 7.6, 7.1)","(71.0, 120.0, 112.5)","(12.0, 22.0, 21.36842105263158)","(13.0, 15.5, 15.083333333333334)","(31.0, 42.0, 40.2)","(101.0, 160.0, 140.0)","(2.6, 2.8, 2.736)","(31.0, 65.0, 61.666666666666664)","(10.0, 16.5, 16.3)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:56.967241,"(4.4, 5.2, 4.930769230769231)","(10.0, 17.0, 16.8)","(5.5, 7.4, 7.348387096774193)","(71.0, 120.0, 112.5)","(12.0, 22.0, 21.36842105263158)","(13.0, 15.5, 15.083333333333334)","(31.0, 42.0, 40.2)","(101.0, 160.0, 126.66666666666667)","(2.6, 2.8, 2.7414634146341466)","(31.0, 65.0, 61.666666666666664)","(10.0, 16.5, 16.3)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:25:58.577324,"(4.4, 5.2, 4.930769230769231)","(10.0, 17.0, 16.8)","(5.5, 7.6, 7.308571428571429)","(71.0, 120.0, 112.5)","(12.0, 22.0, 21.36842105263158)","(13.0, 15.5, 15.083333333333334)","(31.0, 42.0, 39.23076923076923)","(101.0, 160.0, 126.66666666666667)","(2.6, 2.8, 2.7653846153846153)","(31.0, 65.0, 61.666666666666664)","(10.0, 16.5, 16.289473684210527)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:26:00.224156,"(4.4, 5.2, 4.930769230769231)","(11.0, 17.0, 16.8)","(5.5, 7.6, 7.385714285714285)","(61.0, 120.0, 112.5)","(12.0, 22.0, 21.36842105263158)","(13.0, 15.5, 15.083333333333334)","(31.0, 42.0, 39.23076923076923)","(91.0, 160.0, 126.66666666666667)","(2.6, 2.8, 2.75)","(31.0, 65.0, 61.666666666666664)","(11.0, 16.5, 16.289473684210527)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:26:01.963639,"(4.4, 5.2, 4.930769230769231)","(11.0, 17.0, 16.8)","(5.5, 7.6, 7.385714285714285)","(61.0, 120.0, 112.5)","(12.0, 22.0, 21.36842105263158)","(13.0, 15.5, 15.083333333333334)","(31.0, 42.0, 39.23076923076923)","(91.0, 160.0, 126.66666666666667)","(2.6, 2.8, 2.75)","(31.0, 65.0, 61.666666666666664)","(11.0, 16.5, 16.289473684210527)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:26:03.874237,"(4.4, 5.2, 4.793023255813954)","(11.0, 17.0, 16.5)","(5.5, 7.6, 7.488888888888889)","(61.0, 120.0, 112.5)","(12.0, 22.0, 24.105263157894736)","(13.0, 15.5, 14.944444444444445)","(31.0, 42.0, 36.666666666666664)","(91.0, 160.0, 126.66666666666667)","(2.6, 2.8, 2.75)","(31.0, 65.0, 61.666666666666664)","(11.0, 16.5, 14.75)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:26:05.690790,"(4.4, 5.2, 4.793023255813954)","(11.0, 17.0, 16.833333333333332)","(5.5, 7.6, 7.5)","(61.0, 120.0, 112.5)","(12.0, 26.0, 23.333333333333332)","(13.0, 15.5, 14.944444444444445)","(31.0, 42.0, 36.666666666666664)","(91.0, 160.0, 126.66666666666667)","(2.6, 2.8, 2.7435897435897436)","(31.0, 65.0, 61.666666666666664)","(11.0, 16.5, 15.59090909090909)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:26:07.300723,"(4.4, 5.2, 4.793023255813954)","(11.0, 17.0, 16.833333333333332)","(5.5, 7.6, 7.5)","(61.0, 120.0, 112.5)","(12.0, 26.0, 24.2)","(13.0, 15.5, 14.944444444444445)","(31.0, 42.0, 36.666666666666664)","(91.0, 160.0, 126.66666666666667)","(2.6, 2.8, 2.7479999999999998)","(31.0, 65.0, 61.666666666666664)","(11.0, 15.5, 14.666666666666666)","(101.0, 190.0, 173.33333333333334)"
