,Mt View Bentley,Skys Delight,Dolly Dagger,Urey Bale,Inter Mary
12-01-2023 14:19:14.979731,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.7752)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.16)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:16.006399,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.75)","(10.0, 12.5, 11.4)","(5.0, 9.0, 7.975)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:16.970885,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.75)","(10.0, 12.5, 11.4)","(5.0, 9.0, 7.975)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:17.950198,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.75)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.316666666666666)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:18.987012,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.6163636363636362)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.283333333333333)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:20.031007,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.6163636363636362)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:21.096903,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.6163636363636362)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:22.061971,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.7984615384615386)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:23.111213,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.722608695652174)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:24.186527,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.722608695652174)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:25.201392,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.722608695652174)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:26.248919,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.722608695652174)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:27.209412,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.722608695652174)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:28.221493,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.722608695652174)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:29.296223,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.722608695652174)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:30.355132,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.722608695652174)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:31.434372,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.722608695652174)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:32.482311,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.6163636363636362)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:33.575462,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.6163636363636362)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:34.695665,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.7984615384615386)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:35.709904,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.7984615384615386)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:36.802773,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.7984615384615386)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:38.076982,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.7984615384615386)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:39.230743,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.7984615384615386)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:40.331887,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.7752)","(10.0, 12.5, 11.4)","(5.0, 9.0, 8.60909090909091)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:41.485616,"(9.0, 17.5, 14.533333333333333)","(2.5, 3.8, 2.75)","(10.0, 12.5, 11.4)","(5.0, 9.0, 7.95)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:42.850687,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.8, 2.75)","(10.0, 12.5, 11.4)","(5.0, 9.0, 7.95)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:43.993001,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.8, 2.75)","(10.0, 12.5, 11.4)","(5.0, 9.0, 7.95)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:45.073636,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.8, 2.8088)","(10.0, 12.5, 11.4)","(5.0, 9.0, 6.6)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:46.062971,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.5, 3.011111111111111)","(10.0, 12.5, 10.566666666666666)","(5.0, 7.4, 5.914285714285715)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:47.092772,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.75, 3.2989655172413794)","(10.0, 12.5, 10.566666666666666)","(5.0, 7.4, 5.914285714285715)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:48.079710,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.75, 2.894)","(10.0, 12.5, 10.566666666666666)","(5.0, 7.4, 5.914285714285715)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:49.524194,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.7, 3.0625)","(10.0, 12.5, 10.566666666666666)","(5.0, 7.4, 5.914285714285715)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:50.615853,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.7, 3.0625)","(10.0, 12.5, 11.4)","(5.0, 7.4, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:52.160031,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.7, 3.4727272727272727)","(10.0, 12.5, 11.4)","(5.0, 8.0, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:53.280667,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.7, 2.9000000000000004)","(10.0, 12.5, 11.4)","(5.0, 8.0, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:54.430908,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.7, 2.9000000000000004)","(10.0, 12.5, 11.4)","(5.0, 8.0, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:55.527309,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.7, 2.9000000000000004)","(10.0, 12.5, 11.4)","(5.0, 8.0, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:56.659748,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.8, 3.376)","(10.0, 12.5, 11.4)","(5.0, 8.0, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:57.711251,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.75, 3.1312499999999996)","(10.0, 12.5, 11.4)","(5.0, 8.0, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:58.826871,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.75, 3.5304347826086957)","(10.0, 12.5, 11.4)","(5.0, 8.0, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:19:59.988899,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.75, 3.1312499999999996)","(10.0, 12.5, 11.4)","(5.0, 8.0, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:20:01.114540,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.75, 3.1312499999999996)","(10.0, 12.5, 11.4)","(5.0, 8.0, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:20:02.109410,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.75, 3.5304347826086957)","(10.0, 12.5, 11.4)","(5.0, 8.0, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:20:03.141242,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.75, 3.1312499999999996)","(10.0, 12.5, 11.4)","(5.0, 8.0, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:20:04.097118,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.75, 3.5304347826086957)","(10.0, 12.5, 11.4)","(5.0, 8.0, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:20:05.138613,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.8, 3.376)","(10.0, 12.5, 11.4)","(5.0, 8.0, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:20:06.193626,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.8, 2.968)","(10.0, 12.5, 11.4)","(5.0, 8.0, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:20:07.265435,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.8, 3.354285714285714)","(10.0, 12.5, 11.4)","(5.0, 8.0, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:20:08.313453,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.75, 3.552)","(10.0, 12.5, 11.4)","(5.0, 8.0, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:20:09.391385,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.75, 2.925)","(10.0, 12.5, 11.4)","(5.0, 8.0, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:20:10.670389,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.75, 2.9749999999999996)","(10.0, 12.5, 11.4)","(5.0, 8.0, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:20:11.727823,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.75, 2.9749999999999996)","(10.0, 12.5, 11.4)","(5.0, 8.0, 6.0)","(2.3, 3.35, 2.75)"
12-01-2023 14:20:12.810759,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.75, 2.9749999999999996)","(10.0, 12.5, 11.4)","(5.0, 8.0, 5.625)","(2.3, 3.35, 2.75)"
12-01-2023 14:20:13.857999,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.9, 2.8285714285714283)","(10.0, 12.5, 11.4)","(5.0, 7.0, 5.625)","(2.3, 3.35, 2.75)"
12-01-2023 14:20:14.988217,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.85, 2.899230769230769)","(10.0, 12.5, 11.4)","(5.0, 7.0, 5.625)","(2.3, 3.35, 2.75)"
12-01-2023 14:20:16.099550,"(9.0, 17.5, 11.700000000000001)","(2.5, 3.85, 2.8668181818181817)","(10.0, 12.5, 11.4)","(5.0, 7.0, 5.625)","(2.3, 3.35, 2.75)"
12-01-2023 14:20:17.161931,"(9.0, 17.5, 15.071428571428571)","(2.5, 3.8, 2.9833333333333334)","(10.0, 12.5, 11.4)","(5.0, 7.0, 5.625)","(2.3, 3.35, 2.75)"
12-01-2023 14:20:18.318543,"(9.0, 17.5, 15.071428571428571)","(2.5, 3.75, 2.8915384615384614)","(10.0, 12.5, 10.175)","(5.0, 7.0, 6.0)","(2.3, 3.35, 2.526)"
12-01-2023 14:20:19.432359,"(9.0, 17.5, 15.8)","(2.5, 3.75, 2.8915384615384614)","(10.0, 12.5, 10.175)","(5.0, 7.0, 5.75)","(2.3, 3.35, 2.526)"
12-01-2023 14:20:20.580805,"(9.0, 17.5, 15.8)","(2.5, 3.75, 3.1566666666666667)","(10.0, 12.5, 10.175)","(5.0, 7.0, 5.875)","(2.3, 3.35, 2.526)"
12-01-2023 14:20:21.621195,"(9.0, 17.5, 15.8)","(2.5, 3.75, 3.1566666666666667)","(10.0, 12.5, 10.175)","(5.0, 7.0, 6.25)","(2.3, 3.35, 2.526)"
12-01-2023 14:20:22.668800,"(9.0, 17.5, 14.1)","(2.5, 3.75, 3.21875)","(10.0, 12.5, 10.175)","(5.0, 7.0, 6.0)","(2.3, 3.35, 2.973333333333333)"
12-01-2023 14:20:23.703694,"(9.0, 17.5, 13.25)","(2.5, 3.7, 3.2)","(10.0, 12.5, 10.175)","(5.0, 7.0, 6.25)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:24.849463,"(9.0, 17.5, 13.25)","(2.5, 3.7, 3.2125)","(10.0, 12.5, 10.175)","(5.0, 7.0, 5.75)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:25.930012,"(9.0, 17.5, 13.25)","(2.5, 3.7, 3.225)","(10.0, 12.5, 10.175)","(5.0, 7.0, 6.25)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:26.993238,"(9.0, 17.5, 13.25)","(2.5, 3.7, 3.5142857142857142)","(10.0, 12.5, 10.175)","(5.0, 7.0, 6.25)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:28.028738,"(9.0, 17.5, 10.975000000000001)","(2.5, 3.7, 3.5142857142857142)","(10.0, 12.5, 10.175)","(5.0, 7.0, 6.25)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:29.144074,"(9.0, 17.5, 10.975000000000001)","(2.5, 3.7, 3.5142857142857142)","(10.0, 12.5, 10.175)","(5.0, 7.0, 6.25)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:30.184434,"(9.0, 17.5, 10.975000000000001)","(2.5, 3.7, 3.515)","(10.0, 12.5, 10.175)","(5.0, 7.0, 6.0)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:31.308797,"(9.0, 17.5, 10.975000000000001)","(2.5, 3.7, 3.25)","(10.0, 12.5, 10.175)","(5.0, 7.0, 5.75)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:32.570174,"(9.0, 17.5, 10.975000000000001)","(2.5, 3.85, 3.3414285714285716)","(10.0, 12.5, 10.175)","(5.0, 7.0, 5.75)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:33.722902,"(9.0, 17.5, 10.975000000000001)","(2.5, 3.85, 3.3642857142857143)","(10.0, 12.5, 10.175)","(5.0, 7.0, 6.121428571428572)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:34.788343,"(9.0, 17.5, 10.975000000000001)","(2.5, 3.75, 3.398888888888889)","(10.0, 12.5, 10.175)","(5.0, 6.8, 7.1)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:35.900542,"(9.0, 17.5, 10.975000000000001)","(2.5, 3.75, 3.4077777777777776)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.05)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:36.936977,"(9.0, 17.5, 10.975000000000001)","(2.5, 3.75, 3.4077777777777776)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.764285714285714)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:38.042085,"(9.0, 17.5, 10.975000000000001)","(2.5, 3.75, 3.15)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.764285714285714)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:39.331117,"(9.0, 17.5, 10.975000000000001)","(2.5, 3.75, 3.15)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.835714285714285)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:40.389709,"(9.0, 17.5, 10.975000000000001)","(2.5, 3.75, 3.15)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.838461538461538)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:41.469434,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.9, 3.3)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.3)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:42.574940,"(9.0, 17.5, 13.15)","(2.5, 3.85, 3.19375)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.425)","(2.3, 3.3, 2.9066666666666667)"
12-01-2023 14:20:43.700158,"(9.0, 17.5, 12.528571428571428)","(2.5, 3.85, 3.227777777777778)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.992307692307692)","(2.3, 3.2, 2.973333333333333)"
12-01-2023 14:20:44.812121,"(9.0, 17.5, 12.528571428571428)","(2.5, 3.8, 3.3099999999999996)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.55)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:45.833540,"(9.0, 17.5, 12.528571428571428)","(2.5, 3.8, 3.2800000000000002)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.55)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:46.949604,"(9.0, 17.5, 12.528571428571428)","(2.5, 3.75, 3.04375)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.05)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:48.043316,"(9.0, 17.5, 13.633333333333333)","(2.5, 3.7, 3.5133333333333336)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.835714285714285)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:49.128706,"(9.0, 17.5, 13.633333333333333)","(2.5, 3.7, 3.5133333333333336)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.835714285714285)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:50.270240,"(9.0, 17.5, 13.633333333333333)","(2.5, 3.7, 3.5133333333333336)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.175)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:51.327229,"(9.0, 17.5, 13.633333333333333)","(2.5, 3.7, 3.5133333333333336)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.175)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:52.413779,"(9.0, 17.5, 13.633333333333333)","(2.5, 3.7, 3.435)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.764285714285714)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:53.495719,"(9.0, 17.5, 12.642857142857142)","(2.5, 3.7, 3.6422222222222222)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.05)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:54.517906,"(9.0, 17.5, 12.642857142857142)","(2.5, 3.7, 3.6584615384615384)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.764285714285714)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:55.601516,"(9.0, 17.5, 12.642857142857142)","(2.5, 3.7, 2.986)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.764285714285714)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:56.759836,"(9.0, 17.5, 12.642857142857142)","(2.5, 3.7, 3.0140000000000002)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.05)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:57.946189,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.7, 3.0875000000000004)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.3)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:20:59.039969,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.7, 2.9000000000000004)","(10.0, 12.5, 10.175)","(5.0, 7.8, 6.157142857142857)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:00.122578,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.7, 2.9000000000000004)","(10.0, 12.5, 10.175)","(5.0, 6.8, 5.8)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:01.340208,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.7, 3.376)","(10.0, 12.5, 10.175)","(5.0, 6.8, 5.733333333333333)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:02.670248,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.8, 3.692941176470588)","(10.0, 12.5, 10.175)","(5.0, 6.8, 6.43)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:03.737988,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.75, 3.692941176470588)","(10.0, 12.5, 10.175)","(5.0, 6.6, 6.199999999999999)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:04.974119,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.75, 2.9923076923076923)","(10.0, 12.5, 10.175)","(5.0, 6.6, 5.466666666666667)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:06.009134,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.8, 2.943846153846154)","(10.0, 12.5, 10.175)","(5.0, 6.8, 6.43)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:07.121557,"(9.0, 17.5, 13.94)","(2.5, 3.75, 3.5238095238095237)","(10.0, 12.5, 10.175)","(5.0, 6.6, 5.6)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:08.290986,"(9.0, 17.5, 12.528571428571428)","(2.5, 3.75, 3.5238095238095237)","(10.0, 12.5, 10.175)","(5.0, 6.8, 5.6)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:09.505470,"(9.0, 17.5, 12.528571428571428)","(2.5, 3.75, 3.5238095238095237)","(10.0, 12.5, 10.175)","(5.0, 6.8, 5.8)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:10.820565,"(9.0, 17.5, 12.528571428571428)","(2.5, 3.75, 3.19375)","(10.0, 12.5, 10.175)","(5.0, 6.8, 6.04)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:11.864159,"(9.0, 17.5, 12.528571428571428)","(2.5, 3.75, 3.19375)","(10.0, 12.5, 10.175)","(5.0, 6.8, 5.8)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:12.962514,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.75, 3.5428571428571427)","(10.0, 12.5, 10.175)","(5.0, 6.8, 6.04)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:14.069342,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.75, 3.21875)","(10.0, 12.5, 10.175)","(5.0, 6.8, 5.6)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:15.098803,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.75, 3.19375)","(10.0, 12.5, 10.175)","(5.0, 6.8, 6.08)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:16.141595,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.75, 3.5428571428571427)","(10.0, 12.5, 10.175)","(5.0, 6.8, 5.9)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:17.192998,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.75, 3.552380952380952)","(10.0, 12.5, 10.175)","(5.0, 6.8, 5.6)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:18.232708,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.75, 3.24375)","(10.0, 12.5, 10.175)","(5.0, 6.8, 6.04)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:19.292583,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.85, 3.471111111111111)","(10.0, 12.5, 10.175)","(5.0, 6.8, 6.166666666666667)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:20.385582,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.8, 3.409090909090909)","(10.0, 12.5, 10.175)","(5.0, 6.8, 6.166666666666667)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:21.490073,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.8, 3.2624999999999997)","(10.0, 12.5, 10.175)","(5.0, 6.6, 6.892857142857142)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:22.691485,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.8, 3.2624999999999997)","(10.0, 12.5, 10.175)","(5.0, 8.0, 6.3)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:23.773182,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.8, 3.2624999999999997)","(10.0, 12.5, 10.175)","(5.0, 7.6, 6.533333333333333)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:24.782344,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.8, 3.59047619047619)","(10.0, 12.5, 10.175)","(5.0, 7.4, 6.2)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:25.760718,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.8, 3.2624999999999997)","(10.0, 12.5, 10.175)","(5.0, 7.4, 5.9)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:26.798159,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.8, 3.2375)","(10.0, 12.5, 10.175)","(5.0, 7.4, 6.025)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:27.872130,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.8, 3.2624999999999997)","(10.0, 12.5, 10.175)","(5.0, 7.4, 6.592307692307692)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:28.923564,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.8, 3.59047619047619)","(10.0, 12.5, 10.175)","(5.0, 7.4, 6.6647058823529415)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:29.931536,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.8, 3.2624999999999997)","(10.0, 12.5, 10.175)","(5.0, 7.4, 5.9)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:31.091510,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.8, 3.595238095238095)","(10.0, 12.5, 10.175)","(5.0, 7.4, 6.025)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:32.249737,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.8, 3.59047619047619)","(10.0, 12.5, 10.175)","(5.0, 7.4, 6.9)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:33.452310,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.8, 3.585)","(10.0, 12.5, 10.175)","(5.0, 7.4, 5.71)","(2.3, 3.3, 2.973333333333333)"
12-01-2023 14:21:34.579878,"(9.0, 17.5, 10.379999999999999)","(2.5, 3.8, 3.585)","(10.0, 12.5, 10.175)","(5.0, 7.6, 6.542857142857143)","(2.3, 3.3, 2.973333333333333)"
