,Ben Stars,Bold Smuggler,Ikigai Star,Mias Dream,Aleaco,Doom Diva,Bettalatethannever,Noise Works,Sweet Jina,Azure De Lago,Readyentime,Rose Alice,Cashway
10-01-2023 16:10:18.902746,"(20.0, 26.0, 25.6875)","(10.0, 11.5, 11.26126126126126)","(13.0, 16.0, 15.96031746031746)","(2.5, 3.05, 3.051388888888889)","(10.0, 13.5, 13.28834355828221)","(15.0, 23.0, 22.926829268292682)","(91.0, 130.0, 124.4)","(31.0, 60.0, 58.54838709677419)","(3.7, 3.95, 3.820253164556962)","(101.0, 400.0, 373.3333333333333)","(12.0, 15.0, 14.8)","(101.0, 230.0, 190.0)","(101.0, 500.0, 466.25)"
10-01-2023 16:10:20.749917,"(20.0, 26.0, 25.75)","(10.0, 11.5, 11.73469387755102)","(13.0, 16.0, 15.826923076923077)","(2.5, 3.1, 3.102702702702703)","(10.0, 13.5, 13.472222222222221)","(15.0, 23.0, 22.934782608695652)","(91.0, 130.0, 124.50980392156863)","(31.0, 60.0, 58.59375)","(3.7, 3.85, 3.768707482993197)","(101.0, 400.0, 377.14285714285717)","(12.0, 14.5, 14.351851851851851)","(101.0, 140.0, 131.93548387096774)","(101.0, 500.0, 440.0)"
10-01-2023 16:10:22.686316,"(20.0, 26.0, 25.75)","(10.0, 12.0, 11.796052631578947)","(13.0, 16.0, 15.826923076923077)","(2.5, 3.15, 3.1142857142857143)","(10.0, 13.5, 13.263157894736842)","(15.0, 23.0, 22.931818181818183)","(91.0, 130.0, 124.50980392156863)","(31.0, 60.0, 58.54838709677419)","(3.7, 3.8, 3.7333333333333334)","(101.0, 400.0, 377.14285714285717)","(12.0, 15.0, 14.448979591836734)","(101.0, 140.0, 132.4)","(101.0, 500.0, 440.0)"
10-01-2023 16:10:24.616577,"(20.0, 26.0, 25.75)","(10.0, 12.0, 11.73728813559322)","(13.0, 16.0, 15.808510638297872)","(2.5, 3.15, 3.1229824561403507)","(10.0, 13.5, 13.324074074074074)","(15.0, 23.0, 22.931818181818183)","(91.0, 130.0, 124.50980392156863)","(31.0, 60.0, 58.54838709677419)","(3.7, 3.75, 3.7290748898678414)","(101.0, 400.0, 377.14285714285717)","(12.0, 15.0, 14.169642857142858)","(101.0, 140.0, 132.30769230769232)","(101.0, 500.0, 440.0)"
10-01-2023 16:10:26.545712,"(20.0, 26.0, 24.857142857142858)","(10.0, 12.0, 11.377952755905511)","(13.0, 16.0, 15.816326530612244)","(2.5, 3.15, 3.1691228070175437)","(10.0, 13.5, 13.366336633663366)","(15.0, 23.0, 23.102564102564102)","(91.0, 130.0, 120.3030303030303)","(31.0, 60.0, 58.57142857142857)","(3.7, 3.75, 3.7256944444444446)","(101.0, 400.0, 384.0)","(12.0, 14.0, 13.951219512195122)","(101.0, 140.0, 129.23076923076923)","(101.0, 500.0, 447.5)"
10-01-2023 16:10:28.591632,"(20.0, 25.0, 24.755102040816325)","(10.0, 11.5, 11.3)","(13.0, 16.0, 15.816326530612244)","(2.6, 3.2, 3.226904761904762)","(10.0, 13.5, 13.357843137254902)","(15.0, 24.0, 22.689655172413794)","(91.0, 130.0, 119.71428571428571)","(31.0, 60.0, 58.57142857142857)","(3.7, 3.75, 3.704203539823009)","(101.0, 400.0, 376.6666666666667)","(12.0, 14.0, 13.959183673469388)","(101.0, 140.0, 124.0)","(101.0, 500.0, 447.5)"
10-01-2023 16:10:30.614882,"(20.0, 25.0, 24.755102040816325)","(10.0, 11.5, 11.25561797752809)","(13.0, 16.0, 15.790697674418604)","(2.6, 3.25, 3.264835164835165)","(10.0, 13.5, 13.355140186915888)","(15.0, 23.0, 22.7)","(91.0, 130.0, 120.0)","(31.0, 60.0, 58.59375)","(3.7, 3.75, 3.7024663677130047)","(101.0, 400.0, 376.6666666666667)","(12.0, 14.0, 13.927272727272728)","(101.0, 140.0, 129.33333333333334)","(101.0, 500.0, 462.5)"
10-01-2023 16:10:32.439770,"(20.0, 25.0, 24.636363636363637)","(10.0, 11.5, 11.28140703517588)","(13.0, 16.0, 15.870689655172415)","(2.6, 3.3, 3.2905405405405403)","(10.0, 13.5, 13.378205128205128)","(15.0, 23.0, 22.235294117647058)","(91.0, 130.0, 120.27027027027027)","(31.0, 60.0, 58.63636363636364)","(3.7, 3.75, 3.7145833333333336)","(101.0, 400.0, 376.6666666666667)","(12.0, 14.0, 13.954545454545455)","(101.0, 140.0, 129.33333333333334)","(101.0, 500.0, 470.0)"
10-01-2023 16:10:34.264189,"(20.0, 25.0, 24.56756756756757)","(10.0, 11.5, 11.27319587628866)","(13.0, 16.0, 15.852459016393443)","(2.6, 3.3, 3.2243243243243245)","(10.0, 13.5, 13.325396825396826)","(15.0, 23.0, 22.5)","(91.0, 130.0, 120.27027027027027)","(31.0, 60.0, 58.63636363636364)","(3.7, 3.75, 3.7142857142857144)","(101.0, 400.0, 376.6666666666667)","(12.0, 14.0, 13.833333333333334)","(101.0, 140.0, 124.73684210526315)","(101.0, 500.0, 470.0)"
10-01-2023 16:10:36.236757,"(20.0, 25.0, 24.625)","(10.0, 11.5, 11.309859154929578)","(13.0, 16.0, 15.833333333333334)","(2.6, 3.25, 3.261851851851852)","(10.0, 13.5, 12.924657534246576)","(15.0, 23.0, 22.75409836065574)","(91.0, 130.0, 120.27027027027027)","(31.0, 60.0, 58.63636363636364)","(3.6, 3.75, 3.7294676806083653)","(101.0, 400.0, 393.33333333333337)","(12.0, 14.0, 13.768292682926829)","(101.0, 130.0, 122.17391304347827)","(101.0, 500.0, 470.0)"
10-01-2023 16:10:38.181179,"(20.0, 25.0, 24.625)","(10.0, 11.5, 11.345238095238095)","(13.0, 16.0, 15.802631578947368)","(2.6, 3.3, 3.2547486033519553)","(10.0, 13.0, 12.927480916030534)","(15.0, 23.0, 22.884615384615383)","(91.0, 130.0, 120.27027027027027)","(31.0, 60.0, 58.63636363636364)","(3.6, 3.75, 3.7256302521008404)","(101.0, 400.0, 393.33333333333337)","(12.0, 14.0, 13.85)","(101.0, 130.0, 122.17391304347827)","(101.0, 500.0, 470.0)"
10-01-2023 16:10:40.600190,"(20.0, 25.0, 24.612903225806452)","(10.0, 11.5, 11.364583333333334)","(13.0, 16.0, 15.451219512195122)","(2.6, 3.3, 3.2768115942028984)","(10.0, 13.0, 12.936666666666667)","(15.0, 23.0, 23.123595505617978)","(91.0, 130.0, 120.52631578947368)","(31.0, 60.0, 58.6764705882353)","(3.5, 3.8, 3.76780303030303)","(101.0, 400.0, 393.33333333333337)","(12.0, 14.5, 13.981927710843374)","(101.0, 130.0, 112.0)","(101.0, 500.0, 470.0)"
10-01-2023 16:10:42.913160,"(20.0, 25.0, 24.542857142857144)","(10.0, 11.5, 11.88860103626943)","(13.0, 15.5, 15.448051948051948)","(2.6, 3.2, 3.182936507936508)","(10.0, 13.0, 12.936666666666667)","(15.0, 23.0, 22.76271186440678)","(91.0, 130.0, 120.52631578947368)","(31.0, 60.0, 58.57142857142857)","(3.5, 3.8, 3.782142857142857)","(101.0, 400.0, 393.33333333333337)","(12.0, 14.0, 13.892857142857142)","(101.0, 130.0, 126.41791044776119)","(101.0, 500.0, 470.0)"
10-01-2023 16:10:45.497170,"(20.0, 25.0, 24.586206896551722)","(10.0, 12.0, 11.882183908045977)","(13.0, 15.5, 15.75)","(2.6, 3.2, 3.092857142857143)","(10.0, 13.5, 13.197530864197532)","(15.0, 24.0, 23.046511627906977)","(91.0, 130.0, 120.52631578947368)","(31.0, 60.0, 58.57142857142857)","(3.5, 3.85, 3.831304347826087)","(101.0, 400.0, 393.33333333333337)","(12.0, 14.5, 13.994117647058824)","(101.0, 130.0, 126.41791044776119)","(101.0, 500.0, 488.46153846153845)"
10-01-2023 16:10:47.758042,"(20.0, 25.0, 24.785714285714285)","(10.0, 12.0, 11.843629343629344)","(13.0, 16.0, 15.53076923076923)","(2.6, 3.1, 2.997704918032787)","(10.0, 13.5, 13.262195121951219)","(15.0, 24.0, 23.085106382978722)","(91.0, 130.0, 120.76923076923077)","(31.0, 60.0, 58.61538461538461)","(3.5, 3.85, 3.9385714285714286)","(101.0, 400.0, 394.8571428571429)","(12.0, 14.5, 14.014285714285714)","(101.0, 140.0, 133.33333333333334)","(101.0, 500.0, 488.46153846153845)"
10-01-2023 16:10:49.632318,"(20.0, 25.0, 24.676470588235293)","(10.0, 12.0, 11.83085501858736)","(13.0, 16.0, 15.324468085106384)","(2.6, 3.0, 3.013975155279503)","(10.0, 13.5, 13.224358974358974)","(15.0, 24.0, 23.14)","(91.0, 130.0, 120.76923076923077)","(31.0, 60.0, 58.63636363636364)","(3.5, 4.0, 3.966549295774648)","(101.0, 400.0, 407.05882352941177)","(12.0, 14.5, 14.117977528089888)","(101.0, 130.0, 120.0)","(101.0, 500.0, 488.46153846153845)"
10-01-2023 16:10:51.543740,"(20.0, 25.0, 24.676470588235293)","(10.0, 12.0, 11.83085501858736)","(13.0, 15.5, 15.314606741573034)","(2.6, 3.05, 3.059913793103448)","(10.0, 13.5, 13.192307692307692)","(15.0, 24.0, 23.18918918918919)","(91.0, 130.0, 122.0)","(31.0, 60.0, 58.63636363636364)","(3.5, 4.0, 3.936301369863014)","(101.0, 410.0, 395.0)","(12.0, 14.5, 14.080645161290322)","(101.0, 120.0, 113.33333333333333)","(101.0, 500.0, 488.46153846153845)"
10-01-2023 16:10:53.466958,"(20.0, 25.0, 24.685714285714287)","(10.0, 12.0, 11.509615384615385)","(13.0, 15.5, 15.30813953488372)","(2.6, 3.1, 3.074742268041237)","(10.0, 13.5, 13.217105263157896)","(15.0, 24.0, 23.25)","(91.0, 130.0, 121.0)","(31.0, 60.0, 58.63636363636364)","(3.5, 3.95, 3.9078703703703703)","(101.0, 410.0, 395.0)","(12.0, 14.5, 14.076086956521738)","(101.0, 120.0, 114.28571428571429)","(101.0, 500.0, 488.46153846153845)"
10-01-2023 16:10:55.339623,"(20.0, 25.0, 24.685714285714287)","(10.0, 12.0, 11.819767441860465)","(13.0, 15.5, 15.276041666666666)","(2.6, 3.1, 3.0822115384615385)","(10.0, 13.5, 12.833333333333334)","(15.0, 24.0, 23.341463414634145)","(91.0, 130.0, 122.22222222222223)","(31.0, 60.0, 58.6764705882353)","(3.5, 3.95, 3.8794117647058823)","(101.0, 410.0, 395.0)","(12.0, 14.5, 14.096774193548388)","(101.0, 120.0, 115.625)","(101.0, 500.0, 488.46153846153845)"
10-01-2023 16:10:57.236611,"(20.0, 25.0, 24.710526315789473)","(10.0, 12.0, 11.836842105263157)","(13.0, 15.5, 15.224358974358974)","(2.6, 3.1, 3.1590225563909775)","(11.0, 13.0, 12.777777777777779)","(16.0, 24.0, 23.452380952380953)","(91.0, 130.0, 122.43243243243244)","(41.0, 60.0, 58.69565217391305)","(3.5, 3.9, 3.846774193548387)","(101.0, 410.0, 397.1428571428571)","(12.0, 14.5, 14.101851851851851)","(91.0, 120.0, 114.83870967741936)","(101.0, 500.0, 488.46153846153845)"
10-01-2023 16:10:59.152770,"(20.0, 25.0, 24.853658536585368)","(10.0, 12.0, 11.857798165137615)","(13.0, 15.5, 14.988888888888889)","(2.6, 3.2, 3.2273684210526317)","(11.0, 13.0, 12.0546875)","(16.0, 24.0, 23.736842105263158)","(91.0, 130.0, 122.22222222222223)","(41.0, 60.0, 58.76712328767123)","(3.5, 3.85, 3.7925)","(101.0, 410.0, 397.1428571428571)","(12.0, 14.5, 13.408396946564885)","(91.0, 120.0, 102.22222222222223)","(101.0, 500.0, 488.8888888888889)"
10-01-2023 16:11:01.160282,"(20.0, 25.0, 24.853658536585368)","(10.0, 12.0, 11.857798165137615)","(13.0, 15.0, 14.988888888888889)","(2.6, 3.25, 3.3191666666666664)","(10.0, 12.5, 12.040983606557377)","(16.0, 24.0, 23.736842105263158)","(91.0, 130.0, 122.82051282051282)","(41.0, 60.0, 57.906976744186046)","(3.4, 3.8, 3.7582191780821916)","(101.0, 410.0, 397.1428571428571)","(12.0, 13.5, 13.45945945945946)","(91.0, 120.0, 102.22222222222223)","(101.0, 500.0, 446.0)"
10-01-2023 16:11:03.100015,"(20.0, 25.0, 24.88679245283019)","(10.0, 12.0, 11.861607142857142)","(13.0, 15.0, 14.98076923076923)","(2.6, 3.35, 3.3172727272727274)","(10.0, 12.5, 11.80859375)","(16.0, 24.0, 23.9)","(91.0, 130.0, 122.82051282051282)","(41.0, 60.0, 57.84615384615385)","(3.4, 3.7, 3.6829457364341085)","(101.0, 410.0, 397.1428571428571)","(12.0, 14.5, 13.785714285714286)","(91.0, 120.0, 103.33333333333333)","(101.0, 500.0, 446.0)"
10-01-2023 16:11:04.951753,"(20.0, 25.0, 24.896551724137932)","(10.0, 12.0, 11.858490566037736)","(13.0, 15.0, 14.776315789473685)","(2.6, 3.35, 3.2624060150375938)","(10.0, 12.0, 11.803703703703704)","(16.0, 24.0, 23.642857142857142)","(91.0, 130.0, 122.82051282051282)","(41.0, 60.0, 57.878787878787875)","(3.4, 3.7, 3.687280701754386)","(101.0, 420.0, 405.7142857142857)","(12.0, 14.5, 13.794871794871796)","(91.0, 120.0, 103.33333333333333)","(101.0, 500.0, 446.0)"
10-01-2023 16:11:06.760704,"(20.0, 25.0, 25.5)","(10.0, 12.0, 11.931506849315069)","(13.0, 15.0, 14.818181818181818)","(2.7, 3.3, 3.293846153846154)","(10.0, 12.0, 11.802721088435375)","(16.0, 25.0, 23.733333333333334)","(91.0, 130.0, 122.82051282051282)","(41.0, 60.0, 57.91044776119403)","(3.4, 3.7, 3.7254716981132074)","(101.0, 420.0, 405.7142857142857)","(12.0, 14.5, 13.845238095238095)","(91.0, 120.0, 103.33333333333333)","(101.0, 500.0, 446.0)"
10-01-2023 16:11:08.586982,"(20.0, 26.0, 25.35)","(10.0, 12.0, 11.933333333333334)","(13.0, 15.0, 14.75)","(2.7, 3.3, 3.2820987654320986)","(10.0, 12.0, 11.79861111111111)","(16.0, 24.0, 23.733333333333334)","(91.0, 130.0, 122.82051282051282)","(41.0, 60.0, 57.91044776119403)","(3.4, 3.75, 3.7313953488372094)","(101.0, 420.0, 407.5)","(12.0, 14.5, 13.845238095238095)","(91.0, 120.0, 105.71428571428571)","(101.0, 500.0, 446.0)"
10-01-2023 16:11:10.370764,"(20.0, 26.0, 24.892307692307693)","(10.0, 12.0, 11.909090909090908)","(13.0, 15.0, 14.597222222222221)","(2.7, 3.3, 3.281325301204819)","(10.0, 12.0, 11.79861111111111)","(16.0, 24.0, 23.733333333333334)","(91.0, 130.0, 122.63157894736842)","(41.0, 60.0, 57.91044776119403)","(3.4, 3.75, 3.7333333333333334)","(101.0, 420.0, 407.5)","(12.0, 14.5, 13.845238095238095)","(91.0, 120.0, 111.66666666666667)","(101.0, 500.0, 446.0)"
10-01-2023 16:11:12.305408,"(20.0, 25.0, 24.883333333333333)","(10.0, 12.0, 11.772727272727273)","(13.0, 15.0, 14.597222222222221)","(2.7, 3.3, 3.2958333333333334)","(10.0, 12.0, 11.780303030303031)","(16.0, 24.0, 23.666666666666668)","(91.0, 130.0, 121.42857142857143)","(41.0, 60.0, 57.91044776119403)","(3.4, 3.75, 3.7465277777777777)","(101.0, 420.0, 407.5)","(12.0, 14.5, 13.845238095238095)","(91.0, 120.0, 111.66666666666667)","(101.0, 500.0, 446.0)"
10-01-2023 16:11:14.194750,"(20.0, 25.0, 24.883333333333333)","(10.0, 12.0, 11.746376811594203)","(13.0, 15.0, 14.704081632653061)","(2.7, 3.35, 3.289102564102564)","(10.0, 12.0, 11.762962962962963)","(16.0, 25.0, 24.6)","(91.0, 130.0, 121.42857142857143)","(41.0, 60.0, 57.91044776119403)","(3.4, 3.75, 3.7080246913580246)","(101.0, 420.0, 407.5)","(12.0, 14.5, 13.845238095238095)","(91.0, 120.0, 110.0)","(101.0, 500.0, 446.0)"
10-01-2023 16:11:15.942682,"(20.0, 25.0, 25.458333333333332)","(10.0, 12.0, 11.839449541284404)","(13.0, 15.0, 14.80952380952381)","(2.7, 3.3, 3.321022727272727)","(10.0, 12.0, 11.42584745762712)","(16.0, 26.0, 25.03030303030303)","(91.0, 130.0, 123.63636363636364)","(41.0, 60.0, 58.13333333333333)","(3.4, 3.75, 3.729148936170213)","(101.0, 420.0, 408.8888888888889)","(12.0, 14.5, 14.008928571428571)","(91.0, 120.0, 114.44444444444444)","(101.0, 500.0, 455.0)"
10-01-2023 16:11:17.589831,"(20.0, 26.0, 24.903225806451612)","(10.0, 12.0, 11.972222222222221)","(13.0, 15.0, 15.013043478260869)","(2.7, 3.35, 3.326865671641791)","(10.0, 11.5, 11.385057471264368)","(16.0, 26.0, 25.03030303030303)","(91.0, 130.0, 123.07692307692308)","(41.0, 60.0, 58.13333333333333)","(3.4, 3.75, 3.729148936170213)","(101.0, 420.0, 408.8888888888889)","(12.0, 14.5, 13.90625)","(91.0, 120.0, 118.97435897435898)","(101.0, 500.0, 455.0)"
10-01-2023 16:11:19.270774,"(20.0, 25.0, 24.903225806451612)","(10.0, 12.5, 12.20496894409938)","(13.0, 15.5, 15.031746031746032)","(2.7, 3.35, 3.3382978723404255)","(10.0, 11.5, 11.45475113122172)","(16.0, 26.0, 25.07936507936508)","(91.0, 130.0, 123.07692307692308)","(41.0, 60.0, 53.333333333333336)","(3.4, 3.75, 3.69125)","(101.0, 420.0, 408.8888888888889)","(12.0, 14.0, 13.90625)","(91.0, 120.0, 117.43589743589743)","(101.0, 500.0, 455.0)"
10-01-2023 16:11:20.994972,"(20.0, 25.0, 24.91044776119403)","(10.0, 12.5, 12.208860759493671)","(13.0, 15.5, 15.031746031746032)","(2.7, 3.35, 3.363380281690141)","(10.0, 11.5, 11.712765957446809)","(16.0, 26.0, 25.07936507936508)","(91.0, 130.0, 125.0)","(41.0, 55.0, 52.63157894736842)","(3.4, 3.7, 3.678813559322034)","(101.0, 420.0, 400.0)","(12.0, 14.0, 13.88888888888889)","(91.0, 120.0, 108.94736842105263)","(101.0, 500.0, 455.0)"
10-01-2023 16:11:22.773306,"(20.0, 25.0, 24.903225806451612)","(10.0, 12.5, 12.22)","(13.0, 15.5, 15.015384615384615)","(2.7, 3.4, 3.3861842105263156)","(10.0, 12.0, 11.764258555133079)","(16.0, 26.0, 24.689655172413794)","(91.0, 130.0, 125.0)","(41.0, 55.0, 50.666666666666664)","(3.4, 3.7, 3.6393129770992365)","(101.0, 420.0, 400.0)","(12.0, 14.0, 13.826086956521738)","(91.0, 110.0, 108.94736842105263)","(101.0, 500.0, 455.0)"
10-01-2023 16:11:24.450590,"(20.0, 25.0, 24.903225806451612)","(10.0, 12.5, 12.22)","(13.0, 15.5, 15.031746031746032)","(2.7, 3.4, 3.395625)","(10.0, 12.0, 11.764258555133079)","(16.0, 25.0, 25.733333333333334)","(91.0, 130.0, 125.0)","(41.0, 55.0, 50.55555555555556)","(3.4, 3.65, 3.632278481012658)","(101.0, 420.0, 400.0)","(12.0, 14.0, 13.826086956521738)","(91.0, 110.0, 109.0909090909091)","(101.0, 500.0, 455.0)"
10-01-2023 16:11:26.286044,"(20.0, 25.0, 24.903225806451612)","(10.0, 12.5, 12.25632911392405)","(13.0, 15.5, 15.024193548387096)","(2.7, 3.4, 3.4200854700854704)","(10.0, 12.0, 11.495169082125603)","(16.0, 26.0, 26.24137931034483)","(91.0, 130.0, 124.375)","(31.0, 55.0, 50.294117647058826)","(3.4, 3.65, 3.5938461538461537)","(101.0, 420.0, 400.0)","(12.0, 14.0, 13.96875)","(91.0, 120.0, 119.04761904761905)","(101.0, 500.0, 455.0)"
10-01-2023 16:11:28.131323,"(20.0, 25.0, 25.6231884057971)","(10.0, 12.5, 12.22027972027972)","(13.0, 15.5, 14.876404494382022)","(2.7, 3.45, 3.3403846153846155)","(10.0, 11.5, 11.540697674418604)","(16.0, 27.0, 27.26984126984127)","(91.0, 130.0, 125.0)","(31.0, 55.0, 50.294117647058826)","(3.4, 3.6, 3.5990384615384614)","(101.0, 420.0, 400.0)","(12.0, 14.0, 13.96875)","(91.0, 110.0, 109.0909090909091)","(101.0, 500.0, 455.0)"
10-01-2023 16:11:30.049613,"(20.0, 26.0, 25.857142857142858)","(10.0, 12.5, 12.633620689655173)","(13.0, 15.0, 15.150684931506849)","(2.7, 3.35, 3.2314569536423843)","(10.0, 12.0, 11.689655172413794)","(16.0, 28.0, 27.066666666666666)","(91.0, 130.0, 125.48387096774194)","(31.0, 55.0, 53.125)","(3.4, 3.6, 3.644071146245059)","(101.0, 420.0, 400.0)","(12.0, 14.0, 13.790322580645162)","(91.0, 140.0, 121.53846153846153)","(101.0, 500.0, 477.5)"
10-01-2023 16:11:31.942047,"(20.0, 26.0, 25.916666666666668)","(10.0, 13.0, 12.633620689655173)","(13.0, 15.5, 15.159420289855072)","(2.7, 3.25, 3.226536312849162)","(10.0, 12.0, 11.715686274509803)","(16.0, 28.0, 27.23076923076923)","(91.0, 130.0, 124.5945945945946)","(31.0, 55.0, 47.89473684210526)","(3.4, 3.65, 3.6448275862068966)","(101.0, 430.0, 393.3333333333333)","(12.0, 14.0, 13.803030303030303)","(91.0, 140.0, 125.88235294117646)","(101.0, 500.0, 477.5)"
10-01-2023 16:11:33.833901,"(20.0, 26.0, 25.916666666666668)","(10.0, 13.0, 12.633620689655173)","(13.0, 15.5, 15.087719298245615)","(2.7, 3.25, 3.226536312849162)","(10.0, 12.0, 11.686046511627907)","(16.0, 28.0, 27.03448275862069)","(91.0, 130.0, 124.5945945945946)","(31.0, 55.0, 46.61538461538461)","(3.4, 3.65, 3.6626168224299067)","(101.0, 430.0, 393.3333333333333)","(12.0, 14.0, 13.803030303030303)","(91.0, 140.0, 125.88235294117646)","(101.0, 500.0, 485.0)"
10-01-2023 16:11:35.590228,"(20.0, 26.0, 26.12121212121212)","(10.0, 13.0, 12.694244604316546)","(13.0, 15.5, 15.198924731182796)","(2.7, 3.25, 3.2007588532883644)","(10.0, 12.0, 11.714285714285714)","(17.0, 28.0, 27.3)","(91.0, 130.0, 124.87179487179488)","(31.0, 50.0, 48.48275862068966)","(3.4, 3.7, 3.6815068493150687)","(101.0, 430.0, 388.75)","(12.0, 14.0, 13.885964912280702)","(91.0, 140.0, 132.0)","(101.0, 500.0, 493.0769230769231)"
10-01-2023 16:11:37.384539,"(20.0, 27.0, 26.257142857142856)","(10.0, 13.0, 12.554455445544555)","(13.0, 15.5, 15.261904761904763)","(2.7, 3.25, 3.18475)","(10.0, 12.0, 11.714285714285714)","(17.0, 28.0, 27.375)","(91.0, 130.0, 124.87179487179488)","(31.0, 50.0, 48.35)","(3.4, 3.7, 3.6854054054054055)","(101.0, 430.0, 388.75)","(12.0, 14.0, 13.944444444444445)","(91.0, 140.0, 133.68421052631578)","(101.0, 500.0, 493.0769230769231)"
10-01-2023 16:11:39.186329,"(20.0, 27.0, 25.830188679245282)","(10.0, 13.0, 12.554455445544555)","(13.0, 15.5, 15.289473684210526)","(2.7, 3.2, 3.18475)","(10.0, 12.0, 11.718543046357617)","(17.0, 28.0, 27.375)","(91.0, 130.0, 124.87179487179488)","(31.0, 50.0, 48.35897435897436)","(3.4, 3.7, 3.685989010989011)","(101.0, 430.0, 404.61538461538464)","(12.0, 14.5, 13.903669724770642)","(91.0, 140.0, 133.68421052631578)","(101.0, 500.0, 493.0769230769231)"
10-01-2023 16:11:40.933570,"(20.0, 26.0, 26.205479452054796)","(10.0, 13.0, 12.702797202797203)","(13.0, 15.5, 15.331932773109244)","(2.7, 3.2, 3.1696850393700786)","(10.0, 12.0, 11.75)","(17.0, 28.0, 27.545454545454547)","(91.0, 130.0, 125.23809523809524)","(31.0, 50.0, 48.69387755102041)","(3.3, 3.7, 3.6908273381294965)","(101.0, 430.0, 391.9230769230769)","(12.0, 14.0, 13.68421052631579)","(101.0, 140.0, 134.54545454545453)","(101.0, 500.0, 493.0769230769231)"
10-01-2023 16:11:42.662544,"(20.0, 27.0, 26.516129032258064)","(10.0, 13.0, 12.86)","(13.0, 15.5, 15.404761904761905)","(2.7, 3.2, 3.126691729323308)","(10.0, 12.0, 11.836134453781513)","(17.0, 28.0, 27.58823529411765)","(91.0, 130.0, 125.8695652173913)","(31.0, 50.0, 48.74418604651163)","(3.3, 3.7, 3.748546511627907)","(101.0, 430.0, 393.33333333333337)","(12.0, 14.0, 13.824324324324325)","(101.0, 140.0, 136.8181818181818)","(101.0, 540.0, 458.2857142857143)"
10-01-2023 16:11:44.471051,"(20.0, 27.0, 26.516129032258064)","(10.0, 13.0, 12.86)","(13.0, 15.5, 15.379518072289157)","(2.7, 3.15, 3.126691729323308)","(10.0, 12.0, 11.836134453781513)","(17.0, 28.0, 27.65)","(91.0, 130.0, 125.8695652173913)","(31.0, 50.0, 48.72727272727273)","(3.3, 3.75, 3.748546511627907)","(101.0, 430.0, 383.8709677419355)","(12.0, 14.0, 13.855263157894736)","(101.0, 140.0, 136.8181818181818)","(101.0, 540.0, 458.2857142857143)"
10-01-2023 16:11:46.171961,"(20.0, 27.0, 25.857142857142858)","(10.0, 13.0, 12.855172413793104)","(13.0, 15.5, 15.379518072289157)","(2.7, 3.15, 3.176222222222222)","(10.0, 12.0, 11.836134453781513)","(17.0, 28.0, 27.61111111111111)","(91.0, 130.0, 125.8695652173913)","(31.0, 50.0, 48.72727272727273)","(3.3, 3.75, 3.7411290322580646)","(101.0, 430.0, 383.8709677419355)","(12.0, 14.0, 13.891891891891891)","(101.0, 140.0, 120.66666666666667)","(101.0, 540.0, 458.2857142857143)"
10-01-2023 16:11:47.964765,"(20.0, 26.0, 25.794871794871796)","(10.0, 13.0, 13.236842105263158)","(13.0, 15.5, 15.134146341463415)","(2.7, 3.2, 3.1018041237113403)","(10.0, 12.0, 11.676795580110497)","(17.0, 28.0, 26.163265306122447)","(91.0, 130.0, 121.0)","(31.0, 50.0, 46.93150684931507)","(3.3, 3.75, 3.7149700598802395)","(101.0, 430.0, 375.0)","(12.0, 14.0, 13.74705882352941)","(101.0, 130.0, 165.0)","(101.0, 540.0, 573.6363636363636)"
10-01-2023 16:11:49.813885,"(20.0, 26.0, 38.36363636363636)","(10.0, 13.5, 10.042857142857143)","(13.0, 15.5, 20.0)","(2.7, 3.25, 3.7125)","(10.0, 12.0, 14.833333333333334)","(17.0, 28.0, 25.4)","(91.0, 130.0, 310.0)","(31.0, 50.0, 81.33333333333333)","(3.3, 3.75, 4.478947368421053)","(101.0, 99999, 6766.0)","(12.0, 25.0, 20.5)","(101.0, 490.0, 290.0)","(101.0, 99999, 5149.5)"
10-01-2023 16:11:51.594465,"(20.0, 42.0, 36.72727272727273)","(10.0, 17.5, 11.7)","(13.0, 26.0, 20.8)","(2.7, 3.8, 3.6818181818181817)","(10.0, 19.5, 15.0)","(17.0, 38.0, 20.166666666666668)","(91.0, 340.0, 206.66666666666669)","(31.0, 90.0, 63.0)","(3.3, 4.6, 4.478947368421053)","(101.0, 99999, 726.6666666666667)","(12.0, 23.0, 21.357142857142858)","(101.0, 340.0, 215.0)","(101.0, 990.0, 645.0)"
