,Cincinati Cyndie,Queen Of Cakes,Little Ripper,Special Was It,Desleys Girl,Commands Respect,Ticket To Venus
11-01-2023 15:16:12.636486,"(3.9, 5.6, 5.109090909090909)","(61.0, 150.0, 122.5)","(10.0, 16.0, 12.275862068965518)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 2.753)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:13.689051,"(3.9, 5.6, 5.109090909090909)","(61.0, 150.0, 122.5)","(10.0, 16.0, 12.275862068965518)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 3.0725)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:14.808657,"(3.9, 5.6, 5.335999999999999)","(61.0, 150.0, 122.5)","(10.0, 16.0, 12.275862068965518)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 2.753)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:16.247988,"(3.9, 5.6, 5.109090909090909)","(61.0, 150.0, 122.5)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 3.0725)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:17.432451,"(3.9, 5.6, 5.109090909090909)","(61.0, 150.0, 122.5)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 3.0725)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:18.665714,"(3.9, 5.6, 5.109090909090909)","(61.0, 150.0, 122.5)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 3.0725)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:19.951214,"(3.9, 5.6, 5.109090909090909)","(61.0, 150.0, 122.5)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 3.0725)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:21.313563,"(3.9, 5.6, 5.109090909090909)","(61.0, 150.0, 122.5)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 3.2308333333333334)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:22.616052,"(3.9, 5.6, 5.054545454545455)","(61.0, 150.0, 122.5)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 3.2308333333333334)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:23.905874,"(3.9, 5.6, 5.199999999999999)","(61.0, 150.0, 122.5)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 3.0825)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:25.066865,"(3.9, 5.6, 5.377777777777777)","(61.0, 140.0, 117.5)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 3.0825)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:26.231834,"(3.9, 5.6, 4.828571428571428)","(61.0, 140.0, 117.5)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 3.0825)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:27.352400,"(3.9, 5.6, 4.828571428571428)","(61.0, 140.0, 117.5)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 3.0825)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:28.375216,"(3.9, 5.6, 4.828571428571428)","(61.0, 140.0, 117.5)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 3.0825)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:29.545717,"(3.9, 5.6, 5.2823529411764705)","(61.0, 140.0, 117.5)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 3.0825)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:30.683553,"(3.9, 5.6, 5.2823529411764705)","(61.0, 140.0, 117.5)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 3.0825)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:31.917229,"(3.9, 5.6, 5.3999999999999995)","(61.0, 140.0, 117.5)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 3.0825)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:33.219758,"(3.9, 5.6, 5.3999999999999995)","(61.0, 140.0, 117.5)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 3.0825)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:34.419805,"(3.9, 5.6, 5.3999999999999995)","(61.0, 140.0, 117.5)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 3.0825)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:35.655269,"(3.9, 5.6, 5.3999999999999995)","(61.0, 140.0, 117.5)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.842857142857143)","(12.0, 26.0, 21.25)","(2.5, 3.25, 2.9389285714285713)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:36.909967,"(3.9, 5.6, 5.163636363636363)","(61.0, 140.0, 117.5)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.8461538461538463)","(12.0, 26.0, 20.25)","(2.5, 3.25, 3.022857142857143)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:38.124416,"(3.9, 5.6, 5.163636363636363)","(61.0, 140.0, 117.5)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.8)","(12.0, 24.0, 20.25)","(2.5, 3.2, 3.0075)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:39.326182,"(3.9, 5.6, 5.163636363636363)","(61.0, 140.0, 121.66666666666666)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.8)","(12.0, 24.0, 20.25)","(2.5, 3.15, 3.0075)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:40.535794,"(3.9, 5.6, 5.163636363636363)","(61.0, 140.0, 121.66666666666666)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.8)","(12.0, 24.0, 16.875)","(2.5, 3.15, 3.03)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:41.732035,"(3.9, 5.6, 5.163636363636363)","(61.0, 130.0, 115.0)","(10.0, 16.0, 12.203125)","(2.6, 4.0, 3.8)","(12.0, 24.0, 16.857142857142858)","(2.5, 3.15, 3.0694736842105264)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:42.965150,"(3.9, 5.6, 5.3428571428571425)","(61.0, 130.0, 115.0)","(10.0, 16.0, 13.75)","(2.6, 4.0, 3.8)","(12.0, 24.0, 16.75862068965517)","(2.5, 3.2, 3.060526315789474)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:44.054910,"(3.9, 5.6, 5.218181818181819)","(61.0, 130.0, 115.0)","(10.0, 15.5, 13.277777777777779)","(2.6, 4.0, 3.8)","(12.0, 24.0, 16.75862068965517)","(2.5, 3.1, 3.062702702702703)","(21.0, 70.0, 48.294117647058826)"
11-01-2023 15:16:45.347105,"(3.9, 5.6, 5.218181818181819)","(61.0, 130.0, 115.0)","(10.0, 15.5, 12.033333333333333)","(2.6, 4.0, 3.8)","(12.0, 24.0, 16.857142857142858)","(2.4, 3.1, 3.1075)","(21.0, 70.0, 39.25)"
11-01-2023 15:16:46.582527,"(3.9, 5.6, 5.218181818181819)","(61.0, 130.0, 115.0)","(10.0, 15.5, 12.5)","(2.6, 4.0, 3.8)","(12.0, 24.0, 16.857142857142858)","(2.4, 3.15, 3.1075)","(21.0, 70.0, 32.25)"
11-01-2023 15:16:47.765482,"(3.9, 5.6, 5.218181818181819)","(61.0, 130.0, 115.0)","(10.0, 15.0, 12.5)","(2.6, 4.0, 3.8)","(12.0, 24.0, 18.666666666666668)","(2.4, 3.15, 3.0478260869565217)","(21.0, 34.0, 32.25)"
11-01-2023 15:16:48.988816,"(3.9, 5.6, 5.11875)","(61.0, 130.0, 115.0)","(10.0, 15.0, 12.833333333333334)","(2.6, 4.0, 3.8)","(12.0, 23.0, 18.666666666666668)","(2.4, 3.15, 3.0565217391304347)","(21.0, 34.0, 28.615384615384617)"
11-01-2023 15:16:50.167079,"(3.9, 5.6, 5.11875)","(61.0, 130.0, 115.0)","(10.0, 14.5, 12.833333333333334)","(2.6, 4.0, 3.8)","(12.0, 23.0, 18.666666666666668)","(2.4, 3.15, 3.095833333333333)","(21.0, 34.0, 28.615384615384617)"
11-01-2023 15:16:51.386076,"(3.9, 5.5, 5.15)","(61.0, 130.0, 115.0)","(10.0, 14.5, 11.887096774193548)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.041666666666668)","(2.4, 3.15, 3.0266666666666664)","(21.0, 34.0, 27.846153846153847)"
11-01-2023 15:16:52.550387,"(3.9, 5.5, 5.066666666666667)","(61.0, 130.0, 115.0)","(10.0, 14.5, 11.887096774193548)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.15, 3.0266666666666664)","(21.0, 34.0, 27.846153846153847)"
11-01-2023 15:16:53.701518,"(3.9, 5.5, 5.066666666666667)","(61.0, 130.0, 115.0)","(10.0, 14.5, 12.026315789473685)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.15, 3.0266666666666664)","(21.0, 34.0, 27.846153846153847)"
11-01-2023 15:16:54.851925,"(3.9, 5.5, 5.066666666666667)","(61.0, 130.0, 115.0)","(10.0, 14.0, 12.115384615384615)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.15, 3.0266666666666664)","(21.0, 34.0, 27.846153846153847)"
11-01-2023 15:16:56.215752,"(3.9, 5.5, 5.066666666666667)","(61.0, 130.0, 115.0)","(10.0, 13.5, 11.863636363636363)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.15, 3.06)","(21.0, 34.0, 27.846153846153847)"
11-01-2023 15:16:57.572865,"(3.9, 5.5, 5.15)","(61.0, 130.0, 105.0)","(10.0, 13.5, 11.614285714285714)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.2, 3.0090909090909093)","(21.0, 34.0, 27.846153846153847)"
11-01-2023 15:16:58.906527,"(3.9, 5.5, 5.15)","(61.0, 120.0, 90.0)","(10.0, 13.5, 11.614285714285714)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.2, 2.9969230769230766)","(21.0, 34.0, 27.846153846153847)"
11-01-2023 15:17:00.222111,"(3.9, 5.5, 5.15)","(61.0, 120.0, 90.0)","(10.0, 13.5, 11.614285714285714)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.25, 2.9969230769230766)","(21.0, 34.0, 27.571428571428573)"
11-01-2023 15:17:01.632968,"(3.9, 5.5, 5.15)","(61.0, 120.0, 90.0)","(10.0, 13.5, 11.614285714285714)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.25, 2.9969230769230766)","(21.0, 34.0, 27.571428571428573)"
11-01-2023 15:17:03.146586,"(3.9, 5.5, 5.15)","(61.0, 120.0, 90.0)","(10.0, 13.5, 11.558823529411764)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.25, 3.182857142857143)","(21.0, 34.0, 27.571428571428573)"
11-01-2023 15:17:04.477536,"(3.9, 5.5, 5.3)","(61.0, 120.0, 90.0)","(10.0, 13.5, 11.558823529411764)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.25, 3.0090909090909093)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:06.231149,"(3.9, 5.5, 5.25)","(61.0, 120.0, 90.0)","(10.0, 13.0, 11.615384615384615)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.2, 3.0090909090909093)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:07.629921,"(3.9, 5.5, 5.25)","(61.0, 120.0, 90.0)","(10.0, 13.0, 11.615384615384615)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.2, 3.0090909090909093)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:09.081720,"(3.9, 5.5, 5.25)","(61.0, 120.0, 90.0)","(10.0, 13.0, 11.539473684210526)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.2, 3.0090909090909093)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:10.348505,"(3.9, 5.5, 5.25)","(61.0, 120.0, 90.0)","(10.0, 13.0, 11.539473684210526)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.2, 3.182857142857143)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:11.500664,"(3.9, 5.5, 5.34)","(61.0, 120.0, 90.0)","(10.0, 13.0, 11.539473684210526)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.25, 3.0149999999999997)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:12.688113,"(3.9, 5.5, 5.230769230769231)","(61.0, 120.0, 90.0)","(10.0, 13.0, 11.539473684210526)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.25, 3.0149999999999997)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:13.841231,"(3.9, 5.5, 5.230769230769231)","(61.0, 120.0, 95.0)","(10.0, 13.0, 11.539473684210526)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.25, 3.0149999999999997)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:15.072386,"(3.9, 5.5, 5.230769230769231)","(61.0, 120.0, 92.85714285714286)","(10.0, 13.0, 11.539473684210526)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.25, 3.0149999999999997)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:16.345779,"(3.9, 5.5, 5.333333333333333)","(61.0, 110.0, 92.85714285714286)","(10.0, 13.0, 11.539473684210526)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.25, 3.0149999999999997)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:17.622158,"(3.9, 5.5, 5.333333333333333)","(61.0, 110.0, 92.85714285714286)","(10.0, 13.0, 11.539473684210526)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.25, 3.0090909090909093)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:18.909819,"(3.9, 5.5, 5.25)","(61.0, 110.0, 92.85714285714286)","(10.0, 13.0, 11.539473684210526)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.2, 3.0090909090909093)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:20.286675,"(3.9, 5.5, 5.25)","(61.0, 110.0, 92.85714285714286)","(10.0, 13.0, 11.539473684210526)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.2, 3.0090909090909093)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:21.524586,"(3.9, 5.5, 5.25)","(61.0, 110.0, 92.85714285714286)","(10.0, 13.0, 11.539473684210526)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.15)","(2.4, 3.2, 3.0090909090909093)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:22.759932,"(3.9, 5.5, 5.25)","(61.0, 110.0, 92.85714285714286)","(10.0, 13.0, 11.539473684210526)","(2.6, 4.0, 3.8)","(12.0, 23.0, 17.875)","(2.4, 3.2, 3.0090909090909093)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:24.103150,"(3.9, 5.5, 5.25)","(61.0, 110.0, 92.85714285714286)","(10.0, 13.0, 11.539473684210526)","(2.6, 4.0, 3.8)","(12.0, 22.0, 17.875)","(2.4, 3.2, 3.0090909090909093)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:25.523608,"(3.9, 5.5, 5.35)","(61.0, 110.0, 92.85714285714286)","(10.0, 13.0, 11.357142857142858)","(2.6, 4.0, 3.7375)","(12.0, 22.0, 18.333333333333332)","(2.4, 3.2, 3.0389999999999997)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:26.912989,"(3.9, 5.5, 5.35)","(61.0, 110.0, 92.85714285714286)","(10.0, 12.5, 11.357142857142858)","(2.6, 4.0, 3.7375)","(12.0, 22.0, 18.333333333333332)","(2.4, 3.15, 3.0389999999999997)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:28.294772,"(3.9, 5.5, 5.35)","(61.0, 110.0, 90.0)","(10.0, 12.5, 10.629032258064516)","(2.6, 4.0, 3.65)","(12.0, 22.0, 18.11764705882353)","(2.4, 3.15, 3.074)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:29.679582,"(3.9, 5.5, 5.0)","(61.0, 110.0, 95.0)","(10.0, 12.5, 10.566666666666666)","(2.6, 4.0, 3.583333333333333)","(12.0, 22.0, 18.11764705882353)","(2.4, 3.2, 3.1228571428571428)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:31.005942,"(3.9, 5.5, 5.0)","(61.0, 110.0, 93.33333333333334)","(10.0, 12.5, 10.566666666666666)","(2.6, 3.85, 3.583333333333333)","(12.0, 22.0, 19.75)","(2.4, 3.2, 3.128)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:32.256122,"(3.9, 5.5, 5.0)","(61.0, 100.0, 93.33333333333334)","(10.0, 12.5, 10.566666666666666)","(2.6, 3.85, 3.583333333333333)","(12.0, 21.0, 19.75)","(2.4, 3.2, 3.128)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:33.493916,"(3.9, 5.5, 5.0)","(61.0, 100.0, 93.33333333333334)","(10.0, 12.5, 10.566666666666666)","(2.6, 3.85, 3.6346153846153846)","(12.0, 21.0, 18.142857142857142)","(2.4, 3.2, 3.128)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:34.762007,"(3.9, 5.5, 5.0)","(61.0, 100.0, 93.33333333333334)","(10.0, 12.5, 10.566666666666666)","(2.6, 3.85, 3.6346153846153846)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.128)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:36.002634,"(3.9, 5.5, 5.25)","(61.0, 100.0, 93.33333333333334)","(10.0, 12.5, 10.564516129032258)","(2.6, 3.85, 3.6346153846153846)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.121538461538462)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:37.255616,"(3.9, 5.5, 5.178571428571429)","(61.0, 100.0, 93.33333333333334)","(10.0, 12.5, 10.564516129032258)","(2.6, 3.85, 3.6346153846153846)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.121538461538462)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:38.512121,"(3.9, 5.5, 5.178571428571429)","(61.0, 100.0, 93.33333333333334)","(10.0, 12.5, 10.564516129032258)","(2.6, 3.85, 3.6346153846153846)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.121538461538462)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:39.967994,"(3.9, 5.5, 5.178571428571429)","(61.0, 100.0, 93.33333333333334)","(10.0, 12.5, 10.564516129032258)","(2.7, 3.85, 3.6346153846153846)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.121538461538462)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:41.395864,"(4.0, 5.5, 5.05)","(61.0, 100.0, 92.72727272727272)","(10.0, 12.5, 10.564516129032258)","(2.7, 3.85, 3.6346153846153846)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.121538461538462)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:42.733469,"(4.0, 5.5, 4.96)","(61.0, 100.0, 90.0)","(10.0, 12.5, 10.566666666666666)","(2.7, 3.85, 3.6346153846153846)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.095)","(21.0, 34.0, 29.0)"
11-01-2023 15:17:44.096184,"(4.0, 5.5, 5.242857142857143)","(61.0, 100.0, 90.0)","(10.0, 12.5, 10.566666666666666)","(2.7, 3.85, 3.609375)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.1236363636363635)","(21.0, 34.0, 29.0)"
11-01-2023 15:17:45.420733,"(4.0, 5.4, 5.314285714285714)","(61.0, 100.0, 76.66666666666667)","(10.0, 12.5, 10.615384615384615)","(2.7, 3.85, 3.6346153846153846)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.1236363636363635)","(21.0, 34.0, 29.0)"
11-01-2023 15:17:46.689197,"(4.0, 5.4, 5.314285714285714)","(61.0, 100.0, 76.66666666666667)","(10.0, 12.0, 10.541666666666666)","(2.7, 3.85, 3.625)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.1236363636363635)","(21.0, 34.0, 29.0)"
11-01-2023 15:17:47.945345,"(4.0, 5.4, 5.314285714285714)","(61.0, 95.0, 75.0)","(10.0, 12.0, 10.541666666666666)","(2.7, 3.85, 3.625)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.1236363636363635)","(21.0, 34.0, 29.0)"
11-01-2023 15:17:49.059192,"(4.0, 5.4, 5.066666666666667)","(61.0, 95.0, 75.0)","(10.0, 12.0, 10.542857142857143)","(2.7, 3.85, 3.756666666666667)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.06)","(21.0, 34.0, 29.0)"
11-01-2023 15:17:50.344608,"(4.0, 5.4, 5.233333333333333)","(61.0, 95.0, 75.0)","(10.0, 12.0, 10.542857142857143)","(2.8, 3.85, 3.756666666666667)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.06)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:51.662420,"(4.0, 5.4, 5.233333333333333)","(61.0, 95.0, 75.0)","(10.0, 12.0, 10.542857142857143)","(2.8, 3.85, 3.756666666666667)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.06)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:52.917282,"(4.0, 5.4, 5.233333333333333)","(61.0, 95.0, 75.0)","(10.0, 12.0, 10.542857142857143)","(2.8, 3.85, 3.756666666666667)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.06)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:54.274705,"(4.0, 5.4, 5.233333333333333)","(61.0, 95.0, 86.42857142857143)","(10.0, 12.0, 10.542857142857143)","(2.8, 3.85, 3.756666666666667)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.06)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:55.596503,"(4.0, 5.4, 5.233333333333333)","(61.0, 95.0, 85.0)","(10.0, 12.0, 10.542857142857143)","(2.8, 3.85, 3.756666666666667)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.06)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:56.887096,"(4.0, 5.4, 5.25)","(61.0, 95.0, 86.66666666666667)","(10.0, 12.0, 10.542857142857143)","(2.8, 3.85, 3.756666666666667)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.06)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:58.145625,"(4.0, 5.4, 5.25)","(61.0, 95.0, 86.66666666666667)","(10.0, 12.0, 10.542857142857143)","(2.8, 3.85, 3.756666666666667)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.06)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:17:59.407995,"(4.0, 5.4, 5.25)","(61.0, 95.0, 82.5)","(10.0, 12.0, 10.542857142857143)","(2.8, 3.85, 3.756666666666667)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.06)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:18:00.734484,"(4.0, 5.4, 5.25)","(61.0, 130.0, 92.5)","(10.0, 12.0, 10.542857142857143)","(2.8, 3.85, 3.756666666666667)","(12.0, 21.0, 18.5)","(2.4, 3.2, 3.06)","(21.0, 34.0, 27.076923076923077)"
11-01-2023 15:18:02.051747,"(4.0, 5.4, 5.25)","(61.0, 90.0, 76.0)","(10.0, 12.0, 10.61111111111111)","(2.8, 3.85, 3.6925)","(12.0, 21.0, 19.235294117647058)","(2.4, 3.2, 3.1236363636363635)","(21.0, 34.0, 26.58823529411765)"
11-01-2023 15:18:03.362395,"(4.0, 5.4, 5.285714285714286)","(61.0, 90.0, 84.0)","(10.0, 11.5, 10.61111111111111)","(2.8, 3.85, 3.6925)","(12.0, 21.0, 19.235294117647058)","(2.4, 3.2, 3.1236363636363635)","(21.0, 34.0, 29.0)"
11-01-2023 15:18:04.745750,"(4.0, 5.4, 5.066666666666667)","(61.0, 90.0, 66.66666666666667)","(10.0, 11.5, 10.75)","(2.8, 3.85, 3.756666666666667)","(12.0, 21.0, 19.235294117647058)","(2.4, 3.2, 3.06)","(21.0, 34.0, 29.0)"
11-01-2023 15:18:06.060971,"(4.0, 5.4, 5.066666666666667)","(61.0, 90.0, 84.0)","(10.0, 11.5, 10.75)","(2.8, 3.85, 3.756666666666667)","(12.0, 21.0, 19.235294117647058)","(2.4, 3.2, 3.06)","(21.0, 34.0, 29.0)"
11-01-2023 15:18:07.342229,"(4.0, 5.4, 5.066666666666667)","(61.0, 90.0, 84.0)","(10.0, 11.5, 10.53448275862069)","(2.8, 3.85, 3.6925)","(12.0, 21.0, 19.235294117647058)","(2.4, 3.2, 3.1236363636363635)","(21.0, 34.0, 29.263157894736842)"
11-01-2023 15:18:08.705505,"(4.0, 5.4, 5.333333333333334)","(61.0, 90.0, 80.0)","(10.0, 11.5, 10.53448275862069)","(2.8, 3.85, 3.6925)","(12.0, 21.0, 19.235294117647058)","(2.4, 3.2, 3.1236363636363635)","(21.0, 34.0, 29.263157894736842)"
11-01-2023 15:18:09.898751,"(4.0, 5.4, 5.285714285714286)","(61.0, 90.0, 83.33333333333334)","(10.0, 11.5, 10.53448275862069)","(2.8, 3.85, 3.6736842105263157)","(12.0, 21.0, 19.235294117647058)","(2.4, 3.2, 3.06)","(21.0, 34.0, 29.263157894736842)"
11-01-2023 15:18:11.198821,"(4.0, 5.4, 5.285714285714286)","(61.0, 90.0, 80.0)","(10.0, 11.5, 10.53448275862069)","(2.8, 3.8, 3.7199999999999998)","(12.0, 21.0, 19.235294117647058)","(2.4, 3.2, 3.1236363636363635)","(21.0, 34.0, 29.263157894736842)"
11-01-2023 15:18:12.436665,"(4.0, 5.4, 5.333333333333334)","(61.0, 90.0, 80.0)","(10.0, 11.5, 10.53448275862069)","(2.8, 3.8, 3.7199999999999998)","(12.0, 21.0, 19.235294117647058)","(2.4, 3.2, 3.1236363636363635)","(21.0, 34.0, 29.263157894736842)"
