,Zulu Rufus,Awesome Orson,Blink You Lose,Teragram Finale,Robell Magic,King Cujo
10-01-2023 20:16:42.874931,"(31.0, 430.0, 376.6666666666667)","(13.0, 75.0, 71.9375)","(2.15, 2.44, 2.3733333333333335)","(8.0, 12.0, 11.1)","(2.2, 2.52, 2.5)","(7.5, 25.0, 23.434782608695652)"
10-01-2023 20:16:43.799285,"(31.0, 430.0, 326.66666666666663)","(13.0, 75.0, 71.9375)","(2.15, 2.44, 2.3733333333333335)","(8.0, 12.0, 11.1)","(2.2, 2.52, 2.44)","(7.5, 25.0, 23.434782608695652)"
10-01-2023 20:16:44.698066,"(31.0, 430.0, 378.3333333333333)","(13.0, 75.0, 71.9375)","(2.15, 2.44, 2.314782608695652)","(8.0, 12.0, 11.1)","(2.2, 2.52, 2.44)","(7.5, 25.0, 23.434782608695652)"
10-01-2023 20:16:45.678714,"(31.0, 430.0, 280.0)","(13.0, 75.0, 71.9375)","(2.15, 2.44, 2.314782608695652)","(8.0, 12.0, 11.1)","(2.2, 2.52, 2.44)","(7.5, 25.0, 23.434782608695652)"
10-01-2023 20:16:46.570000,"(31.0, 350.0, 292.5)","(13.0, 75.0, 71.9375)","(2.15, 2.44, 2.314782608695652)","(8.0, 12.0, 11.1)","(2.2, 2.52, 2.44)","(7.5, 25.0, 23.56)"
10-01-2023 20:16:47.422587,"(31.0, 350.0, 306.0)","(13.0, 75.0, 71.9375)","(2.15, 2.44, 2.323)","(8.0, 12.0, 11.1)","(2.2, 2.52, 2.44)","(7.5, 25.0, 23.56)"
10-01-2023 20:16:48.412585,"(31.0, 350.0, 306.0)","(13.0, 75.0, 71.9375)","(2.15, 2.44, 2.323)","(8.0, 12.0, 11.1)","(2.2, 2.52, 2.44)","(7.5, 25.0, 23.56)"
10-01-2023 20:16:49.392177,"(31.0, 350.0, 306.0)","(13.0, 75.0, 71.9375)","(2.15, 2.44, 2.323)","(8.0, 12.0, 11.1)","(2.2, 2.52, 2.44)","(7.5, 25.0, 23.56)"
10-01-2023 20:16:50.366219,"(31.0, 350.0, 306.0)","(13.0, 75.0, 71.9375)","(2.15, 2.44, 2.323)","(8.0, 12.0, 11.1)","(2.2, 2.52, 2.373333333333333)","(7.5, 25.0, 23.56)"
10-01-2023 20:16:51.347422,"(31.0, 350.0, 306.0)","(13.0, 75.0, 71.9375)","(2.15, 2.44, 2.323)","(8.0, 12.0, 11.1)","(2.2, 2.52, 2.369411764705882)","(7.5, 25.0, 23.56)"
10-01-2023 20:16:52.277271,"(31.0, 350.0, 306.0)","(13.0, 75.0, 71.9375)","(2.15, 2.44, 2.323)","(8.0, 12.0, 11.1)","(2.2, 2.52, 2.395)","(7.5, 25.0, 23.56)"
10-01-2023 20:16:53.226844,"(31.0, 350.0, 306.0)","(13.0, 75.0, 71.9375)","(2.15, 2.44, 2.323)","(8.0, 12.0, 11.1)","(2.2, 2.5, 2.395)","(7.5, 25.0, 23.56)"
10-01-2023 20:16:54.097393,"(31.0, 350.0, 306.0)","(13.0, 75.0, 72.42105263157895)","(2.15, 2.44, 2.323)","(8.0, 12.0, 11.1)","(2.2, 2.5, 2.3649999999999998)","(7.5, 25.0, 23.56)"
10-01-2023 20:16:54.969516,"(31.0, 350.0, 306.0)","(13.0, 75.0, 67.0)","(2.15, 2.44, 2.3593103448275863)","(8.0, 12.0, 11.1)","(2.2, 2.5, 2.3517647058823528)","(7.5, 25.0, 23.615384615384617)"
10-01-2023 20:16:55.971935,"(31.0, 350.0, 306.0)","(13.0, 75.0, 67.33333333333334)","(2.15, 2.44, 2.3593103448275863)","(8.0, 12.0, 11.1)","(2.2, 2.5, 2.3517647058823528)","(7.5, 25.0, 23.615384615384617)"
10-01-2023 20:16:56.989087,"(31.0, 350.0, 306.0)","(13.0, 75.0, 52.5)","(2.15, 2.44, 2.3593103448275863)","(8.0, 12.0, 11.1)","(2.2, 2.5, 2.3649999999999998)","(7.5, 25.0, 23.615384615384617)"
10-01-2023 20:16:57.960401,"(31.0, 350.0, 313.3333333333333)","(13.0, 75.0, 52.5)","(2.15, 2.44, 2.3593103448275863)","(8.0, 12.0, 11.1)","(2.2, 2.44, 2.3649999999999998)","(7.5, 25.0, 23.615384615384617)"
10-01-2023 20:16:58.861590,"(31.0, 350.0, 295.0)","(13.0, 75.0, 52.5)","(2.15, 2.44, 2.3593103448275863)","(8.0, 12.0, 11.1)","(2.2, 2.44, 2.3527272727272726)","(7.5, 25.0, 23.615384615384617)"
10-01-2023 20:16:59.741575,"(31.0, 350.0, 280.0)","(13.0, 75.0, 70.9090909090909)","(2.15, 2.44, 2.3593103448275863)","(8.0, 12.0, 11.1)","(2.2, 2.44, 2.376)","(7.5, 25.0, 23.615384615384617)"
10-01-2023 20:17:00.688595,"(31.0, 350.0, 280.0)","(13.0, 75.0, 54.5)","(2.15, 2.44, 2.3593103448275863)","(8.0, 12.0, 11.314285714285713)","(2.2, 2.44, 2.376)","(7.5, 25.0, 22.789473684210527)"
10-01-2023 20:17:01.621783,"(31.0, 440.0, 340.0)","(13.0, 75.0, 42.2)","(2.15, 2.44, 2.3593103448275863)","(8.0, 12.0, 11.2)","(2.2, 2.44, 2.3899999999999997)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:02.567859,"(31.0, 440.0, 295.0)","(13.0, 70.0, 60.526315789473685)","(2.15, 2.44, 2.3593103448275863)","(8.0, 12.0, 11.2)","(2.2, 2.44, 2.376)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:03.558573,"(31.0, 440.0, 295.0)","(13.0, 60.0, 56.75)","(2.15, 2.44, 2.369090909090909)","(8.0, 12.0, 11.2)","(2.2, 2.44, 2.404)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:04.455918,"(31.0, 440.0, 295.0)","(13.0, 55.0, 53.599999999999994)","(2.15, 2.44, 2.369090909090909)","(8.0, 12.0, 11.2)","(2.2, 2.44, 2.404)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:05.384710,"(31.0, 440.0, 295.0)","(13.0, 50.0, 48.0)","(2.15, 2.44, 2.353333333333333)","(8.0, 12.0, 11.242105263157894)","(2.2, 2.38, 2.3527272727272726)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:06.316261,"(31.0, 440.0, 343.33333333333337)","(13.0, 48.0, 47.06666666666666)","(2.15, 2.44, 2.353333333333333)","(8.0, 12.0, 11.242105263157894)","(2.2, 2.38, 2.3527272727272726)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:07.179051,"(31.0, 440.0, 343.33333333333337)","(13.0, 48.0, 43.33333333333333)","(2.15, 2.44, 2.353333333333333)","(8.0, 12.0, 11.242105263157894)","(2.2, 2.38, 2.3527272727272726)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:08.154983,"(31.0, 440.0, 343.33333333333337)","(13.0, 46.0, 44.5)","(2.15, 2.44, 2.353333333333333)","(8.0, 12.0, 10.350000000000001)","(2.2, 2.38, 2.3527272727272726)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:09.160752,"(31.0, 440.0, 343.33333333333337)","(13.0, 46.0, 43.88235294117647)","(2.15, 2.44, 2.353333333333333)","(8.0, 12.0, 10.350000000000001)","(2.2, 2.38, 2.3527272727272726)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:10.125282,"(31.0, 450.0, 353.33333333333337)","(13.0, 46.0, 44.2)","(2.15, 2.44, 2.353333333333333)","(8.0, 12.0, 10.350000000000001)","(2.2, 2.38, 2.3527272727272726)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:11.067874,"(31.0, 350.0, 286.6666666666667)","(13.0, 46.0, 44.2)","(2.15, 2.44, 2.353333333333333)","(8.0, 12.0, 10.350000000000001)","(2.2, 2.38, 2.3628571428571425)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:12.018913,"(31.0, 350.0, 286.6666666666667)","(13.0, 46.0, 44.2)","(2.15, 2.44, 2.3904761904761904)","(8.0, 12.0, 11.2)","(2.2, 2.42, 2.3628571428571425)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:12.962471,"(31.0, 350.0, 260.0)","(13.0, 46.0, 44.2)","(2.15, 2.44, 2.3904761904761904)","(8.0, 12.0, 11.2)","(2.2, 2.42, 2.3628571428571425)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:13.875322,"(31.0, 350.0, 235.0)","(13.0, 46.0, 44.2)","(2.15, 2.44, 2.3772413793103446)","(8.0, 12.0, 11.2)","(2.2, 2.42, 2.3745454545454545)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:14.750020,"(31.0, 350.0, 273.33333333333337)","(13.0, 46.0, 44.2)","(2.15, 2.44, 2.3772413793103446)","(8.0, 12.0, 11.2)","(2.2, 2.42, 2.3745454545454545)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:15.665179,"(31.0, 350.0, 273.33333333333337)","(13.0, 46.0, 44.2)","(2.15, 2.44, 2.3772413793103446)","(8.0, 12.0, 11.2)","(2.2, 2.42, 2.3745454545454545)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:16.652860,"(31.0, 350.0, 273.33333333333337)","(13.0, 46.0, 38.5)","(2.15, 2.44, 2.3772413793103446)","(8.0, 12.0, 11.2)","(2.2, 2.42, 2.3745454545454545)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:17.702341,"(31.0, 350.0, 240.0)","(13.0, 46.0, 38.5)","(2.15, 2.44, 2.3772413793103446)","(8.0, 12.0, 10.350000000000001)","(2.2, 2.42, 2.3527272727272726)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:18.589364,"(31.0, 350.0, 240.0)","(13.0, 46.0, 38.5)","(2.15, 2.44, 2.353333333333333)","(8.0, 12.0, 10.350000000000001)","(2.2, 2.38, 2.3527272727272726)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:19.491090,"(31.0, 350.0, 240.0)","(13.0, 46.0, 43.5)","(2.15, 2.44, 2.4295652173913043)","(8.0, 12.0, 10.114285714285716)","(2.2, 2.38, 2.3527272727272726)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:20.423527,"(31.0, 350.0, 240.0)","(13.0, 46.0, 43.5)","(2.15, 2.44, 2.4299999999999997)","(8.0, 12.0, 10.114285714285716)","(2.2, 2.38, 2.3527272727272726)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:21.369410,"(31.0, 350.0, 240.0)","(13.0, 46.0, 43.5)","(2.15, 2.44, 2.4299999999999997)","(8.0, 12.0, 10.114285714285716)","(2.2, 2.38, 2.3527272727272726)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:22.417869,"(31.0, 350.0, 240.0)","(13.0, 46.0, 44.18181818181818)","(2.15, 2.44, 2.4273684210526314)","(8.0, 12.0, 11.2)","(2.2, 2.38, 2.3527272727272726)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:23.382595,"(31.0, 350.0, 240.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.4273684210526314)","(8.0, 12.0, 11.2)","(2.2, 2.38, 2.3527272727272726)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:24.346112,"(31.0, 350.0, 240.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.4273684210526314)","(8.0, 12.0, 11.2)","(2.2, 2.38, 2.3527272727272726)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:25.371074,"(31.0, 350.0, 240.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.4273684210526314)","(8.0, 12.0, 10.971428571428572)","(2.2, 2.46, 2.3714285714285714)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:26.389605,"(31.0, 350.0, 245.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.4273684210526314)","(8.0, 12.0, 10.971428571428572)","(2.2, 2.44, 2.3649999999999998)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:27.347180,"(31.0, 400.0, 270.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.4273684210526314)","(8.0, 12.0, 10.971428571428572)","(2.2, 2.44, 2.3649999999999998)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:28.225520,"(31.0, 400.0, 270.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.4273684210526314)","(8.0, 12.0, 10.971428571428572)","(2.2, 2.44, 2.3649999999999998)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:29.166329,"(31.0, 400.0, 270.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.4273684210526314)","(8.0, 12.0, 10.971428571428572)","(2.2, 2.44, 2.3899999999999997)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:30.159053,"(31.0, 400.0, 270.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.4273684210526314)","(8.0, 12.0, 10.971428571428572)","(2.2, 2.44, 2.3899999999999997)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:31.186737,"(31.0, 400.0, 270.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.4273684210526314)","(8.0, 12.0, 10.971428571428572)","(2.2, 2.44, 2.425)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:32.173759,"(31.0, 400.0, 270.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.4273684210526314)","(8.0, 12.0, 10.971428571428572)","(2.2, 2.46, 2.3666666666666667)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:33.184467,"(31.0, 400.0, 270.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.4273684210526314)","(8.0, 12.0, 10.971428571428572)","(2.2, 2.46, 2.3666666666666667)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:34.222484,"(31.0, 400.0, 270.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.4273684210526314)","(8.0, 12.0, 10.971428571428572)","(2.2, 2.46, 2.3666666666666667)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:35.196290,"(31.0, 400.0, 270.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.4273684210526314)","(8.0, 12.0, 10.971428571428572)","(2.2, 2.46, 2.3666666666666667)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:36.181813,"(31.0, 400.0, 275.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.428)","(8.0, 12.0, 10.971428571428572)","(2.2, 2.46, 2.3666666666666667)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:37.119894,"(31.0, 400.0, 275.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.428)","(8.0, 12.0, 10.971428571428572)","(2.2, 2.46, 2.3666666666666667)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:38.006005,"(31.0, 410.0, 170.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.428)","(8.0, 12.0, 10.971428571428572)","(2.2, 2.46, 2.3428571428571425)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:38.953171,"(31.0, 350.0, 240.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.428)","(8.0, 12.0, 11.2)","(2.2, 2.4, 2.3636363636363633)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:39.940749,"(31.0, 350.0, 240.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.428)","(8.0, 12.0, 11.2)","(2.2, 2.4, 2.3636363636363633)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:40.953765,"(31.0, 350.0, 273.33333333333337)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.428)","(8.0, 12.0, 11.2)","(2.2, 2.4, 2.3636363636363633)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:41.859672,"(31.0, 350.0, 240.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.428)","(8.0, 12.0, 11.2)","(2.2, 2.4, 2.3636363636363633)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:42.771307,"(31.0, 350.0, 240.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.428)","(8.0, 12.0, 11.2)","(2.2, 2.4, 2.3636363636363633)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:43.722340,"(31.0, 350.0, 240.0)","(13.0, 70.0, 65.75)","(2.15, 2.44, 2.428)","(8.0, 12.0, 11.2)","(2.2, 2.4, 2.3636363636363633)","(7.5, 23.0, 22.789473684210527)"
10-01-2023 20:17:44.604563,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.44, 2.428)","(8.5, 12.0, 11.2)","(2.2, 2.4, 2.3636363636363633)","(8.0, 23.0, 22.789473684210527)"
10-01-2023 20:17:45.553914,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.44, 2.428)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.42, 2.3485714285714283)","(8.0, 23.0, 22.789473684210527)"
10-01-2023 20:17:46.434810,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.44, 2.428)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.42, 2.3485714285714283)","(8.0, 23.0, 22.789473684210527)"
10-01-2023 20:17:47.427803,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.44, 2.428)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.42, 2.3485714285714283)","(8.0, 23.0, 22.789473684210527)"
10-01-2023 20:17:48.367741,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.44, 2.428)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.42, 2.38875)","(8.0, 23.0, 22.75)"
10-01-2023 20:17:49.240325,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.44, 2.428)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.42, 2.38875)","(8.0, 23.0, 22.75)"
10-01-2023 20:17:50.175998,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.44, 2.428)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.42, 2.393684210526316)","(8.0, 23.0, 22.75)"
10-01-2023 20:17:51.095553,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.44, 2.4228571428571426)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.42, 2.413333333333333)","(8.0, 23.0, 22.692307692307693)"
10-01-2023 20:17:52.016693,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.44, 2.4228571428571426)","(8.5, 12.0, 11.2)","(2.2, 2.48, 2.423157894736842)","(8.0, 23.0, 22.692307692307693)"
10-01-2023 20:17:52.904896,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.44, 2.4228571428571426)","(8.5, 12.0, 11.2)","(2.2, 2.46, 2.423157894736842)","(8.0, 23.0, 22.692307692307693)"
10-01-2023 20:17:53.850852,"(31.0, 410.0, 170.0)","(14.0, 70.0, 65.75)","(2.2, 2.44, 2.4228571428571426)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.46, 2.41)","(8.0, 23.0, 22.692307692307693)"
10-01-2023 20:17:54.738012,"(31.0, 400.0, 265.0)","(14.0, 70.0, 65.75)","(2.2, 2.44, 2.4228571428571426)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.44, 2.41)","(8.0, 23.0, 22.692307692307693)"
10-01-2023 20:17:55.643478,"(31.0, 400.0, 265.0)","(14.0, 70.0, 65.75)","(2.2, 2.44, 2.4228571428571426)","(8.5, 12.0, 11.2)","(2.2, 2.44, 2.356)","(8.0, 23.0, 22.692307692307693)"
10-01-2023 20:17:56.561243,"(31.0, 400.0, 265.0)","(14.0, 70.0, 65.75)","(2.2, 2.44, 2.3899999999999997)","(8.5, 12.0, 11.2)","(2.2, 2.44, 2.36)","(8.0, 23.0, 22.692307692307693)"
10-01-2023 20:17:57.529357,"(31.0, 400.0, 265.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.3589473684210525)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.44, 2.36)","(8.0, 23.0, 22.692307692307693)"
10-01-2023 20:17:58.536784,"(31.0, 410.0, 170.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.3589473684210525)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.44, 2.369411764705882)","(8.0, 23.0, 22.692307692307693)"
10-01-2023 20:17:59.471150,"(31.0, 410.0, 170.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.3589473684210525)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.44, 2.3666666666666667)","(8.0, 23.0, 22.692307692307693)"
10-01-2023 20:18:00.422258,"(31.0, 410.0, 170.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.3589473684210525)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.4, 2.3666666666666667)","(8.0, 23.0, 22.692307692307693)"
10-01-2023 20:18:01.353889,"(31.0, 410.0, 170.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.3589473684210525)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.4, 2.3666666666666667)","(8.0, 23.0, 22.692307692307693)"
10-01-2023 20:18:02.276836,"(31.0, 400.0, 265.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.3589473684210525)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.4, 2.3666666666666667)","(8.0, 23.0, 22.692307692307693)"
10-01-2023 20:18:03.223695,"(31.0, 410.0, 170.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.3589473684210525)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.4, 2.3666666666666667)","(8.0, 23.0, 22.692307692307693)"
10-01-2023 20:18:04.073384,"(31.0, 400.0, 265.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.3589473684210525)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.4, 2.3666666666666667)","(8.0, 23.0, 22.692307692307693)"
10-01-2023 20:18:05.031086,"(31.0, 400.0, 265.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.3589473684210525)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.4, 2.3666666666666667)","(8.0, 23.0, 22.692307692307693)"
10-01-2023 20:18:05.981974,"(31.0, 400.0, 265.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.3589473684210525)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.4, 2.3527272727272726)","(8.0, 23.0, 22.692307692307693)"
10-01-2023 20:18:06.976424,"(31.0, 400.0, 265.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.3589473684210525)","(8.5, 12.0, 10.971428571428572)","(2.2, 2.38, 2.3527272727272726)","(8.0, 23.0, 22.65)"
10-01-2023 20:18:07.916628,"(31.0, 410.0, 170.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.3589473684210525)","(8.5, 12.0, 11.2)","(2.2, 2.38, 2.3527272727272726)","(8.0, 23.0, 22.65)"
10-01-2023 20:18:08.806366,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.3589473684210525)","(8.5, 12.0, 11.2)","(2.2, 2.38, 2.3527272727272726)","(8.0, 23.0, 22.68181818181818)"
10-01-2023 20:18:09.789737,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.3589473684210525)","(8.5, 12.0, 11.2)","(2.2, 2.38, 2.3527272727272726)","(8.0, 23.0, 22.68181818181818)"
10-01-2023 20:18:10.701002,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.3589473684210525)","(8.5, 12.0, 11.2)","(2.2, 2.38, 2.3527272727272726)","(8.0, 23.0, 22.68181818181818)"
10-01-2023 20:18:11.587598,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.3589473684210525)","(8.5, 12.0, 11.2)","(2.2, 2.38, 2.3527272727272726)","(8.0, 23.0, 22.68181818181818)"
10-01-2023 20:18:12.485155,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.376)","(8.5, 12.0, 10.666666666666666)","(2.2, 2.38, 2.341176470588235)","(8.0, 23.0, 22.68181818181818)"
10-01-2023 20:18:13.441284,"(31.0, 350.0, 273.33333333333337)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.4)","(8.5, 12.0, 10.5)","(2.2, 2.44, 2.3636363636363633)","(8.0, 23.0, 22.68181818181818)"
10-01-2023 20:18:14.343027,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.4)","(8.5, 12.0, 10.5)","(2.2, 2.4, 2.3636363636363633)","(8.0, 23.0, 22.68181818181818)"
10-01-2023 20:18:15.236578,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.4)","(8.5, 12.0, 10.5)","(2.2, 2.4, 2.3636363636363633)","(8.0, 23.0, 22.68181818181818)"
10-01-2023 20:18:16.136163,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.4)","(8.5, 12.0, 10.5)","(2.2, 2.4, 2.3636363636363633)","(8.0, 23.0, 22.68181818181818)"
10-01-2023 20:18:17.166850,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.4)","(8.5, 12.0, 10.5)","(2.2, 2.4, 2.3636363636363633)","(8.0, 23.0, 22.68181818181818)"
10-01-2023 20:18:18.157904,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.4)","(8.5, 12.0, 10.5)","(2.2, 2.4, 2.3636363636363633)","(8.0, 23.0, 22.68181818181818)"
10-01-2023 20:18:19.024747,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.46, 2.4)","(8.5, 12.0, 10.5)","(2.2, 2.4, 2.3636363636363633)","(8.0, 23.0, 22.68181818181818)"
10-01-2023 20:18:19.951751,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.48, 2.433333333333333)","(8.5, 12.0, 10.5)","(2.2, 2.4, 2.3909090909090907)","(8.0, 23.0, 22.68181818181818)"
10-01-2023 20:18:20.905726,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.48, 2.433333333333333)","(8.5, 12.0, 10.5)","(2.2, 2.4, 2.3899999999999997)","(8.0, 23.0, 22.68181818181818)"
10-01-2023 20:18:21.946812,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.5, 2.38)","(8.5, 12.0, 10.5)","(2.2, 2.4, 2.3899999999999997)","(8.0, 23.0, 22.68181818181818)"
10-01-2023 20:18:22.829496,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.5, 2.38)","(8.5, 12.0, 10.5)","(2.2, 2.4, 2.3899999999999997)","(8.0, 23.0, 22.68181818181818)"
10-01-2023 20:18:23.664251,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.5, 2.38)","(8.5, 12.0, 10.5)","(2.2, 2.4, 2.3899999999999997)","(8.0, 23.0, 22.68181818181818)"
10-01-2023 20:18:24.580456,"(31.0, 350.0, 240.0)","(14.0, 70.0, 65.75)","(2.2, 2.5, 2.38)","(8.5, 12.0, 10.5)","(2.2, 2.42, 2.398181818181818)","(8.0, 23.0, 22.68181818181818)"
