,Wedding Night,Just One Good One Nz,Looks Just Right,Keayang Sponge Bob,Bella Godiva,Todays Hero,Trioli,Chang,Man Of Action Nz,Tulhurst Cuddles
06-01-2023 13:18:31.941209,"(71.0, 170.0, 152.0)","(6.0, 99999, 99990)","(2.4, 3.35, 3.159642857142857)","(5.5, 6.2, 5.825)","(10.0, 15.0, 13.428571428571429)","(26.0, 50.0, 42.5)","(19.0, 27.0, 24.428571428571427)","(81.0, 150.0, 136.66666666666666)","(18.0, 99999, 99990)","(4.2, 5.3, 5.2272727272727275)"
06-01-2023 13:18:33.584142,"(71.0, 170.0, 152.0)","(6.0, 99999, 99990)","(2.4, 3.35, 3.1472)","(5.5, 6.2, 5.825)","(10.0, 13.5, 13.428571428571429)","(26.0, 50.0, 42.5)","(19.0, 27.0, 25.333333333333332)","(81.0, 150.0, 137.69230769230768)","(18.0, 99999, 99990)","(4.2, 5.3, 5.2272727272727275)"
06-01-2023 13:18:34.972645,"(71.0, 170.0, 152.0)","(6.0, 99999, 99990)","(2.4, 3.35, 3.138571428571429)","(5.5, 6.2, 5.825)","(10.0, 13.5, 13.428571428571429)","(26.0, 50.0, 42.5)","(17.0, 27.0, 24.857142857142858)","(81.0, 150.0, 140.0)","(18.0, 99999, 99990)","(4.2, 5.3, 5.246666666666666)"
06-01-2023 13:18:36.415905,"(71.0, 170.0, 152.0)","(6.0, 99999, 99990)","(2.4, 3.35, 3.1992592592592595)","(5.5, 6.2, 5.825)","(10.0, 13.5, 13.428571428571429)","(26.0, 50.0, 42.5)","(17.0, 27.0, 24.857142857142858)","(81.0, 150.0, 140.0)","(18.0, 99999, 99990)","(4.2, 5.3, 5.246666666666666)"
06-01-2023 13:18:37.886347,"(71.0, 170.0, 152.0)","(6.0, 99999, 99990)","(2.4, 3.35, 3.419230769230769)","(5.5, 6.2, 5.8)","(10.0, 13.5, 13.428571428571429)","(26.0, 50.0, 38.0)","(17.0, 27.0, 24.857142857142858)","(81.0, 150.0, 156.66666666666666)","(18.0, 99999, 99990)","(4.2, 5.3, 5.246666666666666)"
06-01-2023 13:18:39.277088,"(71.0, 170.0, 152.0)","(6.0, 99999, 99990)","(2.4, 3.45, 3.183333333333333)","(5.5, 6.0, 5.811111111111111)","(10.0, 13.5, 13.944444444444445)","(26.0, 50.0, 44.0)","(17.0, 27.0, 25.636363636363637)","(81.0, 180.0, 150.0)","(18.0, 99999, 99990)","(4.2, 5.3, 5.2)"
06-01-2023 13:18:40.653090,"(71.0, 170.0, 140.0)","(6.0, 99999, 99990)","(2.45, 3.25, 3.1754285714285713)","(5.5, 6.2, 5.9714285714285715)","(10.0, 14.5, 14.0)","(26.0, 50.0, 44.0)","(17.0, 27.0, 25.636363636363637)","(81.0, 180.0, 152.0)","(18.0, 99999, 99990)","(4.2, 5.3, 5.2)"
06-01-2023 13:18:41.982380,"(71.0, 170.0, 146.0)","(6.0, 99999, 99990)","(2.45, 3.25, 3.170909090909091)","(5.5, 6.2, 6.033333333333333)","(10.0, 14.5, 14.5)","(26.0, 50.0, 44.0)","(17.0, 27.0, 25.636363636363637)","(81.0, 200.0, 160.0)","(18.0, 99999, 99990)","(4.2, 5.4, 5.137499999999999)"
06-01-2023 13:18:43.511904,"(71.0, 170.0, 146.0)","(6.0, 99999, 99990)","(2.5, 3.2, 3.168)","(4.8, 6.2, 6.023529411764706)","(11.0, 15.0, 14.0)","(26.0, 50.0, 46.8)","(17.0, 27.0, 25.636363636363637)","(81.0, 200.0, 160.0)","(18.0, 99999, 99990)","(4.2, 5.4, 5.275)"
06-01-2023 13:18:44.921893,"(71.0, 170.0, 146.0)","(6.0, 99999, 99990)","(2.5, 3.2, 2.9812962962962963)","(4.8, 6.2, 5.836363636363636)","(11.0, 14.5, 14.2)","(26.0, 50.0, 46.8)","(17.0, 27.0, 25.636363636363637)","(81.0, 200.0, 160.0)","(18.0, 99999, 99990)","(4.2, 5.4, 5.166666666666666)"
06-01-2023 13:18:46.323807,"(71.0, 170.0, 146.0)","(6.0, 99999, 99990)","(2.5, 3.0, 2.9812962962962963)","(4.8, 6.4, 5.836363636363636)","(11.0, 14.5, 14.285714285714285)","(26.0, 50.0, 47.33333333333333)","(17.0, 27.0, 24.0)","(81.0, 200.0, 160.0)","(18.0, 99999, 99990)","(4.2, 5.4, 5.276923076923077)"
06-01-2023 13:18:47.699497,"(71.0, 170.0, 146.0)","(6.0, 99999, 99990)","(2.5, 3.0, 3.074375)","(4.8, 6.4, 5.828571428571428)","(11.0, 14.5, 14.285714285714285)","(26.0, 50.0, 47.33333333333333)","(17.0, 27.0, 25.2)","(81.0, 200.0, 160.0)","(18.0, 99999, 99990)","(4.2, 5.3, 5.276923076923077)"
06-01-2023 13:18:49.090570,"(71.0, 170.0, 146.0)","(6.0, 99999, 99990)","(2.5, 3.1, 2.980327868852459)","(4.8, 6.4, 5.871698113207548)","(11.0, 14.5, 13.8)","(26.0, 50.0, 47.33333333333333)","(17.0, 27.0, 28.0)","(81.0, 200.0, 160.0)","(18.0, 99999, 99990)","(4.2, 5.3, 5.27)"
06-01-2023 13:18:50.344133,"(71.0, 170.0, 146.0)","(6.0, 99999, 99990)","(2.5, 3.0, 2.980327868852459)","(4.8, 6.4, 5.84)","(11.0, 14.0, 13.8)","(26.0, 50.0, 47.33333333333333)","(17.0, 30.0, 26.4)","(81.0, 200.0, 160.0)","(18.0, 99999, 99990)","(4.2, 5.3, 5.2823529411764705)"
06-01-2023 13:18:51.613958,"(71.0, 170.0, 146.0)","(6.0, 99999, 99990)","(2.5, 3.0, 2.980327868852459)","(4.8, 6.4, 5.818867924528302)","(11.0, 14.0, 13.8)","(26.0, 50.0, 45.333333333333336)","(17.0, 30.0, 25.5)","(81.0, 200.0, 160.0)","(18.0, 99999, 99990)","(4.2, 5.3, 5.266666666666667)"
06-01-2023 13:18:52.961815,"(71.0, 170.0, 156.66666666666666)","(6.0, 99999, 99990)","(2.5, 3.0, 2.980327868852459)","(4.8, 6.4, 5.828571428571428)","(11.0, 14.0, 14.333333333333334)","(26.0, 50.0, 45.333333333333336)","(17.0, 30.0, 25.5)","(81.0, 190.0, 167.5)","(18.0, 99999, 99990)","(4.2, 5.3, 5.266666666666667)"
06-01-2023 13:18:54.327680,"(71.0, 180.0, 163.33333333333334)","(6.0, 99999, 99990)","(2.5, 3.0, 2.980327868852459)","(4.8, 6.4, 5.828571428571428)","(11.0, 14.5, 14.454545454545455)","(26.0, 50.0, 45.333333333333336)","(17.0, 30.0, 25.5)","(81.0, 190.0, 167.5)","(18.0, 99999, 99990)","(4.2, 5.3, 5.266666666666667)"
06-01-2023 13:18:55.625681,"(71.0, 180.0, 163.33333333333334)","(6.0, 99999, 99990)","(2.5, 3.0, 2.980327868852459)","(4.8, 6.4, 5.826086956521739)","(11.0, 14.5, 14.454545454545455)","(26.0, 50.0, 45.333333333333336)","(17.0, 30.0, 26.0)","(81.0, 190.0, 167.5)","(18.0, 99999, 99990)","(4.2, 5.3, 5.266666666666667)"
06-01-2023 13:18:57.023666,"(71.0, 180.0, 163.33333333333334)","(6.0, 99999, 99990)","(2.5, 3.0, 2.980327868852459)","(4.8, 6.4, 5.921739130434783)","(11.0, 14.5, 14.421052631578947)","(26.0, 50.0, 45.333333333333336)","(17.0, 30.0, 24.166666666666668)","(81.0, 190.0, 167.5)","(18.0, 99999, 99990)","(4.2, 5.3, 5.266666666666667)"
06-01-2023 13:18:58.426671,"(71.0, 180.0, 163.33333333333334)","(6.0, 99999, 99990)","(2.5, 3.0, 2.980327868852459)","(4.8, 6.4, 5.930303030303031)","(11.0, 14.5, 13.9)","(26.0, 50.0, 45.333333333333336)","(17.0, 30.0, 24.0)","(81.0, 190.0, 167.5)","(18.0, 99999, 99990)","(4.2, 5.3, 5.2749999999999995)"
06-01-2023 13:18:59.881079,"(71.0, 180.0, 163.33333333333334)","(6.0, 99999, 99990)","(2.5, 3.0, 2.980329218106996)","(4.8, 6.4, 5.930303030303031)","(11.0, 14.0, 13.9)","(26.0, 50.0, 45.333333333333336)","(17.0, 30.0, 26.5)","(81.0, 190.0, 167.5)","(18.0, 99999, 99990)","(4.2, 5.3, 5.2749999999999995)"
06-01-2023 13:19:01.598260,"(71.0, 180.0, 163.33333333333334)","(6.0, 99999, 99990)","(2.5, 3.0, 2.9803305785123966)","(4.8, 6.4, 6.141772151898734)","(11.0, 14.0, 13.9)","(26.0, 50.0, 45.333333333333336)","(17.0, 30.0, 26.25)","(81.0, 190.0, 167.5)","(18.0, 99999, 99990)","(4.2, 5.3, 5.2749999999999995)"
06-01-2023 13:19:03.258127,"(71.0, 180.0, 163.33333333333334)","(6.0, 99999, 99990)","(2.5, 3.0, 2.9296703296703295)","(4.8, 6.4, 6.089655172413793)","(11.0, 14.0, 14.44)","(26.0, 50.0, 46.0)","(17.0, 30.0, 25.666666666666668)","(81.0, 190.0, 167.5)","(18.0, 99999, 99990)","(4.2, 5.3, 5.2972222222222225)"
06-01-2023 13:19:04.630517,"(71.0, 180.0, 163.33333333333334)","(6.0, 99999, 99990)","(2.5, 3.0, 2.929705882352941)","(4.8, 6.4, 6.207692307692308)","(11.0, 14.5, 14.44)","(26.0, 50.0, 46.0)","(17.0, 29.0, 26.0)","(81.0, 190.0, 171.66666666666669)","(18.0, 99999, 99990)","(4.2, 5.3, 5.279999999999999)"
06-01-2023 13:19:06.050468,"(71.0, 180.0, 167.5)","(6.0, 99999, 99990)","(2.5, 3.0, 2.970485436893204)","(4.8, 6.4, 6.172727272727273)","(11.0, 14.5, 14.428571428571429)","(26.0, 50.0, 46.0)","(17.0, 29.0, 26.0)","(81.0, 180.0, 171.66666666666669)","(18.0, 99999, 99990)","(4.2, 5.3, 5.297959183673469)"
06-01-2023 13:19:07.408923,"(71.0, 180.0, 171.42857142857144)","(6.0, 99999, 99990)","(2.5, 3.0, 3.0027777777777778)","(4.8, 6.4, 6.1000000000000005)","(11.0, 14.5, 14.214285714285714)","(26.0, 50.0, 46.0)","(17.0, 29.0, 27.285714285714285)","(81.0, 180.0, 167.5)","(18.0, 99999, 99990)","(4.2, 5.3, 5.35483870967742)"
06-01-2023 13:19:08.672055,"(71.0, 180.0, 171.42857142857144)","(6.0, 99999, 99990)","(2.5, 3.05, 3.0011111111111113)","(4.8, 6.4, 6.1000000000000005)","(11.0, 14.5, 13.8125)","(26.0, 50.0, 41.42857142857143)","(17.0, 29.0, 25.0)","(81.0, 180.0, 167.5)","(18.0, 99999, 99990)","(4.2, 5.4, 5.3500000000000005)"
06-01-2023 13:19:09.947548,"(71.0, 180.0, 150.0)","(6.0, 99999, 99990)","(2.5, 3.1, 3.063846153846154)","(4.8, 6.4, 6.204347826086957)","(11.0, 14.5, 13.857142857142858)","(26.0, 50.0, 42.0)","(17.0, 28.0, 23.0)","(81.0, 180.0, 167.5)","(18.0, 99999, 99990)","(4.2, 5.4, 5.35483870967742)"
06-01-2023 13:19:11.354577,"(71.0, 180.0, 150.0)","(6.0, 99999, 99990)","(2.5, 3.1, 3.0643410852713178)","(4.8, 6.4, 6.204347826086957)","(11.0, 14.5, 14.23076923076923)","(26.0, 48.0, 44.0)","(18.0, 28.0, 26.714285714285715)","(81.0, 180.0, 157.5)","(18.0, 99999, 99990)","(4.2, 5.4, 5.36271186440678)"
06-01-2023 13:19:12.722384,"(71.0, 170.0, 162.85714285714286)","(6.0, 99999, 99990)","(2.5, 3.1, 3.0338235294117646)","(4.8, 6.4, 6.133333333333334)","(11.0, 15.0, 15.372340425531915)","(26.0, 48.0, 45.23076923076923)","(18.0, 28.0, 26.714285714285715)","(81.0, 180.0, 153.33333333333334)","(18.0, 99999, 99990)","(4.2, 5.4, 5.36271186440678)"
06-01-2023 13:19:14.135898,"(71.0, 170.0, 162.85714285714286)","(6.0, 99999, 99990)","(2.5, 3.1, 3.0683098591549296)","(4.8, 6.4, 6.133333333333334)","(11.0, 15.5, 15.372340425531915)","(26.0, 48.0, 45.23076923076923)","(18.0, 28.0, 26.714285714285715)","(81.0, 180.0, 150.0)","(18.0, 99999, 99990)","(4.2, 5.4, 5.36271186440678)"
06-01-2023 13:19:15.525594,"(71.0, 170.0, 160.0)","(6.0, 99999, 99990)","(2.5, 3.1, 2.966943396226415)","(4.8, 6.4, 6.326530612244898)","(11.0, 15.5, 15.372340425531915)","(26.0, 48.0, 44.0)","(18.0, 28.0, 26.714285714285715)","(81.0, 180.0, 146.66666666666666)","(18.0, 99999, 99990)","(4.2, 5.4, 5.36271186440678)"
06-01-2023 13:19:16.915253,"(71.0, 170.0, 160.0)","(6.0, 99999, 99990)","(2.5, 2.98, 2.961153846153846)","(4.8, 6.4, 5.8500000000000005)","(11.0, 15.5, 16.41891891891892)","(26.0, 48.0, 43.714285714285715)","(18.0, 28.0, 25.6)","(81.0, 180.0, 146.66666666666666)","(18.0, 99999, 99990)","(4.2, 5.4, 5.426436781609195)"
06-01-2023 13:19:18.219807,"(71.0, 170.0, 141.42857142857142)","(6.0, 99999, 99990)","(2.5, 2.98, 2.9712)","(4.8, 6.2, 5.9222222222222225)","(11.0, 16.5, 16.317073170731707)","(26.0, 48.0, 43.714285714285715)","(18.0, 28.0, 25.6)","(81.0, 180.0, 138.33333333333334)","(18.0, 99999, 99990)","(4.2, 5.5, 5.4527777777777775)"
06-01-2023 13:19:19.487368,"(71.0, 180.0, 148.75)","(6.0, 99999, 99990)","(2.5, 3.0, 2.962666666666667)","(4.8, 6.2, 5.9222222222222225)","(11.0, 16.5, 16.317073170731707)","(26.0, 48.0, 43.714285714285715)","(18.0, 28.0, 25.6)","(81.0, 180.0, 138.33333333333334)","(18.0, 99999, 99990)","(4.2, 5.5, 5.4527777777777775)"
06-01-2023 13:19:20.750785,"(71.0, 180.0, 148.75)","(6.0, 99999, 99990)","(2.5, 3.0, 2.962666666666667)","(4.8, 6.2, 5.9222222222222225)","(11.0, 16.5, 16.317073170731707)","(26.0, 48.0, 43.714285714285715)","(18.0, 28.0, 25.6)","(81.0, 180.0, 138.33333333333334)","(18.0, 99999, 99990)","(4.2, 5.5, 5.452112676056338)"
06-01-2023 13:19:22.029155,"(71.0, 180.0, 148.75)","(6.0, 99999, 99990)","(2.5, 3.0, 2.962666666666667)","(4.8, 6.2, 5.783333333333333)","(11.0, 16.5, 16.384615384615383)","(26.0, 48.0, 43.714285714285715)","(18.0, 28.0, 26.636363636363637)","(81.0, 180.0, 138.33333333333334)","(18.0, 99999, 99990)","(4.2, 5.5, 5.452112676056338)"
06-01-2023 13:19:23.481609,"(71.0, 180.0, 173.75)","(6.0, 99999, 99990)","(2.5, 3.0, 2.976)","(4.8, 5.9, 5.83)","(11.0, 16.5, 16.384615384615383)","(26.0, 48.0, 43.714285714285715)","(18.0, 28.0, 26.636363636363637)","(81.0, 180.0, 138.33333333333334)","(18.0, 99999, 99990)","(4.2, 5.5, 5.421875)"
06-01-2023 13:19:24.773726,"(71.0, 180.0, 173.75)","(6.0, 99999, 99990)","(2.5, 3.0, 2.9869565217391303)","(4.8, 5.9, 5.836842105263158)","(11.0, 16.5, 16.384615384615383)","(26.0, 48.0, 43.714285714285715)","(18.0, 28.0, 26.636363636363637)","(81.0, 180.0, 138.33333333333334)","(18.0, 99999, 99990)","(4.2, 5.5, 5.421875)"
06-01-2023 13:19:26.034542,"(71.0, 180.0, 173.75)","(6.0, 99999, 99990)","(2.5, 3.0, 2.9869565217391303)","(4.8, 5.9, 5.836842105263158)","(11.0, 16.5, 16.384615384615383)","(26.0, 48.0, 43.714285714285715)","(18.0, 28.0, 26.636363636363637)","(81.0, 180.0, 138.33333333333334)","(18.0, 99999, 99990)","(4.2, 5.5, 5.421875)"
06-01-2023 13:19:27.292638,"(71.0, 180.0, 173.75)","(6.0, 99999, 99990)","(2.5, 3.0, 2.9779999999999998)","(4.8, 5.9, 5.966666666666667)","(11.0, 16.5, 16.40909090909091)","(26.0, 48.0, 46.666666666666664)","(18.0, 28.0, 26.857142857142858)","(81.0, 180.0, 140.0)","(18.0, 99999, 99990)","(4.2, 5.5, 5.495)"
06-01-2023 13:19:28.555381,"(71.0, 180.0, 173.75)","(6.0, 99999, 99990)","(2.5, 3.05, 2.849655172413793)","(4.8, 6.0, 6.007692307692308)","(11.0, 16.5, 16.152173913043477)","(26.0, 50.0, 55.14285714285714)","(18.0, 28.0, 29.4)","(81.0, 180.0, 155.0)","(18.0, 99999, 99990)","(4.2, 5.5, 5.548484848484848)"
06-01-2023 13:19:29.960853,"(71.0, 180.0, 178.70967741935485)","(6.0, 99999, 99990)","(2.5, 2.98, 2.898961038961039)","(4.8, 6.2, 6.007692307692308)","(11.0, 17.0, 16.303571428571427)","(26.0, 65.0, 52.45454545454545)","(18.0, 30.0, 28.5)","(81.0, 180.0, 155.0)","(18.0, 99999, 99990)","(4.2, 5.6, 5.532)"
06-01-2023 13:19:31.338824,"(71.0, 180.0, 178.70967741935485)","(6.0, 99999, 99990)","(2.5, 2.98, 2.7487179487179487)","(4.8, 6.2, 6.021428571428571)","(11.0, 17.0, 16.303571428571427)","(26.0, 65.0, 52.45454545454545)","(18.0, 30.0, 28.5)","(81.0, 180.0, 155.0)","(18.0, 99999, 99990)","(4.2, 5.6, 5.548484848484848)"
06-01-2023 13:19:32.664117,"(71.0, 180.0, 178.70967741935485)","(6.0, 99999, 99990)","(2.5, 2.8, 2.7487179487179487)","(4.8, 6.2, 6.0)","(11.0, 17.0, 16.303571428571427)","(26.0, 65.0, 52.45454545454545)","(18.0, 30.0, 26.25)","(81.0, 180.0, 155.0)","(18.0, 99999, 99990)","(4.2, 5.6, 5.548484848484848)"
06-01-2023 13:19:33.918541,"(71.0, 180.0, 178.70967741935485)","(6.0, 99999, 99990)","(2.5, 2.8, 2.7487179487179487)","(4.8, 6.2, 6.0)","(11.0, 17.0, 16.303571428571427)","(26.0, 65.0, 52.45454545454545)","(18.0, 32.0, 26.214285714285715)","(81.0, 180.0, 155.0)","(18.0, 99999, 99990)","(4.2, 5.6, 5.548484848484848)"
06-01-2023 13:19:35.135701,"(71.0, 180.0, 178.70967741935485)","(6.0, 99999, 99990)","(2.5, 2.8, 2.7483478260869565)","(4.8, 6.2, 5.912)","(11.0, 17.0, 16.4)","(26.0, 65.0, 52.45454545454545)","(18.0, 32.0, 26.24)","(81.0, 180.0, 155.0)","(18.0, 99999, 99990)","(4.2, 5.6, 5.548484848484848)"
06-01-2023 13:19:36.398189,"(71.0, 170.0, 169.03225806451613)","(6.0, 99999, 99990)","(2.5, 2.84, 2.784444444444444)","(4.8, 6.2, 5.912)","(11.0, 17.0, 16.4)","(26.0, 65.0, 52.45454545454545)","(18.0, 32.0, 27.333333333333332)","(81.0, 180.0, 155.0)","(18.0, 99999, 99990)","(4.2, 5.6, 5.548484848484848)"
06-01-2023 13:19:37.566242,"(71.0, 170.0, 169.03225806451613)","(6.0, 99999, 99990)","(2.5, 2.84, 2.784444444444444)","(4.8, 6.2, 5.912)","(11.0, 17.0, 16.4)","(26.0, 65.0, 52.45454545454545)","(18.0, 32.0, 27.333333333333332)","(81.0, 180.0, 155.0)","(18.0, 99999, 99990)","(4.2, 5.6, 5.524242424242424)"
06-01-2023 13:19:38.784170,"(71.0, 170.0, 169.03225806451613)","(6.0, 99999, 99990)","(2.45, 2.84, 2.839459459459459)","(4.8, 6.2, 6.004347826086956)","(11.0, 17.0, 16.464285714285715)","(26.0, 65.0, 52.45454545454545)","(18.0, 32.0, 27.058823529411764)","(81.0, 180.0, 155.0)","(19.0, 99999, 99990)","(4.4, 5.6, 5.689795918367347)"
06-01-2023 13:19:40.112662,"(71.0, 180.0, 178.70967741935485)","(6.0, 99999, 99990)","(2.45, 2.84, 2.8394495412844036)","(4.8, 6.2, 5.935294117647059)","(11.0, 17.0, 16.464285714285715)","(26.0, 65.0, 52.45454545454545)","(18.0, 32.0, 27.058823529411764)","(81.0, 180.0, 155.0)","(19.0, 99999, 99990)","(4.4, 5.7, 5.689795918367347)"
06-01-2023 13:19:41.352276,"(71.0, 170.0, 169.03225806451613)","(6.0, 99999, 99990)","(2.45, 2.84, 2.839441860465116)","(4.8, 6.2, 5.75)","(11.0, 17.0, 16.464285714285715)","(26.0, 65.0, 57.0)","(18.0, 32.0, 26.4)","(81.0, 180.0, 155.0)","(19.0, 99999, 99990)","(4.4, 5.7, 5.690196078431373)"
06-01-2023 13:19:42.679095,"(71.0, 170.0, 169.03225806451613)","(6.0, 99999, 99990)","(2.45, 2.84, 2.836)","(4.8, 6.2, 5.75)","(11.0, 17.0, 16.464285714285715)","(26.0, 60.0, 56.4)","(18.0, 32.0, 26.75)","(81.0, 180.0, 95.12578616352201)","(19.0, 99999, 99990)","(4.4, 5.7, 5.688888888888889)"
06-01-2023 13:19:43.990602,"(71.0, 180.0, 178.70967741935485)","(6.0, 99999, 99990)","(2.45, 2.84, 2.8394339622641507)","(4.8, 6.2, 5.825)","(11.0, 17.0, 16.464285714285715)","(26.0, 60.0, 56.4)","(18.0, 32.0, 26.75)","(81.0, 100.0, 128.75)","(19.0, 99999, 99990)","(4.4, 5.7, 5.688888888888889)"
06-01-2023 13:19:45.277636,"(71.0, 170.0, 169.03225806451613)","(6.0, 99999, 99990)","(2.45, 2.84, 2.8394339622641507)","(4.8, 6.2, 5.825)","(11.0, 17.0, 16.464285714285715)","(26.0, 60.0, 56.4)","(18.0, 32.0, 26.75)","(81.0, 140.0, 128.75)","(19.0, 99999, 99990)","(4.4, 5.7, 5.683333333333334)"
06-01-2023 13:19:46.612268,"(71.0, 170.0, 178.70967741935485)","(6.0, 99999, 99990)","(2.45, 2.84, 2.8558260869565215)","(4.8, 6.2, 5.825)","(11.0, 17.0, 16.464285714285715)","(26.0, 60.0, 56.4)","(18.0, 32.0, 26.75)","(81.0, 140.0, 128.75)","(19.0, 99999, 99990)","(4.4, 5.7, 5.7555555555555555)"
06-01-2023 13:19:47.917918,"(71.0, 180.0, 178.70967741935485)","(6.0, 99999, 99990)","(2.45, 2.86, 2.838378378378378)","(4.8, 6.2, 5.930434782608695)","(11.0, 17.0, 16.444444444444443)","(26.0, 60.0, 56.4)","(18.0, 32.0, 26.75)","(81.0, 140.0, 127.5)","(19.0, 99999, 99990)","(4.4, 5.8, 5.7555555555555555)"
06-01-2023 13:19:49.260273,"(71.0, 170.0, 169.03225806451613)","(6.0, 99999, 99990)","(2.45, 2.84, 2.838371040723982)","(4.8, 6.0, 5.741176470588235)","(11.0, 17.0, 16.35)","(26.0, 60.0, 56.4)","(18.0, 32.0, 26.75)","(81.0, 140.0, 105.0)","(19.0, 99999, 99990)","(4.4, 5.8, 5.752941176470588)"
06-01-2023 13:19:50.622629,"(71.0, 170.0, 169.03225806451613)","(6.0, 99999, 99990)","(2.45, 2.84, 2.8327999999999998)","(4.8, 6.0, 5.868)","(11.0, 17.0, 16.333333333333332)","(26.0, 60.0, 58.0)","(18.0, 32.0, 27.2)","(71.0, 140.0, 105.0)","(19.0, 99999, 99990)","(4.4, 5.8, 5.309142857142857)"
06-01-2023 13:19:51.932948,"(71.0, 170.0, 169.03225806451613)","(6.0, 99999, 99990)","(2.45, 2.84, 2.8552)","(4.8, 6.0, 5.87)","(11.0, 17.0, 16.089285714285715)","(26.0, 60.0, 58.72727272727273)","(18.0, 32.0, 27.03448275862069)","(71.0, 130.0, 105.0)","(19.0, 99999, 99990)","(4.4, 5.5, 5.341666666666667)"
06-01-2023 13:19:53.161369,"(71.0, 170.0, 169.03225806451613)","(6.0, 99999, 99990)","(2.45, 2.86, 2.8249999999999997)","(4.8, 6.2, 5.966666666666667)","(11.0, 17.0, 16.454545454545453)","(26.0, 65.0, 58.0)","(18.0, 32.0, 27.625)","(71.0, 130.0, 105.0)","(19.0, 99999, 99990)","(4.4, 5.4, 5.268421052631579)"
06-01-2023 13:19:54.386604,"(71.0, 170.0, 169.03225806451613)","(6.0, 99999, 99990)","(2.45, 2.84, 2.7747517730496454)","(4.8, 6.2, 6.1)","(11.0, 17.0, 16.25)","(26.0, 60.0, 58.25)","(18.0, 32.0, 28.4)","(71.0, 130.0, 107.77777777777777)","(19.0, 99999, 99990)","(4.4, 5.3, 5.235714285714286)"
06-01-2023 13:19:55.702797,"(71.0, 170.0, 169.03225806451613)","(6.0, 99999, 99990)","(2.45, 2.76, 2.7435714285714288)","(4.8, 6.2, 6.1)","(11.0, 17.0, 16.61111111111111)","(26.0, 60.0, 58.25)","(18.0, 32.0, 28.4)","(71.0, 130.0, 107.77777777777777)","(19.0, 99999, 99990)","(4.4, 5.3, 5.304225352112676)"
06-01-2023 13:19:56.967037,"(71.0, 170.0, 169.03225806451613)","(6.0, 99999, 99990)","(2.45, 2.72, 2.7166769230769234)","(4.8, 6.2, 6.037837837837838)","(11.0, 17.0, 16.833333333333332)","(26.0, 60.0, 60.61538461538461)","(18.0, 32.0, 26.833333333333332)","(71.0, 130.0, 106.0)","(19.0, 99999, 99990)","(4.4, 5.4, 5.522222222222222)"
06-01-2023 13:19:58.278071,"(71.0, 170.0, 168.92857142857142)","(6.0, 99999, 99990)","(2.45, 2.72, 2.7166769230769234)","(4.8, 6.2, 6.048936170212766)","(11.0, 17.0, 16.7)","(26.0, 65.0, 62.07692307692308)","(18.0, 27.0, 26.5)","(71.0, 130.0, 114.0)","(19.0, 99999, 99990)","(4.4, 5.6, 5.591666666666667)"
06-01-2023 13:19:59.496668,"(71.0, 170.0, 168.92857142857142)","(6.0, 99999, 99990)","(2.45, 2.7, 2.66)","(4.8, 6.4, 6.2821428571428575)","(11.0, 17.5, 17.26923076923077)","(26.0, 65.0, 59.93333333333334)","(18.0, 27.0, 25.8)","(71.0, 120.0, 114.0)","(19.0, 99999, 99990)","(4.4, 5.6, 5.631428571428572)"
06-01-2023 13:20:00.711955,"(71.0, 180.0, 173.93939393939394)","(6.0, 99999, 99990)","(2.45, 2.66, 2.653529411764706)","(4.8, 6.4, 6.2821428571428575)","(11.0, 17.5, 17.26923076923077)","(26.0, 65.0, 62.07692307692308)","(18.0, 27.0, 25.4)","(71.0, 120.0, 115.0)","(19.0, 99999, 99990)","(4.4, 5.7, 5.611111111111112)"
06-01-2023 13:20:01.893927,"(71.0, 180.0, 173.93939393939394)","(6.0, 99999, 99990)","(2.45, 2.68, 2.653529411764706)","(4.8, 6.4, 6.384)","(11.0, 17.5, 17.32)","(26.0, 65.0, 61.83333333333333)","(18.0, 26.0, 24.6)","(71.0, 120.0, 115.0)","(19.0, 99999, 99990)","(4.4, 5.7, 5.5777777777777775)"
06-01-2023 13:20:03.084127,"(71.0, 170.0, 168.9655172413793)","(6.0, 99999, 99990)","(2.45, 2.68, 2.6695652173913045)","(4.8, 6.4, 6.387096774193549)","(11.0, 17.5, 17.32)","(26.0, 65.0, 62.888888888888886)","(18.0, 25.0, 23.5)","(71.0, 120.0, 114.0)","(19.0, 99999, 99990)","(4.4, 5.6, 5.557142857142857)"
06-01-2023 13:20:04.325873,"(71.0, 170.0, 168.9655172413793)","(6.0, 99999, 99990)","(2.4, 2.68, 2.676)","(4.8, 6.6, 6.377142857142857)","(11.0, 17.5, 17.1)","(26.0, 65.0, 57.2)","(18.0, 24.0, 23.5)","(71.0, 120.0, 114.0)","(20.0, 99999, 99990)","(4.4, 5.6, 5.511111111111111)"
06-01-2023 13:20:05.540709,"(71.0, 170.0, 168.9655172413793)","(6.0, 99999, 99990)","(2.4, 2.68, 2.6747826086956525)","(4.8, 6.6, 6.397402597402597)","(11.0, 17.5, 17.1)","(26.0, 60.0, 57.2)","(18.0, 24.0, 23.5)","(71.0, 120.0, 114.0)","(20.0, 99999, 99990)","(4.4, 5.6, 5.414285714285715)"
