,Bandit Butch,Turbulence,Star Present,Start Packing,Nangar Molly,Apollos Fire,Rocking Jewel
09-01-2023 18:33:24.511176,"(2.25, 2.62, 2.606086956521739)","(41.0, 100.0, 78.125)","(11.0, 17.0, 16.01923076923077)","(3.6, 4.5, 4.4958620689655175)","(3.3, 3.9, 3.8764150943396225)","(13.0, 24.0, 22.235294117647058)","(51.0, 120.0, 125.0)"
09-01-2023 18:33:25.559586,"(2.25, 2.62, 2.606086956521739)","(41.0, 100.0, 77.77777777777777)","(11.0, 17.0, 16.01923076923077)","(3.6, 4.5, 4.491891891891892)","(3.3, 3.9, 3.8764150943396225)","(13.0, 24.0, 22.235294117647058)","(51.0, 130.0, 121.66666666666667)"
09-01-2023 18:33:26.604823,"(2.25, 2.62, 2.606086956521739)","(41.0, 100.0, 86.66666666666667)","(11.0, 17.0, 16.01923076923077)","(3.6, 4.5, 4.4958620689655175)","(3.3, 3.9, 3.8764150943396225)","(13.0, 24.0, 22.235294117647058)","(51.0, 130.0, 121.42857142857143)"
09-01-2023 18:33:27.674672,"(2.25, 2.62, 2.604)","(41.0, 100.0, 73.33333333333333)","(11.0, 17.0, 16.142857142857142)","(3.6, 4.5, 4.491891891891892)","(3.3, 3.9, 3.8764150943396225)","(13.0, 24.0, 22.235294117647058)","(51.0, 130.0, 121.42857142857143)"
09-01-2023 18:33:28.767667,"(2.25, 2.62, 2.604)","(41.0, 100.0, 76.0)","(11.0, 17.0, 16.01923076923077)","(3.6, 4.5, 4.498601398601399)","(3.3, 3.9, 3.8764150943396225)","(13.0, 24.0, 22.235294117647058)","(51.0, 130.0, 121.42857142857143)"
09-01-2023 18:33:29.840743,"(2.25, 2.62, 2.604)","(41.0, 100.0, 80.0)","(11.0, 17.0, 16.01923076923077)","(3.6, 4.5, 4.498601398601399)","(3.3, 3.9, 3.8764150943396225)","(13.0, 24.0, 22.235294117647058)","(51.0, 130.0, 121.42857142857143)"
09-01-2023 18:33:30.872737,"(2.25, 2.62, 2.5742857142857143)","(41.0, 100.0, 87.36842105263158)","(11.0, 17.0, 16.01923076923077)","(3.6, 4.5, 4.564596273291925)","(3.3, 3.9, 3.8764150943396225)","(13.0, 24.0, 24.666666666666668)","(51.0, 130.0, 123.33333333333333)"
09-01-2023 18:33:31.924264,"(2.25, 2.58, 2.572)","(41.0, 100.0, 76.0)","(11.0, 17.0, 16.01923076923077)","(3.6, 4.6, 4.5696202531645564)","(3.3, 3.9, 3.8764150943396225)","(13.0, 26.0, 23.53846153846154)","(51.0, 130.0, 121.42857142857143)"
09-01-2023 18:33:32.926641,"(2.25, 2.58, 2.569375)","(41.0, 100.0, 85.88235294117646)","(11.0, 17.0, 16.01923076923077)","(3.6, 4.6, 4.5696202531645564)","(3.3, 3.9, 3.8764150943396225)","(13.0, 27.0, 23.28)","(51.0, 130.0, 121.42857142857143)"
09-01-2023 18:33:33.954461,"(2.25, 2.58, 2.569375)","(41.0, 100.0, 73.33333333333333)","(11.0, 17.0, 16.01923076923077)","(3.6, 4.6, 4.566249999999999)","(3.3, 3.9, 3.891111111111111)","(13.0, 26.0, 23.28)","(51.0, 130.0, 121.42857142857143)"
09-01-2023 18:33:35.013424,"(2.25, 2.58, 2.569375)","(41.0, 100.0, 73.33333333333333)","(11.0, 17.0, 16.01923076923077)","(3.6, 4.6, 4.483333333333333)","(3.3, 3.9, 3.891111111111111)","(13.0, 26.0, 23.454545454545453)","(51.0, 130.0, 123.33333333333333)"
09-01-2023 18:33:36.050343,"(2.25, 2.58, 2.545)","(41.0, 100.0, 80.0)","(11.0, 17.0, 16.01923076923077)","(3.6, 4.7, 4.490909090909091)","(3.3, 3.9, 3.891111111111111)","(13.0, 26.0, 23.454545454545453)","(51.0, 130.0, 121.42857142857143)"
09-01-2023 18:33:37.094135,"(2.25, 2.58, 2.5485714285714285)","(41.0, 100.0, 85.88235294117646)","(11.0, 17.0, 15.96551724137931)","(3.6, 4.7, 4.539285714285715)","(3.3, 3.9, 3.8901234567901235)","(13.0, 26.0, 23.454545454545453)","(51.0, 130.0, 121.42857142857143)"
09-01-2023 18:33:38.159335,"(2.25, 2.58, 2.5438709677419356)","(41.0, 100.0, 76.0)","(11.0, 17.0, 15.96551724137931)","(3.6, 4.7, 4.557142857142857)","(3.3, 3.9, 3.946)","(13.0, 26.0, 23.454545454545453)","(51.0, 130.0, 121.42857142857143)"
09-01-2023 18:33:39.150547,"(2.25, 2.5, 2.461197604790419)","(41.0, 100.0, 86.66666666666667)","(11.0, 17.0, 15.96551724137931)","(3.6, 4.7, 4.557142857142857)","(3.3, 3.95, 3.9478260869565216)","(13.0, 26.0, 23.529411764705884)","(51.0, 130.0, 118.75)"
09-01-2023 18:33:40.188641,"(2.25, 2.5, 2.480714285714286)","(41.0, 100.0, 77.77777777777777)","(11.0, 17.0, 16.01923076923077)","(3.6, 4.7, 4.566666666666666)","(3.3, 4.0, 3.9478260869565216)","(13.0, 26.0, 23.45)","(51.0, 130.0, 118.75)"
09-01-2023 18:33:41.248486,"(2.25, 2.46, 2.4505882352941177)","(41.0, 100.0, 77.77777777777777)","(11.0, 17.0, 16.264705882352942)","(3.6, 4.6, 4.523529411764706)","(3.3, 4.1, 4.091428571428572)","(13.0, 26.0, 25.11764705882353)","(51.0, 130.0, 118.75)"
09-01-2023 18:33:42.283700,"(2.25, 2.46, 2.4407407407407407)","(41.0, 100.0, 82.22222222222223)","(11.0, 16.5, 16.264705882352942)","(3.6, 4.6, 4.523529411764706)","(3.3, 4.2, 4.08)","(13.0, 26.0, 25.314285714285713)","(51.0, 130.0, 118.75)"
09-01-2023 18:33:43.367292,"(2.2, 2.46, 2.4504)","(41.0, 100.0, 82.22222222222223)","(11.0, 16.5, 15.981481481481481)","(3.6, 4.6, 4.495238095238095)","(3.3, 4.1, 4.084)","(13.0, 26.0, 25.314285714285713)","(51.0, 130.0, 118.75)"
09-01-2023 18:33:44.405809,"(2.2, 2.46, 2.4516666666666667)","(41.0, 100.0, 82.22222222222223)","(11.0, 16.5, 15.763157894736842)","(3.6, 4.5, 4.584)","(3.3, 4.1, 4.140540540540541)","(13.0, 26.0, 25.314285714285713)","(51.0, 130.0, 118.0)"
09-01-2023 18:33:45.462197,"(2.2, 2.46, 2.4516666666666667)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.5, 15.833333333333334)","(3.6, 4.6, 4.569230769230769)","(3.3, 4.2, 4.140540540540541)","(13.0, 26.0, 25.314285714285713)","(51.0, 130.0, 118.0)"
09-01-2023 18:33:46.505963,"(2.2, 2.46, 2.447142857142857)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.75)","(3.6, 4.6, 4.56875)","(3.3, 4.2, 4.116666666666667)","(13.0, 26.0, 26.46153846153846)","(51.0, 130.0, 118.0)"
09-01-2023 18:33:47.581398,"(2.2, 2.46, 2.4466666666666668)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.166666666666666)","(3.6, 4.6, 4.56875)","(3.3, 4.2, 4.116666666666667)","(13.0, 28.0, 26.857142857142858)","(51.0, 130.0, 118.0)"
09-01-2023 18:33:48.659576,"(2.2, 2.46, 2.451304347826087)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 14.875)","(3.6, 4.6, 4.5125)","(3.3, 4.2, 4.116666666666667)","(13.0, 28.0, 26.6)","(51.0, 130.0, 112.0)"
09-01-2023 18:33:49.727013,"(2.2, 2.48, 2.472)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 14.875)","(3.6, 4.5, 4.39448275862069)","(3.3, 4.2, 4.109090909090909)","(13.0, 28.0, 25.652173913043477)","(51.0, 130.0, 113.63636363636364)"
09-01-2023 18:33:50.815339,"(2.2, 2.52, 2.492)","(41.0, 100.0, 77.77777777777777)","(11.0, 17.0, 15.409090909090908)","(3.6, 4.4, 4.39448275862069)","(3.3, 4.2, 4.129032258064516)","(13.0, 26.0, 23.625)","(51.0, 130.0, 118.0)"
09-01-2023 18:33:51.966970,"(2.2, 2.52, 2.510588235294118)","(41.0, 100.0, 77.77777777777777)","(11.0, 17.0, 15.307692307692308)","(3.6, 4.4, 4.473076923076923)","(3.3, 4.2, 4.078947368421052)","(13.0, 24.0, 22.166666666666668)","(51.0, 130.0, 122.0)"
09-01-2023 18:33:53.066341,"(2.2, 2.6, 2.533333333333333)","(41.0, 100.0, 78.125)","(11.0, 17.0, 15.307692307692308)","(3.6, 4.5, 4.473076923076923)","(3.3, 4.1, 4.08)","(13.0, 23.0, 22.217391304347828)","(51.0, 130.0, 122.0)"
09-01-2023 18:33:54.126252,"(2.2, 2.6, 2.586153846153846)","(41.0, 100.0, 77.77777777777777)","(11.0, 17.0, 15.380952380952381)","(3.6, 4.5, 4.483941605839416)","(3.3, 4.1, 4.08)","(13.0, 23.0, 21.2)","(51.0, 130.0, 122.0)"
09-01-2023 18:33:55.155743,"(2.2, 2.6, 2.59)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.571428571428571)","(3.6, 4.5, 4.483941605839416)","(3.3, 4.1, 4.08)","(13.0, 22.0, 21.2)","(51.0, 130.0, 122.0)"
09-01-2023 18:33:56.143753,"(2.2, 2.6, 2.586666666666667)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.066666666666666)","(3.6, 4.5, 4.452173913043478)","(3.3, 4.1, 4.148148148148148)","(13.0, 22.0, 21.2)","(51.0, 130.0, 87.14285714285714)"
09-01-2023 18:33:57.156916,"(2.2, 2.6, 2.586666666666667)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.066666666666666)","(3.6, 4.5, 4.4)","(3.3, 4.2, 4.161111111111111)","(13.0, 22.0, 21.2)","(51.0, 130.0, 119.0909090909091)"
09-01-2023 18:33:58.128497,"(2.2, 2.52, 2.502801302931596)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.066666666666666)","(3.6, 4.4, 4.394029850746269)","(3.3, 4.2, 4.110344827586207)","(13.0, 22.0, 21.285714285714285)","(51.0, 130.0, 119.0909090909091)"
09-01-2023 18:33:59.162491,"(2.2, 2.52, 2.5002214022140223)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.066666666666666)","(3.6, 4.7, 4.665517241379311)","(3.3, 4.2, 4.088888888888889)","(13.0, 22.0, 20.375)","(51.0, 130.0, 119.0909090909091)"
09-01-2023 18:34:00.193210,"(2.2, 2.52, 2.5005797101449274)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.066666666666666)","(3.6, 4.7, 4.646341463414634)","(3.3, 4.2, 4.114285714285715)","(13.0, 21.0, 19.916666666666668)","(51.0, 130.0, 119.0909090909091)"
09-01-2023 18:34:01.286089,"(2.2, 2.5, 2.4883333333333333)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.066666666666666)","(3.6, 4.7, 4.615384615384616)","(3.3, 4.2, 4.148148148148148)","(13.0, 20.0, 19.916666666666668)","(51.0, 130.0, 119.0909090909091)"
09-01-2023 18:34:02.389651,"(2.2, 2.5, 2.492608695652174)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.052631578947368)","(3.6, 4.7, 4.611475409836066)","(3.3, 4.2, 4.1421052631578945)","(13.0, 20.0, 19.916666666666668)","(51.0, 130.0, 112.5)"
09-01-2023 18:34:03.502758,"(2.2, 2.52, 2.500716845878136)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.052631578947368)","(3.6, 4.7, 4.611475409836066)","(3.3, 4.2, 4.027586206896552)","(13.0, 20.0, 19.75)","(51.0, 120.0, 105.0)"
09-01-2023 18:34:04.618140,"(2.2, 2.5, 2.4916831683168317)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.052631578947368)","(3.6, 4.7, 4.611475409836066)","(3.3, 4.2, 4.027586206896552)","(13.0, 20.0, 19.75)","(51.0, 130.0, 114.0909090909091)"
09-01-2023 18:34:05.708899,"(2.2, 2.5, 2.499506172839506)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.052631578947368)","(3.6, 4.7, 4.671428571428572)","(3.3, 4.2, 4.144)","(13.0, 20.0, 19.75)","(51.0, 130.0, 119.0625)"
09-01-2023 18:34:06.762703,"(2.2, 2.5, 2.4994594594594592)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.052631578947368)","(3.6, 4.7, 4.671428571428572)","(3.3, 4.2, 4.087804878048781)","(13.0, 20.0, 19.75)","(51.0, 130.0, 119.0625)"
09-01-2023 18:34:07.872082,"(2.15, 2.5, 2.4904166666666665)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.052631578947368)","(3.6, 4.7, 4.6454545454545455)","(3.3, 4.2, 4.095833333333333)","(13.0, 20.0, 19.9)","(51.0, 130.0, 113.33333333333333)"
09-01-2023 18:34:08.938117,"(2.15, 2.5, 2.466641509433962)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.052631578947368)","(3.6, 4.7, 4.671428571428572)","(3.3, 4.2, 4.095833333333333)","(13.0, 20.0, 19.9)","(51.0, 130.0, 113.33333333333333)"
09-01-2023 18:34:09.979931,"(2.15, 2.5, 2.464920634920635)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.052631578947368)","(3.6, 4.7, 4.6454545454545455)","(3.3, 4.2, 4.14375)","(13.0, 20.0, 19.9)","(51.0, 130.0, 113.33333333333333)"
09-01-2023 18:34:11.030183,"(2.15, 2.5, 2.4633195020746887)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.052631578947368)","(3.6, 4.7, 4.671428571428572)","(3.3, 4.2, 4.171428571428572)","(13.0, 20.0, 19.9)","(51.0, 130.0, 113.33333333333333)"
09-01-2023 18:34:12.044755,"(2.15, 2.5, 2.4666115702479336)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.052631578947368)","(3.6, 4.7, 4.671428571428572)","(3.3, 4.2, 4.105882352941177)","(13.0, 20.0, 19.583333333333332)","(51.0, 130.0, 113.33333333333333)"
09-01-2023 18:34:13.078821,"(2.15, 2.5, 2.4666115702479336)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.052631578947368)","(3.6, 4.7, 4.6454545454545455)","(3.3, 4.2, 4.189473684210527)","(13.0, 21.0, 19.583333333333332)","(51.0, 130.0, 113.33333333333333)"
09-01-2023 18:34:14.142597,"(2.15, 2.5, 2.4666115702479336)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.052631578947368)","(3.6, 4.7, 4.6454545454545455)","(3.3, 4.2, 4.135294117647058)","(13.0, 21.0, 19.583333333333332)","(51.0, 130.0, 113.33333333333333)"
09-01-2023 18:34:15.160760,"(2.15, 2.48, 2.4697297297297296)","(41.0, 100.0, 77.77777777777777)","(11.0, 16.0, 15.052631578947368)","(3.6, 4.7, 4.642857142857142)","(3.3, 4.2, 4.223529411764706)","(13.0, 21.0, 21.6)","(51.0, 130.0, 117.5)"
09-01-2023 18:34:16.228786,"(2.15, 2.36, 2.357607655502392)","(41.0, 100.0, 80.0)","(11.0, 16.0, 15.88888888888889)","(3.6, 4.8, 4.658333333333333)","(3.3, 4.3, 4.229032258064516)","(13.0, 22.0, 22.384615384615383)","(51.0, 130.0, 126.66666666666667)"
09-01-2023 18:34:17.346070,"(2.15, 2.38, 2.3607049345417925)","(41.0, 100.0, 88.88888888888889)","(11.0, 16.0, 15.88888888888889)","(3.6, 4.8, 4.658333333333333)","(3.3, 4.3, 4.361951219512195)","(13.0, 23.0, 22.428571428571427)","(51.0, 130.0, 123.33333333333333)"
09-01-2023 18:34:18.498067,"(2.15, 2.4, 2.39025641025641)","(41.0, 100.0, 93.75)","(11.0, 16.5, 15.59090909090909)","(3.6, 4.7, 4.676923076923077)","(3.3, 4.4, 4.384444444444445)","(13.0, 23.0, 22.428571428571427)","(51.0, 130.0, 120.0)"
09-01-2023 18:34:19.583970,"(2.15, 2.42, 2.400888888888889)","(41.0, 100.0, 93.75)","(11.0, 16.5, 15.59090909090909)","(3.6, 4.7, 4.699999999999999)","(3.3, 4.4, 4.355769230769231)","(13.0, 23.0, 22.428571428571427)","(51.0, 130.0, 113.33333333333333)"
09-01-2023 18:34:20.640665,"(2.15, 2.38, 2.362153846153846)","(41.0, 100.0, 93.75)","(11.0, 16.5, 15.5)","(3.6, 4.8, 4.699999999999999)","(3.3, 4.4, 4.491397849462365)","(13.0, 23.0, 22.428571428571427)","(51.0, 130.0, 107.5)"
09-01-2023 18:34:21.669552,"(2.15, 2.38, 2.3619718309859152)","(41.0, 100.0, 93.75)","(11.0, 15.0, 14.791666666666666)","(3.6, 4.8, 4.711111111111111)","(3.3, 4.5, 4.491208791208791)","(13.0, 23.0, 22.35593220338983)","(51.0, 110.0, 107.0)"
09-01-2023 18:34:22.729443,"(2.15, 2.38, 2.361818181818182)","(41.0, 100.0, 93.33333333333334)","(11.0, 15.0, 14.733333333333333)","(3.6, 4.7, 4.6)","(3.3, 4.5, 4.555769230769231)","(13.0, 23.0, 22.35593220338983)","(51.0, 110.0, 107.0)"
09-01-2023 18:34:23.732317,"(2.15, 2.38, 2.3649999999999998)","(41.0, 100.0, 93.33333333333334)","(11.0, 15.0, 14.733333333333333)","(3.6, 4.6, 4.5472222222222225)","(3.3, 4.6, 4.543362831858407)","(13.0, 23.0, 22.35593220338983)","(51.0, 110.0, 107.1875)"
09-01-2023 18:34:24.718517,"(2.15, 2.38, 2.3649999999999998)","(41.0, 100.0, 91.66666666666666)","(11.0, 15.5, 14.944444444444445)","(3.6, 4.6, 4.556666666666667)","(3.3, 4.6, 4.543362831858407)","(13.0, 23.0, 22.35593220338983)","(51.0, 110.0, 107.1875)"
09-01-2023 18:34:25.791129,"(2.1, 2.38, 2.3714285714285714)","(41.0, 100.0, 90.78947368421052)","(11.0, 15.5, 14.827586206896552)","(3.6, 4.6, 4.556666666666667)","(3.3, 4.6, 4.555769230769231)","(13.0, 23.0, 22.35593220338983)","(51.0, 110.0, 107.1875)"
09-01-2023 18:34:26.791308,"(2.1, 2.38, 2.3588235294117648)","(41.0, 100.0, 90.78947368421052)","(11.0, 15.5, 14.652173913043478)","(3.6, 4.8, 4.629411764705882)","(3.3, 4.6, 4.534285714285714)","(13.0, 23.0, 22.35593220338983)","(51.0, 110.0, 107.1875)"
09-01-2023 18:34:27.839524,"(2.1, 2.38, 2.373720930232558)","(41.0, 100.0, 82.5)","(11.0, 15.5, 14.525)","(3.6, 4.7, 4.614285714285715)","(3.3, 4.6, 4.56)","(13.0, 23.0, 22.35593220338983)","(51.0, 110.0, 107.1875)"
09-01-2023 18:34:28.913253,"(2.1, 2.38, 2.3717241379310345)","(41.0, 100.0, 89.0625)","(11.0, 15.5, 14.525)","(3.6, 4.6, 4.569565217391305)","(3.4, 4.6, 4.567272727272727)","(13.0, 23.0, 22.35593220338983)","(51.0, 110.0, 102.5)"
09-01-2023 18:34:30.006113,"(2.1, 2.38, 2.3568421052631576)","(41.0, 100.0, 90.78947368421052)","(11.0, 15.5, 14.525)","(3.6, 4.7, 4.643478260869565)","(3.4, 4.6, 4.4859813084112155)","(13.0, 23.0, 22.35593220338983)","(51.0, 110.0, 102.5)"
09-01-2023 18:34:31.104257,"(2.1, 2.38, 2.3637037037037034)","(41.0, 100.0, 90.78947368421052)","(11.0, 15.5, 14.525)","(3.6, 4.7, 4.638461538461538)","(3.4, 4.5, 4.486111111111111)","(13.0, 23.0, 22.35593220338983)","(51.0, 110.0, 102.5)"
09-01-2023 18:34:32.213453,"(2.1, 2.36, 2.3509523809523807)","(41.0, 100.0, 90.78947368421052)","(11.0, 15.5, 14.525)","(3.7, 4.7, 4.658620689655172)","(3.4, 4.5, 4.525925925925926)","(14.0, 23.0, 22.35593220338983)","(61.0, 110.0, 102.5)"
09-01-2023 18:34:33.322191,"(2.1, 2.36, 2.3470588235294114)","(41.0, 100.0, 90.78947368421052)","(11.0, 15.5, 14.525)","(3.7, 4.7, 4.76551724137931)","(3.4, 4.6, 4.525925925925926)","(14.0, 23.0, 22.35593220338983)","(61.0, 110.0, 102.5)"
09-01-2023 18:34:34.408358,"(2.1, 2.36, 2.3496969696969696)","(41.0, 95.0, 89.11764705882354)","(11.0, 15.5, 14.85)","(3.7, 4.8, 4.76551724137931)","(3.4, 4.6, 4.4340909090909095)","(14.0, 23.0, 22.235294117647058)","(61.0, 110.0, 102.5)"
09-01-2023 18:34:35.504513,"(2.1, 2.36, 2.3424489795918366)","(41.0, 95.0, 83.88888888888889)","(11.0, 15.5, 14.85)","(3.7, 4.8, 4.72972972972973)","(3.4, 4.5, 4.3161538461538465)","(14.0, 23.0, 23.296296296296298)","(61.0, 110.0, 102.5)"
09-01-2023 18:34:36.679840,"(2.1, 2.34, 2.32463768115942)","(41.0, 95.0, 89.11764705882354)","(11.0, 15.5, 14.879310344827585)","(3.7, 4.8, 4.747619047619048)","(3.4, 4.4, 4.3109375)","(14.0, 24.0, 23.333333333333332)","(61.0, 110.0, 104.0)"
09-01-2023 18:34:37.831128,"(2.1, 2.32, 2.317647058823529)","(41.0, 95.0, 89.11764705882354)","(11.0, 15.5, 14.833333333333334)","(3.7, 4.8, 4.788888888888889)","(3.4, 4.4, 4.308888888888888)","(14.0, 24.0, 22.72)","(61.0, 110.0, 105.9090909090909)"
09-01-2023 18:34:38.981308,"(2.1, 2.34, 2.326904761904762)","(41.0, 95.0, 85.0)","(11.0, 15.5, 14.35)","(3.7, 4.8, 4.7956521739130435)","(3.4, 4.4, 4.308888888888888)","(14.0, 24.0, 22.72)","(61.0, 110.0, 103.57142857142857)"
09-01-2023 18:34:40.131896,"(2.1, 2.36, 2.346373626373626)","(41.0, 95.0, 84.77272727272728)","(11.0, 14.5, 14.2)","(3.7, 4.8, 4.7956521739130435)","(3.4, 4.4, 4.308888888888888)","(14.0, 24.0, 21.84090909090909)","(61.0, 110.0, 101.66666666666667)"
09-01-2023 18:34:41.224321,"(2.1, 2.36, 2.3478)","(51.0, 95.0, 85.625)","(11.0, 14.5, 14.11111111111111)","(3.8, 4.8, 4.7956521739130435)","(3.5, 4.4, 4.308888888888888)","(15.0, 22.0, 22.761904761904763)","(61.0, 110.0, 108.84615384615384)"
09-01-2023 18:34:42.287364,"(2.1, 2.36, 2.347311827956989)","(51.0, 95.0, 85.625)","(11.0, 14.5, 14.11111111111111)","(3.8, 4.8, 4.7956521739130435)","(3.5, 4.4, 4.303149606299212)","(15.0, 23.0, 22.5609756097561)","(61.0, 110.0, 102.5)"
09-01-2023 18:34:43.327457,"(2.1, 2.36, 2.347311827956989)","(51.0, 95.0, 84.41176470588235)","(11.0, 14.5, 14.25)","(3.8, 4.8, 4.7956521739130435)","(3.5, 4.4, 4.305384615384615)","(15.0, 23.0, 22.454545454545453)","(61.0, 110.0, 104.28571428571429)"
09-01-2023 18:34:44.338583,"(2.1, 2.36, 2.347311827956989)","(51.0, 95.0, 77.0)","(11.0, 14.5, 14.15)","(3.8, 4.8, 4.85483870967742)","(3.5, 4.4, 4.303174603174603)","(15.0, 23.0, 22.306122448979593)","(61.0, 110.0, 103.33333333333333)"
09-01-2023 18:34:45.309366,"(2.1, 2.36, 2.347311827956989)","(51.0, 95.0, 84.41176470588235)","(11.0, 14.5, 14.3)","(3.8, 4.9, 4.85483870967742)","(3.5, 4.4, 4.303809523809524)","(15.0, 23.0, 22.441860465116278)","(61.0, 110.0, 92.08333333333333)"
09-01-2023 18:34:46.330156,"(2.1, 2.36, 2.3534831460674157)","(51.0, 95.0, 80.0)","(11.0, 14.5, 14.068181818181818)","(3.8, 4.9, 4.773333333333333)","(3.5, 4.3, 4.25719298245614)","(15.0, 23.0, 22.428571428571427)","(61.0, 95.0, 90.9090909090909)"
09-01-2023 18:34:47.371118,"(2.1, 2.42, 2.398181818181818)","(51.0, 95.0, 85.0)","(11.0, 15.0, 14.296296296296296)","(3.8, 4.8, 4.761111111111111)","(3.5, 4.3, 4.256428571428572)","(15.0, 23.0, 22.428571428571427)","(61.0, 95.0, 90.5)"
09-01-2023 18:34:48.451885,"(2.1, 2.42, 2.416)","(51.0, 95.0, 83.0)","(11.0, 15.0, 14.418367346938776)","(3.8, 4.8, 4.768181818181818)","(3.5, 4.3, 4.2694117647058825)","(15.0, 23.0, 22.333333333333332)","(61.0, 95.0, 92.63157894736842)"
09-01-2023 18:34:49.539888,"(2.1, 2.42, 2.4095238095238094)","(51.0, 95.0, 81.15384615384616)","(11.0, 15.0, 14.294871794871796)","(3.8, 4.8, 4.754166666666666)","(3.5, 4.3, 4.2694117647058825)","(15.0, 23.0, 22.333333333333332)","(61.0, 95.0, 94.375)"
09-01-2023 18:34:50.643052,"(2.1, 2.46, 2.441860465116279)","(51.0, 95.0, 83.0)","(11.0, 14.5, 14.370967741935484)","(3.8, 4.8, 4.76)","(3.5, 4.3, 4.392222222222222)","(15.0, 23.0, 22.428571428571427)","(61.0, 100.0, 88.0)"
09-01-2023 18:34:51.810518,"(2.1, 2.44, 2.4266666666666667)","(51.0, 95.0, 81.15384615384616)","(11.0, 14.5, 14.34375)","(3.8, 4.8, 4.670967741935484)","(3.5, 4.4, 4.384057971014493)","(15.0, 23.0, 22.428571428571427)","(61.0, 100.0, 86.66666666666667)"
09-01-2023 18:34:52.948155,"(2.1, 2.46, 2.458901098901099)","(51.0, 95.0, 85.0)","(11.0, 14.5, 14.34375)","(3.8, 4.7, 4.666666666666667)","(3.5, 4.4, 4.356716417910448)","(15.0, 23.0, 22.428571428571427)","(61.0, 100.0, 89.0909090909091)"
09-01-2023 18:34:54.095872,"(2.1, 2.48, 2.466950354609929)","(51.0, 95.0, 80.0)","(11.0, 14.5, 14.462962962962964)","(3.8, 4.7, 4.559090909090909)","(3.5, 4.4, 4.355384615384615)","(15.0, 23.0, 22.285714285714285)","(61.0, 100.0, 94.23076923076923)"
09-01-2023 18:34:55.297062,"(2.1, 2.48, 2.474285714285714)","(51.0, 95.0, 80.0)","(11.0, 14.5, 13.948275862068966)","(3.8, 4.6, 4.6499999999999995)","(3.5, 4.4, 4.286363636363636)","(15.0, 23.0, 22.166666666666668)","(61.0, 100.0, 92.5)"
09-01-2023 18:34:56.357078,"(2.1, 2.48, 2.4589473684210525)","(51.0, 95.0, 83.75)","(11.0, 14.0, 13.884615384615385)","(3.8, 4.8, 4.666666666666666)","(3.5, 4.3, 4.2898305084745765)","(15.0, 23.0, 22.166666666666668)","(61.0, 100.0, 92.5)"
09-01-2023 18:34:57.474299,"(2.1, 2.48, 2.462608695652174)","(51.0, 95.0, 79.44444444444444)","(11.0, 14.0, 13.911764705882353)","(3.8, 4.8, 4.7444444444444445)","(3.5, 4.3, 4.35483870967742)","(15.0, 23.0, 22.166666666666668)","(61.0, 100.0, 92.5)"
09-01-2023 18:34:58.624814,"(2.1, 2.48, 2.462608695652174)","(51.0, 95.0, 85.58823529411765)","(11.0, 14.0, 13.911764705882353)","(3.8, 4.8, 4.7444444444444445)","(3.5, 4.4, 4.345454545454546)","(15.0, 23.0, 22.032258064516128)","(61.0, 100.0, 92.5)"
09-01-2023 18:34:59.742293,"(2.1, 2.5, 2.4771428571428573)","(51.0, 95.0, 84.33333333333333)","(11.0, 14.5, 14.236842105263158)","(3.8, 4.8, 4.658333333333333)","(3.5, 4.4, 4.345454545454546)","(15.0, 23.0, 22.032258064516128)","(61.0, 100.0, 92.5)"
09-01-2023 18:35:00.877944,"(2.1, 2.48, 2.466)","(51.0, 95.0, 83.0)","(11.0, 14.5, 14.06)","(3.8, 4.7, 4.641176470588235)","(3.5, 4.4, 4.331707317073171)","(15.0, 23.0, 21.88888888888889)","(61.0, 100.0, 92.5)"
