,Mask Up,Magnetism,Sir Maximus,Beauleica,Rojean,Sun Samurai,Millennial Girl,Edgy Era
08-01-2023 14:41:46.233782,"(3.5, 4.8, 4.794520547945205)","(14.0, 18.5, 18.130434782608695)","(3.8, 4.1, 4.071548117154811)","(3.8, 4.3, 4.2555555555555555)","(14.0, 19.5, 18.928571428571427)","(26.0, 40.0, 38.333333333333336)","(6.0, 7.2, 7.106563706563707)","(21.0, 29.0, 28.09090909090909)"
08-01-2023 14:41:47.291130,"(3.5, 4.8, 4.794520547945205)","(14.0, 18.5, 18.214285714285715)","(3.8, 4.1, 4.071548117154811)","(3.8, 4.3, 4.2555555555555555)","(14.0, 19.5, 18.928571428571427)","(26.0, 40.0, 38.2)","(6.0, 7.2, 7.101470588235294)","(21.0, 29.0, 28.09090909090909)"
08-01-2023 14:41:48.403766,"(3.5, 4.8, 4.794520547945205)","(14.0, 18.5, 18.214285714285715)","(3.8, 4.1, 3.9921524663677133)","(3.8, 4.3, 4.342261904761905)","(14.0, 19.5, 18.928571428571427)","(26.0, 40.0, 40.666666666666664)","(6.0, 7.2, 7.456)","(21.0, 29.0, 28.333333333333332)"
08-01-2023 14:41:49.439426,"(3.5, 4.6, 4.583870967741936)","(14.0, 19.0, 18.4)","(3.8, 4.0, 3.9921524663677133)","(3.8, 4.4, 4.342261904761905)","(14.0, 19.5, 18.928571428571427)","(26.0, 42.0, 40.72)","(6.0, 7.6, 7.457534246575342)","(21.0, 29.0, 28.541666666666668)"
08-01-2023 14:41:50.439398,"(3.5, 4.6, 4.566666666666666)","(14.0, 19.0, 18.4)","(3.8, 4.0, 3.9903314917127073)","(3.8, 4.4, 4.361688311688312)","(14.0, 19.5, 18.928571428571427)","(26.0, 42.0, 40.72)","(6.0, 7.6, 7.504255319148936)","(21.0, 29.0, 28.59090909090909)"
08-01-2023 14:41:51.456577,"(3.5, 4.6, 4.566666666666666)","(14.0, 19.0, 18.375)","(3.8, 4.0, 3.9890909090909092)","(3.8, 4.4, 4.361688311688312)","(14.0, 19.5, 18.928571428571427)","(26.0, 42.0, 40.72)","(6.0, 7.6, 7.52484076433121)","(21.0, 29.0, 28.59090909090909)"
08-01-2023 14:41:52.511177,"(3.5, 4.6, 4.566666666666666)","(14.0, 19.0, 18.75)","(3.8, 4.0, 3.988855421686747)","(3.8, 4.4, 4.349032258064517)","(14.0, 19.5, 18.7)","(26.0, 42.0, 40.5625)","(6.0, 7.6, 7.659770114942528)","(21.0, 29.0, 28.59090909090909)"
08-01-2023 14:41:53.566525,"(3.6, 4.6, 4.545614035087719)","(14.0, 19.0, 18.689655172413794)","(3.8, 4.0, 3.992481203007519)","(3.8, 4.4, 4.349032258064517)","(14.0, 19.5, 18.7)","(26.0, 42.0, 40.083333333333336)","(6.0, 7.8, 7.6812499999999995)","(21.0, 29.0, 28.27777777777778)"
08-01-2023 14:41:54.686226,"(3.6, 4.6, 4.5285714285714285)","(14.0, 19.0, 18.64864864864865)","(3.8, 4.0, 3.9875)","(3.8, 4.4, 4.362179487179487)","(14.0, 19.5, 18.7)","(26.0, 42.0, 39.234042553191486)","(6.0, 7.8, 7.70952380952381)","(21.0, 29.0, 28.27777777777778)"
08-01-2023 14:41:55.729011,"(3.6, 4.6, 4.52258064516129)","(14.0, 19.0, 18.619565217391305)","(3.8, 4.0, 3.953921568627451)","(3.8, 4.4, 4.362179487179487)","(14.0, 19.5, 18.7)","(26.0, 40.0, 39.234042553191486)","(6.0, 7.8, 7.817647058823529)","(21.0, 29.0, 28.27777777777778)"
08-01-2023 14:41:56.733868,"(3.6, 4.6, 4.52258064516129)","(14.0, 18.0, 17.92105263157895)","(3.8, 4.0, 3.970625)","(3.8, 4.4, 4.364242424242424)","(14.0, 19.5, 18.7)","(26.0, 40.0, 38.81481481481482)","(6.0, 8.0, 7.817647058823529)","(21.0, 29.0, 28.27777777777778)"
08-01-2023 14:41:57.792161,"(3.6, 4.6, 4.52258064516129)","(14.0, 18.5, 18.266666666666666)","(3.8, 4.0, 3.981686046511628)","(3.8, 4.4, 4.367403314917127)","(14.0, 19.5, 18.7)","(26.0, 40.0, 38.81481481481482)","(6.0, 8.0, 7.816058394160584)","(21.0, 29.0, 28.27777777777778)"
08-01-2023 14:41:58.785413,"(3.6, 4.6, 4.52258064516129)","(14.0, 18.5, 18.166666666666668)","(3.8, 4.0, 3.981686046511628)","(3.8, 4.4, 4.367403314917127)","(14.0, 19.5, 18.7)","(26.0, 40.0, 38.81481481481482)","(6.0, 8.0, 7.816058394160584)","(21.0, 29.0, 28.27777777777778)"
08-01-2023 14:41:59.808470,"(3.6, 4.6, 4.52258064516129)","(14.0, 18.5, 18.16)","(3.8, 4.0, 3.9745495495495495)","(3.8, 4.4, 4.369281045751634)","(14.0, 19.5, 18.928571428571427)","(26.0, 40.0, 38.950819672131146)","(6.0, 8.0, 7.866666666666666)","(21.0, 29.0, 26.85185185185185)"
08-01-2023 14:42:00.883880,"(3.6, 4.5, 4.4447368421052635)","(14.0, 18.5, 18.12121212121212)","(3.8, 4.0, 3.9774111675126904)","(3.8, 4.5, 4.434640522875817)","(14.0, 19.5, 18.928571428571427)","(26.0, 40.0, 38.950819672131146)","(6.0, 8.0, 7.893975903614458)","(21.0, 27.0, 26.85185185185185)"
08-01-2023 14:42:02.001781,"(3.6, 4.5, 4.4447368421052635)","(14.0, 18.5, 18.12121212121212)","(3.8, 4.0, 3.977295918367347)","(3.8, 4.5, 4.453658536585366)","(14.0, 19.5, 18.928571428571427)","(26.0, 40.0, 38.950819672131146)","(6.0, 8.0, 7.893975903614458)","(21.0, 27.0, 26.85185185185185)"
08-01-2023 14:42:03.152514,"(3.6, 4.5, 4.4447368421052635)","(14.0, 18.5, 17.98936170212766)","(3.8, 4.0, 3.981845238095238)","(3.8, 4.5, 4.457894736842105)","(14.0, 19.5, 18.772727272727273)","(26.0, 40.0, 38.950819672131146)","(6.0, 8.0, 7.893975903614458)","(21.0, 27.0, 26.96875)"
08-01-2023 14:42:04.273763,"(3.6, 4.5, 4.4447368421052635)","(14.0, 17.5, 17.335616438356166)","(3.8, 4.0, 3.975970873786408)","(3.8, 4.5, 4.459235668789809)","(14.0, 19.5, 18.772727272727273)","(26.0, 40.0, 38.950819672131146)","(6.0, 8.0, 7.85679012345679)","(21.0, 27.0, 27.256410256410255)"
08-01-2023 14:42:05.352059,"(3.6, 4.5, 4.439615384615385)","(14.0, 18.0, 17.714285714285715)","(3.8, 4.1, 4.017955801104972)","(3.8, 4.5, 4.464044943820225)","(14.0, 19.5, 18.772727272727273)","(26.0, 40.0, 38.91525423728814)","(6.0, 8.0, 7.867924528301887)","(21.0, 28.0, 27.17142857142857)"
08-01-2023 14:42:06.410524,"(3.6, 4.5, 4.43448275862069)","(14.0, 18.0, 17.525)","(3.8, 4.1, 4.019512195121951)","(3.8, 4.5, 4.464044943820225)","(14.0, 19.5, 18.772727272727273)","(26.0, 40.0, 38.91525423728814)","(6.0, 8.0, 7.849462365591398)","(21.0, 28.0, 27.157894736842106)"
08-01-2023 14:42:07.429943,"(3.6, 4.5, 4.43448275862069)","(14.0, 17.5, 17.456521739130434)","(3.8, 4.1, 4.019512195121951)","(3.8, 4.5, 4.464044943820225)","(14.0, 19.5, 18.772727272727273)","(26.0, 40.0, 38.91525423728814)","(6.0, 8.0, 7.849462365591398)","(21.0, 28.0, 27.157894736842106)"
08-01-2023 14:42:08.488090,"(3.6, 4.5, 4.43448275862069)","(14.0, 17.5, 17.456521739130434)","(3.8, 4.1, 4.03125)","(3.8, 4.5, 4.541317365269461)","(14.0, 19.5, 18.772727272727273)","(26.0, 40.0, 38.91525423728814)","(6.0, 8.0, 7.888421052631579)","(21.0, 28.0, 27.157894736842106)"
08-01-2023 14:42:09.501517,"(3.7, 4.4, 4.307377049180328)","(14.0, 17.5, 17.28472222222222)","(3.6, 4.1, 4.0558139534883715)","(3.8, 4.6, 4.541317365269461)","(14.0, 19.5, 18.772727272727273)","(31.0, 40.0, 38.91525423728814)","(6.5, 8.0, 7.888421052631579)","(21.0, 28.0, 27.157894736842106)"
08-01-2023 14:42:10.567086,"(3.7, 4.3, 4.269871794871795)","(14.0, 17.5, 16.58823529411765)","(3.6, 4.1, 4.033576642335766)","(3.8, 4.6, 4.615037593984962)","(14.0, 19.5, 18.772727272727273)","(31.0, 40.0, 38.91525423728814)","(6.5, 8.0, 7.907692307692308)","(21.0, 28.0, 27.157894736842106)"
08-01-2023 14:42:11.604223,"(3.7, 4.3, 4.2703225806451615)","(14.0, 16.5, 16.25)","(3.6, 4.1, 4.012142857142857)","(3.8, 4.7, 4.617699115044248)","(14.0, 19.5, 18.772727272727273)","(31.0, 40.0, 38.91525423728814)","(6.5, 8.0, 7.928571428571429)","(21.0, 28.0, 26.939393939393938)"
08-01-2023 14:42:12.653460,"(3.7, 4.3, 4.252892561983471)","(14.0, 16.0, 15.711538461538462)","(3.6, 4.1, 4.031774193548387)","(3.8, 4.8, 4.733093525179856)","(14.0, 19.5, 18.772727272727273)","(31.0, 40.0, 38.91525423728814)","(6.5, 8.0, 7.954761904761905)","(21.0, 27.0, 26.939393939393938)"
08-01-2023 14:42:13.702258,"(3.7, 4.3, 4.248648648648649)","(14.0, 16.0, 15.705128205128204)","(3.6, 4.1, 4.031774193548387)","(3.8, 4.8, 4.7441176470588236)","(14.0, 19.5, 18.772727272727273)","(31.0, 40.0, 38.91525423728814)","(6.5, 8.0, 7.9625)","(21.0, 27.0, 26.984126984126984)"
08-01-2023 14:42:14.740563,"(3.7, 4.3, 4.235761589403974)","(14.0, 16.0, 15.680555555555555)","(3.6, 4.1, 3.9873348017621146)","(3.8, 4.8, 4.7441176470588236)","(14.0, 19.5, 19.25)","(31.0, 40.0, 38.91525423728814)","(6.5, 8.0, 8.18235294117647)","(21.0, 28.0, 26.984126984126984)"
08-01-2023 14:42:15.747275,"(3.6, 4.3, 4.221774193548387)","(14.0, 16.0, 15.783018867924529)","(3.6, 3.95, 3.9328042328042327)","(3.8, 4.8, 4.776623376623377)","(14.0, 19.5, 18.875)","(31.0, 40.0, 41.04545454545455)","(6.5, 8.2, 8.178125)","(21.0, 28.0, 28.6875)"
08-01-2023 14:42:16.715941,"(3.6, 4.3, 4.202020202020202)","(14.0, 16.0, 15.858024691358025)","(3.6, 3.9, 3.8835897435897437)","(3.8, 4.8, 4.79037037037037)","(14.0, 19.5, 18.875)","(31.0, 42.0, 41.04545454545455)","(6.5, 8.4, 8.25242718446602)","(21.0, 29.0, 28.57894736842105)"
08-01-2023 14:42:17.753653,"(3.6, 4.2, 4.178947368421053)","(14.0, 16.0, 15.858024691358025)","(3.6, 3.9, 3.8859030837004407)","(3.8, 4.9, 4.884102564102564)","(14.0, 19.5, 19.083333333333332)","(31.0, 42.0, 41.15)","(6.5, 8.4, 8.247619047619049)","(21.0, 29.0, 28.6)"
08-01-2023 14:42:18.867815,"(3.6, 4.2, 4.175132275132275)","(14.0, 16.5, 16.263157894736842)","(3.6, 3.85, 3.8)","(3.8, 5.0, 4.915068493150685)","(14.0, 19.5, 19.291666666666668)","(31.0, 42.0, 40.3)","(6.5, 8.4, 8.27)","(21.0, 29.0, 28.6)"
08-01-2023 14:42:19.939939,"(3.6, 4.2, 4.180281690140845)","(14.0, 16.5, 16.416666666666668)","(3.6, 3.8, 3.793795620437956)","(3.8, 5.0, 4.920754716981133)","(14.0, 19.5, 19.45)","(31.0, 42.0, 40.3)","(6.5, 8.4, 8.313636363636364)","(21.0, 29.0, 28.7)"
08-01-2023 14:42:20.969296,"(3.6, 4.2, 4.180281690140845)","(14.0, 17.0, 16.344827586206897)","(3.6, 3.8, 3.7862204724409447)","(3.8, 5.0, 4.920754716981133)","(14.0, 19.5, 19.45)","(31.0, 42.0, 38.94736842105263)","(6.5, 8.4, 8.313636363636364)","(21.0, 29.0, 28.7)"
08-01-2023 14:42:21.984187,"(3.6, 4.2, 4.170212765957447)","(14.0, 17.0, 16.344827586206897)","(3.6, 3.8, 3.786742424242424)","(3.8, 5.0, 4.920754716981133)","(14.0, 19.5, 19.45)","(31.0, 40.0, 38.94736842105263)","(6.5, 8.4, 8.113043478260868)","(21.0, 29.0, 28.428571428571427)"
08-01-2023 14:42:22.961273,"(3.6, 4.2, 4.184353741496599)","(14.0, 17.0, 16.344827586206897)","(3.6, 3.8, 3.784090909090909)","(3.8, 5.0, 4.9625)","(14.0, 19.5, 19.45)","(31.0, 40.0, 38.94736842105263)","(6.5, 8.2, 8.113043478260868)","(21.0, 29.0, 28.333333333333332)"
08-01-2023 14:42:23.978081,"(3.6, 4.3, 4.2101851851851855)","(14.0, 17.0, 16.884615384615383)","(3.6, 3.75, 3.7324324324324323)","(3.8, 5.0, 4.9624113475177305)","(14.0, 19.5, 19.456521739130434)","(31.0, 40.0, 38.4)","(6.5, 8.2, 8.078260869565216)","(21.0, 29.0, 28.294117647058822)"
08-01-2023 14:42:25.016744,"(3.6, 4.3, 4.2439024390243905)","(14.0, 17.0, 16.884615384615383)","(3.6, 3.75, 3.7324324324324323)","(3.9, 5.0, 4.967716535433071)","(14.0, 19.5, 19.444444444444443)","(31.0, 40.0, 38.4)","(6.5, 8.2, 8.078260869565216)","(21.0, 29.0, 28.294117647058822)"
08-01-2023 14:42:26.112963,"(3.6, 4.3, 4.211538461538462)","(14.0, 17.0, 16.884615384615383)","(3.6, 3.85, 3.8412262156448205)","(3.9, 5.1, 5.009090909090909)","(14.0, 19.5, 19.423076923076923)","(31.0, 40.0, 39.07142857142857)","(6.5, 8.2, 8.066666666666666)","(21.0, 29.0, 27.7)"
08-01-2023 14:42:27.223413,"(3.6, 4.2, 4.17112676056338)","(14.0, 17.0, 16.84328358208955)","(3.6, 3.85, 3.840235294117647)","(3.9, 5.1, 5.009090909090909)","(14.0, 19.5, 19.423076923076923)","(31.0, 40.0, 39.07142857142857)","(6.5, 8.2, 8.066666666666666)","(21.0, 29.0, 28.1875)"
08-01-2023 14:42:28.335853,"(3.6, 4.2, 4.17112676056338)","(14.0, 17.0, 16.88)","(3.5, 3.85, 3.840235294117647)","(3.9, 5.1, 5.035483870967742)","(14.0, 19.5, 19.423076923076923)","(31.0, 40.0, 39.08771929824562)","(6.5, 8.2, 8.040677966101695)","(21.0, 29.0, 28.1875)"
08-01-2023 14:42:29.411073,"(3.6, 4.1, 4.0678899082568805)","(14.0, 17.5, 17.208333333333332)","(3.5, 3.9, 3.8732365145228216)","(3.9, 5.1, 5.035483870967742)","(14.0, 19.5, 19.423076923076923)","(31.0, 40.0, 39.08771929824562)","(6.5, 8.2, 8.0825)","(21.0, 29.0, 28.235294117647058)"
08-01-2023 14:42:30.479497,"(3.6, 4.1, 4.003921568627451)","(14.0, 17.5, 17.208333333333332)","(3.5, 3.9, 3.8614173228346456)","(3.9, 5.1, 5.007692307692308)","(14.0, 19.5, 19.423076923076923)","(31.0, 40.0, 39.08771929824562)","(6.5, 8.2, 8.252631578947367)","(21.0, 29.0, 28.235294117647058)"
08-01-2023 14:42:31.534749,"(3.6, 4.1, 4.016326530612245)","(14.0, 16.0, 15.982558139534884)","(3.5, 3.95, 3.911878453038674)","(3.9, 5.1, 5.008396946564885)","(14.0, 19.5, 19.166666666666668)","(31.0, 40.0, 39.08771929824562)","(6.5, 8.4, 8.301052631578948)","(21.0, 29.0, 28.166666666666668)"
08-01-2023 14:42:32.597638,"(3.6, 4.1, 4.0131147540983605)","(14.0, 16.5, 16.405263157894737)","(3.5, 3.9, 3.853378378378378)","(3.9, 5.1, 5.011764705882353)","(14.0, 19.5, 19.2)","(31.0, 40.0, 39.791666666666664)","(6.5, 8.4, 8.301052631578948)","(21.0, 29.0, 28.166666666666668)"
08-01-2023 14:42:33.666965,"(3.5, 4.1, 4.0131147540983605)","(14.0, 16.5, 16.25)","(3.5, 3.9, 3.8605714285714283)","(3.9, 5.1, 5.007692307692308)","(14.0, 19.5, 19.25)","(31.0, 40.0, 39.791666666666664)","(6.5, 8.4, 8.3)","(21.0, 29.0, 28.166666666666668)"
08-01-2023 14:42:34.717128,"(3.5, 4.1, 4.0131147540983605)","(14.0, 16.5, 16.25)","(3.5, 3.9, 3.834065934065934)","(3.9, 5.1, 5.009375)","(14.0, 19.5, 19.416666666666668)","(31.0, 40.0, 39.869565217391305)","(6.5, 8.4, 8.411764705882353)","(21.0, 29.0, 28.166666666666668)"
08-01-2023 14:42:35.778480,"(3.5, 4.1, 4.0131147540983605)","(14.0, 16.5, 16.25)","(3.5, 3.85, 3.834065934065934)","(3.9, 5.1, 5.009375)","(14.0, 19.5, 19.416666666666668)","(31.0, 40.0, 39.83783783783784)","(6.5, 8.6, 8.414084507042254)","(21.0, 29.0, 28.166666666666668)"
08-01-2023 14:42:36.856658,"(3.5, 4.1, 4.0131147540983605)","(14.0, 17.0, 16.74137931034483)","(3.6, 3.85, 3.834065934065934)","(3.9, 5.1, 5.02317880794702)","(14.0, 19.5, 17.68421052631579)","(31.0, 40.0, 39.94117647058823)","(6.5, 8.6, 8.417857142857143)","(21.0, 29.0, 29.78787878787879)"
08-01-2023 14:42:37.965240,"(3.5, 4.0, 3.9661016949152543)","(14.0, 17.0, 16.416666666666668)","(3.6, 3.85, 3.8278846153846153)","(3.9, 5.1, 5.082089552238806)","(14.0, 18.0, 18.875)","(31.0, 40.0, 39.94117647058823)","(6.5, 8.6, 8.593548387096774)","(21.0, 30.0, 30.36764705882353)"
08-01-2023 14:42:38.992969,"(3.5, 3.95, 3.9338888888888888)","(14.0, 16.0, 15.854700854700855)","(3.6, 3.9, 3.8634920634920635)","(3.9, 5.1, 5.082089552238806)","(14.0, 19.5, 18.875)","(31.0, 40.0, 40.25)","(6.5, 8.6, 8.66)","(21.0, 32.0, 30.387096774193548)"
08-01-2023 14:42:40.030946,"(3.5, 3.95, 3.9047619047619047)","(14.0, 16.0, 15.721428571428572)","(3.5, 3.9, 3.865326633165829)","(3.9, 5.1, 5.08235294117647)","(14.0, 19.5, 18.532258064516128)","(31.0, 42.0, 41.22222222222222)","(6.5, 8.8, 8.66)","(21.0, 32.0, 30.452830188679247)"
08-01-2023 14:42:41.069903,"(3.5, 3.95, 3.904032258064516)","(14.0, 16.0, 15.702290076335878)","(3.5, 3.9, 3.8575221238938053)","(3.9, 5.1, 5.08235294117647)","(14.0, 19.5, 18.532258064516128)","(31.0, 42.0, 41.06666666666667)","(6.5, 8.8, 8.659405940594059)","(21.0, 32.0, 30.64864864864865)"
08-01-2023 14:42:42.126838,"(3.5, 3.9, 3.884065934065934)","(14.0, 16.0, 15.79144385026738)","(3.5, 3.9, 3.825862068965517)","(3.9, 5.1, 5.065384615384615)","(14.0, 19.5, 18.532258064516128)","(31.0, 42.0, 41.22222222222222)","(6.5, 8.8, 8.68041237113402)","(21.0, 32.0, 30.352941176470587)"
08-01-2023 14:42:43.186329,"(3.5, 3.9, 3.8693396226415095)","(14.0, 16.0, 15.79144385026738)","(3.5, 3.85, 3.8296296296296295)","(4.0, 5.1, 5.098076923076922)","(14.0, 19.5, 18.73076923076923)","(31.0, 42.0, 41.06666666666667)","(6.5, 8.8, 8.671559633027522)","(21.0, 32.0, 30.636363636363637)"
08-01-2023 14:42:44.270620,"(3.5, 3.9, 3.8567901234567903)","(14.0, 16.5, 16.201923076923077)","(3.5, 3.85, 3.8347826086956522)","(4.0, 5.1, 5.098863636363636)","(14.0, 19.5, 18.73076923076923)","(31.0, 42.0, 41.06666666666667)","(6.5, 8.8, 8.671559633027522)","(21.0, 32.0, 30.636363636363637)"
08-01-2023 14:42:45.387960,"(3.5, 3.9, 3.8545833333333333)","(14.0, 16.5, 16.36)","(3.5, 3.85, 3.8345588235294117)","(4.0, 5.1, 5.098863636363636)","(14.0, 19.5, 19.25)","(31.0, 42.0, 41.06666666666667)","(6.5, 8.8, 8.854794520547946)","(21.0, 32.0, 30.08695652173913)"
08-01-2023 14:42:46.536341,"(3.5, 3.85, 3.8025641025641024)","(14.0, 17.0, 16.794642857142858)","(3.5, 3.8, 3.7807065217391305)","(3.9, 5.2, 5.133898305084745)","(14.0, 19.5, 19.3)","(31.0, 42.0, 41.125)","(6.5, 9.0, 8.897560975609757)","(21.0, 32.0, 30.08695652173913)"
08-01-2023 14:42:47.711293,"(3.5, 3.85, 3.805688622754491)","(14.0, 17.0, 16.65566037735849)","(3.5, 3.8, 3.7767441860465114)","(3.9, 5.2, 5.141071428571428)","(14.0, 19.5, 19.3)","(31.0, 42.0, 41.125)","(6.5, 9.0, 9.010810810810812)","(21.0, 32.0, 29.928571428571427)"
08-01-2023 14:42:48.844899,"(3.5, 3.85, 3.805307262569832)","(14.0, 16.5, 16.32198952879581)","(3.5, 3.8, 3.781132075471698)","(3.9, 5.2, 5.141071428571428)","(14.0, 19.5, 19.318181818181817)","(31.0, 42.0, 40.833333333333336)","(6.5, 9.2, 8.92156862745098)","(21.0, 30.0, 30.8)"
08-01-2023 14:42:49.938532,"(3.5, 3.9, 3.855776892430279)","(14.0, 16.5, 15.953333333333333)","(3.5, 3.8, 3.7728571428571427)","(4.0, 5.2, 5.125842696629213)","(15.0, 19.5, 19.318181818181817)","(31.0, 42.0, 41.714285714285715)","(6.5, 9.2, 9.017391304347827)","(21.0, 32.0, 32.30769230769231)"
08-01-2023 14:42:50.963742,"(3.5, 3.85, 3.809223300970874)","(14.0, 16.0, 15.953333333333333)","(3.5, 3.8, 3.7728571428571427)","(4.0, 5.2, 5.125842696629213)","(15.0, 19.5, 19.318181818181817)","(31.0, 44.0, 41.86666666666667)","(6.5, 9.2, 9.011764705882353)","(21.0, 34.0, 33.333333333333336)"
08-01-2023 14:42:51.987340,"(3.5, 3.85, 3.800909090909091)","(14.0, 16.5, 15.994545454545454)","(3.5, 3.8, 3.7728571428571427)","(4.0, 5.1, 5.081159420289855)","(15.0, 19.5, 19.318181818181817)","(31.0, 44.0, 40.75)","(6.5, 9.2, 9.025)","(21.0, 34.0, 32.8)"
08-01-2023 14:42:52.991877,"(3.5, 3.9, 3.829073482428115)","(14.0, 16.5, 15.994545454545454)","(3.5, 3.8, 3.7728571428571427)","(4.0, 5.1, 5.081159420289855)","(15.0, 19.5, 19.318181818181817)","(31.0, 42.0, 40.75)","(6.5, 9.2, 9.00759493670886)","(21.0, 34.0, 33.0)"
08-01-2023 14:42:54.004137,"(3.5, 3.9, 3.866826923076923)","(14.0, 16.5, 16.145833333333332)","(3.5, 3.8, 3.76242774566474)","(4.0, 5.1, 5.059375)","(15.0, 19.5, 19.318181818181817)","(31.0, 42.0, 41.333333333333336)","(6.5, 9.2, 8.913333333333334)","(21.0, 34.0, 32.888888888888886)"
08-01-2023 14:42:55.198993,"(3.5, 3.9, 3.875242718446602)","(14.0, 16.5, 16.145833333333332)","(3.5, 3.75, 3.746938775510204)","(4.0, 5.1, 5.081159420289855)","(15.0, 19.5, 19.357142857142858)","(31.0, 44.0, 42.4)","(6.5, 9.0, 8.957377049180328)","(21.0, 34.0, 33.75)"
08-01-2023 14:42:56.284134,"(3.4, 3.9, 3.88953488372093)","(14.0, 16.5, 16.17721518987342)","(3.4, 3.75, 3.733467741935484)","(4.0, 5.1, 5.081159420289855)","(15.0, 19.5, 19.25)","(31.0, 44.0, 40.8)","(6.5, 9.0, 8.951851851851853)","(21.0, 34.0, 31.36842105263158)"
08-01-2023 14:42:57.418944,"(3.4, 3.95, 3.9176767676767676)","(14.0, 16.5, 16.20175438596491)","(3.4, 3.75, 3.7224324324324325)","(4.0, 5.1, 5.081159420289855)","(15.0, 20.0, 19.25)","(31.0, 42.0, 40.8)","(6.5, 9.0, 8.94909090909091)","(21.0, 32.0, 31.130434782608695)"
08-01-2023 14:42:58.571643,"(3.4, 3.95, 3.925819672131148)","(14.0, 16.5, 16.20175438596491)","(3.4, 3.75, 3.7224324324324325)","(4.0, 5.1, 5.082191780821917)","(15.0, 20.0, 19.25)","(31.0, 42.0, 40.8)","(6.5, 9.0, 9.00246913580247)","(21.0, 32.0, 30.88888888888889)"
08-01-2023 14:42:59.738867,"(3.4, 3.95, 3.921359223300971)","(14.0, 16.5, 16.20175438596491)","(3.4, 3.75, 3.729761904761905)","(4.0, 5.1, 5.082191780821917)","(15.0, 20.0, 19.25)","(31.0, 42.0, 40.8)","(6.5, 9.2, 9.076923076923077)","(21.0, 32.0, 31.571428571428573)"
08-01-2023 14:43:00.876403,"(3.4, 3.9, 3.8758)","(14.0, 17.0, 16.636363636363637)","(3.4, 3.75, 3.741810344827586)","(4.0, 5.1, 5.085393258426966)","(15.0, 20.0, 19.11111111111111)","(31.0, 42.0, 40.8)","(6.5, 9.2, 9.117948717948718)","(21.0, 32.0, 31.6)"
08-01-2023 14:43:02.013131,"(3.4, 3.9, 3.8814634146341462)","(14.0, 17.0, 16.727272727272727)","(3.4, 3.8, 3.770905172413793)","(4.0, 5.1, 5.08395061728395)","(15.0, 20.0, 19.11111111111111)","(31.0, 42.0, 41.06666666666667)","(6.5, 9.2, 8.903030303030304)","(21.0, 32.0, 31.636363636363637)"
08-01-2023 14:43:03.067220,"(3.4, 3.9, 3.8866477272727273)","(14.0, 17.0, 16.727272727272727)","(3.4, 3.8, 3.7790372670807453)","(4.0, 5.1, 5.08395061728395)","(15.0, 20.0, 19.11111111111111)","(31.0, 42.0, 41.06666666666667)","(6.5, 9.0, 8.937142857142858)","(21.0, 32.0, 31.414634146341463)"
08-01-2023 14:43:04.217682,"(3.4, 3.9, 3.8866477272727273)","(14.0, 17.0, 16.91111111111111)","(3.4, 3.8, 3.7787301587301587)","(4.0, 5.1, 5.105479452054794)","(15.0, 20.0, 19.11111111111111)","(31.0, 42.0, 41.06666666666667)","(6.5, 9.0, 8.878350515463918)","(21.0, 32.0, 31.666666666666668)"
08-01-2023 14:43:05.331696,"(3.4, 3.9, 3.881159420289855)","(14.0, 17.0, 16.91111111111111)","(3.4, 3.8, 3.682291666666667)","(4.0, 5.2, 5.092553191489362)","(15.0, 20.0, 19.25)","(31.0, 42.0, 41.06666666666667)","(6.5, 9.2, 8.96)","(21.0, 32.0, 31.666666666666668)"
08-01-2023 14:43:06.384305,"(3.4, 3.9, 3.8856060606060607)","(14.0, 17.5, 16.952380952380953)","(3.4, 3.7, 3.682291666666667)","(4.0, 5.2, 5.092553191489362)","(15.0, 20.0, 19.318181818181817)","(31.0, 42.0, 41.2)","(6.5, 9.2, 8.909352517985612)","(21.0, 32.0, 30.2)"
08-01-2023 14:43:07.476126,"(3.4, 3.9, 3.88490099009901)","(14.0, 17.5, 17.057692307692307)","(3.4, 3.7, 3.6969696969696972)","(4.0, 5.2, 5.092553191489362)","(15.0, 20.0, 19.318181818181817)","(31.0, 42.0, 41.2)","(6.5, 9.2, 8.909352517985612)","(21.0, 32.0, 29.333333333333332)"
08-01-2023 14:43:08.544047,"(3.4, 3.9, 3.8879032258064514)","(14.0, 17.5, 17.116666666666667)","(3.4, 3.75, 3.7016129032258065)","(4.2, 5.2, 5.140000000000001)","(15.0, 20.0, 19.318181818181817)","(31.0, 42.0, 41.2)","(6.5, 9.2, 9.014285714285714)","(21.0, 30.0, 29.28)"
08-01-2023 14:43:09.578227,"(3.4, 3.9, 3.8879032258064514)","(14.0, 17.5, 17.116666666666667)","(3.4, 3.75, 3.7383495145631067)","(4.2, 5.2, 5.1755555555555555)","(15.0, 20.0, 19.379310344827587)","(31.0, 42.0, 42.37037037037037)","(6.5, 9.2, 9.135483870967741)","(21.0, 30.0, 29.181818181818183)"
08-01-2023 14:43:10.692354,"(3.4, 3.85, 3.835031847133758)","(14.0, 17.5, 17.428571428571427)","(3.4, 3.7, 3.6933333333333334)","(4.2, 5.2, 5.3)","(15.0, 20.0, 18.85135135135135)","(31.0, 44.0, 42.37037037037037)","(6.5, 9.2, 9.103030303030303)","(21.0, 30.0, 28.742857142857144)"
