,Noble Present,Sudden Flare,Treat Me Special,Nannys Mission,Red Lil Shipment,Princess Mia Rose,Blue Bonnie,Great Devotion,Our Golden Colleen,License To Carry
05-01-2023 14:07:28.651549,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.6, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:30.104574,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.6, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:31.435851,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.6, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:32.826080,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.6, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:34.326741,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.6, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:35.839713,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.6, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:37.291189,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.6, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:38.809924,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.6, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:40.314533,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.3)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.6, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:41.684073,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.3)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.6, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:43.062446,"(15.0, 18.0, 17.733333333333334)","(26.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.3)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.6, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:44.453929,"(15.0, 18.0, 17.733333333333334)","(26.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.3)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.6, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:45.883084,"(15.0, 18.0, 17.733333333333334)","(26.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.3)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.6, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:47.236697,"(15.0, 18.0, 17.733333333333334)","(26.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.3)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.6, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:48.531002,"(15.0, 18.0, 17.733333333333334)","(26.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.3)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.6, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:49.752685,"(15.0, 18.0, 17.733333333333334)","(26.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.3)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.6, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:50.983208,"(15.0, 18.0, 17.733333333333334)","(26.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.3)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.6, 7.3090909090909095)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:52.349557,"(15.0, 18.0, 17.733333333333334)","(26.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.3)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.4, 7.3090909090909095)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:53.867487,"(15.0, 18.0, 17.733333333333334)","(26.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.3)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.4, 7.3090909090909095)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:55.296539,"(15.0, 18.0, 17.733333333333334)","(26.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.3)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.4, 7.3090909090909095)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:56.740280,"(15.0, 18.0, 17.733333333333334)","(26.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.3)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.4, 7.3090909090909095)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:58.174240,"(15.0, 18.0, 17.733333333333334)","(26.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.3)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.4, 7.2631578947368425)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:59.662885,"(15.0, 18.0, 17.733333333333334)","(26.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.3)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.4, 7.2631578947368425)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:08:01.141330,"(15.0, 18.0, 17.733333333333334)","(26.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.3)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.4, 7.2631578947368425)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:08:02.557553,"(15.0, 18.0, 17.733333333333334)","(26.0, 230.0, 137.0)","(2.4, 4.6, 4.684)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.7253333333333334)","(5.0, 8.4, 8.31304347826087)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:08:03.995492,"(15.0, 18.0, 17.714285714285715)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.8, 2.6726315789473682)","(5.0, 8.8, 8.31304347826087)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:08:05.401395,"(15.0, 18.0, 17.714285714285715)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.6726315789473682)","(5.0, 8.8, 8.31304347826087)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:08:06.713468,"(15.0, 18.0, 17.714285714285715)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.6726315789473682)","(5.0, 8.8, 8.31304347826087)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:08:07.972623,"(15.0, 18.0, 17.714285714285715)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.6726315789473682)","(5.0, 8.8, 8.31304347826087)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:08:09.720337,"(15.0, 18.0, 17.714285714285715)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.6726315789473682)","(5.0, 8.8, 8.31304347826087)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:08:11.188986,"(15.0, 18.0, 17.714285714285715)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.6726315789473682)","(5.0, 8.8, 8.31304347826087)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:08:12.595362,"(15.0, 18.0, 17.714285714285715)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.6726315789473682)","(5.0, 8.8, 8.31304347826087)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:08:13.908649,"(15.0, 18.0, 17.714285714285715)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.6726315789473682)","(5.0, 8.8, 8.31304347826087)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:08:15.221946,"(15.0, 18.0, 17.714285714285715)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.6726315789473682)","(5.0, 8.8, 8.31304347826087)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:08:16.899602,"(15.0, 18.0, 17.714285714285715)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.6726315789473682)","(5.0, 9.0, 8.8)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:18.316529,"(15.0, 18.0, 17.714285714285715)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.6726315789473682)","(5.0, 9.0, 8.8)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:19.661060,"(15.0, 18.0, 17.714285714285715)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.6726315789473682)","(5.0, 9.0, 8.8)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:20.952958,"(15.0, 18.0, 17.91176470588235)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.6726315789473682)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:22.306837,"(15.0, 18.5, 17.91176470588235)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.6726315789473682)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:23.788174,"(15.0, 18.5, 17.91176470588235)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.6726315789473682)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:25.182831,"(15.0, 18.5, 17.91176470588235)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.7557142857142853)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:26.564517,"(15.0, 18.5, 17.676470588235293)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.7557142857142853)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:28.068686,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.7557142857142853)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:29.553750,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.7557142857142853)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:31.054896,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.7557142857142853)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:32.625629,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.7557142857142853)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:34.157734,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.7557142857142853)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:35.840847,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.7557142857142853)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:37.450620,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.7557142857142853)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:38.910781,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.7557142857142853)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:40.379906,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.7557142857142853)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:41.736039,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.7557142857142853)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:43.044023,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.7557142857142853)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:44.496901,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.7557142857142853)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:46.120968,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 137.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.774285714285714)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:47.792951,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 106.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.8, 2.774285714285714)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:49.385360,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 106.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 370.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.8, 2.774285714285714)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:51.037095,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 106.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 717.1428571428571)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.8, 2.774285714285714)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:52.707212,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 106.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 717.1428571428571)","(31.0, 130.0, 87.0)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.8, 2.774285714285714)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:54.271416,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 106.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 717.1428571428571)","(31.0, 130.0, 109.2)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.8, 2.687)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:55.713567,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 106.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 750.0)","(31.0, 130.0, 109.2)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.82, 2.687)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:57.139448,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 106.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 750.0)","(31.0, 130.0, 109.2)","(13.0, 34.0, 21.4)","(10.0, 32.0, 21.5)","(2.6, 2.82, 2.687)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:08:58.605287,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 106.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 750.0)","(31.0, 130.0, 109.2)","(13.0, 34.0, 20.90909090909091)","(10.0, 32.0, 21.5)","(2.6, 2.82, 2.687)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:09:00.004247,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 106.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 750.0)","(31.0, 130.0, 109.2)","(13.0, 34.0, 20.90909090909091)","(10.0, 32.0, 21.5)","(2.6, 2.82, 2.687)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:09:01.401297,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 106.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 750.0)","(31.0, 130.0, 109.2)","(13.0, 34.0, 19.6)","(10.0, 32.0, 21.5)","(2.6, 2.82, 2.687)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:09:02.795023,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 106.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 750.0)","(31.0, 130.0, 109.2)","(13.0, 34.0, 18.7)","(10.0, 32.0, 21.5)","(2.6, 2.82, 2.687)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.90625)"
05-01-2023 14:09:04.253586,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 106.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 750.0)","(31.0, 130.0, 109.2)","(13.0, 34.0, 20.09090909090909)","(9.0, 32.0, 21.5)","(2.6, 2.82, 2.687)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.79310344827586)"
05-01-2023 14:09:05.622453,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 106.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 750.0)","(31.0, 130.0, 109.2)","(13.0, 34.0, 20.09090909090909)","(9.0, 32.0, 21.5)","(2.6, 2.82, 2.687)","(5.0, 9.0, 8.352)","(18.0, 65.0, 63.79310344827586)"
05-01-2023 14:09:07.053502,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 106.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 892.3809523809524)","(31.0, 130.0, 122.29629629629629)","(13.0, 34.0, 18.7)","(9.0, 32.0, 20.923076923076923)","(2.6, 2.82, 2.4345454545454546)","(5.0, 9.0, 8.558823529411764)","(18.0, 65.0, 64.22222222222223)"
05-01-2023 14:09:08.436734,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 106.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 892.3809523809524)","(31.0, 130.0, 122.29629629629629)","(13.0, 34.0, 18.7)","(9.0, 32.0, 20.923076923076923)","(2.6, 2.44, 2.702)","(5.0, 9.4, 8.24705882352941)","(18.0, 65.0, 64.22222222222223)"
05-01-2023 14:09:09.899869,"(15.0, 18.5, 17.423076923076923)","(26.0, 230.0, 106.0)","(2.4, 4.9, 4.814285714285715)","(31.0, 980.0, 892.3809523809524)","(31.0, 130.0, 122.29629629629629)","(13.0, 34.0, 18.7)","(9.0, 32.0, 20.923076923076923)","(2.6, 2.8, 2.702)","(5.0, 9.2, 8.24705882352941)","(18.0, 65.0, 64.22222222222223)"
