,Yamasaki Bale,Crackerjack Nick,Flash Banner,Denominator,Naughty Shorty,Maximum Gracie
10-01-2023 17:03:11.931952,"(2.1, 2.52, 2.511304347826087)","(3.2, 3.55, 3.5075757575757573)","(5.5, 8.4, 8.571428571428571)","(5.0, 6.4, 6.362962962962963)","(61.0, 180.0, 140.0)","(19.0, 34.0, 30.666666666666668)"
10-01-2023 17:03:13.369438,"(2.1, 2.52, 2.5076923076923077)","(3.2, 3.55, 3.5048387096774194)","(5.5, 8.8, 8.525)","(5.0, 6.4, 6.3047619047619055)","(61.0, 180.0, 140.0)","(19.0, 34.0, 30.428571428571427)"
10-01-2023 17:03:14.628749,"(2.1, 2.52, 2.5088)","(3.2, 3.55, 3.5048387096774194)","(5.5, 8.8, 8.525)","(5.0, 6.4, 6.2956521739130435)","(61.0, 180.0, 140.0)","(19.0, 34.0, 30.5625)"
10-01-2023 17:03:15.671454,"(2.1, 2.52, 2.485)","(3.2, 3.55, 3.5048387096774194)","(5.5, 8.8, 8.525)","(5.0, 6.4, 6.2956521739130435)","(61.0, 180.0, 153.33333333333334)","(19.0, 34.0, 33.2)"
10-01-2023 17:03:16.851464,"(2.1, 2.52, 2.5090909090909093)","(3.2, 3.5, 3.4925)","(5.5, 8.8, 8.59047619047619)","(5.0, 6.4, 6.2956521739130435)","(61.0, 180.0, 153.33333333333334)","(19.0, 34.0, 33.2)"
10-01-2023 17:03:18.007666,"(2.1, 2.54, 2.5332307692307694)","(3.2, 3.5, 3.506666666666667)","(5.5, 8.8, 8.610526315789475)","(5.0, 6.4, 6.2846153846153845)","(61.0, 180.0, 153.33333333333334)","(19.0, 34.0, 33.2)"
10-01-2023 17:03:19.077554,"(2.1, 2.5, 2.4927272727272727)","(3.2, 3.55, 3.509375)","(5.5, 8.8, 8.610526315789475)","(5.0, 6.4, 6.2846153846153845)","(61.0, 180.0, 153.33333333333334)","(19.0, 34.0, 33.2)"
10-01-2023 17:03:20.097440,"(2.1, 2.52, 2.5141463414634146)","(3.2, 3.55, 3.4970588235294118)","(5.5, 8.8, 8.573913043478262)","(5.0, 6.4, 6.2846153846153845)","(61.0, 180.0, 153.33333333333334)","(19.0, 34.0, 33.2)"
10-01-2023 17:03:21.185401,"(2.1, 2.52, 2.514871794871795)","(3.1, 3.5, 3.4892857142857143)","(5.5, 8.8, 8.573913043478262)","(5.0, 6.4, 6.235)","(71.0, 180.0, 153.33333333333334)","(19.0, 34.0, 33.1219512195122)"
10-01-2023 17:03:22.287098,"(2.1, 2.52, 2.5156521739130433)","(3.1, 3.5, 3.4892857142857143)","(5.5, 8.8, 8.573913043478262)","(5.0, 6.4, 6.235)","(71.0, 180.0, 172.30769230769232)","(19.0, 34.0, 33.1219512195122)"
10-01-2023 17:03:23.390078,"(2.1, 2.52, 2.5156521739130433)","(3.1, 3.5, 3.4892857142857143)","(5.5, 8.8, 8.573913043478262)","(5.0, 6.4, 6.28)","(71.0, 180.0, 164.0)","(19.0, 34.0, 33.1219512195122)"
10-01-2023 17:03:24.437703,"(2.1, 2.52, 2.5152380952380953)","(3.1, 3.5, 3.485)","(5.5, 8.8, 8.63529411764706)","(5.0, 6.4, 6.28)","(71.0, 180.0, 164.0)","(20.0, 34.0, 33.1219512195122)"
10-01-2023 17:03:25.577924,"(2.15, 2.52, 2.5152380952380953)","(3.1, 3.5, 3.485)","(6.0, 8.8, 8.65263157894737)","(5.0, 6.4, 6.28)","(71.0, 180.0, 164.0)","(20.0, 34.0, 33.1219512195122)"
10-01-2023 17:03:26.724794,"(2.15, 2.52, 2.502222222222222)","(3.1, 3.5, 3.4892857142857143)","(6.0, 8.8, 8.65263157894737)","(5.0, 6.4, 6.2823529411764705)","(71.0, 180.0, 164.0)","(20.0, 34.0, 33.1219512195122)"
10-01-2023 17:03:27.772723,"(2.15, 2.5, 2.4930434782608697)","(3.1, 3.5, 3.4892857142857143)","(6.0, 8.8, 8.65263157894737)","(5.0, 6.4, 6.2823529411764705)","(71.0, 180.0, 164.0)","(20.0, 34.0, 33.1219512195122)"
10-01-2023 17:03:28.773199,"(2.15, 2.52, 2.5085714285714285)","(3.1, 3.5, 3.4875)","(6.0, 8.8, 8.76923076923077)","(5.0, 6.4, 6.262745098039216)","(71.0, 180.0, 164.0)","(20.0, 34.0, 33.1219512195122)"
10-01-2023 17:03:29.826627,"(2.15, 2.52, 2.5085714285714285)","(3.1, 3.5, 3.48125)","(6.0, 8.8, 8.763636363636364)","(5.0, 6.4, 6.262745098039216)","(71.0, 180.0, 166.66666666666666)","(20.0, 34.0, 33.1219512195122)"
10-01-2023 17:03:30.897024,"(2.15, 2.52, 2.5085714285714285)","(3.1, 3.5, 3.485)","(6.0, 8.8, 8.657142857142858)","(5.0, 6.4, 6.262745098039216)","(71.0, 180.0, 164.0)","(20.0, 34.0, 33.1219512195122)"
10-01-2023 17:03:31.931851,"(2.15, 2.54, 2.513333333333333)","(3.1, 3.5, 3.485)","(6.0, 8.8, 8.657142857142858)","(5.0, 6.4, 6.262745098039216)","(71.0, 180.0, 166.66666666666666)","(20.0, 34.0, 33.1219512195122)"
10-01-2023 17:03:33.027904,"(2.15, 2.54, 2.513333333333333)","(3.1, 3.5, 3.4709677419354836)","(6.0, 8.8, 8.600000000000001)","(5.0, 6.4, 6.262745098039216)","(71.0, 180.0, 164.0)","(20.0, 34.0, 33.1219512195122)"
10-01-2023 17:03:34.108838,"(2.15, 2.54, 2.528)","(3.1, 3.5, 3.4709677419354836)","(6.0, 8.8, 8.600000000000001)","(5.0, 6.4, 6.243636363636364)","(71.0, 180.0, 160.0)","(20.0, 34.0, 33.1219512195122)"
10-01-2023 17:03:35.332847,"(2.15, 2.54, 2.5275)","(3.1, 3.5, 3.4709677419354836)","(6.0, 8.8, 8.571428571428571)","(5.0, 6.4, 6.243636363636364)","(71.0, 180.0, 164.0)","(20.0, 34.0, 33.1219512195122)"
10-01-2023 17:03:36.669294,"(2.15, 2.56, 2.5514285714285716)","(3.1, 3.5, 3.4647058823529413)","(6.0, 8.6, 8.600000000000001)","(5.0, 6.4, 6.176315789473684)","(71.0, 180.0, 160.0)","(20.0, 34.0, 33.1219512195122)"
10-01-2023 17:03:38.042131,"(2.15, 2.56, 2.5557142857142856)","(3.1, 3.5, 3.427777777777778)","(6.0, 8.8, 8.879999999999999)","(5.0, 6.2, 6.176315789473684)","(71.0, 180.0, 160.0)","(20.0, 34.0, 33.1219512195122)"
10-01-2023 17:03:39.168266,"(2.15, 2.56, 2.5557142857142856)","(3.1, 3.45, 3.4238095238095236)","(6.0, 9.2, 8.614285714285714)","(5.0, 6.2, 6.262745098039216)","(71.0, 180.0, 164.0)","(20.0, 34.0, 33.1219512195122)"
10-01-2023 17:03:40.215791,"(2.15, 2.58, 2.5730434782608698)","(3.1, 3.45, 3.4092592592592594)","(6.0, 8.8, 8.6)","(5.0, 6.4, 6.241441441441442)","(71.0, 180.0, 164.0)","(20.0, 34.0, 33.368421052631575)"
10-01-2023 17:03:41.353968,"(2.15, 2.6, 2.566666666666667)","(3.1, 3.45, 3.3840425531914895)","(6.0, 8.6, 8.411764705882353)","(5.0, 6.4, 6.241441441441442)","(71.0, 180.0, 164.0)","(20.0, 34.0, 33.368421052631575)"
10-01-2023 17:03:42.472373,"(2.15, 2.58, 2.566666666666667)","(3.1, 3.45, 3.3840425531914895)","(6.0, 8.6, 8.5)","(5.0, 6.4, 6.241441441441442)","(71.0, 180.0, 164.0)","(20.0, 34.0, 33.368421052631575)"
10-01-2023 17:03:43.582211,"(2.15, 2.6, 2.5628571428571427)","(3.1, 3.45, 3.3840425531914895)","(6.0, 8.6, 8.5)","(5.0, 6.4, 6.241441441441442)","(71.0, 180.0, 164.0)","(20.0, 34.0, 33.368421052631575)"
10-01-2023 17:03:44.613309,"(2.15, 2.58, 2.562222222222222)","(3.1, 3.45, 3.388095238095238)","(6.0, 8.6, 8.010526315789473)","(5.0, 6.4, 6.223809523809524)","(71.0, 180.0, 164.0)","(20.0, 34.0, 33.38461538461539)"
10-01-2023 17:03:45.718870,"(2.15, 2.58, 2.5733333333333333)","(3.1, 3.45, 3.4375)","(6.0, 7.8, 7.660869565217391)","(5.0, 6.4, 6.288888888888889)","(71.0, 180.0, 168.0)","(20.0, 34.0, 33.5)"
10-01-2023 17:03:46.804662,"(2.15, 2.62, 2.6117241379310348)","(3.1, 3.45, 3.4375)","(6.0, 7.8, 7.7043478260869565)","(5.0, 6.4, 6.306666666666667)","(71.0, 180.0, 170.0)","(20.0, 34.0, 33.285714285714285)"
10-01-2023 17:03:47.892482,"(2.15, 2.64, 2.61375)","(3.1, 3.45, 3.440909090909091)","(6.0, 7.8, 7.587096774193548)","(5.0, 6.4, 6.306666666666667)","(71.0, 180.0, 170.0)","(20.0, 38.0, 32.857142857142854)"
10-01-2023 17:03:48.886417,"(2.15, 2.62, 2.618032786885246)","(3.1, 3.5, 3.475862068965517)","(6.0, 7.6, 7.587096774193548)","(5.0, 6.4, 6.306666666666667)","(71.0, 180.0, 170.0)","(20.0, 38.0, 32.857142857142854)"
10-01-2023 17:03:50.032533,"(2.15, 2.62, 2.610909090909091)","(3.1, 3.5, 3.4612903225806453)","(6.0, 7.6, 7.391111111111112)","(5.0, 6.4, 6.325)","(81.0, 180.0, 170.0)","(20.0, 38.0, 32.857142857142854)"
10-01-2023 17:03:51.119865,"(2.15, 2.62, 2.610909090909091)","(3.1, 3.55, 3.524468085106383)","(6.0, 7.4, 7.391666666666667)","(5.0, 6.4, 6.314285714285715)","(81.0, 180.0, 172.0)","(20.0, 38.0, 35.473684210526315)"
10-01-2023 17:03:52.155139,"(2.15, 2.62, 2.6100000000000003)","(3.1, 3.5, 3.49320987654321)","(6.0, 7.4, 7.358620689655173)","(5.0, 6.4, 6.333333333333334)","(81.0, 180.0, 173.84615384615384)","(20.0, 38.0, 32.75)"
10-01-2023 17:03:53.253612,"(2.15, 2.6, 2.59)","(3.1, 3.55, 3.48)","(6.0, 7.4, 7.276923076923077)","(5.0, 6.4, 6.335135135135135)","(81.0, 180.0, 173.84615384615384)","(21.0, 36.0, 32.64)"
10-01-2023 17:03:54.414246,"(2.15, 2.6, 2.5882926829268293)","(3.1, 3.6, 3.59)","(6.0, 7.4, 7.2153846153846155)","(5.0, 6.4, 6.308333333333334)","(81.0, 180.0, 173.84615384615384)","(21.0, 36.0, 32.357142857142854)"
10-01-2023 17:03:55.555020,"(2.15, 2.6, 2.5876190476190475)","(3.1, 3.6, 3.5766666666666667)","(6.0, 7.4, 7.183783783783784)","(5.0, 6.4, 6.308333333333334)","(81.0, 180.0, 173.84615384615384)","(21.0, 36.0, 32.357142857142854)"
10-01-2023 17:03:56.615172,"(2.15, 2.6, 2.5992)","(3.1, 3.6, 3.5708333333333333)","(6.0, 7.4, 7.093333333333334)","(5.0, 6.4, 6.308333333333334)","(81.0, 180.0, 173.84615384615384)","(21.0, 36.0, 32.357142857142854)"
10-01-2023 17:03:57.683206,"(2.15, 2.62, 2.5870588235294116)","(3.1, 3.6, 3.567391304347826)","(6.0, 7.2, 7.093333333333334)","(5.0, 6.4, 6.308333333333334)","(81.0, 180.0, 173.84615384615384)","(21.0, 36.0, 32.357142857142854)"
10-01-2023 17:03:58.725418,"(2.15, 2.6, 2.58)","(3.1, 3.6, 3.5833333333333335)","(6.0, 7.2, 7.014285714285714)","(5.0, 6.4, 6.336842105263158)","(81.0, 180.0, 173.84615384615384)","(21.0, 36.0, 32.357142857142854)"
10-01-2023 17:03:59.816196,"(2.15, 2.6, 2.58)","(3.1, 3.6, 3.5735294117647056)","(6.0, 7.2, 7.079069767441861)","(5.0, 6.4, 6.333333333333334)","(81.0, 180.0, 173.84615384615384)","(21.0, 36.0, 32.357142857142854)"
10-01-2023 17:04:00.798440,"(2.15, 2.6, 2.5833333333333335)","(3.1, 3.6, 3.568181818181818)","(6.0, 7.2, 7.066666666666666)","(5.0, 6.4, 6.36)","(81.0, 180.0, 173.84615384615384)","(21.0, 36.0, 33.0)"
10-01-2023 17:04:01.951873,"(2.15, 2.62, 2.6023529411764708)","(3.1, 3.65, 3.5757575757575757)","(6.0, 7.2, 7.066666666666666)","(5.0, 6.4, 6.3939393939393945)","(81.0, 180.0, 173.84615384615384)","(21.0, 36.0, 32.53846153846154)"
10-01-2023 17:04:03.151415,"(2.15, 2.62, 2.601538461538462)","(3.1, 3.6, 3.528125)","(6.0, 7.2, 7.014285714285714)","(5.0, 6.4, 6.321985815602837)","(81.0, 180.0, 174.66666666666666)","(21.0, 36.0, 33.567567567567565)"
10-01-2023 17:04:04.275319,"(2.15, 2.6, 2.590909090909091)","(3.1, 3.65, 3.609375)","(6.0, 7.2, 6.9818181818181815)","(5.0, 6.6, 6.3255474452554745)","(81.0, 180.0, 174.66666666666666)","(21.0, 36.0, 34.457142857142856)"
10-01-2023 17:04:05.344905,"(2.15, 2.58, 2.577)","(3.1, 3.65, 3.6075757575757574)","(6.0, 7.2, 6.9818181818181815)","(5.0, 6.6, 6.3202797202797205)","(81.0, 180.0, 174.66666666666666)","(21.0, 36.0, 33.333333333333336)"
10-01-2023 17:04:06.669023,"(2.15, 2.6, 2.5852173913043477)","(3.1, 3.65, 3.593010752688172)","(6.0, 7.2, 6.984615384615385)","(5.0, 6.6, 6.296969696969697)","(81.0, 180.0, 173.84615384615384)","(21.0, 36.0, 35.0)"
10-01-2023 17:04:07.776293,"(2.15, 2.6, 2.5842857142857145)","(3.1, 3.6, 3.572972972972973)","(6.0, 7.2, 6.984615384615385)","(5.0, 6.6, 6.3014925373134325)","(81.0, 180.0, 173.84615384615384)","(21.0, 38.0, 35.0)"
10-01-2023 17:04:09.129945,"(2.15, 2.62, 2.5874074074074076)","(3.1, 3.6, 3.5531249999999996)","(6.0, 7.2, 6.9904761904761905)","(5.0, 6.6, 6.326760563380281)","(81.0, 180.0, 174.66666666666666)","(21.0, 38.0, 35.42857142857143)"
10-01-2023 17:04:10.277856,"(2.15, 2.62, 2.5874074074074076)","(3.1, 3.6, 3.5531249999999996)","(6.0, 7.2, 6.9904761904761905)","(5.0, 6.6, 6.322857142857143)","(81.0, 180.0, 174.66666666666666)","(21.0, 38.0, 35.096774193548384)"
10-01-2023 17:04:11.429931,"(2.15, 2.62, 2.5945)","(3.1, 3.6, 3.5672413793103446)","(6.0, 7.2, 6.993548387096774)","(5.0, 6.6, 6.342281879194631)","(81.0, 180.0, 174.66666666666666)","(21.0, 38.0, 35.42857142857143)"
10-01-2023 17:04:12.513166,"(2.15, 2.62, 2.5928)","(3.1, 3.6, 3.57)","(6.0, 7.2, 6.993548387096774)","(5.0, 6.6, 6.280952380952381)","(81.0, 180.0, 173.84615384615384)","(21.0, 38.0, 34.36363636363637)"
10-01-2023 17:04:13.485298,"(2.15, 2.66, 2.647692307692308)","(3.1, 3.55, 3.541025641025641)","(6.0, 7.2, 6.993548387096774)","(5.0, 6.4, 6.304516129032258)","(81.0, 180.0, 173.84615384615384)","(21.0, 38.0, 34.25)"
10-01-2023 17:04:14.575238,"(2.15, 2.66, 2.6550000000000002)","(3.1, 3.55, 3.542222222222222)","(6.0, 7.2, 6.993548387096774)","(5.0, 6.4, 6.304516129032258)","(81.0, 180.0, 173.84615384615384)","(21.0, 38.0, 33.86206896551724)"
10-01-2023 17:04:15.667368,"(2.15, 2.68, 2.6703030303030304)","(3.1, 3.5, 3.489705882352941)","(6.0, 7.2, 7.014285714285714)","(5.0, 6.4, 6.293181818181818)","(81.0, 180.0, 174.66666666666666)","(21.0, 38.0, 34.666666666666664)"
10-01-2023 17:04:16.751030,"(2.15, 2.68, 2.6564705882352944)","(3.1, 3.55, 3.504385964912281)","(6.0, 7.2, 7.014285714285714)","(5.0, 6.4, 6.293785310734464)","(81.0, 180.0, 174.66666666666666)","(21.0, 38.0, 34.92307692307692)"
10-01-2023 17:04:17.804557,"(2.15, 2.68, 2.657872340425532)","(3.1, 3.55, 3.504385964912281)","(6.0, 7.2, 6.983333333333333)","(5.0, 6.4, 6.293785310734464)","(81.0, 180.0, 174.66666666666666)","(21.0, 38.0, 34.92307692307692)"
10-01-2023 17:04:18.887016,"(2.15, 2.68, 2.6552380952380954)","(3.1, 3.55, 3.5274193548387096)","(6.0, 7.2, 6.983333333333333)","(5.0, 6.4, 6.215686274509804)","(81.0, 180.0, 173.84615384615384)","(21.0, 38.0, 33.86206896551724)"
10-01-2023 17:04:20.002777,"(2.2, 2.68, 2.66)","(3.0, 3.55, 3.5274193548387096)","(5.5, 7.2, 6.993548387096774)","(5.0, 6.4, 6.204878048780488)","(91.0, 180.0, 173.84615384615384)","(21.0, 38.0, 33.86206896551724)"
10-01-2023 17:04:21.037866,"(2.2, 2.68, 2.6747169811320757)","(3.0, 3.55, 3.51)","(5.5, 7.2, 6.993548387096774)","(5.0, 6.4, 6.208)","(91.0, 180.0, 173.84615384615384)","(21.0, 38.0, 34.25)"
10-01-2023 17:04:22.093540,"(2.2, 2.68, 2.669677419354839)","(3.0, 3.55, 3.51)","(5.5, 7.2, 6.642424242424242)","(5.0, 6.4, 6.2340740740740745)","(91.0, 180.0, 173.84615384615384)","(21.0, 38.0, 34.92307692307692)"
10-01-2023 17:04:23.217776,"(2.2, 2.68, 2.6762962962962966)","(3.0, 3.6, 3.565625)","(5.5, 6.8, 6.508571428571429)","(5.0, 6.4, 6.23768115942029)","(91.0, 180.0, 132.35294117647058)","(21.0, 38.0, 34.25)"
10-01-2023 17:04:24.373085,"(2.2, 2.7, 2.6872727272727275)","(3.0, 3.6, 3.561111111111111)","(5.5, 6.6, 6.411764705882353)","(5.0, 6.4, 6.247619047619048)","(91.0, 140.0, 136.25)","(21.0, 38.0, 34.25)"
10-01-2023 17:04:25.499125,"(2.2, 2.7, 2.688421052631579)","(3.0, 3.65, 3.6083333333333334)","(5.5, 6.6, 6.411764705882353)","(5.0, 6.4, 6.247619047619048)","(91.0, 140.0, 136.25)","(21.0, 38.0, 33.86206896551724)"
10-01-2023 17:04:26.587589,"(2.2, 2.72, 2.710666666666667)","(3.0, 3.55, 3.5451612903225804)","(5.5, 6.6, 6.4202531645569625)","(5.0, 6.4, 6.2153846153846155)","(91.0, 140.0, 136.25)","(21.0, 38.0, 33.86206896551724)"
10-01-2023 17:04:27.709539,"(2.2, 2.72, 2.71)","(3.0, 3.6, 3.5500000000000003)","(5.5, 6.6, 6.392700729927007)","(5.0, 6.4, 6.231034482758621)","(91.0, 140.0, 137.0)","(21.0, 38.0, 33.86206896551724)"
10-01-2023 17:04:28.779532,"(2.2, 2.74, 2.726666666666667)","(3.0, 3.6, 3.547222222222222)","(5.5, 6.6, 6.377777777777777)","(5.0, 6.4, 6.245669291338583)","(91.0, 140.0, 136.36363636363637)","(21.0, 38.0, 34.25)"
10-01-2023 17:04:29.983837,"(2.2, 2.74, 2.7195121951219514)","(3.0, 3.6, 3.5425)","(5.5, 6.6, 6.367832167832168)","(5.0, 6.4, 6.248062015503876)","(91.0, 140.0, 136.36363636363637)","(21.0, 38.0, 34.57142857142857)"
10-01-2023 17:04:31.098663,"(2.2, 2.74, 2.736521739130435)","(3.0, 3.55, 3.49125)","(5.5, 6.6, 6.3710344827586205)","(5.0, 6.4, 6.253435114503817)","(91.0, 140.0, 136.66666666666666)","(21.0, 38.0, 34.666666666666664)"
10-01-2023 17:04:32.462789,"(2.2, 2.76, 2.768)","(3.0, 3.5, 3.4754545454545456)","(5.5, 6.6, 6.361764705882353)","(5.0, 6.4, 6.233333333333333)","(91.0, 140.0, 136.0)","(21.0, 38.0, 34.11764705882353)"
10-01-2023 17:04:33.603623,"(2.2, 2.78, 2.768)","(3.0, 3.5, 3.485)","(5.5, 6.4, 6.309259259259259)","(5.0, 6.4, 6.271052631578947)","(91.0, 140.0, 125.5)","(21.0, 38.0, 35.111111111111114)"
10-01-2023 17:04:34.664542,"(2.2, 2.78, 2.760952380952381)","(3.0, 3.55, 3.490229885057471)","(5.5, 6.4, 6.308256880733945)","(5.0, 6.4, 6.295774647887324)","(91.0, 130.0, 124.28571428571428)","(21.0, 36.0, 34.5)"
10-01-2023 17:04:35.715739,"(2.2, 2.76, 2.75)","(3.0, 3.55, 3.5258064516129033)","(5.5, 6.4, 6.287640449438203)","(5.0, 6.4, 6.317073170731708)","(91.0, 130.0, 122.5)","(21.0, 36.0, 35.333333333333336)"
10-01-2023 17:04:36.744366,"(2.2, 2.76, 2.7512499999999998)","(3.0, 3.5, 3.488805970149254)","(5.5, 6.4, 6.279591836734694)","(5.0, 6.4, 6.315384615384616)","(91.0, 130.0, 122.5)","(21.0, 36.0, 35.63636363636364)"
10-01-2023 17:04:37.785606,"(2.2, 2.76, 2.755757575757576)","(3.0, 3.5, 3.4884615384615385)","(5.5, 6.4, 6.277083333333334)","(5.0, 6.4, 6.345736434108527)","(91.0, 130.0, 122.5)","(21.0, 36.0, 34.666666666666664)"
10-01-2023 17:04:38.765370,"(2.2, 2.78, 2.7756756756756755)","(3.0, 3.5, 3.485)","(5.5, 6.4, 6.268888888888889)","(5.0, 6.4, 6.341176470588236)","(81.0, 130.0, 122.5)","(21.0, 36.0, 34.0)"
10-01-2023 17:04:39.721524,"(2.2, 2.8, 2.785806451612903)","(3.0, 3.5, 3.48125)","(5.5, 6.4, 6.268888888888889)","(5.0, 6.4, 6.341176470588236)","(81.0, 130.0, 125.0)","(21.0, 36.0, 34.0)"
10-01-2023 17:04:40.779119,"(2.2, 2.8, 2.779512195121951)","(3.0, 3.5, 3.48125)","(5.5, 6.4, 6.289655172413793)","(5.0, 6.4, 6.346902654867257)","(81.0, 130.0, 124.54545454545455)","(21.0, 36.0, 34.25)"
10-01-2023 17:04:41.892733,"(2.2, 2.8, 2.7752941176470585)","(3.0, 3.5, 3.4794117647058824)","(5.5, 6.4, 6.307142857142858)","(5.0, 6.4, 6.191208791208791)","(81.0, 130.0, 124.54545454545455)","(21.0, 36.0, 34.526315789473685)"
10-01-2023 17:04:42.815212,"(2.2, 2.8, 2.784126984126984)","(3.0, 3.5, 3.483695652173913)","(5.5, 6.4, 6.307142857142858)","(5.0, 6.2, 6.191208791208791)","(81.0, 130.0, 124.54545454545455)","(21.0, 36.0, 34.095238095238095)"
10-01-2023 17:04:43.838181,"(2.2, 2.8, 2.7923529411764703)","(3.0, 3.55, 3.50625)","(5.5, 6.4, 6.308333333333334)","(5.0, 6.4, 6.090909090909091)","(81.0, 130.0, 124.54545454545455)","(21.0, 36.0, 34.18181818181818)"
10-01-2023 17:04:44.927585,"(2.2, 2.8, 2.792121212121212)","(3.0, 3.5, 3.488888888888889)","(5.5, 6.4, 6.367741935483871)","(5.0, 6.2, 6.0625)","(81.0, 130.0, 126.0)","(21.0, 36.0, 33.89473684210526)"
10-01-2023 17:04:45.931704,"(2.2, 2.84, 2.819047619047619)","(3.0, 3.5, 3.488888888888889)","(5.5, 6.4, 6.268421052631579)","(5.0, 6.2, 6.0566775244299675)","(81.0, 130.0, 125.55555555555556)","(21.0, 36.0, 33.77777777777778)"
10-01-2023 17:04:46.993828,"(2.2, 2.86, 2.8122123893805306)","(3.0, 3.45, 3.4365853658536585)","(5.5, 6.6, 6.561157024793388)","(5.0, 6.2, 6.116201117318436)","(81.0, 130.0, 125.55555555555556)","(21.0, 36.0, 33.77777777777778)"
10-01-2023 17:04:48.054750,"(2.2, 2.84, 2.821904761904762)","(3.0, 3.5, 3.4447916666666667)","(5.5, 6.6, 6.561506276150627)","(5.0, 6.2, 6.1125)","(81.0, 130.0, 126.0)","(21.0, 36.0, 34.0)"
10-01-2023 17:04:49.081010,"(2.2, 2.84, 2.8252173913043475)","(3.0, 3.5, 3.4447916666666667)","(5.5, 6.6, 6.561506276150627)","(5.0, 6.2, 6.065625)","(81.0, 130.0, 126.0)","(21.0, 36.0, 34.0)"
10-01-2023 17:04:50.257231,"(2.2, 2.84, 2.8349367088607593)","(3.0, 3.5, 3.437974683544304)","(5.5, 6.6, 6.693617021276595)","(5.0, 6.2, 5.867532467532468)","(81.0, 130.0, 125.55555555555556)","(21.0, 36.0, 34.0)"
10-01-2023 17:04:51.288121,"(2.2, 2.84, 2.834285714285714)","(3.0, 3.5, 3.4597826086956522)","(5.5, 6.8, 6.693617021276595)","(5.0, 5.9, 5.8)","(81.0, 130.0, 125.55555555555556)","(21.0, 36.0, 33.77777777777778)"
10-01-2023 17:04:52.395583,"(2.25, 2.86, 2.8466666666666667)","(3.0, 3.5, 3.4615384615384617)","(5.5, 6.8, 6.63)","(5.0, 5.8, 5.830612244897959)","(81.0, 130.0, 125.55555555555556)","(21.0, 36.0, 33.77777777777778)"
10-01-2023 17:04:53.416256,"(2.25, 2.86, 2.8545762711864406)","(3.0, 3.5, 3.460810810810811)","(5.5, 6.8, 6.58477157360406)","(5.0, 5.9, 5.783333333333333)","(81.0, 130.0, 126.0)","(21.0, 36.0, 34.526315789473685)"
10-01-2023 17:04:54.664121,"(2.25, 2.86, 2.8560975609756096)","(3.0, 3.5, 3.5338028169014084)","(5.5, 6.6, 6.566801619433198)","(5.0, 5.8, 5.825)","(81.0, 130.0, 126.66666666666667)","(21.0, 36.0, 33.42857142857143)"
10-01-2023 17:04:55.739992,"(2.25, 2.86, 2.8428571428571425)","(3.0, 3.55, 3.5338028169014084)","(5.5, 6.6, 6.566801619433198)","(5.0, 5.9, 5.84)","(81.0, 130.0, 127.5)","(21.0, 34.0, 33.23076923076923)"
10-01-2023 17:04:56.851113,"(2.25, 2.86, 2.856470588235294)","(3.0, 3.55, 3.5458333333333334)","(5.5, 6.6, 6.5754716981132075)","(5.0, 5.8, 5.675)","(81.0, 130.0, 116.81818181818181)","(21.0, 34.0, 32.523809523809526)"
10-01-2023 17:04:57.826313,"(2.25, 2.88, 2.872112676056338)","(3.0, 3.55, 3.5455223880597013)","(5.5, 6.6, 6.5754716981132075)","(5.0, 5.7, 5.676923076923077)","(81.0, 120.0, 116.0)","(21.0, 34.0, 32.16)"
10-01-2023 17:04:58.760174,"(2.25, 2.88, 2.8740425531914893)","(3.0, 3.55, 3.5473684210526315)","(5.5, 6.6, 6.587878787878788)","(5.0, 5.7, 5.648717948717948)","(81.0, 120.0, 116.0)","(21.0, 34.0, 31.662337662337663)"
10-01-2023 17:04:59.742649,"(2.25, 2.88, 2.873684210526316)","(3.0, 3.5, 3.491025641025641)","(5.5, 6.8, 6.657142857142857)","(5.0, 5.8, 5.7)","(81.0, 120.0, 116.08695652173913)","(21.0, 32.0, 31.56923076923077)"
10-01-2023 17:05:00.828261,"(2.25, 2.88, 2.8736170212765955)","(3.0, 3.5, 3.4844444444444447)","(5.5, 6.8, 6.752838427947598)","(5.0, 5.7, 5.728169014084507)","(81.0, 120.0, 116.08695652173913)","(21.0, 32.0, 31.542857142857144)"
10-01-2023 17:05:01.979133,"(2.25, 2.88, 2.874418604651163)","(3.0, 3.5, 3.45)","(5.5, 6.8, 6.757805907172996)","(5.0, 5.8, 5.734782608695652)","(81.0, 120.0, 116.5)","(21.0, 32.0, 31.52112676056338)"
10-01-2023 17:05:03.043127,"(2.25, 2.88, 2.869450549450549)","(3.0, 3.45, 3.4375)","(5.5, 6.8, 6.756331877729258)","(5.0, 5.8, 5.827272727272727)","(81.0, 120.0, 116.5)","(21.0, 32.0, 31.577464788732396)"
10-01-2023 17:05:04.006675,"(2.25, 2.84, 2.824444444444444)","(3.0, 3.45, 3.4455357142857146)","(5.5, 6.8, 6.756331877729258)","(5.0, 5.9, 5.827272727272727)","(81.0, 120.0, 116.3157894736842)","(21.0, 32.0, 31.82456140350877)"
10-01-2023 17:05:04.976764,"(2.25, 2.84, 2.8245)","(3.0, 3.55, 3.4879310344827585)","(5.5, 7.0, 6.855072463768116)","(5.0, 5.7, 5.6178217821782175)","(81.0, 120.0, 116.95652173913044)","(21.0, 32.0, 31.130434782608695)"
