,Born To Lead,Bonnie Rico,Velocity Justice,Whether To Fly,Royal Look,Boom Boom Harley,Disney Cool,Social Impact
10-01-2023 17:54:44.719233,"(10.0, 99999, 99990)","(1.5, 1.71, 1.7034615384615384)","(101.0, 250.0, 240.0)","(5.5, 8.4, 8.230769230769232)","(7.0, 10.5, 10.16326530612245)","(7.0, 10.0, 9.961904761904762)","(101.0, 210.0, 186.0)","(81.0, 130.0, 119.28571428571428)"
10-01-2023 17:54:45.774151,"(10.0, 99999, 99990)","(1.5, 1.72, 1.7082926829268292)","(101.0, 250.0, 237.14285714285714)","(5.5, 8.4, 8.230769230769232)","(7.0, 10.5, 10.132075471698114)","(7.0, 10.0, 9.916666666666666)","(101.0, 210.0, 165.55555555555554)","(81.0, 130.0, 113.33333333333333)"
10-01-2023 17:54:46.853540,"(10.0, 99999, 99990)","(1.5, 1.72, 1.7117241379310344)","(101.0, 250.0, 240.0)","(5.5, 8.4, 8.237037037037037)","(7.0, 10.5, 10.134615384615385)","(7.0, 10.0, 9.916666666666666)","(101.0, 210.0, 165.55555555555554)","(81.0, 130.0, 119.28571428571428)"
10-01-2023 17:54:47.946744,"(10.0, 99999, 99990)","(1.5, 1.71, 1.700625)","(101.0, 250.0, 240.0)","(5.5, 8.4, 8.237037037037037)","(7.0, 10.5, 10.134615384615385)","(7.0, 10.0, 9.892307692307693)","(101.0, 210.0, 165.55555555555554)","(81.0, 130.0, 123.75)"
10-01-2023 17:54:48.989014,"(10.0, 99999, 99990)","(1.5, 1.7, 1.6903296703296702)","(101.0, 250.0, 240.0)","(5.5, 8.4, 8.304)","(7.0, 10.5, 10.141509433962264)","(7.0, 10.0, 9.965217391304348)","(101.0, 210.0, 174.44444444444446)","(81.0, 130.0, 118.96551724137932)"
10-01-2023 17:54:50.089442,"(10.0, 99999, 99990)","(1.5, 1.69, 1.6878431372549019)","(101.0, 250.0, 230.0)","(5.5, 8.4, 8.33)","(7.0, 10.5, 10.127450980392156)","(7.0, 10.0, 10.043478260869565)","(101.0, 210.0, 165.55555555555554)","(81.0, 120.0, 118.4375)"
10-01-2023 17:54:51.148365,"(10.0, 99999, 99990)","(1.5, 1.69, 1.6835714285714285)","(101.0, 250.0, 245.16129032258064)","(5.5, 8.6, 8.37142857142857)","(7.0, 10.5, 10.154545454545454)","(7.0, 10.5, 10.136363636363637)","(101.0, 210.0, 166.25)","(81.0, 120.0, 118.4375)"
10-01-2023 17:54:52.214146,"(10.0, 99999, 99990)","(1.5, 1.68, 1.6757499999999999)","(101.0, 250.0, 245.16129032258064)","(5.5, 8.6, 8.37142857142857)","(7.0, 10.5, 10.154545454545454)","(7.0, 10.5, 10.227272727272727)","(101.0, 210.0, 165.55555555555554)","(81.0, 120.0, 115.0)"
10-01-2023 17:54:53.273566,"(10.0, 99999, 99990)","(1.5, 1.68, 1.6745238095238095)","(101.0, 250.0, 245.16129032258064)","(5.5, 8.6, 8.37142857142857)","(7.0, 10.5, 10.75609756097561)","(7.0, 10.5, 10.25)","(101.0, 210.0, 165.55555555555554)","(81.0, 120.0, 118.0)"
10-01-2023 17:54:54.364666,"(10.0, 99999, 99990)","(1.5, 1.67, 1.661111111111111)","(101.0, 250.0, 245.16129032258064)","(5.5, 8.6, 8.37142857142857)","(7.0, 11.0, 10.791666666666666)","(7.0, 10.5, 10.166666666666666)","(101.0, 210.0, 165.55555555555554)","(81.0, 130.0, 112.0)"
10-01-2023 17:54:55.483131,"(10.0, 99999, 99990)","(1.5, 1.66, 1.6578494623655913)","(101.0, 250.0, 245.16129032258064)","(5.5, 8.6, 8.457142857142857)","(7.0, 11.0, 10.814285714285715)","(7.0, 10.5, 10.291666666666666)","(101.0, 210.0, 165.55555555555554)","(81.0, 130.0, 112.0)"
10-01-2023 17:54:56.613272,"(10.0, 99999, 99990)","(1.5, 1.65, 1.6486301369863012)","(101.0, 250.0, 245.16129032258064)","(5.5, 8.6, 8.646153846153846)","(7.0, 11.0, 11.076923076923077)","(7.0, 10.5, 10.3)","(101.0, 210.0, 172.0)","(81.0, 130.0, 119.28571428571428)"
10-01-2023 17:54:57.818143,"(10.0, 99999, 99990)","(1.5, 1.64, 1.6341176470588235)","(101.0, 250.0, 220.0)","(5.5, 8.8, 8.646153846153846)","(7.0, 11.5, 11.076923076923077)","(7.0, 11.0, 10.342857142857143)","(101.0, 220.0, 180.0)","(81.0, 130.0, 110.55555555555556)"
10-01-2023 17:54:58.941055,"(10.0, 99999, 99990)","(1.5, 1.64, 1.6292307692307693)","(101.0, 250.0, 220.0)","(5.5, 8.8, 8.646153846153846)","(7.0, 11.5, 11.076923076923077)","(7.0, 11.0, 10.342857142857143)","(101.0, 220.0, 180.0)","(81.0, 130.0, 113.33333333333333)"
10-01-2023 17:55:00.004223,"(10.0, 99999, 99990)","(1.5, 1.64, 1.6266666666666667)","(101.0, 250.0, 220.0)","(5.5, 8.8, 8.533333333333333)","(7.0, 11.5, 11.12)","(7.0, 11.0, 10.522727272727273)","(101.0, 220.0, 180.0)","(81.0, 130.0, 119.28571428571428)"
10-01-2023 17:55:01.108579,"(10.0, 99999, 99990)","(1.5, 1.64, 1.6295454545454546)","(101.0, 250.0, 220.0)","(5.5, 8.8, 8.533333333333333)","(7.0, 11.5, 11.12)","(7.0, 11.0, 10.522727272727273)","(101.0, 220.0, 180.0)","(81.0, 130.0, 110.0)"
10-01-2023 17:55:02.203438,"(10.0, 99999, 99990)","(1.5, 1.64, 1.6285714285714286)","(101.0, 250.0, 220.0)","(5.5, 8.8, 8.533333333333333)","(7.0, 11.5, 11.06)","(7.0, 11.0, 10.522727272727273)","(101.0, 220.0, 180.0)","(81.0, 130.0, 114.21052631578948)"
10-01-2023 17:55:03.337771,"(10.0, 99999, 99990)","(1.5, 1.64, 1.6303846153846153)","(101.0, 250.0, 220.0)","(5.5, 8.8, 8.505263157894737)","(7.0, 11.5, 10.963414634146341)","(7.0, 11.0, 10.520833333333334)","(101.0, 220.0, 180.0)","(81.0, 130.0, 114.21052631578948)"
10-01-2023 17:55:04.429170,"(10.0, 99999, 99990)","(1.5, 1.64, 1.6246666666666667)","(101.0, 250.0, 220.0)","(5.5, 8.8, 8.505263157894737)","(7.0, 11.5, 10.963414634146341)","(7.0, 11.0, 10.520833333333334)","(101.0, 220.0, 180.0)","(81.0, 130.0, 110.0)"
10-01-2023 17:55:05.539058,"(10.0, 99999, 99990)","(1.5, 1.64, 1.625234899328859)","(101.0, 250.0, 220.0)","(5.5, 8.8, 8.505263157894737)","(7.0, 11.0, 10.633333333333333)","(7.0, 11.0, 10.520833333333334)","(101.0, 220.0, 180.0)","(81.0, 130.0, 110.0)"
10-01-2023 17:55:06.670275,"(10.0, 99999, 99990)","(1.5, 1.64, 1.6250980392156864)","(101.0, 250.0, 220.0)","(5.5, 8.8, 8.505263157894737)","(7.0, 11.0, 10.6)","(7.0, 11.0, 10.520833333333334)","(101.0, 220.0, 180.0)","(81.0, 130.0, 116.95652173913044)"
10-01-2023 17:55:07.834322,"(10.0, 99999, 99990)","(1.5, 1.64, 1.625)","(101.0, 250.0, 220.0)","(5.5, 8.8, 8.625641025641027)","(7.0, 11.0, 10.58695652173913)","(7.0, 11.0, 10.520833333333334)","(101.0, 220.0, 206.25)","(81.0, 130.0, 110.0)"
10-01-2023 17:55:08.920607,"(10.0, 99999, 99990)","(1.5, 1.64, 1.6247945205479453)","(101.0, 250.0, 220.0)","(5.5, 8.8, 8.631578947368421)","(7.0, 11.0, 10.590909090909092)","(7.0, 11.0, 10.520833333333334)","(101.0, 210.0, 185.0)","(81.0, 130.0, 110.0)"
10-01-2023 17:55:10.010090,"(10.0, 99999, 99990)","(1.5, 1.64, 1.6230534351145038)","(101.0, 250.0, 220.0)","(5.5, 8.8, 8.631578947368421)","(7.0, 11.0, 10.583333333333334)","(7.0, 11.0, 10.520833333333334)","(101.0, 210.0, 185.0)","(81.0, 130.0, 108.57142857142857)"
10-01-2023 17:55:11.218611,"(10.0, 99999, 99990)","(1.5, 1.63, 1.6236)","(101.0, 250.0, 220.0)","(5.5, 8.8, 8.54814814814815)","(7.0, 11.0, 10.583333333333334)","(7.0, 11.0, 10.352941176470589)","(101.0, 210.0, 185.0)","(81.0, 130.0, 108.57142857142857)"
10-01-2023 17:55:12.481296,"(10.0, 99999, 99990)","(1.5, 1.63, 1.6264444444444444)","(101.0, 250.0, 220.0)","(5.5, 8.8, 8.54814814814815)","(7.0, 11.0, 10.583333333333334)","(7.0, 11.0, 10.352941176470589)","(101.0, 210.0, 185.0)","(81.0, 130.0, 108.57142857142857)"
10-01-2023 17:55:13.612508,"(10.0, 99999, 99990)","(1.5, 1.63, 1.6264444444444444)","(101.0, 250.0, 220.0)","(5.5, 8.8, 8.54814814814815)","(7.0, 11.0, 10.565217391304348)","(7.0, 11.0, 10.352941176470589)","(101.0, 210.0, 185.0)","(81.0, 130.0, 110.0)"
10-01-2023 17:55:14.627316,"(10.0, 99999, 99990)","(1.5, 1.63, 1.626)","(101.0, 250.0, 220.0)","(5.5, 8.8, 8.54814814814815)","(7.0, 11.0, 10.565217391304348)","(7.0, 11.0, 10.352941176470589)","(101.0, 210.0, 170.0)","(81.0, 130.0, 117.5)"
10-01-2023 17:55:15.630208,"(10.0, 99999, 99990)","(1.5, 1.63, 1.6266666666666667)","(101.0, 250.0, 220.0)","(5.5, 8.8, 8.55)","(7.0, 11.0, 10.565217391304348)","(7.0, 11.0, 10.676470588235293)","(101.0, 210.0, 183.33333333333334)","(81.0, 130.0, 114.21052631578948)"
10-01-2023 17:55:16.633009,"(10.0, 99999, 99990)","(1.5, 1.64, 1.635034013605442)","(101.0, 250.0, 220.0)","(5.5, 8.8, 8.92)","(7.0, 11.0, 10.645833333333334)","(7.0, 11.0, 10.660714285714286)","(101.0, 210.0, 178.0)","(81.0, 130.0, 117.5)"
10-01-2023 17:55:17.698889,"(10.0, 99999, 99990)","(1.5, 1.64, 1.6329752066115701)","(101.0, 250.0, 220.0)","(5.5, 9.0, 8.82857142857143)","(7.0, 11.0, 10.645833333333334)","(7.0, 11.0, 10.689655172413794)","(101.0, 210.0, 178.0)","(81.0, 130.0, 117.5)"
10-01-2023 17:55:18.795350,"(10.0, 99999, 99990)","(1.5, 1.64, 1.6326724137931032)","(101.0, 250.0, 220.0)","(5.5, 9.0, 8.963636363636363)","(7.0, 11.0, 10.645833333333334)","(7.0, 11.0, 10.689655172413794)","(101.0, 210.0, 178.0)","(81.0, 130.0, 117.5)"
10-01-2023 17:55:19.946872,"(10.0, 99999, 99990)","(1.5, 1.64, 1.632436974789916)","(101.0, 250.0, 220.0)","(5.5, 9.0, 8.96)","(7.0, 11.0, 10.645833333333334)","(7.0, 11.0, 10.689655172413794)","(101.0, 210.0, 175.71428571428572)","(81.0, 130.0, 117.5)"
10-01-2023 17:55:21.198905,"(10.0, 99999, 99990)","(1.5, 1.64, 1.63359649122807)","(101.0, 250.0, 220.0)","(5.5, 9.0, 8.644444444444444)","(7.0, 11.0, 10.625)","(7.0, 11.0, 10.75)","(101.0, 210.0, 178.0)","(81.0, 130.0, 117.5)"
10-01-2023 17:55:22.358115,"(10.0, 99999, 99990)","(1.5, 1.64, 1.63359649122807)","(101.0, 250.0, 220.0)","(5.5, 9.0, 8.704347826086956)","(7.0, 11.0, 10.61111111111111)","(7.0, 11.0, 10.75)","(101.0, 210.0, 178.0)","(81.0, 130.0, 117.5)"
10-01-2023 17:55:23.566228,"(10.0, 99999, 99990)","(1.5, 1.64, 1.6338655462184872)","(101.0, 250.0, 220.0)","(5.5, 9.0, 8.741935483870968)","(7.0, 11.0, 10.61111111111111)","(7.0, 11.0, 10.75)","(101.0, 210.0, 178.0)","(81.0, 130.0, 117.5)"
10-01-2023 17:55:24.702694,"(10.0, 99999, 99990)","(1.5, 1.64, 1.6338655462184872)","(101.0, 250.0, 220.0)","(5.5, 9.0, 8.552380952380952)","(7.0, 11.0, 10.681818181818182)","(7.0, 11.0, 10.685185185185185)","(101.0, 210.0, 165.55555555555554)","(81.0, 130.0, 117.5)"
10-01-2023 17:55:25.869755,"(10.0, 99999, 99990)","(1.5, 1.64, 1.6366666666666665)","(101.0, 250.0, 220.0)","(5.5, 8.6, 8.588235294117647)","(7.0, 11.0, 10.637931034482758)","(7.0, 11.0, 10.613636363636363)","(101.0, 210.0, 165.55555555555554)","(81.0, 130.0, 117.5)"
10-01-2023 17:55:27.379662,"(10.0, 99999, 99990)","(1.5, 1.65, 1.6483333333333332)","(101.0, 250.0, 220.0)","(5.5, 8.6, 8.55)","(7.0, 11.0, 10.645833333333334)","(7.0, 11.0, 10.613636363636363)","(101.0, 210.0, 165.55555555555554)","(81.0, 130.0, 117.5)"
10-01-2023 17:55:28.814317,"(10.0, 99999, 99990)","(1.5, 1.66, 1.6475949367088607)","(101.0, 250.0, 220.0)","(5.5, 8.6, 8.4375)","(7.0, 11.0, 10.645833333333334)","(7.0, 11.0, 10.608695652173912)","(101.0, 210.0, 165.55555555555554)","(81.0, 130.0, 117.5)"
10-01-2023 17:55:30.338282,"(10.0, 99999, 99990)","(1.5, 1.66, 1.6476923076923076)","(101.0, 250.0, 220.0)","(5.5, 8.6, 8.363636363636363)","(7.0, 11.0, 10.630434782608695)","(7.0, 11.0, 10.608695652173912)","(101.0, 210.0, 165.55555555555554)","(81.0, 130.0, 117.5)"
10-01-2023 17:55:31.850831,"(10.0, 99999, 99990)","(1.5, 1.66, 1.668235294117647)","(101.0, 250.0, 220.0)","(5.5, 8.6, 8.299999999999999)","(7.0, 11.0, 10.6)","(7.0, 11.0, 10.566666666666666)","(101.0, 210.0, 178.0)","(81.0, 130.0, 117.5)"
10-01-2023 17:55:33.223516,"(10.0, 99999, 99990)","(1.5, 1.67, 1.6666666666666665)","(101.0, 250.0, 220.0)","(5.5, 8.6, 8.3)","(7.0, 11.0, 10.612903225806452)","(7.0, 11.0, 10.566666666666666)","(101.0, 210.0, 165.55555555555554)","(81.0, 130.0, 117.5)"
10-01-2023 17:55:34.441174,"(10.0, 99999, 99990)","(1.5, 1.67, 1.67)","(101.0, 250.0, 215.71428571428572)","(5.5, 8.4, 8.253333333333334)","(7.0, 11.0, 10.612903225806452)","(7.0, 11.0, 10.566666666666666)","(101.0, 210.0, 165.0)","(81.0, 130.0, 113.33333333333333)"
10-01-2023 17:55:35.557620,"(10.0, 99999, 99990)","(1.45, 1.68, 1.6689473684210525)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.4, 8.23030303030303)","(7.5, 11.0, 10.645833333333334)","(7.5, 11.0, 10.566666666666666)","(101.0, 200.0, 163.75)","(81.0, 120.0, 117.5)"
10-01-2023 17:55:36.673189,"(10.0, 99999, 99990)","(1.45, 1.68, 1.678235294117647)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.4, 8.16551724137931)","(7.5, 11.0, 10.652173913043478)","(7.5, 11.0, 10.576923076923077)","(101.0, 190.0, 165.0)","(81.0, 120.0, 115.71428571428571)"
10-01-2023 17:55:37.853769,"(10.0, 99999, 99990)","(1.45, 1.69, 1.6745454545454546)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.4, 8.16551724137931)","(7.5, 11.0, 10.652173913043478)","(8.0, 11.0, 10.435897435897436)","(101.0, 180.0, 171.0)","(91.0, 120.0, 115.71428571428571)"
10-01-2023 17:55:38.994707,"(11.0, 99999, 99990)","(1.5, 1.7, 1.6854285714285713)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.4, 8.16551724137931)","(7.5, 11.0, 10.636363636363637)","(8.0, 11.0, 10.435897435897436)","(101.0, 180.0, 171.0)","(91.0, 120.0, 117.5)"
10-01-2023 17:55:40.115433,"(11.0, 99999, 99990)","(1.5, 1.7, 1.6834482758620688)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.4, 8.044444444444444)","(7.5, 11.0, 10.59375)","(8.0, 11.0, 10.435897435897436)","(101.0, 180.0, 171.0)","(91.0, 120.0, 115.71428571428571)"
10-01-2023 17:55:41.255668,"(10.0, 99999, 99990)","(1.5, 1.7, 1.6905555555555556)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.2, 7.971428571428571)","(7.5, 11.0, 10.59375)","(8.0, 11.0, 10.476190476190476)","(101.0, 180.0, 173.07692307692307)","(91.0, 120.0, 115.0)"
10-01-2023 17:55:42.325503,"(10.0, 99999, 99990)","(1.5, 1.7, 1.691875)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.2, 7.971428571428571)","(7.5, 11.0, 10.59375)","(8.0, 11.0, 10.476190476190476)","(101.0, 180.0, 173.07692307692307)","(91.0, 120.0, 115.0)"
10-01-2023 17:55:43.402647,"(10.0, 99999, 99990)","(1.5, 1.7, 1.688108108108108)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.2, 8.024)","(7.5, 11.0, 10.580645161290322)","(8.0, 11.0, 10.476190476190476)","(101.0, 180.0, 173.07692307692307)","(91.0, 120.0, 115.0)"
10-01-2023 17:55:44.463507,"(10.0, 99999, 99990)","(1.5, 1.7, 1.6858064516129032)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.2, 8.024)","(7.5, 11.0, 10.619047619047619)","(8.0, 11.0, 10.526315789473685)","(101.0, 180.0, 173.07692307692307)","(91.0, 120.0, 115.0)"
10-01-2023 17:55:45.578757,"(10.0, 99999, 99990)","(1.5, 1.69, 1.684)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.0, 7.988235294117647)","(7.5, 11.0, 10.619047619047619)","(8.0, 11.0, 10.485714285714286)","(101.0, 180.0, 173.07692307692307)","(91.0, 120.0, 115.0)"
10-01-2023 17:55:46.885503,"(10.0, 99999, 99990)","(1.5, 1.7, 1.6858064516129032)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.0, 7.988235294117647)","(7.5, 11.0, 10.619047619047619)","(8.0, 11.0, 10.485714285714286)","(101.0, 180.0, 173.07692307692307)","(91.0, 120.0, 115.0)"
10-01-2023 17:55:48.107636,"(10.0, 99999, 99990)","(1.5, 1.7, 1.6675675675675674)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.0, 8.024)","(7.5, 11.0, 10.6875)","(8.0, 11.0, 10.696969696969697)","(101.0, 180.0, 173.07692307692307)","(91.0, 120.0, 116.0)"
10-01-2023 17:55:49.448672,"(10.0, 99999, 99990)","(1.5, 1.66, 1.6764705882352942)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.2, 7.955555555555555)","(7.5, 11.0, 10.6)","(8.0, 11.0, 10.73913043478261)","(101.0, 180.0, 173.07692307692307)","(91.0, 120.0, 116.0)"
10-01-2023 17:55:50.530264,"(10.0, 99999, 99990)","(1.5, 1.68, 1.6764705882352942)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.2, 7.955555555555555)","(7.5, 11.0, 10.6)","(8.0, 11.0, 10.73913043478261)","(101.0, 180.0, 173.07692307692307)","(91.0, 120.0, 116.0)"
10-01-2023 17:55:51.724303,"(10.0, 99999, 99990)","(1.5, 1.68, 1.674074074074074)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.2, 7.968421052631578)","(7.5, 11.0, 10.548387096774194)","(8.0, 11.0, 10.689655172413794)","(101.0, 180.0, 172.5)","(91.0, 120.0, 116.0)"
10-01-2023 17:55:52.782409,"(10.0, 99999, 99990)","(1.5, 1.68, 1.6727272727272726)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.2, 7.968421052631578)","(7.5, 11.0, 10.5625)","(8.0, 11.0, 10.727272727272727)","(101.0, 180.0, 173.07692307692307)","(91.0, 120.0, 116.0)"
10-01-2023 17:55:53.764159,"(10.0, 99999, 99990)","(1.5, 1.68, 1.676)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.0, 7.888888888888888)","(7.5, 11.0, 10.5625)","(8.0, 11.0, 10.727272727272727)","(101.0, 180.0, 173.07692307692307)","(91.0, 120.0, 116.0)"
10-01-2023 17:55:54.820527,"(10.0, 99999, 99990)","(1.5, 1.68, 1.6773333333333333)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.0, 7.909090909090909)","(7.5, 11.0, 10.5625)","(8.0, 11.0, 10.727272727272727)","(101.0, 180.0, 173.07692307692307)","(91.0, 120.0, 116.0)"
10-01-2023 17:55:55.867410,"(10.0, 99999, 99990)","(1.5, 1.69, 1.6770967741935483)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.0, 7.909090909090909)","(7.5, 11.0, 10.277777777777779)","(8.0, 11.0, 10.727272727272727)","(101.0, 180.0, 173.07692307692307)","(91.0, 120.0, 116.0)"
10-01-2023 17:55:56.853982,"(10.0, 99999, 99990)","(1.5, 1.69, 1.6852380952380952)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.0, 7.909090909090909)","(7.5, 10.5, 10.092592592592593)","(8.0, 11.0, 10.625)","(101.0, 180.0, 173.07692307692307)","(91.0, 120.0, 116.0)"
10-01-2023 17:55:57.923895,"(10.0, 99999, 99990)","(1.5, 1.7, 1.6938461538461538)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.0, 7.91)","(7.5, 10.5, 10.066666666666666)","(8.0, 11.0, 10.625)","(101.0, 180.0, 173.07692307692307)","(91.0, 120.0, 108.0)"
10-01-2023 17:55:58.935187,"(10.0, 99999, 99990)","(1.5, 1.71, 1.6981818181818182)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.0, 7.957142857142857)","(7.5, 10.5, 10.066666666666666)","(8.0, 11.0, 10.608695652173912)","(101.0, 180.0, 173.07692307692307)","(91.0, 120.0, 107.0)"
10-01-2023 17:55:59.932374,"(10.0, 99999, 99990)","(1.5, 1.71, 1.6974285714285713)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.0, 7.827272727272727)","(7.5, 10.5, 10.066666666666666)","(8.0, 11.0, 10.592592592592593)","(101.0, 180.0, 173.07692307692307)","(91.0, 110.0, 104.0)"
10-01-2023 17:56:00.973100,"(10.0, 99999, 99990)","(1.5, 1.71, 1.6974285714285713)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.0, 7.827272727272727)","(7.5, 10.5, 10.04)","(8.0, 11.0, 10.608695652173912)","(101.0, 180.0, 173.07692307692307)","(91.0, 110.0, 107.0)"
10-01-2023 17:56:01.988608,"(10.0, 99999, 99990)","(1.5, 1.71, 1.7052631578947368)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.0, 7.82)","(7.5, 10.5, 10.04)","(8.0, 11.0, 10.596153846153847)","(101.0, 180.0, 173.07692307692307)","(91.0, 110.0, 103.33333333333333)"
10-01-2023 17:56:03.005552,"(10.0, 99999, 99990)","(1.5, 1.71, 1.7012)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.0, 7.858333333333333)","(7.5, 10.5, 10.03)","(8.0, 11.0, 10.5375)","(101.0, 180.0, 173.07692307692307)","(91.0, 110.0, 103.33333333333333)"
10-01-2023 17:56:04.147860,"(10.0, 99999, 99990)","(1.5, 1.71, 1.7048387096774194)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.0, 7.858333333333333)","(7.5, 10.5, 10.018181818181818)","(8.0, 11.0, 10.5375)","(101.0, 180.0, 171.42857142857142)","(91.0, 110.0, 106.36363636363636)"
10-01-2023 17:56:05.226239,"(10.0, 99999, 99990)","(1.5, 1.71, 1.7095555555555555)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.0, 7.8538461538461535)","(7.5, 10.5, 9.977464788732394)","(8.0, 11.0, 10.669642857142858)","(101.0, 180.0, 171.42857142857142)","(91.0, 110.0, 103.33333333333333)"
10-01-2023 17:56:06.279234,"(10.0, 99999, 99990)","(1.5, 1.71, 1.70125)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.0, 7.9)","(7.5, 10.5, 9.563636363636364)","(8.0, 11.0, 10.840425531914894)","(101.0, 180.0, 171.42857142857142)","(91.0, 110.0, 103.33333333333333)"
10-01-2023 17:56:07.338051,"(10.0, 99999, 99990)","(1.5, 1.71, 1.706888888888889)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.0, 8.021428571428572)","(7.5, 9.8, 9.455555555555556)","(8.0, 11.0, 10.808510638297872)","(101.0, 180.0, 171.42857142857142)","(91.0, 110.0, 106.36363636363636)"
10-01-2023 17:56:08.360393,"(10.0, 99999, 99990)","(1.5, 1.72, 1.716875)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.2, 8.021428571428572)","(7.5, 9.6, 9.33529411764706)","(8.0, 11.0, 10.819148936170214)","(101.0, 180.0, 171.42857142857142)","(91.0, 110.0, 103.33333333333333)"
10-01-2023 17:56:09.431836,"(10.0, 99999, 99990)","(1.5, 1.72, 1.715)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.2, 8.056)","(7.5, 9.4, 9.27)","(8.0, 11.0, 10.784313725490197)","(101.0, 180.0, 171.42857142857142)","(91.0, 110.0, 103.33333333333333)"
10-01-2023 17:56:10.464065,"(10.0, 99999, 99990)","(1.5, 1.72, 1.7170588235294117)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.2, 8.04)","(7.5, 9.4, 9.192857142857143)","(8.0, 11.0, 10.784313725490197)","(101.0, 180.0, 171.42857142857142)","(91.0, 110.0, 106.36363636363636)"
10-01-2023 17:56:11.597966,"(10.0, 99999, 99990)","(1.5, 1.72, 1.7114851485148515)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.2, 7.974193548387096)","(7.5, 9.2, 9.192)","(8.0, 11.0, 10.758928571428571)","(101.0, 180.0, 171.42857142857142)","(91.0, 110.0, 103.33333333333333)"
10-01-2023 17:56:12.673214,"(10.0, 99999, 99990)","(1.5, 1.72, 1.7114851485148515)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.2, 7.986206896551724)","(7.5, 9.2, 9.192)","(8.0, 11.0, 10.808510638297872)","(101.0, 180.0, 171.42857142857142)","(91.0, 110.0, 106.36363636363636)"
10-01-2023 17:56:13.662138,"(10.0, 99999, 99990)","(1.5, 1.72, 1.7109473684210526)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.2, 7.986206896551724)","(7.5, 9.2, 9.192)","(8.0, 11.0, 10.808510638297872)","(101.0, 180.0, 171.42857142857142)","(91.0, 110.0, 103.33333333333333)"
10-01-2023 17:56:14.635100,"(10.0, 99999, 99990)","(1.5, 1.72, 1.7109473684210526)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.2, 7.974545454545454)","(7.5, 9.2, 9.19047619047619)","(8.0, 11.0, 10.808510638297872)","(101.0, 180.0, 171.42857142857142)","(91.0, 110.0, 108.57142857142857)"
10-01-2023 17:56:15.618104,"(10.0, 99999, 99990)","(1.5, 1.72, 1.7105494505494505)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.2, 7.974545454545454)","(7.5, 9.2, 9.0)","(8.0, 11.0, 10.758928571428571)","(101.0, 180.0, 171.42857142857142)","(91.0, 110.0, 108.57142857142857)"
10-01-2023 17:56:16.588989,"(10.0, 99999, 99990)","(1.5, 1.72, 1.7118867924528303)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.2, 7.974545454545454)","(7.5, 9.0, 8.982857142857142)","(8.0, 11.0, 10.758928571428571)","(101.0, 180.0, 171.42857142857142)","(91.0, 110.0, 108.75)"
10-01-2023 17:56:17.599706,"(10.0, 99999, 99990)","(1.5, 1.72, 1.7135384615384615)","(101.0, 250.0, 215.71428571428572)","(6.0, 8.2, 7.995918367346938)","(7.5, 9.0, 8.906493506493506)","(8.0, 11.0, 10.758928571428571)","(101.0, 180.0, 171.42857142857142)","(91.0, 110.0, 108.75)"
